avg_q_retraced,frames,grad_norm,PMM:episode_rewards,advantage_norm,avg_q_selected,episode_length,model_prob_std,fps,policy_entropy,explained_variance,policy_gradient_bias_correction,policy_gradient_loss,P09:episode_rewards,rollout_prob_std,policy_loss,P01:episode_rewards,q_loss,epoch_idx
-7.820021106020985e-05,302400,4.13401922093738e-05,0.0,0.0013426845919787135,-8.03003977506568e-05,3324.5119047619046,0.00012553526448470174,350,2.1972239026853013,-136.6431395882273,5.259535418107741e-10,1.5417846639716467e-06,0.0,0.0015957409401863112,1.5423106179680512e-06,0.0,7.338538073028955e-08,42
-7.454593536850653e-05,309600,5.038209373791466e-05,0.0,0.0017472251008037291,-7.879884114428268e-05,3324.5119047619046,0.0001562980228744429,350,2.1972232454352905,-175.25166454508425,2.476651985346597e-12,1.5442989229058184e-06,0.0,0.0015458716467929257,1.5443013993841e-06,0.0,9.888615975710257e-08,43
-6.741855182178644e-05,316800,4.4756871057343947e-05,0.0,0.001495609881039746,-6.991317618839175e-05,3324.5119047619046,0.00014326979360154677,350,2.1972236603687683,-234.91951063997925,1.5241135760864683e-11,1.6961667438329819e-06,0.0,0.0017385943440413464,1.6961819846904467e-06,0.0,8.873102995929977e-08,44
-6.67017935533888e-05,324000,4.2442418862494376e-05,0.0,0.0013921246499021733,-7.035224981692464e-05,3324.3541666666665,0.00013531718292876716,349,2.1972237753532884,-120.33922498525185,6.831604541327843e-11,1.4487473219111273e-06,0.0,0.0014378214916779015,1.4488156372064286e-06,0.0,7.17873996839861e-08,45
-8.857968757464881e-05,331200,4.9083910255154364e-05,0.0,0.0013638589474283982,-8.969022200933707e-05,3324.3541666666665,0.00012443068279634328,349,2.1972238156823023,-160.44460815041637,0.0,2.2961990139068253e-06,0.0,0.0011302168899431214,2.2961990139068253e-06,0.0,7.784085860649866e-08,46
-8.358807963248931e-05,338400,3.2604027737025264e-05,0.0,0.001026528444978467,-8.471979113501018e-05,3324.3541666666665,0.00011400266346927743,349,2.1972241722275974,-82.99504284092515,3.6793528224166043e-10,2.49193398475923e-06,0.0,0.001576132700496283,2.4923019199921285e-06,0.0,2.986662509807245e-08,47
-4.544119959935154e-05,345600,3.462059562699372e-05,0.0,0.001214569326153824,-4.916612823594489e-05,3324.3541666666665,0.00012238566757226123,349,2.1972239606910278,-130.45804745165128,1.184416781935877e-10,1.738207393631774e-06,0.0,0.001288300126298433,1.7383258354846428e-06,0.0,5.743177228463018e-08,48
-4.5817271583295734e-05,352800,3.2334386388250306e-05,0.0,0.0010424497206685058,-4.306457269244729e-05,3324.3541666666665,0.00010096877749165722,349,2.1972243336458055,-533.5579921404354,-1.4395579966170705e-11,1.7063167442113665e-06,0.0,0.0011838938059977118,1.7063023482095158e-06,0.0,5.279913599261728e-08,49
-5.334541828290021e-05,360000,3.842626767431611e-05,0.0,0.0014343648330849177,-5.302476795109343e-05,3324.57,0.00013896657766635371,348,2.1972237945239437,-167.24586561471224,1.4554410763009983e-11,1.1826018852614368e-06,0.0,0.0011125382100094657,1.1826164397030398e-06,0.0,5.109361554179066e-08,50
-4.024391638300817e-05,367200,3.4711779733473006e-05,0.0,0.0011727461334030875,-4.248088019102719e-05,3324.57,0.000104964633719251,348,2.1972243486691005,-474.3100052678501,7.961533957353853e-12,1.9266988794767555e-07,0.0,0.001511794233713286,1.9267784899767657e-07,0.0,5.653798007037208e-08,51
-9.294253410197911e-05,374400,4.601496692967963e-05,0.0,0.0014784988716087476,-9.639208926032734e-05,3324.57,0.00012767124352995734,347,2.197223726775911,-50.112788071505435,1.1067708601449529e-10,1.5414073233247581e-06,0.0,0.0015446966057692088,1.5415180011324175e-06,0.0,1.24341915207499e-07,52
-2.9263027099172435e-05,381600,4.1168056334486314e-05,0.0,0.0013346209400604868,-2.853984328282313e-05,3324.57,0.00010930869049587504,347,2.1972242730855944,-659.244469065101,0.0,8.294933534663024e-07,0.0,0.0008477978445867371,8.294933534663024e-07,0.0,4.770594385504721e-08,53
-2.927009489340023e-05,388800,3.463067740622973e-05,0.0,0.0012207931244819924,-2.8113435823555664e-05,3324.57,0.0001131479450327788,346,2.197224194561994,-193.49751369522676,-2.6242831981567367e-11,4.0531073028564706e-07,0.0,0.001024493336310907,4.0528448757393964e-07,0.0,3.928395712424256e-08,54
-3.153656920017499e-05,396000,3.008466938037679e-05,0.0,0.0011218862921251438,-2.964382167434746e-05,3324.57,9.991613570631379e-05,346,2.197224399279722,-569.0773973652438,5.0395284982111354e-11,3.6862230528069007e-07,0.0,0.0015373011963896528,3.6867270038211523e-07,0.0,3.25548939566145e-08,55
-2.8933435091665488e-05,403200,3.733112807115269e-05,0.0,0.001233716786647819,-2.921864340497679e-05,3324.74,0.00011198063584063354,345,2.197224224935133,-556.0777424808778,3.929927811745821e-12,1.3500688883399446e-06,0.0,0.0011822982937799982,1.3500728186563344e-06,0.0,5.335785197396829e-08,56
-4.401699017312654e-05,410400,3.527778907856426e-05,0.0,0.0010764592820520654,-4.8297537692235885e-05,3324.74,9.26501544574154e-05,345,2.1972244434035013,-562.6953967241163,-2.4401356490955096e-11,7.926558177584475e-07,0.0,0.002109264282513117,7.926314332028383e-07,0.0,7.64569084292345e-08,57
-6.485815141098753e-05,417600,3.249411820298079e-05,0.0,0.0010142080249465934,-6.544603799768204e-05,3324.74,9.590557017283329e-05,345,2.197224528405631,-201.6079521854667,8.45611543750143e-12,1.5106662677820064e-06,0.0,0.001079431057839328,1.5106747241879524e-06,0.0,5.806393228722873e-08,58
-2.0231998960056853e-05,424800,2.6938167849325915e-05,0.0,0.0010509366939966582,-1.9515192367353372e-05,3324.74,0.00010589225021649758,345,2.1972243614140012,-340.4542098259618,0.0,5.543424547612472e-09,0.0,0.0010843621326198586,5.543424547612472e-09,0.0,3.304614664827133e-08,59
-1.4492966921441858e-05,432000,2.5504267250322694e-05,0.0,0.00084981763840172,-1.6079442792910787e-05,3324.74,8.741416837784703e-05,345,2.1972246056838123,-724.9460976267752,1.1257223931285696e-11,9.850608257223764e-07,0.0,0.0011759576535887643,9.850720829438326e-07,0.0,3.443549599823446e-08,60
-1.9432820662234708e-05,439200,3.561458743571769e-05,0.0,0.0013598823183241543,-2.199257296792869e-05,3324.8,0.00012966131505330483,345,2.197223978512502,-66.54739321399066,4.5558153957167046e-11,7.233241941430845e-07,0.0,0.0012215696468386597,7.233697530906456e-07,0.0,5.002456190628539e-08,61
-8.004761268807725e-06,446400,2.641917145742317e-05,0.0,0.0008762910673831367,-9.333014513014348e-06,3324.8,7.996549674349303e-05,344,2.1972247032262833,-1031.5324492821524,-2.8649761575473398e-11,3.9999817333866534e-07,0.0,0.001258041429789688,3.999695229923724e-07,0.0,3.5117018763900517e-08,62
-5.9526918176300926e-05,453600,4.290184900201158e-05,0.0,0.0013483921816752201,-6.011318741619476e-05,3324.8,0.00010593246622272364,344,2.1972242204159027,-137.88088030197477,9.875874060337795e-12,1.2659904474871824e-06,0.0,0.0013608953766592693,1.266000324707917e-06,0.0,1.1611133884940131e-07,63
-8.135091971900493e-06,460800,3.5373089639582095e-05,0.0,0.0010629419024580087,-5.894036233641411e-06,3324.8,8.389226785989533e-05,344,2.1972246944652034,-898.4154243057202,0.0,-2.0549736707856308e-07,0.0,0.001148860149645952,-2.0549736707856308e-07,0.0,4.783034799857194e-08,64
-9.183479975863267e-06,468000,2.2621263134439143e-05,0.0,0.00093874702744213,-8.654634665092654e-06,3324.8,9.706127250013645e-05,344,2.1972245024120993,-985.914627152724,-2.7451630122516102e-11,2.9563131755357597e-07,0.0,0.0013597093666285651,2.956038659041567e-07,0.0,1.9065352234080737e-08,65
-1.1630464304795778e-05,475200,2.7587271900165633e-05,0.0,0.0009886369975421465,-1.1392280721712957e-05,3324.8,9.299320949114993e-05,343,2.197224556346419,-314.85784892931343,-1.994500367332977e-11,-4.248913052234399e-08,0.0,0.0010677140901408158,-4.250907550956956e-08,0.0,3.221337488567526e-08,66
-1.4728624495168082e-05,482400,2.5737508261963988e-05,0.0,0.0010166244343819022,-1.4981426083983584e-05,3324.87,9.708725405062068e-05,343,2.1972244610168317,-613.8281321509662,3.2295888185984686e-13,8.200605431401198e-07,0.0,0.0013096639380309673,8.200608652528267e-07,0.0,3.780712847795601e-08,67
-2.5500647257322036e-05,489600,2.792930187459726e-05,0.0,0.0009495579026268041,-2.5007994677397752e-05,3324.87,8.413343101050554e-05,343,2.1972246154969333,-947.2147213435159,-2.55270328684633e-12,8.455931005893288e-07,0.0,0.0011046683551089868,8.45590548049139e-07,0.0,4.768856272294887e-08,68
-4.403419764954046e-05,496800,3.330509215018809e-05,0.0,0.0009766330020717024,-4.6507604767252506e-05,3324.87,8.714319724668307e-05,342,2.1972247077548315,-508.75852808795275,-1.7682637491811008e-10,1.6227005151658694e-06,0.0,0.0014223091181031218,1.622523688560025e-06,0.0,4.882896915941794e-08,69
-3.1464522398881335e-06,504000,2.7289618866440823e-05,0.0,0.0010273117368691596,-7.029002533737705e-06,3324.87,8.949236924809396e-05,342,2.197224628247281,-514.3078982382453,-1.2119028743503198e-10,-1.5434961747744292e-07,0.0,0.001104856101192271,-1.544708079171371e-07,0.0,4.5469801203700454e-08,70
4.2721701135303915e-06,511200,2.6819100765711434e-05,0.0,0.0009606424984713092,6.534385048785025e-06,3324.87,8.611682771261637e-05,342,2.197224666093507,-963.4313425141456,-3.14810819388198e-11,-5.923742830532949e-07,0.0,0.0016310931745188877,-5.924057642018472e-07,0.0,3.411102540385396e-08,71
-3.493056549648337e-06,518400,3.139961105806035e-05,0.0,0.0012396763102239519,-4.428747756126285e-06,3324.88,0.0001110602217542172,342,2.1972242872204095,-104.07628133530892,-4.29874999794164e-11,1.6515113489663893e-07,0.0,0.0009872146634335788,1.6510814864010932e-07,0.0,4.646182727126489e-08,72
8.529212411417215e-06,525600,2.1618145278103853e-05,0.0,0.0008044294677253155,6.898261235454765e-06,3324.89,6.402759273358906e-05,342,2.1972249468640674,-1659.8519313544127,-2.425693719961449e-11,-7.744009795720854e-07,0.0,0.0011522953560749614,-7.744252365536939e-07,0.0,2.5782439802855944e-08,73
-4.077520508353713e-05,532800,2.6489947952915105e-05,0.0,0.0009069340701052182,-3.801836556827715e-05,3324.89,7.919049548610193e-05,342,2.197224730103563,-485.757442779354,0.0,-5.514990073213491e-08,0.0,0.00071650861915541,-5.514990073213491e-08,0.0,4.3076135647647335e-08,74
-2.838937783419056e-06,540000,3.115532944039981e-05,0.0,0.0009677942376039092,-3.59547078482347e-06,3324.89,7.701660002230072e-05,341,2.197224736503823,-1324.2557219258015,-2.6554578906138698e-12,9.511741340851173e-07,0.0,0.0009982244771917566,9.511714785500662e-07,0.0,3.640437918207622e-08,75
3.0714901265084604e-06,547200,2.9623729594733543e-05,0.0,0.001112684752149911,2.5393006922179013e-06,3324.89,8.919468074803035e-05,341,2.1972246955500707,-131.15543366663354,-2.5227283636560833e-11,-4.401519688821925e-07,0.0,0.0010036644939934072,-4.4017719599148293e-07,0.0,3.7124656612201936e-08,76
3.7788822581415135e-06,554400,2.1341629182120976e-05,0.0,0.000814574829289249,3.4508115378832456e-06,3324.89,7.197330184224142e-05,341,2.1972248471686333,-743.9194078850786,-4.0709596187898314e-13,-4.876668486400458e-09,0.0,0.0012261172475614226,-4.877075587913462e-09,0.0,3.1616407980844245e-08,77
5.099666451788232e-06,561600,3.1769032799066726e-05,0.0,0.0011168718733183991,2.7109360753740932e-06,3324.88,9.290629791231759e-05,340,2.1972245598785465,-720.3314640720117,-8.663927792127542e-11,5.837881508888539e-08,0.0,0.001372101974449061,5.829217572357369e-08,0.0,5.468252954188775e-08,78
-8.204973338039592e-06,568800,3.273444043848623e-05,0.0,0.0010237071084629656,-7.608534487047045e-06,3324.88,7.924194812883159e-05,340,2.1972246435389255,-1116.5683792410284,-3.9333615377125226e-11,-5.042994965278594e-10,0.0,0.0012209753881069149,-5.436326160054045e-10,0.0,6.034916482906254e-08,79
-2.3787100463734873e-05,576000,2.2545639234545425e-05,0.0,0.0008260669839476954,-2.4558433845285365e-05,3324.88,7.722584764202284e-05,340,2.1972248108992503,-437.68923339297373,0.0,7.669654413930548e-07,0.0,0.0009429458237715544,7.669654413930548e-07,0.0,2.27710882527181e-08,80
6.4968312535161065e-06,583200,1.9409117933682622e-05,0.0,0.0007665606227449946,5.971966380580773e-06,3324.88,7.228037271683467e-05,340,2.197224855290519,-716.6939600772802,-3.153699030317764e-11,-3.664979959357448e-07,0.0,0.001013156899474101,-3.665295329803256e-07,0.0,1.7237879882152342e-08,81
8.754989224925454e-06,590400,2.060682179912247e-05,0.0,0.000753050108894104,1.0268080681392139e-05,3324.88,7.207865866399112e-05,340,2.1972248806713752,-1040.306415226797,-3.007785540913819e-10,-2.574003910870261e-07,0.0,0.0014527951479580243,-2.577011698948826e-07,0.0,1.7633933130733136e-08,82
4.965030566575745e-06,597600,2.32437867851946e-05,0.0,0.0009013793357442929,4.248657954346849e-06,3324.88,8.61193127437016e-05,340,2.197224644681133,-260.42569651909764,-4.936561900000432e-11,4.448872277133052e-07,0.0,0.0009708497909058386,4.448378629935858e-07,0.0,2.921209937432089e-08,83
1.3420878637490315e-05,604800,2.319545135032805e-05,0.0,0.0007807817479532252,1.1547780218541173e-05,3324.83,7.0659721190464e-05,340,2.197224854268725,-1252.0600570580884,0.0,4.7614397513697496e-07,0.0,0.0007491854390286068,4.7614397513697496e-07,0.0,3.832346906867449e-08,84
-3.0682863590004306e-05,612000,2.960295927743183e-05,0.0,0.0009672270759190763,-3.0566671629066854e-05,3324.83,7.643777327710042e-05,341,2.1972247986818747,-487.4064469712768,0.0,6.193825347177156e-07,0.0,0.000577847691087758,6.193825347177156e-07,0.0,5.795970932466295e-08,85
4.0304147557800013e-07,619200,2.7954752850776942e-05,0.0,0.000942137221299134,2.0618490411550276e-06,3324.83,7.123306814008404e-05,340,2.1972248958311384,-982.2082603210448,0.0,-2.7244331095816887e-07,0.0,0.0005426543162544865,-2.7244331095816887e-07,0.0,3.6788515042748436e-08,86
1.0131630008061165e-05,626400,1.8410741966206514e-05,0.0,0.0007839470930923232,1.090632180023627e-05,3324.83,7.918830381865842e-05,340,2.1972248055979056,-151.3992170170998,0.0,-3.0983719253725146e-07,0.0,0.0004571928514774925,-3.0983719253725146e-07,0.0,1.3774127629705471e-08,87
1.0439672946857184e-05,633600,1.90245315022327e-05,0.0,0.0007483684067143791,1.1958519053163274e-05,3324.83,6.635565945525284e-05,341,2.1972249231136662,-955.5246968653672,0.0,-3.7296718550886647e-07,0.0,0.00032969100476857156,-3.7296718550886647e-07,0.0,1.9126754607826403e-08,88
7.511403597842247e-06,640800,2.2554614816988113e-05,0.0,0.0008980450583641035,6.50265338864191e-06,3324.95,8.234362348947575e-05,340,2.197224713544997,-551.9771798279503,0.0,-4.5181463907437115e-07,0.0,0.00040029797149346963,-4.5181463907437115e-07,0.0,2.652764282032206e-08,89
4.514708063788637e-06,648000,2.6530258376821805e-05,0.0,0.0008386513934842408,2.317798919785148e-06,3324.95,7.195006722463225e-05,340,2.197224726743168,-1172.9637670721374,0.0,-6.378410665469003e-08,0.0,0.00031269321937670507,-6.378410665469003e-08,0.0,7.049682947763545e-08,90
-1.4887024654973128e-05,655200,1.4615159036188715e-05,0.0,0.0005767627937616911,-1.5147239555934372e-05,3324.95,6.060723098858877e-05,340,2.1972250100481445,-302.8460549335694,0.0,5.896868365549076e-07,0.0,0.00032020665115266766,5.896868365549076e-07,0.0,1.0301806994270977e-08,91
