frames,P09:episode_rewards,P01:episode_rewards,PMM:episode_rewards,epoch_idx,policy_loss,grad_norm,advantage_norm,approx_kl_divergence,episode_length,policy_entropy,fps,clip_fraction,explained_variance,value_loss
5447680,8575.0,797.5,5477.75,532,-0.005759897234020173,3.729890312324413,15.968719327449799,0.0005763107311228947,901.5,1.6478954344987868,233,0.096337890625,0.9134763509035111,1.6601830571889877
5457920,8187.500000000001,822.5,5333.25,533,-0.005276936644804664,4.092787351885572,15.968719214200974,0.0005278454088629549,900.53,1.6516936421394348,233,0.0796630859375,0.8747966345399618,1.9917972166091205
5468160,8107.500000000001,762.5,4933.75,534,-0.005234321441457723,4.456542474414461,15.96871930360794,0.000733103782713306,875.47,1.6558654740452767,233,0.084326171875,0.9160927511751652,1.5270156130194663
5478400,8187.500000000001,755.0,4721.75,535,-0.004798758000833914,5.406654364698882,15.968719279766082,0.00046448548555744814,855.47,1.6395434394478798,233,0.0749267578125,0.8901460889726878,2.028036704286933
5488640,8187.500000000001,797.5,4834.75,536,-0.006105499741897802,3.4462093253652446,15.968719315528869,0.0006054464634676982,871.7,1.6360041595995427,233,0.08466796875,0.9150463834404945,1.201993152871728
5498880,8187.500000000001,775.0,4729.75,537,-0.0052538205454766285,3.0413889325997365,15.968719285726547,0.0005970578096939636,869.45,1.6521070353686809,233,0.0934326171875,0.919810377061367,1.2707642612978816
5509120,8130.000000000001,775.0,4651.0,538,-0.004710877746947517,5.37650917530201,15.96871919631958,0.0005494939581557027,860.37,1.645466485619545,233,0.0813232421875,0.8978825774043798,1.9942838929593563
5519360,8077.5,770.0,4443.75,539,-0.005006703402614221,4.276284922093669,15.968719244003296,0.0004330110993326981,837.11,1.6371936611831188,233,0.0779296875,0.9278897196054459,1.6214244566857814
5529600,8077.5,770.0,4438.0,540,-0.005553947894804878,3.5257120494656036,15.968719327449799,0.0005501957952039139,836.16,1.637510136514902,233,0.094482421875,0.9260353963822127,1.5289328095968813
5539840,8075.0,697.5,4298.75,541,-0.005656378790627059,4.23794456298355,15.968719333410263,0.0006059821461410243,814.06,1.64771216660738,233,0.09453125,0.9126114141196012,1.7982156221754848
5550080,8077.5,747.5,4534.0,542,-0.0060260488971835,4.025822455201033,15.968719339370727,0.0005977553297531229,834.25,1.6367576166987419,233,0.094189453125,0.9120889648795127,1.5319649587385356
5560320,8075.0,675.0,4545.5,543,-0.005637118540107622,3.2281874821839884,15.968719244003296,0.0005195046383652144,831.65,1.6291629046201705,233,0.08857421875,0.9001857481896878,1.6195750307291745
5570560,8077.5,675.0,4527.75,544,-0.00536018808488734,3.6885900875880964,15.968719172477723,0.0005531190080067395,813.78,1.6386332198977471,233,0.08583984375,0.9116322852671146,1.793315399810672
5580800,8100.0,540.0,4331.25,545,-0.005518744284927379,3.3891698174107154,15.968719273805618,0.0005724821834978213,791.04,1.6467744022607804,233,0.0901611328125,0.9096626371145249,1.4754469353705644
5591040,8107.500000000001,540.0,4480.5,546,-0.005721620868644095,3.8116998583546957,15.968719136714935,0.000611179892172634,812.9,1.639993467181921,233,0.098486328125,0.9121722411364317,1.8975749446079135
5601280,8355.0,540.0,4841.5,547,-0.004570291699201335,5.656548683931444,15.968719202280045,0.00042603039168271213,840.87,1.6317930296063423,233,0.064990234375,0.9014917045831681,2.355133043974638
5611520,8305.0,445.0,4831.0,548,-0.005326631168281892,3.54953205848377,15.968719232082368,0.0005719360127248819,837.53,1.6380952179431916,233,0.09697265625,0.9078162286430598,1.8043823558371515
5621760,8355.0,540.0,5146.0,549,-0.0046760663979512175,4.945633168925164,15.96871938109398,0.0005526651976144986,865.16,1.626066655665636,233,0.074365234375,0.8828837972134351,2.3219309895299376
5632000,8305.0,540.0,5034.5,550,-0.004910092751015327,4.101407110748519,15.968719220161438,0.0005127102085230194,845.61,1.6282117515802383,233,0.0889892578125,0.8897454630583524,2.4281088266521693
5642240,8305.0,662.5,5186.0,551,-0.005349762748301146,3.114376586102109,15.968719333410263,0.0006628312857945727,853.34,1.6304303243756295,233,0.1018310546875,0.9167735312134028,1.739437306812033
5652480,8277.5,675.0,5310.5,552,-0.0057116904008580605,3.404719799700974,15.968719321489335,0.0004897571308138872,872.26,1.6109364695847035,233,0.089404296875,0.9211008612066507,1.431780565623194
5662720,8252.5,700.0,5581.75,553,-0.004877576053149824,3.696123419232392,15.96871926188469,0.0006306624623822435,896.63,1.624164766073227,233,0.0955078125,0.8876204751431942,1.568754684459418
5672960,8290.0,820.0000000000001,5700.25,554,-0.004888479956207448,5.534334229315027,15.96871938109398,0.0005184338033108095,899.82,1.6088411226868629,233,0.08681640625,0.9052499249577522,2.052137761097401
5683200,8177.5,820.0000000000001,5463.25,555,-0.005409909652189526,3.2270039881287724,15.968719387054444,0.00047956853658534597,871.78,1.628691565990448,233,0.0891845703125,0.9204502325505018,1.7911814101971686
5693440,8177.5,962.5,5721.25,556,-0.004934822323048138,4.190196464695861,15.96871920824051,0.00061229847052334,900.38,1.6263726137578487,233,0.0968017578125,0.9088644452393055,2.0801379485055804
5703680,8200.0,3730.000000000001,5936.0,557,-0.0042905164838884955,4.988706721555547,15.968719226121902,0.000389492273194934,913.95,1.61688983887434,233,0.068896484375,0.874532962962985,2.5604982428252696
5713920,8177.5,765.0,5684.5,558,-0.005470334012716194,3.870555842595934,15.968719285726547,0.0005279239368012391,899.62,1.6286479510366916,233,0.09638671875,0.9192414939403534,1.498761068843305
5724160,8267.500000000002,3820.000000000001,6001.5,559,-0.004376630285514693,3.8201734524000495,15.968719309568405,0.00046091419890549243,934.84,1.6273998863995076,233,0.0782470703125,0.9286404673010111,1.8227082102559506
5734400,8222.500000000002,1255.0000000000002,5970.25,560,-0.004905470617632091,3.8724248921535205,15.968719291687012,0.0005705024078257544,935.64,1.6338123358786105,233,0.1000244140625,0.9203591920435429,1.6777039274107666
5744640,8132.500000000001,850.0,5891.0,561,-0.005111875424699974,3.7788926966725844,15.968719148635865,0.0005933684615546005,933.67,1.6317611940205097,233,0.0940185546875,0.8959665078669786,1.939653462357819
5754880,8285.0,850.0,5860.0,562,-0.00501143785622844,4.111050482527565,15.968719160556793,0.0005525037462068499,938.87,1.6335616201162337,233,0.1005859375,0.9017319571226835,2.1379278247244655
5765120,8395.000000000002,850.0,6010.75,563,-0.005307369295042008,3.966196085988597,15.968719267845154,0.0006335303928385569,952.04,1.6431769199669362,233,0.0833740234375,0.9112554654479027,2.008341133687645
5775360,8307.5,847.5,5905.5,564,-0.0048145410179131435,4.405370515614268,15.968719357252121,0.0005109727508160605,934.03,1.6289727464318275,233,0.08408203125,0.8964643586426974,2.137596284784377
5785600,8277.5,847.5,5880.5,565,-0.004880507899542863,3.809754380549972,15.96871920824051,0.0005164973012687236,943.47,1.6176720671355724,233,0.0924072265625,0.9098427191376686,1.8564001576974989
5795840,8207.5,825.0,5659.25,566,-0.005417243536066962,4.102546564884726,15.968719285726547,0.00047801351117915164,921.22,1.618075206875801,233,0.089697265625,0.8828142005950212,2.2746098625473676
5806080,8330.0,850.0,5913.5,567,-0.004307670307753142,4.724405156418283,15.968719255924224,0.000381179905506172,942.83,1.6194268338382245,233,0.070556640625,0.9118832234293223,1.7407063030637802
5816320,8277.5,720.0,5535.25,568,-0.004646084409978357,4.891090790078608,15.968719238042832,0.0005199244843272907,914.98,1.638155062496662,233,0.0910400390625,0.8454435031861067,2.1320783637464045
5826560,8277.5,825.0,5652.25,569,-0.005231623194413259,3.271248167261194,15.968719178438187,0.0006235851161567596,929.36,1.6042874880135058,233,0.111962890625,0.9346434276551008,1.3819706510752439
5836800,8302.5,815.0000000000001,5687.75,570,-0.004983804663061165,3.4113949725161548,15.968719214200974,0.0005714920757928863,927.72,1.6284410066902637,233,0.0989501953125,0.9419094204902649,1.4348665583878755
5847040,8277.5,567.5,5646.25,571,-0.0052785880336159606,3.4863526864254575,15.968719279766082,0.0006116762843366815,924.07,1.6308084823191167,233,0.1028076171875,0.9228488657623529,1.5089274575002491
5857280,8200.0,570.0,5494.0,572,-0.0053741076633741615,3.452352667961391,15.968719285726547,0.00059497148598994,918.91,1.6379485152661801,233,0.089013671875,0.9200132023543119,1.481887114048004
5867520,8207.5,525.0,5401.5,573,-0.004954604779413785,3.154663023661093,15.968719267845154,0.0006678541842522204,916.07,1.6457199774682523,233,0.079736328125,0.9165214665234089,1.6232024114578962
5877760,8185.000000000001,522.5,5062.5,574,-0.005593895012498251,2.748276364443856,15.968719267845154,0.0008021604558426683,880.46,1.639504585415125,233,0.11318359375,0.9539205193519592,0.9686454902403057
5888000,8102.5,525.0,4841.5,575,-0.004097095363613334,5.722331663638373,15.968719160556793,0.0004706304570594238,867.59,1.6273608788847924,233,0.08798828125,0.9032164067029953,2.0702233992516996
5898240,8102.5,572.5,5063.0,576,-0.004228224725011387,4.308591883094484,15.968719190359115,0.0004225571556735288,884.91,1.6296841971576215,233,0.0809814453125,0.8978762827813626,2.2168283799663184
5908480,8077.5,547.5,5137.5,577,-0.0049311675898934485,3.7433256781947684,15.96871920824051,0.00044061399666947467,878.64,1.617886745929718,233,0.0832275390625,0.9342936374247074,1.9076772162690758
5918720,8102.5,547.5,5113.0,578,-0.004875558531057323,4.670596920455873,15.968719315528869,0.0004478583327231549,876.11,1.6312397293746472,233,0.0793212890625,0.907521216198802,2.296006859978661
5928960,8207.5,547.5,5298.25,579,-0.003829368517835974,6.363748659010052,15.968719279766082,0.0005249259715388905,894.65,1.6317647837102414,233,0.0715576171875,0.8823211088776588,2.563037734106183
5939200,8217.500000000002,647.5,5375.25,580,-0.00543466055241879,3.151020824335023,15.968719375133514,0.0005519100532102531,891.06,1.6328630410134792,233,0.0933837890625,0.9232802756130696,1.4750326735898853
5949440,8217.500000000002,647.5,5398.25,581,-0.003861034092187765,4.616263760114998,15.968719339370727,0.0005172254832079855,882.25,1.6306168124079705,233,0.0904541015625,0.8535789329558611,2.472767071984708
5959680,8375.0,797.5,5659.75,582,-0.00490145228432084,3.7917862303854646,15.968719291687012,0.0005404216532927959,901.81,1.6340336568653584,233,0.0852783203125,0.8904436558485032,2.313130581751466
5969920,8330.0,822.5,5734.25,583,-0.0052008252696396085,4.03403246114554,15.968719297647477,0.0005572636378706122,903.8,1.6386586986482143,233,0.09501953125,0.8975792858749628,1.8026146807707846
5980160,8377.5,3545.000000000001,5859.25,584,-0.004768565885024145,4.412585870555182,15.96871920824051,0.00047268695635173803,912.07,1.6223728358745575,233,0.099755859375,0.9284555528312921,1.515724544785917
5990400,8407.5,3850.0,5806.25,585,-0.004749880846793531,3.2573465779272786,15.968719238042832,0.0004401213672996556,905.32,1.628196196258068,233,0.086279296875,0.9068979505449534,2.0805684014223518
6000640,8480.0,3550.000000000001,5713.75,586,-0.00465749607210455,5.146496303692359,15.96871924996376,0.0004624831521401965,904.18,1.6262834385037421,233,0.0940673828125,0.9148983057588339,1.8924834206700325
6010880,8377.5,3850.0,5528.0,587,-0.004527389137001592,3.4938361830777103,15.968719273805618,0.0005464111127257544,886.83,1.6399633333086967,233,0.10244140625,0.8871987290680409,1.5434470031410457
6021120,8375.0,3850.0,5402.0,588,-0.00503770658178837,4.10114141640703,15.96871948838234,0.0005003110451018506,876.37,1.6532845251262187,233,0.09189453125,0.9215060446411372,1.3768357171677053
6031360,8190.000000000001,3712.500000000001,5255.5,589,-0.005248845883761533,3.3780624657911376,15.968719255924224,0.0005442442702024202,859.99,1.6388101808726787,233,0.1148681640625,0.9531528946012259,1.0756436411291361
6041600,8190.000000000001,4047.5,5278.0,590,-0.005112019838998094,3.7055941556418093,15.968719357252121,0.0004644449596985111,874.52,1.613727478682995,233,0.09892578125,0.9379295576363802,1.6538997704163194
6051840,8197.500000000002,4095.0,5405.75,591,-0.004563485231847153,4.191540870586183,15.968719124794006,0.00039552932207455115,890.62,1.630681673437357,233,0.083349609375,0.9023226782679558,1.9730107320472599
6062080,8152.500000000001,4072.5,5499.0,592,-0.004951301417349896,3.4492715032377204,15.968719112873078,0.00045156978708336975,889.92,1.6330545358359814,233,0.0895263671875,0.8903076507151126,1.7315498339012265
6072320,8405.0,4042.5,5534.5,593,-0.0041849450259178415,4.753533911894764,15.968719220161438,0.0004112907132570462,893.84,1.6313879899680614,233,0.08095703125,0.8920708931982517,2.4719295231625438
6082560,8177.5,3667.500000000001,5392.0,594,-0.004803845856076805,3.7019684065450322,15.96871930360794,0.0006564360112766238,878.48,1.6430926688015461,233,0.1062255859375,0.9479308281093836,1.2709652166813612
6092800,8177.5,3970.0,5447.75,595,-0.004910530234155885,3.9418570982491445,15.968719363212585,0.0004127032547278267,887.87,1.6372252233326434,233,0.08505859375,0.8943755704909563,1.674686487391591
6103040,8220.000000000002,3970.0,5554.0,596,-0.004787775814293127,3.9153408686690425,15.968719214200974,0.00048409110856130857,900.85,1.6474458292126655,233,0.0833740234375,0.9153225149959325,1.4446535129100084
6113280,8405.0,3975.0,5707.75,597,-0.004423281614799634,4.624059097396911,15.968719273805618,0.0004932002832252847,916.15,1.634190358966589,233,0.081884765625,0.9085891678929329,2.0670587880536915
6123520,8405.0,3975.0,5813.75,598,-0.004941036117088515,3.6553962557573767,15.96871926188469,0.00043966545778502777,936.13,1.6290214702486991,233,0.0943115234375,0.929151650890708,1.4813384880311786
6133760,8602.5,3975.0,6024.25,599,-0.0042909869025606895,5.2258992054785365,15.96871924996376,0.0003933008882204294,943.15,1.6179970137774944,233,0.0791259765625,0.8807303167879581,2.377698815241456
6144000,8555.0,3975.0,6010.25,600,-0.004603741608661949,4.578389746526251,15.968719166517257,0.00043844702694902473,937.63,1.6197009570896626,233,0.0943115234375,0.9129965852946043,2.1621041494887323
6154240,8555.0,3970.0,5869.75,601,-0.00443891467875801,5.046471711974271,15.96871920824051,0.0005728753097902909,927.97,1.6363721378147602,233,0.08056640625,0.8903350826352835,2.132582205720246
6164480,8555.0,3615.000000000001,5845.5,602,-0.004719966447737534,3.7937100734846774,15.968719363212585,0.00041341660130216767,926.84,1.6274566866457463,233,0.0857177734375,0.8951260436326265,1.8619766937568785
6174720,8555.0,3660.000000000001,5857.25,603,-0.0045859272251618675,4.016845209300894,15.968719297647477,0.00042820207005625727,929.98,1.6419731087982654,233,0.0877197265625,0.9234449420124292,1.6165966972708703
6184960,8565.000000000002,795.0,5736.25,604,-0.004749257365256198,4.238460292581609,15.968719214200974,0.0004591708232088574,921.16,1.639938684552908,233,0.0922119140625,0.9065219663083554,1.8754460104741155
6195200,8565.000000000002,747.5,5697.0,605,-0.0051211391550168624,3.651261084754996,15.968719226121902,0.00046948967445293693,920.0,1.6272438816726207,233,0.098974609375,0.9334386862814427,1.4756548888515681
6205440,8392.500000000002,795.0,5725.0,606,-0.0047458730630751235,3.2882077102421206,15.968719220161438,0.00046864049723518536,911.6,1.612604734301567,233,0.099072265625,0.931785986199975,1.7961539128795265
6215680,8705.0,747.5,6013.25,607,-0.004064792044664501,5.332542247209388,15.968719387054444,0.0003975289259007947,928.61,1.6191178098320962,233,0.0903564453125,0.8916412353515625,1.9577344871126114
6225920,8565.000000000002,720.0,5821.25,608,-0.004040387238273979,4.426419619726319,15.96871926188469,0.0004337794349784653,922.18,1.6355693839490413,233,0.0808349609375,0.869668909907341,2.1283747021108868
6236160,8705.0,670.0,5718.25,609,-0.0043936494144873,4.969570292099712,15.968719327449799,0.000401526861560811,922.58,1.637538529932499,233,0.0831298828125,0.8893480356782675,2.348425528779626
6246400,8705.0,670.0,5754.75,610,-0.004867657891736599,3.316486299777053,15.96871926188469,0.0004493990705374712,921.61,1.6371728464961053,233,0.0806884765625,0.922226470336318,1.5866621476598084
6256640,8260.000000000002,595.0,5516.25,611,-0.005286048721245606,3.309055174322851,15.968719190359115,0.0007365457064229402,911.72,1.6400480277836322,233,0.1058349609375,0.9366989273577928,1.2170602018013597
6266880,8260.000000000002,622.5,5575.25,612,-0.004242769119809964,4.162725558788567,15.968719285726547,0.00040600611948110913,915.83,1.6193872660398483,233,0.0857177734375,0.9186596352607012,1.754815030284226
6277120,8385.000000000004,742.5,5794.25,613,-0.004437819823942845,4.306181862426243,15.968719118833542,0.000533528443655924,925.67,1.625239659845829,233,0.0980224609375,0.9040136624127626,1.8550967367365956
6287360,8997.500000000022,840.0000000000001,6008.25,614,-0.003955672638403485,4.8679653648724255,15.968719321489335,0.0004507212009490431,937.68,1.620722457766533,233,0.0841796875,0.8691964980214835,2.139246655628085
6297600,8997.500000000022,1030.0,6159.75,615,-0.004746504773720517,4.2917452654302615,15.96871930360794,0.0004519980301812622,946.23,1.6170549884438514,233,0.09228515625,0.907170195132494,2.3356299770995976
6307840,11330.0,1320.0,6340.25,616,-0.004211484937331989,4.545589653094978,15.968719357252121,0.0004054692579932237,975.55,1.627846998721361,233,0.0881103515625,0.8730014134198427,2.325535540468991
6318080,8862.500000000022,1030.0,6166.25,617,-0.004271285518188961,5.904720540087824,15.9687191426754,0.00037346649622568384,947.61,1.6232608899474144,233,0.076904296875,0.8593717530369759,2.8481195038184524
6328320,8397.500000000002,850.0,6143.25,618,-0.004870803506491939,4.171615485899334,15.96871903538704,0.0004727645032863015,931.29,1.6140287317335607,233,0.0976318359375,0.9445284392684699,1.4855336940847337
6338560,8487.500000000002,1300.0000000000002,6216.25,619,-0.005010806831569426,3.3313845292846587,15.968719357252121,0.0005051029088069531,933.24,1.624902468919754,233,0.10234375,0.9454003952443599,1.3488335887901486
6348800,11225.0,3645.000000000001,6437.75,620,-0.004524782371663605,4.0378005788182865,15.96871926188469,0.00032635851656595365,942.81,1.6160948738455772,233,0.0797119140625,0.9270548760890961,1.593348919507116
6359040,11235.0,3645.000000000001,6510.0,621,-0.004689252583193593,3.9618986383766583,15.968719214200974,0.00045482924642545157,949.32,1.62574213296175,233,0.0982421875,0.9089920725673437,2.013478122744709
6369280,11235.0,3645.000000000001,6472.75,622,-0.004763725298471399,5.369957142260894,15.968719333410263,0.0003855531640032758,943.23,1.6098403252661229,233,0.0880126953125,0.8835366312414408,2.0755823768675326
6379520,8862.500000000022,1300.0000000000002,6368.75,623,-0.004913552785365027,4.016007399711865,15.968719238042832,0.0004954326609781891,941.68,1.6359257020056248,233,0.101806640625,0.8864069990813732,2.1447031132876875
6389760,8510.0,850.0,6225.5,624,-0.0053825373517611295,3.3789348487997573,15.96871924996376,0.0004563495938787393,931.99,1.6207328252494335,233,0.1077880859375,0.9221298642456531,1.7320548915769904
6400000,8477.5,850.0,6111.25,625,-0.004358708182553528,4.151704444702387,15.968719238042832,0.0004045816389383817,926.05,1.6299000263214112,232,0.0912353515625,0.9211651444435119,1.687625747732818
6410240,8477.5,850.0,6013.5,626,-0.0042432446680322755,3.4946293834347997,15.968719166517257,0.00047340777029538327,928.68,1.6268708445131779,232,0.10830078125,0.9163348451256752,1.8785318464040757
6420480,8525.0,850.0,5993.25,627,-0.004144064577849349,4.791942727539623,15.968719136714935,0.00043616471618907246,934.75,1.6351090468466283,232,0.0837646484375,0.890036116912961,2.237552971765399
6430720,8527.5,847.5,5961.25,628,-0.004732946116200764,3.512268929495985,15.968719351291657,0.00046382484474397166,939.97,1.6324205443263053,232,0.1010009765625,0.9054254822432994,1.616574291884899
6440960,8502.5,797.5,5738.25,629,-0.004751623049742193,3.9384998977610115,15.968719238042832,0.00040916269511985645,921.6,1.6313117042183876,232,0.10126953125,0.8667944189161062,1.8522606374695898
6451200,8527.5,772.5,5708.75,630,-0.004094598614392453,5.315863025378353,15.968719118833542,0.0005146903728705206,919.96,1.6318051755428313,232,0.075732421875,0.8843382120132446,2.005715832300484
6461440,8555.0,772.5,5797.75,631,-0.004280173626466421,3.919186692632978,15.968719291687012,0.00036308469792960913,933.15,1.6311264380812645,232,0.081787109375,0.9198617979884147,1.5552165606059134
6471680,8555.0,772.5,5725.0,632,-0.004410083792299702,3.6911009139134743,15.968719327449799,0.0004182780757081766,918.7,1.6190647833049296,232,0.083984375,0.9367136113345623,1.2666646340861916
6481920,8627.5,772.5,5920.25,633,-0.004511633729634923,4.387932946885437,15.968719315528869,0.0003634406711346484,943.8,1.6220463611185552,232,0.08857421875,0.884860186651349,1.9553046794608235
6492160,8602.5,772.5,5832.5,634,-0.004224904777584015,4.020464200558517,15.968719339370727,0.0003904193190100129,922.02,1.6186732329428195,232,0.1010986328125,0.9304917670786381,1.721746308915317
6502400,8627.5,775.0,5952.75,635,-0.004393528313812567,4.963693075700729,15.968719083070756,0.0004193601388526683,933.68,1.6150056473910808,232,0.0904052734375,0.8809590544551611,2.3081632252782582
6512640,9132.5,797.5,6201.5,636,-0.004244854508942808,5.09763041450014,15.96871919631958,0.0004034820850710373,956.4,1.622022306919098,232,0.090087890625,0.8488258425146341,2.2135792408138513
6522880,9132.5,822.5,6185.25,637,-0.00471660063813033,3.9634395730018284,15.9687191426754,0.000380310899035909,943.91,1.6250096008181572,232,0.1069580078125,0.9224178027361631,1.5038604229688644
6533120,9410.000000000018,822.5,6284.0,638,-0.003930364301777445,4.9289923616726625,15.968719172477723,0.0004245649822029188,948.53,1.6288518257439137,232,0.1011962890625,0.8595150407403708,2.189345563855022
6543360,8697.500000000004,825.0,6225.25,639,-0.0037610280956869246,5.5499618413129355,15.968719226121902,0.0003159522302671544,941.85,1.6323057934641838,232,0.082666015625,0.8973008744418621,2.276337905973196
6553600,8627.5,3782.500000000001,6280.0,640,-0.004039529526744445,5.3851370344779586,15.968719255924224,0.0003445661968247677,937.1,1.6367701038718223,232,0.0850341796875,0.8871210817247629,2.4324973626062274
6563840,8582.500000000002,3782.500000000001,6207.5,641,-0.004261999223308522,5.777384704846095,15.968719321489335,0.00035711469221456167,937.49,1.6348740190267563,232,0.07822265625,0.890038963034749,1.9110002190805973
6574080,8640.000000000002,800.0,5825.25,642,-0.004381687098066323,4.708223931162703,15.968719202280045,0.00035007678954361175,903.77,1.6368568621575832,232,0.0802490234375,0.9138346415013074,1.5940229271538555
6584320,8922.500000000002,797.5,5840.5,643,-0.00410095155621093,5.222434583126545,15.968719285726547,0.0003248246431501355,912.4,1.6258185274899006,232,0.085400390625,0.8828670449554921,2.407254974544048
6594560,8922.500000000002,750.0,5865.25,644,-0.0035876180008926895,6.040155926012797,15.968719404935836,0.00030282512214843893,910.18,1.6324395373463632,232,0.0783935546875,0.8883965507149696,1.9750147707760335
6604800,8730.0,750.0,5788.25,645,-0.004505560464167502,3.2407732047613536,15.968719333410263,0.00047775414023521064,903.66,1.6269098930060863,232,0.1147216796875,0.9409944098442793,1.0532682187855245
6615040,9132.50000000002,747.5,5837.0,646,-0.004491805133147864,4.695929323882592,15.968719285726547,0.00040740011249387216,919.0,1.6350631467998027,232,0.1056640625,0.8900553930550814,1.7577158806845545
6625280,9132.50000000002,772.5,5877.75,647,-0.0044418328703613955,4.1110024547293085,15.96871919631958,0.00043098846426280375,922.31,1.6258008852601051,232,0.10986328125,0.9196329854428769,1.9647468782961368
6635520,8787.500000000002,772.5,5921.0,648,-0.00463944488146808,4.10990025688964,15.96871930360794,0.0004293086245046972,931.23,1.6032716199755668,232,0.093212890625,0.9271076556295157,1.544616637006402
6645760,9132.50000000002,750.0,5964.5,649,-0.004727380180338514,4.155493667914138,15.968719351291657,0.0003933969347647105,945.42,1.6187742888927459,232,0.1000732421875,0.9070033363997936,1.5429511056281626
6656000,8787.500000000002,775.0,6149.5,650,-0.0037421304659801535,4.59946565020759,15.968719094991684,0.0004587102567204666,958.02,1.611114302277565,232,0.0883056640625,0.9306806687265634,1.405235470086336
6666240,9132.50000000002,800.0,6339.5,651,-0.004350730903388467,5.257219704235947,15.968719321489335,0.0003911323565892378,967.09,1.6185950860381126,232,0.1044189453125,0.899973763898015,2.071901929192245
6676480,8605.0,800.0,6207.5,652,-0.004417823373296414,4.009374754578874,15.968719339370727,0.00043763909063491686,950.92,1.6225268557667731,232,0.116845703125,0.9285513281822204,1.515058829728514
6686720,8577.5,800.0,6002.5,653,-0.004386961859563598,3.7368329710082984,15.96871919631958,0.00045890231766685015,936.98,1.6184561528265475,232,0.114013671875,0.9411183625459671,1.4695146602578462
6696960,8577.5,800.0,6135.5,654,-0.003967515820113477,5.4603739597521255,15.968719351291657,0.00038793968966548733,944.75,1.62210461050272,232,0.11455078125,0.9002575933933258,2.0543602952733635
6707200,8577.5,822.5,6300.0,655,-0.004229386640508892,5.029004404826081,15.968719333410263,0.00032607658811421305,958.22,1.6013021752238275,232,0.0963623046875,0.9370222933590412,1.5939206914044917
6717440,11257.500000000002,800.0,6415.75,656,-0.00392025774162903,6.398096686872566,15.96871926188469,0.0003414647674280364,974.26,1.6217391788959503,232,0.0956787109375,0.8758124358952045,1.421959892101586
6727680,11602.5,800.0,6507.25,657,-0.004082684606873954,5.919227159295536,15.968719321489335,0.0003459829987382347,981.73,1.6271614409983157,232,0.08388671875,0.8712709724903107,2.3686308193951846
6737920,11555.0,800.0,6284.75,658,-0.0038422646295657613,7.1889169972287,15.968719345331191,0.0003171842695455828,947.29,1.606262420862913,232,0.0786865234375,0.8062239579856396,3.063691793009639
6748160,11650.0,800.0,6075.5,659,-0.004013606101761979,5.66488858690249,15.96871920824051,0.00030471342981901216,933.11,1.61899094581604,232,0.087939453125,0.893126804754138,1.7662240038625896
6758400,11650.0,800.0,6297.75,660,-0.00382809823640855,5.3387516158599055,15.968719279766082,0.0003243882252552623,945.29,1.614614824205637,232,0.081201171875,0.8774123284965754,2.3611459009349347
6768640,11652.5,800.0,6419.25,661,-0.004513922085061494,4.752638614567129,15.96871919631958,0.0003911255779689109,957.45,1.6138817571103572,232,0.096728515625,0.9259112719446421,1.6855732752010226
6778880,11687.5,792.5,6458.75,662,-0.0036448549672059016,7.925994477554274,15.968719029426575,0.0004143249411474554,947.38,1.615306694060564,232,0.0924072265625,0.8701179187744856,2.082451793923974
6789120,11687.5,725.0,6430.25,663,-0.003819463080071728,5.808755737413307,15.968719345331191,0.0003924584912259948,947.89,1.6196561552584172,232,0.0949462890625,0.9313490733504295,1.6025235982611776
6799360,11805.0,725.0,6418.0,664,-0.0037934065501758598,5.946094504599218,15.96871926188469,0.00042688319085950645,945.28,1.5985775388777257,232,0.0994140625,0.9213941097259521,1.9689628593623638
6809600,11627.500000000002,815.0000000000001,6543.5,665,-0.003964870163690648,5.758469232057461,15.968719267845154,0.00040323032359786836,942.1,1.6084896624088287,232,0.108935546875,0.9041524346917867,2.13328369166702
6819840,11477.5,815.0000000000001,6322.25,666,-0.004730148978160287,4.6991300131158384,15.968719267845154,0.0003538823715634961,929.76,1.6204470433294773,232,0.106689453125,0.9390782523900271,1.3668159059248866
6830080,11505.0,815.0000000000001,6449.25,667,-0.003937470091113937,5.258761071622891,15.968719226121902,0.00036417678119046303,940.92,1.6224614359438418,232,0.1056396484375,0.9112140510231257,1.8116842359304428
6840320,11477.5,825.0,6646.75,668,-0.004574183624208672,4.48665828229834,15.968719244003296,0.00041655422658713385,968.29,1.6073288075625896,232,0.12060546875,0.9297946028411388,1.3225880357902497
6850560,11505.0,825.0,6559.5,669,-0.004289440645516151,4.868747124492636,15.96871936917305,0.0003597692560338745,966.5,1.6063169255852698,232,0.1025390625,0.9230258330702782,1.771431252360344
6860800,11557.5,825.0,6581.75,670,-0.0035792681119346526,7.705533196254348,15.968719273805618,0.0003062174919937669,977.1,1.583859419822693,232,0.0883544921875,0.8411777578294277,2.1323123475536705
6871040,11627.500000000002,962.5,6883.25,671,-0.00400571183890861,5.5007944152718675,15.96871926188469,0.0003103488429336972,1002.33,1.5964778386056424,232,0.087939453125,0.9256240945309401,1.7430007699877024
6881280,11627.500000000002,3720.000000000001,6826.5,672,-0.0039324931749433745,6.160011766749559,15.968719244003296,0.0003676193931189316,1002.43,1.6061956718564034,232,0.0954345703125,0.8865118142217397,1.9393711883574725
