episode_length,frames,grad_norm,explained_variance,policy_entropy,policy_loss,q_loss,policy_gradient_bias_correction,P09:episode_rewards,avg_q_selected,epoch_idx,model_prob_std,rollout_prob_std,P01:episode_rewards,avg_q_retraced,PMM:episode_rewards,fps,advantage_norm,policy_gradient_loss
3324.5833333333335,316800,3.5127536988978306e-05,-240.5301730797026,2.197223895485439,7.294394022745842e-07,4.8088774992277064e-08,0.0,0.0,-1.6044810568583927e-05,44,0.00013320071165989726,0.0015383419463265336,0.0,-1.5268522507110373e-05,0.0,358,0.0013069896818886275,7.294394022745842e-07
3324.4791666666665,324000,3.384828722539199e-05,-294.37170035848226,2.1972240385586628,-8.271951614882739e-08,6.142952960540052e-08,0.0,0.0,-1.2077056218621002e-05,45,0.00012239403207293137,0.0014206966740368115,0.0,-1.276717198048813e-05,0.0,357,0.0012494720249590563,-8.271951614882739e-08
3324.4791666666665,331200,5.2390389523231966e-05,-320.9901033619283,2.1972237135714328,3.4818088806937653e-07,1.0342889787126004e-07,0.0,0.0,-6.685434627749682e-06,46,0.00012272184950550477,0.0011039842005300636,0.0,-5.534231645785642e-06,0.0,357,0.001325241609070059,3.4818088806937653e-07
3324.4791666666665,338400,3.721578683157417e-05,-497.99768805984473,2.1972242969747575,-4.951325578837682e-07,3.772083923548363e-08,0.0,0.0,-2.538360428156956e-06,47,0.00010699280766183254,0.0012878995072701123,0.0,-2.1816592733757312e-07,0.0,356,0.0010629198822859614,-4.951325578837682e-07
3324.4791666666665,345600,4.284361967430382e-05,-223.45153884061864,2.1972239473449204,-2.1563126416032882e-07,5.157690732768237e-08,0.0,0.0,-7.409773740388729e-06,48,0.0001331310121589176,0.0013982282521151363,0.0,-8.835458947392315e-06,0.0,355,0.001423371138179033,-2.1563126416032882e-07
3324.4791666666665,352800,3.463270497512563e-05,-861.7839722440925,2.1972243015097566,-2.9390989343235e-07,4.214127818159272e-08,0.0,0.0,-9.992190574123663e-06,49,0.00010032035575075679,0.0013908761028754767,0.0,-1.0047116589305146e-05,0.0,355,0.001020107038709775,-2.9390989343235e-07
3324.58,360000,3.3884083048831005e-05,-153.25027113114083,2.1972239863872525,1.0577302020965706e-07,3.745579679726502e-08,0.0,0.0,-1.3610955706799891e-05,50,0.00013276877805707505,0.0013885870837943264,0.0,-1.3470115946938269e-05,0.0,354,0.0013098463301910322,1.0577302020965706e-07
3324.58,367200,2.6723427147354537e-05,-1349.8439706603308,2.1972245506067125,8.609083377192084e-09,2.423254644556618e-08,0.0,0.0,-9.98243957144135e-06,51,9.159463048297491e-05,0.0013689836128164175,0.0,-8.940873855970543e-06,0.0,354,0.0008814592083248253,8.609083377192084e-09
3324.58,374400,5.265171228491191e-05,-108.59917783800256,2.1972238479341777,-2.9718779328353625e-07,1.3394760846955156e-07,0.0,0.0,4.869265910126309e-06,52,0.00012285484632941978,0.00109157238207204,0.0,7.521794360542269e-06,0.0,354,0.0012798548095987728,-2.9718779328353625e-07
3324.58,381600,2.8135184454602543e-05,-1171.6721399378523,2.1972245573808276,3.12834044508962e-08,3.299512398291016e-08,0.0,0.0,-4.307400341027473e-06,53,8.950012206826483e-05,0.0012489727339350062,0.0,-6.008681025809989e-06,0.0,353,0.0009561428481753658,3.12834044508962e-08
3324.58,388800,3.765419847146324e-05,-469.9464291025406,2.1972242811495666,3.781991589763617e-07,5.175883385950636e-08,0.0,0.0,-1.1293904799639143e-05,54,0.00011062469259380281,0.0011692610364531552,0.0,-9.911497957354506e-06,0.0,353,0.001171866115197207,3.781991589763617e-07
3324.58,396000,2.4462119594692914e-05,-587.3300167556164,2.1972245337061147,3.4393051757496576e-07,2.1312710236291845e-08,0.0,0.0,-8.630459616180512e-06,55,9.089245825105526e-05,0.0011052132198782452,0.0,-8.976873922889772e-06,0.0,353,0.0008710772852676864,3.4393051757496576e-07
3324.67,403200,3.636063280051868e-05,-759.3328268115418,2.197224315165212,-1.1265740548974159e-07,3.7602426076183267e-08,0.0,0.0,-1.2693690938978988e-05,56,0.00010433712074898953,0.0015664866305158682,0.0,-1.1381676335409708e-05,0.0,352,0.0010680678034201243,-1.1265740548974159e-07
3324.67,410400,3.7171829477446656e-05,-801.3504018993227,2.1972243035123467,3.143923129537522e-08,5.0250883370740905e-08,0.0,0.0,-4.646090504626687e-06,57,9.212680269770532e-05,0.0009561961554940323,0.0,-5.564008479017014e-06,0.0,352,0.0009776069902581986,3.143923129537522e-08
3324.67,417600,2.5399891918632933e-05,-546.6503363854167,2.197224632766512,2.7684028023763683e-07,3.3482056701733716e-08,0.0,0.0,-2.1058348699518723e-06,58,8.984520309724527e-05,0.0011140882353757185,0.0,-2.85727698293647e-06,0.0,352,0.0008612568412086293,2.7684028023763683e-07
3324.67,424800,2.707243820712368e-05,-498.77262416838505,2.197224547586343,1.4104268529954491e-07,3.090987982123423e-08,0.0,0.0,-1.2603891507170816e-05,59,9.795572593496625e-05,0.0010107283450922955,0.0,-1.1504335693215749e-05,0.0,351,0.0009470464360806608,1.4104268529954491e-07
3324.67,432000,2.524591998539526e-05,-843.9419590402783,2.1972246592858484,1.99811166767393e-07,2.423499184516989e-08,0.0,0.0,-8.65555841120647e-06,60,8.695577447354713e-05,0.0010696394308007035,0.0,-8.114305297229948e-06,0.0,350,0.0008702385810251224,1.99811166767393e-07
3324.71,439200,2.8348948467625186e-05,-221.55383836334977,2.1972245224979186,2.292939655248413e-07,3.481167415524116e-08,0.0,0.0,-9.629290414194497e-06,61,9.743180593528288e-05,0.00130175474734007,0.0,-9.187311579220216e-06,0.0,350,0.0009704524102496645,2.292939655248413e-07
3324.71,446400,2.919585371620034e-05,-1424.2101589873482,2.197224725238861,1.81049815481972e-07,4.541038424254951e-08,0.0,0.0,-9.249410628486115e-06,62,7.73097096773726e-05,0.0012593446662829714,0.0,-9.78049016152321e-06,0.0,350,0.0008074907792900041,1.81049815481972e-07
3324.71,453600,3.512284304672282e-05,-195.3716258133404,2.1972242742114596,5.471929063460835e-07,8.481940253773921e-08,0.0,0.0,2.893262302749109e-07,63,9.6519574813128e-05,0.001095393405349408,0.0,4.510998300160072e-06,0.0,350,0.0009931571582998575,5.471929063460835e-07
3324.71,460800,3.0385457174136894e-05,-1077.620854913526,2.1972245491875544,-2.0404460150144928e-08,2.758144390692385e-08,0.0,0.0,-8.494690963871675e-06,64,8.924196112515247e-05,0.0008514285749145579,0.0,-7.892328957331706e-06,0.0,349,0.0008888686573957079,-2.0404460150144928e-08
3324.71,468000,3.054915385854346e-05,-507.34353757771237,2.197224470727028,3.2581585687281514e-07,3.7913204098546356e-08,0.0,0.0,-1.1406541309400562e-05,65,9.907628422557278e-05,0.0009175108637561738,0.0,-1.0025119158139154e-05,0.0,350,0.0010264664630713447,3.2581585687281514e-07
3324.71,475200,3.211566251866737e-05,-605.5480024126978,2.197224540678912,-2.3259391245569793e-07,2.8288519303883616e-08,0.0,0.0,-9.453431117943891e-06,66,9.135253407299944e-05,0.0009211446643228907,0.0,-9.364554337801724e-06,0.0,350,0.0009255236469909394,-2.3259391245569793e-07
3324.57,482400,2.6239625239752785e-05,-697.3037362216012,2.1972245241725257,-1.7554004364719217e-07,3.323828024749147e-08,0.0,0.0,-8.655443530422077e-06,67,9.026341011520792e-05,0.001081289515915928,0.0,-9.811589569846234e-06,0.0,349,0.0008973674133490418,-1.7554004364719217e-07
3324.57,489600,2.866651282688953e-05,-1463.8759019652798,2.1972246442304435,-2.976286426052637e-07,3.4582672406999504e-08,0.0,0.0,-7.355931793927114e-06,68,7.429917256128398e-05,0.0009361394541390739,0.0,-6.495836011231521e-06,0.0,349,0.0007997590032439354,-2.976286426052637e-07
3324.57,496800,2.8616841486707655e-05,-528.4251873888857,2.1972247058910037,-2.685884134309129e-07,3.075874073659992e-08,0.0,0.0,2.0402480961251736e-06,69,8.191217917642677e-05,0.001173756880877143,0.0,3.0544856033079055e-06,0.0,348,0.0007947923127646448,-2.685884134309129e-07
3324.57,504000,1.764649139184224e-05,-913.7232801243773,2.197224786606415,5.343028351207958e-07,1.5263247836977354e-08,0.0,0.0,-7.585043368794288e-06,70,7.310387526010788e-05,0.0010334640768283325,0.0,-9.557264364973386e-06,0.0,348,0.0007232434425745538,5.343028351207958e-07
3324.57,511200,2.76601133922739e-05,-1232.611404634689,2.197224787830045,-3.1682552384902625e-07,2.413399747328324e-08,0.0,0.0,-1.1553154985368099e-05,71,7.806319635829058e-05,0.0009751909741223566,0.0,-1.1247828978890049e-05,0.0,348,0.0008478491635939037,-3.1682552384902625e-07
3324.61,518400,2.8374441152111423e-05,-240.36977710181446,2.197224539036989,6.489452041656645e-08,2.6043277862034793e-08,0.0,0.0,-1.5886765814203827e-05,72,9.556313295110212e-05,0.0009645296035704931,0.0,-1.4761000966713453e-05,0.0,347,0.0010161595440075992,6.489452041656645e-08
3324.61,525600,2.2551412098233486e-05,-1648.3371792857042,2.197224857504406,1.0486358665735411e-06,3.477246380807312e-08,0.0,0.0,-1.2566377592863035e-05,73,6.720890329300722e-05,0.0011120229133770127,0.0,-1.2365599215849709e-05,0.0,347,0.0006302943283526113,1.0486358665735411e-06
3324.61,532800,3.465317478017349e-05,-446.28335925156165,2.197224471332535,-3.2743499950860823e-07,9.534656159215378e-08,0.0,0.0,1.6349923229232787e-06,74,8.722706207285824e-05,0.0008704253441103337,0.0,3.4026714345683955e-06,0.0,347,0.0008821678355117838,-3.2743499950860823e-07
3324.61,540000,2.991909531965966e-05,-1461.8060195023104,2.1972247369421853,2.966104034585545e-07,5.270992584329994e-08,0.0,0.0,-8.439518874249119e-06,75,7.425677972439608e-05,0.0009681608996526761,0.0,-7.35434115812917e-06,0.0,347,0.0008014704017856698,2.966104034585545e-07
3324.61,547200,2.2030164353942308e-05,-233.17666268876306,2.1972247611751,-6.853489399415862e-09,3.016795359092165e-08,0.0,0.0,-8.620812295848332e-06,76,8.140614917123766e-05,0.0009093351197747874,0.0,-6.447144992076752e-06,0.0,346,0.0007697039903812659,-6.853489399415862e-09
3324.61,554400,2.214527152274448e-05,-1083.9724175934375,2.1972248693275707,2.644486304468447e-07,3.123385825435324e-08,0.0,0.0,-6.955791311976062e-06,77,7.058490549645837e-05,0.0009994637951633114,0.0,-6.711547978143611e-06,0.0,346,0.0006983074395509627,2.644486304468447e-07
3324.48,561600,1.512726930804705e-05,-725.8130353085768,2.1972247925858017,-3.240341839749456e-07,1.1744435231871526e-08,0.0,0.0,-6.3824343170644795e-06,78,7.516343175769264e-05,0.0009418863114300652,0.0,-6.567414296097151e-06,0.0,346,0.0006936464271974145,-3.240341839749456e-07
3324.48,568800,2.652276950593432e-05,-1126.3511246999103,2.1972247103187774,-3.0162848492171827e-07,5.257612416550367e-08,0.0,0.0,-5.327881105148751e-06,79,7.185277758411404e-05,0.0010878135508458322,0.0,-4.506152089993855e-06,0.0,345,0.0007748255553575391,-3.0162848492171827e-07
3324.48,576000,1.8127753446323846e-05,-568.0178248935655,2.197224917875396,-2.8724012396302055e-07,1.726070839553754e-08,0.0,0.0,7.981370900745154e-06,80,6.700891073507361e-05,0.0010226499461066577,0.0,8.417319910596988e-06,0.0,346,0.0006188541951850931,-2.8724012396302055e-07
3324.48,583200,1.4780911083818394e-05,-1369.5336314766812,2.197224984023937,6.61001549628716e-09,1.735435002366349e-08,0.0,0.0,-6.7544061162456275e-06,81,6.161349444600665e-05,0.0007514983921154448,0.0,-6.400295738706244e-06,0.0,346,0.0006116692713798421,6.61001549628716e-09
3324.48,590400,2.1376384582572866e-05,-1394.5280765505474,2.1972248776733676,7.714099607859285e-08,2.092576312748574e-08,0.0,0.0,-6.41438396181393e-06,82,7.115539069699517e-05,0.000799952207376564,0.0,-7.446447222870774e-06,0.0,346,0.0007247613682269891,7.714099607859285e-08
3324.48,597600,1.792122873398844e-05,-305.268741018173,2.1972248233468443,1.853540450348774e-07,2.1891135445806613e-08,0.0,0.0,-4.9854112275471535e-06,83,7.87510329042494e-05,0.0008869847610069176,0.0,-3.4201163004132732e-06,0.0,345,0.0007579053267107506,1.853540450348774e-07
3324.53,604800,2.318104479221743e-05,-1292.5800759227502,2.197224858469433,-1.866327559824694e-07,2.2267995903544795e-08,0.0,0.0,-2.6310521175164334e-06,84,6.815511675968298e-05,0.0010744694652204084,0.0,-2.1087649591074462e-06,0.0,345,0.0007111989440315773,-1.866327559824694e-07
3324.53,612000,2.4036835483109347e-05,-649.3079203670744,2.197224785609851,-3.701034269445884e-08,4.8608668745892464e-08,0.0,0.0,8.175078246720674e-06,85,7.023149631524777e-05,0.0005011802307807383,0.0,1.1060238325567767e-05,0.0,345,0.0007313208234444256,-3.701034269445884e-08
3324.53,619200,2.3663959496401413e-05,-1305.597693288426,2.197224870037723,-3.2113714912938853e-07,2.1522306916832423e-08,0.0,0.0,7.303713048090867e-06,86,6.624012358747119e-05,0.0005559837035029637,0.0,8.360732014196925e-06,0.0,345,0.0006765327200628005,-3.2113714912938853e-07
3324.53,626400,2.307390141910395e-05,-126.46097246980598,2.1972246914757965,3.0218450864246376e-07,3.627542711929623e-08,0.0,0.0,2.246242797800087e-06,87,8.705074080236238e-05,0.00047620159265757085,0.0,3.7601162473818102e-06,0.0,345,0.0008324009060379895,3.0218450864246376e-07
3324.53,633600,1.3246865610385748e-05,-1251.5188807563084,2.197224979608778,3.378728253379912e-07,1.3489132726618073e-08,0.0,0.0,4.1705268328528165e-06,88,6.167618563805508e-05,0.00038597373592622156,0.0,4.795161397964425e-06,0.0,345,0.0005542250102974678,3.378728253379912e-07
3324.5,640800,1.844078533835884e-05,-604.4049644417518,2.1972248592168566,-3.652487258838236e-07,1.4812204872278383e-08,0.0,0.0,5.560389922109495e-06,89,7.227691126863936e-05,0.00038843785529259493,0.0,5.049495705445372e-06,0.0,345,0.0007445086903776752,-3.652487258838236e-07
3324.5,648000,2.181447421903865e-05,-1175.7173084601147,2.1972248493174393,-2.1914414852496577e-07,3.99661692633269e-08,0.0,0.0,3.2454316045835813e-06,90,6.506989685930729e-05,0.0003423378033687039,0.0,2.2049797721889014e-06,0.0,345,0.0006942409797961387,-2.1914414852496577e-07
3324.5,655200,2.3532179548206124e-05,-385.0145123946761,2.1972249198527565,-4.457682313819769e-07,2.15504309733362e-08,0.0,0.0,8.571390255592326e-06,91,6.929916196058335e-05,0.00029836261156524705,0.0,9.719336858120682e-06,0.0,345,0.000724466358655451,-4.457682313819769e-07
3324.5,662400,2.177449133677922e-05,-921.2713163196905,2.1972248732648025,-6.20556860480188e-08,2.2676761291553768e-08,0.0,0.0,5.247535724491864e-07,92,6.921359688845025e-05,0.0003346162110312014,0.0,1.7098806188172802e-06,0.0,345,0.0007477999912600889,-6.20556860480188e-08
3324.5,669600,1.668851496450822e-05,-799.0708889888771,2.1972248496927285,-2.971630848893108e-07,1.879433796367259e-08,0.0,0.0,1.7842320275784386e-06,93,7.078811709299444e-05,0.0002843182631323019,0.0,3.3311742712169255e-06,0.0,345,0.00069664241015957,-2.971630848893108e-07
