clip_fraction,grad_norm,policy_loss,value_loss,P09:episode_rewards,epoch_idx,explained_variance,policy_entropy,P01:episode_rewards,episode_length,fps,frames,approx_kl_divergence,advantage_norm,PMM:episode_rewards
0.1824462890625,0.04894616748902781,-0.0010085705191158923,0.00773993444890948,275.0,252,3.725290298461914e-09,1.2482992231845855,25.0,320.67,288,2580480,0.001644334877165221,15.968717557191848,134.0
0.2213623046875,0.04833236883122159,-0.0012971907639439451,0.006414073702171663,200.0,253,-9.685754776000977e-09,1.1955637127161025,25.0,314.31,288,2590720,0.001856229199779591,15.968716698884965,110.5
0.1800537109375,0.050343285315924316,-0.0011865165772178444,0.0073783697560429575,175.0,254,-6.332993507385254e-09,1.2245712600648404,25.0,306.0,288,2600960,0.0015230449165265724,15.968717801570893,99.5
0.2440185546875,0.05077433231683722,-0.0016452408839541023,0.005297745406460308,152.50000000000023,255,1.4901161193847656e-08,1.2344459392130376,25.0,302.8,288,2611200,0.002161583816524626,15.96871750354767,88.0
0.2425048828125,0.046437349754235836,-0.0006534807693242328,0.00452765942154656,150.0,256,-1.3783574104309083e-08,1.194876842945814,22.500000000000007,297.07,288,2621440,0.002212425408625052,15.968716663122176,74.5
0.143359375,0.04380679596914368,-0.0005333542108928669,0.003633826915557847,125.0,257,9.313225746154785e-09,1.1601281732320785,0.0,293.39,288,2631680,0.0012756764083409421,15.96871327161789,61.5
0.208056640625,0.03597583082769003,-0.0006799539236453711,0.002292506894960411,100.0,258,-7.450580596923829e-10,1.0738620210438967,0.0,289.3,288,2641920,0.0022329497699786318,15.968692898750305,48.0
0.159423828125,0.038099482248459236,-0.0004021064301923616,0.0030571007530696193,77.50000000000021,259,-5.587935447692871e-09,1.1144178047776223,0.0,285.36,288,2652160,0.0018485867152065794,15.96871139407158,39.75
0.148828125,0.03855480834178278,-1.5629719928256237e-05,0.0024625985448477826,75.0,260,-1.7508864402770997e-08,1.1628818064928055,0.0,284.14,288,2662400,0.002484679045092264,15.968616032600403,30.0
0.226953125,0.045250435150917326,-0.0009810260144149652,0.0031817703431592293,75.0,261,-8.195638656616212e-09,1.2713272333145142,0.0,284.69,288,2672640,0.002895922332805867,15.968676280975341,34.0
0.1996826171875,0.042441666856588664,-0.0005422782327514142,0.002001878680333924,75.0,262,0.0,1.2760401159524917,0.0,285.26,288,2682880,0.002337807453653795,15.968672728538513,28.75
0.2491943359375,0.04379879434005397,-0.0002338193982723169,0.0030621702121294446,75.0,263,-8.940696716308593e-09,1.4230763874948025,0.0,286.03,288,2693120,0.003289683249624886,15.96870983839035,31.5
0.221435546875,0.04583290291624644,-0.0007270700381468487,0.0037992045333908207,75.0,264,9.685754776000977e-09,1.4253974184393883,0.0,286.65,288,2703360,0.002089288339118411,15.968715536594392,35.25
0.16416015625,0.04263794818721254,-0.0005018928291974589,0.0047780555214210095,100.0,265,-4.470348358154297e-09,1.373496300727129,0.0,288.6,288,2713600,0.0014533795960517183,15.968714743852615,45.5
0.202685546875,0.0458247828439093,-0.00047776459250599147,0.004508501406849064,125.0,266,-1.4901161193847657e-09,1.3943522095680236,0.0,290.06,288,2723840,0.0017112143359838683,15.96871703863144,62.75
0.238916015625,0.04793203710051558,-0.0007990026777406456,0.004726024173392318,125.0,267,-1.4901161193847657e-09,1.437134049832821,0.0,293.29,288,2734080,0.0024082884757262945,15.968715822696685,66.5
0.19462890625,0.04572545853576033,-0.0008476772884023376,0.004822633735886939,127.50000000000021,268,-6.7055225372314455e-09,1.4846666127443313,0.0,298.34,288,2744320,0.0016886508247097253,15.968712854385377,62.25
0.21669921875,0.047235158906522946,-0.0008906412069336512,0.005285086407639028,150.0,269,-9.685754776000977e-09,1.5023265227675437,0.0,300.25,288,2754560,0.001961270382980729,15.96871742606163,67.25
0.2654296875,0.05314771493916816,-0.0009282273993449052,0.006516484801235833,150.0,270,3.7252902984619143e-10,1.565208873897791,0.0,299.37,288,2764800,0.002040014791396061,15.968717443943024,73.75
0.216064453125,0.054227894994286915,-0.0007816286117304117,0.008555054794305761,177.50000000000023,271,-2.3469328880310058e-08,1.610421061515808,0.0,305.35,287,2775040,0.0020020846910711043,15.968717539310456,93.75
0.2005126953125,0.05285060677058817,-0.0006597263751245919,0.010272615192798184,252.50000000000023,272,2.6077032089233397e-09,1.6601998314261437,25.0,313.85,286,2785280,0.001946718227452493,15.968717575073242,123.75
0.202294921875,0.05387335625220666,-0.0011112387379398569,0.010480780771467834,302.5000000000002,273,1.0430812835693359e-08,1.6563389636576176,25.0,327.13,286,2795520,0.0017930841554061772,15.968717736005782,153.25
0.229736328125,0.05224203099144953,-0.0008163860264176037,0.008867131289662211,325.0,274,-3.7252902984619143e-10,1.644463451206684,25.0,326.59,286,2805760,0.0021598908724399734,15.968717855215072,158.0
0.1924072265625,0.053709035571770924,-0.0010457002550538163,0.010475643840618432,300.0,275,-8.568167686462402e-09,1.5764905020594597,25.0,324.55,286,2816000,0.001579097011855879,15.968717736005782,161.25
0.187744140625,0.051399108199740286,-0.0008993597602966474,0.00845476299400616,275.0,276,-1.5273690223693846e-08,1.5572125613689423,25.0,315.97,286,2826240,0.0016756822091423373,15.968717783689499,144.75
0.2302734375,0.05194022864759362,-0.0013878383600967937,0.008372300679502587,277.5000000000002,277,-7.450580596923829e-10,1.5261234499514102,25.0,315.61,286,2836480,0.001903335790939309,15.968717652559281,146.0
0.211865234375,0.04927710101869461,-0.0009434103163584951,0.007577054288776708,252.50000000000023,278,-1.1548399925231934e-08,1.5235975049436092,22.500000000000007,315.97,286,2846720,0.002018848368280146,15.968717730045318,128.25
0.191455078125,0.056831644853328686,-0.001078366243018536,0.010096438481195947,250.0,279,-2.6077032089233397e-09,1.5138534970581532,25.0,319.73,286,2856960,0.0013894348039968918,15.968717747926712,133.0
0.1388671875,0.053696966800829235,-0.0005665830474754329,0.011177239242351788,275.0,280,2.6077032089233397e-09,1.4448306441307068,25.0,321.23,286,2867200,0.0011397163483920282,15.968717765808105,141.0
0.1823486328125,0.057209730576817844,-0.001294574249186553,0.013551943251513876,300.0,281,1.899898052215576e-08,1.4721715770661832,25.0,320.14,286,2877440,0.0014669260910068261,15.968717813491821,159.0
0.166357421875,0.05797400863299097,-0.0010184591643337625,0.014115595072507859,325.0,282,-1.4901161193847657e-09,1.5024740792810918,50.0,326.23,286,2887680,0.0013514815428948169,15.96871787905693,189.25
0.1428466796875,0.05530869240878174,-0.001018084709357936,0.01596790770709049,425.0,283,3.725290298461914e-09,1.5375582940876484,72.50000000000001,339.43,286,2897920,0.0013100172185090742,15.968718004226684,228.75
0.1917724609375,0.06109287786388372,-0.0011350591310474556,0.015121601841383382,377.5000000000002,284,-1.1548399925231934e-08,1.4948413260281086,125.0,346.29,286,2908160,0.0015843067867535865,15.968717944622039,247.25
0.1701171875,0.058077814167704966,-0.0014124321867711842,0.01718273026344832,350.0,285,-4.8428773880004884e-09,1.4909735694527626,150.0,349.51,286,2918400,0.0013345552156010855,15.968717885017394,255.0
0.1568115234375,0.05796787831123653,-0.0012439251695468556,0.01520479679456912,350.0,286,-6.7055225372314455e-09,1.4840580500662326,150.0,346.03,286,2928640,0.001295317649383776,15.968717873096466,248.75
0.17958984375,0.06263407699214621,-0.0008480165004584705,0.016134869449888355,400.0,287,2.16066837310791e-08,1.4963714621961117,150.0,349.55,286,2938880,0.0013292489877869684,15.968717926740647,269.5
0.1598388671875,0.05541672696206605,-0.0009848940360825508,0.01613386615354102,400.0,288,-4.097819328308106e-09,1.5113130711019038,150.0,344.46,286,2949120,0.0014133743273760046,15.968717980384827,263.5
0.175634765625,0.05602182897804784,-0.0014511369863612344,0.016457783777150327,400.0,289,-6.332993507385254e-09,1.4921057745814323,150.0,347.0,286,2959360,0.0014516202406525736,15.968717944622039,268.5
0.1552490234375,0.0574856842648388,-0.0012166733264166395,0.01720405320811551,450.0,290,6.332993507385254e-09,1.5392502501606942,150.0,348.84,286,2969600,0.0012489712226852133,15.96871817111969,282.5
0.1862060546875,0.05567752544360902,-0.0010147952343686484,0.014225031901150941,552.5000000000002,291,-1.7881393432617187e-08,1.5506242305040359,150.0,354.61,286,2979840,0.0014030529650199241,15.96871787905693,290.5
0.141845703125,0.05747679937141126,-0.0008823460215353407,0.016848845535423606,427.5000000000002,292,-1.862645149230957e-09,1.5381146878004075,150.0,353.44,286,2990080,0.0010750593565148846,15.968717855215072,276.5
0.1558837890625,0.05660581421835922,-0.0010810594820213737,0.016129334723518695,377.5000000000002,293,-5.587935447692871e-09,1.5788749001920224,150.0,357.39,286,3000320,0.0012081357486295019,15.968717813491821,267.25
0.1972900390625,0.05991343462662067,-0.001183574977767421,0.01428039370366605,375.0,294,2.9802322387695314e-09,1.650904294848442,122.5,358.9,286,3010560,0.0015442829875610188,15.968717902898788,266.25
0.20244140625,0.05639931953001596,-0.0010508726787520572,0.012383043402223848,402.5000000000002,295,7.450580596923829e-10,1.662595298141241,100.0,354.23,286,3020800,0.0015587604902634667,15.968717873096466,249.5
0.1973388671875,0.057125907160148204,-0.0009195342161547159,0.012406532267777947,525.0,296,2.2351741790771484e-09,1.6569479413330555,97.5,348.2,286,3031040,0.0015343613092511533,15.968717920780183,234.25
0.1887939453125,0.053660823663788715,-0.0008776083537668456,0.010742064102669247,525.0,297,-2.421438694000244e-08,1.6638661377131938,75.0,347.02,286,3041280,0.0015395653935229348,15.968717777729035,212.25
0.1864013671875,0.056129794949750456,-0.0009419331956451061,0.012533205945510417,552.5000000000002,298,-8.195638656616212e-09,1.668776485323906,72.50000000000001,352.88,286,3051520,0.001306606162975754,15.968717789649963,234.0
0.1966064453125,0.05216029866522731,-0.0010323195969249356,0.0077902534139866475,400.0,299,-3.3527612686157227e-09,1.6587644241750241,50.0,341.85,286,3061760,0.0015605742251580067,15.968717920780183,183.0
0.25546875,0.05790468273169195,-0.001127321785679669,0.009846219604150974,325.0,300,-1.0058283805847169e-08,1.6871013663709165,50.0,331.16,286,3072000,0.0018694970054525585,15.968717783689499,168.5
0.25302734375,0.05456326614411081,-0.0010422607771033653,0.006413216295550228,225.0,301,-1.1175870895385742e-08,1.6380383275449275,25.0,310.64,286,3082240,0.0017854880198797218,15.968717277050018,122.0
0.312109375,0.04366995660345084,-0.0016774688483565114,0.004021231121424762,227.5000000000002,302,1.0430812835693359e-08,1.5632952228188515,0.0,302.53,286,3092480,0.0025733997269298927,15.968716734647751,103.75
0.282421875,0.04746421496542391,-0.0013684382840438048,0.00587057620239193,152.50000000000023,303,-3.7252902984619143e-10,1.6270923405885696,0.0,297.62,286,3102720,0.002253734208719749,15.968716818094254,75.25
0.247216796875,0.05147330221325469,-0.0013629575492814182,0.00645821435691687,152.50000000000023,304,-1.4901161193847656e-08,1.6438192591071128,0.0,304.09,286,3112960,0.0021002752382173638,15.96871730685234,81.5
0.184765625,0.051907304889745744,-0.001023537998116808,0.007587673282171181,200.0,305,-5.960464477539063e-09,1.6078494936227798,0.0,313.69,286,3123200,0.0014557072729274978,15.968717432022094,103.0
0.237451171875,0.05523008450562222,-0.0011412064926844324,0.008822495345339122,255.00000000000043,306,-1.564621925354004e-08,1.577473971247673,22.500000000000007,318.39,286,3133440,0.001643367812988572,15.96871770620346,128.75
0.19765625,0.04978354175755463,-0.0008600039323937381,0.00657963947232929,375.0,307,4.8428773880004884e-09,1.5569265805184842,25.0,317.51,286,3143680,0.001437526342277806,15.968717867136002,139.75
0.2530517578125,0.04728388287677647,-0.0011650294083665358,0.005017914014661074,260.00000000000085,308,8.568167686462402e-09,1.6578707538545132,22.500000000000007,313.27,286,3153920,0.002028808101567847,15.968717169761657,123.0
0.2191162109375,0.05226383380995111,-0.0009238499358616536,0.007820870136765735,202.50000000000023,309,-1.0430812835693359e-08,1.7288200341165065,0.0,306.83,287,3164160,0.0016079860413242386,15.968717527389526,108.75
0.2448974609375,0.05437606180188803,-0.0013205965615270543,0.008273712559457636,200.0,310,1.4156103134155273e-08,1.7373285062611104,0.0,310.95,287,3174400,0.0020729485008359914,15.968717753887177,108.25
0.2083251953125,0.0571534725226709,-0.000670636743598152,0.009041677707864437,300.0,311,-8.195638656616212e-09,1.7492576077580453,25.0,319.61,287,3184640,0.0015446070226516895,15.96871758699417,137.25
0.2458251953125,0.054346855544759945,-0.0009726961812702939,0.008066255961421121,310.00000000000085,312,-2.421438694000244e-08,1.746249906718731,25.0,328.14,287,3194880,0.0018607711467694798,15.968717432022094,147.0
0.2294677734375,0.05508811708131659,-0.0009897416330204578,0.007743461087193282,252.50000000000023,313,1.1175870895385742e-09,1.7670045152306557,25.0,325.36,287,3205120,0.0015690576736631101,15.968717658519745,136.25
0.1957275390625,0.05561265667565664,-0.0009540661802020622,0.010190626573967165,275.0,314,-3.725290298461914e-09,1.7529318511486054,25.0,328.71,287,3215360,0.001452350742761155,15.968717736005782,141.75
0.2386962890625,0.0571071037699607,-0.001469470223673852,0.009297162292932626,275.0,315,1.0430812835693359e-08,1.7243449687957764,25.0,327.25,287,3225600,0.0019438392537068695,15.968717801570893,138.0
0.1932861328125,0.05285812904489427,-0.0010922098084847677,0.011389837960814475,327.5000000000002,316,-7.450580596923828e-09,1.6743247129023076,25.0,332.86,287,3235840,0.0013559252735603877,15.968717819452285,169.5
0.163427734375,0.053624088318478445,-0.000848432712155045,0.010413959989091382,452.50000000000017,317,-1.4156103134155273e-08,1.6476323902606964,25.0,331.88,287,3246080,0.0012186281318918191,15.96871770620346,178.0
0.2122314453125,0.057888962218818965,-0.001008533829190128,0.011192967111128382,480.00000000000045,318,5.587935447692871e-09,1.6711477644741535,25.0,331.6,287,3256320,0.001413871852292914,15.96871775984764,198.75
0.1945556640625,0.05763006123593819,-0.001260512049702811,0.011139903416915332,480.00000000000045,319,1.4528632164001465e-08,1.6483899384737015,47.50000000000001,333.75,287,3266560,0.001325905202378408,15.968717819452285,196.75
0.2180908203125,0.05538068772939882,-0.0013462036309647373,0.010495611430087592,450.0,320,-8.195638656616212e-09,1.6100102491676807,50.0,338.81,287,3276800,0.0016404727977260337,15.968717896938324,195.0
0.2180419921875,0.05111206825626169,-0.0011230800704652212,0.00830198970222682,352.5000000000002,321,-9.313225746154785e-09,1.521667080372572,50.0,341.68,287,3287040,0.0014396899542816755,15.968716299533844,178.25
0.1645263671875,0.05304595622373585,-0.0011011175880412337,0.009584953829835286,277.5000000000002,322,4.8428773880004884e-09,1.5608792707324028,25.0,335.61,287,3297280,0.0011645454259394227,15.96871787905693,150.25
0.236083984375,0.05759454727812765,-0.0019490351482090774,0.01010146760418138,275.0,323,4.8428773880004884e-09,1.556004774570465,25.0,333.03,287,3307520,0.001546882911850389,15.96871793270111,142.25
0.2540283203125,0.057454890735574096,-0.0011317184069412178,0.009957295901403995,327.5000000000002,324,-7.450580596923829e-10,1.561859580874443,25.0,332.81,287,3317760,0.0017545632144106093,15.968718105554581,156.25
0.1932373046875,0.05756560815214753,-0.0011887646847753785,0.011150458549673203,352.5000000000002,325,-1.0430812835693359e-08,1.575146521627903,25.0,334.65,287,3328000,0.0013705515736120333,15.96871789097786,176.5
0.2093505859375,0.05347352487988701,-0.000658331692466163,0.00811533506566775,377.5000000000002,326,-9.313225746154785e-09,1.5565519824624061,25.0,327.16,287,3338240,0.0015094804874095757,15.968717843294144,164.5
0.303466796875,0.055647161027853484,-0.001540473571731127,0.008809508126068977,300.0,327,-3.3527612686157227e-09,1.5436675794422627,25.0,321.41,287,3348480,0.0018909523308082044,15.968717294931412,149.0
0.2304931640625,0.05316008129559359,-0.0013508139756595483,0.008791608096362324,252.50000000000023,328,4.8428773880004884e-09,1.500595960766077,25.0,318.68,287,3358720,0.0015856428439519731,15.968717521429062,131.5
0.2096923828125,0.052063895912236945,-0.0009088804974453524,0.008185486794172903,250.0,329,-1.899898052215576e-08,1.4905764319002628,25.0,319.12,287,3368960,0.001565470152709736,15.968717670440673,128.0
0.1908447265625,0.05211239646275214,-0.0009891438683553133,0.00899199366655239,252.50000000000023,330,-4.470348358154297e-09,1.5142653688788414,25.0,321.33,287,3379200,0.0014287151814244225,15.968716645240784,132.25
0.188134765625,0.05560327588468735,-0.0007784670673572691,0.010117628037187387,300.0,331,-2.123415470123291e-08,1.5528444245457649,25.0,326.04,287,3389440,0.001388749175708881,15.968717682361603,139.0
0.218408203125,0.05555359036139797,-0.0009564419677190017,0.010389361468969582,327.5000000000002,332,-1.0430812835693359e-08,1.5885237440466882,25.0,332.52,287,3399680,0.0014780375689156244,15.968717741966248,163.75
0.1946533203125,0.0523403256161001,-0.0011802348431956488,0.009187545350869186,302.5000000000002,333,-1.564621925354004e-08,1.6052614733576775,25.0,335.49,287,3409920,0.0015030664313201215,15.968717861175538,157.5
0.2183837890625,0.056257174964141544,-0.0012001170751318568,0.009742494193051243,302.5000000000002,334,-4.8428773880004884e-09,1.6056994423270226,25.0,328.75,287,3420160,0.0014053615511556926,15.968717783689499,160.75
0.204248046875,0.061838189414740195,-0.001208394451532513,0.012633137743978295,300.0,335,-9.313225746154785e-09,1.604767993837595,25.0,329.45,287,3430400,0.0013578226213439848,15.968717902898788,152.5
0.181884765625,0.05443962370177778,-0.0008498807856085477,0.011428231215222694,300.0,336,-1.7508864402770997e-08,1.5797981776297092,50.0,335.0,287,3440640,0.0012865319462832757,15.968717670440673,177.25
0.1608154296875,0.05665834119324625,-0.0007973497442435474,0.012436742133286317,377.5000000000002,337,1.3411045074462891e-08,1.545557963103056,75.0,345.59,287,3450880,0.0012910000333931748,15.968718022108078,202.5
0.22509765625,0.05067187308962597,-0.0013008699337660802,0.007926249296542665,430.0000000000004,338,-2.9802322387695314e-09,1.500489166378975,50.0,335.2,287,3461120,0.001570258125690316,15.968717622756959,194.75
0.2100830078125,0.05033842981794177,-0.0008888638854841702,0.007704864484912833,425.0,339,-7.450580596923829e-10,1.471790374070406,22.500000000000007,324.76,287,3471360,0.0015709279395764498,15.968717747926712,163.5
0.244921875,0.05351317676604113,-0.0011426860157371266,0.0057690783050929895,227.5000000000002,340,2.2351741790771484e-09,1.4931022755801677,0.0,311.5,287,3481600,0.0016558263889464796,15.968717122077942,118.0
0.1766357421875,0.05114986976408008,-0.0004896904702036409,0.008239344734829502,202.50000000000023,341,0.0,1.504175928235054,0.0,308.55,287,3491840,0.0013369303024035161,15.968717610836029,95.25
0.2182373046875,0.050332760216507476,-0.0012458205506845842,0.00846822774001339,307.5000000000006,342,-1.6391277313232423e-08,1.5416011415421962,25.0,316.23,287,3502080,0.0014113048650401083,15.968717616796493,128.75
0.13056640625,0.052243288007882895,-0.0005649869763146853,0.012295251751493198,402.5000000000002,343,-3.01748514175415e-08,1.5211039647459983,25.0,329.67,287,3512320,0.0009816593414939234,15.968717896938324,156.75
0.2024658203125,0.04986551693387111,-0.0010591505360935116,0.00787385713592812,400.0,344,-5.587935447692871e-09,1.4676911130547523,25.0,332.53,287,3522560,0.0013484671093692668,15.968717616796493,169.25
0.208349609375,0.04808120853803118,-0.0012425327076925896,0.008248579304199666,355.00000000000045,345,-1.4901161193847657e-09,1.4941530354321002,25.0,328.52,287,3532800,0.0015357859076402746,15.96871758699417,156.5
0.2093017578125,0.05349937180397942,-0.0009793798475584482,0.008606651809168397,277.5000000000002,346,2.6077032089233397e-09,1.4742571443319321,25.0,324.71,287,3543040,0.0014118476796113554,15.968717658519745,140.5
0.1869140625,0.05288480187907553,-0.0008803566081041936,0.010052466949127847,250.0,347,-4.470348358154297e-09,1.4314813897013665,25.0,323.29,287,3553280,0.0012326693285217515,15.968717795610427,130.5
0.1821044921875,0.05252287592590978,-0.0010271028229908552,0.011875546831288376,300.0,348,-1.2293457984924316e-08,1.3774310186505319,50.0,335.1,287,3563520,0.0012653274987528107,15.96871787905693,162.0
0.1464111328125,0.053806992521247224,-0.000922029951470904,0.013367373365326785,325.0,349,-2.2351741790771484e-09,1.320858619362116,50.0,347.67,287,3573760,0.0012106284533132338,15.968717914819717,192.5
0.1278076171875,0.04767323226928969,-0.0006867284540930996,0.0135290284306393,332.5000000000006,350,4.8428773880004884e-09,1.3269252218306065,50.0,357.09,287,3584000,0.001013333983685527,15.968717956542969,224.25
0.1308349609375,0.05144508609475932,-0.0005510138245881536,0.012777941867534537,452.50000000000017,351,-1.2665987014770507e-08,1.3280575715005398,72.50000000000001,363.46,287,3594240,0.0009166239874843996,15.96871770620346,248.5
0.1873291015625,0.0543752874757082,-0.0010259765163937117,0.014498963428195566,477.5000000000002,352,7.450580596923829e-10,1.373246932029724,97.5,369.94,287,3604480,0.001369566153670121,15.968718039989472,265.75
0.136767578125,0.053198410051292735,-0.0005796297016786411,0.015705140226054938,477.5000000000002,353,-1.30385160446167e-08,1.4115561857819556,97.5,364.5,287,3614720,0.0009844789390029973,15.968717926740647,262.5
0.1812744140625,0.05540500409569743,-0.000663284939219011,0.013304203825828153,500.0,354,-9.685754776000977e-09,1.4423237316310407,97.5,356.96,287,3624960,0.0011750364386159617,15.968717962503433,256.0
0.1184814453125,0.05216222197267826,-0.0003476452278846409,0.012814382975921034,477.5000000000002,355,1.862645149230957e-09,1.4075106620788573,75.0,354.49,287,3635200,0.0008777741665994653,15.96871793270111,256.0
0.194775390625,0.05800251900065969,-0.0009837967998464591,0.012785715994687053,425.0,356,9.313225746154785e-09,1.4454236820340156,75.0,361.77,287,3645440,0.001249682719483758,15.968717807531357,247.5
0.202880859375,0.054779328694617005,-0.000839545852795709,0.010880109446952701,350.0,357,-1.4901161193847657e-09,1.4554430402815342,50.0,349.99,287,3655680,0.0012760475599208122,15.968717753887177,210.5
0.21591796875,0.0558656767722147,-0.0012703051459538983,0.009578331013472052,300.0,358,1.1175870895385742e-09,1.4613488264381886,25.0,339.14,287,3665920,0.001368486871473351,15.968717688322068,172.75
0.180029296875,0.05349697079558167,-0.0007752699006232433,0.009331493415811565,252.50000000000023,359,-1.1175870895385742e-09,1.4245328344404697,25.0,323.69,287,3676160,0.0011914541338171603,15.968717789649963,147.5
0.1706787109375,0.05091862744040534,-0.0006113156330684432,0.009799379708783817,250.0,360,-1.7136335372924803e-08,1.4194246716797352,25.0,322.99,287,3686400,0.0012200517531965715,15.968717807531357,139.5
0.1950439453125,0.052676871931208555,-0.0009050887983903522,0.008799467825883766,252.50000000000023,361,9.685754776000977e-09,1.4369983144104481,25.0,323.36,287,3696640,0.001302010898041317,15.968717938661575,146.5
0.2057373046875,0.0526753774814316,-0.0010776208458992188,0.010760885626950767,250.0,362,-1.0058283805847169e-08,1.4049697682261466,25.0,323.0,287,3706880,0.0013123103209494503,15.968717730045318,144.75
0.1880615234375,0.05584593948677803,-0.0009496468064753572,0.010354417294001906,250.0,363,-1.3411045074462891e-08,1.3540495567023754,47.50000000000001,324.58,287,3717120,0.0012369174810686445,15.968717855215072,150.0
0.1993896484375,0.055885233656058644,-0.0007038247007585596,0.012582364729314576,275.0,364,2.0116567611694337e-08,1.3552145481109619,50.0,327.49,287,3727360,0.001302323839871633,15.968717873096466,171.0
0.182958984375,0.05498474884448,-0.0007044700105325319,0.011461672277073376,300.0,365,-9.313225746154785e-09,1.3923932865262032,50.0,330.5,287,3737600,0.0015747190322883853,15.968717902898788,189.5
0.18515625,0.055435512857670885,-0.0010387805275968276,0.012280437490699115,300.0,366,6.332993507385254e-09,1.4434599049389363,50.0,338.08,288,3747840,0.0012263125124263752,15.968717741966248,194.75
0.1322998046875,0.05192586766680428,-0.0006153362264740281,0.0142924999789102,277.5000000000002,367,3.3527612686157227e-09,1.4575148984789847,50.0,337.14,288,3758080,0.0010976285132869635,15.968717968463897,188.25
0.1659912109375,0.056721191108287584,-0.0006731736109941266,0.013827858484000899,300.0,368,-9.313225746154785e-09,1.513564269989729,75.0,343.4,288,3768320,0.0011338818840158638,15.968717938661575,205.25
0.1597412109375,0.05321927039790134,-0.0006247901281312806,0.012981692324683537,352.5000000000002,369,1.4901161193847657e-09,1.5167473338544368,97.5,343.97,288,3778560,0.001187047954314835,15.968717849254608,216.5
0.188232421875,0.06060245895882388,-0.0009437510365387425,0.015594679479545449,377.5000000000002,370,-1.825392246246338e-08,1.5619036972522735,100.0,345.07,287,3788800,0.0011167364629102393,15.968717980384827,234.5
0.186474609375,0.05719436886761451,-0.0010835161883733235,0.01403922911194968,407.5000000000006,371,-9.313225746154785e-09,1.60437254011631,125.0,347.39,288,3799040,0.0011404248664632632,15.968717968463897,251.25
0.178369140625,0.05567506142083595,-0.0009904940758133306,0.01530283795145806,500.0,372,7.82310962677002e-09,1.5831979483366012,125.0,353.9,288,3809280,0.0012471609722581433,15.968718069791795,268.25
0.1660888671875,0.05640620132023111,-0.0006855884959804826,0.014990464178845286,500.0,373,9.685754776000977e-09,1.5660269767045976,125.0,348.79,288,3819520,0.0010222854741243736,15.968717849254608,268.0
0.1519775390625,0.057079039244563104,-0.0007531498802563874,0.015006069293303882,325.0,374,4.8428773880004884e-09,1.5534692011773585,125.0,337.61,288,3829760,0.00097802751659799,15.968717849254608,236.75
0.2075439453125,0.057151593637706874,-0.001301240319298813,0.016773837769869716,350.0,375,-3.3527612686157227e-09,1.5611540034413338,125.0,342.95,288,3840000,0.0012377670079416702,15.968718004226684,243.75
0.138720703125,0.054338840464441276,-0.0006765421810996485,0.018130478230887093,352.5000000000002,376,-1.1175870895385742e-08,1.5558328211307526,150.0,347.26,288,3850240,0.0008822277328306427,15.968717914819717,255.5
0.147021484375,0.055042630658300326,-0.0007492784985515755,0.015601600959780627,352.5000000000002,377,-1.1175870895385742e-08,1.5406497687101364,147.5,351.25,288,3860480,0.0009160824317575589,15.968717896938324,263.5
0.20869140625,0.0624031005884933,-0.0009313489608757664,0.015182129698223435,350.0,378,-4.8428773880004884e-09,1.5790576979517936,125.0,344.71,288,3870720,0.0015244634568603033,15.968717956542969,253.5
0.2180419921875,0.056188465111860805,-0.0008890219804015941,0.013756358646787703,350.0,379,1.5273690223693846e-08,1.5946895450353622,125.0,337.34,288,3880960,0.0016752491881675269,15.968717885017394,235.75
0.183642578125,0.057597733300239186,-0.0006871009318274446,0.01370558656853973,350.0,380,-7.82310962677002e-09,1.6370875030755996,97.5,339.63,288,3891200,0.0011611511311400591,15.968717885017394,228.5
0.207275390625,0.05888484288771141,-0.001205047884286614,0.014167212088068482,452.50000000000017,381,2.6077032089233397e-09,1.6652368709445,75.0,346.09,288,3901440,0.0014217251841671442,15.968717902898788,239.0
0.2197265625,0.05477180202353177,-0.0011047534804674796,0.011746772152400808,402.5000000000002,382,2.0861625671386717e-08,1.6589984841644765,72.50000000000001,349.08,288,3911680,0.0013979889105314668,15.968717783689499,229.25
0.175146484375,0.05545074380183157,-0.0007615333324793028,0.012551344130770303,475.0,383,-2.16066837310791e-08,1.6480224296450614,50.0,347.41,288,3921920,0.0009953477382993014,15.96871793270111,220.5
0.1851806640625,0.05587944950846482,-0.000887548373430036,0.012848884280538186,407.5000000000006,384,2.60770320892334e-08,1.636723194271326,50.0,347.22,288,3932160,0.0010562258281879623,15.968717747926712,217.0
0.1933349609375,0.05624200359831115,-0.0010321499525161927,0.013094092045503204,407.5000000000006,385,7.450580596923829e-10,1.6747509218752383,50.0,349.25,288,3942400,0.0011431498881961488,15.968717831373215,216.0
0.2227783203125,0.0560745747541974,-0.0011568947229534388,0.009746907389489934,355.00000000000045,386,1.0058283805847169e-08,1.6789542950689793,25.0,344.8,288,3952640,0.0012335516048892713,15.968717843294144,204.75
0.22294921875,0.05645314760137123,-0.0010815568468387938,0.010358500235452085,405.00000000000045,387,-3.3527612686157227e-09,1.6734933860599994,25.0,338.22,288,3962880,0.0012635277177707848,15.968717795610427,194.0
0.2001953125,0.05401005851342609,-0.0007435049948981032,0.009129936980389174,325.0,388,-1.0058283805847169e-08,1.622133982181549,25.0,323.08,288,3973120,0.0012464711664108563,15.968717646598815,163.25
