episode_length,P09:episode_rewards,value_loss,policy_loss,explained_variance,fps,epoch_idx,P01:episode_rewards,frames,policy_entropy,grad_norm,PMM:episode_rewards,advantage_norm
189.68,4.0,0.035376990153454246,-0.01136765822651796,0.7095560997724533,272,676,0.0,5408000,1.10139825463295,1.5226414587159163,1.61,2.1455370634794235
193.57,5.0,0.032075099144130946,9.156078362138941e-05,0.7305768918991089,272,677,0.0,5416000,1.2045755249261856,1.3790011187290068,1.7,2.0751963329315184
197.07,5.0,0.0340220846934244,-0.005633101532293949,0.5112766486406326,272,678,0.0,5424000,1.1515653645992279,1.0613496099633921,1.82,2.2109362119436264
198.17,5.0,0.03991586242802441,-0.00015818605548702182,0.6135172039270401,272,679,0.0,5432000,1.1620667839050294,0.9210694809661772,1.91,2.288035276532173
208.73,5.1000000000000085,0.031196896526962517,-0.011938379885395988,0.6766160827875137,272,680,0.0,5440000,1.0503169989585877,0.6896516798853796,2.54,2.0169486272335053
311.75,33.400000000000034,0.05692578329704702,-0.014102161054033786,0.5997471874952316,272,681,0.0,5448000,1.023852134346962,0.8687706177396346,8.88,2.648517657518387
371.5,59.10000000000001,0.04943504949565977,-0.012396001912711653,0.6267161834239959,271,682,0.0,5456000,1.0333567208051682,0.7815258354921789,14.07,2.3949476146697997
408.69,69.10000000000001,0.035001884759403766,-0.0017578402912477031,0.6247056591510772,271,683,0.0,5464000,1.0261387521028518,0.6182297618762409,16.85,2.1185269325971605
487.05,84.20000000000002,0.10201231066137552,-0.027244992226042087,0.6125728690624237,271,684,0.0,5472000,1.0383633834123611,1.079929515468156,26.54,3.242011730670929
543.49,104.40000000000003,0.04777115631848574,-0.01702319862568402,0.6517266273498535,271,685,0.0,5480000,1.019723447561264,0.7187681993409312,32.65,2.367528523206711
640.46,121.20000000000019,0.10308490338735282,-0.01648479396244511,0.5938508594036103,271,686,0.0,5488000,1.0186701279878616,1.1175100578826314,42.09,3.1456164360046386
703.78,142.20000000000002,0.07398347250185906,-0.025504207624362608,0.682309513092041,271,687,0.0,5496000,1.036171246767044,0.842420033222017,49.91,2.5346770721673964
750.0,144.0,0.04950535614043474,-0.009799465250471257,0.6262304401397705,271,688,0.0,5504000,0.9976091146469116,0.7145123983804731,53.8,2.3871922314167024
843.43,162.00000000000017,0.08645376471802592,-0.005891733280222979,0.620834299325943,271,689,0.0,5512000,0.9478344744443894,1.0407085492941002,65.0,3.079144718647003
921.76,184.1000000000001,0.08091297301463783,-0.03412639966903953,0.6855176651477813,271,690,0.0,5520000,0.946003605723381,1.0950817291303978,75.19,2.9628013908863067
1013.57,189.50000000000003,0.04762721464503557,-0.012161774025298656,0.15195231914520263,271,691,0.9000000000000004,5528000,1.049726318717003,0.7647918780558085,81.74,2.4474352061748506
1064.17,189.50000000000003,0.04279364717192948,-0.008810517047313624,0.6498795193433762,271,692,0.9000000000000004,5536000,1.0013422560691834,0.6053633172695916,85.35,2.202526309490204
1095.84,189.50000000000003,0.05347154112998396,-0.0003577993319595407,0.6862684714794159,271,693,0.9000000000000004,5544000,1.0031830263137818,0.8601346561629961,87.68,2.3450204020738603
1212.8,205.3,0.08823830808047205,-0.033000024061766456,0.6506013482809067,271,694,3.0,5552000,0.9777430838346481,1.1290163625781109,100.98,3.228416393995285
1261.65,209.00000000000009,0.051343575902283195,-0.01722382693342297,0.6438942021131515,271,695,20.9,5560000,0.9662055402994156,0.9155619552240899,106.33,2.4268180286884307
1310.6,209.00000000000009,0.06810721897985786,-0.010259083461132832,0.6963774794340134,271,696,31.6,5568000,0.9733917564153671,0.9358917776463226,111.19,2.681136718392372
1378.81,218.3,0.07657548347022385,-0.028109301383956335,0.5989864003658295,271,697,53.60000000000001,5576000,0.9766211920976638,1.255761617773642,120.91,2.9380748862028123
1390.57,222.80000000000013,0.07072507950477303,-0.02514835236070212,0.674235315322876,271,698,53.60000000000001,5584000,0.9791224294900894,1.0387974916603817,125.05,2.7314797389507293
1398.16,239.0,0.07788181295618415,-0.01281892515195068,0.5277230888605118,271,699,49.8,5592000,0.9976681911945343,1.1012427606731527,128.93,3.0600875574350357
1405.23,239.0,0.0753950575273484,-0.017483425454011013,0.6501484614610672,271,700,49.8,5600000,1.0240461164712906,1.0224582289225348,132.18,2.997739585638046
1420.12,234.10000000000002,0.14610578392632306,-0.03577493281336501,0.610390916466713,271,701,49.8,5608000,1.0173405802249909,1.6410717267261967,133.76,3.2489806485176085
1337.71,231.30000000000004,0.04963266616920009,-0.009836059124208986,0.4052939647436142,270,702,31.6,5616000,1.0908914405107497,0.9318181076983675,121.75,2.3528910309076307
1313.06,231.30000000000004,0.05383985208114609,-0.013528628537897021,0.7139774060249329,270,703,31.6,5624000,1.003234076499939,0.8940469781139089,118.03,2.5091871452331542
1300.78,233.1,0.06374771767295898,-0.02122639602730487,0.5086459505558014,270,704,31.6,5632000,1.0249992358684539,0.9041890218047374,116.01,2.6931174564361573
1246.98,222.00000000000006,0.03822127705207094,-0.017759122463612585,0.0002405041456222534,270,705,26.6,5640000,1.0304402124881744,0.6221247893272109,105.09,2.1570429837703706
1230.65,222.00000000000006,0.031070307763293385,-0.004464767660829238,0.6610015887022018,270,706,23.0,5648000,1.017335599064827,0.6162282343440604,102.0,1.8975531232357026
1262.47,231.20000000000005,0.07287573624867946,-0.017806619892362506,0.6455634623765946,270,707,32.9,5656000,1.0039605766534805,1.0055677908014136,107.09,2.795332379937172
1265.86,235.40000000000003,0.10918545476626605,-0.013631536077009515,0.7850731313228607,270,708,32.9,5664000,0.9791963565349578,1.4702970895635827,113.21,3.2689604461193085
1274.85,235.40000000000003,0.06621405253186823,-0.010833039624849335,0.6320834666490555,270,709,32.9,5672000,1.0051629436016083,0.8589317106801058,115.95,2.63140045106411
1278.32,235.40000000000003,0.0878568673459813,-0.018620560937561096,0.6524310404062271,270,710,32.9,5680000,0.9974075013399124,1.2234286517370336,116.24,3.150211551785469
1284.15,239.20000000000005,0.11030873536132275,-0.011971314845141023,0.8247490519285202,270,711,32.9,5688000,0.981264066696167,1.4881184735593729,121.57,3.3193337416648863
1283.27,239.20000000000005,0.10290363040752709,-0.01959404584224103,0.690099481344223,270,712,32.9,5696000,0.9997692412137985,1.2435885098696053,120.74,3.237906809449196
1299.67,265.80000000000007,0.13358405355364084,-0.03090793006820604,0.675108305811882,270,713,32.9,5704000,0.9576780486106873,1.4146658322467183,129.27,3.732782427072525
1305.02,273.6,0.08402947172056884,-0.019783455359283834,0.7277345073223114,270,714,32.9,5712000,0.9793357980251313,1.380221415055545,127.83,3.083982613682747
1322.9,279.9000000000001,0.046731452057138086,-0.011983224773430265,0.6200362521409989,270,715,32.9,5720000,0.9817031180858612,0.7338058846389991,130.76,2.327010074853897
1242.75,288.0,0.06551603011321276,-0.007607515570416581,0.42519069492816924,269,716,16.400000000000002,5728000,1.0382782059907913,1.1535061658477093,118.45,2.8279565638303756
979.09,288.0,0.022580416565760972,-0.010227821215521545,0.5728533095121384,269,717,0.0,5736000,1.1480028194189071,0.6938634485944084,98.29,1.7736867713928222
968.86,288.0,0.023220394481904806,-0.007681480406899937,0.7200138044357299,270,718,0.0,5744000,1.0350486409664155,0.41248773132396205,97.69,1.6567481952905654
948.12,288.0,0.05492329315282404,-0.029529247843893245,0.6484212154150009,269,719,0.0,5752000,1.0445194840431213,0.7726584772512524,93.43,2.54867058634758
949.6,288.0,0.0675445629702881,-0.013982501853024586,0.6613711434602737,269,720,0.0,5760000,1.0267489540576935,0.9194791625466504,87.27,2.719068411588669
942.01,288.0,0.041453736866824326,-0.014395711165852844,0.6885226750373841,269,721,0.0,5768000,1.0390358918905258,0.6417077601267898,86.46,2.121202356815338
927.6,205.90000000000026,0.08714421940036118,-0.010919109218521043,0.6237286257743836,269,722,0.0,5776000,1.0370973521471023,1.0773310209279439,77.44,3.037652664780617
924.35,195.80000000000007,0.04781188707333058,-0.015505868722102604,0.6580329525470734,269,723,0.0,5784000,1.0131827878952027,0.7209903182149437,75.98,2.305452817082405
921.16,169.00000000000017,0.06100785777438432,-0.014686536250519567,0.6387732797861099,269,724,0.0,5792000,0.9884837031364441,0.964403291630466,71.69,2.4817932444810866
905.86,187.50000000000006,0.11497009330429137,-0.023943649352004284,0.619708097577095,269,725,0.0,5800000,0.9879328036308288,1.401127047170581,69.92,3.688185555934906
896.25,204.1000000000001,0.11998287070542574,-0.03173021014306869,0.6993104100227356,269,726,0.0,5808000,0.9826814633607864,1.4409118185771683,73.77,3.682710118293762
907.05,204.1000000000001,0.05515027273911983,-0.01787406870163977,0.66605173766613,269,727,0.0,5816000,1.013335827589035,0.7510696895999226,75.55,2.4211008167266845
916.94,214.70000000000005,0.05376485857879743,-0.01462902909886907,0.6775810259580612,269,728,0.0,5824000,1.0137762081623078,0.8320970852576555,78.1,2.4876056134700777
992.9,204.1000000000001,0.06052868977189064,-0.01874282748394762,0.6238930094242096,269,729,0.0,5832000,1.0240173631906508,0.8852719783779966,84.32,2.6983285647630693
1026.21,204.1000000000001,0.062329363520257176,-0.01302958198415581,0.6251089906692505,269,730,0.0,5840000,0.9953706949949265,0.9444074786220427,87.89,2.6359769290685655
1088.88,221.1,0.07298646620009094,-0.006497622797614895,0.5952883303165436,269,731,0.9000000000000004,5848000,0.978081523180008,1.1008181660096559,96.33,2.9962469375133516
1166.77,222.10000000000002,0.08067706666421146,-0.0193871081857651,0.6641348546743393,269,732,2.0,5856000,0.9652713572978974,1.126249928897433,107.13,3.048069091439247
1237.1,232.50000000000006,0.0786641049478203,-0.01127620922314236,0.7253172886371613,269,733,2.0,5864000,0.9758043372631073,1.3502292363682997,117.87,2.978737654685974
1303.88,232.50000000000006,0.08735527660697699,-0.018638654104433952,0.6512505829334259,269,734,17.1,5872000,0.9598149293661118,1.3327806264569728,124.69,3.026851397752762
1388.59,238.3000000000001,0.10553489096462726,-0.02435733945691027,0.6007520264387131,269,735,46.400000000000006,5880000,0.9649022030830383,1.2993232610029037,135.29,3.320927641391754
1448.81,241.00000000000009,0.0803212449233979,-0.018622004115022718,0.6381506359577179,269,736,58.0,5888000,0.990580462217331,1.084752488846598,144.05,2.8755229431390763
1469.1,241.00000000000009,0.0628548799175769,-0.016860968336113728,0.6224672442674637,269,737,71.7,5896000,0.9864538317918777,0.8644155323122553,147.54,2.659034625291824
1485.61,250.20000000000002,0.08145306287333369,-0.009498009677045047,0.5893593758344651,269,738,74.8,5904000,1.000753590464592,1.1836540651329357,152.48,3.063853279352188
1495.46,258.4000000000001,0.09431491795461625,-0.018035231000976638,0.5971012073755264,269,739,72.9,5912000,0.9926981520652771,1.3514460697483903,157.93,3.456306861639023
1508.37,271.6000000000001,0.07540203617885709,-0.031074327498899948,0.5824326866865158,269,740,79.9,5920000,0.9801973098516464,1.1767970272743518,163.74,2.9738398683071137
1490.54,278.5000000000001,0.11715058451984078,-0.027029588651494123,0.3839239913225174,269,741,65.8,5928000,1.0382874327898026,1.6262627823349682,165.99,3.6157624518871305
1476.78,278.5000000000001,0.0382512199645862,-0.010174063190352172,0.6996367537975311,269,742,62.5,5936000,1.0199399775266647,0.6243581430712465,162.29,2.076980354189873
1475.91,278.5000000000001,0.04809900137595832,-0.01985467126243748,0.6415880012512207,269,743,57.5,5944000,1.0090565901994706,0.7123128684366006,158.76,2.3251402086019515
1470.72,278.5000000000001,0.12142078072298318,-0.018703346757247344,0.6073638957738876,269,744,57.5,5952000,0.9678301376104355,1.5299936156594542,155.35,3.575237413644791
1483.04,292.3,0.08024297671858222,-0.02220302157016704,0.6589681726694107,269,745,58.0,5960000,0.992511186003685,1.1020961814094405,158.29,3.006099674701691
1484.69,292.3,0.08720870483666658,-0.017072851779521444,0.6408227014541626,269,746,58.0,5968000,0.9933827418088913,1.2685655505651015,160.33,3.248302676677704
1489.93,292.3,0.07652959622442722,-0.008731453163782134,0.6942503046989441,269,747,58.0,5976000,0.9822123223543167,1.1067137429014424,163.84,2.939195005893707
1499.7,296.40000000000003,0.0940144690964371,-0.02085964459227398,0.6837427526712417,269,748,58.0,5984000,1.0188716793060302,1.1291912836114897,168.76,3.2692181968688967
1508.36,296.40000000000003,0.08199583958368749,-0.016380356603185646,0.6522203665971756,269,749,62.5,5992000,1.0114239186048508,0.9463932492040186,170.31,2.9001408755779265
1504.45,292.3,0.13444822917692364,-0.03152481682598591,0.5498987525701523,269,750,62.5,6000000,1.0177737951278687,1.7002694833267038,169.55,3.8198320829868315
1490.61,291.1,0.09194942428730428,-0.022897641743475104,0.6345124942064285,268,751,57.5,6008000,1.0504551714658736,1.0641964290557753,165.53,2.9511875092983244
1474.17,291.1,0.07277266941964626,-0.008694768487766852,0.7414618754386901,268,752,52.4,6016000,1.00022735953331,1.064537015770064,163.63,2.98772063434124
1461.39,292.3,0.10011835465207695,-0.020335329360095786,0.7568518322706222,268,753,52.4,6024000,0.9756775456666946,1.1407808602334155,163.6,3.321789321899414
1472.46,295.0,0.06919610023032874,-0.0211644515034277,0.7531067174673081,268,754,53.0,6032000,0.978179759979248,1.0489936462843494,166.57,2.851113452911377
1465.38,295.0,0.15560746354050933,-0.013858969883876852,0.6156661707162857,268,755,53.0,6040000,0.9655180108547211,1.4684026281511968,167.64,3.715500483512878
1467.76,291.40000000000003,0.0639754527900368,-0.030636809316929428,0.6297410762310028,268,756,53.0,6048000,0.9929337245225907,0.9008342486454274,164.54,2.6771239256858825
1450.13,286.50000000000006,0.058392912778072056,-0.013141460779879708,0.675422831773758,268,757,53.0,6056000,0.991124443411827,0.867658769703928,160.48,2.556724480986595
1455.5,283.30000000000007,0.06421627217438072,-0.017400517500936984,0.5946680372953415,268,758,54.800000000000004,6064000,0.9836504870653152,0.836259481788024,159.96,2.69650438785553
1449.87,283.30000000000007,0.12426339422818274,-0.007958440480288119,0.6663610416650773,268,759,53.0,6072000,0.9748836880922318,1.4412291108287796,157.76,3.876272813081741
1495.52,291.40000000000003,0.10902176164090634,-0.011190110222887597,0.7585623103380204,268,760,62.5,6080000,0.9934809285402298,1.5653630956224434,170.84,3.6285183846950533
1517.78,291.40000000000003,0.047739611179567876,-0.013273852817947044,0.6845470887422561,267,761,66.9,6088000,0.9867495787143707,0.7954121285921099,178.18,2.333715355396271
1432.79,284.20000000000005,0.0661063682474196,-0.03720161603676388,0.13768980622291566,267,762,46.800000000000004,6096000,1.0952520579099656,0.8867204508782145,163.22,2.8590907019376757
1360.46,284.0,0.038505837726406755,-0.00394705044614966,0.6007690572738648,267,763,25.400000000000002,6104000,1.092811533808708,0.886515829142524,149.13,2.235690556168556
1331.83,283.1,0.033650540416128936,-0.012075649568869267,0.7275572633743286,267,764,25.400000000000002,6112000,1.057710011601448,0.5787489198202528,142.52,1.8752457892894745
1306.53,277.6,0.06214140839874745,-0.018063358783256264,0.6830512636899948,267,765,25.400000000000002,6120000,1.0092005503177643,0.7842575719290633,134.86,2.5576540184020997
1307.88,283.1,0.12031398700084538,-0.017953984710038638,0.7133878403902054,267,766,25.400000000000002,6128000,1.0177231109142304,1.6906071576237764,133.68,3.862770246267319
1315.35,284.20000000000005,0.10330343069508671,-0.019394866357324646,0.7023650974035263,267,767,25.400000000000002,6136000,0.9542746096849442,1.3210922288736375,138.59,3.277620874643326
1316.02,286.9000000000001,0.05785471147391945,-0.01415572140191216,0.5891938132047653,267,768,25.400000000000002,6144000,0.9946457016468048,0.7933925749443577,139.82,2.5611309015750887
1326.61,284.20000000000005,0.08641397350467742,-0.024585476054780883,0.7166595381498336,267,769,25.400000000000002,6152000,0.978573243021965,1.0409784573889034,141.88,3.1520130026340483
1339.79,284.0,0.11559735517017543,-0.017976883034280036,0.6655111706256867,267,770,25.400000000000002,6160000,0.9529674637317658,1.242200619165071,146.54,3.6578638553619385
1332.27,277.70000000000005,0.07114453885704279,-0.022381307384930552,0.6874645245075226,267,771,25.400000000000002,6168000,0.9879199260473251,0.9619845191141537,144.19,2.8090251660346985
1341.23,291.30000000000007,0.11318210008554161,-0.018137107869260944,0.5641570615768433,267,772,23.6,6176000,1.0094472002983093,1.6588030363839414,148.18,3.767162421941757
1333.13,291.30000000000007,0.11866296323481947,-0.033539678994275166,0.6845013731718064,267,773,23.6,6184000,1.0314470291137696,1.2375868805370496,148.99,3.4680300784111022
1332.75,303.30000000000007,0.0541449485020712,-0.0222576169934473,0.6854702955484391,267,774,23.6,6192000,1.0332998943328857,0.8726017866279308,148.07,2.5554953014850614
1332.36,306.3,0.08378021581098437,-0.029758034335100093,0.6014816749095917,267,775,23.6,6200000,1.00065944314003,1.1963892110301058,149.24,3.1651170653104783
1321.25,291.30000000000007,0.08774620108772069,-0.009513584745582193,0.678121577501297,267,776,23.6,6208000,0.9966168034076691,1.1476647281363501,139.52,3.1616093987226486
1322.4,284.6,0.06982288979925215,-0.02286776770662982,0.6546552342176437,266,777,25.8,6216000,1.0054097056388855,0.9000287966961715,138.75,2.7809618854522706
1328.4,276.5000000000001,0.07697575132828206,-0.019314615501571097,0.6581083804368972,266,778,25.8,6224000,0.9886585611104965,0.9619934977466919,140.87,2.939144104719162
1342.69,276.5000000000001,0.07083983595948666,-0.017198634477099402,0.6819316649436951,266,779,25.8,6232000,0.9884990191459656,0.9901612678039652,142.98,2.9514935278892516
1391.67,291.30000000000007,0.08719769349321722,-0.008831027133273892,0.6888892275094985,266,780,33.8,6240000,0.9913425254821777,1.2352157105232042,155.23,3.284832798242569
1435.92,291.30000000000007,0.0995050703175366,-0.025406143453437835,0.6705285495519638,266,781,47.8,6248000,0.9699462997913361,1.2598361865377863,162.29,3.3785832703113554
1464.57,303.30000000000007,0.06500037112273276,-0.019343082713894545,0.6937757670879364,266,782,59.9,6256000,0.9862290632724762,0.8373304159611971,168.51,2.7504088950157164
1484.94,306.3,0.07978244142141193,-0.018949448752828175,0.657451583147049,266,783,66.8,6264000,0.9646600812673569,1.1661771502757083,175.05,3.0312164914608
1472.33,306.3,0.0991397457709536,-0.022494972183194475,0.5547200149297714,266,784,66.8,6272000,1.0892849868535996,1.4275687292777612,174.14,3.302605873942375
1471.64,291.30000000000007,0.037926963921636345,-0.0075191109708976,0.733964672088623,266,785,59.9,6280000,1.028811057806015,0.6744780661240363,170.36,2.0143543595075606
1467.84,278.30000000000007,0.06321387614589184,-0.02274050118692685,0.6497997546195984,266,786,58.300000000000004,6288000,1.0279133474826814,1.03364180391012,167.09,2.6959372794628145
1464.96,278.30000000000007,0.08995037198532373,-0.017900366460671648,0.6519570976495743,266,787,58.300000000000004,6296000,0.9916786593198776,1.2017064342360855,165.17,3.2458301997184753
1406.6,272.50000000000006,0.15644367516506463,-0.030106224593309888,0.4917271548509598,266,788,40.6,6304000,1.0192367929220199,1.7869893452183356,151.28,3.5867698127031327
1380.37,266.0,0.04467387112323195,-0.014464181468865718,0.71566790163517,266,789,34.800000000000004,6312000,1.0410823267698288,0.6952736201546895,140.93,2.132472951412201
1370.63,266.0,0.06524745348375291,-0.019627217152592493,0.6781557565927505,266,790,34.800000000000004,6320000,1.0300545465946198,0.9335664892024839,137.75,2.6691779428720475
1373.58,264.20000000000005,0.0741252507455647,-0.01250643648323603,0.5655827456712723,266,791,33.0,6328000,1.0231711304187774,1.0167677094866192,137.99,2.852681968212128
1376.26,260.40000000000003,0.07077903641853482,-0.02305914227210451,0.5698362028598786,266,792,33.0,6336000,1.0241606938838959,1.016044181261593,137.11,2.8516042327880857
1370.62,261.3,0.07953684341162442,-0.023082401228602976,0.6332487440109253,266,793,33.0,6344000,0.9882500439882278,1.0676600733707238,138.18,2.9545576095581056
1382.8,266.0,0.1447207093425095,-0.02452911860018503,0.63708425283432,266,794,33.0,6352000,0.9929255092144013,1.5424709523262385,140.4,3.9657343673706054
1387.04,272.3,0.08890875559765846,-0.019608005930203943,0.6724236059188843,266,795,33.0,6360000,0.9799810338020325,1.1754845381111536,143.3,3.1586155021190643
1395.14,277.40000000000003,0.13290505633689464,-0.030370611397665927,0.7352229046821595,266,796,33.0,6368000,0.949592108130455,1.620623336563184,147.69,3.8253197968006134
1146.43,254.40000000000003,0.09230100092012435,-0.04308259463075956,0.10686742246150971,266,797,2.0,6376000,1.081320988535881,1.191129827056457,105.21,3.2161543369293213
1056.5,248.60000000000005,0.033835836364887656,-0.004888234635145637,0.6251299500465393,266,798,0.9000000000000004,6384000,1.1444255989789962,0.6353503555481214,97.9,2.162707405090332
1019.78,248.60000000000005,0.0433501142449677,-0.005261434520361945,0.6686640840768814,266,799,0.9000000000000004,6392000,1.047027087211609,0.6413685321895888,93.66,2.2124066895246504
1011.38,231.80000000000015,0.06645835720468313,-0.013978845028323122,0.6845259559154511,266,800,0.9000000000000004,6400000,1.0345043939352037,0.8974310188853191,89.09,2.7909589529037477
1017.18,231.80000000000015,0.06219106070697308,-0.015077652514446527,0.6802633494138718,266,801,0.9000000000000004,6408000,1.0318889284133912,0.8079765192544326,91.27,2.6384970247745514
1060.0,231.80000000000015,0.06442921813577414,-0.009853851537336596,0.6390609806776046,266,802,0.9000000000000004,6416000,1.0408181518316268,0.8880159108218527,96.04,2.6678165715932844
1097.02,254.40000000000003,0.10132655960507692,-0.030695817961823194,0.6674151295423507,266,803,0.9000000000000004,6424000,1.0300017642974852,1.2006821619873045,104.89,3.3136133015155793
1104.4,254.40000000000003,0.04982073421124369,-0.019890858868166106,0.6618092894554138,266,804,0.9000000000000004,6432000,1.0134505581855775,0.7152119455595991,105.69,2.334402745962143
1106.2,248.60000000000005,0.09267677382566035,0.01014837214286672,0.7209008079767227,266,805,0.9000000000000004,6440000,0.9727430200576782,1.2149140702808345,105.63,3.2244508147239683
1125.76,278.6,0.14626371528953314,-0.020131033634424967,0.6550364816188812,266,806,0.9000000000000004,6448000,0.9688958239555359,1.7821906844719637,114.37,4.33554545879364
1146.88,289.3,0.09198157081380487,-0.019151845177038922,0.65002949655056,266,807,0.9000000000000004,6456000,1.0010268199443817,1.4746196092588664,122.01,3.341054847240448
1148.28,292.6,0.11927737368270755,-0.01596985077136196,0.7302408665418625,266,808,0.9000000000000004,6464000,1.0072137910127639,1.390708334591283,122.42,3.529435911178589
1123.87,298.6,0.10454667353536934,-0.028256910147028975,0.6817526543140411,266,809,0.9000000000000004,6472000,1.0336562895774841,1.21753847568555,116.67,3.3698996114730835
1115.1,292.6,0.05925513078458607,-0.016200437711086126,0.6990945702791214,266,810,0.9000000000000004,6480000,0.992621391415596,0.8238290242842333,112.48,2.5564626240730286
1120.29,292.6,0.0908457385096699,-0.020072767082892823,0.6048471128940582,266,811,0.9000000000000004,6488000,0.9921168446540832,1.0653879020638535,114.08,3.2627434080839155
1188.58,304.40000000000003,0.12913997245952488,-0.02253473485005088,0.6656721019744873,266,812,1.9000000000000004,6496000,0.9818473410606384,1.4546128501278275,126.83,3.769213670492172
1230.06,304.40000000000003,0.09705824421718717,-0.01637689939700067,0.6832293778657913,266,813,2.0,6504000,0.9863671725988388,1.3656801605580824,134.77,3.442778780460358
1255.1,308.0,0.10181827941909433,-0.01714119831303833,0.7671653866767884,266,814,2.0,6512000,0.9158754408359527,1.3099017419674481,140.97,3.531994832754135
1363.74,309.1,0.13679674135521055,-0.035539818678516896,0.5937466394901275,266,815,15.400000000000002,6520000,0.9401073360443115,1.8195622016671202,159.43,4.198047331571579
1425.41,309.1,0.07351455913856625,-0.021059732268331573,0.7176955062150955,266,816,28.6,6528000,1.0036869889497757,1.2555377913293528,168.19,3.0709834909439087
1467.52,309.1,0.04295705958735198,-0.014907067429448943,0.7372451710700989,266,817,42.400000000000006,6536000,1.012791576385498,0.6805058879780022,174.1,2.2755286157131196
1558.43,311.0000000000001,0.11154556652531028,-0.038694445767905566,0.5886815214157104,265,818,72.9,6544000,1.0351310354471206,1.453312849396468,187.61,3.6969681906700136
1556.8,311.0000000000001,0.04576772082597017,-0.0110662897450311,0.7023103356361389,265,819,72.9,6552000,1.0345834678411483,0.8757722285540346,189.37,2.3627692425251006
1553.13,311.0000000000001,0.1119595017330721,-0.01481139283394441,0.6094648402929306,265,820,72.9,6560000,0.9597110801935196,1.307981965964656,188.96,3.517304425239563
1533.95,311.0000000000001,0.13940903963521123,-0.007743598866509274,0.7877522736787796,265,821,72.0,6568000,0.9616968643665313,1.8667281660693305,191.6,4.043924187421799
1545.89,320.1,0.10291825412772596,-0.02622552488499423,0.70346504509449,265,822,72.0,6576000,0.9862174904346466,1.452981585562717,198.58,3.537611929178238
1504.2,320.1,0.07718806453980505,-0.04058560247998685,0.4193100118637085,265,823,59.6,6584000,1.039859773516655,1.0108629240809721,188.52,2.9815306878089904
1476.85,319.20000000000005,0.057838837266899645,-0.0036636081329197625,0.6038750827312469,265,824,55.8,6592000,1.0611842906475066,0.9524470062285517,180.38,2.4596830832958223
1447.67,319.20000000000005,0.041077785892412066,-0.009355928865552414,0.6727246689796448,265,825,53.800000000000004,6600000,1.0262983185052872,0.6490904456203471,171.52,2.17654568195343
1430.43,310.9000000000001,0.1012305748090148,-0.021644128084299153,0.6837348747253418,265,826,53.800000000000004,6608000,1.0062480050325393,1.1622332819993537,167.81,3.3694020187854767
1462.68,310.9000000000001,0.12965487901121378,-0.014937988175079226,0.6338005787134171,265,827,55.8,6616000,0.9849083071947098,1.4922324639358273,174.48,3.6756415927410124
1467.74,310.9000000000001,0.0996776787005365,-0.019542932072581606,0.7317541742324829,265,828,55.8,6624000,0.975637845993042,1.1777694297742658,176.42,3.4463209545612337
1468.54,319.20000000000005,0.17457912786863744,-0.018126913006417455,0.8004820984601975,265,829,55.8,6632000,0.9184507340192795,2.084512029163282,177.72,4.777839580774307
1479.93,337.4000000000001,0.16323964500799776,-0.006645968000229914,0.7333448338508606,265,830,55.8,6640000,0.9043237698078156,1.764897831520272,187.34,4.305359258651733
1483.07,337.70000000000016,0.10305929559282959,-0.008489648598770145,0.7935869807004928,265,831,55.8,6648000,0.940838697552681,1.4310535584497925,187.99,3.4956046998500825
1474.4,355.40000000000003,0.12855273104272782,-0.023569804843282326,0.804777055978775,265,832,55.8,6656000,0.9453583443164826,1.5877938853298992,188.13,3.7940129268169405
1474.39,359.20000000000005,0.09011621444486081,-0.020192414549674142,0.761609417796135,265,833,55.8,6664000,0.9561274844408035,1.223917768451987,189.27,3.3697249662876128
1475.25,359.20000000000005,0.1034875575453043,-0.01312860567937605,0.7384128892421722,265,834,54.0,6672000,0.9662411415576935,1.4710649583844084,188.06,3.594351752996445
1471.34,361.40000000000003,0.1027481807768345,-0.016782887330628,0.8110745817422866,265,835,54.0,6680000,0.9687130928039551,1.3748805413834637,190.02,3.4767528307437896
1466.78,361.40000000000003,0.0791864363476634,-0.014593092561990489,0.7491766297817231,265,836,54.0,6688000,0.9727396380901336,0.9979813135571206,192.04,3.112674571275711
1475.32,361.40000000000003,0.0941677559632808,-0.014029698007798288,0.7068510323762893,265,837,57.8,6696000,0.9297323536872864,1.1324520524259194,193.67,3.4025281834602357
1488.63,365.2,0.08767404913902282,-0.010248443954187678,0.7346076720952988,265,838,58.900000000000006,6704000,0.9522019231319427,1.276711406785125,199.38,3.3578331267833708
1498.29,365.2,0.08361090766265988,-0.01134118794790993,0.7399080377817154,265,839,58.900000000000006,6712000,0.9578539627790451,1.0932742025099258,198.46,3.192401904463768
1507.34,365.2,0.10161190597340465,-0.029757287241518496,0.7701449263095855,265,840,58.900000000000006,6720000,0.9584259772300721,1.304730501989966,198.47,3.491862621307373
1501.01,359.20000000000005,0.1031962651759386,-0.023685849581379443,0.7146779888868332,265,841,57.8,6728000,1.0393110036849975,1.3153371670301106,194.11,3.2332732927799226
1523.91,359.20000000000005,0.07493085030466318,-0.009115307501342613,0.7774267256259918,265,842,59.0,6736000,1.0054180645942687,0.9831587384965589,198.63,2.902788347005844
