policy_loss,advantage_norm,explained_variance,value_loss,PMM:episode_rewards,P01:episode_rewards,approx_kl_divergence,fps,policy_entropy,clip_fraction,frames,P09:episode_rewards,episode_length,epoch_idx,grad_norm
-0.009262041984766257,15.96871920824051,0.8391428932547569,1.2144296363927425,2234.25,550.0,0.0014793904968772534,238,1.6601022832095622,0.1352294921875,2836480,4577.5,675.83,277,3.2213334841746737
-0.008858968217464281,15.968719279766082,0.8198221758008003,1.4520312155596913,2044.5,522.5,0.001401474865025765,238,1.65252098813653,0.120654296875,2846720,4440.000000000001,663.38,278,2.9727121016544773
-0.007663046243396821,15.968719238042832,0.7647756904363632,2.4268959898035973,2301.25,500.0,0.001302412982756005,238,1.6532932654023171,0.1107421875,2856960,4577.5,674.79,279,5.023621160723198
-0.00757702054688707,15.96871913075447,0.7605250030755997,2.246733821043745,2288.25,500.0,0.001164469685557293,238,1.6666122801601886,0.1043701171875,2867200,4457.500000000001,664.69,280,3.5729709258402105
-0.009527623985559331,15.96871936917305,0.8198550019413233,0.9939280263148248,2136.0,475.0,0.0016427525136240007,238,1.6729021713137626,0.12431640625,2877440,4450.0,662.6,281,2.490798979304002
-0.0074315162870334465,15.96871908903122,0.7400425206869841,2.5499995695892723,2211.5,475.0,0.0013288189237474525,238,1.6513518936932088,0.1086181640625,2887680,4450.0,661.97,282,3.3592818863330782
-0.009490502327935246,15.968719345331191,0.7792458385229111,2.0175940362270923,2306.25,422.5,0.001374459436670243,238,1.6624453119933604,0.1148193359375,2897920,4450.0,673.61,283,3.050779226542813
-0.007046785114653176,15.968719184398651,0.817749498412013,1.5156034547369928,2445.25,447.5,0.001269425854093609,238,1.649535159021616,0.11552734375,2908160,4457.500000000001,687.32,284,3.1522093282192083
-0.007399231116869487,15.968719440698624,0.7588425006717443,2.331015892513096,2500.25,447.5,0.0013497968817550148,238,1.656224576383829,0.1241455078125,2918400,4450.0,686.74,285,3.6008203267407497
-0.007231965446044342,15.968719255924224,0.7770622354000807,1.8864349593408405,2351.25,425.0,0.0013228431067095338,238,1.6455845572054386,0.1157958984375,2928640,4452.5,679.13,286,3.5213762458015467
-0.00889399198058527,15.96871930360794,0.8270255330950022,1.9521368838846684,2417.75,425.0,0.0013111244597955132,238,1.651857104897499,0.10791015625,2938880,4550.0,697.82,287,3.545685308074259
-0.007913174229179277,15.96871936917305,0.7426114283502102,1.6347310347948223,2625.5,425.0,0.0013065500285397024,238,1.6573473252356052,0.1142578125,2949120,4705.0,727.86,288,3.34131097239771
-0.007983382482416345,15.96871926188469,0.7597088359296322,2.0651565522886814,2691.75,447.5,0.0013857090038019752,238,1.65503157004714,0.1261962890625,2959360,4677.5,733.11,289,3.401788432282269
-0.008018027741309197,15.968719273805618,0.8344320986419916,1.5265084130689501,2594.0,497.5,0.0013279263924463494,238,1.6557803861796856,0.1168701171875,2969600,4585.000000000001,725.96,290,3.0846254714114942
-0.00950827295309864,15.968719106912612,0.8317634362727404,1.3158392750658094,2476.0,497.5,0.001515413829099897,238,1.6606377243995667,0.1373779296875,2979840,4552.5,718.9,291,2.34378564732447
-0.009012225930200657,15.968719220161438,0.8432083781808615,1.2372252178844065,2361.0,497.5,0.00146058150905933,238,1.6567690208554269,0.12509765625,2990080,4552.5,722.19,292,3.168034407967494
-0.00767736374255037,15.968719309568405,0.7912193406373262,1.893338985973969,2369.25,500.0,0.0013243090374207048,238,1.6528328455984593,0.1095458984375,3000320,4575.0,707.46,293,3.0618865988883135
-0.007564190402445092,15.968719309568405,0.8122063856571913,1.732026004558429,2165.0,500.0,0.0013823856073262634,238,1.6384705252945424,0.1264892578125,3010560,4307.5,680.32,294,3.677302733523034
-0.01021991342495312,15.968719226121902,0.8746597971767187,0.9546381395310164,1947.5,497.5,0.0016782327904710573,238,1.6514803603291512,0.15068359375,3020800,4227.5,647.55,295,2.5539374535029786
-0.008391682566798408,15.968719226121902,0.7885899674147367,1.945439119869843,2141.75,497.5,0.0013982712951250567,238,1.636426367610693,0.1184814453125,3031040,4580.0,662.68,296,3.607099766680816
-0.007563590655990993,15.968719220161438,0.7950600814074278,2.1709046732634305,2250.25,497.5,0.001332739013537705,238,1.6198174498975277,0.1198974609375,3041280,4580.0,672.69,297,3.2895849771111463
-0.00988660661969334,15.968719291687012,0.8176027443259954,1.9060245247557759,2466.75,497.5,0.001448548017140594,237,1.6291136160492896,0.13955078125,3051520,4580.0,685.81,298,3.3689055062050337
-0.007005710033990908,15.968719238042832,0.7895041733980179,2.570247919950634,2781.75,550.0,0.0015994022187560241,238,1.6340336196124554,0.1194580078125,3061760,4627.500000000001,703.19,299,4.150853937986267
-0.006349972041425645,15.968719327449799,0.7873620104044676,2.3585483288392424,2851.25,575.0,0.0012840469741211042,238,1.6292654655873775,0.125,3072000,4560.000000000001,702.69,300,3.543789710319637
-0.007458198432868812,15.968719267845154,0.8244848608970642,1.4289781607687473,2960.75,575.0,0.0013037826847839182,238,1.6561523780226708,0.120947265625,3082240,4652.5,702.86,301,3.5623328601788034
-0.009935582343678107,15.96871924996376,0.8441777188330889,1.3521585828159004,2850.0,520.0,0.0017718232174847117,238,1.6490117207169532,0.1382568359375,3092480,4550.0,684.07,302,2.6656391875995302
-0.00751120077984524,15.96871920824051,0.7815714180469513,1.9567511920817195,2786.0,520.0,0.0014092986533004515,238,1.6452241510152816,0.122265625,3102720,4432.500000000001,685.44,303,3.0887112461007447
-0.007555986054285313,15.968719220161438,0.7459682017564774,1.9819104607682676,2661.5,475.0,0.0014721495349764872,238,1.6360230058431626,0.1261962890625,3112960,4400.0,672.89,304,3.234799979786486
-0.008883323826012202,15.968719238042832,0.8210762467235326,1.6938952872063964,2634.5,497.5,0.0012434423298263069,238,1.6430148161947726,0.111962890625,3123200,4415.000000000002,673.47,305,3.027456210251666
-0.007193465862656012,15.968719285726547,0.7597179118543863,2.5857286201789975,2538.25,497.5,0.0011574755771338614,237,1.653336125612259,0.112451171875,3133440,4482.500000000001,668.62,306,4.397901311790276
-0.007630700410663849,15.968719154596329,0.798776513338089,2.067726916540414,2566.75,497.5,0.0012421823613071555,237,1.642060010880232,0.1109375,3143680,4482.500000000001,672.38,307,3.3492623049411563
-0.006199570220633177,15.96871924996376,0.7433139842003584,2.7516378389671443,2718.0,500.0,0.0010403588467287868,237,1.6374831788241864,0.0944091796875,3153920,4505.000000000001,693.41,308,3.720727736087023
-0.009044888748030644,15.96871924996376,0.8066608998924494,1.7348113997839392,2914.0,547.5,0.0016185977931290607,238,1.6259027414023877,0.1612060546875,3164160,4550.0,719.78,309,3.483700376834957
-0.008801608070280053,15.968719017505645,0.8192977391183376,2.3081891240086407,3144.5,550.0,0.001372795763052576,237,1.6339240066707135,0.1322509765625,3174400,4552.5,747.79,310,3.079031427833626
-0.00854675100708846,15.968719172477723,0.7492879763245582,2.429217118723318,3258.5,617.5,0.0017030985429930426,237,1.6289724849164486,0.1450927734375,3184640,4552.5,760.88,311,4.0009272591480585
-0.0077310426771873605,15.96871926188469,0.7736029725521802,2.0080001471564173,3288.5,550.0,0.0014351433723736274,237,1.6300169177353383,0.1236083984375,3194880,4552.5,764.86,312,4.000164162713944
-0.008568204005496228,15.96871924996376,0.8153951320797205,1.540440715989098,3214.0,550.0,0.001470811099182351,237,1.644394788146019,0.15361328125,3205120,4500.0,748.07,313,3.1164025760662835
-0.008382842312857974,15.968719345331191,0.8254692506045103,1.59136007912457,3070.5,550.0,0.001674131481479817,237,1.6357654355466367,0.153125,3215360,4500.0,740.6,314,2.6828928026441163
-0.009579668751030113,15.968719226121902,0.8524996165186167,2.2690153712639587,3038.25,572.5,0.0014725968298880015,237,1.6301801778376102,0.136376953125,3225600,4500.0,745.68,315,3.4927484732642364
-0.007563518597817165,15.968719202280045,0.8099564999341965,1.7823197470512242,3022.0,547.5,0.001157801215532997,237,1.6514061279594898,0.1077880859375,3235840,4452.5,746.67,316,3.208819550383172
-0.007120163951913128,15.968719297647477,0.769228882342577,2.1870149763301017,2972.0,545.0,0.0011957628918598294,237,1.6534468457102776,0.1087890625,3246080,4452.5,731.78,317,3.799676164304399
-0.007889219281059923,15.968719285726547,0.8084251847118139,1.738021418545395,2830.75,475.0,0.0016118507012269682,237,1.6507705852389336,0.13515625,3256320,4425.0,722.97,318,3.533344627909232
-0.006859703187365085,15.968719232082368,0.7686281133443117,2.2741407845169306,2735.25,475.0,0.0011164574001558396,237,1.6659686766564845,0.10576171875,3266560,4425.0,722.63,319,3.146080791907548
-0.007768253976973938,15.968719363212585,0.7993961919099093,1.9183416901156307,2775.75,497.5,0.0011210101476653556,237,1.640438510477543,0.107373046875,3276800,4425.0,720.47,320,3.3518175045886096
-0.008580600573623087,15.968719172477723,0.8156695768237114,0.9395737644284964,2741.75,522.5,0.0012886148497276916,237,1.6406185902655124,0.12314453125,3287040,4425.0,718.68,321,2.7290002060984415
-0.007092597106020548,15.968719184398651,0.7874525468796492,1.6999543914571404,2849.0,522.5,0.0012339418836863523,237,1.6332459293305874,0.1004150390625,3297280,4427.5,724.03,322,3.363479198262418
-0.006894524412928149,15.968719363212585,0.7533591639250516,2.041285351663828,2842.0,547.5,0.0013391947063330246,237,1.6379727959632873,0.1164306640625,3307520,4427.5,715.55,323,4.285490295233861
-0.006878613799199229,15.968719160556793,0.7902876310050487,1.6606584222987295,2741.0,522.5,0.0012870000963122964,237,1.6564703442156314,0.1154052734375,3317760,4402.5,703.07,324,3.660637533293791
-0.00788216321161599,15.968719291687012,0.8038206998258829,1.99637337513268,2703.25,525.0,0.0013959817789899963,237,1.6409850858151913,0.123095703125,3328000,4427.5,688.16,325,3.347430351916657
-0.008025554818595992,15.968719238042832,0.8194981075823307,1.8150904402136803,2805.75,522.5,0.0012080375072575013,237,1.6617117680609226,0.117919921875,3338240,4432.500000000001,694.68,326,3.1786303439768404
-0.006751244800034329,15.968719345331191,0.7852583289146423,1.939050901774317,2742.0,472.5,0.001343211664573518,237,1.638627702742815,0.13232421875,3348480,4432.500000000001,689.16,327,4.054513315989697
-0.007863974439896993,15.968719285726547,0.8456440959125757,1.7546996786724776,2879.75,472.5,0.0012726616617446183,237,1.638727630674839,0.12548828125,3358720,4400.0,686.25,328,3.4333073781285632
-0.005787594438152155,15.968719398975372,0.8200636852532626,2.024908759444952,2891.25,497.5,0.0011447471808570307,237,1.630212313681841,0.116845703125,3368960,4400.0,680.89,329,4.688735289938267
-0.00718418765682145,15.968719160556793,0.8294687487185002,1.5473362215794624,2783.5,497.5,0.0014617943924581096,237,1.6363092020154,0.122119140625,3379200,4400.0,662.21,330,3.518558515701143
-0.007339841282373527,15.96871920824051,0.8101051539182663,1.8362347633112222,2822.75,500.0,0.0013327089442445772,237,1.6414099864661693,0.131298828125,3389440,4400.0,667.14,331,3.6869405567203906
-0.007348331037792377,15.96871924996376,0.7727602642029524,1.951176197361201,2788.0,500.0,0.0013121843829655548,237,1.637774920463562,0.1277099609375,3399680,4400.0,662.64,332,3.8387392190962735
-0.009288854717306094,15.968719345331191,0.7966412477195263,1.230550543218851,2677.0,500.0,0.0014703882248003639,237,1.6546772338449955,0.1356201171875,3409920,4400.0,653.07,333,3.547633022764385
-0.008001718884770526,15.968719351291657,0.7977097984403372,2.1700255593284963,2627.75,475.0,0.0013429355086206549,237,1.6493366673588752,0.1392333984375,3420160,4352.5,662.05,334,4.514316889525345
-0.006979683991085039,15.968719315528869,0.7775993544608355,2.324534464534372,2593.25,475.0,0.0010695830345472885,237,1.6567215673625468,0.0996337890625,3430400,4402.5,659.6,335,4.172769030707149
-0.008286988006148022,15.968719285726547,0.8692143525928259,1.110021033976227,2573.0,475.0,0.0015474250422475163,237,1.6499665997922421,0.133740234375,3440640,4402.5,661.22,336,2.935142296256412
-0.008388205429218943,15.96871926188469,0.859613036736846,1.793999787606299,2620.5,497.5,0.0014480338469188112,237,1.641952557861805,0.1184814453125,3450880,4425.0,677.57,337,3.2780321910159373
-0.006552827182895271,15.968719291687012,0.8088546242564917,1.8605941470712424,2657.5,497.5,0.0011016994490323734,237,1.6239900521934032,0.1138427734375,3461120,4427.5,690.16,338,4.191700093911921
-0.006439943165241857,15.968719238042832,0.8315987776964903,1.8594382351264358,2679.75,497.5,0.0011072014835922625,237,1.6266533620655537,0.1059814453125,3471360,4452.5,700.42,339,4.453040573761131
-0.007271354269323638,15.968719345331191,0.8424169272184372,1.730974903376773,2901.25,550.0,0.0013785995453990706,237,1.6241206161677837,0.1340576171875,3481600,4452.5,728.15,340,3.7429576303637746
-0.0074227072873327415,15.968719118833542,0.8395181033760309,1.817097467649728,3058.0,597.5,0.0014559523306734861,237,1.627970439195633,0.1477783203125,3491840,4452.5,741.08,341,3.312801964737564
-0.007902661713887937,15.96871920824051,0.8138829927891493,1.6663168010301888,3131.0,710.0,0.0012222212554154539,237,1.6229083672165872,0.114208984375,3502080,4452.5,753.36,342,4.10239501945179
-0.007360656080709305,15.968719291687012,0.8587861660867929,1.4818352992646395,3337.75,770.0,0.001403512679030943,237,1.6242910742759704,0.127587890625,3512320,4475.0,770.52,343,4.906988917586338
-0.008027238483191469,15.96871919631958,0.8335154514759779,1.590719722211361,3289.0,575.0,0.0013219499305255123,237,1.6428564503788947,0.12392578125,3522560,4475.0,758.44,344,3.857267611396537
-0.00671489078522427,15.968719244003296,0.7802427262067795,1.9709260597825051,3392.25,665.0,0.0011007680414541255,237,1.619692897796631,0.104736328125,3532800,4452.5,758.61,345,4.160106540644239
-0.00581498708743311,15.968719065189362,0.8429706711322069,1.626328724808991,3395.25,665.0,0.0009915501792766245,237,1.6163237750530244,0.1020751953125,3543040,4452.5,762.4,346,4.973020419596602
-0.007034108304469555,15.968719398975372,0.8234724782407283,1.6273134456947447,3432.0,665.0,0.0012862821102321421,237,1.6210562333464622,0.1392578125,3553280,4475.0,757.77,347,6.655802371489737
-0.007175845006713644,15.968719214200974,0.8731991112232208,1.2474500973708929,3338.75,572.5,0.0013380289571448508,237,1.6287727028131485,0.115087890625,3563520,4477.5,751.57,348,3.2067204589240226
-0.0069239572843798666,15.968719446659088,0.8176435802131892,1.609471388347447,3292.0,550.0,0.001122933012067515,237,1.6266541212797165,0.10732421875,3573760,4477.5,744.19,349,4.250599208333165
-0.005840484080545138,15.968719214200974,0.833415025100112,1.8621838377788662,3148.25,547.5,0.0010837408852415534,237,1.5825268268585204,0.1095458984375,3584000,4450.0,724.07,350,4.763623165180879
-0.007160969504911918,15.968719285726547,0.8415681622922421,1.6233382509090006,3357.25,597.5,0.0012923476783503363,237,1.6040417447686195,0.119580078125,3594240,4455.000000000001,741.01,351,4.3581095486821155
-0.005768694133439567,15.968719238042832,0.8532678212970495,1.623216866888106,3406.5,572.5,0.001128387458414212,237,1.5947390019893646,0.1166748046875,3604480,4505.000000000001,740.37,352,5.820680449618941
-0.005958845064742491,15.968719452619553,0.8351416178047657,1.9398544267751276,3449.25,572.5,0.0011574498776161072,237,1.5709903463721275,0.1182861328125,3614720,4455.000000000001,733.91,353,6.306398744156132
-0.005790130870082066,15.968719398975372,0.8649783134460449,1.8360815111547708,3481.75,597.5,0.0010800346192757937,237,1.597522097826004,0.1052490234375,3624960,4455.000000000001,732.83,354,6.482508561049587
-0.0068762971401156395,15.968719410896302,0.8909767471253872,1.429235112387687,3583.0,715.0,0.0010173081375006283,237,1.5989335477352142,0.105859375,3635200,4427.5,734.37,355,6.542577865054083
-0.006631420109079045,15.96871919631958,0.8701867669820785,1.7820339990779757,3651.0,715.0,0.0011546146709240789,237,1.605210977047682,0.114697265625,3645440,4425.0,730.26,356,6.889791748823994
-0.006466480230301386,15.968719398975372,0.8626956447958947,1.4960053123533725,3729.75,770.0,0.0011851945133235192,237,1.6185784921050073,0.1163818359375,3655680,4500.0,745.04,357,5.364848877543137
-0.006049797014202341,15.968719172477723,0.7775985226035118,1.8494321059435606,3577.75,525.0,0.0013360727426179936,237,1.5956234768033029,0.132177734375,3665920,4500.0,735.45,358,5.864075906943582
-0.007010822501979419,15.96871920824051,0.8519301436841488,1.6215389244258405,3609.75,547.5,0.001187118239523046,237,1.6030875824391841,0.125048828125,3676160,4477.5,736.25,359,5.023306885234229
-0.00732362177586765,15.96871920824051,0.8700255583971739,1.2797306321561337,3464.5,522.5,0.001519100984223145,237,1.5891131922602653,0.13974609375,3686400,4477.5,721.88,360,4.65792384512047
-0.007292220185627229,15.968719297647477,0.881576381623745,1.3898918013088406,3483.75,525.0,0.0013096453856411058,237,1.6075144201517104,0.1317138671875,3696640,4502.5,732.1,361,5.0766899889119435
-0.005959749413159443,15.968719315528869,0.884809834882617,1.5251653673127294,3378.25,525.0,0.0010825669741853672,237,1.5725863717496396,0.11181640625,3706880,4535.000000000001,731.55,362,5.522022083765824
-0.006880075897424831,15.968719214200974,0.891226202249527,1.4463583807460965,3420.5,500.0,0.001259177082829965,237,1.5885029308497907,0.12490234375,3717120,4702.5,736.28,363,5.202159965062295
-0.006806543628772488,15.96871930360794,0.7547946687787771,1.8570720164105297,3315.0,525.0,0.0011335831216233998,237,1.6049952685832978,0.1138916015625,3727360,4630.000000000001,717.89,364,6.858522384744899
-0.007955896433850284,15.968719279766082,0.891013753414154,1.3971661102958024,3417.25,647.5,0.0012685680836857758,237,1.5870851568877697,0.1349609375,3737600,4702.5,721.35,365,4.797962169932282
-0.006966959605415468,15.96871942281723,0.899376368522644,1.2794237316586077,3496.5,695.0,0.0011083336011159263,237,1.6148125045001507,0.1030029296875,3747840,4780.0,738.44,366,5.820574746373974
-0.00611060126175289,15.968719160556793,0.8841738250106573,1.4949246026575564,3571.75,725.0,0.001111030078471285,237,1.5839182332158088,0.1217529296875,3758080,4780.0,739.52,367,5.504538844952075
-0.005257997861917829,15.968719232082368,0.8537683874368668,2.0275275783613322,3587.0,725.0,0.0010603495876244664,237,1.559018039703369,0.1099853515625,3768320,4730.000000000001,726.64,368,8.61876926384051
-0.007561074929617462,15.968719232082368,0.8659137312322855,1.3743949837982654,3535.0,700.0,0.0013379704770164675,237,1.5891108714044093,0.138232421875,3778560,4677.5,711.9,369,5.777089528155886
-0.00690383510736865,15.968719285726547,0.8785795327275991,1.002929034177214,3484.75,700.0,0.0011804455361617734,237,1.6218545995652676,0.1183349609375,3788800,4630.000000000001,708.7,370,4.804650711571255
-0.007179871430525964,15.968719238042832,0.8441178124397993,1.4732883233577012,3450.0,692.5,0.0011890102539842168,237,1.5953937746584415,0.122021484375,3799040,4557.500000000001,707.14,371,6.155019005233248
-0.007016773029681645,15.96871936917305,0.9235122203826904,1.116298045311123,3507.25,692.5,0.0010231818579403687,237,1.5935531929135323,0.1082763671875,3809280,4480.0,712.91,372,6.257718070101632
-0.006675001626717858,15.968719273805618,0.891197832301259,1.402224162593484,3407.25,547.5,0.0012507984208871494,237,1.5950987026095391,0.1170166015625,3819520,4475.0,704.62,373,6.047580929186849
-0.007355853505578125,15.968719404935836,0.8626441679894924,1.3886665285564959,3413.75,547.5,0.001239940229141294,237,1.5899578489363193,0.127392578125,3829760,4475.0,715.83,374,5.944329696101656
-0.005631504463963211,15.96871926188469,0.9000795688480139,1.3433694090694188,3384.5,547.5,0.0011813021263497106,237,1.6148939326405525,0.1109619140625,3840000,4477.5,718.5,375,5.246924552743759
-0.0059218967879132835,15.968719279766082,0.9032452274113894,1.292652879562229,3400.5,692.5,0.0008724807761841772,237,1.6188679926097393,0.08740234375,3850240,4477.5,715.97,376,6.415463285845275
-0.0072335478900640736,15.968719118833542,0.9199544753879308,1.0821063384413718,3443.25,712.5,0.001131854279220104,237,1.6210672229528427,0.1079833984375,3860480,4477.5,711.15,377,5.395537614041075
-0.0058516628254437816,15.96871926188469,0.8886152371764183,1.3909437777474523,3589.0,800.0,0.0009978613208039035,237,1.609801931679249,0.103759765625,3870720,4477.5,725.51,378,5.894139204092077
-0.007127188526646932,15.968719267845154,0.8712728463113308,1.3544658781960606,3506.25,710.0,0.0011294007180656987,237,1.6117558859288692,0.115869140625,3880960,4510.000000000001,710.32,379,5.457288827901146
-0.006209396476333495,15.968719232082368,0.8984832495450974,1.118319372460246,3523.5,800.0,0.001042428034893345,237,1.6118696749210357,0.1089111328125,3891200,4532.500000000001,714.88,380,5.36412700051124
-0.006632944200464408,15.968719244003296,0.9041293445974589,1.2363965541124344,3590.5,792.5,0.0011792047226554798,237,1.5720510110259056,0.127001953125,3901440,4630.000000000001,714.33,381,6.163830729807018
-0.006262418633559719,15.968719226121902,0.8816765058785677,1.2520236273296177,3581.75,790.0,0.001071390667428786,237,1.6034354381263256,0.1100830078125,3911680,4530.0,702.96,382,5.084277576550361
-0.006111278041680634,15.968719226121902,0.8853682696819305,1.8641199566423894,3574.25,665.0,0.0011168896399742926,237,1.5895033493638038,0.105908203125,3921920,4480.0,712.71,383,6.306398383086986
-0.007731710208099684,15.96871926188469,0.906106897816062,1.0883311612531543,3655.75,697.5,0.0011287209181550962,237,1.6213862016797065,0.1223876953125,3932160,4502.5,719.0,384,4.572554346275054
-0.0058076578839973084,15.968719136714935,0.832277175784111,2.4237161953002215,3598.5,620.0,0.0012025803989450397,237,1.5635266102850438,0.132177734375,3942400,4477.5,714.54,385,7.915057796279468
-0.007282996330650349,15.9687191426754,0.9023154065012932,1.2935881734825672,3571.5,670.0,0.0011099383903972995,237,1.5963795535266398,0.1228759765625,3952640,4455.000000000001,718.47,386,5.1702457637018115
-0.00696416928403778,15.968719190359115,0.9122004974633455,1.3773398140445352,3539.0,575.0,0.0012322651367758744,237,1.5685075141489506,0.1070556640625,3962880,4500.0,717.42,387,4.952976821764371
-0.006155076335926424,15.968719267845154,0.9325627680867911,1.149738827161491,3572.75,575.0,0.0011706076413707227,237,1.5955690175294877,0.1087890625,3973120,4500.0,734.87,388,5.273444304396172
-0.005666960581584135,15.96871930360794,0.8969260580837727,1.538969638571143,3530.25,575.0,0.000982645974796113,237,1.5916655890643596,0.10537109375,3983360,4500.0,750.02,389,7.634595490889433
-0.005780461129324977,15.968719339370727,0.8982622973620892,1.3137255698442458,3412.75,547.5,0.0009950074555268387,237,1.594031709432602,0.1131103515625,3993600,4602.5,728.54,390,5.415496933699674
-0.004291861208912451,15.968719279766082,0.8709379002451897,2.124054344184697,3252.75,475.0,0.0008043819045616188,237,1.574200613796711,0.091015625,4003840,4602.5,715.36,391,10.960171348087917
-0.005416980669542682,15.968719273805618,0.9044065602123738,1.5842082905583084,3435.25,500.0,0.0017772819278041203,237,1.5946028664708138,0.1211669921875,4014080,4625.0,729.49,392,5.954403536050102
-0.005855162250372814,15.968719321489335,0.9354011449962855,1.1237130075693131,3509.75,500.0,0.000956697177799164,237,1.5867259711027146,0.10693359375,4024320,4625.0,736.81,393,6.64819253829838
-0.006427123152388958,15.968719267845154,0.8528727784752845,1.7025542890653014,3537.75,545.0,0.001074304969018174,237,1.631732964515686,0.1052490234375,4034560,4602.5,736.95,394,7.670319967439599
-0.0063040388049557805,15.968719100952148,0.9090188521891832,1.615697465930134,3399.5,500.0,0.001103341056989926,237,1.6175415270030498,0.1156005859375,4044800,4625.0,713.2,395,6.209419667080001
-0.007392057872493751,15.968719190359115,0.9172487203031778,1.1717829371802508,3468.0,545.0,0.0009953172616979486,237,1.6019761353731155,0.1045166015625,4055040,4557.500000000001,720.43,396,5.204849647876235
-0.007677421845437493,15.968719315528869,0.9206964395940304,0.9814911456778646,3672.25,622.5,0.0010996743317439662,237,1.5996169947087764,0.1200927734375,4065280,4557.500000000001,740.55,397,4.040536853094652
-0.0070701127820939295,15.968719363212585,0.9199564814567566,1.2654110316187144,3819.0,825.0,0.0008819570651899915,237,1.5669607311487197,0.1081298828125,4075520,4535.000000000001,750.55,398,5.531456922114956
-0.005032519028463867,15.968719321489335,0.8807990871369838,1.6665624633431435,3786.0,847.5,0.0009948381555209965,237,1.5870293870568275,0.10556640625,4085760,4752.5,757.74,399,5.655917078125311
-0.006871343140301178,15.968719226121902,0.9031975980848074,1.0835831888020038,3776.75,847.5,0.0010484551463781195,237,1.6000738233327865,0.1181640625,4096000,4660.0,747.93,400,5.085366410493759
-0.005875487088997033,15.968719136714935,0.8580499533563852,1.7467810183763504,3780.25,825.0,0.0008639050895061064,237,1.6007493890821933,0.09208984375,4106240,4605.000000000001,746.77,401,5.3337756359235815
-0.006741239883558592,15.968719184398651,0.9185026653110981,1.177592721581459,3816.25,850.0,0.000907000527423007,237,1.6055685356259346,0.09541015625,4116480,4602.5,754.38,402,4.763662855083653
-0.005713977031700779,15.968719071149826,0.9118603121489286,1.6920261522755027,3854.75,850.0,0.0009636063800149586,237,1.5913635477423669,0.095166015625,4126720,4602.5,753.64,403,6.93834230846465
-0.0053715506277512756,15.96871926188469,0.8702546510845423,1.8092091221362352,3765.0,850.0,0.000797720457433637,237,1.5931391544640063,0.091357421875,4136960,4525.0,741.47,404,7.497544953709569
-0.006246236598235555,15.968719255924224,0.8361130889505148,1.7500965097919106,3657.75,787.5,0.0009338859049539995,237,1.6254385858774185,0.09990234375,4147200,4525.0,738.92,405,6.939463335969329
-0.005880280340352329,15.968719226121902,0.9164893113076686,1.3002663660794496,3720.0,670.0,0.0007611875846867762,237,1.6165734268724918,0.084130859375,4157440,4525.0,737.5,406,7.001619745619283
-0.007135714002652093,15.968719363212585,0.885359651222825,1.323537522740662,3498.0,520.0,0.000986981296205636,237,1.6320357881486416,0.0997802734375,4167680,4525.0,725.77,407,4.965960164997008
-0.007141368004522519,15.968719202280045,0.9247519072145224,1.0712262836750597,3559.0,520.0,0.0010233633831666044,237,1.5940255217254162,0.1135498046875,4177920,4525.0,729.15,408,4.9862099475956985
-0.006204545535001671,15.968719238042832,0.8895151589065791,1.5066613633185626,3524.75,475.0,0.0009452552480360147,237,1.6035307556390763,0.1121826171875,4188160,4525.0,724.09,409,5.943454822078654
-0.0071606592609896325,15.968719327449799,0.9003070756793022,1.2046963030472397,3420.5,475.0,0.0010537279420878337,237,1.6345115885138513,0.116455078125,4198400,4525.0,724.63,410,4.4959892626085365
-0.0058398970866619495,15.968719315528869,0.9261239670217037,1.0026114555075765,3507.0,475.0,0.0008721590836619957,237,1.6018581688404083,0.1042236328125,4208640,4680.0,735.45,411,6.126898953510307
-0.006524457495106617,15.968719297647477,0.9437210790812969,0.9887859713751823,3633.25,772.5,0.0010583137344360339,237,1.5784499756991863,0.114990234375,4218880,4680.0,750.27,412,5.852504868545239
-0.006098045788894524,15.968719041347503,0.9036662861704826,1.6315999168902635,3660.25,772.5,0.0011818659812609356,237,1.5574228666722774,0.1138671875,4229120,4702.5,751.18,413,5.720741009332198
-0.00635757573400042,15.96871924996376,0.9369860649108886,1.0267164375633002,3709.75,775.0,0.000977393408471073,237,1.6010070137679577,0.1030517578125,4239360,4725.0,762.01,414,4.9938358199104655
-0.00651325192029617,15.968719327449799,0.8736015453934669,1.4884813835844397,3747.0,797.5,0.0008996322371052053,237,1.6026715844869615,0.1048583984375,4249600,4725.0,751.87,415,5.248198498566651
-0.007244397423346527,15.968719297647477,0.8732383847236633,1.9720730353146791,3600.0,745.0,0.0010397621481109108,237,1.607921863347292,0.1171630859375,4259840,4587.500000000001,738.7,416,7.604650509590914
-0.005215470137045486,15.96871920824051,0.8894126646220684,1.210916555300355,3620.0,745.0,0.0007529352745512389,237,1.609063160419464,0.0906982421875,4270080,4587.500000000001,732.94,417,6.51333470894248
-0.005199090582027566,15.968719118833542,0.8881315015256405,1.4776963679119945,3494.75,572.5,0.0009396977338331834,237,1.6125711128115654,0.1083984375,4280320,4525.0,716.69,418,5.6437015001941475
-0.005553792266073288,15.968719315528869,0.8560799993574619,2.171336379088461,3341.5,547.5,0.0009386773580621158,237,1.5970030322670936,0.107666015625,4290560,4525.0,706.13,419,8.72122391888965
