episode_length,frames,PMM:episode_rewards,policy_loss,approx_kl_divergence,policy_entropy,clip_fraction,fps,P09:episode_rewards,P01:episode_rewards,advantage_norm,grad_norm,epoch_idx,value_loss,explained_variance
335.54,2263040,106.25,-0.0009471088247664739,0.002041350391721153,1.5239298596978188,0.221484375,291,175.0,22.500000000000007,15.96871668100357,0.046938470219880554,221,0.004426551179881244,2.9802322387695314e-09
323.44,2273280,83.25,-0.0014445899529164307,0.0030148284180313567,1.5717234864830971,0.3099609375,291,150.0,0.0,15.9687169611454,0.047330370006545906,222,0.004338232037889611,-4.8428773880004884e-09
315.61,2283520,64.75,-0.001174148710379086,0.0024439757145955808,1.5893035270273685,0.2636474609375,291,125.0,0.0,15.96871240735054,0.048274077981460814,223,0.003505124862695652,7.82310962677002e-09
309.86,2293760,62.5,-0.0012263815027836245,0.0026221525340929474,1.6644147306680679,0.266552734375,291,125.0,0.0,15.968717551231384,0.052425475895022854,224,0.005367658899103844,-7.078051567077636e-09
307.29,2304000,62.25,-0.0013017436183872632,0.0030897027088713004,1.647984629124403,0.34892578125,291,125.0,0.0,15.968717014789581,0.048631996545899864,225,0.004401102808606084,-4.097819328308106e-09
308.46,2314240,65.75,-0.0010493060894077645,0.0022189754020701,1.6515013515949248,0.248095703125,291,125.0,0.0,15.96871595978737,0.05173217380605847,226,0.00476704845009408,-9.313225746154785e-09
312.26,2324480,72.25,-0.0012302924027608243,0.0027028148580370724,1.6904990911483764,0.2634765625,291,175.0,0.0,15.968717509508133,0.05371701454376175,227,0.0063011978008944425,2.9802322387695314e-09
319.58,2334720,87.5,-0.0009037586496560834,0.0021888196347390476,1.6891087397933007,0.243310546875,291,200.0,0.0,15.968717813491821,0.05230753853584985,228,0.0076240570089794344,2.6077032089233397e-09
324.95,2344960,106.25,-0.0007119202418834902,0.0019599439515999963,1.6442538648843765,0.1947021484375,291,202.50000000000023,22.500000000000007,15.968717169761657,0.0531552495542004,229,0.008560575791219095,-7.450580596923828e-09
334.85,2355200,130.5,-0.0009240162193236756,0.0019691836956610585,1.597169252485037,0.20498046875,291,225.0,25.0,15.968717658519745,0.0550041462182707,230,0.007724688317102846,-7.82310962677002e-09
330.57,2365440,126.0,-0.0011678712911816548,0.001985802160157846,1.5998230949044228,0.2100341796875,291,225.0,25.0,15.968717533349992,0.05122718999651712,231,0.007302454283126281,1.30385160446167e-08
331.05,2375680,124.0,-0.0008685834938660264,0.0019896153101512937,1.5910255432128906,0.226220703125,291,225.0,25.0,15.968717592954636,0.049782059588986925,232,0.0064588118725623644,-9.685754776000977e-09
323.16,2385920,98.75,-0.0005922389413171913,0.0017002858775470031,1.5189540348947048,0.1650390625,290,177.50000000000023,25.0,15.968717682361603,0.048257638522603806,233,0.00700832537822862,-3.725290298461914e-09
326.75,2396160,102.5,-0.0007822518884495367,0.0021581966727126202,1.5674661166965962,0.2117431640625,291,177.50000000000023,0.0,15.968716949224472,0.050553129400728716,234,0.006680701533673528,1.1175870895385742e-08
324.28,2406400,113.5,-0.0007981418202689383,0.002148015385660074,1.6080314822494983,0.234375,291,202.50000000000023,22.500000000000007,15.968717151880265,0.04896978325477473,235,0.006582085417838357,-2.3096799850463868e-08
318.66,2416640,108.25,-0.0010152001763344743,0.002286816910498146,1.5875572361052037,0.2258056640625,291,202.50000000000023,0.0,15.968717074394226,0.05040665869134873,236,0.006719211288555016,-6.7055225372314455e-09
313.96,2426880,113.5,-0.0009697994883026695,0.0022108918519222697,1.557456061244011,0.2480712890625,291,250.0,22.500000000000007,15.968717861175538,0.05539198292963694,237,0.007320118340794579,-1.9371509552001954e-08
318.78,2437120,103.75,-0.0009552987456117989,0.002796654742900273,1.567556768655777,0.2628173828125,291,202.50000000000023,0.0,15.968715673685073,0.05111205925299615,238,0.005932142941924212,1.1548399925231934e-08
318.79,2447360,98.0,-0.000891333772233338,0.002164535467093742,1.5711711011826992,0.209326171875,291,200.0,0.0,15.968717646598815,0.049811920801436524,239,0.005831547250454605,-7.82310962677002e-09
321.09,2457600,96.25,-0.0009684547927463427,0.0020043441290681584,1.6205751731991769,0.207177734375,291,200.0,0.0,15.968717354536057,0.05310204575053382,240,0.007882861127291108,-1.4901161193847656e-08
319.99,2467840,99.25,-0.0007641278723895084,0.0020823445902578897,1.6249436743557453,0.210302734375,291,200.0,0.0,15.968717455863953,0.05219843844411274,241,0.00763408089069344,1.2293457984924316e-08
331.22,2478080,138.5,-0.0012048659944412065,0.001811263490037618,1.6401512525975703,0.187939453125,291,325.0,25.0,15.968717849254608,0.05335430028559209,242,0.011776028159147245,-1.3411045074462891e-08
340.72,2488320,163.0,-0.0015852972501306795,0.0019268790815488046,1.6640766821801662,0.2041259765625,291,325.0,25.0,15.968717801570893,0.058134877488465395,243,0.012578955742355902,-1.1548399925231934e-08
349.14,2498560,204.0,-0.0012341346046014223,0.0015761685331327157,1.6385428979992867,0.1781982421875,291,407.5000000000006,25.0,15.968717867136002,0.05489959239668992,244,0.011890572148695355,-1.7508864402770997e-08
347.94,2508800,204.5,-0.0015133004875679036,0.002072829825391409,1.6103891506791115,0.2168212890625,291,355.00000000000045,47.50000000000001,15.968718028068542,0.050697775678630944,245,0.01070181429531658,-5.215406417846679e-09
348.77,2519040,204.75,-0.001202146750074462,0.0019236946724504379,1.6541979320347309,0.21298828125,291,502.5000000000002,25.0,15.968717885017394,0.05559086858840334,246,0.010058365155418868,8.568167686462402e-09
337.33,2529280,170.25,-0.0011287914479908069,0.0020641763548951532,1.6241678044199943,0.2265380859375,291,405.00000000000045,25.0,15.968717312812805,0.04758173009337251,247,0.005819566084210237,-2.0116567611694337e-08
323.87,2539520,120.0,-0.0015147188765695318,0.002129676236347677,1.5526469320058822,0.2551025390625,291,225.0,0.0,15.96870996952057,0.0475385017346987,248,0.004531074957557735,5.960464477539063e-09
305.63,2549760,70.0,-0.0013836941456247588,0.002815343583195329,1.4481239795684815,0.2894775390625,291,152.50000000000023,0.0,15.968702572584153,0.04689350898708871,249,0.0030785368244600876,1.862645149230957e-09
299.77,2560000,47.25,-0.001755217128084041,0.00267166711516893,1.5374487817287446,0.3142333984375,291,100.0,0.0,15.968716138601303,0.04700741843628432,250,0.00418976133689739,1.862645149230957e-08
297.88,2570240,45.25,-0.0009711653503472917,0.0030724069949542355,1.5612526282668113,0.31259765625,291,100.0,0.0,15.968714106082917,0.050857244460460735,251,0.003916681300870551,-7.450580596923828e-09
298.93,2580480,50.75,-0.001443064271006733,0.0020439513793519383,1.5146345481276513,0.2218017578125,291,100.0,0.0,15.96871570944786,0.04529324762307711,252,0.0044890518187003185,-1.1548399925231934e-08
302.92,2590720,57.5,-0.0012697377711447188,0.0021355607754287576,1.4901226453483105,0.2507568359375,291,100.0,0.0,15.968716883659363,0.04759500669756383,253,0.0045710223910646166,-2.1979212760925294e-08
307.81,2600960,65.25,-0.0011859218473546207,0.0021498054493804377,1.498442991822958,0.222607421875,291,125.0,0.0,15.968717163801193,0.04846161410605,254,0.005322512575185101,-3.7252902984619143e-10
311.58,2611200,65.75,-0.0013253305074613308,0.0023057911964883713,1.4627860516309739,0.27119140625,291,125.0,0.0,15.96871638894081,0.0479937294533332,255,0.004544517754857225,5.587935447692871e-09
311.8,2621440,68.75,-0.0011173735194461188,0.0015371423288627283,1.4554023049771785,0.177099609375,291,125.0,25.0,15.9686989068985,0.04721357748499103,256,0.005624181096062131,0.0
314.12,2631680,80.75,-0.000660644887102535,0.001701624328106277,1.4329818300902843,0.204833984375,291,150.0,25.0,15.968717569112778,0.049059295056762084,257,0.006167212746504447,8.940696716308593e-09
316.35,2641920,80.75,-0.00090039731185243,0.002728774339283291,1.4853613942861557,0.281298828125,291,150.0,0.0,15.968716078996659,0.04709643432079095,258,0.0044626171084701126,7.450580596923829e-10
316.35,2652160,76.5,-0.0014797790252487175,0.003104815052824961,1.580500340461731,0.347216796875,291,150.0,0.0,15.968716651201248,0.0509291217734583,259,0.004876266757344183,-8.195638656616212e-09
314.99,2662400,72.75,-0.001286569928561221,0.0024898999656443265,1.6316947028040887,0.268017578125,291,152.50000000000023,0.0,15.968715679645538,0.05502430497411263,260,0.006762913262656411,-9.313225746154785e-09
322.24,2672640,100.25,-0.0008498024461005115,0.0016587533855158653,1.6103885546326637,0.2013916015625,291,202.50000000000023,0.0,15.968717867136002,0.055231532224382665,261,0.010280487094132696,3.3527612686157227e-09
336.31,2682880,133.25,-0.0005248746329016285,0.0015073736957674556,1.6331409052014352,0.182568359375,291,250.0,25.0,15.968717861175538,0.05353794645603506,262,0.011085920590267051,-2.16066837310791e-08
347.51,2693120,168.75,-0.0017103412275901065,0.002182641559966214,1.5620476946234703,0.23857421875,291,252.50000000000023,50.0,15.968717873096466,0.05468148875354708,263,0.011358076818578412,-1.6763806343078613e-08
347.76,2703360,176.5,-0.000842764168191934,0.0017187974669070627,1.5523757971823215,0.1831787109375,291,252.50000000000023,72.50000000000001,15.968717801570893,0.052958227113294565,264,0.010629656039964176,7.450580596923829e-10
350.35,2713600,182.25,-0.0007749234064249322,0.001264665168105239,1.5173763729631902,0.14599609375,291,252.50000000000023,50.0,15.968717914819717,0.05039972719164528,265,0.011655272931966465,-1.080334186553955e-08
348.61,2723840,174.0,-0.0010164415376493706,0.0014285182421673425,1.49992236495018,0.1648681640625,292,250.0,50.0,15.968717861175538,0.052012080886102506,266,0.009374005854624556,-1.564621925354004e-08
348.96,2734080,182.5,-0.0008817964779154863,0.0017266542996139834,1.414095965027809,0.1643310546875,292,252.50000000000023,50.0,15.968717980384827,0.048637611290973055,267,0.010886584152831346,1.4901161193847657e-09
354.9,2744320,189.5,-0.0011842350024380722,0.0015304283565598098,1.436310824751854,0.1812744140625,292,332.5000000000006,50.0,15.968717700242996,0.04979502741231925,268,0.010477219924905513,1.1175870895385742e-08
359.25,2754560,189.75,-0.0011190179306140636,0.0015957399040701149,1.4317797303199769,0.180224609375,291,302.5000000000002,75.0,15.968717712163926,0.05428767654805457,269,0.010845031866847422,2.9802322387695314e-09
362.92,2764800,180.5,-0.0011534231871337397,0.001895101804115029,1.5387903407216073,0.2110595703125,291,250.0,75.0,15.968717724084854,0.05259999850496363,270,0.007859597268725338,-5.215406417846679e-09
351.58,2775040,156.0,-0.0008699555306520779,0.0019331958449896546,1.5908834919333459,0.2384521484375,291,225.0,75.0,15.968717801570893,0.054719461289969205,271,0.009010203090656432,2.2351741790771484e-09
336.95,2785280,136.25,-0.001256039663712727,0.0021556001990575167,1.5779170908033848,0.2405517578125,291,225.0,25.0,15.96871749162674,0.053495805714791955,272,0.006738415284098664,1.862645149230957e-09
326.84,2795520,111.0,-0.001135615466046147,0.0016824569073605744,1.5176448412239552,0.2136962890625,291,202.50000000000023,25.0,15.968717485666275,0.0511426843004391,273,0.0064943221481371435,-1.7881393432617187e-08
327.92,2805760,101.5,-0.0012402556894812733,0.0025665068488478935,1.5911861911416054,0.2628173828125,290,200.0,25.0,15.96871771812439,0.053470372580487036,274,0.006466785673637787,-1.825392246246338e-08
329.66,2816000,95.25,-0.0009376565256388858,0.0018794671380987892,1.6228966571390628,0.2060546875,289,175.0,22.500000000000007,15.968717694282532,0.049675563772873445,275,0.006625656014693959,-1.1175870895385742e-08
326.64,2826240,97.75,-0.001197133306413889,0.0020787862406791645,1.584060761332512,0.2613037109375,289,175.0,0.0,15.9687175989151,0.05005816553813765,276,0.006263821350103171,1.1175870895385742e-09
323.9,2836480,104.0,-0.0013141838273440954,0.0020054965325357445,1.5396142847836018,0.23251953125,289,175.0,22.500000000000007,15.968717563152314,0.05036379504698287,277,0.00693961025281169,1.0058283805847169e-08
325.81,2846720,109.0,-0.0006765139041817747,0.001622364158487244,1.5418785579502583,0.1854248046875,289,200.0,25.0,15.968713283538818,0.051553373913882414,278,0.007966900768107622,-1.1175870895385742e-09
328.98,2856960,117.25,-0.0012407912927301368,0.0018523413126786182,1.6470328450202942,0.213916015625,289,200.0,25.0,15.968717628717423,0.05318580800132877,279,0.008089503060546122,2.2351741790771484e-09
340.16,2867200,133.0,-0.0012484950246289372,0.0019081055661615664,1.6423511393368244,0.227392578125,289,225.0,25.0,15.96871793270111,0.05209107752841082,280,0.008612041476590093,8.940696716308593e-09
341.96,2877440,140.0,-0.0009729985220474191,0.001851994216721664,1.6320840477943421,0.227099609375,289,225.0,50.0,15.968717628717423,0.053674858420298024,281,0.008228843689357746,-4.8428773880004884e-09
349.53,2887680,146.0,-0.0011601878955843858,0.0016425338950625701,1.5365643106400966,0.1947265625,289,225.0,50.0,15.968717670440673,0.05169822970964055,282,0.009256141977857624,-2.7567148208618165e-08
346.89,2897920,131.5,-0.0010910612221778138,0.0025475165710659555,1.5020328655838966,0.299658203125,289,225.0,0.0,15.968710458278656,0.049165637055302455,283,0.0038650111163576637,2.9802322387695314e-09
330.15,2908160,84.75,-0.0006925249150299351,0.0019011924011124392,1.5686265848577023,0.2629638671875,288,175.0,0.0,15.968645375967025,0.04937249967695594,284,0.0029069951206464493,-1.080334186553955e-08
312.81,2918400,57.75,-0.0005335258560080547,0.0020142606395950223,1.5685381822288036,0.2500244140625,288,102.50000000000021,0.0,15.968681579828262,0.050803106139389695,285,0.004178823321422697,1.1175870895385742e-09
307.74,2928640,56.0,-0.0005235859818640165,0.0020126503071963954,1.587465362995863,0.2455078125,288,100.0,0.0,15.968705409765244,0.049267642392552075,286,0.004145450876940515,8.195638656616212e-09
311.72,2938880,62.75,-0.0008106707962724613,0.0016100380276014904,1.518233871459961,0.2134033203125,288,127.50000000000021,0.0,15.96871633529663,0.047856120732364935,287,0.004150722567169396,-4.097819328308106e-09
311.56,2949120,61.75,-0.0010382391748862574,0.0018783739505067842,1.4522715978324414,0.221923828125,288,127.50000000000021,0.0,15.96871252655983,0.04534067168512482,288,0.0043955875790004486,-4.097819328308106e-09
311.71,2959360,54.0,-0.0007851356338505866,0.0020397782915694052,1.3868435971438884,0.235791015625,288,125.0,0.0,15.96869671344757,0.045569416007305984,289,0.0034124079492471537,-1.862645149230957e-09
304.63,2969600,42.0,-0.0002484182094121934,0.001854202989386522,1.3889551058411598,0.203271484375,288,100.0,0.0,15.968645477294922,0.04585559454951499,290,0.0018169004901551489,-4.8428773880004884e-09
298.71,2979840,30.5,-0.0010641046101227403,0.0019226045911523216,1.3770756915211677,0.2683837890625,288,75.0,0.0,15.968710362911224,0.04608246221384324,291,0.002411538170261096,-7.450580596923829e-10
297.48,2990080,29.75,-0.0008264341689937282,0.0022945187772450025,1.376639111340046,0.262158203125,288,75.0,0.0,15.968707990646362,0.045012033115647505,292,0.0030838704789889703,-9.313225746154785e-09
300.24,3000320,42.75,-0.0003675054140330758,0.0023207245342803163,1.494625111669302,0.239990234375,288,75.0,0.0,15.968669974803925,0.04763418291451711,293,0.0034715978272958025,6.7055225372314455e-09
304.69,3010560,56.25,-0.0012400586409057723,0.002771793820681978,1.612636598944664,0.322607421875,288,100.0,0.0,15.968711113929748,0.048345330442075854,294,0.00463873129169059,1.1175870895385742e-09
306.22,3020800,70.5,-0.0011554878801689483,0.002221363348212435,1.679993560910225,0.267529296875,289,125.0,0.0,15.968715143203735,0.048965846473223884,295,0.005831780509933537,4.097819328308106e-09
309.2,3031040,77.5,-0.0009571536575094797,0.001916673525306578,1.6527342058718204,0.2127685546875,289,175.0,0.0,15.968708544969559,0.048886494440672876,296,0.005915609230601149,-2.123415470123291e-08
308.15,3041280,78.25,-0.0006633016029809369,0.0016258222273449973,1.5767642863094806,0.2225830078125,289,175.0,0.0,15.968716949224472,0.04775328072809971,297,0.005042313392456777,1.3411045074462891e-08
304.87,3051520,63.75,-0.0005661697508912766,0.002353087239555407,1.6220182299613952,0.282568359375,289,150.0,0.0,15.968708848953247,0.04932208469694156,298,0.004190421834399416,8.940696716308593e-09
300.67,3061760,54.5,-0.0006712496608088259,0.0027597585300441095,1.6694554090499878,0.279345703125,289,100.0,0.0,15.968715006113053,0.04566884561704048,299,0.0032954349738247403,1.1175870895385742e-09
302.16,3072000,60.75,-0.0009967502890503965,0.0022980546961662183,1.6677319347858428,0.2515625,289,125.0,0.0,15.968717110157012,0.049498619364222354,300,0.005372988435124171,7.450580596923829e-10
304.59,3082240,68.5,-0.000814798323699506,0.0018314884239771345,1.6056585729122161,0.220458984375,289,175.0,0.0,15.968717110157012,0.04861083278848129,301,0.005150078341102926,-1.5273690223693846e-08
303.51,3092480,67.75,-0.001122877526358934,0.0025055446517853854,1.5825288414955139,0.2589599609375,289,175.0,0.0,15.968716430664063,0.04912032781562779,302,0.004899132382797688,1.862645149230957e-09
305.5,3102720,71.75,-0.0010396450447160532,0.001891882117485011,1.5872828379273414,0.2227783203125,289,175.0,0.0,15.968712639808654,0.04593047324989043,303,0.0040667625665591345,1.0430812835693359e-08
304.1,3112960,67.5,-0.0007223934979265322,0.002409392324736359,1.6655081778764724,0.260595703125,289,150.0,0.0,15.968717390298844,0.04905482126287659,304,0.0052405725363769305,-3.725290298461914e-09
311.36,3123200,87.5,-0.0011125806609925347,0.0018455721413602078,1.6950427405536175,0.2239990234375,289,227.5000000000002,0.0,15.968717652559281,0.05080363430531527,305,0.007560356954854797,1.3783574104309083e-08
321.32,3133440,117.25,-0.0015191766080533853,0.001969125640096081,1.6991776131093501,0.26435546875,289,277.5000000000002,25.0,15.968718165159226,0.05788467375555169,306,0.0099761017387209,-1.3411045074462891e-08
323.33,3143680,128.25,-0.0011818319326266646,0.0019302204081043327,1.6825829155743122,0.2686279296875,289,277.5000000000002,25.0,15.96871746778488,0.05623229331444747,307,0.006514520060409268,-2.6822090148925782e-08
327.55,3153920,135.5,-0.0008550205537176225,0.0014858120237221327,1.6335184380412102,0.1902587890625,289,255.00000000000043,25.0,15.968717783689499,0.052702253647446816,308,0.008849908219235657,-8.568167686462402e-09
318.12,3164160,109.5,-0.0012187008633190999,0.0019989274722547632,1.6193570047616959,0.2626220703125,289,225.0,0.0,15.968716067075729,0.049567656120606,309,0.005783566258679684,-2.2351741790771484e-08
319.96,3174400,112.75,-0.0009542871935991571,0.0021262566701807373,1.703037502616644,0.277880859375,289,252.50000000000023,0.0,15.968717694282532,0.051435068056183766,310,0.006999232620592011,-1.7508864402770997e-08
312.77,3184640,99.25,-0.0011079400279413675,0.001620781033784624,1.7310911744832993,0.2345703125,289,200.0,0.0,15.968717700242996,0.054119184617648475,311,0.007577382287399815,-1.1920928955078126e-08
321.43,3194880,126.25,-0.0009440869271202246,0.0014127024245681242,1.727119791507721,0.2028564453125,289,250.0,0.0,15.968717616796493,0.058071706660908204,312,0.01173412669722893,4.470348358154297e-09
332.98,3205120,164.25,-0.0012604943520273082,0.0014568602888232363,1.7602800145745277,0.2182373046875,289,302.5000000000002,25.0,15.968717861175538,0.06026634206412299,313,0.012714560561289546,2.0489096641540527e-08
337.47,3215360,190.75,-0.0011162807248183526,0.0013032524266407108,1.7385478734970092,0.181787109375,289,327.5000000000002,50.0,15.96871775984764,0.05639696131303791,314,0.012945748231868493,-3.7252902984619143e-10
338.81,3225600,210.75,-0.0011554821408935822,0.0013412013673644197,1.7174518004059791,0.1966796875,289,402.5000000000002,50.0,15.968717867136002,0.05695302402054024,315,0.011689195664075669,-1.601874828338623e-08
334.2,3235840,198.75,-0.0007810202245309483,0.0014070321267013242,1.7197723887860774,0.201904296875,289,402.5000000000002,50.0,15.96871787905693,0.05800320013970352,316,0.01180875249356177,2.0861625671386717e-08
338.98,3246080,208.25,-0.0019993763031379785,0.0019576870971746985,1.7149668961763382,0.2779052734375,289,432.5000000000006,47.50000000000001,15.968717938661575,0.058765665301892665,317,0.013265310405404306,1.0058283805847169e-08
344.84,3256320,211.5,-0.0012933316291309893,0.0018452187527373098,1.6981923915445805,0.2502685546875,289,500.0,50.0,15.968717765808105,0.05706394083593882,318,0.010601222976765712,-1.7881393432617187e-08
349.42,3266560,207.75,-0.0008845820811984595,0.0016125648806792014,1.703888713568449,0.1988525390625,289,410.00000000000085,50.0,15.96871787905693,0.05594030770006998,319,0.011582840981645859,1.6763806343078613e-08
356.35,3276800,212.25,-0.0008597805877798237,0.001642230264343425,1.7136083930730819,0.1979248046875,289,410.00000000000085,50.0,15.968717789649963,0.058910735070566,320,0.013608232236583718,-1.7881393432617187e-08
353.01,3287040,209.75,-0.0008576384840125684,0.0011986927935424773,1.6564400888979436,0.1824462890625,289,350.0,75.0,15.968717968463897,0.05703460868733727,321,0.013183109562669415,-2.1979212760925294e-08
350.76,3297280,221.25,-0.000654887985001551,0.0011622836466699481,1.680107557028532,0.17197265625,289,350.0,75.0,15.96871783733368,0.057748065323454126,322,0.013030352235364261,-1.1175870895385742e-09
344.23,3307520,224.25,-0.0005598364557954482,0.0013048022228133505,1.7215922996401787,0.18544921875,289,350.0,75.0,15.968717855215072,0.05676905400253392,323,0.01376709586402285,-1.4156103134155273e-08
341.11,3317760,206.75,-0.0009471432531427126,0.0015149836669706928,1.7164121247828006,0.1972412109375,289,327.5000000000002,75.0,15.968717610836029,0.055087439624311986,324,0.010833075518894475,-1.2665987014770507e-08
338.09,3328000,186.25,-0.0008204525041946908,0.0015920709538022493,1.7228155180811882,0.2277099609375,289,325.0,50.0,15.968717873096466,0.0564506851357975,325,0.009139856342517304,-1.4901161193847657e-09
344.71,3338240,180.5,-0.0016192593924643007,0.0013878393629624952,1.6571971498429776,0.213525390625,289,325.0,50.0,15.968717789649963,0.05547962007204599,326,0.011041969918005634,-1.9371509552001954e-08
347.95,3348480,169.25,-0.0009429523051949218,0.0016285778261249106,1.6095335803925992,0.206103515625,289,277.5000000000002,50.0,15.968717736005782,0.05433116682277335,327,0.011315809543884826,-1.0058283805847169e-08
352.41,3358720,176.25,-0.0009963727050489978,0.0015440606205586959,1.5898649238049984,0.214599609375,289,277.5000000000002,50.0,15.96871775984764,0.0549836149092792,328,0.00968737086532201,-8.195638656616212e-09
357.51,3368960,185.5,-0.0009204201225657016,0.001333924002835829,1.592135053128004,0.2013427734375,289,325.0,75.0,15.968717831373215,0.053991957148394595,329,0.011121150926919654,-8.195638656616212e-09
351.53,3379200,178.5,-0.000897249708941672,0.001115440265499501,1.5114337421953679,0.1632080078125,290,275.0,75.0,15.968717896938324,0.052756788843100866,330,0.011266114109457704,-1.1920928955078126e-08
351.42,3389440,172.5,-0.0009283593597501749,0.0011326645203325824,1.3835645593702792,0.1228271484375,290,252.50000000000023,75.0,15.96871782541275,0.04360734734408981,331,0.00969259930861881,-1.4901161193847657e-09
353.08,3399680,172.25,-0.000912076964868902,0.001144503077915715,1.3229194417595864,0.13701171875,290,250.0,75.0,15.968718039989472,0.041885171766114934,332,0.009739697199802323,-4.8428773880004884e-09
350.64,3409920,167.0,-0.0008287901837320533,0.001220802489331163,1.327444102615118,0.140625,290,250.0,75.0,15.968717855215072,0.04507006427073577,333,0.011062094533554046,-1.3411045074462891e-08
354.52,3420160,171.75,-0.000515908812667476,0.0011430769901920712,1.4352618604898453,0.1558837890625,290,250.0,97.5,15.968717938661575,0.047238121500644284,334,0.010696407181967515,-4.8428773880004884e-09
353.13,3430400,169.0,-0.00126682314730715,0.0016425657583624797,1.4567152015864848,0.228125,290,250.0,75.0,15.968717855215072,0.051981279439488826,335,0.010024380704271607,4.470348358154297e-09
355.29,3440640,169.5,-0.001114163061720319,0.0015292860263315332,1.5146651215851308,0.1940185546875,290,252.50000000000023,75.0,15.96871783733368,0.05104830789589763,336,0.010883500715863192,6.332993507385254e-09
358.04,3450880,176.25,-0.0007744819879007992,0.0011580730851846965,1.633247035741806,0.168603515625,290,252.50000000000023,100.0,15.968717801570893,0.05367339214425354,337,0.012116920649350504,-1.1548399925231934e-08
355.55,3461120,195.75,-0.0007232349697005702,0.0012476663259349153,1.5987959243357182,0.186328125,290,275.0,100.0,15.968717944622039,0.05743443198770361,338,0.013042821496492251,3.7252902984619143e-10
359.75,3471360,214.0,-0.0013267881622596178,0.001362189663909419,1.5758557491004468,0.20146484375,290,300.0,125.0,15.968717867136002,0.05642347267118243,339,0.013107723741632072,1.4901161193847657e-09
356.38,3481600,216.5,-0.0015419262559589696,0.0014777371917261916,1.497967129945755,0.2250732421875,290,302.5000000000002,97.5,15.968717789649963,0.05480461104644083,340,0.011124865798046812,-4.470348358154297e-09
359.85,3491840,217.75,-0.0013016236087423749,0.001268427240870551,1.4896106638014317,0.198486328125,290,332.5000000000006,75.0,15.96871777176857,0.05506806425518627,341,0.011742747903917916,8.195638656616212e-09
360.95,3502080,220.5,-0.0005755542708357098,0.0010526322523872977,1.4740136839449405,0.144140625,290,332.5000000000006,125.0,15.96871787905693,0.05290125862393036,342,0.01316281192121096,-4.8428773880004884e-09
359.22,3512320,207.75,-0.0008145941203110852,0.0013085902640739278,1.5250328958034516,0.1700927734375,290,277.5000000000002,100.0,15.968717736005782,0.05296415318240786,343,0.011366167465166655,-4.470348358154297e-09
355.82,3522560,196.0,-0.000945193261577515,0.001389588016951393,1.5714111194014548,0.2193603515625,290,275.0,75.0,15.968717730045318,0.056928635894888543,344,0.011225221491986303,-4.8428773880004884e-09
345.2,3532800,179.25,-0.000980814031936461,0.0015219694613165303,1.6353021286427976,0.2173095703125,290,275.0,75.0,15.96871787905693,0.05522172589322096,345,0.01052747976827959,-6.332993507385254e-09
345.08,3543040,185.0,-0.0010623122459946898,0.0013760394561018075,1.646457304060459,0.212353515625,290,275.0,50.0,15.968717741966248,0.05666209841682328,346,0.01248529384174617,-8.940696716308593e-09
355.85,3553280,206.0,-0.0010012423463194864,0.0014327777069354398,1.594029027223587,0.2021728515625,290,325.0,75.0,15.96871770620346,0.054033704838707876,347,0.012719727325384156,-1.4156103134155273e-08
353.69,3563520,201.0,-0.0009073874025489204,0.0011723013472078492,1.655745415389538,0.187109375,290,325.0,50.0,15.968717741966248,0.05589353046954944,348,0.010720384095475311,-2.9802322387695314e-09
356.82,3573760,197.75,-0.0011746108997613192,0.0014713056818351333,1.6474631436169147,0.233154296875,290,327.5000000000002,50.0,15.968717902898788,0.05752893292138874,349,0.011920023114362266,-2.9802322387695314e-09
350.33,3584000,174.5,-0.0009237498252332443,0.0012664009850368529,1.6053044192492962,0.2093505859375,290,327.5000000000002,50.0,15.968717670440673,0.0541043073736319,350,0.009138902679842431,-5.215406417846679e-09
344.29,3594240,160.25,-0.0010589955891191494,0.0014698841335928138,1.6173275634646416,0.213037109375,290,327.5000000000002,47.50000000000001,15.968717485666275,0.05128696450252186,351,0.00807216328398681,-1.080334186553955e-08
332.27,3604480,127.75,-0.0008875475963577628,0.0012895768534860962,1.5711707539856434,0.1916259765625,290,250.0,25.0,15.96871777176857,0.05401236696155441,352,0.008494138373498572,-2.0489096641540527e-08
330.63,3614720,125.75,-0.0010937874802039004,0.0013796127617496268,1.5630899906158446,0.2135009765625,290,225.0,47.50000000000001,15.968717682361603,0.051769335970320254,353,0.008377549796614403,2.9802322387695314e-09
332.95,3624960,130.25,-0.0010208148447418352,0.0011872270191133794,1.4636209785938263,0.190771484375,290,227.5000000000002,50.0,15.968717682361603,0.052795023328428226,354,0.0096850058529526,-8.195638656616212e-09
344.81,3635200,148.0,-0.0005487274971528677,0.0009769616827298932,1.410604340583086,0.1353271484375,290,225.0,50.0,15.968717938661575,0.05270925383248687,355,0.010997541222604924,-2.6077032089233397e-09
352.08,3645440,163.25,-0.0006449081043683691,0.0010590760200784644,1.4711596682667731,0.14716796875,290,227.5000000000002,72.50000000000001,15.968717730045318,0.048924514403323745,356,0.011284234265622218,-5.215406417846679e-09
362.03,3655680,188.25,-0.0009508790091786068,0.001321827415563348,1.5351499408483504,0.2017822265625,290,275.0,125.0,15.968717753887177,0.05438823648430872,357,0.012533207790693269,3.7252902984619143e-10
