P01:episode_rewards,approx_kl_divergence,explained_variance,episode_length,grad_norm,policy_entropy,value_loss,epoch_idx,clip_fraction,frames,policy_loss,advantage_norm,fps,P09:episode_rewards,PMM:episode_rewards
25.0,0.0008079605080240527,1.3411045074462891e-08,327.36,0.050400374594124484,1.6808818854391574,0.007603789581082765,534,0.2088134765625,5468160,-0.0005233975854935125,15.968716883659363,195,250.0,126.75
25.0,0.0009839589434534445,1.2293457984924316e-08,329.96,0.051752837304326914,1.6708478271961211,0.007430641807877692,535,0.2933837890625,5478400,-0.0012298652552999556,15.96871758699417,195,275.0,138.0
25.0,0.0010053410080246294,-3.725290298461914e-09,332.63,0.05475379132902307,1.6929877817630767,0.010438386707755853,536,0.2610595703125,5488640,-0.0009836473218456376,15.968717813491821,195,302.5000000000002,152.25
0.0,0.0010983757715450793,-3.7252902984619143e-10,325.82,0.05164359478474574,1.7005767710506916,0.006535551230331294,537,0.282470703125,5498880,-0.0008735508280551585,15.968714582920075,195,280.00000000000045,142.75
25.0,0.0007443130367960294,3.3527612686157227e-09,324.79,0.05301829807998075,1.7279315643012523,0.008484063766809413,538,0.239111328125,5509120,-0.0005702019145246596,15.968717831373215,195,250.0,145.0
25.0,0.0008656828385142035,-7.82310962677002e-09,323.62,0.052224373608710316,1.7165322922170163,0.008628713970028911,539,0.2373291015625,5519360,-0.0006381660634360742,15.968717795610427,195,250.0,132.0
25.0,0.0011180435586311433,-1.9371509552001954e-08,327.33,0.049722742364359765,1.6950069300830364,0.007946884983357449,540,0.3000244140625,5529600,-0.001088820770382881,15.968717533349992,195,250.0,138.75
25.0,0.0008870351501059304,-7.078051567077636e-09,326.06,0.04811597126422362,1.7124228850007057,0.006382167954450324,541,0.2299072265625,5539840,-0.00027482134246383796,15.968713742494582,195,250.0,136.25
25.0,0.0010489803083885362,7.078051567077636e-09,317.38,0.046609582022585076,1.7123987793922424,0.005584814377164094,542,0.275048828125,5550080,-0.0008993584051495418,15.968715476989747,195,225.0,113.25
22.500000000000007,0.001015696850618042,-1.862645149230957e-09,311.79,0.05042533274713309,1.7282249115407466,0.005674777945591814,543,0.288720703125,5560320,-0.0005790408511529676,15.96871685385704,195,200.0,97.75
0.0,0.0012258072645948913,-7.450580596923829e-10,305.11,0.050628525125399615,1.741194163262844,0.0054197854898291094,544,0.3248779296875,5570560,-0.0008002935683180112,15.968716412782669,195,175.0,91.75
0.0,0.001032294044784976,-1.4901161193847656e-08,302.42,0.04780794156198033,1.7197698839008808,0.004293676017954162,545,0.2760498046875,5580800,-0.0003118328211712651,15.968713372945786,195,175.0,80.25
0.0,0.0012927291547157437,1.1175870895385742e-08,303.33,0.048569201268528706,1.7052700690925122,0.004839768421163626,546,0.3083740234375,5591040,-0.0007725940911768702,15.968714714050293,195,150.0,74.5
0.0,0.0009909767448974093,1.5273690223693846e-08,306.74,0.05041868007110478,1.7235669039189816,0.006360563010366605,547,0.2619873046875,5601280,-0.0006014580852934159,15.968717700242996,195,150.0,74.75
0.0,0.0008528451277072691,-2.4959444999694825e-08,315.88,0.050887132383530265,1.762094022333622,0.008108173313485168,548,0.2519287109375,5611520,-0.0007910422900749836,15.968717724084854,195,225.0,109.75
0.0,0.0006692114312414788,-3.725290298461914e-09,326.33,0.0566375025008586,1.760828436166048,0.012139291844505351,549,0.211767578125,5621760,-0.0005830147572851274,15.968717920780183,195,300.0,150.5
25.0,0.000768830921430208,-4.470348358154297e-09,332.87,0.05625535338088679,1.7657727859914303,0.009735735102731269,550,0.241845703125,5632000,-0.0005903750512516126,15.968717974424361,195,300.0,168.75
25.0,0.0007983918122477007,3.3527612686157227e-09,336.52,0.051839991901860207,1.7553027920424937,0.010373108805492848,551,0.2054443359375,5642240,-0.0005507554047653685,15.968717354536057,195,277.5000000000002,185.25
25.0,0.0009311471797389004,-2.6077032089233397e-09,335.99,0.05483696497059548,1.7438149012625217,0.010237581102774129,552,0.276171875,5652480,-0.0008765874263190199,15.968717867136002,195,275.0,190.75
25.0,0.0011542918818193471,1.899898052215576e-08,332.6,0.055286271538748356,1.7463939853012562,0.008328879425670265,553,0.332421875,5662720,-0.0007114766201993916,15.968716996908189,195,275.0,174.5
25.0,0.0007016773188183833,-1.1175870895385742e-09,332.54,0.05254566346741644,1.7279648207128049,0.00813278955884016,554,0.227099609375,5672960,-0.0006773131877707783,15.968717652559281,195,250.0,158.25
25.0,0.0009204599033239447,1.1920928955078126e-08,324.43,0.05293745211698477,1.7174446374177932,0.007235557324441544,555,0.2858154296875,5683200,-0.0007189588803157676,15.968716913461686,195,227.5000000000002,131.75
22.500000000000007,0.0008513160130917185,4.470348358154297e-09,322.22,0.0530871851512487,1.7348358146846294,0.00768564302534287,556,0.2508056640625,5693440,-0.0004586512521200348,15.968717795610427,195,277.5000000000002,131.5
25.0,0.001030935797811594,2.0116567611694337e-08,320.68,0.055228911358804256,1.7186142906546593,0.008438396851488505,557,0.2988037109375,5703680,-0.0010800211053719976,15.968717908859253,195,277.5000000000002,125.25
0.0,0.0009073977836905556,-4.097819328308106e-09,323.6,0.05341641260777728,1.704333372414112,0.008037949051140459,558,0.27353515625,5713920,-0.0007934090528578964,15.96871771812439,195,300.0,131.5
0.0,0.0009199949023212639,1.2293457984924316e-08,323.78,0.05369768479931797,1.722904557734728,0.00753169055460603,559,0.2750732421875,5724160,-0.0005185833386349259,15.968717730045318,195,300.0,137.25
0.0,0.0008768836842762085,4.097819328308106e-09,331.71,0.051763229140185774,1.7073745481669902,0.008118753391681822,560,0.2759033203125,5734400,-0.0010239250550512224,15.968717634677887,195,352.5000000000002,151.0
25.0,0.0008618349348694209,2.6077032089233397e-09,328.24,0.05072305179135893,1.681473220139742,0.006971185822112602,561,0.2616455078125,5744640,-0.0008331540437211515,15.968717330694199,195,305.00000000000045,145.5
0.0,0.0009524864545056744,-7.450580596923829e-10,323.26,0.04842015343457272,1.6703617252409457,0.005671703717730026,562,0.2794921875,5754880,-0.0007958785910886946,15.968700993061066,195,252.50000000000023,122.25
0.0,0.0009134394841737503,-4.470348358154297e-09,311.02,0.04592566451431409,1.6780962742865086,0.005651995146581612,563,0.2865966796875,5765120,-0.0008925733174692141,15.968717151880265,195,227.5000000000002,99.25
0.0,0.0009934514813267014,-3.7252902984619143e-10,306.88,0.049215758930007084,1.6835228659212589,0.005423756315985883,564,0.3200439453125,5775360,-0.0008454953360342188,15.968716692924499,195,202.50000000000023,96.5
0.0,0.0010503391762767933,-1.30385160446167e-08,307.85,0.048903510045289734,1.7216477774083614,0.005372835377886531,565,0.3074951171875,5785600,-0.0006950591279746732,15.968717229366302,194,200.0,91.25
0.0,0.0008363182368498201,-5.215406417846679e-09,314.39,0.055995471355746715,1.7610297091305256,0.009688074163386773,566,0.264501953125,5795840,-0.0007242851788760163,15.968717455863953,194,255.00000000000043,107.0
0.0,0.001089161405292316,1.7881393432617187e-08,325.37,0.0532187136652334,1.7795367516577243,0.00815043934235291,567,0.2997802734375,5806080,-0.0006995836727583082,15.968717515468597,194,277.5000000000002,124.5
25.0,0.0008883204357971408,3.3527612686157227e-09,331.11,0.05137834158262742,1.7794319041073323,0.007093621430885833,568,0.271337890625,5816320,-0.0006863228933070787,15.968717569112778,194,352.5000000000002,153.0
0.0,0.0006978957263868324,5.960464477539063e-09,325.3,0.05088215179858859,1.765372022241354,0.007026783289256855,569,0.2393798828125,5826560,-0.0006118255521869286,15.96871742606163,194,330.0000000000004,138.75
25.0,0.0009597056473182874,7.450580596923828e-09,318.83,0.05194581778620601,1.7479573033750058,0.0074173687902657544,570,0.3073486328125,5836800,-0.0007846000073186588,15.968717354536057,194,225.0,123.5
25.0,0.0007911133495554168,2.123415470123291e-08,318.42,0.05292471885235851,1.730456280708313,0.009490410895159585,571,0.2388671875,5847040,-0.0007445515875588171,15.968717515468597,194,225.0,121.75
25.0,0.0009733025819457453,2.6077032089233397e-09,322.23,0.0532992131333855,1.7234015814960002,0.00802939251607313,572,0.2836181640625,5857280,-0.0005870976910955505,15.968715381622314,194,252.50000000000023,133.25
25.0,0.0008728123464891268,-7.82310962677002e-09,331.37,0.054064212005654824,1.7364513203501701,0.009544151653244626,573,0.2799560546875,5867520,-0.0008911610009818105,15.96871787905693,194,300.0,155.25
25.0,0.0009802923057918634,-8.568167686462402e-09,332.32,0.05400820628842985,1.7485265485942363,0.0079795114495937,574,0.3014892578125,5877760,-0.0010229823008558014,15.968717628717423,194,300.0,150.25
25.0,0.0007599231847279953,2.458691596984863e-08,335.94,0.05119708372585825,1.760778646916151,0.006992926678731237,575,0.223876953125,5888000,-0.0007941263407701627,15.968717521429062,194,277.5000000000002,151.5
22.500000000000007,0.000690024507639464,-1.2665987014770507e-08,323.03,0.052448079446480736,1.7485852926969527,0.007958764562772558,576,0.2169189453125,5898240,-0.0005460792188387131,15.968717205524445,194,250.0,126.75
0.0,0.000760118206622451,-1.9371509552001954e-08,323.83,0.05219108131602449,1.7413072288036346,0.008202428415825126,577,0.261572265625,5908480,-0.0006980916536122095,15.968717694282532,194,250.0,119.5
0.0,0.0009763333534010598,5.587935447692871e-09,321.14,0.04957700088011854,1.7499796167016028,0.006752487622452463,578,0.3211181640625,5918720,-0.0008711822563782334,15.968717235326768,194,252.50000000000023,124.25
22.500000000000007,0.0008666319737017147,-2.2351741790771484e-09,324.98,0.04882695961975443,1.7550977267324925,0.008043415450902102,579,0.258154296875,5928960,-0.0009576694814313669,15.968717652559281,194,275.0,125.5
25.0,0.0007423897964059734,-2.6077032089233397e-09,327.4,0.051772456000482324,1.7451093912124633,0.008199117522076449,580,0.2445068359375,5939200,-0.0005480506581079681,15.968717592954636,194,325.0,141.75
25.0,0.0008653995692668559,4.8428773880004884e-09,317.19,0.05170767704695809,1.7376584455370903,0.008106379614036995,581,0.2794189453125,5949440,-0.0008347772527486086,15.968717420101166,194,277.5000000000002,136.0
25.0,0.0009263462093258568,1.1175870895385742e-09,318.93,0.05362125843843561,1.7290198713541032,0.008246652084380912,582,0.3021240234375,5959680,-0.0008910764132451732,15.968717652559281,194,275.0,135.75
25.0,0.000703419674832162,-1.30385160446167e-08,316.69,0.05233669333074655,1.714842725545168,0.008732018752561998,583,0.237255859375,5969920,-0.0005758530238381354,15.96871770620346,194,250.0,129.0
25.0,0.0007760178583907873,-7.82310962677002e-09,326.16,0.0544243165750969,1.6768372036516666,0.008977863347172387,584,0.2656982421875,5980160,-0.0008483614303258947,15.968717676401138,194,250.0,137.75
25.0,0.0007375710410428837,-7.450580596923828e-09,327.29,0.05146500702152457,1.6718015648424625,0.009208071399007168,585,0.2400390625,5990400,-0.0004885999085672665,15.96871750354767,194,275.0,151.5
0.0,0.0006140565239917351,1.5273690223693846e-08,330.74,0.0507312270285112,1.676033014804125,0.006232021629102746,586,0.2223388671875,6000640,-0.00039546098487335256,15.968715286254882,194,302.5000000000002,149.25
0.0,0.0008952903052517058,3.3527612686157227e-09,323.07,0.04883740489805566,1.69121118709445,0.00503658803791609,587,0.298828125,6010880,-0.0005936100978942704,15.96871259212494,194,275.0,121.75
0.0,0.0009910566269695665,-8.568167686462402e-09,312.16,0.050707902830024985,1.724244049936533,0.005555271250079841,588,0.3090576171875,6021120,-0.0009515192243270576,15.968716484308242,194,175.0,91.5
0.0,0.000757062566708555,1.7508864402770997e-08,303.05,0.05018726994496743,1.7138476721942424,0.005338592580756085,589,0.249365234375,6031360,-0.0007008464257523883,15.968717497587203,194,152.50000000000023,76.0
0.0,0.0008588009343384329,-8.195638656616212e-09,304.6,0.05038571067655555,1.7496495001018046,0.006599945575362654,590,0.2897705078125,6041600,-0.0008800825442449422,15.968717616796493,194,175.0,91.5
0.0,0.0008710000410928842,-5.960464477539063e-09,312.2,0.051457744207645414,1.7490675546228887,0.007295735714751572,591,0.284814453125,6051840,-0.0007586590705614072,15.968717247247696,194,200.0,95.75
25.0,0.0006819695506194989,1.2293457984924316e-08,320.46,0.05229370885144102,1.7619514033198356,0.007890212968322884,592,0.2220458984375,6062080,-0.0005135746352607385,15.96871777176857,193,227.5000000000002,120.0
25.0,0.0007771019339145368,-2.2351741790771484e-09,326.71,0.05482647054349391,1.7701240360736847,0.008344031801425445,593,0.275927734375,6072320,-0.0007265186219228781,15.968717396259308,193,250.0,129.25
25.0,0.0006820149222406258,5.215406417846679e-09,326.15,0.05538181256942835,1.7756704740226268,0.009373517287895084,594,0.25927734375,6082560,-0.0006196501111844554,15.968717914819717,193,255.00000000000043,141.75
25.0,0.0007416959197854567,-1.5273690223693846e-08,331.03,0.054953142571597266,1.7678190909326077,0.009349669631683355,595,0.2671142578125,6092800,-0.000669951357122045,15.968717646598815,193,325.0,152.25
25.0,0.0006228986329404052,8.568167686462402e-09,335.69,0.053316613577930494,1.7644932441413403,0.009799217898762435,596,0.2285400390625,6103040,-0.0006512154941447079,15.968717527389526,193,402.5000000000002,176.0
25.0,0.0007161224500151775,3.241002559661865e-08,337.64,0.052704420523934405,1.7727258957922458,0.008521701985864638,597,0.2492431640625,6113280,-0.00048622894810250726,15.968717414140702,193,500.0,193.75
25.0,0.0007288473610685742,5.960464477539063e-09,331.43,0.05299784185925517,1.7636763401329518,0.008825202128718956,598,0.231298828125,6123520,-0.00044404197724361437,15.96871771812439,193,455.0000000000004,182.5
47.50000000000001,0.0005567437435374245,-1.1175870895385742e-08,333.38,0.05475420885970454,1.7525447249412536,0.010612459128606134,599,0.215625,6133760,-0.0004014148380520055,15.968717813491821,193,425.0,175.75
50.0,0.0005317447745397885,-7.450580596923828e-09,335.3,0.05561543045797431,1.735378733277321,0.01116317002579308,600,0.20185546875,6144000,-0.0006469325791840675,15.968717855215072,193,330.0000000000004,175.0
50.0,0.0007404260527607675,6.7055225372314455e-09,341.37,0.05578171619635484,1.7326546020805835,0.011371632986993063,601,0.2468505859375,6154240,-0.0009160719087958569,15.968717700242996,193,330.0000000000004,189.75
50.0,0.0006701234844797455,-7.078051567077636e-09,346.55,0.05281119724940303,1.7243509903550147,0.009767389987064234,602,0.2429443359375,6164480,-0.00048656644503353164,15.968717730045318,193,527.5000000000002,218.5
72.50000000000001,0.0006307843521028645,8.568167686462402e-09,344.01,0.055143987052516885,1.6968669295310974,0.010402510178209923,603,0.2232177734375,6174720,-0.0007512501644669101,15.96871766448021,193,525.0,215.75
50.0,0.0006411846017144284,-1.1175870895385742e-09,341.4,0.054210746680412834,1.6582754045724868,0.01138408304686891,604,0.2347900390625,6184960,-0.0004767968930536881,15.968717783689499,193,527.5000000000002,213.75
50.0,0.0005659576006820544,-2.9802322387695314e-09,341.84,0.05369135410881909,1.6505344681441785,0.011006025086317095,605,0.21142578125,6195200,-0.0008426148087892216,15.968717509508133,193,407.5000000000006,206.25
50.0,0.0005481288898039338,-1.3411045074462891e-08,345.83,0.0547928823360862,1.646259081363678,0.013910900620976463,606,0.209130859375,6205440,-0.0007585720210045111,15.968717819452285,193,502.5000000000002,229.5
75.0,0.0007832062620991564,-1.5273690223693846e-08,347.45,0.056560083938657545,1.6645368747413158,0.012445690529420971,607,0.264111328125,6215680,-0.0009603754740965087,15.968717700242996,193,577.5000000000002,246.0
75.0,0.0006234820952997211,-4.097819328308106e-09,354.73,0.05850958772000059,1.6725710175931454,0.01400236109038815,608,0.21181640625,6225920,-0.0007560331843706081,15.968717902898788,193,600.0,276.0
97.5,0.00053393483439379,-1.4901161193847657e-09,348.49,0.055556022274007834,1.6919776700437068,0.012785706507565919,609,0.203271484375,6236160,-0.0006402503098797751,15.968717813491821,193,552.5000000000002,253.25
122.5,0.0005524843123836832,-6.7055225372314455e-09,346.65,0.056526479283959395,1.6770917162299157,0.014271659016958437,610,0.1960205078125,6246400,-0.0005852959202456987,15.968717926740647,193,505.00000000000045,256.75
125.0,0.0005127784881580055,-7.450580596923829e-10,352.82,0.05686625261042647,1.672222912311554,0.015774228201189545,611,0.184130859375,6256640,-0.0007587336527649313,15.968718004226684,193,600.0,276.25
125.0,0.000710423698745899,3.7252902984619143e-10,351.58,0.05693201304952069,1.6512281864881515,0.01350629021471832,612,0.256201171875,6266880,-0.0010255053519358625,15.968717873096466,193,600.0,280.25
125.0,0.000481894865667698,8.568167686462402e-09,356.2,0.05141525620924583,1.6445996932685376,0.014037913834908978,613,0.1902587890625,6277120,-0.000699047288071597,15.968717885017394,193,577.5000000000002,278.0
100.0,0.0005269417202782734,4.470348358154297e-09,352.06,0.05487860805508264,1.674351168423891,0.013257540296035587,614,0.2062255859375,6287360,-0.0006900410211528651,15.968717896938324,193,552.5000000000002,277.75
100.0,0.0007514871653285127,-1.825392246246338e-08,353.34,0.056247798953436345,1.6758517980575562,0.012701924436987611,615,0.28193359375,6297600,-0.0010537223432038445,15.968717730045318,193,525.0,256.0
75.0,0.0006762392109513016,-1.825392246246338e-08,348.45,0.05728245887047798,1.683128361403942,0.011322055163691402,616,0.2733642578125,6307840,-0.0007746552240860183,15.96871777176857,193,402.5000000000002,235.0
75.0,0.0005664573859093025,-5.960464477539063e-09,351.31,0.056739294669492124,1.709812530875206,0.012551124582023477,617,0.2224609375,6318080,-0.0005113382052513771,15.968717908859253,193,377.5000000000002,226.75
50.0,0.0005189737111123804,2.2351741790771484e-09,341.1,0.05298956714238462,1.7339366115629673,0.010737865909686662,618,0.17587890625,6328320,-0.000367316620395286,15.968717873096466,193,327.5000000000002,204.5
72.50000000000001,0.0005607151441196834,3.725290298461914e-09,340.75,0.05729079805428339,1.7309698730707168,0.01268559220334282,619,0.2531982421875,6338560,-0.0009225836303812685,15.968717867136002,193,327.5000000000002,212.0
75.0,0.0005759964877000811,-5.215406417846679e-09,337.13,0.0538860923058603,1.7089457459747792,0.012335542614164297,620,0.20703125,6348800,-0.0004913314602163155,15.968717569112778,193,327.5000000000002,209.25
122.5,0.0005412889225318906,-4.097819328308106e-09,345.1,0.05611585702190849,1.6865616224706172,0.01572176349000074,621,0.2182861328125,6359040,-0.0009885222039883955,15.968717950582505,193,527.5000000000002,248.0
122.5,0.0005151819180753137,-1.4901161193847657e-09,352.44,0.05652005054885332,1.6545626126229762,0.015474159199220594,622,0.2061767578125,6369280,-0.0008075903442659182,15.968717956542969,193,625.0,281.25
125.0,0.0005479167845919619,-4.470348358154297e-09,356.03,0.05798165084312932,1.6823340244591236,0.01466295215068385,623,0.2245361328125,6379520,-0.0006430792233004468,15.968717736005782,193,625.0,311.25
125.0,0.0005292416241900356,5.215406417846679e-09,353.93,0.05568823034073265,1.6650222033262252,0.013710302763502113,624,0.222314453125,6389760,-0.0007890193453931715,15.968717646598815,193,625.0,305.25
125.0,0.0004715786725853377,-6.7055225372314455e-09,355.76,0.05281768684283894,1.6507742308080195,0.014721756987273692,625,0.183447265625,6400000,-0.0008095862373011187,15.968717867136002,193,577.5000000000002,287.5
125.0,0.0004591360926724519,-1.1920928955078126e-08,354.18,0.054257915627903455,1.6412704169750214,0.014659971126820891,626,0.181201171875,6410240,-0.0004790354945725994,15.968717896938324,193,430.0000000000004,266.0
125.0,0.0005439904993011169,-4.097819328308106e-09,351.53,0.05476873823155155,1.666186587512493,0.014428644727740903,627,0.2083984375,6420480,-0.0006189243198605254,15.968717849254608,193,402.5000000000002,262.5
122.5,0.00044950892186932376,-7.450580596923828e-09,347.49,0.05732039820380347,1.6873825915157794,0.014994120877236127,628,0.18583984375,6430720,-0.0005485081830556738,15.968717867136002,193,377.5000000000002,256.0
100.0,0.0005654055405408087,-1.6763806343078613e-08,346.21,0.05673886185597195,1.6846365384757518,0.014388424708158709,629,0.2213134765625,6440960,-0.0005707274249289185,15.968717807531357,193,455.0000000000004,262.75
75.0,0.0005647539127451751,9.685754776000977e-09,344.71,0.055606830931191384,1.6974983170628548,0.01510759477096144,630,0.2339111328125,6451200,-0.0008161386904248502,15.968717896938324,193,402.5000000000002,257.25
75.0,0.0005345411428891112,-1.6391277313232423e-08,347.93,0.05615365872349948,1.7077456563711166,0.014119786769151687,631,0.227099609375,6461440,-0.0008226311598264147,15.96871783733368,193,460.0000000000008,265.75
122.5,0.0005413174592803216,-2.16066837310791e-08,348.58,0.05639599483367216,1.7198689214885234,0.014134789371746592,632,0.2274169921875,6471680,-0.0008035260078031569,15.968717902898788,192,405.00000000000045,261.0
97.5,0.0004666282002403932,-5.960464477539063e-09,352.94,0.05589739804745454,1.7525500781834125,0.012043121480837726,633,0.191259765625,6481920,-0.00039202403459057675,15.968717920780183,192,385.00000000000085,258.25
75.0,0.0004454615467395229,-1.1175870895385742e-09,344.3,0.05389673197414134,1.7656813010573387,0.011395802332481253,634,0.20908203125,6492160,-0.00044053708552382886,15.968717795610427,192,352.5000000000002,222.5
50.0,0.0005156559119882332,1.0430812835693359e-08,341.31,0.054931587758954625,1.7679579310119151,0.0099050768345478,635,0.2222900390625,6502400,-0.0004741658893181011,15.968717861175538,192,350.0,203.75
50.0,0.000564394932638379,-1.4901161193847657e-09,342.12,0.054243891026596845,1.7702533535659313,0.01074439200165216,636,0.2371826171875,6512640,-0.0006866859028377803,15.96871793270111,192,380.00000000000045,194.0
50.0,0.0005042651110755969,2.0861625671386717e-08,342.44,0.05612376446157037,1.7731005407869815,0.009760449817895278,637,0.229931640625,6522880,-0.0005163748104678234,15.968717521429062,192,380.00000000000045,193.0
50.0,0.0007490982660684154,-7.450580596923829e-10,339.72,0.05309850107377734,1.7760584242641926,0.007495988534265053,638,0.3116943359375,6533120,-0.0007046116501442157,15.968717324733735,192,380.00000000000045,179.5
0.0,0.0005645481159902488,1.1548399925231934e-08,327.92,0.054541476301114375,1.778900710493326,0.007595973034858617,639,0.2454833984375,6543360,-0.0005279826509649865,15.968717330694199,192,302.5000000000002,147.75
0.0,0.000536040592402287,-1.080334186553955e-08,323.64,0.05410993787121289,1.7807480655610561,0.007335360466140628,640,0.2511474609375,6553600,-0.00048290806989825796,15.968715947866439,192,275.0,123.75
0.0,0.0007573144044073388,1.30385160446167e-08,323.91,0.05496072421085513,1.7794378012418748,0.0072795883906110245,641,0.29580078125,6563840,-0.0004939866303175222,15.968717312812805,192,277.5000000000002,129.75
0.0,0.0005481070415214618,6.332993507385254e-09,325.55,0.05445596818600693,1.782494741678238,0.008306571402385998,642,0.2434814453125,6574080,-0.0004920749004668323,15.968716019392014,192,250.0,127.0
25.0,0.0007491899022987525,1.899898052215576e-08,325.48,0.05433814358042521,1.782134795933962,0.008453705518559219,643,0.298095703125,6584320,-0.0008733634147574775,15.968716722726821,192,277.5000000000002,141.0
25.0,0.0005963681507836327,-3.7252902984619143e-10,329.59,0.053272686620629804,1.771103099733591,0.010156533978079096,644,0.2538330078125,6594560,-0.0007356773840001551,15.968717724084854,192,325.0,157.0
25.0,0.0006198706824022792,4.097819328308106e-09,334.23,0.054910020885237956,1.7646378815174102,0.010175164937299997,645,0.262109375,6604800,-0.0006703510229272069,15.968717640638351,192,405.00000000000045,174.75
47.50000000000001,0.0005647380125793688,-7.078051567077636e-09,335.45,0.05197532557483762,1.7644255310297012,0.008063330924704815,646,0.2500244140625,6615040,-0.000736020155454753,15.968717330694199,192,380.00000000000045,176.75
25.0,0.0006060008591390442,-6.332993507385254e-09,335.19,0.05495360569116452,1.765485242754221,0.009476846289362583,647,0.2837890625,6625280,-0.0006256444539758377,15.968717783689499,192,380.00000000000045,173.5
25.0,0.0006463951453184791,-1.2293457984924316e-08,328.66,0.05117142663737152,1.7460528388619423,0.007920992685103555,648,0.282373046875,6635520,-0.0007136988748243312,15.968717777729035,192,302.5000000000002,152.25
25.0,0.0004691020765349663,3.01748514175415e-08,330.3,0.053776563712578884,1.7465890325605868,0.010567500709657906,649,0.2185546875,6645760,-0.0005759008694440126,15.968717843294144,192,327.5000000000002,159.75
50.0,0.00044355360396082234,3.725290298461914e-09,331.64,0.054447596229618964,1.7222189508378505,0.011681241794212838,650,0.180224609375,6656000,-0.0004148336607613601,15.968717485666275,192,350.0,167.25
50.0,0.0005359408803172983,2.2351741790771484e-09,346.14,0.05192301809198639,1.7102127589285374,0.01257947583180794,651,0.2289306640625,6666240,-0.0008658455295517342,15.968717747926712,192,530.0000000000005,212.25
50.0,0.000523201088941505,-1.825392246246338e-08,358.2,0.05477439671411297,1.7046347595751286,0.0125706112201442,652,0.2363037109375,6676480,-0.0007940834475448355,15.968717950582505,192,600.0,244.5
72.50000000000001,0.0005060911645756505,-9.685754776000977e-09,356.85,0.052517160761706275,1.6798580013215543,0.01003885027639626,653,0.2287109375,6686720,-0.0007018735999736236,15.96871777176857,192,380.00000000000045,230.75
75.0,0.00043334574744733343,1.862645149230957e-09,353.96,0.05304480341608325,1.6869300074875355,0.012855884777673054,654,0.18544921875,6696960,-0.0003684619707200909,15.968717753887177,192,427.5000000000002,234.75
75.0,0.00040298365939648304,1.1548399925231934e-08,343.97,0.05432170156026629,1.6896885327994824,0.013524239750404376,655,0.1819580078125,6707200,-0.000421989901951747,15.968717777729035,192,350.0,212.75
75.0,0.0004695186678119967,-2.6077032089233397e-09,346.77,0.053094428014645076,1.6848785303533078,0.011549042088881833,656,0.220703125,6717440,-0.0006818411569838645,15.968717652559281,192,427.5000000000002,228.75
100.0,0.0004184874895472035,-1.1175870895385742e-09,352.33,0.05578376552252795,1.6846799194812774,0.013670770521275698,657,0.183642578125,6727680,-0.0002942358623840846,15.968717885017394,192,552.5000000000002,262.5
100.0,0.00048720570725890866,-5.587935447692871e-09,351.23,0.05693357547088264,1.6821706898510456,0.012048813325236551,658,0.2171630859375,6737920,-0.0005237322693574242,15.96871771812439,192,527.5000000000002,252.5
125.0,0.0004572434603382192,-1.3783574104309083e-08,354.55,0.054938599225044404,1.6885677233338356,0.012603973415389191,659,0.2233154296875,6748160,-0.0006335324949759524,15.968717831373215,192,527.5000000000002,255.75
122.5,0.00040313043953972284,-1.7881393432617187e-08,349.68,0.052706306729324526,1.7100441396236419,0.013932036171900109,660,0.1901611328125,6758400,-0.0006649964765529148,15.968717634677887,192,552.5000000000002,248.0
125.0,0.0005141007114616514,-2.6077032089233397e-09,351.73,0.05673906176159186,1.7248046100139618,0.01472840935603017,661,0.242041015625,6768640,-0.0007313991594855906,15.968717956542969,192,575.0,254.75
125.0,0.00045735464306346786,-2.2351741790771484e-09,361.85,0.055875222204030725,1.707623366266489,0.013749221681064228,662,0.2146484375,6778880,-0.000624781877922942,15.968717730045318,192,605.0000000000005,284.0
125.0,0.00042943626072542427,-1.4901161193847656e-08,361.27,0.05696729514505022,1.6914957173168659,0.013858628891466652,663,0.1994873046875,6789120,-0.0004564257036690833,15.968717896938324,192,605.0000000000005,280.25
125.0,0.00045209056464727836,-8.195638656616212e-09,360.84,0.05510923054496748,1.6861103877425194,0.015111121983500198,664,0.1839599609375,6799360,-0.0005457825529447291,15.968717986345291,192,552.5000000000002,278.5
125.0,0.0004509503310856644,-1.4156103134155273e-08,354.13,0.057307482414273934,1.6790985353291035,0.0154168449313147,665,0.2372314453125,6809600,-0.0006304424059635494,15.968717938661575,192,460.0000000000008,272.5
125.0,0.00040645599059985216,-1.1175870895385742e-08,346.27,0.05363611610943203,1.6739075511693955,0.013934058288577944,666,0.1873291015625,6819840,-0.0005831266702443827,15.968717819452285,192,550.0,272.0
125.0,0.0004274169503915459,2.3469328880310058e-08,343.25,0.0507358080678955,1.6703483961522578,0.01418164644856006,667,0.178369140625,6830080,-0.0005859218519617571,15.968717855215072,192,550.0,270.75
125.0,0.00039597772764921046,1.6391277313232423e-08,338.32,0.053752443753408444,1.6786057993769645,0.013687453980674036,668,0.1822998046875,6840320,-0.0004427230131113902,15.968717938661575,192,427.5000000000002,252.5
125.0,0.0004434150512452106,-2.384185791015625e-08,344.49,0.055448339007575384,1.6831303372979165,0.014218149256339529,669,0.2198974609375,6850560,-0.0006411125403246842,15.968717974424361,192,425.0,254.75
