q_loss,avg_q_retraced,avg_q_selected,policy_gradient_bias_correction,policy_gradient_loss,P01:episode_rewards,policy_entropy,frames,advantage_norm,fps,grad_norm,epoch_idx,rollout_prob_std,explained_variance,policy_loss,episode_length,PMM:episode_rewards,model_prob_std,P09:episode_rewards
2.338931121172219e-09,1.076540872117997e-05,1.0774727512779763e-05,0.0,-2.1944115085785083e-07,0.0,2.197225176975554,1512000,0.0002922043501909184,337,8.616962598671391e-06,210,4.086294565929252e-05,-11.693521002298251,-2.1944115085785083e-07,3324.46,0.0,3.6104890558585425e-05,0.0
4.473060526989342e-09,1.1783310130010162e-05,1.1452940289122206e-05,0.0,-9.624577351927253e-08,0.0,2.1972252198628017,1519200,0.0003454126034136881,337,9.860113763894855e-06,211,4.339222574470922e-05,-10.547246076568724,-9.624577351927253e-08,3324.46,0.0,3.7939464649525694e-05,0.0
3.8075161483180876e-09,2.0687153873024257e-05,1.9905844751171022e-05,0.0,-2.2383844590982702e-07,0.0,2.1972251935326863,1526400,0.00032421561741510606,337,1.0178034670974433e-05,212,4.1595603645800986e-05,-12.164554027117116,-2.2383844590982702e-07,3324.46,0.0,3.601893621775554e-05,0.0
3.5696184788062843e-09,2.2970422456945364e-05,2.3284454172715583e-05,0.0,-6.453800271927316e-07,0.0,2.19722513373452,1533600,0.00034698321441702356,337,1.1691644954409727e-05,213,4.3749027585151574e-05,-9.153917041008953,-6.453800271927316e-07,3324.46,0.0,3.8742077836325373e-05,0.0
2.641325857811151e-09,1.8749047569274677e-05,1.7701094780473826e-05,0.0,-3.6653706246184405e-09,0.0,2.1972251259523725,1540800,0.00033330083790977886,337,9.65077844840622e-06,214,4.6160174824068333e-05,-9.027583590310716,-3.6653706246184405e-09,3324.46,0.0,4.085770191514776e-05,0.0
2.197001350763247e-09,1.8673886195770933e-05,1.893693435405532e-05,0.0,-6.472594120990607e-07,0.0,2.1972252228083433,1548000,0.0002520522868812251,337,6.859950608699631e-06,215,3.46889921057628e-05,-12.081316085158203,-6.472594120990607e-07,3324.46,0.0,3.019660119342592e-05,0.0
2.413188385372359e-09,1.9396704530829572e-05,1.978304625838843e-05,0.0,-5.894677298503935e-07,0.0,2.19722522872781,1555200,0.00031911954428215687,337,8.44089525540591e-06,216,4.182244087033006e-05,-8.423853593389824,-5.894677298503935e-07,3324.58,0.0,3.7684992483134136e-05,0.0
1.6750528963441523e-09,1.9346415202194512e-05,1.9347824263568617e-05,0.0,-4.968358788962817e-07,0.0,2.197225245909086,1562400,0.00021688871725390282,337,6.978691960914292e-06,217,2.9596372489538318e-05,-13.147600647561132,-4.968358788962817e-07,3324.58,0.0,2.5286467363406203e-05,0.0
3.885320129009893e-09,2.8864242412892626e-05,2.91228974528547e-05,0.0,-7.82372925099003e-07,0.0,2.1972251993039302,1569600,0.0003537493545561586,337,1.1456697149252869e-05,218,4.6694231088611046e-05,-12.554383588625642,-7.82372925099003e-07,3324.58,0.0,4.246205456727889e-05,0.0
5.4276094892770645e-09,2.234636885593736e-05,2.1795977512276348e-05,0.0,-4.5563287059340804e-07,0.0,2.1972251711068327,1576800,0.0003528463431382112,337,1.1990210061704581e-05,219,4.499598493886142e-05,-13.943304924220635,-4.5563287059340804e-07,3324.58,0.0,3.961980304591625e-05,0.0
2.1976334085407563e-09,2.4315822328662894e-05,2.4255373983914116e-05,0.0,-4.58604431864434e-07,0.0,2.1972252559481245,1584000,0.0003007082822708394,337,8.794794840520271e-06,220,3.806069012722643e-05,-8.962243700820045,-4.58604431864434e-07,3324.58,0.0,3.3471208875816395e-05,0.0
2.019821698806042e-09,2.333795298866226e-05,2.2781393793138707e-05,0.0,-1.9134020274749272e-07,0.0,2.197225273715125,1591200,0.00027519434841004055,337,7.430180732488955e-06,221,3.293195311460832e-05,-10.349182890246786,-1.9134020274749272e-07,3324.58,0.0,2.8983524057912473e-05,0.0
2.2431855699106466e-09,2.837314266972022e-05,2.831064418466941e-05,0.0,-6.469653534146858e-07,0.0,2.197225202653143,1598400,0.00030742278097957546,337,9.09426808497334e-06,222,4.0324307184017286e-05,-10.746026290749747,-6.469653534146858e-07,3324.58,0.0,3.5964859741351946e-05,0.0
3.0096514434201247e-09,2.85087678772499e-05,2.9323347521962467e-05,0.0,-9.718930825673514e-07,0.0,2.197225231897263,1605600,0.00031615518724601355,337,1.0243553402307588e-05,223,4.0730393008237524e-05,-9.317019132905536,-9.718930825673514e-07,3324.58,0.0,3.547151900955932e-05,0.0
7.179307450206658e-09,2.507305883189176e-05,2.5652933838778055e-05,0.0,-9.127887286118782e-07,0.0,2.1972250894579304,1612800,0.00046923535601229286,337,1.7593174081575915e-05,224,5.696379202251643e-05,-9.965860940508113,-9.127887286118782e-07,3324.58,0.0,5.1530477131753896e-05,0.0
2.251874974759146e-09,2.0963854883094333e-05,2.0363916320173267e-05,0.0,-3.291647852332368e-07,0.0,2.197225257391652,1620000,0.0003090177686228209,337,8.835146333509337e-06,225,3.841503120424457e-05,-9.615275614742567,-3.291647852332368e-07,3324.58,0.0,3.428874182067003e-05,0.0
2.06435553704299e-09,2.546622971237839e-05,2.527539777809329e-05,0.0,-4.447961006253378e-07,0.0,2.197225234936555,1627200,0.0002928978881598897,337,8.157205237297916e-06,226,3.800984575595269e-05,-14.86703303915784,-4.447961006253378e-07,3324.58,0.0,3.344095062474908e-05,0.0
2.3742287143551843e-09,2.4282929402221595e-05,2.3762818121407948e-05,0.0,-3.964950125452429e-07,0.0,2.1972252442155566,1634400,0.00029359408765223697,337,7.999562932630468e-06,227,3.908762362080267e-05,-9.21249901553941,-3.964950125452429e-07,3324.53,0.0,3.5253860278271894e-05,0.0
2.340230734841808e-09,2.5176161979550443e-05,2.5528270958600074e-05,0.0,-6.794954387299764e-07,0.0,2.1972252110843984,1641600,0.00024467311018215853,337,7.802762183599818e-06,228,3.5728713264731363e-05,-12.496529314538353,-6.794954387299764e-07,3324.78,0.0,3.083085950439064e-05,0.0
3.5033781167646343e-09,3.7339245897407914e-05,3.777132104792217e-05,0.0,-9.23362585530018e-07,0.0,2.197225223060639,1648800,0.00036108370410874104,337,1.1844389486049228e-05,229,4.527190324477778e-05,-8.107690972534437,-9.23362585530018e-07,3324.78,0.0,4.060272455744263e-05,0.0
4.632985413800032e-09,3.195708210573074e-05,3.0867888807895265e-05,0.0,-3.50514037695682e-07,0.0,2.197225229975809,1656000,0.00031868026530292303,337,9.989777179634911e-06,230,3.8578819998932846e-05,-10.655924725219455,-3.50514037695682e-07,3324.78,0.0,3.488746000000757e-05,0.0
1.928636916013134e-09,3.0511143876797828e-05,3.123299891622419e-05,0.0,-9.57385732665675e-07,0.0,2.197225256199559,1663200,0.00031357329325286116,337,8.140655148052347e-06,231,3.9952483279808736e-05,-6.811219680337678,-9.57385732665675e-07,3324.78,0.0,3.5541785925059025e-05,0.0
1.9276284442391865e-09,2.51135437465997e-05,2.5582701250749824e-05,0.0,-7.360233681740091e-07,0.0,2.1972251944031034,1670400,0.0003011027358796502,337,8.926375671856239e-06,232,3.728547107662341e-05,-9.628737980136798,-7.360233681740091e-07,3324.78,0.0,3.278280818815599e-05,0.0
1.8964265256904166e-09,2.195420612803212e-05,2.2262611324253705e-05,0.0,-7.006664005867333e-07,0.0,2.1972251986795,1677600,0.00027715538186376523,337,7.624469217899233e-06,233,3.685081879171492e-05,-7.717092065795388,-7.006664005867333e-07,3324.62,0.0,3.28870376787017e-05,0.0
2.772153638078206e-09,2.1160056600673327e-05,2.1804017473738426e-05,0.0,-7.010446672664528e-07,0.0,2.1972252221618382,1684800,0.00028602314329151656,337,8.755619660409097e-06,234,3.755400223166805e-05,-11.904804842169321,-7.010446672664528e-07,3324.62,0.0,3.3227356610143574e-05,0.0
5.213844970950283e-09,2.4272180115560098e-05,2.502621256409737e-05,0.0,-8.727739981284005e-07,0.0,2.1972251648467687,1692000,0.0003633507307666959,337,1.2281340195353155e-05,235,4.795660434620148e-05,-10.94953813766203,-8.727739981284005e-07,3324.62,0.0,4.31545423485399e-05,0.0
1.5449028640892133e-09,6.796707762821297e-06,6.978334100546311e-06,0.0,-2.2176648042029944e-07,0.0,2.197225252569668,1699200,0.0002615174947616666,337,6.99827165609781e-06,236,3.325707171554059e-05,-9.139009979200107,-2.2176648042029944e-07,3324.62,0.0,3.0109782114019866e-05,0.0
2.3326443069657517e-09,9.111727767905648e-06,8.78127278029326e-06,0.0,1.1883076243401663e-08,0.0,2.1972252097773173,1706400,0.00028123193148551297,337,7.864656076430582e-06,237,3.666597684011704e-05,-9.781946061704524,1.1883076243401663e-08,3324.62,0.0,3.2398478850340656e-05,0.0
3.5234970083050062e-09,1.1194731446551033e-05,1.05755711550949e-05,0.0,-2.387550130933392e-09,0.0,2.1972251496050093,1713600,0.00035634666413081366,337,9.56240989858614e-06,238,4.593121970067409e-05,-9.168245523825838,-2.387550130933392e-09,3324.62,0.0,4.1958204068082406e-05,0.0
2.2106717931955903e-09,1.5531871731519056e-05,1.5302075702265942e-05,0.0,-3.683654391653568e-07,0.0,2.197225225028538,1720800,0.0002594698812686508,337,8.00236631002726e-06,239,3.434824432190905e-05,-9.91535939892606,-3.683654391653568e-07,3324.62,0.0,3.0706317654022085e-05,0.0
2.1141530883415687e-09,2.7176779215854667e-05,2.6699277196404525e-05,0.0,-4.144582924161133e-07,0.0,2.197225288991575,1728000,0.0002755242358952749,337,8.456058753589262e-06,240,3.614984578923765e-05,-7.833205201036084,-4.144582924161133e-07,3324.62,0.0,3.276453673068681e-05,0.0
4.921068166318424e-09,2.4737052149561274e-05,2.4004320685347034e-05,0.0,-2.845837058882111e-07,0.0,2.1972251693502307,1735200,0.0003260396198642671,337,1.1535080018497146e-05,241,4.039639276380926e-05,-12.340443018920839,-2.845837058882111e-07,3324.62,0.0,3.705125403684102e-05,0.0
1.8387768600844264e-09,2.4849048553310558e-05,2.4068435503092313e-05,0.0,-3.6969007756597004e-07,0.0,2.1972252443703733,1742400,0.0003368514275548825,337,8.674527092886479e-06,242,3.881806693791243e-05,-5.768350982137917,-3.6969007756597004e-07,3324.62,0.0,3.529593681110854e-05,0.0
3.228104605962905e-09,2.734228348032125e-05,2.6966565058371217e-05,0.0,-5.83722863769004e-07,0.0,2.197225165773952,1749600,0.0003296223166653146,337,1.0006540269515732e-05,243,3.944385379442702e-05,-11.272154209806176,-5.83722863769004e-07,3324.62,0.0,3.4210114710331274e-05,0.0
2.0986612885665916e-09,3.003880011540127e-05,2.96549263196409e-05,0.0,-5.214362270212717e-07,0.0,2.1972252700852337,1756800,0.00029956921580986083,337,7.901552271892309e-06,244,3.444879372626707e-05,-6.576689166789334,-5.214362270212717e-07,3324.51,0.0,3.085013387990161e-05,0.0
1.884373202849033e-09,3.0275840755604328e-05,3.0761941794990755e-05,0.0,-8.863065858250176e-07,0.0,2.1972252461771484,1764000,0.00023587306266714827,337,7.238894536123022e-06,245,3.069981460900302e-05,-11.321106569697616,-8.863065858250176e-07,3324.51,0.0,2.7480218174163822e-05,0.0
4.200121809980211e-09,4.199222129738614e-05,4.209091820163764e-05,0.0,-1.0362269189802642e-06,0.0,2.1972251996287593,1771200,0.0003624948810913878,337,1.1617001625559028e-05,246,4.5675514385768333e-05,-8.279788460159113,-1.0362269189802642e-06,3324.51,0.0,4.148730825318186e-05,0.0
1.847131081383966e-09,2.4954139929624073e-05,2.5574020767632313e-05,0.0,-7.361109343775837e-07,0.0,2.1972252533423204,1778400,0.00024545462432469766,337,6.734970584045441e-06,247,3.1988374722805444e-05,-10.198194979156167,-7.361109343775837e-07,3324.51,0.0,2.8425646187177775e-05,0.0
2.0868678580029865e-09,1.9786449024144937e-05,1.997106125293338e-05,0.0,-5.3166786939032e-07,0.0,2.1972252280970728,1785600,0.00026592603874415165,337,8.34786858013896e-06,248,3.749078901823062e-05,-10.27281976269824,-5.3166786939032e-07,3324.51,0.0,3.4057331127968235e-05,0.0
1.8862296621245457e-09,2.3018470678405192e-05,2.287033204437875e-05,0.0,-6.152413838255481e-07,0.0,2.1972252461731347,1792800,0.0002823694293652403,337,7.865546798479062e-06,249,3.505263945829033e-05,-7.082074894149927,-6.152413838255481e-07,3324.51,0.0,3.122738921207686e-05,0.0
2.65070558024668e-09,2.2502687201202724e-05,2.2698298611835015e-05,0.0,-5.703386430629584e-07,0.0,2.1972251899185635,1800000,0.0003031434501289484,337,8.641636191667681e-06,250,3.707651329116e-05,-10.96229959579214,-5.703386430629584e-07,3324.6,0.0,3.321734641064816e-05,0.0
3.2302322921193414e-09,3.530257440608751e-05,3.5751179704365724e-05,0.0,-9.037426414398808e-07,0.0,2.1972252483336954,1807200,0.00029760953229663613,337,9.587553391659028e-06,251,3.810425369371765e-05,-9.12007130886483,-9.037426414398808e-07,3324.6,0.0,3.4192854058062736e-05,0.0
3.9815784313191525e-09,1.7630614856585533e-05,1.7442228699324266e-05,0.0,-3.886959255647201e-07,0.0,2.19722514739743,1814400,0.00033586847115083435,337,1.2488335451085244e-05,252,3.90034194996965e-05,-10.967278110807536,-3.886959255647201e-07,3324.6,0.0,3.6141791701709275e-05,0.0
1.6535058164742237e-09,1.1745775117008503e-05,1.1664994539473574e-05,0.0,-3.14740231739456e-07,0.0,2.1972252692684293,1821600,0.00027783709390780765,337,7.267598287657502e-06,253,3.6981402620376184e-05,-5.819396148158444,-3.14740231739456e-07,3324.6,0.0,3.338885973341298e-05,0.0
1.4693569966259374e-09,1.4135896088488809e-05,1.3870964190386321e-05,0.0,-1.1825362830527524e-07,0.0,2.197225268672383,1828800,0.0002409267170432026,337,6.47797597437217e-06,254,3.129696469503916e-05,-9.071440503531031,-1.1825362830527524e-07,3324.6,0.0,2.7889283239206693e-05,0.0
2.5731812013488635e-09,1.4800711558078847e-05,1.4596340288761327e-05,0.0,-3.276493612833715e-07,0.0,2.1972252284591733,1836000,0.00037924193232429247,337,1.1292300369925951e-05,255,4.1746331769293377e-05,-7.1201787072997105,-3.276493612833715e-07,3324.52,0.0,3.807947884309735e-05,0.0
1.5549102513316777e-09,1.3341708703482226e-05,1.3718094371299795e-05,0.0,-4.3125092911462593e-07,0.0,2.197225269022442,1843200,0.00023350788862711535,337,7.028853883155673e-06,256,2.8624217106903238e-05,-10.395149065468992,-4.3125092911462593e-07,3324.52,0.0,2.5480705434449286e-05,0.0
5.798918269973791e-09,2.599139354343166e-05,2.7050885420840308e-05,0.0,-1.0541538339271992e-06,0.0,2.197225153313743,1850400,0.0004244792672206031,337,1.3599224796011966e-05,257,4.8833009102364734e-05,-6.505543979936176,-1.0541538339271992e-06,3324.52,0.0,4.509999652616407e-05,0.0
1.9298018533338037e-09,5.304421107085947e-06,5.656806106997092e-06,0.0,-4.122746293693783e-07,0.0,2.197225268000648,1857600,0.00027834966803508846,337,7.671686632502853e-06,258,3.3366741800333574e-05,-13.277944364542998,-4.122746293693783e-07,3324.52,0.0,2.9592920331207315e-05,0.0
1.934079543258388e-09,4.9839722076040435e-06,4.544115869997969e-06,0.0,-4.451155475121281e-08,0.0,2.197225238882675,1864800,0.0002844888979311979,337,8.467629500517787e-06,259,3.578536340179288e-05,-7.3412393560311795,-4.451155475121281e-08,3324.52,0.0,3.171810225879538e-05,0.0
1.4311166392414756e-09,5.3105104759799386e-06,5.379858256095499e-06,0.0,-7.156538093787566e-08,0.0,2.1972252643329124,1872000,0.0002613340895586421,337,6.9748998284891595e-06,260,3.0873023249358555e-05,-6.066904615903343,-7.156538093787566e-08,3324.52,0.0,2.8083068265400638e-05,0.0
1.6898140477999953e-09,1.0264796328193093e-05,9.53430386760244e-06,0.0,2.2116840877757678e-07,0.0,2.1972252410555644,1879200,0.00025748534160818906,337,7.4917747467899595e-06,261,3.0398455043415836e-05,-9.510744739534363,2.2116840877757678e-07,3324.52,0.0,2.736401023859405e-05,0.0
3.23267501741795e-09,1.9140538246546833e-05,1.947918443748101e-05,0.0,-3.9095359998933233e-07,0.0,2.197225217005563,1886400,0.00031675090557323454,337,9.520950167919615e-06,262,3.762042903506173e-05,-8.193969453568496,-3.9095359998933233e-07,3324.52,0.0,3.4246183636404176e-05,0.0
3.710579145148899e-09,1.725525935972762e-05,1.6571840320615895e-05,0.0,-3.634671020637563e-07,0.0,2.197225219957412,1893600,0.00032373937725741793,337,1.1106736929185172e-05,263,3.7509515583021416e-05,-9.462976300148737,-3.634671020637563e-07,3324.52,0.0,3.438627146148177e-05,0.0
2.661516153326117e-09,1.6057615730785205e-05,1.6386640238892818e-05,0.0,-5.93833891823197e-07,0.0,2.19722519553843,1900800,0.0002719968059866713,337,7.94179193470932e-06,264,3.482181251370103e-05,-5.811780072157346,-5.93833891823197e-07,3324.52,0.0,3.189528024035006e-05,0.0
1.453525530249701e-09,9.807527713527947e-06,1.0196227115596512e-05,0.0,-3.159571206089738e-07,0.0,2.197225301584239,1908000,0.00022521516170579843,337,6.496644907907897e-06,265,2.701813336365546e-05,-7.807079041087754,-3.159571206089738e-07,3324.52,0.0,2.3960469825434607e-05,0.0
1.7236156115938957e-09,5.933922703951541e-06,6.637175315487655e-06,0.0,-3.0910510919576883e-07,0.0,2.19722526075348,1915200,0.0002695811741522876,337,7.4807457257603425e-06,266,3.354199334179336e-05,-7.083984809595125,-3.0910510919576883e-07,3324.51,0.0,3.0465109248107408e-05,0.0
1.086673292041676e-09,-2.4574734061946648e-06,-1.898735966282127e-06,0.0,-3.58138139692687e-08,0.0,2.1972252746709784,1922400,0.00018119216809787847,337,5.339675017258536e-06,267,2.3879821176550406e-05,-10.18278678416188,-3.58138139692687e-08,3324.51,0.0,2.1310157783204146e-05,0.0
5.115171655794278e-09,1.8039058209749573e-05,1.92169646799071e-05,0.0,-9.338903771112628e-07,0.0,2.1972251750741685,1929600,0.00036697844348531196,337,1.268284462006881e-05,268,4.5552540226589415e-05,-14.710794948053264,-9.338903771112628e-07,3324.51,0.0,4.2468718515396724e-05,0.0
1.326220998725385e-09,-7.906876483024048e-06,-7.756890462030306e-06,0.0,1.1429064061994875e-07,0.0,2.1972252768625027,1936800,0.00021271765915018053,337,6.294637799355415e-06,269,2.7255969046638718e-05,-8.924761920669091,1.1429064061994875e-07,3324.51,0.0,2.4539654599457494e-05,0.0
3.728609652757247e-09,-8.477036842835093e-06,-8.267568974296921e-06,0.0,1.4448223210337868e-07,0.0,2.197225235486157,1944000,0.0003199722104338878,337,9.540491379607065e-06,270,3.7682557908172666e-05,-8.25202097551769,1.4448223210337868e-07,3324.51,0.0,3.4684048862850935e-05,0.0
2.5352169621104855e-09,-9.420000466333375e-06,-9.909611994622393e-06,0.0,3.995461357225638e-07,0.0,2.1972252117546778,1951200,0.00031603772592945226,337,8.90432702391387e-06,271,3.4842881066431736e-05,-7.561169276438534,3.995461357225638e-07,3324.51,0.0,3.171956214093789e-05,0.0
2.3349071501297198e-09,-3.92889781899667e-06,-4.521092243426066e-06,0.0,2.3997647583064363e-07,0.0,2.1972252245901758,1958400,0.0002798892009666205,337,8.0408748596662e-06,272,3.583204772947016e-05,-7.526917258261372,2.3997647583064363e-07,3324.43,0.0,3.228472876865979e-05,0.0
2.28325856254766e-09,5.793401445555192e-06,5.959606482595775e-06,0.0,-1.1204664486843374e-07,0.0,2.197225286679924,1965600,0.0002762818498647918,337,8.796825493733345e-06,273,3.351359579986355e-05,-6.993147174021397,-1.1204664486843374e-07,3324.43,0.0,3.072200030479197e-05,0.0
3.5594964013658978e-09,2.061467166471771e-06,2.434309636057688e-06,0.0,-1.4541042965503882e-07,0.0,2.1972252049361245,1972800,0.00032835337158411063,336,1.0763706181357838e-05,274,3.9390444285863843e-05,-7.213985877399437,-1.4541042965503882e-07,3324.43,0.0,3.630892497242967e-05,0.0
2.8630835624290516e-09,-9.329265607607658e-06,-1.0260001467056807e-05,0.0,5.289683177029443e-07,0.0,2.1972252582179177,1980000,0.0003008404848666638,337,9.256058860896557e-06,275,3.455893902134398e-05,-8.415737735562855,5.289683177029443e-07,3324.43,0.0,3.178304109679983e-05,0.0
2.046296523328895e-09,-4.303192111627852e-06,-4.441603669419819e-06,0.0,1.81214809071078e-07,0.0,2.197225255038143,1987200,0.00025334727017987534,337,7.836607625575282e-06,276,3.230741615706131e-05,-11.65407829178876,1.81214809071078e-07,3324.43,0.0,2.8961711817247573e-05,0.0
1.7001771286453328e-09,-1.1385290509986816e-06,-1.6113549913635932e-06,0.0,1.2275779778897694e-07,0.0,2.1972252602930427,1994400,0.0002739207357714164,337,6.480060787736859e-06,277,3.404815658377125e-05,-6.93979847121018,1.2275779778897694e-07,3324.44,0.0,3.132734980694194e-05,0.0
2.289692236204465e-09,1.299379187558674e-06,1.4537852660638568e-06,0.0,-8.006048233368353e-08,0.0,2.197225258615282,2001600,0.0002532619948252677,337,8.365793755439791e-06,278,2.9791073607251895e-05,-9.814756841271643,-8.006048233368353e-08,3324.44,0.0,2.7255157429842426e-05,0.0
3.094324379237589e-09,1.888609340977218e-05,1.988138313506121e-05,0.0,-7.029143404633984e-07,0.0,2.1972252017574965,2008800,0.00031090239728850326,337,9.778552767794462e-06,279,4.2429387491420274e-05,-6.600311950736101,-7.029143404633984e-07,3324.44,0.0,3.93444315586604e-05,0.0
2.0471027814300754e-09,-3.837566670533034e-06,-3.2541059363399366e-06,0.0,-2.5494047152364718e-08,0.0,2.197225111659873,2016000,0.00026300525969506056,337,8.26642506283743e-06,280,3.290190592650487e-05,-8.105095830344492,-2.5494047152364718e-08,3324.44,0.0,3.0362654810061193e-05,0.0
1.861421000455632e-09,-5.028152165010324e-06,-5.226890488767471e-06,0.0,2.274997601732843e-07,0.0,2.197225227176197,2023200,0.00028530486582300515,337,7.5248814945574906e-06,281,3.536491669421447e-05,-6.042620919601469,2.274997601732843e-07,3324.44,0.0,3.2330717325933655e-05,0.0
1.6893038440046993e-09,-5.124743486627872e-06,-5.377520987833765e-06,0.0,3.173556131849476e-07,0.0,2.1972252011797986,2030400,0.0002440594182965005,337,7.15426683745596e-06,282,3.2487352473705804e-05,-8.286671896653433,3.173556131849476e-07,3324.44,0.0,2.9703700306503237e-05,0.0
1.7477996008157638e-09,-8.461622001146514e-06,-7.5967867897125505e-06,0.0,-1.2878906923423602e-07,0.0,2.1972252205376903,2037600,0.0002622216103245038,336,6.980995686207927e-06,283,3.2365316745448405e-05,-7.800999978339231,-1.2878906923423602e-07,3324.53,0.0,2.9996351448600096e-05,0.0
2.041781730319837e-09,-1.5490538943677533e-06,-1.203382072633064e-06,0.0,6.669325094001699e-08,0.0,2.197225257224507,2044800,0.00024939454507285334,336,6.943463339942359e-06,284,3.073104173241727e-05,-6.994149245943816,6.669325094001699e-08,3324.53,0.0,2.8364031697450957e-05,0.0
3.830280874812738e-09,-4.901019093168352e-06,-3.8227365419073274e-06,0.0,-2.965857483571255e-07,0.0,2.1972252378545742,2052000,0.0003307771644180773,336,1.0761688538527496e-05,285,3.878840724058156e-05,-11.106441316569923,-2.965857483571255e-07,3324.53,0.0,3.638910056726447e-05,0.0
1.4080040115768364e-09,-1.8868325869560082e-05,-1.943344916248356e-05,0.0,6.154618147918757e-07,0.0,2.1972252759479343,2059200,0.0002630637690064817,336,6.874337548660249e-06,286,2.992700957103504e-05,-7.95055526828009,6.154618147918757e-07,3324.53,0.0,2.7480443032739043e-05,0.0
1.5545701777157322e-09,-1.4677315588005453e-05,-1.4948458438933425e-05,0.0,4.774188253823565e-07,0.0,2.1972252085757638,2066400,0.0002462287561759998,336,7.336633321182394e-06,287,3.0264764384230845e-05,-9.682178871274466,4.774188253823565e-07,3324.53,0.0,2.7586175684892066e-05,0.0
3.0122402828476403e-09,-7.214839279623585e-06,-7.857361975720407e-06,0.0,5.298805545317893e-07,0.0,2.197225216854186,2073600,0.0003035011607329984,336,8.812874437594997e-06,288,3.781180980148574e-05,-7.669793968881879,5.298805545317893e-07,3324.62,0.0,3.4804220032536625e-05,0.0
2.7940168934969286e-09,-7.303588223630753e-06,-7.387058351663765e-06,0.0,2.1571847178017684e-07,0.0,2.197225215788241,2080800,0.0002676613199478005,336,8.14353617714137e-06,289,3.36875572234415e-05,-9.461482882685763,2.1571847178017684e-07,3324.63,0.0,3.0568054410110345e-05,0.0
2.5262216250661224e-09,8.889259891392818e-06,9.250104787607176e-06,0.0,-3.083423789751989e-07,0.0,2.197225259391088,2088000,0.0002896916961460178,336,8.129134038762213e-06,290,3.5230760744713135e-05,-5.8067870368087116,-3.083423789751989e-07,3324.63,0.0,3.305785932045384e-05,0.0
3.4403056812007113e-09,-6.223516261594641e-06,-5.598425137637279e-06,0.0,-2.5457838814919386e-07,0.0,2.1972251946459376,2095200,0.00038521574768669023,336,1.2308817580413945e-05,291,4.190832850337481e-05,-8.731522676438566,-2.5457838814919386e-07,3324.63,0.0,3.8721436678383405e-05,0.0
2.276630568926046e-09,-1.0041025158284192e-05,-1.029372860520381e-05,0.0,3.041988818000594e-07,0.0,2.1972252586909704,2102400,0.0003289920862609612,336,8.421654133263606e-06,292,3.514792218351414e-05,-5.244634842106274,3.041988818000594e-07,3324.63,0.0,3.317529897154304e-05,0.0
1.7341317691040237e-09,-1.0583825873452507e-05,-1.0591754046498544e-05,0.0,3.915219807464836e-07,0.0,2.197225227138353,2109600,0.0002588209055232125,336,7.692447959353224e-06,293,3.165282220771634e-05,-7.012447315934631,3.915219807464836e-07,3324.63,0.0,2.9266041941586957e-05,0.0
1.977895997570133e-09,-9.764525999950329e-06,-9.728614724317757e-06,0.0,2.517613592209493e-07,0.0,2.197225165988402,2116800,0.00032025463369044307,336,8.683308350206103e-06,294,3.672698580709688e-05,-6.72251857693312,2.517613592209493e-07,3324.51,0.0,3.441026131744812e-05,0.0
2.9243315316175537e-09,-5.118615221674161e-06,-5.69681578168964e-06,0.0,4.825390533081002e-07,0.0,2.197225235261098,2124000,0.00027811837987312113,336,8.418750189783705e-06,295,3.325124024067394e-05,-9.44991510207605,4.825390533081002e-07,3324.51,0.0,3.040635558576954e-05,0.0
2.77835131022457e-09,3.382079940624083e-06,3.991448891339974e-06,0.0,-3.5912875824816044e-07,0.0,2.197225217857058,2131200,0.00031961648641783315,336,1.0626044524030167e-05,296,3.980329123578787e-05,-7.411029463869239,-3.5912875824816044e-07,3324.51,0.0,3.75778180903962e-05,0.0
2.3192703120962365e-09,-1.4628145070153996e-05,-1.4302157075034995e-05,0.0,4.644978326535449e-08,0.0,2.197225188660243,2138400,0.0003058392536390856,336,8.45815031403852e-06,297,3.437822922998529e-05,-7.093609622433072,4.644978326535449e-08,3324.51,0.0,3.2111786783161135e-05,0.0
1.7514084604318588e-09,-1.652328049506871e-05,-1.6948855300342626e-05,0.0,4.767916838214942e-07,0.0,2.197225281623707,2145600,0.00025178875129876736,336,7.448052314419759e-06,298,3.132203797412735e-05,-9.864981025732398,4.767916838214942e-07,3324.51,0.0,2.87548288114337e-05,0.0
2.318079884020606e-09,-1.4242293319807144e-05,-1.4124358268521789e-05,0.0,2.3065083491283502e-07,0.0,2.197225223470617,2152800,0.0003422902884226483,336,8.811918352519192e-06,299,3.803433387675103e-05,-6.001800588984338,2.3065083491283502e-07,3324.45,0.0,3.6095553187335836e-05,0.0
1.8126410544936392e-09,-1.561918115017068e-05,-1.6182108353944617e-05,0.0,5.179821546151871e-07,0.0,2.1972252360222835,2160000,0.00024667536281939976,336,6.730912342549932e-06,300,2.9907574215313627e-05,-9.786810285955195,5.179821546151871e-07,3324.38,0.0,2.722696711411946e-05,0.0
2.365634038963623e-09,-1.7053594153501455e-06,-1.4371519157525137e-06,0.0,7.512071015097805e-08,0.0,2.1972252537107284,2167200,0.0002873258266099202,336,8.262520328755078e-06,301,3.419205132111443e-05,-6.666788689397946,7.512071015097805e-08,3324.38,0.0,3.203326257929156e-05,0.0
