epoch_idx,P09:episode_rewards,frames,grad_norm,PMM:episode_rewards,P01:episode_rewards,policy_loss,policy_entropy,value_loss,advantage_norm,episode_length,explained_variance,fps
341,68.0,2728000,0.8252272723978532,48.75,29.9,-0.01891426400805358,1.029000512957573,0.03955506525933743,2.3560143232345583,1040.13,0.6616625368595124,872
342,68.0,2736000,0.9364189441476501,47.1,27.0,-0.02535572345921537,0.9996181613206864,0.05621500604785979,2.7132338207960127,1028.77,0.37905426919460294,872
343,59.10000000000001,2744000,0.7541992877679625,32.91,0.0,0.0006222754917689599,1.0040387606620789,0.03005388747435063,2.029586583375931,771.11,0.15219711184501647,872
344,59.0,2752000,0.700542341722716,30.46,0.0,-0.007875445223617135,1.067936629652977,0.03387554224580527,2.1028623467683794,739.22,0.6959464961290359,872
345,57.20000000000002,2760000,0.7036128114690443,30.3,0.0,-0.012456806778500322,1.0727204167842865,0.03481133977882564,2.164427547454834,744.25,0.6565492922067642,872
346,59.0,2768000,0.6579653980860498,31.36,0.0,-0.01647750234376872,1.019757358431816,0.03291477921884507,2.1214609265327455,761.81,0.6749721735715866,872
347,59.0,2776000,0.6682852248000626,31.56,0.0,-0.006292723091319203,1.027361524105072,0.03622823774348945,2.2380428099632264,762.06,0.7169269353151322,872
348,59.0,2784000,0.6620205729162236,31.78,0.0,-0.007626065568183548,1.0399096369743348,0.03598821283318102,2.2296450293064116,758.71,0.716887811422348,872
349,62.300000000000026,2792000,0.6009107104187982,32.64,0.0,-0.007245087284536567,1.0555115300416946,0.03112284387461841,2.0679563546180724,776.43,0.710091724395752,872
350,62.300000000000026,2800000,0.6060951382955934,31.84,0.0,-0.007224998925958062,1.0535955131053925,0.03117043075617403,2.0336485081911087,792.7,0.6920720595121383,872
351,66.10000000000001,2808000,0.7820020631559828,32.16,0.0,-0.016040533247287384,1.0495255619287491,0.035505972607061266,2.1884540802240373,794.34,0.6965541797876358,872
352,67.0,2816000,0.8965435113447754,33.51,0.0,-0.009375243675603996,1.059225071668625,0.040752952583134175,2.334498828649521,815.52,0.6494363921880723,872
353,67.0,2824000,0.839867079413663,34.17,0.0,-0.017544004977098668,1.0371697795391084,0.03800268892664462,2.301327216029167,821.73,0.6478082257509231,872
354,70.30000000000003,2832000,1.5421699641750763,41.31,0.0,-0.003733438323251903,1.0528575265407563,0.0590969114517793,2.729656404852867,897.27,0.695798447728157,872
355,73.10000000000001,2840000,0.7133180006657881,44.87,4.800000000000001,-0.01566479748871643,1.08476029753685,0.03422990299761295,2.145898420214653,966.52,0.6847202855348588,872
356,73.10000000000001,2848000,0.6239367791495372,47.52,14.600000000000001,-0.013285601217939985,1.0468392646312714,0.030382309169508518,2.0178037917613985,1023.09,0.6974862611293793,872
357,74.10000000000001,2856000,0.7063959254462548,52.16,25.0,-0.007413809006393422,1.068250950574875,0.03761093000648543,2.2693353313207627,1112.69,0.6762359374761582,872
358,75.10000000000001,2864000,0.7541498045407566,53.82,28.799999999999997,-0.02045591617556056,1.0714899975061416,0.040165513046085836,2.2519411092996595,1135.4,0.6607920175790787,872
359,75.10000000000001,2872000,0.7460623294383824,55.58,34.800000000000004,-0.017753335276502184,1.0407208400964736,0.041774137397296726,2.3171606349945066,1162.13,0.6673535549640656,872
360,76.30000000000003,2880000,0.7279282696223796,56.4,34.800000000000004,-0.011032751078892034,1.0561692327260972,0.04010365540161729,2.321563568711281,1165.24,0.6634519350528717,872
361,76.30000000000003,2888000,0.7149413188595016,56.12,32.8,-0.015087936402997002,1.023647773861885,0.03807757265400141,2.199365933537483,1154.31,0.6889088433980942,872
362,79.20000000000002,2896000,0.8158849647065439,58.2,34.6,-0.02001969562694285,1.0459559327363968,0.04348850841168314,2.407405294775963,1169.65,0.6458740699291229,872
363,79.20000000000002,2904000,0.7511416219487802,58.45,31.0,-0.01263780229826807,1.0554162311553954,0.04117803450208157,2.375255686044693,1169.25,0.6927378630638122,872
364,81.0,2912000,0.6765573873568207,57.7,30.900000000000002,-0.018027285827265586,1.0603569930791854,0.035259081642143426,2.1584490674734114,1151.32,0.6541768872737884,873
365,81.0,2920000,0.8808392623793116,57.41,31.0,-0.0186393198085716,1.0373406547307968,0.04905653550289571,2.5709029483795165,1139.65,0.6322883838415145,863
366,81.0,2928000,0.7748587259764471,57.16,33.7,-0.010023050588497426,1.0108820629119872,0.04204424015711993,2.3425487840175627,1128.83,0.631519238948822,863
367,81.0,2936000,0.647581366161627,57.98,35.9,-0.005459965187910711,1.0128629195690155,0.031083602495491504,2.0619152081012726,1136.18,0.6634934192895889,863
368,80.10000000000001,2944000,0.8107983937021414,55.32,35.9,-0.017690814572852105,1.025123683810234,0.04237625865265727,2.3421169900894165,1134.58,0.6680736398696899,863
369,78.20000000000002,2952000,0.6951206998658676,55.44,35.9,-0.012081118143978529,1.0674798464775086,0.03379190143896267,2.0788304489850997,1136.05,0.6957283818721771,863
370,79.10000000000001,2960000,0.6732446905590963,55.68,34.900000000000006,-0.010924102062708697,1.0383391815423966,0.03598205262795091,2.204368425011635,1139.8,0.6868570452928543,863
371,80.0,2968000,0.6632922035588215,55.82,33.8,-0.007964186991521273,1.0616219568252563,0.03750055553857237,2.231717116832733,1138.56,0.6635080635547638,863
372,80.0,2976000,0.7282198751000502,55.35,33.8,-0.016204243657266488,1.0566363871097564,0.0357035128865391,2.1823713362216948,1128.11,0.674274914264679,864
373,80.10000000000001,2984000,0.7559277817367874,56.33,34.0,-0.014880087484780233,1.0304610294103622,0.03419567847624421,2.1041508507728577,1137.37,0.6910775482654572,864
374,81.0,2992000,0.7262158828247203,56.75,34.0,-0.013400678349134977,1.0136252844333649,0.0378950851270929,2.2502870005369187,1151.2,0.7089899873733521,864
375,83.0,3000000,0.8971161343872286,58.05,35.8,-0.013620940972759853,1.0136676079034805,0.04618663248606026,2.443133188486099,1166.52,0.6347875940799713,864
376,83.10000000000001,3008000,0.8571454095221337,57.73,35.8,-0.027415508357516955,1.0616632151603698,0.04373028255067766,2.313109218478203,1163.85,0.6798544025421143,864
377,84.0,3016000,0.7012108058964464,57.61,34.0,-0.010767973791225814,1.0829660540819168,0.03547076368238777,2.179376911520958,1169.55,0.6734260326623916,864
378,83.0,3024000,0.7336891411166262,56.99,34.0,-0.01518683331021748,1.055720164179802,0.040588783430866894,2.280152220726013,1168.3,0.6976755654811859,864
379,83.10000000000001,3032000,0.6829188612560277,57.78,35.8,-0.007212247571442276,1.0567139238119125,0.03381850970908999,2.123105560541153,1178.43,0.6791904366016388,864
380,83.10000000000001,3040000,1.1044012662661975,55.48,27.9,-0.030563770128646865,1.0117717872560024,0.07258675184100866,2.6644632637500765,1158.51,0.6297047847509384,864
381,83.10000000000001,3048000,0.799154357520221,54.75,27.0,-0.010661736427864525,1.074353534579277,0.03677007422316819,2.257521786093712,1153.46,0.636123286485672,864
382,84.0,3056000,0.7533511824755569,54.39,27.0,-0.013580233274406056,1.0534633827209472,0.03980488754808903,2.2405727446079253,1136.44,0.6597215908765793,864
383,84.10000000000001,3064000,0.7855227106643351,54.92,27.0,-0.025561176334740594,1.063028520345688,0.04632103596348316,2.3950695502758026,1140.48,0.6546746104955673,864
384,85.10000000000001,3072000,0.8031303037839129,56.37,27.9,-0.022804341420996934,1.0518151199817658,0.04829770705662668,2.5053132367134094,1144.96,0.5642069447040557,864
385,85.10000000000001,3080000,0.6540454179613882,53.92,24.9,-0.006357289805018809,1.0687895965576173,0.02883436391595751,1.9778174322843551,1115.07,0.5983758229017258,864
386,84.0,3088000,0.7672924224318247,51.89,24.9,-0.01573292976245284,1.0553301221132279,0.041165367546491326,2.3046910321712493,1083.61,0.6488668364286423,864
387,84.0,3096000,0.710244803579493,51.86,24.9,-0.012773131773574278,1.0533536165952682,0.03543782035354525,2.198678117394447,1080.09,0.6524486851692199,864
388,84.0,3104000,0.8130726474124158,51.46,23.9,-0.010789311973421718,1.039689563512802,0.04274730943143368,2.325554637312889,1074.77,0.6615316712856293,864
389,80.40000000000003,3112000,0.9000321082579451,46.08,17.8,-0.024838518390315586,0.8857038553059101,0.04249677977641113,2.3157526087760925,1002.78,0.225742826461792,864
390,64.50000000000004,3120000,0.49025993104867427,22.95,0.0,-0.008924644078069833,1.2574575272202493,0.02051767944081803,1.5626118671894074,596.13,0.02787476658821106,864
391,58.10000000000001,3128000,0.63141796310362,20.81,0.0,-0.004821416294871597,1.0473332118988037,0.03011389491148293,1.990345876812935,561.76,0.6860368168354034,864
392,59.50000000000004,3136000,0.7569042584122744,21.91,0.0,-0.015722943301079796,1.0665648365020752,0.044507055687718095,2.3559525859355928,575.67,0.6351393020153046,864
393,69.10000000000001,3144000,0.7478988294263739,23.92,0.0,-0.015906076402170583,1.0486388462781906,0.03638337623793632,2.204842501282692,596.78,0.6833442312479019,864
394,64.30000000000003,3152000,0.701062278197363,22.84,0.0,-0.012555385641753673,1.0715311414003372,0.0364469283958897,2.1973274594545362,584.69,0.6762511026859284,864
395,63.0,3160000,0.6920760567566552,21.49,0.0,-0.011518848084961064,1.0564699816703795,0.03803970040520653,2.2701501482725144,562.42,0.6775754505395889,864
396,60.10000000000001,3168000,0.6004232955824044,20.75,0.0,-0.012095832932391203,1.0404987466335296,0.031242343354970215,2.087697364091873,550.91,0.6438967269659043,864
397,64.0,3176000,0.7852992660886424,23.85,0.0,-0.01097701381528168,1.039973377585411,0.03819247280247509,2.2665086752176284,593.18,0.6843497037887574,865
398,68.10000000000001,3184000,0.6863453457347188,27.52,0.0,-0.014789058109454346,1.0641724181175232,0.04030538377352059,2.2135470139980318,641.12,0.71233771443367,865
399,68.10000000000001,3192000,0.7164434496650961,29.89,0.0,-0.016590072159306146,1.055814127922058,0.03775626831222326,2.2250495421886445,688.38,0.6623716235160828,865
400,73.10000000000001,3200000,0.8144362230390942,36.78,1.0,-0.016515929700108244,1.0704082429409028,0.039401274374686185,2.302914517521858,811.24,0.6351455175876617,865
401,74.10000000000001,3208000,0.9058610163307682,40.82,1.0,-0.012376592385408003,1.029227820634842,0.06168559994548559,2.641137857437134,865.38,0.5633662045001984,865
402,75.0,3216000,0.7498513461643611,44.16,2.9000000000000004,-0.01358865502435947,1.0551716792583465,0.03926675474271178,2.255321126580238,927.74,0.6656448018550872,865
403,75.0,3224000,0.8304514733231475,47.4,5.700000000000001,-0.0211307604808826,1.0489528274536133,0.04752416732255369,2.4497855323553086,978.96,0.651000188589096,865
404,77.20000000000002,3232000,1.0767738810769347,54.49,23.9,-0.018963853823006502,1.0367803424596786,0.053696794928982855,2.6175216579437257,1062.22,0.6817888385057449,865
405,81.10000000000001,3240000,0.6700237222440361,57.51,26.900000000000002,-0.003019777061708737,1.0339677649736405,0.03418743815273047,2.1354482674598696,1102.4,0.673373031616211,865
406,82.0,3248000,0.7173009391404317,58.48,31.9,-0.007749993361212546,1.04111614048481,0.03678820722270757,2.1805264472961428,1117.5,0.6385843873023986,865
407,89.40000000000003,3256000,0.7048850863102172,58.8,30.6,-0.00719474841367628,1.0435781437158584,0.038987515512853864,2.2919668459892275,1119.94,0.6956729358434677,865
408,97.0,3264000,0.7935117746017005,60.68,31.9,-0.007861699456352653,1.044097386598587,0.042250492861494425,2.338233824968338,1137.16,0.6429701745510101,865
409,97.0,3272000,0.6804495910007143,61.39,32.9,-0.012634408725425601,1.0936946058273316,0.0368048000568524,2.1585206878185272,1149.7,0.6351655316352844,865
410,97.10000000000001,3280000,0.76583582208156,62.96,34.800000000000004,-0.025432050713570787,1.0802906316518783,0.04348279609810561,2.3048167222738267,1173.97,0.6747214418649673,865
411,98.10000000000001,3288000,0.7126389158846347,64.27,34.800000000000004,-0.011227079682284966,1.0548692506551742,0.037467442476190625,2.215621063709259,1185.57,0.6731835454702377,865
412,98.0,3296000,0.8055986736170206,62.34,32.0,-0.033444404112524355,1.0352022206783296,0.04729581388179213,2.4056589448451997,1174.77,0.5444632911682129,865
413,98.0,3304000,0.5810433173341313,56.6,18.6,0.0008610928752750624,1.0578679937124251,0.024501754557713865,1.8007397699356078,1076.92,0.3868877357244492,865
414,97.10000000000001,3312000,0.7790118531342857,54.12,14.8,-0.011074226489872671,1.0464727264642715,0.041830970314331355,2.317600462436676,1056.22,0.6775888979434967,865
415,97.10000000000001,3320000,0.6828598549789747,53.63,14.8,-0.019751676192099693,1.0495093417167665,0.03672572694253176,2.1598076999187468,1055.23,0.7228644043207169,865
416,97.10000000000001,3328000,0.8131285358270185,52.93,14.8,-0.013886499365034978,1.0234962230920792,0.042309282259084285,2.347051548361778,1054.83,0.6991657167673111,866
417,89.80000000000007,3336000,0.6897884481540939,50.48,14.8,-0.016620522904268,1.006467553973198,0.03787337200250476,2.1832090753316877,1049.63,0.7049114680290223,866
418,82.20000000000002,3344000,0.7513193414607742,49.49,14.8,-0.014237547928933053,1.0405537283420563,0.039059294927865265,2.218009022474289,1035.59,0.6648332226276398,866
419,84.10000000000001,3352000,0.829724559706829,50.53,14.8,-0.011422081105411052,1.0304929363727569,0.045650028176605704,2.434884079694748,1046.03,0.64694111764431,866
420,81.10000000000001,3360000,0.9178651202457644,48.76,14.8,-0.02285328782745637,1.0346940159797668,0.04045172956772149,2.263507772088051,1029.99,0.7038617950677871,866
421,81.10000000000001,3368000,0.7576054392566395,48.43,14.8,-0.013909039875725284,1.0516303366422652,0.039878673206549135,2.2788143557310105,1027.29,0.6453834044933319,866
422,81.0,3376000,0.6886507113594308,48.65,14.8,-0.005250632802926702,1.0666608548164367,0.03483676268719137,2.1207719510793686,1030.23,0.7291191846132279,866
423,79.20000000000002,3384000,0.7271786743143076,49.5,14.8,-0.02342963056638837,1.0777710753679275,0.04392173083033413,2.390619805455208,1038.1,0.6679787528514862,866
424,79.0,3392000,0.7180770226120261,49.0,14.8,-0.013088353432249279,1.0720906072854997,0.03985528450459242,2.3122134244441988,1029.98,0.7159745544195175,866
425,75.40000000000003,3400000,0.6434680598222421,48.63,14.8,-0.01553042384206492,1.0839769697189332,0.034136699682567266,2.055577728152275,1027.31,0.7190823274850845,866
426,78.10000000000001,3408000,0.690645540891714,51.32,15.9,-0.015013386181090027,1.07835755944252,0.03677078234497458,2.1637670254707335,1065.46,0.6868580406904221,866
427,79.0,3416000,0.7354027951439136,55.26,30.900000000000002,-0.020932892659911887,1.0949005532264708,0.041225022100843486,2.2956234323978424,1124.64,0.7065077549219132,866
428,79.0,3424000,0.666256658643113,57.11,38.900000000000006,-0.017086773846531286,1.0888326233625412,0.03216531272046268,2.0431392270326616,1160.21,0.7203005927801133,866
429,80.10000000000001,3432000,0.8351323109583986,59.27,39.0,-0.012133185582351871,1.065601300597191,0.04501779883168638,2.4124430710077287,1187.16,0.6440714055299759,866
430,80.10000000000001,3440000,0.6907486114525345,59.27,39.0,-0.019600160051486456,1.0430723714828491,0.037527403817512094,2.189709715247154,1177.4,0.6938989132642746,866
431,81.20000000000002,3448000,1.0603852657726207,60.51,39.0,-0.01061498375260271,1.0402540719509126,0.050940496555995196,2.5077020090818407,1181.33,0.6322531908750534,866
432,83.20000000000002,3456000,0.68447575128354,61.19,39.0,-0.014216706349980086,1.0264309430122376,0.0341667712200433,2.0574851948022843,1194.76,0.6974868559837342,866
433,83.0,3464000,0.6984570764868157,61.23,39.0,-0.014527589842909947,1.0651589435338975,0.04350303750485182,2.307750827074051,1196.73,0.6576008200645447,866
434,83.20000000000002,3472000,0.6757632985362766,61.07,38.900000000000006,-0.014542883722460829,1.0866565996408462,0.03754285915289074,2.2137461316585543,1185.24,0.6997890609502793,867
435,83.20000000000002,3480000,0.6390575198931009,61.79,38.900000000000006,-0.013585757415858097,1.0628194636106492,0.038621100983582436,2.1937578439712526,1193.01,0.670704460144043,867
436,83.20000000000002,3488000,1.4893270436663473,62.7,38.900000000000006,-0.018066194801212986,1.058636522293091,0.0779537057178095,2.9175041937828063,1184.07,0.6920316004753113,867
437,83.20000000000002,3496000,0.5836385796319228,62.85,38.900000000000006,-0.008150630142190494,1.0689301216602325,0.03171713136602193,2.0115949642658233,1195.76,0.6686715716123581,867
438,83.20000000000002,3504000,0.6474102440615971,63.26,38.0,-0.016930410551140085,1.0822201108932494,0.032569896862842146,2.0470800685882566,1207.59,0.711540395617485,867
439,82.10000000000001,3512000,0.712366373908726,62.34,37.900000000000006,-0.014802928951685317,1.0770332115888595,0.041792670781724155,2.3403235721588134,1187.92,0.6933065581321717,867
440,90.30000000000003,3520000,1.5969373904902184,66.21,37.0,-0.017022302299737932,1.0944536739587785,0.08847836533095688,2.8704568910598756,1196.39,0.7285871624946594,867
441,93.0,3528000,0.6508291200614196,66.01,36.9,-0.0127442974125006,1.0740452587604523,0.03630116018466652,2.1522156113386153,1193.36,0.6862193739414215,867
442,93.0,3536000,0.7354318923142478,66.0,36.9,-0.019427639508794527,1.0641123759746551,0.045382427459117025,2.3669572216272354,1190.96,0.6792238867282867,867
443,93.10000000000001,3544000,0.7757912396877841,67.48,37.0,-0.020925567375525134,1.052218177318573,0.04549459539819509,2.4351605546474455,1194.46,0.6785170835256576,867
444,94.20000000000002,3552000,0.7882198900987971,67.49,36.0,-0.013027351862401702,1.0336022663116455,0.04169118101708591,2.2640200954675676,1192.6,0.6413058596849441,867
445,96.20000000000002,3560000,0.8075983794517215,69.31,37.900000000000006,-0.019725991170853375,1.0351958912611008,0.04650574997533113,2.4021752697229384,1214.72,0.6012671422958374,867
446,98.0,3568000,0.927632858657761,70.38,38.0,-0.00998533501289785,1.0651355320215226,0.07539218147285283,2.676210787296295,1220.64,0.5020958453416824,867
447,98.0,3576000,0.6524725819278074,70.7,38.0,-0.013530697009700816,1.0678578811883925,0.03790936092380434,2.133004139661789,1220.29,0.6650522553920746,867
448,98.0,3584000,0.9437267115644035,70.27,38.0,-0.027282467381912243,1.0876339250802993,0.05335428643971682,2.64404549241066,1213.4,0.6743781596422196,867
449,99.2000000000001,3592000,0.7919792886152278,71.18,38.900000000000006,-0.019290082999650623,1.0793259453773498,0.03763913353439421,2.1820151233673095,1230.05,0.683302811384201,867
450,99.2000000000001,3600000,0.6504871826035101,71.04,38.900000000000006,-0.00977176906497334,1.064743868112564,0.03166282301768661,1.9344994825124742,1225.21,0.7108709800243378,867
451,99.2000000000001,3608000,0.6864735256886827,71.78,40.8,-0.014663725907739717,1.0632314431667327,0.037540532087441535,2.171367979645729,1245.64,0.6787453424930573,867
452,99.00000000000009,3616000,0.7506505066005948,70.37,39.0,-0.020145657875109465,1.0367086786031723,0.03995656182523817,2.2466413259506224,1234.42,0.6547692430019378,867
453,99.00000000000009,3624000,0.6305629370383898,70.73,40.8,-0.0051035896199755374,1.060838503241539,0.03958732090890407,2.241637732386589,1234.16,0.6817848479747772,868
454,108.20000000000002,3632000,0.7352910914718253,71.26,40.8,-0.01977396007780044,1.0579078543186187,0.04730071252211929,2.3827561455965043,1240.98,0.6738906246423721,868
455,98.0,3640000,0.9013180004944852,67.64,40.8,-0.03466257432242856,1.030959045290947,0.04910187683533877,2.5155015635490416,1218.66,0.5930767101049423,868
456,90.30000000000003,3648000,0.7678192424240018,53.99,1.0,-0.003228871556930244,1.0674120593070984,0.02938383907312527,1.908140942454338,1021.39,0.4263806438446045,867
457,87.30000000000003,3656000,0.5608381992118658,50.9,1.0,-0.006992059567710385,1.0828102731704712,0.028980103654321285,1.8759011232852936,982.63,0.6858285909891129,868
458,85.20000000000002,3664000,0.7460946948249619,49.39,1.0,-0.019936662188265473,1.066309763789177,0.04309604094363749,2.2944173246622084,971.77,0.6673804157972336,868
459,84.10000000000001,3672000,0.7286600195153322,48.38,1.0,-0.014535346461343579,1.0551104468107224,0.03477237205952406,2.082639056444168,960.03,0.6998134815692901,868
460,83.10000000000001,3680000,0.7815302167297695,45.69,1.0,-0.023568213984835894,1.0781843143701553,0.049222996472381056,2.503406037092209,930.49,0.6612781536579132,868
461,81.30000000000003,3688000,1.4426553330617062,46.54,1.0,-0.0175825138395885,1.0517459213733673,0.1993240760266781,2.896065809130669,930.61,0.0013011610507965088,868
462,87.30000000000003,3696000,0.8561765666594913,47.88,1.0,-0.021146239094086923,1.0501375895738603,0.06237115080468356,2.6706772309541704,932.98,0.5922752392292022,868
463,81.90000000000008,3704000,0.7131639864340802,47.78,1.0,-0.01771779942471767,1.0532246494293214,0.04160646722652018,2.2161098885536195,928.34,0.6998252588510513,868
464,91.50000000000004,3712000,0.6690391522698583,48.34,1.0,-0.015317365688169958,1.062965218424797,0.042096488354727624,2.275954414010048,928.18,0.6665270924568176,868
465,92.40000000000003,3720000,0.6514939696435078,48.62,1.0,-0.014230489326873794,1.0563595384359359,0.037107593957334754,2.1690577274560927,930.06,0.7060403448343276,868
466,91.10000000000001,3728000,0.7623205186509575,48.04,1.0,-0.019793795242730994,1.0702838158607484,0.04365646651014685,2.412614288330078,921.27,0.6438520902395248,868
467,91.10000000000001,3736000,0.6314606799236049,48.44,1.0,-0.008698113026330247,1.0881242883205413,0.0331283504050225,2.0438052618503573,926.49,0.7213050955533982,868
468,92.0,3744000,0.6458375541911959,50.69,1.0,-0.014672996792714912,1.0944194477796554,0.03754769111983478,2.1449370712041853,958.67,0.6872631984949112,868
469,96.30000000000003,3752000,1.2636308557760423,55.69,10.600000000000001,-0.017659407375613227,1.0804574799537658,0.08693513766862453,2.677860275506973,1016.33,0.3579355704784393,868
470,99.10000000000001,3760000,0.7282314138817944,60.18,20.0,-0.018781397180573547,1.071688442826271,0.039706139548216016,2.246097007393837,1083.97,0.6417975223064423,868
471,100.10000000000001,3768000,0.709452628376396,66.07,31.0,-0.01373839886418864,1.07590476334095,0.040051669594831765,2.2533059203624726,1167.58,0.6501957046985626,868
472,100.10000000000001,3776000,0.6755991558113692,68.15,37.7,-0.018809805648052135,1.050069335103035,0.0397322374698706,2.206288545131683,1204.57,0.6854329818487167,868
473,107.30000000000003,3784000,2.385882236868816,73.36,39.8,-0.02493022323353216,1.0239722990989686,0.18849805755075066,3.7597576546669007,1228.67,0.6547063237428665,868
474,107.30000000000003,3792000,0.6712583334081653,73.09,39.8,-0.009546077751292615,1.0546587532758713,0.03190570322563872,1.9427420634031296,1229.51,0.6945370030403137,868
475,110.0,3800000,1.0073527051501336,73.91,41.0,-0.026057318046223372,1.0499476981163025,0.058667014236561954,2.7097256529331206,1231.44,0.6365820026397705,868
476,107.30000000000003,3808000,1.0432734150270953,74.92,43.8,-0.030365638250805203,1.0390252417325974,0.05644922135397792,2.6387877434492113,1243.53,0.6329477536678314,868
477,103.40000000000003,3816000,0.9574008466010138,73.83,41.0,-0.029443027293891647,1.0079972553253174,0.05358036834746599,2.4746211487054826,1229.49,0.649652190208435,868
478,107.30000000000003,3824000,0.750954790244101,73.49,38.900000000000006,-0.0024693054193630814,1.0465860563516616,0.04369975267443806,2.37125207901001,1223.43,0.6806882202625275,869
479,110.70000000000006,3832000,1.37430538705268,73.57,38.900000000000006,-0.008285182190156774,1.044106057882309,0.1110048003308475,3.1578452879190446,1213.88,0.5423047763109207,869
480,131.50000000000006,3840000,0.9625811622525079,78.67,38.0,-0.00928544601192698,1.050308431982994,0.059424952534027395,2.698628627061844,1220.3,0.66846120595932,869
481,136.60000000000005,3848000,1.1417946760290931,81.36,40.8,-0.009788991591776722,1.0757499223947524,0.1425746061326936,2.979084722995758,1240.07,0.5094646018743515,869
482,136.60000000000005,3856000,0.7153122309290114,81.01,39.0,-0.010939148312754696,1.0425529146194459,0.03883693986106664,2.177938152551651,1240.35,0.653626999258995,869
483,136.60000000000005,3864000,0.7627253357610537,82.27,39.0,-0.01974479097989388,1.0453140169382096,0.043263490572571756,2.263878928422928,1243.44,0.6795924949645996,869
484,136.60000000000005,3872000,1.0876110519929285,82.79,39.0,-0.02129499171394855,1.0401295042037964,0.0857071113307029,2.9139584565162657,1243.18,0.7021628206968308,869
485,139.3,3880000,0.8297490584557206,82.04,38.800000000000004,-0.017170570664457045,1.054762372970581,0.04119089516112581,2.158216043114662,1235.79,0.6820465141534805,869
486,139.3,3888000,0.7512432689411946,80.38,37.0,-0.01811712951690424,1.0559760457277299,0.04728712116600946,2.320374832749367,1217.29,0.6625195395946503,869
487,139.3,3896000,0.8140312380564991,80.89,36.8,-0.0216155422735028,1.061114303469658,0.05094808470457792,2.53996127307415,1211.99,0.614130625128746,869
488,142.40000000000003,3904000,0.7152340662737398,82.89,36.8,-0.01435395644934033,1.0792494249343871,0.042923442083410916,2.2837038695812226,1221.6,0.6742402946949005,869
489,127.30000000000011,3912000,0.6034185134902157,79.92,37.0,-0.01264766355496249,1.0584738975763321,0.03611460874788463,2.1056267380714417,1223.75,0.6713821226358414,869
490,142.40000000000003,3920000,1.0445148987801947,83.57,37.0,-0.008934053345910797,1.04055890917778,0.09033094729296863,3.0031892371177675,1235.52,0.6834441059827805,869
491,142.40000000000003,3928000,0.8401727378635074,84.32,36.9,-0.019932540627196432,1.060546684861183,0.057966924523934725,2.5865135055780413,1237.2,0.551760019659996,869
492,142.40000000000003,3936000,0.8051412753109213,84.38,36.9,-0.013222784911922645,1.0404703217744826,0.04907115173060447,2.4316015630960464,1243.49,0.7148667699098588,869
493,146.60000000000005,3944000,0.7735257447712014,87.41,42.6,-0.025014946397859603,1.0542045027017592,0.05307106296997517,2.495002104640007,1262.44,0.6466724348068237,869
494,146.60000000000005,3952000,0.7383835316536715,88.34,43.9,-0.012068295624339953,1.0548653078079224,0.04282405779697001,2.2565903449058533,1269.39,0.6621340268850326,869
495,139.3,3960000,1.085798780291025,86.94,44.0,-0.016605259690823004,1.017650661468506,0.0939844116056338,2.9745592045783997,1288.86,0.467512269616127,869
496,139.3,3968000,0.8041166948191423,86.73,44.0,-0.020873671018634923,1.0533120834827423,0.0502867379412055,2.3984871071577074,1287.59,0.6372843676805496,870
497,128.2000000000001,3976000,0.6354767625182476,85.1,43.9,-0.01717977432650514,1.0673908275365829,0.041046018064953387,2.1625788658857346,1278.97,0.6985512191057205,870
498,128.2000000000001,3984000,0.7497948034530347,85.02,44.0,-0.020239253832696705,1.0580856120586395,0.039887863178737465,2.238955447077751,1277.45,0.6611050832271576,870
499,127.70000000000006,3992000,0.8887422616650703,84.44,43.9,-0.021300507890991867,1.0588749450445176,0.05469117185566574,2.5014126926660536,1282.01,0.6515493929386139,870
500,134.50000000000006,4000000,0.9694344353984726,85.76,41.699999999999996,-0.02010970057308441,1.0261298787593842,0.06195862012915313,2.5697781693935395,1277.15,0.6881837290525437,870
501,134.80000000000007,4008000,0.8795158707895527,87.57,44.0,-0.0026198786482564173,1.0099970734119414,0.07118466871790588,2.4800197428464887,1274.75,0.6607149535417557,870
502,134.80000000000007,4016000,0.9627867110060423,88.68,44.0,-0.012873515903775114,1.0257424968481064,0.0654334647161886,2.6054291009902952,1281.44,0.6627077794075013,870
503,143.40000000000012,4024000,0.9982576857511352,91.69,45.800000000000004,-0.0156801897830519,1.0357123905420302,0.06411951850634068,2.805964834690094,1292.04,0.5819902688264846,870
504,134.80000000000007,4032000,0.7099056110150201,91.7,46.0,-0.010663979083037702,1.0547185605764389,0.037717089557554574,2.138951126933098,1296.79,0.6627575021982193,870
505,134.80000000000007,4040000,0.7980739221715593,92.87,45.900000000000006,-0.02488028220133856,1.04728973031044,0.052141596772708,2.5644734042882917,1301.04,0.6248570603132247,870
506,141.10000000000002,4048000,1.051573476888047,91.86,45.900000000000006,-0.025790350238676183,1.038830200433731,0.06534351561684161,2.77713131070137,1293.27,0.6347705721855164,870
507,134.70000000000005,4056000,0.7751353715887679,90.75,45.900000000000006,-0.018601394340512344,1.0414350867271422,0.04633303533773869,2.2855007928609847,1286.51,0.6594510424137116,870
508,133.10000000000002,4064000,0.8765080781091161,89.38,44.9,-0.023424570534843953,1.0291363602876664,0.054614405292086304,2.5785884642601014,1283.4,0.612951689362526,870
