P01:episode_rewards,q_loss,grad_norm,P09:episode_rewards,model_prob_std,advantage_norm,policy_gradient_bias_correction,episode_length,policy_loss,avg_q_selected,policy_gradient_loss,explained_variance,frames,epoch_idx,avg_q_retraced,policy_entropy,rollout_prob_std,fps,PMM:episode_rewards
0.0,5.002745606573903e-10,4.08275925784014e-06,0.0,1.6109425203182435e-05,0.00015044594282527678,0.0,3324.71,2.9247876880905065e-08,-3.971270647210701e-06,2.9247876880905065e-08,-27.651305165044846,2570400,357,-4.067273550156392e-06,2.1972253570670177,1.731284807650329e-05,336,0.0
0.0,9.269313883978224e-10,5.665046735692652e-06,0.0,2.1316610075128698e-05,0.00022145369993744506,0.0,3324.71,1.3496218393442625e-07,-4.6351760288741515e-06,1.3496218393442625e-07,-14.883862869569235,2577600,358,-4.8615806511475425e-06,2.1972252186234034,2.2720307433777928e-05,336,0.0
0.0,6.167919285992996e-10,4.571969299773752e-06,0.0,1.6999885801929827e-05,0.00016319917908248722,0.0,3324.71,2.8353363571813523e-07,-5.268849669542262e-06,2.8353363571813523e-07,-19.780698328462858,2584800,359,-4.9417254236294675e-06,2.1972252129656926,1.849174988890246e-05,336,0.0
0.0,7.430892775872569e-10,5.813145798260289e-06,0.0,2.258171902243457e-05,0.00023246268383979714,0.0,3324.63,7.386862836036184e-08,-7.328387587587517e-07,7.386862836036184e-08,-12.157462592266855,2592000,360,-4.755234346280503e-07,2.1972252812555855,2.416452154123016e-05,335,0.0
0.0,4.763019320655023e-10,4.412893624437279e-06,0.0,1.574974628072616e-05,0.00016163890954134876,0.0,3324.63,-3.0295264600693206e-08,3.751264642699186e-07,-3.0295264600693206e-08,-30.91295373713844,2599200,361,4.2551834863802154e-07,2.197225260728251,1.719723080207787e-05,335,0.0
0.0,1.1012289816384328e-09,5.289979701127021e-06,0.0,1.8131951756819186e-05,0.00018440330054609846,0.0,3324.63,5.992059616875154e-08,-2.6436440693369566e-07,5.992059616875154e-08,-15.583304534923466,2606400,362,-8.581609120194476e-08,2.197225221660402,1.9464635059481953e-05,336,0.0
0.0,7.355523217830781e-10,4.86934272450739e-06,0.0,1.7485101882229452e-05,0.00017956403320237846,0.0,3324.63,3.2056331853791796e-08,1.6303219380613183e-07,3.2056331853791796e-08,-21.732526713775698,2613600,363,2.42354954322213e-07,2.1972252518884714,1.87835976049368e-05,335,0.0
0.0,8.642917887088981e-10,5.629437650505889e-06,0.0,2.145428137133102e-05,0.00022778725769927725,0.0,3324.63,-7.302037211905259e-08,3.64099318598941e-06,-7.302037211905259e-08,-15.253488901487735,2620800,364,3.555080349990143e-06,2.19722530377605,2.2886246066458283e-05,335,0.0
0.0,8.791129164902926e-10,5.1816108256041635e-06,0.0,1.8277134600146107e-05,0.0001888205504931025,0.0,3324.63,-1.2682944186816813e-07,-2.9465237825207913e-07,-1.2682944186816813e-07,-16.40643816007508,2628000,365,-6.429377747854666e-07,2.1972252824192955,1.9799920794144503e-05,335,0.0
0.0,1.1305416937710142e-09,5.901057898698716e-06,0.0,2.149061262157651e-05,0.0002074323324740887,0.0,3324.31,9.836247806901085e-08,-5.8439281137668425e-06,9.836247806901085e-08,-17.86822602224413,2635200,366,-6.029963887598685e-06,2.19722526135268,2.2940261297126247e-05,335,0.0
0.0,9.147568525935223e-10,4.670272696491597e-06,0.0,1.6993410347693472e-05,0.00016329245721252275,0.0,3324.31,1.9889828429493884e-07,-6.2880864033689115e-06,1.9889828429493884e-07,-58.83524691280233,2642400,367,-6.0582580481928325e-06,2.197225302788946,1.8385932040253557e-05,335,0.0
0.0,6.273765767896926e-10,4.423522704264555e-06,0.0,1.6684165257111596e-05,0.0001629414088982786,0.0,3324.31,1.255543991312496e-07,-4.936707997199627e-06,1.255543991312496e-07,-17.111987601938072,2649600,368,-4.866283980988926e-06,2.1972252858347363,1.8001948959994043e-05,335,0.0
0.0,6.870743350468686e-10,5.404626654391911e-06,0.0,1.957254036205039e-05,0.0002057820285815716,0.0,3324.31,1.556608442528459e-07,-4.017457809505065e-06,1.556608442528459e-07,-20.170845899493607,2656800,369,-4.100046683999738e-06,2.197225238769142,2.1130478021565906e-05,335,0.0
0.0,6.854983077348578e-10,4.895921021026431e-06,0.0,1.8284504234735878e-05,0.00018381475784831622,0.0,3324.31,5.8724104010179904e-08,-4.090856965122748e-06,5.8724104010179904e-08,-20.173301542870355,2664000,370,-4.186757574472712e-06,2.19722524266079,1.9703449994872803e-05,335,0.0
0.0,8.694061597594992e-10,5.851089856395453e-06,0.0,2.1747741078678746e-05,0.00022654775249518952,0.0,3324.27,1.479175509868893e-07,-4.80642284679157e-06,1.479175509868893e-07,-17.341093360549873,2671200,371,-4.550597707464923e-06,2.197225294983576,2.3035719413803868e-05,335,0.0
0.0,7.318274623593285e-10,4.745472786546038e-06,0.0,1.7749135081128458e-05,0.0001688162391377907,0.0,3324.37,9.62195072360324e-08,-2.3602207710895737e-06,9.62195072360324e-08,-18.563454516993623,2678400,372,-2.264648692243242e-06,2.197225250620691,1.9258799588847466e-05,335,0.0
0.0,7.524976364360281e-10,4.718163102878403e-06,0.0,1.6125382764554107e-05,0.00017022803707122898,0.0,3324.37,2.866477133691177e-10,-3.375998292393471e-06,2.866477133691177e-10,-15.170597285811233,2685600,373,-3.629482395601157e-06,2.1972252949457323,1.7360460476155253e-05,335,0.0
0.0,6.782932219592006e-10,4.7029307888429864e-06,0.0,1.75495940119772e-05,0.00017658928532015308,0.0,3324.37,1.6552632155383085e-07,-2.5594379933380505e-06,1.6552632155383085e-07,-29.7604121369975,2692800,374,-2.275035852445987e-06,2.1972253256184713,1.8883926796658693e-05,335,0.0
0.0,7.440183037483163e-10,5.288909338429046e-06,0.0,1.9582996154003178e-05,0.00020463662181191946,0.0,3324.37,3.148063166296557e-08,-3.829814191729777e-09,3.148063166296557e-08,-15.923009713790403,2700000,375,1.0852460489292255e-07,2.197225293066136,2.0867441773117645e-05,335,0.0
0.0,6.455920396512077e-10,4.185879229322676e-06,0.0,1.6371116321070058e-05,0.00015633217104379137,0.0,3324.37,-5.998525049243286e-08,1.3645258623789628e-06,-5.998525049243286e-08,-17.73698945431482,2707200,376,1.3412260785333135e-06,2.1972252723527332,1.7677815821635643e-05,335,0.0
0.0,6.765694771634211e-10,5.271841101576391e-06,0.0,1.9281524874418946e-05,0.0001859623156375765,0.0,3324.5,4.1172472019758974e-08,1.5882496859789738e-06,4.1172472019758974e-08,-20.959468407971805,2714400,377,1.9272353577227607e-06,2.1972252050023515,2.049470841691316e-05,335,0.0
0.0,7.004466395987287e-10,4.4599123986517696e-06,0.0,1.548122538647729e-05,0.00015596500031271775,0.0,3324.5,-1.6915321316471732e-07,3.62204586647096e-06,-1.6915321316471732e-07,-19.200699779438594,2721600,378,3.361486787385036e-06,2.1972252679533426,1.6658019735208048e-05,335,0.0
0.0,6.386887208904335e-10,4.753185416866834e-06,0.0,1.6331197443405514e-05,0.0001644033703666669,0.0,3324.5,-1.4595549305362184e-07,1.5560858309323038e-06,-1.4595549305362184e-07,-19.975685559698977,2728800,379,1.3776899760042504e-06,2.197225265929824,1.7517123917382677e-05,335,0.0
0.0,7.156138521210807e-10,4.573187331433681e-06,0.0,1.7328830784865856e-05,0.00016734873688293078,0.0,3324.5,-2.568070165616674e-08,-1.2254549855386567e-06,-2.568070165616674e-08,-16.179325298297975,2736000,380,-1.415161083334245e-06,2.1972252689562146,1.8624564780173346e-05,335,0.0
0.0,4.57911768391561e-10,4.553918175793052e-06,0.0,1.6136845219285708e-05,0.00016377748695345327,0.0,3324.5,4.2134890031777206e-08,-2.6818639881411406e-06,4.2134890031777206e-08,-14.898885276819033,2743200,381,-2.7484950758293275e-06,2.1972252592302506,1.7340045278859048e-05,335,0.0
0.0,7.722682022905379e-10,5.347637491191777e-06,0.0,2.0924875775475355e-05,0.00020733527550469106,0.0,3324.5,1.220753882180104e-07,-2.3568413400813207e-06,1.220753882180104e-07,-17.776839458670622,2750400,382,-2.1901652518716956e-06,2.1972252636924283,2.2253830807508044e-05,335,0.0
0.0,5.861304974923232e-10,4.248915122816771e-06,0.0,1.516704552980049e-05,0.00015416424263917864,0.0,3324.45,2.264615638037521e-08,-1.5485922493712844e-06,2.264615638037521e-08,-21.092859804526206,2757600,383,-1.6198518547571678e-06,2.1972252816844873,1.6419035516351626e-05,335,0.0
0.0,8.24680037804559e-10,4.7983562483844515e-06,0.0,1.6819771693613507e-05,0.0001773685192712661,0.0,3324.45,3.355862820449428e-08,-1.9524766973928327e-06,3.355862820449428e-08,-25.42447725090716,2764800,384,-2.1812622343347468e-06,2.1972252719175245,1.7937342898592524e-05,335,0.0
0.0,5.651645770421613e-10,4.403333102999285e-06,0.0,1.6072793526709414e-05,0.0001558561998343694,0.0,3324.45,1.7344908831478593e-07,-1.7178318953292932e-06,1.7344908831478593e-07,-22.68622520344598,2772000,385,-1.327109934059313e-06,2.1972252701766903,1.7266143253080944e-05,335,0.0
0.0,6.746849894966143e-10,5.108395552882097e-06,0.0,1.9653088462194187e-05,0.00020382124123566355,0.0,3324.45,1.7275324092435427e-08,-5.237664328448425e-07,1.7275324092435427e-08,-20.500606834136303,2779200,386,-5.061836880200091e-07,2.1972252738948854,2.0782221390816858e-05,335,0.0
0.0,4.811363556883362e-10,4.41043393112387e-06,0.0,1.6338596233715732e-05,0.00016665052754794932,0.0,3324.45,-2.9805179692619505e-11,-1.1492876550979962e-06,-2.9805179692619505e-11,-15.553122203242841,2786400,387,-1.1769956533487905e-06,2.197225290640952,1.7712760376973526e-05,335,0.0
0.0,8.70949923520955e-10,5.295410409642697e-06,0.0,2.0506141101906096e-05,0.00020522520098177632,0.0,3324.32,1.1149167339348562e-07,-1.150570699791866e-06,1.1149167339348562e-07,-15.934877403514093,2793600,388,-9.908411181647792e-07,2.197225238548385,2.1545266278811444e-05,335,0.0
0.0,5.911335700537227e-10,4.148711056415875e-06,0.0,1.5258560724123315e-05,0.00015161863236354923,0.0,3324.32,-1.451980692911996e-08,1.1449268406195157e-06,-1.451980692911996e-08,-22.643743567794722,2800800,389,1.2650804217409952e-06,2.1972253182672317,1.6374563564138603e-05,335,0.0
0.0,5.579194102795921e-10,4.209778413872638e-06,0.0,1.5640622392979463e-05,0.00015770518310445706,0.0,3324.32,-2.484177665474518e-08,2.441839900090107e-06,-2.484177665474518e-08,-22.58317220675452,2808000,390,2.458401832999901e-06,2.197225282876006,1.6772368376800223e-05,335,0.0
0.0,5.676718267992994e-10,4.368515635370748e-06,0.0,1.6039454390564485e-05,0.0001659755552756807,0.0,3324.32,-9.367229525324659e-08,2.0787900017139657e-06,-9.367229525324659e-08,-22.834756273088,2815200,391,1.996237501165406e-06,2.197225322455325,1.7167202931526092e-05,335,0.0
0.0,6.822422194477012e-10,5.108269647882239e-06,0.0,1.9041125817930526e-05,0.00019102900269563145,0.0,3324.32,-1.3991414060445337e-07,3.6311920562270193e-06,-1.3991414060445337e-07,-34.65613809499161,2822400,392,3.3457593629110678e-06,2.1972252417840656,2.0226655850667766e-05,335,0.0
0.0,9.244574599920363e-10,5.540103942696469e-06,0.0,2.106461838151868e-05,0.00021532599724855748,0.0,3324.32,-1.593536349093267e-07,2.6175831634726436e-07,-1.593536349093267e-07,-12.816218496977337,2829600,393,-2.2491798107040248e-07,2.197225279580979,2.2345558340592087e-05,335,0.0
0.0,7.090471527690193e-10,4.729494375156335e-06,0.0,1.7000619299335904e-05,0.0001691245528465898,0.0,3324.42,1.323591608342902e-07,-3.5072894566144984e-06,1.323591608342902e-07,-20.682112661344668,2836800,394,-3.417876534679217e-06,2.197225246893035,1.8157439028414947e-05,335,0.0
0.0,8.860639762472257e-10,4.951620109808624e-06,0.0,1.6878421398572266e-05,0.0001746085282014392,0.0,3324.42,1.0843903255725009e-07,-4.1331182954376105e-06,1.0843903255725009e-07,-16.846018423586298,2844000,395,-4.09674620689575e-06,2.1972252736583586,1.7979915766887938e-05,335,0.0
0.0,4.913804806757982e-10,3.6387809962390466e-06,0.0,1.371317613012058e-05,0.00013140998768702445,0.0,3324.42,1.103130278347375e-07,-4.284877185182629e-06,1.103130278347375e-07,-109.83574361848453,2851200,396,-4.354735887503051e-06,2.1972253615357884,1.4766787539572524e-05,335,0.0
0.0,6.060527857860062e-10,4.531347825302878e-06,0.0,1.7294571298398367e-05,0.0001748666250991918,0.0,3324.42,7.38331487047727e-08,-4.478580295256503e-06,7.38331487047727e-08,-16.35095243252459,2858400,397,-4.605177145192231e-06,2.1972252513491926,1.832498343270843e-05,335,0.0
0.0,6.392963303783469e-10,4.094399534974417e-06,0.0,1.5571065670090748e-05,0.00015201090708259586,0.0,3324.42,-5.532117802513226e-09,-6.119530609157305e-06,-5.532117802513226e-09,-22.762560679401666,2865600,398,-6.53805472043565e-06,2.1972252587761196,1.6747109432441584e-05,335,0.0
0.0,1.4664793024316257e-09,6.625161442506127e-06,0.0,2.371414396284681e-05,0.00025764052735881206,0.0,3324.36,3.6694690556857397e-07,-8.905076927725358e-06,3.6694690556857397e-07,-14.128728750370165,2872800,399,-8.37146201060884e-06,2.1972252727816346,2.4807351428183295e-05,335,0.0
0.0,9.006803519483273e-10,4.225270286944132e-06,0.0,1.494248294846335e-05,0.0001441877002554563,0.0,3324.36,2.374832528024698e-07,-7.469624600988691e-06,2.374832528024698e-07,-28.53198834860136,2880000,400,-7.490739878723241e-06,2.197225255237685,1.597674710355237e-05,335,0.0
0.0,6.151476759371938e-10,4.77837762800663e-06,0.0,1.7524691399696874e-05,0.00018709882079509128,0.0,3324.36,1.0849652253346296e-07,-8.29891064458907e-06,1.0849652253346296e-07,-15.165775206623572,2887200,401,-8.449789853972424e-06,2.1972253358458715,1.861632865559242e-05,335,0.0
0.0,7.079726129421422e-10,4.750584252948168e-06,0.0,1.686451369394604e-05,0.0001682180299428818,0.0,3324.36,2.5545855007638603e-07,-7.836952164128644e-06,2.5545855007638603e-07,-19.98236592149924,2894400,402,-7.606821320064589e-06,2.1972252816529503,1.7980569530139396e-05,335,0.0
0.0,7.464581334156426e-10,4.926036895552686e-06,0.0,1.7782709693866158e-05,0.00018295139384676192,0.0,3324.36,1.4213828626830424e-08,-8.085469673662575e-06,1.4213828626830424e-08,-19.78482685497829,2901600,403,-8.371402253336175e-06,2.1972253079452213,1.8737469327497425e-05,335,0.0
0.0,8.580468276765306e-10,5.35136141302778e-06,0.0,1.9228117862309e-05,0.0001843921056301374,0.0,3324.36,2.0518154165983564e-07,-7.630334983960416e-06,2.0518154165983564e-07,-37.59544929693143,2908800,404,-7.606076229414671e-06,2.197225319818845,2.007625586032638e-05,335,0.0
0.0,8.135490188112346e-10,4.670614547550326e-06,0.0,1.6142504187304973e-05,0.0001688111176089708,0.0,3324.35,2.3656036940486e-07,-6.240535110494483e-06,2.3656036940486e-07,-18.171986021415265,2916000,405,-6.008551732110338e-06,2.1972252819746263,1.6969051822763928e-05,335,0.0
0.0,8.459218338064099e-10,4.62995463105918e-06,0.0,1.4434236374572467e-05,0.00015565368372797765,0.0,3324.35,1.1079151839524461e-07,-6.104052119449007e-06,1.1079151839524461e-07,-20.802368979384656,2923200,406,-6.1553110566141154e-06,2.1972251973770285,1.5218918631644832e-05,335,0.0
0.0,5.237807444313355e-10,4.3945069894821784e-06,0.0,1.5211977617088162e-05,0.00015250596210243715,0.0,3324.35,2.3659524352274518e-07,-5.936492517360711e-06,2.3659524352274518e-07,-30.764523157791178,2930400,407,-5.943796170732212e-06,2.1972252728510155,1.6162248356224416e-05,335,0.0
0.0,6.391061328697672e-10,5.1261037807005e-06,0.0,1.945037072727154e-05,0.00019949913313834733,0.0,3324.35,1.8116601944256464e-07,-4.60934980419757e-06,1.8116601944256464e-07,-17.630083609966057,2937600,408,-4.406044905306676e-06,2.197225300660209,2.0332583133182422e-05,335,0.0
0.0,6.132802851583253e-10,4.491643968096088e-06,0.0,1.6715827251282272e-05,0.00016385997891600151,0.0,3324.35,4.380459896090395e-08,-4.50889366826838e-06,4.380459896090395e-08,-24.17191483917977,2944800,409,-4.598050191357679e-06,2.1972252471149405,1.7776210296946358e-05,335,0.0
0.0,1.1428491907401976e-09,6.477786543018469e-06,0.0,2.2652435486008626e-05,0.000229917644494381,0.0,3324.58,1.340287704660035e-07,-5.745272349028431e-06,1.340287704660035e-07,-15.67245551335118,2952000,410,-5.938672746115165e-06,2.1972252859041177,2.3450220191610548e-05,335,0.0
0.0,5.210174037335159e-10,3.84181252106212e-06,0.0,1.3855587183338419e-05,0.00013835259936580835,0.0,3324.58,2.1146325410093744e-07,-8.034984158370516e-06,2.1146325410093744e-07,-22.01021933196083,2959200,411,-7.965915504617143e-06,2.1972252820030094,1.4762346739749838e-05,335,0.0
0.0,9.130457045149257e-10,5.570834814458091e-06,0.0,2.0108037046024188e-05,0.00020501203103296778,0.0,3324.58,6.904935237953916e-08,-1.0789807182239507e-05,6.904935237953916e-08,-23.63377866198619,2966400,412,-1.1208396253121263e-05,2.197225246363216,2.106801374067244e-05,335,0.0
0.0,5.505437848630277e-10,4.260389806546602e-06,0.0,1.465066919225801e-05,0.0001506430747484903,0.0,3324.58,3.65709535204155e-07,-1.031788534120667e-05,3.65709535204155e-07,-17.263081282806144,2973600,413,-9.908927508752367e-06,2.197225213104455,1.5622495556361968e-05,335,0.0
0.0,6.054431967139226e-10,4.977518418360827e-06,0.0,1.754542606524937e-05,0.00018893411717526543,0.0,3324.58,1.411206840319139e-07,-6.32619732621765e-06,1.411206840319139e-07,-16.996030007837312,2980800,414,-6.299215178012038e-06,2.1972252534684684,1.852231877180765e-05,335,0.0
0.0,6.824846621053031e-10,4.779086393890797e-06,0.0,1.720039561794385e-05,0.00017321069330684485,0.0,3324.58,2.632554700750708e-07,-4.802488317263615e-06,2.632554700750708e-07,-19.733901133816396,2988000,415,-4.389916987742599e-06,2.1972252599051387,1.8103472995003437e-05,335,0.0
0.0,8.536029370840811e-10,5.3153910233889585e-06,0.0,2.005481114083814e-05,0.00019803698016207866,0.0,3324.75,1.7301863539455832e-07,-2.770972573315668e-06,1.7301863539455832e-07,-21.62558366172055,2995200,416,-2.567884776004381e-06,2.1972252940942374,2.101971759277233e-05,335,0.0
0.0,9.345285596269906e-10,4.973015192089048e-06,0.0,1.6632391040204272e-05,0.00017430585473569355,0.0,3324.75,-3.0925745027266412e-09,-2.243136274927037e-06,-3.0925745027266412e-09,-20.623786505192676,3002400,417,-2.475020407866586e-06,2.1972252840465964,1.759412066182266e-05,335,0.0
0.0,6.225366488729626e-10,4.6741311542192824e-06,0.0,1.7250112364728296e-05,0.00016511103838246933,0.0,3324.75,9.848170687682814e-08,-4.040219157130168e-06,9.848170687682814e-08,-17.55877221647709,3009600,418,-4.0615055226552125e-06,2.1972253025744957,1.8263296699254027e-05,335,0.0
0.0,6.19519892307118e-10,4.793740451877276e-06,0.0,1.7891316991673584e-05,0.0001930502099799736,0.0,3324.75,9.34373630653983e-08,-7.78383059028668e-06,9.34373630653983e-08,-14.225352744110047,3016800,419,-8.012855172626674e-06,2.197225270337529,1.889911927364773e-05,335,0.0
0.0,4.876974304753725e-10,4.075266358062842e-06,0.0,1.4090353105147819e-05,0.0001435198777473624,0.0,3324.75,3.0738124860447253e-07,-6.408347970692476e-06,3.0738124860447253e-07,-23.995550745820243,3024000,420,-5.911038693828126e-06,2.1972252255015903,1.4947266481180702e-05,335,0.0
0.0,8.51226873193401e-10,5.5879216632735745e-06,0.0,2.079656239079373e-05,0.0002164721539094848,0.0,3324.64,1.4736443362727978e-07,-3.146463617381155e-06,1.4736443362727978e-07,-17.617549601760174,3031200,421,-2.9090025603032378e-06,2.1972252941131596,2.1655188988252882e-05,335,0.0
0.0,5.922552932793514e-10,4.672719931444409e-06,0.0,1.539126697006923e-05,0.00015506769296530487,0.0,3324.64,-6.5143159602401166e-09,-1.5536354524463289e-06,-6.5143159602401166e-09,-18.12288741441946,3038400,422,-1.6619609911903133e-06,2.1972253017103855,1.6424463505473038e-05,335,0.0
0.0,7.218878445233647e-10,4.86262738726403e-06,0.0,1.683872834124912e-05,0.0001696681413674379,0.0,3324.64,1.2022815346131718e-07,-2.5774090968214132e-06,1.2022815346131718e-07,-18.30249516791137,3045600,423,-2.3328415370340945e-06,2.1972252943086876,1.7718112134760365e-05,335,0.0
0.0,5.342598571338233e-10,4.156391369696217e-06,0.0,1.5024325168485215e-05,0.00014735877961277488,0.0,3324.64,-9.829196321084609e-08,-7.620788246358731e-07,-9.829196321084609e-08,-19.10378489121558,3052800,424,-1.1113419344407156e-06,2.197225302344277,1.5994425727493914e-05,335,0.0
0.0,6.082588991355861e-10,4.703147145215596e-06,0.0,1.6685277574037242e-05,0.0001883172249616412,0.0,3324.64,1.897959202773381e-07,-3.455429114515024e-06,1.897959202773381e-07,-14.157613843420826,3060000,425,-3.2494999133453412e-06,2.197225259517236,1.7538289848954703e-05,335,0.0
0.0,5.113119378364526e-10,4.344871221045803e-06,0.0,1.524425648213649e-05,0.00015976430172774114,0.0,3324.64,7.234198722739025e-08,-2.0456468920855853e-06,7.234198722739025e-08,-20.26567682448834,3067200,426,-1.8724945832646186e-06,2.1972253117769482,1.607866950206381e-05,335,0.0
0.0,6.404666561721243e-10,4.689129989070762e-06,0.0,1.6549970655787738e-05,0.00017718907079880872,0.0,3324.57,-3.9161792906799384e-08,-1.8535124740426812e-06,-3.9161792906799384e-08,-21.948932405703918,3074400,427,-2.079052283700524e-06,2.1972253249814266,1.7438867015008095e-05,335,0.0
0.0,9.47796204590098e-10,5.258952297488222e-06,0.0,1.672569873118459e-05,0.00016907256577032437,0.0,3324.57,4.145179645886429e-08,-2.4024454803827842e-06,4.145179645886429e-08,-18.049612973644617,3081600,428,-2.2972210340851968e-06,2.1972252841096704,1.758012576784247e-05,335,0.0
0.0,5.651571913494622e-10,4.402222585751965e-06,0.0,1.5563080710344827e-05,0.00015716349896976791,0.0,3324.57,2.3172613037144743e-09,-1.0172185742988777e-06,2.3172613037144743e-09,-16.444162734759548,3088800,429,-9.781293394630702e-07,2.197225321370458,1.6415948036609653e-05,335,0.0
0.0,5.029335999131495e-10,4.554848715493907e-06,0.0,1.7132931940810047e-05,0.00017396589330461313,0.0,3324.57,1.8240235589523253e-08,-1.6351872422622663e-06,1.8240235589523253e-08,-20.30234281977964,3096000,430,-1.7084913334674045e-06,2.197225258492288,1.8007219998500498e-05,335,0.0
0.0,6.016485938684595e-10,4.178007948889921e-06,0.0,1.5369672087549142e-05,0.00015034924571428484,0.0,3324.57,3.0468851353745683e-08,-1.6356462229354569e-06,3.0468851353745683e-08,-22.13002520604108,3103200,431,-1.687223024180924e-06,2.1972252426206524,1.6252382256853645e-05,335,0.0
0.0,9.886518690278857e-10,6.181380989543152e-06,0.0,2.2609823322075802e-05,0.00022862921234953265,0.0,3324.81,2.1402239515687875e-07,-8.131475514757662e-07,2.1402239515687875e-07,-15.241890941536616,3110400,432,-3.2885749989055125e-07,2.1972252219536945,2.3699632481674647e-05,335,0.0
0.0,3.745507198972736e-10,3.816003719329746e-06,0.0,1.3643017265295265e-05,0.00013298181715517857,0.0,3324.81,-6.167347491676423e-08,1.0081872585007363e-06,-6.167347491676423e-08,-18.96397346163868,3117600,433,9.417672827280116e-07,2.1972253022307444,1.4552026991394702e-05,335,0.0
0.0,5.395759075730327e-10,4.018926715018897e-06,0.0,1.3084165412158983e-05,0.00014090404960798183,0.0,3324.81,-1.4339216639962774e-08,1.8369489696701445e-06,-1.4339216639962774e-08,-22.217201557102655,3124800,434,2.0649979591086002e-06,2.197225285364837,1.378708605838732e-05,335,0.0
0.0,7.021472917715215e-10,4.858435161543483e-06,0.0,1.692191755661908e-05,0.0001800826701308549,0.0,3324.81,-1.0653573156117015e-07,3.192773717872966e-06,-1.0653573156117015e-07,-17.052424247037795,3132000,435,3.438144584585508e-06,2.1972251917855448,1.7903160768651763e-05,335,0.0
0.0,5.37663993073547e-10,3.919742560125424e-06,0.0,1.5480540061091196e-05,0.00015843592470066154,0.0,3324.81,-2.8635048291134135e-07,4.082324104777533e-06,-2.8635048291134135e-07,-19.109390879598244,3139200,436,3.7119372754230233e-06,2.197225292946295,1.628808171951744e-05,335,0.0
0.0,6.342367019499376e-10,4.2800512508309206e-06,0.0,1.5606103260997388e-05,0.00015825808880860615,0.0,3324.81,-7.3017788411977184e-09,2.68021700099793e-06,-7.3017788411977184e-09,-20.5059135972129,3146400,437,2.633558879126809e-06,2.197225311590881,1.6628016034567443e-05,335,0.0
0.0,7.732672351859611e-10,5.062250130473823e-06,0.0,1.785273669972704e-05,0.00018431112635106556,0.0,3324.74,-8.482261564958537e-08,3.2478854076409056e-07,-8.482261564958537e-08,-18.98826443167906,3153600,438,-5.734406853688045e-08,2.1972252888338906,1.8685748642272284e-05,335,0.0
0.0,7.1839412571102e-10,4.544626609796791e-06,0.0,1.6602661776849843e-05,0.00016271836550665008,0.0,3324.74,4.001758345628713e-08,-3.0924983190821393e-06,4.001758345628713e-08,-21.54260312642175,3160800,439,-3.1287104499636337e-06,2.1972252371107897,1.7474866936514068e-05,335,0.0
0.0,6.924112472513643e-10,4.117594194464872e-06,0.0,1.4257009011365409e-05,0.00014207538472288598,0.0,3324.74,1.5095072328551924e-08,-1.7913066956487524e-06,1.5095072328551924e-08,-23.975874607700923,3168000,440,-1.778041461177498e-06,2.197225283528819,1.515826711781741e-05,335,0.0
0.0,4.648344856343332e-10,3.7511130444826185e-06,0.0,1.3830746088306763e-05,0.00013630007368341636,0.0,3324.74,-1.2937740972202812e-08,-1.4524258611560622e-06,-1.2937740972202812e-08,-17.42661115747122,3175200,441,-1.5275581157805078e-06,2.1972253101969517,1.4641735625501963e-05,335,0.0
0.0,5.79865478438021e-10,3.6912792918436733e-06,0.0,1.3973301133688215e-05,0.00013901899032357543,0.0,3324.74,-2.3245725061163442e-08,-4.010287432389676e-06,-2.3245725061163442e-08,-22.39994815868045,3182400,442,-4.331109502817388e-06,2.197225274793686,1.4962134911646745e-05,335,0.0
0.0,5.479279142933697e-10,4.167814680749735e-06,0.0,1.6975670719664666e-05,0.00016535272556341166,0.0,3324.74,2.1863789058290867e-07,-4.163399424832634e-06,2.1863789058290867e-07,-16.881406549800325,3189600,443,-3.810208671675693e-06,2.1972252668656083,1.7917284954935846e-05,335,0.0
0.0,3.731380871683907e-10,3.3767873313370796e-06,0.0,1.1746822134713866e-05,0.00011690254116544527,0.0,3324.75,4.3828606204908164e-08,-2.515547904469643e-06,4.3828606204908164e-08,-22.68843887720789,3196800,444,-2.4084667544791104e-06,2.1972253246534437,1.2508054614795343e-05,335,0.0
0.0,7.06746672373663e-10,4.299928645668664e-06,0.0,1.572569746384083e-05,0.000155806361949702,0.0,3324.75,6.799203299475987e-10,-1.5059019452748597e-06,6.799203299475987e-10,-16.8918742291339,3204000,445,-1.5030917450807363e-06,2.197225282343607,1.6587618390851918e-05,335,0.0
0.0,5.057274835897667e-10,3.66864946639285e-06,0.0,1.3613463477198337e-05,0.00012906417339982672,0.0,3324.75,9.018709654796387e-08,-2.9883510468806476e-06,9.018709654796387e-08,-31.318788619700566,3211200,446,-2.9909885175325436e-06,2.1972253307337484,1.4432149545035028e-05,335,0.0
0.0,8.153432395032193e-10,5.769259290645642e-06,0.0,2.1094340725937853e-05,0.00022863221780756334,0.0,3324.75,2.6431954382873916e-07,-1.9306786212598615e-06,2.6431954382873916e-07,-13.400004559329577,3218400,447,-1.6131040452731643e-06,2.1972252517654782,2.1944025556493552e-05,335,0.0
0.0,5.576102628349243e-10,4.068790629718628e-06,0.0,1.5149210737098533e-05,0.00015776844323163209,0.0,3324.75,-9.585521776327105e-08,1.957919180249601e-06,-9.585521776327105e-08,-23.063416221372037,3225600,448,2.1426933693815966e-06,2.197225293416195,1.6062317074044212e-05,335,0.0
