episode_length,PMM:episode_rewards,avg_q_selected,fps,q_loss,advantage_norm,grad_norm,frames,policy_gradient_loss,P09:episode_rewards,policy_entropy,explained_variance,epoch_idx,rollout_prob_std,policy_gradient_bias_correction,policy_loss,avg_q_retraced,model_prob_std,P01:episode_rewards
3324.74,0.0,1.3320826090910814e-05,335,2.032642559175876e-09,0.0003835113786794533,4.885222719351644e-06,1339200,1.3060333403788177e-08,0.0,2.197225280259021,-1188.9181773940154,186,3.255482018999906e-05,0.0,1.3060333403788177e-08,1.406630462939074e-05,2.6515133873814465e-05,0.0
3324.74,0.0,1.5047786185918907e-05,335,2.3924446045832315e-09,0.00044796510305161513,6.1362638894999474e-06,1346400,-3.540097725440199e-07,0.0,2.197225240069034,-874.4267350341054,187,3.622758993359643e-05,0.0,-3.540097725440199e-07,1.493757907822369e-05,3.0454042219167724e-05,0.0
3324.74,0.0,1.5643631856400368e-05,335,2.4862572380632676e-09,0.0004398270695290052,5.843930672585288e-06,1353600,-3.4067445569095787e-07,0.0,2.1972252242022723,-692.0699637734543,188,3.712349735310069e-05,0.0,-3.4067445569095787e-07,1.528925018988649e-05,3.22609433078469e-05,0.0
3324.68,0.0,1.5764589389232603e-05,335,3.1287806033004087e-09,0.000428845443590172,5.882655212462762e-06,1360800,-5.036207218043139e-07,0.0,2.1972251937219074,-1393.8483351760722,189,3.7001136980896786e-05,0.0,-5.036207218043139e-07,1.563589657153999e-05,3.1802279048615816e-05,0.0
3324.68,0.0,1.4825126554701913e-05,335,1.985331561038653e-09,0.0003301387900748906,4.391085507074052e-06,1368000,-4.003989314993697e-07,0.0,2.197225248987082,-1815.2379275463875,190,2.5683776100017305e-05,0.0,-4.003989314993697e-07,1.4781297400281681e-05,2.1620058028926926e-05,0.0
3324.68,0.0,1.421397919182074e-05,335,1.7861318580374777e-09,0.0003305552793661897,4.479854703736035e-06,1375200,-2.992947654331624e-07,0.0,2.197225215608481,-1453.6313323812026,191,2.6626811864659392e-05,0.0,-2.992947654331624e-07,1.4677940371305258e-05,2.2392151770758276e-05,0.0
3324.68,0.0,1.604360732423711e-05,335,2.410964302967196e-09,0.0004241850901175912,5.2610711545687205e-06,1382400,-4.511291964524503e-07,0.0,2.1972252049206427,-516.2057410136448,192,3.7047959084574474e-05,0.0,-4.511291964524503e-07,1.574760178509822e-05,3.203926121212017e-05,0.0
3324.68,0.0,1.4545244814923663e-05,335,1.7397441139470953e-09,0.000361650082793286,4.603101212196658e-06,1389600,-2.2171768361680565e-07,0.0,2.1972252410240274,-1089.6638257050672,193,3.090026088154635e-05,0.0,-2.2171768361680565e-07,1.4485530544577335e-05,2.5243378030859998e-05,0.0
3324.58,0.0,1.5265824247389248e-05,335,2.6749487148367645e-09,0.00046344749859276676,5.549995992803314e-06,1396800,-2.115979820972218e-07,0.0,2.1972251846109123,-347.3478591431512,194,4.156650939163473e-05,0.0,-2.115979820972218e-07,1.4525663401248797e-05,3.6741321934735576e-05,0.0
3324.58,0.0,1.285077141502038e-05,335,1.8507038014199118e-09,0.00033769695425041427,4.378009033529688e-06,1404000,-1.3651171475057587e-07,0.0,2.1972252266873755,-1712.0677578326745,195,3.0188593982186844e-05,0.0,-1.3651171475057587e-07,1.3034111512299792e-05,2.4578386099955468e-05,0.0
3324.58,0.0,1.3917428082515253e-05,335,2.8012039107084037e-09,0.00041915428540910215,6.607913183309933e-06,1411200,-5.597952973726829e-07,0.0,2.197225279195656,-1657.5327558918862,196,3.0370718232170822e-05,0.0,-5.597952973726829e-07,1.3849845929831763e-05,2.509917136390621e-05,0.0
3324.58,0.0,1.3039256722743599e-05,335,1.611835715808814e-09,0.00033792182142148035,4.1625190979335714e-06,1418400,-2.470231131935497e-07,0.0,2.1972252871876674,-1392.3056547302808,197,2.9673093667898208e-05,0.0,-2.470231131935497e-07,1.2890579261714999e-05,2.495513107034986e-05,0.0
3324.58,0.0,1.3436945439895089e-05,335,1.95546097070731e-09,0.00040739556414700744,4.912740326961023e-06,1425600,-2.8633758824387057e-07,0.0,2.1972252701388464,-617.3462635945991,198,3.4561367764742125e-05,0.0,-2.8633758824387057e-07,1.390912433223656e-05,2.948638097437753e-05,0.0
3324.58,0.0,1.3849938514273697e-05,335,2.456634021765579e-09,0.0003699079447099492,4.962297287013301e-06,1432800,-2.3142727561867407e-07,0.0,2.1972252336854026,-1000.2230502988674,199,3.2039548312035976e-05,0.0,-2.3142727561867407e-07,1.36120031960451e-05,2.7631232346519425e-05,0.0
3324.5,0.0,1.3076007056706803e-05,335,2.4787486211718105e-09,0.00039455645463856546,4.850264740559113e-06,1440000,-2.0084848919939436e-07,0.0,2.1972251710342983,-1096.3271705567931,200,3.588142178792111e-05,0.0,-2.0084848919939436e-07,1.3499535076363597e-05,3.0411378903212358e-05,0.0
3324.5,0.0,1.3596902014637995e-05,335,1.982625876957605e-09,0.0003235893064796497,4.253975065200853e-06,1447200,-1.6950538938780135e-07,0.0,2.1972252373468306,-1797.0652347576429,201,2.6941585876055263e-05,0.0,-1.6950538938780135e-07,1.3471396312539467e-05,2.2714727241271574e-05,0.0
3324.5,0.0,1.3072685871354206e-05,335,1.6084809612415213e-09,0.0003075210933094036,3.913557007097056e-06,1454400,-3.0913016473932935e-07,0.0,2.1972252372198238,-1469.827011199299,202,2.8098256841134113e-05,0.0,-3.0913016473932935e-07,1.2880798239032459e-05,2.3125764894583096e-05,0.0
3324.5,0.0,1.3198317598604291e-05,335,2.046027609571679e-09,0.0004061722315213716,4.729680846252399e-06,1461600,-2.463828171113865e-07,0.0,2.197225152487477,-590.4981959012007,203,3.3762740508280176e-05,0.0,-2.463828171113865e-07,1.3354692186348313e-05,2.9694536887472835e-05,0.0
3324.5,0.0,1.2617138254115971e-05,335,1.666530268900013e-09,0.00033534714496430423,4.443682279578682e-06,1468800,-3.394286815309051e-07,0.0,2.197225286818686,-1517.77319623872,204,2.8029028813887795e-05,0.0,-3.394286815309051e-07,1.2620866844728018e-05,2.330419739501555e-05,0.0
3324.64,0.0,1.3210943056080959e-05,335,2.791420884326609e-09,0.0004712800625442729,5.877585802153204e-06,1476000,-2.730706388017386e-07,0.0,2.1972251925676587,-141.96063182226723,205,4.1450969818286135e-05,0.0,-2.730706388017386e-07,1.3864956100434709e-05,3.594398376312783e-05,0.0
3324.64,0.0,1.3654068431140418e-05,335,1.935512174969197e-09,0.00033075787634485345,4.94960673397817e-06,1483200,-4.1702254432347937e-07,0.0,2.197225236192582,-1807.1667004126975,206,2.6634183987959033e-05,0.0,-4.1702254432347937e-07,1.333923071981536e-05,2.1728512901995414e-05,0.0
3324.64,0.0,1.3764066090790573e-05,335,2.0868831804129983e-09,0.0003626116287912985,5.343394005499588e-06,1490400,-4.5254580256038856e-07,0.0,2.1972252250474598,-1599.821463961989,207,2.8725962175126517e-05,0.0,-4.5254580256038856e-07,1.3694897931513662e-05,2.3648004234143544e-05,0.0
3324.64,0.0,1.4282951986927468e-05,335,1.7627326870998096e-09,0.0003450677070000134,4.932080672256192e-06,1497600,-4.934683829684654e-07,0.0,2.197225263203033,-1518.8574183437568,208,2.9921530598175088e-05,0.0,-4.934683829684654e-07,1.4060818563167961e-05,2.5287438381587826e-05,0.0
3324.64,0.0,1.413297207194913e-05,335,3.078196883272236e-09,0.0004743394972658452,6.2635286292785856e-06,1504800,-1.4569834319805034e-07,0.0,2.19722520516663,-475.0574950413225,209,3.723245787963481e-05,0.0,-1.4569834319805034e-07,1.3710404869365082e-05,3.311715200781268e-05,0.0
3324.64,0.0,1.255262711556353e-05,335,2.1787182605658844e-09,0.00038303988933014425,5.023245229813965e-06,1512000,-1.7234886047677923e-07,0.0,2.1972252515667963,-1028.8091165249452,210,3.072343242814487e-05,0.0,-1.7234886047677923e-07,1.2960752800110988e-05,2.584547225724002e-05,0.0
3324.65,0.0,1.3328834573037909e-05,335,2.4088680043173385e-09,0.0003956093988860931,5.453892208534117e-06,1519200,-1.621846270368689e-07,0.0,2.197225224640634,-1390.6265084485276,211,3.4595714514661525e-05,0.0,-1.621846270368689e-07,1.3177956754598728e-05,2.985413470066495e-05,0.0
3324.65,0.0,1.2565131031954805e-05,335,2.0227556440872307e-09,0.0003595383215228953,5.595026303788431e-06,1526400,-3.0244685478846484e-07,0.0,2.197225288597364,-1691.2394513494426,212,2.666556173728719e-05,0.0,-3.0244685478846484e-07,1.2378607601734138e-05,2.2357302578009854e-05,0.0
3324.65,0.0,1.1991734738833572e-05,335,1.4381761713586131e-09,0.0003060232080115739,3.9152714706946226e-06,1533600,-1.749424536018311e-07,0.0,2.1972252658750646,-1400.723295767883,213,2.5716592274207152e-05,0.0,-1.749424536018311e-07,1.183371739260967e-05,2.196187881758433e-05,0.0
3324.65,0.0,1.201679130454681e-05,335,1.759555596211424e-09,0.0003443308591574165,4.0925666137839674e-06,1540800,-3.1370724494786616e-07,0.0,2.1972252772157153,-764.5018131412398,214,2.985120547959598e-05,0.0,-3.1370724494786616e-07,1.1866198477610806e-05,2.5552579966756646e-05,0.0
3324.65,0.0,1.1742594246581296e-05,335,2.2231245721416785e-09,0.0003673241405560051,5.1695430581715194e-06,1548000,-1.4209093674750388e-07,0.0,2.197225238053256,-1223.2646155191728,215,2.9943744254377292e-05,0.0,-1.4209093674750388e-07,1.149876472270258e-05,2.567757161585409e-05,0.0
3324.64,0.0,1.2883988330675496e-05,335,3.0771038731924243e-09,0.0004761554258512147,5.642417042762764e-06,1555200,-5.323483134143856e-07,0.0,2.19722515062365,-175.78554341231862,216,3.974887438160117e-05,0.0,-5.323483134143856e-07,1.3003681768489674e-05,3.5676140176878265e-05,0.0
3324.64,0.0,1.2568321054981493e-05,335,1.63330444818484e-09,0.0003120703966302559,4.048670995467539e-06,1562400,-2.529043940982919e-07,0.0,2.197225273115925,-1680.7894638310222,217,2.8100233428504406e-05,0.0,-2.529043940982919e-07,1.2280581614641773e-05,2.338761013879354e-05,0.0
3324.64,0.0,1.2228438852727498e-05,335,2.175446517109984e-09,0.0003686126645018772,5.319406236557047e-06,1569600,-2.678231507611955e-07,0.0,2.1972251730021974,-1964.224015245075,218,2.754245694822498e-05,0.0,-2.678231507611955e-07,1.2488440009006066e-05,2.3654737450776396e-05,0.0
3324.64,0.0,1.2594140847619124e-05,335,1.7070912281083375e-09,0.00032389775516909123,4.157097814074711e-06,1576800,-3.3952908092189835e-07,0.0,2.197225225329571,-1573.614973493733,219,2.7038203084156535e-05,0.0,-3.3952908092189835e-07,1.2542119770034835e-05,2.2911287644300344e-05,0.0
3324.64,0.0,1.27502673311247e-05,335,1.8509944032328993e-09,0.00038692073500756345,4.75883024461749e-06,1584000,-3.484913303825084e-07,0.0,2.1972252559598795,-307.2026143217402,220,3.511823146322727e-05,0.0,-3.484913303825084e-07,1.2676813909757783e-05,3.087033156103889e-05,0.0
3324.64,0.0,1.2681592884478072e-05,335,1.918373157370189e-09,0.00035165890071534137,4.654591890752217e-06,1591200,-3.771416727199165e-07,0.0,2.197225285068391,-1215.0720765147323,221,2.8294848766223663e-05,0.0,-3.771416727199165e-07,1.2551086539414905e-05,2.412112365459567e-05,0.0
3324.7,0.0,1.2782017155786502e-05,335,2.287209666722314e-09,0.0003668836232868225,4.561921678403601e-06,1598400,-3.616428428073789e-07,0.0,2.1972252164442074,-819.4120371232808,222,3.339049749101339e-05,0.0,-3.616428428073789e-07,1.2280135121424487e-05,2.9405090340925608e-05,0.0
3324.7,0.0,1.1748329739459953e-05,335,2.0737378584489825e-09,0.00035265902808055097,5.154218681405841e-06,1605600,-3.745771588777617e-08,0.0,2.1972252131265306,-1714.6696458601257,223,2.7530203099878708e-05,0.0,-3.745771588777617e-08,1.1988353103093185e-05,2.3326111419993762e-05,0.0
3324.7,0.0,1.1609467524235865e-05,335,1.221156117203698e-09,0.0002833803404436286,3.463499876666223e-06,1612800,-4.0418361559386226e-07,0.0,2.197225242146739,-1896.4990935551236,224,2.454878890101023e-05,0.0,-4.0418361559386226e-07,1.1399595788319588e-05,2.0768931045712117e-05,0.0
3324.7,0.0,1.1975441964950046e-05,335,1.3935349729902511e-09,0.00031352706588133773,3.53360719369097e-06,1620000,-3.841046427278707e-07,0.0,2.1972252842452793,-757.7362618948165,225,2.8381488739571954e-05,0.0,-3.841046427278707e-07,1.2132850951787525e-05,2.412010206195906e-05,0.0
3324.7,0.0,1.1544569526471432e-05,335,1.1550214508011224e-09,0.00030317461720252983,3.571590346698673e-06,1627200,-1.5146304786141043e-07,0.0,2.1972252678587325,-890.6888333569539,226,2.6591639823752506e-05,0.0,-1.5146304786141043e-07,1.1739976832236681e-05,2.2537119669996244e-05,0.0
3324.7,0.0,1.2534859374621977e-05,335,1.9057934609408634e-09,0.00039184537768917734,4.485675467759691e-06,1634400,-2.7498842930620354e-07,0.0,2.197225290972089,-241.4328170956285,227,3.161737736404058e-05,0.0,-2.7498842930620354e-07,1.2458011260713689e-05,2.7966204607922866e-05,0.0
3324.59,0.0,1.1300776705088993e-05,334,1.155247334105315e-09,0.00027614460051340184,3.445554549175799e-06,1641600,-2.9684189380753717e-07,0.0,2.197225265089797,-1645.3199535329436,228,2.4530094658316752e-05,0.0,-2.9684189380753717e-07,1.119435689879634e-05,2.058740805982142e-05,0.0
3324.59,0.0,1.171524101420165e-05,334,2.066330949514658e-09,0.00034215912585652304,4.7192000696401526e-06,1648800,-2.501713351700119e-07,0.0,2.197225201917761,-1612.3239818900868,229,2.483339904600319e-05,0.0,-2.501713351700119e-07,1.195290096530751e-05,2.12622699563243e-05,0.0
3324.59,0.0,1.2526834750335386e-05,334,1.451194246520796e-09,0.0003015318112856673,4.12458463075462e-06,1656000,-3.7821844979673147e-07,0.0,2.1972252887172044,-1568.9409773497573,230,2.534480877806773e-05,0.0,-3.7821844979673147e-07,1.216736851494148e-05,2.14106687356617e-05,0.0
3324.59,0.0,1.2613068527078066e-05,334,2.390745509177664e-09,0.00042854614093251205,5.11560518941459e-06,1663200,-3.8660422099297195e-07,0.0,2.1972252202790883,-82.8594616999418,231,3.630243021295847e-05,0.0,-3.8660422099297195e-07,1.2639107506849598e-05,3.2156701143985775e-05,0.0
3324.59,0.0,1.2135298762687954e-05,334,1.7027814963651341e-09,0.0003181356543537264,4.114634225301921e-06,1670400,-2.0215730004168665e-07,0.0,2.197225297902742,-1091.8949973686665,232,2.740169849285057e-05,0.0,-2.0215730004168665e-07,1.1897412509677146e-05,2.3671823698714336e-05,0.0
3324.54,0.0,1.2586174059180619e-05,334,2.85936546200271e-09,0.0004482972771932108,5.686468775973663e-06,1677600,-1.5522590950484932e-07,0.0,2.1972252211684267,-660.16715260184,233,3.695445396168733e-05,0.0,-1.5522590950484932e-07,1.3147977349887248e-05,3.3227136171656225e-05,0.0
3324.54,0.0,1.2436599399265222e-05,335,1.7004471826618332e-09,0.00034618223061372457,5.132433530507618e-06,1684800,-1.7131156130784413e-07,0.0,2.1972252825359817,-1700.0839952088477,234,2.435288365864191e-05,0.0,-1.7131156130784413e-07,1.2035846924889138e-05,2.079070941550844e-05,0.0
3324.54,0.0,1.1447424818752119e-05,335,8.715879971390824e-10,0.00023395762312108877,2.6352531195729177e-06,1692000,-2.750689388293229e-07,0.0,2.1972252803378636,-1635.7658014569206,235,2.1098568040236112e-05,0.0,-2.750689388293229e-07,1.1558444714771054e-05,1.8124872194260796e-05,0.0
3324.54,0.0,1.1981042690451202e-05,335,1.463115504945435e-09,0.0003112270288820653,3.6754447797434733e-06,1699200,-2.715726118000724e-07,0.0,2.197225291949731,-962.8394123811825,236,2.6870632803247982e-05,0.0,-2.715726118000724e-07,1.1578931558500381e-05,2.3602444000402415e-05,0.0
3324.54,0.0,1.172602792329209e-05,335,1.7618548827787812e-09,0.00034782318170774193,4.285891044341307e-06,1706400,-4.301558410349383e-07,0.0,2.197225256388781,-984.1039558653415,237,2.7905064794669685e-05,0.0,-4.301558410349383e-07,1.1941921362021366e-05,2.4345268191551905e-05,0.0
3324.54,0.0,1.290540999900172e-05,335,1.886908072649129e-09,0.0003787343276825632,4.399710684216831e-06,1713600,-2.3511160801722481e-07,0.0,2.197225236965235,-545.1744526292596,238,3.2378934875864806e-05,0.0,-2.3511160801722481e-07,1.2597789081956719e-05,2.872886468601434e-05,0.0
3324.59,0.0,1.1781272292929708e-05,334,1.993182283003316e-09,0.00033466337917758437,4.541044925012324e-06,1720800,-2.5868948120810574e-07,0.0,2.1972252660989757,-1486.4187341978816,239,2.6677546567410687e-05,0.0,-2.5868948120810574e-07,1.1853054531226036e-05,2.3172358685869876e-05,0.0
3324.59,0.0,1.2225699499883793e-05,334,1.922540871880845e-09,0.00032984261329570275,4.088702819617874e-06,1728000,-1.881654330637342e-07,0.0,2.19722523249331,-1593.7346250624125,240,2.711539493940029e-05,0.0,-1.881654330637342e-07,1.228130980918996e-05,2.3502437242655107e-05,0.0
3324.59,0.0,1.2184754686978118e-05,334,1.1301117602916014e-09,0.0002609889639997649,3.1174633316571263e-06,1735200,-2.433602195259717e-07,0.0,2.1972252979354248,-1693.6786618832746,241,2.2927625218792112e-05,0.0,-2.433602195259717e-07,1.1889820103706805e-05,1.9442369797745293e-05,0.0
3324.59,0.0,1.2487480196425708e-05,334,1.6601234992117131e-09,0.00035804538541099276,4.171650944373083e-06,1742400,-2.972562611602425e-07,0.0,2.197225292589929,-215.23375048476234,242,2.9565736893480926e-05,0.0,-2.972562611602425e-07,1.2667147409586136e-05,2.6521419964132693e-05,0.0
3324.59,0.0,1.1632103870450193e-05,334,1.4411481745323381e-09,0.00030298308713661807,3.7847412001753027e-06,1749600,-2.9949485537499363e-07,0.0,2.1972252344895926,-1327.009366573865,243,2.6340919553131386e-05,0.0,-2.9949485537499363e-07,1.1695238619828528e-05,2.290060486940145e-05,0.0
3324.66,0.0,1.2895289541894446e-05,334,2.127967108940851e-09,0.00039178500781864446,4.831662068009924e-06,1756800,-1.4086551001557004e-07,0.0,2.197225184525762,-601.1775524442962,244,3.1756893694227257e-05,0.0,-1.4086551001557004e-07,1.2664261807335676e-05,2.871038396094827e-05,0.0
3324.66,0.0,1.2607911100245936e-05,335,2.3026506292585672e-09,0.0003871444275652237,5.737167939763937e-06,1764000,-3.786823459653882e-07,0.0,2.197225273771892,-1744.5568010990771,245,2.5920823437492423e-05,0.0,-3.786823459653882e-07,1.2683275593132302e-05,2.2331847550601327e-05,0.0
3324.66,0.0,1.2222366474914877e-05,334,1.1590139975278038e-09,0.0002823458708351963,3.384598134200405e-06,1771200,-2.358458808220117e-07,0.0,2.1972252684610862,-1593.3948644818108,246,2.3610406571065527e-05,0.0,-2.358458808220117e-07,1.2430775418278526e-05,2.0306533629915072e-05,0.0
3324.66,0.0,1.2722710425769325e-05,334,1.4232980466990938e-09,0.00030459800474379303,3.7249728198774564e-06,1778400,-1.9665563875834314e-07,0.0,2.197225233940851,-1487.7689097976686,247,2.663542010087631e-05,0.0,-1.9665563875834314e-07,1.2552984121142914e-05,2.3129291192939642e-05,0.0
3324.66,0.0,1.2722337893776733e-05,334,1.612749754247941e-09,0.00033629477324050933,4.024948604746956e-06,1785600,-3.9232639122185297e-07,0.0,2.1972252366100156,-894.4076626392889,248,2.7165379964136745e-05,0.0,-3.9232639122185297e-07,1.3342125156696771e-05,2.4208133926807852e-05,0.0
3324.66,0.0,1.3608708748555502e-05,334,2.6982922207979507e-09,0.00043761357744172443,5.577217558824023e-06,1792800,-3.3202179263865487e-07,0.0,2.1972252003351844,-529.3791484193632,249,3.5864928900378966e-05,0.0,-3.3202179263865487e-07,1.3499639760066676e-05,3.204213498892497e-05,0.0
3324.72,0.0,1.1999414565300128e-05,334,1.7220743835426377e-09,0.000299058909026446,3.7828413659312602e-06,1800000,-3.0277867753866317e-07,0.0,2.197225219648351,-1280.1294990563495,250,2.6268540095004886e-05,0.0,-3.0277867753866317e-07,1.1973295581695983e-05,2.3049933036699242e-05,0.0
3324.72,0.0,1.1978540364618802e-05,334,1.1470316778818836e-09,0.00027513491433258275,3.5328273326184475e-06,1807200,-2.7154659923170916e-07,0.0,2.1972252642067653,-1763.739290574193,251,1.996225016045271e-05,0.0,-2.7154659923170916e-07,1.2272827822153697e-05,1.744677636217209e-05,0.0
3324.72,0.0,1.2699212527891973e-05,334,1.3012601793093276e-09,0.0002807929017200691,3.755232769639122e-06,1814400,-2.7500536157011615e-07,0.0,2.19722520325865,-1860.0388221144963,252,2.0871688658710282e-05,0.0,-2.7500536157011615e-07,1.2294802970086851e-05,1.797624585604819e-05,0.0
3324.72,0.0,1.2865995204068485e-05,334,1.2776782432836745e-09,0.00033168436444495355,3.6368362908724492e-06,1821600,-4.289986844550891e-07,0.0,2.1972252450722123,-349.8251342598898,253,2.78990884617199e-05,0.0,-4.289986844550891e-07,1.2453799694839924e-05,2.5345501770478034e-05,0.0
3324.72,0.0,1.1148314084450594e-05,335,9.107510861521433e-10,0.00023687919718830985,2.4778479957644413e-06,1828800,-2.9524567902627824e-07,0.0,2.1972252640080834,-1436.0612170358784,254,2.2793091479906295e-05,0.0,-2.9524567902627824e-07,1.0898017415326781e-05,1.9750576504795016e-05,0.0
3324.63,0.0,1.1431824383105467e-05,334,1.963557636235755e-09,0.0003503935649474029,4.195889992089882e-06,1836000,-2.2748182101491856e-07,0.0,2.197225216135146,-432.17947422956667,255,3.120728982378657e-05,0.0,-2.2748182101491856e-07,1.1336273123488931e-05,2.8418840571773564e-05,0.0
3324.63,0.0,1.0636158823382591e-05,334,1.432994979806916e-09,0.0002922555694987097,3.9586025025642345e-06,1843200,-2.8083334573514367e-07,0.0,2.197225245746528,-1590.57626383552,256,2.3972202846475884e-05,0.0,-2.8083334573514367e-07,1.026832950115737e-05,2.0751173822572467e-05,0.0
3324.63,0.0,1.0046618142941422e-05,335,1.7595952336155993e-09,0.0003328369051981973,4.765180936509078e-06,1850400,-2.743132566444905e-07,0.0,2.1972252416957625,-1786.9357570817733,257,2.446461831916333e-05,0.0,-2.743132566444905e-07,1.0460987528647087e-05,2.1698399949263938e-05,0.0
3324.63,0.0,1.0728946592265971e-05,334,1.2519008313091328e-09,0.00028838594047872197,3.727295028152357e-06,1857600,-2.4767388906220776e-07,0.0,2.197225287197128,-1309.0154551699022,258,2.3877937311562206e-05,0.0,-2.4767388906220776e-07,1.0575570596800042e-05,2.0870322486954385e-05,0.0
3324.63,0.0,1.089832698287157e-05,335,1.2979047621595644e-09,0.0003256111310759205,4.061288009153571e-06,1864800,-1.9365368958920316e-07,0.0,2.1972252256624283,-643.4566836604215,259,2.4443046421791022e-05,0.0,-1.9365368958920316e-07,1.0623625860153838e-05,2.139450696422356e-05,0.0
3324.63,0.0,1.0546685850690353e-05,334,1.3162803382901017e-09,0.00031087128315757383,3.49190518680606e-06,1872000,-1.9615523389016008e-07,0.0,2.1972252745445444,-651.7492148949528,260,2.7242524157594188e-05,0.0,-1.9615523389016008e-07,1.0908363369828543e-05,2.4482527675657184e-05,0.0
3324.65,0.0,1.1015202285631988e-05,335,1.4783953147000075e-09,0.00030741008281605624,4.033854876287065e-06,1879200,-2.684338938021011e-07,0.0,2.197225256962751,-1375.6522892138503,261,2.5088997070275537e-05,0.0,-2.684338938021011e-07,1.1196637696838766e-05,2.2450678538306146e-05,0.0
3324.65,0.0,1.1816852533380974e-05,335,2.278011079190297e-09,0.0003432017325163813,5.0529354565617465e-06,1886400,-3.798697532740863e-07,0.0,2.197225224013051,-1383.5303861967425,262,2.403937061482189e-05,0.0,-3.798697532740863e-07,1.150457169991588e-05,2.1021994034361453e-05,0.0
3324.65,0.0,1.0685829978582559e-05,335,8.751885645278441e-10,0.00023933112929427574,2.805339760890834e-06,1893600,-2.4482372862908366e-07,0.0,2.1972252913883756,-1573.9417978720344,263,2.119518737142951e-05,0.0,-2.4482372862908366e-07,1.0636488246233516e-05,1.8395907075804035e-05,0.0
3324.65,0.0,1.1430302697975347e-05,334,1.1331778627376328e-09,0.0003130761788569815,3.879315185098362e-06,1900800,-4.0052303934182057e-07,0.0,2.1972252905368808,-361.31220728681825,264,2.499784235718084e-05,0.0,-4.0052303934182057e-07,1.1162524557550963e-05,2.2222131595849074e-05,0.0
3324.65,0.0,1.0732943731845107e-05,334,1.0127473159273757e-09,0.00024694747625518315,2.978108500864919e-06,1908000,-1.982728586458028e-07,0.0,2.1972252882756886,-1448.8957245663673,265,2.207957374962245e-05,0.0,-1.982728586458028e-07,1.0838438055646981e-05,1.8909821219573112e-05,0.0
3324.65,0.0,1.1710401439953275e-05,334,2.2110430629267832e-09,0.0003829274484815321,4.436245420721015e-06,1915200,-1.8655468155110497e-07,0.0,2.1972251812112393,-309.0228456561307,266,3.2369733239174064e-05,0.0,-1.8655468155110497e-07,1.1565689343769533e-05,2.9239297468036188e-05,0.0
3324.65,0.0,1.0618863818745153e-05,334,1.034454895618298e-09,0.000264175071154303,3.5613551365364736e-06,1922400,-1.596405568839716e-07,0.0,2.1972252245460235,-1683.044670482637,267,2.133352557725702e-05,0.0,-1.596405568839716e-07,1.1010542045174331e-05,1.8733466143650784e-05,0.0
3324.65,0.0,1.2055850539646989e-05,334,2.0275846551224938e-09,0.00033069922741051696,4.6771606472142205e-06,1929600,-4.031393879611867e-07,0.0,2.1972252735290576,-1572.3755354907526,268,2.2971465265870076e-05,0.0,-4.031393879611867e-07,1.1989380550704198e-05,2.0381979048498618e-05,0.0
3324.65,0.0,1.1517994379352436e-05,334,1.2278350079849773e-09,0.0002830970692526588,3.5385560496108166e-06,1936800,-3.6697844788783013e-07,0.0,2.197225322417481,-1288.5724859377945,269,2.2562798142321757e-05,0.0,-3.6697844788783013e-07,1.1649651676853629e-05,1.9795626337096143e-05,0.0
3324.65,0.0,1.1562104072484223e-05,334,1.0920664611965942e-09,0.0002724031965213947,2.993281641953173e-06,1944000,-3.20654866400535e-07,0.0,2.197225279114234,-523.8266964186057,270,2.3942685083346794e-05,0.0,-3.20654866400535e-07,1.1506347924758246e-05,2.1446320297995738e-05,0.0
3324.65,0.0,1.18680662116909e-05,334,1.1759435410447186e-09,0.00027684861227763067,3.345275493920933e-06,1951200,-1.743788077528137e-07,0.0,2.197225292562693,-989.2477202607676,271,2.321120032909646e-05,0.0,-1.743788077528137e-07,1.1797677236849944e-05,2.0671393509722155e-05,0.0
3324.62,0.0,1.1910440363884671e-05,334,1.7966079814366218e-09,0.00033102934482783484,4.17255779874164e-06,1958400,-2.857488961434741e-07,0.0,2.197225244474159,-1084.05267547076,272,2.5458853211197402e-05,0.0,-2.857488961434741e-07,1.1755904006506134e-05,2.291598815088401e-05,0.0
3324.62,0.0,1.1637264697706015e-05,334,1.4007131192859974e-09,0.00027499446790041056,3.45319954754999e-06,1965600,-2.1623627834011126e-07,0.0,2.197225304018884,-1629.6579594290067,273,2.0745554588802045e-05,0.0,-2.1623627834011126e-07,1.1073856179546203e-05,1.7749550940439326e-05,0.0
3324.62,0.0,1.0089814647538709e-05,334,8.620022125074772e-10,0.00022372476926374392,2.556891481236067e-06,1972800,-1.3715573026341228e-07,0.0,2.1972253188822006,-1777.3402685163608,274,1.9183071428811233e-05,0.0,-1.3715573026341228e-07,9.825485132050888e-06,1.6253087614549555e-05,0.0
3324.62,0.0,1.005580193511549e-05,334,1.3135253699850313e-09,0.00032292432266088834,3.4289304750187144e-06,1980000,-2.543949112987872e-07,0.0,2.1972252598105286,-473.3399258765001,275,2.696599854946593e-05,0.0,-2.543949112987872e-07,1.0439040655879445e-05,2.38292040464781e-05,0.0
3324.62,0.0,1.0129088030703435e-05,334,8.621797717967651e-10,0.0002459755988106146,2.9913064361403806e-06,1987200,-3.0369333057454446e-07,0.0,2.1972252816876403,-1232.44503454081,276,2.092877845761207e-05,0.0,-3.0369333057454446e-07,9.963217458770339e-06,1.7925478530185108e-05,0.0
