episode_length,rollout_prob_std,explained_variance,policy_entropy,policy_loss,q_loss,P01:episode_rewards,policy_gradient_loss,grad_norm,PMM:episode_rewards,P09:episode_rewards,epoch_idx,avg_q_retraced,frames,model_prob_std,policy_gradient_bias_correction,avg_q_selected,fps,advantage_norm
3324.37,2.9881017175093515e-05,-512.1568962450941,2.197225294141542,2.3642252784768514e-07,1.120637273642158e-09,0.0,2.3642252784768514e-07,2.519526638095899e-06,0.0,0.0,388,-1.0048582279490159e-05,2793600,2.28325602277e-05,0.0,-9.965715895918135e-06,341,0.00020720979376908836
3324.37,2.3344507826924093e-05,-1368.4969014791316,2.197225283781688,1.533105655703886e-07,8.414951192780844e-10,0.0,1.533105655703886e-07,2.1165137664642615e-06,0.0,0.0,389,-1.0935968279162418e-05,2800800,1.8604260815546874e-05,0.0,-1.1271886435911823e-05,341,0.00016961914305776646
3324.37,2.386898905663665e-05,-370.7996083967719,2.1972253275359113,4.524033998416828e-07,9.602269186533163e-10,0.0,4.524033998416828e-07,2.5069203122122572e-06,0.0,0.0,390,-2.0157760652796298e-05,2808000,1.9906309640252517e-05,0.0,-2.058344725587294e-05,341,0.00017612214036889616
3324.37,2.5164227842616656e-05,-995.4140972772075,2.1972253111456377,1.420248520589306e-07,9.587246474058634e-10,0.0,1.420248520589306e-07,2.1608257306748965e-06,0.0,0.0,391,-6.668171674767542e-06,2815200,1.9956143489608504e-05,0.0,-6.859248822620707e-06,341,0.0001784379327891739
3324.37,2.5476614114076125e-05,-679.9768657840931,2.1972252934721226,2.144893859958705e-07,9.577626573697254e-10,0.0,2.144893859958705e-07,2.1975249696220097e-06,0.0,0.0,392,-8.558102471570104e-06,2822400,2.1323148178916727e-05,0.0,-8.827646937618826e-06,341,0.0001918078189602361
3324.37,2.7278322382749045e-05,-267.9249284486961,2.1972252995595727,2.2440654400595262e-07,1.1727740876280587e-09,0.0,2.2440654400595262e-07,2.541127058994748e-06,0.0,0.0,393,-7.061167333989204e-06,2829600,2.3825539204267444e-05,0.0,-6.978417969639992e-06,341,0.00021956742719909911
3324.34,2.131533299554742e-05,-1387.9319403989966,2.1972253311342667,1.8038129274557307e-07,8.219778076356216e-10,0.0,1.8038129274557307e-07,1.8511324874435034e-06,0.0,0.0,394,-6.793842689866776e-06,2836800,1.7822997025883335e-05,0.0,-6.847021807171219e-06,341,0.00015895538049849595
3324.34,2.444532036237648e-05,-485.3190722344793,2.1972252860428796,3.4063939846593366e-07,1.0491237141560285e-09,0.0,3.4063939846593366e-07,2.6318826016021083e-06,0.0,0.0,395,-1.6029659668740563e-05,2844000,2.0312142060685262e-05,0.0,-1.631157524243721e-05,341,0.00018381144218540698
3324.34,1.7918874641737898e-05,-1344.8551342184762,2.1972252751784347,2.6329288061549754e-07,7.838394412935494e-10,0.0,2.6329288061549754e-07,1.8120624783624448e-06,0.0,0.0,396,-1.0019364175204695e-05,2851200,1.6215543148669297e-05,0.0,-1.027124425452874e-05,341,0.00014033747312872772
3324.34,2.2929135322198946e-05,-9.607182511651802,2.1972253156370587,1.2001477060572284e-07,9.261590503630718e-10,0.0,1.2001477060572284e-07,2.4089680119195833e-06,0.0,0.0,397,-4.804878743580987e-06,2858400,2.1917831858633094e-05,0.0,-4.622678269082292e-06,341,0.00020328152979129212
3324.34,1.7980638164730743e-05,-1180.1006642526957,2.1972253129122747,1.3053032545506933e-07,7.447026715146946e-10,0.0,1.3053032545506933e-07,1.8570507777568439e-06,0.0,0.0,398,-5.83913446834211e-06,2865600,1.7014114066109002e-05,0.0,-6.1624798299190395e-06,341,0.00015683429878213666
3324.42,2.247128247536511e-05,-484.6976618078541,2.1972252862636377,1.0261539694231972e-07,9.944266986521677e-10,0.0,1.0261539694231972e-07,2.2466988705383347e-06,0.0,0.0,399,-4.77001160365929e-06,2872800,2.1575457929313913e-05,0.0,-4.883563022990561e-06,341,0.00019081440453767466
3324.42,1.6941699504242377e-05,-1334.6790440426664,2.1972253335720646,8.605904886630214e-08,7.081988730419165e-10,0.0,8.605904886630214e-08,1.798895501690407e-06,0.0,0.0,400,-5.618235431429828e-06,2880000,1.6073810627796364e-05,0.0,-5.773492362596002e-06,341,0.0001476834439538337
3324.42,1.8584058153662164e-05,-150.65801344840298,2.1972253395987567,5.608492725563212e-07,8.737727147867042e-10,0.0,5.608492725563212e-07,2.2762905482804396e-06,0.0,0.0,401,-1.771504739885667e-05,2887200,1.7730471238277334e-05,0.0,-1.7920600184303777e-05,341,0.0001662467210794915
3324.42,1.6343220763654166e-05,-1193.5920677916722,2.1972253333639213,1.204750458992632e-07,6.405531864028699e-10,0.0,1.204750458992632e-07,1.7003534351395127e-06,0.0,0.0,402,-4.406009595926425e-06,2894400,1.5539146287642957e-05,0.0,-4.441524065685052e-06,341,0.00014046615091917986
3324.42,2.0495171132490705e-05,-824.9159166648021,2.197225321386226,7.294394091746144e-08,8.730238733488908e-10,0.0,7.294394091746144e-08,2.0049450769801875e-06,0.0,0.0,403,-3.1019956935897688e-06,2901600,1.957979661604383e-05,0.0,-3.2518390020418567e-06,341,0.0001765475627867788
3324.42,2.1794160716040782e-05,-496.68578646352665,2.1972252849201674,8.277600288900399e-08,9.221517619355253e-10,0.0,8.277600288900399e-08,2.1980068620108315e-06,0.0,0.0,404,-3.6708930690309824e-06,2908800,2.0998239437783614e-05,0.0,-3.5800588652745306e-06,341,0.00018935935785356183
3324.5,2.017400563245598e-05,-1189.795379608103,2.197225336224314,6.275364403737374e-08,9.460479383012719e-10,0.0,6.275364403737374e-08,2.0560196634984045e-06,0.0,0.0,405,-2.936934124541436e-06,2916000,1.9254278423774384e-05,0.0,-3.1278910642097367e-06,341,0.00017157187622013492
3324.5,1.811348105255612e-05,-572.3288055336035,2.197225303593136,1.5139867138734707e-07,8.029750362558213e-10,0.0,1.5139867138734707e-07,2.2107441495990817e-06,0.0,0.0,406,-1.1745808308567259e-05,2923200,1.7267923807649684e-05,0.0,-1.1869377079786633e-05,341,0.00015307042456368043
3324.5,1.784482962866451e-05,-950.6468003810776,2.1972252525318234,2.0252841112438515e-07,8.858288930979983e-10,0.0,2.0252841112438515e-07,2.0475160437712486e-06,0.0,0.0,407,-8.953612470635102e-06,2930400,1.7078114812336543e-05,0.0,-8.900574890401442e-06,341,0.0001526773820145847
3324.5,2.4077703004647168e-05,-121.15702220091507,2.197225309424299,-6.733538486564082e-09,1.0814267235319036e-09,0.0,-6.733538486564082e-09,2.460481056171458e-06,0.0,0.0,408,-3.5006901694085808e-06,2937600,2.3169940370581887e-05,0.0,-3.029347227762206e-06,341,0.00022141751728864265
3324.5,1.6894786811002075e-05,-1374.7025094418582,2.1972252245302553,1.0575545506102694e-07,6.879937297433852e-10,0.0,1.0575545506102694e-07,1.7238114052334036e-06,0.0,0.0,409,-4.215512483459297e-06,2944800,1.6191112844318597e-05,0.0,-4.273712159827722e-06,341,0.00013890416584716103
3324.44,2.405389631973028e-05,-384.92064765116055,2.19722530359629,-1.6023941324139673e-08,1.0986048692257764e-09,0.0,-1.6023941324139673e-08,2.502049664105219e-06,0.0,0.0,410,-1.240978046181998e-06,2952000,2.321849231738951e-05,0.0,-1.8259320728279864e-06,341,0.0002189351214547745
3324.44,1.617230872371676e-05,-1479.4770590867054,2.197225295986448,6.242669706452769e-08,6.209468574022914e-10,0.0,6.242669706452769e-08,1.7269567513600496e-06,0.0,0.0,411,-2.8657464341709177e-06,2959200,1.5425431357434552e-05,0.0,-2.875721859652684e-06,341,0.00014051279937339658
3324.44,1.8735020453470168e-05,-12.562878939287845,2.197225306655364,3.679546455834428e-07,8.922284660764369e-10,0.0,3.679546455834428e-07,2.4389735929873793e-06,0.0,0.0,412,-1.6062474450518254e-05,2966400,1.79768305062762e-05,0.0,-1.6537180277773976e-05,341,0.0001638564778921945
3324.44,1.7864283722509923e-05,-1099.8409600744483,2.1972253100928807,-5.497326214419486e-09,7.030369405088531e-10,0.0,-5.497326214419486e-09,1.9950715960261403e-06,0.0,0.0,413,-1.5091938403657304e-06,2973600,1.708134131558671e-05,0.0,-1.1369136075002992e-06,341,0.0001538145380268869
3324.44,1.8732916143840816e-05,-436.7162381265451,2.197225295204334,6.921341923396242e-08,6.680313870456548e-10,0.0,6.921341923396242e-08,1.7258162378141424e-06,0.0,0.0,414,-1.8378020761495048e-06,2980800,1.799459048668729e-05,0.0,-1.8357940933566457e-06,341,0.00015387492209423793
3324.44,2.0219189339817e-05,-540.8292108289984,2.197225312700978,1.2347743667800915e-07,7.392751147242626e-10,0.0,1.2347743667800915e-07,2.006315326464163e-06,0.0,0.0,415,-1.6182667332750057e-06,2988000,1.9476100407289435e-05,0.0,-1.8255766728074388e-06,341,0.00017259464972328885
3324.42,1.804349817795683e-05,-1077.3174288280045,2.197225288014219,6.306195747820205e-08,7.660716839531852e-10,0.0,6.306195747820205e-08,1.897035295830438e-06,0.0,0.0,416,-1.6356040402431252e-06,2995200,1.7380448263211113e-05,0.0,-1.5740188700800744e-06,341,0.000166132994245755
3324.42,1.6258639308275524e-05,-957.970659209464,2.1972252911991546,1.1256289130088531e-07,6.981024647116288e-10,0.0,1.1256289130088531e-07,2.0193030362686525e-06,0.0,0.0,417,-8.215898493292417e-06,3002400,1.56542091235453e-05,0.0,-8.397894164055203e-06,341,0.00014145895048073954
3324.42,1.6689837663508323e-05,-935.5161172096977,2.197225267489751,3.0232968298348434e-07,7.154706533353165e-10,0.0,3.0232968298348434e-07,2.042554717890656e-06,0.0,0.0,418,-9.726882184416302e-06,3009600,1.611912147715491e-05,0.0,-1.0172196541127222e-05,341,0.00015309246456588824
3324.42,2.1431958280575275e-05,-224.2730183981335,2.197225278833556,7.376173547605594e-08,8.496521086655157e-10,0.0,7.376173547605594e-08,2.1584370589646256e-06,0.0,0.0,419,-4.6820223767406743e-07,3016800,2.0670096601986705e-05,0.0,-6.221717284979703e-07,341,0.0001835164069819548
3324.42,1.6960105367997263e-05,-1114.5614351273152,2.197225312098624,2.6491656436434955e-10,7.026659118742892e-10,0.0,2.6491656436434955e-10,1.7469457090079819e-06,0.0,0.0,420,-1.457331426996869e-06,3024000,1.615864227392059e-05,0.0,-1.234307316086381e-06,341,0.00015057436968173005
3324.41,2.5449085042713895e-05,-111.43281285820498,2.19722527438686,-3.9293904157415816e-08,1.2201800852614593e-09,0.0,-3.9293904157415816e-08,2.7076220101932545e-06,0.0,0.0,421,-7.631106263032067e-07,3031200,2.461930794164158e-05,0.0,-9.011078729116211e-07,341,0.00023180099670246326
3324.41,1.3585494368891027e-05,-2086.580342067686,2.1972253296015753,4.347573025009062e-08,5.143527849470897e-10,0.0,4.347573025009062e-08,1.5150592688028904e-06,0.0,0.0,422,-6.256185792521828e-07,3038400,1.2954392347318666e-05,0.0,-7.971566541916294e-07,341,0.0001169463647430855
3324.41,1.8524695063184652e-05,-18.690388815968284,2.1972252726649484,3.465971839310465e-07,8.829647259542139e-10,0.0,3.465971839310465e-07,2.3672739000745698e-06,0.0,0.0,423,-1.5955294841899236e-05,3045600,1.789482949431788e-05,0.0,-1.6395432670814817e-05,341,0.0001623432666358909
3324.41,1.6793388563568684e-05,-1350.7654083977097,2.197225345505608,2.6672928700442018e-08,6.549268159251622e-10,0.0,2.6672928700442018e-08,1.752138047222496e-06,0.0,0.0,424,-1.3311608846660897e-07,3052800,1.61178405147824e-05,0.0,3.2369012192221117e-07,341,0.0001470707089610429
3324.41,1.9817380637294135e-05,-451.75130960725363,2.1972253013130216,-2.5232870265404076e-08,7.795078460724283e-10,0.0,-2.5232870265404076e-08,2.1088303581283033e-06,0.0,0.0,425,-1.1700475324323136e-06,3060000,1.911370846022194e-05,0.0,-1.3319936272887436e-06,341,0.00017628753702705048
3324.41,1.749770452473842e-05,-826.1491884319736,2.1972253182073116,-4.237570784629558e-09,6.291769388389727e-10,0.0,-4.237570784629558e-09,1.6623195860444756e-06,0.0,0.0,426,-2.907821406371045e-07,3067200,1.6815932340425025e-05,0.0,-2.67105829354078e-07,341,0.00015000376700417264
3324.55,1.9165382180498606e-05,-948.2534278725892,2.197225281974626,5.918395753556729e-08,8.498222125258744e-10,0.0,5.918395753556729e-08,2.0910664257150617e-06,0.0,0.0,427,-1.7638731810801268e-06,3074400,1.8511958839949797e-05,0.0,-1.5303809534616436e-06,341,0.00017945200453171068
3324.55,1.7202594611796984e-05,-908.8585239878012,2.1972252809686004,6.673415430741204e-08,7.675694528595481e-10,0.0,6.673415430741204e-08,1.9885066856609107e-06,0.0,0.0,428,-6.8430345155654296e-06,3081600,1.657611006826251e-05,0.0,-6.849530190658925e-06,341,0.0001463234558515829
3324.55,1.7257982182464514e-05,-624.8918136542214,2.1972253336036016,3.1745798498885313e-07,7.203101133801741e-10,0.0,3.1745798498885313e-07,2.054445571055806e-06,0.0,0.0,429,-1.0061168527632165e-05,3088800,1.6590513279522515e-05,0.0,-1.028592702166128e-05,341,0.0001533430216552015
3324.55,2.1605950780360856e-05,-345.0709147317329,2.1972252715201606,-1.0579284924205899e-08,9.601663569320588e-10,0.0,-1.0579284924205899e-08,2.176546876031801e-06,0.0,0.0,430,-2.1944639137074318e-07,3096000,2.0995038621206745e-05,0.0,-1.1731136777393474e-07,341,0.00018636825018723084
3324.55,1.5809718590471626e-05,-1189.1191318903516,2.197225320714492,2.1160793847121863e-08,6.146754780162184e-10,0.0,2.1160793847121863e-08,1.710232873948996e-06,0.0,0.0,431,-1.5243295872064296e-06,3103200,1.5161929497526456e-05,0.0,-1.1000606330348115e-06,341,0.0001375961544127847
3324.38,2.1743952566011003e-05,-6.770263960981179,2.197225281019059,6.941230566960754e-08,9.103559529728048e-10,0.0,6.941230566960754e-08,2.207945707773716e-06,0.0,0.0,432,-2.1456067565249285e-06,3110400,2.1098839048146968e-05,0.0,-1.8704506751953703e-06,341,0.0001932218154381969
3324.38,1.5409669044377894e-05,-1546.17049888668,2.19722531720444,1.2077445146432757e-07,6.19380525709714e-10,0.0,1.2077445146432757e-07,1.6842816978094195e-06,0.0,0.0,433,-4.328589047862471e-06,3117600,1.4776466388703979e-05,0.0,-4.413154630737663e-06,341,0.00013827422991340805
3324.38,1.8496000361274975e-05,-111.67570254671666,2.1972253114079674,3.3770927389639494e-07,8.239319116672623e-10,0.0,3.3770927389639494e-07,2.3877206480589827e-06,0.0,0.0,434,-1.781532580013911e-05,3124800,1.7914025386837857e-05,0.0,-1.8112026963297103e-05,341,0.0001545292266112281
3324.38,1.7812156399941912e-05,-1126.5815675242827,2.1972253142210536,1.6971966118334322e-07,7.412558671143386e-10,0.0,1.6971966118334322e-07,1.915372183423756e-06,0.0,0.0,435,-2.60662870607643e-06,3132000,1.7234286279702436e-05,0.0,-3.113972459838954e-06,341,0.00015113823777409063
3324.38,2.3345779294215514e-05,-364.4057803392442,2.19722527734817,1.0598610048319438e-07,1.0436564385842574e-09,0.0,1.0598610048319438e-07,2.3343618112350966e-06,0.0,0.0,436,-1.7767240432707824e-06,3139200,2.2629676991145997e-05,0.0,-1.4720172740954628e-06,341,0.00020398026979781512
3324.38,2.0362189981027325e-05,-878.7250000622822,2.197225276156077,-6.3532985381989566e-09,8.704650552782888e-10,0.0,-6.3532985381989566e-09,1.919073741586261e-06,0.0,0.0,437,-1.3803208505191655e-06,3146400,1.9718238404901885e-05,0.0,-1.0765207714853664e-06,341,0.0001664133986482991
3324.53,2.1959015319370238e-05,-728.6736192501269,2.1972253315316306,7.903969330685554e-08,1.0546130849522962e-09,0.0,7.903969330685554e-08,2.2900345260391954e-06,0.0,0.0,438,-3.397056394273094e-06,3153600,2.1234490508425425e-05,0.0,-3.6059394907394657e-06,341,0.00019912926999049219
3324.53,1.5882090748638792e-05,-1238.304935260663,2.1972253314527888,9.885333580217136e-08,6.338825818592994e-10,0.0,9.885333580217136e-08,1.81000395356006e-06,0.0,0.0,439,-5.2169956970324415e-06,3160800,1.5277648279366034e-05,0.0,-5.1990154478604274e-06,341,0.00013339440377519747
3324.53,1.7395953114112938e-05,-564.3368811347725,2.197225254909702,3.177101297254774e-07,7.968989247712761e-10,0.0,3.177101297254774e-07,2.182588070458294e-06,0.0,0.0,440,-1.187377123057914e-05,3168000,1.6775313411999103e-05,0.0,-1.2013966545961321e-05,341,0.00015933997596771245
3324.53,2.0322413670952873e-05,-540.5905098420574,2.1972252882794154,8.568296726980285e-08,7.980071179173363e-10,0.0,8.568296726980285e-08,2.1660758615981957e-06,0.0,0.0,441,-2.373636174394775e-06,3175200,1.967387260584428e-05,0.0,-2.411815143999843e-06,341,0.00018508345662373554
3324.53,1.852745837895881e-05,-1182.73672568896,2.197225265171793,6.587015852483925e-08,6.678171470015284e-10,0.0,6.587015852483925e-08,1.947153249861255e-06,0.0,0.0,442,-1.9705112480719823e-06,3182400,1.791207016149806e-05,0.0,-1.736889971918043e-06,341,0.0001608651746085655
3324.56,2.0422537310566207e-05,-87.8985396239398,2.1972252775563135,5.592709952826276e-08,8.103861545955765e-10,0.0,5.592709952826276e-08,1.9051579195896856e-06,0.0,0.0,443,-2.0109170409100667e-06,3189600,1.9895682594856515e-05,0.0,-2.080973850783472e-06,341,0.00018463712369357237
3324.55,1.567619640044671e-05,-1717.925852425573,2.1972252123444176,7.14541261948443e-08,6.003496526948853e-10,0.0,7.14541261948443e-08,1.7233771650617332e-06,0.0,0.0,444,-2.1864574236395306e-06,3196800,1.5071702487711458e-05,0.0,-2.4870955696317026e-06,341,0.0001383728283814081
3324.55,1.813663856213188e-05,-297.1655670429889,2.197225307907377,2.7381531833792693e-07,7.998179278060708e-10,0.0,2.7381531833792693e-07,2.256211905790089e-06,0.0,0.0,445,-1.3023070669356623e-05,3204000,1.7479663428590482e-05,0.0,-1.3084367378587902e-05,341,0.00016180288277670873
3324.55,1.6309631660141e-05,-939.913237199263,2.197225335779644,1.6443134101040995e-07,6.716459779823242e-10,0.0,1.6443134101040995e-07,1.7856125819181372e-06,0.0,0.0,446,-4.418478398317934e-06,3211200,1.5728137508279898e-05,0.0,-4.678208706660085e-06,341,0.00014848727452852742
3324.55,1.9457584371965687e-05,-126.09877144436658,2.197225338595885,-3.597585669866104e-08,7.668567891793435e-10,0.0,-3.597585669866104e-08,1.958598714638852e-06,0.0,0.0,447,-9.22869832580818e-07,3218400,1.884700771846172e-05,0.0,-8.893350940613173e-07,341,0.00017585487000194538
3324.55,1.6100633279161263e-05,-1342.425549442437,2.1972252436668156,9.256925806453361e-08,6.53774546047049e-10,0.0,9.256925806453361e-08,1.6142587312783537e-06,0.0,0.0,448,-1.1776883745011413e-06,3225600,1.549658830917058e-05,0.0,-1.1916824101416208e-06,341,0.00014386819669789293
3324.44,1.699883574702646e-05,-661.617821775216,2.1972252779252943,-4.3297165145060236e-09,7.075671733022536e-10,0.0,-4.3297165145060236e-09,1.6953933223767956e-06,0.0,0.0,449,-1.8035557068531358e-06,3232800,1.6440826788634838e-05,0.0,-1.7943113728056758e-06,341,0.00015092395108955056
3324.44,1.549597267122873e-05,-1266.0854199436667,2.197225220764756,-5.065862548372683e-08,6.002071829852353e-10,0.0,-5.065862548372683e-08,1.7576353256075312e-06,0.0,0.0,450,-3.5781999611006123e-06,3240000,1.4982372301095628e-05,0.0,-3.6435813166037364e-06,341,0.000136384047730496
3324.44,1.5937740251834904e-05,-523.6777899319833,2.197225316895379,3.6046674713873294e-07,6.907283624731285e-10,0.0,3.6046674713873294e-07,2.1242678789563437e-06,0.0,0.0,451,-1.3768555867460101e-05,3247200,1.541787412001274e-05,0.0,-1.3822711774159805e-05,341,0.00014222848135955608
3324.44,1.9653545178638494e-05,-671.3852157486356,2.197225301847715,-2.0453699586246712e-08,8.230950476190644e-10,0.0,-2.0453699586246712e-08,2.0100392776740374e-06,0.0,0.0,452,-1.0766624002287616e-06,3254400,1.9054754420962287e-05,0.0,-6.419266798498421e-07,341,0.00017398819292958203
3324.44,1.7486394823978177e-05,-929.4491939987463,2.1972252952043343,6.502435062164073e-09,6.246538960992352e-10,0.0,6.502435062164073e-09,1.7145312342636594e-06,0.0,0.0,453,-1.8554383585004932e-06,3261600,1.6917909306436565e-05,0.0,-1.687708225355033e-06,341,0.00014678367635081175
3324.4,2.1883202454362272e-05,-225.09382040169504,2.1972252648848074,8.974065116163706e-08,1.0632905771189333e-09,0.0,8.974065116163706e-08,2.1353349201790176e-06,0.0,0.0,454,-9.341334006954115e-07,3268800,2.1309050833984637e-05,0.0,-1.0749950508721196e-06,341,0.00018991503842084124
3324.49,1.5354754598237434e-05,-1589.1121239119102,2.197225294595673,8.572607135750304e-08,6.475832885246139e-10,0.0,8.572607135750304e-08,1.6659062325159493e-06,0.0,0.0,455,-2.7732304329669176e-06,3276000,1.476861385463408e-05,0.0,-2.5906140620106326e-06,341,0.00013797571664411938
3324.49,1.8154293770796432e-05,-392.0239637546596,2.1972253052393595,1.855188616483268e-07,7.529921917920479e-10,0.0,1.855188616483268e-07,2.2568292169477056e-06,0.0,0.0,456,-1.1502885554823216e-05,3283200,1.7541242961937448e-05,0.0,-1.139295913655792e-05,341,0.0001571037162761607
3324.49,1.557547326691682e-05,-1216.7332025479773,2.1972253171319047,9.251438628608987e-08,5.971973205931194e-10,0.0,9.251438628608987e-08,1.6974991167727482e-06,0.0,0.0,457,-4.983090018332145e-06,3290400,1.5022661784850501e-05,0.0,-4.904502678182361e-06,341,0.00013641189927130973
3324.49,2.0605242070634256e-05,-7.877175267144802,2.197225296412195,-3.743798917101181e-08,8.766954274162886e-10,0.0,-3.743798917101181e-08,2.114557268232982e-06,0.0,0.0,458,-1.5555631193374362e-06,3297600,2.0087290534984416e-05,0.0,-1.6274034065949605e-06,341,0.0001848902122508171
3324.49,1.6079927862644837e-05,-1252.636169289878,2.1972252659286773,4.913275626944676e-08,6.148556932939025e-10,0.0,4.913275626944676e-08,1.5869422108281706e-06,0.0,0.0,459,-2.4881848927018862e-06,3304800,1.551531480854708e-05,0.0,-2.57366203978007e-06,341,0.00014020017441944836
3324.45,2.065237678319469e-05,-542.2295890338302,2.1972252914072974,7.22332867647469e-08,9.386870325936471e-10,0.0,7.22332867647469e-08,2.1095534878119235e-06,0.0,0.0,460,-2.677702721188724e-06,3312000,2.0129221267327902e-05,0.0,-2.9007074713100726e-06,341,0.00018308041799645116
3324.45,1.6626895940291774e-05,-1355.4235784979826,2.1972252902908935,-2.6380080740662577e-10,5.946771295522411e-10,0.0,-2.6380080740662577e-10,1.751423253396393e-06,0.0,0.0,461,-2.9969061127200714e-06,3319200,1.6047270727938888e-05,0.0,-2.9099036470181355e-06,341,0.00014788615769055193
3324.45,1.7625089401692305e-05,-233.6450114748474,2.1972253015025296,3.900441586849379e-07,8.402757477138653e-10,0.0,3.900441586849379e-07,2.0819800349741975e-06,0.0,0.0,462,-1.3519628618258088e-05,3326400,1.7129306380592054e-05,0.0,-1.388282661751612e-05,340,0.0001512324475909635
3324.45,1.62322492649544e-05,-925.845194278872,2.197225288263074,4.4602106260760316e-08,5.992941458236513e-10,0.0,4.4602106260760316e-08,1.6917347886910876e-06,0.0,0.0,463,-1.2590510942726142e-06,3333600,1.571228815180348e-05,0.0,-9.987123399474543e-07,340,0.00013890683031360948
3324.45,1.650607336690276e-05,-876.9637338307878,2.197225312022936,8.429518816594016e-08,6.019798496953873e-10,0.0,8.429518816594016e-08,1.6342506232740606e-06,0.0,0.0,464,-2.9682505213596896e-06,3340800,1.594797388222668e-05,0.0,-2.9552041187644006e-06,340,0.00014704422819789446
3324.45,2.011624581747903e-05,-295.484893592026,2.197225326974556,6.958660055194981e-08,8.174746025888572e-10,0.0,6.958660055194981e-08,2.0243200493891642e-06,0.0,0.0,465,-8.826564330038892e-07,3348000,1.9624007751134882e-05,0.0,-1.3856976965391253e-06,341,0.00018541786300195248
3324.39,1.640176501806103e-05,-1191.1255778360958,2.1972252797702,2.2046254554999207e-08,6.6003929506876e-10,0.0,2.2046254554999207e-08,1.689562795100398e-06,0.0,0.0,466,-2.7470689185153904e-06,3355200,1.5926319668334066e-05,0.0,-2.636706266249774e-06,341,0.00014881585638693736
3324.39,1.587488946825033e-05,-518.4782008676397,2.1972252881526946,1.9118842578830846e-07,6.514029326851421e-10,0.0,1.9118842578830846e-07,1.8341581568722711e-06,0.0,0.0,467,-1.0303255712697832e-05,3362400,1.5377175659649666e-05,0.0,-1.0378853293085104e-05,340,0.00013779599116547713
3324.39,1.5566171175260293e-05,-1021.7772290137078,2.197225314312511,1.9489205668807487e-07,6.339738825863595e-10,0.0,1.9489205668807487e-07,1.774924471884163e-06,0.0,0.0,468,-7.047053245486118e-06,3369600,1.5046586356681872e-05,0.0,-7.2344840336593075e-06,341,0.00014362377615978204
3324.39,2.1647889355181806e-05,-7.103181926686928,2.1972253085948803,3.609041790997419e-08,9.268109867617316e-10,0.0,3.609041790997419e-08,2.1271727936996658e-06,0.0,0.0,469,-4.634224776361907e-07,3376800,2.1169113869623356e-05,0.0,-1.4504715788609874e-07,341,0.0002025882979687017
3324.39,1.5600043467763558e-05,-1216.8535766369907,2.197225309742821,3.675453337878862e-08,6.129065130071365e-10,0.0,3.675453337878862e-08,1.6955024294234997e-06,0.0,0.0,470,-1.6954633117043512e-06,3384000,1.5120036259750196e-05,0.0,-1.7691704236221295e-06,341,0.00014259327593240162
3324.42,2.0314154896706016e-05,-481.36021011894417,2.1972253067720504,9.221016322988993e-09,8.170442798700316e-10,0.0,9.221016322988993e-09,2.0797578845550184e-06,0.0,0.0,471,-6.48024390204096e-07,3391200,1.9798356320956413e-05,0.0,-7.766666934027108e-07,340,0.00018726395805202404
3324.42,1.5404895445278443e-05,-1302.8550397409542,2.197225354521994,-5.3563489282747335e-08,5.486546323253332e-10,0.0,-5.3563489282747335e-08,1.6568209692620594e-06,0.0,0.0,472,-8.041786232408886e-07,3398400,1.4858532534043029e-05,0.0,-1.1107117403689032e-06,340,0.00014133340743271332
3324.42,1.558995451791521e-05,-149.1158035494379,2.1972253301187803,3.716246840348051e-07,6.998360827523262e-10,0.0,3.716246840348051e-07,2.0650570357326204e-06,0.0,0.0,473,-1.368217295064838e-05,3405600,1.5170165120822872e-05,0.0,-1.3761678481274573e-05,340,0.00014168679087988708
3324.42,1.666784586345351e-05,-995.5879333212594,2.1972253407372366,4.866760039338539e-08,7.235219811925994e-10,0.0,4.866760039338539e-08,1.6889764031396754e-06,0.0,0.0,474,-1.0960598288624355e-06,3412800,1.6182496689261536e-05,0.0,-1.2607106852296429e-06,341,0.00015058565557369872
3324.42,1.7747611003421247e-05,-835.2392908435118,2.1972253235060757,-3.1395464387368184e-08,6.045314546225522e-10,0.0,-3.1395464387368184e-08,1.7654244021662877e-06,0.0,0.0,475,1.528767068653672e-07,3420000,1.723375035789516e-05,0.0,8.559943728160818e-08,341,0.00015678045857765044
3324.42,1.8910135339110318e-05,-448.9160310519791,2.1972252751752808,2.2342664740443167e-08,7.304635847435249e-10,0.0,2.2342664740443167e-08,1.9123214470565236e-06,0.0,0.0,476,1.0760020443144257e-07,3427200,1.839074324003508e-05,0.0,9.592962513990402e-09,341,0.00016979550835349036
3324.5,1.5409317437326853e-05,-1167.8086660272045,2.197225315080312,6.0314952261683254e-09,5.898596043097962e-10,0.0,6.0314952261683254e-09,1.5923661893454137e-06,0.0,0.0,477,2.0056446700170687e-07,3434400,1.4923880836621301e-05,0.0,1.3457151035308327e-07,341,0.00014251881070747555
3324.5,1.5406021209140775e-05,-1010.4486756221777,2.1972253334553784,1.498524383620959e-07,6.372670361354874e-10,0.0,1.498524383620959e-07,1.9758982716728455e-06,0.0,0.0,478,-6.43142979018548e-06,3441600,1.4922201138748103e-05,0.0,-6.91353976919189e-06,341,0.00014384004085634934
