PMM:episode_rewards,policy_loss,advantage_norm,value_loss,P01:episode_rewards,approx_kl_divergence,P09:episode_rewards,episode_length,fps,policy_entropy,frames,epoch_idx,grad_norm,explained_variance,clip_fraction
2439.25,-0.010030522620218108,15.968719273805618,2.1809139179531485,547.5,0.0014409860238746635,4437.500000000001,709.98,190,1.6495124042034148,2816000,275,2.901248654834485,0.7844285279512405,0.1185791015625
2535.25,-0.0081058786745416,15.968719232082368,2.556025763368234,547.5,0.0014172912497944818,4437.500000000001,702.67,190,1.6387242645025253,2826240,276,3.276398524137438,0.7806127361953259,0.122705078125
2519.0,-0.00930782569994335,15.96871926188469,0.8137229935266077,572.5,0.0015339346204886618,4552.5,702.76,190,1.644043254852295,2836480,277,2.4437016622280687,0.8622119061648845,0.136767578125
2655.5,-0.007693192079750588,15.96871926188469,2.3894084471743553,600.0,0.0013467295239028968,4440.000000000001,700.87,190,1.6510816529393195,2846720,278,3.1760419758688725,0.7862958576530218,0.1166259765625
2684.0,-0.00842648508714774,15.968719071149826,1.8689873392693699,600.0,0.0013571312661728784,4425.0,696.25,190,1.6542278178036214,2856960,279,3.2779284358808125,0.7934757489711046,0.1205810546875
2640.5,-0.007978656969498843,15.968719184398651,2.026189942471683,597.5,0.001391977242645141,4357.5,672.96,190,1.6542369283735752,2867200,280,3.1404235179227973,0.789610193669796,0.1285400390625
2680.75,-0.008227844362409087,15.968719232082368,2.49884783658199,622.5,0.00154159589413933,4350.0,673.06,190,1.6560063302516936,2877440,281,3.3884811814644893,0.7614092662930488,0.126611328125
2695.75,-0.00845749819491175,15.968719482421875,2.6756262101233004,622.5,0.0019125361655145724,4350.0,669.72,190,1.6624401174485683,2887680,282,3.2443632221288707,0.7737871810793877,0.1050048828125
2733.75,-0.009148135409850511,15.968719226121902,2.031144515844062,600.0,0.0015094928148304645,4327.5,669.87,190,1.6555974699556828,2897920,283,2.865519552384406,0.8226433206349612,0.132421875
2582.25,-0.007351270187427872,15.96871919631958,1.9304039143025875,597.5,0.0013077152900795332,4327.5,652.16,190,1.6672627374529838,2908160,284,2.9812603896322796,0.7689170986413956,0.1164306640625
2630.0,-0.008143865035526688,15.96871926188469,2.6813751893118023,550.0,0.001293784131008033,4375.0,667.44,190,1.6528818883001803,2918400,285,3.4495021398601544,0.7657283335924149,0.1097900390625
2678.75,-0.008242870591129759,15.968719393014908,1.6253242666833103,550.0,0.0014609350353001812,4382.500000000001,674.53,190,1.6527351640164851,2928640,286,2.7505239735664757,0.7946949582546949,0.1195556640625
2562.25,-0.006639519457166898,15.968719220161438,2.049848901014775,525.0,0.0013881522593980375,4382.500000000001,668.84,190,1.6608245223760605,2938880,287,3.162449276631868,0.7446242954581976,0.13154296875
2621.75,-0.009028157990178443,15.96871930360794,2.116970939747989,497.5,0.0012720346368102415,4382.500000000001,673.62,190,1.6573772244155407,2949120,288,2.8230152843841987,0.8180289234966039,0.1144775390625
2557.5,-0.008465542189333064,15.968719345331191,1.7127991282381116,497.5,0.0012176730402760697,4452.5,683.97,190,1.669518268853426,2959360,289,2.778569091813368,0.7992808498442173,0.0919189453125
2499.25,-0.008476529572362779,15.968719387054444,1.8299674514681101,497.5,0.0014429692283673737,4475.0,679.47,190,1.6631649158895017,2969600,290,2.724069325445172,0.8081552341580391,0.1251708984375
2644.0,-0.009026943849494273,15.968719214200974,1.8315326048526912,497.5,0.0013023285424200377,4482.500000000001,699.47,190,1.6586353980004787,2979840,291,3.0717531714247874,0.7930431310087442,0.109423828125
2628.75,-0.007142407919673133,15.968719148635865,2.3714811387471855,497.5,0.0012718778588468372,4482.500000000001,695.79,190,1.6503950096666813,2990080,292,2.8780049140843635,0.772397144511342,0.1048583984375
2620.5,-0.007978080512111773,15.968719309568405,1.9424725294113159,522.5,0.0013887278274868525,4425.0,689.76,190,1.6592336200177669,3000320,293,2.7438563328041785,0.7653149910271168,0.118310546875
2700.75,-0.008061016657302389,15.968719357252121,2.0786723629571497,525.0,0.0014160802204405026,4425.0,697.72,190,1.6495907075703145,3010560,294,2.65288823307099,0.7600287012755871,0.119775390625
2559.0,-0.009404217712290119,15.96871924996376,1.4690520803909748,522.5,0.001510229461678499,4402.5,684.3,190,1.6631178095936776,3020800,295,2.4502735749785356,0.851545337960124,0.1322998046875
2433.5,-0.007872468199275317,15.968719154596329,2.2378051592037083,472.5,0.0012265126097478264,4400.0,662.54,190,1.654110947996378,3031040,296,3.524979068914836,0.6860955484211445,0.0906005859375
2353.75,-0.007828271377729835,15.968719357252121,1.4809606499038637,450.0,0.0014070910806030352,4400.0,637.57,190,1.6436205521225928,3041280,297,2.5815987133912133,0.7996404960751533,0.1156982421875
2418.5,-0.006572347064502537,15.9687191426754,2.574744854075834,475.0,0.001188163067366058,4402.5,640.61,190,1.6308865636587142,3051520,298,3.087170666261317,0.7691358365118504,0.1134765625
2598.5,-0.0077996178271860115,15.968719148635865,2.234910255484283,475.0,0.0012055065596431895,4425.0,658.42,190,1.6431905820965766,3061760,299,3.1650617771964695,0.7648817367851735,0.105322265625
2631.25,-0.0068983051962277385,15.968719255924224,2.4177786206826566,475.0,0.0012768814393897807,4470.000000000002,667.52,190,1.651839718222618,3072000,300,2.9396217528488955,0.7613983221352101,0.1148193359375
2686.5,-0.006703311117234989,15.968719321489335,2.35900531578809,475.0,0.0013389490282410745,4462.500000000001,657.27,190,1.636110808700323,3082240,301,3.397929894499004,0.7648273445665836,0.120849609375
2701.5,-0.007634305087412941,15.96871913075447,2.2469740274362264,497.5,0.0013169630954511936,4462.500000000001,667.53,190,1.6454318590462207,3092480,302,3.065407640879114,0.7837827954441309,0.1208740234375
2668.25,-0.007201018052001018,15.968719202280045,2.245070786681026,545.0,0.0011972945733422606,4462.500000000001,666.39,190,1.6522946529090405,3102720,303,2.962528284507485,0.7406879246234894,0.1062255859375
2844.5,-0.008057820818794425,15.968719255924224,1.9414821620099247,572.5,0.0012720688233461683,4650.0,673.69,190,1.6439160414040088,3112960,304,3.03841596179383,0.8145394869148731,0.1119140625
2719.25,-0.005996883621264715,15.968719339370727,2.5094846729189157,545.0,0.0013712271804824994,4577.5,662.2,190,1.6116348959505558,3123200,305,3.884505017380387,0.7347947962582111,0.1256103515625
2737.75,-0.008107286762606237,15.968719345331191,1.7239363850094378,567.5,0.0014083301085183798,4462.500000000001,667.06,190,1.6360775269567966,3133440,306,3.11453099519244,0.7633613809943199,0.137939453125
2706.0,-0.007248073208029382,15.968719184398651,1.6494103141129017,545.0,0.001335593809267671,4577.5,668.06,190,1.6400557994842528,3143680,307,3.0794875130275305,0.7612081814557314,0.1220703125
2636.25,-0.007796337352920091,15.968719363212585,1.2739484597928823,542.5,0.001217275571594143,4397.500000000002,669.14,190,1.6542682006955147,3153920,308,2.9968799503121213,0.81601617410779,0.11552734375
2688.0,-0.006893559322634246,15.968719226121902,1.2303486783057451,550.0,0.001136357936650634,4602.5,671.86,190,1.6565497748553752,3164160,309,3.071556828524472,0.7862043101340532,0.1106201171875
2587.5,-0.008792783652006619,15.96871924996376,0.9747707056812942,572.5,0.001288968825395313,4680.0,681.5,190,1.6692344114184379,3174400,310,2.5148112409346686,0.7958049897104502,0.1222900390625
2445.25,-0.008047929015447153,15.968719273805618,2.12626899019815,497.5,0.0011785234391144762,4445.000000000002,669.83,190,1.6582288913428784,3184640,311,3.221211469700085,0.7763630408793688,0.108740234375
2370.5,-0.005753485239256406,15.968719226121902,2.2116142717190086,500.0,0.0010245157890385144,4467.500000000002,659.64,190,1.6419654697179795,3194880,312,3.858999430058784,0.7873072694987059,0.0994384765625
2324.75,-0.008471395694141393,15.968719178438187,1.864424810791388,500.0,0.0013879613223484178,4427.5,641.12,190,1.6496622569859027,3205120,313,3.1625570983783073,0.8213956501334906,0.1238037109375
2365.25,-0.0061132546281442044,15.968719238042832,2.5808845835737886,497.5,0.0012069429467492347,4330.0,632.39,190,1.6314117170870304,3215360,314,4.382110536027044,0.784747413918376,0.1121826171875
2541.75,-0.006497764506639215,15.968719273805618,2.1774132145568728,492.5,0.0012416020220034525,4375.0,652.07,190,1.6334082834422587,3225600,315,4.417416624628323,0.7740713354200125,0.11484375
2767.75,-0.007701316564634908,15.968719112873078,2.3893976913765074,492.5,0.001289998485959171,4375.0,664.29,190,1.6277045600116253,3235840,316,3.8740971145863528,0.8090090032666921,0.11904296875
2830.0,-0.007331056087059551,15.968719178438187,1.4405648807063698,495.0,0.0012644523763872069,4375.0,673.05,190,1.6372357703745366,3246080,317,3.5341948542268513,0.7716185629367829,0.11455078125
2875.25,-0.007967458714483655,15.968719190359115,1.6322365515865385,447.5,0.0011993102272871985,4382.500000000001,678.42,190,1.641096107661724,3256320,318,3.497126984804962,0.809041602909565,0.1120361328125
2839.75,-0.006847804593417095,15.96871924996376,1.9131081816740334,495.0,0.001498427565320939,4375.0,676.61,190,1.6318016439676284,3266560,319,3.04807452243057,0.7685525812208652,0.13056640625
2902.0,-0.007032400618845714,15.968719285726547,1.8780116025358438,495.0,0.0011522706032228317,4375.0,689.52,190,1.633402268588543,3276800,320,3.2011725148971886,0.7934256933629513,0.10673828125
2808.0,-0.007700141217355849,15.968719244003296,1.6735129490029066,522.5,0.0014783739646877971,4382.500000000001,693.55,190,1.6241698756814003,3287040,321,3.3035221947434295,0.8066203944385052,0.1146728515625
2926.25,-0.007389095019607339,15.96871924996376,2.1285558114759624,572.5,0.0013394432500494504,4450.0,707.07,190,1.6192704647779466,3297280,322,3.352412293255059,0.8312939155846835,0.1271240234375
3049.25,-0.006822844690395869,15.968719214200974,2.378083918290213,575.0,0.0010943239688349328,4450.0,711.15,190,1.636840285360813,3307520,323,3.712305920452194,0.8307707104831934,0.0980712890625
3195.5,-0.006994265972480207,15.968719273805618,1.5447889058850706,575.0,0.001272626870514135,4427.5,726.04,190,1.6318768993020059,3317760,324,4.273076873937512,0.8269757762551307,0.1134521484375
3126.25,-0.007073401259003731,15.96871924996376,2.113996984064579,575.0,0.001378706961941516,4402.5,720.57,190,1.6273523278534412,3328000,325,3.753839457603791,0.7631711401045322,0.1243408203125
3295.0,-0.00719361560913967,15.968719393014908,1.5307440683245659,620.0,0.001296506803374058,4402.5,727.99,190,1.6509419552981854,3338240,326,3.5165475977003124,0.8336482513695955,0.1266357421875
3418.75,-0.006113362349788076,15.968719172477723,2.3249113308265805,720.0,0.001148160953096566,4457.500000000001,746.92,190,1.616423860192299,3348480,327,4.77152965829068,0.8146696101874114,0.1104736328125
3536.0,-0.007200220462982543,15.968719315528869,1.6325712459161879,770.0,0.0012521690789133325,4462.500000000001,751.19,190,1.6210474051535129,3358720,328,4.06327327401125,0.8712845046073199,0.1215576171875
3506.25,-0.005777258972375421,15.968719363212585,2.0842924296855925,672.5,0.0013468248242593504,4580.0,737.11,190,1.6152259483933449,3368960,329,7.251740311262919,0.8201917070895434,0.1310791015625
3290.5,-0.006582339851229335,15.968719238042832,1.701554543338716,617.5,0.0014570431091902275,4500.0,726.94,190,1.564537589251995,3379200,330,5.133229000797064,0.7562895227223635,0.136181640625
3220.75,-0.007970355309953447,15.968719315528869,1.9837594751268626,547.5,0.0014176175782613105,4505.000000000001,716.2,190,1.6402492851018906,3389440,331,3.705033608435688,0.7841787151992321,0.136767578125
3158.25,-0.0070057519886177035,15.968719309568405,1.7148896720260383,550.0,0.0012854807330090763,4505.000000000001,713.29,190,1.6233802355825901,3399680,332,3.577951037150804,0.8072549745440483,0.1255859375
3051.75,-0.006715054304731893,15.968719291687012,1.667808653600514,550.0,0.0014240689205853145,4650.0,710.62,190,1.6370549634099008,3409920,333,4.1113611421109235,0.773135969415307,0.120703125
2989.0,-0.00723121927367174,15.968719178438187,1.9736237922683357,525.0,0.001275006214394125,4505.000000000001,692.82,190,1.6216025672852994,3420160,334,3.292142463754272,0.8124189604073763,0.122119140625
2890.0,-0.00577964887052076,15.968719172477723,2.182310629449785,522.5,0.0012242680450531077,4402.5,680.1,190,1.6165254063904286,3430400,335,3.3437159933870992,0.8122362945228815,0.1158935546875
2937.0,-0.0054709528943931215,15.96871926188469,1.6243435634300112,547.5,0.0010942702223592853,4360.000000000001,692.39,190,1.6153583988547324,3440640,336,5.335746523114597,0.8030466608703136,0.109619140625
2981.0,-0.006531016209555674,15.968719160556793,1.7920385325327515,572.5,0.0012279815267338362,4357.5,690.05,190,1.6436277858912944,3450880,337,3.8067950785588294,0.777131237834692,0.1198486328125
2959.25,-0.007329938635666622,15.968719112873078,1.8193589249625801,575.0,0.0012099511339560842,4552.5,682.39,190,1.6470020711421967,3461120,338,3.5535034330319064,0.7633620269596577,0.1160400390625
2915.25,-0.007526915887137875,15.968719160556793,1.5126724928617477,575.0,0.001376340904505853,4527.5,684.6,190,1.663327044993639,3471360,339,3.4473019023648765,0.8242018092423677,0.1197021484375
3030.5,-0.00632195976827461,15.968719327449799,1.7786624394357204,597.5,0.0011134126628182482,4550.0,687.35,190,1.6367386341094972,3481600,340,4.273033763465707,0.8258128643035889,0.101611328125
2988.5,-0.007643990136057255,15.968719220161438,1.4665622455067933,575.0,0.001330172648852534,4675.0,691.39,190,1.6256051637232303,3491840,341,3.0703047162997463,0.8415228024125099,0.1275390625
3049.0,-0.006885152666291106,15.968719220161438,2.218525081127882,575.0,0.0014003258394387282,4825.0,704.22,190,1.636229893565178,3502080,342,4.087811365258815,0.8035968650132418,0.121484375
3065.5,-0.0067583600844955075,15.968719202280045,1.5471130209974944,597.5,0.0010450058956796384,4780.0,705.38,190,1.63940609395504,3512320,343,3.494387581207539,0.8491724755614996,0.10439453125
3176.5,-0.006163868320436449,15.968719387054444,2.5477882468141617,670.0,0.0009653083859011886,4827.5,705.86,190,1.6088436044752599,3522560,344,5.289279893445451,0.8277990739792586,0.0974609375
3430.75,-0.006835556153964717,15.968719279766082,1.9451416704803706,750.0,0.0012045383412673887,4780.0,715.1,190,1.6151697918772698,3532800,345,4.55842827378382,0.8608294364064932,0.1194091796875
3381.0,-0.005919933696713997,15.968719178438187,1.372487809881568,750.0,0.001254656044318857,4752.5,708.38,190,1.618160630017519,3543040,346,6.161386045016135,0.8278001040220261,0.1114013671875
3323.5,-0.005605414536694298,15.968719327449799,1.8109259490855039,750.0,0.001097230794539912,4680.0,693.54,190,1.607244971394539,3553280,347,4.311295819806314,0.8342243906110525,0.0988525390625
3305.75,-0.007167163732083282,15.968719244003296,1.367574813682586,747.5,0.00117629756662202,4477.5,692.84,190,1.6056827746331692,3563520,348,5.003393312765872,0.8869153611361981,0.1143310546875
3239.75,-0.006116951065632747,15.968719351291657,1.9786497314460576,720.0,0.0012461120994662507,4375.0,681.53,190,1.6116885729134083,3573760,349,5.352183070906305,0.8292315486818552,0.113525390625
3378.0,-0.006138019307945797,15.96871924996376,1.4690221494063735,712.5,0.0011873456390451534,4375.0,692.56,190,1.606071439385414,3584000,350,4.294134792903629,0.8730350021272898,0.1057861328125
3366.0,-0.006865789961375412,15.968719166517257,1.515639550704509,600.0,0.0012410929088848336,4382.500000000001,701.68,190,1.6436421871185303,3594240,351,5.092098850204544,0.8593276828527451,0.1089599609375
3414.5,-0.005547389252024004,15.968719309568405,1.5341208340600132,595.0,0.0010918433659985616,4477.5,719.59,190,1.6091845415532589,3604480,352,6.404061476145678,0.8900848839432001,0.1044921875
3634.0,-0.006345674007752678,15.968719297647477,1.592605084180832,725.0,0.0010896520792248393,4580.0,733.64,190,1.5855315953493119,3614720,353,6.197800525449466,0.8764989409595728,0.1098876953125
3669.0,-0.0067562465454102496,15.968719255924224,1.3040402496699244,725.0,0.0014540110395846657,4580.0,738.47,190,1.608379066735506,3624960,354,5.584894117404632,0.877377001196146,0.1210205078125
3607.75,-0.006408542964709341,15.968719232082368,1.5076343454420567,725.0,0.0011556450979928815,4580.0,734.38,190,1.6182241849601269,3635200,355,6.1650006143412694,0.8715577553957701,0.11328125
3655.5,-0.005848485547176097,15.968719404935836,1.4421019363217056,772.5,0.001236677368342968,4632.500000000001,738.34,190,1.5961130283772946,3645440,356,6.294495254219391,0.8825001262128354,0.1213134765625
3476.25,-0.005754327272734372,15.96871919631958,1.3838514378294349,725.0,0.00109604140940904,4705.0,724.77,190,1.5970774807035923,3655680,357,5.018493643545046,0.8595938429236412,0.1026123046875
3387.75,-0.005133761074102949,15.968719309568405,1.7139149496331811,687.5,0.0010122139894524886,4580.0,722.02,190,1.585958795249462,3665920,358,6.530054978293937,0.843881043791771,0.10224609375
3220.75,-0.0070390122680692,15.9687191426754,1.0798599186353386,687.5,0.0014587526068116717,4485.000000000001,709.19,190,1.6113939680159093,3676160,359,4.199183075120681,0.8724781602621079,0.14619140625
2994.75,-0.006883386175468331,15.968719202280045,1.1954812062904239,542.5,0.0011682022864310995,4552.5,699.36,190,1.6050018787384033,3686400,360,4.269307977101581,0.8260708238929511,0.113134765625
3020.5,-0.006659969503380126,15.968719291687012,1.3836063320282848,475.0,0.0010935238567190274,4552.5,685.61,190,1.571713822335005,3696640,361,4.885251947841774,0.8663051575422287,0.10419921875
2954.75,-0.005709387060778681,15.968719309568405,1.112494421005249,542.5,0.001102326778448561,4477.5,677.03,190,1.5783193409442902,3706880,362,5.310059896168804,0.8960865870118141,0.1086669921875
3047.5,-0.006194193919873215,15.96871908903122,1.2107024828903377,475.0,0.0011696502978968703,4500.0,684.31,190,1.6073370531201363,3717120,363,5.024578822828,0.9125812727957964,0.10205078125
3062.0,-0.006683488787166425,15.968719285726547,1.2976187840104103,550.0,0.0012076374887447004,4550.0,686.49,190,1.600379717350006,3727360,364,5.528922037603723,0.8770046457648277,0.121484375
3214.0,-0.005177236694726162,15.968719357252121,1.6109101906418801,597.5,0.0013236902063459548,4560.000000000001,681.89,190,1.5322067894041538,3737600,365,7.029212062800459,0.9130257640033961,0.103076171875
3320.0,-0.00681242254722747,15.968719267845154,1.310380789078772,597.5,0.0012677458240664427,4560.000000000001,686.04,190,1.5876929394900798,3747840,366,5.120923207521248,0.9197174437344074,0.112939453125
3564.25,-0.00527806328900624,15.968719148635865,2.04850144200027,772.5,0.0011159836726852492,4550.0,694.91,190,1.554418285191059,3758080,367,9.946345544678746,0.858733431622386,0.1068359375
3459.75,-0.007422453450817557,15.968719321489335,1.2168489049188793,750.0,0.0011411783659701293,4550.0,684.53,190,1.5841850489377975,3768320,368,4.515714672207034,0.9248936709016562,0.118603515625
3530.75,-0.006242151651895256,15.96871936917305,1.3989520867355167,747.5,0.0013245771571609073,4505.000000000001,699.63,190,1.6058554120361805,3778560,369,5.431200042477358,0.8707485530525446,0.1234375
3507.0,-0.006579565125502995,15.968719291687012,1.2635416582226753,747.5,0.0011821950282984003,4492.500000000002,697.04,190,1.599522703140974,3788800,370,4.861498779712016,0.8930308371782303,0.1215087890625
3474.25,-0.006426890405782615,15.968719232082368,1.4305393086746334,720.0,0.001115872691145147,4492.500000000002,702.64,190,1.6194415234029294,3799040,371,6.2911919649638355,0.819420462846756,0.116455078125
3462.0,-0.006214786737473332,15.968719375133514,1.526518389955163,697.5,0.0010027932646840241,4517.500000000002,701.48,190,1.5827026672661304,3809280,372,6.839037579612632,0.88804387524724,0.095263671875
3468.0,-0.004463537089031888,15.968719202280045,1.4418319437652827,722.5,0.0012197418742863537,4477.5,710.35,190,1.5446708060801029,3819520,373,7.551412544908283,0.9118215285241604,0.116015625
3527.5,-0.006235056963487295,15.96871926188469,0.8344423674046993,722.5,0.0009799906598123513,4675.0,722.36,190,1.5773893207311631,3829760,374,6.402296536144493,0.927928164601326,0.090087890625
3593.75,-0.006485806935961591,15.968719118833542,0.9856681685894728,697.5,0.0010790033244124759,4652.5,726.36,190,1.6065647631883622,3840000,375,4.372905883272937,0.9065455734729767,0.108447265625
3605.5,-0.006042770721978741,15.968719238042832,1.177013241685927,667.5,0.0012757368583725449,4680.0,716.29,190,1.5726239137351512,3850240,376,5.712295124693319,0.9363608296960593,0.11728515625
3654.75,-0.005390468101541046,15.968719285726547,1.485393282212317,690.0,0.001107690584888648,4652.5,714.4,190,1.5809479057788849,3860480,377,5.339252919874816,0.898836013674736,0.1049560546875
3725.0,-0.0062901159364628255,15.968719297647477,1.2003281106241048,750.0,0.0014370595997268666,4507.500000000001,717.13,190,1.5857968352735043,3870720,378,5.5440536406943135,0.8957568574696779,0.121826171875
3774.5,-0.00626617844827706,15.968719118833542,1.2035036710090936,845.0,0.0010639246588544321,4602.5,728.15,190,1.5818622417747974,3880960,379,6.341535180428505,0.9135861653834582,0.1068603515625
3741.75,-0.007002347853995161,15.96871920824051,1.3192803530953825,795.0,0.0012113108510026797,4657.5,719.84,190,1.5926979064941407,3891200,380,7.617784545019288,0.9094479281455279,0.1099365234375
3730.0,-0.005129275952640455,15.968719160556793,1.5018163930624724,822.5,0.000970053771812318,4532.500000000001,729.76,190,1.6012203194200993,3901440,381,7.169411214055344,0.8824905041605234,0.1009765625
3747.75,-0.005586099208267114,15.968719273805618,1.54019610080868,825.0,0.0011593589774241259,4602.5,739.99,190,1.5947761595249177,3911680,382,7.420212698708282,0.8883185584098101,0.11767578125
3769.5,-0.004732366996904602,15.968719226121902,1.5091387579217552,847.5,0.0010371877356652394,4502.5,744.34,190,1.610972811281681,3921920,383,7.726972066927514,0.8893772985786199,0.1072998046875
3680.5,-0.0059293605965649475,15.968719315528869,1.7127268448472024,825.0,0.0009251047298908267,4630.000000000001,749.0,190,1.604441763460636,3932160,384,5.96703238823162,0.850276131927967,0.0868896484375
3756.0,-0.007127071524882922,15.968719416856766,1.3540241081267594,825.0,0.0011644513892922772,4730.000000000001,754.11,190,1.625874798744917,3942400,385,6.156788892672934,0.8906583841890097,0.115234375
3777.0,-0.006561009188226307,15.968719321489335,1.4775364268571138,825.0,0.0015557402898144627,4685.000000000001,743.95,190,1.579113844037056,3952640,386,7.98043045747167,0.8899981249123812,0.1038818359375
3817.5,-0.007415116767515428,15.96871920824051,1.0988119816407562,825.0,0.0011381653453218672,4680.0,751.4,190,1.608673094958067,3962880,387,5.212149340071081,0.9140535898506641,0.1174560546875
3819.75,-0.005887026750133373,15.968719357252121,1.4895425585098565,825.0,0.0009980308439713481,4777.5,743.75,190,1.5998985379934312,3973120,388,7.6662104537061095,0.891198268905282,0.1061279296875
3840.75,-0.005328804109740304,15.968719190359115,1.9291102405637504,825.0,0.0010825316305789283,4750.0,735.73,190,1.5875603817403316,3983360,389,8.329754060243426,0.8558460284024477,0.1047119140625
3749.5,-0.006223689772377838,15.968719190359115,1.4662241868674755,817.5000000000001,0.0010060548024517209,4777.5,732.33,190,1.6221380099654197,3993600,390,6.259534895339291,0.9100030999630689,0.10439453125
3734.5,-0.0055221189533767754,15.968719190359115,1.1824017566628755,772.5,0.0008649235443845476,4777.5,726.64,190,1.6015564508736133,4003840,391,5.323461194547343,0.9170525196939707,0.092529296875
3758.5,-0.006733641263417666,15.968719232082368,1.5146890585310757,820.0000000000001,0.001283754244264449,4750.0,720.58,190,1.606493705511093,4014080,392,5.27616668298993,0.894021176546812,0.123193359375
3686.0,-0.007360118708311348,15.968719238042832,1.1892681026831269,775.0,0.0011103156971278547,4750.0,714.8,190,1.6260363407433034,4024320,393,4.724111018731084,0.900949752703309,0.115625
3409.0,-0.00668246226850897,15.968719166517257,1.306117350421846,675.0,0.0009060168302657786,4452.5,679.06,190,1.6439187064766885,4034560,394,4.389046307830767,0.8801853869110345,0.100732421875
3364.75,-0.006838476887787692,15.968719279766082,1.0426715886220337,675.0,0.000804186573686167,4452.5,676.14,190,1.6195685252547265,4044800,395,6.677574842908771,0.9169897083193064,0.0864990234375
3411.0,-0.006201922262516746,15.968719291687012,1.2377558152191341,675.0,0.0010161477145577697,4502.5,682.46,190,1.606498845666647,4055040,396,6.109946324863614,0.907026955112815,0.1022216796875
3439.25,-0.006640599296952132,15.968719279766082,1.1634133825078607,670.0,0.001101033256089149,4502.5,679.74,190,1.6217854827642442,4065280,397,4.9831116037320875,0.8956375744193792,0.1117919921875
3443.75,-0.006459508744592312,15.968719190359115,1.2837662287056446,670.0,0.001118416404415755,4530.0,673.9,190,1.6113481640815734,4075520,398,4.90781213708766,0.9351353138685227,0.110009765625
3454.75,-0.007265934065435431,15.96871919631958,1.1620794137474149,615.0,0.0011173466252903824,4525.0,684.74,190,1.605594813078642,4085760,399,4.842000359529807,0.9160441797226667,0.1223876953125
3541.25,-0.006688530604697008,15.968719363212585,1.1668346988037228,615.0,0.001064870577977745,4552.5,701.91,190,1.6053409032523631,4096000,400,5.617410040830145,0.9306937906891107,0.105224609375
3649.0,-0.005131780629017158,15.968719267845154,1.5909517052583397,520.0,0.0008649601321286098,4552.5,714.95,190,1.6222700275480748,4106240,401,8.066341284102096,0.9059286862611771,0.0990478515625
3648.0,-0.005176834201847669,15.968719327449799,1.3463310074061154,520.0,0.0008043121037194899,4527.5,706.3,190,1.6066025257110597,4116480,402,6.126630155183058,0.9260684449225665,0.0962158203125
3716.0,-0.006352415926448885,15.96871924996376,1.4195617735385895,710.0,0.0011351697257571682,4525.0,716.5,190,1.614061637967825,4126720,403,7.3472586939824795,0.8988119825720787,0.10048828125
3752.5,-0.007005734896301874,15.968719273805618,1.3391171876341104,725.0,0.001080805036750629,4457.500000000001,723.97,190,1.6069942392408847,4136960,404,5.794301168162101,0.8974882956594229,0.1083251953125
3645.75,-0.005015090571578185,15.96871920824051,2.0987616350874303,725.0,0.001145284354135476,4450.0,729.4,190,1.5432970724999904,4147200,405,7.820090276939967,0.8651530504226684,0.1107666015625
3568.0,-0.006150540475937305,15.968719244003296,1.2198537603020667,772.5,0.0012009907116981027,4452.5,728.22,190,1.6028890326619147,4157440,406,6.36660432601443,0.8935924343764782,0.1131103515625
3636.25,-0.0059152424862986665,15.96871920824051,1.7248093048110604,772.5,0.0010331805005085583,4490.000000000001,722.32,190,1.57887489721179,4167680,407,8.439542285988853,0.912434870749712,0.1028076171875
3651.25,-0.005176466016200721,15.968719166517257,1.8277764685917646,797.5,0.0010470543689853977,4490.000000000001,733.38,190,1.5695275664329529,4177920,408,6.60196825403654,0.8832062140107155,0.108984375
3749.75,-0.004922116789748543,15.968719214200974,1.3618805707432329,825.0,0.0011864764183661938,4777.5,747.42,190,1.5238314859569073,4188160,409,6.736510904390302,0.9186195485293865,0.1105712890625
3841.75,-0.006187574652722105,15.968719226121902,1.378870200458914,825.0,0.0009559697328944203,4850.0,753.93,190,1.5666677065193653,4198400,410,5.478201206347743,0.9287208948284388,0.09609375
3818.0,-0.005765847231941734,15.968719351291657,1.230165633931756,825.0,0.0010932849806299949,4877.5,757.84,190,1.599433609098196,4208640,411,4.65881380367559,0.918272615224123,0.09755859375
3886.25,-0.00552044696523808,15.968719238042832,1.578986698947847,825.0,0.001113365373288868,4852.500000000001,761.71,190,1.5833271630108356,4218880,412,6.528843909280805,0.9100855827331543,0.0995849609375
3942.25,-0.007078555136286013,15.968719226121902,0.9752601641230285,825.0,0.0011193781995875835,4852.500000000001,767.36,190,1.612847439199686,4229120,413,3.594919203624488,0.9407990168780088,0.114501953125
3857.25,-0.0046632751618744805,15.968719220161438,2.143780370801687,797.5,0.0008379668301478436,4805.0,758.15,190,1.5701070435345172,4239360,414,8.638770541783712,0.8981413029134273,0.0951904296875
3933.0,-0.005576291087345453,15.968719315528869,2.0078772069886326,822.5,0.0008799231951376956,4805.0,763.15,190,1.5763566806912421,4249600,415,7.151871950725523,0.8723766528069973,0.1001220703125
3798.25,-0.005321410700344131,15.968719297647477,1.500492022652179,800.0,0.0009809973777355895,4677.5,749.04,190,1.6131683126091958,4259840,416,5.329545384089352,0.9074239905923605,0.0993896484375
3614.5,-0.005916081461509748,15.968719321489335,1.902134775184095,770.0,0.0009167350422506169,4500.0,726.35,190,1.5995307810604573,4270080,417,5.136698699380315,0.8587059911340476,0.0945556640625
