episode_length,value_loss,P09:episode_rewards,frames,epoch_idx,grad_norm,explained_variance,fps,clip_fraction,approx_kl_divergence,P01:episode_rewards,advantage_norm,policy_entropy,PMM:episode_rewards,policy_loss
342.54,0.009272494897595606,325.0,2744320,268,0.05131125175639223,3.725290298461914e-09,291,0.2232177734375,0.0019934521944946935,25.0,15.968717789649963,1.5841803774237633,163.0,-0.0010150994618015829
344.02,0.007941593449322682,302.5000000000002,2754560,269,0.047820270589746014,9.313225746154785e-09,291,0.1927978515625,0.0019819331202143077,47.50000000000001,15.968717849254608,1.6606989912688732,157.25,-0.0005801456594781484
350.91,0.006879979797304259,300.0,2764800,270,0.05277859641949476,7.450580596923828e-09,291,0.299462890625,0.0024494387667118645,50.0,15.968717497587203,1.6618158534169196,156.75,-0.001334604113799287
347.02,0.008867866410400892,250.0,2775040,271,0.053226664378142684,1.4528632164001465e-08,290,0.256201171875,0.001984676991304468,25.0,15.968717592954636,1.6675547271966935,146.0,-0.0009693841944681481
339.24,0.008093995886429183,252.50000000000023,2785280,272,0.05216311525702624,-3.3527612686157227e-09,290,0.24755859375,0.00210962249806812,25.0,15.968717634677887,1.707552882283926,146.25,-0.0012294391672185156
328.88,0.007218484498628186,277.5000000000002,2795520,273,0.04982419703112111,-9.313225746154785e-09,290,0.254736328125,0.0021939321575814574,25.0,15.968711197376251,1.672849426418543,145.0,-0.0006337714210530975
317.66,0.006076431466368604,250.0,2805760,274,0.05219269898948986,1.7136335372924803e-08,290,0.2530029296875,0.002089165093860856,25.0,15.968715608119965,1.6629703029990197,121.5,-0.0008965867185906973
318.47,0.008066122701347923,250.0,2816000,275,0.04879100646089733,1.862645149230957e-09,290,0.20283203125,0.00166199842142305,22.500000000000007,15.968717712163926,1.6825198605656624,110.75,-0.0008196106558898464
324.56,0.0067075694893901526,202.50000000000023,2826240,276,0.0509235933386307,-2.4959444999694825e-08,290,0.30517578125,0.0023422814539230787,22.500000000000007,15.968717569112778,1.6507795125246048,106.75,-0.001432341156032635
325.67,0.004493457435327741,202.50000000000023,2836480,277,0.0470237668125766,5.960464477539063e-09,290,0.2385986328125,0.002157829492955443,0.0,15.968711948394775,1.5785524353384972,103.75,-0.0011804023160948418
321.3,0.006006349310268888,175.0,2846720,278,0.04948487094506162,-2.6077032089233397e-09,290,0.2871826171875,0.0023116332433374964,0.0,15.968715065717697,1.6328027926385402,91.25,-0.0006849151610367699
322.24,0.00540342920219814,200.0,2856960,279,0.050532146374601794,7.450580596923829e-10,289,0.2611572265625,0.0022072261701737263,0.0,15.96871458888054,1.682162158191204,92.0,-0.0008796615280516562
327.25,0.007266116952814627,200.0,2867200,280,0.053776663173597375,5.960464477539063e-09,289,0.2796142578125,0.002516485624818188,0.0,15.968717741966248,1.7060659594833851,105.5,-0.0010062667170132045
322.85,0.004418018473205621,200.0,2877440,281,0.047927771892222366,-3.7252902984619143e-10,289,0.2528076171875,0.00183775869361682,0.0,15.968711549043656,1.6572932682931423,101.75,-0.0009818969727348303
305.98,0.0031334317688772374,150.0,2887680,282,0.044646740838367435,-1.0058283805847169e-08,289,0.3088134765625,0.0027896677662852198,0.0,15.968634653091431,1.6558225557208062,73.5,-0.0010583721239527221
302.5,0.004998289547552303,127.50000000000021,2897920,283,0.05053671298697625,2.2351741790771484e-09,289,0.336376953125,0.002686739827004203,0.0,15.968716591596603,1.7176856987178326,61.25,-0.0009761745484865969
303.89,0.004932875297668815,127.50000000000021,2908160,284,0.05131069742167151,-2.421438694000244e-08,289,0.326953125,0.0025545763889113005,0.0,15.968710017204284,1.7369035109877586,62.25,-0.0009172613958071451
309.84,0.005290146090464987,150.0,2918400,285,0.05147454448159633,8.195638656616212e-09,289,0.3110595703125,0.002225318431112555,0.0,15.96871738433838,1.7041347280144692,75.25,-0.0012395265272061805
302.8,0.002857321299982285,127.50000000000021,2928640,286,0.049532220248727284,-5.960464477539063e-09,288,0.295068359375,0.0027490237953657014,0.0,15.968627315759658,1.6663946725428105,64.0,-0.0005330748868800584
298.43,0.0038589167773807275,125.0,2938880,287,0.04704613993813815,-1.6391277313232423e-08,288,0.1971435546875,0.0016775999251080974,0.0,15.968715834617615,1.6115306727588177,59.5,-0.0007506480578740593
293.83,0.00370755953334907,100.0,2949120,288,0.04822776480866036,-4.097819328308106e-09,288,0.2155029296875,0.0018566418219165826,0.0,15.968710815906524,1.5854246266186238,51.25,-0.0005551927259148215
294.29,0.002836346146025082,100.0,2959360,289,0.04468141070246938,1.4901161193847656e-08,288,0.2934814453125,0.0024824778788229197,0.0,15.96867676973343,1.6059724748134614,45.0,-0.001437229654402472
297.84,0.003076036293113038,100.0,2969600,290,0.04708575839298572,-7.450580596923828e-09,288,0.2606201171875,0.0021657729090293286,0.0,15.968621426820755,1.5929343335330486,43.0,-0.0009056919237536931
300.48,0.004213698695423318,102.50000000000021,2979840,291,0.04527076700051403,4.470348358154297e-09,288,0.31357421875,0.002365808829108573,0.0,15.968712544441223,1.6270964749157428,47.5,-0.0011957361057284288
305.55,0.0048417719671761,125.0,2990080,292,0.04805494590699916,-1.7508864402770997e-08,288,0.25888671875,0.002015575860858121,0.0,15.968717044591903,1.6206675074994563,55.75,-0.0006427805119528784
308.57,0.004017316251262315,127.50000000000021,3000320,293,0.04712319321998844,3.3527612686157227e-09,288,0.3791748046875,0.0031259036866174484,0.0,15.968702745437621,1.6759421728551387,64.0,-0.0013973847773741
307.78,0.004775174593954379,125.0,3010560,294,0.04992942212382316,3.7252902984619143e-10,287,0.2952392578125,0.0024414604811227036,0.0,15.968709945678711,1.6943869084119796,66.0,-0.0008482004297547974
304.14,0.004837805722218036,150.0,3020800,295,0.04790877771801148,-6.332993507385254e-09,287,0.3264404296875,0.002374002229305461,0.0,15.968717098236084,1.7134302355349065,66.0,-0.0010204388614511116
304.2,0.0053290379873260465,150.0,3031040,296,0.05003936735136048,-1.4156103134155273e-08,287,0.2896240234375,0.00252003391137805,0.0,15.968714433908463,1.733096580207348,70.25,-0.0010300935966370162
305.47,0.00485360862025237,150.0,3041280,297,0.04726585962636998,-3.725290298461914e-09,287,0.3025390625,0.0025950720657817784,0.0,15.968704241514207,1.7097285285592079,75.75,-0.001275473246096226
306.63,0.004932672170235008,152.50000000000023,3051520,298,0.04689136445912475,7.450580596923829e-10,287,0.2998046875,0.002468889717033562,0.0,15.968653345108033,1.6266119927167892,77.75,-0.0011066972136177355
319.1,0.0074693708571430765,200.0,3061760,299,0.05298310291592308,-1.9744038581848144e-08,287,0.302392578125,0.0021523393651932564,0.0,15.968717765808105,1.6910414457321168,108.75,-0.0008733575119549642
326.74,0.008665505941661423,225.0,3072000,300,0.05229693939502332,-1.0058283805847169e-08,287,0.256640625,0.0018753831872004411,0.0,15.968715512752533,1.7334159553050994,124.75,-0.0010138432007806841
332.75,0.006848554117732419,250.0,3082240,301,0.05148218216101411,-1.0430812835693359e-08,286,0.2467041015625,0.0020852631741490766,0.0,15.96871730685234,1.6999395370483399,141.5,-0.0008639576230052626
327.35,0.005876974525494916,227.5000000000002,3092480,302,0.051605744729789516,-5.960464477539063e-09,286,0.326025390625,0.002479279415143765,25.0,15.96871730685234,1.6790351405739785,127.25,-0.0011891374575498047
322.28,0.006274371631491249,225.0,3102720,303,0.05023731476470883,-1.0430812835693359e-08,286,0.234375,0.0019516044477200013,0.0,15.968717443943024,1.6791539289057256,109.5,-0.0008745169099711348
327.81,0.008388643418129504,225.0,3112960,304,0.051255285670056286,6.332993507385254e-09,286,0.2464599609375,0.002132986890870825,25.0,15.968717455863953,1.6640730403363704,119.25,-0.0011493562858959194
331.47,0.006271639663668793,225.0,3123200,305,0.0492229321262455,1.2665987014770507e-08,286,0.2503662109375,0.0017891740203822338,0.0,15.968716722726821,1.647775661200285,120.25,-0.0008693163257703418
335.74,0.005777731186640267,275.0,3133440,306,0.048857026882244095,6.332993507385254e-09,286,0.3105712890625,0.002415693305260902,25.0,15.96871726512909,1.6471441678702832,128.0,-0.0011259587416134309
326.6,0.005347346531800667,202.50000000000023,3143680,307,0.04776932984478389,-6.332993507385254e-09,286,0.25478515625,0.0021169099762516908,25.0,15.96871709227562,1.6704104587435722,103.5,-0.0007528686495788861
322.77,0.004797327627449022,175.0,3153920,308,0.04638540914584831,4.470348358154297e-09,286,0.321923828125,0.0025652598044075604,25.0,15.968709176778793,1.705620962381363,97.25,-0.0010631248051140574
319.07,0.00846323571895482,225.0,3164160,309,0.05321886147770492,-8.195638656616212e-09,286,0.2366455078125,0.0016411891238249155,25.0,15.96871766448021,1.7207618065178394,100.25,-0.0010197427473030984
321.75,0.007027261569146503,250.0,3174400,310,0.04993771673847623,-2.1979212760925294e-08,286,0.269580078125,0.0020058608202134566,22.500000000000007,15.968717300891877,1.7269572407007217,110.75,-0.0010183811471506487
319.88,0.0054564996143994906,250.0,3184640,311,0.050177910835539574,3.7252902984619143e-10,285,0.3502685546875,0.0026908353058985313,0.0,15.968716818094254,1.7190112136304379,115.5,-0.0009009420558868442
314.3,0.005252689698964019,225.0,3194880,312,0.04946049812435222,4.097819328308106e-09,285,0.2658447265625,0.0020052659543353,0.0,15.968711918592453,1.7124568022787572,100.25,-0.0010413153693662025
317.46,0.00707937183044578,200.0,3205120,313,0.05168969468456709,1.080334186553955e-08,285,0.283154296875,0.002065474373060283,0.0,15.968717116117478,1.7060908123850822,100.5,-0.0012547623628051952
329.23,0.0093737204619174,225.0,3215360,314,0.0545715310939293,-1.862645149230957e-08,285,0.2386474609375,0.0016742011642691067,0.0,15.968717801570893,1.6915211491286755,117.0,-0.0007989679805177729
342.49,0.00921060852269875,250.0,3225600,315,0.05452508617562862,7.450580596923829e-10,285,0.2501708984375,0.0016720083790573881,22.500000000000007,15.968717700242996,1.6973829723894596,141.0,-0.001277349818701623
352.38,0.010328232050233055,357.5000000000007,3235840,316,0.05017243714050693,7.078051567077636e-09,285,0.2081298828125,0.0016794187814184625,50.0,15.968717777729035,1.64448414221406,174.5,-0.001074570716082235
354.1,0.009734330893479637,502.5000000000002,3246080,317,0.055414924953219244,5.587935447692871e-09,285,0.2928466796875,0.0023402117462168804,50.0,15.968717765808105,1.597793597728014,192.75,-0.0015065027233504224
354.44,0.010458132489293347,502.5000000000002,3256320,318,0.05226919322022231,7.450580596923829e-10,285,0.20537109375,0.0015833536489253675,50.0,15.968717753887177,1.5858136028051377,203.5,-0.000798121019397513
349.6,0.008269703230780578,452.50000000000017,3266560,319,0.05125676778977811,4.8428773880004884e-09,284,0.21181640625,0.001540069214763662,50.0,15.968717730045318,1.6122726440429687,201.25,-0.0007370867242570966
335.55,0.006002015763192503,402.5000000000002,3276800,320,0.04941383713700272,-1.7136335372924803e-08,284,0.2656494140625,0.0020546982359746836,47.50000000000001,15.968716251850129,1.6423460640013219,162.0,-0.0009462845944653963
329.42,0.007688305106921689,352.5000000000002,3287040,321,0.049871047252334114,8.195638656616212e-09,284,0.2338134765625,0.001629753459820904,25.0,15.968717336654663,1.6147494256496429,141.0,-0.0013898268478442332
323.49,0.00748903258346445,300.0,3297280,322,0.04903038028011351,1.1175870895385742e-08,284,0.2471435546875,0.0019173878800529565,25.0,15.9687171459198,1.5830288767814635,124.5,-0.001237468201725278
325.61,0.00826469878120406,305.00000000000045,3307520,323,0.049863346260028515,2.2351741790771484e-09,284,0.2256591796875,0.0020377089251496726,25.0,15.968717682361603,1.5821829348802567,142.75,-0.0011608069489739137
319.09,0.005640811177993044,227.5000000000002,3317760,324,0.048956318427823955,-7.82310962677002e-09,284,0.281103515625,0.002109764345726717,0.0,15.968705266714096,1.6430196948349476,122.25,-0.0010266650639096041
320.93,0.00579318991940454,225.0,3328000,325,0.052825471152748035,1.1175870895385742e-08,284,0.2814453125,0.002013023440787265,0.0,15.968716949224472,1.6037219315767288,114.75,-0.0007601303477713373
317.21,0.00677018405989287,200.0,3338240,326,0.05215549287847674,-2.2351741790771484e-09,284,0.2719482421875,0.001861591376382421,0.0,15.968712759017944,1.6358333215117455,95.25,-0.0010568114099442027
323.01,0.008426705063629924,227.5000000000002,3348480,327,0.04986111296681991,1.7508864402770997e-08,284,0.2494384765625,0.0016213579098973696,0.0,15.968717730045318,1.693929585814476,117.75,-0.0011891766014741733
327.5,0.00796398160091485,427.5000000000002,3358720,328,0.053914165128593226,-1.0430812835693359e-08,283,0.28818359375,0.002176453068977935,25.0,15.968717533349992,1.7281807102262974,149.0,-0.0009638989835366374
331.14,0.007009224800265201,425.0,3368960,329,0.05172601425380372,1.3411045074462891e-08,283,0.2677490234375,0.002138762619188128,25.0,15.968717348575591,1.7326195411384107,159.5,-0.0009993152969400398
325.96,0.009331910050877922,400.0,3379200,330,0.05261405878379595,0.0,283,0.232275390625,0.0014963658491524256,25.0,15.968717592954636,1.7356051079928876,149.5,-0.0008622881861811039
322.6,0.008146469085659191,302.5000000000002,3389440,331,0.05434794090067093,-8.195638656616212e-09,283,0.2202880859375,0.0014647166794134136,25.0,15.968717551231384,1.7474289111793042,137.75,-0.0006855820054624928
331.66,0.011997099581640214,352.5000000000002,3399680,332,0.058255329268586245,1.1175870895385742e-09,283,0.260205078125,0.001593503459605472,25.0,15.968718045949936,1.7331704780459405,169.75,-0.0009303160637500696
332.04,0.010257971257669852,327.5000000000002,3409920,333,0.055655801883398894,-1.4901161193847657e-09,283,0.2495361328125,0.0016383248134616223,25.0,15.968717694282532,1.7242508828639984,179.25,-0.0008493193166941637
334.1,0.009858270986205753,325.0,3420160,334,0.052916416852544855,-2.3096799850463868e-08,283,0.2881591796875,0.0018254009241445602,50.0,15.968717676401138,1.7507505238056182,183.0,-0.0013539629682782107
333.87,0.009279298563524208,325.0,3430400,335,0.05308030981221099,-2.2351741790771484e-09,283,0.2661376953125,0.00197414524021724,50.0,15.968717676401138,1.7280634060502051,170.75,-0.001242367111990461
337.95,0.008965324734163005,327.5000000000002,3440640,336,0.053685698500093235,-1.0430812835693359e-08,283,0.221728515625,0.0015605842082123899,25.0,15.968717801570893,1.74039935618639,173.75,-0.0006018558011419373
343.1,0.010159827940515242,350.0,3450880,337,0.05527758322357895,2.16066837310791e-08,283,0.20400390625,0.0014752078010076275,25.0,15.968717831373215,1.715199287980795,177.0,-0.0009465508337598294
342.07,0.010669479855278042,350.0,3461120,338,0.05455393055516058,5.215406417846679e-09,283,0.2268310546875,0.001437954865878055,25.0,15.968717753887177,1.7008375167846679,180.0,-0.0013286655204865383
338.99,0.010970225902929088,350.0,3471360,339,0.057487666886513786,-4.470348358154297e-09,282,0.23037109375,0.0015436409928270222,25.0,15.968717712163926,1.7471234895288945,178.5,-0.0006536366749060107
347.03,0.010413130696178996,375.0,3481600,340,0.056759249671008274,4.097819328308106e-09,282,0.269580078125,0.0016285900329194192,25.0,15.968717813491821,1.7456873662769794,188.75,-0.00145400338624313
348.0,0.011802503588842227,375.0,3491840,341,0.0560399863383045,-1.4901161193847657e-09,282,0.2094970703125,0.0012644794192397057,25.0,15.96871783733368,1.7485379628837108,198.0,-0.0009137761553574819
346.69,0.00971240455255611,375.0,3502080,342,0.05488164874961125,-1.862645149230957e-08,282,0.2430419921875,0.001533581700607556,47.50000000000001,15.968717622756959,1.7341362975537777,199.5,-0.0010782472387290908
334.28,0.008643738703904091,302.5000000000002,3512320,343,0.05566717902447207,9.313225746154785e-09,282,0.1944580078125,0.001295687107364074,47.50000000000001,15.968717747926712,1.7163312278687954,178.75,-0.0005505009168700781
328.0,0.007291726688297473,335.00000000000085,3522560,344,0.05102571047380886,8.940696716308593e-09,282,0.284912109375,0.0018080835405498874,25.0,15.968713492155075,1.7237419776618481,166.0,-0.001197305914320168
319.3,0.006065021944061754,300.0,3532800,345,0.04962234341591288,3.3527612686157227e-09,282,0.2623046875,0.0018776395043687444,0.0,15.968714988231659,1.7015061311423778,132.0,-0.0010408422334876378
315.22,0.0053309837694087035,225.0,3543040,346,0.04858534415112835,-5.215406417846679e-09,282,0.242919921875,0.002144312150164751,0.0,15.968716084957123,1.7247339218854905,113.25,-0.0006155516428407281
312.98,0.006876015762554743,200.0,3553280,347,0.051325860447569906,2.3469328880310058e-08,282,0.3099609375,0.002066001430972619,0.0,15.968717527389526,1.7624623134732247,99.0,-0.0011097382332081907
310.93,0.005329036624971195,175.0,3563520,348,0.0510083912706791,-3.725290298461914e-09,282,0.3009765625,0.0018678420158948939,0.0,15.968716949224472,1.756158348172903,91.25,-0.0009308636668720283
308.64,0.004545798807885149,175.0,3573760,349,0.04828556509348059,-2.2351741790771484e-09,282,0.3067138671875,0.001971909277517625,0.0,15.968715822696685,1.7141311816871165,88.75,-0.0008858008943207097
305.3,0.00536953309191972,175.0,3584000,350,0.04762106780913914,-2.2351741790771484e-09,282,0.27333984375,0.0020061318938019213,0.0,15.968716716766357,1.7078433744609356,84.75,-0.0008996382195618935
303.94,0.0049004376160837635,150.0,3594240,351,0.049669426732371715,-1.564621925354004e-08,282,0.3474609375,0.0025243898407495634,0.0,15.968716865777969,1.6954270005226135,81.75,-0.0010628858653944917
307.77,0.006479609929465368,175.0,3604480,352,0.0509905587539361,-1.6391277313232423e-08,281,0.2762451171875,0.0017573973888261208,0.0,15.968717062473297,1.6938669599592686,90.25,-0.0010894963510509116
306.83,0.004086782406390909,150.0,3614720,353,0.04702414091355666,-3.725290298461914e-09,281,0.30498046875,0.0019289374136974402,0.0,15.968700283765793,1.6929619543254375,86.0,-0.0010676435224013403
307.73,0.005487911021475611,175.0,3624960,354,0.04995230271384012,4.097819328308106e-09,281,0.3280517578125,0.0021781772454460223,0.0,15.968717205524445,1.7122396886348725,85.0,-0.0012654401871259324
306.27,0.005616573829638582,175.0,3635200,355,0.05127518867748555,-1.0058283805847169e-08,281,0.2333740234375,0.0014037287278029,0.0,15.968717074394226,1.6890125758945942,86.5,-0.0008624315687484341
310.99,0.007216931748067701,225.0,3645440,356,0.05223584833835483,-1.1175870895385742e-08,281,0.264599609375,0.0017886988595705589,0.0,15.968707430362702,1.6909117884933949,99.75,-0.0009636823029723019
316.21,0.009135186577805144,302.5000000000002,3655680,357,0.05468512490152479,3.3527612686157227e-09,281,0.28125,0.0018396429872382214,0.0,15.96871770620346,1.7065653793513775,125.75,-0.0010838886246347101
326.9,0.00926232182964668,325.0,3665920,358,0.05039062315733785,4.097819328308106e-09,281,0.2458740234375,0.0016406698204150417,25.0,15.968717014789581,1.6611746691167355,149.5,-0.001140922004924505
334.49,0.009794016115665726,325.0,3676160,359,0.05047066779656621,2.0489096641540527e-08,281,0.2123046875,0.0014262624460855023,50.0,15.968717575073242,1.5937761336565017,172.25,-0.0010764482463855528
341.81,0.01266954852035269,327.5000000000002,3686400,360,0.04827622295911493,1.2665987014770507e-08,281,0.1566650390625,0.0012569967401645954,50.0,15.96871799826622,1.4746804036200047,193.5,-0.0008125062460749178
346.84,0.012191762059774191,325.0,3696640,361,0.04715057775764271,-2.6077032089233397e-09,281,0.171630859375,0.0011372403479413152,75.0,15.96871799826622,1.4068991728127003,208.25,-0.0008971784027380636
348.44,0.011853816740585898,327.5000000000002,3706880,362,0.047130021319795004,-5.215406417846679e-09,281,0.1644775390625,0.0011733908107999015,125.0,15.968717724084854,1.380288415402174,219.25,-0.0008158362605172442
357.14,0.011596816069504712,352.5000000000002,3717120,363,0.050517130926261075,-1.862645149230957e-08,281,0.2090576171875,0.0015317491433336273,125.0,15.968717920780183,1.399927954375744,233.5,-0.000927167871122947
362.44,0.011931183548585977,427.5000000000002,3727360,364,0.04954853641780756,3.7252902984619143e-10,281,0.2052734375,0.001498085991050857,125.0,15.968717831373215,1.5011077247560025,232.25,-0.0010855267704755534
370.91,0.01317319856134418,452.50000000000017,3737600,365,0.056323760573548876,-7.82310962677002e-09,281,0.2052734375,0.0014939230264701564,125.0,15.968717783689499,1.601155097782612,248.5,-0.0009202288161759498
365.61,0.014707590727630305,452.50000000000017,3747840,366,0.057922756146215004,-1.0058283805847169e-08,281,0.194677734375,0.0012496266606035534,125.0,15.968717753887177,1.5635768555104732,250.5,-0.0008842621809890261
373.38,0.015303054067771882,552.5000000000002,3758080,367,0.057168398690930614,-4.8428773880004884e-09,280,0.201806640625,0.0011924881807658493,150.0,15.96871783733368,1.5927072137594223,288.25,-0.0011350565389875555
372.04,0.013267621846171095,577.5000000000002,3768320,368,0.05359615392183368,1.3783574104309083e-08,280,0.211474609375,0.0014377551515281084,147.5,15.968717849254608,1.6198045916855335,293.0,-0.0010326827983590191
362.65,0.012550940910296049,550.0,3778560,369,0.05413443058696064,6.7055225372314455e-09,280,0.208349609375,0.0012293480705579895,125.0,15.968717885017394,1.6539935410022735,271.75,-0.0010577782773907528
357.82,0.01382877126306994,482.5000000000007,3788800,370,0.057350939646017694,-1.2293457984924316e-08,280,0.175537109375,0.0011671268929632106,125.0,15.96871775984764,1.6705324225127698,256.5,-0.0005310997970809694
349.98,0.014435033492554794,375.0,3799040,371,0.05534853248261502,-7.450580596923829e-10,280,0.1855224609375,0.0011922857083163762,125.0,15.968717992305756,1.658159253746271,244.75,-0.0006502343127067434
355.26,0.014537307224236429,412.5000000000011,3809280,372,0.0537672597996001,3.3527612686157227e-09,280,0.1755615234375,0.0011812218098839367,125.0,15.968717831373215,1.6293078348040582,261.75,-0.0008912118231819477
355.71,0.014732173518859781,457.5000000000006,3819520,373,0.05809739018258969,2.6077032089233397e-09,280,0.2066650390625,0.0012766710667051484,125.0,15.968717819452285,1.623581276834011,271.75,-0.0008226755733630852
351.75,0.014031105522008147,377.5000000000002,3829760,374,0.0557985198003557,8.940696716308593e-09,280,0.1763916015625,0.0010835490190174823,125.0,15.968718039989472,1.6360856287181378,253.0,-0.0006988006716710515
353.7,0.01392788390367059,452.50000000000017,3840000,375,0.05567027558602411,1.7508864402770997e-08,280,0.1889404296875,0.001127854163308939,147.5,15.968717843294144,1.6957210928201676,266.75,-0.0010286778364388739
358.55,0.013421893077611458,480.00000000000045,3850240,376,0.056637998513911623,-4.097819328308106e-09,280,0.2084228515625,0.0012296088849439001,125.0,15.96871787905693,1.7068718284368516,279.5,-0.001198095358267892
360.65,0.01241102090680215,475.0,3860480,377,0.05456131330920936,6.332993507385254e-09,280,0.2140380859375,0.00130256136167759,125.0,15.968717712163926,1.71852320805192,268.25,-0.0011378781331586652
361.57,0.014706304520950652,402.5000000000002,3870720,378,0.05472498891489962,-1.4156103134155273e-08,280,0.1787109375,0.0012776400262993093,125.0,15.968717867136002,1.7022039979696273,261.25,-0.0010133528488950106
355.89,0.011709720143699087,475.0,3880960,379,0.05709007929141043,0.0,279,0.251220703125,0.001487214505891643,100.0,15.968717831373215,1.7164433598518372,249.5,-0.0013068568805465475
359.98,0.013360180173185654,500.0,3891200,380,0.05601815362995427,1.1175870895385742e-09,279,0.1593505859375,0.0009239973431618865,100.0,15.968717920780183,1.7254209995269776,256.25,-0.0005773882385256002
358.76,0.01285079304361716,505.00000000000045,3901440,381,0.05722224618884556,-1.0430812835693359e-08,279,0.232666015625,0.0013927922858442798,97.5,15.96871771812439,1.7003471724689008,253.5,-0.0015431812429596904
357.36,0.012448164464149158,425.0,3911680,382,0.0592790258989407,-2.9802322387695314e-09,279,0.21572265625,0.0012558993880389835,75.0,15.968717831373215,1.6974653430283069,237.25,-0.0008663093070936156
347.48,0.011034518576343544,325.0,3921920,383,0.05611169391283055,2.123415470123291e-08,279,0.2039794921875,0.0011331463470810378,72.50000000000001,15.968717640638351,1.699426218867302,208.25,-0.0010585670312138972
347.78,0.013295620105054695,355.00000000000045,3932160,384,0.056565576668470154,2.2351741790771484e-09,279,0.2291259765625,0.0014422220611209013,75.0,15.968717896938324,1.693340227007866,217.25,-0.0012800727869034744
350.56,0.013255889106949326,430.0000000000004,3942400,385,0.05308339089526366,-1.0430812835693359e-08,279,0.20068359375,0.0013432903500685712,75.0,15.968717819452285,1.693235345929861,237.0,-0.000941637941650697
353.99,0.013459476732532494,527.5000000000002,3952640,386,0.05498040245561334,-2.0861625671386717e-08,279,0.2414306640625,0.0015406933386600485,97.5,15.968717843294144,1.6488433063030243,250.5,-0.0013963263911136892
357.19,0.014051592090982012,475.0,3962880,387,0.05300887188881794,-1.9744038581848144e-08,279,0.19296875,0.0011711516284549361,122.5,15.968717813491821,1.6522248208522796,257.25,-0.0011105372013844317
344.98,0.00973693644918967,352.5000000000002,3973120,388,0.053981297422329697,-1.0430812835693359e-08,279,0.2228271484375,0.0012989568358790394,75.0,15.968717789649963,1.729994221776724,219.5,-0.0009332084287962062
341.13,0.009923599434114295,377.5000000000002,3983360,389,0.05552908848286706,1.1920928955078126e-08,279,0.22802734375,0.0012647721774101228,50.0,15.968717658519745,1.7662167310714723,205.5,-0.0004855845691054128
334.79,0.00820787145785289,450.0,3993600,390,0.05137733047260379,1.564621925354004e-08,279,0.225927734375,0.0012159257654900558,25.0,15.9687175989151,1.7614309281110763,193.0,-0.0010055041911982698
337.05,0.009086651614325092,500.0,4003840,391,0.05476024301787158,1.4901161193847657e-09,279,0.26513671875,0.0013491861982352304,25.0,15.968717730045318,1.7445057556033134,190.0,-0.0010904860268055928
332.4,0.007052907772231265,500.0,4014080,392,0.051691325446991655,1.30385160446167e-08,279,0.283642578125,0.001763212587718499,25.0,15.96871783733368,1.7598002709448337,172.25,-0.0009341672332084272
333.99,0.010369379045005189,290.0000000000013,4024320,393,0.05662961441979283,9.313225746154785e-09,279,0.2578857421875,0.001305238123319441,25.0,15.968717455863953,1.7570317752659321,158.75,-0.0012816772577934898
327.37,0.007428917533434287,250.0,4034560,394,0.05199525319757431,-1.0058283805847169e-08,279,0.286767578125,0.0016998391606080077,25.0,15.968717688322068,1.743238714337349,139.25,-0.0012966916561708785
336.47,0.012198404026275967,325.0,4044800,395,0.05560797544141447,-1.825392246246338e-08,279,0.18037109375,0.0010511212561027604,50.0,15.968717885017394,1.7005147747695446,179.5,-0.0006555367308465065
336.16,0.012072675464150962,432.5000000000006,4055040,396,0.055104025777528196,-3.3527612686157227e-09,278,0.21875,0.0013237311513591976,50.0,15.96871789097786,1.683540754765272,195.5,-0.0008762872979787062
347.72,0.014057840823079459,502.5000000000002,4065280,397,0.05681219632950983,-7.82310962677002e-09,278,0.1736083984375,0.0010920679918569932,75.0,15.968717902898788,1.6795134603977204,232.0,-0.0008652193384477869
356.35,0.013386867791996337,502.5000000000002,4075520,398,0.053596540893046586,-1.1175870895385742e-09,278,0.206787109375,0.0012671465880146116,97.5,15.968717849254608,1.7104959920048715,254.75,-0.0009517847371171229
355.7,0.01345828068224364,407.5000000000006,4085760,399,0.05478135823984922,-8.195638656616212e-09,278,0.2458740234375,0.0014264822509687746,125.0,15.968717819452285,1.717191781848669,250.5,-0.0012580235985296894
346.71,0.013044415078184102,400.0,4096000,400,0.05717954663698188,-5.960464477539063e-09,278,0.22841796875,0.0012590288646208592,97.5,15.968717730045318,1.7123955763876437,243.75,-0.0009264290591090684
337.5,0.01392811323312344,477.5000000000002,4106240,401,0.05399979034375403,-3.166496753692627e-08,278,0.211328125,0.0012056666401889515,122.5,15.96871793270111,1.6969395488500596,242.25,-0.0008778675397479674
334.35,0.014081272773910313,500.0,4116480,402,0.054323933404894977,-2.123415470123291e-08,278,0.2021484375,0.0010853052531274443,75.0,15.968717873096466,1.6944914028048514,245.5,-0.0008187322753656189
338.08,0.012461878234171308,405.00000000000045,4126720,403,0.05642099304474152,-1.564621925354004e-08,278,0.2510009765625,0.0012671534065248125,100.0,15.968717896938324,1.7058684185147286,238.25,-0.0010219387768302113
347.73,0.012417632713186322,377.5000000000002,4136960,404,0.0529635373172033,-1.1175870895385742e-08,278,0.1892578125,0.001104600525047772,75.0,15.96871771812439,1.7075680412352086,235.5,-0.0009627866864320822
