P01:episode_rewards,explained_variance,episode_length,approx_kl_divergence,advantage_norm,value_loss,epoch_idx,frames,PMM:episode_rewards,policy_entropy,P09:episode_rewards,fps,grad_norm,policy_loss,clip_fraction
0.0,-1.1175870895385742e-08,294.41,0.003950436441186866,15.96870315670967,0.004266164684308649,65,665600,52.0,1.5863189570605756,100.0,444,0.050597475416706006,-0.0008408162153500598,0.294921875
0.0,-3.3527612686157227e-09,307.29,0.0036442972078873483,15.96871721148491,0.007570027242491051,66,675840,72.5,1.6366489052772522,175.0,445,0.052154259371879265,-0.0013204001221311045,0.2750244140625
0.0,-7.82310962677002e-09,315.86,0.003913342850705703,15.968717646598815,0.006974306091797189,67,686080,100.0,1.6659236036241054,200.0,443,0.050994657035494106,-0.0018169306153140497,0.30771484375
25.0,-2.7194619178771972e-08,327.04,0.003644952175034177,15.968705892562866,0.006296406930520249,68,696320,121.75,1.6700528398156167,200.0,442,0.05220761446838331,-0.0016140106912644115,0.3053466796875
25.0,1.3411045074462891e-08,317.16,0.0037406174430998362,15.968717342615127,0.00660626112448881,69,706560,111.0,1.7102149225771428,200.0,441,0.05019425441729207,-0.0013285435095895081,0.286279296875
25.0,1.862645149230957e-09,317.72,0.0024906047086005858,15.968717026710511,0.006771685468265787,70,716800,115.0,1.702088101953268,252.50000000000023,439,0.05032090851194437,-0.0010623130123349257,0.1905029296875
22.500000000000007,5.215406417846679e-09,308.78,0.004326493581174873,15.968679112195968,0.004231037692022532,71,727040,113.25,1.6811623200774193,305.00000000000045,437,0.047373205912791906,-0.001061644690707908,0.298583984375
0.0,4.097819328308106e-09,306.35,0.0037503971122305304,15.968716716766357,0.0053942124068044,72,737280,104.25,1.7314094692468642,250.0,436,0.04982297137748085,-0.0010769660155347082,0.27783203125
0.0,-3.725290298461914e-09,303.48,0.003378041299120582,15.96871746778488,0.00551026770599492,73,747520,93.5,1.6909870333969592,150.0,436,0.047848263638043204,-0.0011162634000356775,0.2478271484375
0.0,1.1548399925231934e-08,313.6,0.002305819350866045,15.968717741966248,0.008955173934737104,74,757760,105.75,1.7056062333285809,225.0,435,0.052538444420068796,-0.0005950900489551713,0.168017578125
0.0,-1.6391277313232423e-08,323.49,0.0036013817605919487,15.9687175989151,0.00740228892682353,75,768000,120.25,1.6444439940154552,202.50000000000023,433,0.05099093653956279,-0.00142065779909899,0.266259765625
22.500000000000007,1.3411045074462891e-08,326.2,0.003923055774157547,15.968717241287232,0.006179544932820136,76,778240,122.25,1.6070618636906147,225.0,429,0.04827021601406207,-0.0014868442020087968,0.296728515625
0.0,1.1175870895385742e-09,329.9,0.0034938740452275852,15.968716925382614,0.008198744707533479,77,788480,125.75,1.6416796393692494,250.0,425,0.05423221163748444,-0.0011554579767107497,0.280615234375
0.0,-3.3527612686157227e-09,322.89,0.003475837805183346,15.968717390298844,0.006510659275181752,78,798720,121.0,1.6834337837994098,250.0,421,0.051724771695486206,-0.0013357882919081022,0.251123046875
0.0,1.3411045074462891e-08,316.39,0.0038998363109953972,15.968713700771332,0.00457555532987044,79,808960,117.75,1.6868977442383766,312.5000000000011,418,0.04664671334472012,-0.0010407539371954043,0.2734130859375
0.0,-1.4901161193847656e-08,310.26,0.003976052114614959,15.968717032670975,0.006148277114766643,80,819200,97.75,1.7193905614316463,202.50000000000023,415,0.051248691569061214,-0.0016844887832121458,0.307080078125
0.0,1.4901161193847657e-09,316.34,0.004027531331928458,15.968717652559281,0.007948179690447432,81,829440,107.0,1.735765527188778,225.0,411,0.0514702553944197,-0.0016322043011314236,0.2815673828125
25.0,-9.685754776000977e-09,326.84,0.002751574012637548,15.968711709976196,0.00791408840948975,82,839680,123.75,1.7020560123026371,225.0,408,0.05160884100834825,-0.0010271424554957776,0.225634765625
25.0,7.450580596923829e-10,328.71,0.0032212351789553395,15.96871750354767,0.006993798416078789,83,849920,125.0,1.6477726429700852,225.0,405,0.04921545501643085,-0.0007817376297680311,0.228466796875
0.0,-1.601874828338623e-08,325.34,0.0030759067837152544,15.968713325262069,0.004981830926524822,84,860160,116.25,1.6736860573291779,225.0,401,0.050506145708554925,-0.0007459310359990923,0.231884765625
0.0,9.313225746154785e-09,324.92,0.003938307171665656,15.968716979026794,0.0061794647710598834,85,870400,103.0,1.6500531792640687,225.0,398,0.051207418919384684,-0.0016314232976583297,0.2914794921875
0.0,1.1175870895385742e-08,333.75,0.0035732397383014813,15.968715864419938,0.007083899936320392,86,880640,104.0,1.6352036699652672,200.0,395,0.0510368807226938,-0.001296556521265302,0.2898681640625
25.0,1.4528632164001465e-08,332.62,0.002886824380880171,15.968693327903747,0.005039021465697147,87,890880,101.5,1.6086527682840823,175.0,392,0.04914075545062905,-0.0012104529505450046,0.2552001953125
25.0,2.0861625671386717e-08,324.07,0.0044257575610117785,15.968715810775757,0.003764944280447935,88,901120,84.0,1.5479832336306572,150.0,389,0.047241660539668474,-0.0008270492193332757,0.3259521484375
0.0,9.313225746154785e-09,307.2,0.004171588160181728,15.968704903125763,0.003028645047741563,89,911360,60.25,1.6044410713016988,125.0,387,0.04449668568319312,-0.001139000406692503,0.3466552734375
0.0,-1.2665987014770507e-08,299.28,0.0037143243412401717,15.968705487251281,0.003051246999647361,90,921600,48.0,1.574691940844059,100.0,385,0.043535742644115805,-0.0008634381614683661,0.2765380859375
0.0,-6.7055225372314455e-09,300.62,0.002713646652813395,15.96871086359024,0.004325839149548471,91,931840,48.25,1.5520930550992489,100.0,383,0.044428295383308315,-0.001096659446011472,0.2171142578125
0.0,-9.685754776000977e-09,299.08,0.0037178254160352255,15.968709242343902,0.003063558801965982,92,942080,50.5,1.5099266745150088,100.0,381,0.04163725889687657,-0.00179035984838265,0.2908935546875
0.0,1.1175870895385742e-09,299.51,0.005337040312224417,15.968660932779311,0.0033433449554535533,93,952320,47.75,1.573296219855547,100.0,379,0.04359922759476352,-0.0012443130341125651,0.3602294921875
0.0,2.6077032089233397e-09,296.46,0.004996146363646403,15.968705815076827,0.004332643274634141,94,962560,45.25,1.7164404936134816,100.0,377,0.05267195368733825,-0.0008944554214394884,0.367919921875
0.0,-1.601874828338623e-08,299.73,0.0034472603484118737,15.967854416370391,0.0027343655502812592,95,972800,49.25,1.6741984605789184,100.0,375,0.04788246250419272,-0.0006897760242281948,0.2940673828125
0.0,-2.2724270820617674e-08,303.08,0.0029362430721619147,15.968711531162262,0.004693070907859464,96,983040,55.5,1.7071290120482445,102.50000000000021,374,0.04991774783779483,-0.0006419899902539328,0.2546142578125
0.0,-4.470348358154297e-09,305.03,0.004526618429667906,15.96871738433838,0.004867343851765326,97,993280,60.25,1.7240386433899402,125.0,372,0.04847412447978343,-0.0016975800863292534,0.31923828125
0.0,-7.82310962677002e-09,305.95,0.004094558731742382,15.968716341257096,0.004271605952612845,98,1003520,63.25,1.7184391237795353,150.0,370,0.0453858965231314,-0.00172862664621789,0.32041015625
0.0,-2.0861625671386717e-08,309.29,0.003225041491396041,15.96871617436409,0.005238395807668894,99,1013760,76.0,1.7424876660108566,150.0,369,0.05085812948573402,-0.0006482288628831157,0.26533203125
0.0,-7.82310962677002e-09,310.85,0.0036391864067127242,15.96871730685234,0.006132433008633598,100,1024000,90.0,1.706750252097845,202.50000000000023,367,0.048509075535431226,-0.0017927439825143666,0.271533203125
0.0,-3.7252902984619143e-10,311.99,0.0036860596127098687,15.968713855743408,0.004455353555363218,101,1034240,91.0,1.58528982847929,225.0,365,0.04793303174507963,-0.0011793078258051537,0.2837890625
0.0,1.4901161193847656e-08,306.36,0.0035311070629632014,15.968189615011216,0.002856233222575913,102,1044480,75.5,1.526521671563387,152.50000000000023,364,0.044990241766935446,-0.0012491862324168323,0.2326171875
0.0,4.470348358154297e-09,299.67,0.004965518565512639,15.968707495927811,0.003357112666174089,103,1054720,46.75,1.579709555208683,125.0,362,0.04656018984627639,-0.0020099099983781343,0.3724853515625
0.0,-4.097819328308106e-09,294.98,0.003846625767549483,15.968286967277527,0.0013281335527336679,104,1064960,34.75,1.526775635778904,75.0,361,0.03927871981160853,-0.0010216422154371684,0.2498779296875
0.0,-3.3527612686157227e-09,291.44,0.00469586674275888,15.968350756168366,0.0019607934615386456,105,1075200,28.0,1.5566845700144767,75.0,359,0.04253074281976371,-0.0008192790071916533,0.329443359375
0.0,-1.899898052215576e-08,289.77,0.003597892233779021,15.968690609931945,0.002854858982751551,106,1085440,24.25,1.6485217601060866,75.0,358,0.04821330027927996,-0.0007619000702106859,0.2681396484375
0.0,-1.1175870895385742e-09,292.43,0.004379686709467023,15.967293041944504,0.0031902010269661218,107,1095680,34.5,1.6685852639377117,75.0,357,0.049097631051545736,-0.0007692526711252867,0.320068359375
0.0,1.5273690223693846e-08,302.03,0.002765693974583883,15.968716937303544,0.00735542370357507,108,1105920,63.5,1.7421466797590255,150.0,355,0.05128517656074547,-0.00047852425268501975,0.2224609375
0.0,1.0430812835693359e-08,313.94,0.003291939172208913,15.96871783733368,0.008401046927383504,109,1116160,102.25,1.7254517033696175,225.0,354,0.05574583313337182,-0.0014261575510317926,0.271484375
25.0,1.1548399925231934e-08,329.18,0.002666066915961096,15.968717855215072,0.012569065806746948,110,1126400,141.75,1.6608988292515279,325.0,353,0.0556622274159065,-0.0006775771234970307,0.1966552734375
50.0,-7.450580596923829e-10,341.66,0.002453914882693198,15.968717795610427,0.012311161792604252,111,1136640,192.25,1.645117799192667,377.5000000000002,352,0.05846701367650009,-0.0012867157434811815,0.2227294921875
75.0,1.0058283805847169e-08,353.74,0.0020176161875212983,15.968717670440673,0.012222830212920144,112,1146880,226.75,1.5581531964242459,377.5000000000002,351,0.05317525405447622,-0.0008467402778478573,0.1740234375
100.0,0.0,358.78,0.0025776923216312753,15.96871766448021,0.010552602097232012,113,1157120,240.75,1.604797001928091,550.0,350,0.052243905961430026,-0.0014082124020205812,0.2297607421875
50.0,-7.078051567077636e-09,351.91,0.0024112369559588843,15.968717849254608,0.00894199138674594,114,1167360,214.0,1.5529700569808482,402.5000000000002,348,0.05258913154968835,-0.0010592068418191047,0.2099609375
50.0,0.0,341.94,0.0035872773203209363,15.968717026710511,0.007621505669067119,115,1177600,166.25,1.5874296367168426,302.5000000000002,347,0.05130648371532899,-0.0013220685272244737,0.291259765625
25.0,2.2351741790771484e-09,332.17,0.0026278091418532766,15.96871662735939,0.006524014433267666,116,1187840,133.5,1.5768543250858784,225.0,346,0.0497643950452568,-0.001289461572014261,0.2441650390625
25.0,-6.7055225372314455e-09,328.69,0.0038246803910624294,15.96871691942215,0.005675713083701339,117,1198080,111.0,1.6316205181181431,200.0,345,0.050180245612105434,-0.0012179368699435146,0.3327392578125
25.0,-1.862645149230957e-09,326.21,0.0036057356464425537,15.968716889619827,0.006286568996839037,118,1208320,110.5,1.6534547083079816,202.50000000000023,344,0.0478607312183135,-0.0016088545142338262,0.271044921875
0.0,-1.1175870895385742e-09,315.38,0.003600555380648984,15.96870728135109,0.0035455290424010856,119,1218560,90.75,1.623994517326355,175.0,343,0.04568963053407341,-0.0013321551930857822,0.2995361328125
0.0,-2.4959444999694825e-08,304.75,0.004109047847862257,15.968711972236633,0.004300030751181794,120,1228800,86.0,1.6336421534419059,175.0,342,0.045987332635812596,-0.0012051724115735851,0.306103515625
0.0,1.0058283805847169e-08,295.69,0.0034251514768357085,15.968711996078492,0.0037059655031384865,121,1239040,59.0,1.7014626666903496,100.0,341,0.04631809574675944,-0.001411226591153536,0.3124755859375
0.0,2.9802322387695314e-09,301.89,0.004687360178593281,15.968712049722672,0.0040452439299599515,122,1249280,62.25,1.6807151056826115,125.0,340,0.046245949181587254,-0.0016808143736852799,0.373193359375
0.0,9.313225746154785e-09,298.79,0.003621997295624624,15.96727967262268,0.002257503395001609,123,1259520,42.75,1.6625126890838147,100.0,339,0.04697221512642155,-0.0010127706264029257,0.3005615234375
0.0,-5.587935447692871e-09,300.1,0.005330890557843304,15.968706357479096,0.0032130830141198887,124,1269760,41.0,1.647534803301096,100.0,338,0.04955646228473607,-0.0007425072901241947,0.362646484375
0.0,3.725290298461914e-09,297.28,0.0036284559200879586,15.968703293800354,0.0037379449266258026,125,1280000,40.75,1.6457897588610648,100.0,337,0.04481813166968418,-0.001343608797105844,0.279150390625
0.0,-1.862645149230957e-09,302.69,0.0035147161052009324,15.968713349103927,0.005203633202570046,126,1290240,67.0,1.689819151163101,125.0,336,0.050020693559296614,-0.0006065856934583281,0.282568359375
0.0,-2.2351741790771484e-09,306.12,0.0033363469555865778,15.968710309267044,0.004917334812545704,127,1300480,82.0,1.739423693716526,127.50000000000021,336,0.050886523201671474,-0.0009937279755831696,0.28876953125
0.0,1.0058283805847169e-08,308.23,0.003727288381821836,15.968717396259308,0.005085541516473313,128,1310720,86.25,1.7504275903105735,200.0,335,0.049431474199249405,-0.0014251697337385849,0.3519287109375
0.0,1.3783574104309083e-08,309.6,0.004285255686818345,15.968716889619827,0.00605168155057072,129,1320960,85.5,1.741008895635605,200.0,334,0.050145690110836715,-0.0009939104314980796,0.3033447265625
0.0,2.9802322387695314e-09,311.32,0.0029026012028452895,15.968716436624527,0.005910112924630085,130,1331200,93.5,1.7073442377150059,200.0,333,0.05050308823256999,-0.0009183219735859893,0.2420654296875
0.0,1.3783574104309083e-08,309.17,0.003071216176931557,15.968716543912887,0.0054300958677629295,131,1341440,98.75,1.6641918577253818,202.50000000000023,333,0.05357390417378037,-0.0010371295385994018,0.27041015625
0.0,1.1920928955078126e-08,303.8,0.0042338515840810945,15.968711864948272,0.0042690456073103174,132,1351680,91.25,1.7194669403135776,177.50000000000023,332,0.047225854780510376,-0.0014502752470434642,0.363427734375
0.0,-1.6391277313232423e-08,301.0,0.0034364100257562313,15.968714380264283,0.005608067253501758,133,1361920,79.25,1.719087627530098,150.0,331,0.05236165352471903,-0.0013809107196721016,0.2859130859375
0.0,-1.080334186553955e-08,306.1,0.0032150518314097098,15.968713462352753,0.006197150027044529,134,1372160,86.0,1.7487055338919162,175.0,330,0.05064498033190529,-0.0013349765496968758,0.2751220703125
25.0,-1.0430812835693359e-08,317.14,0.002493228679628601,15.968716490268708,0.00812004206893846,135,1382400,99.0,1.744888824224472,225.0,330,0.05250724162654837,-0.0013010250546358292,0.24951171875
25.0,1.080334186553955e-08,331.84,0.0022784252874316737,15.968717885017394,0.009714868731680325,136,1392640,125.0,1.7109597980976106,250.0,329,0.054561032649960775,-0.000871508737327531,0.2115234375
47.50000000000001,-1.862645149230957e-08,338.43,0.002682695838109339,15.968717563152314,0.008085091490738706,137,1402880,150.75,1.7183618180453777,277.5000000000002,328,0.053787985072305367,-0.0006580130262591411,0.2480224609375
