grad_norm,frames,episode_length,fps,PMM:episode_rewards,epoch_idx,advantage_norm,P01:episode_rewards,explained_variance,policy_loss,policy_entropy,P09:episode_rewards,value_loss
0.42037321329199434,1288000,421.06,217,8.59,161,1.5960884273052216,0.0,0.8317343187332153,-0.0028216249294928273,1.2120699453353883,15.100000000000009,0.016905966876074673
0.4634507155809807,1296000,438.04,217,9.3,162,1.6528891575336457,0.0,0.8330507856607438,-0.0020524307338928337,1.1967927014827728,17.0,0.018212353456765414
0.4844000590341268,1304000,460.57,217,9.75,163,1.7579701775312424,1.9000000000000004,0.7961328405141831,-0.006923899864777923,1.242106908559799,18.0,0.020864395666867496
0.45861710534761335,1312000,452.8,217,9.7,164,1.6705864423513412,1.0,0.8221180772781372,-0.006527743734186515,1.1994315540790559,18.0,0.018558903555385767
0.43567215222989175,1320000,450.05,217,9.58,165,1.6274978762865067,1.0,0.8361147660017013,-0.00042356999474577604,1.200219256877899,17.10000000000001,0.01785121921915561
0.49096172520630466,1328000,450.96,217,9.8,166,1.7590744125843047,1.0,0.8240604311227798,-0.008549904379760847,1.1695915138721467,17.0,0.020388154247775674
0.5008101278401923,1336000,451.69,217,9.84,167,1.7773548287153245,2.0,0.8011018347740173,-0.005032813790312503,1.1902318918704986,17.0,0.02139579884475097
0.48120517458577616,1344000,450.69,217,10.16,168,1.7157248771190643,0.9000000000000004,0.8295492845773696,-0.003131115427822806,1.2179764413833618,18.0,0.0197189853573218
0.3825298203296918,1352000,443.1,217,9.92,169,1.5595968407392502,0.0,0.8506822955608367,-0.00198705694405362,1.2371707630157471,18.0,0.016317024419549853
0.4384369352778622,1360000,442.5,218,10.13,170,1.6764370673894882,0.0,0.8160133200883866,-0.003395650798920542,1.2188488614559174,19.0,0.018674029530957342
0.45005892787293783,1368000,434.53,218,9.87,171,1.6435911190509795,0.0,0.8226222991943359,-0.006693587727495469,1.2110745739936828,19.0,0.018283017463982105
0.46370342081217,1376000,444.01,218,10.32,172,1.7221459019184113,2.0,0.8285297882556916,-0.0069360243791015816,1.1640745162963868,19.0,0.019722087276168167
