P09:episode_rewards,policy_entropy,epoch_idx,explained_variance,episode_length,P01:episode_rewards,fps,policy_loss,advantage_norm,value_loss,grad_norm,frames,PMM:episode_rewards
4.0,1.3846374487876891,677,0.7483668822050095,189.0,0.0,277,-0.0002476098819170147,0.2502267958968878,0.0006926119399940944,0.03253240748939135,5416000,1.65
5.0,1.3854802215099336,678,0.8936938458681106,198.14,0.0,277,0.00029329674725886434,0.3487344145774841,0.001102233695673931,0.04689614102696393,5424000,1.79
4.0,1.3850212836265563,679,0.8371750390529633,194.59,0.0,277,-0.00010615249975671759,0.25652876555919646,0.0005900544997530233,0.03453380273351358,5432000,1.63
3.1000000000000085,1.3852618038654327,680,0.9212793046236039,178.77,0.0,277,-9.927107952535152e-05,0.2484523218870163,0.0005425731181821902,0.03170432222056976,5440000,1.25
3.0,1.3847422802448273,681,0.7594420582056045,174.11,0.0,277,0.0003114129179812153,0.2625908371806145,0.0005788195300920052,0.036251874318918936,5448000,1.15
3.0,1.3837492835521699,682,0.6522119152545929,174.59,0.0,277,-0.00023420244819135404,0.28694217570126057,0.00070658563008692,0.03681621873519564,5456000,1.2
3.0,1.384092129468918,683,0.6972123456001281,177.88,0.0,277,0.00033314174674160314,0.346948045566678,0.001029707538400544,0.04815806988217512,5464000,1.31
3.0,1.3845647847652436,684,0.7612586736679077,173.8,0.0,277,-0.00026712096802611996,0.3011955016106367,0.00079157392232446,0.04070455369814138,5472000,1.19
2.0,1.3851300644874573,685,0.7086080378293991,168.64,0.0,277,-0.00028090713058190884,0.27056235805153844,0.0006577899058174808,0.033073171879221465,5480000,1.05
3.0,1.3846479880809783,686,0.8979863035678863,178.45,0.0,277,4.9415906687499955e-05,0.3713429597020149,0.0013026252966665197,0.0504229566547859,5488000,1.33
4.0,1.3849512505531312,687,0.7535770791769028,186.9,0.0,277,-9.853262239630568e-05,0.28149784736335276,0.0007489283258837531,0.03891270121424001,5496000,1.53
4.0,1.3837017166614531,688,0.5660706979036331,184.27,0.0,277,5.876093631741242e-05,0.39534829653799536,0.0014388393442277447,0.055998114937006,5504000,1.44
3.1000000000000085,1.3849194610118867,689,0.39947227120399476,175.29,0.0,277,4.8286875971825795e-06,0.2456937414035201,0.000642725389188854,0.03174486326380986,5512000,1.21
2.1000000000000085,1.3853572130203247,690,0.44397701025009156,164.51,0.0,277,-0.00034288330651179423,0.31701308019459246,0.001111714528651646,0.04291848327969543,5520000,0.96
3.0,1.3833716440200805,691,0.6398660361766815,176.42,0.0,277,0.00041500944345898463,0.336099903434515,0.001158788489192375,0.043894795119516744,5528000,1.27
3.0,1.3857803964614868,692,0.03566835522651672,177.96,0.0,277,1.2793882342521102e-05,0.25256910592317583,0.0005710867753441562,0.033331730342890505,5536000,1.27
2.1000000000000085,1.385895390510559,693,0.5590663182735444,172.73,0.0,277,8.199753123335541e-05,0.2727273488789797,0.0007169729476481734,0.03468295030103538,5544000,1.15
3.0,1.385677409172058,694,0.7935861712694168,173.42,0.0,277,-0.00017864683981315464,0.30158997744321825,0.0008519868675648468,0.037114874487226085,5552000,1.16
3.0,1.3854306578636169,695,0.7530491721630096,179.92,0.0,277,5.9304504484316565e-05,0.30955013155937194,0.000858717652336054,0.04217737295495816,5560000,1.29
3.0,1.384342749118805,696,0.7608754551410675,189.08,0.0,277,-4.442734265467152e-05,0.33798295147717,0.0010155599717108998,0.04493192647270899,5568000,1.55
3.0,1.383923398256302,697,0.8132822561264038,177.36,0.0,277,-1.7441915551899002e-05,0.24980004958808422,0.0005438003671588376,0.031660729740288454,5576000,1.26
3.0,1.3850200152397156,698,0.75924380838871,179.16,0.0,277,-0.00010410813767521177,0.3357096929103136,0.001078635188532644,0.04537891321620168,5584000,1.32
4.0,1.3848761165142058,699,0.744782989025116,185.11,0.0,277,0.00019260038188804174,0.26232117123901844,0.0006017243751830392,0.032389906613056234,5592000,1.5
4.0,1.385460889339447,700,0.7046155923604965,177.35,0.0,277,-3.8046453446440865e-05,0.28835148736834526,0.000846895078466332,0.03846166493063129,5600000,1.26
3.0,1.3853854894638062,701,0.8096654754877091,179.22,0.0,277,0.0005010440855403431,0.23363480530679226,0.00046794578371191166,0.028840446892536283,5608000,1.24
3.0,1.3838775849342346,702,0.8926523220539093,184.58,0.0,277,-0.0001364444247155916,0.3548301632702351,0.0011866173258749768,0.04727148392380835,5616000,1.37
3.0,1.3839238321781158,703,0.8483003968000412,189.36,0.0,277,-0.0002907853733631782,0.2915724527090788,0.0006877819093642757,0.0366037916173715,5624000,1.51
3.1000000000000085,1.3850729954242706,704,0.9060513752698899,192.03,0.0,277,-0.00013023131250520237,0.2651978076249361,0.0006096886259911116,0.03433798485556934,5632000,1.6
4.0,1.3850226759910584,705,0.7830132222175599,187.76,0.0,277,0.00018166349313105456,0.2874425220116973,0.0007583432955652825,0.03735209408716198,5640000,1.51
4.0,1.3846130073070526,706,0.4565699857473373,185.11,0.0,277,-0.00024251454255136195,0.2687543301284313,0.0006441874133088277,0.035704466294139425,5648000,1.44
4.0,1.3853144109249116,707,0.8257296127080918,191.75,0.0,277,0.00013974669680465014,0.3749410869926214,0.001365698409936158,0.048395306294013486,5656000,1.62
4.0,1.385530446767807,708,0.7106555068492889,186.0,0.0,277,-1.6488909313920885e-05,0.30540733993053437,0.0009483980923323543,0.04072867977770756,5664000,1.45
3.0,1.3845459771156312,709,0.919690396785736,180.11,0.0,277,-0.00012820487303542903,0.27903936088085174,0.0007629456232098164,0.03667026392405308,5672000,1.28
4.1000000000000085,1.3854186570644378,710,0.8689457553625107,190.42,0.0,277,-7.309680724574718e-05,0.2866822222620249,0.0009164658011468419,0.036334518724039894,5680000,1.52
4.0,1.3855182671546935,711,0.802961266040802,183.04,0.0,277,0.0002682164189172909,0.27137374445796014,0.0007056245786043291,0.03503796820802037,5688000,1.36
3.0,1.3856651496887207,712,0.8923881947994232,176.17,0.0,277,-0.00022545899752003608,0.22820102732628583,0.0004484107647294877,0.02909524224924937,5696000,1.18
3.0,1.3852942502498626,713,0.891614264845848,176.7,0.0,277,0.0002451601462053077,0.2637278589606285,0.0006519017265236471,0.03362132117377023,5704000,1.2
3.1000000000000085,1.385350717306137,714,0.7815931659936904,179.35,0.0,277,6.474465277278796e-05,0.28026888784021137,0.0006877818235989252,0.03445986442796797,5712000,1.33
4.0,1.3852223658561706,715,0.9177202010154724,183.89,0.0,277,-0.00020548422287902212,0.2938785379379988,0.0007742612463698606,0.03890387371143409,5720000,1.46
3.1000000000000085,1.3852246224880218,716,0.7853242301940918,183.24,0.0,277,7.884235470555723e-05,0.26171408236026766,0.0005915527717843361,0.034046407444892554,5728000,1.42
3.0,1.3858270931243897,717,0.7943135261535644,175.31,0.0,277,1.2523274399427465e-05,0.24276931632310153,0.0005390143435943174,0.031910604521402354,5736000,1.18
3.0,1.3855713438987731,718,0.64263467669487,182.02,0.0,277,-1.3166978724257206e-05,0.24186639200896023,0.0005137736086908262,0.02973868871719044,5744000,1.38
4.0,1.3848609042167663,719,0.7667464518547058,189.94,0.0,277,-6.875345799926435e-05,0.28054631121456625,0.0007651922227705654,0.03835070959797094,5752000,1.6
4.1000000000000085,1.3851607573032378,720,0.948357206583023,192.87,0.0,277,0.0001239325547066983,0.2650329973548651,0.0005944231733883499,0.033157391814745155,5760000,1.63
4.0,1.385767194032669,721,0.7494001799821853,189.1,0.0,277,-0.00020305777055909857,0.2577818750590086,0.0005837331530347001,0.03318016724532711,5768000,1.49
3.1000000000000085,1.3856058394908906,722,0.7622216463088989,183.73,0.0,277,-0.00020631619172490901,0.3034779213368893,0.0008596414170460775,0.03965402447905473,5776000,1.37
4.0,1.3853337001800536,723,0.8763750320672989,193.46,0.0,277,5.659726084559224e-06,0.2104827356338501,0.00042262868177203925,0.02567385889410768,5784000,1.59
4.1000000000000085,1.3850888097286225,724,0.8155153232812882,193.98,0.0,277,-5.499888262420427e-05,0.24030068915337324,0.0005776194950976787,0.035946970412362646,5792000,1.62
3.0,1.3853154182434082,725,0.3855468612909317,178.95,0.0,277,0.00029007295379415157,0.2771238038688898,0.0007124056607608509,0.03491283953170741,5800000,1.26
3.0,1.3849811255931854,726,0.5399559545516968,181.03,0.0,276,-0.00033913066003151473,0.3138132653385401,0.0010006986800726737,0.038449866886364446,5808000,1.3
3.0,1.3847789335250855,727,0.4193211209774017,178.55,0.0,276,3.3032671635737645e-05,0.27952950105071067,0.0008174378009061912,0.03622812170310857,5816000,1.27
4.0,1.385394698381424,728,0.8670606464147568,184.64,0.0,276,0.00010730174733907915,0.3025556755065918,0.0008196675620274618,0.03962280413934439,5824000,1.39
4.0,1.3846067357063294,729,0.682472392320633,186.58,0.0,276,-2.790609843941638e-05,0.3070219463482499,0.0009286075915042602,0.03983920434727169,5832000,1.43
3.1000000000000085,1.3847646701335907,730,0.6388655358552933,180.65,0.0,276,-2.9184901213739066e-05,0.36664454340934755,0.0012627890826843213,0.04957306033317568,5840000,1.33
4.0,1.3839828169345856,731,0.8116220426559448,186.17,0.0,276,-7.933288186904974e-05,0.3134092352539301,0.0009373274545941968,0.03900084917427077,5848000,1.55
4.1000000000000085,1.3855884599685668,732,0.8309458088874817,185.68,0.0,276,8.810029219603167e-05,0.28147475913166997,0.0006935929097380722,0.03414322833002404,5856000,1.53
3.1000000000000085,1.3849514937400818,733,0.29275812447071076,178.71,0.0,276,-0.00021403141436167062,0.27121874295175075,0.0007709096681901428,0.03446529785180824,5864000,1.29
4.0,1.3852784430980682,734,0.7202607840299606,176.23,0.0,276,0.00015837343333259922,0.32020562946796416,0.0010813629925905844,0.04473785538161591,5872000,1.24
3.0,1.3856127893924712,735,0.3915493375062942,167.0,0.0,276,-3.313380890176631e-05,0.22609333857893943,0.00045781580887705787,0.030267624522474855,5880000,1.01
3.0,1.3853751075267793,736,0.8048436921834946,166.82,0.0,276,0.0004687002366699744,0.3409922168403864,0.0010000754131397117,0.04826315275266193,5888000,0.99
4.0,1.3852398049831391,737,0.8754844802618027,183.43,0.0,276,-0.000524045550118899,0.32724991738796233,0.0009995836665439128,0.044132432965002646,5896000,1.45
3.0,1.3845162975788117,738,0.7978668111562729,176.51,0.0,276,-8.779675510595553e-05,0.2687963518500328,0.0006541822246435913,0.033667366286489815,5904000,1.29
3.0,1.385707094669342,739,0.6459398889541625,169.87,0.0,276,0.0003256222818890819,0.26824339710175993,0.0005817706871312112,0.03362514806734285,5912000,1.06
3.0,1.3840821814537048,740,0.6263421142101288,174.37,0.0,276,-0.00015638498982298188,0.2918511074781418,0.0007860975099356438,0.038059872301183933,5920000,1.14
3.0,1.38487180352211,741,0.8639620423316956,176.26,0.0,276,0.0001535537900053896,0.3002854893356562,0.000869768600241514,0.04076434513946264,5928000,1.18
3.1000000000000085,1.3850730001926421,742,0.8867015331983567,181.52,0.0,276,-0.00039098885183648236,0.27807938136160376,0.0007139878299676638,0.03691216464318673,5936000,1.32
4.0,1.384121081829071,743,0.89466317653656,189.44,0.0,276,-0.00012142001753090881,0.30495023719966413,0.0009021215573920926,0.03917018583636404,5944000,1.53
4.0,1.385208810567856,744,0.8378972810506821,188.47,0.0,276,0.00041779123625019566,0.2532824207469821,0.0006058675722033513,0.031659852669569194,5952000,1.49
3.1000000000000085,1.3849155521392822,745,0.869745038151741,189.72,0.0,276,-0.00026471678642337793,0.3027445930242538,0.0008098094649903942,0.04011007715211789,5960000,1.5
3.0,1.3839432835578918,746,0.68885313808918,184.08,0.0,276,-8.45627325179521e-05,0.2538501865416765,0.0005980805135914124,0.03181321528776075,5968000,1.37
3.0,1.383836829662323,747,0.7938431692123413,171.96,0.0,276,-0.0002800357635715045,0.23521798536181449,0.00048381236751083635,0.030354016782669423,5976000,1.1
3.0,1.3847578942775727,748,0.5427616709470748,169.52,0.0,276,0.0008747107315139147,0.3912854486703873,0.0014203441585414112,0.05420528549523251,5984000,1.09
3.0,1.3855019760131837,749,0.8495569920539856,175.88,0.0,276,-0.000575749590570922,0.248925354629755,0.0005900443456994253,0.03286139067602487,5992000,1.23
4.0,1.3845099472999574,750,0.3427888923883438,184.33,0.0,276,0.00021809371537528932,0.2574189914017916,0.0006217812772592879,0.036448051852483225,6000000,1.41
4.0,1.3837463116645814,751,0.9128267002105713,186.82,0.0,276,-7.154452143367962e-05,0.3059735272824764,0.0009227034386640298,0.040743576883628486,6008000,1.52
4.0,1.3836567115783691,752,0.6217448741197587,183.57,0.0,276,-0.0002559793321051984,0.3103085914999247,0.0008837956067145569,0.04191447183017355,6016000,1.44
3.1000000000000085,1.385751588344574,753,0.6733607459068298,177.12,0.0,276,8.120156708173454e-06,0.305163647942245,0.000991407528581476,0.04147589484028526,6024000,1.23
3.1000000000000085,1.3857187700271607,754,0.8253592139482498,176.96,0.0,276,-7.680347334826365e-05,0.2625950146839023,0.0005755284019869578,0.03306452706871866,6032000,1.24
3.0,1.3854702985286713,755,0.6324721318483353,181.52,0.0,276,0.00014198208526067902,0.20023870792239903,0.0003903979345705011,0.024300784359392168,6040000,1.35
3.0,1.385430234670639,756,0.7226650023460388,178.64,0.0,276,-0.0001688059308435186,0.2272604813054204,0.0005205576092885167,0.029532862722560588,6048000,1.27
3.1000000000000085,1.3856610882282256,757,0.697177859544754,176.25,0.0,276,0.00014205436989868757,0.22309557847678663,0.00044739150973327924,0.029695505646894334,6056000,1.25
3.1000000000000085,1.383530570268631,758,0.6983275812864304,182.85,0.0,276,-0.00036291877397161444,0.3622086013108492,0.0012508942065323936,0.051305541690096775,6064000,1.4
4.0,1.3841762590408324,759,0.8897232973575592,189.4,0.0,276,8.454301132587716e-06,0.2799103319644928,0.0008314490238262806,0.0377269342301413,6072000,1.57
3.1000000000000085,1.3849028861522674,760,0.6419876366853714,188.1,0.0,276,0.0003587838212888528,0.33223601028323174,0.0009940934766200372,0.04516656137402699,6080000,1.54
4.1000000000000085,1.3847139286994934,761,0.5031536710262299,194.58,0.0,276,-0.0004755477316211909,0.35281505472958086,0.0011970649717841298,0.05029787662959409,6088000,1.7
5.0,1.3846547412872314,762,0.9061040788888931,191.69,0.0,276,-0.0001241711457259953,0.28199275501072407,0.0008652278643057798,0.03740013649767354,6096000,1.62
4.0,1.3849121880531312,763,0.9196379870176316,192.81,0.0,276,0.00011455619998741895,0.27072024866938593,0.000739093780539406,0.03679596629086859,6104000,1.59
4.0,1.384290987253189,764,0.9050528365373611,183.72,0.0,276,-0.00018846206599846483,0.24934116907417775,0.0005986010831657041,0.032978259891056134,6112000,1.35
4.0,1.3831775605678558,765,0.7650111615657806,185.04,0.0,276,-0.00010823954828083515,0.2231587740033865,0.00042182192166364987,0.027631167141179313,6120000,1.41
3.1000000000000085,1.3822082936763764,766,0.6254520070552826,184.61,0.0,276,0.00018790580419590695,0.36841321423649787,0.0012898879594285973,0.05163483353884187,6128000,1.46
4.0,1.3833967459201812,767,0.808166686296463,188.28,0.0,276,-0.0001937918070325395,0.2992552378773689,0.0007876995997139602,0.039631936708664134,6136000,1.57
4.1000000000000085,1.3848815977573394,768,0.8863986766338349,195.84,0.0,276,5.688519566319883e-05,0.2662798418104649,0.0006056440333122736,0.03366666144750623,6144000,1.72
4.0,1.3848739564418793,769,0.8944235837459564,192.4,0.0,276,-3.710943907208275e-05,0.2511311310529709,0.000504197789960017,0.03197214242146723,6152000,1.6
3.1000000000000085,1.38451016664505,770,0.7592006808519364,183.52,0.0,276,-9.83293321041856e-05,0.2399697483330965,0.0004879680047997681,0.028784412420126602,6160000,1.39
3.0,1.383779319524765,771,0.8395614874362946,183.08,0.0,276,5.762767570558936e-05,0.2933306476473808,0.000734765004744986,0.036184711128484,6168000,1.45
3.0,1.3848951983451843,772,0.8697510355710983,179.31,0.0,276,0.0002462710527470335,0.2733740700781345,0.0006691877513003419,0.035660234739757164,6176000,1.35
5.0,1.3854627108573914,773,0.8374770355224609,187.44,0.0,276,-0.00035219742065237367,0.3341879740357399,0.0011096610574895748,0.045871436700009365,6184000,1.57
5.0,1.3849544358253478,774,0.8480156826972961,194.33,0.0,276,-0.00015632494939382013,0.27618267878890035,0.0007257437777298037,0.03522185490518281,6192000,1.79
5.0,1.38486283659935,775,0.944236336350441,200.31,0.0,276,-0.00026160651235841216,0.267738319337368,0.0006471444981434615,0.03574028751942975,6200000,1.91
4.1000000000000085,1.3844591760635376,776,0.8439599406719208,200.96,0.0,276,0.00042159170901868493,0.2791525250673294,0.0007930658600344032,0.03498413054560953,6208000,1.87
4.0,1.3843618142604828,777,0.807987956404686,197.0,0.0,276,-0.0003696199179830728,0.2884218526631594,0.0008011452132814156,0.0370121782516806,6216000,1.78
4.0,1.3854207646846772,778,0.6043407475948334,189.34,0.0,276,0.00012808646679332014,0.28365638211369515,0.0006861527315413696,0.03538093556270352,6224000,1.61
3.1000000000000085,1.3842003178596496,779,0.892194402217865,182.05,0.0,276,-0.00013842154989106346,0.21978605300188064,0.0005474010504622128,0.026905651982261164,6232000,1.38
3.0,1.3851803398132325,780,0.7669601434469223,171.75,0.0,276,0.0003806816762153176,0.17484072800725697,0.00028877644630483703,0.024008582619287046,6240000,1.07
3.1000000000000085,1.3848411238193512,781,0.7884527200460434,173.24,0.0,276,-0.0003305986899204072,0.35192874528467655,0.0011497086489907814,0.04913985210693411,6248000,1.17
3.1000000000000085,1.384275473356247,782,0.6306507658958435,185.35,0.0,276,-5.3376682567432e-05,0.2555384334176779,0.0006351438520505326,0.033248473288926814,6256000,1.5
3.1000000000000085,1.3852090418338776,783,0.9527813994884491,192.12,0.0,276,0.00030354817987245043,0.2381565872579813,0.0005653625908962568,0.02827542956369482,6264000,1.58
3.0,1.3853153812885284,784,0.8372289091348648,190.08,0.0,276,-0.0002719805556262145,0.24395679727196692,0.0004777008497330826,0.031757046815872665,6272000,1.51
3.0,1.3838990390300752,785,0.8180695939064025,181.1,0.0,276,6.273247323406395e-05,0.2878089150041342,0.0010248029276408487,0.03959132200111103,6280000,1.33
2.0,1.385160287618637,786,0.7947883093357087,167.98,0.0,276,-6.727513973601162e-06,0.17860135786235332,0.0003071096604799095,0.021173676280919703,6288000,1.0
2.1000000000000085,1.385334632396698,787,0.7261782693862915,169.87,0.0,276,0.00016735216404413223,0.24234819695353507,0.0004969059460927383,0.030791935189153553,6296000,1.04
4.0,1.3844770991802215,788,0.5265968769788743,184.57,0.0,276,3.6284412581153446e-05,0.3712591963261366,0.0014142397638352122,0.04923154945906223,6304000,1.4
4.0,1.3840229785442353,789,0.9012648791074753,183.82,0.0,276,-0.000261252766213147,0.2283282919973135,0.0005641601990828349,0.028683668527240046,6312000,1.37
4.0,1.3831199049949645,790,0.333029602766037,185.14,0.0,276,0.00021593256358755751,0.2560258334130049,0.0006529401471561868,0.032292617576676674,6320000,1.44
4.0,1.3802300548553468,791,0.6737676787376404,188.63,0.0,276,-5.270730442134663e-05,0.2700793868303299,0.0007132607467974594,0.03451453451222985,6328000,1.53
3.0,1.382737901210785,792,0.7193177080154419,176.0,0.0,276,-0.0001628066004923312,0.18052216481417419,0.00031377862695080693,0.02148042185959196,6336000,1.25
3.0,1.3848211801052093,793,0.9493046015501022,172.92,0.0,276,-0.0001554679864057107,0.2641062042117119,0.0006645185676097754,0.03385566656107994,6344000,1.19
3.0,1.3853471899032592,794,0.7329032218456268,183.44,0.0,276,0.0001594129671502742,0.27555184401571753,0.0006156519007890893,0.038057755589374194,6352000,1.44
4.0,1.3852177917957307,795,0.8878603184223175,191.82,0.0,276,-0.00031226630657329226,0.34931976705789564,0.0010865751736128003,0.04812159389916767,6360000,1.63
3.0,1.3844519114494325,796,0.5832611173391342,185.95,0.0,276,-0.0001223232205666136,0.261963041909039,0.0006398189248102426,0.03337397635064554,6368000,1.48
3.0,1.3833236503601074,797,0.7456802582740784,175.45,0.0,276,1.609873041161336e-05,0.2754542243480682,0.0007282929305256402,0.033319548153394545,6376000,1.27
3.0,1.3849880027770995,798,0.9216525030136108,182.27,0.0,276,0.0003624358592787758,0.33671296410262586,0.0012319919737274177,0.04233155189775416,6384000,1.45
3.1000000000000085,1.3854720890522003,799,0.8809289294481277,184.04,0.0,276,-0.0004947876044752775,0.30652971580624583,0.0008347125530417543,0.04257240361052632,6392000,1.43
4.0,1.385354208946228,800,0.8386717921495438,184.33,0.0,276,0.0001567784474173095,0.3017185363918543,0.000797947236806067,0.03891416082927247,6400000,1.46
4.0,1.3852210426330567,801,0.8500614857673645,182.39,0.0,276,2.3099414102034643e-06,0.28998254138976337,0.0007452286429543164,0.03815091596569734,6408000,1.42
4.0,1.3854218292236329,802,0.7489573389291764,186.97,0.0,276,9.808944087126292e-06,0.3075266981124878,0.0008996799316810211,0.03900354113160635,6416000,1.48
4.0,1.385511486530304,803,0.6467449885606765,186.79,0.0,276,7.219698345579672e-05,0.246587917432189,0.0005648241234666784,0.0300669265183569,6424000,1.51
3.0,1.3855978274345397,804,0.7508959203958512,178.05,0.0,276,0.00011860475014145777,0.2971677637845278,0.0008700108812990947,0.03456651311868526,6432000,1.38
3.0,1.3857974469661714,805,0.8236930531263351,175.37,0.0,276,8.992079176096013e-05,0.20583018332719802,0.00033194262578035706,0.025236814888338257,6440000,1.24
3.0,1.3856937456130982,806,0.9276710790395737,174.58,0.0,276,-0.00014936490966647398,0.252969763725996,0.0005974165911175077,0.035645952172403315,6448000,1.14
3.1000000000000085,1.3851826012134552,807,0.9076434254646302,187.72,0.0,276,-0.00010018454369856045,0.24781062953174116,0.0005316046112056938,0.03113205964066144,6456000,1.49
4.0,1.3849217343330382,808,0.9151444453001022,190.98,0.0,276,-0.00010344392721890472,0.28159608200192454,0.0007431963994895341,0.036622319005557145,6464000,1.65
3.1000000000000085,1.3833121848106384,809,0.6038740563392639,186.79,0.0,276,-0.0003461121961299796,0.307018541097641,0.0008295852384617319,0.0403234206197947,6472000,1.5
4.1000000000000085,1.3833098351955413,810,0.7333842116594315,188.73,0.0,276,0.00024858168108039537,0.3439098265022039,0.0010349667174341449,0.04807560291715854,6480000,1.55
4.0,1.3838491880893706,811,0.9067574250698089,184.64,0.0,276,0.00015191248114575727,0.3293166183680296,0.0009908716816426021,0.042684827908312066,6488000,1.53
4.0,1.385711796283722,812,0.70688895881176,186.5,0.0,276,0.00022488005768536823,0.2608652602881193,0.0005510855228931178,0.03305053945505032,6496000,1.57
3.0,1.385719029903412,813,0.6863670462369919,181.24,0.0,276,-0.0003992750095494557,0.3029699387401342,0.0008435152193669637,0.039239360534627434,6504000,1.44
3.0,1.3851184117794038,814,0.6903033411502838,174.91,0.0,276,0.0001554478079196997,0.2747594656050205,0.0006891682758578099,0.03695452478009131,6512000,1.25
4.0,1.3855563223361969,815,0.6366856586933136,181.81,0.0,276,-7.2054255679177e-05,0.29549675438553097,0.0009031682561635535,0.038794582244415926,6520000,1.35
3.0,1.3855106294155122,816,0.5007213032245637,177.14,0.0,276,-6.707907862164575e-05,0.22944607086479663,0.0005076512342748174,0.028363766995644767,6528000,1.25
3.0,1.3852262961864472,817,0.6591393113136291,172.71,0.0,276,0.000746724242781056,0.3343394208326936,0.0011956382888456574,0.046849670745595276,6536000,1.16
4.0,1.3848542618751525,818,0.6254294139146804,186.55,0.0,276,-0.00051835050835507,0.3445462933927774,0.0011683076998451724,0.04656476402770337,6544000,1.5
4.0,1.3854722428321837,819,0.8898938637971878,189.64,0.0,276,-0.00020995156199205667,0.25191688753664493,0.0004931767710877466,0.033196767139322965,6552000,1.58
3.1000000000000085,1.3855356776714325,820,0.5910537564754486,183.93,0.0,276,0.0001381465309896157,0.2947698660939932,0.0009061039691368932,0.03641171711704239,6560000,1.44
4.0,1.3850940036773682,821,0.8423310679197311,183.42,0.0,276,0.0003435956436442211,0.35322243101894857,0.0011198060022798017,0.04643548592637667,6568000,1.44
3.1000000000000085,1.3853716409206391,822,0.8301897525787354,187.01,0.0,276,-0.00018925579453934915,0.26516402065753936,0.0006944219672732288,0.03468353075527736,6576000,1.48
3.0,1.3851348733901978,823,0.8381117153167724,178.46,0.0,276,-8.864810515660793e-05,0.23820164129137994,0.0006430095866744523,0.029464465155330744,6584000,1.25
3.0,1.384981896877289,824,0.7584611850976944,177.53,0.0,276,-0.0002450316777321859,0.2760166561976075,0.0007724838953981816,0.03564204417898509,6592000,1.27
3.0,1.384751844406128,825,0.554569656252861,177.73,0.0,276,0.00014313460902485532,0.2752719158679247,0.000763948053954664,0.035506138070078075,6600000,1.3
3.0,1.385651193857193,826,0.8750220257043838,173.24,0.0,276,-9.292098722653464e-05,0.23721821539103985,0.00046806226771877845,0.029152572069140428,6608000,1.16
3.0,1.3852861297130585,827,0.8624360334873199,169.8,0.0,276,-5.483201475726673e-05,0.22008610516786575,0.00043480247702973427,0.027709311678500295,6616000,1.05
3.0,1.385559184551239,828,0.814685874581337,176.32,0.0,276,9.811278916458832e-05,0.22326786905527116,0.00040017911098402695,0.026873707075102237,6624000,1.23
4.0,1.3852648782730101,829,0.8400463724136352,181.59,0.0,276,-2.9800051415804773e-05,0.2748311924189329,0.0007089343943516723,0.03493431183551745,6632000,1.41
4.0,1.3848075532913209,830,0.8993461346626281,180.84,0.0,276,-5.873204514500685e-05,0.3050534600019455,0.0008162416672348627,0.03880135848452507,6640000,1.38
3.0,1.3856355369091033,831,0.5488175529241562,176.24,0.0,276,-0.00019339632888659252,0.23380056038498878,0.000426584151609859,0.03003139647779157,6648000,1.21
3.0,1.3852537941932679,832,0.7602917981147767,178.78,0.0,276,-5.467255075927824e-05,0.2608725695312023,0.0007263134959794115,0.03238672359792762,6656000,1.28
3.1000000000000085,1.3848400712013245,833,0.7494989687204361,180.76,0.0,276,0.0002535557173541747,0.26297519233077765,0.0006274017260693654,0.033412412435211564,6664000,1.33
3.1000000000000085,1.3844845879077912,834,0.7569679123163223,178.48,0.0,276,6.392835326550995e-05,0.2647503340989351,0.0005765548152339761,0.033275415331384665,6672000,1.26
3.0,1.3845263600349427,835,0.4834109461307526,181.48,0.0,276,-8.34827254720949e-05,0.34118212103843687,0.001063798694012803,0.043483575184509064,6680000,1.39
3.0,1.3855782771110534,836,0.8972856295108795,182.03,0.0,276,-2.8374624671414496e-05,0.24065887577831746,0.00046882113994797694,0.029828047606393883,6688000,1.39
3.0,1.385525199174881,837,0.7610807532072067,181.16,0.0,276,-9.031285881064833e-05,0.27403330281376836,0.0006413712572611985,0.03284520404361582,6696000,1.29
4.0,1.3845088827610015,838,0.6293818193674088,186.28,0.0,276,1.5178399189608172e-05,0.2566272396966815,0.0005609724192072462,0.03221089941793757,6704000,1.43
4.0,1.3854216206073762,839,0.36526477873325347,183.84,0.0,276,-8.464067068416625e-05,0.2922332844138145,0.0007808964523064787,0.03811264768816364,6712000,1.42
3.0,1.384830356836319,840,0.8411899101734162,173.17,0.0,276,-0.00010591646896500606,0.225813596136868,0.00045440093314027765,0.02716634907459725,6720000,1.17
3.0,1.385607703924179,841,0.9078222221136093,176.03,0.0,276,6.078042861190624e-06,0.257994327172637,0.0005815436175180366,0.031389967344663455,6728000,1.22
3.0,1.3857049608230592,842,0.9519323790073395,182.96,0.0,276,0.00025670257120509633,0.24818795591592788,0.00048340708483010533,0.030835399920836032,6736000,1.4
4.0,1.3849856185913085,843,0.8108343654870986,187.34,0.0,276,0.0003202519589103758,0.3272983793914318,0.0009901393060863484,0.042087290068270194,6744000,1.49
3.0,1.3848171353340148,844,0.6404779404401779,181.35,0.0,276,-0.00030517494704696447,0.28076847121119497,0.0006302185924505466,0.03579098306189686,6752000,1.37
3.0,1.385747753381729,845,0.8250460249185562,181.19,0.0,276,-0.000209055503946729,0.24179574310779572,0.0005236996025269037,0.031633479096453254,6760000,1.36
3.0,1.3856780207157136,846,0.6578562045097351,182.61,0.0,276,0.00023572165586301707,0.23166321963071823,0.0005436631397242309,0.029289880195412805,6768000,1.36
