episode_length,explained_variance,P09:episode_rewards,epoch_idx,P01:episode_rewards,fps,advantage_norm,frames,grad_norm,policy_loss,value_loss,policy_entropy,PMM:episode_rewards
185.72,-0.0011293864250183105,3.0,333,0.0,300,1.3124085679650306,2664000,0.1801853902956715,-0.0008156157194753178,0.014422167291340883,1.3693265986442567,1.54
178.14,-0.0002349931001663208,3.0,334,0.0,300,1.2472229914367199,2672000,0.19260453700005933,0.0015499779116362334,0.014549896285307113,1.3759941530227662,1.37
179.52,-0.001509881615638733,3.0,335,0.0,300,1.2699376237392426,2680000,0.18288138557575873,0.0015975288138724863,0.014944335823429356,1.3703230547904968,1.35
175.73,-0.0019943231344223024,3.0,336,0.0,300,1.2471586152166128,2688000,0.1731545786226488,0.00018865106401790398,0.014025299025597633,1.3664397990703583,1.23
173.62,-0.00042933642864227293,3.0,337,0.0,300,1.2445879049599171,2696000,0.19240057485111658,0.0010368069107062183,0.013985455622296285,1.3802217888832091,1.27
174.26,-0.0015862828493118286,3.0,338,0.0,300,1.014295720309019,2704000,0.15369441692849126,0.0009805026813410223,0.010837753981977585,1.3779119610786439,1.25
170.55,-0.0012197476625442506,2.1000000000000085,339,0.0,300,1.049090661033988,2712000,0.15149490870503143,0.0010915251923142933,0.010514305813258034,1.383469157218933,1.03
162.49,-0.0011233121156692504,2.0,340,0.0,300,0.8940480125509203,2720000,0.14194914286580443,0.0005638952500885353,0.009664563817336784,1.376668666601181,0.82
169.77,-0.00111025869846344,3.0,341,0.0,300,1.0121086837351323,2728000,0.14120793777114773,-0.001513233290752396,0.010035651374673762,1.3702516078948974,1.09
175.42,-0.0020023691654205322,3.0,342,0.0,300,1.1002907365560533,2736000,0.1665876017562389,0.003973629474639893,0.012233419279464215,1.362745829820633,1.24
184.17,-0.0012812477350234986,4.0,343,0.0,300,1.4456856234371662,2744000,0.20688716599787665,9.241200052201748e-05,0.01808877954263153,1.357907873392105,1.41
199.41,-0.00026260077953338623,5.0,344,0.0,300,1.344583484120667,2752000,0.1990666560598433,0.001472299904562533,0.016496603172090545,1.3754860544204712,1.77
205.94,-0.0008820027112960815,5.1000000000000085,345,0.0,300,1.458666697666049,2760000,0.2152713227381173,-0.00024870516965165736,0.017959183436687454,1.3625862145423888,2.06
205.82,-0.0005840468406677246,5.0,346,0.0,300,1.5078439463675022,2768000,0.20899344880235393,0.0002832184225553647,0.018626693546175375,1.3795822417736054,2.07
197.1,-0.0009128636121749878,5.0,347,0.0,300,1.1760033221170305,2776000,0.1615184147986194,0.00011580208811210469,0.012466044457924,1.3763094162940979,1.85
198.39,-0.0005090939998626709,5.0,348,0.0,300,1.6829607542604208,2784000,0.23722724829692585,0.005476182491984219,0.02226340613444336,1.3797730505466461,1.91
211.27,-0.0012150990962982177,6.1000000000000085,349,0.0,300,1.4076460053771733,2792000,0.19583771540906147,-0.004529042250942439,0.016706342652978493,1.3786499071121217,2.35
205.84,-0.0010626566410064696,5.1000000000000085,350,0.0,300,1.3232408770918846,2800000,0.1911868096713058,0.0014607049780897797,0.014984359825393766,1.3674660205841065,2.12
207.23,-0.0007133573293685913,5.0,351,0.0,300,1.5808631470799446,2808000,0.2134947624302133,0.004022841621190309,0.020422172836952086,1.3757314002513885,2.07
207.61,-0.0010553479194641113,5.0,352,0.0,300,1.1935580709576608,2816000,0.17678763400812258,-0.004294890305027365,0.013069521522702417,1.378627235889435,2.05
178.54,-0.024677193760871886,3.0,353,0.0,300,1.1744825436826796,2824000,0.17230608287489294,0.0007303140574367717,0.013553201955838859,1.367981024980545,1.36
167.95,-0.0005669516324996949,3.0,354,0.0,300,1.1115860343724489,2832000,0.16331585557295022,0.003835180310998112,0.012700665227691843,1.3816179895401002,1.1
170.27,-0.0011896854639053345,3.0,355,0.0,300,1.1772716126590967,2840000,0.17109115240619782,-0.0013500895421020686,0.012845196376401873,1.3755900490283965,1.12
173.86,-0.0011081498861312865,3.0,356,0.0,300,1.1662940626963973,2848000,0.16810382062324403,0.004200368644087575,0.013300056170337485,1.3768373668193816,1.23
179.1,-0.0007325232028961182,3.0,357,0.0,300,1.1693813455849886,2856000,0.16974160710704997,-0.00036609707123716364,0.013305678884025838,1.3832094061374665,1.34
188.04,-0.0006131786108016968,3.0,358,0.0,300,1.2879986239410937,2864000,0.1863621376504772,0.00029019376961514354,0.01488889231980238,1.3783194923400879,1.53
172.64,-0.004968314170837402,3.0,359,0.0,300,1.0684992769500241,2872000,0.1524677354360041,0.002038716429087799,0.011664831323306722,1.3792429530620576,1.19
173.86,-0.0014772015810012818,3.0,360,0.0,300,1.1757660495117306,2880000,0.16371060112957306,-0.00043907348765060306,0.013355364774579357,1.3801346158981322,1.2
178.09,-0.00024459779262542725,3.0,361,0.0,300,1.2060508591681718,2888000,0.1706543839903129,0.0005167496937792749,0.013889581833282136,1.381038225889206,1.27
173.7,-0.0008236682415008545,3.0,362,0.0,300,1.1312416761368513,2896000,0.16048568173889988,0.0022225654358044265,0.0119587326837609,1.378844939470291,1.17
170.88,-0.0022140979766845704,2.1000000000000085,363,0.0,300,1.0556867954321205,2904000,0.15515024845396075,-0.0029072125241509637,0.01110477217555399,1.374256627559662,1.15
164.17,-0.0015355861186981202,2.0,364,0.0,300,1.0575649881362914,2912000,0.15674435106737244,0.0027799715381115675,0.011520878895862553,1.3807781088352202,0.98
168.51,-0.0015898996591567993,3.0,365,0.0,300,1.1629893470928072,2920000,0.18612063098866702,0.0005223662522621453,0.013272955010597798,1.3805859541893006,1.04
173.7,-0.001350834369659424,3.0,366,0.0,300,1.1755593456700444,2928000,0.17682628604211403,0.001826267505530268,0.013416219404953154,1.3813910508155822,1.16
171.88,-0.0015395796298980713,3.0,367,0.0,300,1.0343419802188873,2936000,0.14696272560534004,0.001142229760880582,0.011045061520080708,1.3820795476436616,1.1
177.13,-0.0011542779207229614,3.0,368,0.0,300,1.2107668243721128,2944000,0.1820687487778014,0.0005520847864681855,0.013539201741459693,1.3797772073745727,1.26
177.23,-0.0010428315401077271,3.0,369,0.0,300,1.1529177597537636,2952000,0.17441720443498376,-7.4235366191715e-05,0.012427568188304577,1.3741909086704254,1.27
179.09,-0.0008475607633590698,3.0,370,0.0,300,1.2052163561433553,2960000,0.1969073874386549,0.003109381290851161,0.014121555385618195,1.383128401041031,1.3
183.82,-0.001071242094039917,3.1000000000000085,371,0.0,300,1.238095581009984,2968000,0.18427087296759076,0.00154984856111696,0.014424459708206995,1.3843164575099944,1.44
173.4,-0.0013922399282455444,2.0,372,0.0,300,1.1188373938202858,2976000,0.15492287959732934,0.0002407267317175865,0.011848630529784713,1.3778379106521605,1.21
171.77,-0.000744560956954956,3.0,373,0.0,300,0.9695075691305101,2984000,0.13770608607126683,-0.0009702030883636326,0.009789918511673932,1.3743783521652222,1.13
170.74,-0.001010569930076599,3.0,374,0.0,300,1.1635457422956825,2992000,0.17740844895066513,0.0033038837695494295,0.012932223661773606,1.3800250458717347,1.1
183.01,-0.0010062384605407715,4.0,375,0.0,300,1.4149048992991446,3000000,0.20619352825463572,0.0018541184137575329,0.017218839102097264,1.376246166229248,1.44
189.66,-0.0011247622966766358,4.0,376,0.0,300,1.223839108236134,3008000,0.17696065645301576,-0.001870328721124679,0.013317576360996099,1.377538071870804,1.56
186.29,-0.0008727532625198365,4.0,377,0.0,300,1.3629786284267902,3016000,0.19688299372562515,0.0018660107138566673,0.01635048743662992,1.3740174090862274,1.44
187.64,-0.0001804548501968384,4.0,378,0.0,300,1.420481452420354,3024000,0.18200992463054178,-0.0011600382669712417,0.016875513852210134,1.3785078513622284,1.53
198.45,-0.0006043756008148193,4.1000000000000085,379,0.0,300,1.4174377595260739,3032000,0.2092018634448406,0.0033570473559666426,0.018202073281609044,1.3814109992980956,1.82
202.08,-0.0005464130640029908,5.0,380,0.0,300,1.3834376186877488,3040000,0.20743895801882442,0.001897286631865427,0.01671070649577814,1.3749296009540557,1.9
203.09,-0.00039069712162017825,5.0,381,0.0,300,1.3466176779195667,3048000,0.1778265282574231,0.0006256417522672564,0.015586150033741433,1.3730573546886444,1.93
181.36,-0.0018062978982925416,3.0,382,0.0,300,0.9804592949151992,3056000,0.14406433730112814,-0.003720909751718864,0.009369461268288432,1.3753637993335723,1.38
170.51,-0.0013213926553726197,3.0,383,0.0,300,1.294016432389617,3064000,0.18044013627851488,0.004556091399863362,0.014853188024922019,1.3724566864967347,1.13
178.58,-0.00031700670719146727,3.0,384,0.0,300,1.219999791458249,3072000,0.16945959818411918,7.203838671557606e-05,0.013774159523563867,1.3822677874565124,1.34
188.54,-0.0008540618419647217,4.0,385,0.0,300,1.3754265488311648,3080000,0.1877973079045378,-0.0011405215738341213,0.015750510526486322,1.3749176704883574,1.58
181.13,-0.0024012130498886107,3.1000000000000085,386,0.0,300,1.1069777217134833,3088000,0.16328747035184402,7.82344841718441e-05,0.012176966780407384,1.350240112543106,1.37
177.0,-0.0014700663089752197,4.0,387,0.0,300,1.2055759022012353,3096000,0.17395500627999322,0.0008263977477326989,0.013283465177737526,1.3674753022193908,1.3
186.0,-0.0002290290594100952,4.0,388,0.0,300,1.4488476119562983,3104000,0.21538879316753967,0.0022991592430116727,0.018663287497038255,1.37938356757164,1.55
189.65,-0.0015971308946609497,3.0,389,0.0,300,1.1878834919258952,3112000,0.18507671719746197,0.00021715371869504452,0.014060726872558008,1.3756090164184571,1.6
171.73,-0.001729823350906372,3.0,390,0.0,300,1.0502985948696733,3120000,0.1739593659393423,0.002096824496984482,0.011828445189657942,1.3738988208770753,1.16
167.46,-0.003062678575515747,3.0,391,0.0,300,1.172676402684301,3128000,0.18038373537120173,0.003179643405601382,0.013799987226113898,1.383159520626068,1.11
167.56,-0.0013580799102783203,3.0,392,0.0,300,1.0594595853984357,3136000,0.15760719729054284,-0.00010429622081574052,0.010949069823736864,1.3848254036903382,1.06
175.36,-0.0011850333213806153,3.0,393,0.0,300,1.2009593158587812,3144000,0.17361313764873038,0.001372848743776558,0.013240294314255153,1.3726441311836242,1.2
180.46,-0.0008609986305236816,4.0,394,0.0,300,1.1581189211457967,3152000,0.15718134615067905,-0.0005764555874338839,0.012158783425420552,1.3374170398712157,1.35
193.08,-0.0003672337532043457,5.0,395,0.0,300,1.4331910966336727,3160000,0.19493288533266426,0.0005096746148774401,0.016803352693023042,1.2968771135807038,1.69
203.05,-0.0005978161096572876,5.0,396,0.0,300,1.3229470570385455,3168000,0.17564226936947624,0.0004978028836194426,0.015346590630106221,1.3651510453224183,1.99
211.48,-0.0010012447834014892,5.1000000000000085,397,0.0,300,1.3250414630025624,3176000,0.18450240825291012,-0.0004798120865598321,0.015492315466781292,1.3768769371509553,2.24
188.78,-0.0007913732528686524,4.0,398,0.0,300,1.224424182381481,3184000,0.16221269596454604,0.004789524944062578,0.014115469705348004,1.3785203623771667,1.55
180.65,-0.0010889559984207154,4.0,399,0.0,300,1.2655877416208385,3192000,0.17082492824425136,0.00018450200699589913,0.013747320547918208,1.380335111618042,1.35
193.33,-0.00032775759696960447,4.0,400,0.0,300,1.359042840860784,3200000,0.19419616468337483,-0.000815940932079684,0.016555060672108084,1.3757503128051758,1.69
195.89,-0.0012755966186523437,4.1000000000000085,401,0.0,300,1.2041041851788759,3208000,0.16992807308843336,0.0012581127299927176,0.013374739862119895,1.3705992555618287,1.73
181.7,-0.0010696911811828613,3.0,402,0.0,300,1.3378722095489501,3216000,0.18690626827878623,0.0015148108126595617,0.015660926248110628,1.370891146659851,1.42
174.41,-0.0017721831798553466,3.0,403,0.0,300,1.0175622968748212,3224000,0.1408468338125494,-0.0016842702706344427,0.010144299487637908,1.3648304295539857,1.25
173.02,0.00030230164527893065,3.0,404,0.0,300,1.246111892685294,3232000,0.16774375991364868,0.002890293714008294,0.013903003479445033,1.3807053673267364,1.19
175.99,-0.0018070614337921142,3.0,405,0.0,300,1.0406985878385604,3240000,0.14934809744647504,-0.001750232530757785,0.011081432176720227,1.377991602420807,1.28
179.48,-0.0010900408029556274,3.0,406,0.0,300,1.2305743269622327,3248000,0.1801027775008967,0.0005403530667535961,0.014152390509416364,1.3796279311180115,1.32
175.24,-0.004100460410118103,4.0,407,0.0,300,1.0214334652759134,3256000,0.14956609525970532,0.0013531221673474647,0.01070270434674967,1.373941468000412,1.2
179.15,-0.0008571159839630127,4.0,408,0.0,300,1.287948355227709,3264000,0.17170587597730852,0.0008839675737544894,0.014832815530680818,1.381704535484314,1.32
176.98,-0.000549202561378479,3.0,409,0.0,300,1.035031104721129,3272000,0.15078422255866286,0.0009687963523901999,0.011065484008195198,1.3830016875267028,1.29
179.65,-0.0009231549501419067,3.0,410,0.0,300,1.242818704433739,3280000,0.16558369945310594,0.0007843389286426827,0.013937382890117079,1.3795701110363006,1.34
184.59,-0.0010667335987091064,3.0,411,0.0,300,1.2718775469064711,3288000,0.16094358639052436,0.001510792706394568,0.01467216468530296,1.3797459387779236,1.44
192.72,-0.0015981805324554444,4.1000000000000085,412,0.0,300,1.3446346985176205,3296000,0.18226005028307898,-0.0008341088378801942,0.016068680659864186,1.382743717432022,1.67
189.64,-0.0007302767038345337,4.0,413,0.0,300,1.1693746159225702,3304000,0.13515310227609986,-0.0004808298010175349,0.012273502432981332,1.3796511614322662,1.6
181.56,-0.0008526819944381713,4.0,414,0.0,300,1.1836336539313197,3312000,0.1588207106804133,0.0017692594649270177,0.013214446924221192,1.3663784050941468,1.4
172.73,-0.0011271512508392333,3.0,415,0.0,300,1.1106151231378316,3320000,0.15014068073627926,-0.001064380413881736,0.01167185569521962,1.352780318260193,1.2
168.6,-0.0032705968618392946,3.0,416,0.0,300,1.0768021526560188,3328000,0.15540055295673358,0.00014264167170040308,0.011222450929735714,1.3662605714797973,1.1
172.66,-0.0010987192392349244,3.0,417,0.0,300,0.9972921238839626,3336000,0.13978178414825526,-0.0008600724389543757,0.010149816665907564,1.3747152531147002,1.17
177.58,-0.0010772037506103515,3.0,418,0.0,300,1.3160700592398644,3344000,0.17715762098028673,0.003059686466876883,0.01555597867249162,1.3807617449760436,1.3
197.32,-0.00024141013622283936,5.1000000000000085,419,0.0,300,1.5008924782276154,3352000,0.2062744309385716,0.003606725564459339,0.019076307779068883,1.3731250858306885,1.89
215.75,0.00046140968799591065,6.0,420,0.0,300,1.5655856833606958,3360000,0.2176646471628879,0.0029684017249383032,0.02104634603996601,1.3828450644016266,2.36
203.61,-0.0013008272647857665,5.1000000000000085,421,0.0,300,1.0959957425296307,3368000,0.14514314688769062,-0.0023471975908614696,0.011392625989537919,1.3775443947315216,2.0
175.82,-0.001375465989112854,3.0,422,0.0,300,1.1777906093373895,3376000,0.15458380075750974,-0.000976878424989991,0.012694509443645075,1.367079222202301,1.21
178.37,-0.0006052178144454957,3.0,423,0.0,300,1.2798547629639507,3384000,0.17138017864590213,-0.0007780201378045603,0.014116771989283733,1.36124085187912,1.27
183.18,-0.0008899348974227905,3.1000000000000085,424,0.0,300,1.1020950507372618,3392000,0.12789575350343407,0.0013078676327131689,0.011699149942933218,1.3690224874019623,1.39
182.65,-0.0012974053621292113,4.0,425,0.0,300,1.2373654641583562,3400000,0.17123645578579133,0.001717858238844201,0.013938306036016002,1.3802001571655274,1.47
179.83,-0.0012454640865325927,3.0,426,0.0,300,1.2296821585297584,3408000,0.1626921982828026,-0.0007178462354204384,0.013574291775958045,1.3824289298057557,1.36
183.05,-0.0009318900108337403,3.0,427,0.0,300,1.2322338808700442,3416000,0.15814400849017227,0.0009188190056011081,0.01320022223631895,1.3789859044551849,1.37
196.16,-0.0012124186754226684,4.0,428,0.0,300,1.2358902964368463,3424000,0.1612782253187316,-0.0002193926996551454,0.014026686539064031,1.379364310503006,1.69
185.54,-0.0009571635723114014,4.0,429,0.0,300,1.146564187668264,3432000,0.14119316185316313,0.00021150132175534964,0.01207132163782262,1.3756633853912354,1.43
175.53,-0.0017765820026397704,4.0,430,0.0,300,1.0943138379976154,3440000,0.1505098888890158,0.0012164729145297316,0.011775178154675815,1.3798496854305267,1.21
180.17,-0.0012061351537704468,4.0,431,0.0,300,1.2250073161721229,3448000,0.15874088286718516,0.0037025657846243122,0.013892470565060648,1.3827543663978576,1.33
186.23,-0.0009677022695541382,4.0,432,0.0,300,1.2956120060384273,3456000,0.1710587670580713,-0.0010862902947701514,0.014358405641723948,1.382493370771408,1.5
180.3,-0.0013912659883499145,4.0,433,0.0,300,1.1562475448101759,3464000,0.16564317226268357,-0.0012848221161402761,0.013344910890682514,1.3802020049095154,1.35
171.98,-0.0011520206928253174,3.0,434,0.0,300,1.209666802175343,3472000,0.16163493924878972,0.001806797189201461,0.013358276507951815,1.3711953520774842,1.16
177.48,-0.0009566861391067505,3.1000000000000085,435,0.0,300,1.18883555714041,3480000,0.15772159257652008,0.0020571953593753276,0.013130037676000938,1.3766173946857452,1.32
184.73,-0.0013028568029403687,4.0,436,0.0,300,1.3387109892070292,3488000,0.17695698404596752,-0.0007170025359664579,0.015366420979498798,1.3798401927947999,1.43
182.09,-0.0013712126016616822,3.0,437,0.0,300,1.0852619557455183,3496000,0.14623904318732647,0.0021039360720897095,0.011939769444816194,1.3720303511619567,1.37
190.66,-0.0008789974451065063,5.0,438,0.0,300,1.3851910785585642,3504000,0.18424479903660199,-0.0015024335990892724,0.016266525926930626,1.3777014696598053,1.62
193.14,-0.00045321404933929444,5.0,439,0.0,300,1.3254892338439823,3512000,0.17653255796995956,0.0030605005903635175,0.016145288692023314,1.3741492593288422,1.62
190.63,-0.0013310551643371583,4.1000000000000085,440,0.0,300,1.2803840296715499,3520000,0.16768254114838652,-0.0019044767168816179,0.0142912981357631,1.373778520822525,1.61
195.64,-0.0008841598033905029,4.0,441,0.0,300,1.187069929689169,3528000,0.1636431873782811,8.745883824303746e-05,0.01343562404217664,1.3810054409503936,1.72
184.49,-0.0008208078145980835,4.0,442,0.0,300,1.2079912305623293,3536000,0.15610666491793415,2.4515584809705614e-05,0.012726007518190273,1.378080303668976,1.41
192.61,-0.0008183258771896362,4.0,443,0.0,300,1.4285489922761918,3544000,0.18874206323439308,0.0003380095073953271,0.017555672169473836,1.3702231073379516,1.62
188.84,-0.0011786729097366332,4.1000000000000085,444,0.0,300,1.135860094986856,3552000,0.14312050677493235,0.0006912724184803665,0.012340854690737615,1.3734194695949555,1.59
176.26,-0.0014770150184631348,3.0,445,0.0,300,1.2653168903291225,3560000,0.17215527052629082,-0.0002170527218549978,0.014602874292850175,1.3798388302326203,1.26
171.68,-0.0008320027589797974,3.0,446,0.0,300,1.1390865497849882,3568000,0.1494618986537943,0.0015411873906850816,0.012488829237920527,1.3783252656459808,1.16
165.74,-0.0013165277242660521,2.1000000000000085,447,0.0,300,1.1324146170541645,3576000,0.1480002665082809,0.00033602651325054467,0.012896530593416174,1.3748223459720612,1.02
168.7,-0.0033453714847564695,3.0,448,0.0,300,0.9994007242470979,3584000,0.1209844767212143,0.0006764040002599359,0.009985280655264432,1.3731128370761871,1.04
171.09,-0.0003610503673553467,3.0,449,0.0,300,1.1097517604380847,3592000,0.13035531309687376,-0.00184250287595205,0.011807514659203662,1.379142121076584,1.09
172.97,-0.0011009645462036132,3.0,450,0.0,300,1.255216684937477,3600000,0.15839469073260184,0.0013391210709232837,0.014107446340958632,1.372006129026413,1.2
181.14,-0.0010283148288726806,3.0,451,0.0,300,1.24318341370672,3608000,0.15936216497487346,0.00012093466706573963,0.01398440989492883,1.3797765588760376,1.39
178.97,-0.003538143038749695,3.0,452,0.0,300,1.217656970769167,3616000,0.1627152213723045,0.0031628499820362775,0.01365392009689458,1.370744663476944,1.37
172.83,-0.001623857617378235,2.0,453,0.0,300,1.170650785304606,3624000,0.1603564445647577,-0.002746590903698234,0.013033921192090929,1.3707321333885192,1.26
178.06,-0.000583566427230835,3.0,454,0.0,300,1.2401503339037299,3632000,0.1636314345089798,0.0010578794177854435,0.014208900600297057,1.3796684849262237,1.33
178.92,-0.0026292139291763305,3.0,455,0.0,300,1.1489757737517357,3640000,0.15238384875792743,-0.0013805562863126396,0.012332080688465794,1.3848134911060332,1.35
181.61,-0.0008535760641098022,4.0,456,0.0,300,1.2243676736950875,3648000,0.15701196278760185,0.001662577070237603,0.014055285107951931,1.3852693772315978,1.38
179.86,-0.0009332042932510376,4.0,457,0.0,300,1.147048877198249,3656000,0.1399948573503093,0.0004435942282725591,0.012162834873274733,1.3828827023506165,1.31
177.66,-0.035600385665893554,3.0,458,0.0,300,1.2144997795298695,3664000,0.20053385873925147,0.0018709978205151856,0.01468069976282095,1.3671259522438048,1.28
199.91,0.7446793925762176,5.0,459,0.0,300,1.7071623367071151,3672000,0.47137110656478093,-0.00020018182520288973,0.019169835625216364,1.1639569306373596,2.06
246.4,0.7450574797391891,11.100000000000009,460,0.0,300,1.8201645493507386,3680000,0.5480822196531785,-0.004830118590616621,0.021873782798647882,1.1156563031673432,3.98
304.12,0.7785418063402176,14.0,461,0.0,300,1.7215927958488464,3688000,0.45071936227731746,-0.0029068387451115997,0.01964841619133949,1.1695318138599395,6.33
349.0,0.7720528048276901,15.0,462,0.9000000000000004,300,1.7768784689903259,3696000,0.46966282758875727,-0.003634578353958204,0.02085593809839338,1.1507130479812622,8.06
396.56,0.7323894542455673,17.0,463,3.8000000000000007,300,1.8875075328350066,3704000,0.500545015488705,-0.005343568333773874,0.023351330724544823,1.1810083091259003,9.93
443.49,0.7782565957307815,18.200000000000017,464,6.0,300,1.8164098858833313,3712000,0.4499468304934646,-0.0046193812612909824,0.02154875178821385,1.1712631154060364,12.07
444.48,0.8065958732366562,18.200000000000017,465,6.0,300,1.6270725280046463,3720000,0.4333972976226177,-0.00047256133519113063,0.01755346775986254,1.2030263292789458,12.1
463.5,0.7146934521198273,18.0,466,7.0,300,1.9154332017898559,3728000,0.5772605110797336,-0.006723029472632334,0.024135419316589832,1.149519032239914,12.54
478.58,0.7586013436317444,18.0,467,7.0,300,1.9471427273750306,3736000,0.5638884211935511,-0.005636154669919052,0.024995631324127316,1.1688420605659484,12.84
477.38,0.7744245409965516,18.0,468,7.0,300,1.7982143980264664,3744000,0.49318839515288915,-0.0024400641850661486,0.02149098854046315,1.190635849237442,12.83
479.35,0.7811493784189224,18.10000000000001,469,7.0,300,1.7373036026954651,3752000,0.5063345157566824,-0.00043406229262473063,0.019948651511222125,1.172411184310913,12.69
486.45,0.7547953432798385,18.0,470,7.0,300,1.8471462476253508,3760000,0.4998955140087582,-0.012801874448341551,0.02252618258818984,1.1667666590213777,12.46
490.81,0.7224947434663772,18.0,471,7.0,300,1.9220346570014955,3768000,0.5348252022383398,-0.002132097815629095,0.024096406027674676,1.1490986061096191,12.72
496.38,0.7462340837717056,20.10000000000001,472,7.0,300,1.8518352901935577,3776000,0.5031734889708954,-0.0057966471835970874,0.022952903611585498,1.1612940835952759,13.48
500.26,0.7209420466423034,21.0,473,7.0,300,1.8717493772506715,3784000,0.5729834735397913,-0.007073254591668956,0.023790455292910337,1.1462228554487228,13.55
504.55,0.7475979226827622,20.10000000000001,474,8.0,300,1.803920648097992,3792000,0.5273278498868459,-0.005828037686733296,0.02123402218334377,1.1672536182403563,13.39
503.46,0.7486642616987228,21.0,475,8.0,301,1.8983021259307862,3800000,0.5526345484904347,-0.010496731051825919,0.023914992855861784,1.1269207549095155,13.42
507.03,0.7244009274244309,21.0,476,8.0,301,2.0660138821601866,3808000,0.6562746412896981,-0.003578327673021704,0.028191060507670045,1.0709350603818892,13.71
513.59,0.7260293525457382,24.0,477,8.0,301,2.023781658411026,3816000,0.5689337118376533,-0.00506539318812429,0.026923897224478424,1.1329771089553833,14.4
507.85,0.7635230988264083,23.200000000000017,478,8.0,301,1.8451628494262695,3824000,0.4935755730497617,0.001666140239467495,0.022499649776145814,1.185837836265564,13.94
501.35,0.738107288479805,23.200000000000017,479,8.0,301,1.8921165615320206,3832000,0.5282628022563174,-0.005360230637706991,0.023597787534818053,1.190689162015915,13.79
503.73,0.7690782797336578,23.200000000000017,480,8.0,301,1.8102441465854644,3840000,0.5833813881142395,-0.004437705846721656,0.021440721191465853,1.1454233956336974,13.99
514.09,0.7423940503597259,21.200000000000017,481,9.0,301,1.9072122085094452,3848000,0.5502756941266036,-0.00559476114300196,0.02417714354582131,1.1627402687072754,14.33
521.47,0.7585649389028549,23.0,482,9.0,301,1.8674067723751069,3856000,0.5490639928401936,-0.009916922256234102,0.02290952901355922,1.1409997856616974,14.81
521.92,0.7630913466215133,22.10000000000001,483,9.0,301,1.9066203743219376,3864000,0.556715820299322,-0.002853123767708894,0.02370947991963476,1.1196103662252426,14.75
532.28,0.7286551612615585,21.10000000000001,484,9.0,301,1.9298626935482026,3872000,0.5804443250430227,-0.007319418828701601,0.02456997027155012,1.0927041149139405,14.76
530.76,0.7450765126943588,21.10000000000001,485,9.0,301,1.841748052239418,3880000,0.5905319902628623,-0.00599878316395916,0.022809750731103123,1.1552098900079728,15.08
537.75,0.7380561107397079,22.0,486,9.0,301,1.850229942202568,3888000,0.5121556255612881,-0.005795515582431108,0.022797049595974384,1.1797710311412812,15.26
547.59,0.719352422952652,23.0,487,9.9,301,1.940808234810829,3896000,0.5577466370899724,-0.004390901095466688,0.025083591328002513,1.1350323522090913,15.61
552.12,0.7457011091709137,22.10000000000001,488,9.0,301,2.0061270225048067,3904000,0.5759842605217791,-0.008349054667633027,0.026215863688848914,1.1236700367927552,15.8
552.78,0.7449930799007416,22.10000000000001,489,9.9,301,1.981083221435547,3912000,0.537839321653125,-0.007847974407341099,0.02584143979474902,1.110637605190277,15.81
564.39,0.7480308890342713,23.0,490,10.0,301,1.9411583161354065,3920000,0.5487053089134158,-0.0024883653802680785,0.02451408365741372,1.1130335873365402,16.11
567.89,0.7514854007959366,23.10000000000001,491,10.0,301,1.8417085254192351,3928000,0.5335918130055761,-0.0064730124548077585,0.02215343984309584,1.1460727614164352,16.18
569.88,0.7248411029577255,23.10000000000001,492,10.0,301,1.8463258171081542,3936000,0.59349092494816,-0.0024162955768406392,0.022262888019904493,1.153104458451271,15.9
575.69,0.7323331880569458,23.10000000000001,493,10.0,301,1.9169584661722183,3944000,0.5838640555862343,-0.012702430117642508,0.023854530612006784,1.1031002312898637,16.09
583.36,0.7460008937120438,23.0,494,10.0,301,1.9069235759973526,3952000,0.5521457618795839,-0.002578573949576821,0.02398790987674147,1.1246101981401444,16.36
580.87,0.7500094848871232,23.0,495,10.0,301,1.935295729637146,3960000,0.5724343486250446,-0.008097336376231397,0.024444994553923606,1.1176302492618562,15.98
575.42,0.7350984889268876,22.10000000000001,496,9.9,301,1.9956457090377808,3968000,0.5552934147140252,-0.002299168426252436,0.02646591925993562,1.1386707997322083,15.82
574.48,0.6950967794656754,23.0,497,9.0,301,2.072289057970047,3976000,0.6883484024224625,-0.010107291892927606,0.028682800317183135,1.1201036942005158,15.81
577.85,0.7318465882539749,23.0,498,9.0,301,2.011623451709747,3984000,0.7453358615944956,-0.008533569652354345,0.026749597433954476,1.101696533560753,16.08
577.35,0.7547582644224167,23.0,499,9.9,301,1.959268262386322,3992000,0.6135628555642371,-0.008172186213196255,0.025275837602093815,1.1415935933589936,16.38
568.29,0.7711073875427246,22.10000000000001,500,9.9,301,1.8400740909576416,4000000,0.5459830069288961,-0.004591114147333428,0.022493570218794046,1.169497607946396,16.06
563.78,0.7396327102184296,25.0,501,10.0,301,2.0139443242549895,4008000,0.5874818164725205,-0.007473848268273286,0.027281600758433344,1.1478125715255738,16.27
560.39,0.7434744679927826,25.0,502,10.0,301,2.0244957530498504,4016000,0.5770111061454414,-0.005689124703785638,0.026728372713550927,1.1737327033281326,16.29
555.18,0.7018007409572601,25.10000000000001,503,10.0,301,2.0534795153141023,4024000,0.6509495429784967,-0.0007136664155405015,0.027429880732670428,1.151622748374939,16.13
