frames,policy_loss,grad_norm,PMM:episode_rewards,advantage_norm,policy_entropy,episode_length,P01:episode_rewards,fps,value_loss,P09:episode_rewards,epoch_idx,explained_variance
5584000,-0.026593436176190154,1.32916919108987,202.17,3.214235438108444,0.9738700044155121,1604.18,75.0,317,0.09724619830027223,334.7000000000001,698,0.8017639303207398
5592000,-0.012181966664502396,1.3656878102716803,203.47,3.3535177159309386,0.9937059134244919,1607.2,74.8,317,0.09905043638311327,342.4000000000001,699,0.860063203573227
5600000,-0.021882496607722714,1.267618905221061,200.15,3.2529688441753386,1.0095311516523362,1595.21,74.8,317,0.09823714265599846,342.4000000000001,700,0.8149235320091247
5608000,-0.04140339726756793,1.1172513919163172,188.34,3.0339617210626604,1.0427524000406265,1550.05,68.0,317,0.07927290090359747,328.6,701,0.7116260558366776
5616000,-0.012962471107603051,1.0007079964249153,176.28,2.780639598369598,0.9695536857843399,1506.25,62.800000000000004,317,0.08109181031119078,321.6,702,0.7894350123405457
5624000,-0.004305689980683382,0.7706418732387971,176.84,2.4746143078804015,0.986314108967781,1514.79,62.800000000000004,317,0.0547015302721411,318.30000000000007,703,0.8021428793668747
5632000,-0.006458573747950141,1.4820115010403325,175.88,3.6833385145664215,0.9666104197502137,1510.81,62.800000000000004,317,0.11134962254203856,318.30000000000007,704,0.827439740896225
5640000,-0.016901810995768755,1.4812973193128074,184.21,3.9074994707107544,0.963339791893959,1524.49,66.60000000000001,317,0.13630540560930968,328.6,705,0.8313471674919128
5648000,-0.020995875962107675,1.198527155649907,184.93,3.1281785058975218,0.9851705580949783,1527.52,66.60000000000001,317,0.08466772861778736,328.6,706,0.7961223441362381
5656000,-0.015253718869062141,1.3042395553095119,184.31,3.3342174983024595,0.9582797586917877,1520.08,66.60000000000001,317,0.10158549396786838,328.6,707,0.7982299143075943
5664000,-0.03191147377481684,1.6552722523710752,189.75,4.169272500276565,0.9745331585407258,1531.31,67.0,317,0.15267688664607704,327.80000000000007,708,0.8037137299776077
5672000,-0.009384173441212625,1.1163087718808122,195.95,3.2716182374954226,0.9822076135873794,1537.53,67.9,317,0.08811790710315108,335.40000000000003,709,0.8207168072462082
5680000,-0.019631918909490197,1.2930609055501174,202.36,3.298549956083298,0.9623117911815643,1554.52,67.9,317,0.10011857771780341,340.40000000000003,710,0.8590896272659302
5688000,-0.03749085519753862,1.5385420609709308,205.25,3.8372111093997954,0.9488831454515457,1562.16,67.9,317,0.13193443609401584,340.40000000000003,711,0.7840700393915176
5696000,-0.008399679388785443,1.6695795897119303,213.58,3.876352311372757,0.9746581423282623,1581.12,67.9,317,0.1174179464392364,344.40000000000003,712,0.794091432094574
5704000,-0.024379755386617033,1.5480764475898476,219.47,3.759408152103424,0.9968862903118133,1592.4,67.9,317,0.12728732796385883,351.1,713,0.7573742699623108
5712000,-0.01977176372311078,1.0784472335824304,214.88,2.703346234560013,0.9744584268331528,1585.15,67.9,317,0.06892025271896272,344.40000000000003,714,0.7137834912538529
5720000,-0.0090953995968448,1.3720469670181592,213.31,3.349357670545578,0.9486789017915725,1585.47,67.9,317,0.09992893049493431,344.40000000000003,715,0.7214971494674682
5728000,-0.007525957364123315,1.4067838847083394,215.78,3.7869241213798523,0.958849333524704,1584.82,67.9,317,0.11945212214253843,344.40000000000003,716,0.7874803501367569
5736000,-0.019585816189064645,1.4692736824671306,228.3,3.8758644247055054,0.9821161925792694,1616.56,67.9,317,0.12928748033009468,352.9000000000001,717,0.8352476847171784
5744000,-0.024277856759326824,1.524776917093529,232.95,3.882727818489075,0.9664663857221604,1626.37,76.1,317,0.1494786501163617,361.40000000000003,718,0.7961552059650421
5752000,-0.015194473352166823,1.2884971120724336,231.6,3.2517989122867585,0.9544062674045563,1619.75,76.1,317,0.09499711827374994,352.9000000000001,719,0.8546279728412628
5760000,-0.02638996297493577,2.02339613083041,233.84,4.50407857298851,0.9640771675109864,1632.66,76.1,317,0.17374432421289385,352.9000000000001,720,0.7655215352773667
5768000,-0.009129332713782787,1.4507733507840286,241.85,3.479690389633179,1.0327106183767318,1654.88,96.80000000000001,317,0.09989614174701274,361.40000000000003,721,0.8470488452911377
5776000,-0.007824416262010345,1.1726287976306549,247.98,3.266441715955734,0.9922720021009446,1662.56,102.5,317,0.11051081409677863,365.2,722,0.8496223485469818
5784000,-0.007833927629399114,1.505514500390918,260.48,4.010075045824051,0.9975136810541153,1696.4,112.9,317,0.14039883421733976,367.70000000000005,723,0.7703989887237549
5792000,-0.015555565350223333,1.327451530237402,261.19,3.334614964723587,0.9953365677595138,1699.89,117.5,317,0.09976146310567856,367.70000000000005,724,0.8259429782629013
5800000,-0.021247788278851657,1.1285720028659703,260.95,3.185189983844757,0.9947571814060211,1691.26,117.5,317,0.08857734456658363,367.70000000000005,725,0.8318579185009003
5808000,-0.03553887667151079,1.6426968547529897,174.82,3.4624774581193924,0.3977263030539768,1260.08,0.0,317,0.10557961247162893,362.5,726,0.46182653605937957
5816000,-0.021400885831099004,1.1542444547830222,146.01,2.6909625017642975,1.0265554170310498,1071.31,0.0,317,0.06657500326633453,356.3,727,0.49600248694419863
5824000,-0.014873368433968607,0.7853688018802406,140.96,1.9830127847194672,1.031648082137108,1052.99,0.0,317,0.036813519401475786,356.3,728,0.707162258028984
5832000,-0.011440823655575513,1.3299167563618972,129.59,3.1948275458812714,0.9516384416818618,1019.84,0.0,317,0.08831468638963998,352.40000000000003,729,0.7497642415761948
5840000,-0.03734123654779978,2.1229573468911083,121.86,4.023165371417999,0.9655287110805512,1005.18,0.0,317,0.1492608228418976,342.20000000000005,730,0.7843648648262024
5848000,-0.019281540910014883,1.2950581364331262,120.05,2.601741533279419,0.9882018357515335,1002.38,0.0,317,0.05836126027163118,342.20000000000005,731,0.731997183561325
5856000,-0.022554707917151973,1.2966503736741957,115.55,3.1191958796978,0.9511108854413033,992.83,0.0,317,0.08767046640161424,328.70000000000016,732,0.8012455528974534
5864000,-0.010465735914185642,1.1888650546528383,103.39,2.677392280101776,0.9775333625078201,972.6,0.0,317,0.05402621481567621,309.1,733,0.7774261444807052
5872000,-0.01493956255260855,1.0562389015060303,96.4,3.0446645855903625,0.9538528215885163,969.47,0.0,317,0.09289754721336067,279.6000000000001,734,0.8540293091535568
5880000,-0.019829394115367903,1.6110772948717094,98.17,4.080500785112381,0.9477498877048492,971.16,0.0,317,0.13611623601056635,286.1000000000001,735,0.8265257471799851
5888000,-0.011101632446952862,1.7485115715625414,100.12,4.354640284776687,0.9597240674495697,957.61,0.0,317,0.16138617310672998,305.40000000000003,736,0.8322495061159134
5896000,-0.019018241188896355,1.4943638955875826,105.98,3.56953427195549,0.9516204762458801,976.39,0.0,317,0.11105867988895625,309.1,737,0.8755980318784714
5904000,-0.018174488516524433,1.5340982268907053,108.67,3.482890692949295,0.9852545315027237,975.95,0.0,317,0.10186839707195759,310.7000000000001,738,0.8624651855230332
5912000,-0.016467040043207818,1.356230191127662,121.82,3.5808510410785677,0.9879245012998581,1021.92,0.0,317,0.11229433262720705,323.1,739,0.8344740521907806
5920000,-0.020494605838321148,1.1540180193258818,133.23,3.0583505141735077,0.9784407132863998,1091.48,0.0,317,0.09185363512486219,323.1,740,0.8478510403633117
5928000,-0.010160042996431003,1.2027618604610872,145.71,3.029587231874466,0.9534849029779434,1160.8,1.0,317,0.07756332205608488,324.20000000000005,741,0.8731619822978973
5936000,-0.028164653840940447,1.593058798340924,148.67,3.6073380732536315,0.9614513927698135,1179.73,1.0,317,0.1178280387725681,324.20000000000005,742,0.8458765935897827
5944000,-0.026081887791515327,1.7308806881479057,166.78,4.021872065067291,0.9598219341039658,1292.42,2.0,317,0.1435341860121116,331.1000000000001,743,0.8129464787244797
5952000,-0.021793577890493906,1.715886557188897,178.18,3.8635375547409057,0.9858217281103134,1350.08,8.0,317,0.12477200858294964,343.6000000000001,744,0.7878552031517029
5960000,-0.015619940492906608,1.1991902476683223,191.63,3.1929491639137266,0.9312000840902328,1437.67,17.300000000000004,317,0.08529940509237349,351.1,745,0.8150014364719391
5968000,-0.027212876192934346,1.3536412154625048,199.44,3.2160308599472045,1.0080722486972808,1516.67,58.0,317,0.08764822718687355,351.1,746,0.8216742593050003
5976000,-0.02533970576361753,1.1773251927814372,206.25,2.814301727414131,1.0164430886507034,1546.61,59.9,317,0.07290318813640624,352.0,747,0.768565456867218
5984000,-0.02877094085328281,1.943283269105578,212.55,4.000744224786758,1.0252990686893464,1589.27,71.8,317,0.1521877116570249,352.0,748,0.815561974644661
5992000,-0.019106627298751847,1.0254922976613319,214.27,2.5969648307561872,1.007161215543747,1593.14,71.8,317,0.07045566022396088,352.0,749,0.8840002006292343
6000000,-0.010127663540188223,1.3021835378178668,213.25,3.312033599615097,0.9746501910686493,1583.55,71.8,317,0.10458507217466831,352.0,750,0.8308581972122192
6008000,-0.024855354280152824,1.8795332726757172,215.63,4.489595876932144,0.9373926496505738,1582.07,71.8,317,0.1753369665890932,352.80000000000007,751,0.806466035246849
6016000,-0.0017364421449019573,1.910643806668287,225.14,4.43937516450882,0.9483378481864929,1607.05,75.7,317,0.17339781283400954,352.80000000000007,752,0.8489258742332458
6024000,-0.01583051463501761,2.0155584188065347,235.38,4.169293231964112,1.002519338130951,1624.68,76.0,317,0.1533246106468141,360.0,753,0.8004749220609665
6032000,-0.018270569940214046,1.194584709939716,241.35,3.044320604801178,0.9873201656341553,1634.89,76.9,317,0.07681914264336229,360.0,754,0.7918661946058273
6040000,-0.010431881445547332,2.123820776507955,242.97,4.274463831186295,0.9114345437288285,1627.28,76.9,317,0.14721451945137232,360.20000000000005,755,0.8504071009159088
6048000,-0.019776367826852947,1.9079673839901719,239.21,3.5610065448284147,0.9404548156261444,1636.85,76.9,317,0.1214313064981252,360.20000000000005,756,0.8893243092298507
6056000,-0.0165200241605271,1.8617417631422226,236.41,3.481726174354553,0.9714747560024262,1630.85,76.0,316,0.1007060898002237,360.20000000000005,757,0.8824620205163956
6064000,-0.014377053656498901,1.5470896535122822,237.91,3.509919797182083,0.9871501863002777,1636.75,76.0,316,0.11303137332201003,362.2,758,0.8192678433656693
6072000,-0.01467610474486719,1.419622569002086,236.77,3.4571351170539857,0.9816642343997956,1633.38,76.0,317,0.10866088034585118,364.40000000000003,759,0.863182823061943
6080000,-0.03062896627714508,1.5140505062324656,231.35,3.562046240568161,0.948912798166275,1624.68,76.0,317,0.11461067654192447,364.40000000000003,760,0.7924824082851409
6088000,-0.01403786247363314,1.384097298438133,235.1,3.280153647661209,0.9600434201955795,1634.27,76.0,317,0.09132730684243143,370.5,761,0.8239198637008667
6096000,-0.044983003697707316,2.115118002576052,227.34,3.776929610967636,0.9839522159099579,1616.46,76.0,317,0.1324220550339669,368.20000000000005,762,0.7399167996644974
6104000,-0.022191047286614776,1.05220089713038,219.66,2.588066219091415,0.9860086816549302,1587.53,66.8,316,0.06040057881269604,360.40000000000003,763,0.80009625852108
6112000,-0.01513630785397254,1.0548871459865494,219.66,2.565634410381317,0.9602724307775498,1587.53,66.8,317,0.0722520999191329,360.40000000000003,764,0.8279397290945053
6120000,-0.030076553742401303,1.7884903788678042,211.8,3.8743230521678926,0.9541394639015198,1579.4,66.8,316,0.13919211882166566,353.2,765,0.7626567101478576
6128000,-0.038400035492086315,1.8372013894881665,221.92,4.195822016596794,0.966918117403984,1613.21,75.80000000000001,316,0.16343110792338847,353.2,766,0.8637767833471298
6136000,-0.01683008825784782,1.6216146194035113,223.72,3.451415301561356,0.9735053992271423,1619.38,75.9,316,0.10680875459685922,353.0,767,0.8670983910560608
6144000,-0.02356401008393732,1.4533740159611157,228.07,3.5687497842311857,0.9602846705913544,1614.7,75.9,316,0.11203938741236925,353.0,768,0.8707027423381806
6152000,-0.02519280312117189,1.7753694213181044,232.2,4.463377665281296,0.9550756984949111,1614.35,75.9,316,0.1682700860314071,353.0,769,0.8239204943180084
6160000,-0.0275276428500365,1.0417153276391418,231.24,2.6233488154411315,0.9823743951320648,1615.33,74.9,316,0.06512662268709392,353.2,770,0.8318342763185501
6168000,-0.014007332630681048,1.3670347000923937,224.89,3.5119816732406615,0.9766354501247406,1601.26,71.5,316,0.10849396856501699,353.0,771,0.8180599141120911
6176000,-0.012911124944221228,1.1700834483522253,221.82,3.127357714176178,0.9762786096334457,1603.89,71.5,316,0.07740338183008134,353.6,772,0.8697333890199661
6184000,-0.021871311564464122,1.6257487787514833,218.97,3.227212462425232,0.9975321412086486,1602.74,73.8,316,0.09030731747858227,353.0,773,0.8084930181503296
6192000,-0.01125236192252487,0.9402809004919165,217.52,2.461447137594223,0.9996302843093872,1614.58,73.89999999999999,316,0.05333226619753986,353.0,774,0.8301715481281281
6200000,-0.01141336932007107,1.0939686285884846,211.26,2.717577628493309,1.0003113669157029,1610.68,71.3,316,0.06807130131870508,353.0,775,0.838794875741005
6208000,-0.021007784198009177,1.5712169635333788,216.07,3.97930871963501,0.9976061308383941,1626.83,71.3,316,0.15332975895144046,352.1,776,0.7609803116321564
6216000,-0.004928222560556606,1.576263024368575,214.75,3.7489285814762114,0.959032838344574,1625.86,72.9,316,0.11963152884505689,347.1,777,0.8783672827482224
6224000,-0.03412442317559908,1.6426121068424695,216.0,3.8971550714969636,0.9629069888591766,1627.48,73.89999999999999,316,0.12996722772717476,347.1,778,0.7933106404542923
6232000,-0.009689710361432163,1.1567874645347798,161.43,2.8247555685043335,0.9267239132523537,1285.5,3.9000000000000004,316,0.059066592748276886,335.20000000000005,779,0.13746563494205474
6240000,-0.007394552959594875,0.6192487659090015,151.96,1.968114711046219,1.0358739757537843,1229.48,2.9000000000000004,316,0.03186934659723192,335.20000000000005,780,0.6529295939207077
6248000,-0.020900474784430117,1.0511012036606528,137.92,2.518415270447731,1.0044938397407532,1181.51,2.9000000000000004,316,0.054994210205040875,331.40000000000003,781,0.6594901132583618
6256000,-0.007393405017792247,0.7922806522680476,127.61,2.382324755191803,1.017035214304924,1160.29,2.9000000000000004,316,0.05259308403823525,331.40000000000003,782,0.7911036735773087
6264000,-0.01201804358686786,1.0693330917620418,128.61,2.9767249178886415,0.9751983076334,1167.08,2.9000000000000004,316,0.07704317656345666,335.20000000000005,783,0.7537973505258561
6272000,-0.01801514702558052,0.960501188171489,93.58,2.408528599739075,1.1091252118349075,1018.11,2.0,316,0.048488284854684024,284.70000000000005,784,0.2874395298957825
6280000,-0.01231338727317052,0.7022281980206688,89.6,2.0880392426252365,1.0830395609140395,992.84,2.0,316,0.03807827908545733,284.70000000000005,785,0.6948280882835388
6288000,-0.011730322603252717,0.9505605594334835,88.1,2.4973952877521515,1.0283297908306122,981.95,2.0,316,0.05810480198357254,284.70000000000005,786,0.7983069664239884
6296000,-0.02976755478128325,1.2091039346870118,82.07,3.4426455020904543,1.0239694249629974,968.81,2.0,316,0.10233348987530917,266.40000000000003,787,0.7530401581525803
6304000,-0.012512514434056356,1.1975792315464469,77.31,3.311544627547264,1.0273130518198013,952.01,2.0,316,0.10528634687885642,239.40000000000003,788,0.7056057506799698
6312000,-0.03322100830031559,1.5214024787991773,69.56,3.514345176815987,1.0233925932645798,918.24,2.0,316,0.1315822758106515,157.90000000000006,789,0.7414079928398132
6320000,-0.0015329280344303698,1.5512648257747403,73.21,3.982424006462097,0.9885357064008713,922.22,2.0,316,0.13685985596850514,170.8000000000004,790,0.7983479279279709
6328000,-0.029541714948136358,2.1451027550042174,82.52,4.8702609717845915,1.010431616306305,949.07,2.0,316,0.19752029680646957,243.80000000000024,791,0.7918421119451523
6336000,-0.02552123621746432,1.5979068702627501,92.58,3.317156822681427,1.0269637620449066,993.1,2.0,316,0.10521319111809134,323.6000000000001,792,0.8396349918842315
6344000,-0.024369177755725103,1.6291616321593958,105.21,3.5788697630167006,1.0113480079174042,1068.93,3.9000000000000004,316,0.12097243432886899,329.40000000000003,793,0.698964114189148
6352000,-0.02552497898461297,1.3262917243474146,109.88,3.0643265688419343,1.0128464776277541,1110.96,4.0,316,0.08806473706383258,329.40000000000003,794,0.8559508579969406
6360000,-0.032733949733083134,2.022924801509771,117.94,4.513224707841873,0.9797721832990647,1160.09,6.9,316,0.1764377097506076,333.1,795,0.7851135140657425
6368000,-0.015186609860975295,1.4625396684734173,136.06,3.188294817209244,0.9725100082159043,1262.49,16.8,316,0.08855336198583245,343.9000000000001,796,0.8661678659915925
6376000,-0.017944722122047098,1.7237334056228948,139.31,3.402143859863281,0.9811662608385086,1278.92,19.700000000000003,316,0.09631647470407188,343.9000000000001,797,0.8485852795839309
6384000,-0.011139883691212162,1.8263630217051208,155.31,3.520005155801773,0.9547364717721939,1341.38,28.1,316,0.11145669484511017,353.2,798,0.829625797867775
6392000,-0.019084733863855945,1.9056756160678539,170.65,3.850369155406952,0.954725289940834,1381.82,28.1,316,0.12016941736452282,356.1,799,0.7680789715051651
6400000,-0.00021084800246171654,1.379979474388967,176.33,3.470660715103149,0.9500970298051834,1391.96,28.1,316,0.10666970303282142,360.70000000000005,800,0.8097525525093079
6408000,-0.024611991948913784,1.7034178105020226,189.28,4.1399245429039,0.9431460589170456,1421.11,29.9,316,0.14367253527976573,367.50000000000006,801,0.8517124050855637
6416000,-0.013890738467634946,1.28384410995342,196.6,3.010626396536827,0.9250704276561738,1443.85,31.8,316,0.08399498875718564,367.50000000000006,802,0.8307145345211029
6424000,-0.02050405528047122,1.3995172559616456,207.14,3.43024365901947,0.9612484270334244,1476.15,31.8,316,0.09719664526171982,367.50000000000006,803,0.8006345880031586
6432000,0.0036342115406296214,2.161812335605141,217.81,4.363758180141449,0.9375705254077912,1533.77,52.2,316,0.15764360824599863,367.50000000000006,804,0.8517616778612137
6440000,-0.021867204695008694,2.1765258717184057,235.19,4.2508459055423735,0.9555288946628571,1601.31,67.0,316,0.14168924906291067,372.1,805,0.8769421344995498
6448000,-0.02646440633958264,1.8934911814830457,242.97,3.295683755874634,0.9463297456502915,1618.74,70.8,316,0.09989972393028439,373.2,806,0.8447184354066849
6456000,-0.009072403451427817,2.0199139382718005,252.62,3.6238957810401917,0.956325096487999,1635.41,70.8,316,0.12136396885383874,373.2,807,0.7970964783430099
6464000,-0.038582657856168226,1.8359932005861084,255.5,3.861634843349457,0.9383396005630493,1639.72,70.8,316,0.13642398274503648,373.2,808,0.8519508063793182
6472000,-0.01766313386891852,1.3152320428590263,260.51,3.0043971014022826,0.947250589132309,1660.79,73.8,316,0.08419514373876154,373.2,809,0.8661264336109161
6480000,-0.025964616848505102,1.7894943011258195,266.4,3.6066003680229186,0.9561157041788101,1699.45,108.8,316,0.11325359136797487,373.2,810,0.8104320800304413
6488000,-0.0069150501542026175,1.4402728156869207,267.73,3.3553360629081728,0.95398257791996,1705.71,111.9,316,0.09026288608089089,373.2,811,0.8776921164989472
6496000,-0.03254002819303423,1.840786132114234,275.34,3.833390439748764,0.9724713015556335,1742.26,121.0,316,0.13068648137617855,375.1,812,0.7912984693050384
6504000,-0.016071925809665117,1.285247091274163,275.86,2.983913154602051,0.9982536816596985,1745.84,132.8,316,0.08048879439942538,375.1,813,0.8386344212293625
6512000,-0.025492561509599908,2.079639616304479,279.32,4.142979115247726,0.9256224459409714,1767.15,139.60000000000002,316,0.1733681600028649,375.1,814,0.8187900555133819
6520000,-0.028490274660871364,1.7816316084400179,268.24,3.958577992320061,0.9788360631465912,1711.43,107.9,316,0.14173549288185314,374.1,815,0.6731983613967896
6528000,-0.003298826226819074,0.6183175520062639,170.79,1.939989692568779,1.149546706676483,1206.69,0.9000000000000004,316,0.029432924909051507,355.1,816,0.16260820925235747
6536000,-0.019054887186212,1.007430399587788,159.47,2.259150598049164,1.0050655472278596,1142.77,0.9000000000000004,316,0.04346933189313859,355.1,817,0.6797014307975769
6544000,-0.002868569452330121,0.9951386293854181,152.45,2.352991155385971,0.9654917907714844,1124.37,0.9000000000000004,316,0.05109513374511152,355.0,818,0.8155766463279724
6552000,-0.032283121157670396,2.1158215934377362,145.17,3.7857127237319945,0.9489864313602447,1109.44,0.9000000000000004,316,0.1407490070350468,355.0,819,0.8539930242300033
6560000,-0.02876944315270521,2.3125273998720384,144.44,4.371403630971908,0.9843403732776642,1110.39,0.9000000000000004,316,0.15840641342103481,346.90000000000003,820,0.6828302454948425
6568000,-0.026815260890980425,0.8782682351755142,137.84,2.435888797044754,1.0693586122989656,1097.97,0.9000000000000004,316,0.05175984946545213,340.40000000000003,821,0.7319869422912597
6576000,-0.012045990708866156,1.3969549885739343,123.72,3.3239132487773895,1.0106463181972503,1046.23,0.9000000000000004,316,0.09555920311715455,339.50000000000006,822,0.7896229904890061
6584000,0.0004893527095555328,1.105156123223977,122.59,2.9089271456003187,1.0050090408325196,1034.29,0.9000000000000004,316,0.08459073783829808,338.09999999999997,823,0.8588184696435929
6592000,-0.009571276978531386,1.2478870990542494,118.18,3.1921662747859956,0.9574676924943923,1017.93,0.9000000000000004,316,0.0990906966291368,329.2,824,0.8701464706659316
6600000,-0.033404337243409826,1.5366312595669598,117.58,3.3641221320629118,0.973094317317009,1016.51,0.9000000000000004,316,0.1037273424025625,327.20000000000005,825,0.7945550441741943
6608000,-0.02303183117939625,1.755637085771227,113.46,3.3410420525074005,0.9339688795804978,1013.64,0.9000000000000004,316,0.0988875540625304,325.2,826,0.7198517495393753
6616000,-0.013648596878047101,1.5784203063867253,113.16,3.6810533130168914,0.9716700619459152,1022.02,0.9000000000000004,316,0.11705046829767525,324.1,827,0.8134937810897828
6624000,-0.010896138906828128,1.4097831522919124,118.88,3.444929600954056,0.9826103127002717,1034.81,0.9000000000000004,316,0.10157867056783289,325.2,828,0.8439796072244644
6632000,-0.029366096146422934,1.5333567886344814,128.78,3.514963671565056,0.9920893853902817,1077.02,0.9000000000000004,316,0.12116698358673603,327.1,829,0.834162455201149
6640000,-0.010856765470234677,1.421718663833676,135.83,3.458889833688736,1.0053926777839661,1099.44,0.9000000000000004,316,0.09821553005836904,329.0,830,0.8684680891036988
6648000,-0.030358741919044405,1.5741479880480365,145.26,3.394196552038193,1.0398898947238921,1162.67,1.0,316,0.09864937113132327,329.2,831,0.8292582273483277
6656000,-0.013619011635892093,1.2407458716930675,157.77,2.877427147626877,0.98910484790802,1250.31,2.0,316,0.08381202058400959,338.90000000000003,832,0.7744831973314286
6664000,-0.016978055636573116,1.3040393389932567,162.28,2.8865705770254135,0.9937610894441604,1278.01,2.0,316,0.08285213171970099,338.90000000000003,833,0.857953953742981
6672000,-0.017696672336169287,1.8605272668045507,174.81,3.731352444887161,0.9986618000268936,1363.46,3.8000000000000007,316,0.1377826944645494,338.90000000000003,834,0.8193506056070328
6680000,-0.013097420285921544,1.5417657941749758,182.04,3.9121071767807005,0.9815141028165817,1414.1,5.9,316,0.13229975694790483,347.0,835,0.7863472473621368
6688000,-0.033988002077676355,1.4153296356911511,193.75,3.092644463777542,0.999971529841423,1488.35,16.6,316,0.08383840980939566,347.1,836,0.8584790563583374
6696000,-0.01462036139331758,1.9131845450263762,205.6,4.162802557945252,0.9868473505973816,1557.7,44.2,316,0.14103267965838312,351.30000000000007,837,0.8446554416418075
6704000,-0.029601989513030277,1.6931161305566989,227.89,3.9465695667266845,1.0033142858743667,1671.67,67.6,316,0.15717739015817642,354.09999999999997,838,0.7821340787410737
6712000,-0.012798019698821009,1.371561062213983,230.82,3.4470367646217346,0.9411550676822662,1678.84,76.1,316,0.10878461618907749,355.0,839,0.8510216665267945
6720000,-0.013476840645307676,1.7377873771870005,238.81,4.147520347833633,0.9246979689598084,1697.75,79.8,316,0.14413998722098767,354.09999999999997,840,0.8506697851419449
6728000,-0.012515336461365222,1.7405541927659898,237.91,3.979628423452377,0.9281665015220643,1692.63,79.8,316,0.12443300877697766,355.0,841,0.8809670561552048
6736000,-0.013598248119815253,1.1752640376623278,242.89,3.129979193210602,0.9892286568880081,1710.83,90.80000000000001,316,0.09316212505102157,360.0,842,0.906478517651558
6744000,-0.016487364327185786,1.4545190899523037,248.85,3.455584053993225,0.9723437482118606,1727.09,93.80000000000001,316,0.1095584034640342,360.70000000000005,843,0.8091892284154892
6752000,-0.0027345653288648464,1.4833994879561343,261.13,3.677304044961929,0.9587502640485763,1769.17,112.0,316,0.10898949197959155,367.30000000000007,844,0.832830502986908
6760000,-0.015434451549808728,2.200049321247945,263.14,4.733105618953704,0.9376859635114669,1780.87,112.0,316,0.18817499837838114,370.0,845,0.8781876301765442
6768000,-0.013700607548234984,1.6479302913308087,268.16,3.3491978085041048,0.9912480413913727,1789.67,112.9,316,0.1070111989416182,370.0,846,0.8553252410888672
6776000,-0.022162938960827886,1.520051652351182,266.81,3.629396960735321,0.9525869363546371,1779.4,112.0,316,0.12086056859232486,370.0,847,0.8515406841039658
6784000,-0.02084746117820032,2.013109425650315,271.73,4.493423607349396,0.9636675494909287,1783.97,112.9,316,0.18974191358312964,374.20000000000005,848,0.9094721722602844
6792000,-0.024318714599830857,1.303578624894441,276.76,3.4580560374259948,1.024689250588417,1788.05,112.9,316,0.10432933180592954,376.20000000000005,849,0.8802637732028962
6800000,-0.016544362771965096,1.1446821782795795,277.44,2.6935695326328277,1.0100391346216202,1793.73,112.9,316,0.06529544957447797,378.09999999999997,850,0.8896204102039337
6808000,-0.029266732675023378,2.125554722022901,273.37,4.265831056833267,0.9716724091768265,1793.79,112.9,316,0.16938201012089849,378.09999999999997,851,0.8827246874570847
6816000,-0.027833083922523656,1.4405916532670568,276.72,3.44775475025177,0.9996543794870376,1785.81,111.6,316,0.10879017371218652,379.1,852,0.8556855267286301
6824000,-0.015401320155579015,1.9362854758435928,279.6,3.5061049365997317,0.9554054325819016,1775.98,112.9,316,0.10829042756929994,380.1,853,0.9307072341442109
6832000,-0.026462441666517407,1.9772155622366736,280.98,3.5125989747047424,0.9513880133628845,1775.57,118.5,316,0.10843826340977103,380.1,854,0.8719201761484147
6840000,-0.027321081369882448,2.415337542462876,283.79,4.311139314174652,0.9543754655122757,1771.44,118.5,316,0.15244828659109771,381.3,855,0.8579224002361298
6848000,-0.006358935497737548,2.133914458136148,289.05,3.8686507618427277,0.9417784869670868,1783.83,132.5,316,0.13440888454206287,381.3,856,0.8970492964982987
6856000,-0.013847781261138153,1.7533833792779683,290.13,3.65200653553009,0.9456821417808533,1776.44,132.5,316,0.11823262566700578,381.3,857,0.8746894079446793
6864000,-0.012234497886383906,1.2413151289555575,288.47,3.293436987400055,0.9899782782793045,1746.45,118.5,316,0.08652076973579824,380.1,858,0.8652462559938431
6872000,-0.01679866809368832,1.0858261873168167,284.86,3.0429612690210344,1.0122221648693084,1745.08,132.5,316,0.09099261592142284,378.2,859,0.7237500923871995
6880000,-0.02053754582244437,1.2889375544361488,282.74,3.2097461187839507,0.9893600332736969,1735.82,132.5,316,0.09134995117783547,378.2,860,0.8198697346448899
6888000,-0.007929921410504904,1.7764142823467675,280.43,3.7263918387889863,0.9443448603153228,1733.01,129.8,316,0.11198822846636176,378.2,861,0.85191346347332
6896000,-0.0076998405298218135,1.7550123928220225,285.24,3.80541112780571,0.9215345615148545,1756.53,133.70000000000002,316,0.11238486254122108,380.1,862,0.8243737524747848
6904000,-0.019486755399266257,1.2712185886486302,282.38,2.9652290481328962,0.9479118454456329,1746.15,129.8,316,0.0753331285621971,381.3,863,0.9005283814668655
6912000,-0.02306926246965304,1.6425773390451182,282.66,3.4383989691734316,0.9323392444849015,1752.5,129.8,316,0.10700296348426491,380.1,864,0.8520148342847824
6920000,-0.013788556849467568,1.8073933055944573,280.88,3.9229203879833223,0.9518596690893173,1742.71,129.8,316,0.13206260867416858,378.2,865,0.8610107308626175
6928000,-0.029532008372246992,1.5210211288738957,284.39,3.964156427383423,1.0023587530851363,1745.25,136.4,316,0.1298275444097817,383.1,866,0.8769611358642578
