frames,policy_entropy,PMM:episode_rewards,policy_loss,fps,value_loss,P09:episode_rewards,episode_length,advantage_norm,grad_norm,P01:episode_rewards,epoch_idx,explained_variance
2440000,1.3584710657596588,1.24,0.0009669746248982847,386,0.015286738361437529,3.0,177.44,1.334398827627301,0.2129363258360682,0.0,305,-0.001108880639076233
2448000,1.367734317779541,1.36,0.0016100121520867105,385,0.015590173158079779,4.0,182.6,1.3117007202655078,0.21555519958983013,0.0,306,-0.007083972692489624
2456000,1.3823570370674134,1.47,0.0012930199783295392,385,0.014137223723519127,4.0,185.29,1.2395464665815235,0.19827225931072834,0.0,307,-0.011036093831062316
2464000,1.3638171565532684,1.38,0.000647004277270753,386,0.013224162355268163,4.0,178.75,1.196915361881256,0.20208408929539776,0.0,308,-0.015291959047317505
2472000,1.3730844676494598,1.27,-0.00016187273431569337,386,0.012246009571008472,3.0,174.49,1.1432233623974026,0.1874269862317456,0.0,309,-0.004393322467803955
2480000,1.3737594413757324,1.27,0.0004385729809291661,385,0.015484823735937426,3.0,176.19,1.3260365227051079,0.23399152151246713,0.0,310,-0.01210403323173523
2488000,1.3787880909442902,1.24,0.000756699291523546,385,0.010996124560429053,3.0,176.83,1.0324737180955708,0.18069024236978193,0.0,311,-0.00917646050453186
2496000,1.3817300057411195,1.31,0.002723310615401715,385,0.014710640119110394,4.0,179.88,1.2797064817324282,0.22491650448807912,0.0,312,-0.0024802935123443602
2504000,1.3780985546112061,1.47,0.0030116652650758625,385,0.015370627788179263,4.0,186.28,1.2946001443266868,0.22529201202361324,0.0,313,-0.001977773904800415
2512000,1.3787283885478974,1.41,0.0003085006197215989,385,0.013305185534109113,4.0,182.4,1.2109445014968514,0.20398412008817174,0.0,314,-0.00041209697723388673
2520000,1.3794384026527404,1.29,0.0006748490768950432,385,0.01333059200482694,3.0,176.7,1.178665959574282,0.21866593318792693,0.0,315,-0.0012180209159851074
2528000,1.3742161905765533,1.27,0.004730223690858111,385,0.01628326951962663,3.0,176.83,1.3580744656175374,0.23098100681303532,0.0,316,1.9623041152954103e-05
2536000,1.367731990814209,1.57,-0.000914036885369569,385,0.016029255249723064,4.0,186.47,1.3940511844307184,0.2327934563995606,0.0,317,7.61711597442627e-05
2544000,1.3773609352111817,1.85,0.0007784706366146566,385,0.01274033483978883,6.0,198.32,1.1612713970988988,0.19253683105946667,0.0,318,2.4037957191467286e-05
2552000,1.3781683647632599,1.73,0.0027135017898399384,385,0.015858964053372802,5.0,195.23,1.3412592557258904,0.22791212537981212,0.0,319,-8.903145790100098e-06
2560000,1.3633951818943024,1.55,0.0025787872984074055,386,0.014128251677120715,4.0,187.52,1.2073025175929069,0.21671915554442983,0.0,320,0.0001240527629852295
2568000,1.3725990128517152,1.45,0.0021596345806028693,386,0.013600600476593172,3.1000000000000085,183.62,1.2290689193829893,0.18953430820985048,0.0,321,9.867966175079345e-05
2576000,1.3751869213581085,1.35,-0.001307590149808675,386,0.016076128166496347,3.0,177.49,1.3624468228965998,0.23001551082730798,0.0,322,-7.700920104980468e-06
2584000,1.370674316883087,1.55,0.002113682083436288,386,0.014945739908116594,4.0,187.63,1.2689391710981726,0.21733409758416244,0.0,323,-2.2879242897033693e-05
2592000,1.3583199429512023,1.51,0.002861935883993283,386,0.017226646877425082,5.0,190.25,1.4043347603455185,0.22846143905134117,0.0,324,-1.5753507614135742e-06
2600000,1.3736732065677644,1.77,-0.0023274641577154397,386,0.012538930791770327,5.0,196.59,1.1463883619662374,0.20253590825407403,0.0,325,6.489932537078857e-05
2608000,1.3595752322673798,1.57,0.0029971894808113577,386,0.010880600981047338,5.0,184.44,1.0195990611054002,0.1780355399592353,0.0,326,-3.2812356948852537e-06
2616000,1.3637655937671662,1.34,-0.00034813137957826254,386,0.0132720022023841,4.0,178.33,1.1876915694214403,0.21261862183783845,0.0,327,-9.5367431640625e-09
2624000,1.3675512731075288,1.43,0.0030601249342726076,386,0.017919147353532026,4.0,183.74,1.4413833322003484,0.2304741353732036,0.0,328,6.020069122314453e-08
2632000,1.3618417549133301,1.64,0.0050606188824167475,386,0.017090957825598708,4.0,190.76,1.3945780896022917,0.23452926606708704,0.0,329,-1.609325408935547e-08
2640000,1.3776546967029573,1.79,0.0018566405877936632,386,0.016391924629333518,5.0,195.28,1.3715647900104522,0.23252719779524142,0.0,330,3.349781036376953e-07
2648000,1.3802133989334107,1.96,-0.002413753366563469,386,0.009324630008625262,5.1000000000000085,199.38,0.9459410445019603,0.1547356145571088,0.0,331,8.344650268554688e-09
2656000,1.363078646659851,1.29,1.0848655365407467e-05,386,0.012027198399891859,4.0,177.08,1.1254977958649397,0.1943842361398865,0.0,332,-5.823969841003418e-06
2664000,1.369573451280594,1.11,0.0015687881829217077,386,0.01276281895712259,3.0,169.97,1.090495242793113,0.20376656633282297,0.0,333,-1.1404752731323242e-05
2672000,1.3755273282527924,1.23,0.0007745021009759512,386,0.012016544184805298,3.0,175.14,1.1426090283878148,0.19352034140556307,0.0,334,-7.152557373046875e-09
2680000,1.3785087156295777,1.21,0.0015654976043151692,386,0.012425499089222285,3.0,173.32,1.1461295250058174,0.19376232617199943,0.0,335,-1.4781951904296875e-07
2688000,1.3806449997425079,1.18,0.0030744110088562595,386,0.013908079933262343,3.0,171.73,1.1851326908543707,0.1918981974290192,0.0,336,1.6421079635620118e-06
2696000,1.3840617048740387,1.41,0.0004263762239133939,386,0.013896672055877843,3.1000000000000085,183.43,1.2176032550819218,0.2108069172453828,0.0,337,5.6028366088867184e-08
2704000,1.3791027224063874,1.74,0.004441569875925779,386,0.019122234903588834,4.0,197.62,1.4960527565702797,0.2770829611439858,0.0,338,1.9073486328125e-08
2712000,1.3788817369937896,1.91,0.0015327533968957142,386,0.013139320180207505,5.0,202.8,1.1616586670279503,0.21464334145991557,0.0,339,-2.1457672119140624e-08
2720000,1.3812414467334748,1.66,0.002821569474108401,386,0.014923502371952963,5.0,192.34,1.311400425527245,0.20641903976491804,0.0,340,-6.914138793945312e-08
2728000,1.3813335382938385,1.56,0.002275086436420679,386,0.012899128381154696,4.0,189.41,1.1539630763418973,0.2063567154401127,0.0,341,5.960464477539063e-09
2736000,1.3722671842575074,1.54,-0.0006978996779071167,386,0.012591913410419693,4.1000000000000085,188.01,1.1712192081287502,0.19022237475733184,0.0,342,-1.760721206665039e-05
2744000,1.34979682803154,1.83,0.00026483209803700446,386,0.018649385875305596,5.1000000000000085,197.03,1.4560753948241472,0.26808541291071925,0.0,343,-1.430511474609375e-08
2752000,1.362339560985565,1.95,0.002188340849461383,386,0.014818142707117659,5.0,203.03,1.3223508533090353,0.2078432982480737,0.0,344,1.609325408935547e-08
2760000,1.3611325931549072,1.58,0.0006375353690236807,386,0.01691465928971411,5.0,194.67,1.3763442368805408,0.21723418308064946,0.0,345,1.2701749801635741e-06
2768000,1.3761363565921783,1.59,0.0011460096891096328,386,0.014475957688555354,4.1000000000000085,192.56,1.2403178907930852,0.2192641385085935,0.0,346,3.457069396972656e-08
2776000,1.3760942840576171,1.18,0.0017050712998025119,387,0.010601213242430275,3.1000000000000085,174.43,1.0250223898515105,0.17117532974372615,0.0,347,4.053115844726563e-08
2784000,1.3440896081924438,1.14,-0.0013815850572427735,386,0.015490358508723148,3.0,169.84,1.3207431181147695,0.21210856183974566,0.0,348,2.9528141021728515e-06
2792000,1.3520518362522125,1.33,0.002255343281140085,387,0.012345642414060904,3.0,173.67,1.1104229869274422,0.18621019808153444,0.0,349,4.101395606994629e-06
2800000,1.3709144151210786,1.2,-7.971806480782107e-05,386,0.01319803009212137,3.0,168.13,1.1903259431757034,0.1938921163926791,0.0,350,2.3925304412841797e-06
2808000,1.3770350754261016,1.16,0.00042955147568136454,386,0.011018524422383961,2.1000000000000085,169.72,1.0379026662558317,0.18909444255944063,0.0,351,-1.430511474609375e-08
2816000,1.3738249599933625,1.09,0.0010402074572630226,386,0.013626205315813423,3.0,170.88,1.237242043055594,0.19183686308646472,0.0,352,-2.562999725341797e-08
2824000,1.375154128074646,1.19,0.0025666611557244325,386,0.012651687812303863,3.0,176.31,1.1131874787062406,0.19031684883766936,0.0,353,-2.0861625671386717e-08
2832000,1.3782003974914552,1.36,0.003954847154673189,386,0.017056843273248887,3.0,183.67,1.39251055393368,0.22262771750581753,0.0,354,-1.4901161193847656e-08
2840000,1.3755677938461304,1.47,-0.00025707288354169576,387,0.013763509464508843,3.1000000000000085,186.16,1.2410471685044469,0.20875855942896976,0.0,355,-1.0728836059570312e-08
2848000,1.3631516706943512,1.4,0.0015661158564034849,386,0.01098679912798616,3.0,183.08,0.9627662434522063,0.17480366198494476,0.0,356,1.1920928955078126e-08
2856000,1.3426611268520354,0.93,8.256246044766158e-05,386,0.009683217513111231,2.1000000000000085,161.63,0.9576042056828737,0.16056794919577733,0.0,357,3.814697265625e-08
2864000,1.3741809010505677,0.9,0.002833818524959497,386,0.011054227830563833,2.0,159.66,0.992858332078904,0.1755678725474772,0.0,358,2.6226043701171875e-08
2872000,1.3828424835205078,1.24,-0.0016408736843732186,386,0.010804553286061492,3.0,174.66,1.0884372688643635,0.16809984799395417,0.0,359,-1.1920928955078125e-09
2880000,1.3746019089221955,1.14,0.0006067390841781162,386,0.009190704185730283,3.0,171.48,0.9352255064994097,0.14584720152602032,0.0,360,-4.315376281738282e-06
2888000,1.3799816608428954,1.24,-0.00017132173525169492,386,0.016679581500065977,3.0,174.19,1.4129389288648964,0.22233120622875382,0.0,361,4.76837158203125e-08
2896000,1.3800247383117676,1.21,0.0023237426197738388,386,0.009797050536167261,3.0,173.63,0.9395178988575935,0.14514367626908684,0.0,362,7.009506225585937e-07
2904000,1.381318016052246,1.37,0.0016272872942499816,386,0.017614375591110728,3.0,178.31,1.4464378789812327,0.22832944591257387,0.0,363,3.24249267578125e-07
2912000,1.3772528839111329,1.65,-0.000598041209159419,386,0.013763218652802606,3.1000000000000085,189.81,1.2029219304770231,0.214350174533417,0.0,364,-1.3113021850585938e-08
2920000,1.3516907501220703,1.19,0.000729716674250085,386,0.011089052085674211,3.0,173.63,1.076359083019197,0.167787422303843,0.0,365,-2.86102294921875e-08
2928000,1.3690692138671876,1.05,-0.0007392416265793144,386,0.01170723490074124,2.1000000000000085,167.39,1.0909867131337523,0.17170815737555792,0.0,366,-1.0728836059570312e-08
2936000,1.370847806930542,1.03,0.0025860171607291703,386,0.011678050984917263,3.0,167.11,1.0169795827567578,0.18537003762916307,0.0,367,-7.952451705932616e-06
2944000,1.381715739965439,1.28,0.001716892367694527,386,0.016913938883044467,3.0,177.05,1.4142084433883428,0.23031494302062605,0.0,368,1.9729137420654297e-07
2952000,1.3641147994995118,1.33,0.0012002716131974012,386,0.013000971774508797,3.0,179.47,1.1582298968732356,0.1828268371166358,0.0,369,-2.741813659667969e-08
2960000,1.3647447109222413,1.24,-0.0016937176184728742,386,0.011360664984295,3.0,176.73,1.0718607313930988,0.17816603110263465,0.0,370,-5.251765251159668e-06
2968000,1.3721675407886504,1.27,0.0009024534630589187,386,0.013338371852805722,3.0,178.54,1.247655996195972,0.18994312034724353,0.0,371,5.364418029785156e-09
2976000,1.374870055913925,1.21,0.000453384832944721,386,0.011653152747444438,3.0,175.6,1.0733885388448834,0.17496732431223255,0.0,372,1.106858253479004e-06
2984000,1.3510904657840728,1.38,0.0025497105484828353,386,0.014013413112616035,3.0,181.51,1.2418560449406504,0.18460977112012777,0.0,373,4.470348358154297e-08
2992000,1.335188080072403,1.43,-0.0022245647432282568,386,0.014762117143009163,3.1000000000000085,182.24,1.2666823777370155,0.19533459954256763,0.0,374,3.731250762939453e-07
3000000,1.3268281078338624,1.36,0.00035091458819806574,386,0.014417843058572544,3.0,179.1,1.245614754781127,0.206310539836837,0.0,375,-3.218650817871094e-08
3008000,1.3561236894130706,1.19,-0.00013550841249525546,386,0.009928994920992409,3.0,172.82,0.993688745982945,0.15606849221125094,0.0,376,-2.503395080566406e-08
3016000,1.371867493391037,1.16,0.0017718233913183211,386,0.014019888524198904,2.1000000000000085,172.65,1.2081679706647992,0.21031255085419687,0.0,377,-5.364418029785156e-09
3024000,1.374131702184677,1.24,-0.0008194164771703072,386,0.010172608974235118,3.0,175.45,1.0028791097551584,0.15852897739374702,0.0,378,1.6981363296508788e-06
3032000,1.382883995771408,1.05,0.002011657506081974,386,0.009953683622570679,3.0,168.96,0.9784839459136129,0.1600864950460118,0.0,379,1.6689300537109377e-08
3040000,1.3821746182441712,1.01,-3.679136745631695e-05,386,0.011194733668871778,3.0,167.72,1.0550689167156815,0.1742813102115704,0.0,380,1.1920928955078126e-08
3048000,1.3833140194416047,1.14,0.0012240025162464007,386,0.013793994426705466,3.0,171.87,1.2204778445512057,0.2051871562289101,0.0,381,4.410743713378906e-08
3056000,1.3709540641307831,1.19,0.001091077887103893,386,0.011056777694957418,3.0,171.98,1.0546743816509843,0.1634683527696314,0.0,382,-4.291534423828125e-08
3064000,1.3659366488456726,1.08,-5.882363300770521e-05,386,0.01111707436058623,3.0,166.86,1.048182098865509,0.18595001525809735,0.0,383,-1.430511474609375e-08
3072000,1.3723240661621094,0.97,3.0058100819587707e-05,386,0.010635267736170136,2.1000000000000085,162.62,0.9859008582308888,0.17079960100680885,0.0,384,-8.940696716308593e-09
3080000,1.3723686385154723,1.12,0.0032463161018677056,386,0.014747967887396954,3.0,169.79,1.2968697746843099,0.21030570419207092,0.0,385,3.0994415283203126e-08
3088000,1.3795524895191194,1.56,-0.001131582998787053,386,0.01211911705620878,4.0,186.77,1.1688105615228415,0.17409554538435706,0.0,386,8.881092071533203e-08
3096000,1.3782600677013397,1.59,0.002279944894835353,386,0.015690562252957535,4.0,186.45,1.3312151703983546,0.20722667800466724,0.0,387,-1.7881393432617187e-09
3104000,1.366796133518219,1.8,0.0013733149622566997,386,0.015493810429843506,5.0,195.18,1.3408172913640737,0.21828223107688438,0.0,388,-1.4364719390869141e-07
3112000,1.367381843328476,2.28,0.003733042331878096,386,0.019348544754193425,6.0,214.0,1.5264403754845262,0.24469261866076392,0.0,389,-2.3245811462402345e-08
3120000,1.347605916261673,2.11,0.0008160818286705762,386,0.01630401712231105,5.0,209.95,1.3852347895130515,0.2156919350256836,0.0,390,1.1920928955078125e-09
3128000,1.3685394835472107,1.89,0.0042332967242691665,386,0.01769066596392804,5.0,198.68,1.4399263702332974,0.23294491498638586,0.0,391,1.1920928955078125e-09
3136000,1.3780829405784607,1.79,-0.003951730930712074,386,0.013096709986621135,4.1000000000000085,195.35,1.2192678831517696,0.20326655667896198,0.0,392,-4.76837158203125e-08
3144000,1.3744377970695496,1.45,0.005024242978543043,386,0.012229058160901331,3.0,184.62,1.118256682418287,0.18619396765191096,0.0,393,-1.1920928955078125e-09
3152000,1.355309056043625,1.2,-0.0009088258817791939,386,0.01493183176338789,3.0,175.59,1.300463980399072,0.2142458118089645,0.0,394,-8.940696716308593e-09
3160000,1.3433769893646241,1.86,0.0009401476925995667,386,0.020132083199714542,5.0,196.64,1.5891161718964577,0.23726177916218522,0.0,395,-2.949833869934082e-06
3168000,1.361864173412323,2.56,-0.00020417646679561586,386,0.016585628115662984,8.100000000000009,223.08,1.3992157553136348,0.2248310792852429,0.0,396,-1.728534698486328e-08
3176000,1.3731752133369446,2.25,0.0017867428448516875,386,0.013493713997236227,5.0,211.76,1.2113770169392228,0.1886991493143922,0.0,397,-2.9981136322021486e-07
3184000,1.3801693332195282,1.18,0.0010629486956167966,386,0.010911208678681988,3.0,174.36,1.0080937411356716,0.18639897591737095,0.0,398,-1.969337463378906e-06
3192000,1.3844408178329468,1.34,0.0037533637788146734,386,0.015683260638470527,3.0,181.86,1.3047253841161728,0.2168320297995024,0.0,399,-1.9073486328125e-08
3200000,1.3823506498336793,1.29,0.0002646441903198138,386,0.012791799587430432,3.0,179.45,1.1802005718648434,0.19743996742210204,0.0,400,-2.0265579223632814e-08
3208000,1.3788416647911073,1.22,0.003634936367161572,386,0.014238383319552668,3.0,175.41,1.2275285403057934,0.1998379114276976,0.0,401,1.9490718841552734e-07
3216000,1.3831120133399963,1.43,0.0007120105938520282,386,0.014418715530623558,3.0,182.91,1.24476377453655,0.20165788390306502,0.0,402,-6.556510925292969e-09
3224000,1.3820275104045867,1.43,-0.0014375974354334175,386,0.012958260340064953,3.0,183.03,1.180708816088736,0.19444441350845146,0.0,403,2.0384788513183593e-07
3232000,1.384782648086548,1.15,0.0022013166802935303,386,0.012474153000166553,3.0,173.21,1.1222590275108815,0.1819794925487442,0.0,404,-4.053115844726563e-08
3240000,1.3835035145282746,1.24,-0.0007894828137796139,386,0.013098880197449035,3.0,175.1,1.2018298168852926,0.18754812491774475,0.0,405,8.761882781982422e-08
3248000,1.3796253430843353,1.36,0.003778515039011836,386,0.014083866637339498,3.1000000000000085,179.51,1.2026719039678573,0.20711684472985709,0.0,406,-2.205371856689453e-08
3256000,1.3710569655895233,1.49,-0.0009066865057684481,386,0.012900320360922706,5.0,187.54,1.1591967766359448,0.18939442591003164,0.0,407,3.5762786865234374e-09
3264000,1.3491535532474517,1.44,0.000546888621756807,386,0.01714265132035962,4.1000000000000085,187.83,1.4419486353360116,0.21858470906353858,0.0,408,7.927417755126954e-08
3272000,1.3590451562404633,1.56,0.0007803969405358657,386,0.015175628396827961,5.0,192.71,1.3392955242097377,0.20372419956530965,0.0,409,1.728534698486328e-08
3280000,1.3723774921894074,1.81,0.0014193795039318502,386,0.01588762340557878,5.0,201.02,1.364894693940878,0.21939842126012826,0.0,410,3.4451484680175783e-07
3288000,1.3779729366302491,1.9,0.003729097854811698,386,0.01813433170402277,5.0,203.98,1.481608903631568,0.2323175559192406,0.0,411,-6.453990936279297e-06
3296000,1.3793488144874573,1.72,-0.0006981636118143797,386,0.010920922305977,4.1000000000000085,194.1,1.0069950219988824,0.17475401309690397,0.0,412,2.4437904357910155e-08
3304000,1.3807827234268188,1.25,0.0005099070514552295,386,0.010215281211503679,3.1000000000000085,174.08,0.9948525975272059,0.15813496864587995,0.0,413,-5.6028366088867184e-08
3312000,1.3732951891422271,1.38,0.0009291988098993897,386,0.013600799823598209,3.1000000000000085,179.44,1.2149577229842543,0.19170035434793198,0.0,414,-5.364418029785156e-09
3320000,1.381834601163864,1.54,0.0032102473475970326,386,0.014687674386495929,4.0,188.9,1.261617725342512,0.1987598317319061,0.0,415,-5.841255187988281e-08
3328000,1.3762594079971313,1.31,0.0020551899657584726,386,0.011748931271317814,3.1000000000000085,179.83,1.0941249606385828,0.18160322168921372,0.0,416,1.4507770538330078e-06
3336000,1.3791230082511903,1.21,-0.00036212633829563857,386,0.013177812576323049,3.0,173.76,1.2270369098335505,0.1839179307981538,0.0,417,-3.039836883544922e-08
3344000,1.3817366826534272,1.29,0.002744267114903778,386,0.013191002220769405,3.0,177.79,1.153629741910845,0.196316042152229,0.0,418,1.6689300537109377e-08
3352000,1.3763280713558197,1.53,0.0012228669319301845,386,0.017609804184667156,4.0,189.37,1.4415326976776124,0.22210487723305353,0.0,419,-2.9802322387695314e-09
3360000,1.3809532403945923,1.6,-0.00034758609952405094,387,0.012772525983118612,4.1000000000000085,190.61,1.1491307516023517,0.18676870356430433,0.0,420,-1.0234117507934571e-06
3368000,1.3683641290664672,1.24,0.0012234050401025342,387,0.011403822044301251,3.0,172.29,1.0025826982595027,0.17234535893594077,0.0,421,3.218650817871094e-08
3376000,1.3818141162395476,0.9,-0.0007969041226897389,387,0.012203827795528923,2.0,161.5,1.1597427375614644,0.17793656263639485,0.0,422,2.8014183044433592e-08
3384000,1.3810980749130248,1.05,0.0008165288541931659,387,0.012349519292338301,2.0,168.86,1.1322871325537562,0.19583551471870878,0.0,423,3.7550926208496094e-08
3392000,1.3712722706794738,1.27,0.00048106060246936975,387,0.015521555947289016,3.0,177.59,1.2724796515516936,0.21202017306930812,0.0,424,-1.728534698486328e-08
3400000,1.370786600112915,1.14,0.001394345574080944,387,0.010596707052536658,3.0,173.21,0.9980200500041246,0.17247354777983662,0.0,425,-3.0422210693359374e-06
3408000,1.3698923587799072,1.07,-0.00025909401825629174,387,0.013440146727946285,3.0,169.45,1.2015277446620167,0.19718398981945223,0.0,426,2.6404857635498045e-07
3416000,1.3710230112075805,1.14,0.0021492401097202673,387,0.01013321026534868,3.0,173.05,0.9830261578410864,0.1718825343015232,0.0,427,-0.00040806889533996583
3424000,1.366542227268219,1.31,0.004496815642341972,387,0.016911834956886196,4.0,179.65,1.3524559559114278,0.2230359067753684,0.0,428,4.887580871582031e-08
3432000,1.3586724781990052,1.79,-0.0013238015118986369,387,0.018843509045182144,5.0,195.42,1.5265710135549306,0.23136347012753367,0.0,429,-1.430511474609375e-08
3440000,1.381692886352539,2.11,0.002016237846328295,387,0.016474053146739605,5.1000000000000085,206.65,1.4165997425466776,0.20804733218336008,0.0,430,5.960464477539063e-10
3448000,1.3805293929576874,2.12,-0.0017881272220984102,387,0.01360663106537686,4.1000000000000085,208.82,1.246196604669094,0.20162018324511677,0.0,431,-2.4437904357910155e-08
3456000,1.3811461067199706,1.37,-7.728794822469354e-05,387,0.009331734201459767,3.1000000000000085,181.28,0.9208024378120899,0.15000014334812856,0.0,432,2.9802322387695314e-09
3464000,1.3814955496788024,1.22,0.003407518109306693,387,0.015345002294322967,3.0,175.85,1.2912596119008959,0.19338890709956316,0.0,433,-1.7881393432617187e-09
3472000,1.37144385099411,1.47,0.0015775090910028666,387,0.017128119238977887,4.0,186.52,1.4598287086561321,0.2164889878933453,0.0,434,-2.384185791015625e-08
3480000,1.3752305936813354,1.96,-0.0024061512626940384,387,0.012696838682813905,5.0,203.98,1.1751288517564535,0.18720033524935908,0.0,435,-1.3709068298339844e-08
3488000,1.3771539008617402,1.56,0.002005870562279597,387,0.013290679528035981,4.0,187.0,1.2042066625878214,0.19401739163653553,0.0,436,4.76837158203125e-09
3496000,1.3714173114299775,1.12,0.0016407637612428517,387,0.013445745898125097,3.0,170.72,1.1391496534459293,0.20369588102854885,0.0,437,1.1920928955078125e-09
3504000,1.369889762401581,1.36,0.0017151048878440633,387,0.01625446561019544,3.0,181.75,1.3437897058576345,0.21182185550686905,0.0,438,1.728534698486328e-08
3512000,1.3745688748359681,1.46,0.0012225459879846312,387,0.014618132598370722,3.1000000000000085,186.77,1.2823994330316781,0.19585253794473442,0.0,439,-1.251697540283203e-08
3520000,1.3685092842578888,1.56,0.0003390476101776585,387,0.0145804836739444,4.0,188.75,1.2495497658848762,0.2040207514478155,0.0,440,-1.6663670539855957e-05
3528000,1.3742840898036957,1.56,0.0030181218788493426,387,0.012931213049801044,3.0,188.56,1.1140144005790353,0.19112302832249206,0.0,441,-1.9669532775878907e-08
3536000,1.3756672823429108,1.43,0.001785092307254672,387,0.014609599582327064,3.0,184.88,1.285297439917922,0.183224017955232,0.0,442,2.562999725341797e-08
3544000,1.3730528938770294,1.53,-0.0005668994090228807,387,0.015501320530938755,4.0,188.85,1.3920962583273648,0.20090533983109274,0.0,443,-1.3709068298339844e-08
3552000,1.3737371456623078,1.45,-0.00011078528696089052,387,0.011504307250420424,4.0,185.97,1.1071878732927143,0.15528838928462524,0.0,444,-1.430511474609375e-08
3560000,1.3695593559741974,1.5,0.0014815962105058133,387,0.01638180387282773,4.0,187.71,1.3878019069880247,0.21773077143863545,0.0,445,2.0265579223632814e-08
3568000,1.372998753786087,1.75,0.0011026628961553796,387,0.01614352569762559,4.1000000000000085,194.57,1.363986124843359,0.20063676980994838,0.0,446,6.854534149169921e-08
3576000,1.3753153812885284,1.55,-0.0021331656421534717,387,0.012909922278504382,4.0,187.14,1.192288844846189,0.18395104673125245,0.0,447,-3.5762786865234374e-08
3584000,1.3796743953227997,1.37,0.003974338676780462,387,0.016623427808644918,4.0,183.4,1.3659644128754735,0.20681156057200323,0.0,448,2.2649765014648438e-08
3592000,1.373249536752701,1.61,0.00269992480520159,387,0.01987368836209498,4.0,193.82,1.5484634801745414,0.2269243396112025,0.0,449,2.8014183044433592e-08
3600000,1.362484973669052,2.02,-0.0031267473549814895,387,0.015156737294864797,5.0,208.11,1.3396796657145023,0.20554389042849153,0.0,450,-5.960464477539063e-09
3608000,1.369832763671875,2.02,-0.00014467935587163084,387,0.015342354738336325,5.0,205.44,1.3410256381332875,0.19991155525459045,0.0,451,2.6226043701171875e-08
3616000,1.3750990080833434,1.81,0.0008964189060498028,387,0.013547194065149598,4.0,198.78,1.1870152348279952,0.19400635571515412,0.0,452,-2.616643905639648e-07
3624000,1.379410651922226,1.53,0.0009246219547640066,387,0.013991523427721404,3.0,187.29,1.2461467650905251,0.18750515856190184,0.0,453,-3.5762786865234374e-08
3632000,1.3789836406707763,1.35,0.0011382173688616604,387,0.013204652434669697,3.0,180.12,1.170806486494839,0.19620060549762527,0.0,454,3.695487976074219e-08
3640000,1.3776687145233155,1.35,0.0006321793422102928,387,0.014650417140219361,3.0,181.08,1.2285874405130743,0.19967413354324332,0.0,455,7.748603820800782e-09
3648000,1.351565454006195,1.7,0.005356232575868489,387,0.019650425975514738,4.0,194.09,1.520142824780196,0.2311787797804329,0.0,456,-1.1920928955078125e-09
3656000,1.3606160521507262,2.06,0.0014493001531809568,387,0.020049118298702526,5.1000000000000085,210.86,1.5788749039173127,0.24460036606788343,0.0,457,3.635883331298828e-08
3664000,1.3556447994709016,2.08,-0.0020888712361920624,387,0.012992003655872395,6.0,212.8,1.1547024537995458,0.181045021857069,0.0,458,3.337860107421875e-08
3672000,1.359482126235962,1.63,0.0036033168679568918,387,0.013771933772777628,4.0,194.46,1.1933846469596028,0.1989980148802992,0.0,459,1.5497207641601563e-08
3680000,1.3519790756702423,1.33,-0.0002673580737609882,387,0.014595254068826762,3.0,180.12,1.3073217102512718,0.18944801305308484,0.0,460,-2.6226043701171875e-08
3688000,1.3673321270942689,1.45,0.0010766706441063434,387,0.015372350958514289,3.1000000000000085,184.19,1.343455001451075,0.207379953877992,0.0,461,2.6822090148925782e-08
3696000,1.3693854355812072,1.35,0.0002164817420998588,387,0.0113443978311534,4.0,181.28,1.1084636878967284,0.16438253799636812,0.0,462,1.996755599975586e-07
3704000,1.3636389207839965,1.34,0.0013904683815781026,387,0.01388498687549145,3.1000000000000085,181.15,1.2217486476898194,0.1944743725853672,0.0,463,5.364418029785156e-09
3712000,1.3729331052303315,1.36,0.0004493769907276146,387,0.01323237497167611,3.0,179.96,1.1972495603188873,0.18341132039795094,0.0,464,1.7881393432617187e-09
3720000,1.3793294250965118,1.24,0.002293848052795511,387,0.011891212070095207,3.0,176.37,1.0905301599949597,0.17519664777273175,0.0,465,-8.940696716308593e-09
3728000,1.3705137181282043,1.28,0.001002107597887516,387,0.011511749646494991,3.0,177.35,1.093290929608047,0.16738380014255955,0.0,466,1.430511474609375e-08
3736000,1.3680231392383575,1.36,0.002031589736579917,386,0.014483256655912555,3.1000000000000085,181.13,1.3018210251256823,0.19077115452149848,0.0,467,8.344650268554688e-09
3744000,1.3792259168624879,1.67,0.00019436000555288048,386,0.01843236464774236,4.0,194.88,1.5148470122367144,0.23294358778788196,0.0,468,-1.7881393432617187e-09
3752000,1.3798620402812958,1.74,0.00287100308938534,387,0.014171585272324592,4.0,198.22,1.2352914048358798,0.20552163696344938,0.0,469,-3.826618194580078e-06
3760000,1.3800829207897187,1.41,6.575114297447726e-05,387,0.011473244260032515,3.1000000000000085,184.65,1.0791781964711844,0.1721778173259383,0.0,470,-3.218650817871094e-08
3768000,1.3753156626224519,1.06,0.0026488444348797204,387,0.010871688097198557,3.0,169.79,1.0256404875963927,0.1592977729923649,0.0,471,7.748603820800782e-09
3776000,1.368627254962921,1.23,0.00010610649362206459,387,0.014557763943998906,3.0,176.27,1.2639530010521411,0.19869830940345326,0.0,472,5.960464477539063e-09
