epoch_idx,P01:episode_rewards,approx_kl_divergence,frames,policy_entropy,explained_variance,advantage_norm,fps,policy_loss,episode_length,value_loss,grad_norm,PMM:episode_rewards,clip_fraction,P09:episode_rewards
511,25.0,0.0008566492264321824,5232640,1.597960264980793,1.3783574104309083e-08,15.968717646598815,193,-0.0005640633724397048,322.5,0.007056794426898705,0.04571826164590699,147.5,0.179736328125,302.5000000000002
512,22.500000000000007,0.0014993529318360287,5242880,1.6295290857553482,-8.940696716308593e-09,15.96871577501297,193,-0.0008339058524143184,321.25,0.0061944888167715815,0.04865129278987557,126.0,0.2985107421875,250.0
513,0.0,0.0011171620150264515,5253120,1.711479540914297,-8.568167686462402e-09,15.968717712163926,193,-0.0008581999823945808,323.51,0.007841903928056126,0.05376377641212212,123.0,0.28759765625,250.0
514,25.0,0.0008682055654503529,5263360,1.7148492015898227,-7.82310962677002e-09,15.968717551231384,193,-0.0006149014479888137,326.58,0.00903920824657689,0.053315536151137856,134.25,0.2138916015625,250.0
515,47.50000000000001,0.0010107453834194758,5273600,1.6926192678511143,4.8428773880004884e-09,15.968717801570893,193,-0.0009233406886778539,331.81,0.009902288174635033,0.05498009586518062,155.75,0.247509765625,275.0
516,50.0,0.0008684713478658068,5283840,1.6854642361402512,-1.1175870895385742e-08,15.968717843294144,193,-0.0005839213634317275,335.77,0.011143996991268067,0.05576790062835788,177.75,0.220263671875,275.0
517,50.0,0.0014361437597415262,5294080,1.7209999300539494,4.8428773880004884e-09,15.968717217445374,193,-0.0013036345484579216,332.7,0.00644462199602458,0.04794221807015899,165.75,0.33349609375,275.0
518,50.0,0.0008770176995653856,5304320,1.730959342420101,5.960464477539063e-09,15.968717789649963,193,-0.0008689029040397145,327.77,0.008866668442169611,0.053725551407904026,161.25,0.230908203125,277.5000000000002
519,25.0,0.000882995399129527,5314560,1.7209287993609905,-1.4901161193847657e-09,15.96871738433838,193,-0.0007786451904394198,322.94,0.00822563002585639,0.053371307943983835,142.25,0.248876953125,277.5000000000002
520,25.0,0.0011794004464888985,5324800,1.7326118513941764,7.078051567077636e-09,15.968715703487396,193,-0.0010971133267958066,331.24,0.007810894269005076,0.05265255579483402,148.25,0.3056884765625,277.5000000000002
521,25.0,0.0008790728082232136,5335040,1.7343925803899765,-1.080334186553955e-08,15.968717259168624,193,-0.0010072132186905946,331.77,0.008996456154591215,0.05191031623434546,143.75,0.2629638671875,277.5000000000002
522,0.0,0.0011253966916001446,5345280,1.7468519248068333,-3.725290298461914e-09,15.968714618682862,193,-0.0007495515481423353,333.0,0.0073403161810517755,0.05286418009246137,147.5,0.2815673828125,280.00000000000045
523,22.500000000000007,0.0009893223243579996,5355520,1.7592880673706532,-8.568167686462402e-09,15.968717676401138,193,-0.0007050666950817686,323.68,0.008082844925866084,0.054306067703557594,137.25,0.2716552734375,252.50000000000023
524,25.0,0.0008501822250707392,5365760,1.7472822338342666,1.0430812835693359e-08,15.968717575073242,192,-0.0006001567737257574,327.66,0.008461739109316113,0.05636032743985486,153.75,0.2296630859375,427.5000000000002
525,25.0,0.0009608078303742218,5376000,1.7208200454711915,6.7055225372314455e-09,15.968717437982558,192,-0.000880632202461129,335.46,0.007239302394737024,0.05063865316028212,164.75,0.2440185546875,452.50000000000017
526,25.0,0.001066260988227441,5386240,1.7279067911207675,1.2665987014770507e-08,15.968717348575591,192,-0.000782670336047886,336.9,0.008096446812760404,0.05225275610800012,164.0,0.2969970703125,452.50000000000017
527,22.500000000000007,0.0007389125413681085,5396480,1.702591960132122,1.6763806343078613e-08,15.968717765808105,192,-0.0005239507841906743,336.72,0.008473971024250205,0.05204949811887784,163.5,0.2010986328125,450.0
528,22.500000000000007,0.001021388923794575,5406720,1.7098641015589238,-4.097819328308106e-09,15.968717533349992,192,-0.0008259242324129446,336.56,0.008195683841950085,0.053306866163094026,164.5,0.301220703125,377.5000000000002
529,0.0,0.0009832608758586047,5416960,1.6715132139623166,1.825392246246338e-08,15.968715023994445,192,-0.0010383726210420718,330.76,0.007581030181884785,0.05323219934187769,147.25,0.2754150390625,352.5000000000002
530,22.500000000000007,0.0010450700449382566,5427200,1.6695132918655873,-2.6822090148925782e-08,15.968712210655212,192,-0.0007928554980026093,343.25,0.009762524262920635,0.05165512274420227,172.0,0.24306640625,425.0
531,25.0,0.0009248431860385154,5437440,1.6996696546673775,-2.644956111907959e-08,15.968717855215072,192,-0.0009687984616903123,349.08,0.010153153083228972,0.05451460596310261,177.25,0.249169921875,427.5000000000002
532,50.0,0.0010672883460244975,5447680,1.7296173475682735,-8.940696716308593e-09,15.968718004226684,192,-0.0010474042705027387,356.5,0.009446639414454694,0.052446170049470754,195.5,0.2800537109375,455.0000000000004
533,50.0,0.0009407826912791961,5457920,1.7266693703830243,-1.564621925354004e-08,15.968717741966248,192,-0.0009837513985985424,346.57,0.012130121999507536,0.0584717211529743,189.75,0.28037109375,305.00000000000045
534,50.0,0.0008228935278225436,5468160,1.7079338274896145,2.6077032089233397e-09,15.968717694282532,192,-0.0007993233324668836,346.2,0.011786383256549016,0.056314731696652666,211.75,0.2314208984375,390.0000000000013
535,25.0,0.0007059196567652748,5478400,1.6875167921185494,-2.16066837310791e-08,15.968717753887177,192,-0.0006614980455196928,342.68,0.01204016130504897,0.05404392892491609,208.5,0.2056884765625,375.0
536,25.0,0.0006856240153723548,5488640,1.6897837124764918,1.4901161193847657e-09,15.968717908859253,192,-0.000606038277692278,346.19,0.01008168743137503,0.05217380167690121,209.75,0.17490234375,385.00000000000085
537,50.0,0.0008337323098089655,5498880,1.6888392940163612,-5.960464477539063e-09,15.968717432022094,192,-0.0005672255134413718,344.62,0.011495526103226439,0.05267249511971226,205.0,0.201513671875,475.0
538,50.0,0.000924868061753159,5509120,1.7033119544386863,7.078051567077636e-09,15.968717986345291,192,-0.0006748850999429123,352.05,0.011260692719042708,0.054019344740488785,211.25,0.2419677734375,475.0
539,50.0,0.0009654868650727621,5519360,1.7115986317396163,-1.564621925354004e-08,15.9687175989151,192,-0.001150805896759266,355.01,0.009742517060658429,0.05017883941985211,228.5,0.26064453125,552.5000000000002
540,75.0,0.0006919827854488858,5529600,1.6741076290607453,-7.078051567077636e-09,15.968717789649963,192,-0.0005190051757381298,351.81,0.011702407991833752,0.05321334808937025,226.0,0.176953125,477.5000000000002
541,75.0,0.0007361135718909395,5539840,1.619855522364378,-1.7881393432617187e-08,15.96871770620346,192,-0.00037097946806170513,348.56,0.010936777951428667,0.052699410561491945,210.25,0.2081298828125,400.0
542,75.0,0.000816133721133383,5550080,1.5930284045636653,-3.3527612686157227e-09,15.968718022108078,192,-0.0006921464017068501,348.44,0.01125761830189731,0.05169630538343074,218.75,0.2231689453125,400.0
543,75.0,0.0008118515358063405,5560320,1.5482824563980102,-8.195638656616212e-09,15.968717736005782,192,-0.0005802500658319331,360.88,0.011344186133646872,0.05255273427861242,229.25,0.2331787109375,400.0
544,75.0,0.0009131664970965403,5570560,1.5496394351124763,-1.564621925354004e-08,15.968717581033706,192,-0.000714923870327766,360.28,0.009816381857308442,0.05121187355276178,214.75,0.2364013671875,400.0
545,50.0,0.0008290053634851802,5580800,1.5231819294393063,1.4528632164001465e-08,15.968717640638351,192,-0.0009061381875653751,357.66,0.010126860920445324,0.05180374176740217,218.0,0.229296875,475.0
546,72.50000000000001,0.000975254605691589,5591040,1.5348746858537197,-3.725290298461914e-09,15.96871771812439,192,-0.0005987690436086268,350.05,0.011273324680587393,0.05140685763620815,197.0,0.2404541015625,377.5000000000002
547,50.0,0.0009458019897579106,5601280,1.5919951036572457,-7.078051567077636e-09,15.968717753887177,192,-0.0007207074406323955,346.83,0.009496853862583522,0.04770586851908916,198.25,0.2559814453125,425.0
548,50.0,0.0009276362586035702,5611520,1.6091391779482365,3.725290298461914e-09,15.968717753887177,192,-0.00076730673572456,349.12,0.009460349945584312,0.049997078706733276,189.75,0.247412109375,307.5000000000006
549,50.0,0.0008256806602503275,5621760,1.5878060013055801,2.123415470123291e-08,15.968717539310456,192,-0.000549690213665599,347.03,0.00889054829667657,0.04730797165769101,193.5,0.231005859375,452.50000000000017
550,50.0,0.0008109851367919419,5632000,1.591421127319336,-1.4901161193847656e-08,15.96871777176857,192,-0.000620013038860634,354.46,0.011306189489550889,0.05343450200853935,204.0,0.2204345703125,527.5000000000002
551,50.0,0.0009717096193924135,5642240,1.6526881866157055,6.7055225372314455e-09,15.968716984987259,192,-0.0007169933433033293,364.05,0.010732339733805319,0.05356318000196768,216.25,0.2397705078125,527.5000000000002
552,50.0,0.0007545799219258242,5652480,1.6887788027524948,4.470348358154297e-09,15.96871789097786,192,-0.0008055319987761323,363.99,0.009583400889459881,0.055403154069698465,202.75,0.25087890625,375.0
553,25.0,0.0009525622822252444,5662720,1.7198501877486705,-5.215406417846679e-09,15.968717592954636,192,-0.0007479066804080503,354.4,0.008425089614320314,0.05314969162157439,179.5,0.2489990234375,302.5000000000002
554,25.0,0.0008457913753602498,5672960,1.7410216748714447,-7.82310962677002e-09,15.968717360496521,192,-0.0004268931319529656,348.47,0.009168005044989514,0.05543618242420634,171.25,0.2494140625,300.0
555,25.0,0.0009992919751994124,5683200,1.749429738521576,-2.2351741790771484e-09,15.968717676401138,191,-0.00037656892382074145,339.01,0.008386596059426665,0.05352644033653507,169.75,0.2474365234375,325.0
556,25.0,0.0007956372406169975,5693440,1.7169981688261031,-1.862645149230957e-08,15.968717557191848,191,-0.0007972290473844623,345.1,0.010611473628523526,0.052832503802143126,185.25,0.2383544921875,377.5000000000002
557,25.0,0.0009249698313354316,5703680,1.7227789439260959,-6.332993507385254e-09,15.968717616796493,191,-0.0007707660133746685,344.85,0.00954647892212961,0.05258747201526379,177.25,0.261328125,400.0
558,25.0,0.0009654332230866203,5713920,1.6663604333996773,-4.470348358154297e-09,15.96871766448021,191,-0.0007789868715917692,347.89,0.007400700346261146,0.05013465867110197,178.75,0.2661865234375,377.5000000000002
559,25.0,0.0007028644938884554,5724160,1.6681467421352862,-2.7194619178771972e-08,15.968717849254608,191,-0.000717868700667168,344.3,0.011436174977279733,0.05156215674875676,183.75,0.1998291015625,402.5000000000002
560,25.0,0.0007923286435939758,5734400,1.65693281814456,9.313225746154785e-09,15.968717634677887,191,-0.0006048631781595759,346.32,0.009876224589606863,0.05187958282268325,186.75,0.2220947265625,427.5000000000002
561,25.0,0.0008348903605579494,5744640,1.7151009395718575,1.2665987014770507e-08,15.968717700242996,191,-0.0006713325983582763,346.8,0.009010036063591543,0.0540570809190545,187.25,0.26923828125,380.00000000000045
562,25.0,0.0008531805181405616,5754880,1.7284166164696217,-5.960464477539063e-09,15.96871771812439,191,-0.0008033829606574727,336.16,0.00780219730186218,0.05133849920676824,166.0,0.28095703125,352.5000000000002
563,25.0,0.0007532632994326604,5765120,1.7419280000030994,7.078051567077636e-09,15.968717497587203,191,-0.0007107977697160095,326.81,0.007812434294623927,0.05124069418042716,144.75,0.2539306640625,300.0
564,25.0,0.0007528277258074922,5775360,1.7259888105094432,1.4528632164001465e-08,15.968717330694199,191,-0.0005394443476689048,327.28,0.007765476015447348,0.05252227872787486,132.5,0.2447265625,277.5000000000002
565,25.0,0.0008214400533859134,5785600,1.7084692224860192,4.470348358154297e-09,15.968717843294144,191,-0.0009688680558610941,324.62,0.0061430817213476985,0.04846586192221211,124.25,0.277978515625,275.0
566,25.0,0.0008741787957660563,5795840,1.7075174063444138,-3.3527612686157227e-09,15.968717461824417,191,-0.000558442381588975,324.16,0.006437230492178969,0.05041664009604726,117.0,0.2562255859375,250.0
567,25.0,0.0010390328991775276,5806080,1.744370301812887,-1.1548399925231934e-08,15.968711858987808,191,-0.000762641701294342,311.98,0.005583721763359151,0.04927593172947145,96.75,0.3089111328125,200.0
568,0.0,0.000952043817525805,5816320,1.7351791173219682,-7.450580596923828e-09,15.968712908029556,191,-0.0010203391462709987,311.13,0.004104104247139162,0.04845963241118845,89.25,0.3244140625,200.0
569,0.0,0.000894404535904414,5826560,1.7375546388328076,-2.0861625671386717e-08,15.96871746778488,191,-0.0007161822268244578,310.67,0.006374343351012612,0.05226276640712818,97.0,0.2873291015625,177.50000000000023
570,0.0,0.001046854813552045,5836800,1.7316099911928178,-8.568167686462402e-09,15.968709039688111,191,-0.00109458281804109,308.81,0.004476369273606906,0.046861002733044874,88.5,0.35166015625,177.50000000000023
571,0.0,0.0009447232318052556,5847040,1.7388038389384746,1.6763806343078613e-08,15.968715333938599,191,-0.0007549442425442976,310.11,0.00668741943445923,0.052144077196900895,96.25,0.32119140625,175.0
572,0.0,0.0009744075462180035,5857280,1.7357707552611827,-1.30385160446167e-08,15.96871758699417,191,-0.000770053791893588,315.74,0.007175727167032164,0.05262029998004346,103.75,0.2896240234375,225.0
573,22.500000000000007,0.0010041687352668304,5867520,1.7218881286680698,7.450580596923829e-10,15.968716645240784,191,-0.0005685207222995814,321.39,0.007465120602370234,0.050277515100654514,114.0,0.2658447265625,225.0
574,25.0,0.0008437684352855968,5877760,1.7107449881732464,-1.9371509552001954e-08,15.968717944622039,191,-0.0009768751904630335,333.66,0.009290498208792996,0.05395782618355764,133.5,0.2639892578125,275.0
575,25.0,0.0008319528587804826,5888000,1.7141574434936047,-7.078051567077636e-09,15.968717801570893,191,-0.0008417483848461415,329.87,0.009089055229378574,0.05047791524244607,128.75,0.240771484375,250.0
576,25.0,0.0008386190044404884,5898240,1.7012270651757717,-4.097819328308106e-09,15.96871771812439,191,-0.0005062735406681895,332.33,0.007863836652632017,0.05455252188184233,147.5,0.255078125,275.0
577,25.0,0.0007786626124698159,5908480,1.704747810959816,1.1175870895385742e-09,15.96871770620346,191,-0.0006547986820805817,330.19,0.008592004350430216,0.05231624034786879,145.5,0.23525390625,277.5000000000002
578,25.0,0.0006661259922410067,5918720,1.7187649108469487,-1.080334186553955e-08,15.96871783733368,191,-0.000835034137708135,333.41,0.010684800931630888,0.05371149572223242,164.0,0.2262939453125,350.0
579,47.50000000000001,0.0007327033317977794,5928960,1.7027752123773099,-2.9802322387695314e-09,15.968717634677887,191,-0.0008823112711979775,333.96,0.008849654047844524,0.05259566811860285,159.75,0.2556396484375,277.5000000000002
580,50.0,0.000824550571456939,5939200,1.6852048635482788,-3.725290298461914e-09,15.968717652559281,191,-0.0011033025457436452,338.24,0.009137271795225388,0.052843381650771105,179.75,0.2870849609375,355.00000000000045
581,50.0,0.0005534019371509658,5949440,1.6954320199787616,-3.7252902984619143e-10,15.968718016147614,191,-0.0005382403174735373,350.26,0.010871810051321517,0.05582875379966816,192.0,0.199267578125,477.5000000000002
582,50.0,0.0006566802158999962,5959680,1.709652277082205,-2.4959444999694825e-08,15.968717914819717,191,-0.000627875013378798,349.85,0.01146780140697956,0.05422319337496344,193.75,0.2205078125,452.50000000000017
583,50.0,0.0008668680747291546,5969920,1.7285616233944894,-1.862645149230957e-09,15.968717807531357,191,-0.0007271496375324205,348.61,0.009486709495831747,0.05591285675919646,190.0,0.3010009765625,325.0
584,50.0,0.0008565580673277395,5980160,1.719603429734707,-4.097819328308106e-09,15.968717789649963,191,-0.0005386688721046084,345.49,0.00879591491593601,0.05443230000597358,177.75,0.2392822265625,277.5000000000002
585,50.0,0.0006543794851751273,5990400,1.7135841242969037,-1.1175870895385742e-09,15.968717360496521,191,-0.0005206464822549606,348.27,0.009875867799621574,0.05439681264609678,177.75,0.22890625,275.0
586,47.50000000000001,0.0007286675704108348,6000640,1.7376530379056931,-3.7252902984619143e-10,15.968716889619827,191,-0.0005206436515436507,351.95,0.008770404692728561,0.05220877506203592,166.25,0.2441162109375,275.0
587,50.0,0.0007303878571121913,6010880,1.758405375480652,2.0861625671386717e-08,15.968717402219772,191,-0.0008689994130691048,352.31,0.009206608145541395,0.05232816116322435,170.75,0.2527587890625,300.0
588,25.0,0.0006282564940846668,6021120,1.7528208561241627,-1.564621925354004e-08,15.96871726512909,191,-0.0006953416646865662,339.71,0.008940367775176128,0.05235439433214697,147.5,0.2128173828125,277.5000000000002
589,25.0,0.0010079071025337783,6031360,1.7550710260868072,-6.332993507385254e-09,15.968716406822205,191,-0.0007840800322810537,337.29,0.007083170288569818,0.052264206602370814,150.5,0.3151123046875,300.0
590,0.0,0.0008829622015809946,6041600,1.7661334156990052,-2.2351741790771484e-09,15.968717694282532,190,-0.0007203254459454911,327.45,0.0070460607378663555,0.05076321824600677,136.0,0.2931640625,300.0
591,0.0,0.0013371669565287903,6051840,1.7524777948856354,-8.940696716308593e-09,15.968701547384262,190,-0.001173702311825764,316.52,0.0036000569904612867,0.047677955077202766,110.25,0.3921630859375,252.50000000000023
592,0.0,0.0008922174840819252,6062080,1.7582661725580693,1.1175870895385742e-09,15.968717050552367,190,-0.0003947436900489265,306.28,0.005345154991482559,0.050469443224737565,88.25,0.2810791015625,200.0
593,0.0,0.0008697520939250581,6072320,1.7562654532492161,3.725290298461914e-09,15.968717157840729,190,-0.0005433330286905402,307.13,0.005071374437352461,0.04976237013220877,73.75,0.269384765625,152.50000000000023
594,0.0,0.0008704442254781952,6082560,1.7448230646550655,-3.427267074584961e-08,15.968717634677887,190,-0.0007375030661933124,311.27,0.008061943797474668,0.05266579877662,89.75,0.3099609375,200.0
595,0.0,0.0008984732268913831,6092800,1.7305100545287133,1.0058283805847169e-08,15.968716752529144,190,-0.0010954916455375497,312.63,0.0054855161716091064,0.0505461112463627,98.0,0.342236328125,200.0
596,25.0,0.0007362869215000956,6103040,1.7464458405971528,4.097819328308106e-09,15.968717390298844,190,-0.0007906577997346176,313.62,0.0068850833538817826,0.05141663453856815,108.5,0.2470703125,202.50000000000023
597,25.0,0.0007664755740108831,6113280,1.7412500813603402,-7.82310962677002e-09,15.968717569112778,190,-0.0006055097699572797,314.2,0.006823067078948952,0.052143830280521476,109.25,0.261181640625,202.50000000000023
598,25.0,0.0007787450575534649,6123520,1.7351402148604393,-1.2665987014770507e-08,15.968717408180236,190,-0.000593582459987374,317.96,0.006760393322110758,0.05114497040910894,115.5,0.27431640625,252.50000000000023
599,25.0,0.0006840494335449421,6133760,1.7458809636533261,1.080334186553955e-08,15.96871749162674,190,-0.0007329171610763296,316.51,0.008638275852536025,0.05513078213607003,128.75,0.260986328125,250.0
600,25.0,0.0006480074934017921,6144000,1.7637139916419984,1.862645149230957e-08,15.968717592954636,190,-0.0005431966681499034,319.42,0.00794518227885419,0.05265204129218992,134.5,0.232470703125,255.00000000000043
601,22.500000000000007,0.0007991014915660344,6154240,1.7701982356607915,8.568167686462402e-09,15.968717217445374,190,-0.0009339315081888344,323.64,0.00897246028016525,0.050064192140203426,142.25,0.2847412109375,275.0
602,25.0,0.000998823787051606,6164480,1.7759309738874436,-5.587935447692871e-09,15.968717521429062,190,-0.0009026430212543346,329.96,0.00890890970053988,0.05373027883433788,152.5,0.3425048828125,277.5000000000002
603,25.0,0.0008050376779749513,6174720,1.778096044063568,-2.2351741790771484e-09,15.96871775984764,190,-0.0006469060335803078,334.54,0.00868667179493059,0.054262091240788304,151.75,0.281396484375,275.0
604,25.0,0.0006348598846102505,6184960,1.7772479519248008,1.080334186553955e-08,15.968717694282532,190,-0.000532841097083292,333.41,0.010136876118940564,0.05429981620825871,155.0,0.2267578125,275.0
605,47.50000000000001,0.0007468592220220671,6195200,1.7741285815835,1.1920928955078126e-08,15.968717414140702,190,-0.00047712537088955286,336.49,0.009538528157372638,0.05354915489563319,159.25,0.248779296875,277.5000000000002
606,50.0,0.0005712139464208122,6205440,1.7681088127195834,-4.470348358154297e-09,15.968717682361603,190,-0.0006119795300037368,333.71,0.010166587982712371,0.056711312221532154,159.75,0.2506591796875,277.5000000000002
607,50.0,0.0005486564874161104,6215680,1.771014679968357,1.6763806343078613e-08,15.968717712163926,190,-0.000862527831850457,339.54,0.011038345118868165,0.05680706228798663,185.75,0.2312744140625,350.0
608,47.50000000000001,0.0005284602089545842,6225920,1.7505884341895581,2.4959444999694825e-08,15.968717938661575,190,-0.0003664928506623255,334.58,0.010559853437189303,0.056025369883885366,173.5,0.218701171875,352.5000000000002
609,25.0,0.0004980700662144955,6236160,1.7562917970120906,-2.421438694000244e-08,15.968717736005782,190,-0.0003912977506843163,335.91,0.010937560528509494,0.05456502730265744,193.5,0.19970703125,400.0
610,47.50000000000001,0.0006158121506189218,6246400,1.7387810863554478,1.862645149230957e-09,15.968717646598815,190,-0.0007276556287251878,338.01,0.010819347988581285,0.054662303664595666,198.25,0.2259521484375,400.0
611,25.0,0.0005523607351818783,6256640,1.7375493101775645,-4.470348358154297e-09,15.968699324131013,190,-0.0005541625945625128,333.2,0.008924188731290883,0.05363604356695049,190.25,0.2267578125,352.5000000000002
612,25.0,0.0006546188849640089,6266880,1.7354329906404018,-1.899898052215576e-08,15.968717640638351,190,-0.0008020403012778843,334.31,0.009792300060507842,0.051932173445264164,192.75,0.23349609375,450.0
613,25.0,0.000801505236013611,6277120,1.7440624125301838,-4.097819328308106e-09,15.968717682361603,190,-0.0010536350800975924,330.84,0.011610601419261003,0.05590276135184176,184.5,0.2998779296875,450.0
614,25.0,0.0006340741220753898,6287360,1.731593681871891,-1.1175870895385742e-08,15.96871742606163,190,-0.000869739085828769,336.6,0.011575892468522397,0.057763749198400514,209.25,0.25283203125,527.5000000000002
615,50.0,0.0005261515103217818,6297600,1.719332116097212,-7.82310962677002e-09,15.968717908859253,190,-0.0007469857002433856,342.53,0.013849807379301637,0.05546577404657196,240.0,0.2033447265625,550.0
616,100.0,0.000499584836435929,6307840,1.739112088829279,-5.215406417846679e-09,15.968717950582505,190,-0.0007100800728949252,348.49,0.014258474337111693,0.05652012320183545,255.25,0.201708984375,550.0
617,122.5,0.0005956444341194356,6318080,1.736487866938114,-2.2351741790771484e-09,15.968717765808105,190,-0.0008906060797016835,349.34,0.01325796633536811,0.0561330105438527,245.25,0.2367431640625,350.0
618,125.0,0.00046234225581827105,6328320,1.741260439902544,-6.332993507385254e-09,15.968717753887177,190,-0.0006724531231157016,346.8,0.012984016491100193,0.055518263657191334,233.5,0.18408203125,350.0
619,75.0,0.0006027135669000927,6338560,1.7614796862006188,-1.1920928955078126e-08,15.968717938661575,190,-0.0004910767547698924,343.26,0.01194963665184332,0.05593928726988208,231.25,0.253857421875,400.0
620,75.0,0.0005808924052942644,6348800,1.7755383469164372,-1.6763806343078613e-08,15.968717801570893,190,-0.0006862950322101824,344.03,0.011304593150271103,0.057213477615233974,230.25,0.239208984375,525.0
621,75.0,0.0006784874233630944,6359040,1.7718734949827195,-1.1920928955078126e-08,15.968717724084854,190,-0.000788808261131635,345.39,0.010405711346902536,0.05554028006274553,227.25,0.260888671875,525.0
622,50.0,0.0004649749776490353,6369280,1.7818522229790688,3.3527612686157227e-09,15.968717765808105,190,-0.0006101458882767474,343.04,0.010999913140040007,0.056797571746175314,196.5,0.2052978515625,380.00000000000045
623,50.0,0.000663991275735043,6379520,1.7685376860201358,3.3527612686157227e-09,15.96871783733368,190,-0.0007199569088697899,348.56,0.012224957127182278,0.05770040817755273,212.25,0.2677978515625,427.5000000000002
624,50.0,0.000550831754330261,6389760,1.7523370862007142,-5.215406417846679e-09,15.968717694282532,190,-0.0006864876420877408,347.09,0.012465746684029,0.05350948423165597,218.75,0.2121337890625,452.50000000000017
625,75.0,0.0005384962737018384,6400000,1.7441116482019425,-1.1175870895385742e-09,15.968717813491821,190,-0.0007190842134150444,354.1,0.01229753834195435,0.054230115106118804,245.75,0.22099609375,575.0
626,75.0,0.0005230261187080032,6410240,1.7118927799165249,-1.0058283805847169e-08,15.968717908859253,190,-0.0004984941559087019,348.65,0.01244596238975646,0.054254337260460875,234.0,0.2009033203125,477.5000000000002
627,100.0,0.0005964929728889956,6420480,1.7077422179281712,5.215406417846679e-09,15.968717819452285,190,-0.0006876231480418937,346.38,0.014190731673443225,0.05522265961727054,250.0,0.2147216796875,552.5000000000002
628,97.5,0.00047963230226315544,6430720,1.7205361530184746,-7.450580596923829e-10,15.968717575073242,190,-0.0008423729588685092,347.28,0.013348272500297752,0.05559584550688901,251.25,0.20927734375,410.00000000000085
629,100.0,0.00038954554890295866,6440960,1.719252521544695,-2.2351741790771484e-09,15.968717855215072,190,-0.0006061578085791552,349.05,0.013807337738398928,0.054130210542814874,250.5,0.173095703125,402.5000000000002
630,100.0,0.0004569144656414892,6451200,1.7199142143130302,-7.078051567077636e-09,15.968717849254608,190,-0.0005177696923055919,355.21,0.014076268777716904,0.055530260113798954,267.5,0.19775390625,425.0
631,125.0,0.0005202529112978028,6461440,1.7062907204031945,7.450580596923829e-10,15.9687180519104,190,-0.0007543608029664028,354.33,0.014051340473815798,0.05870623323085539,271.25,0.2228271484375,425.0
632,125.0,0.0004471235758614966,6471680,1.6932155087590217,-1.4528632164001465e-08,15.968717646598815,190,-0.0007918959756352706,350.7,0.014769663440529258,0.05322415050336473,272.25,0.1929931640625,432.5000000000006
633,125.0,0.0005638564078168429,6481920,1.7026872284710408,4.8428773880004884e-09,15.968717724084854,190,-0.0007228307225886965,347.67,0.014794018218526616,0.05606932766173071,258.25,0.2115234375,402.5000000000002
634,125.0,0.000554390234543689,6492160,1.6824780054390431,7.078051567077636e-09,15.968717801570893,190,-0.0007110470131010515,343.96,0.013840886084653902,0.05590086607399516,249.75,0.2214599609375,352.5000000000002
635,125.0,0.0005349931063079793,6502400,1.669464884698391,1.1920928955078126e-08,15.968717974424361,190,-0.0006881100009195507,343.36,0.013176541634311433,0.051790099037143746,239.25,0.2025390625,350.0
636,100.0,0.0004258618346199228,6512640,1.6241111986339092,3.7252902984619143e-10,15.968717747926712,190,-0.0005660690552758751,336.91,0.014993383632099722,0.054873044721968564,238.5,0.170068359375,350.0
637,100.0,0.00041003288411047836,6522880,1.6014610551297666,1.1175870895385742e-09,15.968717765808105,190,-0.0005287693924401537,339.36,0.014540018222760409,0.05236185496510021,241.0,0.1664794921875,375.0
638,122.5,0.0004872727394143794,6533120,1.6142197415232657,7.450580596923828e-09,15.968717831373215,190,-0.000548565040298854,341.02,0.012612289113167207,0.052725536938240315,250.5,0.187548828125,380.00000000000045
639,100.0,0.0004784636521847574,6543360,1.61163866892457,5.215406417846679e-09,15.968717712163926,190,-0.0005743733825511299,347.71,0.013028819668397773,0.05032088441630285,248.0,0.1984619140625,430.0000000000004
640,122.5,0.0003261014338505674,6553600,1.6126407973468304,-8.568167686462402e-09,15.96871782541275,190,-0.00028661183787335174,345.74,0.012850877206074075,0.04795286209610978,242.75,0.128662109375,385.00000000000085
641,125.0,0.00045184079018838473,6563840,1.6470500186085701,4.8428773880004884e-09,15.96871789097786,190,-0.0004799860336788697,347.48,0.014022621308686211,0.05658309882157174,251.0,0.2041259765625,480.00000000000045
642,125.0,0.0005529051027181708,6574080,1.6417845763266086,2.2351741790771484e-09,15.968717885017394,190,-0.0005393647457822226,350.77,0.013954175857361407,0.05464836144801273,260.75,0.2128662109375,480.00000000000045
643,125.0,0.0005012505645083821,6584320,1.685330691188574,1.30385160446167e-08,15.968717819452285,190,-0.000212621119862888,351.59,0.012739593544392847,0.056093130575019766,252.75,0.2226318359375,475.0
644,125.0,0.0005218798839990768,6594560,1.708056604117155,4.8428773880004884e-09,15.968717789649963,190,-0.0008750845991016831,358.48,0.014011387861683034,0.05602493651016183,272.25,0.232568359375,555.0000000000005
645,125.0,0.0005337643436092776,6604800,1.7081844612956048,2.6077032089233397e-09,15.968717986345291,190,-0.0006354579862090759,355.7,0.01419837643916253,0.05599613690130203,275.5,0.246728515625,555.0000000000005
646,75.0,0.0005140975625010924,6615040,1.7129149362444878,-2.6077032089233397e-09,15.968717807531357,190,-0.000610460136886104,351.94,0.011571502916922327,0.05657558693840929,271.25,0.24248046875,555.0000000000005
