epoch_idx,clip_fraction,episode_length,policy_entropy,value_loss,advantage_norm,explained_variance,fps,approx_kl_divergence,PMM:episode_rewards,P09:episode_rewards,frames,P01:episode_rewards,grad_norm,policy_loss
260,0.1655029296875,333.97,1.3491070933640004,0.01090386449250218,15.968717640638351,1.0058283805847169e-08,236,0.0013470455991097196,172.5,302.5000000000002,2662400,25.0,0.05782686729790286,-0.0007977271281561116
261,0.184375,325.32,1.3220505185425282,0.008481671076879138,15.968717813491821,-8.195638656616212e-09,236,0.0015372161334255452,151.0,275.0,2672640,50.0,0.05395159073442214,-0.0010755059207440353
262,0.2197021484375,320.16,1.2866037249565125,0.005518655238415704,15.968716418743133,-1.7881393432617187e-08,236,0.0018418026933233022,129.0,252.50000000000023,2682880,22.500000000000007,0.047474195336387165,-0.0013085423706797883
263,0.190966796875,302.69,1.2707847312092782,0.0032862508729877503,15.96870431303978,-1.601874828338623e-08,236,0.0015947004686324817,77.75,175.0,2693120,0.0,0.04715792134617068,-0.0005387763107137289
264,0.20947265625,297.24,1.2880505956709385,0.00462639942657006,15.968717169761657,1.2293457984924316e-08,236,0.0016642708507276893,58.75,125.0,2703360,0.0,0.048125421036061246,-0.0005973877716314747
265,0.18544921875,296.56,1.3267422646284104,0.006106614396353649,15.96871383190155,3.725290298461914e-09,236,0.001617145350650162,60.0,125.0,2713600,0.0,0.0512293552768376,-0.000978979059800622
266,0.2470458984375,300.27,1.3309038668870925,0.0064384014400729935,15.968716025352478,3.7252902984619143e-10,236,0.002057762972262367,85.75,177.50000000000023,2723840,0.0,0.05199735013541371,-0.0013136195935658178
267,0.1460205078125,300.34,1.2994557365775108,0.008244293921825374,15.968717479705811,-5.215406417846679e-09,236,0.0013128838842419554,106.0,277.5000000000002,2734080,22.500000000000007,0.050812454875086066,-0.0006082011477701599
268,0.21591796875,305.0,1.2962802916765213,0.00916098779382537,15.968717432022094,-1.1920928955078126e-08,236,0.0017398625480950613,117.25,252.50000000000023,2744320,25.0,0.055169943021565485,-0.0014698915230837884
269,0.16396484375,312.03,1.2703909307718277,0.0076739297607673505,15.968717604875565,7.450580596923829e-10,236,0.001468179331243391,128.0,252.50000000000023,2754560,25.0,0.05091737686824982,-0.0006182513410749379
270,0.2443603515625,312.0,1.2735661327838899,0.005431128923578399,15.968717026710511,8.195638656616212e-09,236,0.0018582143486852941,119.0,250.0,2764800,25.0,0.05205188629690142,-0.0011428793324739673
271,0.196142578125,304.82,1.2375542983412742,0.00572053100067933,15.968717163801193,-4.8428773880004884e-09,235,0.0018386413378266298,101.25,200.0,2775040,25.0,0.04893218834710382,-0.0009927560338837793
272,0.189111328125,302.01,1.3077905647456647,0.006092561988486978,15.968717366456985,-2.9802322387695314e-09,236,0.0016474891542088699,87.25,175.0,2785280,0.0,0.04981897695480904,-0.0005211770388996228
273,0.1952392578125,302.64,1.2914127677679061,0.005366741179341261,15.96871359348297,5.215406417846679e-09,236,0.0017018007967919857,86.75,175.0,2795520,0.0,0.04797863327331742,-0.000725362906450755
274,0.24111328125,299.95,1.2446179382503033,0.004799344712296261,15.968716645240784,6.7055225372314455e-09,236,0.0023407497367031738,78.0,175.0,2805760,0.0,0.05042613027271216,-0.0006267777520406525
275,0.202294921875,295.93,1.257714331895113,0.006671980563623947,15.968717813491821,-7.450580596923828e-09,235,0.0017213789897823518,67.5,127.50000000000021,2816000,0.0,0.04789175655536564,-0.0007560453967016656
276,0.177099609375,293.83,1.2501633197069169,0.0035720589700588335,15.968694239854813,-6.332993507385254e-09,235,0.0015956907290004096,64.25,125.0,2826240,0.0,0.045771537949737914,-0.00047533022750485544
277,0.2725830078125,296.29,1.4470805808901788,0.004514293493722477,15.968714326620102,-6.332993507385254e-09,235,0.0037005819240249595,69.25,125.0,2836480,0.0,0.04696644010487299,-0.00025671755320217927
278,0.2692138671875,297.01,1.5305015981197356,0.005613527054447331,15.968717241287232,-1.601874828338623e-08,235,0.00271758121629091,68.5,127.50000000000021,2846720,0.0,0.05008272229857289,-0.0009783271507330937
279,0.236083984375,296.74,1.534477212280035,0.0060068362173240075,15.968717008829117,-5.215406417846679e-09,235,0.0022718956811331736,78.25,150.0,2856960,0.0,0.05095465032110756,-0.0005720906017813831
280,0.26435546875,304.14,1.5617784611880778,0.007173802224906467,15.968717366456985,1.080334186553955e-08,235,0.0025010536713011788,95.25,177.50000000000023,2867200,0.0,0.054284811540233145,-0.0008085215988103301
281,0.2651611328125,308.12,1.5907433412969112,0.008019562066328945,15.968717736005782,1.862645149230957e-09,235,0.0028122222465185587,103.0,177.50000000000023,2877440,25.0,0.050360666432346934,-0.0010425729702546959
282,0.20029296875,314.49,1.543916781246662,0.00850961554915557,15.968717694282532,1.564621925354004e-08,235,0.0015601375642518179,121.5,225.0,2887680,25.0,0.051759561300868936,-0.0008916675207728986
283,0.2094482421875,319.13,1.5473789125680923,0.009723796026082709,15.968717420101166,5.215406417846679e-09,235,0.00157829284496529,132.5,227.5000000000002,2897920,25.0,0.05637660778476646,-0.0008828766494843876
284,0.22080078125,320.09,1.5243930883705616,0.007565873425164682,15.968715965747833,1.1175870895385742e-09,235,0.0016765172751036061,128.0,227.5000000000002,2908160,25.0,0.052831158403027524,-0.001253776523299166
285,0.17578125,321.45,1.5021199755370618,0.006980342861265853,15.968715733289718,-8.195638656616212e-09,235,0.0013900432443932687,120.25,202.50000000000023,2918400,0.0,0.04843232814454877,-0.0007250611070048762
286,0.220849609375,311.04,1.410286758095026,0.005068009646197425,15.968716877698899,0.0,235,0.0018127588536401618,97.75,200.0,2928640,0.0,0.04492716733732617,-0.001081338162839529
287,0.205615234375,302.33,1.422498843073845,0.005858317884622011,15.968717336654663,-6.332993507385254e-09,235,0.0018295880965752075,83.25,177.50000000000023,2938880,0.0,0.04977648529414719,-0.0007304188584384974
288,0.194580078125,298.38,1.3857290387153625,0.007122194543626392,15.968717694282532,-1.0058283805847169e-08,235,0.0016091169311039267,81.25,175.0,2949120,0.0,0.04882286290026259,-0.0010941108790575526
289,0.1743896484375,304.84,1.4012940280139445,0.01088336636312306,15.968717885017394,-3.7252902984619143e-10,235,0.0014699638708520978,115.5,202.50000000000023,2959360,22.500000000000007,0.051813564027045636,-0.0009718489127408247
290,0.1863037109375,309.96,1.4015291020274163,0.008363881550940278,15.968717747926712,-5.960464477539063e-09,235,0.0015127671206258241,133.0,275.0,2969600,25.0,0.049251458682813706,-0.0010783587120386073
291,0.2079345703125,316.58,1.446827593445778,0.008219059382099658,15.968717616796493,1.0430812835693359e-08,235,0.0018584952376713205,144.75,277.5000000000002,2979840,25.0,0.05192768262828362,-0.0008858079185301903
292,0.2072509765625,312.84,1.5159772597253323,0.008217414086993812,15.968717622756959,-4.097819328308106e-09,235,0.0017778878248805086,124.5,252.50000000000023,2990080,0.0,0.049821996834996,-0.0010539599978073965
293,0.2372802734375,312.81,1.56375435218215,0.007810785569381551,15.96871766448021,4.8428773880004884e-09,235,0.0018969100407588257,120.5,250.0,3000320,0.0,0.05367272848306519,-0.0009716381355246995
294,0.2414794921875,308.91,1.592806340008974,0.00810604160215007,15.968717634677887,1.2293457984924316e-08,235,0.001958617833986409,116.25,227.5000000000002,3010560,0.0,0.0521179963172503,-0.0005985929688904435
295,0.2677001953125,307.96,1.592926526069641,0.006488252623594803,15.968715089559556,-2.5331974029541015e-08,235,0.0021107079865828383,105.75,202.50000000000023,3020800,0.0,0.05224781918813676,-0.0011460713842097903
296,0.2333251953125,306.4,1.527183460444212,0.004903598699911527,15.968714290857315,1.862645149230957e-09,235,0.001913961532477515,98.75,202.50000000000023,3031040,22.500000000000007,0.04635195504661484,-0.0009538525166135515
297,0.2458740234375,301.06,1.5534591168165206,0.0041875602795869325,15.968716019392014,-2.0489096641540527e-08,235,0.0021266521642701263,72.0,127.50000000000021,3041280,0.0,0.045907741227517965,-0.0007479485313524493
298,0.2549560546875,294.88,1.6343993246555328,0.005094728987995722,15.968714910745621,-2.3469328880310058e-08,235,0.0021205700410291684,63.5,125.0,3051520,0.0,0.048701864626591415,-0.0010665040535968728
299,0.256005859375,297.85,1.6698229990899562,0.006024859885269507,15.968717026710511,-1.3783574104309083e-08,235,0.0018416895125540123,64.75,127.50000000000021,3061760,0.0,0.050217875772912715,-0.0009581857422745089
300,0.29912109375,298.05,1.6514448411762714,0.006368266226218111,15.968717366456985,5.960464477539063e-09,235,0.0024011227357959796,70.75,152.50000000000023,3072000,0.0,0.05250214469776031,-0.0012452674385713181
301,0.2257080078125,301.65,1.6120200648903846,0.0065040984783991005,15.968717634677887,1.1175870895385742e-09,235,0.0017715025030810238,77.5,175.0,3082240,0.0,0.05224882175754973,-0.0010607661315589212
302,0.1834228515625,302.52,1.5538256652653217,0.005805927132860234,15.968717688322068,-2.9802322387695314e-09,235,0.0015162908134499276,85.75,177.50000000000023,3092480,22.500000000000007,0.0480306654843622,-0.00077602549099538
303,0.188525390625,303.76,1.4785363331437111,0.0064034575496179965,15.968716281652451,7.078051567077636e-09,235,0.0017339730419223542,86.0,175.0,3102720,0.0,0.04651085816323107,-0.0011377525781426812
304,0.169091796875,305.25,1.5100175112485885,0.006369073569294415,15.968717652559281,-1.4901161193847657e-09,235,0.0014112999147187111,84.5,175.0,3112960,25.0,0.046488034636433445,-0.0005440292841740301
305,0.2107177734375,311.02,1.5827005974948407,0.009720947691857874,15.968717658519745,-3.3527612686157227e-09,235,0.0016565612559958254,103.75,200.0,3123200,25.0,0.056076577043048026,-0.000836235915630823
306,0.186962890625,316.8,1.6532265447080134,0.008646632653471898,15.968717652559281,-6.332993507385254e-09,235,0.001389539480737767,128.5,252.50000000000023,3133440,25.0,0.054109405529342944,-0.0008592425052484032
307,0.1638671875,324.42,1.6397735923528671,0.011901026412670036,15.96871789097786,-3.725290298461914e-09,235,0.0013230417218665024,155.5,302.5000000000002,3143680,47.50000000000001,0.054053846042280675,-0.0007745021004666342
308,0.18935546875,331.29,1.6206727720797063,0.011437876267154933,15.968717855215072,7.078051567077636e-09,235,0.0016066323222275968,170.5,325.0,3153920,50.0,0.054684148602498386,-0.0010745161864178954
309,0.1849365234375,340.34,1.62783093303442,0.01441016977187246,15.968717688322068,1.7508864402770997e-08,235,0.0013560825475963157,206.0,360.0000000000009,3164160,50.0,0.05817528476506749,-0.0009761826993781142
310,0.1624267578125,350.51,1.622287167608738,0.015205172083369689,15.96871775984764,1.862645149230957e-09,235,0.0011817007254421696,245.0,452.50000000000017,3174400,75.0,0.056364201600191635,-0.000808545505060465
311,0.1796875,356.69,1.6140882886946202,0.015457035179133527,15.96871793270111,1.4901161193847657e-09,235,0.0012725915054033975,267.5,502.5000000000002,3184640,125.0,0.05842325337156632,-0.0006294727205386153
312,0.1794677734375,358.71,1.6128023095428943,0.016149518615566193,15.968717849254608,2.0116567611694337e-08,235,0.0012350512550455051,284.5,525.0,3194880,150.0,0.05863475959109946,-0.001234771541930968
313,0.132666015625,356.61,1.5957541950047016,0.016352119215298444,15.968717861175538,0.0,235,0.0010898084972382094,274.75,527.5000000000002,3205120,147.5,0.05231044673864756,-0.00045307099317142273
314,0.1850341796875,359.99,1.6381436482071876,0.01626031608611811,15.96871799826622,3.7252902984619143e-10,235,0.001300904426588545,290.75,555.0000000000005,3215360,150.0,0.060332358427499254,-0.0012412109521392268
315,0.1895263671875,357.45,1.63178858011961,0.01695237160602119,15.968717873096466,-2.8312206268310546e-08,235,0.0015179290822743496,295.0,505.00000000000045,3225600,147.5,0.0598202355364877,-0.0011293247393041384
316,0.1298583984375,354.94,1.652053026854992,0.015142743600881659,15.968717789649963,-4.097819328308106e-09,235,0.0010376030155043736,288.0,477.5000000000002,3235840,125.0,0.05422868985133629,-0.0007847115455660969
317,0.13447265625,350.34,1.6169981099665165,0.016982604582153726,15.968717908859253,1.5273690223693846e-08,235,0.0010127345481421913,272.5,400.0,3246080,125.0,0.055978294814674055,-0.0007540515907749068
318,0.183447265625,346.47,1.585792675614357,0.016703634496661835,15.968717849254608,-1.1175870895385742e-09,235,0.0013970417376640398,276.5,400.0,3256320,125.0,0.05740094709353553,-0.0008630322503449861
319,0.1667724609375,343.82,1.5584526255726814,0.014512091256619897,15.968717861175538,-2.6077032089233397e-09,235,0.0012714894788416586,279.5,500.0,3266560,125.0,0.052510963198921345,-0.000940932823868934
320,0.149951171875,344.84,1.5920844033360482,0.015769784967415035,15.96871793270111,1.4901161193847656e-08,235,0.0011436750094560467,266.25,402.5000000000002,3276800,125.0,0.052201969022898184,-0.0006694264298857888
321,0.178076171875,352.91,1.5910114534199238,0.016103013523388655,15.968718039989472,-8.195638656616212e-09,235,0.001264624143044557,276.0,432.5000000000006,3287040,147.5,0.05662292818579787,-0.001204693711042637
322,0.1549560546875,350.26,1.4830169819295407,0.016370991700387093,15.968717938661575,-5.960464477539063e-09,235,0.001349763590923203,274.0,377.5000000000002,3297280,147.5,0.05158305520287505,-0.0012786673138180048
323,0.1178955078125,348.39,1.386171592772007,0.014313981155282818,15.968717855215072,-4.470348358154297e-09,235,0.0011072940494500471,266.75,375.0,3307520,125.0,0.04728836638473409,-0.0008115516935504275
324,0.1583984375,348.57,1.3897939071059227,0.015067612892016769,15.968717956542969,-1.1175870895385742e-08,235,0.001222985398965193,254.5,350.0,3317760,125.0,0.0488359616319551,-0.0011088644478149945
325,0.141357421875,350.77,1.4686078667640685,0.013915894598176238,15.968717795610427,-8.568167686462402e-09,235,0.0011262043005785926,240.25,350.0,3328000,125.0,0.050339591667287,-0.0005792085852590389
326,0.1330078125,346.6,1.4964691124856473,0.014438722025079186,15.96871782541275,-1.4901161193847656e-08,235,0.0010920733512392645,229.75,325.0,3338240,122.5,0.048978763216336874,-0.0008778370302024996
327,0.1593017578125,347.91,1.4970876418054104,0.01502133406465873,15.96871782541275,2.123415470123291e-08,235,0.001242171408671311,231.0,327.5000000000002,3348480,75.0,0.053491632626283515,-0.0007567052896774839
328,0.15283203125,339.28,1.5442104630172253,0.013470831378072035,15.96871799826622,-1.4901161193847657e-09,235,0.0011096564021499944,222.5,325.0,3358720,97.5,0.051050157970985964,-0.0008650836687593255
329,0.1684326171875,337.2,1.5695841513574122,0.013788334277342074,15.968717926740647,1.4156103134155273e-08,235,0.0012845976586902453,218.0,350.0,3368960,75.0,0.052444004575425605,-0.0009251436000340618
330,0.194482421875,331.9,1.5785981610417366,0.012003535336407366,15.968717694282532,2.2351741790771484e-09,235,0.0014007613828937338,201.5,325.0,3379200,75.0,0.05358963229771877,-0.0006849599507404491
331,0.166259765625,331.07,1.618629802018404,0.010948621644638478,15.96871754527092,3.3527612686157227e-09,235,0.0011701703469611858,190.25,327.5000000000002,3389440,50.0,0.05534369051479654,-0.000595465565493214
332,0.200537109375,335.69,1.5945416234433651,0.012059312200290152,15.968717914819717,5.215406417846679e-09,235,0.001328826164694874,184.0,350.0,3399680,47.50000000000001,0.059004941201793684,-0.001050954005404492
333,0.2158935546875,328.74,1.6453825384378433,0.00923223949776002,15.968717795610427,2.3469328880310058e-08,235,0.001454442339468187,170.75,327.5000000000002,3409920,25.0,0.05313098808816367,-0.0010092809527122882
334,0.234228515625,328.95,1.6827426679432391,0.010464261677043396,15.96871789097786,-1.862645149230957e-09,235,0.001559238366809268,169.5,352.5000000000002,3420160,25.0,0.05502065096538278,-0.0011174613515322561
335,0.2670654296875,324.04,1.736790682375431,0.0077830816317145946,15.968717753887177,7.82310962677002e-09,235,0.0019557975604868718,152.5,300.0,3430400,25.0,0.053204462175265865,-0.0012842421823734186
336,0.2221435546875,319.26,1.7567136958241463,0.006652209118101382,15.968717676401138,-7.450580596923829e-10,235,0.0014877822233529514,130.0,300.0,3440640,22.500000000000007,0.05270204998593586,-0.0006278786690018023
337,0.286328125,314.89,1.7374710261821746,0.007100332319100744,15.968716955184936,5.587935447692871e-09,235,0.0020020875379373137,120.25,230.0000000000004,3450880,0.0,0.05638924095687793,-0.0011853061045258074
338,0.2199951171875,315.84,1.7392898499965668,0.008234502356572193,15.968717777729035,-1.899898052215576e-08,235,0.0014541940826006794,126.75,280.00000000000045,3461120,0.0,0.0536513189872479,-0.0008245964301750064
339,0.2308837890625,322.3,1.717618565261364,0.00871446521487087,15.968717616796493,-6.7055225372314455e-09,235,0.0015318914226895685,138.75,265.00000000000125,3471360,25.0,0.05302835467025614,-0.0011597129523579497
340,0.2138916015625,321.17,1.6951687462627887,0.008056570389089756,15.968717807531357,-7.82310962677002e-09,235,0.0013206858238334006,132.5,262.5000000000011,3481600,0.0,0.05337608312863441,-0.0008749666591029382
341,0.1621826171875,325.56,1.720157178491354,0.009348716442150361,15.968717604875565,-1.1175870895385742e-09,235,0.001088035691549294,147.25,425.0,3491840,0.0,0.054260008146515194,-0.0006347196616843575
342,0.255517578125,322.84,1.725045032799244,0.0057564618527067065,15.968715405464172,-3.129243850708008e-08,235,0.0015638071123561304,136.75,425.0,3502080,0.0,0.05074128961016551,-0.000673464703868376
343,0.26630859375,327.33,1.7295784704387187,0.007258355864541955,15.968717765808105,7.450580596923828e-09,235,0.0017365461251614533,133.5,352.5000000000002,3512320,0.0,0.05341094305214663,-0.0013852042560756673
344,0.225537109375,327.89,1.6858646675944329,0.007472310758441836,15.968717050552367,3.7252902984619143e-10,235,0.0014242085355363088,113.0,252.50000000000023,3522560,25.0,0.05195862380545161,-0.0008720307530893478
345,0.283740234375,322.23,1.6217958189547061,0.004908721899073498,15.968717062473297,2.9802322387695314e-09,235,0.001984624997146511,95.0,202.50000000000023,3532800,0.0,0.048496219327393945,-0.0011682777891110162
346,0.2954345703125,313.77,1.6578864492475986,0.004718480876584863,15.968716382980347,-1.1920928955078126e-08,235,0.0025238607565533757,80.25,175.0,3543040,0.0,0.04800021807340138,-0.0009344055237306747
347,0.2420166015625,306.83,1.7157002963125705,0.006124809407629073,15.968717437982558,2.2351741790771484e-09,235,0.0013983583031574654,72.5,150.0,3553280,0.0,0.053096625435345234,-0.0010426377462863456
348,0.232470703125,311.73,1.7373659960925578,0.00909392134162772,15.968717604875565,-8.195638656616212e-09,235,0.0015911534767894865,89.0,177.50000000000023,3563520,0.0,0.05576468550394722,-0.0009110884246183559
349,0.2089599609375,319.19,1.7319368831813335,0.009341704734288215,15.968717646598815,1.1175870895385742e-09,235,0.0013540026149712503,110.25,200.0,3573760,0.0,0.054693177277290304,-0.0006407242362911347
350,0.2277099609375,325.98,1.7138356506824493,0.010448422765693976,15.968717724084854,-1.0430812835693359e-08,235,0.001355050877270969,139.5,252.50000000000023,3584000,25.0,0.058533680359000605,-0.0012921939916850534
351,0.2105224609375,335.56,1.7220167644321918,0.010703764291611151,15.968717813491821,-8.195638656616212e-09,235,0.001317191140566365,171.5,302.5000000000002,3594240,50.0,0.05813108286081601,-0.0007901684286480304
352,0.2142578125,331.93,1.6893167838454246,0.010459222832287196,15.96871770620346,-2.1979212760925294e-08,235,0.0013711560638228093,169.5,327.5000000000002,3604480,25.0,0.057439734853389025,-0.0010631253961037145
353,0.2433349609375,332.34,1.6711578227579593,0.011151253741627443,15.96871783733368,-7.078051567077636e-09,234,0.0015594211844415895,173.5,327.5000000000002,3614720,47.50000000000001,0.05799591408101314,-0.0014914757648512023
354,0.2047607421875,331.8,1.6761509850621223,0.013619092873705085,15.968717926740647,-1.3411045074462891e-08,234,0.001336675491475603,161.5,300.0,3624960,50.0,0.05949097620538368,-0.001207035648985766
355,0.2098388671875,338.34,1.6550011403858662,0.01165423740967526,15.968717736005782,-1.6763806343078613e-08,234,0.0012573249629554083,181.75,327.5000000000002,3635200,50.0,0.05728866470352684,-0.001230474355543265
356,0.1921875,348.11,1.6391541257500648,0.015400563018920366,15.968717819452285,-1.5273690223693846e-08,234,0.0013700058629524392,213.0,350.0,3645440,75.0,0.061011985669993704,-0.0010641442175256088
357,0.2178466796875,343.43,1.6193311236798764,0.015734134770173113,15.968717843294144,-1.5273690223693846e-08,234,0.0014590933624276659,228.75,355.00000000000045,3655680,75.0,0.06261926602022459,-0.0009036206134624081
358,0.1950439453125,338.86,1.592357551306486,0.01485060503182467,15.968717980384827,2.6077032089233397e-09,234,0.0012726647265935754,241.75,402.5000000000002,3665920,100.0,0.05613839700371805,-0.0011256099329330026
359,0.1747314453125,341.64,1.6185148164629937,0.014959178696153685,15.968717849254608,3.7252902984619143e-10,234,0.0011615135944651911,253.25,450.0,3676160,100.0,0.05739860625945742,-0.0011582131082832348
360,0.1410888671875,341.4,1.562639084458351,0.016110571258468553,15.96871799826622,1.3783574104309083e-08,234,0.0009877649164650392,255.0,427.5000000000002,3686400,122.5,0.05435297976949564,-0.0009570547088515013
361,0.149853515625,346.87,1.5151957161724567,0.016400678717036498,15.968718028068542,0.0,234,0.0011536668081021163,265.25,450.0,3696640,125.0,0.05330860923787657,-0.0010260179653414526
362,0.1533203125,345.21,1.4870779491961001,0.01681754043966066,15.968717962503433,2.5331974029541015e-08,234,0.0010193894651195023,269.75,400.0,3706880,150.0,0.05477480990966284,-0.001065984050546831
363,0.1383056640625,349.82,1.481304407119751,0.017615837368066423,15.968717902898788,-8.195638656616212e-09,234,0.0009700626190323192,278.25,402.5000000000002,3717120,172.5,0.053892778035979236,-0.000779141865496058
364,0.148388671875,350.11,1.5055132918059826,0.017567228808184156,15.96871801018715,-2.5331974029541015e-08,234,0.0010890236445334268,290.75,452.50000000000017,3727360,175.0,0.05610121823457269,-0.0009102972802793374
365,0.1365478515625,347.07,1.473217238485813,0.01861319308518432,15.96871801018715,-1.3411045074462891e-08,234,0.0008893877335708567,306.5,462.500000000001,3737600,200.0,0.05709856674587521,-0.0006419052373530576
366,0.138232421875,338.14,1.459631796181202,0.01770761769148521,15.968718063831329,-2.3096799850463868e-08,234,0.000962838819951628,298.0,427.5000000000002,3747840,175.0,0.055313226401372394,-0.0006418683427909855
367,0.12138671875,337.98,1.380790640413761,0.01806913172476925,15.968718028068542,1.080334186553955e-08,234,0.0007927159336560408,290.25,375.0,3758080,200.0,0.05345475584717145,-0.0007695335742027964
368,0.1551513671875,340.39,1.4388208016753197,0.017776419530855493,15.96871789097786,5.215406417846679e-09,234,0.0010292460611935894,289.0,377.5000000000002,3768320,175.0,0.05670643499464767,-0.0007564180479675997
369,0.1661376953125,340.69,1.4292743861675263,0.01986971920123324,15.968718111515045,-2.0116567611694337e-08,234,0.0010603669433493224,292.75,400.0,3778560,197.5,0.05671856489628054,-0.0012944475711265113
370,0.147021484375,343.85,1.446654763072729,0.017139199419762007,15.968718016147614,-9.685754776000977e-09,234,0.0010226851448969399,293.25,400.0,3788800,200.0,0.056457363620300884,-0.0007121972452296177
371,0.1539794921875,348.69,1.4577636860311032,0.018280590696667785,15.968717968463897,-1.564621925354004e-08,234,0.001202714499305557,302.25,425.0,3799040,200.0,0.05280340991474101,-0.0007578557768283644
372,0.1341796875,353.28,1.4647813796997071,0.01735376113356324,15.968717986345291,-7.078051567077636e-09,234,0.0009087602694421548,309.75,502.5000000000002,3809280,200.0,0.05495397002106134,-0.001061975046468433
373,0.1665771484375,348.13,1.4555824346840383,0.018649929139064624,15.968717968463897,-5.587935447692871e-09,234,0.0011158832804426312,300.75,400.0,3819520,200.0,0.05597960551938791,-0.0013323060964467004
374,0.165625,342.21,1.408814413100481,0.016590594439185223,15.968717896938324,1.0430812835693359e-08,234,0.0011287299124333571,284.25,377.5000000000002,3829760,172.5,0.05621487979044668,-0.0011914577957213624
375,0.138037109375,343.27,1.425479644536972,0.016696547603351063,15.968717950582505,-1.564621925354004e-08,234,0.0009015529478574536,276.0,375.0,3840000,175.0,0.05087625437646255,-0.0008110636903438717
376,0.151708984375,346.26,1.5334732875227928,0.016101362287008668,15.96871789097786,2.6077032089233397e-09,234,0.0010965194724008142,267.75,375.0,3850240,150.0,0.05692691177818045,-0.0004741276454296894
377,0.16767578125,347.02,1.5463231712579728,0.01448890049214242,15.968717867136002,1.4528632164001465e-08,234,0.001189027949112642,269.0,427.5000000000002,3860480,125.0,0.05668727402017619,-0.0008620361342764227
378,0.1522216796875,349.4,1.5169470854103566,0.015975974235334433,15.968718093633651,9.313225746154785e-09,234,0.0010308665102854776,265.75,427.5000000000002,3870720,125.0,0.05517183125262849,-0.0007215156278107315
379,0.1443603515625,342.55,1.5087998643517495,0.01753162092063576,15.968718087673187,-3.725290298461914e-09,234,0.0010471744171852038,254.5,377.5000000000002,3880960,125.0,0.05252320133394559,-0.0005909548697673017
380,0.1215087890625,343.03,1.4666240133345128,0.017643647693330423,15.968717968463897,-1.080334186553955e-08,234,0.0008552350461371816,260.0,375.0,3891200,147.5,0.05437388749607645,-0.0008196890492399688
381,0.102685546875,337.25,1.3629279822111129,0.016273025347618385,15.968717896938324,-8.568167686462402e-09,234,0.0008188289783902291,256.5,350.0,3901440,150.0,0.04648933734350468,-0.0005562724563787924
382,0.1321044921875,339.24,1.3759570501744747,0.01660396536317421,15.968717974424361,-1.2665987014770507e-08,234,0.0010458595037363238,258.75,350.0,3911680,172.5,0.05086323779941637,-0.00044393021235009653
383,0.129443359375,340.26,1.456048484146595,0.017715729531482795,15.968718093633651,-1.1175870895385742e-08,234,0.0008672082469672659,268.0,350.0,3921920,172.5,0.05174091327656246,-0.0005126446023496101
384,0.1651611328125,337.02,1.4763960421085358,0.01565533273969777,15.968717902898788,-3.5017728805541994e-08,234,0.0011812100805911995,259.5,350.0,3932160,147.5,0.05268896110188148,-0.0010518681854591704
385,0.190087890625,341.89,1.406568406522274,0.016507713386090472,15.968718093633651,-7.078051567077636e-09,234,0.0012202637308831755,257.75,350.0,3942400,125.0,0.05275095356251598,-0.001309259239860694
386,0.1330810546875,341.27,1.285410140454769,0.015196173638105392,15.968717980384827,-1.1175870895385742e-09,234,0.0008969282681263735,250.0,350.0,3952640,125.0,0.04781428707375544,-0.000945840471831616
387,0.1046630859375,338.38,1.1146439999341964,0.01628488741116598,15.968717944622039,1.1548399925231934e-08,234,0.0007288298983340269,240.75,350.0,3962880,125.0,0.039551545063223004,-0.0008172589004971087
388,0.09716796875,339.73,1.0894024945795535,0.01485705331142526,15.968717992305756,9.685754776000977e-09,234,0.0007568626614087748,237.25,325.0,3973120,147.5,0.04252729479536595,-0.00040532369894208387
389,0.0805419921875,341.12,1.052324913814664,0.015227182637318037,15.968717795610427,-1.6391277313232423e-08,234,0.000598731136786057,232.0,302.5000000000002,3983360,147.5,0.03822236084287794,-0.0005575633695116267
390,0.065087890625,339.37,1.016221209615469,0.015770839728065766,15.968717968463897,-1.4528632164001465e-08,234,0.0005450803611118715,231.0,300.0,3993600,150.0,0.03970183768680591,-0.00013328189343155827
391,0.0894287109375,336.69,1.0873169787228107,0.017186017089989035,15.968717926740647,-1.080334186553955e-08,234,0.000702157743018006,239.75,325.0,4003840,150.0,0.04398824266202717,-0.0003088397956162225
392,0.1086181640625,331.73,1.1554128102958203,0.01680601114348974,15.968718016147614,1.862645149230957e-08,234,0.0008052976577147319,245.0,325.0,4014080,175.0,0.044708242060613454,-0.00043761275155702607
393,0.118017578125,329.73,1.210671828687191,0.01733169095823541,15.968717944622039,-1.1175870895385742e-09,234,0.0007702503223413259,250.0,325.0,4024320,175.0,0.04983678490810552,-0.0004667502667871304
394,0.13408203125,329.02,1.1994756147265435,0.01887974626151845,15.968717813491821,1.0058283805847169e-08,234,0.0008243111982508822,256.75,325.0,4034560,175.0,0.04938698231023109,-0.0008025845767406281
395,0.1193359375,327.21,1.2399535305798053,0.01798503917816561,15.96871812939644,-1.1175870895385742e-09,234,0.0008369090317671635,256.5,325.0,4044800,175.0,0.0504314567659734,-0.0003513418749207631
396,0.098486328125,329.19,1.2881037876009942,0.017629989111446774,15.968718063831329,-2.2351741790771484e-09,234,0.0007006789076612563,264.75,327.5000000000002,4055040,197.5,0.049350094551420934,-0.0004642395655537257
