P09:episode_rewards,P01:episode_rewards,PMM:episode_rewards,episode_length,explained_variance,frames,policy_entropy,grad_norm,fps,epoch_idx,value_loss,policy_loss,advantage_norm
292.20000000000005,67.4,164.48,1515.43,0.7104246616363525,5360000,0.9404602599143982,1.5025233107004754,270,670,0.13487066007219256,-0.025472809729399158,3.9942516565322874
290.2,61.900000000000006,161.83,1501.75,0.7050886625051498,5368000,0.9606553941965104,0.9237402009312404,270,671,0.06258122458122671,-0.03127293874626048,2.6995357954502106
283.70000000000005,61.900000000000006,159.67,1502.93,0.7082916516065597,5376000,0.9682613700628281,0.6364498353682586,270,672,0.03986269103595987,-0.0016848017970914953,2.237358956336975
290.2,61.900000000000006,161.76,1500.51,0.7764391338825226,5384000,0.9196340256929397,1.1992079837924594,270,673,0.09598412236198783,-0.01939315944095142,3.4101622664928435
290.2,61.900000000000006,163.99,1509.02,0.761534229516983,5392000,0.9138749116659164,2.0448457739277477,269,674,0.1436461899895221,-0.024548269057413565,3.854013774394989
290.2,67.4,167.15,1513.93,0.6673189330101014,5400000,0.9559533923864365,0.926261612321182,269,675,0.06302681354805827,-0.018883769918465985,2.715430771112442
290.2,61.900000000000006,166.79,1508.21,0.6497308194637299,5408000,0.9287905764579772,1.0998674286703254,269,676,0.08730802135542035,-0.014351719761034474,3.1588166749477384
283.70000000000005,61.900000000000006,169.93,1504.72,0.7394372320175171,5416000,0.9451653373241424,1.3205002810122206,269,677,0.10864043338224291,-0.022762105090660043,3.4982886135578157
283.70000000000005,67.4,171.29,1510.68,0.6976127046346664,5424000,0.9679258489608764,0.9096131546445476,269,678,0.06378505895845592,-0.013100725002586841,2.6275352990627288
283.70000000000005,67.4,170.98,1508.76,0.6322073614597321,5432000,0.9656026518344879,1.3205666080403524,269,679,0.10213685176800937,-0.034589631263224875,3.3925728571414946
281.1,2.0,140.29,1276.77,-0.03548014521598816,5440000,0.953248314857483,1.3747869206713705,269,680,0.09526159735396504,-0.05144353031064384,3.469333770275116
281.1,2.0,139.09,1265.38,0.6832169979810715,5448000,1.0241609513759613,0.48336360392804045,269,681,0.02652888708282262,0.0008575936395209282,1.8202283835411073
274.3,2.0,133.61,1243.63,0.5899833220243454,5456000,0.9666519129276275,0.6723867956586411,269,682,0.04650741050485521,-0.004535214711650042,2.3307491141557692
274.3,2.0,132.33,1229.04,0.7048833018541336,5464000,0.9557145398855209,1.2761536253474022,269,683,0.10319831761531532,-0.013143753024633043,3.37911740064621
259.2000000000001,2.0,128.64,1231.47,0.680987788438797,5472000,0.9620919650793076,0.7524526965783468,269,684,0.05705698168370873,-0.013488835186872166,2.532516121864319
270.3,2.0,129.36,1226.84,0.6488332456350326,5480000,0.9208849906921387,0.9215613820736434,269,685,0.07415490197017789,-0.015843395098600013,2.9459169816970827
273.2,2.0,131.48,1220.32,0.5726988238096237,5488000,0.9545912843942642,1.981679412350396,269,686,0.1861046242993325,-0.05551251952536404,4.377786391973496
259.5000000000001,2.0,126.54,1216.72,0.6604432702064514,5496000,0.9245302212238312,0.9178961910731003,269,687,0.06458445872180164,-0.025024862731515895,2.707455518245697
273.2,2.0,122.66,1194.12,0.7097099483013153,5504000,0.9763050895929336,1.2027027529773582,269,688,0.07987494880333543,-0.029515277620521373,3.0736936926841736
251.60000000000008,2.0,115.22,1167.37,0.6882062554359436,5512000,0.9473090595006943,0.8039573873826312,269,689,0.06019523034337908,-0.018562561005237514,2.533815423250198
257.2,2.0,117.03,1180.96,0.6387264776229858,5520000,0.9798518288135528,1.1171312294981341,269,690,0.0840387321356684,-0.016801624884828927,3.0230380433797834
251.80000000000007,2.0,116.08,1181.68,0.6248529106378555,5528000,0.9856612992286682,1.010243040790169,268,691,0.0777057974319905,-0.020354026002605677,2.9005829018354414
259.1,2.0,114.04,1184.46,0.622562729716301,5536000,0.9775279486179351,1.2730527689919426,268,692,0.13484153807163238,-0.03220771129010245,3.678160934448242
260.20000000000005,2.0,116.26,1186.04,0.7932375818490982,5544000,0.955715205669403,1.2018548334336605,268,693,0.09795853509102016,-0.007145941849739756,3.4028402543067933
268.70000000000005,2.0,120.78,1187.41,0.7001068305969238,5552000,0.9575938075780869,1.4513128157706077,268,694,0.1114132163207978,-0.024696508313063532,3.6270078134536745
268.70000000000005,2.0,125.68,1195.47,0.7234181141853333,5560000,0.979795686006546,1.3718404324326718,268,695,0.10943577111698687,-0.028437807660666295,3.56536297082901
280.20000000000005,4.0,139.19,1271.08,0.11537820637226105,5568000,1.0046301794052124,1.4923009052756473,268,696,0.1249585829861462,-0.060996936379233375,3.880760668516159
260.1,0.0,78.28,762.89,-0.4734524923563004,5576000,1.1408203309774398,0.6911522671616386,268,697,0.024678475761320443,-0.002882883471174864,1.7823565998673438
260.1,0.0,77.27,751.53,0.7055300712585449,5584000,0.9932103198766709,0.43382897439976825,268,698,0.024029675107449293,0.0022068519040476533,1.7378578406572343
259.20000000000005,0.0,73.21,729.67,0.6194550842046738,5592000,0.9639316648244858,0.7732858273074058,268,699,0.06179536745417863,-0.01642523319926113,2.6410484343767164
261.1,0.0,76.01,732.39,0.7550786906480789,5600000,0.9394135797023773,1.6786771314729227,268,700,0.13498597867786885,0.0025115312144043857,3.8912953293323516
261.1,0.0,77.21,735.9,0.6342378371953964,5608000,0.9962545818090439,1.2469585835111519,267,701,0.1198708884511143,-0.03877583078166936,3.3159011828899385
261.1,0.0,78.85,740.48,0.7029565119743347,5616000,0.9540897059440613,0.9723180071349456,267,702,0.08288575856015086,-0.0033310495696787256,3.0376213014125826
245.70000000000016,0.0,77.52,740.47,0.7328370678424835,5624000,0.9738568133115768,1.4386107021168602,267,703,0.10856431092135609,-0.022199990815133786,3.7267965030670167
226.9000000000001,0.0,72.18,742.48,0.6466041791439057,5632000,1.0227215176820754,1.1894310429955006,267,704,0.0785699808318168,-0.03107677559601143,2.850169323682785
235.9000000000001,0.0,75.69,754.29,0.7730683296918869,5640000,0.9775088375806809,1.039170282510634,267,705,0.06609859702177345,-0.017512518943694887,2.753754518032074
235.0,0.0,75.32,751.0,0.7492414152622223,5648000,0.9976292157173157,1.2401836971512898,267,706,0.08476675069890917,-0.01685520023409481,3.1428670728206636
264.40000000000003,0.0,88.81,815.95,0.6983576464653015,5656000,0.9793313854932785,1.208776110536108,267,707,0.09644223743118346,-0.017806901379954068,3.4400487470626833
265.3,0.0,97.62,883.23,0.6661317467689514,5664000,0.991914524435997,1.3317460114317996,267,708,0.10381516812369228,-0.015514961428416428,3.463423433303833
270.20000000000005,0.0,106.15,934.65,0.6993491339683533,5672000,0.9706715697050095,1.023315067692212,267,709,0.06355008362792432,-0.011072100805904483,2.802587931752205
270.20000000000005,0.0,113.59,1003.57,0.7339815306663513,5680000,0.9400181466341019,1.6694971899040794,267,710,0.13249434074386954,-0.03125078614917584,3.9110738599300383
296.9000000000002,0.0,132.66,1122.44,0.7611373615264893,5688000,0.9657799261808395,1.413069082768457,267,711,0.08980140612460673,-0.017169764689169822,3.4143884682655337
296.9000000000002,0.0,139.24,1177.29,0.7242316502332687,5696000,0.9640377616882324,1.0619701967458963,267,712,0.08495081878267229,-0.018810890417717017,3.0947662603855135
314.3,0.0,145.23,1211.39,0.7539108145236969,5704000,0.9635782063007354,1.5811250533729702,267,713,0.14912576399743557,-0.01292196778464131,4.2410828971862795
314.3,1.9000000000000004,160.45,1291.38,0.7990364331007004,5712000,0.9752836227416992,1.3085503525988746,267,714,0.10641750970389693,-0.02453331588942092,3.504808611869812
314.3,46.2,173.76,1394.92,0.7264877432584762,5720000,0.9767260503768921,1.7312271957253287,267,715,0.14446908068843187,-0.024125272805104032,3.9896661114692686
317.0,57.9,179.49,1442.55,0.7585155439376831,5728000,0.9664343816041946,1.024278651290868,267,716,0.07367413726635277,-0.01814795473474078,2.8700704073905943
314.3,27.8,161.26,1346.94,-0.29943549513816836,5736000,0.768127066642046,1.4949882574296292,267,717,0.0874348692689091,-0.040948815167794236,3.1054484486579894
314.3,17.9,154.55,1310.74,0.7325673937797547,5744000,1.0206104791164399,0.5059412167379458,267,718,0.026369946748018264,-0.009149871979898307,1.7626912021636962
308.6,17.9,151.54,1302.0,0.7108876371383667,5752000,1.0045001113414764,0.6040442244611677,267,719,0.042147101191803815,-0.007326875211438164,2.186568768620491
298.2,17.9,146.73,1293.29,0.7013016051054001,5760000,0.9959188604354858,0.8906644340810395,267,720,0.07357373510953039,-0.022936952220043168,2.8820711183547973
297.1,17.9,144.73,1285.83,0.64659654378891,5768000,1.0193856304883957,0.7795356028221033,267,721,0.062205511899665,-0.012881194914516527,2.789175386428833
291.6000000000001,17.9,144.1,1292.13,0.6991398918628693,5776000,0.9891716051101684,1.036543922089332,267,722,0.08292904282454401,-0.02222792190616019,2.961754176616669
291.6000000000001,17.9,140.17,1281.28,0.6569556361436844,5784000,1.0237355536222459,0.9332523323907135,267,723,0.06035243201069534,-0.017005614105728456,2.6486548578739164
291.6000000000001,17.9,139.44,1285.77,0.6997082793712616,5792000,0.9889708566665649,1.3624012618079058,267,724,0.10637053485959769,-0.013340627000434323,3.4920703911781312
292.50000000000006,17.9,139.56,1290.72,0.6066332250833512,5800000,1.0190883827209474,1.4096098066690703,266,725,0.10103967888746411,-0.025866854100313502,3.5116739535331725
297.1,17.9,141.15,1292.23,0.6489009892940522,5808000,0.9790416324138641,0.7007356766655326,266,726,0.048981530047021805,-0.011974846718949266,2.4194079142808915
283.9000000000001,17.9,135.7,1286.78,0.6892639541625977,5816000,0.9517925173044205,1.5462678494509188,266,727,0.13829643729142846,-0.013541376353241503,3.969368590116501
292.50000000000006,17.9,140.76,1294.15,0.6729203027486801,5824000,0.9533671945333481,1.5311270985760128,266,728,0.11559168411418795,-0.04055299064144492,3.7225250041484834
297.1,17.9,142.17,1307.14,0.708161461353302,5832000,0.948616469502449,1.1307026467974237,266,729,0.0798210611473769,-0.015363588558975606,3.110941803455353
286.6000000000001,17.9,138.91,1305.5,0.7580739438533783,5840000,0.9470772004127502,1.1271997814295787,266,730,0.06496326765976847,-0.012301604926469735,2.803782514333725
286.6000000000001,17.9,139.42,1305.04,0.7894221538305283,5848000,0.9463528400659561,1.2178766361286817,266,731,0.09050633584149181,-0.003415361852676142,3.1960525345802306
285.1,17.9,141.63,1325.57,0.7197124320268631,5856000,1.0108157587051392,1.8707607275141624,266,732,0.1477964490093291,-0.03561214271885547,3.8825236892700197
286.6000000000001,17.9,147.67,1351.45,0.7448036819696426,5864000,0.9764928311109543,1.2152663409426123,266,733,0.08975769683718682,-0.01824629175593145,3.2996161234378816
300.20000000000005,17.9,152.78,1361.35,0.7638065743446351,5872000,0.9605467969179153,1.1121444718982938,266,734,0.07364082459826023,-0.006958583252417157,3.045955547094345
301.1,27.6,164.17,1431.53,0.7153463357686997,5880000,1.0074146038293839,1.873968391238846,266,735,0.13595738736912608,-0.03265324924432207,3.9660351514816283
302.30000000000007,54.400000000000006,170.91,1470.52,0.7233366441726684,5888000,0.9985978645086289,1.2605320433564484,266,736,0.08383689569309354,-0.0171551413834095,3.1848666083812716
305.40000000000003,74.5,180.43,1525.4,0.7765688991546631,5896000,0.9398662853240967,1.5136620269665457,266,737,0.11002899384126068,-0.01852677948798373,3.486776599884033
310.1000000000001,78.0,187.15,1557.13,0.7273132216930389,5904000,0.9557347917556762,1.2231078473416523,266,738,0.08411042470484972,-0.01592973580933176,3.2245907151699065
310.1000000000001,83.39999999999999,192.47,1569.3,0.755516529083252,5912000,0.9578309172391891,1.3461742479197116,266,739,0.10907121582888067,-0.025901229919982144,3.612180993556976
320.40000000000003,83.39999999999999,197.13,1582.65,0.7106335151195526,5920000,0.9741525465250015,0.9694925292515153,266,740,0.07769833045080304,-0.023990855364481832,2.9798455369472503
324.1,84.9,204.36,1609.69,0.7525300860404969,5928000,0.9592084538936615,1.357867461466538,266,741,0.11605030946433544,-0.027313549594255165,3.700031419992447
324.1,84.9,204.22,1606.8,0.7880182772874832,5936000,0.9874759685993194,0.9330396575725994,266,742,0.07833268928341568,-0.012906230649532517,3.0264538776874543
328.1,86.89999999999999,212.33,1626.02,0.7836799162626267,5944000,0.9911854475736618,0.9122534477209063,266,743,0.07596833398099989,-0.01492810918338364,3.022636638879776
328.1,86.89999999999999,215.82,1630.92,0.8478504657745362,5952000,0.9593669480085373,1.2929197289656067,266,744,0.09104859173297881,-0.02218873305944726,3.2971731495857237
331.1,88.80000000000001,223.88,1655.93,0.7878589802980422,5960000,0.9835795539617539,1.361829827371354,266,745,0.10813519528135657,-0.02655548735987395,3.517960259914398
332.1,88.80000000000001,224.16,1665.05,0.7976711070537568,5968000,0.994433000087738,1.273474138137775,265,746,0.08644707230851054,-0.016145465799490923,3.1172028839588166
333.3,86.89999999999999,226.63,1667.42,0.7593125486373902,5976000,0.9707408523559571,1.4478787878749544,266,747,0.11201146739535034,-0.025987693407805636,3.7174177038669587
332.1,86.89999999999999,223.3,1669.75,0.7809141284227371,5984000,0.9509634947776795,0.9281095011965119,266,748,0.060690850745886565,-0.005305629212816711,2.7245486152172087
332.1,86.89999999999999,224.67,1672.06,0.7229740577936172,5992000,0.966234706044197,1.310371742952068,266,749,0.113503312850371,-0.008036153667781036,3.7545616459846496
332.1,86.89999999999999,223.98,1668.8,0.6776923257112503,6000000,0.9822031384706498,1.2199857407341914,266,750,0.1130702914018184,-0.027467291302746163,3.6420018553733824
333.3,88.80000000000001,225.74,1687.71,0.8126699477434158,6008000,0.9578664779663086,1.5507397104449734,265,751,0.10577234705910087,-0.01403785438509658,3.705502030849457
342.20000000000005,100.7,232.05,1688.88,0.8377534985542298,6016000,0.9238534444570541,1.0926157193290031,265,752,0.07411828358657659,-0.0068721163240843455,3.0127862441539763
342.20000000000005,100.7,231.68,1685.84,0.7533477860689163,6024000,0.940400349497795,1.6389493359814677,265,753,0.13062938382849099,-0.033380989518482236,3.848154299259186
342.20000000000005,88.80000000000001,227.75,1666.92,0.8003598749637604,6032000,0.9700048130750656,1.797574230407338,265,754,0.14007534548640252,-0.018648425944265908,4.045703046321869
342.20000000000005,107.7,231.32,1673.58,0.7640120172500611,6040000,0.9738102412223816,1.1551894218830758,265,755,0.09993023484945297,-0.026191037625540047,3.244359413385391
344.80000000000007,107.7,232.09,1677.43,0.7769619649648667,6048000,0.9498890417814255,1.036218368261043,265,756,0.07487900339066983,-0.008003691219346364,3.0591576611995697
344.80000000000007,107.7,234.1,1692.29,0.7954939270019531,6056000,0.929631205201149,1.3810601511251845,265,757,0.10668726962991058,-0.012359415962127968,3.5781571900844575
344.80000000000007,113.4,235.51,1708.76,0.7891621309518814,6064000,0.9512489926815033,1.5726553626182984,265,758,0.11286791989579797,-0.02042916310497276,3.6215924394130705
352.50000000000006,114.0,238.39,1701.33,0.8134604352712631,6072000,0.9529521644115448,1.1291052611920356,265,759,0.07838512088172138,-0.009807860766886733,2.9129921078681944
352.50000000000006,114.0,238.11,1703.9,0.7889557206630706,6080000,0.9606400156021118,1.6026168001080925,265,760,0.1278479649219662,-0.01779707124107517,3.832856812477112
352.50000000000006,113.4,238.87,1693.9,0.776545866727829,6088000,0.9394544327259063,1.8812190455739388,265,761,0.18222581401467322,-0.04490638146613492,4.594287444353103
357.1,107.7,234.94,1684.84,0.7615184783935547,6096000,0.9827242851257324,1.0938441939930863,265,762,0.09099842194467783,-0.016936113576521167,3.2941753494739534
357.1,107.7,235.22,1684.89,0.769813249707222,6104000,0.9675554585456848,1.1413208526853886,265,763,0.09170770943164826,-0.024069483312778174,3.333026821613312
346.2000000000001,103.0,229.0,1671.5,0.7895132708549499,6112000,0.9834664845466614,1.2865432361334288,265,764,0.10316907437518238,-0.020223652627901174,3.3968167984485627
354.3,103.0,228.5,1668.94,0.8052435576915741,6120000,0.9688330549001694,2.077619772355226,265,765,0.1833958567585796,-0.030426418934657706,4.391691966056824
357.1,103.0,229.59,1664.14,0.8388938504457474,6128000,0.9993721270561218,1.8226207472877172,265,766,0.15296127617359162,-0.023121189860394225,4.207395042181015
356.1,103.0,232.92,1663.48,0.8751104694604873,6136000,0.9955157732963562,1.6950362780268609,265,767,0.12058218265883625,-0.025690955235586444,3.876101813316345
356.1,103.6,233.43,1672.49,0.8671998023986817,6144000,0.9489801871776581,1.6127997343072418,265,768,0.12591072684153914,-0.023211135508026927,3.8675003266334533
356.1,99.39999999999999,234.74,1676.1,0.8578144931793212,6152000,0.9600959193706512,1.2068055648650575,265,769,0.09523914257995784,-0.01804366066491639,3.498303710222244
368.20000000000005,93.10000000000001,237.0,1678.59,0.8384541958570481,6160000,0.9477034014463425,1.479048345934799,265,770,0.11199318485334515,-0.008928026580251753,3.683532223701477
359.0000000000001,93.10000000000001,241.48,1683.65,0.8014619737863541,6168000,0.9310347616672516,1.4550943216111123,265,771,0.1354817094281316,-0.022118932422745274,4.082578984498977
358.1000000000001,93.10000000000001,239.86,1677.86,0.7695117300748825,6176000,0.973667123913765,1.7226558206627647,265,772,0.13192046866752208,-0.027465694318525493,3.9689417254924773
356.1,93.10000000000001,238.57,1678.25,0.8271911770105362,6184000,0.9326643770933152,1.058551841539171,265,773,0.08144190151244401,-0.006960447629680857,3.1259604787826536
356.1,93.10000000000001,238.42,1678.79,0.8351769411563873,6192000,0.8833005779981613,1.8732421588954147,265,774,0.15509151214733718,-0.013892080013174563,4.520579980611801
368.20000000000005,99.39999999999999,245.75,1688.49,0.8469409203529358,6200000,0.9361752665042877,1.022100421783017,265,775,0.06996850937604904,-0.021895679618464784,2.837361596822739
368.20000000000005,99.39999999999999,247.48,1692.48,0.8241434049606323,6208000,0.9155949658155441,1.3818121902063247,265,776,0.09954961982555688,-0.010601581083028578,3.595996080636978
357.2000000000001,99.39999999999999,245.82,1691.98,0.8710579007863999,6216000,0.9070167034864426,1.2212298865825035,265,777,0.08222386945039034,-0.009604231591802091,3.211758078336716
357.2000000000001,99.39999999999999,249.0,1688.02,0.7490911245346069,6224000,0.8607122892141342,2.1195442579882666,265,778,0.19620073663070797,-0.039739304988179354,4.889574551582337
355.1,99.39999999999999,247.15,1683.61,0.8337598687410355,6232000,0.9453977370262145,1.3504077122791047,264,779,0.09487785571254789,-0.02273563210997963,3.3656241047382354
356.50000000000006,106.30000000000001,248.78,1685.25,0.8197437715530396,6240000,0.9380505615472794,1.1972538829062502,264,780,0.08477140459232033,-0.017208951786669785,3.0484833025932314
361.70000000000005,110.6,253.63,1695.5,0.8168772667646408,6248000,0.9043727189302444,1.9675185111787141,264,781,0.14739676634781063,-0.01395533540053293,4.142101278305054
356.50000000000006,116.4,249.53,1702.44,0.8721658480167389,6256000,0.8585343039035798,1.6600939893270057,264,782,0.13923072680830956,-0.007307515653083101,3.9651920580863953
355.1,122.8,255.14,1715.02,0.7691808784008026,6264000,0.9182769495248795,1.437139420255549,264,783,0.11350982868112623,-0.01836286176927388,3.6102308082580565
355.1,122.8,255.92,1707.59,0.8041365283727646,6272000,0.9130506646633149,0.9536801998872337,264,784,0.07021974500268698,-0.020213296897127295,2.880261769294739
355.1,124.8,253.67,1708.42,0.7503920990228653,6280000,0.8807914924621582,1.3431470892528719,264,785,0.10507761670276522,-0.016077673786785453,3.309638457298279
356.50000000000006,124.8,257.12,1712.56,0.7613443106412887,6288000,0.912261455655098,1.6617697364968793,264,786,0.13229804389178754,-0.0272442213317845,3.9400965654850006
353.2,116.4,248.95,1692.41,0.7402240365743638,6296000,0.9172083812952042,1.6528953640180766,264,787,0.11883841341361404,-0.020966213886858896,3.8003971445560456
352.3,122.4,250.9,1696.52,0.823308841586113,6304000,0.9468245875835418,1.198209237747755,264,788,0.07157693506218493,-0.016492823602893624,2.863528343439102
355.50000000000006,122.4,250.58,1681.81,0.6643053323030472,6312000,0.9492755198478698,1.9834759362703211,264,789,0.21344885745085776,-0.03307752134700422,4.568173239231109
352.0,110.3,244.66,1667.26,0.8274028736352921,6320000,0.9676637369394302,1.1761099834656994,264,790,0.07042809116654097,-0.012462209176446777,2.843705265522003
352.0,113.7,244.69,1672.8,0.7069441390037536,6328000,0.9349141609668732,1.5696619414846813,264,791,0.13782146921381355,-0.026918213943718003,3.89401158452034
352.0,103.2,238.4,1656.36,0.8540501791238785,6336000,0.918834525346756,1.4561011257709935,264,792,0.1290729852952063,-0.020439873026916758,3.8291300570964815
349.3,103.2,240.91,1662.28,0.8698382604122162,6344000,0.9158488970994949,1.4278669132466288,265,793,0.11254292987287044,-0.02116136538566934,3.55372918009758
352.0,103.2,242.39,1667.25,0.8538173454999923,6352000,0.8961659032106399,1.7019605373569262,265,794,0.13756696318276226,-0.025226319299690658,3.900226378440857
349.3,103.2,241.74,1670.09,0.7573119568824768,6360000,0.8997232937812805,2.230002371912462,265,795,0.16033350456506013,-0.0211591065058019,4.399078571796418
343.40000000000003,95.4,234.74,1660.26,0.809680830836296,6368000,0.9059745621681213,1.197925488197395,264,796,0.11084736787714064,-0.025342997760744765,3.4982688915729523
343.40000000000003,95.4,233.58,1656.7,0.8136751466989517,6376000,0.9099006026983261,1.1934396520684905,264,797,0.08768270475789905,-0.008942945899016196,3.1153984653949736
347.20000000000005,95.4,233.3,1654.8,0.7810466587543488,6384000,0.8537108391523361,1.9558348403412156,264,798,0.1702027905639261,-0.01562551214482028,4.634587293863296
349.3,95.4,236.73,1649.88,0.8358618301153183,6392000,0.9062969893217087,2.0510859302479183,264,799,0.1477725675329566,-0.026409900209109764,4.249960042238236
352.70000000000005,89.7,236.49,1651.52,0.8423336368799209,6400000,0.9277844572067261,1.1237697391228152,264,800,0.07923232869710774,-0.02185866405663546,3.094917030334473
352.1,86.6,235.26,1645.4,0.8993876641988754,6408000,0.9429877966642379,1.0581402640956121,264,801,0.07724120519123971,-0.015442686518945266,2.9765901362895963
353.6,78.89999999999999,232.64,1636.43,0.8374068993330002,6416000,0.9172024440765381,1.4119489696870604,264,802,0.1233928762190044,-0.014870142787694931,3.832535932064056
353.6,70.4,230.47,1635.81,0.8069874006509781,6424000,0.9562673240900039,1.3642885756818162,264,803,0.0907887164503336,-0.01626737386744935,3.2997830295562744
353.6,70.4,230.76,1634.48,0.7759876823425294,6432000,0.9314355975389481,1.1743284823713218,264,804,0.10264615504071116,-0.019855279951007106,3.3551471960544585
359.1,70.4,234.4,1643.72,0.7764513504505157,6440000,0.9033331543207168,1.7999907711968899,264,805,0.1600854597054422,-0.03337882749037817,4.278457760810852
353.6,70.4,234.6,1641.99,0.8211984044313431,6448000,0.9374229419231415,1.8621769856962194,264,806,0.1423675013706088,-0.0011874833360343473,3.917835590839386
355.40000000000003,70.4,233.12,1641.04,0.777983757853508,6456000,0.9249249815940856,1.1500197641542012,264,807,0.08714205247350038,-0.021389664084163085,3.040649482011795
353.2,63.8,226.5,1629.71,0.48410494327545167,6464000,0.990444981455803,1.2867028382613557,264,808,0.10343778875190765,-0.03847712299204432,3.4797200465202334
353.2,63.8,225.23,1626.21,0.7551946103572845,6472000,0.9561326813697815,0.9415690137626518,264,809,0.05514881047420204,-0.00648558643180877,2.5669832646846773
352.1,63.8,225.11,1625.43,0.8375470864772797,6480000,0.9165001338720322,1.1510151173710328,264,810,0.09309728636406361,-0.0034243811367196033,3.187023838758469
348.40000000000003,63.8,220.61,1617.11,0.862110088467598,6488000,0.9239375209808349,1.6221946183823501,264,811,0.12180837778374552,-0.015355229270644486,3.7530599641799927
352.1,64.9,227.29,1639.86,0.7569252383708954,6496000,0.9279358315467835,1.5991529246407428,264,812,0.1686843379214406,-0.012788210799917578,4.461956222057342
353.2,63.8,226.72,1637.56,0.7877992522716523,6504000,0.9295140928030015,1.3978563443392924,264,813,0.11315974090248346,-0.015730708530172707,3.7446034491062163
353.2,61.900000000000006,224.45,1628.5,0.8562940609455109,6512000,0.8833863860368729,2.451343596792526,264,814,0.18320037538185716,-0.014957531321560963,4.87380788564682
360.40000000000003,61.900000000000006,228.15,1631.54,0.7478261685371399,6520000,0.9199547886848449,1.7552518255164633,264,815,0.1238039936311543,-0.024743170890724288,3.9803089821338653
360.40000000000003,61.900000000000006,229.7,1637.04,0.7639442133903503,6528000,0.8735788190364837,1.6294881494691384,264,816,0.1149862823355943,-0.024379769286315422,3.6528281068801878
360.40000000000003,61.900000000000006,232.85,1637.17,0.801724259853363,6536000,0.9139764797687531,2.0551500316409292,264,817,0.16710257961414754,-0.025261702873394826,4.52727786898613
361.3,59.9,232.11,1635.62,0.8633935850858688,6544000,0.9348451060056686,1.5672834524574386,264,818,0.13341838663443922,-0.025133892265439498,3.9632539987564086
361.3,59.9,231.25,1643.46,0.752992068529129,6552000,0.935720425248146,1.184301852065199,264,819,0.10169270194135606,-0.01605181209743023,3.4839875721931457
359.0,58.900000000000006,221.65,1616.46,0.8642399513721466,6560000,0.9160623592138291,1.567459594011529,264,820,0.13013935539871455,-0.01592673172970535,3.916423343420029
359.0,60.9,227.87,1635.05,0.8162881684303284,6568000,0.9098361933231354,1.3141368680450112,264,821,0.11845111907459796,-0.017079677453730256,3.6457523024082183
359.0,60.9,226.14,1612.24,0.8790739798545837,6576000,0.8680861622095108,1.753909815517181,264,822,0.135991997923702,-0.016120923679554835,4.202482744455337
359.0,60.9,228.38,1610.43,0.863621917963028,6584000,0.8856192010641099,1.263628615041347,264,823,0.1397976775187999,0.004112199189548847,3.9842562091350557
359.20000000000005,60.9,230.53,1619.25,0.8602891683578491,6592000,0.9132320600748062,1.783288688630459,264,824,0.18794638652354478,-0.03254304186004447,4.5978057980537415
364.0,60.9,234.02,1624.25,0.914495422244072,6600000,0.8731349325180053,1.6878971562904408,264,825,0.16869591917842627,-0.01972726288600825,4.387467077970505
366.1000000000001,60.9,236.09,1617.46,0.8656098163127899,6608000,0.9107296580076217,1.3572751823131832,264,826,0.12327870112843811,-0.004576230908860453,3.7344042265415194
366.1000000000001,60.9,236.09,1617.46,0.8179005300998687,6616000,0.8759580278396606,0.9916714115758946,264,827,0.05916251972317696,-0.011952241625986062,2.604053636789322
366.1000000000001,60.9,236.75,1620.85,0.824729533791542,6624000,0.8715964996814728,1.3693610944268346,264,828,0.11505894249305129,-0.0083091420870187,3.778901226520538
366.1000000000001,70.0,247.9,1636.21,0.8734136325120926,6632000,0.8768972259759903,1.690636963237632,264,829,0.1384495841152966,-0.030877488265396096,4.303952621221542
377.1,80.5,259.62,1673.04,0.7860066866874695,6640000,0.8892603528499603,1.1961536800989556,264,830,0.09386074285954236,-0.02031222973630065,3.433561314344406
377.1,80.5,263.45,1679.68,0.8349167490005494,6648000,0.8919400864839554,1.1392047217097698,264,831,0.08270577182527632,-0.011164258681237698,3.1168724954128266
377.1,80.5,267.88,1684.1,0.8101607328653335,6656000,0.8946885281801223,1.499479691402597,264,832,0.1519584743399173,-0.01981823442802124,4.267318373918533
374.1,2.0,194.2,1312.05,-0.2860855370759964,6664000,0.38690445830114184,1.9911664313812432,263,833,0.14012836103793233,-0.054902116768498675,3.859337177276611
374.1,2.0,181.06,1215.76,0.5027910017967224,6672000,0.9063550974428654,0.6201092570925573,263,834,0.03402087432797998,0.000670107682235539,1.9275928103923798
374.1,2.0,173.79,1193.41,0.766031504869461,6680000,0.9501237279176712,0.6282450142147982,263,835,0.03838349366560578,-0.004799423457443481,2.1045931231975556
374.1,2.0,171.35,1195.62,0.8327393621206284,6688000,0.9184635978937149,1.20376947320634,263,836,0.0948406164580956,-0.0039726462122052905,3.2124489223957062
374.1,2.0,179.38,1219.99,0.8623042005300522,6696000,0.9369648712873458,1.3457318795842559,263,837,0.13274070227518678,-0.01892377363983542,3.9093339407444
369.5,2.0,178.67,1222.94,0.823461903333664,6704000,0.9272922176122665,1.744782744099321,263,838,0.1340420212596655,-0.009098074737703427,3.755516871213913
365.40000000000003,2.0,175.56,1216.8,0.8449571895599365,6712000,0.9067297631502151,1.2859205543656496,263,839,0.09052269335836172,-0.02935465505204775,3.228630795478821
