policy_entropy,approx_kl_divergence,clip_fraction,fps,advantage_norm,episode_length,epoch_idx,PMM:episode_rewards,grad_norm,P09:episode_rewards,value_loss,frames,explained_variance,policy_loss,P01:episode_rewards
1.6712421528995036,0.0025843468869428295,0.168212890625,240,15.968719351291657,452.68,72,577.0,1.8185648522723128,775.0,0.11931605949066579,737280,0.9158601019531488,-0.013449885733643896,322.5
1.6943620979785918,0.0022448785290865416,0.143701171875,240,15.968719315528869,450.86,73,567.5,1.7020259062966148,775.0,0.12042928631417453,747520,0.8997832760214806,-0.012919863344723125,322.5
1.6778076224029064,0.0028275940519395934,0.1820556640625,240,15.968719166517257,450.45,74,557.75,1.7708615578695106,752.5000000000002,0.10162835463415831,757760,0.9270658124238252,-0.012914441649627406,322.5
1.6802207373082638,0.0026612193889607822,0.1610107421875,240,15.968719190359115,448.56,75,549.25,1.5662493909446875,750.0,0.0914181345840916,768000,0.9320459730923176,-0.013054426240705653,322.5
1.6906602531671524,0.002270658114639742,0.132763671875,240,15.968719291687012,451.94,76,545.75,1.6767137653904123,750.0,0.11722702360711992,778240,0.8913424100726843,-0.011247272064065329,322.5
1.678182803094387,0.0025263068063853373,0.148291015625,240,15.968719226121902,449.04,77,529.75,1.7097216806632551,727.5000000000002,0.11601788285188377,788480,0.9032454766333103,-0.011844881008801166,300.0
1.6758840583264827,0.002587878374288581,0.154248046875,240,15.968719351291657,454.76,78,549.5,1.7491115886232358,750.0,0.10149059797404333,798720,0.8790447123348712,-0.013214076090662275,300.0
1.6911207839846611,0.0024016934283739113,0.1608642578125,241,15.968719351291657,448.77,79,542.25,1.9559122792744987,750.0,0.14891625200398267,808960,0.8928346920758485,-0.011180996908660746,322.5
1.6834886722266673,0.0023049468682646247,0.147900390625,241,15.968719255924224,434.94,80,511.0,1.9283403191434183,727.5000000000002,0.16093059793347492,819200,0.8757028318941593,-0.010608317773585441,300.0
1.6918307803571224,0.0027203817270449863,0.160205078125,241,15.968719071149826,440.97,81,529.75,1.8043270344754163,775.0,0.1424416923429817,829440,0.8709440056234599,-0.011456618962984066,322.5
1.6879774749279022,0.0021290614321517925,0.12529296875,241,15.968719238042832,431.01,82,517.75,1.840203089758127,775.0,0.14487236586865038,839680,0.8816717099398375,-0.010753751314769033,300.0
1.6822480045258998,0.0023524528170699613,0.1533203125,241,15.968719226121902,436.04,83,514.75,1.6828337617480795,775.0,0.12556441952474415,849920,0.8825876299291849,-0.012168382924028266,297.5
1.687768267840147,0.0026089458525123594,0.1580322265625,241,15.968719285726547,449.42,84,532.25,1.5918943725600756,775.0,0.11149649845901877,860160,0.9086569350212812,-0.011724913162470329,297.5
1.6885096043348313,0.0023749197135205834,0.1640869140625,240,15.968719297647477,454.54,85,544.25,1.8352744374931977,775.0,0.10593234556727112,870400,0.9232206884771585,-0.012472434950177557,300.0
1.6860106579959393,0.0024672274205616656,0.1530517578125,240,15.9687191426754,459.59,86,555.5,1.7174306940168247,775.0,0.1241717086173594,880640,0.9227961674332619,-0.012858561926623224,300.0
1.6814671635627747,0.0025376406303169686,0.1729248046875,240,15.968719232082368,465.84,87,595.25,1.7255727210138527,825.0,0.12818224211223422,890880,0.927794200181961,-0.012795888577602454,322.5
1.6790075466036796,0.0025888003476214434,0.15,240,15.968719190359115,472.3,88,611.25,1.737527701668153,825.0,0.12749341053422542,901120,0.9143893226981163,-0.012613258093551849,325.0
1.6686194330453872,0.0023791972773327488,0.1531982421875,240,15.968719220161438,459.45,89,584.25,1.9077459454929624,775.0,0.18674748432822524,911360,0.8819711189717054,-0.012040443757723552,322.5
1.677931722253561,0.0026602943509263398,0.1692138671875,240,15.968719220161438,474.54,90,611.75,1.7185864948660563,777.5000000000002,0.10880189277231693,921600,0.9235144600272178,-0.013401492036064156,325.0
1.6715088218450547,0.0025229495046917927,0.15634765625,240,15.968719315528869,473.47,91,641.25,1.7257592620871278,800.0,0.2754649044014513,931840,0.8834216684103012,-0.013380168905860046,322.5
1.6754053346812725,0.00281343965921255,0.1821044921875,240,15.968719297647477,479.36,92,644.5,1.7067422500772191,800.0,0.08616026150994002,942080,0.8986004818230867,-0.01355842126722564,325.0
1.6677642658352851,0.0028581377375761314,0.1782958984375,240,15.968719339370727,482.12,93,673.0,1.6134929861652068,800.0,0.10935563021339476,952320,0.9179650463163853,-0.012745697249192745,372.5
1.670607828348875,0.0024315226001820857,0.1463134765625,240,15.968719148635865,480.56,94,676.25,1.6459266367696,800.0,0.09428525671828539,962560,0.939312219247222,-0.012944468173373025,375.0
1.6752781346440315,0.002609859459448996,0.1699951171875,240,15.968719112873078,480.83,95,672.75,1.7371211663509516,827.5000000000002,0.10660369393881411,972800,0.9159991379827261,-0.013429641885886667,372.5
1.6632501430809499,0.0021885145156832803,0.129638671875,240,15.968719160556793,476.64,96,632.75,2.0040349074914694,825.0,0.16583038037642836,983040,0.8896117351949215,-0.010733798482033308,325.0
1.6682231262326241,0.0024107800030381743,0.160302734375,240,15.968719291687012,481.88,97,635.0,1.6460119431257616,825.0,0.09685286162421107,993280,0.9357672732323408,-0.012899121295777149,325.0
1.6593071408569813,0.002688072761475615,0.1721435546875,240,15.968719291687012,491.16,98,644.5,1.6370685310757807,825.0,0.09810680781956763,1003520,0.917642205953598,-0.013744406369369244,350.0
1.662180808931589,0.0025980077781472375,0.1538818359375,240,15.968719226121902,492.46,99,644.25,1.7842115692202207,825.0,0.1113382181385532,1013760,0.9376180868595838,-0.012563405279797735,350.0
1.6758929736912251,0.0024552316847805877,0.1538330078125,240,15.96871920824051,498.45,100,648.25,1.7788114502952639,825.0,0.1056829426670447,1024000,0.9331467613577843,-0.012786199053152814,350.0
1.6853736609220504,0.002398362990175275,0.1578125,240,15.968719387054444,508.54,101,644.5,1.5810146541743766,800.0,0.07682722865138203,1034240,0.9544438410550355,-0.014084916707361117,397.5
1.672534992545843,0.0029137599564367815,0.1745849609375,240,15.968719184398651,501.84,102,641.0,1.4605905499184368,800.0,0.08836508602835239,1044480,0.9469453945755959,-0.013766379925073124,350.0
1.6872979544103146,0.0023216023894977672,0.154150390625,240,15.968719375133514,505.95,103,669.25,1.7493649522107482,800.0,0.32742663056124,1054720,0.8674266248941421,-0.01152223275785218,350.0
1.6828019618988037,0.0023491717685831907,0.1423095703125,240,15.968719279766082,498.74,104,650.25,1.9148379862800062,777.5000000000002,0.18512128796428443,1064960,0.8927733898162842,-0.011849635928228963,325.0
1.6967947259545326,0.0025648724895066363,0.16279296875,240,15.968719297647477,487.11,105,641.75,1.6520697100340527,775.0,0.12754058463033288,1075200,0.9334377720952034,-0.013430408255590009,347.5
1.6782613322138786,0.002498877898563353,0.14814453125,240,15.968719321489335,474.61,106,637.5,1.6916087461740026,775.0,0.13139434424228966,1085440,0.9385180387645959,-0.014217957903019851,325.0
1.6805197328329087,0.0027179386224364327,0.1650390625,240,15.96871924996376,477.66,107,650.0,1.7178863329340488,775.0,0.11056527856271714,1095680,0.9331205643713474,-0.013634730818739626,372.5
1.6753086619079114,0.0025353650281207335,0.1488525390625,240,15.968719321489335,483.38,108,624.5,1.6483554706357377,775.0,0.13964943180326372,1105920,0.9063266545534134,-0.01234508749221277,375.0
1.6662063844501973,0.00229351558725767,0.15048828125,240,15.968719255924224,480.58,109,629.0,1.8880922815124106,800.0,0.3015745802316815,1116160,0.8437818273901939,-0.011237732728295669,325.0
1.6596779137849809,0.0027109014569308343,0.179541015625,240,15.968719184398651,486.19,110,644.5,1.6234756220927349,800.0,0.0628721272572875,1126400,0.9628001417964697,-0.013629392026996357,350.0
1.6698820307850837,0.0027827806850158213,0.16552734375,240,15.96871947646141,485.33,111,644.75,1.891280313513192,800.0,0.15231177150271832,1136640,0.9000656712800265,-0.012764764923485928,347.5
1.6708593092858792,0.002766271471842039,0.1757568359375,240,15.968719244003296,491.13,112,681.75,1.6791887498916125,800.0,0.23965437633451075,1146880,0.8758854385465383,-0.013558546066633426,325.0
1.6685052827000617,0.0024522177574911887,0.1552978515625,240,15.968719297647477,494.35,113,652.5,1.833365243886167,800.0,0.16039008067455143,1157120,0.9147964771836996,-0.01198776460805675,325.0
1.6584315605461597,0.0025584670838046343,0.1710693359375,240,15.968719226121902,499.39,114,685.0,1.6229147093174503,802.5000000000002,0.10088281533680857,1167360,0.9414975952357054,-0.013975723465409828,375.0
1.6604068033397197,0.0028849124513957197,0.170703125,240,15.968719273805618,503.44,115,686.75,1.6423519106250937,825.0,0.10443410000298173,1177600,0.9435043334960938,-0.013419562734634382,397.5
1.659561524540186,0.0023864446714700104,0.1617431640625,240,15.968718993663789,514.44,116,694.25,1.7882822026301106,850.0,0.09651263346895575,1187840,0.9417562834918499,-0.013006754582602299,400.0
1.665108260512352,0.0022210837330479656,0.152880859375,240,15.968719291687012,502.37,117,694.75,1.7616871760132091,850.0,0.2583637410076335,1198080,0.9056882847100496,-0.01240678078320343,397.5
1.6745909363031388,0.0022042315826073075,0.1432861328125,240,15.968719345331191,502.01,118,726.75,1.8063747321705876,850.0,0.11730054770596325,1208320,0.9298268381506205,-0.013081097867689096,425.0
1.671557766199112,0.002485536870381431,0.1735595703125,239,15.968719071149826,500.23,119,758.25,1.9455932429714573,850.0,0.32541237366385756,1218560,0.8759954523295164,-0.012339133935893188,425.0
1.658725332468748,0.0027170941919852157,0.172998046875,239,15.96871913075447,499.85,120,744.25,1.6865854941108478,825.0,0.10367606768850238,1228800,0.9326972462236881,-0.014095127239852446,422.5
1.6682927310466766,0.0025233122660441483,0.1505615234375,239,15.968719285726547,496.37,121,753.25,1.6251598867418078,825.0,0.12293263867031783,1239040,0.9304297734051943,-0.01253898783470504,422.5
1.6805474773049354,0.0023978520250810204,0.147802734375,239,15.968719273805618,492.39,122,695.25,1.6784315526387659,825.0,0.13256695554591716,1249280,0.9316690977662802,-0.013037817614895175,400.0
1.6899421267211436,0.002339651231818904,0.1509765625,239,15.968719309568405,500.83,123,680.0,1.548796628580727,825.0,0.10920366793870925,1259520,0.9175606090575457,-0.01373442277981667,400.0
1.6626313745975494,0.002584305543098553,0.1567138671875,240,15.96871908903122,511.73,124,645.5,1.6766320095267915,825.0,0.11015010487753898,1269760,0.912617914378643,-0.013115419196037693,400.0
1.670233679562807,0.002342029329406906,0.153955078125,240,15.968719148635865,515.41,125,651.5,1.7228627024542853,827.5000000000002,0.089163884811569,1280000,0.9493121240288019,-0.013928231153113303,400.0
1.6616318248212338,0.0022916402086596895,0.1403076171875,240,15.968719148635865,521.86,126,708.5,1.8730767491461766,930.0000000000005,0.2898951987735927,1290240,0.8793419040739536,-0.012153124834730989,425.0
1.65996231213212,0.002819527538781894,0.17890625,240,15.968719333410263,531.71,127,718.75,1.6539335187147848,980.0000000000005,0.11200633004773408,1300480,0.9490203846246004,-0.01424542169115739,447.5
1.6612221799790858,0.0024387704312861065,0.1615478515625,239,15.96871930360794,525.18,128,725.0,1.819714829969054,977.5000000000002,0.33281107447110114,1310720,0.8957127954810857,-0.012418265604719637,450.0
1.670951721072197,0.0024479082625478697,0.1616943359375,239,15.968719357252121,518.63,129,748.75,1.6198544502105523,1017.5000000000015,0.11217299520503729,1320960,0.9380679696798324,-0.013542059965038789,450.0
1.6863295331597328,0.0024153290479265134,0.1464599609375,239,15.968719202280045,521.44,130,733.25,1.5338166190254083,977.5000000000002,0.16124623643700034,1331200,0.8730225950479508,-0.01261874697956955,450.0
1.658110374212265,0.0023893802571368404,0.1667236328125,239,15.968719154596329,524.49,131,678.5,1.6987786520321535,887.500000000001,0.12563067730516195,1341440,0.9402517832815647,-0.013182259484892711,447.5
1.6510466836392879,0.002699316935195723,0.173486328125,239,15.968719172477723,529.96,132,687.0,1.6326303565837406,887.500000000001,0.09160631611011923,1351680,0.9510032635182142,-0.013250464342854684,450.0
1.661269559711218,0.0025246087573353513,0.155908203125,239,15.968719327449799,535.98,133,678.0,1.6053460472133403,852.5000000000002,0.11073974000755697,1361920,0.9249525893479585,-0.012389187462395057,447.5
1.664644393324852,0.0021319575564010393,0.141796875,239,15.968719202280045,538.19,134,653.25,1.7724174887473159,875.0,0.21166153012309225,1372160,0.898924857378006,-0.011193524359259754,447.5
1.6673555754125118,0.0021157314921996413,0.1455322265625,239,15.96871924996376,530.93,135,735.0,1.861362524416736,932.5000000000007,0.4181726662442088,1382400,0.8462361879646778,-0.011684692754352,447.5
1.6664947979152203,0.0023986702848336405,0.155517578125,239,15.96871920824051,524.89,136,739.5,1.7642437325740272,902.5000000000001,0.15413379434030502,1392640,0.9217070732265711,-0.012979622172861128,450.0
1.6814961574971676,0.0021055565605823737,0.1543701171875,239,15.968719321489335,518.14,137,760.75,1.82765185751831,902.5000000000001,0.39048560133669524,1402880,0.8539700202643872,-0.010755458114363136,425.0
1.6775224581360817,0.002066770051442612,0.14033203125,239,15.96871936917305,517.3,138,816.25,1.9389485656729586,902.5000000000001,0.3980647791642696,1413120,0.8378165181726217,-0.009757621735479916,425.0
1.6604785017669201,0.0022063615808977873,0.13076171875,239,15.968719220161438,517.11,139,842.75,1.9274243550847174,925.0,0.36793310097418724,1423360,0.8365574114024639,-0.011385370587231592,425.0
1.6354558348655701,0.00260403138800063,0.162060546875,239,15.968719339370727,519.93,140,877.5,2.4580431940132867,867.5000000000015,0.8303059799829497,1433600,0.7619244694709778,-0.009713834954891355,425.0
1.6438708573579788,0.0023503063222054597,0.151904296875,239,15.968719410896302,528.57,141,920.5,1.820837151790169,1002.5000000000002,0.11528495317324997,1443840,0.9545342933386565,-0.012816774509701645,425.0
1.6519544407725335,0.002187456484694251,0.156005859375,239,15.968719267845154,528.39,142,910.25,2.0374758822470924,932.5000000000007,0.3856284343637526,1454080,0.8440349623560905,-0.01130760299929534,422.5
1.672105210274458,0.0022414010827449993,0.1477783203125,239,15.968719118833542,532.48,143,929.5,2.13384683836036,1030.0000000000005,0.4851512200664729,1464320,0.8394188836216927,-0.011122613991028629,425.0
1.669176448136568,0.002149879642297815,0.15078125,239,15.968719285726547,531.21,144,944.25,2.0543436636276473,1007.5000000000007,0.20172643621917813,1474560,0.8958142768591643,-0.012462663171754684,422.5
