explained_variance,value_loss,approx_kl_divergence,epoch_idx,advantage_norm,clip_fraction,P09:episode_rewards,fps,frames,episode_length,grad_norm,policy_entropy,policy_loss,P01:episode_rewards,PMM:episode_rewards
-3.725290298461914e-09,0.0067244427836158135,0.001005753746096616,524,15.968717360496521,0.26650390625,230.0000000000004,195,5365760,316.77,0.05137324112374301,1.730468862503767,-0.00046421980623563287,0.0,118.75
-2.6077032089233397e-09,0.006691219377717062,0.0008710154502324485,525,15.968717533349992,0.22802734375,230.0000000000004,195,5376000,313.99,0.050707219180597465,1.741716956347227,-0.00039421223300450947,22.500000000000007,112.0
1.1175870895385742e-09,0.008486586753031133,0.001248019639621134,526,15.968717443943024,0.2912841796875,252.50000000000023,195,5386240,315.97,0.05353598595732263,1.765377016365528,-0.0008591888905357337,0.0,122.0
2.570450305938721e-08,0.0059456736642459875,0.0009862761668557596,527,15.968717020750045,0.2521484375,252.50000000000023,195,5396480,317.1,0.05049474268801133,1.7568442299962044,-0.0006481956461357186,0.0,123.5
-8.568167686462402e-09,0.006913913266544114,0.0008068690575157688,528,15.968717885017394,0.23115234375,285.00000000000085,195,5406720,323.42,0.052186371972378895,1.7551357589662075,-0.000382428689772496,0.0,136.25
2.0489096641540527e-08,0.006931907155558292,0.001312486477642949,529,15.968717342615127,0.322021484375,227.5000000000002,195,5416960,315.81,0.05046345730647077,1.7533168949186801,-0.0007706451600824948,22.500000000000007,114.75
-2.2724270820617674e-08,0.008614324056907208,0.0011006247895466003,530,15.968717783689499,0.2821533203125,250.0,195,5427200,317.9,0.055630166920381675,1.7576006956398487,-0.0006664033855486196,25.0,127.25
-6.332993507385254e-09,0.006548724343721802,0.0011319071170021288,531,15.96870647072792,0.280712890625,250.0,194,5437440,319.82,0.05020940123156391,1.757622731477022,-0.0006619188272452448,25.0,125.0
-1.30385160446167e-08,0.006616243569533253,0.0009618301379617833,532,15.968717360496521,0.24443359375,257.5000000000006,194,5447680,320.64,0.05151970262317292,1.744931598752737,-0.000606310689181555,25.0,129.5
-1.9744038581848144e-08,0.007211957725508001,0.0010317285593771431,533,15.9687175989151,0.27705078125,257.5000000000006,194,5457920,318.39,0.05313017637583924,1.7241993941366673,-0.0006438749118387932,25.0,122.75
-7.450580596923829e-10,0.003590409789385518,0.0010812213459985287,534,15.9687120616436,0.292626953125,200.0,194,5468160,309.35,0.04518298697583748,1.674231009185314,-0.0008008503158634994,22.500000000000007,105.25
-5.587935447692871e-09,0.004408223685425127,0.0011342033759405012,535,15.968716019392014,0.2895751953125,175.0,194,5478400,301.02,0.046380582530012,1.6718772418797017,-0.00045869367895647886,0.0,80.5
1.9744038581848144e-08,0.00580957480356119,0.0009407047803762225,536,15.968716549873353,0.272021484375,125.0,194,5488640,298.96,0.04946556914050802,1.6919381201267243,-0.0006449896673075273,0.0,61.0
6.7055225372314455e-09,0.005188545463533955,0.0010758675580149202,537,15.96871758699417,0.29599609375,175.0,194,5498880,302.13,0.049657303508580095,1.6896766409277917,-0.0007692591636441648,0.0,78.75
-9.313225746154785e-09,0.006581196675847422,0.0009804722789397147,538,15.968716907501221,0.2798095703125,225.0,194,5509120,308.76,0.04903036853214125,1.7204783327877522,-0.0007229051625472493,0.0,89.5
-4.470348358154297e-09,0.007465575554670067,0.0009322822890709404,539,15.96871775984764,0.2898681640625,225.0,194,5519360,312.99,0.0530070004904993,1.7353185787796974,-0.0005651341205521021,0.0,101.5
-2.8312206268310546e-08,0.008220756126200967,0.0010508393318559683,540,15.968712943792344,0.2921142578125,250.0,194,5529600,321.01,0.05074627934958161,1.723824979364872,-0.0007965137741848593,0.0,114.25
1.1548399925231934e-08,0.009788411241061112,0.0007253872762305491,541,15.968717753887177,0.22255859375,275.0,194,5539840,327.27,0.054654181497732324,1.7271448530256748,-0.0006626306098041823,25.0,147.0
-7.450580596923829e-10,0.009737492834028671,0.0008843127401320317,542,15.968717813491821,0.25263671875,400.0,194,5550080,338.37,0.05382257577446459,1.7206067629158497,-0.0008120445534586906,25.0,167.75
7.450580596923828e-09,0.00896328075314159,0.0009419243762522455,543,15.968717354536057,0.27900390625,355.00000000000045,194,5560320,338.8,0.05137402590230441,1.730155086517334,-0.0007928632006951375,25.0,167.25
-3.7252902984619143e-10,0.009853832083354063,0.0009129415277257635,544,15.9687175989151,0.276025390625,352.5000000000002,194,5570560,342.94,0.05480979282249152,1.7396032728254796,-0.0011495169026602525,25.0,176.25
-6.7055225372314455e-09,0.009092551550020289,0.0009161153056084004,545,15.96871782541275,0.267724609375,307.5000000000006,194,5580800,334.37,0.05385118522868455,1.7442438386380672,-0.0006162443667562911,25.0,171.75
-2.0489096641540527e-08,0.008387411155763403,0.0009241410629670099,546,15.968717563152314,0.2471435546875,375.0,194,5591040,332.47,0.05029687632754874,1.7524235405027866,-0.0006158018401038135,25.0,169.25
1.3783574104309083e-08,0.010000483937983518,0.0009644708610409225,547,15.968717849254608,0.250341796875,377.5000000000002,194,5601280,330.23,0.05545418849824464,1.7558053128421307,-0.000611427980766166,25.0,163.0
-3.725290298461914e-09,0.009002938115190772,0.0009229093716839997,548,15.968717509508133,0.27802734375,350.0,194,5611520,330.85,0.05459558743870706,1.7578848630189896,-0.00061739740849589,25.0,158.0
-1.7508864402770997e-08,0.008232384649863889,0.000867993944166301,549,15.968717700242996,0.27900390625,350.0,194,5621760,336.17,0.05220991494526002,1.758429931104183,-0.0010048854230262805,25.0,163.0
-2.6077032089233397e-09,0.008854416719805159,0.0008665519604818428,550,15.968717604875565,0.2464111328125,305.00000000000045,194,5632000,337.4,0.05367641421686433,1.7536205805838108,-0.000770264765014872,50.0,163.25
1.1175870895385742e-09,0.008327613710616789,0.0008749371088811131,551,15.968717652559281,0.2344970703125,277.5000000000002,194,5642240,334.09,0.05190108772763462,1.736838985234499,-0.0004473269980735495,47.50000000000001,153.5
-1.3783574104309083e-08,0.009129344957182184,0.0008309414292753559,552,15.96871787905693,0.23857421875,255.00000000000043,194,5652480,330.64,0.05180365183304046,1.6988572932779789,-0.0008241862393333577,25.0,148.0
0.0,0.010254985138271878,0.0008508672214929902,553,15.968717730045318,0.2573486328125,300.0,194,5662720,332.54,0.054025974498613905,1.6836012199521064,-0.0008549295904231258,25.0,155.0
-1.7881393432617187e-08,0.012099650509480853,0.0008796415308182759,554,15.968717819452285,0.259716796875,427.5000000000002,194,5672960,342.26,0.057577300604673164,1.6928898632526397,-0.0007154114377044607,47.50000000000001,185.5
1.862645149230957e-09,0.009966215468011796,0.0007988855620794765,555,15.968717437982558,0.2546875,500.0,194,5683200,354.23,0.05461528876281731,1.6916363842785358,-0.000978608866716968,50.0,213.25
3.7252902984619143e-10,0.010022313972876873,0.0008282160787160819,556,15.96871787905693,0.2367431640625,455.0000000000004,194,5693440,355.52,0.0534917042840613,1.6710377611219882,-0.0005614742469333578,72.50000000000001,209.25
-1.4901161193847656e-08,0.010682749690749916,0.0007297386258755978,557,15.968717789649963,0.1798828125,402.5000000000002,194,5703680,354.12,0.05219555105824062,1.691625015437603,-0.00038326216090354135,50.0,194.75
-1.825392246246338e-08,0.009038911529842153,0.0008300776045359725,558,15.968717747926712,0.260400390625,410.00000000000085,193,5713920,347.32,0.052004132569901176,1.7131070330739022,-0.0006696969288896071,25.0,187.25
-1.1920928955078126e-08,0.008770355158230814,0.0009044219261198805,559,15.968717670440673,0.2666748046875,500.0,193,5724160,345.22,0.05390263352783141,1.7159159757196902,-0.0006245038741326426,25.0,194.0
-4.097819328308106e-09,0.010034912047558464,0.0008896814005197485,560,15.968717551231384,0.254931640625,375.0,193,5734400,343.38,0.055178666206733715,1.715999010205269,-0.0009323893020336982,25.0,182.5
-2.644956111907959e-08,0.006740732602202116,0.0008546434447822548,561,15.968717354536057,0.2538818359375,325.0,193,5744640,337.16,0.047992347791287825,1.714444951713085,-0.0009116590008488856,25.0,154.75
2.6077032089233397e-09,0.007915022442830377,0.0010562859761591881,562,15.968717581033706,0.328173828125,275.0,193,5754880,331.61,0.05399489352900995,1.7047351323068143,-0.000916646448422398,25.0,133.25
-1.862645149230957e-09,0.009616439585624904,0.0006956310306918568,563,15.968717432022094,0.1824462890625,275.0,193,5765120,327.34,0.05232376109961208,1.6922397874295712,-0.0005016962062654784,25.0,135.5
-9.685754776000977e-09,0.009087773735518567,0.0007916730524073045,564,15.968717688322068,0.2529052734375,252.50000000000023,193,5775360,329.23,0.053117484326813735,1.683695711195469,-0.0009155483501672279,47.50000000000001,138.5
4.097819328308106e-09,0.007319505883469901,0.0011836204130247553,565,15.968717354536057,0.3318359375,300.0,193,5785600,335.17,0.05081270055976733,1.6712160527706146,-0.001052274400171882,25.0,156.5
4.8428773880004884e-09,0.0074056768332752656,0.0007629599626952199,566,15.968714672327042,0.2447021484375,277.5000000000002,193,5795840,338.9,0.051779719346328225,1.7337195202708244,-0.0006007925589074148,25.0,150.75
-1.1920928955078126e-08,0.007736032538559812,0.0010346246999148434,567,15.968717616796493,0.29462890625,350.0,193,5806080,331.88,0.05227949484802356,1.7440620169043541,-0.0007713796749158064,22.500000000000007,145.0
-7.078051567077636e-09,0.009881636266072746,0.0009921187520575358,568,15.968717843294144,0.3037841796875,430.0000000000004,193,5816320,335.32,0.05481441892613155,1.750033052265644,-0.0009290733458328759,25.0,153.0
-5.587935447692871e-09,0.008622483701310557,0.0008372865991873368,569,15.968717575073242,0.254248046875,402.5000000000002,193,5826560,334.44,0.052892523378859115,1.7748649649322032,-0.000641421317232016,25.0,156.5
1.30385160446167e-08,0.01130984513583826,0.0006209340885448,570,15.968717956542969,0.21142578125,477.5000000000002,193,5836800,343.3,0.05643390853175443,1.7750680610537528,-0.0005815037222419051,47.50000000000001,189.25
-2.9802322387695314e-09,0.010657451167389809,0.0007530433904634037,571,15.968717730045318,0.2543212890625,427.5000000000002,193,5847040,343.24,0.05691011265200996,1.738224735110998,-0.0008128702535032062,47.50000000000001,193.0
-8.568167686462402e-09,0.011258678911872266,0.0006810193232865913,572,15.968717944622039,0.226708984375,525.0,193,5857280,347.01,0.05575016031692141,1.7327624142169953,-0.000647246574953897,50.0,211.75
-4.8428773880004884e-09,0.011838539205200505,0.0006121470510493055,573,15.968717652559281,0.1945556640625,550.0,193,5867520,349.56,0.05495492513001289,1.7357858523726464,-0.0006329634874418843,75.0,225.75
-2.60770320892334e-08,0.009416960681846831,0.0010164369016052888,574,15.968717777729035,0.3154052734375,502.5000000000002,193,5877760,347.02,0.05523949146163498,1.726151217520237,-0.0010300625679519726,50.0,213.5
-2.1979212760925294e-08,0.00955558391251543,0.0006872609924840845,575,15.968717479705811,0.230419921875,430.0000000000004,193,5888000,342.93,0.051842626042455896,1.7143269062042237,-0.0008172047346306499,50.0,194.25
1.5273690223693846e-08,0.009779603601782583,0.0008128253995941748,576,15.968717873096466,0.2580810546875,380.00000000000045,193,5898240,343.73,0.053154180033034196,1.7025767244398593,-0.0003723426299984567,50.0,181.75
-1.1175870895385742e-08,0.012150255387768993,0.0008095208394024667,577,15.96871793270111,0.2630126953125,525.0,193,5908480,348.56,0.05571203004334444,1.722640285640955,-0.000709231807559263,50.0,201.0
-8.195638656616212e-09,0.010507064397097565,0.0009096665558715244,578,15.968717867136002,0.2991943359375,527.5000000000002,193,5918720,354.48,0.056962480851543616,1.7238232903182507,-0.0009716958174976753,72.50000000000001,220.5
5.587935447692871e-09,0.009495743590741767,0.0006758180587759455,579,15.968717575073242,0.231201171875,550.0,193,5928960,354.06,0.05621542580748155,1.7173051550984382,-0.0005470516782224877,50.0,221.25
6.332993507385254e-09,0.009699950493286025,0.0009653631163359933,580,15.96871675848961,0.292724609375,550.0,193,5939200,357.8,0.054060942275154,1.7377499237656593,-0.0008193635887437268,50.0,228.5
-1.3411045074462891e-08,0.009461816577822902,0.0007209171144495485,581,15.968717795610427,0.249755859375,500.0,193,5949440,350.72,0.054676803104077895,1.7484043031930923,-0.0005928128775849473,50.0,200.25
-1.1175870895385742e-08,0.0061555439720223145,0.0008192034657923842,582,15.968717163801193,0.274853515625,430.0000000000004,193,5959680,337.86,0.049526545622265813,1.7139015272259712,-0.0006564946779690217,25.0,164.25
-1.3783574104309083e-08,0.006060829679819335,0.0008832852174009531,583,15.968715703487396,0.2906005859375,255.00000000000043,193,5969920,328.81,0.04980342949840154,1.7009553924202918,-0.0008748475498578046,25.0,127.75
-1.30385160446167e-08,0.0050343804679660155,0.0008200146948070142,584,15.968677502870559,0.2938720703125,175.0,193,5980160,319.95,0.049770562289187206,1.6584500886499882,-0.0010466616902704117,0.0,99.75
2.2351741790771484e-09,0.004097933522643871,0.0008995489972562609,585,15.968709427118302,0.290283203125,175.0,193,5990400,317.04,0.04580905464609625,1.6729995161294937,-0.0006692657188978046,0.0,85.0
-1.899898052215576e-08,0.0060044606577321245,0.0009951369504193508,586,15.968717390298844,0.32783203125,150.0,193,6000640,310.88,0.05014725823826164,1.7115831941366195,-0.0006235024637135211,0.0,71.25
-1.862645149230957e-09,0.004568855451639755,0.0010008366243397405,587,15.966666913032531,0.317431640625,127.50000000000021,193,6010880,307.84,0.04754560371959154,1.7307450778782367,-0.0008683541647769744,0.0,70.5
-1.6391277313232423e-08,0.006002836713378201,0.0009113352338204095,588,15.968717288970947,0.2905517578125,152.50000000000023,193,6021120,313.45,0.051397054880950144,1.6989020608365535,-0.0005858131298737135,22.500000000000007,86.25
-1.4156103134155273e-08,0.006367846550801914,0.0007266346017161141,589,15.968717449903489,0.2355224609375,200.0,193,6031360,311.07,0.04803358155773367,1.699483823776245,-0.0005018102336180163,0.0,98.0
1.601874828338623e-08,0.005133414690845939,0.000682104460275923,590,15.968705183267593,0.22802734375,177.50000000000023,193,6041600,312.55,0.048089878857016884,1.6751782111823559,-0.0004800433507625712,0.0,97.0
-4.097819328308106e-09,0.00556804756351994,0.0008038892402055353,591,15.968716633319854,0.2972900390625,175.0,192,6051840,311.81,0.052234525913942995,1.6896383449435235,-0.0007090311650244985,0.0,94.25
-1.4901161193847657e-09,0.0064167456093855435,0.0009254575746041382,592,15.968716806173324,0.290234375,175.0,192,6062080,310.93,0.05118235318759438,1.702337623387575,-0.0007584039576613577,0.0,81.25
-4.8428773880004884e-09,0.0038462711622497814,0.001001018121220909,593,15.9686925470829,0.2815673828125,175.0,192,6072320,311.23,0.04491430571969503,1.6805500395596027,-0.0006210659159478383,0.0,88.25
3.725290298461914e-09,0.005453042177688871,0.0010138022658850332,594,15.968714010715484,0.3174560546875,152.50000000000023,192,6082560,308.66,0.05069394623856112,1.7029170133173466,-0.0008064228069997626,22.500000000000007,82.75
-1.7881393432617187e-08,0.004960758988140768,0.0008000362591474186,595,15.968693941831589,0.30693359375,150.0,192,6092800,310.21,0.0477518180606508,1.6882945694029332,-0.0008864539297064767,0.0,75.75
-7.450580596923829e-10,0.007175069339351125,0.0009222074573656869,596,15.968709528446198,0.283203125,152.50000000000023,192,6103040,314.19,0.049342579858493864,1.7054164670407772,-0.0007108662524842657,0.0,80.0
-2.2351741790771484e-09,0.006385748995148788,0.0007329424698383491,597,15.968715167045593,0.2480224609375,175.0,192,6113280,322.85,0.05053255371585411,1.6797502003610134,-0.0006489540734037291,25.0,96.0
-1.9371509552001954e-08,0.006297339360821752,0.0008647205753163689,598,15.968717217445374,0.3204345703125,200.0,192,6123520,325.71,0.05216325518602603,1.7013811342418195,-0.000933148738113232,25.0,105.25
1.1920928955078126e-08,0.005882314176596992,0.000626968233984826,599,15.968717724084854,0.242431640625,177.50000000000023,192,6133760,321.15,0.04975656932671314,1.693099208176136,-0.00048763376398710536,25.0,99.25
-2.1979212760925294e-08,0.005893738253053016,0.0007676816459593283,600,15.968717223405838,0.2651611328125,200.0,192,6144000,315.76,0.05104024289060195,1.697353157401085,-0.0004583189551340183,25.0,91.0
1.6763806343078613e-08,0.00700639358638,0.0006924938804274916,601,15.968717747926712,0.2478271484375,202.50000000000023,192,6154240,315.75,0.05299122703744551,1.6984204918146133,-0.0005397090055339504,25.0,94.75
-4.097819328308106e-09,0.008229480204227002,0.0007601040199972431,602,15.968716859817505,0.242529296875,250.0,192,6164480,323.04,0.05252748065863853,1.688880067318678,-0.00037560803393716925,25.0,113.5
-1.862645149230957e-09,0.007712776157814005,0.0008120629539490664,603,15.968717539310456,0.25693359375,252.50000000000023,192,6174720,329.62,0.05212867778485321,1.6919471353292466,-0.0005658024252625182,25.0,126.0
1.1548399925231934e-08,0.0067277645764647785,0.0008434862838100799,604,15.968716657161712,0.308251953125,252.50000000000023,192,6184960,331.36,0.05067375578828305,1.6994725354015827,-0.0006304501726845047,25.0,127.25
-5.587935447692871e-09,0.006056591100696096,0.0008077767313125151,605,15.968717378377914,0.2865478515625,250.0,192,6195200,334.29,0.04997739342939751,1.7057639315724373,-0.0005107303401018726,25.0,120.5
-2.6077032089233397e-09,0.009770668823330197,0.0007216929640833314,606,15.968717741966248,0.2726318359375,225.0,192,6205440,334.31,0.05415175027264831,1.6869452610611915,-0.0008209132058254909,25.0,121.5
-1.1548399925231934e-08,0.006647564639388292,0.0006839817899503941,607,15.968717724084854,0.2588623046875,225.0,192,6215680,341.1,0.05025446050175379,1.6876796543598176,-0.0006055034527889802,25.0,129.75
-5.215406417846679e-09,0.00891647214484692,0.000691065948871028,608,15.968717658519745,0.2498046875,252.50000000000023,192,6225920,345.53,0.05525234148786816,1.6787396557629108,-0.0007521428291511256,50.0,147.25
-3.725290298461914e-09,0.008988988939654519,0.0006934416737465199,609,15.96871750354767,0.28583984375,225.0,192,6236160,344.36,0.05601687809835203,1.6606461860239505,-0.0007809986391293933,50.0,149.25
8.568167686462402e-09,0.00817600712651938,0.0007519104090128792,610,15.968716675043106,0.276611328125,225.0,192,6246400,339.59,0.054020256822803134,1.6799003824591636,-0.000664526454420411,50.0,143.25
1.899898052215576e-08,0.008671739561555114,0.0006566760362275659,611,15.968717437982558,0.2420654296875,225.0,192,6256640,350.89,0.05112597365354006,1.6780959263443946,-0.0006488656494184397,50.0,147.75
1.3783574104309083e-08,0.007531968976945791,0.0007427696802778883,612,15.968717271089554,0.24794921875,227.5000000000002,192,6266880,348.93,0.05064890789875772,1.6704567410051823,-0.0005875216069398448,50.0,147.5
-1.4901161193847657e-09,0.009753060503862798,0.0007073402136597906,613,15.96871787905693,0.244677734375,280.00000000000045,192,6277120,353.36,0.05318807377094459,1.6794691987335681,-0.0008011857218662044,50.0,168.5
7.078051567077636e-09,0.008685074455161156,0.0008767929168243427,614,15.96871719956398,0.2834716796875,475.0,192,6287360,350.85,0.05335494382104929,1.659020583331585,-0.0007428449644066859,50.0,180.0
7.450580596923828e-09,0.008404919560291546,0.0006819932161050701,615,15.968713414669036,0.2425537109375,477.5000000000002,192,6297600,351.94,0.050586402005968756,1.6497430697083473,-0.000755486238267622,47.50000000000001,182.5
4.470348358154297e-09,0.007347755989212601,0.0007683822413497409,616,15.968717408180236,0.276025390625,475.0,192,6307840,349.15,0.051124836616547806,1.6609719097614288,-0.0006141907504570554,47.50000000000001,173.25
1.4901161193847656e-08,0.00913074280974797,0.0006834024327417865,617,15.968717551231384,0.24697265625,277.5000000000002,192,6318080,344.65,0.051167779711794426,1.6528783194720744,-0.0006964307514863322,25.0,152.0
1.1175870895385742e-09,0.008900609292686568,0.0007101487090523051,618,15.968717747926712,0.250048828125,302.5000000000002,192,6328320,341.34,0.05323234644157979,1.6394989602267742,-0.0005657830324707902,25.0,161.0
4.8428773880004884e-09,0.008650532651336107,0.0005637375002990552,619,15.968717700242996,0.2392578125,407.5000000000006,192,6338560,346.75,0.050666564020181895,1.6571434155106544,-0.0006069181079510599,25.0,169.75
3.3527612686157227e-09,0.009379159696806028,0.0007195044900186077,620,15.968717229366302,0.2572509765625,475.0,192,6348800,355.56,0.05422545187733829,1.6926872737705707,-0.0008151775207807077,25.0,185.5
-5.960464477539063e-09,0.008647593580553803,0.0006663987936974536,621,15.968717688322068,0.2659912109375,475.0,192,6359040,353.27,0.05355506903092836,1.7102883242070674,-0.0008086039437330328,25.0,176.75
-5.215406417846679e-09,0.008980893999250839,0.0007091177408653949,622,15.968717902898788,0.24501953125,327.5000000000002,192,6369280,342.25,0.0512104618863076,1.708927896618843,-0.00036180578754283486,25.0,161.5
-4.470348358154297e-09,0.008396535855536059,0.0006754598968285563,623,15.968717533349992,0.2728759765625,302.5000000000002,192,6379520,338.83,0.05136219191777941,1.7163641281425952,-0.0005198041313633439,25.0,156.75
-1.5273690223693846e-08,0.008535709406351089,0.0005547768309057232,624,15.968717885017394,0.216845703125,427.5000000000002,192,6389760,335.77,0.05117085829453379,1.7229253105819224,-0.00041324678968521764,25.0,163.25
4.097819328308106e-09,0.008199203002732247,0.0006243708803566506,625,15.968717807531357,0.2571533203125,527.5000000000002,192,6400000,339.23,0.05123785418266282,1.7467671439051629,-0.0007366724548774073,22.500000000000007,173.25
2.2351741790771484e-09,0.007697725517044773,0.0006414998084011359,626,15.968715679645538,0.257421875,525.0,192,6410240,336.7,0.0513935467432506,1.741258154809475,-0.0005923003525822423,22.500000000000007,173.25
-1.1175870895385742e-08,0.0074155191987529175,0.000836729029538219,627,15.968717283010482,0.321044921875,402.5000000000002,192,6420480,331.77,0.05163422277659483,1.7360070861876011,-0.0008409266283706529,22.500000000000007,150.75
-1.862645149230957e-08,0.009561624958587344,0.0007495096437509119,628,15.968717777729035,0.310498046875,352.5000000000002,192,6430720,331.63,0.05634150373205656,1.7183925732970238,-0.0006873434454973904,25.0,149.75
1.0430812835693359e-08,0.01022829085268313,0.0005259933281649865,629,15.96871789097786,0.20654296875,325.0,192,6440960,336.32,0.05148155283755129,1.7239617973566055,-0.0005060842719103676,25.0,148.0
-1.564621925354004e-08,0.007730195079057011,0.0007375001110858648,630,15.968717688322068,0.2901611328125,327.5000000000002,192,6451200,338.86,0.0513131413077209,1.7248699724674226,-0.0008074650890193879,47.50000000000001,163.75
-4.470348358154297e-09,0.010703809934057062,0.0006088704557697611,631,15.968717908859253,0.240478515625,427.5000000000002,192,6461440,341.83,0.054249135345691354,1.7094764418900013,-0.0006701289574266411,47.50000000000001,190.75
0.0,0.008354983588469622,0.000639687170456682,632,15.968717604875565,0.2421630859375,427.5000000000002,191,6471680,333.96,0.05188839600965709,1.712438876926899,-0.0005981955553579609,25.0,177.75
-1.4901161193847657e-09,0.006498320671471447,0.0008861028047789432,633,15.968716949224472,0.304150390625,425.0,191,6481920,334.12,0.049058951180807275,1.715702936053276,-0.0007292247115401551,25.0,163.5
-1.3783574104309083e-08,0.007194240166063537,0.0006395661078443027,634,15.968717801570893,0.270703125,305.00000000000045,191,6492160,328.0,0.0518854161400789,1.7287179216742516,-0.0005654677752318094,25.0,139.25
1.1548399925231934e-08,0.008473227591821342,0.0006512717960049485,635,15.9687175989151,0.2684326171875,312.5000000000011,191,6502400,329.25,0.05381092660388925,1.720816694945097,-0.0006511388968647225,25.0,138.25
2.458691596984863e-08,0.00882638610119102,0.0006266450513976451,636,15.968717646598815,0.26474609375,305.00000000000045,191,6512640,325.0,0.05152267772667263,1.7215141005814076,-0.0008042862049478572,25.0,138.5
2.9802322387695314e-09,0.007031985793821605,0.000671618864819834,637,15.968717294931412,0.2634033203125,375.0,191,6522880,331.68,0.05073551752016543,1.7139110401272775,-0.0005434391314338427,25.0,157.0
-1.601874828338623e-08,0.004563302663094504,0.0006860101834263333,638,15.968711000680923,0.2765869140625,375.0,191,6533120,319.75,0.048236146644703284,1.6925558216869832,-0.0005632194828649517,0.0,137.75
7.450580596923828e-09,0.004672712695821701,0.0006518694320675422,639,15.96871638894081,0.257763671875,375.0,191,6543360,314.55,0.047836501558115085,1.6875500343739986,-0.00035946212665294297,0.0,120.25
-3.7252902984619143e-10,0.006111229316593381,0.0005253485456478302,640,15.968717014789581,0.2228759765625,200.0,191,6553600,306.83,0.050989432042802374,1.7088017247617244,-0.00039851914407336154,0.0,91.0
4.8428773880004884e-09,0.0053166702963608255,0.0006868377577120555,641,15.968717485666275,0.2860107421875,175.0,191,6563840,307.0,0.05002991132387391,1.6745384529232978,-0.0005356117559131235,0.0,92.25
3.3155083656311036e-08,0.005020478760616243,0.0007084187049954949,642,15.968717354536057,0.2968505859375,152.50000000000023,191,6574080,307.66,0.04976680305574917,1.694906482845545,-0.0005157510004210053,0.0,91.5
-9.685754776000977e-09,0.004836517427305597,0.0007615718296349883,643,15.968689608573914,0.3106689453125,150.0,191,6584320,302.5,0.044675136879622324,1.6995815448462963,-0.0008609665299445623,0.0,85.25
-2.6077032089233397e-09,0.005242720794706201,0.0008116003127952353,644,15.968717288970947,0.3328125,150.0,191,6594560,303.08,0.048557144462808025,1.7026627041399478,-0.0008142169477650896,0.0,84.75
7.078051567077636e-09,0.005682558356966183,0.0005672472328758005,645,15.968717509508133,0.224072265625,152.50000000000023,191,6604800,307.37,0.047082199837730446,1.6839089028537273,-0.00036810280835197773,0.0,88.5
-3.725290298461914e-09,0.004785208638270433,0.0005085057621428746,646,15.96871589422226,0.22802734375,152.50000000000023,191,6615040,307.82,0.04815247777594197,1.6810508638620376,-0.00048306330500054174,0.0,82.75
-5.960464477539063e-09,0.007365654940440436,0.0006019028166122098,647,15.968717628717423,0.25908203125,177.50000000000023,191,6625280,310.6,0.05273997830359438,1.7089795738458633,-0.0004684199462644756,22.500000000000007,90.5
4.470348358154297e-09,0.007308887093404337,0.0006051560245964538,648,15.968716955184936,0.25107421875,175.0,191,6635520,315.19,0.05200849723513158,1.7030921682715416,-0.00045725887539447283,25.0,98.25
1.30385160446167e-08,0.006568054059425776,0.0006181568974966467,649,15.968717461824417,0.2998779296875,250.0,191,6645760,319.73,0.0492741084376048,1.7279031045734883,-0.0007153264805310755,25.0,119.25
3.725290298461914e-09,0.01019946660981077,0.0006245870881230076,650,15.968717885017394,0.287548828125,302.5000000000002,191,6656000,331.03,0.05395341361136578,1.7366452276706696,-0.000820988953273627,25.0,143.75
1.899898052215576e-08,0.008398556317979455,0.0005068520107471385,651,15.968717288970947,0.2517333984375,432.5000000000006,191,6666240,331.48,0.052462261701972435,1.7396128095686436,-0.0005391706763475668,25.0,168.25
2.2351741790771484e-09,0.00855872547480203,0.000600076585456577,652,15.968714785575866,0.2697265625,432.5000000000006,191,6676480,332.15,0.0515531706013226,1.7390013359487058,-0.0006561886129929917,25.0,166.25
-1.5273690223693846e-08,0.007355284179084265,0.0006088868435284667,653,15.968717485666275,0.2537109375,432.5000000000006,191,6686720,327.04,0.051757026363183044,1.742712265253067,-0.0005553275332204066,0.0,155.0
1.899898052215576e-08,0.006925279773395232,0.0005935152999199999,654,15.968717443943024,0.2770263671875,227.5000000000002,191,6696960,323.14,0.049715361297802116,1.740815519541502,-0.000692474955576472,0.0,137.5
-1.0430812835693359e-08,0.0072875995932918155,0.0005215980571961154,655,15.968717676401138,0.26328125,227.5000000000002,191,6707200,322.0,0.051850664428398544,1.7526698358356954,-0.0004970806679921224,25.0,126.5
-1.2293457984924316e-08,0.007551993069137097,0.00045611142052734974,656,15.968717437982558,0.2,250.0,191,6717440,320.03,0.05213219927024646,1.7494538202881813,-0.0003640913244453259,25.0,125.75
-2.6077032089233397e-09,0.009878888123785146,0.0005103469940749506,657,15.968717724084854,0.2546630859375,277.5000000000002,191,6727680,322.81,0.05546804367877223,1.7314512409269809,-0.0005815656128106639,25.0,134.5
4.8428773880004884e-09,0.008051870025883544,0.0005710529456933955,658,15.968717873096466,0.27607421875,302.5000000000002,191,6737920,326.03,0.05211989565322711,1.7085224144160747,-0.0006985367970628431,25.0,151.25
3.3527612686157227e-09,0.00828429347329802,0.0006583590815125717,659,15.96871766448021,0.2859130859375,330.0000000000004,191,6748160,330.86,0.05279558777220854,1.7052767030894755,-0.0005495401986991055,25.0,161.75
