frames,fps,advantage_norm,epoch_idx,approx_kl_divergence,policy_loss,P09:episode_rewards,PMM:episode_rewards,episode_length,grad_norm,explained_variance,value_loss,policy_entropy,P01:episode_rewards,clip_fraction
5376000,198,15.968718057870865,525,2.7385857193440445e-05,-0.00020557915486278943,332.5000000000006,191.5,340.47,0.05436846516139958,0.0,0.021736635672277772,1.7860757671296597,50.0,0.0
5386240,198,15.968717950582505,526,3.4998801523711266e-05,-0.0003140109729429241,325.0,186.25,339.93,0.05497517809224315,-1.1175870895385742e-08,0.02058884977013804,1.7811553820967674,50.0,0.0
5396480,198,15.968718278408051,527,3.629995824212528e-05,-0.00030584652377001474,377.5000000000002,191.25,337.27,0.06085629125247004,1.825392246246338e-08,0.02411675800976809,1.7679416723549366,50.0,0.0
5406720,198,15.968718242645263,528,2.5595805624956115e-05,-0.0002180114108341513,402.5000000000002,197.5,343.27,0.05415200858513729,4.8428773880004884e-09,0.024527384393149988,1.7731858178973199,50.0,0.0
5416960,198,15.968718189001084,529,2.053073020098495e-05,-0.00012181239835626912,425.0,203.25,342.72,0.055143971666567274,-1.1920928955078126e-08,0.023042894329410046,1.770323744416237,50.0,0.0
5427200,198,15.968718063831329,530,4.101078864890972e-05,-0.00032452706145704726,377.5000000000002,197.0,345.67,0.058010752400550224,-2.3469328880310058e-08,0.019559966828092003,1.776945286989212,50.0,0.0
5437440,198,15.968717992305756,531,2.0918021728011384e-05,-0.00014221951205399818,277.5000000000002,171.0,333.9,0.05387457802550331,-2.2351741790771484e-08,0.018828209603088907,1.783855276554823,50.0,0.0
5447680,198,15.968718081712723,532,3.7429805085054114e-05,-0.00033067565827877844,307.5000000000006,167.25,330.18,0.054836355924973414,5.215406417846679e-09,0.019175471196649595,1.7861835815012455,47.50000000000001,0.0
5457920,198,15.968718349933624,533,3.452502511045452e-05,-0.0003001481956744101,480.00000000000045,187.75,335.52,0.05718443499765018,-6.7055225372314455e-09,0.02596565849671606,1.7792214356362819,50.0,0.0
5468160,198,15.968718296289444,534,3.913868779098495e-05,-0.00028370425825414715,502.5000000000002,221.25,345.27,0.05921477390699494,-2.16066837310791e-08,0.028072586510097607,1.783168538659811,50.0,0.0
5478400,198,15.968718254566193,535,2.6202803305475088e-05,-0.00018763397747534327,527.5000000000002,237.75,352.81,0.055843745525155294,2.9802322387695314e-09,0.022164694909588434,1.7844208873808385,50.0,0.0
5488640,198,15.968718177080154,536,2.3559121752381173e-05,-0.0001970750992768444,527.5000000000002,235.75,357.14,0.056749161898649834,-1.1175870895385742e-09,0.020507317158626394,1.7853810295462609,72.50000000000001,0.0
5498880,198,15.968718135356903,537,3.0279456630033508e-05,-0.00023909343653940595,525.0,212.5,348.9,0.05367295614405476,-3.091990947723389e-08,0.021443805703893305,1.7829193644225598,50.0,0.0
5509120,198,15.968718200922012,538,2.821087677578049e-05,-0.00025642767577664926,500.0,207.25,351.61,0.05546907238164374,3.762543201446533e-08,0.0236200695973821,1.7795467391610145,50.0,0.0
5519360,198,15.968718260526657,539,3.021694055576063e-05,-0.00023905933994683437,380.00000000000045,194.5,343.25,0.055925720661090514,2.6077032089233397e-09,0.02228778987773694,1.7786664865911006,50.0,0.0
5529600,198,15.968718135356903,540,4.9624594594277485e-05,-0.0004033230186905712,475.0,199.5,340.83,0.058401553931468765,7.078051567077636e-09,0.020713478352990932,1.7797680765390396,50.0,0.0
5539840,198,15.968718194961548,541,4.4935784430100156e-05,-0.000402085801033536,477.5000000000002,199.0,336.84,0.05162047586876132,2.570450305938721e-08,0.02038207132718526,1.782049285620451,25.0,0.0
5550080,198,15.968718320131302,542,3.7053925068697424e-05,-0.000333620750461705,502.5000000000002,203.5,337.76,0.05691194829398375,3.3527612686157227e-09,0.02278147317119874,1.777169482409954,25.0,0.0
5560320,198,15.968718338012696,543,4.607161767857804e-05,-0.0004003971573183662,550.0,201.75,339.04,0.056509520933839055,-5.960464477539063e-09,0.02474449062719941,1.775578397512436,25.0,0.0
5570560,198,15.968717920780183,544,3.421713654887526e-05,-0.00025359914179716724,327.5000000000002,198.5,340.13,0.05392046279188861,3.725290298461914e-09,0.020009296911302953,1.7769806824624539,75.0,0.0
5580800,198,15.968718218803406,545,4.369150340597372e-05,-0.00035066999625996684,357.5000000000007,189.5,336.21,0.05727736652787976,-1.7136335372924803e-08,0.02084604666015366,1.784562600404024,25.0,0.0
5591040,198,15.968718093633651,546,2.7415082974036053e-05,-0.00021476939218700863,350.0,179.5,337.12,0.05694260491681387,-8.940696716308593e-09,0.021694326656870544,1.783386453986168,50.0,0.0
5601280,198,15.968717944622039,547,3.270908258845573e-05,-0.000264934229926439,350.0,176.5,337.79,0.05609563870689356,-2.9802322387695314e-09,0.02038966210966464,1.7849081024527549,25.0,0.0
5611520,198,15.968718045949936,548,3.826061710467954e-05,-0.00027504627960297514,327.5000000000002,176.0,336.37,0.053087592030070116,-4.097819328308106e-09,0.019992469335556963,1.7894694313406945,25.0,0.0
5621760,198,15.968717950582505,549,4.4075148316347065e-05,-0.00039287852850975467,425.0,185.75,338.84,0.05718749244086607,2.6077032089233397e-09,0.017143693109392188,1.789144340157509,25.0,0.0
5632000,198,15.968717849254608,550,2.672091295394807e-05,-0.00022251770424190908,402.5000000000002,175.0,333.33,0.05511970606657303,-1.564621925354004e-08,0.019043058762326835,1.787539853900671,25.0,0.0
5642240,198,15.968717938661575,551,3.449968681010773e-05,-0.0002921559640526539,302.5000000000002,154.25,332.96,0.056680738649286376,-6.7055225372314455e-09,0.01669294350722339,1.7886997602880002,25.0,0.0
5652480,198,15.968717992305756,552,3.7447719390293344e-05,-0.00033144402186735533,227.5000000000002,137.25,328.61,0.0566527891882578,-4.097819328308106e-09,0.016157027095323427,1.78905940502882,25.0,0.0
5662720,198,15.968718022108078,553,2.5633476405939604e-05,-0.00021217141402303242,327.5000000000002,152.0,332.56,0.05538381476789962,0.0,0.020605739342863673,1.789419051259756,25.0,0.0
5672960,198,15.968718153238296,554,1.7488214995875496e-05,-0.00012051063204125967,300.0,148.75,332.87,0.05626561033273249,1.080334186553955e-08,0.018817642630892806,1.7895743802189827,25.0,0.0
5683200,198,15.968717896938324,555,4.118631363212444e-05,-0.0003660015976493014,425.0,165.5,336.71,0.05790021782230823,-5.587935447692871e-09,0.016085818991996348,1.7896143697202205,47.50000000000001,0.0
5693440,198,15.968717950582505,556,2.6092945762989927e-05,-0.0002106234442180721,300.0,148.25,335.39,0.05773299478939999,-5.215406417846679e-09,0.018216532832593658,1.7890831902623177,25.0,0.0
5703680,198,15.968718272447585,557,3.556417978742843e-05,-0.0003173361119479523,375.0,164.5,337.08,0.05543585279648211,-2.2351741790771484e-08,0.022520600631833077,1.7874433055520058,25.0,0.0
5713920,198,15.968718063831329,558,2.4055197532835137e-05,-0.0001826485397032229,377.5000000000002,165.0,333.88,0.055614944834913735,-1.4528632164001465e-08,0.01871357460913714,1.7855015456676484,25.0,0.0
5724160,198,15.968718123435973,559,3.921206081178852e-05,-0.0003773220829316415,402.5000000000002,190.0,343.27,0.05830303371666279,8.940696716308593e-09,0.020524928817758338,1.7886981584131718,50.0,0.0
5734400,198,15.968718189001084,560,2.1834478812365887e-05,-0.00015523451402259524,400.0,172.5,335.94,0.055651338982934326,1.0430812835693359e-08,0.01957255675079068,1.7879446014761924,47.50000000000001,0.0
5744640,198,15.968718189001084,561,2.537265685385037e-05,-0.00020515928954409902,325.0,163.0,336.14,0.055136437926980045,1.4901161193847656e-08,0.01880400314403232,1.7902565240859984,25.0,0.0
5754880,198,15.968718248605729,562,3.388475464181084e-05,-0.0003422304002015153,350.0,176.0,341.11,0.0590063581069454,1.2293457984924316e-08,0.02388071676832624,1.78956498503685,25.0,0.0
5765120,198,15.968717908859253,563,3.6769662102909e-05,-0.0002874292062188033,352.5000000000002,171.5,338.21,0.05819315164298609,-1.9744038581848144e-08,0.018656405759975313,1.7893536910414696,25.0,0.00087890625
5775360,198,15.96871793270111,564,3.045149944105319e-05,-0.00028208280737089807,352.5000000000002,164.25,334.11,0.0562595915715431,-2.2351741790771484e-08,0.015126694693753962,1.789736008644104,25.0,0.0
5785600,198,15.968718075752259,565,2.585286915959273e-05,-0.0002190401755797211,330.0000000000004,149.0,327.71,0.05483476486331904,-2.3096799850463868e-08,0.018000109290005638,1.7882947131991387,25.0,0.0
5795840,198,15.968718141317368,566,2.3247101872136967e-05,-0.0002047128502454143,300.0,148.75,330.11,0.05491312080213988,1.0430812835693359e-08,0.021993502334225923,1.7892318770289422,25.0,0.0
5806080,198,15.968717855215072,567,2.9026819373845215e-05,-0.0002434477963106474,330.0000000000004,161.0,337.18,0.05578053292613836,1.1175870895385742e-09,0.01831651616084855,1.7875206470489502,25.0,0.0
5816320,198,15.968718200922012,568,2.392788588556627e-05,-0.00021496191766345873,330.0000000000004,164.0,336.41,0.05498944406710704,6.332993507385254e-09,0.021077721306937747,1.7885854087769986,47.50000000000001,0.0
5826560,198,15.968717986345291,569,3.88695919113502e-05,-0.00035015332323382606,400.0,177.75,338.16,0.05429832558404041,-4.097819328308106e-09,0.0198119540582411,1.7881886452436446,25.0,0.0
5836800,198,15.968718218803406,570,4.349974535757806e-05,-0.0004544623163383221,425.0,182.25,337.89,0.060621734782381545,-7.078051567077636e-09,0.021250746565056034,1.786820025742054,25.0,0.0025634765625
5847040,198,15.968718236684799,571,2.886922537297387e-05,-0.00025280752715843845,425.0,177.75,335.03,0.05460723846278428,-1.080334186553955e-08,0.02284407778060995,1.7809004358947278,25.0,0.0
5857280,198,15.968718004226684,572,2.1268505806659733e-05,-0.00013104069694236387,505.00000000000045,203.0,346.88,0.05478521612152828,7.82310962677002e-09,0.020561345166061073,1.777658824622631,25.0,0.0
5867520,198,15.9687180519104,573,2.7071878877676926e-05,-0.0002887097232814995,432.5000000000006,198.75,346.59,0.056495247489255704,-1.825392246246338e-08,0.020476581522962077,1.777197530120611,25.0,0.0
5877760,198,15.968718039989472,574,2.7893815585322557e-05,-0.0002314576568096527,500.0,204.75,347.68,0.055798069381621275,-4.097819328308106e-09,0.021309896287857556,1.7779611252248286,25.0,0.0
5888000,198,15.968717980384827,575,2.324846994321561e-05,-0.00020873874309472739,330.0000000000004,179.5,335.51,0.056087263348937114,-5.587935447692871e-09,0.020241902279667556,1.776708248257637,25.0,0.0
5898240,198,15.968718177080154,576,5.104736606647009e-05,-0.0005115709092933685,300.0,165.5,330.59,0.05701982514398533,-3.762543201446533e-08,0.020209240057738498,1.7729070134460927,47.50000000000001,0.0023681640625
5908480,198,15.968718177080154,577,1.315836355026967e-05,-9.328835794804035e-05,302.5000000000002,174.5,335.97,0.0559340052229876,4.097819328308106e-09,0.021147827937966213,1.772123572230339,50.0,0.0
5918720,198,15.968718075752259,578,4.1344327971692965e-05,-0.00038321775537042413,300.0,167.25,334.93,0.058275037279230855,-3.3527612686157227e-09,0.0203445867751725,1.7739261895418168,25.0,0.0
5928960,198,15.968718135356903,579,3.3717964436252854e-05,-0.00031755459822306874,302.5000000000002,179.75,338.39,0.057127342140591474,-9.313225746154785e-09,0.023122673208126797,1.7762176364660263,50.0,0.0
5939200,198,15.96871811747551,580,2.8634664874171988e-05,-0.00022351925781549653,325.0,175.75,336.74,0.05369890882313344,4.8428773880004884e-09,0.020817827741848306,1.777782255411148,25.0,0.0
5949440,198,15.968718194961548,581,2.851654233761991e-05,-0.00025687156412459446,330.0000000000004,181.25,339.54,0.05796556145782773,-9.313225746154785e-09,0.02173407075461,1.7804350510239602,25.0,0.0
5959680,198,15.968718254566193,582,2.4338104700838416e-05,-0.00025040223881660494,380.00000000000045,195.25,344.95,0.057877974137499524,-1.2293457984924316e-08,0.02455593731137924,1.780181447416544,25.0,0.0010498046875
5969920,198,15.968718194961548,583,3.715402602209039e-05,-0.0003986431191151496,427.5000000000002,201.0,345.02,0.0547406546152225,5.215406417846679e-09,0.020360109518514947,1.7748842865228653,25.0,0.0
5980160,198,15.968718302249908,584,3.171670691712869e-05,-0.00027710952708730473,425.0,211.0,343.36,0.05792861459042008,-1.7136335372924803e-08,0.023299606679938734,1.7757312394678593,50.0,0.0
5990400,198,15.968718481063842,585,3.8856397465991674e-05,-0.0003633141643149429,427.5000000000002,212.25,339.58,0.05959880179265914,-1.0430812835693359e-08,0.025758152682101354,1.773915123194456,50.0,0.0
6000640,198,15.968718206882476,586,1.4397855866299381e-05,-0.00010346668204874732,432.5000000000006,213.75,340.13,0.053084252890755954,-2.1979212760925294e-08,0.02274537008488551,1.7772433690726757,50.0,0.0
6010880,198,15.968718200922012,587,3.0733797646220753e-05,-0.00027546177443582565,425.0,202.0,340.76,0.058066986668553686,-1.3411045074462891e-08,0.022258148668333887,1.7816341534256934,50.0,0.0
6021120,198,15.968718266487121,588,1.7606142722592642e-05,-0.00014608308556489645,502.5000000000002,203.5,340.92,0.05340671405656151,2.16066837310791e-08,0.023675459960941225,1.7793430283665657,50.0,0.0
6031360,198,15.968718218803406,589,1.5654343584214915e-05,-0.00012582464587467256,502.5000000000002,208.25,344.82,0.05621774151346749,7.450580596923829e-10,0.0247112731798552,1.782398047298193,50.0,0.0
6041600,198,15.968718123435973,590,2.281852213741331e-05,-0.0001689283320956747,427.5000000000002,205.75,345.33,0.05625876016384479,-1.7881393432617187e-08,0.019402781926328317,1.7861613519489765,50.0,0.0
6051840,198,15.968718415498733,591,2.3877777876979422e-05,-0.00023849283170420676,427.5000000000002,207.0,342.67,0.055918757937609365,-2.9802322387695314e-09,0.024851441872306167,1.78609733954072,50.0,0.0
6062080,198,15.968718266487121,592,3.134935067139466e-05,-0.0002804835712595377,455.0000000000004,204.5,337.99,0.05952391853564465,-1.601874828338623e-08,0.02219698072876781,1.7847857832908631,50.0,0.0
6072320,198,15.968718028068542,593,2.3076811763300677e-05,-0.00023382367708109087,500.0,194.5,331.93,0.05275385139204575,2.0861625671386717e-08,0.017585160667658785,1.7827582381665708,50.0,0.0
6082560,198,15.968718183040618,594,3.3268013681464484e-05,-0.0003002062359882984,455.0000000000004,187.0,338.62,0.057753919811635315,-3.3527612686157227e-09,0.02257513898657635,1.7774038478732108,50.0,0.0
6092800,198,15.968718200922012,595,4.077483371336399e-05,-0.0003782912594033405,500.0,191.75,339.77,0.05901186644039926,-3.3155083656311036e-08,0.02339418782503344,1.7809027537703515,47.50000000000001,0.0
6103040,198,15.968718421459197,596,2.7276456593638977e-05,-0.0002703900145206717,502.5000000000002,209.5,348.05,0.05846708694599676,9.685754776000977e-09,0.024754300701897592,1.7773008815944196,25.0,0.0
6113280,198,15.968718284368515,597,3.144155003163007e-05,-0.0002805880194500787,502.5000000000002,201.75,342.31,0.05732357407627007,-2.123415470123291e-08,0.020952747500268744,1.7777666963636876,25.0,0.0
6123520,198,15.968718004226684,598,1.7080952673698134e-05,-0.0001140904472777038,365.0000000000013,187.0,338.04,0.05666752234118946,1.825392246246338e-08,0.019152541915536857,1.7804131910204888,50.0,0.0
6133760,198,15.968718218803406,599,2.3113401399488254e-05,-0.0002092367776640458,327.5000000000002,178.0,335.97,0.05468767309183661,-1.30385160446167e-08,0.022985149233136326,1.780380366742611,47.50000000000001,0.0
6144000,198,15.96871812939644,600,1.3536276479619857e-05,-0.0001039994054735871,352.5000000000002,179.25,336.02,0.05341056831464178,-6.7055225372314455e-09,0.020078747178195043,1.784057468175888,50.0,0.0
6154240,198,15.96871811747551,601,2.0552961642561485e-05,-0.00017946260086318944,377.5000000000002,181.25,336.06,0.05692585169157449,-8.568167686462402e-09,0.020423659653170036,1.7868566408753395,25.0,0.0
6164480,198,15.9687180519104,602,3.133542193460848e-05,-0.0003035297753740451,380.00000000000045,173.5,334.02,0.05901214744845375,7.82310962677002e-09,0.01924841032305267,1.7865482792258263,25.0,0.0
6174720,198,15.968718183040618,603,2.1616200181107104e-05,-0.00018449951348884497,352.5000000000002,168.75,332.4,0.054900401997885026,-1.0058283805847169e-08,0.020532180578447877,1.7850286319851876,25.0,0.0
6184960,198,15.968718039989472,604,2.1564356527026264e-05,-0.00017835527432907838,277.5000000000002,157.0,325.36,0.05298939147538384,5.960464477539063e-09,0.01859812655020505,1.7885057233273982,25.0,0.0
6195200,198,15.96871811747551,605,2.1991004217991604e-05,-0.00019593601355154532,275.0,153.5,325.02,0.05582312286106306,2.9802322387695314e-09,0.021320795977953822,1.7904759712517262,25.0,0.0
6205440,198,15.968718236684799,606,2.15666624507449e-05,-0.00021122189791640268,330.0000000000004,173.5,330.88,0.05657639725034848,-1.1548399925231934e-08,0.02198210066126194,1.7899508267641067,25.0,0.0
6215680,198,15.968717938661575,607,2.1234294538974296e-05,-0.00019670544788823462,335.00000000000085,175.5,336.51,0.055576520220122064,-1.4901161193847657e-09,0.017884638722171074,1.7890945315361022,50.0,0.0
6225920,198,15.968718028068542,608,1.9692147465866226e-05,-0.00017372075562889223,302.5000000000002,161.5,329.02,0.05526483201323249,-3.5390257835388184e-08,0.018179749505361543,1.78938724771142,25.0,0.0
6236160,198,15.968718063831329,609,2.5913902300711555e-05,-0.00024835793847159947,250.0,140.5,321.39,0.05538228886257921,-1.899898052215576e-08,0.019027476210612803,1.7893774501979351,25.0,0.0
6246400,198,15.968717926740647,610,3.245409208840755e-05,-0.0003302424167486606,275.0,143.0,319.51,0.05715490507185235,-3.725290298461914e-09,0.01767270050768275,1.7887984715402125,25.0,0.0
6256640,198,15.968717992305756,611,2.9736571558292012e-05,-0.0002798099816573085,300.0,149.75,325.27,0.05579062522907644,-1.4901161193847656e-08,0.01962503614486195,1.7880220405757428,25.0,0.0
6266880,198,15.968718004226684,612,2.5154508177638313e-05,-0.0002469978584485943,300.0,141.75,324.07,0.05587959861201486,-6.332993507385254e-09,0.018206267133064103,1.7889487907290458,25.0,0.0
6277120,198,15.968717813491821,613,2.0810411319160947e-05,-0.00017311927927039507,277.5000000000002,138.75,326.07,0.05426604902631993,-5.960464477539063e-09,0.01574454038636759,1.7877434730529784,25.0,0.0
6287360,198,15.968717873096466,614,2.7109669318292617e-05,-0.00030537131424352993,280.00000000000045,133.75,324.49,0.055881032666184105,-2.4959444999694825e-08,0.014728528101113626,1.7884190663695336,0.0,0.0025146484375
6297600,198,15.968717950582505,615,3.3518197913107174e-05,-0.0003404082364795613,282.5000000000007,133.5,324.59,0.05746083762256142,5.960464477539063e-09,0.015092532386188396,1.7894439309835435,22.500000000000007,0.0009765625
6307840,198,15.968718141317368,616,2.9094740777857454e-05,-0.0002787637866276782,452.50000000000017,142.25,321.84,0.05698788821544083,-3.3527612686157227e-08,0.01929488335154019,1.7890789203345776,25.0,0.0
6318080,198,15.968718063831329,617,1.5674861528980344e-05,-0.0001552209858346032,475.0,156.75,324.71,0.05502623943128619,-1.564621925354004e-08,0.018981965257262347,1.7878357261419295,25.0,0.0
6328320,198,15.968718177080154,618,2.102393287692905e-05,-0.0001909603502099344,452.50000000000017,164.5,326.13,0.05166779352210247,-1.1920928955078126e-08,0.018734542129095644,1.7868664219975472,25.0,0.0
6338560,198,15.968717980384827,619,2.298540172462893e-05,-0.0002219734546088148,475.0,170.5,331.53,0.0540354645330701,-1.6391277313232423e-08,0.019580337021034212,1.785100992023945,25.0,0.0
6348800,198,15.968717902898788,620,2.7223226754591324e-05,-0.0002955468145046325,332.5000000000006,170.0,334.85,0.05464662142172644,5.960464477539063e-09,0.018609059273148886,1.7868293978273868,25.0,0.0
6359040,198,15.968717962503433,621,2.6029820716022555e-05,-0.00025807899983192327,325.0,165.0,333.39,0.05775911294515098,-1.1175870895385742e-08,0.020256575156236068,1.7866382412612438,25.0,0.0
6369280,198,15.968718099594117,622,2.4161503277353448e-05,-0.00025536743569318785,302.5000000000002,162.0,331.13,0.05590477314831314,-7.82310962677002e-09,0.020586234774964397,1.7850108332931995,25.0,0.0
6379520,198,15.968718016147614,623,2.6303383811399074e-05,-0.0002483958538505249,302.5000000000002,157.25,326.68,0.05668862289922825,-4.1350722312927245e-08,0.017691782678593882,1.782989363372326,25.0,0.0
6389760,198,15.968718093633651,624,3.0151022711777388e-05,-0.00030857863448545685,277.5000000000002,144.5,327.18,0.05692260970008617,-2.421438694000244e-08,0.018058368962374515,1.7834043197333813,25.0,0.0
6400000,198,15.968717974424361,625,2.6249764119334883e-05,-0.00025831114944594444,275.0,140.5,325.07,0.05579092131212902,7.82310962677002e-09,0.01825508442998398,1.7819237180054188,22.500000000000007,0.0
6410240,198,15.968718284368515,626,2.540647131743512e-05,-0.0002586498563687201,275.0,147.0,328.3,0.056324268010357795,7.450580596923829e-10,0.020134641550248487,1.7844423100352287,25.0,0.0
6420480,198,15.968718016147614,627,2.462032774506184e-05,-0.00023992758378881262,305.00000000000045,159.5,329.45,0.05570295844610442,-1.3411045074462891e-08,0.01954793183831498,1.785000105947256,25.0,0.0
6430720,198,15.968718254566193,628,1.5412694943428562e-05,-0.00014577935835404787,352.5000000000002,175.0,335.32,0.053175999107689734,2.0861625671386717e-08,0.023365882615325972,1.7844573602080345,25.0,0.0
6440960,198,15.96871812939644,629,1.9670423916906542e-05,-0.00020583445621014107,407.5000000000006,180.5,335.77,0.05442870904790413,-8.940696716308593e-09,0.020941684796707705,1.782662545144558,47.50000000000001,0.0
6451200,198,15.968718320131302,630,2.172812504366295e-05,-0.0002186495781643316,480.00000000000045,194.75,339.24,0.057666489977771,-9.685754776000977e-09,0.02325662783405278,1.7815805725753306,25.0,0.0
6461440,198,15.96871834397316,631,3.19708999052537e-05,-0.0003093733839705237,525.0,213.25,343.52,0.06015928917006613,7.82310962677002e-09,0.024396827875170855,1.7793991655111312,25.0,0.0
6471680,198,15.968718254566193,632,2.5474098979927363e-05,-0.00030392189364647493,502.5000000000002,215.25,341.87,0.05756338056997906,-1.080334186553955e-08,0.024607715755701066,1.776932594925165,50.0,0.0
6481920,198,15.96871822476387,633,3.7871614130891015e-05,-0.0003498064244922716,502.5000000000002,221.0,345.22,0.05931144948017626,1.3783574104309083e-08,0.02162626832141541,1.7797000139951706,50.0,0.0
6492160,198,15.968717974424361,634,2.6656844816397296e-05,-0.00025362138694617897,355.00000000000045,192.25,337.14,0.054673145494834395,2.7939677238464355e-08,0.021118995611323042,1.7842689543962478,50.0,0.0
6502400,198,15.968717986345291,635,1.3208433310962775e-05,-0.00011258222912147176,427.5000000000002,188.25,336.76,0.05313194327300293,1.564621925354004e-08,0.02139265102741774,1.787180457264185,50.0,0.0
6512640,198,15.968718159198762,636,2.0487998265394937e-05,-0.00021399027318693697,452.50000000000017,195.75,344.15,0.05863936360012575,-8.940696716308593e-09,0.024224258319009095,1.7885356955230236,47.50000000000001,0.0
6522880,198,15.968718045949936,637,1.3429946711118746e-05,-0.0001101244359233533,477.5000000000002,200.75,346.46,0.05573062484724021,-1.3411045074462891e-08,0.019985262994305232,1.789689488708973,25.0,0.0
6533120,198,15.968718004226684,638,2.229272627245482e-05,-0.00022556481453648303,402.5000000000002,186.75,341.32,0.05375823730697958,-7.82310962677002e-09,0.018512266193283722,1.7898653507232667,25.0,0.0
6543360,198,15.96871829032898,639,2.7973137119063907e-05,-0.00031403240136569367,375.0,172.75,332.91,0.056001389499804946,2.3096799850463868e-08,0.021787221846170723,1.7890685051679611,25.0,0.0
6553600,198,15.968718189001084,640,3.0513383116392846e-05,-0.00031204323240672236,302.5000000000002,162.0,329.44,0.05714859101435136,3.725290298461914e-09,0.021197023522108793,1.7880992658436299,25.0,0.0
6563840,198,15.968718206882476,641,2.6967712827907776e-05,-0.00026587025940898456,327.5000000000002,166.75,330.37,0.05561506692332657,-1.862645149230957e-09,0.020040479011368007,1.7884219951927662,50.0,0.0
6574080,198,15.968718057870865,642,2.026014399056919e-05,-0.00021049574825156015,355.00000000000045,173.25,335.46,0.06024506319303676,3.3527612686157227e-09,0.019076854540617205,1.78828913718462,50.0,0.0
6584320,198,15.96871811747551,643,2.4474362761317536e-05,-0.00026586848398437726,357.5000000000007,167.75,331.39,0.05744337752183034,4.8428773880004884e-09,0.01936995489813853,1.7892437383532525,25.0,0.0
6594560,198,15.968718075752259,644,2.5017979889696563e-05,-0.00026834723066713193,302.5000000000002,166.25,333.92,0.05651405417418034,2.2351741790771484e-09,0.020655603922205047,1.7887062340974809,22.500000000000007,0.0
6604800,198,15.968717926740647,645,1.790104091980993e-05,-0.00018827705098374282,277.5000000000002,153.5,330.64,0.05634497430980804,-1.4156103134155273e-08,0.01687569783825893,1.7882252387702464,0.0,0.0
6615040,198,15.968718069791795,646,1.9039206803928012e-05,-0.00020774410950252786,302.5000000000002,155.5,331.09,0.05490179711711032,2.123415470123291e-08,0.02190727184060961,1.7868388392031194,0.0,0.0
6625280,198,15.968718016147614,647,1.542335388879934e-05,-0.0001263024787476752,327.5000000000002,157.0,326.69,0.05456220710100982,-2.905726432800293e-08,0.018744884838815777,1.7862238511443138,0.0,0.0
6635520,198,15.968718069791795,648,1.9451076292043013e-05,-0.00022088316018198384,350.0,155.25,325.87,0.05871759216478016,-4.097819328308106e-09,0.017496494532679208,1.7857518687844276,0.0,0.0
6645760,198,15.968718057870865,649,2.9993270864547838e-05,-0.00032768426499387717,352.5000000000002,159.75,330.0,0.05713774931508583,0.0,0.019266290243831464,1.7868043959140778,22.500000000000007,0.0
6656000,198,15.968718075752259,650,1.717533146545769e-05,-0.00014960056105337572,327.5000000000002,151.5,331.4,0.05501554112126479,-1.601874828338623e-08,0.018608376171323472,1.7882389903068543,25.0,0.0
6666240,198,15.968718218803406,651,2.6281618023560328e-05,-0.00030600362515542656,352.5000000000002,173.0,334.3,0.05612850690312372,-1.3783574104309083e-08,0.02243423090694705,1.7878805190324782,25.0,0.0
6676480,198,15.968718093633651,652,1.950448075778155e-05,-0.00018402754867565818,352.5000000000002,170.25,332.99,0.05358570237972675,-2.9802322387695314e-09,0.020638948015403003,1.78441781103611,47.50000000000001,0.0
6686720,198,15.968718105554581,653,1.9250781100055293e-05,-0.00021425835184345486,327.5000000000002,176.0,331.52,0.05655700212152755,1.4156103134155273e-08,0.02024301503552124,1.7847079791128635,50.0,0.0
6696960,198,15.968718177080154,654,2.3438156399535614e-05,-0.00023679474434175064,300.0,173.25,333.66,0.055928817350932816,-8.195638656616212e-09,0.021125528850825505,1.7858357280492783,50.0,0.0
6707200,198,15.968717956542969,655,2.8558365738451386e-05,-0.00031182583206827984,305.00000000000045,175.25,334.08,0.05886177422646414,-1.825392246246338e-08,0.01904755237919744,1.7885716199874877,50.0,0.0
6717440,198,15.968718296289444,656,2.5678146619068087e-05,-0.0003026684498763643,310.00000000000085,178.5,336.29,0.05543199260703121,-1.080334186553955e-08,0.023200493858894333,1.7884208768606187,50.0,0.0
6727680,198,15.968718141317368,657,2.1578572324543188e-05,-0.00023000345972832293,275.0,167.75,332.21,0.05834497628468943,2.0489096641540527e-08,0.02012992985546589,1.7887454092502595,47.50000000000001,0.0
6737920,198,15.96871799826622,658,2.1299555993836705e-05,-0.0001981762086870731,275.0,166.25,332.18,0.05772496002880952,-8.568167686462402e-09,0.019184831701568327,1.7898235991597176,25.0,0.0
6748160,198,15.968718016147614,659,1.9493619537280792e-05,-0.0002213263578596525,252.50000000000023,143.75,326.0,0.05709593826004237,-3.7252902984619143e-10,0.015903881849953904,1.789623387157917,25.0,0.0
6758400,198,15.968718045949936,660,2.3463636211751293e-05,-0.00024582389996794516,250.0,139.0,323.05,0.05872763226221158,-1.4528632164001465e-08,0.017341115018643903,1.7889572083950043,0.0,0.0013671875
6768640,198,15.96871801018715,661,1.9835721558192355e-05,-0.0002232820297649596,252.50000000000023,141.75,327.54,0.056857713035972826,-1.4528632164001465e-08,0.019795504095964134,1.7888949312269689,25.0,0.0
6778880,198,15.96871801018715,662,2.036660079856034e-05,-0.0002069158468657406,280.00000000000045,150.25,328.89,0.05494344813933548,2.644956111907959e-08,0.018687991335173137,1.788759781420231,22.500000000000007,0.0
