P09:episode_rewards,value_loss,clip_fraction,advantage_norm,epoch_idx,grad_norm,policy_entropy,approx_kl_divergence,episode_length,fps,frames,P01:episode_rewards,policy_loss,PMM:episode_rewards,explained_variance
4752.5,1.8397725035902113,0.138818359375,15.968719309568405,268,2.729954975212955,1.6517709605395794,0.001674699855152882,759.31,191,2744320,500.0,-0.009392732311971486,2891.0,0.8372071102261543
4630.000000000001,2.5754341874737294,0.128076171875,15.96871919631958,269,2.7106312184497368,1.652242036908865,0.001396930940370918,755.66,191,2754560,500.0,-0.007391021036892198,2868.0,0.7730402529239655
4577.5,1.1823421664070337,0.122412109375,15.968719285726547,270,2.603079011684662,1.6724422223865987,0.0014319321768769553,735.88,191,2764800,472.5,-0.008683976600150346,2701.75,0.7935893263667821
4627.500000000001,1.9506340181455015,0.1046630859375,15.968719238042832,271,3.151654190741094,1.6518320098519326,0.0014426678027578933,739.39,191,2775040,472.5,-0.008003125360482954,2743.5,0.7560251008719205
4602.5,1.885386476572603,0.112158203125,15.968719232082368,272,3.165598313706445,1.6630531594157218,0.0012700472744146382,717.76,191,2785280,425.0,-0.006317746272179648,2637.5,0.7387797221541405
4602.5,1.9483841747045516,0.1076171875,15.968719226121902,273,2.9986236728013376,1.6711813718080522,0.0012447836181653173,719.08,191,2795520,425.0,-0.007767970230634092,2645.25,0.7857836145907641
4627.500000000001,2.2800716472789646,0.0947021484375,15.96871919631958,274,3.001945685623646,1.6678082138299941,0.0011381098495465622,717.42,191,2805760,425.0,-0.0065684838409652,2640.75,0.736257416754961
4652.5,1.9383587284013628,0.1103271484375,15.968719166517257,275,2.8443163760007923,1.6843134842813015,0.0012502479669709286,704.16,191,2816000,422.5,-0.0072348139472524055,2629.75,0.739197600632906
4652.5,0.7489577077329159,0.126953125,15.968719226121902,276,2.0045290279252472,1.684372279047966,0.0014062205875350823,676.67,191,2826240,400.0,-0.009050980067513592,2373.5,0.864444937556982
4627.500000000001,2.102122898772359,0.1114013671875,15.968719160556793,277,2.9258907473559725,1.6674487106502056,0.001332490878781182,692.81,191,2836480,425.0,-0.00804974183156446,2476.0,0.8109247356653213
4507.500000000001,1.5676227514166385,0.1127197265625,15.968719339370727,278,2.641994599391986,1.6731787905097009,0.0015043859753976474,686.92,191,2846720,450.0,-0.007890549956209724,2426.0,0.7801116406917572
4462.500000000001,2.3318944616243242,0.1080810546875,15.9687191426754,279,3.1395498169840725,1.6750139221549034,0.0012151666371724816,688.49,191,2856960,450.0,-0.007194692706980277,2422.0,0.7804959088563919
4380.0,1.6926448679529131,0.089453125,15.968719172477723,280,3.2908900206782237,1.6862054280936718,0.001187360228175584,685.77,191,2867200,450.0,-0.007002376444870606,2390.25,0.757809580117464
4302.5,1.4080769406631588,0.09462890625,15.968719184398651,281,2.9517566864454787,1.6999230064451694,0.0013619889264705907,665.68,191,2877440,450.0,-0.007185607691644691,2226.0,0.7609099250286817
4302.5,0.8809810156468302,0.107958984375,15.96871919631958,282,2.2060738012556547,1.6944423124194146,0.0014801553127657076,655.69,191,2887680,422.5,-0.007911945814703359,2082.5,0.8121582329273224
4330.0,1.4096261391881852,0.1015869140625,15.968719160556793,283,2.222089500998959,1.7002169758081436,0.0012362583753545715,643.04,191,2897920,395.0,-0.007622121290114592,2081.5,0.7419896058738231
4375.0,0.9232928967569023,0.11923828125,15.968719375133514,284,2.3382576663804255,1.6782957449555398,0.0013546644513329075,645.44,191,2908160,350.0,-0.008922425695800484,2035.25,0.8034970726817846
4302.5,1.6958361420314758,0.1023681640625,15.96871924996376,285,2.8681377814255944,1.6836458660662175,0.0011482848464541848,630.58,191,2918400,350.0,-0.006636016105039744,1998.25,0.7719895802438259
4375.0,1.5273059383034706,0.100537109375,15.96871926188469,286,2.5507312099599124,1.6822913996875286,0.0011392580488180388,624.74,191,2928640,322.5,-0.00783071376645239,1879.25,0.7765007194131612
4460.000000000001,1.8566759946290403,0.1073486328125,15.968719220161438,287,2.383401615348239,1.6775210052728653,0.0013073174615786467,637.41,191,2938880,300.0,-0.00798902509122854,1937.0,0.7423174638301134
4555.000000000001,1.7226579115726053,0.10751953125,15.968719393014908,288,2.641165907808979,1.668930508941412,0.0012553629455001572,650.31,191,2949120,395.0,-0.007429569732630625,2041.5,0.8131126597523689
4555.000000000001,1.1066702725831419,0.1230712890625,15.968719351291657,289,2.1704079403434435,1.6806036062538623,0.0014545843358180787,674.13,191,2959360,472.5,-0.008649763466382864,2175.5,0.8039308022707701
4555.000000000001,2.0585294754244385,0.104345703125,15.968719291687012,290,3.17582500334857,1.671415711194277,0.0011908423674018179,669.97,191,2969600,472.5,-0.0070477910796398644,2271.5,0.8122800666838884
4555.000000000001,2.8377540092915297,0.103515625,15.968719315528869,291,3.7697736206934125,1.6647370032966138,0.0011193025950379878,676.37,191,2979840,475.0,-0.006869232473582088,2380.5,0.7778750978410244
4607.500000000001,1.9980291842948645,0.120556640625,15.968719297647477,292,3.496005341053184,1.662274246662855,0.0013371677786839155,694.29,191,2990080,475.0,-0.008571082758135163,2509.5,0.8186659995466471
4685.000000000001,1.6022893182002007,0.10908203125,15.968719357252121,293,3.1160088082033623,1.6753481708467006,0.0013101941717767371,704.42,191,3000320,500.0,-0.008254653081894502,2559.5,0.8708341296762228
4680.0,1.8164493961725383,0.116064453125,15.968719244003296,294,2.8961923690033453,1.6642325580120088,0.0014523342912301492,715.75,191,3010560,500.0,-0.00847575499647064,2616.25,0.8150746408849955
4777.5,2.2986696218140423,0.113134765625,15.968719297647477,295,3.125250951540477,1.6690646074712276,0.0011907056266639731,722.1,191,3020800,675.0,-0.0063672993688669525,2693.75,0.7701776202768087
4802.5,1.7962742967531085,0.1047607421875,15.968719327449799,296,3.104033735902911,1.6581202134490014,0.001169443595233959,730.33,191,3031040,675.0,-0.007850548861460993,2905.5,0.8386253349483013
4802.5,2.154374576266855,0.111669921875,15.968719255924224,297,4.030727346283489,1.684525589644909,0.0011941327196669496,733.67,191,3041280,547.5,-0.006490113805011788,2934.5,0.7684084676206112
4802.5,1.8999859042465688,0.1115966796875,15.968719345331191,298,3.6040869951034464,1.6833398252725602,0.0013052815536869662,734.71,191,3051520,547.5,-0.009195025479129981,2860.75,0.7781348254531621
4750.0,1.5066909461282194,0.102294921875,15.968719172477723,299,3.2203925481518274,1.6702062524855137,0.001122260247473445,719.34,191,3061760,525.0,-0.007661229436780559,2756.75,0.8162538837641478
4750.0,1.7674888914916664,0.1058837890625,15.968719184398651,300,2.8627444941855282,1.6709150955080987,0.0012570882576656652,712.2,191,3072000,525.0,-0.007202711435820674,2792.5,0.7695846211165189
4775.0,2.0982233681716025,0.123876953125,15.968719321489335,301,3.0417539365956223,1.6713664628565312,0.0012913375769474885,705.17,191,3082240,525.0,-0.008727374734735348,2807.75,0.7995111525058747
4782.5,1.7648025983944535,0.101318359375,15.968719226121902,302,3.0763230344162777,1.6626270234584808,0.0011615937479749316,709.69,191,3092480,522.5,-0.006401662585994927,2732.75,0.7688345897942781
4752.5,1.3121648566331714,0.1290283203125,15.968719416856766,303,2.7851270973950224,1.6811948269605637,0.0014756423031886455,691.12,191,3102720,517.5,-0.008454303515827632,2438.75,0.8302345890551805
4752.5,1.4235735097900033,0.1234375,15.968719238042832,304,2.6698659743450994,1.6560542561113833,0.0014140295800192473,692.22,191,3112960,520.0,-0.008595870315184584,2394.25,0.8383507121354341
4675.0,2.5613348599057644,0.1040283203125,15.968719327449799,305,3.009801410504427,1.666815283149481,0.0011596951101072255,686.01,191,3123200,520.0,-0.007300576446141349,2364.25,0.7879520654678345
4585.000000000001,2.253258279990405,0.1041259765625,15.968719255924224,306,3.4694431215083257,1.6553072795271873,0.001166505855548279,682.06,191,3133440,447.5,-0.0065787861600256296,2369.75,0.7939167369157076
4405.000000000001,1.994459002930671,0.11376953125,15.968719327449799,307,3.890181901437402,1.6539035245776177,0.0012155169750375672,683.78,191,3143680,447.5,-0.006897422498877859,2424.0,0.7836812298744917
4450.0,1.8139389210380614,0.1349365234375,15.968719273805618,308,3.1056886725301127,1.6666850700974465,0.0013833639716384618,692.14,191,3153920,472.5,-0.007195958752345177,2488.75,0.8326438352465629
4377.5,2.104896762035787,0.121337890625,15.968719279766082,309,3.027699647734914,1.670766942948103,0.001308950960413187,688.52,191,3164160,520.0,-0.00728948436844803,2547.5,0.7870021741837263
4455.000000000001,1.565083965472877,0.1132080078125,15.968719375133514,310,2.695955004742389,1.6758675575256348,0.0012145332913806952,697.41,191,3174400,655.0,-0.007995709477108903,2781.25,0.8502824030816555
4405.000000000001,1.77627793289721,0.115869140625,15.968719279766082,311,3.09688887491735,1.6576320208609103,0.0013334129473495445,696.85,191,3184640,472.5,-0.007267805941228289,2725.25,0.8238038823008538
4380.0,1.6945987635292112,0.1091552734375,15.968719244003296,312,3.2749490767928022,1.656799403578043,0.001204962192480629,708.69,191,3194880,567.5,-0.006954177421721397,2826.0,0.8304413605481387
4677.5,2.6712767931167036,0.108349609375,15.96871930360794,313,3.31010933058663,1.6582849234342576,0.0011361248679353296,725.62,191,3205120,665.0,-0.0068924202591006175,2936.0,0.7769678357988596
4677.5,1.8631516370922327,0.1124267578125,15.968719220161438,314,3.2224658757856623,1.6630610652267932,0.001205232904601757,733.9,191,3215360,545.0,-0.007518706322662183,2999.75,0.8059580694884062
4495.000000000002,2.5770527091808617,0.1294921875,15.968719327449799,315,2.683237830391609,1.6608212277293206,0.0014635906911795403,736.34,191,3225600,497.5,-0.008118117736739806,3013.75,0.7390578754246235
4677.5,1.786981539428234,0.1155029296875,15.968719226121902,316,3.466879215121227,1.6497650675475597,0.001270105387800749,735.69,191,3235840,475.0,-0.006704028304011444,2998.75,0.7982419453561306
4707.500000000001,1.5223879326833412,0.126220703125,15.968719279766082,317,2.679216795521744,1.6552707262337207,0.0013053958126082602,749.83,191,3246080,475.0,-0.007266921953123529,2989.0,0.8155238911509514
4700.0,3.2972049289382994,0.098291015625,15.968719321489335,318,4.1475753526101045,1.6582321844995023,0.0009850408087235221,755.97,191,3256320,475.0,-0.005825163894769503,3148.5,0.7266507729887962
4802.5,1.745913854520768,0.121875,15.968719387054444,319,2.925195218016518,1.67869156524539,0.0013304351468608525,761.09,191,3266560,475.0,-0.00886119740207505,3172.75,0.8274602178484202
4800.0,1.376557510625571,0.13232421875,15.968719154596329,320,2.848176053570738,1.671830902993679,0.0013520086997803806,745.1,191,3276800,475.0,-0.008676264634050312,2955.0,0.7834415283054114
4800.0,2.2050088004209103,0.1095947265625,15.96871930360794,321,3.3041269118879013,1.6480436123907567,0.0011796779084537452,731.34,191,3287040,475.0,-0.007166930338280508,2807.0,0.824730734154582
4755.0,1.983850779850036,0.0847412109375,15.968719339370727,322,2.9201835512444614,1.6592503577470779,0.0009376265077552248,729.05,191,3297280,572.5,-0.005705894819402602,2863.0,0.8147814907133579
4660.0,2.0261148320510984,0.1049560546875,15.968719387054444,323,3.044890314823653,1.667862307280302,0.0010402500171839064,723.15,191,3307520,547.5,-0.0067749966816336386,2894.5,0.7929058443754912
4582.500000000001,2.2160303718410432,0.1096435546875,15.968719351291657,324,3.302585732649658,1.6572559870779515,0.0011609109591976018,711.14,191,3317760,522.5,-0.007090823143880698,2798.75,0.8001902360469103
4537.500000000001,2.022743403352797,0.1109130859375,15.968719279766082,325,3.661641493423862,1.6692090444266796,0.001309293066146094,709.39,191,3328000,500.0,-0.006804687164230927,2796.75,0.7899976521730423
4400.0,1.767299534054473,0.0946533203125,15.968719053268433,326,3.0268693773233304,1.6635655887424945,0.0011277902585223926,703.16,191,3338240,545.0,-0.006949557488405844,2880.25,0.828590938076377
4405.000000000001,1.8166142375208438,0.1173095703125,15.968719279766082,327,3.3045920858788995,1.6681683495640756,0.0011857789950400883,709.55,191,3348480,572.5,-0.008032087333049276,2958.75,0.8322265919297933
4502.5,1.791174161247909,0.1126220703125,15.968719184398651,328,3.255500567997403,1.65798312574625,0.0011830277679681694,723.77,191,3358720,672.5,-0.007677778687138925,3019.5,0.8379924207925796
4502.5,1.5338597619440406,0.11552734375,15.968719112873078,329,3.4436133496771304,1.6648515179753303,0.001116411988937568,721.07,191,3368960,570.0,-0.007297913786169374,2979.5,0.8379003185778856
4455.000000000001,1.6776423389557749,0.102783203125,15.96871926188469,330,3.7327522918384113,1.675696973502636,0.001053207533556445,710.73,191,3379200,522.5,-0.006929702521665604,2858.75,0.8027574811130762
4562.500000000001,1.7519298647996038,0.101611328125,15.968719202280045,331,3.0129447315870173,1.6696783378720284,0.001047985032215922,701.26,191,3389440,500.0,-0.007098291597685602,2755.25,0.809622635319829
4550.0,1.4433451145421714,0.1090576171875,15.96871926188469,332,2.566210956416457,1.6706147223711014,0.0011172635018343647,711.39,191,3399680,592.5,-0.007171015384483326,2698.25,0.8059964153915644
4450.0,1.0864542421884835,0.1145263671875,15.968719273805618,333,2.6923644540519147,1.6718856446444987,0.0011469137314012094,676.31,191,3409920,592.5,-0.007610787713383615,2380.0,0.8230633966624736
4405.000000000001,1.986166099179536,0.0889404296875,15.968719285726547,334,3.148553672234501,1.67064600661397,0.0009321005461007349,673.12,191,3420160,517.5,-0.006079694566869876,2418.25,0.8087834019213915
4375.0,1.7660986316855998,0.095166015625,15.968719226121902,335,2.7982273240224758,1.6760899178683757,0.0010192744713268507,660.39,191,3430400,600.0,-0.006779593979445053,2248.5,0.7927325204014778
4375.0,1.497542750602588,0.1176513671875,15.968719345331191,336,3.4846043772662716,1.659598733484745,0.0010809262234492054,664.86,191,3440640,672.5,-0.007615477887793531,2249.75,0.8465402375906705
4457.500000000001,1.4699295823462308,0.101416015625,15.968719273805618,337,2.570637880734079,1.6786149613559247,0.0012027270031583902,667.86,191,3450880,675.0,-0.007103650664794259,2319.5,0.8149429868906737
4550.0,1.8163994257804006,0.0925048828125,15.968719363212585,338,3.7558958523366215,1.6572478324174882,0.0009082143368008361,688.93,191,3461120,675.0,-0.006602440094138728,2478.75,0.8182907372713089
4625.0,1.5393125504255294,0.1099365234375,15.968719255924224,339,2.900806711444244,1.6682810589671135,0.0011974648059552824,698.18,191,3471360,675.0,-0.007256258372945012,2586.5,0.8381568606942892
4625.0,1.368590231379494,0.111767578125,15.968719226121902,340,2.841637753962094,1.6870154842734337,0.0012568715838998643,705.91,191,3481600,635.0,-0.006782280345578329,2734.5,0.809971348196268
4625.0,0.8068519077263773,0.13603515625,15.968719285726547,341,2.217206099167657,1.6755387388169765,0.0013765389530764219,700.84,191,3491840,475.0,-0.00870236114351428,2541.5,0.8231717731803656
4625.0,1.7107907329685985,0.123779296875,15.968719166517257,342,3.3604746553610796,1.6560324899852277,0.0012136908825713293,708.77,191,3502080,475.0,-0.0076285775299766104,2576.5,0.8016024321317673
4625.0,1.9461914665531368,0.1276123046875,15.968719184398651,343,2.7529807582441608,1.6636603720486165,0.0012460414360934066,718.73,191,3512320,475.0,-0.007737409488618141,2706.5,0.7936391659080982
4557.500000000001,1.7435966424643994,0.1082275390625,15.968719321489335,344,3.81175363517549,1.6466697849333287,0.001066203643870602,703.81,191,3522560,475.0,-0.007135209974512691,2640.0,0.7863669469952583
4425.0,1.3669311384204774,0.11396484375,15.968719339370727,345,2.4686127153663393,1.6759127415716648,0.0012834604292609952,688.14,191,3532800,445.0,-0.008108975996401568,2518.5,0.7975477050989866
4425.0,1.9256325810216368,0.110888671875,15.968719315528869,346,2.9722157893079855,1.6576970040798187,0.001091949539645385,699.41,191,3543040,472.5,-0.007519562369634514,2535.5,0.8309594787657261
4445.000000000002,1.5932524051517247,0.1045166015625,15.968719047307967,347,3.456663352852856,1.6531934887170792,0.0010456289203321955,713.14,191,3553280,500.0,-0.007016006715457479,2733.5,0.8426622327417135
4635.000000000001,1.8961094353348016,0.1298095703125,15.968719166517257,348,3.3985741880709126,1.6440081395208836,0.0012564404870378507,722.67,191,3563520,697.5,-0.006525200256874086,2913.75,0.8175880245864391
4725.0,1.538714474113658,0.1097900390625,15.968719393014908,349,3.5320541476655096,1.63280231654644,0.0010487977799929448,712.9,191,3573760,697.5,-0.006691847236288595,2943.5,0.8485278338193893
4725.0,1.446395736327395,0.11728515625,15.968719202280045,350,2.969087469929361,1.6413347080349923,0.001241334689985167,718.49,192,3584000,700.0,-0.007461003313437686,2992.75,0.8453695807605982
4725.0,1.3845165288075805,0.1183837890625,15.96871920824051,351,2.6969619036673427,1.6589698180556298,0.0011776251975224115,723.94,191,3594240,700.0,-0.006121063473437971,2961.5,0.8102339137345552
4680.0,1.722733514290303,0.0963134765625,15.968719255924224,352,3.5193107493244513,1.6539353042840959,0.001004082147921163,732.97,191,3604480,700.0,-0.006388535564474296,3023.25,0.8246558111160993
4680.0,1.5537114111706614,0.10048828125,15.968719148635865,353,4.6428137753867,1.6303352534770965,0.0011017109946184736,732.18,192,3614720,667.5,-0.006366891262950957,3062.75,0.8021254524588585
4675.0,2.170363947935402,0.087744140625,15.968719202280045,354,3.8775680843081246,1.6445579029619695,0.0008663905502206901,741.24,192,3624960,595.0,-0.005680591182863281,3070.75,0.7762404907494783
4630.000000000001,1.7319806730374694,0.096826171875,15.96871926188469,355,4.456584755526462,1.6453651525080204,0.001086689365769541,722.02,192,3635200,525.0,-0.006013792947487673,3032.0,0.8077471170574426
4680.0,1.6674430781044065,0.12998046875,15.968719333410263,356,3.402321276471016,1.6425453275442123,0.0012054430428979177,743.85,192,3645440,547.5,-0.007103301976894727,3063.25,0.8132545590400696
4680.0,1.624873072002083,0.1172119140625,15.968719291687012,357,3.3835163542295312,1.6407429702579974,0.0012194869625208379,731.56,192,3655680,525.0,-0.006636405081735575,3030.75,0.8164347775280476
4680.0,1.2332181295379996,0.1232666015625,15.968719309568405,358,3.0380493746613255,1.656822457164526,0.0011653266617376425,732.6,192,3665920,522.5,-0.006624635184925865,2987.25,0.8217799182981252
4725.0,1.451748354639858,0.1239501953125,15.968719160556793,359,2.9200182038776896,1.662278949469328,0.0012094569293598452,736.03,192,3676160,522.5,-0.006402584597162786,3073.0,0.8391886688768864
4725.0,1.727013768441975,0.1246337890625,15.96871930360794,360,3.7647235293033603,1.6439057983458043,0.0011854702808254106,726.22,192,3686400,522.5,-0.005896524556010263,3011.0,0.8369268290698528
4560.000000000001,1.6515498704276979,0.101611328125,15.968719327449799,361,3.523342124041112,1.6320285476744174,0.0011815213218486996,715.67,192,3696640,500.0,-0.006440376372484025,2940.5,0.8526966482400894
4725.0,1.4367556892335416,0.102880859375,15.968719112873078,362,4.463237701497054,1.6229700177907944,0.0009798620339982315,738.87,192,3706880,500.0,-0.005347192325280048,3039.0,0.8702274162322283
4657.5,1.4831798952072859,0.1229736328125,15.968719375133514,363,4.294527429059266,1.6229867696762086,0.0011875376951824808,733.76,192,3717120,545.0,-0.006126985381160921,3072.0,0.8473319139331579
4562.500000000001,1.5586896217428148,0.118017578125,15.96871924996376,364,4.816872861786888,1.6285985223948956,0.0011681836875372337,736.2,192,3727360,550.0,-0.006598054505957407,3114.25,0.873464946821332
4505.000000000001,1.6294949410483242,0.0995361328125,15.968719339370727,365,4.517937292320621,1.6123468592762946,0.0009405397162769773,720.0,192,3737600,647.5,-0.006196197556710104,3118.75,0.8229738280177117
4562.500000000001,1.356406425125897,0.1166748046875,15.96871936917305,366,3.9882233430526477,1.649129918962717,0.0011008462741930718,714.97,192,3747840,647.5,-0.00691940872638952,3144.0,0.8701090984046459
4702.5,1.4682969959452747,0.1156494140625,15.96871926188469,367,6.9459887215350475,1.6110484294593335,0.0010661640745131204,720.76,192,3758080,647.5,-0.005822923757659737,3224.0,0.8799681339412928
4702.5,1.3348972597159445,0.1250244140625,15.968719255924224,368,4.458975209736247,1.619789259135723,0.001159984070057373,718.35,192,3768320,722.5,-0.007469266276348208,3278.0,0.905544163659215
4677.5,2.0400703782215714,0.1487548828125,15.968719238042832,369,8.45214629647773,1.5920532196760178,0.0012924110551812136,694.76,192,3778560,697.5,-0.0061098658396076646,3154.5,0.8431126929819583
4427.5,1.6724111577495933,0.1085693359375,15.968719047307967,370,6.270294523745369,1.6244295120239258,0.0011920949174740836,684.41,192,3788800,647.5,-0.00605232316574984,3128.75,0.866079306602478
4482.500000000001,1.58732085917145,0.105224609375,15.96871913075447,371,7.324990574184078,1.5958905227482318,0.0010557440614381761,686.47,192,3799040,592.5,-0.005969109846409993,3164.0,0.8283371198922396
4430.0,1.5557257926091552,0.08984375,15.968719100952148,372,7.802241670048839,1.6226347178220748,0.0008291117424054691,695.01,192,3809280,522.5,-0.005085884825530229,3209.0,0.8470473062247038
4402.5,1.7914210340939463,0.1109375,15.968719315528869,373,6.331403997969442,1.6011791467666625,0.0011718077417815366,695.03,192,3819520,570.0,-0.00561720832483843,3239.75,0.8308122381567955
4430.0,1.6864442293997854,0.1082275390625,15.968719387054444,374,4.563681446080041,1.6104743488132953,0.001069018179157786,701.24,192,3829760,597.5,-0.006453806697754772,3288.5,0.900099904090166
4612.500000000001,1.1239332532975823,0.1360595703125,15.968719363212585,375,4.072810827000565,1.6360886991024017,0.0012600737456413542,706.74,192,3840000,522.5,-0.007522786268236814,3306.25,0.9032863833010196
4510.000000000001,2.5226671022363005,0.11611328125,15.968719220161438,376,5.679595374705981,1.5790197879076004,0.001141991438237669,705.31,192,3850240,497.5,-0.00610750956038828,3359.25,0.8382906679064035
4725.0,1.1202073032036424,0.095849609375,15.96871930360794,377,5.367588782466639,1.6200513958930969,0.0008842178988804157,721.64,192,3860480,522.5,-0.005983038810882135,3447.25,0.9093301460146904
4612.500000000001,0.8322204220108688,0.1237548828125,15.968719172477723,378,3.464144682157925,1.627402377873659,0.0011803784148927549,720.45,192,3870720,665.0,-0.007256919061546796,3450.75,0.9384602293372154
4777.5,1.0791617850773036,0.1231201171875,15.96871924996376,379,3.0595233860842166,1.648101168125868,0.001096419427239369,738.55,192,3880960,797.5,-0.007772092086815974,3641.5,0.9111959647387267
4777.5,1.772499321680516,0.1164794921875,15.96871924996376,380,5.002193890925885,1.587486205995083,0.0010425150070436542,739.58,192,3891200,775.0,-0.006150391709525138,3581.0,0.8778587963432074
4750.0,1.2348256584256887,0.11513671875,15.968719410896302,381,4.400631567300165,1.625205098092556,0.0010971049032893032,725.9,192,3901440,770.0,-0.00697476696150261,3496.75,0.8667689103633165
4657.5,1.244591568596661,0.1139892578125,15.968719094991684,382,7.067429476305523,1.5835454680025578,0.0010686455423869587,716.42,192,3911680,717.5,-0.005216429627398611,3400.25,0.8964523687958718
4727.5,1.7253994976636022,0.10400390625,15.96871926188469,383,7.1770892115104985,1.6020596355199814,0.0010197715374776733,722.31,192,3921920,717.5,-0.005105622395785758,3449.25,0.853813874348998
4577.5,1.0688304878771304,0.1101318359375,15.968719238042832,384,5.317582707161749,1.5982585072517395,0.0011087336029679475,718.69,192,3932160,635.0,-0.007287277759678546,3419.75,0.9107147645205259
4577.5,1.2941584263928234,0.1083984375,15.968719255924224,385,5.63205149426974,1.614445650577545,0.0009705061976096286,730.01,192,3942400,740.0,-0.006836338225366489,3485.75,0.9338481284677982
4555.000000000001,0.9165380059741437,0.1202880859375,15.968719333410263,386,4.597654551526911,1.609858864545822,0.001114794343738355,732.54,192,3952640,740.0,-0.007646915449731751,3483.25,0.9418938234448433
4555.000000000001,1.1325378105975688,0.133935546875,15.968719327449799,387,5.340163195562864,1.6319428496062756,0.0012267552223481633,731.87,192,3962880,750.0,-0.007180876417623949,3584.25,0.9079523321241141
4607.500000000001,1.4314056281000376,0.1027587890625,15.96871926188469,388,5.95311990256601,1.6229874052107334,0.0009670920210571407,743.92,192,3973120,772.5,-0.00564568805766612,3635.5,0.9021562222391367
4550.0,1.3430695546790958,0.0921630859375,15.968719333410263,389,6.590402615819697,1.6162720240652562,0.0008536154512317716,746.19,192,3983360,800.0,-0.005435804468288552,3672.25,0.9084711231291294
4555.000000000001,0.9701753540895879,0.1246337890625,15.968719339370727,390,4.139614785857353,1.6205344542860984,0.001233626664316469,764.78,192,3993600,800.0,-0.00798096994185471,3694.75,0.9075160205364228
4555.000000000001,1.0652561177499593,0.0982177734375,15.968719172477723,391,4.009008041784169,1.6188758917152881,0.0009288467418802776,765.41,192,4003840,800.0,-0.006855801467827405,3698.5,0.9290438003838062
4527.5,1.889051018189639,0.11123046875,15.968719267845154,392,7.46034843229113,1.5737460479140282,0.00114989868084807,761.01,192,4014080,797.5,-0.00543834864611199,3686.25,0.8816664956510067
4527.5,1.792345585487783,0.11630859375,15.968719178438187,393,6.248971662053345,1.5851805701851844,0.001076131683976691,753.95,192,4024320,797.5,-0.00598095355235273,3682.5,0.8969396624714137
4450.0,0.8511538276448846,0.1307861328125,15.968719345331191,394,4.160574388888056,1.618704453855753,0.001193953703805011,752.83,192,4034560,775.0,-0.007896150010674318,3612.25,0.9530257657170296
4450.0,1.5345822842791677,0.12099609375,15.968719267845154,395,5.648225979982603,1.6193590328097343,0.0010671864744271858,739.38,192,4044800,775.0,-0.0065047981379393605,3475.75,0.8492118686437606
4482.500000000001,1.5369555261917411,0.1026611328125,15.968719148635865,396,5.146085119852306,1.6204567722976209,0.0013055038425652389,751.68,192,4055040,772.5,-0.005845447630235867,3508.5,0.8500679783523083
4582.500000000001,1.8071362860500813,0.10537109375,15.968719351291657,397,8.173852614415688,1.6210480377078056,0.00089260317485058,738.58,192,4065280,722.5,-0.005767921759434103,3476.25,0.8232575707137585
4582.500000000001,0.9822952295653522,0.10546875,15.968719309568405,398,3.4059418176199165,1.6449432529509067,0.0008663384761920672,747.29,192,4075520,747.5,-0.006531731156428577,3487.75,0.9114721905440092
4652.5,1.036257579177618,0.090478515625,15.968719321489335,399,5.575361200298184,1.6088771849870682,0.0008941842722667785,751.99,192,4085760,775.0,-0.005879621601343388,3575.25,0.9349735107272863
4685.000000000001,0.642138265259564,0.0955078125,15.968719100952148,400,3.731800590449441,1.62221310287714,0.000859727820654114,760.25,192,4096000,775.0,-0.006815500476295711,3603.5,0.9701698049902916
4775.0,1.8547157114371657,0.1203857421875,15.968719297647477,401,7.295853847912078,1.5906347148120403,0.00106638236925438,749.52,192,4106240,772.5,-0.0059132560356374595,3602.0,0.9054986145347357
4652.5,1.3355344170704484,0.1041259765625,15.968719118833542,402,5.336971920443346,1.6197092525660992,0.000878069999283074,745.29,192,4116480,775.0,-0.006065547184698516,3691.5,0.9362847354263067
4535.000000000001,2.325182048417628,0.0977294921875,15.968719238042832,403,7.604612813153489,1.5982592687010766,0.0009364663871399614,738.58,192,4126720,800.0,-0.005471684277290478,3738.25,0.8824821595102549
4500.0,0.8034265926107764,0.1239990234375,15.968719190359115,404,4.667150167510851,1.6041177816689014,0.001148674875708377,744.7,192,4136960,822.5,-0.007743785853745066,3835.5,0.9639722283929586
4525.0,0.9658977241721004,0.106298828125,15.968719244003296,405,3.9276421528847223,1.637319027632475,0.001050080466132352,750.09,192,4147200,1252.5000000000002,-0.0073725576949073,3911.75,0.9560477796941995
4477.5,1.501681580301374,0.11484375,15.968719065189362,406,5.381604103390297,1.6263074293732642,0.0009905306471755307,740.98,192,4157440,822.5,-0.006146529948819079,3853.5,0.8998022329062223
4477.5,0.8598969280719757,0.1423583984375,15.968719267845154,407,4.160127071906742,1.613684243708849,0.0012174391134981367,732.37,192,4167680,797.5,-0.007109375545405782,3804.75,0.9597974322736263
4475.0,1.584453485161066,0.113916015625,15.968719255924224,408,5.650099042216885,1.595700128376484,0.0009656371134501525,735.89,192,4177920,822.5,-0.0061612516685272565,3868.5,0.9328729253262281
4480.0,1.1992585964500904,0.1221923828125,15.968719178438187,409,4.399853717752528,1.6237783439457416,0.000983941183438201,741.76,192,4188160,825.0,-0.006782624238621793,3876.75,0.9384329941123724
