PMM:episode_rewards,P09:episode_rewards,avg_q_retraced,policy_entropy,fps,rollout_prob_std,advantage_norm,model_prob_std,q_loss,P01:episode_rewards,policy_gradient_bias_correction,avg_q_selected,policy_loss,episode_length,grad_norm,frames,explained_variance,epoch_idx,policy_gradient_loss
0.0,0.0,-7.863446007920678e-07,2.197225294863736,339,1.972508936577976e-05,0.00017567269715523513,1.7312748923249544e-05,1.1296889414245548e-09,0.0,0.0,-1.0234826034256134e-06,-3.849938788962413e-09,3324.64,4.263367509732872e-06,2016000,-1450.7873737198086,280,-3.849938788962413e-09
0.0,0.0,-1.7114958970395006e-06,2.19722527160531,339,2.2472332492943156e-05,0.0002263274286257313,2.0410285587148733e-05,2.432180677168671e-09,0.0,0.0,-1.0267075446313706e-06,5.828143489902403e-08,3324.64,5.364263009557666e-06,2023200,-556.7122208909384,281,5.828143489902403e-08
0.0,0.0,-2.168528820803167e-06,2.1972252141514783,339,2.4844579340403943e-05,0.00023396096515798174,2.1472729139497136e-05,2.324015772353187e-09,0.0,0.0,-1.873009391449319e-06,1.0777517637657049e-08,3324.64,6.021789793972076e-06,2030400,-1171.0921809945976,282,1.0777517637657049e-08
0.0,0.0,-2.811447438213171e-06,2.1972253139624525,339,2.4166442638688065e-05,0.00021827975052778878,2.193299140756496e-05,1.3630397886851319e-09,0.0,0.0,-2.8047955735681784e-06,6.829645608558759e-08,3324.55,5.354038605621373e-06,2037600,-878.3279019021799,283,6.829645608558759e-08
0.0,0.0,-2.8906346967543205e-06,2.1972252272550388,339,2.053157908342597e-05,0.00017347897992295953,1.8093734238072534e-05,2.5035225008481054e-09,0.0,0.0,-2.7690427977106045e-06,6.257433426709679e-08,3324.55,4.681505232342152e-06,2044800,-1771.790383016095,284,6.257433426709679e-08
0.0,0.0,-2.2981136882625562e-06,2.197225264692433,339,2.167778351422859e-05,0.00019459967966852822,1.919847509377987e-05,1.1368131624714371e-09,0.0,0.0,-2.562037090641144e-06,7.051581163070765e-08,3324.55,4.858647430850064e-06,2052000,-1492.7903935924646,285,7.051581163070765e-08
0.0,0.0,-2.8170694534739803e-06,2.197225296746486,339,2.359442986290628e-05,0.00021663291581290432,2.1080545015471127e-05,1.6584498892108808e-09,0.0,0.0,-2.664610636382875e-06,-5.076508583885565e-08,3324.55,5.268220759285967e-06,2059200,-627.2473328683427,286,-5.076508583885565e-08
0.0,0.0,-2.8603660107988367e-06,2.197225277160383,339,2.0048633881592173e-05,0.0001838313746782714,1.7881567857872328e-05,9.824415223891157e-10,0.0,0.0,-2.938724326025654e-06,1.1629457476088369e-07,3324.55,4.6941149494247764e-06,2066400,-1637.1957194949916,287,1.1629457476088369e-07
0.0,0.0,-2.6703097529259856e-06,2.19722526586245,339,2.7158497706026867e-05,0.0002460919558143089,2.4633134285194404e-05,2.207739254782391e-09,0.0,0.0,-2.71351920820582e-06,8.275077007807806e-08,3324.49,5.9845356697617915e-06,2073600,-208.84148832574726,288,8.275077007807806e-08
0.0,0.0,-3.260672533297556e-06,2.1972252808172232,339,1.7573260867295846e-05,0.00014331876817183135,1.531318384853161e-05,1.939116112882049e-09,0.0,0.0,-2.735485874039579e-06,3.2899325531984777e-08,3324.49,3.966371407291544e-06,2080800,-2223.7035998606802,289,3.2899325531984777e-08
0.0,0.0,-3.6725118574169063e-06,2.1972252656732283,339,1.7594781953918403e-05,0.00017888051657173438,1.5450080887929187e-05,3.69985921844616e-09,0.0,0.0,-4.210879063881028e-06,1.485065013040289e-07,3324.49,5.018781316224172e-06,2088000,-1978.91513160751,290,1.485065013040289e-07
0.0,0.0,-3.6241903325907018e-06,2.19722532863024,339,1.9240998416948393e-05,0.00014919312791754295,1.709554386205202e-05,8.870852893488084e-10,0.0,0.0,-3.6128752422987645e-06,9.737433632850343e-08,3324.49,3.794828566921714e-06,2095200,-1721.7215854791846,291,9.737433632850343e-08
0.0,0.0,-4.253673846519523e-06,2.1972253112471294,339,2.3180827750804513e-05,0.00021043818898311618,2.102670576880608e-05,2.3199955518340167e-09,0.0,0.0,-3.836627096938281e-06,7.224800158856839e-08,3324.49,5.210322268384668e-06,2102400,-603.4231158992884,292,7.224800158856839e-08
0.0,0.0,-5.408616589348656e-06,2.1972252775313708,339,2.0186549527636133e-05,0.00017058554936855603,1.764546072558201e-05,2.08032258086987e-09,0.0,0.0,-5.082148299597145e-06,5.995088352401334e-08,3324.49,4.430237029141026e-06,2109600,-1243.473572966403,293,5.995088352401334e-08
0.0,0.0,-6.217739657210861e-06,2.1972252419732867,339,2.412628496706646e-05,0.00021759165382144192,2.1789694885527636e-05,2.9653026769160573e-09,0.0,0.0,-6.255903212467236e-06,1.769688322593245e-07,3324.46,5.6283274470073125e-06,2116800,-956.44928553375,294,1.769688322593245e-07
0.0,0.0,-4.981193565230214e-06,2.197225271491777,339,2.4278628895033418e-05,0.00021727525428169816,2.1806429507469224e-05,4.655274759819861e-09,0.0,0.0,-5.379865070862946e-06,1.363883580199211e-07,3324.46,6.298200607589645e-06,2124000,-1576.928103263785,295,1.363883580199211e-07
0.0,0.0,-5.277980858512899e-06,2.197225313312793,339,1.8743478012817124e-05,0.00017051352445581456,1.6248652243265854e-05,1.098656434877627e-09,0.0,0.0,-5.409896671961084e-06,1.4186926529273156e-07,3324.46,4.054747177506073e-06,2131200,-1933.8033705181165,296,1.4186926529273156e-07
0.0,0.0,-3.95312410044801e-06,2.1972252643802173,339,2.0360833047093175e-05,0.00017262758141294515,1.8286388406161235e-05,2.3066958212044274e-09,0.0,0.0,-4.6350163245278955e-06,1.3334614441235464e-08,3324.46,4.385616416768239e-06,2138400,-1058.1150686002882,297,1.3334614441235464e-08
0.0,0.0,-3.3837577994730717e-06,2.1972252584122995,339,1.9551245715962124e-05,0.00017784480133431257,1.756130078457055e-05,1.0720301889885815e-09,0.0,0.0,-3.5439957804977024e-06,8.587633393425547e-08,3324.46,4.421127139881232e-06,2145600,-1617.3267519891006,298,8.587633393425547e-08
0.0,0.0,-2.587165111116769e-06,2.1972252422949623,339,2.4562816206679277e-05,0.00023036573492515706,2.2442822091739074e-05,2.376689546861101e-09,0.0,0.0,-2.5335790489956084e-06,-1.5174206666569736e-08,3324.46,5.683002119694718e-06,2152800,-422.89218370273,299,-1.5174206666569736e-08
0.0,0.0,-2.3291541025846e-06,2.1972252945672897,339,1.5418162472512387e-05,0.00013414161361162367,1.3490849257232006e-05,9.57833755736708e-10,0.0,0.0,-2.4858148203949494e-06,1.3676375532094928e-07,3324.44,3.2975552751817843e-06,2160000,-1986.2823647098755,300,1.3676375532094928e-07
0.0,0.0,-1.1411871960631185e-06,2.1972252648753465,339,2.2113149932770877e-05,0.00022071283014662082,2.0263066008599905e-05,4.815020866966725e-09,0.0,0.0,-1.1333804798800349e-06,-1.8148617455340347e-09,3324.44,6.639298797022057e-06,2167200,-2599.4554027662016,301,-1.8148617455340347e-09
0.0,0.0,-2.4281263692959244e-06,2.19722526138135,339,1.9410951040009317e-05,0.0001746123100062717,1.669521491023101e-05,1.1498177497862788e-09,0.0,0.0,-2.2309603913197396e-06,7.166088959135206e-08,3324.44,4.4690789727392544e-06,2174400,-1707.589276033001,302,7.166088959135206e-08
0.0,0.0,-2.537702447589994e-06,2.1972252495484375,339,2.8184086864596807e-05,0.0002509377969279156,2.6048242611559855e-05,2.1979061128690327e-09,0.0,0.0,-2.616450504577475e-06,-1.3728129891942625e-08,3324.44,5.851129989047251e-06,2181600,-511.70396729827866,303,-1.3728129891942625e-08
0.0,0.0,-2.9996166199475553e-06,2.1972253003952997,339,1.819354603713708e-05,0.00016487169194775216,1.6475511721208424e-05,9.231392717927297e-10,0.0,0.0,-2.34393319019889e-06,7.378570596087993e-08,3324.44,4.077385014104637e-06,2188800,-1422.417137589581,304,7.378570596087993e-08
0.0,0.0,-3.0316575126296506e-06,2.197225167776542,339,2.372275826078727e-05,0.00020882514964313108,2.194616480498971e-05,2.706722044576599e-09,0.0,0.0,-3.4774700657271027e-06,6.632106850550991e-08,3324.43,5.3213684852171466e-06,2196000,-1294.8064675646674,305,6.632106850550991e-08
0.0,0.0,-2.169610588241263e-06,2.197225267499212,339,1.8854476597742076e-05,0.0001761245346313922,1.687639881954817e-05,2.823081924328503e-09,0.0,0.0,-2.3902645400908938e-06,1.09407431861073e-07,3324.43,4.6535778935612525e-06,2203200,-1559.358994817532,306,1.09407431861073e-07
0.0,0.0,-7.495075921727914e-07,2.197225339898357,339,1.7115990519416584e-05,0.0001540304468734001,1.508352682687128e-05,1.6459830657270862e-09,0.0,0.0,-1.4017264088206357e-06,9.313805670810921e-08,3324.43,3.7682391136767913e-06,2210400,-2136.9531987001055,307,9.313805670810921e-08
0.0,0.0,-4.449769048456684e-07,2.1972252215752524,339,2.282280896616659e-05,0.00020754966503406738,2.065531442041003e-05,1.5242469721403325e-09,0.0,0.0,-4.232210690300437e-07,3.445484375281135e-08,3324.43,5.09236679047928e-06,2217600,-855.9451681564915,308,3.445484375281135e-08
0.0,0.0,-7.031600184937928e-07,2.1972252831288746,339,2.0605412956911095e-05,0.00018823280125874234,1.8765444514925662e-05,1.181743867524581e-09,0.0,0.0,-6.716716480533188e-07,2.9263935671199077e-08,3324.43,4.4974283685253535e-06,2224800,-1067.764203423886,309,2.9263935671199077e-08
0.0,0.0,-3.9751988671088223e-08,2.19722526583722,339,2.4455892188385893e-05,0.00025249574669163483,2.250983660793605e-05,2.0443493999727755e-09,0.0,0.0,2.384309283120586e-07,-2.8899379041441598e-08,3324.43,5.738627872958798e-06,2232000,-513.5820671870745,310,-2.8899379041441598e-08
0.0,0.0,-4.166171237436909e-07,2.197225271747226,339,1.9165126160108534e-05,0.0001774911396678714,1.7395579531104606e-05,1.0677216175678176e-09,0.0,0.0,-2.3033401552318637e-07,3.932990456995221e-08,3324.37,4.3723233013154785e-06,2239200,-2197.759320916429,311,3.932990456995221e-08
0.0,0.0,1.8905362318452708e-07,2.1972252870110607,339,2.2783621282929676e-05,0.00021616250932758122,2.083430467491155e-05,3.4017620937990896e-09,0.0,0.0,-5.13920230600385e-07,4.311065015850663e-08,3324.37,5.828144522332546e-06,2246400,-1586.3520271332488,312,4.311065015850663e-08
0.0,0.0,1.9922487520408782e-06,2.1972253035647524,339,1.6495433749956085e-05,0.0001728280761838634,1.4543195505367564e-05,1.7492844766078594e-09,0.0,0.0,1.4655081529025197e-06,1.6867295541124528e-09,3324.37,4.503795866827468e-06,2253600,-2170.6625248387313,313,1.6867295541124528e-09
0.0,0.0,2.166987734230339e-06,2.1972252356406874,339,2.8896226467331168e-05,0.0002972485986935233,2.720995314360359e-05,2.3626610128004708e-09,0.0,0.0,1.7025534795509078e-06,2.7519989632955204e-08,3324.37,7.22316285254421e-06,2260800,-693.7111000310491,314,2.7519989632955204e-08
0.0,0.0,1.874718214677764e-06,2.1972252926183122,339,1.8722688101135307e-05,0.00017849421857880047,1.7008349001258242e-05,1.6286340886217231e-09,0.0,0.0,2.098421286712031e-06,-3.360953154608684e-08,3324.37,4.580179261829391e-06,2268000,-1825.1270216297155,315,-3.360953154608684e-08
0.0,0.0,1.5844317560759897e-06,2.1972252492841013,339,2.781812669758678e-05,0.000282520905466839,2.555381462033357e-05,2.8561192583087307e-09,0.0,0.0,1.5563640442985495e-06,-8.188622206694278e-08,3324.39,7.30749531652959e-06,2275200,-8192.425792409691,316,-8.188622206694278e-08
0.0,0.0,1.80748530719712e-06,2.1972253092981524,339,1.9699778907739162e-05,0.00019668862471876973,1.8019798082814748e-05,1.879393469392315e-09,0.0,0.0,2.351973483545175e-06,-6.004048613047528e-08,3324.39,5.005407546447427e-06,2282400,-1885.0993033150926,317,-6.004048613047528e-08
0.0,0.0,1.1879036224522166e-06,2.1972252569185993,339,1.9616574366528575e-05,0.00018394303753030923,1.7586865293573752e-05,1.645688510608396e-09,0.0,0.0,1.2314601827721095e-06,-4.605857237278488e-08,3324.39,4.584709184683276e-06,2289600,-1703.747250063558,318,-4.605857237278488e-08
0.0,0.0,5.65745932072608e-07,2.197225289981832,339,1.9598972061607827e-05,0.00018316882342804075,1.7856070631713917e-05,2.3187820591069996e-09,0.0,0.0,1.09372369314168e-06,-1.7743563418367912e-08,3324.39,4.831261685717357e-06,2296800,-1982.4111799285968,319,-1.7743563418367912e-08
0.0,0.0,1.7140862327623031e-07,2.197225243032925,339,2.0647117422433275e-05,0.00019452081474407388,1.8747385441234392e-05,1.8109387309050147e-09,0.0,0.0,3.580912621039791e-07,4.3774204715742984e-08,3324.39,4.7977797275887555e-06,2304000,-993.3839759504132,320,4.3774204715742984e-08
0.0,0.0,-3.959840058901216e-08,2.197225244669687,339,2.2340547919225534e-05,0.00021877285241031142,2.051868966398774e-05,2.077946928489699e-09,0.0,0.0,-1.567739223447736e-07,7.484789549730085e-08,3324.39,5.4197503265260886e-06,2311200,-652.8270068541975,321,7.484789549730085e-08
0.0,0.0,4.1389864645820685e-07,2.1972252890514947,339,2.0025426426794218e-05,0.00019945543321183117,1.818345381811319e-05,9.716104621986412e-10,0.0,0.0,2.7854706859258946e-07,3.3860238137524014e-08,3324.41,5.078893294466579e-06,2318400,-1704.6779914188055,322,3.3860238137524014e-08
0.0,0.0,4.818932455494792e-07,2.1972253293702098,339,1.887070940638217e-05,0.0001720535095411431,1.71236382134516e-05,1.9975605074589635e-09,0.0,0.0,7.086487747767394e-07,-2.5423827303398838e-08,3324.41,4.222883645983793e-06,2325600,-1647.674115500994,323,-2.5423827303398838e-08
0.0,0.0,-3.330260685153453e-07,2.197225286944833,339,1.9101788839217386e-05,0.00017590852141410247,1.7055567244024168e-05,1.355672875490223e-09,0.0,0.0,-4.1279076864709957e-07,-4.508895817358339e-08,3324.41,4.622459515640404e-06,2332800,-1752.0008530252194,324,-4.508895817358339e-08
0.0,0.0,7.150861612536616e-08,2.1972252627907607,339,2.6612460657494763e-05,0.0002690686575833009,2.4996889633970325e-05,2.2676392874593174e-09,0.0,0.0,3.291070877844662e-07,-7.127322035500053e-10,3324.41,6.236065076768167e-06,2340000,-261.46408583451205,325,-7.127322035500053e-10
0.0,0.0,-6.170410465745864e-07,2.1972253074027877,339,1.759709897098391e-05,0.00018053386985007175,1.5998171028844287e-05,6.919009440648348e-10,0.0,0.0,-4.826339578791644e-07,-9.420397759782117e-09,3324.41,4.099287232926826e-06,2347200,-1418.6136811509682,326,-9.420397759782117e-09
0.0,0.0,-8.072749655517618e-07,2.1972252154791794,339,2.5325855058647912e-05,0.00023320336725110417,2.3500294358003493e-05,1.5688782385322806e-09,0.0,0.0,-7.432196455170869e-07,-2.7720105938993795e-08,3324.36,5.527266339887644e-06,2354400,-441.8775272746991,327,-2.7720105938993795e-08
0.0,0.0,-2.733195456523542e-07,2.1972253054664246,339,1.7734494582442485e-05,0.00017045885937841008,1.5979280542077437e-05,1.4024722637998266e-09,0.0,0.0,-3.7245413227282765e-07,-1.3664603370524274e-08,3324.36,4.418808937519531e-06,2361600,-1586.5957518383752,328,-1.3664603370524274e-08
0.0,0.0,5.443595776688779e-07,2.1972252728163255,339,1.8483568708508464e-05,0.00016777031790132538,1.7061843723422696e-05,1.384200791179525e-09,0.0,0.0,2.261544610096673e-07,-4.121120099069485e-08,3324.36,4.282949015240037e-06,2368800,-1823.1428011417267,329,-4.121120099069485e-08
0.0,0.0,1.6596692523018235e-06,2.197225302391582,339,2.040015669418637e-05,0.00019908008090768458,1.856904970539277e-05,1.4942917457685691e-09,0.0,0.0,1.519095151657543e-06,6.133109713384637e-09,3324.36,4.909113391635952e-06,2376000,-975.2295541076624,330,6.133109713384637e-09
0.0,0.0,1.6195390485716283e-06,2.1972252517465565,339,2.2431618381872532e-05,0.00022305383841009834,2.0849260221482488e-05,1.0199517771014124e-09,0.0,0.0,1.4948463839923839e-06,-5.917328841401398e-08,3324.36,5.514843761851716e-06,2383200,-1259.72177323298,331,-5.917328841401398e-08
0.0,0.0,2.2731435493427563e-06,2.1972253021550556,339,2.106756399062501e-05,0.00020050795813786982,1.964085452276062e-05,1.4917784353780171e-09,0.0,0.0,2.538758736507915e-06,-2.1566240632279727e-08,3324.36,4.740317129920484e-06,2390400,-932.2265435154475,332,-2.1566240632279727e-08
0.0,0.0,1.9639931243134177e-06,2.197225298565302,338,2.100792010889935e-05,0.0002071861265183045,1.9254034850823157e-05,1.5342329028056021e-09,0.0,0.0,1.8527417860497194e-06,-5.672432707812245e-08,3324.42,5.2093707980112924e-06,2397600,-1443.6654565606143,333,-5.672432707812245e-08
0.0,0.0,2.907526738742006e-06,2.197225246391599,338,1.9974938246140563e-05,0.0001888451017674607,1.800646284262289e-05,1.684827175167439e-09,0.0,0.0,3.069046644556847e-06,-9.44878741117691e-08,3324.42,4.539374057819203e-06,2404800,-1606.8952903312447,334,-9.44878741117691e-08
0.0,0.0,1.8465412529513099e-06,2.197225248536105,338,1.5784148917386682e-05,0.00015041044654488675,1.4337699951710042e-05,1.0234332306788266e-09,0.0,0.0,1.884401141816182e-06,-4.072255960435853e-08,3324.42,3.882812102165689e-06,2412000,-1860.0084230243215,335,-4.072255960435853e-08
0.0,0.0,1.3447093305558162e-06,2.1972252806563857,338,2.4222415003609114e-05,0.00021773634559159918,2.264716708794664e-05,1.0797581690895232e-09,0.0,0.0,1.6221723273241864e-06,-1.7826839825886704e-07,3324.42,5.202581773909239e-06,2419200,-514.5713449265023,336,-1.7826839825886704e-07
0.0,0.0,1.4957773055774695e-06,2.197225306450375,338,1.9097232300016314e-05,0.00020389017935350414,1.747343099920622e-05,1.6327874064129523e-09,0.0,0.0,1.3038809602111061e-06,4.44849688679674e-08,3324.42,4.939621784896164e-06,2426400,-1635.7092111907116,337,4.44849688679674e-08
0.0,0.0,-2.3517231328023403e-07,2.197225253033259,338,2.7549758351807654e-05,0.00025661162515862746,2.6343337555612146e-05,1.6917273674007565e-09,0.0,0.0,9.734713471299897e-07,-6.79754487594349e-08,3324.46,6.099243787481657e-06,2433600,-518.2885730571911,338,-6.79754487594349e-08
0.0,0.0,-8.568164883715281e-07,2.1972252255156386,338,1.8310169351748793e-05,0.0001733540953089405,1.6693116114446438e-05,1.1236006208637488e-09,0.0,0.0,-9.03553714257351e-07,2.301523340943421e-08,3324.46,4.174605998388642e-06,2440800,-1575.040731798623,339,2.301523340943421e-08
0.0,0.0,-8.176232065401737e-07,2.1972252622357122,338,1.9800599278001806e-05,0.00019036922983394107,1.8498907484461855e-05,2.4274824418386704e-09,0.0,0.0,-7.261444911887549e-07,-2.3181862151905123e-08,3324.46,4.9933815427568685e-06,2448000,-1882.7978397808472,340,-2.3181862151905123e-08
0.0,0.0,-5.839966847280795e-07,2.1972253294470447,338,1.838479180256915e-05,0.00016574222376934789,1.649834917950334e-05,9.668693363201813e-10,0.0,0.0,-7.297568331987992e-07,3.50733961326083e-08,3324.46,4.069359621217911e-06,2455200,-1679.081449031578,341,3.50733961326083e-08
0.0,0.0,-7.066904434758881e-07,2.197225250920864,338,2.1160517126365127e-05,0.00018901733954974543,1.9451969213667572e-05,1.2410434969266931e-09,0.0,0.0,-4.304985117337452e-07,1.5588445499156003e-08,3324.46,4.607365982220996e-06,2462400,-655.4857577270794,342,1.5588445499156003e-08
0.0,0.0,-9.653129789134174e-07,2.197225311530961,338,1.8679544579354883e-05,0.0001587532298992308,1.7200033260480634e-05,7.59694336947253e-10,0.0,0.0,-9.173386173475622e-07,4.708454301796011e-08,3324.46,3.7709798318109987e-06,2469600,-778.873775942917,343,4.708454301796011e-08
0.0,0.0,-7.106707537215759e-07,2.1972253090143203,338,2.0600799376013644e-05,0.00020902297879740096,1.9013464814718422e-05,1.6425985695917654e-09,0.0,0.0,-8.140190325418079e-07,9.506977384797243e-08,3324.5,5.209709052651664e-06,2476800,-1257.6757769857832,344,9.506977384797243e-08
0.0,0.0,-3.3531451316872104e-07,2.1972252925615465,338,1.8094836525749864e-05,0.00019776451451448965,1.651374182122326e-05,2.1610270927426828e-09,0.0,0.0,-8.937087787583068e-07,-2.0843397798516562e-08,3324.5,5.155206433576784e-06,2484000,-4561.469544087941,345,-2.0843397798516562e-08
0.0,0.0,1.4667943085007457e-07,2.1972252701956125,338,1.8122220769791893e-05,0.00016475576116934217,1.6369798695044277e-05,1.3281406721817145e-09,0.0,0.0,5.0791950859022976e-08,4.77935230091737e-08,3324.5,4.391620572056945e-06,2491200,-1796.1824693277965,346,4.77935230091737e-08
0.0,0.0,6.21161780452119e-07,2.1972252878315923,338,2.3225887879942493e-05,0.0002314092237277029,2.1345152631578417e-05,1.8149841382065514e-09,0.0,0.0,8.275025059442086e-07,-2.6529853624978915e-08,3324.5,5.733364445936117e-06,2498400,-582.9270336550429,347,-2.6529853624978915e-08
0.0,0.0,-5.971262760376507e-07,2.197225248678021,338,1.7194456522661635e-05,0.0001534126679274306,1.5776243533260126e-05,1.2649682252564836e-09,0.0,0.0,-5.318423127228564e-07,1.0506249135617009e-07,3324.5,4.093358158277652e-06,2505600,-1861.3354939442904,348,1.0506249135617009e-07
0.0,0.0,-7.644164710853077e-07,2.19722526389455,338,2.6570736308209324e-05,0.0002570706882252723,2.5344921534025304e-05,1.6776474840218074e-09,0.0,0.0,-1.1267629187084962e-06,6.215629947517761e-08,3324.56,5.959432100658829e-06,2512800,-368.5056820408187,349,6.215629947517761e-08
0.0,0.0,-1.2864790511546428e-07,2.1972252814542674,338,1.5764962022388916e-05,0.00014096093407045467,1.4300584194539092e-05,1.3510470785364472e-09,0.0,0.0,-3.145373708087199e-09,-1.5727383817295145e-08,3324.56,3.593373100054972e-06,2520000,-1971.4682335913199,350,-1.5727383817295145e-08
0.0,0.0,3.626530849476331e-08,2.1972252932206664,338,1.7557231153492897e-05,0.0001700362984435686,1.6117373944160547e-05,1.571195883813938e-09,0.0,0.0,-1.14254780046461e-07,4.079177871291042e-09,3324.56,4.352879479817876e-06,2527200,-2269.1879327605325,351,4.079177871291042e-09
0.0,0.0,-6.977563897704069e-07,2.197225292541764,338,1.7265604235778218e-05,0.0001729759117579429,1.576114255836716e-05,1.0239779961102524e-09,0.0,0.0,-6.060613814182e-07,2.0794280072048494e-08,3324.56,4.586853966984622e-06,2534400,-1463.1853890858465,352,2.0794280072048494e-08
0.0,0.0,-6.891897305073153e-07,2.1972252451490473,338,2.225979314582902e-05,0.0002164729967542238,2.0879772681441695e-05,1.3882774748337732e-09,0.0,0.0,-9.173289074651402e-07,1.8026230503334442e-08,3324.56,4.9517444158124116e-06,2541600,-520.4618624373325,353,1.8026230503334442e-08
0.0,0.0,-2.5563040560557605e-07,2.197225280063493,338,1.9266416253661386e-05,0.00019690390991155843,1.786317990002494e-05,1.3547368016019447e-09,0.0,0.0,-3.5341993218478385e-07,4.405897375782244e-08,3324.56,5.0130835491751315e-06,2548800,-1072.6990497199693,354,4.405897375782244e-08
0.0,0.0,8.012877484353178e-08,2.197225288149541,338,2.1941064709983224e-05,0.00021485810847359158,2.0497035837872506e-05,1.4033600093638911e-09,0.0,0.0,1.8294864908755147e-11,-6.5971963775015005e-09,3324.6,5.305651083013848e-06,2556000,-1451.3491506971836,355,-6.5971963775015005e-09
0.0,0.0,4.048978961340445e-08,2.197225254849782,338,1.667146891562544e-05,0.00019000145008633121,1.5266159600250217e-05,2.1069901291198847e-09,0.0,0.0,4.015132533861028e-07,-9.651197232269596e-09,3324.6,4.583462841703006e-06,2563200,-49020.57393401931,356,-9.651197232269596e-09
0.0,0.0,-8.147526307942762e-07,2.1972252802306382,338,1.5731300654334354e-05,0.00013893250074491087,1.4296155046005962e-05,1.7584559797226216e-09,0.0,0.0,-1.1920388499174932e-06,8.405207409607697e-08,3324.6,3.87217039684273e-06,2570400,-2075.942047816641,357,8.405207409607697e-08
0.0,0.0,-4.5819492804129813e-07,2.197225290991011,338,2.1346726573654898e-05,0.00019544004585351932,2.0087953372399712e-05,1.1014328543012228e-09,0.0,0.0,-2.914049516812941e-07,-4.053250115081539e-08,3324.6,5.1065589016203655e-06,2577600,-767.1476597085642,358,-4.053250115081539e-08
0.0,0.0,3.6999653553105446e-08,2.1972252867335365,338,1.8647024155683763e-05,0.00018390600999624432,1.7207245851044e-05,1.3796167043915947e-09,0.0,0.0,-6.192592008522905e-07,-1.2186309970697769e-09,3324.6,4.379052075256389e-06,2584800,-1654.023593629788,359,-1.2186309970697769e-09
0.0,0.0,6.382527899519126e-07,2.1972252307421547,338,2.7062777508496906e-05,0.0002734117422630258,2.5499001287556603e-05,1.993201279524172e-09,0.0,0.0,3.7961256492944447e-07,7.643651737517082e-08,3324.59,6.652071506830466e-06,2592000,-188.50992714824085,360,7.643651737517082e-08
0.0,0.0,1.0740067302849369e-06,2.197225254822259,338,1.8403460698452975e-05,0.00015906074061806198,1.6821827581064886e-05,1.535853148438637e-09,0.0,0.0,1.2752403188553633e-06,-1.0370577075059182e-07,3324.59,4.344210145262816e-06,2599200,-3465.02008198484,361,-1.0370577075059182e-07
0.0,0.0,1.6733806804548617e-06,2.197225272699639,338,1.7552483174468582e-05,0.00018241322110854782,1.627954884745941e-05,1.7767967477718438e-09,0.0,0.0,1.2666771622034557e-06,-5.149250318986614e-08,3324.59,4.806424656098914e-06,2606400,-1448.3507980666968,362,-5.149250318986614e-08
0.0,0.0,1.6854124893972952e-06,2.1972253333576144,338,1.8706818254832753e-05,0.000192898927483027,1.7163449508120357e-05,9.36822044869207e-10,0.0,0.0,1.9576824769426285e-06,4.9651561110227715e-08,3324.59,4.828264082016565e-06,2613600,-1502.6282694104457,363,4.9651561110227715e-08
0.0,0.0,1.1639381034740945e-06,2.197225323104985,338,2.1838045667748937e-05,0.000216855547409758,2.041303533649736e-05,1.2835184128446868e-09,0.0,0.0,1.1227612898172967e-06,-2.844511410043456e-10,3324.59,4.91499563518393e-06,2620800,-412.61058248873735,364,-2.844511410043456e-10
0.0,0.0,1.4144362672769128e-06,2.1972253011143392,338,1.99662444379642e-05,0.00019105879613851885,1.852326572781121e-05,1.3996872043427366e-09,0.0,0.0,1.2979467973219173e-06,-7.305718250720582e-08,3324.59,4.799586903634824e-06,2628000,-2010.909113717098,365,-7.305718250720582e-08
0.0,0.0,2.7443624474268264e-06,2.197225261942133,338,2.4263549687021454e-05,0.00023650866305007935,2.3057618620469456e-05,1.5678616093009149e-09,0.0,0.0,2.3415425699886006e-06,-9.573424302370149e-08,3324.55,5.903968431418289e-06,2635200,-922.0157816011885,366,-9.573424302370149e-08
0.0,0.0,3.467274242833083e-06,2.197225259655998,338,1.7557409064863656e-05,0.00018588819736572881,1.639893178141393e-05,1.5011057108699377e-09,0.0,0.0,3.3869143385947046e-06,-3.8751866066722465e-08,3324.55,4.638331509438388e-06,2642400,-1771.4857196036915,367,-3.8751866066722465e-08
0.0,0.0,3.7888656624765704e-06,2.1972252609994674,338,1.7009170620484937e-05,0.00020749692743712392,1.5684980698819476e-05,1.5537965300067572e-09,0.0,0.0,3.850186111526635e-06,-8.277801542264757e-08,3324.55,5.464600521090634e-06,2649600,-1703.3489478172337,368,-8.277801542264757e-08
0.0,0.0,2.5296553612392125e-06,2.1972253125527548,338,2.0122678937897244e-05,0.00020252216909777114,1.8643202973415945e-05,1.3528377138392134e-09,0.0,0.0,3.3130382471918595e-06,-1.18074940505081e-07,3324.55,4.919581779180632e-06,2656800,-899.8732735099113,369,-1.18074940505081e-07
0.0,0.0,1.991304069200377e-06,2.197225209512408,338,2.0425563871459045e-05,0.00020965836739653243,1.909430220760089e-05,1.6395934259058558e-09,0.0,0.0,2.222446527480977e-06,1.1962278965383952e-09,3324.55,5.047180448388116e-06,2664000,-1239.3122400959396,370,1.1962278965383952e-09
