PMM:episode_rewards,frames,explained_variance,epoch_idx,value_loss,episode_length,policy_entropy,P01:episode_rewards,advantage_norm,fps,policy_loss,grad_norm,P09:episode_rewards
1.11,5696000,-0.0020131105184555053,712,0.011499977290004609,168.52,1.3693982684612274,0.0,1.088102565780282,306,-0.0011144035239703954,0.16678502189814812,3.0
1.15,5704000,-0.014394521713256836,713,0.012101901319829267,170.6,1.3768766474723817,0.0,1.1247143413685263,306,0.0011996064028062393,0.16547877873571287,3.0
1.18,5712000,-0.0022115087509155273,714,0.010455919438682031,175.41,1.381655180454254,0.0,1.0190325904637576,306,0.0003737596923019737,0.1525465486752343,3.0
1.23,5720000,-0.0017820346355438233,715,0.014973080288755228,176.55,1.3831442499160767,0.0,1.271781142577529,306,0.003996594639611431,0.18451965463802517,3.0
1.16,5728000,-0.014979909658432006,716,0.010380620881724098,172.53,1.3818103551864624,0.0,0.9397233913838864,306,-0.0002215761807747185,0.15973174699151355,3.0
0.87,5736000,-0.007306893467903137,717,0.008987879286805764,161.15,1.3810622799396515,0.0,0.8852165998518466,306,-0.00016687300405465066,0.13712706525080015,2.0
1.13,5744000,-0.0007367122173309326,718,0.015394542302019545,173.44,1.3786754238605499,0.0,1.3210300371795893,306,0.0007471860386431217,0.20126695703524158,3.0
1.29,5752000,-0.0039950811862945555,719,0.012214673080270586,179.18,1.3767614090442657,0.0,1.1011985221877694,306,-7.801939849741757e-05,0.1573551689323484,4.0
1.17,5760000,-0.025421189069747926,720,0.013885458695619945,173.64,1.362074718475342,0.0,1.2097385541163386,306,0.0008621351479087025,0.17094652692147208,3.0
1.23,5768000,-0.012445808053016663,721,0.0129294561710185,174.22,1.3584299421310424,0.0,1.183682940211147,306,0.0012752476779860444,0.1671909001542711,4.0
1.2,5776000,-0.0052306544780731205,722,0.011259581043250365,170.72,1.3653769826889037,0.0,1.0609531353786588,306,3.5883169621229174e-05,0.16304608828434067,3.0
1.19,5784000,-0.0319643771648407,723,0.0119212137238992,173.68,1.366181230545044,0.0,1.115376627035439,306,0.00012319660745561123,0.15746818198601512,3.0
1.19,5792000,-0.029591470956802368,724,0.011867220405292755,174.04,1.3681163847446443,0.0,1.0986289769038557,306,-0.0011897809244692326,0.1661621133321073,3.0
1.07,5800000,-0.005093395709991455,725,0.012627631121449667,168.56,1.3696654391288758,0.0,1.1616930171102284,306,0.0011505731975194067,0.17451902562911364,2.1000000000000085
1.0,5808000,-0.013898118138313294,726,0.011180608748832128,166.13,1.3671798121929168,0.0,1.0362046923860908,306,0.00042506281402893365,0.1476793322714483,2.0
0.85,5816000,-0.04305954456329346,727,0.011165262782797072,158.97,1.362717092037201,0.0,1.0517038234695792,306,0.00019929438014514744,0.15881108244450087,2.0
1.35,5824000,-0.002947161793708801,728,0.0143004922682303,179.09,1.371464239358902,0.0,1.3061581413447856,306,-0.0010949152540342766,0.18403567416943645,3.1000000000000085
1.37,5832000,-0.05513265788555145,729,0.01100662352290783,180.15,1.3544192218780517,0.0,1.036909974180162,306,0.0020999544369988145,0.1485985584733421,4.0
1.12,5840000,-0.009367204308509826,730,0.01383637633924991,169.26,1.3649967634677886,0.0,1.1911724494770168,306,-0.0018318402078875806,0.17769813335873855,3.0
1.09,5848000,-0.006504167318344117,731,0.010170475142117538,168.72,1.3793762302398682,0.0,0.9708644801937044,306,0.0016641611966770142,0.15337080277861803,3.0
1.14,5856000,-0.015627065896987914,732,0.013182505417353241,172.02,1.3833474397659302,0.0,1.1945350271835924,306,0.0010700917197391392,0.17065915775168736,3.0
1.19,5864000,-0.003354332447052002,733,0.011359403025417124,175.02,1.3800766575336456,0.0,1.0791763061285018,306,0.000230881585048337,0.1624632276962727,3.0
1.29,5872000,-0.0021040135622024535,734,0.014013237159815617,179.71,1.375449767112732,0.0,1.271506660990417,306,-5.8742823312059046e-05,0.18050881095780105,4.0
1.26,5880000,-0.0021944886445999148,735,0.009573065787335508,178.67,1.3839097678661347,0.0,0.9422651055455208,306,0.0005483293207362294,0.1461469329480385,4.0
1.26,5888000,-0.0014265596866607666,736,0.014974476192655857,178.36,1.3785952305793763,0.0,1.334920297972858,306,0.001787931779399514,0.1855591039579539,3.1000000000000085
1.77,5896000,-0.0016806113719940185,737,0.01687686174229384,193.66,1.3429255712032317,0.0,1.3811646454036235,306,-0.0009171732705726753,0.20604567984549077,5.0
1.91,5904000,3.816425800323486e-05,738,0.016343660637012362,199.32,1.3011569213867187,0.0,1.3827293303608894,306,-0.002582102092783316,0.1920514017832852,5.0
2.22,5912000,0.00061451256275177,739,0.017018810915706128,213.11,1.2947378802299498,0.0,1.3901047508046032,306,-0.001557772613596171,0.18688897025374313,5.0
2.19,5920000,0.0006724941730499268,740,0.016906264220488083,211.48,1.3499533808231354,0.0,1.3930063953995704,306,0.0029645917215384543,0.1825485593475644,5.0
1.99,5928000,-0.00032476365566253663,741,0.014308481253274295,204.38,1.3777038764953613,0.0,1.245410115532577,306,-0.0009147769352421165,0.1766580954814239,5.0
1.66,5936000,-0.0004475826025009155,742,0.01604821034681663,191.58,1.3784191930294036,0.0,1.3346244715154172,306,0.0005384821226471104,0.18907543948765038,3.0
1.31,5944000,-0.0015603762865066529,743,0.01018771704521896,177.84,1.37879252910614,0.0,1.0067686414718628,306,-0.0009581262702704407,0.1418842494034482,3.0
1.4,5952000,0.0006298118829727173,744,0.015856293476908832,181.54,1.3770616519451142,0.0,1.3734313253313304,306,0.0030968432809459047,0.18256705358886996,3.0
1.64,5960000,-0.0017426592111587525,745,0.01552572597368453,190.99,1.3718699049949645,0.0,1.3125448005273939,306,-0.0017669992471928708,0.19813666522411755,4.0
1.56,5968000,-0.0027854609489440917,746,0.014016892721301702,187.31,1.3750479674339295,0.0,1.1948831326514482,306,0.0011489437124691903,0.1832082465632126,4.0
1.33,5976000,-0.004148120880126953,747,0.013799766339766394,178.96,1.3577993154525756,0.0,1.2113404302112758,306,0.0004967643879354,0.18187000206886977,3.0
1.31,5984000,-0.002098657488822937,748,0.01322322854657159,179.24,1.3829776203632356,0.0,1.197080009933561,306,0.0014112788911370443,0.17900767267779752,3.0
1.17,5992000,-0.00315521240234375,749,0.010349920109474624,173.92,1.382017067670822,0.0,1.008567134477198,306,0.0006453496319591068,0.14948986262398617,2.1000000000000085
1.06,6000000,-0.002695475220680237,750,0.014283812359508374,170.59,1.3818140292167664,0.0,1.244510786384344,306,0.0021675170393427833,0.17290298913990995,2.0
1.35,6008000,-0.0020682251453399657,751,0.015087164028027473,180.69,1.3752276337146758,0.0,1.2573146059736608,306,0.0027985130512388425,0.1929864638921953,3.0
1.55,6016000,-0.0006582397222518921,752,0.011298930995280898,184.51,1.3789026021957398,0.0,1.0611954846605658,306,-0.0009639482974307612,0.16647811051272868,4.0
1.41,6024000,-0.0006259715557098388,753,0.010970210838140702,179.17,1.3837440276145936,0.0,1.0617359272763134,306,0.002554760089260526,0.14709829220357118,3.0
1.38,6032000,-0.001238178014755249,754,0.01705223937808114,179.21,1.374504554271698,0.0,1.3683452733233572,306,-0.0003888137932517566,0.22166449532257917,3.0
1.28,6040000,-0.0016195696592330932,755,0.012758606604984379,176.82,1.382281289100647,0.0,1.138120156750083,306,0.0021991541679017247,0.17886501575306443,3.0
1.23,6048000,-0.002688787579536438,756,0.01254600194053637,176.39,1.378176863193512,0.0,1.1374263133481144,306,-0.0018856755242450162,0.15237147365194434,3.0
1.28,6056000,-0.0014594697952270508,757,0.014854480354770203,177.63,1.3629075908660888,0.0,1.2481689901649953,306,0.00399318182549905,0.18445881937924483,4.0
1.67,6064000,-0.0014598393440246583,758,0.014344725179234956,191.91,1.3495538866519927,0.0,1.2601277331262828,306,0.0003954575560055673,0.19438536559167233,4.1000000000000085
1.85,6072000,-0.0008445870876312256,759,0.014165284847895237,199.52,1.3517843461036683,0.0,1.2638628085330128,306,0.0011065054684877395,0.18131406846423126,5.0
1.45,6080000,-0.007459682822227478,760,0.012092215713246333,184.91,1.3516077554225923,0.0,1.1080552292242647,306,-0.000359453686978668,0.16503509859668597,3.1000000000000085
1.26,6088000,-0.004004205465316772,761,0.01126501527367509,176.95,1.3622938978672028,0.0,1.0323249312490226,306,0.002153494557715021,0.15620233113518997,3.0
1.0,6096000,-0.004740757942199707,762,0.01117977272447206,166.07,1.3676725924015045,0.0,1.0453573276661337,306,-0.00224459394114092,0.1701360938571134,3.0
1.05,6104000,-0.0018820947408676148,763,0.012030698604648933,169.01,1.3738089990615845,0.0,1.1244149538129569,306,0.0010756795364432036,0.16001871758980127,3.0
1.3,6112000,-0.0038890647888183594,764,0.012760706624558225,177.26,1.3741882526874543,0.0,1.1786625122651457,306,0.00047918285290506903,0.16238104809482506,3.1000000000000085
1.49,6120000,-0.005186446905136108,765,0.014491985379791003,185.82,1.3371664893627166,0.0,1.2575218401104211,306,0.00019706030725501477,0.18421130793714935,4.1000000000000085
1.75,6128000,-0.0005785870552062988,766,0.018530728877085494,196.94,1.3533653044700622,0.0,1.5038685586303473,306,0.0034464816749095917,0.1969169895320209,5.0
1.9,6136000,-0.0011239171028137207,767,0.01644801136710157,202.89,1.3667841529846192,0.0,1.4326728500425816,306,-0.00041213809163309634,0.19126438823460373,5.0
1.89,6144000,-0.006549299359321594,768,0.011885500139778743,200.72,1.3745973885059357,0.0,1.1046051863580941,306,0.0005148125509731471,0.15973913966511305,4.1000000000000085
1.35,6152000,-0.0031686800718307494,769,0.012744446422966576,180.98,1.3767631196975707,0.0,1.1546803339198233,306,-0.00016391610261052848,0.1811142291369172,3.1000000000000085
1.08,6160000,-0.0019264340400695801,770,0.013588025881299473,170.94,1.3645125484466554,0.0,1.2097193555161356,306,0.0004423274204600602,0.18822227548682258,3.0
1.64,6168000,-0.001668146252632141,771,0.019121641889432793,191.86,1.3726069831848144,0.0,1.5101641216874122,305,0.0034534912859089674,0.20595829382895722,5.0
2.25,6176000,-0.007340194582939148,772,0.01851947963825296,211.04,1.3781238913536071,0.0,1.4695819694548846,305,0.0010318420643307036,0.21073415469299675,5.1000000000000085
2.13,6184000,-0.008655175566673279,773,0.013177136202566544,204.1,1.379474731683731,0.0,1.1939182557165622,305,-0.0004591572377830744,0.18496926155847507,5.0
1.52,6192000,-0.00207226037979126,774,0.014704677593181259,183.9,1.3771468770503998,0.0,1.2583543736487628,305,0.0026026589435059577,0.17758842223815985,4.0
1.58,6200000,-0.0072913277149200435,775,0.012632484401892725,188.37,1.3829836308956147,0.0,1.1434306707978248,305,-0.00022793875657953322,0.17711271870102377,4.0
1.32,6208000,-0.002687870264053345,776,0.012193426392459515,179.28,1.3800651586055757,0.0,1.1590328860282897,305,0.0006309843432973139,0.17771674836873783,3.0
1.38,6216000,-0.003328016400337219,777,0.014567872718798754,179.34,1.3770158863067627,0.0,1.2941129304096102,305,0.0008571077324450016,0.18260042967721507,3.0
1.46,6224000,-0.013763519525527955,778,0.010935378615699846,184.57,1.3751218283176423,0.0,1.0217050849087537,305,0.0014067279011942446,0.1648313587298716,3.1000000000000085
1.37,6232000,-0.005611257553100586,779,0.010818877009214703,181.72,1.3794634640216827,0.0,1.0607402464561164,305,-0.00084589523714385,0.16186598620495765,3.0
1.31,6240000,-0.0010061335563659667,780,0.015656270801991924,176.72,1.3750137102603912,0.0,1.3408639034628869,305,0.0009098809584975243,0.1924584452759577,3.0
1.39,6248000,-0.0020750659704208375,781,0.014960997070056692,181.08,1.373847427368164,0.0,1.3124767651036382,305,0.0015861357441463043,0.1996012263239001,4.0
1.8,6256000,-0.0009958040714263916,782,0.017454946305842895,199.34,1.3728662049770355,0.0,1.4411254875361919,305,0.0026461450563510878,0.20371199069677876,5.0
1.9,6264000,-0.0060322809219360354,783,0.014279675461939405,199.97,1.3831310629844666,0.0,1.2655707381665706,305,-0.000128676668391563,0.17781208590729786,5.0
1.69,6272000,-0.002971954345703125,784,0.013161560875269061,191.41,1.376452361345291,0.0,1.1940347948297858,305,-0.0001660280069336295,0.16952175015271795,4.0
1.49,6280000,-0.0014820700883865355,785,0.014844388469846308,186.2,1.3805708289146423,0.0,1.2855943064019084,305,-0.00042477169551602856,0.19471026595430133,3.0
1.27,6288000,-0.0034476304054260254,786,0.01262424082441612,178.62,1.385403767824173,0.0,1.1278587449342012,305,0.0021125034801661967,0.17276911743658094,3.0
1.2,6296000,-0.0033047682046890257,787,0.010654960389965709,175.3,1.3823903167247773,0.0,1.0489007496833802,305,-0.0011400465108454228,0.15189268192007696,3.0
1.24,6304000,-0.0007099562883377075,788,0.016424555845678698,177.23,1.3766000163555145,0.0,1.3554380560666324,305,0.001133472240762785,0.20185267016051195,3.0
1.42,6312000,-0.004528421759605408,789,0.01359981379511737,186.49,1.3713912630081178,0.0,1.2302008445560932,305,0.0008547968608763767,0.17331244022841819,5.0
1.41,6320000,-0.0018895888328552247,790,0.012476999114896898,182.88,1.3799057507514954,0.0,1.1654188764095306,305,-0.0002627634606324136,0.1725489596507293,4.1000000000000085
1.4,6328000,-0.0012464427947998047,791,0.01348539465046997,180.26,1.3723257970809937,0.0,1.222765407860279,305,0.0011265561892651022,0.17624272456112333,3.1000000000000085
1.34,6336000,-0.0009667885303497315,792,0.01579853543998979,181.49,1.3750339210033418,0.0,1.3320833006501198,305,0.0027573540511366445,0.21344702213899333,4.0
1.31,6344000,-0.0015986007452011108,793,0.011735317180282437,180.05,1.3731937432289123,0.0,1.1259385716915131,305,-0.00018947964534163475,0.16611595522714123,4.0
1.42,6352000,-0.0005709296464920044,794,0.0140810551436698,182.15,1.3716110324859618,0.0,1.2703086108341812,305,0.00144105687893898,0.1775468736073086,5.0
1.43,6360000,-0.00567223846912384,795,0.01404072694306251,184.08,1.3805136263370514,0.0,1.276251723933965,305,0.000829613131354563,0.18068577137940092,4.1000000000000085
1.23,6368000,-0.013138391971588136,796,0.008566278228079227,176.9,1.3813603818416595,0.0,0.8934247509669513,305,-0.001772035943577066,0.12643585593021164,4.0
1.41,6376000,-0.004400485157966614,797,0.017050229867988945,184.12,1.3827258431911469,0.0,1.3728189763240517,305,0.0016678665787912906,0.21028921016202992,4.0
1.44,6384000,-0.001442772150039673,798,0.01239902659341169,185.62,1.3825289034843444,0.0,1.191771904528141,305,0.0006601959624094888,0.17001525907457132,4.0
1.24,6392000,-0.0037890607118606567,799,0.011966563018654596,176.03,1.3827629601955413,0.0,1.1277343333512544,305,0.000623380362176249,0.16572003973079039,3.1000000000000085
1.25,6400000,-0.0027980291843414306,800,0.013473183957985383,175.37,1.379289288520813,0.0,1.2300037510320545,305,0.00122257906710729,0.1755083486618515,3.1000000000000085
1.33,6408000,-0.0020482569932937624,801,0.011337133909009936,178.87,1.382203040122986,0.0,1.0830683090537787,305,-0.0013823086651973426,0.16454809319890518,4.0
1.16,6416000,-0.016786732077598572,802,0.011132173602854891,173.91,1.3766490352153777,0.0,1.0229519009031356,305,0.003864411727990955,0.15695549445046594,2.1000000000000085
1.0,6424000,-0.0033008790016174315,803,0.008906770184476045,167.25,1.3775316739082337,0.0,0.8997630534321069,305,-0.001239439098862931,0.13601087219113847,2.0
1.02,6432000,-0.002895904779434204,804,0.012757730207185887,166.05,1.3760142302513123,0.0,1.159092578217387,305,0.0005980826733866706,0.1874679575649232,2.0
1.36,6440000,-0.0007671630382537842,805,0.013447539964399766,178.21,1.3750690937042236,0.0,1.27356251090765,305,0.0005790580221946584,0.17783016670240046,3.0
1.38,6448000,-0.004651299715042114,806,0.011303777068906128,177.5,1.3545248985290528,0.0,1.0647730759158731,305,-0.0005825030699634226,0.15454870978999125,3.0
1.08,6456000,-0.005529575943946838,807,0.010964972226711325,166.37,1.3804352569580078,0.0,1.0283001241832972,305,0.0014251122489804403,0.15741570974546773,3.0
0.94,6464000,-0.004088002443313599,808,0.010000491832997796,163.61,1.3733069181442261,0.0,0.9485527389124035,305,-0.000726564772776328,0.14423594118282324,2.0
1.0,6472000,-0.0022453355789184572,809,0.01346035541960191,165.63,1.3761718916893004,0.0,1.1669555886089802,305,0.0024581157765351234,0.17957112339218123,2.0
1.15,6480000,-0.002475488781929016,810,0.012021072907934922,172.64,1.3820592498779296,0.0,1.1233722705952822,305,0.0006808482285123318,0.16078184497475617,3.0
1.27,6488000,-0.0016242671012878418,811,0.014395643091484089,178.6,1.3764021575450898,0.0,1.2604895610362292,305,-0.00036688293796032667,0.1766598939663403,3.0
1.42,6496000,-0.008385869264602662,812,0.01575832323513623,182.74,1.377132419347763,0.0,1.2772273418307305,305,0.0015054871441680007,0.20046126722530744,3.1000000000000085
1.37,6504000,-0.0019574958086013795,813,0.011453358417502385,179.75,1.3692094051837922,0.0,1.1161169328168035,305,-3.211964620277285e-05,0.1485277515695738,4.0
1.39,6512000,-0.0009394669532775879,814,0.01310866413423355,182.46,1.380213280916214,0.0,1.197367973178625,305,-0.0007638964604120701,0.17861510017822727,4.0
1.44,6520000,-0.0005884838104248047,815,0.01568239735881434,183.67,1.3767727196216584,0.0,1.322523719444871,305,0.0044020142918452625,0.19354489027934857,4.0
1.75,6528000,-0.00019183754920959473,816,0.019413473837121272,194.16,1.3666973328590393,0.0,1.551711657643318,305,0.0007505789736751467,0.20999835077847792,4.1000000000000085
2.34,6536000,-0.0008378434181213379,817,0.01745557571270183,217.09,1.3698838579654693,0.0,1.4524505669623613,305,-0.0008716684847604483,0.20807390579546214,5.1000000000000085
1.89,6544000,-0.006312503218650818,818,0.012994390560784268,201.19,1.3755990064144135,0.0,1.1702094236016274,305,0.0009905870907823556,0.15511942607817275,5.0
1.5,6552000,-0.004663374423980713,819,0.014708452291820322,186.97,1.3813078165054322,0.0,1.3023548106849194,305,0.0013563116161094512,0.17335211188872265,4.1000000000000085
1.56,6560000,-0.003188416361808777,820,0.014422146182487267,189.34,1.3737895119190215,0.0,1.2376549783349038,305,0.0012166317668743432,0.1861627200393461,4.0
1.51,6568000,-0.0015327519178390504,821,0.012694299110626162,182.84,1.3798217570781708,0.0,1.1542195967957378,305,0.0018409796379273758,0.17158194237805105,3.0
1.38,6576000,-0.0028988391160964964,822,0.014088288938219194,180.04,1.3769829523563386,0.0,1.263320981040597,304,-0.0003624049248173833,0.18329296843359166,3.0
1.44,6584000,-0.07168016850948333,823,0.014893883592512792,184.59,1.3768926405906676,0.0,1.2161782079655676,304,0.0011993765999795869,0.18488577380559032,4.0
1.25,6592000,-0.005383802056312561,824,0.01094706017536737,176.93,1.364762374162674,0.0,1.0533930226974189,304,-0.001433943115407601,0.15728699208051372,3.0
1.24,6600000,-0.003442562222480774,825,0.015885826925155014,175.34,1.3752379894256592,0.0,1.3524729277938605,304,0.0025771430018357933,0.19837750420136246,3.0
1.25,6608000,-0.00598816990852356,826,0.012299217999502616,174.68,1.3812477934360503,0.0,1.1461734060756863,304,-0.000912862695986405,0.16315082259646613,3.0
1.3,6616000,-0.016579468846321107,827,0.01399088203488077,176.16,1.3796702826023102,0.0,1.244112919550389,304,-0.0006911768752615899,0.18337820069092114,3.0
1.37,6624000,-0.00511384904384613,828,0.012027199628892048,179.6,1.3810081851482392,0.0,1.1247282940149308,304,0.00074770696926862,0.16400635161489124,3.0
1.27,6632000,-0.001505224108695984,829,0.01135495464779524,177.57,1.3822647142410278,0.0,1.1106094543263316,304,0.0005664776524645276,0.15947907262973693,3.1000000000000085
1.28,6640000,-0.001761624813079834,830,0.013968698370699712,177.31,1.3800915086269379,0.0,1.2435958825610578,304,0.002719417199259624,0.17539491770803875,3.0
1.38,6648000,-0.003369554877281189,831,0.014786071990502024,179.82,1.3737874567508697,0.0,1.2550725245848298,304,-0.0011411178133857902,0.19848919823013345,3.0
1.4,6656000,-0.006389552354812622,832,0.012248270922459597,180.17,1.3682972264289857,0.0,1.107994514964521,304,0.0016119566140696407,0.16105439041111463,3.0
1.22,6664000,-0.002673053741455078,833,0.011159371301414468,172.27,1.370359045267105,0.0,1.0993097498081625,304,-0.0008511513681150973,0.1563713338912421,3.0
1.22,6672000,-0.0036304789781570436,834,0.011210123041319093,172.39,1.3685087752342224,0.0,1.062915444597602,304,-0.0007097000954672695,0.15761133081215178,3.0
1.06,6680000,-0.008038687705993652,835,0.009215786124452735,167.79,1.382975994348526,0.0,0.9161337803862989,304,0.0005984839319717139,0.13607731463018027,3.0
0.76,6688000,-0.01924947202205658,836,0.00949962094824059,156.6,1.375842480659485,0.0,0.9267943240329624,304,0.0001010686275549233,0.14317117265815982,2.0
0.92,6696000,-0.004722043871879578,837,0.013127925783378487,163.26,1.3762068581581115,0.0,1.208375760279596,304,0.0016049939184449612,0.1693482422347673,2.0
1.08,6704000,-0.00518757164478302,838,0.01154753443626305,170.41,1.370843427181244,0.0,1.0705197738669812,304,-0.0006209829333238304,0.17002161526723342,3.0
1.16,6712000,-0.0019954639673233033,839,0.01536753504533408,172.04,1.357650796175003,0.0,1.305371344834566,304,0.002176269484916702,0.18672346139037174,3.0
1.66,6720000,-0.002654097676277161,840,0.01653217911354659,186.85,1.3430461728572844,0.0,1.3886052834615112,304,0.002728625499003101,0.21055357503888497,4.1000000000000085
2.1,6728000,-0.0008654218912124634,841,0.01628007256629644,204.97,1.359833872318268,0.0,1.3856895526498556,304,-0.00013287220790516585,0.18318798752926793,5.200000000000017
2.0,6736000,-9.00357961654663e-05,842,0.01491882623566198,203.16,1.3622148728370667,0.0,1.3305073249340058,304,0.0002862229766105884,0.1904420911950546,5.0
1.89,6744000,-1.8268227577209473e-05,843,0.016000815146235255,199.46,1.3613738059997558,0.0,1.3962019531428813,304,0.000124668512144126,0.1968466203740727,5.0
1.62,6752000,-1.969754695892334e-05,844,0.014359223150167964,190.2,1.367195988893509,0.0,1.306813858039677,304,-0.0013726121885702014,0.17273409762991668,4.1000000000000085
1.51,6760000,-0.00026824891567230226,845,0.016183571921501425,189.04,1.367373753786087,0.0,1.4028534465283156,304,0.00306035706482362,0.18959092228687652,4.1000000000000085
1.6,6768000,-0.0004468238353729248,846,0.012823206822426983,191.66,1.3686901497840882,0.0,1.1915289775654674,304,0.00038580929074669254,0.15230803448747052,4.1000000000000085
1.5,6776000,-0.00016063272953033446,847,0.012553477299038605,187.1,1.3753412652015686,0.0,1.1281280178204178,304,-0.002821806046413258,0.16873785988608386,4.0
1.23,6784000,-0.001032842993736267,848,0.011329270885244113,177.13,1.380733528137207,0.0,1.1264402151852846,304,0.0008049993234453723,0.14832662667749066,4.0
1.12,6792000,-0.0032222366333007815,849,0.009983755044195276,168.24,1.3639836502075195,0.0,0.9654538320563734,304,-0.0010303985350765287,0.1406018986360322,3.0
1.08,6800000,-0.001177801489830017,850,0.012775181727965901,165.03,1.3527192318439483,0.0,1.1605740145593881,304,-0.0004270629081293009,0.1675923932747359,3.0
1.1,6808000,-0.0007313656806945801,851,0.01204594175927923,168.27,1.362028076648712,0.0,1.121292190477252,304,0.0012814885086845607,0.16064489675276308,4.0
1.52,6816000,0.0003081947565078735,852,0.017832116295649028,182.65,1.3535635960102081,0.0,1.4422382402047516,304,0.0015519439009949565,0.21218754427325465,4.0
2.02,6824000,0.0005653643608093262,853,0.019734375020452718,202.33,1.3638183999061584,0.0,1.5501487239450216,304,0.0008636777941137552,0.21684125078974106,5.1000000000000085
2.45,6832000,-0.0001787835359573364,854,0.019151977354977135,220.11,1.3767512845993042,0.0,1.5559482937306166,304,0.001793406179640442,0.19793217175147512,7.0
1.9,6840000,-0.000693708062171936,855,0.014132671688539631,202.08,1.3804053890705108,0.0,1.236973813138902,304,0.0017788785987067968,0.18046566129432293,5.0
1.6,6848000,-0.0005110812187194824,856,0.012150621774280808,192.1,1.3824798011779784,0.0,1.150625894330442,304,-0.0027618757443269716,0.17263692843774947,5.0
1.52,6856000,-0.0005861926078796387,857,0.012824069943162613,188.7,1.380237820148468,0.0,1.1855427937209606,304,0.001646856862353161,0.1682122396191045,4.0
1.51,6864000,0.0003842252492904663,858,0.01682824837548651,187.61,1.3665311014652253,0.0,1.4413067996129394,304,0.002131803832598962,0.18975333753627224,4.0
1.93,6872000,-0.0022303545475006103,859,0.01618669243211116,202.84,1.3524739921092988,0.0,1.3900414489209652,304,-0.002070121122524142,0.18469112109553049,5.0
2.06,6880000,-0.0016212403774261475,860,0.016207977262365603,206.65,1.3407901275157927,0.0,1.3666867621243,304,0.0006483843445312232,0.19054175631048798,5.0
1.96,6888000,-0.005627740025520325,861,0.016974694678028753,203.8,1.3592050909996032,0.0,1.4168201809376477,304,0.0015908799262251705,0.20193312491690715,5.0
2.09,6896000,-0.000687190294265747,862,0.016807754362271225,209.22,1.368424060344696,0.0,1.4026975866407156,303,-0.0005123940482735634,0.19164652200056811,5.0
2.0,6904000,-0.002160535454750061,863,0.0123536473382228,204.96,1.3749418759346008,0.0,1.1663144055381418,303,-0.0018559057894162834,0.1623757213015307,5.0
1.46,6912000,-0.000638083815574646,864,0.013839242038634438,184.68,1.3760491287708283,0.0,1.1941719338297845,303,0.0019888851488940418,0.17810613512200069,4.0
1.15,6920000,-0.0009398096799850464,865,0.012930435764319554,171.99,1.3827056396007538,0.0,1.1569647590443493,303,0.002626952566424734,0.16786016089223157,3.0
1.47,6928000,-1.451849937438965e-05,866,0.015492944936104322,183.12,1.381454290151596,0.0,1.365240195207298,303,0.0011822594262775965,0.18054305536952017,4.0
1.67,6936000,-0.0670934110879898,867,0.014174686216040299,193.95,1.383279711008072,0.0,1.2174200865812599,303,-0.0013753753452328966,0.1825183635956979,4.0
1.26,6944000,-0.0020474499464035035,868,0.012188470530491031,178.85,1.375854368209839,0.0,1.1244669890776278,303,0.0008428897103294731,0.16755309596287823,3.1000000000000085
1.17,6952000,-0.006990811228752137,869,0.013373254329419524,171.97,1.3779067087173462,0.0,1.15997173987329,303,0.00017517938744276762,0.1715904602074843,3.0
1.33,6960000,-0.0010289895534515382,870,0.012441560020711222,178.27,1.3598267710208893,0.0,1.1271227818354965,303,0.0004809467784343724,0.1528478710776393,3.0
1.52,6968000,-0.0010257822275161743,871,0.014688396587034731,187.66,1.368779239654541,0.0,1.2838387147523462,303,0.0003208851418457925,0.18291763746901016,4.0
1.64,6976000,5.25057315826416e-05,872,0.013350254081506136,194.09,1.367479739189148,0.0,1.2459090740792453,303,-0.00019970716486568561,0.1703487130572332,4.1000000000000085
1.77,6984000,-0.00031359612941741946,873,0.01748287120833993,199.83,1.3681912457942962,0.0,1.430594412535429,303,0.002623611009912565,0.19720816975231542,4.1000000000000085
1.81,6992000,-0.001281580924987793,874,0.018918233555687038,200.78,1.3710510122776032,0.0,1.4473200498893857,303,0.0026926420610107016,0.2161001427163133,4.1000000000000085
1.75,7000000,-0.0006408762931823731,875,0.01576818946701678,195.98,1.3769405853748322,0.0,1.362039534561336,303,0.00031669579970184714,0.20683527111275046,4.1000000000000085
1.63,7008000,-0.0006773751974105835,876,0.013860825818901502,192.29,1.3808097887039184,0.0,1.2412082723528146,303,-0.0001084649283438921,0.17498929072943017,4.0
1.47,7016000,-0.0005650591850280762,877,0.012449153473098704,184.94,1.3799240016937255,0.0,1.169625810161233,303,-0.000766841673757881,0.1634610515296114,3.0
1.57,7024000,-0.0011630159616470336,878,0.014098923424730856,188.04,1.3749205183982849,0.0,1.2786612083762885,303,0.001651878256816417,0.17794613216372068,4.0
1.35,7032000,-0.008942113518714904,879,0.01149049300545812,178.12,1.3632780301570893,0.0,1.0441094178706407,303,0.0011393237620359287,0.15477198226163516,4.0
1.2,7040000,-0.02434795379638672,880,0.016024409529918557,171.16,1.360448786020279,0.0,1.354255898334086,303,0.001308886794722639,0.19346812404105013,3.0
1.34,7048000,-0.016055942177772523,881,0.013179320406043188,176.02,1.373601554632187,0.0,1.214274420943111,303,-0.000580949957948178,0.15858629569243665,3.0
1.4,7056000,-0.002423155903816223,882,0.01278795355996408,180.13,1.3515132999420165,0.0,1.1937092154473066,303,-0.0014044585928786545,0.15925623319706472,3.0
