frames,clip_fraction,episode_length,PMM:episode_rewards,advantage_norm,policy_loss,value_loss,epoch_idx,explained_variance,P09:episode_rewards,P01:episode_rewards,approx_kl_divergence,policy_entropy,grad_norm,fps
5642240,0.0,335.65,192.5,15.968718177080154,-0.00021728721621911974,0.022085223064641467,551,-9.685754776000977e-09,405.00000000000045,50.0,2.294767915591578e-05,1.7820436403155326,0.05197994138291111,199
5652480,0.0,331.07,181.75,15.968718045949936,-0.00027577604705584233,0.02064062961435411,552,-9.685754776000977e-09,377.5000000000002,47.50000000000001,3.1246019580954966e-05,1.7786955907940865,0.05403785943092482,199
5662720,0.0,332.59,182.5,15.968718111515045,-0.0002743738175922772,0.021243002972914836,553,2.0116567611694337e-08,405.00000000000045,47.50000000000001,3.3099603318076375e-05,1.7834350794553757,0.05472575096228066,199
5672960,0.0,330.45,173.0,15.968718016147614,-0.0002705126476939768,0.019524146791081876,554,-3.7252902984619143e-10,327.5000000000002,25.0,3.039860368945213e-05,1.7856142483651638,0.053772687826003376,199
5683200,0.0,332.53,179.5,15.968718105554581,-0.000412159257393796,0.022517070156754925,555,-9.685754776000977e-09,325.0,50.0,4.6704064460190155e-05,1.783940726518631,0.0558050997118744,199
5693440,0.0,334.02,186.75,15.968718123435973,-0.00018780812224576947,0.021215569018386303,556,-1.6763806343078613e-08,402.5000000000002,50.0,1.867881623702772e-05,1.7766579583287239,0.05421583458414382,199
5703680,0.0,337.18,209.75,15.968718147277832,-0.0002803644789310056,0.020357909210724758,557,1.1175870895385742e-09,525.0,50.0,3.194041175591522e-05,1.7708647549152374,0.05453497552098979,199
5713920,0.0,337.77,206.0,15.968718081712723,-0.0003346955174492905,0.021932353265583515,558,-1.4901161193847656e-08,525.0,50.0,4.137283221918864e-05,1.7751896589994431,0.05840892050306314,199
5724160,0.0,337.41,198.75,15.968718260526657,-0.0004274365404853597,0.021545585000421853,559,3.3527612686157227e-09,435.00000000000085,25.0,4.6376573806483635e-05,1.7797158248722553,0.058192006027061684,199
5734400,0.0,342.94,191.75,15.96871817111969,-0.00020749302366311894,0.024100540357176216,560,-1.9744038581848144e-08,400.0,47.50000000000001,2.434015810273138e-05,1.7734774246811866,0.058354690524176835,199
5744640,0.0,346.8,213.25,15.96871833205223,-0.00020201275110593998,0.024208916735369714,561,-1.3411045074462891e-08,475.0,50.0,2.4500597213883424e-05,1.7762620896100998,0.054016861352102916,199
5754880,0.0,352.47,229.25,15.968718379735947,-0.0001690075787337264,0.021857664416893387,562,1.601874828338623e-08,502.5000000000002,50.0,2.2574717285817057e-05,1.780115181952715,0.05600622111970151,199
5765120,0.0,346.5,211.0,15.968718236684799,-0.00018145381982321852,0.021971829739050007,563,-3.3900141716003417e-08,480.00000000000045,50.0,2.1065722051361036e-05,1.7831835709512234,0.05587198499995751,199
5775360,0.0,346.46,193.75,15.96871829032898,-0.00035069740770268256,0.022989905928261577,564,-2.9429793357849122e-08,380.00000000000045,50.0,4.031746764558975e-05,1.7837416544556617,0.061784651375282086,199
5785600,0.0,341.44,184.0,15.968718069791795,-0.0002622534622787498,0.021060144586954266,565,2.6077032089233397e-09,352.5000000000002,47.50000000000001,2.625192463243664e-05,1.7818875916302204,0.05832904304006588,199
5795840,0.0031494140625,336.61,183.0,15.968718057870865,-0.00031794841852388344,0.019201830873498693,566,-6.7055225372314455e-09,350.0,47.50000000000001,3.407399973749392e-05,1.779866460710764,0.05717366356403525,199
5806080,0.0,333.88,173.75,15.968718320131302,-0.00019132246598019265,0.024797640286851674,567,8.195638656616212e-09,327.5000000000002,25.0,2.3185644910750368e-05,1.777973747998476,0.054259709491221775,199
5816320,0.0,343.66,206.25,15.968718296289444,-0.00021342996369639878,0.024822447454789655,568,3.7252902984619143e-10,425.0,47.50000000000001,2.3666481943340755e-05,1.7761632554233073,0.05929868422485555,199
5826560,0.0,341.56,203.0,15.968718147277832,-0.0002857855459296843,0.021817496919538826,569,-1.4156103134155273e-08,425.0,50.0,3.234273533472276e-05,1.781106959283352,0.05808247184360695,199
5836800,0.0,341.27,200.0,15.968718302249908,-0.00028061913726560304,0.021231106847699265,570,-7.450580596923828e-09,425.0,47.50000000000001,3.149812779819072e-05,1.784545885771513,0.05770444255402576,199
5847040,0.0,337.23,181.75,15.968718200922012,-0.00021036153739260044,0.02027001255482901,571,-7.450580596923828e-09,357.5000000000007,25.0,2.02360355615383e-05,1.7849971763789654,0.05689812084297143,199
5857280,0.0,337.32,177.25,15.968718039989472,-0.00027491845794429536,0.023050414631143212,572,1.6391277313232423e-08,350.0,50.0,3.492132924494129e-05,1.7856590673327446,0.05664763493858641,199
5867520,0.0,340.6,194.0,15.96871812939644,-0.00017249218799406663,0.019311781975557097,573,2.7567148208618165e-08,427.5000000000002,50.0,2.0992209530384943e-05,1.785995975881815,0.057803846183594576,199
5877760,0.0,344.01,198.25,15.968718242645263,-0.0004370817059680121,0.020279939990723507,574,-2.6077032089233397e-09,430.0000000000004,50.0,4.3407575744058846e-05,1.7848243348300457,0.06058877798686581,199
5888000,0.0,341.77,182.0,15.968718123435973,-0.0002185160312365042,0.019394133499008603,575,2.9802322387695314e-09,425.0,50.0,2.5034317226468873e-05,1.7843098320066928,0.054483705653252903,199
5898240,0.0,335.99,171.0,15.968717986345291,-0.00022511956995003858,0.019346472431789153,576,-9.313225746154785e-09,400.0,25.0,2.58164779030956e-05,1.7858367137610913,0.05578744790190891,199
5908480,0.0,329.57,154.75,15.968718028068542,-0.0002554781633079983,0.018028572274488397,577,4.470348358154297e-09,355.00000000000045,25.0,2.8767987804911853e-05,1.7854728356003762,0.05714091231035408,199
5918720,0.0,330.12,163.0,15.968718081712723,-0.0001757080355673679,0.021449340574326924,578,-1.30385160446167e-08,400.0,25.0,2.262878810972424e-05,1.7868795216083526,0.05343679550046563,199
5928960,0.0,331.38,173.25,15.968718004226684,-0.00027532928288565017,0.02021998628624715,579,-1.7881393432617187e-08,425.0,47.50000000000001,2.8771635193614032e-05,1.7889165185391902,0.05445690703529201,199
5939200,0.0,336.79,190.5,15.968718069791795,-0.0003249850567954127,0.021283855347428472,580,1.0058283805847169e-08,455.0000000000004,50.0,3.414183876349064e-05,1.787630670517683,0.05462993185945177,199
5949440,0.0,339.97,182.25,15.968718153238296,-0.0003326619666040642,0.021147803904023023,581,-2.2351741790771484e-09,402.5000000000002,50.0,3.893809180510743e-05,1.7872620843350888,0.056208689165967086,199
5959680,0.0,340.18,174.5,15.968718099594117,-0.00018663125374587252,0.01731581950371037,582,-1.1175870895385742e-08,402.5000000000002,25.0,1.9274550133108192e-05,1.7858717687427998,0.05721896076982239,199
5969920,0.0,334.25,159.5,15.968717807531357,-0.00031226189894368873,0.017180582438595594,583,-1.1175870895385742e-08,330.0000000000004,25.0,3.454711110524311e-05,1.7848991811275483,0.05720877834142487,199
5980160,0.0,329.56,158.25,15.968718177080154,-0.00029311942071217343,0.01814238919178024,584,2.2351741790771484e-09,352.5000000000002,25.0,3.215862964145444e-05,1.786591436713934,0.05554056260197563,199
5990400,0.0,327.96,147.25,15.968718057870865,-0.0002604622597573325,0.01985628631373402,585,7.078051567077636e-09,277.5000000000002,25.0,2.871989133108599e-05,1.7870559386909008,0.05671987528299828,199
6000640,0.0,332.8,156.25,15.968718135356903,-0.0002861585518985521,0.02078256591630634,586,7.82310962677002e-09,325.0,25.0,3.065674380220429e-05,1.7892309553921222,0.057082294383525675,199
6010880,0.0,332.77,161.75,15.968717980384827,-0.0003648868867458077,0.01993928977753967,587,1.2293457984924316e-08,325.0,25.0,3.393072347952497e-05,1.785220306366682,0.05765919424009617,199
6021120,0.0,336.35,165.0,15.968717980384827,-0.00031721387422294355,0.015790867141913623,588,-2.16066837310791e-08,325.0,25.0,3.50338458052768e-05,1.7828780487179756,0.056209786203082944,199
6031360,0.00107421875,326.73,144.0,15.968717944622039,-0.00015278171085810754,0.016831124370219185,589,1.4901161193847657e-09,300.0,22.500000000000007,1.940027009501577e-05,1.7837164007127284,0.0548069251086948,199
6041600,0.0,329.26,147.75,15.968718099594117,-0.0003498068053886527,0.01737482108437689,590,-1.825392246246338e-08,332.5000000000006,22.500000000000007,3.772914611346323e-05,1.7881002061069011,0.05653942947282035,199
6051840,0.0,327.42,164.25,15.968718308210374,-0.0003008220570336562,0.020024181323242372,591,-2.6077032089233397e-09,427.5000000000002,25.0,3.172071006396493e-05,1.790617322921753,0.05895732434843999,199
6062080,0.0,328.19,177.5,15.968717926740647,-0.00015124055880733067,0.017808070158935152,592,-1.2665987014770507e-08,475.0,25.0,1.814371353123789e-05,1.7900391221046448,0.0519556592520128,199
6072320,0.0,323.85,167.5,15.968718123435973,-0.0003180616538884351,0.01984692199184792,593,-2.868473529815674e-08,427.5000000000002,25.0,3.4733482523918724e-05,1.7861344538629056,0.05720779441163023,199
6082560,0.0,326.42,170.25,15.968718093633651,-0.000192283800788573,0.02032756705302745,594,-2.0489096641540527e-08,475.0,25.0,2.0797360581426006e-05,1.7859270073473454,0.0555350317691856,199
6092800,0.0,328.91,159.75,15.968718105554581,-0.00016510142831975826,0.01978392291930504,595,3.725290298461914e-09,325.0,25.0,1.9622951677877863e-05,1.7863366894423962,0.05478483064574463,199
6103040,0.0,336.03,172.0,15.968718063831329,-0.00029632008991029577,0.019980354816652834,596,1.2293457984924316e-08,352.5000000000002,25.0,3.0798916808993936e-05,1.7836866512894631,0.057710084825333796,199
6113280,0.0,337.88,167.0,15.968718153238296,-0.00024187241142499262,0.0209899824752938,597,6.332993507385254e-09,325.0,47.50000000000001,2.209399054846628e-05,1.7828219287097453,0.05780588086052042,199
6123520,0.0,337.59,171.5,15.96871801018715,-0.00018992297409567983,0.01782413659966551,598,-5.960464477539063e-09,352.5000000000002,25.0,2.4506124214163093e-05,1.7864315390586853,0.05658346201776522,199
6133760,0.0,333.15,168.5,15.968718045949936,-0.00013036073687544558,0.01918536976154428,599,-4.470348358154297e-08,342.5000000000015,25.0,1.670336430605879e-05,1.7854889661073685,0.05791758214978685,199
6144000,0.0,336.86,186.25,15.968718159198762,-0.000217711635195883,0.022513200173852964,600,-2.6077032089233397e-09,500.0,25.0,2.2214228509565004e-05,1.7834568560123443,0.05604221258151435,199
6154240,0.0,339.34,197.75,15.968717968463897,-0.0002705794935536687,0.021408801773213783,601,-1.4156103134155273e-08,502.5000000000002,25.0,2.792976834462557e-05,1.7825902804732323,0.057802692452675254,199
6164480,0.0,342.93,208.25,15.968718189001084,-0.00019150557855027728,0.021979532527620905,602,-1.7508864402770997e-08,525.0,25.0,2.002924771549175e-05,1.7825787782669067,0.05856834361737991,199
6174720,0.0,344.75,217.75,15.96871812939644,-0.00023769912422721973,0.022147167928051204,603,-2.7194619178771972e-08,525.0,25.0,2.3930409463135405e-05,1.7822380237281323,0.05658357770669757,199
6184960,0.0,345.49,218.75,15.968718004226684,-0.00020366771605040412,0.019001578680763485,604,-1.2293457984924316e-08,575.0,50.0,2.7540969579353813e-05,1.7846663370728493,0.05803710634303165,199
6195200,0.0,329.62,172.5,15.968717724084854,-0.00015729588667454664,0.015539843455189838,605,1.3783574104309083e-08,407.5000000000006,25.0,1.5384175985744265e-05,1.7861780889332295,0.05526681633303595,199
6205440,0.0,317.63,137.25,15.96871799826622,-0.00020086168733541855,0.017568551807198674,606,-3.01748514175415e-08,252.50000000000023,25.0,2.507773122530921e-05,1.7853573143482209,0.05461275184637894,199
6215680,0.0,314.26,124.0,15.968718165159226,-0.0003858057603792986,0.02124723664019257,607,-3.7252902984619143e-10,225.0,25.0,3.525644192592381e-05,1.78561924546957,0.05883279441721699,199
6225920,0.0,327.38,166.0,15.968718218803406,-0.0003495996532365098,0.01989674551587086,608,-1.7881393432617187e-08,325.0,25.0,3.8513677868667884e-05,1.7863200843334197,0.05844810774608653,199
6236160,0.0,332.85,166.0,15.968718111515045,-0.00027289160643704233,0.017642941186204554,609,1.862645149230957e-09,335.00000000000085,47.50000000000001,2.49574962959187e-05,1.7862012185156346,0.05404144865497036,199
6246400,0.0,339.04,175.25,15.968718004226684,-0.00022791092596889938,0.017544120099046268,610,-4.097819328308106e-09,432.5000000000006,25.0,2.7066700765487896e-05,1.7825246542692184,0.05750956489778679,199
6256640,0.0,342.25,171.0,15.968718248605729,-0.00031866356912360063,0.023914107924792916,611,-7.450580596923829e-10,425.0,25.0,3.2831683253542467e-05,1.7877077393233776,0.05887617402665244,199
6266880,0.0,343.96,195.5,15.968718028068542,-0.00024613386813143734,0.019510066515067592,612,-7.450580596923829e-10,525.0,25.0,2.558736581876886e-05,1.7884262666106223,0.056533209047724686,199
6277120,0.001123046875,339.52,192.25,15.968718135356903,-0.00028242834287084406,0.019442563119810075,613,-1.601874828338623e-08,525.0,25.0,2.8599238019921815e-05,1.7901907287538052,0.05914296779367588,199
6287360,0.0,330.69,169.0,15.968717980384827,-0.00032389806542596487,0.017159443642594852,614,-3.725290298461914e-08,425.0,25.0,2.983377631622375e-05,1.7908858112990855,0.05480851371779033,199
6297600,0.0,331.99,147.5,15.968718028068542,-0.00022146438259369462,0.01770178513834253,615,-5.960464477539063e-09,250.0,25.0,2.3820606992241977e-05,1.789987762272358,0.05423876209579744,199
6307840,0.0,331.74,148.75,15.968718153238296,-0.0001479902544815559,0.019090642462833783,616,-9.313225746154785e-09,255.00000000000043,22.500000000000007,1.5049829121993597e-05,1.7900577694177628,0.05701476658093772,199
6318080,0.0,333.34,149.25,15.968718189001084,-0.00026263766048941763,0.01793620074458886,617,1.3411045074462891e-08,300.0,0.0,2.5713189977327743e-05,1.790633587539196,0.0563239149111356,199
6328320,0.0,329.74,158.75,15.968717974424361,-0.000287064179610752,0.01759050058608409,618,2.7194619178771972e-08,355.00000000000045,0.0,2.862772518377188e-05,1.7902826376259326,0.05566849076003755,199
6338560,0.0,331.44,156.0,15.96871812939644,-0.00022099955658632097,0.021397658708156086,619,3.5762786865234374e-08,300.0,0.0,2.3624882328610042e-05,1.7882919676601887,0.05562456155674585,199
6348800,0.0,336.98,162.25,15.96871793270111,-0.00032101199012686267,0.020396954330499283,620,8.195638656616212e-09,300.0,25.0,2.854561365346342e-05,1.7870765827596187,0.057431681608091444,199
6359040,0.0,340.43,169.0,15.968718105554581,-0.0003023881719855126,0.020067562843905762,621,-1.2665987014770507e-08,300.0,22.500000000000007,3.1032300194233645e-05,1.7818371154367925,0.057445496284192044,199
6369280,0.0,344.33,186.75,15.968718379735947,-0.0002802065795549424,0.023513791745062917,622,-7.078051567077636e-09,325.0,25.0,2.856500493044756e-05,1.783147295564413,0.0576269007694913,199
6379520,0.0,344.0,196.5,15.96871801018715,-0.000212954607559368,0.02013253359182272,623,-5.215406417846679e-09,455.0000000000004,25.0,1.9567145488430525e-05,1.7864890538156033,0.05761295366108823,199
6389760,0.0,340.89,183.5,15.968717956542969,-0.0003645793178293388,0.018856104611768388,624,-7.450580596923828e-09,350.0,25.0,3.7611010939286873e-05,1.785820596665144,0.057091682630502946,199
6400000,0.0,337.61,172.25,15.968718099594117,-0.0003610256684623891,0.02036521013069432,625,-1.7136335372924803e-08,350.0,25.0,3.051242074894045e-05,1.783269851654768,0.056271422503446224,199
6410240,0.0,332.77,157.5,15.968717938661575,-0.00030458809378615116,0.0202995834115427,626,1.825392246246338e-08,302.5000000000002,25.0,3.190384418196857e-05,1.7837825909256935,0.05797604704735208,199
6420480,0.0,334.18,173.0,15.968718093633651,-0.0002077876419207314,0.021127764877746813,627,-2.644956111907959e-08,330.0000000000004,25.0,1.8835615149725983e-05,1.7836956456303596,0.05450556793041759,199
6430720,0.0,335.58,190.75,15.968718349933624,-0.0002686203701159684,0.02542058445396833,628,-1.4901161193847656e-08,425.0,25.0,2.6566819130291465e-05,1.7846935659646987,0.059994586943917926,199
6440960,0.0,339.16,208.75,15.968718230724335,-0.00015630606721970253,0.024341614416334777,629,-1.1548399925231934e-08,452.50000000000017,75.0,1.7120873744413957e-05,1.783565989136696,0.05519831986064422,199
6451200,0.0,338.1,205.25,15.96871821284294,-0.0001711785940642585,0.02281144110602327,630,1.0430812835693359e-08,450.0,50.0,1.6748272165711954e-05,1.7831241548061372,0.05218438537175679,199
6461440,0.0,334.37,190.5,15.968718177080154,-0.00019463423486740795,0.021784576900245156,631,-2.644956111907959e-08,327.5000000000002,50.0,2.1590991009734495e-05,1.7836693935096264,0.057361733100707114,199
6471680,0.0,337.95,184.75,15.968718218803406,-0.00025509024617349497,0.02083407476020511,632,-2.2351741790771484e-09,327.5000000000002,25.0,2.2825241458024337e-05,1.7870754063129426,0.0565940539971644,199
6481920,0.0,336.87,177.0,15.96871817111969,-0.00025606606923247457,0.019412087713135406,633,-2.570450305938721e-08,325.0,50.0,2.4773037549463696e-05,1.7867541521787644,0.06044099198077799,199
6492160,0.0,347.51,185.0,15.968718016147614,-0.0002757780077445204,0.017082298353489022,634,-1.0058283805847169e-08,402.5000000000002,50.0,2.6322208688434046e-05,1.7890623055398465,0.05578511858784937,199
6502400,0.0,340.02,172.0,15.968717861175538,-0.0001296363556321012,0.019755664007971064,635,-1.2665987014770507e-08,402.5000000000002,47.50000000000001,1.2998074777437196e-05,1.7877266824245452,0.054093704092746,199
6512640,0.0011474609375,340.68,185.5,15.968718278408051,-0.00030343770940817195,0.022558878728887066,636,1.2665987014770507e-08,425.0,25.0,2.9401862058087148e-05,1.7891582913696766,0.05792556364801234,199
6522880,0.0,338.52,174.5,15.968718069791795,-0.00021718084244639612,0.018030472661484963,637,-3.725290298461914e-09,402.5000000000002,25.0,2.166334660826941e-05,1.7890982300043106,0.05574417443869972,199
6533120,0.0,343.19,177.75,15.968718105554581,-0.0002000806369323982,0.020011649452499114,638,6.332993507385254e-09,402.5000000000002,25.0,1.883932881108219e-05,1.7883045069873333,0.05545812282803732,199
6543360,0.0,342.32,174.25,15.96871812939644,-0.00025248219453715136,0.02009346955746878,639,-7.450580596923828e-09,377.5000000000002,25.0,2.2689232550465734e-05,1.7857483737170696,0.057392725881858175,199
6553600,0.0,344.89,180.75,15.968718421459197,-0.0002808743129207869,0.022251618339214473,640,-2.6077032089233397e-09,325.0,50.0,2.460788686460269e-05,1.780457764863968,0.05768334457838999,199
6563840,0.0,341.76,190.0,15.968718242645263,-0.00023092292467481458,0.024518794525647536,641,-1.3411045074462891e-08,325.0,50.0,2.727680292338164e-05,1.7822114400565625,0.05508902775328152,199
6574080,0.0,346.94,203.75,15.968718165159226,-0.0003082831859501312,0.022476682311389596,642,7.82310962677002e-09,410.00000000000085,50.0,3.011129516181654e-05,1.7892161943018436,0.05648914178969909,199
6584320,0.0,347.33,196.5,15.968718093633651,-0.00017679401971690823,0.020803994935704395,643,-1.4901161193847657e-09,327.5000000000002,50.0,1.6601538316196597e-05,1.7894702538847924,0.05335601774277295,199
6594560,0.0,344.57,191.5,15.96871789097786,-0.0001921742501508561,0.01939115521090571,644,-7.82310962677002e-09,387.5000000000011,50.0,1.9792371590021675e-05,1.7880689412355424,0.05324458709728418,199
6604800,0.0,337.35,173.0,15.968718141317368,-0.0002627935740747489,0.019373851735144852,645,-2.2351741790771484e-09,325.0,50.0,2.7121891038817125e-05,1.788913358002901,0.05527954415523255,199
6615040,0.0,338.61,181.0,15.968718183040618,-0.00023217979978653602,0.02168999030836858,646,-3.725290298461914e-09,335.00000000000085,47.50000000000001,2.2192035691759315e-05,1.7888724327087402,0.05686150194206855,199
6625280,0.0,340.67,182.0,15.968718034029006,-0.00021407888998510317,0.01814940061449306,647,2.2724270820617674e-08,402.5000000000002,25.0,2.084931661929801e-05,1.7876573495566845,0.05826857396633047,199
6635520,0.0,339.16,172.75,15.968718266487121,-0.00020283815556467743,0.021284308965550735,648,-5.587935447692871e-09,302.5000000000002,25.0,1.830863907947844e-05,1.7857331596314907,0.05692713211751156,199
6645760,0.0,337.14,169.0,15.968718194961548,-0.00033820703356468584,0.019773352274205534,649,-2.7939677238464355e-08,327.5000000000002,25.0,3.067950221549154e-05,1.786870227754116,0.0569127716029726,199
6656000,0.0,335.87,169.25,15.96871812939644,-0.00017118773321271873,0.0203885324037401,650,-1.564621925354004e-08,305.00000000000045,47.50000000000001,1.6500982798706154e-05,1.7877125188708305,0.05489240145750979,199
6666240,0.0,348.21,199.0,15.96871821284294,-0.00014879079899401403,0.02471208079950884,651,-3.3527612686157227e-08,477.5000000000002,50.0,1.551627088614005e-05,1.7877620786428452,0.05607322756919246,199
6676480,0.0,350.58,193.25,15.968718016147614,-0.00023879826148913706,0.02037738015933428,652,-1.2293457984924316e-08,477.5000000000002,50.0,2.045298992041644e-05,1.788547943532467,0.057566070221624945,199
6686720,0.0,350.31,212.0,15.968718272447585,-0.00015670481880079024,0.021016676601720973,653,-1.9744038581848144e-08,527.5000000000002,25.0,1.7723143361925155e-05,1.7870480023324489,0.05441275237609122,199
6696960,0.0,345.79,200.0,15.968718075752259,-0.00024804031891108026,0.019954904238693415,654,-1.1175870895385742e-09,525.0,25.0,2.1878823741072752e-05,1.7877742685377598,0.05830282276895614,199
6707200,0.0,335.15,180.5,15.96871811747551,-0.00012788092390110252,0.020176326017826797,655,-2.644956111907959e-08,427.5000000000002,25.0,1.2538628477565262e-05,1.7856909483671188,0.05384522875225789,199
6717440,0.0,336.23,180.25,15.968718081712723,-0.00021297545172274112,0.019548478827346116,656,-1.4528632164001465e-08,427.5000000000002,25.0,2.03523009822959e-05,1.7845099620521068,0.05580806825031368,199
6727680,0.0,328.9,155.5,15.968717992305756,-0.00023928954105940649,0.017083175195148216,657,-9.313225746154785e-09,280.00000000000045,25.0,2.4237374406066438e-05,1.7865091130137443,0.05846601157849286,199
6737920,0.0,331.16,157.5,15.96871812939644,-0.00031655837083235385,0.01823294518981129,658,-5.215406417846679e-09,350.0,25.0,2.7768900749425286e-05,1.7871056117117405,0.05613356907535912,199
6748160,0.0,330.49,150.25,15.968717849254608,-0.0004345410625319346,0.017898482084274293,659,6.332993507385254e-09,277.5000000000002,25.0,3.8328665463538417e-05,1.7890586405992508,0.05762522770679938,199
6758400,0.0,331.89,160.0,15.968718141317368,-0.00018666146461328027,0.02124601711402647,660,-7.450580596923828e-09,302.5000000000002,25.0,1.8045709719061163e-05,1.7892035312950612,0.05717418132617315,199
6768640,0.0,327.92,158.25,15.96871793270111,-0.0004192820986645529,0.018165334209334104,661,1.4901161193847657e-09,275.0,25.0,3.355783404872526e-05,1.7846973747015,0.057504115191494065,199
6778880,0.0,325.13,161.5,15.968717831373215,-0.0001838948141084984,0.017477695146226324,662,6.7055225372314455e-09,275.0,25.0,1.797560205787363e-05,1.7841528475284576,0.05550614650155794,199
6789120,0.0,324.94,149.75,15.96871817111969,-0.00022442015069827902,0.02011450203717686,663,2.3469328880310058e-08,252.50000000000023,25.0,1.970071594428191e-05,1.7816908419132234,0.055147401234503735,199
6799360,0.0,333.87,176.75,15.968718272447585,-9.11423903744435e-05,0.024238157691434024,664,-7.078051567077636e-09,452.50000000000017,25.0,9.766479689932162e-06,1.7803774364292622,0.055945781261956616,199
6809600,0.0008544921875,340.46,189.0,15.968718314170838,-0.0003320319105114322,0.023489671992138028,665,1.4901161193847656e-08,452.50000000000017,47.50000000000001,2.871001076711899e-05,1.782219497859478,0.05997059048687703,199
6819840,0.0,344.55,197.75,15.968718177080154,-0.00032307597684848587,0.02183282994083129,666,5.960464477539063e-09,477.5000000000002,47.50000000000001,2.9189133606255523e-05,1.7852288372814655,0.057379731162679214,199
6830080,0.0,343.15,205.5,15.968718314170838,-0.0001574378940858878,0.023154377075843512,667,1.1175870895385742e-08,455.0000000000004,50.0,1.5398475001004998e-05,1.7865147531032561,0.0567297898024323,199
6840320,0.0,344.94,203.5,15.96871801018715,-0.00014981051654103795,0.02032217369705904,668,-2.5331974029541015e-08,502.5000000000002,50.0,1.3857733169864161e-05,1.7861516341567039,0.054800044331379125,199
6850560,0.0,338.93,198.5,15.968718159198762,-0.0002418990003207,0.022121229014010167,669,-1.6391277313232423e-08,502.5000000000002,50.0,2.2856141179605773e-05,1.7891510076820851,0.05695689695371046,199
6860800,0.0,334.82,183.75,15.96871822476387,-0.00017106144805438815,0.021547867491608485,670,-8.940696716308593e-09,382.5000000000007,50.0,1.5747507474728194e-05,1.7903388440608978,0.05665592785579169,199
6871040,0.0,332.38,171.0,15.968718165159226,-0.0002701360173887224,0.017673478457436432,671,1.30385160446167e-08,330.0000000000004,25.0,2.2393822328581335e-05,1.7898460283875466,0.05984483762048691,199
6881280,0.0,329.93,159.25,15.968717986345291,-0.00015044185602164362,0.019389780933852307,672,-2.0861625671386717e-08,355.00000000000045,25.0,1.3682840496631599e-05,1.7887110821902752,0.05781788506582686,199
6891520,0.0,335.38,166.25,15.96871829032898,-0.00015062080528878142,0.021229112296714446,673,-1.4156103134155273e-08,377.5000000000002,25.0,1.3629147477489667e-05,1.786651760339737,0.054295940505891316,199
6901760,0.0,341.68,178.0,15.968718242645263,-0.00026636638140189464,0.021650330256670715,674,-1.7508864402770997e-08,352.5000000000002,47.50000000000001,2.09914640497022e-05,1.785999133437872,0.05789360132101594,199
6912000,0.0,347.94,190.75,15.968718487024308,-0.00017273041958105751,0.025476843758951873,675,-2.7939677238464355e-08,352.5000000000002,50.0,1.7041966336339698e-05,1.7859275117516518,0.05854129539189033,199
6922240,0.0,348.89,193.75,15.96871821284294,-0.00015003869093561663,0.021601118220132776,676,-1.4901161193847656e-08,352.5000000000002,50.0,1.3692581881397104e-05,1.7857227653265,0.053501499645183935,199
6932480,0.0,353.09,205.25,15.968718081712723,-0.00017341128368570936,0.02175132297561504,677,-2.421438694000244e-08,400.0,50.0,1.632042726980032e-05,1.7856134705245494,0.05723138398489809,199
6942720,0.0,347.71,203.25,15.9687180519104,-0.00018252304143970833,0.021392734520486557,678,-1.564621925354004e-08,477.5000000000002,50.0,1.7350110503300264e-05,1.7876685194671154,0.05632031147790728,199
6952960,0.0,346.12,202.0,15.968718183040618,-0.0002388325763604371,0.022559859964530915,679,1.4901161193847657e-09,502.5000000000002,50.0,2.009896388535104e-05,1.7885603345930576,0.05828770111300695,199
6963200,0.0,340.03,194.75,15.968718183040618,-0.0001263162956092856,0.021759304986335336,680,3.7252902984619143e-10,452.50000000000017,72.50000000000001,1.1358291361274197e-05,1.788094625622034,0.05374623423194782,199
6973440,0.0,337.56,189.25,15.968718236684799,-0.0002643635161803104,0.020974436681717633,681,4.097819328308106e-09,400.0,75.0,2.248038734367075e-05,1.7876186132431031,0.056796312070698164,199
6983680,0.0,336.7,185.75,15.968717944622039,-0.00019508938639773988,0.01866434115363518,682,1.0058283805847169e-08,402.5000000000002,50.0,1.717644362879689e-05,1.7888415418565273,0.05739364966615538,199
6993920,0.0,338.48,184.25,15.968717992305756,-0.00031215398994390855,0.021375529642682523,683,5.215406417846679e-09,402.5000000000002,47.50000000000001,2.6289903473930565e-05,1.7889812722802163,0.05614115831562414,199
7004160,0.0025390625,340.03,187.25,15.968717980384827,-0.0004332672953751171,0.020272590752574614,684,4.470348358154297e-09,427.5000000000002,25.0,3.333883534395454e-05,1.7808011017739773,0.05869609376702667,199
7014400,0.0,338.11,185.0,15.96871817111969,-0.00021776972826046404,0.022794663219247013,685,-8.940696716308593e-09,385.00000000000085,25.0,1.73962421848195e-05,1.7795858584344386,0.05875577651248391,199
7024640,0.0,350.01,219.75,15.968718349933624,-0.00011825648798549082,0.02636430878774263,686,-2.2724270820617674e-08,600.0,25.0,1.352462531443166e-05,1.7841562077403068,0.05688440328446256,199
7034880,0.0,353.81,239.25,15.968718230724335,-0.00017904693231685087,0.023898698342964052,687,-2.6822090148925782e-08,600.0,50.0,1.5560371215972424e-05,1.7855123527348042,0.05406701299412624,199
7045120,0.0,353.89,230.5,15.96871799826622,-0.00030378467199625446,0.020323989674216135,688,-3.5390257835388184e-08,550.0,50.0,2.4324489651617043e-05,1.7842197000980378,0.05867625613661307,199
