clip_fraction,PMM:episode_rewards,episode_length,fps,frames,grad_norm,explained_variance,policy_entropy,epoch_idx,value_loss,P01:episode_rewards,approx_kl_divergence,policy_loss,P09:episode_rewards,advantage_norm
0.1228515625,194.25,336.72,287,2478080,0.05545445508633162,-8.195638656616212e-09,1.1804469101130963,242,0.01368544228025712,50.0,0.0014335538104717216,-0.0009068244726222474,302.5000000000002,15.968717807531357
0.1051025390625,210.75,345.3,287,2488320,0.05110059671030722,1.4901161193847656e-08,1.2298768505454063,243,0.013981413668079767,72.50000000000001,0.001168712414808226,-0.0007054034729662817,325.0,15.968717873096466
0.1309814453125,221.25,342.53,287,2498560,0.05690924171447871,1.0430812835693359e-08,1.2577469624578952,244,0.01500558728876058,75.0,0.0012587352092282345,-0.0009070717336726375,325.0,15.968717950582505
0.1569580078125,230.5,342.77,287,2508800,0.05009538321753735,1.0058283805847169e-08,1.2703527733683586,245,0.012236887201288483,75.0,0.0015586591614976443,-0.001251548277286929,377.5000000000002,15.968717753887177
0.14013671875,228.5,338.23,288,2519040,0.050076471917832745,1.4901161193847657e-09,1.2254275739192964,246,0.012404784918544465,75.0,0.0014170389664556638,-0.0010835411459993339,502.5000000000002,15.968717765808105
0.1512451171875,224.5,341.36,288,2529280,0.05063540409229609,1.862645149230957e-08,1.2267425544559956,247,0.01359107481330284,75.0,0.0014637411435018065,-0.0013139251495886128,502.5000000000002,15.968717855215072
0.169873046875,228.25,343.02,288,2539520,0.05563133486423386,-2.0861625671386717e-08,1.2222663514316081,248,0.01321482143830508,75.0,0.0016991956644474727,-0.0011286439028481254,502.5000000000002,15.968717914819717
0.12734375,227.0,342.6,288,2549760,0.048305601928718675,-4.8428773880004884e-09,1.2723728261888028,249,0.01426583005086286,75.0,0.0013952438133969735,-0.0005620370939141139,350.0,15.96871789097786
0.115966796875,243.5,340.66,288,2560000,0.05329631071192655,1.1175870895385742e-08,1.2456788681447506,250,0.014942758739925921,75.0,0.0013187142833658073,-0.0006453400943428278,500.0,15.968717831373215
0.1411865234375,255.25,344.26,288,2570240,0.05684554669234917,1.862645149230957e-09,1.202851616591215,251,0.015891056095279056,75.0,0.0012973116276626228,-0.000986898560586269,427.5000000000002,15.96871799826622
0.1061279296875,241.25,337.64,288,2580480,0.05523060258842867,3.3527612686157227e-08,1.1931028880178929,252,0.01402769811975304,75.0,0.0010363347713187921,-0.0005769069088273681,377.5000000000002,15.968717873096466
0.1115966796875,238.25,336.98,288,2590720,0.053337612084906706,3.7252902984619143e-10,1.1987529307603837,253,0.015342912034248002,97.5,0.0013648982996755875,-0.000838942173140822,350.0,15.968717736005782
0.13603515625,222.25,334.83,288,2600960,0.053829401697711866,4.097819328308106e-09,1.2236527554690837,254,0.013274186550552259,97.5,0.0013513083726536478,-0.0006479597344878129,325.0,15.968717712163926
0.112890625,224.75,339.72,288,2611200,0.05133927461491351,-1.1175870895385742e-08,1.2171409152448178,255,0.013617382108350284,100.0,0.0011718284763887255,-0.00040764523218967953,327.5000000000002,15.968717777729035
0.1430908203125,222.0,340.91,288,2621440,0.05499997237655176,1.1175870895385742e-09,1.1729260250926017,256,0.015337965072831139,122.5,0.0014508726808330152,-0.0009156587842880981,325.0,15.968717968463897
0.1434326171875,192.75,332.34,288,2631680,0.049476718397065314,-5.960464477539063e-09,1.1277841351926328,257,0.010283297233399935,47.50000000000001,0.0014146297026652378,-0.0008397019373660441,275.0,15.968717849254608
0.1691162109375,172.75,327.78,288,2641920,0.047758282855646296,-5.587935447692871e-09,1.0708272099494933,258,0.009290707180116441,47.50000000000001,0.001408643564519707,-0.001179006605525501,275.0,15.968717849254608
0.110791015625,138.0,322.23,288,2652160,0.04761479868902463,-1.4901161193847657e-09,1.0193314772099256,259,0.008986841667910994,25.0,0.0012805470372398986,-0.0005778628608823055,250.0,15.968717366456985
0.159130859375,117.5,314.16,288,2662400,0.04375471767172378,7.82310962677002e-09,1.105148308724165,260,0.007984864017362269,25.0,0.001347103523872306,-0.0004227228455420118,225.0,15.968717652559281
0.1735107421875,112.25,308.01,288,2672640,0.04745428105304284,-1.1548399925231934e-08,1.1450122639536857,261,0.009594115531217539,25.0,0.0016312348217653039,-0.001135981893821736,202.50000000000023,15.968717724084854
0.1478271484375,124.0,312.43,288,2682880,0.04482982924553481,1.6391277313232423e-08,1.069981151074171,262,0.01091091249982128,25.0,0.0014801370969308892,-0.0010572669256362134,225.0,15.96871787905693
0.0935302734375,144.25,317.17,289,2693120,0.041918298912405436,-1.080334186553955e-08,1.0836955957114696,263,0.011712970318330917,25.0,0.0010079823223207995,-0.0004819283367396565,225.0,15.96871793270111
0.1217529296875,164.75,327.89,288,2703360,0.04431782465505597,-1.0430812835693359e-08,1.0023738212883473,264,0.01207661660737358,50.0,0.0012526519367334287,-0.0007570224242954282,250.0,15.968717968463897
0.10849609375,174.25,332.63,288,2713600,0.04489894079139682,-1.4156103134155273e-08,1.0047784123569727,265,0.013140362203557743,75.0,0.0013202656948394064,-0.00028608152497326954,250.0,15.96871789097786
0.08212890625,190.75,336.33,288,2723840,0.04179557907806413,-2.384185791015625e-08,1.0153351999819278,266,0.013163921795785427,100.0,0.000901823085538922,-0.00047923182937665844,275.0,15.968717724084854
0.122412109375,182.75,329.36,288,2734080,0.03924258990817613,-8.568167686462402e-09,0.8950055830180645,267,0.012249787204200401,97.5,0.0015360957730660373,-0.0008843724361213389,275.0,15.968717962503433
0.1048828125,178.25,326.17,288,2744320,0.043719634625680306,-1.9371509552001954e-08,0.8513874262571335,268,0.012258079726598226,75.0,0.0010270660659884357,-0.0007032965146208881,277.5000000000002,15.968717753887177
0.104052734375,172.75,326.54,288,2754560,0.04002543591103443,-1.4901161193847657e-09,0.8741141188889742,269,0.012422023037652252,50.0,0.0012087847088750436,-0.0004855497540120268,275.0,15.96871789097786
0.0904541015625,180.0,332.32,288,2764800,0.040153332348939516,2.9802322387695314e-09,0.9365926280617713,270,0.013004009214637336,75.0,0.0011667809933243235,-0.0003183709632139653,275.0,15.968717741966248
0.1173828125,191.5,333.77,287,2775040,0.04538671462077075,-1.899898052215576e-08,1.0524233419448137,271,0.012088051125465427,75.0,0.0012707051138519886,-0.0006067201516998466,275.0,15.968717855215072
0.1345458984375,190.0,334.24,286,2785280,0.04633917115571955,-3.7252902984619143e-10,1.0668873384594917,272,0.012064958491464495,75.0,0.0014520535251051569,-0.0006083308791858145,277.5000000000002,15.96871766448021
0.121875,186.75,334.16,286,2795520,0.044575334464593365,-2.6077032089233397e-09,1.0535215299576521,273,0.012954081473435509,75.0,0.001434266992026778,-0.0005021362463594415,275.0,15.968717747926712
0.1048095703125,192.25,336.43,286,2805760,0.03896466848687708,-1.5273690223693846e-08,0.9963358707726002,274,0.013308456930099055,75.0,0.0013624164116350812,-0.0004398969089379534,300.0,15.968717765808105
0.101806640625,179.25,332.79,286,2816000,0.04104565164100694,-8.940696716308593e-09,0.9960823208093643,275,0.011323451691714581,75.0,0.0011274676935400408,-0.0005129293389472877,275.0,15.968717736005782
0.125830078125,183.5,329.76,286,2826240,0.04803529884997819,-2.1979212760925294e-08,1.1271811880171299,276,0.012493790499866009,75.0,0.0012968751887342477,-0.0005543745410250267,300.0,15.968717753887177
0.1467529296875,181.5,325.31,286,2836480,0.05207321355653608,1.862645149230957e-09,1.1484461344778538,277,0.012784064369043335,75.0,0.0013266714626468002,-0.0006602447800105437,277.5000000000002,15.968717968463897
0.0933349609375,193.5,329.32,286,2846720,0.05008126142335839,7.82310962677002e-09,1.1767046079039574,278,0.012116050087934127,75.0,0.0008943861025812794,-9.637896800995804e-05,300.0,15.968717813491821
0.16611328125,184.75,328.35,286,2856960,0.05156694392270265,-1.5273690223693846e-08,1.2660621538758279,279,0.010111934195265349,50.0,0.0013080684109070262,-0.0008898231168132043,305.00000000000045,15.968717682361603
0.1775634765625,180.25,334.15,286,2867200,0.05058566364763645,-3.3527612686157227e-09,1.3091936722397803,280,0.009627443138742819,50.0,0.0015539708433607302,-0.0009051822780747898,305.00000000000045,15.968717795610427
0.181689453125,161.0,336.62,285,2877440,0.05160313603907897,1.3411045074462891e-08,1.3553806595504283,281,0.008877443998062517,50.0,0.0015616670874464944,-0.0012153763687820173,300.0,15.968717855215072
0.1904296875,140.0,331.85,285,2887680,0.05118854612940703,2.9802322387695314e-09,1.312642902135849,282,0.0064684318293075195,47.50000000000001,0.001467173047774395,-0.0006252978011616506,250.0,15.968717741966248
0.1813720703125,110.0,318.95,285,2897920,0.05106870683534017,-6.7055225372314455e-09,1.2985168807208538,283,0.005746890199668541,25.0,0.0013717465905017435,-0.0007741932953649666,202.50000000000023,15.968714201450348
0.156396484375,93.0,308.71,285,2908160,0.05142777044415696,-2.123415470123291e-08,1.2652443297207356,284,0.007241959925977426,0.0,0.0011975867469089963,-0.0007757820869301213,175.0,15.968717497587203
0.17880859375,87.75,307.71,285,2918400,0.05026525012844747,-7.82310962677002e-09,1.2504886917769908,285,0.005779520336727728,0.0,0.0013382738946063454,-0.0005894742451346246,175.0,15.968717283010482
0.1937744140625,83.5,309.2,285,2928640,0.04954228952419737,-9.685754776000977e-09,1.2409380726516246,286,0.006883037947409321,0.0,0.0015936267667029825,-0.0010788300583953968,175.0,15.96871742606163
0.19150390625,107.5,312.32,285,2938880,0.04814727249770547,-1.3783574104309083e-08,1.146998630464077,287,0.006963300190454902,22.500000000000007,0.0016769332532618364,-0.001076853651102283,200.0,15.968717581033706
0.2186767578125,121.25,311.04,285,2949120,0.04938372600608876,-1.3783574104309083e-08,1.1987872011959553,288,0.007937169221054318,22.500000000000007,0.0018574433902017518,-0.0008799235591141041,227.5000000000002,15.96871746778488
0.199560546875,127.0,314.95,285,2959360,0.049832608610044835,2.2351741790771484e-09,1.2266322575509547,289,0.00716877442173427,25.0,0.001625023811806159,-0.0009261771963792853,307.5000000000006,15.96871775984764
0.253759765625,108.5,311.64,285,2969600,0.04656504746401535,-1.4528632164001465e-08,1.2217197947204113,290,0.00409544805185078,0.0,0.0022162947781481533,-0.0009715573076391592,225.0,15.968716049194336
0.23369140625,98.75,312.0,285,2979840,0.04666829505020399,7.82310962677002e-09,1.271548119932413,291,0.006105541758961408,0.0,0.0019614498064697726,-0.0013008248988626292,202.50000000000023,15.968717354536057
0.2310302734375,84.25,308.46,286,2990080,0.04998088773313938,8.940696716308593e-09,1.4113737151026726,292,0.004637224959719788,0.0,0.00208952221180283,-0.0006246558692510007,152.50000000000023,15.968716979026794
0.254736328125,75.25,304.04,286,3000320,0.050984880993835545,-9.313225746154785e-09,1.496603337675333,293,0.004090376043507149,0.0,0.0019241816070461938,-0.0006667602883680956,152.50000000000023,15.96869912147522
0.1974609375,68.25,302.66,286,3010560,0.04930415208863305,-1.1548399925231934e-08,1.5249279834330083,294,0.005948183880298075,0.0,0.0016412220006486677,-0.0007082450134475949,150.0,15.968717044591903
0.2634765625,64.25,300.93,286,3020800,0.04746958976607745,-1.6391277313232423e-08,1.5053545832633972,295,0.005139290080524006,0.0,0.001955391804079909,-0.00140806412382517,150.0,15.96871738433838
0.26142578125,70.25,303.16,286,3031040,0.051116671910208175,-7.078051567077636e-09,1.5241703614592552,296,0.006010906538904237,0.0,0.002159238668880903,-0.0009538581398373935,150.0,15.968717241287232
0.2977294921875,71.5,301.86,286,3041280,0.0516729745571942,0.0,1.5133376605808735,297,0.005135950910789689,0.0,0.002284195589987803,-0.001516334006373654,150.0,15.968717139959335
0.31220703125,67.5,301.62,286,3051520,0.0514169425939344,3.725290298461914e-09,1.5391450636088848,298,0.0046634106935925955,0.0,0.0024762484311622755,-0.000895076036977116,127.50000000000021,15.968716478347778
0.236572265625,60.25,299.61,286,3061760,0.04448411799036823,3.725290298461914e-09,1.5106098048388958,299,0.003240046698468291,0.0,0.002186367385752419,-0.0008908914911444299,125.0,15.96870448589325
0.22431640625,60.25,297.45,286,3072000,0.047973411930119066,-4.8428773880004884e-09,1.5238445743918418,300,0.005155376675486423,0.0,0.001900098041170395,-0.0006487496924819425,125.0,15.96871613264084
0.332763671875,52.25,294.27,286,3082240,0.04647541038335018,-7.450580596923828e-09,1.5812124282121658,301,0.002690325416485706,0.0,0.0036546990018393897,-0.0010824934955962818,100.0,15.96868137717247
0.25400390625,63.5,297.69,286,3092480,0.051900693962294644,7.078051567077636e-09,1.6334759026765824,302,0.005931398799577892,0.0,0.0020188029203609403,-0.0010095100289618131,125.0,15.968717139959335
0.334033203125,53.25,297.96,286,3102720,0.05007747063112148,2.2351741790771484e-09,1.588190643489361,303,0.0035407693798788385,0.0,0.0025644554164387045,-0.0010398519072623458,125.0,15.968711638450623
0.2717529296875,59.0,297.01,286,3112960,0.04915136860959223,-3.3527612686157227e-09,1.5228689655661583,304,0.003918493903331921,0.0,0.0019565352165088258,-0.0008710657260962762,127.50000000000021,15.968711537122726
0.235791015625,48.0,292.71,286,3123200,0.04467234707201407,-2.9802322387695314e-09,1.410185743123293,305,0.004264907459725009,0.0,0.002300094367080874,-0.0011094573368609418,125.0,15.968716543912887
0.2266845703125,45.0,289.19,286,3133440,0.03993600440879534,1.601874828338623e-08,1.3568847566843032,306,0.00308094977153246,0.0,0.0020712129359765187,-0.0006794698696467094,100.0,15.968711692094804
0.2072998046875,44.0,289.49,286,3143680,0.04236673975309674,0.0,1.4061208479106426,307,0.004026534142502669,0.0,0.001656391405526847,-0.0009199634583637817,100.0,15.968709099292756
0.242724609375,39.5,289.39,286,3153920,0.03908193435093422,-1.4528632164001465e-08,1.372039957344532,308,0.002821910285842932,0.0,0.001873150756762243,-0.0008022192450880539,100.0,15.96871308684349
0.28271484375,36.5,288.4,286,3164160,0.04376207256592858,-1.3783574104309083e-08,1.403284464031458,309,0.002392720670262349,0.0,0.0020046511073189776,-0.0010030992369138402,77.50000000000021,15.968656677007676
0.253271484375,30.0,287.11,286,3174400,0.04150448844773767,-5.215406417846679e-09,1.361769761890173,310,0.0026267492495435363,0.0,0.0023291042232983727,-0.0008188056905055419,52.50000000000021,15.968716007471084
0.2665771484375,30.75,287.18,286,3184640,0.04319882542531241,-1.4901161193847656e-08,1.3742748476564883,311,0.003256099667487433,0.0,0.002269631151534668,-0.0007025701692327857,75.0,15.968711334466935
0.16591796875,49.75,294.66,286,3194880,0.0471036636140683,0.0,1.475689036399126,312,0.006553522347894613,0.0,0.001393761196777632,-0.0005198113562073558,102.50000000000021,15.968717455863953
0.2507080078125,67.0,296.08,286,3205120,0.04985717923963704,4.470348358154297e-09,1.4580116808414458,313,0.006086854893464988,22.500000000000007,0.001872290148560296,-0.0008966640732978703,127.50000000000021,15.968713992834092
0.21982421875,78.5,298.33,286,3215360,0.04775534856075699,1.0430812835693359e-08,1.5042983762919904,314,0.004959558019004362,25.0,0.0017555588105210517,-0.0008512522792443634,175.0,15.968716073036195
0.2343505859375,71.25,297.4,286,3225600,0.051585986496974344,-1.1175870895385742e-09,1.5620460413396358,315,0.005224862250497608,25.0,0.0018486671212798456,-0.0008253741587395779,150.0,15.968717223405838
0.2580322265625,86.25,304.83,286,3235840,0.05343555692200932,-2.6077032089233397e-09,1.6441523998975753,316,0.008114254435713519,22.500000000000007,0.001851584749988433,-0.001053236861116602,175.0,15.968717813491821
0.245947265625,95.0,310.1,287,3246080,0.052704745076415774,-1.1175870895385742e-08,1.6656694032251835,317,0.006775854340867226,25.0,0.0019015986172007614,-0.0013105596241075545,175.0,15.968717581033706
0.1850830078125,111.25,319.82,287,3256320,0.05287301674232735,3.3527612686157227e-09,1.6374588787555695,318,0.007789550583402161,25.0,0.0013976447415132043,-0.0006785706427763216,225.0,15.968717741966248
0.2136962890625,105.75,318.44,287,3266560,0.05318732675255043,2.9802322387695314e-09,1.586537306010723,319,0.006565804078854853,25.0,0.0014470903385984002,-0.0007954228167363908,202.50000000000023,15.968717616796493
0.20517578125,110.75,322.31,287,3276800,0.05426162142346981,-1.7508864402770997e-08,1.5725214675068855,320,0.00791941953461901,25.0,0.0016077577772193763,-0.0009697658155346289,225.0,15.968717753887177
0.2356689453125,112.25,314.94,287,3287040,0.05280546151943104,-5.587935447692871e-09,1.5317678682506084,321,0.007313612925099733,25.0,0.0017915644446631518,-0.0013124130811775104,225.0,15.96871766448021
0.2205810546875,103.25,306.19,287,3297280,0.05297822620714887,-1.2665987014770507e-08,1.556561751663685,322,0.006192757598341814,25.0,0.001680431770361679,-0.0010196013980021234,202.50000000000023,15.968713855743408
0.23857421875,97.75,306.87,287,3307520,0.05251326032582906,3.725290298461914e-09,1.5571135960519313,323,0.007345812363200821,25.0,0.001909420507885784,-0.0013221882465586532,175.0,15.968717753887177
0.1944091796875,94.0,307.21,287,3317760,0.048522452618815534,-2.9802322387695314e-09,1.5137658789753914,324,0.005876904262095195,25.0,0.0015791002058705317,-0.0008810919593088329,175.0,15.968717437982558
0.205517578125,87.0,308.01,287,3328000,0.046001564378710065,-8.940696716308593e-09,1.3961620680987834,325,0.005110340249757428,25.0,0.0016423704722001275,-0.0011176426745805657,175.0,15.968717157840729
0.2600830078125,69.25,301.63,287,3338240,0.047499868499010126,-1.080334186553955e-08,1.4077856495976449,326,0.0032470338798503916,0.0,0.0017953381781175893,-0.0012619272059964715,125.0,15.968714356422424
0.2465087890625,49.5,295.42,287,3348480,0.04684642213028127,-4.8428773880004884e-09,1.4776283577084541,327,0.004353628034459689,0.0,0.0019343912145359354,-0.001055248565171496,125.0,15.968717187643051
0.224658203125,45.5,291.84,287,3358720,0.046975747304672064,4.470348358154297e-09,1.4167028225958347,328,0.004086747906706023,0.0,0.0017481393003613733,-0.0009753476544574369,100.0,15.968709182739257
0.2753173828125,47.25,290.83,287,3368960,0.046289699257325734,1.4156103134155273e-08,1.3703596986830235,329,0.003552196581540912,0.0,0.001883408947175269,-0.0012044096787576565,100.0,15.968703711032868
0.212744140625,46.5,289.22,287,3379200,0.0462339046398544,0.0,1.3527700796723365,330,0.00406322938953565,0.0,0.0013883387199925324,-0.0010551066932748653,100.0,15.968711829185485
0.2428466796875,41.5,288.74,287,3389440,0.04183515302015851,-2.9802322387695314e-09,1.2768543615937233,331,0.0030798104658266824,0.0,0.0017614269797036285,-0.000988981681803125,75.0,15.968636178970337
0.2295654296875,53.0,291.08,287,3399680,0.047563363315768194,-4.470348358154297e-09,1.3300846561789512,332,0.005346921454230369,0.0,0.002056406171953995,-0.0005088040328701027,100.0,15.968715631961823
0.1904541015625,64.5,294.9,287,3409920,0.044841585286097975,3.7252902984619143e-10,1.4026551492512227,333,0.005086469631896762,0.0,0.0016412557817432117,-0.0009251035393390339,150.0,15.968717396259308
0.2921630859375,81.25,301.87,287,3420160,0.05185979892183694,4.097819328308106e-09,1.4214677825570106,334,0.006010208391580818,0.0,0.002391005466657248,-0.0011187219417479355,175.0,15.968717515468597
0.2703857421875,68.5,297.76,287,3430400,0.04783519794078313,-1.1920928955078126e-08,1.4489601515233517,335,0.003285748856990267,0.0,0.0018759972902472554,-0.0010345042117478442,127.50000000000021,15.968714720010757
0.1682861328125,52.5,291.29,287,3440640,0.041369741657704254,-3.7252902984619143e-10,1.3588134065270423,336,0.0031254051514874705,0.0,0.0013409769941603144,-0.0007978805682796519,100.0,15.968701589107514
0.1915283203125,41.0,285.8,287,3450880,0.04147209912370149,-7.82310962677002e-09,1.349987955391407,337,0.004102051733489809,0.0,0.0015689178724898056,-0.0005774037752416916,77.50000000000021,15.9686798453331
0.2189453125,51.5,290.06,287,3461120,0.04591734689269437,-3.3527612686157227e-09,1.3711122691631317,338,0.004810917226291167,0.0,0.0016516318196748258,-0.00085795235754631,125.0,15.968717050552367
0.2517578125,56.75,293.42,287,3471360,0.04447320434937256,0.0,1.3582360178232193,339,0.004135424962430534,0.0,0.001793618469415037,-0.0007702626739046536,125.0,15.968713343143463
0.2196044921875,52.0,292.09,287,3481600,0.0406591642585268,8.940696716308593e-09,1.335401675105095,340,0.0035844468013237927,0.0,0.0017497473655907925,-0.0006103281666582916,102.50000000000021,15.968716937303544
0.2013671875,42.25,289.04,287,3491840,0.044229000177630304,3.725290298461914e-09,1.42904172539711,341,0.00305545517722976,0.0,0.0016366772677685049,-0.0002858541502064327,75.0,15.968714183568954
0.234375,45.5,287.86,287,3502080,0.041007780287959074,-7.078051567077636e-09,1.3425852574408055,342,0.003929719677024934,0.0,0.0019649487100195985,-0.0008937651880842167,75.0,15.968707847595216
0.2140869140625,41.75,288.57,287,3512320,0.03984980775029036,9.685754776000977e-09,1.3716421715915204,343,0.0031702136105899114,0.0,0.002004022445078135,-0.0010309155943104998,77.50000000000021,15.968703907728194
0.280859375,39.0,287.21,287,3522560,0.04133031778513756,1.2665987014770507e-08,1.3953527621924877,344,0.0022803104159641483,0.0,0.002100250263293901,-0.0007139742596336873,77.50000000000021,15.968698525428772
0.270068359375,35.25,288.12,287,3532800,0.04322095249353689,-3.7252902984619143e-10,1.4293438747525216,345,0.0032873734263162645,0.0,0.00184515943180088,-0.0009586079675500514,77.50000000000021,15.968711018562317
0.234423828125,35.0,287.06,287,3543040,0.042879650500910936,1.601874828338623e-08,1.4417082138359547,346,0.003129067414023723,0.0,0.0016829138042908198,-0.000732118938867643,75.0,15.96871155500412
0.25234375,38.5,289.83,287,3553280,0.03978890134733603,7.450580596923828e-09,1.4411360964179039,347,0.002921162879878381,0.0,0.0021994336287050943,-0.0007505895604481338,77.50000000000021,15.96869370341301
0.282373046875,29.25,286.92,287,3563520,0.040415096836139884,-6.7055225372314455e-09,1.4715854957699777,348,0.001605641440456118,0.0,0.0021966867604064078,-0.0004591322489432059,75.0,15.968591183423996
0.254736328125,27.5,286.63,287,3573760,0.0430096250142887,-1.2293457984924316e-08,1.5740471966564655,349,0.003239016520526006,0.0,0.0023537753132586658,-0.0006054839830540004,75.0,15.968684709072113
0.292431640625,38.25,290.63,287,3584000,0.04444949604505291,3.725290298461914e-09,1.5581049233675004,350,0.004106949002175497,0.0,0.002141641951931206,-0.0009401077615621034,77.50000000000021,15.968708974123
0.305419921875,52.5,295.15,287,3594240,0.043643692549125576,1.3783574104309083e-08,1.5348624728620053,351,0.003429953439357547,0.0,0.00220991684358367,-0.0010818676972121466,100.0,15.968698924779892
0.2932373046875,62.25,298.53,287,3604480,0.047146319281329584,-2.2351741790771484e-09,1.5464414969086646,352,0.005158762504780157,0.0,0.0020294452803284457,-0.0011080393498559716,125.0,15.968715792894363
0.2494384765625,54.25,294.52,287,3614720,0.03844890997407786,6.7055225372314455e-09,1.453910280764103,353,0.00326831899998794,0.0,0.0019099507861199071,-0.0008478672774799634,100.0,15.968707811832427
0.2569091796875,47.0,291.69,287,3624960,0.04366043079902861,1.6763806343078613e-08,1.4852936707437039,354,0.002404466412249473,0.0,0.0018106892546029484,-0.00044437549731810575,100.0,15.968667286634446
0.26923828125,31.5,285.89,287,3635200,0.040181494984944395,-7.450580596923829e-10,1.5052665241062642,355,0.0026816445117766818,0.0,0.0019812606020764177,-0.0008253767671703826,52.50000000000021,15.96871023774147
0.268994140625,34.25,288.34,287,3645440,0.048323037453385495,-1.4528632164001465e-08,1.5756799325346946,356,0.0033684495426371088,0.0,0.0021328467123225892,-0.0005136731524544302,77.50000000000021,15.968715029954911
0.239111328125,49.5,292.75,287,3655680,0.049334827287587944,-8.940696716308593e-09,1.6594532310962677,357,0.005707070362910826,0.0,0.0016246941887601452,-0.0005338934988685651,102.50000000000021,15.968714797496796
0.24169921875,68.5,298.62,287,3665920,0.053964147543141064,-1.0058283805847169e-08,1.6794427342712879,358,0.006428824297017854,0.0,0.0015626323438027612,-0.0005763424696851871,125.0,15.96871742606163
0.2866455078125,90.75,302.9,287,3676160,0.05347272373618278,-4.8428773880004884e-09,1.7126915715634823,359,0.008157499341837137,0.0,0.0021066959730660527,-0.0009447238597203977,200.0,15.968715226650238
0.260546875,117.5,314.95,287,3686400,0.05464807208520348,-4.470348358154297e-09,1.7429785393178463,360,0.00793714807282413,25.0,0.0017836364700372087,-0.0007174661232056678,252.50000000000023,15.968717229366302
0.2328369140625,125.5,317.5,287,3696640,0.055198201295220815,2.4959444999694825e-08,1.737633015215397,361,0.007984457878956163,22.500000000000007,0.001415355377469041,-0.0007464554844773374,275.0,15.968717378377914
0.2707275390625,127.5,322.59,287,3706880,0.054483614685150394,-5.960464477539063e-09,1.722838219255209,362,0.008343145376602478,22.500000000000007,0.0015846112591361816,-0.0012036405416438356,275.0,15.96871787905693
0.30380859375,113.25,315.86,287,3717120,0.0565945982988979,-1.6391277313232423e-08,1.7409835420548916,363,0.007169090859110838,0.0,0.0018774892858687054,-0.001015180137983407,225.0,15.968717485666275
0.2608642578125,110.25,310.77,287,3727360,0.051424176974319814,-7.82310962677002e-09,1.7360899984836577,364,0.005584857740359439,0.0,0.001622733000738208,-0.0009939527510141489,200.0,15.968717354536057
0.2523681640625,93.25,302.13,287,3737600,0.054802098095321175,2.0116567611694337e-08,1.7582018777728081,365,0.00722850499478227,0.0,0.0016393483857655156,-0.000992560053782654,200.0,15.968717712163926
0.224169921875,92.0,303.89,287,3747840,0.054466671538544356,-2.7194619178771972e-08,1.7468932792544365,366,0.007125224749051995,0.0,0.0016141384189722885,-0.0010714104741055054,200.0,15.968717181682587
0.2605224609375,114.0,316.94,288,3758080,0.05390822369121351,2.2351741790771484e-09,1.7518661551177501,367,0.007863544100837316,0.0,0.0016099567960850436,-0.001161697861243738,250.0,15.968717724084854
0.231298828125,131.25,321.22,287,3768320,0.05566080135904664,2.2351741790771484e-09,1.7445269800722598,368,0.007442110669398971,0.0,0.0015316668108653175,-0.0007847532691812375,262.5000000000011,15.968717896938324
0.2365478515625,139.0,323.05,288,3778560,0.05386091428340058,-1.564621925354004e-08,1.723821784555912,369,0.0076532782211870655,25.0,0.0013589124959167975,-0.0009327670610218775,400.0,15.968717789649963
0.269873046875,123.75,318.35,288,3788800,0.052670778153104406,1.1175870895385742e-09,1.6778719440102576,370,0.006844755611200526,0.0,0.0015710339808435946,-0.0011239787891099695,277.5000000000002,15.968717670440673
0.216748046875,115.5,317.74,288,3799040,0.04901622805596663,-2.2351741790771484e-09,1.5916768930852414,371,0.0072911133347588475,0.0,0.0014867825933009727,-0.001087248765907134,230.0000000000004,15.968717157840729
0.2118408203125,96.25,314.4,288,3809280,0.05161123261340815,-3.725290298461914e-09,1.6186326831579207,372,0.005970776868753092,0.0,0.0013732177648023481,-0.00043505241847014987,202.50000000000023,15.968717527389526
0.2829345703125,91.75,309.76,288,3819520,0.04789139666544675,-6.7055225372314455e-09,1.6180152989923955,373,0.004344378945387461,0.0,0.0017522094366313468,-0.00126866592981969,200.0,15.968711942434311
0.2140380859375,97.75,308.4,288,3829760,0.04936162822245324,-2.8312206268310546e-08,1.6129694744944572,374,0.006426091126780875,0.0,0.0012686369189566448,-0.0008325202630658169,230.0000000000004,15.968717402219772
0.318701171875,89.25,304.67,288,3840000,0.04847151991313671,5.960464477539063e-09,1.64742696210742,375,0.004796464152127556,0.0,0.0019860294933835123,-0.0011319439949147637,200.0,15.968713557720184
0.2769287109375,93.25,309.38,288,3850240,0.05235879808790106,-1.4156103134155273e-08,1.7055177785456181,376,0.007293657532136422,0.0,0.001788517408967749,-0.0009432309405383421,177.50000000000023,15.968717449903489
0.2319580078125,107.25,318.85,288,3860480,0.05750205277884216,-1.1548399925231934e-08,1.7220885127782821,377,0.010900464160658884,0.0,0.001460142261657893,-0.0007950784976856085,227.5000000000002,15.968717628717423
0.23095703125,143.5,331.32,288,3870720,0.05637317411406284,2.421438694000244e-08,1.6905698835849763,378,0.010815425922191934,0.0,0.0013236914883918871,-0.0007412733000819571,277.5000000000002,15.968717783689499
0.2177001953125,197.0,344.13,288,3880960,0.059848107141828456,-1.9744038581848144e-08,1.710253681987524,379,0.013301400217460468,25.0,0.0012610681491196374,-0.001211414090357721,400.0,15.968717944622039
