frames,P09:episode_rewards,fps,grad_norm,episode_length,value_loss,policy_loss,P01:episode_rewards,PMM:episode_rewards,policy_entropy,explained_variance,epoch_idx,advantage_norm
5616000,276.50000000000006,270,0.958059359317527,1356.83,0.05253458804450929,-0.012614929810151807,12.8,138.82,1.0487368696928023,0.7412901651859284,702,2.5538742995262145
5624000,281.1,270,1.613357552707715,1347.72,0.13525465052574873,-0.018105826758546755,12.8,138.93,1.0402410066127776,0.7648664665222168,703,4.005075006484986
5632000,285.2,270,1.2262505435477755,1342.18,0.10609800868202,-0.01624548659659922,12.8,140.01,1.0387000679969787,0.7258265042304992,704,2.998206281065941
5640000,285.2,270,0.8906429849592673,1341.71,0.06654019805137068,-0.012586971164419083,12.8,139.22,1.0364923638105392,0.7944427925348282,705,2.5909269464015963
5648000,298.0,270,1.5795087556340028,1346.4,0.1465927842957899,-0.014956118789259563,12.8,143.24,0.9869596070051193,0.7435707437992096,706,3.828342797756195
5656000,296.20000000000005,270,1.7035073840695092,1350.7,0.1496352876536548,-0.02130443747038953,12.8,145.28,0.9785173058509826,0.7669313812255859,707,4.053757530450821
5664000,298.09999999999997,270,0.8616321525875712,1349.65,0.06144008856732398,-0.010173205444007181,12.8,148.31,1.0235329860448836,0.7463187426328659,708,2.5628493034839632
5672000,286.1000000000001,270,0.9059593036812074,1248.02,0.06685503367334604,-0.03413379085250199,10.0,123.63,1.1174346274137497,-0.08306879281997681,709,2.9001694250106813
5680000,286.1000000000001,270,0.5012904640968716,1211.92,0.022205694972071796,0.001622876790643204,6.9,118.71,1.0663833731412888,0.7050997841358185,710,1.6359356158971787
5688000,286.1000000000001,270,0.6858297251798792,1199.65,0.05129365703091025,-0.012059268165321555,6.9,115.75,1.0400952583551406,0.665506336092949,711,2.314061922430992
5696000,286.1000000000001,270,1.2416856794624658,1200.5,0.09658385407179594,-0.021760201642173342,7.9,113.94,1.0192463451623917,0.7674813008308411,712,3.177789763212204
5704000,298.09999999999997,270,1.380504154327931,1259.86,0.13195270451251417,-0.02547878995363135,10.9,126.36,0.9962873476743698,0.7278384500741959,713,3.4342270457744597
5712000,298.09999999999997,269,1.0568590258267374,1268.8,0.07600686357822269,-0.01041922896169126,10.9,131.68,1.0265836423635484,0.8649714428186417,714,2.9355093276500703
5720000,299.20000000000005,269,1.0922482912061198,1287.39,0.08413892455864698,-0.01856924484251067,10.9,136.63,1.0282822519540786,0.8238309061527253,715,3.1019112515449523
5728000,301.0,269,1.5739252564074366,1314.99,0.14469251266680658,-0.021123220293666235,10.9,141.87,1.0114108514785767,0.723241137266159,716,3.821333338022232
5736000,299.20000000000005,269,1.0593027823637247,1321.99,0.07602587930392474,-0.0266017735528294,10.9,142.34,1.0097726005315781,0.8065669864416123,717,2.8880076253414155
5744000,299.20000000000005,269,1.4893377551621578,1382.97,0.12326489029452205,-0.023869978135917336,31.8,149.59,0.9751770156621933,0.72836743414402,718,3.829267073869705
5752000,301.0,269,0.830647164825767,1421.26,0.05731568863615394,-0.015525100454105996,37.7,155.07,1.0031909555196763,0.7683162075281144,719,2.5035538589954376
5760000,301.0,269,1.2997536474306914,1420.04,0.08727496923878789,-0.013772202310647116,35.0,155.03,0.9565006411075592,0.7817037445306778,720,3.1522213411331177
5768000,301.0,269,1.9861955220799914,1423.11,0.1462553317192942,-0.028393955980427564,35.0,157.61,0.9554396533966064,0.7745609867572785,721,4.113255305290222
5776000,301.0,269,1.0374880686466774,1420.35,0.06299487337470054,-0.02102693001015723,35.0,159.83,1.0102243942022324,0.7348915642499924,722,2.7442465305328367
5784000,301.0,269,1.1789711593886607,1421.65,0.0829227659944445,-0.020252944235107862,37.7,157.44,1.00540263235569,0.693573751449585,723,3.064972271323204
5792000,299.20000000000005,269,1.5928142378553884,1407.32,0.11082783009856939,-0.012681665116979275,37.7,156.69,0.9646017271280288,0.700645854473114,724,3.5694232380390165
5800000,299.20000000000005,269,1.4862875336565002,1390.34,0.09746310952119529,-0.04862596981954994,34.7,150.99,1.0730261844396591,0.6538477140665054,725,3.5305848503112793
5808000,299.20000000000005,269,0.5179246701297564,1388.89,0.027400093688629567,0.003924602034676355,31.6,150.91,1.0344720995426178,0.7302686381340027,726,1.7870009624958039
5816000,299.20000000000005,269,0.6289487639834558,1392.23,0.04488298543263227,-0.008449327469279524,34.7,151.7,1.0186672967672348,0.7450717037916184,727,2.1313234984874727
5824000,299.20000000000005,269,1.8062600270571016,1416.59,0.14947251330129802,-0.012602970160078258,37.900000000000006,156.21,0.9756204915046692,0.7738299506902695,728,4.096364265680313
5832000,304.1,269,1.7839710932162467,1500.67,0.1532149751484394,-0.02390458097914234,63.900000000000006,176.82,0.9901102125644684,0.7830960518121719,729,4.053561809062958
5840000,304.1,269,1.253048853613465,1517.93,0.0859690349176526,-0.012954615241615102,63.900000000000006,180.75,0.9764485615491867,0.8022735792398453,730,3.119031811952591
5848000,305.5,269,1.6072508075341037,1525.17,0.131964006931521,-0.01206622560886899,63.900000000000006,187.17,0.9835212594270706,0.7837578213214874,731,3.753949323892593
5856000,304.1,269,1.6261250813845327,1521.95,0.11574153843335808,-0.02183437220315682,63.900000000000006,187.19,0.9737473130226135,0.8105807030200958,732,3.6693824994564057
5864000,304.1,269,1.396310386570102,1534.75,0.09966724755242468,-0.012316870593931526,63.900000000000006,185.48,0.9487318420410156,0.7976089680194854,733,3.2850056958198546
5872000,293.1,268,1.4596725692204426,1116.76,0.09880056864814833,-0.024343191029020092,0.0,126.38,0.7337681812420488,0.1513036721944809,734,2.9662725961208345
5880000,274.8000000000001,268,0.5846803573542382,946.53,0.02229787251446396,-0.005796473382506519,0.0,99.56,1.1156572061777115,0.7150823134183883,735,1.759677517414093
5888000,274.8000000000001,268,0.5577806383894794,921.58,0.03295869380934164,-0.0078019827054231425,0.0,96.45,1.038221804499626,0.7440632247924804,736,1.8231654518842697
5896000,261.70000000000005,268,1.1851592509256605,916.11,0.07562075503636151,-0.011544720168458297,0.0,92.89,1.0148161202669144,0.716806834936142,737,2.9201575070619583
5904000,269.40000000000003,268,1.1407439679118736,933.88,0.0768466145871207,-0.02824383560800925,0.0,99.48,0.9850633418560029,0.7958783531188964,738,2.8932741236686708
5912000,271.20000000000005,268,1.1288773479180678,924.91,0.07646618640515954,-0.016765294349752366,0.0,101.37,1.000434798002243,0.7228894311189652,739,2.8751188534498215
5920000,261.70000000000005,268,1.128331442515091,908.18,0.0672238139808178,-0.018445067479333374,0.0,90.34,1.02121910572052,0.6112112247943878,740,2.8628837156295774
5928000,261.80000000000007,268,1.4166035611584546,908.26,0.10082898125518114,-0.015797496053564827,0.0,87.47,1.0376783841848374,0.7899295449256897,741,3.1905547046661376
5936000,260.1,268,0.9431054310212211,910.77,0.07207540817093104,-0.008702064344543032,0.0,86.59,0.9954959172010421,0.841436687707901,742,2.748393710851669
5944000,259.20000000000005,268,2.0013395518175967,899.74,0.14937990337610244,-0.02361815968877636,0.0,84.7,0.9750314825773239,0.8068001794815064,743,4.1909748601913455
5952000,259.20000000000005,268,1.2337892276101778,896.99,0.09500273388810455,-0.009827592209912837,0.0,85.52,1.0195883738994598,0.7353894752264023,744,3.139404951930046
5960000,266.3,268,0.9005454698257449,905.63,0.06329721354879439,-0.012988739237675873,0.0,88.67,1.0295750898122789,0.7510640263557434,745,2.7015830904245375
5968000,269.2,268,1.5248310191661318,940.14,0.12376138404011726,-0.014560944118420594,0.0,96.1,1.0159425657987595,0.7841890293359757,746,3.803782515525818
5976000,288.1,268,1.3779886181476613,1011.1,0.10676453480497003,-0.017535053227329626,0.0,110.77,1.0229079937934875,0.7841197562217712,747,3.6633593857288362
5984000,288.1,268,1.005068242939046,1066.28,0.07059760430362076,-0.020076312717283145,0.0,117.92,1.0266622692346572,0.7372054886817933,748,2.835185983181
5992000,289.80000000000007,268,1.1159397555482524,1126.43,0.08521274746861308,-0.019809803272510182,0.0,125.5,1.0483986061811448,0.7141471791267395,749,3.0130738544464113
6000000,289.80000000000007,268,1.1388084264856952,1178.32,0.07668463331647217,-0.02643843043013476,1.0,130.29,1.027674947977066,0.7531490725278854,750,2.967504194378853
6008000,303.1,268,1.2850083262558634,1281.0,0.09174664388410747,-0.015135822746960912,2.9000000000000004,145.17,0.9661946612596511,0.8106576150655747,751,3.314093352556229
6016000,304.40000000000003,268,1.112945048626872,1335.37,0.07534651222638786,-0.011520446836366318,3.0,153.99,1.0187819981575013,0.6296502900123596,752,3.0726829349994658
6024000,310.4000000000001,268,1.3634552637690132,1401.34,0.0988046293053776,-0.025505874246591703,47.7,164.74,1.0368818378448486,0.7401561725139618,753,3.3688096809387207
6032000,310.4000000000001,268,1.2609070823762212,1483.19,0.10534344979096204,-0.010515725503209979,61.0,173.74,1.0289351814985275,0.7973404687643051,754,3.1764911448955537
6040000,314.0,267,1.2010937898252616,1533.36,0.08242813540622591,-0.023201093701645734,69.60000000000001,182.93,1.0520133763551711,0.7679950827360154,755,3.087077864408493
6048000,314.5,267,1.7350095464422464,1562.05,0.1409490937832743,-0.04944547588267596,73.0,193.7,1.065713871717453,0.43105286836624146,756,4.256773996353149
6056000,314.5,267,0.7313321616941473,1455.85,0.045947342445142564,-0.010055799557594582,34.300000000000004,176.65,1.1086476802825929,0.44578866720199584,757,2.3148553985357285
6064000,314.5,267,0.791567211820645,1431.69,0.05490357731934637,-0.009220686362823471,34.300000000000004,172.59,1.0246892195940018,0.705875461101532,758,2.4183996224403383
6072000,314.5,267,0.9668065434512693,1410.99,0.07452448879368603,-0.028685027791070752,34.300000000000004,167.76,1.0418798065185546,0.7665619534254074,759,2.629139146208763
6080000,314.5,267,1.2513668326702783,1415.82,0.09339363877661526,-0.018525010114535688,34.300000000000004,167.29,1.0212307691574096,0.8051132839918137,760,3.275692319869995
6088000,321.1,267,1.1754015747538846,1418.16,0.1002079334948212,-0.030373894941294565,34.300000000000004,166.56,1.033782770037651,0.7706353151798249,761,3.232777886390686
6096000,314.5,267,1.6034032273894407,1425.78,0.12652886379975825,-0.0190417495816655,34.300000000000004,165.11,0.9877182477712632,0.8074656879901886,762,3.7430578118562696
6104000,314.5,267,1.3227543379360462,1406.67,0.09036510775331408,-0.031165343445172765,34.300000000000004,161.94,1.0292114853858947,0.7397058421373367,763,3.1881882727146147
6112000,310.4000000000001,267,0.6652216490055534,1399.83,0.04313479350879788,-0.00433326747501269,34.300000000000004,157.61,1.0344544970989227,0.7341765743494034,764,2.244743539690971
6120000,306.4,267,1.481054856651597,1293.54,0.10956250552088022,-0.05526250413386151,6.600000000000001,139.93,1.0505706660449505,0.2232921153306961,765,3.6757531321048735
6128000,288.9000000000002,267,0.6081549944187161,1272.06,0.03371540670283139,-0.003550588221405633,6.600000000000001,134.11,1.0592307353019714,0.7498043376207352,766,1.9837999546527862
6136000,279.80000000000007,267,0.9436408374684564,1256.09,0.06384970462415368,-0.01086768983688671,6.600000000000001,130.65,0.9966853451728821,0.7562472814321518,767,2.5225685822963713
6144000,279.0,267,1.9758338913977476,1239.56,0.15008651914075016,-0.034844203710090366,6.600000000000001,125.69,0.9654988533258438,0.8009347140789032,768,4.20638055562973
6152000,279.0,267,1.491006849331756,1238.9,0.1281781515479088,-0.021813382588443345,6.600000000000001,127.42,1.0225435250997543,0.7512594336271285,769,3.6950486969947813
6160000,279.0,267,0.9439436384303533,1238.9,0.07396407443564385,-0.018896873960620723,6.600000000000001,127.42,1.031117497086525,0.7716093516349792,770,2.6955722987651827
6168000,279.0,267,2.0651805535746535,1236.78,0.17665807901881636,-0.02539175010009785,6.600000000000001,126.82,1.0226387465000153,0.8164379888772965,771,4.642010426521301
6176000,287.50000000000017,267,1.7402411955164854,1251.29,0.14415224984288216,-0.02237103170295086,6.600000000000001,134.8,1.0225363713502884,0.8558562541007996,772,4.076263225078582
6184000,313.2,267,1.4714940658022808,1305.58,0.14390334559604526,-0.048495721757644786,7.9,146.42,1.093307916522026,0.5927231514453888,773,4.063959975242614
6192000,316.0000000000001,267,1.0056405906735795,1338.67,0.06273788881022484,-0.006620888371253386,22.200000000000003,149.66,1.0580045944452285,0.796943211555481,774,2.8115675115585326
6200000,316.0000000000001,267,0.7344679790912163,1347.08,0.05138625854160637,-0.007084443962412479,22.200000000000003,150.27,1.018595154285431,0.7655973726511002,775,2.3422656655311584
6208000,316.0000000000001,267,1.3201954142318804,1353.41,0.10771953336894512,-0.027270113801932894,22.200000000000003,153.41,0.940029610991478,0.8108114463090896,776,3.5426657235622407
6216000,316.0000000000001,267,1.7101722014296588,1355.94,0.14490047606639564,-0.008932935264892876,22.200000000000003,157.66,0.9870221066474915,0.8085808962583542,777,4.15807145357132
6224000,316.0000000000001,267,1.0079112300076511,1362.29,0.06774689429439604,-0.0051722894169506616,22.200000000000003,161.05,1.0322124660015106,0.8880627435445786,778,2.6556036841869353
6232000,316.0000000000001,266,1.4748705810305767,1355.11,0.103074063770473,-0.03013254604768008,22.200000000000003,160.08,0.9893881279230118,0.7169932764768601,779,3.3910248017311098
6240000,326.50000000000006,266,1.8616863379638655,1368.14,0.14121683094650506,-0.027510152901522814,22.200000000000003,163.69,0.9616501432657242,0.8542231732606888,780,4.123050601482391
6248000,331.80000000000007,266,0.9819082876106127,1375.25,0.0771918189432472,-0.026295685556251554,22.200000000000003,165.99,0.9595159977674484,0.818275043964386,781,2.8740528166294097
6256000,331.80000000000007,266,1.434608844401867,1379.35,0.10980745715089142,-0.012650470572116318,22.200000000000003,168.33,0.9683733701705932,0.8219458311796188,782,3.3680211299657823
6264000,339.0,266,1.3965211553458763,1406.81,0.09706922244280576,-0.027378817535354757,32.0,176.02,1.0294549810886382,0.7562637841701507,783,3.418894098997116
6272000,339.1,266,1.214584716464934,1471.03,0.08437438626773655,-0.013545268871239387,55.1,184.87,1.0188305777311326,0.788419924378395,784,3.102290454506874
6280000,339.1,266,1.231490025159297,1507.32,0.08750738710165024,-0.018358461469761098,58.900000000000006,190.74,1.0023261874914169,0.7834924215078354,785,3.0820209926366804
6288000,340.1,266,2.504977017373747,1507.61,0.19828991207294167,-0.018695601018844172,62.6,192.99,0.9600352209806442,0.838747947216034,786,4.723946748971939
6296000,348.20000000000005,266,2.4382765941680584,1501.81,0.15493342626839876,-0.02441963224293431,62.6,196.66,0.9824974328279495,0.8406692516803741,787,4.42652040719986
6304000,352.0,266,1.2785409791096622,1508.44,0.09584213699679822,-0.01913744268589653,62.6,201.49,1.0047795641422272,0.8562623524665832,788,3.3306554412841796
6312000,352.0,266,1.0966761595947674,1512.65,0.08384198950603604,-0.009433857070980593,62.6,201.75,0.9867626631259918,0.8314207464456558,789,2.9030846083164215
6320000,348.20000000000005,266,2.274696804065,1503.08,0.1968605410400778,-0.029374870696337894,62.6,194.41,0.9863753747940064,0.7684441334009171,790,4.868877485990525
6328000,342.6000000000001,266,0.8772066712669511,1488.5,0.06648613056633622,-0.015925800996483302,60.8,190.14,1.0294245928525925,0.7317834818363189,791,2.6059505951404573
6336000,340.20000000000005,266,1.0623201434623635,1502.62,0.08108596362173558,-0.0029187188611831515,62.800000000000004,191.87,1.0080029648542403,0.7588267648220062,792,3.0911862832307815
6344000,340.20000000000005,266,1.3064240915188896,1519.43,0.11342847020365297,-0.02577457056268031,64.9,195.63,1.0063972449302674,0.761317434310913,793,3.572497091293335
6352000,340.20000000000005,266,1.9353926508409764,1549.73,0.1627019092720002,-0.015806970258709044,69.7,204.42,0.952832208275795,0.7807680988311767,794,4.153470634222031
6360000,340.20000000000005,266,1.7700959617599294,1552.86,0.13256828053854405,-0.008855762979947031,69.7,203.47,0.9775374656915665,0.8103323268890381,795,3.5443682622909547
6368000,341.1,266,1.0672238438848882,1559.96,0.06617769159376621,-0.006456205860013142,69.7,208.57,1.0245317226648332,0.7983703923225403,796,2.77235042989254
6376000,341.1,266,1.2953958096324785,1550.57,0.12164407764095814,-0.02231855240126606,66.8,201.94,1.0260880720615386,0.7591543167829513,797,3.6774795162677765
6384000,342.6000000000001,266,1.4336071067724927,1549.74,0.11482070829719306,-0.019966442468576134,66.8,200.25,1.0344414025545121,0.6769111233949662,798,3.398810319304466
6392000,341.1,266,0.8847154381310108,1544.89,0.061024969867430626,-0.008294906685114256,66.8,196.41,1.0431170219182968,0.7494531011581421,799,2.575059385299683
6400000,340.1,266,1.0787676316641635,1525.24,0.09067849814891815,-0.017467129840515554,64.9,191.53,1.0255781191587447,0.669196982383728,800,3.2481662476062776
6408000,340.1,266,1.8141453185516354,1544.67,0.1546052723005414,-0.020869628719519823,66.8,194.8,1.010358579158783,0.8013426083326339,801,4.246715952157974
6416000,339.1,266,1.3575055918852825,1554.02,0.10249356871470809,-0.020651703411422206,69.7,197.55,0.9888228213787079,0.7704115533828735,802,3.4390029191970823
6424000,339.1,266,0.7954178041262354,1541.67,0.05321473270654678,-0.01043357272807043,69.7,196.77,0.9544194197654724,0.809678835272789,803,2.370107774734497
6432000,338.09999999999997,266,1.9866685864354665,1548.13,0.16551295021548867,-0.01701505506352987,70.0,196.49,0.9221829611063004,0.7408936250209809,804,4.427382388114929
6440000,342.6000000000001,266,1.784520002515735,1577.88,0.1697814542800188,-0.03105331301885599,75.7,207.59,0.9455414950847626,0.8336723458766937,805,4.395870357751846
6448000,342.6000000000001,265,0.973128444931486,1596.29,0.05842565787956119,-0.009326373939111364,79.6,209.56,0.9855734944343567,0.8257642936706543,806,2.584659543633461
6456000,341.1,265,1.7185010900264124,1597.91,0.14375031884759665,-0.02983531688572839,79.6,208.46,0.9609850144386292,0.8465975350141526,807,3.984990119934082
6464000,341.70000000000005,265,1.5877655284438454,1611.71,0.11000329945236445,-0.014172557443671394,80.9,209.09,1.001497356891632,0.8100521397590638,808,3.690742719173431
6472000,341.70000000000005,265,1.3341080191248473,1629.46,0.07898531006649137,-0.01563052292680368,83.8,214.65,0.9938550847768783,0.8438640850782394,809,3.0784618055820463
6480000,341.70000000000005,265,1.237898728759139,1604.64,0.10519202979281544,-0.04088525681378087,75.7,207.01,1.016115728020668,0.6932605791091919,810,3.108623014688492
6488000,341.70000000000005,265,0.9902422468778153,1607.51,0.07610711845103652,-0.010128261456338805,72.00000000000001,207.63,1.0249525946378708,0.8271116816997528,811,2.908189609050751
6496000,341.70000000000005,265,1.6945016737114824,1609.6,0.14374092979356645,-0.008830839055008255,73.0,207.96,0.9744822627305985,0.8576317054033279,812,3.9341095447540284
6504000,353.1,265,1.6126428599022546,1609.23,0.13313179122284055,-0.01463934757746756,73.0,212.56,0.9711782252788543,0.7770332616567611,813,4.074611240625382
6512000,353.1,265,0.9191031289388282,1603.16,0.0665908819437027,-0.006684774899622425,73.0,211.61,1.010091360807419,0.8346511036157608,814,2.736296797990799
6520000,353.1,265,1.7781842487091413,1620.34,0.15732425269670786,-0.022739839656860567,72.80000000000001,215.5,0.9833883202075958,0.7627062940597534,815,4.496055835485459
6528000,355.1,265,1.3601622491109822,1618.35,0.06587409749627113,-0.011250077370787039,73.0,215.37,1.0329362851381303,0.7963336288928986,816,2.820287653207779
6536000,356.0,264,1.2607529776709294,1620.72,0.09662833315320313,-0.023823020070558414,73.0,219.53,1.0534842133522033,0.7312439209222794,817,3.2953055626153946
6544000,356.0,264,1.2667886920120712,1620.02,0.09276602335739881,-0.014766569742350839,73.0,219.2,1.007770528793335,0.8331108152866363,818,3.2541854858398436
6552000,356.0,264,1.7966366911721323,1640.32,0.14244811149314046,-0.023210091622313484,80.60000000000001,224.06,0.9885549712181091,0.8367854273319244,819,4.135503137111664
6560000,356.0,264,1.1607406494936003,1651.64,0.08654498171061277,-0.021435973542975263,80.60000000000001,228.12,1.0220277965068818,0.7743778610229493,820,3.1683497619628906
6568000,356.0,264,1.7196831556859669,1659.26,0.11886058991774917,-0.02499780663405545,81.0,232.59,1.0242331022024154,0.8303099268674851,821,3.75380482673645
6576000,356.0,264,1.6607413950614456,1648.72,0.12602420420385896,-0.02025673100928543,81.0,231.66,0.9672265189886093,0.836607666015625,822,3.8205320656299593
6584000,356.0,264,2.0848908568168065,1655.33,0.15978922825306655,-0.025936550182523208,81.0,233.03,0.9607043063640595,0.8688489592075348,823,4.432226442098617
6592000,359.1,264,1.4114866463597258,1675.02,0.09745229358784854,-0.007807946052635089,87.3,240.81,1.0232590597867965,0.8003151172399521,824,3.3607386362552645
6600000,359.1,264,1.0951059491939958,1659.22,0.08322708080522716,-0.011886799542844528,80.60000000000001,235.15,1.0470334994792938,0.8606863582134247,825,2.9240670132637026
6608000,337.3,264,1.2272849060356033,1561.39,0.09711534364148974,-0.04541606485116063,60.8,205.18,1.0525032383203508,0.28006855070590975,826,3.435243674516678
6616000,337.3,264,0.6968414147915649,1450.37,0.0317258338816464,-0.012843933787662536,12.700000000000001,188.9,1.077641915678978,0.5758251690864563,827,2.074718982577324
6624000,337.3,264,0.5799486846953555,1430.63,0.04403440777678043,-0.0066002775577362624,12.700000000000001,185.22,1.0825769758224488,0.7127847713232041,828,2.0737285625934603
6632000,337.3,264,1.0786414147071972,1423.93,0.08988162975292653,-0.008112232930434402,12.700000000000001,182.36,1.037070170044899,0.8466577607393265,829,3.1135531198978423
6640000,340.0,264,2.0642504434940347,1419.53,0.1616563543304801,-0.015700374494772403,12.700000000000001,183.38,1.0329762262105942,0.8177131676673889,830,4.488032356500626
6648000,337.3,264,1.3125105891005862,1422.52,0.09615947348065675,-0.021737712449394167,12.700000000000001,183.12,1.0658275991678239,0.7407240855693817,831,3.3664918434619904
6656000,340.0,264,1.204514017991909,1396.04,0.09114160949829966,-0.009404137218662073,12.700000000000001,175.26,1.045806320309639,0.8312357538938522,832,3.165439628362656
6664000,340.0,264,1.4878011474514237,1393.06,0.1324091439601034,-0.017703713051741943,12.700000000000001,176.34,1.035188354253769,0.7945568257570267,833,3.9311263263225555
6672000,337.3,264,1.4691404276961817,1370.52,0.122665642099455,-0.02975713055639062,12.700000000000001,170.54,1.0505289447307586,0.7868171691894531,834,3.6809577882289886
6680000,337.3,264,1.3590268327955328,1375.18,0.10952764111105352,-0.018730349647812547,12.700000000000001,172.52,1.0631249445676803,0.8428677946329117,835,3.591787179708481
6688000,340.0,264,1.4474131919912145,1351.12,0.14349470094777644,-0.03065771762660006,12.700000000000001,165.51,1.0318537646532058,0.8225222158432007,836,4.1878022503852845
6696000,332.80000000000007,264,0.9318731886676207,1341.84,0.06874009362887591,-0.021932922209380194,12.700000000000001,161.89,1.0556019431352615,0.7716732323169708,837,2.7641375225782396
6704000,332.80000000000007,264,1.1253021781689805,1336.52,0.07768701041582972,-0.01272377724875696,12.700000000000001,160.46,1.037355368733406,0.7373880159854889,838,2.833104890584946
6712000,339.1,264,1.8083442195294535,1323.29,0.13518672506324947,-0.02412230331567116,12.700000000000001,152.58,1.0100335443019868,0.727939309477806,839,3.9025578117370605
6720000,332.0,264,1.2980394745920452,1303.7,0.08335564604960383,-0.020975851965049516,12.700000000000001,145.01,1.0617380958795548,0.8092922490835189,840,3.044018769264221
6728000,332.0,264,1.017162166265355,1300.06,0.08104117281269282,-0.02234947640739847,12.700000000000001,144.92,1.0640993785858155,0.8097355949878693,841,2.810044572353363
6736000,329.3,264,1.4589545076081598,1298.33,0.1189578193705529,-0.032332573665771636,12.700000000000001,144.01,1.0334981763362885,0.7720832842588424,842,3.7813934004306793
6744000,332.70000000000005,264,1.8490842767642943,1359.83,0.1287727518659085,-0.007321303822100163,31.9,163.25,1.0345374709367752,0.8133904719352723,843,3.9538871276378633
6752000,332.70000000000005,264,1.1642507435733211,1371.5,0.07208848662674427,-0.0021140210935845973,36.5,165.95,1.0167454952001571,0.839873064160347,844,2.938657959699631
6760000,339.1,264,1.7136577481507456,1392.62,0.14421887900680302,-0.021606123808305712,39.7,175.85,0.9921983230113983,0.7745446997880936,845,4.225473569631577
6768000,355.30000000000007,264,1.8428087165224156,1486.05,0.18649436296895147,-0.02080341261898866,61.50000000000001,191.91,0.9898026871681214,0.8053912365436554,846,4.572555726766586
6776000,358.1,264,1.4506808218305602,1537.59,0.10135373101569713,-0.02883813932145131,68.8,206.26,0.9986385858058929,0.8211750251054764,847,3.5643756830692293
6784000,359.40000000000003,263,2.1468426764003987,1551.18,0.12438402516767383,-0.017996912896633147,71.9,213.45,0.9878332245349885,0.8278579884767532,848,3.8438869774341584
6792000,363.40000000000003,263,1.9599236610315003,1563.54,0.14966534924693406,-0.016120700314641,71.9,218.95,0.9523295271396637,0.8570924115180969,849,4.12699822306633
6800000,359.40000000000003,263,1.6224101372767075,1565.37,0.14614495777525008,-0.03443162505223882,72.0,217.31,1.0081193137168885,0.7206101083755493,850,4.1079232168197635
6808000,358.1,263,0.8496299325685618,1578.24,0.056151343993842605,-0.001602590493275784,72.0,219.14,1.0364211475849152,0.736253108382225,851,2.5846334064006804
6816000,359.40000000000003,263,1.8166936702484897,1590.3,0.14291715192608534,-0.01964813798200339,73.8,222.59,0.9725338274240494,0.8323659312725067,852,4.076781077384949
6824000,363.30000000000007,263,1.4832616425905443,1606.39,0.10788335447199643,-0.015275412218179553,77.0,231.74,0.9326669323444366,0.8449455159902572,853,3.669611494541168
6832000,363.0,263,1.6215168923133658,1626.17,0.12000804165378214,-0.01772673730913084,79.9,233.59,1.0154217851161957,0.7757022434473038,854,3.5739704084396364
6840000,366.20000000000005,263,1.1209952589710346,1641.78,0.09487593419384212,-0.01795678880356718,79.9,238.67,1.0525186741352082,0.8267493849992752,855,3.3060920983552933
6848000,366.20000000000005,263,3.2628596087158503,1611.36,0.22998915121890603,-0.06590172182768583,76.0,232.13,1.0011003088951111,0.24774035751819612,856,4.993051896095276
6856000,366.20000000000005,263,0.7194842910651212,1320.79,0.03832754965871572,-0.02157220243883785,2.0,194.01,1.0593515975773335,0.12194920599460601,857,2.336879167556763
6864000,366.20000000000005,263,0.6862524438443672,1305.37,0.033781036282889546,-0.002160230868321378,2.0,191.03,1.0323124027252197,0.815043283700943,858,1.936483347415924
6872000,366.20000000000005,263,1.832684520324095,1292.58,0.14151758868247272,-0.022692157552373828,2.0,185.64,0.9828121340274811,0.8390139490365982,859,3.8042365181446076
6880000,363.30000000000007,263,2.116297148589931,1289.65,0.1662149993516505,-0.005439861742779613,2.0,179.95,0.940295313000679,0.8470330911874772,860,4.470568624734878
6888000,366.20000000000005,263,1.5507898292645572,1293.31,0.10755598885007203,-0.018688014405488503,2.0,181.03,0.9778322404623032,0.8301474857330322,861,3.4442879545688627
6896000,366.20000000000005,263,1.508907991756192,1301.86,0.12763255824334918,-0.004742058200936299,2.0,183.41,0.9853897917270661,0.8216034859418869,862,3.838013324737549
6904000,363.30000000000007,263,1.532309823393156,1277.73,0.10362189809791744,-0.009340293762506916,2.0,175.43,1.0192398971319199,0.831861999630928,863,3.4006158661842347
6912000,355.70000000000005,263,1.7224019589758648,1283.76,0.13057715503498912,-0.014564511989010497,2.0,172.83,0.9697952330112457,0.7897186243534088,864,3.9561894655227663
6920000,362.09999999999997,263,1.6133760263863828,1285.51,0.09934263462200761,-0.006624801098369062,2.0,174.96,0.9487255382537841,0.892553254365921,865,3.5349400806427003
6928000,364.20000000000005,263,1.508997274991272,1295.92,0.09991337770596147,-0.013111813022987917,2.0,177.01,0.9709809017181397,0.8377809190750122,866,3.4996622574329375
6936000,364.20000000000005,263,1.453933578439947,1297.59,0.11046803006902337,-0.012915437452029437,2.0,177.73,0.9781845760345459,0.8218610727787018,867,3.752091099023819
6944000,364.40000000000003,263,1.1747523700424711,1298.44,0.08581097385846079,-0.02367437569206231,2.0,175.67,1.0016383904218673,0.8525887507200242,868,3.2113507378101347
6952000,355.70000000000005,263,1.0932058558558067,1282.09,0.08363746954593808,0.0016407718911068514,2.0,169.3,1.0251968151330948,0.7945324659347535,869,3.1510455334186553
