explained_variance,approx_kl_divergence,value_loss,PMM:episode_rewards,episode_length,fps,policy_loss,P01:episode_rewards,advantage_norm,policy_entropy,P09:episode_rewards,epoch_idx,clip_fraction,grad_norm,frames
-6.7055225372314455e-09,0.0008876616639440727,0.005883436797220853,122.0,325.07,239,-0.0007008505546764355,0.0,15.968672287464141,1.7214861288666725,227.5000000000002,568,0.2887939453125,0.050303055530714735,5816320
0.0,0.0006703821876925531,0.007111588411135017,113.5,323.24,239,-0.0005706821910280268,0.0,15.968717575073242,1.6890123791992664,225.0,569,0.2226318359375,0.050588439581898535,5826560
-1.0430812835693359e-08,0.0009791753210748766,0.006351240372111988,103.5,321.73,239,-0.0006111107120887027,0.0,15.968715876340866,1.663675944507122,202.50000000000023,570,0.2955078125,0.048729702352805784,5836800
2.6077032089233397e-09,0.0008366783051769744,0.005087302185006593,111.5,317.8,239,-0.0006525004871946293,0.0,15.968716406822205,1.6759103141725062,225.0,571,0.2552001953125,0.048694444849093896,5847040
2.2351741790771484e-09,0.0008005823055682981,0.006633476923798298,104.25,309.17,239,-0.0006222831798368134,0.0,15.968717527389526,1.6772860378026961,202.50000000000023,572,0.2632080078125,0.05021031913210135,5857280
-1.0430812835693359e-08,0.0008940962129315722,0.005136418225077932,98.5,307.61,239,-0.0007026352748653153,0.0,15.968715626001359,1.7022164911031723,177.50000000000023,573,0.31240234375,0.051757000117000795,5867520
-2.0861625671386717e-08,0.0008095359185062989,0.005793027441633325,93.5,307.56,239,-0.00011654267746052938,0.0,15.968633592128754,1.7011586248874664,200.0,574,0.25380859375,0.05181567007772394,5877760
-7.078051567077636e-09,0.0010655349994522112,0.0046715317333735126,90.25,307.96,239,-0.0006185854501381983,0.0,15.968710261583329,1.714320784062147,177.50000000000023,575,0.3060302734375,0.049846230046582396,5888000
-1.601874828338623e-08,0.0010928809000404272,0.004749111884262902,85.25,307.03,239,-0.0006840478163212538,0.0,15.968710327148438,1.7294277377426623,175.0,576,0.3075439453125,0.04930673430336284,5898240
-5.587935447692871e-09,0.0008405433355278547,0.005659516050400271,77.0,305.18,239,-0.0005580166274739895,0.0,15.968717390298844,1.752562377601862,150.0,577,0.2885009765625,0.05197659660688505,5908480
8.195638656616212e-09,0.0009890821629880975,0.007212946592517255,100.5,313.57,239,-0.0009122253653913503,0.0,15.968717402219772,1.7655436806380749,200.0,578,0.3030029296875,0.04966944428268001,5918720
-9.313225746154785e-09,0.0009895028209939483,0.004809773509805382,106.0,316.02,239,-0.0004803013640412246,0.0,15.968717050552367,1.7494124993681908,202.50000000000023,579,0.27568359375,0.048251016981674597,5928960
-1.862645149230957e-09,0.000957999517343211,0.006598452733396698,116.75,315.74,239,-0.000851542249074555,0.0,15.968716967105866,1.7344928175210952,265.00000000000125,580,0.3040283203125,0.05274446499849258,5939200
1.1175870895385742e-09,0.0008087196482108539,0.009013728768150032,119.25,313.0,239,-0.0006982540795434034,22.500000000000007,15.96871782541275,1.7285934574902058,277.5000000000002,581,0.2531982421875,0.05181051959380219,5949440
-2.9802322387695314e-09,0.0006236952002353746,0.008920638962536032,140.5,323.41,239,-0.0006387507706676843,25.0,15.968717575073242,1.7180764198303222,277.5000000000002,582,0.2111328125,0.05429276127592617,5959680
-8.195638656616212e-09,0.0009614714901829303,0.009003679408033349,155.0,331.52,239,-0.0008559474306821357,22.500000000000007,15.968717652559281,1.7297058135271073,300.0,583,0.2889892578125,0.05156790972090022,5969920
-8.568167686462402e-09,0.0009497753053040014,0.008140651167559554,147.25,334.07,239,-0.0006874671238620067,22.500000000000007,15.968717485666275,1.733455704152584,275.0,584,0.2931884765625,0.05273361481400977,5980160
-2.458691596984863e-08,0.0009369166600606604,0.008903059743761332,159.25,336.02,239,-0.0008068251994700404,25.0,15.968716782331466,1.7500852257013322,300.0,585,0.2946533203125,0.05334988628528829,5990400
8.195638656616212e-09,0.0007054918222749506,0.007009483995497589,143.5,330.19,239,-0.0003454620175034506,22.500000000000007,15.968709999322892,1.7538069359958173,282.5000000000007,586,0.2593994140625,0.05259547077836977,6000640
-2.2351741790771484e-09,0.0008708678118694024,0.007434158933665458,143.75,327.56,239,-0.0004191518084553536,22.500000000000007,15.96871730685234,1.7510612197220325,352.5000000000002,587,0.2591064453125,0.05149197847366092,6010880
3.7252902984619143e-10,0.0007189531127352212,0.008890772082304465,137.0,325.38,239,-0.0009258316815248691,25.0,15.968717926740647,1.7581939712166785,252.50000000000023,588,0.257177734375,0.05279105610247925,6021120
5.587935447692871e-09,0.0009516801550262244,0.0067939505176127565,136.5,320.92,239,-0.0008120915546896868,25.0,15.968717449903489,1.7758117094635963,252.50000000000023,589,0.349609375,0.05077056822189394,6031360
1.1920928955078126e-08,0.0006599153164358995,0.007556859845863073,131.75,320.75,239,-0.0006938928372619557,0.0,15.968717616796493,1.7849942713975906,252.50000000000023,590,0.23115234375,0.05123494160370913,6041600
1.4528632164001465e-08,0.0007263373922626215,0.0076926719672883335,130.75,319.88,239,-0.0009860231166385347,0.0,15.968717551231384,1.7785021595656871,275.0,591,0.2684814453125,0.05180697609515015,6051840
8.568167686462402e-09,0.0008236544308950044,0.004985945202827224,117.0,316.57,238,-0.000656347771291621,0.0,15.968716865777969,1.7641327880322932,250.0,592,0.2976318359375,0.047996425677257454,6062080
5.215406417846679e-09,0.0011116891373603721,0.004292909005320311,94.75,308.33,238,-0.0008125616088364041,0.0,15.968704676628112,1.7481402993202209,177.50000000000023,593,0.379052734375,0.048480708364615724,6072320
-1.7881393432617187e-08,0.0011274674668982243,0.004362546734455464,68.0,303.38,238,-0.0006828510751802242,0.0,15.968716156482696,1.7420984879136086,152.50000000000023,594,0.3134521484375,0.04851246905113552,6082560
-2.2351741790771484e-09,0.0008366706103913657,0.005415884595618081,72.5,308.79,239,-0.0006286282794462749,0.0,15.968715524673462,1.744588953256607,152.50000000000023,595,0.2896728515625,0.04987180139564472,6092800
-2.0489096641540527e-08,0.000896482226752937,0.00663244804963945,90.25,316.76,239,-0.0007287620275747031,0.0,15.968712425231933,1.715788547694683,200.0,596,0.2859130859375,0.05064297453907267,6103040
2.6077032089233397e-09,0.0007627550571122299,0.007062751649533539,103.75,318.6,239,-0.0006813509367930237,0.0,15.96869153380394,1.71863983720541,227.5000000000002,597,0.2650634765625,0.04929461693419022,6113280
1.4901161193847657e-09,0.000926584933642971,0.00812284449747267,130.5,323.84,238,-0.0009571034941473044,25.0,15.968713337182999,1.7347142301499843,250.0,598,0.3038330078125,0.05092136677287189,6123520
2.2351741790771484e-09,0.0009926982357029602,0.00413989905641472,129.0,319.34,238,-0.0009647447426686995,0.0,15.968714696168899,1.691132276505232,377.5000000000002,599,0.3035888671875,0.04459175477755835,6133760
2.2351741790771484e-09,0.0008287682567782895,0.004987494011123772,111.75,315.82,238,-0.00035976377293991393,0.0,15.968708562850953,1.6653719782829284,330.0000000000004,600,0.2558349609375,0.050685472709870935,6144000
-1.1175870895385742e-09,0.0007548250355426944,0.005683254510006464,89.75,310.2,238,-0.0005733186882935116,0.0,15.968716788291932,1.6803694278001786,200.0,601,0.2660400390625,0.048023653869850594,6154240
-1.825392246246338e-08,0.0009091163004598002,0.006800176764227217,94.25,314.72,238,-0.00092507054177986,0.0,15.968717455863953,1.6681330271065236,200.0,602,0.2879638671875,0.04846681861222378,6164480
1.30385160446167e-08,0.000976705257176036,0.006792380476690596,114.75,316.02,238,-0.000687627310253447,25.0,15.9687175989151,1.6781744703650474,250.0,603,0.31875,0.05123309747825496,6174720
8.195638656616212e-09,0.0008470491620727217,0.004234783188520197,106.0,313.82,238,-0.0007028893778624479,0.0,15.968708980083466,1.6721372909843921,250.0,604,0.3088623046875,0.048157103833172135,6184960
-8.195638656616212e-09,0.000887511290841303,0.004950818413180969,98.0,311.0,238,-0.0004694565537647577,0.0,15.968713241815568,1.687407237291336,227.5000000000002,605,0.304150390625,0.04914555882525028,6195200
4.8428773880004884e-09,0.0007237965418937619,0.007591890933963441,87.0,312.05,238,-0.0007098413749190513,0.0,15.968717616796493,1.7148476392030716,200.0,606,0.2759765625,0.05003714390588073,6205440
1.2665987014770507e-08,0.0007531722846067623,0.008956437114466097,120.5,324.29,238,-0.0006353546061291127,0.0,15.968717497587203,1.708355588465929,250.0,607,0.26337890625,0.052823808998197073,6215680
6.332993507385254e-09,0.0009764016108647411,0.004692584709198399,127.75,323.24,238,-0.000702234841628524,0.0,15.968713074922562,1.7167770713567734,277.5000000000002,608,0.29716796875,0.047163065652950836,6225920
-3.3527612686157227e-09,0.0008690668547131963,0.006190465430972836,120.0,319.43,238,-0.000515777402324602,0.0,15.968717390298844,1.7428882770240306,275.0,609,0.2993408203125,0.050407908166287894,6236160
1.4901161193847657e-09,0.0008056797929754111,0.006273027739064218,100.25,312.53,238,-0.0005792208885395667,0.0,15.968713802099227,1.7140694759786128,225.0,610,0.2786376953125,0.04826867229662775,6246400
-1.862645149230957e-08,0.0007110082003890739,0.006938455569070356,107.5,314.54,238,-0.0004942285533616087,0.0,15.968717622756959,1.715489386767149,225.0,611,0.27236328125,0.05222635071949651,6256640
2.6077032089233397e-09,0.0006077028832407905,0.008121469065554266,122.0,316.68,238,-0.0006061572868929944,0.0,15.968717634677887,1.7165192455053329,250.0,612,0.239990234375,0.05402162982970839,6266880
-6.7055225372314455e-09,0.0006885692929444077,0.006524051052795699,123.75,316.95,238,-0.0005972880051558604,0.0,15.968716847896577,1.7087498232722282,250.0,613,0.2589599609375,0.05055755704739938,6277120
2.6077032089233397e-09,0.0007186437036978077,0.007323999245454615,131.0,320.14,238,-0.0005342690532415872,0.0,15.968717485666275,1.6953472822904587,255.00000000000043,614,0.258447265625,0.0499964424935639,6287360
9.685754776000977e-09,0.000686635914632916,0.008603040895468438,140.25,321.6,238,-0.0003735221707756864,22.500000000000007,15.968717801570893,1.7094138361513616,430.0000000000004,615,0.245947265625,0.052639566099947896,6297600
-8.940696716308593e-09,0.0007856291724351649,0.007461063263690448,152.25,323.57,238,-0.0006349124771077186,25.0,15.968717616796493,1.7069270774722098,452.50000000000017,616,0.3012451171875,0.05327891945745676,6307840
-1.0058283805847169e-08,0.000632231124137661,0.010408014374934282,164.25,330.25,238,-0.0008073537286691135,25.0,15.968717443943024,1.7051478423178197,452.50000000000017,617,0.2471923828125,0.05413859788416352,6318080
1.4528632164001465e-08,0.0005777291350142378,0.009261730948310287,158.25,330.75,238,-0.0007480411462893244,25.0,15.968717741966248,1.7334195770323277,277.5000000000002,618,0.242578125,0.05371214842702658,6328320
-1.3783574104309083e-08,0.0008555853431289507,0.009363658641450456,169.25,336.24,238,-0.000831218961684499,25.0,15.968717688322068,1.73108846321702,300.0,619,0.29306640625,0.0519259327348076,6338560
-3.7252902984619143e-10,0.0006059120188439237,0.008944569913728629,163.5,332.52,238,-0.0006659675113041885,25.0,15.968717616796493,1.7424222745001317,302.5000000000002,620,0.241015625,0.05391626869739985,6348800
-2.644956111907959e-08,0.00046709171365506564,0.012047067096136743,199.25,343.08,238,-0.0005416709667770192,25.0,15.968717747926712,1.7412645906209945,450.0,621,0.193701171875,0.055409078357621475,6359040
-5.215406417846679e-09,0.0007132701493048899,0.010937297036070959,224.0,347.24,238,-0.0008534842498193029,47.50000000000001,15.968717956542969,1.7360237844288349,527.5000000000002,622,0.2881103515625,0.05610944541517464,6369280
-1.0430812835693359e-08,0.0006770321933686318,0.008807969961708295,227.5,342.0,238,-0.0007100387156242505,25.0,15.968717789649963,1.744106338173151,550.0,623,0.2773681640625,0.05231060042250692,6379520
-1.4901161193847657e-09,0.0006856300631994828,0.008562279764373671,195.0,333.46,238,-0.0007248254729347537,25.0,15.968717575073242,1.7653892368078232,502.5000000000002,624,0.2668701171875,0.05215183802107989,6389760
-8.195638656616212e-09,0.0007221678274746069,0.007344499607188482,152.25,323.26,238,-0.0007664194345124997,25.0,15.968717026710511,1.747815904766321,287.5000000000011,625,0.3080322265625,0.04950816612504482,6400000
7.82310962677002e-09,0.0006964627960243774,0.009525342597135023,147.5,326.9,238,-0.0006980597991059767,25.0,15.968717604875565,1.7408440440893174,275.0,626,0.2647216796875,0.05278975763742384,6410240
-7.82310962677002e-09,0.0006796517171267169,0.008148911792159198,138.0,328.47,238,-0.0008157865166140254,25.0,15.96871758699417,1.7527223885059358,250.0,627,0.2790283203125,0.05320370207263001,6420480
-3.091990947723389e-08,0.0006540593126487693,0.009725238259852631,155.25,334.4,238,-0.0007397779048915254,25.0,15.968717581033706,1.7603307753801345,250.0,628,0.26484375,0.05463666189242221,6430720
6.7055225372314455e-09,0.0008309659885981091,0.007974834925516917,151.0,335.92,238,-0.0007589026448840741,25.0,15.96871685385704,1.75570931956172,250.0,629,0.3311279296875,0.05385145713599623,6440960
-3.725290298461914e-09,0.0006821315427600894,0.006611526175947802,145.75,334.5,238,-0.0005891702108783648,25.0,15.968717420101166,1.7677319720387459,250.0,630,0.2658203125,0.04980284903816862,6451200
-5.587935447692871e-09,0.0005295205542637405,0.005960375403400065,138.25,326.37,238,-9.210684165736894e-05,25.0,15.968714380264283,1.773398245126009,290.0000000000013,631,0.234130859375,0.05323392303202366,6461440
-8.195638656616212e-09,0.000759677465475761,0.007840155020312522,129.75,321.83,238,-0.0007346858081291429,0.0,15.96871787905693,1.7637624837458135,282.5000000000007,632,0.3062744140625,0.0521524025102235,6471680
-3.725290298461914e-09,0.0009007103622650448,0.007249752361985884,135.5,322.86,238,-0.000890577755853883,0.0,15.968717294931412,1.7672219052910805,357.5000000000007,633,0.3485107421875,0.052280230267568936,6481920
-4.470348358154297e-09,0.0005464156280822862,0.005457987453470992,125.75,325.78,238,-0.0004982347374607344,22.500000000000007,15.968708300590515,1.7544493496417999,227.5000000000002,634,0.219140625,0.05041989284496773,6492160
0.0,0.0006580487580151839,0.005012706655747934,107.25,320.32,238,-0.0004605483380146325,25.0,15.9687169611454,1.7443955734372139,200.0,635,0.2521728515625,0.048250529944187284,6502400
-4.470348358154297e-09,0.0005459882804316862,0.00791438766873398,116.75,322.09,238,-0.0005431844820122933,25.0,15.968717551231384,1.7355858929455281,257.5000000000006,636,0.2355224609375,0.051355745491335356,6512640
-8.195638656616212e-09,0.0008250655502422433,0.005372430198821121,98.75,316.9,238,-0.0007261866398039274,0.0,15.968715357780457,1.7289073646068573,202.50000000000023,637,0.3521484375,0.04816562573992453,6522880
-1.1175870895385742e-09,0.000709420524437121,0.0067307457222341325,111.5,320.61,238,-0.0007737304353213403,0.0,15.968717688322068,1.7362224958837031,255.00000000000043,638,0.326025390625,0.05391244376001049,6533120
-1.862645149230957e-09,0.0007355080232883893,0.0074874029664897535,101.75,319.62,238,-0.0007083359079842922,22.500000000000007,15.968716394901275,1.7339772321283817,202.50000000000023,639,0.2990966796875,0.0538948998344041,6543360
1.0058283805847169e-08,0.0006138422738814597,0.008423602535338404,123.75,326.16,238,-0.0004446273575013038,25.0,15.968717050552367,1.7423728175461293,225.0,640,0.232861328125,0.05490963510742258,6553600
3.7252902984619143e-10,0.00057795034266519,0.007022934297492611,128.5,328.96,238,-0.0006505964265670627,25.0,15.96871754527092,1.7497588619589806,225.0,641,0.27900390625,0.05185649228584875,6563840
-1.1175870895385742e-09,0.0005597373969521869,0.00866490543432974,143.5,331.78,238,-0.0005086519817268709,25.0,15.968717497587203,1.74255465939641,250.0,642,0.242626953125,0.05196879966503347,6574080
8.195638656616212e-09,0.0005005304877613526,0.009131316689126834,157.5,336.67,238,-0.0006771592070435872,25.0,15.96871749162674,1.726734285056591,277.5000000000002,643,0.2374267578125,0.051967253611975295,6584320
3.7252902984619143e-10,0.0006138893815773372,0.010250202395764064,160.75,334.31,238,-0.0006715072529914323,25.0,15.968717938661575,1.7221704140305518,275.0,644,0.2446533203125,0.05278963322205554,6594560
-2.4959444999694825e-08,0.0005575999241102636,0.01003084294643486,169.75,340.53,238,-0.0005073269501735922,50.0,15.968717676401138,1.7454905338585376,275.0,645,0.2400634765625,0.054407286815555886,6604800
-1.30385160446167e-08,0.0008361586933773423,0.010023980019650481,179.25,342.68,238,-0.0008572306496716919,50.0,15.96871775984764,1.7741979971528052,282.5000000000007,646,0.3114013671875,0.05238125402881031,6615040
-1.4901161193847657e-09,0.0006093556300470482,0.008643650796784641,198.5,350.76,238,-0.0006937921119970269,50.0,15.968717765808105,1.7704193376004695,477.5000000000002,647,0.27353515625,0.05304934317307235,6625280
-3.3527612686157227e-09,0.0005768985115381043,0.007452110561825975,177.25,340.56,238,-0.0007022128862445243,25.0,15.968717592954636,1.7608161702752114,500.0,648,0.247119140625,0.05010778229425085,6635520
-7.450580596923828e-09,0.0005101517083247131,0.006844322795404878,152.75,331.49,238,-0.00027188017702428624,25.0,15.968717646598815,1.7658242121338845,302.5000000000002,649,0.251708984375,0.05320315491578552,6645760
-2.2724270820617674e-08,0.0006737793666616199,0.0069245015434489686,133.5,327.22,238,-0.0005120887792145368,25.0,15.96871737241745,1.7713869772851467,300.0,650,0.2748046875,0.0516244183101419,6656000
-7.82310962677002e-09,0.0007928817370071783,0.00540313704119626,115.0,322.03,238,-0.0007112954841431929,0.0,15.968716424703597,1.7711144372820855,227.5000000000002,651,0.3457763671875,0.04895541770620616,6666240
-8.568167686462402e-09,0.0005646695068321605,0.0071669741436380715,113.25,319.75,238,-0.0004919906568829902,0.0,15.968717509508133,1.7678554765880108,300.0,652,0.267041015625,0.05168064292396059,6676480
1.5273690223693846e-08,0.0006617746853464723,0.006691747180047969,116.25,313.54,238,-0.0006744140291630174,0.0,15.96871771812439,1.7513507381081581,232.50000000000063,653,0.29130859375,0.05065969358738213,6686720
1.1175870895385742e-09,0.000557339166903148,0.007198251540552291,128.0,317.94,238,-0.0004694872084655799,0.0,15.9687171459198,1.7606362417340278,402.5000000000002,654,0.264453125,0.05262218729930197,6696960
2.644956111907959e-08,0.0005160602725226227,0.009628595471440349,142.0,322.67,238,-0.0006941833984456025,22.500000000000007,15.968717801570893,1.7692414388060569,400.0,655,0.2605712890625,0.05252251196850542,6707200
8.940696716308593e-09,0.0005123105017801777,0.00832369656291121,150.5,334.11,238,-0.0004855092396610416,25.0,15.968717557191848,1.7696028418838978,327.5000000000002,656,0.2268798828125,0.05328003514290908,6717440
-3.7252902984619143e-10,0.000662964997533777,0.0092759832914453,161.5,335.78,238,-0.0006381748247804353,25.0,15.9687175989151,1.7715969838202,355.00000000000045,657,0.2548583984375,0.05301346964470242,6727680
2.9802322387695314e-09,0.0005721232250053276,0.008900524286423206,159.25,337.47,238,-0.0007530329734436236,25.0,15.96871770620346,1.7632441610097884,350.0,658,0.2587646484375,0.05185745592793917,6737920
2.9802322387695314e-09,0.0005779667399110622,0.007630881861587113,155.25,333.34,238,-0.0006215099252585788,22.500000000000007,15.9687175989151,1.7672012828290462,350.0,659,0.2981689453125,0.05265931156216254,6748160
-7.450580596923829e-10,0.0005376770121870323,0.009185473237539554,165.0,330.34,238,-0.0005032926128478721,0.0,15.968717652559281,1.7664079368114471,425.0,660,0.246728515625,0.05530441241813433,6758400
1.30385160446167e-08,0.0005099377718593701,0.009588831942528487,181.75,336.99,238,-0.0006258070392505033,47.50000000000001,15.968717515468597,1.7613265231251716,425.0,661,0.2408935546875,0.054519330730398496,6768640
-3.725290298461914e-09,0.0005583343351446502,0.007351099403240369,177.25,335.64,238,-0.000741350328826229,22.500000000000007,15.96871754527092,1.7522549964487553,452.50000000000017,662,0.2679443359375,0.0494380273442224,6778880
3.725290298461914e-09,0.0005109524517934005,0.007092384004533869,153.0,330.1,238,-0.0005302569763443899,25.0,15.968717449903489,1.7486741073429584,302.5000000000002,663,0.275244140625,0.05332786554674156,6789120
8.568167686462402e-09,0.0005016424749129556,0.009176105377810018,136.5,327.64,238,-0.0006653437525528716,25.0,15.96871754527092,1.7437432363629342,300.0,664,0.2541015625,0.054160811254949245,6799360
0.0,0.0005235578879180025,0.011132966320747072,151.25,337.91,238,-0.0007695584434259217,25.0,15.96871758699417,1.7278402604162693,277.5000000000002,665,0.244580078125,0.05340797269705144,6809600
-8.940696716308593e-09,0.0006359076849676626,0.0094669951198739,168.5,347.37,238,-0.0005928420403506606,50.0,15.968717908859253,1.7312609031796455,300.0,666,0.2645263671875,0.052557823164023645,6819840
1.862645149230957e-09,0.00048551518218573617,0.009949239631532691,174.5,348.25,238,-0.0006901503787958063,50.0,15.968717783689499,1.7483120910823344,302.5000000000002,667,0.2460205078125,0.05412275785849836,6830080
7.450580596923829e-10,0.0005268614732557353,0.011406648358388338,181.25,340.86,238,-0.0004587412749970099,50.0,15.968717885017394,1.7401302292943002,325.0,668,0.246337890625,0.05563381834784822,6840320
8.195638656616212e-09,0.0005061223252866398,0.012148666900611716,192.0,340.58,238,-0.0008096702465991256,50.0,15.968717855215072,1.7357661738991736,327.5000000000002,669,0.2223876953125,0.05595931479125882,6850560
-1.1548399925231934e-08,0.0004442514696364697,0.011960711400024592,201.75,340.35,238,-0.00046402111438510475,50.0,15.968717885017394,1.732031947374344,325.0,670,0.2145751953125,0.05520571327573494,6860800
7.450580596923828e-09,0.0006051649883232812,0.013441698819224256,231.25,348.63,238,-0.0007019037475402001,75.0,15.968717944622039,1.7246370941400528,455.0000000000004,671,0.259716796875,0.0563897152156824,6871040
-8.940696716308593e-09,0.0003784542459989382,0.011498872012452921,224.25,350.72,238,-0.00045971324507263487,50.0,15.968717777729035,1.7186680085957051,427.5000000000002,672,0.18505859375,0.0531485396824876,6881280
1.1175870895385742e-09,0.0004188465020789067,0.011318968888372184,231.25,354.25,238,-0.0004378955047286581,50.0,15.968717700242996,1.7236146114766597,455.0000000000004,673,0.2035400390625,0.053947192110076016,6891520
-1.862645149230957e-08,0.00046452797056133476,0.01058442207322514,217.0,350.74,238,-0.0008002955768461106,50.0,15.968717622756959,1.7439311057329179,427.5000000000002,674,0.2361328125,0.05159883254314781,6901760
-4.097819328308106e-09,0.0004933939435090906,0.00680981037210131,179.0,340.11,238,-0.0005480235988216009,25.0,15.96870191693306,1.7246730782091617,325.0,675,0.2656494140625,0.05018169234973705,6912000
5.960464477539063e-09,0.0004193328939237517,0.009025151011246634,152.25,332.12,238,-0.0005201041232794524,25.0,15.96871754527092,1.7306298151612283,275.0,676,0.225732421875,0.05413418263363721,6922240
-1.9744038581848144e-08,0.0004980225361777002,0.010075275211420376,150.5,336.18,238,-0.0007110298898624024,25.0,15.968717563152314,1.7214109644293785,302.5000000000002,677,0.245556640625,0.05302951825585685,6932480
-1.899898052215576e-08,0.0005052912474951654,0.011182994180853712,179.75,340.45,238,-0.0005846571817528457,25.0,15.968717789649963,1.7272449806332588,352.5000000000002,678,0.2592529296875,0.054894528812993705,6942720
1.2665987014770507e-08,0.0004743865082616594,0.010705975071687135,194.5,339.13,238,-0.0004274685074051376,25.0,15.968717712163926,1.7363447718322278,405.00000000000045,679,0.24033203125,0.05463000505909066,6952960
-1.4528632164001465e-08,0.0003767919952018417,0.010965731852411408,204.75,342.84,238,-0.0004416163239511661,50.0,15.968718087673187,1.7242141038179397,405.00000000000045,680,0.180712890625,0.05472078910227479,6963200
-1.6763806343078613e-08,0.00043319617439081527,0.008488514348482568,194.75,339.96,238,-0.00047967721948225515,50.0,15.968717634677887,1.7413056842982768,457.5000000000006,681,0.2263671875,0.05310038063328483,6973440
-1.862645149230957e-08,0.0004038879292991737,0.00982244583137799,175.75,342.49,238,-0.0004514683419984067,50.0,15.96871770620346,1.749024047702551,275.0,682,0.2052490234375,0.054558815929327265,6983680
-2.2351741790771484e-08,0.00043915917046604135,0.01215161837026244,186.0,344.91,238,-0.0005883259102120065,50.0,15.968717944622039,1.732017520815134,352.5000000000002,683,0.2326171875,0.057915821303131665,6993920
1.080334186553955e-08,0.00040545305602961433,0.013138081443321426,198.5,348.55,238,-0.0005966483528027311,75.0,15.968717753887177,1.74024273827672,352.5000000000002,684,0.2247314453125,0.057848441559719944,7004160
1.1175870895385742e-09,0.00047755286760633455,0.012948286351092974,224.0,349.19,238,-0.0006616920461965492,75.0,15.96871782541275,1.7307803153991699,375.0,685,0.2451416015625,0.0541186319054339,7014400
1.564621925354004e-08,0.00036813846790479944,0.012416483263950794,235.25,350.98,238,-0.00039316343863902146,100.0,15.968717813491821,1.7408378072082997,377.5000000000002,686,0.212109375,0.05543436303944669,7024640
-3.7252902984619143e-10,0.00037427163907182147,0.014057924968074075,251.0,351.17,238,-0.0004040161733428249,100.0,15.968718034029006,1.7546918213367462,550.0,687,0.2157470703125,0.05893770586665505,7034880
1.9371509552001954e-08,0.00042295977434037013,0.010824630070419516,245.0,349.87,238,-0.00064388688224426,50.0,15.968717914819717,1.7582067407667636,550.0,688,0.239892578125,0.051862049665964194,7045120
-8.568167686462402e-09,0.0004268678530308989,0.010221893426205497,228.75,346.02,238,-0.0005058995076979045,50.0,15.968717855215072,1.7518123522400857,550.0,689,0.2463134765625,0.055872141186112965,7055360
-5.960464477539063e-09,0.000486715414245964,0.011439484481479667,195.75,343.38,238,-0.0007824490741768387,50.0,15.968717724084854,1.7438875764608384,330.0000000000004,690,0.2565185546875,0.05536143937041579,7065600
4.097819328308106e-09,0.0004382396729397442,0.010430459316557972,188.0,345.5,238,-0.000766911751270527,50.0,15.968717533349992,1.748879124969244,325.0,691,0.2650634765625,0.05517041283223836,7075840
2.6077032089233397e-09,0.0004121181894959136,0.011552983045839937,212.75,352.94,238,-0.0006566481595655204,72.50000000000001,15.968717676401138,1.7395685121417046,380.00000000000045,692,0.2124267578125,0.055088040555171844,7086080
-5.587935447692871e-09,0.00035514432585301845,0.013351474726368906,225.25,354.52,238,-0.0005153626789251575,75.0,15.96871782541275,1.7171625040471554,455.0000000000004,693,0.202734375,0.05694859861716518,7096320
7.078051567077636e-09,0.0003993291556156464,0.012101690365625473,228.0,354.11,238,-0.0005348689013771945,75.0,15.96871758699417,1.7239109411835671,377.5000000000002,694,0.2259765625,0.05338281883393507,7106560
-1.4156103134155273e-08,0.00037451293018619936,0.011429382295682444,225.0,358.85,238,-0.000566970877298445,75.0,15.96871777176857,1.7462191358208656,375.0,695,0.2419677734375,0.05584438573063398,7116800
-1.5273690223693846e-08,0.00044671074241477984,0.009952122228241933,209.25,350.76,238,-0.0005941205603448907,72.50000000000001,15.968717521429062,1.7475245781242847,350.0,696,0.2595458984375,0.055984551458404766,7127040
-1.7508864402770997e-08,0.0004895297465374426,0.010939316151780076,202.75,351.71,238,-0.0005740949796745554,50.0,15.968717956542969,1.752281230688095,350.0,697,0.273486328125,0.05582322575875888,7137280
7.078051567077636e-09,0.00047718420193376687,0.009338892537925858,187.5,345.31,238,-0.0006274977338762255,50.0,15.968717777729035,1.762445504963398,352.5000000000002,698,0.2875732421875,0.05414601637404679,7147520
-3.3527612686157227e-09,0.0005128510448486167,0.007898151213521488,164.5,334.65,238,-0.0004749428499053465,25.0,15.968717032670975,1.7650579527020454,305.00000000000045,699,0.2673828125,0.05263372184579771,7157760
1.1920928955078126e-08,0.00047257564136629073,0.007015907810455246,152.0,333.87,238,-0.0007204926285339752,25.0,15.96871777176857,1.7776257023215294,275.0,700,0.2953857421875,0.051340896422757284,7168000
-1.9371509552001954e-08,0.0005715602726851898,0.006799159944057465,134.25,327.62,238,-0.0006785502650018316,25.0,15.968715184926987,1.7847153462469578,252.50000000000023,701,0.2844482421875,0.050374616376583914,7178240
1.6763806343078613e-08,0.0003973219136696571,0.009984219801299331,156.75,328.98,238,-0.0005483784327225294,25.0,15.968717896938324,1.7784440144896507,402.5000000000002,702,0.2513916015625,0.05403030215203949,7188480
1.7508864402770997e-08,0.0003949736850557883,0.008080677249745349,154.25,325.74,238,-0.0006509524431749014,25.0,15.968717974424361,1.778829611837864,355.00000000000045,703,0.242626953125,0.051328126799511084,7198720
