P09:episode_rewards,PMM:episode_rewards,grad_norm,fps,episode_length,epoch_idx,frames,policy_entropy,policy_loss,value_loss,P01:episode_rewards,explained_variance,advantage_norm
4.0,1.36,0.0549741822092562,264,185.34,294,2352000,1.3848978519439696,-0.000403529077739222,0.001286636915501731,0.0,0.5007281523942947,0.36272856675088405
4.0,1.51,0.07480230914004533,264,187.9,295,2360000,1.3840041470527649,-2.0233871691743843e-05,0.002256054276076611,0.0,0.254548436999321,0.4642805130034685
3.1000000000000085,1.47,0.08911099155545134,264,182.57,296,2368000,1.3854128682613374,0.00019842156805680134,0.002708651947614271,0.0,-1.1721524941921233,0.5360046271979809
4.0,1.33,0.07573340318617913,264,179.54,297,2376000,1.385283796787262,7.384632412140491e-05,0.0019970799815200737,0.0,0.6629662579298019,0.4738039825856686
4.0,1.45,0.06839053894845,264,184.77,298,2384000,1.3847512114048004,-0.00022226570090879249,0.0017331069067586214,0.0,0.4653831124305725,0.43389115534722805
3.0,1.31,0.04513597996819341,264,179.6,299,2392000,1.3856249070167541,-3.5864509118255225e-05,0.000750938552118896,0.0,0.7287059623003006,0.2873507335782051
3.0,1.36,0.06259528822020545,264,180.64,300,2400000,1.385350923538208,7.420314084811253e-05,0.0013707589075056604,0.0,0.6324393308162689,0.3763109740614891
3.0,1.43,0.070919292295486,264,184.13,301,2408000,1.3855770468711852,5.42265778494766e-05,0.0016333874575502705,0.0,0.6466835898160934,0.44346398375928403
3.0,1.36,0.050251405167246334,264,183.0,302,2416000,1.3856571841239929,-9.674868189904373e-05,0.001060880533841555,0.0,0.7244912773370743,0.3318982101231813
3.1000000000000085,1.29,0.05468421552026038,264,180.1,303,2424000,1.3854257297515868,2.9891557269365875e-05,0.0012177961925044656,0.0,0.846218820810318,0.36904335267841815
4.0,1.25,0.07017042306981533,264,177.54,304,2432000,1.3855646109580995,-0.00013468577104504221,0.0019086836775386474,0.0,0.7382536244392395,0.4319028334319592
4.0,1.24,0.06659927379283553,264,176.96,305,2440000,1.3855338537693023,-2.6215512480121107e-06,0.0017226509428292047,0.0,0.5753640192747116,0.4300736699253321
3.0,1.33,0.07486934836132464,264,180.07,306,2448000,1.3847184896469116,-0.0003505263550323434,0.001980376130450168,0.0,0.5331803840398789,0.4650166620314121
3.0,1.3,0.06660456085387452,264,179.85,307,2456000,1.385440378189087,0.00038521296337421516,0.0015983084513572976,0.0,0.6626727616786957,0.4211863448470831
3.1000000000000085,1.39,0.08693475993896803,264,184.0,308,2464000,1.3854682731628418,-0.00048161395941860976,0.0023627460954594426,0.0,0.6888953697681427,0.5262650625407695
4.0,1.6,0.06503322611607007,264,191.62,309,2472000,1.384955917596817,0.0003020399359957082,0.001643463375403371,0.0,0.7591858690977097,0.41783408157527446
3.1000000000000085,1.44,0.0689251036633664,264,185.48,310,2480000,1.384453639984131,-0.00013117394926666747,0.0015111301591969094,0.0,0.554730761051178,0.41304540894925595
3.0,1.2,0.07210167784570862,264,176.39,311,2488000,1.3848389673233032,-3.600322495913133e-05,0.0016836668769974494,0.0,0.5095955723524094,0.4206652794033289
3.1000000000000085,1.16,0.0544532113484115,264,174.43,312,2496000,1.3854531180858611,-0.00010842979405424558,0.0010693218383676139,0.0,0.30338392317295076,0.3586063954234123
3.0,1.11,0.05790715996231746,264,172.33,313,2504000,1.3853634095191956,-7.421478738251609e-05,0.0011424423485368606,0.0,0.5402349400520324,0.3524051886796951
2.0,1.17,0.05875020085027352,264,175.42,314,2512000,1.3850632643699645,0.0004455752935245982,0.001159085476592736,0.0,0.4563398200273514,0.3529362269490957
3.0,1.22,0.05562852233488413,264,177.76,315,2520000,1.3855364680290223,-0.0002115888886328321,0.0010324797917564865,0.0,0.7066874390840531,0.34764471746981146
3.0,1.31,0.05716692287982071,264,180.99,316,2528000,1.3847575271129609,0.000434263074566843,0.0013731960379664088,0.0,0.6949937313795089,0.3760119449347258
3.0,1.34,0.09077302194811766,264,180.47,317,2536000,1.3830378603935243,-0.0019747140704566846,0.0023099401556464726,0.0,0.634691577553749,0.46745756797492505
4.0,1.39,0.07494240792881085,264,180.39,318,2544000,1.384082418680191,-6.275836811255431e-05,0.0021852510839744355,0.0,0.5142368578910828,0.49134777434170246
4.0,1.31,0.0664513998837753,264,177.31,319,2552000,1.3853146767616271,-5.889293061045464e-06,0.001745302232884569,0.0,0.6560807698965072,0.42930677682161333
4.0,1.44,0.07660374218871141,264,183.27,320,2560000,1.3856218540668488,3.620789164415328e-05,0.0018704795780649873,0.0,0.7741303420066834,0.4809063619375229
3.1000000000000085,1.34,0.06040762798468461,264,179.49,321,2568000,1.3846348667144774,1.9168214639648794e-05,0.0017028417124674887,0.0,0.5928405320644379,0.399088074862957
3.0,1.09,0.06286169572063514,264,169.52,322,2576000,1.382902729511261,0.00021308258903445675,0.0015004494074673858,0.0,0.7945464026927948,0.40315951012074946
4.0,1.46,0.056654025818325945,264,184.41,323,2584000,1.3829686653614044,-0.0007071742958760296,0.0012264980212785303,0.0,0.7905611920356751,0.3541940356045961
5.0,1.76,0.07289392229157547,264,197.22,324,2592000,1.384545407295227,1.9320274814162984e-05,0.0019628206155175576,0.0,0.47165960907936094,0.4802669730037451
4.0,1.46,0.056053348238620196,264,186.4,325,2600000,1.3854797863960266,-6.018271669745445e-06,0.0012769923944142647,0.0,0.721164847612381,0.3682227360457182
3.1000000000000085,1.25,0.060605114871137046,264,177.83,326,2608000,1.3856483161449433,0.00035481629718560727,0.0015088820223900256,0.0,0.4874497354030609,0.3991802002489567
4.0,1.23,0.05028688736195421,264,177.54,327,2616000,1.3855559992790223,4.969805391738191e-05,0.0008658686922717606,0.0,0.683940327167511,0.31698388017714024
3.0,1.15,0.04774176461894431,264,174.7,328,2624000,1.3853629326820374,-0.00019647764289402404,0.0008052384950133273,0.0,0.716128237247467,0.30089971408247945
3.0,1.22,0.06555812598429338,265,176.39,329,2632000,1.3852634716033936,0.0003820855446974747,0.0017255864969774849,0.0,0.3106099385023117,0.4179750342667103
3.0,1.2,0.07630762524407624,264,174.89,330,2640000,1.3830108666419982,-0.00015270591189619153,0.0017843517023720778,0.0,0.4674478840827942,0.4398622245341539
3.0,1.15,0.045186862477752915,265,173.14,331,2648000,1.3854670536518097,-3.664839932753239e-05,0.0009357060472393641,0.0,0.3239467877149582,0.3032182140648365
3.0,1.2,0.07435192950697403,265,175.98,332,2656000,1.384680176973343,-0.0002467259763216134,0.0020422816566133405,0.0,0.6237303447723389,0.4760095103830099
3.0,1.15,0.07865012235908543,264,173.44,333,2664000,1.3844339275360107,0.0005082180498720845,0.0021659469098813133,0.0,0.38349889874458315,0.4767987009882927
3.0,1.37,0.07417105527991147,265,180.16,334,2672000,1.3850878846645356,-0.0005254566859730403,0.0017844813020201399,0.0,0.764836356639862,0.4551724149286747
3.1000000000000085,1.46,0.06325604129774014,265,183.74,335,2680000,1.3837664771080016,1.4729882168467157e-05,0.001314464843380847,0.0,0.4819036936759949,0.40110048435628415
3.0,1.25,0.07531173079732816,265,177.22,336,2688000,1.3848321735858917,-1.1249777890043333e-05,0.0019641256071190583,0.0,0.6829535448551178,0.4583170557022095
3.0,1.32,0.07312589757191741,265,179.94,337,2696000,1.3838740193843841,4.435424343682825e-06,0.0018923074984195409,0.0,0.7140020483732223,0.4446362429857254
3.0,1.26,0.060387784433560326,265,178.28,338,2704000,1.3838612949848175,1.237390097230673e-07,0.0013096989488622058,0.0,0.31993682563304904,0.39106290735304355
3.0,1.22,0.06300036158663234,265,175.01,339,2712000,1.3826099503040314,0.00011189357697730883,0.001505954923632089,0.0,0.3978112179040909,0.41386048950254917
3.0,1.38,0.09032903204655257,265,181.62,340,2720000,1.3829281163215636,-3.462491149548441e-05,0.002462533548095962,0.0,0.5689529728889465,0.5458028231561184
3.0,1.31,0.07079594667303524,265,178.26,341,2728000,1.3848098051548003,0.00016852507324074394,0.001623713494700496,0.0,0.6293801093101501,0.4303769321739674
3.0,1.34,0.06486987334520254,265,181.43,342,2736000,1.3853935599327087,-0.0001263588488654932,0.0016743548760859994,0.0,0.7888779419660569,0.42573759764432906
3.0,1.38,0.07162093480151527,265,183.76,343,2744000,1.3856811392307282,-0.00012475963743781903,0.001955818540882319,0.0,0.5606214159727096,0.4569825439155102
3.0,1.24,0.050974039000977446,265,175.59,344,2752000,1.3856294977664947,0.0001711015932960436,0.0011125461372284917,0.0,0.6802889573574066,0.3487557063251734
3.0,1.32,0.08144174171979028,265,178.89,345,2760000,1.3855338680744171,9.705715405289084e-05,0.002106007414331543,0.0,0.6465056627988816,0.4889961703121662
3.0,1.31,0.06304759558985527,265,178.3,346,2768000,1.3842874550819397,-0.00028140415874077006,0.0012935976504377322,0.0,0.4560007840394974,0.39131135649979115
3.0,1.17,0.055142673203795,265,172.38,347,2776000,1.3841513586044312,6.647650185186649e-05,0.0010776050994900288,0.0,0.4638190644979477,0.3583357638120651
2.0,1.03,0.04931689718373769,265,167.25,348,2784000,1.385757919549942,-5.4213803850871044e-05,0.0009733737111309892,0.0,0.29826666474342345,0.30844841070473195
3.0,1.05,0.053140744562370425,265,170.32,349,2792000,1.3852904212474824,-4.885139496764168e-05,0.0009496592401410453,0.0,0.6983879047632218,0.3407133058458567
4.0,1.36,0.0615344835777337,265,179.76,350,2800000,1.3850253808498383,4.759424693475012e-05,0.001515170623169979,0.0,0.8218458294868469,0.39220205165445804
4.0,1.49,0.0750453479667607,265,183.07,351,2808000,1.385525825023651,-0.00034891983872512353,0.0021265668311389162,0.0,0.6951520818471909,0.4783547633141279
3.1000000000000085,1.38,0.06756432568398943,265,180.36,352,2816000,1.3857910704612733,0.0004189272513031028,0.0018537249757355312,0.0,0.550767428278923,0.44171663746237755
3.0,1.31,0.0676044166005686,265,176.34,353,2824000,1.384777183532715,-0.00021644913766067476,0.0018873102904763072,0.0,0.493289447426796,0.432317918241024
3.0,1.23,0.059980312648075226,265,175.45,354,2832000,1.3849707782268523,0.00012183287530206144,0.0014639867332880386,0.0,0.6873634433746338,0.41354591742157937
3.0,1.1,0.056900298923492104,265,171.7,355,2840000,1.3856223154067993,-4.0432260138913986e-05,0.0012609281023105723,0.0,0.6103612285852432,0.3757101881504059
4.0,1.32,0.061209576581858355,265,179.04,356,2848000,1.3854960691928864,-0.00032800606541059094,0.0013387647280615055,0.0,0.8301517426967621,0.39041843004524707
4.0,1.52,0.07113367780367466,265,187.66,357,2856000,1.3854774987697602,0.00010861608832783531,0.0021480229597727885,0.0,0.70452572286129,0.4606478586047888
3.0,1.5,0.056208070539297425,265,184.5,358,2864000,1.3849737012386323,5.809368136397097e-05,0.001456689767583157,0.0,0.7376533949375152,0.38960572503507135
3.0,1.1,0.047425075816071895,265,169.47,359,2872000,1.3855533754825593,-9.061011107405648e-05,0.000971530533170153,0.0,0.054351314306259155,0.3125594717264175
3.0,1.06,0.06719114167827929,265,171.46,360,2880000,1.3846683502197266,4.1585015569580716e-05,0.001625919335456274,0.0,0.5452598738670349,0.4144958720356226
4.0,1.37,0.06031001400055195,265,184.27,361,2888000,1.3855349957942962,-0.0003094034853711491,0.0012762382450455334,0.0,0.5454060965776444,0.3901317737996578
4.0,1.48,0.055395191272492775,265,188.34,362,2896000,1.385819481611252,0.0003218667092733085,0.0011450437176972628,0.0,0.8449946033954621,0.3694307255744934
3.0,1.17,0.05820107551712885,265,174.2,363,2904000,1.3845715701580048,-5.8758874365594234e-06,0.0013651314860180718,0.0,0.2210074073076248,0.3727446831017733
3.0,1.12,0.06472584978843414,265,170.09,364,2912000,1.3847210955619813,5.7868067276558574e-05,0.0015885206626262516,0.0,0.5390261512994766,0.42035598143935204
3.1000000000000085,1.29,0.05331570452101539,265,178.53,365,2920000,1.3849197185039521,-0.0002421703049185453,0.00124004457033152,0.0,0.7052776390314102,0.36362374991178514
3.0,1.28,0.061274087252606205,265,179.49,366,2928000,1.3845633220672608,0.00017917110284543014,0.0014204948004771722,0.0,0.5179976797103882,0.3938856506347656
3.0,1.23,0.06547346505097006,265,176.4,367,2936000,1.3853333473205567,0.00010305315012374195,0.0016026268015411915,0.0,0.6899874341487885,0.40940491273999213
3.0,1.31,0.05811632667426211,265,180.06,368,2944000,1.385251032114029,-0.00022294536531262566,0.0014164509080728748,0.0,0.6359433251619339,0.3996634379774332
3.0,1.36,0.05940222557019761,265,180.65,369,2952000,1.3852025806903838,-0.00017786454176530242,0.0013504583863687004,0.0,0.7367410814762115,0.3856696684658527
3.0,1.26,0.055756739782246795,265,175.4,370,2960000,1.3857312071323395,0.0003041174452664563,0.001248666527098976,0.0,0.06909683227539062,0.36865260533988475
3.0,1.17,0.04791280836211407,265,171.9,371,2968000,1.3851561880111694,-0.000225530896204873,0.0009525011912774062,0.0,0.5474447351694107,0.3292571034282446
3.0,1.24,0.06097946227705639,265,174.84,372,2976000,1.3851697993278504,2.3982564780453686e-05,0.001206734949082602,0.0,0.6591946512460709,0.35664233297109604
3.1000000000000085,1.42,0.06650052058618497,265,183.14,373,2984000,1.3839853978157044,-0.0005681160001768149,0.001449371220987814,0.0,0.7630976945161819,0.39007618501782415
4.0,1.5,0.04498408853234842,265,187.74,374,2992000,1.3853643095493318,4.4314714177744466e-05,0.0008498752440937096,0.0,0.848152682185173,0.2994160620123148
4.0,1.31,0.05170410568720958,265,180.33,375,3000000,1.3856401717662812,-2.6783013527165168e-05,0.0010592257679672911,0.0,0.5533321338891983,0.34570373840630053
3.0,1.15,0.04828002164858883,265,174.16,376,3008000,1.3854695916175843,-0.0001064677711110562,0.0007936855158186518,0.0,0.6475199836492539,0.30894025713205336
3.0,1.21,0.06440530837757849,265,175.86,377,3016000,1.3851793587207795,-0.00031364351088996044,0.0014784275887723198,0.0,0.6294835704565048,0.4023936802893877
3.0,1.07,0.0496881832955426,265,170.06,378,3024000,1.38527694106102,-0.00012274964421521873,0.001138003281848796,0.0,0.5100531899929046,0.3199396924674511
3.0,1.04,0.05983995345277075,265,169.27,379,3032000,1.3853984868526459,8.69787758529128e-05,0.0013567596553184557,0.0,0.6874543833732605,0.4001958601176739
3.0,1.31,0.05776669602601507,265,181.21,380,3040000,1.384721188545227,9.938905284798239e-05,0.001433062315263669,0.0,0.5386387032270431,0.3884695170074701
4.0,1.33,0.05139728063144181,265,181.82,381,3048000,1.3835919868946076,3.1812168017495424e-05,0.0011755239657941273,0.0,0.5833014845848083,0.35514632880687713
4.0,1.38,0.04486458258756783,265,182.87,382,3056000,1.3838402366638183,-3.936174705359008e-05,0.0009788394026327297,0.0,0.7410545861721038,0.3094212424755096
3.0,1.32,0.05302361642085091,265,179.54,383,3064000,1.3846986722946166,-0.0001282468732824782,0.0011094993886217707,0.0,0.8766883820295334,0.340995439067483
4.0,1.35,0.05601295263677655,265,179.26,384,3072000,1.3844294238090515,-0.00022971089267230128,0.0013746938413532917,0.0,0.6531598228216171,0.38065852418541907
4.0,1.47,0.06133294692902863,265,184.06,385,3080000,1.3848342025279998,-0.0002210753747203853,0.0015079247820540332,0.0,0.6303680926561356,0.4176698683202267
4.0,1.39,0.06721815843038881,265,181.8,386,3088000,1.3853108286857605,-7.830637092411052e-05,0.001727913174108835,0.0,-0.5814016205072403,0.42032316491007804
3.1000000000000085,1.18,0.05309322198067931,265,173.64,387,3096000,1.3852860474586486,0.0002329841755272355,0.0010496218417029013,0.0,0.5894179522991181,0.35413847662508485
3.0,1.17,0.05078993255649796,265,173.91,388,3104000,1.385067768096924,-1.254721893928945e-05,0.0009975319188743016,0.0,0.5128295296430587,0.33698735229671
3.0,1.35,0.06457046365769427,265,179.1,389,3112000,1.3853769600391388,0.0002602569412556477,0.001617837068042718,0.0,0.5959055948257447,0.4270531490445137
4.0,1.58,0.057376620146616826,265,189.35,390,3120000,1.3853751575946809,-0.00028458398519433105,0.0013707128094392828,0.0,0.6993515086174011,0.3915274304151535
4.0,1.46,0.05661627280273923,265,186.04,391,3128000,1.3853991758823394,-0.00010034225600975332,0.0011216522484755842,0.0,0.6797927248477936,0.34881313882768156
3.0,1.28,0.053095435454279895,265,178.88,392,3136000,1.3854055416584015,-6.5362394643671e-05,0.0011363001913196058,0.0,0.6535837399959564,0.35835901007056237
3.0,1.43,0.06279434013085465,265,181.84,393,3144000,1.3855297434329987,0.00021022927685407922,0.001650661596977443,0.0,0.5654218834638596,0.41971543081104756
3.0,1.41,0.06484029621927383,265,181.6,394,3152000,1.385566440820694,-0.00020335514040198177,0.0016833625358412974,0.0,0.5185512036085129,0.43764305047690866
3.0,1.29,0.060482550891261554,265,180.36,395,3160000,1.3845737421512603,-8.793771296041086e-05,0.0013731259181076893,0.0,0.5069487935304642,0.3830437076091766
4.0,1.41,0.046806996800137834,265,183.17,396,3168000,1.3842112612724304,0.00015136149109821418,0.0008694440039107576,0.0,0.6987271875143051,0.30929763801395893
4.0,1.53,0.051059374308335716,265,187.06,397,3176000,1.3848411357402801,-1.4018452784512192e-05,0.000999694183410611,0.0,0.838148826956749,0.329581121429801
4.0,1.37,0.06607697179047393,265,181.62,398,3184000,1.3843032717704773,5.607705214060843e-05,0.0016241736096708336,0.0,0.6151157540082931,0.4121325148642063
4.0,1.4,0.05602753185120959,265,183.29,399,3192000,1.3844390165805818,3.332066937616673e-05,0.001182239272457082,0.0,0.6746026241779327,0.3609302915632725
4.0,1.71,0.05067737108422597,265,193.91,400,3200000,1.3850162291526795,7.146533378545428e-05,0.001226949779666029,0.0,0.8355873954296112,0.35300331957638265
5.0,1.85,0.05651782224087675,265,198.36,401,3208000,1.385304946899414,0.0002456933879875578,0.0012497497349249897,0.0,0.5615567201375962,0.3841218941658735
4.1000000000000085,1.54,0.06057759491660583,265,187.89,402,3216000,1.3849724435806274,0.0001473382898257114,0.0015755227355111856,0.0,0.5528686785697937,0.40181488774716856
3.0,1.41,0.05021470639424619,265,184.69,403,3224000,1.3857212281227111,-0.00023703578524873593,0.0010394750456180191,0.0,0.517683789730072,0.3378567708283663
4.0,1.39,0.06371277377958909,265,182.44,404,3232000,1.3846216666698457,-9.02997373486869e-05,0.0016230337993692957,0.0,0.5082606798410416,0.427475920394063
3.1000000000000085,1.39,0.03653029937697656,265,181.78,405,3240000,1.3846958541870118,0.00015570631017908454,0.0006021933853480732,0.0,0.8985513722896576,0.2633448877185583
4.0,1.51,0.06820752558954911,265,188.79,406,3248000,1.3851678931713105,0.000101185233288561,0.0017427122495428193,0.0,0.7463869631290436,0.4298873955756426
4.0,1.48,0.03910916024809279,265,188.14,407,3256000,1.3843738150596618,-9.318355740106199e-05,0.0006998044900501555,0.0,0.6107342195510864,0.2844850412011147
3.0,1.43,0.0633194888763392,265,184.84,408,3264000,1.3827583909034729,-0.00024242504412541166,0.0015399044883088208,0.0,0.059125357270240785,0.42016316168010237
3.1000000000000085,1.63,0.09797497748744276,265,190.76,409,3272000,1.3803131461143494,4.397286713356152e-05,0.0033741125161759556,0.0,0.49147609412670135,0.6076799902319908
3.0,1.57,0.06531462524170131,265,187.52,410,3280000,1.383323005437851,7.409584315610119e-05,0.0016378809959860519,0.0,0.3386399340629578,0.43191605746746065
3.0,1.26,0.05826902759385388,265,176.56,411,3288000,1.3840819525718688,-0.0002946017972135451,0.0011238368191698101,0.0,0.6032978498935699,0.3654904218763113
3.0,1.3,0.060749331043866796,265,180.29,412,3296000,1.3843178057670593,-5.34091252120561e-06,0.001394514974526828,0.0,0.8558319932222367,0.3986137926578522
3.0,1.4,0.06487191708044217,265,184.28,413,3304000,1.3843419229984284,-1.990411779843271e-05,0.0014793760184693384,0.0,0.7742379939556122,0.41540554523468015
3.0,1.4,0.04531369951448456,265,184.27,414,3312000,1.3847394704818725,0.00015958106061589206,0.0009812744702685449,0.0,0.678756942152977,0.32197751961648463
3.0,1.25,0.0585579821156837,265,178.47,415,3320000,1.3853030037879943,-0.0002705854909436312,0.001201956715522101,0.0,-0.23466432869434356,0.3673056168854237
3.0,1.19,0.04410585961289822,265,175.63,416,3328000,1.384743412733078,0.00014954839833080768,0.0008483846819581231,0.0,0.6272885370254516,0.2957023144513369
4.0,1.4,0.05874665023238298,265,184.26,417,3336000,1.3843869650363922,-0.0001036136211041594,0.0014149631660984596,0.0,0.7663112086057663,0.40476409658789636
4.0,1.57,0.05285294831080257,265,191.69,418,3344000,1.3847100913524628,-1.60374581173528e-05,0.001204201064319932,0.0,0.7625199019908905,0.3610563000291586
4.0,1.3,0.05842397553998814,265,179.17,419,3352000,1.3850630986690522,-0.00017103427759138868,0.0011375463081640192,0.0,0.6432929575443268,0.34404262602329255
4.0,1.52,0.05600220960126705,265,189.22,420,3360000,1.3839062464237213,0.00021033966855611653,0.00108372174174292,0.0,0.7771327209472656,0.3522616895288229
4.0,1.75,0.05071424787880432,265,197.25,421,3368000,1.3843558025360108,7.283184117113705e-05,0.0013832108482529292,0.0,0.7544110876321792,0.36414169274270536
4.0,1.39,0.05453929180507852,265,183.05,422,3376000,1.3840323567390442,-1.921095154102659e-06,0.0013753495959099383,0.0,0.6775605231523514,0.37584743335843085
3.1000000000000085,1.22,0.04393435520629347,265,177.01,423,3384000,1.3849647116661072,0.0001978106319438666,0.0007247139359969879,0.0,0.5580440282821655,0.2907554042339325
3.0,1.47,0.06584917449294951,265,186.76,424,3392000,1.3853909111022948,-0.00039945301396073776,0.0017410541181016015,0.0,0.07494581401348115,0.4423572547733784
3.0,1.37,0.05797148956548871,265,181.47,425,3400000,1.3858608531951904,8.79561855981592e-05,0.0013454067962084082,0.0,-4.496788135170936,0.3623907642066479
3.1000000000000085,1.31,0.06499313313752202,265,179.03,426,3408000,1.3856088900566101,-0.00024229855567682536,0.001760832521104021,0.0,0.5934364748001099,0.42820584699511527
4.0,1.37,0.03878349890912877,265,181.97,427,3416000,1.3856741106510162,0.00012651124963667827,0.0006893281830343767,0.0,0.7636706453561782,0.2731120713055134
3.1000000000000085,1.13,0.05533749829231831,265,172.33,428,3424000,1.3854712021350861,-6.807017198298126e-05,0.0011510154392453842,0.0,0.6749591970443726,0.3516988591104746
4.0,1.27,0.06292405921838803,265,177.49,429,3432000,1.3855530178546906,-0.00011277024634182454,0.0014257166188326664,0.0,0.8042420303821564,0.4006166475266218
4.0,1.49,0.05622633294945791,265,187.14,430,3440000,1.385032560825348,0.00013093959278194235,0.0012353311156039126,0.0,0.7580876827239991,0.3657246594876051
3.0,1.15,0.05099091563364601,265,174.34,431,3448000,1.385694181919098,3.6170080566080284e-05,0.0008925294729851884,0.0,0.2605146634578705,0.32122504465281965
3.0,1.21,0.056261385916383515,265,174.04,432,3456000,1.3850487136840821,3.130723936919821e-05,0.0014214730641106143,0.0,0.4681302261352539,0.37453991554677485
3.0,1.48,0.05465115978389175,265,185.87,433,3464000,1.3849620056152343,0.00019298491263725737,0.0012958956107468112,0.0,0.7324120426177978,0.3766628111898899
3.0,1.6,0.059762485506244384,265,190.16,434,3472000,1.3842489898204804,7.448869466315955e-05,0.0013868451536109205,0.0,0.6201621502637863,0.39783173218369483
3.0,1.43,0.05299100082770503,265,184.41,435,3480000,1.3842515385150909,0.00020200174272758887,0.0013011543118045664,0.0,0.5886491233110428,0.35506526805460453
3.0,1.33,0.06540809295414922,265,182.4,436,3488000,1.3843397450447084,-0.0004582864577969303,0.0016027931476855883,0.0,0.7106194043159485,0.4415245048701763
3.0,1.26,0.04134348604427533,265,177.14,437,3496000,1.3851165008544921,2.312093274667859e-05,0.0007899769138202827,0.0,0.5578615880012512,0.2897927962243557
3.0,1.15,0.04182346779052315,265,173.76,438,3504000,1.3844792890548705,-0.0002441421135154087,0.0007633003732189536,0.0,0.6672894084453582,0.29157024770975115
3.1000000000000085,1.3,0.0597531377134605,265,178.48,439,3512000,1.3839646697044372,-0.0003303182921081316,0.0016174427125952206,0.0,0.5546149444580079,0.3863595020771027
4.0,1.46,0.051489761841169344,265,181.86,440,3520000,1.3851749563217164,-5.158160482096719e-05,0.0011027683623979101,0.0,0.8995006603002548,0.3371686650812626
3.0,1.32,0.04989172832301371,265,179.0,441,3528000,1.383776673078537,-0.00042378868614832753,0.0011598245601271628,0.0,0.7005632555484772,0.3296835023164749
5.1000000000000085,2.0,0.06861415777952846,265,201.38,442,3536000,1.3821496868133545,0.0003952950673419764,0.002093701475459966,0.0,0.7081408435106278,0.45403158575296404
6.0,1.98,0.058751748056241136,265,200.22,443,3544000,1.3839030194282531,-0.0003695862316453713,0.0012549980474432232,0.0,0.622440710067749,0.360281422957778
4.1000000000000085,1.57,0.05102888079007143,265,189.42,444,3552000,1.3855418753623963,0.00023664912085223479,0.0009474329425574979,0.0,0.7284030956029892,0.3350587486475706
3.1000000000000085,1.41,0.06138134134743781,265,185.55,445,3560000,1.384569808244705,-0.00013032235685386695,0.0013385659833875252,0.0,0.8357238996028901,0.41430171713232994
3.0,1.55,0.05979670683611537,265,191.2,446,3568000,1.3849238669872284,-0.00010932467528618873,0.001142354928815621,0.0,0.7127575159072876,0.36681426264345646
3.0,1.47,0.053586212104175024,265,186.77,447,3576000,1.384811248779297,-0.00016998302831780165,0.001279409783310257,0.0,0.7928723478317261,0.3649536625295877
3.1000000000000085,1.28,0.05079775391777182,265,179.51,448,3584000,1.3854554307460785,0.0001563334917591419,0.0010239763807476266,0.0,0.0672585141658783,0.3306958278268576
3.0,1.1,0.04932963508486624,265,170.94,449,3592000,1.385136308670044,0.0003040151980530936,0.0010158528406827828,0.0,0.39348182022571565,0.32000442072749136
3.0,1.23,0.0533199372005418,265,176.88,450,3600000,1.3849558627605438,-0.00014040897784070694,0.001118493604590185,0.0,0.7312610375881196,0.3435129179805517
3.0,1.56,0.05184411316947684,265,191.93,451,3608000,1.3849707198143006,7.554294221336022e-05,0.001099442479753634,0.0,0.9072717481851578,0.3552036388218403
4.1000000000000085,1.67,0.054488538866449394,265,193.41,452,3616000,1.383172482252121,-0.0003008681039136718,0.0014581927318431554,0.0,-0.2067987734079361,0.3730065901577473
4.0,1.61,0.055173807060186625,265,192.72,453,3624000,1.3833833944797516,-0.0002849238904309459,0.0009542482783581363,0.0,0.8672451782226562,0.3315883831679821
4.0,1.71,0.06132262959170717,265,199.06,454,3632000,1.3844039785861968,-0.00026185877184616404,0.0015772975797153776,0.0,0.6042194533348083,0.40982229344546794
4.0,1.66,0.03933650402621585,265,193.56,455,3640000,1.384021122455597,0.0002725513151381165,0.000694245171471266,0.0,0.9142441338300705,0.28058388240635396
4.0,1.48,0.039823841468495595,265,186.53,456,3648000,1.3851443231105804,0.00015763013769173995,0.0008309842277958524,0.0,0.8576671189069748,0.30054995462298395
4.0,1.34,0.04705846772916322,265,179.37,457,3656000,1.3791746628284454,-0.00032236764458502874,0.0010065187083455386,0.0,0.8642379504442215,0.3239745609462261
5.0,1.49,0.04729370067809442,265,183.77,458,3664000,1.3815412998199463,9.953841959941201e-05,0.0010887395552708768,0.0,0.7618976885080337,0.3393578962981701
4.0,1.42,0.0496992921452921,265,182.92,459,3672000,1.3840766668319702,-0.00018067963195790072,0.001088307661229919,0.0,0.6612099552154541,0.33240475207567216
4.1000000000000085,1.78,0.07003318360902433,265,196.67,460,3680000,1.383943371772766,-0.0001757868226559367,0.0021359232105169212,0.0,0.7893493938446045,0.45576799392700196
4.0,1.94,0.04159171402113967,265,203.37,461,3688000,1.385133321285248,-1.008881525194738e-05,0.0008071662599104457,0.0,0.8396250087022782,0.3030394923686981
4.1000000000000085,2.09,0.06059110587721091,265,207.11,462,3696000,1.3832768607139587,-0.00015862216328969226,0.0015656138941267273,0.0,0.8904458492994308,0.4173618769645691
4.0,1.8,0.05090352179025273,265,198.85,463,3704000,1.3838717889785768,0.00011399161943700165,0.0010185078402719227,0.0,0.7603480976819992,0.35558727078139785
4.0,1.58,0.05480545423279703,265,190.14,464,3712000,1.3849945199489593,8.464836035273038e-05,0.0013859640197733825,0.0,0.7764370787143707,0.3724227590113878
