policy_entropy,grad_norm,epoch_idx,episode_length,explained_variance,advantage_norm,frames,fps,policy_loss,value_loss,P09:episode_rewards,PMM:episode_rewards,P01:episode_rewards
1.2557767701148987,0.4734600462403828,91,326.65,0.8294850414991379,1.6078082555532456,728000,900,-0.0057977216865401715,0.01747956934850663,11.100000000000009,6.03,2.0
1.2714219439029693,0.4569946597997593,92,338.99,0.7774994480609894,1.677466806769371,736000,900,-0.003318384550511837,0.01875047093722969,11.100000000000009,6.58,2.0
1.2452847182750701,0.4850676801735711,93,327.42,0.834993332028389,1.62060688495636,744000,901,-0.006938184742466547,0.017139905150979757,11.0,6.25,2.0
1.255709192752838,0.46192784819536475,94,331.33,0.8162783861160279,1.624699226617813,752000,901,-0.002320894027070608,0.017461510128341615,12.0,6.41,2.0
1.2457086038589478,0.4967988359221781,95,339.26,0.8003018021583557,1.7313464045524598,760000,901,-0.005137906586751342,0.01996951684355736,12.0,6.66,2.0
1.2238882064819336,0.5077912726117632,96,334.47,0.7918076223134994,1.7032835954427719,768000,902,-0.006725350913766306,0.01923978787381202,13.0,6.69,2.0
1.1965018260478972,0.4851816927464767,97,351.53,0.8133777743577957,1.651767325401306,776000,902,-0.005173179745906964,0.01826664001215249,14.0,7.36,2.0
1.257469983100891,0.42001983705567425,98,358.6,0.8177686709165574,1.5051838159561157,784000,902,-0.002750749449187424,0.015290051749907434,14.0,7.38,2.0
1.2313749837875365,0.44723791771590693,99,343.03,0.7974915647506714,1.666642708182335,792000,903,-0.006022040203679353,0.01871532800141722,14.0,6.77,2.0
1.205525916814804,0.513602060761106,100,350.7,0.8247719871997833,1.6864861541986464,800000,903,-0.003973330274457112,0.018892614699434488,14.0,6.81,2.0
1.2119619488716125,0.47403653775981497,101,351.75,0.7993855941295623,1.6851772260665894,808000,903,-0.0013093913096236065,0.018631244897842406,12.0,6.71,2.9000000000000004
1.2212287962436676,0.49165559713958473,102,342.32,0.7988015884160995,1.699250026345253,816000,904,-0.003592423521913588,0.018935810350812973,12.0,6.58,3.0
1.207677001953125,0.5100592062803286,103,365.83,0.7871349519491195,1.7430244255065919,824000,904,-0.0048222901402550635,0.020230502830818297,12.0,7.33,3.0
1.2207243204116822,0.49222031945116307,104,381.09,0.7771807926893234,1.6914416629076003,832000,904,-0.004055758815811714,0.018813965446315705,13.0,7.77,3.0
1.1889599406719207,0.49371906881923666,105,388.84,0.7809925872087479,1.7053071290254593,840000,905,-0.0025099265077733433,0.01926398679614067,13.100000000000009,8.12,3.0
1.1855137622356415,0.5247898401281378,106,396.07,0.7392376244068146,1.7651613402366637,848000,905,-0.003244738584617153,0.02070725745987147,14.0,8.28,3.0
1.133208183646202,0.5602328116538909,107,408.89,0.7608084791898727,1.8016514337062837,856000,906,-0.00402765900362283,0.021256604171358048,14.0,8.56,3.0
1.178745687007904,0.5206375820471809,108,412.91,0.7736553907394409,1.7360792648792267,864000,906,-0.0051724628984811715,0.020430772281251848,14.0,8.74,3.0
1.1853857457637786,0.5016747239916506,109,422.09,0.7809512835741043,1.7214493554830552,872000,907,-0.004255563311744481,0.019921380183659493,16.0,9.05,3.9000000000000004
1.15412870824337,0.44256714018058363,110,435.6,0.8050278043746948,1.6128933030366897,880000,907,-0.003333542146719992,0.01712133701425046,16.10000000000001,9.42,4.0
1.1153010338544846,0.5105680794971558,111,435.2,0.7931798559427261,1.6547258186340332,888000,907,-0.0034887320024427028,0.018145933686755596,17.0,9.71,4.0
1.1889050376415253,0.47573570930141945,112,432.36,0.792941318154335,1.647287830710411,896000,907,-0.0039033416943857445,0.01785684028174728,17.0,9.95,4.0
1.1730121958255768,0.4853284658532537,113,428.23,0.7843609040975571,1.6844190055131911,904000,908,-0.0074753030497595315,0.018674989487044512,17.0,10.06,4.0
1.1965072298049926,0.4693860186674413,114,430.91,0.7970346075296402,1.6742118817567826,912000,908,-0.005292321888264269,0.018625103360973297,17.0,10.18,4.0
1.19607386469841,0.49256305409192974,115,424.87,0.798425875902176,1.6781112867593766,920000,908,-0.00031063418718986214,0.019170941272750496,17.0,10.14,4.0
1.1726165670156479,0.5165931904569443,116,440.5,0.7584970968961716,1.7648101115226746,928000,909,-0.008789237747259903,0.020421474128961562,17.0,10.58,4.0
1.1778426444530488,0.5292961800001196,117,441.4,0.7615017873048783,1.8013402473926545,936000,909,-0.0005831887140084291,0.021645592129789292,17.0,10.44,4.0
1.1757621669769287,0.5348056058331907,118,439.37,0.7848623985052109,1.7365901762247085,944000,909,-0.0024221256212331355,0.019812940121628344,16.0,10.19,4.0
1.1658413898944855,0.5888400113190584,119,444.89,0.7078746241331101,1.8013971650600433,952000,909,-0.0058300071247504096,0.022391604045405984,16.10000000000001,10.41,4.0
1.1836723434925078,0.51231079419693,120,453.63,0.7767341983318329,1.7096994137763977,960000,910,-0.0034460017271339895,0.0191776496777311,16.10000000000001,10.79,4.0
1.1828772485256196,0.46560202359505604,121,462.64,0.7571195954084396,1.7165746647119522,968000,910,-0.003619103429009556,0.019678971995599568,16.0,10.7,5.0
1.1696525776386262,0.5440237273878153,122,454.8,0.7669590306282044,1.7729017853736877,976000,911,-0.004042090800357983,0.020668188077397644,16.0,10.46,5.0
1.1839707612991333,0.5195148475800524,123,449.5,0.7656540608406067,1.8248793268203736,984000,911,-0.0014773924316978083,0.021955635687336324,16.0,10.54,5.0
1.184775981903076,0.4623405680898767,124,447.57,0.7979839372634888,1.6242679220438003,992000,911,-0.0009989441646030173,0.017470335029065608,16.0,10.48,5.0
1.2099638760089875,0.4637176024606199,125,452.43,0.8005558216571808,1.6869995921850205,1000000,911,-0.005249749576178147,0.01893948288401589,16.0,10.44,5.0
1.158148387670517,0.5418731704098649,126,451.7,0.7692457294464111,1.758228651881218,1008000,912,-0.004226553264306859,0.0207787028234452,16.0,10.41,5.9
1.13892220556736,0.6424378637550887,127,462.3,0.7736287647485733,1.863398477435112,1016000,912,-0.01321924195101019,0.022994278026744724,17.0,10.86,5.9
1.170244106054306,0.5522872254606678,128,466.79,0.7815746015310288,1.7807372152805327,1024000,912,-0.003798376415106759,0.02113857223186642,16.10000000000001,11.11,6.0
1.170826814174652,0.5463544321078794,129,478.07,0.7631545048952103,1.8204643881320954,1032000,912,-0.003431317784124985,0.02182230745907873,16.10000000000001,11.15,6.0
1.1710760247707368,0.5285908986201269,130,486.5,0.7397590088844299,1.8509922349452972,1040000,913,-0.005345171346561983,0.02278064896352589,16.10000000000001,11.47,7.0
1.1798887038230896,0.49309380459724794,131,492.86,0.7614214825630188,1.7459996843338013,1048000,913,-0.0025559905177215112,0.02036265354603529,17.10000000000001,11.93,6.0
1.1554739204049111,0.5205427075608509,132,501.64,0.7714710545539856,1.7723373812437058,1056000,913,-0.0037412233449867927,0.02063009130768478,18.10000000000001,12.14,6.9
1.1708590871095657,0.5270441287593709,133,494.78,0.766733764410019,1.8260612404346466,1064000,913,-0.004193041102262214,0.022294045672751964,18.0,11.85,6.0
1.1934612250328065,0.5103975126656808,134,493.07,0.7927182197570801,1.765387660264969,1072000,914,-0.003637656404171139,0.02029737178236246,18.0,11.69,6.0
1.15652139544487,0.49267410243363335,135,480.24,0.7756599336862564,1.7197274279594421,1080000,914,-0.004907447267323732,0.01951101658400148,18.10000000000001,11.36,5.0
1.1813272225856781,0.5529482467365936,136,481.24,0.7188989055156708,1.9277422308921814,1088000,914,-0.0087915215632529,0.02480895944405347,19.0,11.55,5.9
1.18244432926178,0.5386485070020718,137,483.45,0.7404271131753921,1.838654254078865,1096000,915,-0.005905839606421068,0.022721928809769452,20.0,11.84,5.9
1.153246905207634,0.5392306001466338,138,486.96,0.7767324870824814,1.8365966844558717,1104000,915,-0.008995267692371271,0.02232404991518706,21.0,11.99,6.0
1.1541470873355866,0.5490418407138293,139,493.24,0.7802582395076751,1.7881821393966675,1112000,915,-0.006288948674919084,0.021209977795369924,21.0,12.05,6.0
1.1404777196049691,0.5954735389185487,140,503.48,0.7219794666767121,1.8700323516130448,1120000,916,-0.003994254117424134,0.02347214567475021,21.0,12.45,6.0
1.1163758505880832,0.6279537721097891,141,520.82,0.7142523056268693,1.9191687273979188,1128000,916,-0.002858167283266084,0.02821912257000804,21.0,13.0,6.0
1.159838005900383,0.535465321922579,142,519.26,0.7678528761863709,1.7840921103954315,1136000,916,-0.006335937731273588,0.021038801791146398,20.0,12.74,6.0
1.1585334765911102,0.5744125736353544,143,507.86,0.7736558908224106,1.8753255891799927,1144000,916,-0.010814954857924022,0.02340309740509838,18.10000000000001,12.4,6.0
1.1524921834468842,0.5702369399378762,144,502.08,0.7296637129783631,2.0200708758831025,1152000,916,-0.005259469543234445,0.026987564293667676,18.0,12.44,6.9
1.1559702438116073,0.5600779150369103,145,506.56,0.7320911437273026,1.9030375331640244,1160000,917,-0.0045167901949025695,0.02402653899975121,19.10000000000001,12.89,7.0
1.1201300877332687,0.6535418671501432,146,507.97,0.7210753536224366,2.0691530227661135,1168000,917,-0.0059526897978503255,0.028401013258844615,20.0,13.22,7.0
1.1182396215200425,0.7167995769101843,147,519.38,0.6975962275266647,2.0904972261190413,1176000,917,-0.008046338938875124,0.02919076514430344,20.0,13.78,7.0
1.1838851356506348,0.5346056993746597,148,522.36,0.7589321422576905,1.863428527712822,1184000,917,-0.0028429471989511513,0.02300380767788738,20.10000000000001,14.02,7.9
1.183037520647049,0.5510267892578559,149,532.66,0.7487486189603806,1.8972721266746522,1192000,917,-0.0037357172300107777,0.02396893471479416,21.10000000000001,14.41,9.0
1.1735190320014954,0.560729575535561,150,542.33,0.7553925848007202,1.8974543994665145,1200000,917,-0.012756899194209836,0.024076875033788383,21.10000000000001,14.52,9.0
1.1459511256217956,0.5315422748699232,151,546.48,0.7325606364011764,1.8832298505306244,1208000,917,-0.0011378415160652367,0.02330215253867209,21.10000000000001,14.75,9.0
1.1173926502466203,0.648612370667215,152,549.46,0.7434515422582626,1.9374369716644286,1216000,918,-0.008409372029127553,0.024834353970363737,21.10000000000001,14.56,9.0
1.1074420654773711,0.6445164109680281,153,560.93,0.7188465213775634,1.9769657480716705,1224000,918,-0.007865801509324229,0.02570515561848879,22.10000000000001,14.86,9.0
1.1257263803482056,0.5572051284220918,154,558.92,0.7538244384527206,1.8755597281455993,1232000,918,-0.009599937452148878,0.023121455386281013,21.200000000000017,14.57,9.0
1.1329247277975083,0.5818182868781675,155,558.58,0.7243536108732224,1.986121393442154,1240000,918,-0.001152132858405821,0.026304468628950417,23.0,14.94,9.0
1.1299122858047486,0.5879501018463014,156,570.46,0.6937288635969162,2.03424777507782,1248000,919,-0.002588685168302618,0.02727532316930592,23.0,15.37,9.0
1.1181472384929656,0.6096623823010975,157,579.58,0.7343603253364563,2.022938027381897,1256000,919,-0.009289852876208897,0.02687544430140406,23.0,15.84,9.0
1.1268812322616577,0.5705569681042627,158,595.95,0.7187479239702225,1.9468608546257018,1264000,919,-0.002390655000235711,0.024864573003724216,25.0,16.16,10.0
1.162341228723526,0.5628955766982618,159,605.02,0.72826540350914,2.0074928003549575,1272000,919,-0.007263777559855953,0.02669074303470552,25.0,16.66,10.0
1.1414560556411744,0.5391460034169653,160,600.98,0.7618610525131225,1.8601575183868408,1280000,919,-0.004969849433618947,0.022624271726235747,25.10000000000001,16.55,9.0
1.1605666399002075,0.5702472306651534,161,601.65,0.7459639149904251,1.9487602627277374,1288000,920,-0.007028561888728291,0.025311478525400163,24.10000000000001,16.58,9.0
1.1360130834579467,0.5422410605405102,162,609.18,0.7018538457155228,1.9392036873102187,1296000,920,-0.0030377203154785095,0.024750334615819155,26.10000000000001,17.06,9.0
1.082845931351185,0.6756632419309488,163,595.31,0.5784023481607438,2.1571203017234803,1304000,920,-0.016183476815203903,0.03261309414636344,25.10000000000001,16.22,7.0
1.134518746137619,0.5945972338396792,164,566.53,0.69686851978302,2.0324237823486326,1312000,920,-0.00543693005820387,0.027024057642556727,24.10000000000001,15.36,6.0
1.1317569762468338,0.6808234468049936,165,570.09,0.6944702380895614,2.08980694770813,1320000,920,-0.00919930715659575,0.029448669850826264,24.10000000000001,15.59,6.0
1.1370515233278276,0.6346484052087682,166,577.38,0.7016205990314484,1.9458246541023254,1328000,921,-0.004014020329632331,0.02528073040768504,24.10000000000001,15.76,6.0
1.1138124138116836,0.6718552541581145,167,566.16,0.7339384722709655,2.0503744041919707,1336000,921,-0.01112469894316746,0.027956748232245445,24.0,15.28,6.0
1.1271540880203248,0.567198414158755,168,567.38,0.7015536648035049,1.9660390049219132,1344000,921,-0.001993333479622379,0.025674852514639496,24.10000000000001,15.37,6.0
1.1369614136219024,0.5918546159503905,169,573.34,0.7181132674217224,2.0533353304862976,1352000,921,-0.006285517248470569,0.028093347111716866,25.0,15.6,6.9
1.1201451927423478,0.5688276473347635,170,585.31,0.7135966032743454,2.014642833471298,1360000,921,-0.0075065882713533936,0.02700855223927647,26.0,16.51,7.800000000000001
1.1159362930059433,0.6623134305415401,171,605.13,0.7477739936113358,2.038708827495575,1368000,921,-0.005427868373808451,0.027224565176293253,26.0,17.13,9.9
1.0832636737823487,0.6888067333771203,172,619.3,0.7021022462844848,2.1085517299175263,1376000,921,-0.00788354171148967,0.029961464172229172,26.10000000000001,17.8,10.9
1.0558068782091141,0.6366597894159572,173,625.36,0.6802706372737884,2.1086201441287993,1384000,922,-0.010194588384765666,0.029634345844388007,27.0,18.05,10.9
