epoch_idx,value_loss,explained_variance,P01:episode_rewards,P09:episode_rewards,fps,policy_entropy,advantage_norm,clip_fraction,policy_loss,PMM:episode_rewards,frames,approx_kl_divergence,episode_length,grad_norm
530,0.007178325011227571,-1.6763806343078613e-08,25.0,252.50000000000023,271,1.6333435595035553,15.96871758699417,0.2162841796875,-0.0006022456731443526,146.25,5427200,0.0007700473635523508,340.37,0.0523498288825025
531,0.007603285014192806,-1.6763806343078613e-08,25.0,275.0,271,1.6170153006911279,15.96871775984764,0.22109375,-0.0008469800235616276,138.75,5437440,0.0008373363304997383,340.24,0.0514237372931966
532,0.007670580745616462,5.215406417846679e-09,25.0,350.0,271,1.6561998665332793,15.96871771812439,0.2156494140625,-0.000441513181431219,145.25,5447680,0.0008737388165116044,340.7,0.05203787062594974
533,0.008628281667461124,-1.1920928955078126e-08,25.0,305.00000000000045,271,1.639064272493124,15.968717765808105,0.24140625,-0.0009573966479365481,148.0,5457920,0.0009161707748972959,343.2,0.050627569040774645
534,0.008095208443410228,-7.82310962677002e-09,25.0,280.00000000000045,271,1.6878137677907943,15.96871775984764,0.2478271484375,-0.0006644211323873605,142.25,5468160,0.0009121324501094819,336.3,0.05239635967153693
535,0.00883994476926091,-1.7136335372924803e-08,50.0,327.5000000000002,271,1.7354699037969112,15.968717640638351,0.2691162109375,-0.0007392813306069002,163.5,5478400,0.0009614536632113868,341.17,0.0538551125666756
536,0.008393105481150086,-2.123415470123291e-08,50.0,275.0,271,1.7184616021811963,15.968717402219772,0.3114501953125,-0.0007128303812351077,158.75,5488640,0.0012392987151429225,335.33,0.054675185266337335
537,0.006946497119474771,1.4528632164001465e-08,25.0,275.0,270,1.7045377656817435,15.968716710805893,0.2971435546875,-0.001112297480176494,144.25,5498880,0.0010926006388274345,329.96,0.04885139211170332
538,0.007096343293778773,-2.9802322387695314e-09,25.0,225.0,270,1.7190023332834243,15.96871771812439,0.3246337890625,-0.0007664403536182362,118.5,5509120,0.001257140640450416,323.71,0.053613391007498734
539,0.008047493087451585,5.587935447692871e-09,25.0,225.0,270,1.7277657330036162,15.96871749162674,0.23251953125,-0.0006057175411115168,109.75,5519360,0.0008487949098991976,319.93,0.053321927867312456
540,0.008366246669902466,-7.450580596923829e-10,25.0,227.5000000000002,270,1.7343169406056405,15.968717747926712,0.280126953125,-0.0008810767980321543,127.75,5529600,0.0009745531926910189,321.82,0.05122730731590064
541,0.006475288345882291,1.080334186553955e-08,25.0,250.0,270,1.735345609486103,15.968717694282532,0.27041015625,-0.0005340568888641429,125.0,5539840,0.0009906414730835422,321.42,0.05182389762254187
542,0.00769458683744233,1.1548399925231934e-08,25.0,250.0,270,1.7343268752098084,15.968717575073242,0.248583984375,-0.0007196324426331557,121.5,5550080,0.000877721899826156,324.71,0.05250393060492333
543,0.009124173723103013,-1.4156103134155273e-08,25.0,250.0,270,1.7472935028374195,15.96871758699417,0.2582763671875,-0.000941533109289594,130.5,5560320,0.000873987115075181,328.74,0.05212440044194402
544,0.010868827962258364,-7.82310962677002e-09,25.0,302.5000000000002,270,1.7375795640051366,15.968717682361603,0.251708984375,-0.0008973320869699819,156.25,5570560,0.0008525170593202347,332.26,0.05371701539987937
545,0.010701559015433303,1.601874828338623e-08,25.0,405.00000000000045,270,1.7448711007833482,15.968717896938324,0.1946044921875,-0.0004912166154099395,185.75,5580800,0.0007160936643060723,342.42,0.05339617946855489
546,0.01062230315292254,1.825392246246338e-08,25.0,500.0,270,1.7590949527919293,15.96871789097786,0.2559814453125,-0.0006850328460132005,202.75,5591040,0.0008278995845216741,341.59,0.05576980044106629
547,0.010326560493558646,1.6391277313232423e-08,50.0,450.0,270,1.7340966023504734,15.968717807531357,0.2320556640625,-0.0009469881410041125,198.5,5601280,0.0007680647964605214,341.83,0.0551003105572222
548,0.010719878411327955,-8.940696716308593e-09,50.0,400.0,270,1.7288779303431512,15.968717753887177,0.2533203125,-0.0008387035781197483,191.5,5611520,0.0008498300474002463,337.88,0.056556443728925945
549,0.010278918771655298,-1.862645149230957e-08,50.0,405.00000000000045,270,1.728215651959181,15.96871775984764,0.2054443359375,-0.0005758687777415617,191.0,5621760,0.000758475469265818,339.39,0.05302793027056681
550,0.009712171821593073,1.3783574104309083e-08,50.0,400.0,270,1.729499850422144,15.968717658519745,0.24091796875,-0.0008303208338475088,191.0,5632000,0.0007983558443356742,342.58,0.05392801080601793
551,0.009383185994465748,-1.6391277313232423e-08,50.0,402.5000000000002,270,1.718705677986145,15.968717432022094,0.242822265625,-0.0005935227494774153,187.75,5642240,0.0007386516667907018,347.37,0.05630437281494349
552,0.008603096849356007,2.6077032089233397e-09,25.0,375.0,270,1.7183065071702004,15.968717581033706,0.26201171875,-0.0007315908755117561,168.5,5652480,0.0009145305253099422,339.5,0.05018630030486223
553,0.008504295086822822,-1.601874828338623e-08,25.0,377.5000000000002,270,1.7439147286117076,15.968717694282532,0.266796875,-0.0008481873934215401,163.75,5662720,0.0007950935184396713,335.21,0.05222809980789905
554,0.00946318531396173,-5.960464477539063e-09,25.0,427.5000000000002,270,1.734954373538494,15.96871742606163,0.19169921875,-0.0003700876477523707,179.5,5672960,0.0006557221177516225,332.39,0.05312437001783653
555,0.008343994171991654,2.2351741790771484e-08,25.0,427.5000000000002,270,1.7327012613415718,15.968717640638351,0.267529296875,-0.0007611739689309616,170.75,5683200,0.0008773986170353965,329.94,0.05373834838586715
556,0.007557136019386235,-1.4901161193847656e-08,25.0,377.5000000000002,270,1.7139316841959953,15.968717736005782,0.2594970703125,-0.0007252945935761091,154.25,5693440,0.0007904337937105765,322.91,0.05267855688100583
557,0.005528919359676365,-1.30385160446167e-08,0.0,252.50000000000023,270,1.7039289951324463,15.96871730685234,0.2691650390625,-0.0006257437653403031,129.75,5703680,0.0011599624099858374,319.8,0.05024971620803047
558,0.006573335330995178,-5.215406417846679e-09,0.0,252.50000000000023,270,1.6707031711935998,15.968717461824417,0.225732421875,-0.0005482939232024364,121.0,5713920,0.0007333312673395654,317.65,0.050795375370704235
559,0.006136837720987387,-1.3783574104309083e-08,0.0,285.00000000000085,270,1.6785542219877243,15.968717241287232,0.2972412109375,-0.0008694940450368449,123.25,5724160,0.0008911795254491039,319.18,0.0499890809923968
560,0.00559173465535423,3.3527612686157227e-09,0.0,200.0,270,1.666296061128378,15.968717485666275,0.241943359375,-0.0006816258563048904,100.0,5734400,0.0007554953477558968,313.7,0.05017281892733254
561,0.0049710454808746364,2.2351741790771484e-08,0.0,177.50000000000023,270,1.678653685003519,15.96871737241745,0.2815673828125,-0.0008467084971925942,91.5,5744640,0.0009957727443349995,308.74,0.0464624132353406
562,0.0064270736044505835,-6.332993507385254e-09,0.0,177.50000000000023,270,1.7327262848615645,15.968702584505081,0.2885009765625,-0.0006900837881403277,77.75,5754880,0.0010859849067969662,306.34,0.048606450374079464
563,0.007762613808699826,-9.685754776000977e-09,0.0,200.0,270,1.7458393655717372,15.968717867136002,0.26162109375,-0.0007053609362628777,102.5,5765120,0.0008743058111122081,316.48,0.0524867442160102
564,0.005587854656255331,1.7508864402770997e-08,0.0,250.0,270,1.7531659781932831,15.968716472387314,0.2928466796875,-0.000552665354371129,113.0,5775360,0.0010176588734736925,320.11,0.05071786573649191
565,0.006850206338913267,-4.097819328308106e-09,0.0,250.0,270,1.7474243395030498,15.968717724084854,0.2622802734375,-0.0006087753747124225,119.0,5785600,0.0008863996191564638,316.27,0.05206546642648367
566,0.007981172081264276,2.2351741790771484e-09,25.0,202.50000000000023,270,1.746297501027584,15.968716192245484,0.2941650390625,-0.0010162521200982155,121.25,5795840,0.0009510901391820425,311.0,0.05086548112404996
567,0.007392540665387059,1.2665987014770507e-08,25.0,227.5000000000002,270,1.7290842331945897,15.968717682361603,0.2716796875,-0.0008384220127481967,123.75,5806080,0.0009767381046131619,314.6,0.05027581235087334
568,0.006075894539691262,-7.078051567077636e-09,25.0,302.5000000000002,270,1.736394090205431,15.968707263469696,0.251611328125,-0.0005372455256292596,132.25,5816320,0.0008206979252150859,322.31,0.05008251509209226
569,0.006746653279424209,-3.7252902984619143e-10,22.500000000000007,252.50000000000023,270,1.7476310044527055,15.968717622756959,0.31962890625,-0.0008112782692478504,107.25,5826560,0.0011435988156222265,318.29,0.05125569146124733
570,0.007912063759340527,1.080334186553955e-08,0.0,255.00000000000043,269,1.769464135169983,15.96871766448021,0.2857177734375,-0.0007565562591480557,117.75,5836800,0.0009240342747830254,320.87,0.05317191798713834
571,0.009234616051253397,-7.450580596923828e-09,22.500000000000007,302.5000000000002,269,1.7789539881050587,15.968717736005782,0.2430419921875,-0.0007193102192104561,138.5,5847040,0.0007012474644909616,324.68,0.055331997671257335
572,0.009586198738179518,6.332993507385254e-09,25.0,450.0,269,1.7669341370463372,15.96871766448021,0.2572265625,-0.0006110568545409478,162.75,5857280,0.0007648311541629482,334.27,0.05580591820682825
573,0.009049058743767092,-5.587935447692871e-09,25.0,357.5000000000007,269,1.7620279774069787,15.968717676401138,0.235400390625,-0.0006408203731552931,168.5,5867520,0.0007096288192400379,335.69,0.05376703464154675
574,0.009130339515286323,8.568167686462402e-09,25.0,275.0,269,1.7615532532334328,15.968717592954636,0.2376953125,-0.0005753292894951301,160.25,5877760,0.0006796807663420168,338.21,0.05536918961746974
575,0.008626360779726384,1.2665987014770507e-08,25.0,275.0,269,1.7713030301034451,15.968717622756959,0.296728515625,-0.0010661247371899663,149.75,5888000,0.001011966487263294,333.79,0.05119711849494738
576,0.008572791437904926,-4.470348358154297e-09,50.0,300.0,269,1.7766486540436746,15.968716955184936,0.282861328125,-0.0008053435558394995,161.0,5898240,0.0007825008248772747,337.18,0.054782570734166515
577,0.010023598659063281,1.1920928955078126e-08,50.0,300.0,269,1.7507090032100678,15.968717473745347,0.218505859375,-0.000681236442324007,152.25,5908480,0.0006899028714826728,332.34,0.05440923169825801
578,0.00895757095731824,2.1979212760925294e-08,25.0,327.5000000000002,269,1.7631265461444854,15.968717569112778,0.2152099609375,-0.0005468949508212973,162.5,5918720,0.0006673090520138203,335.72,0.05112972029408354
579,0.007671481706074701,-1.4528632164001465e-08,25.0,327.5000000000002,269,1.749396090209484,15.96871742606163,0.245263671875,-0.0006980360754823778,156.75,5928960,0.0008417673680128246,334.99,0.05011405421013095
580,0.010461787269923662,9.313225746154785e-09,47.50000000000001,375.0,269,1.7401226729154586,15.968717747926712,0.2394775390625,-0.000457622673275182,165.75,5939200,0.0006864190264877834,335.95,0.055355900139254975
581,0.00843524741753754,-1.4901161193847656e-08,47.50000000000001,402.5000000000002,269,1.7289403721690177,15.968716478347778,0.2889892578125,-0.0009274001269659494,166.25,5949440,0.0008924080237946441,339.14,0.050927810855932135
582,0.005467430332555523,-1.1175870895385742e-09,25.0,377.5000000000002,269,1.7290253311395645,15.968717414140702,0.302001953125,-0.0007660151255549863,158.25,5959680,0.0009293916920128708,337.31,0.05016866814929718
583,0.003791538918437293,3.3527612686157227e-09,0.0,255.00000000000043,269,1.7370874918997288,15.968674212694168,0.350244140625,-0.0008397930063438252,109.75,5969920,0.001233837699629703,319.24,0.04487899492491866
584,0.0052208242455549225,1.0058283805847169e-08,0.0,150.0,269,1.7287803657352925,15.9687120616436,0.3206787109375,-0.0006413255461666268,77.0,5980160,0.0009390359721464847,306.7,0.049485579701509165
585,0.004027689013783009,-5.587935447692871e-09,0.0,125.0,269,1.72660206630826,15.968703484535217,0.318798828125,-0.0005213816089963075,61.25,5990400,0.000977864961126329,301.26,0.04801333451073962
586,0.004449595208419766,1.862645149230957e-09,0.0,152.50000000000023,269,1.6997282698750495,15.968714022636414,0.350048828125,-0.0007188361783846631,72.75,6000640,0.001076831252967736,306.25,0.0469472980231221
587,0.005830391245945065,-1.5273690223693846e-08,0.0,152.50000000000023,269,1.733806511759758,15.968717163801193,0.314306640625,-0.0006900298023538199,75.5,6010880,0.0008756844721801826,307.79,0.05107173292138077
588,0.004221352727686795,-1.3411045074462891e-08,0.0,200.0,269,1.7444884553551674,15.968217134475708,0.33720703125,-0.001015165011267527,84.25,6021120,0.0010374755746653363,309.66,0.04748237440418637
589,0.006324016053622472,7.82310962677002e-09,0.0,177.50000000000023,269,1.7436777621507644,15.968717175722123,0.2569091796875,-0.0007032335772237275,90.0,6031360,0.0007620008445996973,310.36,0.049681577734722183
590,0.004322316496175205,-1.4156103134155273e-08,0.0,150.0,269,1.7066558353602885,15.968711566925048,0.328662109375,-0.000650187830615323,87.25,6041600,0.0009206652329311283,308.19,0.04888364273626341
591,0.004107725666835904,-2.2351741790771484e-09,0.0,150.0,269,1.7165716633200645,15.968716901540756,0.2733642578125,-0.0005451917331811273,79.0,6051840,0.0008099505019345087,306.61,0.04733384352884893
592,0.00755583313725765,-6.7055225372314455e-09,0.0,150.0,269,1.7380094781517983,15.968717414140702,0.2689697265625,-0.0006195291525727953,79.5,6062080,0.0007366690045273571,308.87,0.052852252803233926
593,0.005424114765580157,-2.458691596984863e-08,0.0,175.0,269,1.7412871822714806,15.968716210126876,0.317919921875,-0.0006797059511882253,84.5,6072320,0.000974257993831884,311.05,0.05084072733793378
594,0.004350977243666421,-1.4156103134155273e-08,0.0,177.50000000000023,269,1.7196908950805665,15.968716156482696,0.306103515625,-0.0006437757452658843,90.5,6082560,0.0010502903884457738,311.48,0.0484149620159109
595,0.006063945329344733,1.862645149230957e-08,0.0,175.0,269,1.7214815616607666,15.968716222047806,0.258935546875,-0.0006342628108541249,81.5,6092800,0.0007449973771528562,312.27,0.0489355147450368
596,0.004954188328359521,1.2665987014770507e-08,0.0,175.0,269,1.7311077430844306,15.968715286254882,0.337158203125,-0.0006298694584984333,84.0,6103040,0.0010142504272344865,314.0,0.04898077959229587
597,0.005350109052847074,-1.080334186553955e-08,0.0,175.0,269,1.7310678139328957,15.968716537952423,0.317333984375,-0.0006742495323123876,87.5,6113280,0.0010765963010470614,319.46,0.04840517069874477
598,0.003901843709499886,1.1548399925231934e-08,0.0,175.0,269,1.7236931659281254,15.968711823225021,0.2989013671875,-0.0006848283323051873,78.25,6123520,0.0010228056544377751,312.89,0.046962365310710845
599,0.0035566818742722717,2.2351741790771484e-09,0.0,152.50000000000023,269,1.7140624172985555,15.968708962202072,0.3291259765625,-0.0005029176056268625,68.0,6133760,0.0009506325444306185,308.04,0.049961427792001877
600,0.004197618548740678,9.685754776000977e-09,0.0,125.0,269,1.7248669587075711,15.96871188879013,0.366650390625,-0.0005415596624516184,55.75,6144000,0.0012358120697626874,303.3,0.047657082871584384
601,0.00415366084853801,-1.2293457984924316e-08,0.0,127.50000000000021,269,1.7206495247781277,15.968704867362977,0.28408203125,-0.0006794493918278021,61.5,6154240,0.000735245075372859,305.7,0.047538747100679374
602,0.0036625697142255833,1.862645149230957e-08,0.0,102.50000000000021,269,1.7111756287515163,15.9687156021595,0.32763671875,-0.0006033555622707354,60.75,6164480,0.0009823939016087024,304.51,0.04713451471500347
603,0.006104831139145972,2.9802322387695314e-09,0.0,150.0,269,1.7434027664363385,15.968717432022094,0.3088134765625,-0.0007836023243726232,68.25,6174720,0.0009145024826764825,305.52,0.04977524586422333
604,0.005670742951406282,3.3527612686157227e-09,0.0,200.0,268,1.7436411365866662,15.968717902898788,0.2383056640625,-0.0005450651631690561,90.5,6184960,0.0007672314865175168,310.05,0.04907528522341433
605,0.004160047955042501,-1.7508864402770997e-08,0.0,200.0,268,1.7007166214287281,15.968716198205948,0.3434326171875,-0.0007007395686741801,92.25,6195200,0.0011507720355666607,310.92,0.04610741332575576
606,0.005088092233277308,3.725290298461914e-09,0.0,175.0,268,1.7022976756095887,15.968707937002183,0.3289794921875,-0.0006931453201104887,84.25,6205440,0.0009242357599219986,313.48,0.04817993743217286
607,0.006113106262159817,2.2351741790771484e-09,0.0,150.0,268,1.6866477996110916,15.968717044591903,0.322314453125,-0.0007556780899903969,78.25,6215680,0.0008452339410268906,315.42,0.05006295099745199
608,0.007803503981085669,6.332993507385254e-09,0.0,175.0,268,1.7236717492341995,15.968717724084854,0.243505859375,-0.0005742678004025947,95.5,6225920,0.0006369684999810943,326.21,0.05193054781959143
609,0.00870904226685525,6.7055225372314455e-09,22.500000000000007,252.50000000000023,268,1.7118947423994542,15.968717646598815,0.278076171875,-0.000686735439740005,130.75,6236160,0.0008546955569613601,331.41,0.053228543021041574
610,0.0066547017939356575,-3.7252902984619143e-10,25.0,300.0,268,1.7082684829831123,15.968715715408326,0.235595703125,-0.00046114372817100956,140.75,6246400,0.0006201764250135966,333.6,0.05013493680979177
611,0.005036381184709171,-1.2293457984924316e-08,0.0,335.00000000000085,268,1.7120887622237206,15.96871684193611,0.244677734375,-0.0005605897524219472,137.25,6256640,0.0007600375477124999,327.05,0.04812168845506158
612,0.005037185016999501,-4.470348358154297e-09,0.0,252.50000000000023,268,1.7270139448344708,15.968716579675675,0.2652587890625,-0.0004912630171020283,102.0,6266880,0.0007702738228459793,315.49,0.04833419678043639
613,0.006853122662938915,-1.1175870895385742e-09,0.0,205.00000000000043,268,1.7388901509344579,15.968714362382888,0.254931640625,-0.0006844049101346172,99.0,6277120,0.0006776703569698839,313.03,0.05041298651133471
614,0.005281147232915373,-5.215406417846679e-09,0.0,250.0,268,1.7159169808030128,15.968716824054718,0.2865234375,-0.0006387189932866022,100.25,6287360,0.0007712469651195875,314.24,0.048875799982585025
615,0.004554727395895597,1.7136335372924803e-08,0.0,200.0,268,1.7068221420049667,15.968714433908463,0.3482421875,-0.0006876286810438614,98.75,6297600,0.0010565312932783399,314.91,0.04759297831182453
616,0.004806953109630285,-1.899898052215576e-08,0.0,150.0,268,1.7493632726371289,15.968711984157562,0.2625244140625,-0.0003049775919862441,77.75,6307840,0.0006892905068667688,309.2,0.052028119649214645
617,0.0037388094433026707,-7.450580596923828e-09,0.0,127.50000000000021,268,1.7301088899374009,15.96871371269226,0.316845703125,-0.0006527260346047114,61.5,6318080,0.0008440775184112681,305.59,0.04559439003812382
618,0.0047987233275795125,1.1548399925231934e-08,0.0,127.50000000000021,268,1.7291558764874935,15.968657356500625,0.293408203125,-0.0006183378980495035,63.0,6328320,0.0008602026429798571,304.9,0.04865122797327147
619,0.00681015442332864,7.450580596923828e-09,0.0,177.50000000000023,268,1.7321587465703487,15.968717288970947,0.2889892578125,-0.0006320624259387841,86.75,6338560,0.0007338243433395065,312.51,0.051129870531245555
620,0.006993160082760142,-1.1175870895385742e-09,0.0,260.00000000000085,268,1.742781961709261,15.968715322017669,0.2890625,-0.0006762926415831317,111.5,6348800,0.0007474609019851641,316.95,0.051550331045377894
621,0.0060583121747527,-1.080334186553955e-08,0.0,252.50000000000023,268,1.7584415681660175,15.968717098236084,0.277734375,-0.0005085227523522918,111.25,6359040,0.000806796193609216,315.77,0.05041302756858227
622,0.006073968080414716,1.1920928955078126e-08,0.0,227.5000000000002,268,1.7692406058311463,15.968716531991959,0.3070068359375,-0.0005953259511443321,103.5,6369280,0.0008381221629477409,312.83,0.04986077730365011
623,0.008791025208302017,-5.587935447692871e-09,0.0,277.5000000000002,268,1.7707368299365043,15.968717688322068,0.2593994140625,-0.0005390745787735796,126.5,6379520,0.0006498650485866619,318.59,0.05354371508392732
624,0.010132633840839844,-4.097819328308106e-09,25.0,402.5000000000002,268,1.7660916343331337,15.968717515468597,0.26064453125,-0.0004475387497222982,149.0,6389760,0.000681095312177149,323.33,0.05727319273322429
625,0.010124100643042765,4.470348358154297e-09,47.50000000000001,425.0,268,1.7693400107324124,15.968717652559281,0.25126953125,-0.0005327492646756582,173.5,6400000,0.0006713448748939755,328.69,0.054248715191499264
626,0.009356353905150171,-2.9802322387695314e-09,25.0,325.0,268,1.7718515761196614,15.968717670440673,0.237109375,-0.0005150841258000583,162.75,6410240,0.0006001700370177332,328.67,0.05179071617277895
627,0.013363035809015855,-1.080334186553955e-08,47.50000000000001,377.5000000000002,268,1.7567069500684738,15.968717765808105,0.20908203125,-0.0006106558197643608,205.5,6420480,0.000500259992958263,348.34,0.05766463084042556
628,0.011151717593020295,7.82310962677002e-09,50.0,352.5000000000002,268,1.7538799896836281,15.968717849254608,0.2843017578125,-0.000766628491692245,202.5,6430720,0.00068996326484978,348.67,0.056428534173614577
629,0.011203748349362285,-4.470348358154297e-09,50.0,375.0,268,1.7411701284348964,15.968717819452285,0.2540283203125,-0.0008135157273500227,224.0,6440960,0.0006452417035632152,357.58,0.056888298854881614
630,0.01160741308958677,-6.7055225372314455e-09,50.0,377.5000000000002,268,1.7300347104668616,15.96871787905693,0.22001953125,-0.0007415178697556257,218.75,6451200,0.000532316589084303,350.36,0.052765658649334336
631,0.011205921380314976,-2.0489096641540527e-08,50.0,377.5000000000002,268,1.7355679608881474,15.968717777729035,0.200146484375,-0.0003708829819515813,209.25,6461440,0.00047733586928018213,349.74,0.05471871790393247
632,0.00973387654630642,-1.899898052215576e-08,47.50000000000001,377.5000000000002,268,1.732817031443119,15.96871758699417,0.3066162109375,-0.0007015602161118295,203.0,6471680,0.0007611611348067981,349.89,0.055487714814413794
633,0.010907560651321545,6.332993507385254e-09,47.50000000000001,375.0,268,1.7278872944414616,15.968717920780183,0.218408203125,-0.0007123195213353028,197.75,6481920,0.0005044005427905062,344.96,0.053945620461923416
634,0.011792706538108178,-8.568167686462402e-09,50.0,427.5000000000002,268,1.700849635899067,15.968717843294144,0.247314453125,-0.0007499602183088427,215.5,6492160,0.0007022151285212885,348.45,0.05415941665685663
635,0.012366906524403021,-3.3527612686157227e-09,72.50000000000001,330.0000000000004,268,1.6890817031264305,15.968717801570893,0.23984375,-0.0007959944625326898,209.0,6502400,0.0005673486961427443,345.63,0.05333321593130867
636,0.010768904817450676,-7.450580596923829e-10,72.50000000000001,377.5000000000002,268,1.6822456926107408,15.968717873096466,0.19794921875,-0.00033817646180978045,215.25,6512640,0.0004785257188004266,351.26,0.051220100627245614
637,0.009892211202168256,1.899898052215576e-08,50.0,400.0,268,1.659332348406315,15.968717813491821,0.208056640625,-0.0005579883392783814,209.5,6522880,0.0005071608703175912,353.18,0.05215911741202471
638,0.00973253466981987,1.7881393432617187e-08,50.0,377.5000000000002,268,1.6544188611209392,15.968717712163926,0.2071533203125,-0.0006981702863413375,200.75,6533120,0.0004999778367164254,351.13,0.04999739221237682
639,0.010740820440696552,4.470348358154297e-09,50.0,405.00000000000045,268,1.6754076816141605,15.968717783689499,0.2185546875,-0.0006373952302965336,202.5,6543360,0.0004874837779226482,354.44,0.05180794258869483
640,0.00904556854366092,-4.8428773880004884e-09,25.0,377.5000000000002,268,1.6800106786191464,15.968717807531357,0.25166015625,-0.0006523979765916011,195.25,6553600,0.00059999365424801,351.61,0.053770531922125
641,0.009303304798231693,9.685754776000977e-09,25.0,375.0,268,1.6710545495152473,15.96871777176857,0.2531494140625,-0.0005763721659604925,190.25,6563840,0.0006207673727587348,355.16,0.04998099434163126
642,0.00819092173385343,1.4901161193847656e-08,25.0,425.0,268,1.6719716139137746,15.968716764450074,0.2806884765625,-0.0005253510018519592,178.5,6574080,0.0006625333303190928,350.76,0.05361579486366479
643,0.00952729544687827,-7.450580596923829e-10,25.0,380.00000000000045,268,1.6519637703895569,15.968717360496521,0.2099365234375,-0.0005955674540018662,180.0,6584320,0.0004510258751921015,357.18,0.05409197519825167
644,0.008385416348755826,1.9371509552001954e-08,25.0,402.5000000000002,268,1.6321160733699798,15.968717700242996,0.22197265625,-0.0005731889788876288,171.5,6594560,0.0005755950353975691,351.54,0.04934693047275046
645,0.01333941222546855,1.1175870895385742e-09,47.50000000000001,427.5000000000002,268,1.6497101217508316,15.96871775984764,0.2134033203125,-0.0005732493140385486,198.5,6604800,0.00046572978572498867,354.96,0.05488313540324517
646,0.012202670519764069,1.2293457984924316e-08,50.0,402.5000000000002,268,1.6737182453274726,15.968717855215072,0.227001953125,-0.0004398030956508592,208.5,6615040,0.0005206005016766824,353.38,0.055456333287592544
647,0.011785914184656576,1.30385160446167e-08,75.0,480.00000000000045,267,1.684583330899477,15.968717676401138,0.2542724609375,-0.000644191736864741,238.0,6625280,0.0005716026339086966,362.49,0.05402995894013263
648,0.011271647107787431,-3.688037395477295e-08,75.0,452.50000000000017,267,1.677385050058365,15.968717849254608,0.2240478515625,-0.0007477865303371801,238.75,6635520,0.0005383793844998763,366.0,0.050802581181818185
649,0.012324124840961303,5.587935447692871e-09,75.0,477.5000000000002,267,1.6909648962318897,15.968717813491821,0.2133056640625,-0.0005842239501362201,242.0,6645760,0.0005279193556390283,363.45,0.053990968436194664
650,0.012755976458720397,-4.8428773880004884e-09,72.50000000000001,455.0000000000004,267,1.6824169591069222,15.968717765808105,0.19609375,-0.0002933503667009063,246.0,6656000,0.0004874495407989343,362.91,0.05648088889771676
651,0.013514627423501225,-7.450580596923829e-10,75.0,500.0,267,1.6546637527644634,15.968717807531357,0.207958984375,-0.0006276541840634309,249.5,6666240,0.0004717823466378945,364.92,0.056451795801731784
652,0.012871090024418663,-1.7136335372924803e-08,122.5,527.5000000000002,267,1.6520022094249724,15.96871782541275,0.2042724609375,-0.0003998314823547844,268.75,6676480,0.0004339192425220517,369.22,0.056739143570243546
653,0.014100698145921343,-2.2351741790771484e-09,125.0,437.500000000001,267,1.6487720027565955,15.968717956542969,0.1853759765625,-0.0005431998673884664,255.5,6686720,0.00040440209386929384,361.86,0.056439423537583765
654,0.01231733201057068,1.080334186553955e-08,125.0,527.5000000000002,267,1.667105744034052,15.968717747926712,0.1871337890625,-0.0005538497960515087,251.0,6696960,0.0004247740755573659,351.95,0.05316827868904034
655,0.012663652808987536,-1.1920928955078126e-08,125.0,550.0,267,1.6539149589836597,15.96871787905693,0.1862060546875,-0.0005292697009281255,254.0,6707200,0.00042765103136304105,350.52,0.05296393916962018
656,0.01280335018382175,-1.080334186553955e-08,125.0,527.5000000000002,267,1.669678621739149,15.968717902898788,0.2223876953125,-0.0004494987602811307,264.25,6717440,0.0004984564993549157,350.27,0.05588356234809503
657,0.014011970559658948,-7.078051567077636e-09,125.0,577.5000000000002,267,1.669473224133253,15.968717920780183,0.210205078125,-0.0007246571385621792,265.5,6727680,0.0004604170954024767,353.04,0.05478955292670136
658,0.012810307455947623,-2.2724270820617674e-08,125.0,552.5000000000002,267,1.659156998246908,15.968717753887177,0.195263671875,-0.00041853688708215486,273.25,6737920,0.000439993055698551,355.82,0.051556093426456305
659,0.009355583529395518,-1.2293457984924316e-08,72.50000000000001,507.5000000000006,267,1.664565646648407,15.96871766448021,0.222412109375,-0.0005648995176670724,252.25,6748160,0.00048088774462726744,358.73,0.054537133331375366
660,0.012522844076738694,-4.097819328308106e-09,75.0,477.5000000000002,267,1.6569909475743771,15.968717730045318,0.1707763671875,-0.0004820610145543469,247.75,6758400,0.00035959194161421236,364.16,0.053078458405717996
661,0.00927770935886656,7.078051567077636e-09,50.0,452.50000000000017,267,1.6735208168625832,15.968717509508133,0.196435546875,-0.00047903250888339246,226.25,6768640,0.000417098384193082,365.34,0.05283604890854765
662,0.010484436726801504,5.587935447692871e-09,50.0,477.5000000000002,267,1.6467156037688255,15.968717819452285,0.2312744140625,-0.0004920714873151155,222.0,6778880,0.0005336803331985607,355.56,0.05119578238682933
663,0.0088118177499382,3.7252902984619143e-10,25.0,452.50000000000017,267,1.624468518793583,15.96871746778488,0.21298828125,-0.0005371443839976564,196.0,6789120,0.0005348876502381472,352.34,0.04815581494935818
664,0.009898746377984935,-1.825392246246338e-08,47.50000000000001,427.5000000000002,267,1.656250350922346,15.96871750354767,0.237255859375,-0.000502548752410803,189.0,6799360,0.0005055085729679832,350.27,0.052899452358394494
665,0.01020021201675263,2.60770320892334e-08,50.0,402.5000000000002,267,1.6649951107800007,15.968717741966248,0.213427734375,-0.00034657155338209124,196.25,6809600,0.0004587347259914054,358.63,0.05345174776526422
