P01:episode_rewards,advantage_norm,policy_entropy,P09:episode_rewards,explained_variance,fps,policy_loss,PMM:episode_rewards,clip_fraction,epoch_idx,approx_kl_divergence,frames,grad_norm,episode_length,value_loss
72.50000000000001,15.968717956542969,1.5850938513875008,325.0,-8.195638656616212e-09,196,-0.000771256335065118,211.0,0.2057373046875,508,0.0008612229970765383,5201920,0.050211036427660935,347.06,0.011651876728865317
50.0,15.968717902898788,1.639052440226078,352.5000000000002,-4.470348358154297e-09,196,-0.0012208859887323342,216.5,0.2720947265625,509,0.0011685928603043295,5212160,0.05317493930721573,342.91,0.010592875865404494
72.50000000000001,15.96871750354767,1.6723703265190124,352.5000000000002,4.470348358154297e-09,196,-0.0010980775623465888,209.0,0.249755859375,510,0.0008911134558587719,5222400,0.05485882080015754,348.2,0.009924447747835075
50.0,15.968717497587203,1.6561484307050705,327.5000000000002,1.1920928955078126e-08,196,-0.000743001997761894,184.75,0.2165771484375,511,0.0008413945663278355,5232640,0.05140437922590051,337.42,0.009385050091259473
50.0,15.968717736005782,1.6810799166560173,277.5000000000002,5.960464477539063e-09,196,-0.0008910471384297125,173.0,0.24892578125,512,0.0009882733448080216,5242880,0.05494340201827963,336.87,0.01037935338135867
25.0,15.968717396259308,1.672408439964056,250.0,-1.4901161193847657e-09,195,-0.0007203192089946242,151.25,0.28525390625,513,0.0012280996410140687,5253120,0.053544227672188714,327.28,0.007341298852185219
25.0,15.968717461824417,1.670262634754181,250.0,-8.195638656616212e-09,195,-0.0009608801796275656,137.25,0.2794189453125,514,0.0011117243026433244,5263360,0.049122085038777005,325.97,0.006066279947299335
25.0,15.968710547685623,1.651499167829752,200.0,6.7055225372314455e-09,195,-0.0009427339955436764,97.25,0.2779296875,515,0.0010024985505026507,5273600,0.04930102939089461,311.75,0.0048250043759912485
25.0,15.968717139959335,1.6437694601714612,175.0,-1.3783574104309083e-08,195,-0.0006206762136571342,88.0,0.2763427734375,516,0.001102265743179487,5283840,0.05045546675754546,307.35,0.0059394354887444935
0.0,15.968699151277542,1.6927698954939843,150.0,-1.7136335372924803e-08,195,-0.0008033960228203795,75.0,0.33642578125,517,0.0017017742622897458,5294080,0.04594212284474371,303.84,0.0038253565503392484
0.0,15.968716895580291,1.717854143679142,150.0,1.4528632164001465e-08,195,-0.00029481770397978837,77.0,0.27353515625,518,0.001217184754250411,5304320,0.0478654883417407,305.07,0.004944057826560311
0.0,15.968717592954636,1.7059364005923272,225.0,2.6077032089233397e-09,195,-0.0007585320083308034,78.75,0.2712890625,519,0.0012049772963905526,5314560,0.04862088293622026,305.0,0.006235280433975277
0.0,15.968710803985596,1.678442334383726,225.0,-9.685754776000977e-09,195,-0.0006516093708341941,88.25,0.2335205078125,520,0.0009229219959053126,5324800,0.05025025607821822,302.64,0.005418712893447264
0.0,15.968713611364365,1.645145558565855,150.0,-7.450580596923829e-10,195,-0.0011432731247623452,80.5,0.3560546875,521,0.0014572495534423524,5335040,0.0457923266028443,298.47,0.00435724076413635
0.0,15.96870447397232,1.69235844835639,127.50000000000021,-2.384185791015625e-08,195,-0.0007388671128865099,74.25,0.3051513671875,522,0.0013110445970482942,5345280,0.047700629902179326,296.27,0.00552713017175499
25.0,15.968717515468597,1.7151290446519851,177.50000000000023,-1.0430812835693359e-08,195,-0.0012153244784713023,89.25,0.3377685546875,523,0.0014017793912870502,5355520,0.05524821704754379,306.1,0.008791385043696209
25.0,15.968717485666275,1.6809883035719395,275.0,-1.862645149230957e-09,195,-0.0008282444036012748,120.75,0.24638671875,524,0.0008981780146967821,5365760,0.05296335902027126,320.62,0.008542977975776012
25.0,15.96871770620346,1.6852844066917896,275.0,1.4901161193847656e-08,195,-0.0008566944459744263,146.5,0.2828857421875,525,0.001031357022580437,5376000,0.05498643187398948,330.32,0.008812476487401
47.50000000000001,15.96871709227562,1.681358240544796,275.0,-1.862645149230957e-09,195,-0.0009527865733616637,152.0,0.228369140625,526,0.0008316417020694189,5386240,0.053809325802823514,331.11,0.010540361478342674
47.50000000000001,15.968717634677887,1.6763871662318706,275.0,1.7136335372924803e-08,195,-0.0005526562807062873,159.5,0.209619140625,527,0.0007977878833571594,5396480,0.052928417123236295,331.15,0.009650524449898511
50.0,15.96871775984764,1.6867011122405529,302.5000000000002,-8.940696716308593e-09,195,-0.0006140464582131244,181.5,0.20712890625,528,0.0008023607709702673,5406720,0.05200717722804495,334.98,0.010332883561204653
50.0,15.968717527389526,1.6897350661456585,402.5000000000002,-2.0861625671386717e-08,195,-0.000605821027784259,184.0,0.201025390625,529,0.0007674644422337451,5416960,0.05353391934895475,332.94,0.009480185706979682
25.0,15.968706119060517,1.7070845663547516,310.00000000000085,-1.30385160446167e-08,195,-0.0011048746962842415,163.25,0.2986572265625,530,0.0011944829362022346,5427200,0.04717492268026741,326.28,0.005665531779305866
0.0,15.9687169611454,1.7034138903021812,277.5000000000002,-2.9802322387695314e-09,195,-0.0011271083443716635,128.75,0.2798095703125,531,0.0009376964906607554,5437440,0.05166873643619498,316.87,0.0078038844106799845
0.0,15.96871783733368,1.684793519228697,202.50000000000023,-1.564621925354004e-08,195,-0.0005837548000272363,116.0,0.2452880859375,532,0.001003590147965383,5447680,0.050842995537005775,313.72,0.006516017869580537
25.0,15.968716233968735,1.6784238032996655,200.0,-5.215406417846679e-09,195,-0.0009258327354473295,110.5,0.3336669921875,533,0.0013255455637107617,5457920,0.04939863686791403,312.27,0.006333113441974092
25.0,15.96871738433838,1.7219484955072404,227.5000000000002,9.313225746154785e-09,195,-0.0007022745554422727,120.75,0.263134765625,534,0.0010552959551688446,5468160,0.05078926345803743,313.78,0.008579860005556838
25.0,15.96871738433838,1.7146545253694057,227.5000000000002,1.6763806343078613e-08,195,-0.0006094290205510333,121.5,0.2761962890625,535,0.0009565258210443517,5478400,0.052435045538134196,316.53,0.007004289996530133
25.0,15.96871750354767,1.729780151695013,332.5000000000006,1.3411045074462891e-08,195,-0.0007200817963166628,144.25,0.2547119140625,536,0.000974181515903183,5488640,0.05200480874514261,323.75,0.007795068704876939
25.0,15.968717622756959,1.750897067040205,325.0,-1.2665987014770507e-08,195,-0.000902284579933621,136.0,0.3249755859375,537,0.0012418733228855671,5498880,0.05039077003770365,320.66,0.0066760162214450245
25.0,15.968717700242996,1.7529875375330448,402.5000000000002,-1.4901161193847657e-09,195,-0.00047484497936238766,141.75,0.240283203125,538,0.0008772197986075981,5509120,0.053654942331328094,318.56,0.008261055321418099
22.500000000000007,15.96871684193611,1.7349308483302592,305.00000000000045,-8.940696716308593e-09,195,-0.0006718295539030805,127.0,0.294189453125,539,0.001157783397508183,5519360,0.05120365051239385,314.84,0.005991918490690295
0.0,15.968717557191848,1.7202133983373642,305.00000000000045,1.4528632164001465e-08,194,-0.0006847814554930664,132.0,0.2505615234375,540,0.0008476070511790112,5529600,0.0538338889233172,317.65,0.007640011908824818
0.0,15.968717753887177,1.7119968876242637,277.5000000000002,-6.332993507385254e-09,194,-0.0006222304780749254,134.25,0.2504150390625,541,0.0009929971089718491,5539840,0.05422838787306176,318.22,0.008085484077128058
25.0,15.968717640638351,1.700834995508194,377.5000000000002,-1.7136335372924803e-08,194,-0.0007307190739084035,147.25,0.2674072265625,542,0.0010656158706922269,5550080,0.05022175055146101,321.29,0.0078019158836468705
25.0,15.968714165687562,1.7250928543508053,402.5000000000002,-2.3469328880310058e-08,194,-0.0005903097760892706,148.5,0.236279296875,543,0.0009360157726277408,5560320,0.04968869993637,322.49,0.007701314751852806
25.0,15.968717908859253,1.7095978729426862,275.0,-6.332993507385254e-09,194,-0.0010593481332762168,143.0,0.28818359375,544,0.0010466282303440266,5570560,0.05195617279872219,323.41,0.00901091000851011
25.0,15.96871737241745,1.7050629802048207,277.5000000000002,-2.6077032089233397e-09,194,-0.0008452434787614039,151.25,0.30966796875,545,0.0010874562452386272,5580800,0.05557402783471407,327.73,0.008129998864023946
25.0,15.968717831373215,1.6929996483027936,250.0,-1.1920928955078126e-08,194,-0.000596126087475568,143.0,0.22861328125,546,0.0009156259542749013,5591040,0.05139128671123331,324.84,0.00834440389444353
22.500000000000007,15.96871601343155,1.6858780294656754,310.00000000000085,1.7881393432617187e-08,194,-0.0004064047720021335,157.25,0.206396484375,547,0.0007300346799354429,5601280,0.05115634479411498,328.37,0.00719089243293638
25.0,15.968717604875565,1.6989174365997315,402.5000000000002,-3.3900141716003417e-08,194,-0.0005284310620481847,152.25,0.2320068359375,548,0.0008681148556505036,5611520,0.05186523810267542,327.44,0.007471055962923856
25.0,15.968715184926987,1.6809880249202251,300.0,9.313225746154785e-09,194,-0.0005065910299890675,147.0,0.2538330078125,549,0.0010134647640143157,5621760,0.052655336162929854,329.03,0.008047913003903773
25.0,15.968717646598815,1.7200184047222138,250.0,2.6077032089233397e-09,194,-0.0008583515169448219,132.25,0.299267578125,550,0.001152483053581932,5632000,0.049289537210845495,321.0,0.007113963724168571
0.0,15.968716871738433,1.7056229270994663,225.0,4.8428773880004884e-09,194,-0.000777997948898701,122.5,0.2724609375,551,0.001044692169374173,5642240,0.04991239493433061,318.38,0.005716958370635438
0.0,15.968715274333954,1.7022125758230686,225.0,-5.215406417846679e-09,194,-0.0007414689222059679,106.0,0.2955078125,552,0.001082322644276701,5652480,0.04987774118895631,310.54,0.005721241945155953
0.0,15.96871719956398,1.6992270030081271,175.0,7.078051567077636e-09,194,-0.0010869834488403285,95.5,0.3201904296875,553,0.001177161557046702,5662720,0.048729533042816575,311.58,0.006430533288289552
0.0,15.968716984987259,1.6698145963251592,202.50000000000023,1.4901161193847656e-08,194,-0.000875198797439225,102.25,0.290771484375,554,0.0009983346070271183,5672960,0.04936208103779317,316.67,0.0063630374862327695
25.0,15.968717449903489,1.667834424972534,202.50000000000023,-6.332993507385254e-09,194,-0.0007215775751319598,109.75,0.24638671875,555,0.0008213423995499624,5683200,0.05150379290572206,318.77,0.007432212052481191
25.0,15.968717873096466,1.6148697294294834,252.50000000000023,1.080334186553955e-08,194,-0.001011766255760449,128.25,0.256298828125,556,0.0008570658489020389,5693440,0.054142174505709774,324.67,0.00890551129996311
25.0,15.968717789649963,1.6149600252509118,277.5000000000002,-1.1920928955078126e-08,194,-0.0008704570074769436,139.75,0.241259765625,557,0.0009409289172580771,5703680,0.05247474387142761,327.49,0.009050309409394686
47.50000000000001,15.968717581033706,1.6223175272345542,300.0,1.080334186553955e-08,194,-0.0006187437142216367,152.25,0.24501953125,558,0.0007452616378088806,5713920,0.05175800989874252,333.21,0.009538973180042376
25.0,15.968717849254608,1.6425723992288113,302.5000000000002,2.2351741790771484e-09,194,-0.0004598237024765695,163.5,0.1843017578125,559,0.0007002214674855622,5724160,0.05212054543952295,333.88,0.01138114824971126
25.0,15.968717747926712,1.6443609409034252,325.0,-1.1175870895385742e-09,194,-0.000886955279565882,173.5,0.2605224609375,560,0.0008220585376875533,5734400,0.05146815321543485,338.47,0.009527033130143536
25.0,15.96871758699417,1.6525004871189595,327.5000000000002,2.5331974029541015e-08,194,-0.0006719482174958102,176.25,0.25361328125,561,0.0008134912746186274,5744640,0.053103505304829955,333.34,0.009137232159991982
47.50000000000001,15.968717676401138,1.6629838317632675,500.0,-1.1548399925231934e-08,194,-0.0007966398647113237,186.25,0.2650390625,562,0.0008820591737460859,5754880,0.05400077834130027,336.09,0.008094622020507813
25.0,15.968717139959335,1.658232755959034,477.5000000000002,-1.0430812835693359e-08,194,-0.0007237433886984945,176.25,0.2552734375,563,0.0008197985023798537,5765120,0.05125654622800398,332.44,0.008333712351534928
25.0,15.968717485666275,1.657606776803732,450.0,5.960464477539063e-09,194,-0.0006766361308109481,167.75,0.2748779296875,564,0.0009005737696469396,5775360,0.052149349541401956,331.75,0.006843041325100785
25.0,15.968717592954636,1.6632461704313755,275.0,3.7252902984619143e-10,194,-0.0006256634762394242,132.5,0.2480712890625,565,0.000832864638528008,5785600,0.05002600380310087,323.65,0.006694387256038681
25.0,15.968717765808105,1.6341848112642765,277.5000000000002,-2.0489096641540527e-08,194,-0.0007512114359997212,126.0,0.2474609375,566,0.000780805931941586,5795840,0.04903193701132556,320.27,0.008730722934524237
25.0,15.968717581033706,1.6171480536460876,325.0,-4.8428773880004884e-09,194,-0.0008670338582305703,142.5,0.27001953125,567,0.000843093950658158,5806080,0.0506826970788168,325.93,0.008979141749296104
22.500000000000007,15.968717646598815,1.664980099350214,377.5000000000002,-1.862645149230957e-09,194,-0.0004176380047283601,166.0,0.2736083984375,568,0.0009135778972620301,5816320,0.05181793206371617,330.67,0.007316003693267703
0.0,15.968717271089554,1.6749905355274677,250.0,-9.685754776000977e-09,194,-0.0006581192581506911,137.25,0.2720458984375,569,0.0008751111352268027,5826560,0.04924819311984431,320.43,0.006380259118941467
0.0,15.968712818622588,1.6334182307124139,202.50000000000023,-2.9802322387695314e-09,194,-0.0006755754679033998,101.25,0.2850341796875,570,0.000983555840855388,5836800,0.0458937034014444,312.53,0.004491168201400342
0.0,15.968692326545716,1.6791048109531403,150.0,-5.587935447692871e-09,194,-0.00046287581135402435,80.25,0.28232421875,571,0.0010177405495767288,5847040,0.0474719046019502,308.08,0.004618871037791905
0.0,15.96871719956398,1.681242870539427,150.0,-4.097819328308106e-09,194,-0.0005184791287319967,76.25,0.2765625,572,0.0009618061853984728,5857280,0.048352135837963564,307.35,0.005347080822070893
0.0,15.968717694282532,1.6923376068472862,200.0,0.0,194,-0.000716451997141121,95.0,0.284423828125,573,0.0008203391319568709,5867520,0.052347563138511924,308.36,0.008008637735292723
0.0,15.968717497587203,1.6789234451949597,250.0,1.564621925354004e-08,194,-0.0004167533621512121,122.5,0.2432373046875,574,0.000796159466494828,5877760,0.051596884384739736,316.6,0.008314868724119151
25.0,15.968717765808105,1.6960249304771424,325.0,-8.195638656616212e-09,193,-0.000762554008178995,148.25,0.2380615234375,575,0.0007043983343407945,5888000,0.05501294220937949,322.6,0.009439807840681168
25.0,15.968717747926712,1.6626736722886561,275.0,-1.601874828338623e-08,193,-0.0006339359977573622,146.0,0.2554443359375,576,0.0009413557641124726,5898240,0.053873155271999804,317.86,0.009296799918229227
25.0,15.968717700242996,1.6556378439068795,325.0,-1.601874828338623e-08,193,-0.0008917654486140236,157.25,0.2531005859375,577,0.0007229017404966953,5908480,0.05269353721362746,320.11,0.009073105907373247
25.0,15.968717807531357,1.654320241510868,302.5000000000002,-7.450580596923829e-10,193,-0.00044946653724764474,154.0,0.2328125,578,0.0007281630360409963,5918720,0.051391215620863004,322.31,0.008296377855913306
25.0,15.968717563152314,1.6461769849061967,302.5000000000002,-2.6077032089233397e-09,193,-0.0010725079442636342,158.0,0.3045166015625,579,0.0009278924411148636,5928960,0.05268391816958891,330.03,0.007753152863824653
25.0,15.968717789649963,1.6501058682799339,275.0,-7.450580596923829e-10,193,-0.0007713909682934173,143.5,0.252490234375,580,0.0008062757323216374,5939200,0.0565065325891565,328.72,0.010050010863051285
25.0,15.968717628717423,1.683033262938261,277.5000000000002,-1.0058283805847169e-08,193,-0.00085397498733073,159.25,0.2447998046875,581,0.0007607920079863107,5949440,0.0511271183722562,332.03,0.010285177480545827
47.50000000000001,15.968717741966248,1.6879956379532814,360.0000000000009,-8.940696716308593e-09,193,-0.00048746844913694076,191.5,0.210693359375,582,0.0006212948731910472,5959680,0.05472810305534324,344.09,0.012116522727592383
50.0,15.96871766448021,1.6825541980564593,382.5000000000007,-1.862645149230957e-08,193,-0.0003874684563925257,206.0,0.1661865234375,583,0.0005491004835320723,5969920,0.052134314570313034,348.68,0.012409260259300937
50.0,15.968717700242996,1.6746420592069626,452.50000000000017,-3.7252902984619143e-10,193,-0.0012157933313574176,222.5,0.269091796875,584,0.0007721655167188147,5980160,0.05695937798655417,357.32,0.011130556611169596
50.0,15.968717861175538,1.6773504979908467,405.00000000000045,1.3411045074462891e-08,193,-0.0007240065518999472,203.5,0.26875,585,0.0007998927436176472,5990400,0.054599725426344836,351.17,0.009532216305524343
25.0,15.968717801570893,1.6880975238978864,405.00000000000045,-1.2293457984924316e-08,193,-0.0007919826297438703,199.0,0.258935546875,586,0.000727258308344858,6000640,0.053729075769613464,345.46,0.009158454628413892
25.0,15.968717676401138,1.695781970769167,377.5000000000002,-4.8428773880004884e-09,193,-0.0005631573585560545,186.25,0.2132080078125,587,0.0006783952679967342,6010880,0.05344355059315405,333.69,0.01071682244855765
25.0,15.968717849254608,1.6877961911261081,480.00000000000045,1.862645149230957e-09,193,-0.0007565686599264154,193.25,0.2709228515625,588,0.0007960565039894618,6021120,0.055746981091319016,329.6,0.010878734142534086
47.50000000000001,15.968717640638351,1.6952571637928486,480.00000000000045,-8.940696716308593e-09,193,-0.0002860414700990077,189.0,0.1725341796875,589,0.0004952333722613389,6031360,0.052952746605807656,329.25,0.008875122775498312
25.0,15.968717676401138,1.686850728839636,425.0,-8.568167686462402e-09,193,-0.000992770063385251,173.0,0.2697509765625,590,0.0007978074072468644,6041600,0.05467606106972608,330.38,0.008773466804632335
25.0,15.968717682361603,1.6934311866760254,325.0,1.080334186553955e-08,193,-0.000650659910752438,162.25,0.2480224609375,591,0.0007611063393710537,6051840,0.052914668151098666,330.53,0.008164382305767503
25.0,15.968717533349992,1.6873271651566029,277.5000000000002,-1.862645149230957e-08,193,-0.0007390810107608559,144.5,0.2932373046875,592,0.0009035137156445216,6062080,0.04903309636240496,328.97,0.0074398615851350765
25.0,15.968717634677887,1.6964958608150482,275.0,1.3783574104309083e-08,193,-0.0005269855686492519,134.25,0.2370849609375,593,0.0007141014715415395,6072320,0.05390412443003597,323.77,0.007964841450848326
25.0,15.968717366456985,1.7248892322182656,225.0,1.7136335372924803e-08,193,-0.00040452385692333335,123.75,0.260595703125,594,0.0007752082497574974,6082560,0.052737490895501726,321.62,0.006530765636307478
0.0,15.96871750354767,1.7437699913978577,225.0,-3.3527612686157227e-09,193,-0.0003727218056155834,119.25,0.2760498046875,595,0.0009140337442843816,6092800,0.051151008025485986,318.12,0.007000966331634118
22.500000000000007,15.968717801570893,1.758773772418499,225.0,-6.332993507385254e-09,193,-0.0006597119336220203,124.0,0.2527587890625,596,0.0006919444259892771,6103040,0.05339901093418339,322.11,0.008240894367918371
25.0,15.968717527389526,1.7635278016328813,250.0,-3.725290298461914e-09,193,-0.0007384119584457949,130.75,0.271484375,597,0.0008422333687462924,6113280,0.05289048452971419,324.58,0.00820194823854763
25.0,15.968717622756959,1.7659089520573616,275.0,-1.862645149230957e-09,193,-0.0005125277009938145,145.0,0.234228515625,598,0.0006025210490548716,6123520,0.05492786451455389,328.94,0.010631191770153236
25.0,15.968717533349992,1.7679813601076604,327.5000000000002,1.4156103134155273e-08,193,-0.0005225516142672859,162.5,0.249609375,599,0.0007948444059437066,6133760,0.05354056637312336,337.67,0.00858472052768775
25.0,15.968716752529144,1.7791095979511737,412.5000000000011,-1.601874828338623e-08,193,-0.0009247357975255,174.75,0.291796875,600,0.0007816673100847993,6144000,0.05400530380260967,335.6,0.008489038782772695
25.0,15.968717670440673,1.765442244708538,332.5000000000006,5.215406417846679e-09,193,-0.00060491552867461,153.0,0.2359130859375,601,0.0007511871914658741,6154240,0.05227118053216088,327.79,0.007513561569976446
25.0,15.968714064359665,1.7438840128481388,250.0,0.0,193,-0.00039209766255225985,125.75,0.26875,602,0.0007346512502692804,6164480,0.05355965687607851,316.22,0.006133994793179909
25.0,15.968716025352478,1.7144138753414153,200.0,-1.0430812835693359e-08,193,-0.0006832830957137048,103.25,0.2891845703125,603,0.0007718492452767123,6174720,0.047934078011519096,312.91,0.0051358171409333405
25.0,15.968717014789581,1.6694767981767655,225.0,1.080334186553955e-08,193,-0.0006257915643800516,107.0,0.25048828125,604,0.0006760456666256686,6184960,0.05060459721373197,312.9,0.0069619126673842405
25.0,15.968716913461686,1.6874806433916092,200.0,-1.1175870895385742e-09,193,-0.00047805316407902867,95.0,0.2687255859375,605,0.0007410242806002998,6195200,0.04774323400335686,308.86,0.0057167112663023545
25.0,15.96871750354767,1.7079221881926059,200.0,0.0,193,-0.00039749639181536623,108.75,0.234912109375,606,0.00070784601451237,6205440,0.052787765000217333,311.75,0.006879195041210551
0.0,15.968716490268708,1.6679022036492825,200.0,-9.685754776000977e-09,193,-0.0006425945441151271,91.75,0.2423583984375,607,0.0006224997599929338,6215680,0.04664283502371741,306.57,0.004705190704623874
0.0,15.968717581033706,1.6729434981942177,227.5000000000002,2.2351741790771484e-09,193,-0.0006400082536856643,108.0,0.272216796875,608,0.0007590810329418218,6225920,0.04979188533054322,312.87,0.006787417052055389
0.0,15.968716937303544,1.7153668977320193,202.50000000000023,-5.215406417846679e-09,192,-0.0005605429900242598,94.75,0.28017578125,609,0.0006776929132115584,6236160,0.0514889939789558,307.19,0.006738934995030377
0.0,15.968717151880265,1.7490309461951257,300.0,2.9802322387695314e-09,192,-0.00038285083865048365,119.25,0.2330078125,610,0.0006274687890396536,6246400,0.051517037327777945,313.42,0.006685699477384332
0.0,15.968694078922272,1.7531738355755806,255.00000000000043,-7.82310962677002e-09,192,-0.0005508900476343115,113.25,0.2574951171875,611,0.0006285839898666268,6256640,0.05180790317740706,310.37,0.006254936814869438
0.0,15.968717873096466,1.7754876494407654,250.0,-1.7508864402770997e-08,192,-0.0005037832019297639,121.0,0.269287109375,612,0.0007392468605452507,6266880,0.05303501359946703,313.92,0.008499728486640379
25.0,15.968717288970947,1.7577565468847751,275.0,-3.166496753692627e-08,192,-0.0007155097620852758,125.75,0.2600830078125,613,0.0006731592976848333,6277120,0.051916829573965054,316.37,0.008656915386563924
25.0,15.968717569112778,1.727828001230955,300.0,4.097819328308106e-09,192,-0.00045490317952499024,150.0,0.21748046875,614,0.0006051753887490463,6287360,0.04987250323654832,320.81,0.007848049506992538
25.0,15.968717747926712,1.7164250008761883,380.00000000000045,-7.82310962677002e-09,192,-0.0005707542779418873,144.25,0.29033203125,615,0.0007077545680999719,6297600,0.052746650468068625,318.92,0.006913064549371484
0.0,15.968717360496521,1.7062487103044988,285.00000000000085,-2.1979212760925294e-08,192,-0.0007636511487362441,132.5,0.332421875,616,0.0008936134012401453,6307840,0.05165139293931074,316.23,0.007319258216512026
0.0,15.968717753887177,1.6990502133965493,275.0,1.1175870895385742e-08,192,-0.0005761095490015578,123.25,0.23623046875,617,0.0006874115608070496,6318080,0.04975869261871545,316.4,0.00738257784905727
25.0,15.968717581033706,1.687637423723936,252.50000000000023,3.7252902984619143e-10,192,-0.0005317766113876133,131.0,0.245703125,618,0.0006341617553971446,6328320,0.049951612937262926,320.54,0.007161555711354595
25.0,15.96871703863144,1.6838420994579792,275.0,-3.3527612686157227e-09,192,-0.0009434909799892921,133.0,0.314404296875,619,0.0008220797146108793,6338560,0.047484224665185946,320.59,0.006502220155834948
22.500000000000007,15.968704229593277,1.64957814514637,205.00000000000043,-8.940696716308593e-09,192,-0.0005721135565181612,110.5,0.258154296875,620,0.0007732552404888793,6348800,0.04675286342655232,313.84,0.004775389915270978
0.0,15.968707799911499,1.5974077209830284,200.0,-9.685754776000977e-09,192,-0.0005579433227467234,91.5,0.26484375,621,0.0007057818602589805,6359040,0.04757729294048461,303.75,0.0049114152174922765
0.0,15.968716281652451,1.5780881971120835,200.0,7.450580596923829e-10,192,-0.0006957856370718218,89.25,0.2325927734375,622,0.0007302651101127822,6369280,0.043318040927878776,303.72,0.005847808433816226
0.0,15.96871476173401,1.570211225003004,177.50000000000023,-5.960464477539063e-09,192,-0.00038493559768539856,88.0,0.281298828125,623,0.0008804760319236493,6379520,0.04776621882294194,303.18,0.005000173365601768
0.0,15.96871709227562,1.5498353771865367,175.0,-1.1175870895385742e-08,192,-0.000637172069400549,81.5,0.2261962890625,624,0.0005906220262232864,6389760,0.041021720861205334,302.26,0.004466878169466781
0.0,15.96871708035469,1.5567307129502297,127.50000000000021,-9.685754776000977e-09,192,-0.0006471692635386716,66.75,0.3111328125,625,0.0008339233310181271,6400000,0.047401380593790246,295.95,0.005019726567661564
0.0,15.968716752529144,1.5464347280561923,127.50000000000021,-9.685754776000977e-09,192,-0.000593364972883137,68.25,0.286669921875,626,0.0007508463775309337,6410240,0.04570083408716056,297.16,0.004768837465439902
0.0,15.968715125322342,1.5802043341100216,175.0,4.470348358154297e-09,192,-0.0006151122492155991,73.25,0.2908203125,627,0.0007681298393833913,6420480,0.04606023211503211,299.0,0.004749383506116089
0.0,15.968712252378463,1.6063875354826451,125.0,7.450580596923829e-10,192,-0.0005405835256169667,62.0,0.293310546875,628,0.0008787892826575217,6430720,0.043889652233636355,297.87,0.0038060394040996927
0.0,15.968684411048889,1.6038712665438652,125.0,3.725290298461914e-09,192,-0.0006519563525216654,58.25,0.3283447265625,629,0.000948926074285339,6440960,0.04218616633417141,295.36,0.003468638482050057
0.0,15.968712466955186,1.6039748422801494,125.0,3.7252902984619143e-10,192,-0.0006654939919826574,54.75,0.2892578125,630,0.0008108611484658468,6451200,0.0466955003818534,295.05,0.004373881011750314
0.0,15.968705970048905,1.6030039444565773,125.0,-1.1175870895385742e-08,192,-0.0003408009273698553,57.75,0.2998291015625,631,0.0008150353631364738,6461440,0.04347638067865348,292.29,0.0036310286663798763
0.0,15.968706315755844,1.5825904801487922,102.50000000000021,4.470348358154297e-09,192,-0.00047469988057855515,54.5,0.243798828125,632,0.0005920646539010477,6471680,0.04312006991292382,289.63,0.0035758559108050036
0.0,15.968714481592178,1.588464054465294,100.0,4.8428773880004884e-09,192,-0.00016680422995705158,55.25,0.2092041015625,633,0.0006225583728962647,6481920,0.043703234924570074,290.64,0.004155231292104844
0.0,15.968714714050293,1.6089312933385371,125.0,-5.215406417846679e-09,192,-0.0003618354403442936,53.5,0.298876953125,634,0.0008296203761869236,6492160,0.044236292306305915,296.44,0.0037979654601372204
0.0,15.968706637620926,1.6239716321229936,125.0,9.313225746154785e-09,192,-0.0006329966941848397,53.5,0.347021484375,635,0.0008104680665155684,6502400,0.04649477957637696,298.68,0.0037646713607607297
0.0,15.96871446967125,1.6757244795560837,125.0,-4.8428773880004884e-09,192,-0.0003842881684249733,62.0,0.302197265625,636,0.0009324963857920921,6512640,0.0510185894634884,298.84,0.005379852052226397
0.0,15.968717730045318,1.7181667365133761,152.50000000000023,-1.601874828338623e-08,192,-0.0005263105314952555,89.5,0.291015625,637,0.0007412459612424982,6522880,0.050325929554696856,303.59,0.007012987901362067
0.0,15.968713837862015,1.7225565254688262,175.0,3.7252902984619143e-10,192,-0.0003262310261561652,92.75,0.2625,638,0.0007208543880103946,6533120,0.04725679827992069,306.23,0.00431081126583166
0.0,15.968713790178299,1.7200046636164188,175.0,5.960464477539063e-09,192,-0.0005504458573341253,87.0,0.2775390625,639,0.0007388227566110572,6543360,0.048691325152221326,305.95,0.0047659575792977195
0.0,15.968704515695572,1.724614455550909,175.0,-1.4901161193847657e-09,192,-0.0006175648621137952,71.75,0.3138916015625,640,0.0008898090113461876,6553600,0.04697474332993,305.7,0.0061723933018939196
0.0,15.968717098236084,1.7310812540352345,152.50000000000023,-2.123415470123291e-08,192,-0.0005184234232729068,76.0,0.3214599609375,641,0.0006945221872740603,6563840,0.04995025622679503,305.85,0.005315002238160105
0.0,15.968717753887177,1.7511037848889828,200.0,7.450580596923828e-09,192,-0.0006673842057352885,93.75,0.3101806640625,642,0.0007841034198150965,6574080,0.04967153628518256,314.2,0.006097247883008095
0.0,15.968717485666275,1.7507365554571153,177.50000000000023,-7.450580596923829e-10,192,-0.0006092357776651625,95.75,0.2859375,643,0.0006306684567505272,6584320,0.05232719745438691,314.26,0.007080616105122317
25.0,15.968717634677887,1.7431563518941402,227.5000000000002,3.725290298461914e-09,192,-0.0006402062477718573,121.5,0.2882080078125,644,0.0007285362946987562,6594560,0.05242676879446034,324.45,0.007079612530833401
