frames,grad_norm,policy_loss,value_loss,epoch_idx,fps,P09:episode_rewards,policy_entropy,episode_length,explained_variance,PMM:episode_rewards,P01:episode_rewards,advantage_norm
5640000,0.9874643714594158,-0.027354464867385103,0.0710448227962479,705,207,262.0,1.0070585000514984,1476.06,0.6341697293519973,154.97,63.8,2.7020478600263598
5648000,0.9995593808116284,-0.029270559239230352,0.07618602132890373,706,207,256.50000000000006,0.9612105059623718,1485.19,0.5764391905069352,150.69,61.900000000000006,2.8502977073192595
5656000,1.4042192974102097,-0.014782744417898357,0.10510034833103418,707,207,263.0000000000001,1.0091566663980485,1486.23,0.5741081756353378,152.92,63.8,3.461952303647995
5664000,1.1750011412637908,-0.02129429775523022,0.0793260634271428,708,207,274.1,1.0121893388032914,1498.77,0.6074289417266846,157.01,64.9,3.091004192829132
5672000,1.10281796860234,-0.025337928825756535,0.06796107455622405,709,207,272.20000000000005,1.0000145816802979,1480.19,0.6666942662000657,151.83,63.8,2.7579561746120453
5680000,0.9861095850984224,-0.015261317779659294,0.0619711901107803,710,207,272.20000000000005,1.0272603034973145,1484.45,0.6644784551858902,151.89,63.8,2.5639662098884584
5688000,0.9793157772388242,-0.017645702149347926,0.06404552922118455,711,207,262.1000000000001,0.9971357697248459,1474.54,0.5959264194965362,149.69,63.8,2.6748321068286898
5696000,1.179179587087307,-0.029959936435043345,0.09704549862770363,712,207,261.0,0.9993380373716354,1475.34,0.509080325961113,148.9,64.9,3.2308657705783843
5704000,0.6806901766488829,-0.013086757140699774,0.03432325014844537,713,207,261.0,0.9770627278089523,1490.83,0.6911194205284119,149.84,65.8,2.02526634812355
5712000,1.1821254898218856,-0.007320629533787724,0.07982004796620458,714,207,262.1000000000001,0.9388353830575943,1500.69,0.5860581314563751,150.11,65.8,3.054730007648468
5720000,1.4340132950702529,-0.016982116147410124,0.08904328672215342,715,207,262.1000000000001,0.9600150418281556,1502.28,0.739535545706749,155.18,65.8,3.2258689326047896
5728000,1.045399942144486,-0.018287289076688466,0.059487298978492614,716,207,272.20000000000005,0.9446010440587997,1506.91,0.7171609312295913,158.9,66.0,2.6708122843503954
5736000,1.0581531292934543,-0.003854233503807336,0.0814628254249692,717,207,272.20000000000005,0.9724592119455338,1506.88,0.5638006430864334,157.65,66.0,3.115916839838028
5744000,1.11635048044841,-0.013862811745493673,0.0785961387725547,718,207,274.50000000000006,0.9832308256626129,1509.0,0.6000257760286332,158.93,66.9,3.1234231078624726
5752000,1.2513332256726764,-0.014959567689802498,0.07859551379922777,719,207,274.50000000000006,0.9784855651855469,1511.31,0.6749996614456176,155.79,66.9,2.8243027716875075
5760000,0.6011102557706457,-0.01118532795109786,0.04174674203619361,720,207,279.20000000000005,0.9996979749202728,1510.62,0.7100140702724457,158.01,66.9,2.098670887351036
5768000,1.6180932136238682,-0.03388119450362865,0.13393906467594208,721,207,281.0,1.006034741997719,1528.68,0.702466521859169,163.63,77.4,3.909409247636795
5776000,1.671378103488395,-0.030637876857363154,0.12681164651177823,722,207,281.0,1.0192192578315735,1541.27,0.5738738554716111,168.85,81.6,3.344729820489883
5784000,0.8336296270748663,-0.018803753041138408,0.04955208498984575,723,206,281.0,1.0091089171171188,1555.48,0.6805242466926574,171.41,82.0,2.3135076582431795
5792000,1.4631267916493929,-0.019630390612292103,0.10272736760322004,724,206,279.20000000000005,0.991656796336174,1546.58,0.5473044180870056,170.52,86.5,3.4415377259254454
5800000,1.1343071973234309,-0.004238329852523748,0.07507163954433053,725,206,279.20000000000005,1.001902517080307,1546.64,0.6773049628734589,172.6,90.60000000000001,2.8329640144109725
5808000,0.8801032555483197,-0.019154174578143283,0.0629827532498166,726,206,278.1,1.013469913005829,1539.31,0.6376733934879303,169.36,90.8,2.702693645954132
5816000,1.2000641528545497,-0.02874603592335916,0.08545702649280429,727,206,274.3,1.0031102991104126,1539.34,0.6737474888563156,167.26,90.8,3.015673810839653
5824000,0.887873876866347,-0.020939214901445666,0.06112392607145011,728,206,277.1,1.0139204335212708,1540.18,0.6260159307718277,167.67,90.8,2.6677091336250305
5832000,0.7985140419310539,-0.013875314478209475,0.05408120675943792,729,206,277.1,1.0017185640335082,1549.24,0.6655557143688202,167.97,95.5,2.4036362957954407
5840000,2.0056273701619975,-0.02971165073220618,0.14589222591137513,730,206,277.1,0.9523849529027939,1565.02,0.5168170934915542,171.58,97.8,3.92914392888546
5848000,0.912099571839816,-0.01398595942358952,0.04574288866482675,731,206,277.0,1.0164307689666747,1534.32,0.6018239223957061,164.19,82.9,2.303819563984871
5856000,0.7446876687999994,-0.023739073885371907,0.049352544001303615,732,206,277.0,1.000128054022789,1506.21,0.6517768365144729,159.6,76.8,2.331526286005974
5864000,0.827995242111511,-0.008482057092696777,0.05199831152800471,733,206,274.3,1.016282831430435,1496.6,0.6108685868978501,154.63,69.5,2.51633306145668
5872000,2.314639865398625,-0.04133880962850526,0.1808428970957175,734,206,225.70000000000005,0.8902696590125561,1280.15,-0.41420927703380583,117.13,5.0,4.29120796918869
5880000,1.0220938041051761,-0.004384282714672736,0.0421411748137325,735,206,198.80000000000007,1.0753710550069808,969.7,0.15651973247528075,79.31,0.9000000000000004,2.401672370433807
5888000,0.5033693104091412,-0.005384072030428797,0.028820293061435222,736,206,198.80000000000007,1.0202208971977234,963.67,0.7155175113677978,78.65,0.9000000000000004,1.7826574003696443
5896000,0.8603316348911888,-0.03099656695878366,0.0567212211061269,737,206,108.20000000000002,0.9780289107561111,745.41,0.16285959899425506,45.08,0.0,2.531710234284401
5904000,0.5283020498178995,-0.007805049995804439,0.024185049238149077,738,206,86.50000000000004,1.0711436253786086,609.17,0.6387211102247238,32.54,0.0,1.7519761943817138
5912000,0.686909032955931,-0.011728087955270894,0.05175216685049236,739,206,86.50000000000004,1.0392781955003738,602.96,0.6637919396162033,32.1,0.0,2.3660932713747025
5920000,0.9118191723698149,-0.021376825181941967,0.06461547798011452,740,206,84.10000000000001,1.050540742278099,604.56,0.6614967781305313,34.09,0.0,2.7350422966480257
5928000,0.8222735397606129,-0.01830166657222435,0.05104432246647775,741,206,84.10000000000001,1.023261680006981,606.06,0.6678401905298234,33.84,0.0,2.354253131747246
5936000,1.1825830065011953,-0.03607389052340295,0.08327098702080547,742,206,86.50000000000004,1.095555168390274,639.62,0.3847160291671753,38.3,0.0,3.1712455904483794
5944000,0.8492803440866665,-0.013244221174863924,0.03965332350693643,743,206,91.10000000000001,1.1384298151731491,676.71,0.6119052821397781,40.29,0.0,2.318462538719177
5952000,0.5449477023946627,-0.0038337387901265173,0.02570328513160348,744,206,91.10000000000001,1.0436119937896728,698.96,0.7058949249982834,41.58,0.0,1.8609162807464599
5960000,1.0461808620525364,-0.024520778538426383,0.0885736923199147,745,206,96.30000000000003,0.9876307111978531,754.71,0.6674374938011169,46.12,0.0,2.7556487840414046
5968000,1.116898423600671,-0.023911387366479176,0.07771595903672278,746,206,110.1000000000001,1.0242183828353881,854.62,0.6451566135883331,55.11,0.9000000000000004,2.847468031644821
5976000,1.0909189266796928,-0.02286270736163715,0.07981542153749616,747,206,129.00000000000009,1.0356507343053818,884.93,0.6457751172780991,60.49,0.9000000000000004,3.0061250960826875
5984000,1.0888442606441076,-0.018836319289985113,0.09384478442836552,748,206,153.00000000000009,1.0231808173656463,910.67,0.6323207175731659,65.65,0.9000000000000004,3.0003753125667574
5992000,1.5230052995402306,-0.02993171614012681,0.08758671382442117,749,206,187.30000000000013,1.0926774603128433,963.86,0.14934036493301392,72.65,1.9000000000000004,3.225275001525879
6000000,0.5710101133234896,-0.00728162727689778,0.027670929746236653,750,206,187.30000000000013,1.0850489276647568,983.88,0.7429484558105469,73.24,2.9000000000000004,1.7901533317565919
6008000,0.6835985695209383,-0.0024116806504571285,0.04136055485345423,751,206,187.30000000000013,1.044220072031021,1012.25,0.77878546833992,74.63,3.0,2.042087254524231
6016000,1.170343820309005,-0.018616820365423337,0.07427056554704904,752,206,187.30000000000013,1.0668446344137192,1046.42,0.6062136751413345,76.77,3.0,2.8664498281478883
6024000,1.9273037466818896,-0.038700849851593375,0.24603076479397715,753,206,199.60000000000008,1.0959351658821106,1052.46,0.6546030294895172,81.95,3.0,4.093725891113281
6032000,1.2942563393159967,-0.010383545031072573,0.09450900876196101,754,206,187.30000000000013,1.0702628320455552,1023.34,0.6662483149766922,77.97,3.0,2.8794160038232803
6040000,0.6964916606887799,-0.024083511794451624,0.047621259191073476,755,206,177.90000000000006,1.0513825929164886,1034.26,0.688305766582489,76.19,3.0,2.234620856642723
6048000,1.0490735879650113,-0.03039505928871222,0.07667110784910619,756,206,187.00000000000009,1.0341504842042923,1048.06,0.6628708100318909,79.43,3.9000000000000004,2.8487862652540206
6056000,1.5902126159203827,-0.010237656455592515,0.16277981351595372,757,206,196.3,1.0265943491458893,1115.37,0.6014243000745774,87.74,9.9,3.6959304112195968
6064000,1.504579898740943,0.005274335690337466,0.1284655403252691,758,206,207.80000000000007,0.966649289727211,1155.77,0.7056062191724777,96.8,10.0,3.487734662294388
6072000,1.1478223439977706,-0.008391382313711802,0.0812519649323076,759,206,227.60000000000008,0.9929630726575851,1174.25,0.7291954010725021,104.19,10.0,2.9155028367042544
6080000,1.8380007734032497,-0.04058496557496255,0.15894818397704513,760,206,233.0,1.0101170533895492,1188.56,0.5501091587543487,108.28,10.0,4.035546945333481
6088000,1.844022688318025,-0.02015702378761489,0.15097712630871685,761,206,238.2000000000001,0.9943787002563477,1194.1,0.6498059612512589,112.58,10.0,4.129977502226829
6096000,0.8333174697875867,-0.022468766803212928,0.05242268899921328,762,206,238.2000000000001,1.0216111260652543,1188.97,0.6808705300092697,113.9,10.0,2.312256538271904
6104000,0.8398129310832652,-0.005278847947338363,0.0683402043627575,763,206,238.2000000000001,0.9993782722949982,1191.33,0.6601165980100632,114.65,10.0,2.7968986183404922
6112000,2.1720210860120783,-0.01778046480147168,0.19512371635064482,764,206,249.2,0.9719199800491333,1209.8,0.7266536939144135,119.27,10.0,4.557244824171066
6120000,0.8533944811173031,-0.023610186682781205,0.0448119861073792,765,206,251.80000000000007,1.02163283765316,1256.88,0.7026307028532028,127.99,20.6,2.2279246121644976
6128000,0.8645697146696275,-0.017901226973626762,0.07031585345976055,766,206,259.1,0.9885000115633011,1276.88,0.7034712904691696,133.3,24.6,2.775542114973068
6136000,1.5772484051027318,-0.010800125232999563,0.1321087423618883,767,206,264.20000000000016,0.9543896490335464,1366.93,0.7431428551673889,148.29,39.0,3.9679720973968506
6144000,0.9183665137839455,-0.003430582892615348,0.06143523678183556,768,206,264.20000000000016,0.9714855128526687,1396.13,0.6840151226520539,153.05,43.7,2.5265731620788574
6152000,3.6987586801439507,-0.061314170074183494,0.3612217859365046,769,206,264.20000000000016,0.7991160836070776,1256.79,0.44214237451553345,140.63,9.400000000000002,5.751848801374435
6160000,0.603427529649907,-0.00950336482259445,0.028727265023626387,770,206,264.20000000000016,1.035358229279518,1227.19,0.6892363518476486,138.94,8.500000000000002,1.8747348660230636
6168000,0.6941711228568245,-0.01253166630049236,0.04859029946383089,771,206,264.20000000000016,1.0055948096513747,1211.6,0.6353914916515351,135.27,8.500000000000002,2.3543297070264817
6176000,0.701361753679342,-0.013486172810662538,0.04511342529673129,772,206,264.20000000000016,1.0354613661766052,1216.95,0.6662662082910538,131.97,8.500000000000002,2.2560214793682096
6184000,0.615597538711858,-0.007671086812915746,0.0384124390874058,773,206,260.20000000000005,0.985987377166748,1225.08,0.6069942075014114,130.74,8.500000000000002,2.135256975889206
6192000,1.6066449334747313,-0.020974883640592454,0.10251088500488549,774,206,251.40000000000003,0.9158444687724113,1063.38,-0.1844652408361435,99.48,0.9000000000000004,3.4750136029720307
6200000,0.6154340902544243,-0.00980560907846666,0.02778630090877414,775,206,251.40000000000003,1.0648449850082398,994.59,0.6833422499895095,91.62,0.0,1.8156236499547957
6208000,0.6053667758616434,-0.007222563484683633,0.04472461343742907,776,206,241.10000000000008,1.0566158884763717,973.15,0.7218300688266754,86.74,0.0,2.131264684200287
6216000,1.0429221840482135,-0.024082931833545443,0.07519571678247303,777,206,236.40000000000003,1.0253084456920625,960.92,0.6908519768714905,82.0,0.0,2.8091409713029862
6224000,1.923322082972138,-0.01273289397242479,0.21270966469775884,778,206,208.60000000000005,0.9946843609213829,973.55,0.4925071340799332,78.93,0.0,4.032951362729072
6232000,1.2830678158047375,-0.03364043519293773,0.056791106602177024,779,206,172.20000000000002,0.516898272074759,750.46,0.1528911006450653,51.63,0.0,2.711154036521912
6240000,0.9341062117958613,-0.008874451825104188,0.05093829976860434,780,206,79.1000000000001,1.0014880353212356,563.86,0.6337942123413086,31.62,0.0,2.482147192358971
6248000,0.6822187275429683,-0.013850976275862195,0.041942113377153874,781,206,79.1000000000001,1.0328230953216553,556.41,0.6312597525119782,31.31,0.0,2.145479113459587
6256000,0.8221560567633652,-0.01937938909395598,0.053828865154646334,782,206,91.10000000000001,1.027701227068901,576.86,0.6883628767728805,32.42,0.0,2.442192825078964
6264000,1.1157287919690164,-0.011905128404905554,0.059694109517149624,783,206,119.2000000000001,1.0224526584148408,625.45,0.6581523215770722,38.56,0.0,2.595305184721947
6272000,1.245267485306204,-0.013582913306599949,0.08350251030642539,784,206,172.10000000000002,1.0155602145195006,683.39,0.6744600284099579,46.74,0.0,2.702654753923416
6280000,0.992265386070211,-0.023162552689900622,0.07618642541114241,785,206,173.1,0.999873006939888,768.38,0.663726521730423,55.85,0.0,3.040664962530136
6288000,0.9877296024837946,-0.011884277192584704,0.06287891888990998,786,206,199.00000000000009,1.027342113852501,793.68,0.6655228906869888,62.9,0.0,2.706821346879005
6296000,0.7838989965691552,-0.021230755996657535,0.055437345993705096,787,206,199.00000000000009,1.0249080336093903,810.12,0.6306944012641906,67.29,0.0,2.463566673398018
6304000,1.3390381558124007,-0.01867556154495105,0.10380675208289177,788,206,197.0,1.0307919484376908,807.79,0.6500481915473938,67.54,0.0,3.4619411784410477
6312000,0.8629447014267722,-0.0169847422404564,0.05978727156296373,789,206,210.1000000000002,1.005918825864792,835.55,0.7130688148736953,73.68,0.0,2.4274248242378236
6320000,1.181471030179733,-0.009103360804729163,0.0889054268784821,790,206,229.1,1.027548919916153,879.7,0.6551831299066544,80.77,0.0,3.1693459832668305
6328000,0.9883206798353933,-0.012689853603951633,0.06561334427911789,791,206,229.1,1.0061294740438462,902.2,0.6687491244077682,84.4,0.0,2.661928209066391
6336000,1.3924091315505585,-0.02283557468734216,0.11371004512067884,792,205,237.50000000000003,1.0011872071027756,1012.85,0.5318193989992142,99.79,0.0,3.6954564875364304
6344000,0.8116533282894506,-0.021976150429109113,0.05297616661526263,793,206,242.0,1.0143660271167756,1069.98,0.7130749982595443,108.41,0.0,2.4507554358243944
6352000,0.987689954410043,-0.011769798696623184,0.06623616938944905,794,205,243.90000000000015,1.0085792011022567,1118.73,0.5940166276693344,115.17,0.0,2.8242442655563353
6360000,1.4923058868346704,-0.03386869350564666,0.11368292999919503,795,206,243.90000000000015,1.0417719322443009,1246.74,0.5982463210821152,128.38,0.0,3.5237582790851594
6368000,0.7953832021855421,-0.01022608356521232,0.03922475657425821,796,206,243.90000000000015,1.0223973572254181,1286.18,0.6951864123344421,134.04,0.0,2.1577025020122527
6376000,0.888833777828775,-0.012580369632923976,0.04720225879456848,797,206,243.90000000000015,1.0521735125780105,1343.98,0.6139341515302658,137.73,22.000000000000007,2.3718004977703093
6384000,0.7278778718304736,-0.016463852078304628,0.046155149494297804,798,206,243.90000000000015,1.0167909806966782,1437.15,0.6389717745780945,144.76,45.7,2.2241457653045655
6392000,0.7332169313976857,-0.01805395739909727,0.049400111744180325,799,206,243.90000000000015,1.0144238770008087,1451.79,0.6397853207588196,145.76,49.599999999999994,2.442198807001114
6400000,1.137929048254371,-0.017341042171174194,0.08307830173056573,800,206,261.0,0.9949575161933899,1495.62,0.6903938025236129,154.92,61.900000000000006,3.198709601163864
6408000,1.4720882552944996,-0.0036625378468306737,0.1134735011216253,801,206,261.1,0.9932116574048996,1503.77,0.6751638156175613,161.12,61.900000000000006,3.5220907843112945
6416000,0.8124875497024007,-0.009966222541988827,0.04417237661778927,802,206,243.90000000000015,1.0351034885644912,1489.33,0.6800619602203369,157.48,60.5,2.323885220885277
6424000,1.7421740919680158,-0.0227701947116293,0.12989924926310778,803,206,261.0,0.9928669989109039,1495.52,0.5705172431468963,162.41,61.900000000000006,3.927291598320007
6432000,1.577506799487931,-0.03072510434925789,0.1282184709329158,804,206,243.10000000000008,0.983838130235672,1500.23,0.6927641403675079,163.51,70.10000000000001,3.790581691265106
6440000,0.9600660838633407,-0.02685835247801151,0.06074654095806181,805,206,253.80000000000007,1.013785195350647,1484.63,0.6603296101093292,161.47,61.900000000000006,2.5687647622823717
6448000,0.8817232192284555,-0.00700862224388402,0.05344895272050053,806,206,253.80000000000007,1.0226404148340225,1488.61,0.6621943068504333,161.65,61.900000000000006,2.5196846359968186
6456000,1.1528695487642033,-0.01652175805415027,0.09178510041441769,807,206,242.0,0.9982492351531982,1488.28,0.5863504314422607,158.66,61.900000000000006,3.2949127465486527
6464000,0.9629036797299662,-0.023385105826891957,0.06300861805677414,808,206,241.50000000000003,1.0099251943826675,1481.34,0.7332308727502823,157.59,61.900000000000006,2.6727235090732573
6472000,0.9067359097293024,-0.01754978039651178,0.07005078495014459,809,206,241.50000000000003,0.9820925563573837,1493.42,0.7092071807384491,158.94,70.10000000000001,2.787573689818382
6480000,1.4459747314499096,-0.02237783687422052,0.12666103408671917,810,206,246.0,0.9628947824239731,1480.08,0.6711905038356781,156.12,61.900000000000006,3.8722547626495363
6488000,1.6850264720077228,-0.03547457079665037,0.12442071508616209,811,206,251.20000000000005,0.9723026710748672,1490.21,0.7108657908439636,161.31,61.900000000000006,3.7122643971443177
6496000,1.0258658715389293,-0.010542300821398384,0.06418266945518553,812,206,255.60000000000008,0.9934335321187973,1484.96,0.6766241955757141,162.55,61.900000000000006,2.76972581744194
6504000,1.5795856859918715,-0.032919024060247465,0.1202428463473916,813,206,261.70000000000005,1.000564193725586,1486.27,0.7283659571409226,166.25,61.900000000000006,3.7185017430782317
6512000,2.809433357872399,-0.038892968129366635,0.23340253917500375,814,206,284.40000000000003,0.7226952417194843,1416.48,0.06411857545375824,165.29,29.9,5.339041141271591
6520000,1.2222531018209248,-0.020905823149369097,0.05291161988861859,815,205,275.6000000000001,0.8603549188375473,1115.26,0.4560392588376999,126.19,2.0,2.6776781713962556
6528000,0.5846523830456651,-0.004535107789415634,0.03361500535625964,816,205,275.6000000000001,0.995578864812851,1096.87,0.6512274819612504,122.85,2.0,1.9812752246856689
6536000,0.7843858888893636,-0.010858368534391047,0.062061824747361244,817,205,275.6000000000001,0.9928381383419037,1077.39,0.6703093206882477,117.65,2.0,2.6196322286129
6544000,1.8325064439976566,-0.028738331124768594,0.13944278668612242,818,205,273.2,0.9815958958864212,1082.01,0.7373210513591766,120.91,2.0,4.17485911488533
6552000,0.7328262829602099,-0.01860997538169613,0.051701666079461576,819,205,275.6000000000001,0.9813481318950653,1072.6,0.7800478011369705,121.35,2.0,2.322200630903244
6560000,1.5127055694763585,-0.01793475249578478,0.1088383319042623,820,205,281.3,0.9519909507036209,1075.11,0.6755902963876724,121.9,2.0,3.543055868148804
6568000,1.7892231027418277,-0.025773824938805773,0.16615408120676875,821,205,294.00000000000006,0.9486479920148849,1078.37,0.8293705886602402,128.36,2.0,3.965015983581543
6576000,1.0664809814003522,-0.02713659475441091,0.06290863842703402,822,205,303.70000000000005,0.9624257123470307,1092.45,0.7021392583847046,132.59,2.0,2.834426334500313
6584000,1.1757819354864345,-0.015210593343363143,0.07152275000233203,823,205,303.70000000000005,0.9870395243167878,1086.34,0.6637986093759537,130.95,2.0,2.934114717245102
6592000,1.4938480437678021,-0.017430284207803196,0.10713605094701052,824,205,288.50000000000006,0.9611833089590073,1076.78,0.7612786155939102,125.8,2.0,3.63258402466774
6600000,1.0612438783518023,-0.01233203437004704,0.06423168887849898,825,206,284.40000000000003,0.9686695116758347,1076.78,0.7744417244195938,121.31,2.0,2.6992306250333784
6608000,1.2455739067425586,-0.030802484160813038,0.11051927994005382,826,206,281.3,0.962333409190178,1057.5,0.730457353591919,114.95,2.0,3.327424559593201
6616000,1.9883816772439031,-0.0383260338997934,0.1552495797444135,827,205,266.3,0.9984109663963318,1052.59,0.5886144191026688,112.1,2.0,4.202097554206848
6624000,0.9875077513374506,-0.015550450430018826,0.06754359811544418,828,205,293.2,0.9826273447275162,1071.18,0.6589625358581543,119.08,2.0,2.807078239917755
6632000,1.7785161262786575,-0.006824340650928207,0.14379211293999106,829,205,307.6000000000001,0.9760427415370941,1114.52,0.7350497424602509,128.6,2.0,3.862248512506485
6640000,1.7104097359797077,-0.026431783779116813,0.11290325353853405,830,205,314.3,0.9944274967908859,1182.87,0.7743329852819443,141.64,2.9000000000000004,3.7950664806365966
6648000,1.563149119269035,-0.022413765514284024,0.1292694515362382,831,205,327.1,0.9866352963447571,1263.82,0.7104140210151673,157.95,3.0,3.7284303545951842
6656000,1.1391930787836224,-0.0034341868515184613,0.0672859927592799,832,205,327.1,0.9992038375139236,1313.78,0.7668370109796524,164.79,3.0,2.836650687456131
6664000,1.049248509846242,-0.01657670985587174,0.07991782071068883,833,205,327.1,1.013434538245201,1382.86,0.6508124089241027,174.15,6.9,3.015054006576538
6672000,1.6812956449283758,-0.02582786727522034,0.12751387500204145,834,206,327.1,0.9800626277923584,1448.09,0.8103377139568329,185.53,48.6,3.8483858060836793
6680000,1.5820456239688019,-0.02514354751256178,0.13844128982163967,835,205,334.50000000000006,0.9811164337396622,1537.39,0.7494197607040405,201.11,66.60000000000001,4.1357686543464665
6688000,1.2935784309192484,-0.022550114499463234,0.0953668413311243,836,205,334.50000000000006,0.98746628344059,1575.68,0.7820162773132324,211.15,86.89999999999999,3.370723247528076
6696000,1.19736912256441,-0.021015258921543135,0.07852520767599344,837,205,334.50000000000006,0.9635038828849792,1577.32,0.7202031552791596,213.01,93.30000000000001,3.002115490436554
6704000,1.5593080927639482,-0.030724885763484054,0.11608641773462296,838,205,334.50000000000006,0.9317673510313034,1582.08,0.8008123904466629,212.42,91.50000000000001,3.6209074199199676
6712000,1.6496775136665587,-0.020440868004225194,0.1186417307984084,839,205,328.0,0.9691638880968094,1582.33,0.7660137164592743,212.93,93.80000000000001,3.675394287109375
6720000,0.9578633398203447,-0.018263968643150292,0.062419060752727094,840,205,328.0,0.9784485971927643,1579.43,0.6726163363456726,210.62,91.50000000000001,2.7746284860372543
6728000,1.4080358199428775,-0.004828249887286802,0.08237763927318156,841,205,328.6,0.9507679623365403,1575.1,0.8342794930934906,212.0,86.89999999999999,3.17862606048584
6736000,1.7236498363173902,-0.02479654959988693,0.10847391267772764,842,205,328.0,0.9458321386575699,1573.54,0.8110098797082901,211.35,86.89999999999999,3.458957608938217
6744000,1.277768324765186,-0.013895021902862936,0.09001160502433776,843,205,328.0,0.9566925817728043,1591.87,0.7875693756341934,216.82,96.5,3.1226674950122835
6752000,1.9818468645460001,-0.032994550204603,0.14206593982875348,844,205,328.6,0.9802782678604126,1597.09,0.8045697259902954,221.61,105.1,4.162506564855575
6760000,1.2219027197804544,-0.026306486760731787,0.08141680816654116,845,205,335.40000000000003,0.9756177669763565,1602.0,0.7903274607658386,225.12,105.5,3.0643701112270354
6768000,1.7681710356412401,-0.014361672998638823,0.13390428902581333,846,205,335.40000000000003,0.922333756685257,1617.14,0.6980987060070037,229.84,107.0,4.002520849704743
6776000,1.6209845578328748,-0.028889784753264394,0.10239669689908623,847,205,335.40000000000003,0.9446952629089356,1614.88,0.7302805507183074,229.41,105.5,3.4833914816379545
6784000,1.544944506643558,-0.026483318610116838,0.11212150969542563,848,205,334.1,0.9289860999584199,1611.75,0.8157562589645386,225.9,100.6,3.537927260398865
6792000,1.166856809837922,-0.009972294376348145,0.09465850747656077,849,205,335.40000000000003,0.9432758170366288,1622.65,0.8246322214603424,230.17,100.6,3.282213298678398
6800000,2.528428980670456,-0.03999233416747302,0.2356467236019671,850,205,328.6,0.9008114600181579,1615.39,0.6634845077991486,224.2,92.9,5.253326306343078
6808000,0.9657774514412256,-0.018949514264704703,0.05661815309897065,851,205,328.0,1.030664312839508,1543.72,0.6186830526590348,210.38,56.8,2.7352399730682375
6816000,0.7129609268408755,-0.0047073907279991545,0.04680232542101294,852,205,328.0,1.0142342764139176,1524.52,0.8178655302524567,204.06,51.300000000000004,2.2019760286808014
6824000,1.1589205692903977,-0.024618898580083624,0.08771689555607737,853,205,328.0,1.0379540753364562,1501.22,0.7758811217546463,198.45,51.300000000000004,3.2144062143564223
6832000,1.2027910303353142,-0.02266001973184757,0.09390871865674853,854,205,321.1,1.0025688672065736,1478.75,0.6870889014005661,190.52,51.300000000000004,3.0546393889188765
6840000,1.0459514127290215,-0.01628674144600154,0.08108945032581687,855,205,321.1,0.9524833393096924,1478.41,0.7700083017349243,188.71,51.300000000000004,2.791159428358078
6848000,1.6141950319631275,-0.02510163372848183,0.1410385973751545,856,205,321.1,0.9476444846391678,1489.01,0.7546338528394699,189.36,51.300000000000004,4.017894755601883
6856000,1.8098644795102365,-0.04846837231481913,0.16550144269131123,857,205,328.40000000000003,0.9793140387535095,1496.3,0.7217022216320038,192.71,51.300000000000004,4.37140931725502
6864000,1.089918632284338,-0.020879054160031954,0.06870125649962575,858,205,335.40000000000003,0.9867259967327118,1509.88,0.775147208571434,193.52,51.300000000000004,2.7534145700931547
6872000,1.33741315236519,-0.028312161336907594,0.11465204927604646,859,205,335.40000000000003,0.987467970252037,1509.47,0.7448689007759094,193.46,51.300000000000004,3.2081806051731108
6880000,2.5645483328750114,-0.02627414738992229,0.25414656348526476,860,205,335.40000000000003,0.920160208940506,1513.16,0.8078541892766953,192.44,51.300000000000004,5.365751903057099
6888000,1.3758773411277305,-0.028825903700781055,0.11989712536334991,861,205,341.1,0.9754429644346237,1522.85,0.7543937820196152,199.24,51.300000000000004,3.71533983707428
6896000,0.8790158467889582,-0.012575389700650703,0.054349809898994864,862,205,342.1,0.953601343035698,1525.22,0.8105034095048904,201.14,51.300000000000004,2.492615507245064
6904000,1.7751013854843227,-0.02879010328764707,0.168226530700922,863,205,341.1,0.9148074579238892,1529.1,0.848948844075203,200.43,51.300000000000004,4.434212806224823
6912000,1.3556284773634066,-0.01688209126052243,0.10947850844822823,864,205,339.20000000000005,0.9600160938501358,1536.86,0.8369785553216934,201.5,52.0,3.5744077920913697
6920000,1.1492551691904813,-0.014295120222959668,0.08657139450777322,865,205,342.1,0.952111366391182,1546.19,0.8056836467981339,202.95,52.0,3.1179941391944883
6928000,1.7590425015776785,-0.018046402694221798,0.14881260879337788,866,205,342.1,0.9095947259664535,1554.69,0.8198335361480713,205.9,54.7,4.111003035306931
6936000,1.7362167831685646,-0.01689627847081283,0.15870940488763152,867,205,343.0,0.9508898377418518,1571.97,0.7378508198261261,211.58,54.7,4.231601240634919
6944000,1.0712860341565738,-0.00031478806748054923,0.08023647579364479,868,205,343.0,1.0016221487522126,1558.02,0.6775693291425705,207.39,54.7,3.042704941034317
6952000,1.0752823260267812,-0.0181452387815807,0.08121753919869662,869,205,343.0,1.0048227274417878,1553.09,0.7322247397899627,206.2,54.7,3.0225434708595276
6960000,1.9430654553298305,-0.02094802514417097,0.14776683965697884,870,205,343.0,0.9536732923984528,1548.12,0.802208868265152,206.22,52.0,4.142171456813812
6968000,2.1060703833223244,-0.01649995127612783,0.15137648832984268,871,205,344.0,0.9482433885335922,1572.76,0.8508836138248443,216.88,70.4,4.171937319040299
6976000,1.2632437374121879,-0.02197915339609608,0.1040694538038224,872,205,344.0,0.9647131782770156,1630.34,0.8619729995727539,228.44,99.3,3.4695136642456053
