episode_length,rollout_prob_std,frames,policy_entropy,epoch_idx,advantage_norm,avg_q_retraced,P01:episode_rewards,model_prob_std,explained_variance,policy_gradient_bias_correction,policy_gradient_loss,P09:episode_rewards,q_loss,PMM:episode_rewards,avg_q_selected,policy_loss,grad_norm,fps
3324.2166666666667,0.0018936640395352136,237600,2.197222968847663,33,0.0019672710301661483,0.0002651639156856281,0.0,0.0001854923351857718,-71.09422814540133,0.0,-6.359139758505652e-06,0.0,9.091384211354549e-08,0.0,0.00027020179700186763,-6.359139758505652e-06,8.294686595483502e-05,356
3324.3194444444443,0.0016898636735679002,244800,2.1972234032393767,34,0.0017153376580239803,0.0002572468650810175,0.0,0.0001553655707126831,-430.7783523656073,-4.2597726023800644e-10,-5.705275436723705e-06,0.0,6.729458060778827e-08,0.0,0.00025747244759721013,-5.705701413292432e-06,6.74243323012114e-05,355
3324.3194444444443,0.0018031831840217365,252000,2.197222618265127,35,0.0022389238258330815,0.00027040483370857876,0.0,0.0001658474452064323,-315.8200429272589,-5.338076813909965e-10,-6.582075944878649e-06,0.0,2.2833950030220013e-07,0.0,0.0002803541307499501,-6.582609750056487e-06,0.0001395628752208804,354
3324.3194444444443,0.001616514970806668,259200,2.19722381772503,36,0.0014627054946885478,0.00025658097743351906,0.0,0.0001246613790372716,-858.3717302670556,-2.2761311882898584e-10,-5.931241991643556e-06,0.0,7.548990484315456e-08,0.0,0.00025729306426030006,-5.931469604602725e-06,6.417398491927329e-05,354
3324.3194444444443,0.001534235739229728,266400,2.197223596654872,37,0.001692336901410007,0.00023420380471030492,0.0,0.00014500825182550076,-83.87481757654713,-6.146395646412982e-10,-4.687728109721085e-06,0.0,8.473670807857258e-08,0.0,0.00023893152114675905,-4.688342750571471e-06,6.521235081810792e-05,353
3324.3194444444443,0.0015833792516356505,273600,2.1972237341460725,38,0.0016518974386609542,0.00022190060344626775,0.0,0.00013219805821209875,-971.1471614934243,-5.222382131680409e-10,-5.33208559670705e-06,0.0,8.093589185112538e-08,0.0,0.00022546884479587398,-5.332607836143931e-06,7.402916061049725e-05,353
3324.2619047619046,0.0016703068053858553,280800,2.1972235957087665,39,0.0015865989582666122,0.00021415346653031912,0.0,0.00015038566738256976,-145.2532807038827,0.0,-4.381049229926124e-06,0.0,8.403258749978681e-08,0.0,0.00021517676198936654,-4.381049229926124e-06,6.171706292951081e-05,353
3324.2619047619046,0.0021007325495890667,288000,2.1972242094852303,40,0.0012428784681845382,0.00020136319293573415,0.0,0.00010773198993261016,-921.8395665155516,-9.862857927897847e-10,-4.723888625004513e-06,0.0,6.6558634720928e-08,0.0,0.0002047584571484655,-4.724874911375606e-06,5.2939525986189515e-05,352
3324.2619047619046,0.0022669023434849726,295200,2.1972235351548624,41,0.0018285220206668044,0.0002093475581770892,0.0,0.00014166199836576458,-97.3493364081244,-1.7065872527489823e-09,-4.374963007772143e-06,0.0,1.4105814346543754e-07,0.0,0.00021074177986067888,-4.376669596262421e-06,8.442401069423692e-05,351
3324.2619047619046,0.0014912362751666507,302400,2.1972243495592996,42,0.0010200337973661328,0.00017861826231276763,0.0,0.000100301941656617,-1095.8402635432046,-3.765313930137107e-10,-4.262355268883579e-06,0.0,4.725972749837426e-08,0.0,0.00018179476189534254,-4.2627317992389765e-06,3.5197298464051856e-05,351
3324.2619047619046,0.0020315315419366883,309600,2.1972241840097637,43,0.0012341332206817297,0.0001690647566595414,0.0,0.00011425385227828391,-640.3721187573389,-1.5259042097595523e-09,-4.058189103623424e-06,0.0,4.0977289329817404e-08,0.0,0.00017363559439030407,-4.059715007384865e-06,4.4491047939210176e-05,350
3324.2619047619046,0.001521628021543852,316800,2.1972240140450694,44,0.001475896824671961,0.00015903354844398103,0.0,0.00012458308020604314,-623.0322856211474,-5.63513706479339e-10,-3.3318018072422564e-06,0.0,7.42688651911529e-08,0.0,0.000158980348017986,-3.3323653217382277e-06,5.607614915242736e-05,349
3324.3854166666665,0.0017228576949498357,324000,2.1972241474017893,45,0.0013458698604758939,0.0001505740257361953,0.0,0.00012068237764835777,-682.9593448168765,-1.3535146277850646e-09,-4.0456863609607765e-06,0.0,5.9458396827121025e-08,0.0,0.00015321553132962822,-4.047039875523428e-06,5.293942832990118e-05,348
3324.3854166666665,0.00201051326287488,331200,2.1972241871066824,46,0.0014325092951727638,0.0001460299834376663,0.0,0.00011276444150123804,-813.9648890269717,-1.8798869818839295e-09,-3.193369115271323e-06,0.0,1.3402809525270883e-07,0.0,0.00014749754765751603,-3.19524900245058e-06,7.32636552704526e-05,348
3324.3854166666665,0.0012852346718746446,338400,2.197224185826286,47,0.0014419840607723972,0.00014860536767151815,0.0,0.00010896992160115905,-767.4132017789665,-5.496558072890266e-10,-2.482370938243173e-06,0.0,7.850844358396635e-08,0.0,0.00014955458591199233,-2.482920593892563e-06,6.583586424385871e-05,348
3324.3854166666665,0.0018745902718010424,345600,2.1972243240081446,48,0.0013045690293898907,0.00013718199100449006,0.0,0.0001100172290083089,-273.36682380125006,-1.6060433753276963e-09,-2.479652617109647e-06,0.0,7.028141359790468e-08,0.0,0.00013917151667710014,-2.4812586551499828e-06,5.3112399399389276e-05,347
3324.3854166666665,0.0018792496774427208,352800,2.197224498753825,49,0.0012377671679017605,0.00013067806983503195,0.0,9.861181415448765e-05,-1412.2088113749658,-1.6381699684007733e-09,-3.563330680318256e-06,0.0,6.480437715633059e-08,0.0,0.00013209297533259292,-3.5649688497537494e-06,5.088360274292638e-05,347
3324.47,0.0016673927472950147,360000,2.1972244175464386,50,0.000997775510028828,0.00012662395951540224,0.0,0.0001015602425630797,-147.90090638005543,-1.3337005524663128e-09,-3.3143249533193958e-06,0.0,3.249594239523691e-08,0.0,0.00012843154165903032,-3.3156586528978263e-06,3.3087855310838936e-05,347
3324.47,0.001580948280767473,367200,2.1972246285721106,51,0.0010220251918704292,0.00012401552030717888,0.0,8.510076166536904e-05,-1347.8258502963452,-5.390228810975343e-10,-2.806091293852778e-06,0.0,5.624143784643108e-08,0.0,0.0001259614735604686,-2.8066303184655183e-06,4.069919353408114e-05,346
3324.47,0.0014768191983615807,374400,2.197224115442346,52,0.0012088939621992688,0.00011862270959008364,0.0,0.00010862953473330589,-201.4964206220927,-2.267906498647992e-09,-2.5389134917185604e-06,0.0,8.481747742774075e-08,0.0,0.00012436025307612942,-2.541181397727723e-06,5.604697753864148e-05,347
3324.47,0.0016267236492491842,381600,2.1972246006746143,53,0.001047238618240819,0.00011155157141907482,0.0,8.786383043064344e-05,-1464.1175432731868,-7.992860773242682e-10,-2.3586208963749376e-06,0.0,4.710854688723523e-08,0.0,0.00011214514586850619,-2.359420182298311e-06,4.29226361804168e-05,346
3324.47,0.0011929553755536176,388800,2.1972242530943853,54,0.0010532568327493758,0.00010989014430523392,0.0,0.00011362135406963197,-447.22416194590306,0.0,-2.3648660362100024e-06,0.0,3.535097236642847e-08,0.0,0.00011110274931395128,-2.3648660362100024e-06,3.325702777247097e-05,346
3324.47,0.0011251745263160691,396000,2.1972245827175323,55,0.0008210802937454458,0.00010356028028551746,0.0,8.74588409887292e-05,-967.7919760383536,0.0,-2.3280546073945047e-06,0.0,2.105823165996076e-08,0.0,0.0001064142844390719,-2.3280546073945047e-06,2.2806504246010254e-05,346
3324.46,0.0017544411385902227,403200,2.1972243566441962,56,0.0011654843906264997,0.0001000789600438863,0.0,0.0001043167925910574,-838.5399139088262,-6.147767007991068e-10,-2.4715516762921343e-06,0.0,4.4570686841339716e-08,0.0,0.0001007976861163088,-2.472166453205814e-06,4.450966290334306e-05,346
3324.46,0.0012386640134106786,410400,2.1972244117468116,57,0.0011302472085309915,9.692218511392841e-05,0.0,9.367539940533622e-05,-891.1171156917488,-5.618202594506429e-10,-1.7781225398569255e-06,0.0,6.553225801932789e-08,0.0,0.00010091128479510349,-1.778684360155851e-06,4.8171974495149916e-05,345
3324.46,0.0015882493779496244,417600,2.1972246698349243,58,0.00102372338573036,9.096424141009468e-05,0.0,8.330122809137186e-05,-866.9783524786292,-1.1986622302136617e-09,-1.7498903868724056e-06,0.0,3.8139362448783597e-08,0.0,9.249126776171218e-05,-1.7510890491144615e-06,3.984110751335811e-05,345
3324.46,0.0010991121200743055,424800,2.197224717509179,59,0.0009359150090299336,8.752298196625251e-05,0.0,8.766989933393334e-05,-453.6084179206974,0.0,-1.8089184325593207e-06,0.0,4.260172515772148e-08,0.0,8.858332567985006e-05,-1.8089184325593207e-06,3.3835828470356686e-05,345
3324.46,0.0009940268624529834,432000,2.197224832829975,60,0.0007741063795714986,8.582781802524264e-05,0.0,7.023012030612019e-05,-1679.4204385064706,-3.285352483888776e-11,-1.7771888518002585e-06,0.0,2.8273376282641903e-08,0.0,8.813760087038631e-05,-1.777221704769986e-06,2.5599447138032092e-05,345
3324.59,0.001204970953829203,439200,2.197224579305245,61,0.0011280771388666193,8.367852188495731e-05,0.0,9.725248719807914e-05,-163.26969712458592,-1.0543347782134204e-10,-1.8735407175830267e-06,0.0,3.117750150902147e-08,0.0,8.404519392272011e-05,-1.8736461507563298e-06,4.009815935204746e-05,345
3324.59,0.0009162573028719822,446400,2.1972249257942993,62,0.000721161734805856,8.033983690857275e-05,0.0,6.61010123257083e-05,-1592.6706170656878,0.0,-2.2281609491946696e-06,0.0,2.2531696469784092e-08,0.0,8.328821475804455e-05,-2.2281609491946696e-06,2.7718144420904358e-05,345
3324.59,0.0014110010251812053,453600,2.197224843264658,63,0.000754199610739285,7.228115588835911e-05,0.0,7.301730094526512e-05,-495.83881090297405,-1.3331953062510772e-09,-1.5973628328100619e-06,0.0,3.6608098743396253e-08,0.0,7.296973935401136e-05,-1.5986960277452517e-06,3.173992478934304e-05,344
3324.59,0.0016228471228574531,460800,2.1972246204040666,64,0.0010376537763216427,7.811672889070309e-05,0.0,8.407404883753591e-05,-1054.957699050594,-1.3331990089682223e-09,-1.7222274946759522e-06,0.0,3.170462448354466e-08,0.0,7.78798110986442e-05,-1.7235606934007033e-06,4.1697256439784945e-05,344
3324.59,0.001344389013245796,468000,2.197224560881418,65,0.0010488288730363228,7.510959992133493e-05,0.0,9.702151251751334e-05,-421.02982899610953,-1.1394370602602065e-09,-1.3549890897729132e-06,0.0,3.307026797074272e-08,0.0,7.831958898220493e-05,-1.3561285266200107e-06,3.388463844698841e-05,343
3324.59,0.0012592756168219625,475200,2.1972246974107454,66,0.0009327077615254951,7.173023996545925e-05,0.0,8.564449123379852e-05,-845.5128349765142,-1.888548839946014e-10,-1.899659130260293e-06,0.0,3.657350498191039e-08,0.0,7.205882175300744e-05,-1.8998479848200319e-06,3.30769513653136e-05,343
3324.7,0.0009163242500031272,482400,2.19722460099629,67,0.00085007080252008,7.305220229634041e-05,0.0,8.523369467915684e-05,-891.1938622621414,0.0,-1.6368048088447682e-06,0.0,1.9898479055778037e-08,0.0,7.48626982789978e-05,-1.6368048088447682e-06,2.7494236774322718e-05,343
3324.7,0.0010770376167597297,489600,2.1972247614999296,68,0.0008196756152362886,6.983968325652381e-05,0.0,7.254828079216247e-05,-1234.7454982447166,-2.7899946057156437e-10,-1.4915541715158504e-06,0.0,3.541162949722233e-08,0.0,6.937842158241779e-05,-1.491833170817396e-06,3.232250362659373e-05,343
3324.7,0.0013903882173953287,496800,2.197224792175823,69,0.0007734242434561465,6.545164624517456e-05,0.0,7.591606063022207e-05,-663.3487394863652,-6.774511973617336e-10,-1.7214676620787404e-06,0.0,2.5980439508485124e-08,0.0,6.544050643357862e-05,-1.7221451140813837e-06,2.8618721042331175e-05,343
3324.7,0.0012808179852562313,504000,2.1972248757390123,70,0.0008557603224648282,7.072743013686798e-05,0.0,7.741826347838737e-05,-647.1450957080328,-6.83010460887447e-10,-1.7021843149433118e-06,0.0,2.525482480918944e-08,0.0,7.168085211733776e-05,-1.702867325230793e-06,2.9474354011545507e-05,343
3324.7,0.0010689972932283534,511200,2.1972250062069567,71,0.0006746863502291764,6.894606582049859e-05,0.0,6.120498323396655e-05,-1376.7221175497295,-4.594230921621071e-11,-1.943545703200082e-06,0.0,2.713219809431693e-08,0.0,7.054399577292898e-05,-1.943591645945986e-06,2.271312698500831e-05,343
3324.67,0.0011144351627992712,518400,2.1972247081900402,72,0.0008065764499164044,6.49101703334415e-05,0.0,8.400109759660399e-05,-185.36627624326286,-1.6027714464270403e-10,-1.4301308559017825e-06,0.0,2.1974761143811616e-08,0.0,6.493232600726674e-05,-1.4302911328687897e-06,2.4403882802063246e-05,343
3324.74,0.0014751402342856649,525600,2.197224910874215,73,0.0006753117634336795,6.850752213144987e-05,0.0,6.158216808050803e-05,-1661.7389947346467,-7.059082207661049e-11,-9.660700367697747e-07,0.0,1.5906954997802344e-08,0.0,6.8522052649877e-05,-9.661406279589652e-07,2.2879111308253293e-05,343
3324.74,0.001632126227192111,532800,2.197224804815791,74,0.0007863782582569999,6.126376853757314e-05,0.0,7.326852963451623e-05,-526.0092519622189,-1.0476956247888639e-09,-1.6459198009967801e-06,0.0,3.9040283009556886e-08,0.0,6.252614898291765e-05,-1.6469674938515802e-06,3.279341479515523e-05,342
3324.74,0.0010294348898689137,540000,2.1972247918068417,75,0.0007552737323379115,6.284757030727402e-05,0.0,6.91447017726853e-05,-1275.2183496514451,-2.6498089648422745e-10,-1.219107923009558e-06,0.0,2.7987369855994122e-08,0.0,6.330661426685856e-05,-1.2193729042909195e-06,2.7633163536107377e-05,342
3324.74,0.0011721729999449994,547200,2.1972247469078297,76,0.0008054630225702355,5.949124542807805e-05,0.0,8.239129717833952e-05,-166.4943956958743,-1.90305608308942e-10,-1.3453272288545753e-06,0.0,2.0081420800925395e-08,0.0,6.103941397861163e-05,-1.3455175341245305e-06,2.4069736008200485e-05,342
3324.74,0.00071301492142409,554400,2.1972249485071376,77,0.0006384608194521543,6.0655940165315535e-05,0.0,6.397477639656024e-05,-1414.8511805168223,0.0,-1.3178800348493762e-06,0.0,2.2818438894827592e-08,0.0,6.0295327722381226e-05,-1.3178800348493762e-06,1.8955775867717296e-05,342
3324.88,0.0012509815943049824,561600,2.1972246665356843,78,0.0007981406234265759,6.621846177693396e-05,0.0,8.317449201460756e-05,-950.3977627518358,-6.82160935146688e-10,-1.5667509424872808e-06,0.0,1.8480637924147117e-08,0.0,6.528602005779052e-05,-1.5674331035408512e-06,2.609152138601826e-05,342
3324.88,0.0012428411280962623,568800,2.1972249773911643,79,0.0006620505102395094,6.480548703283739e-05,0.0,5.611829918938845e-05,-1276.456088956787,-4.9850198043562464e-11,-1.3309054753747715e-06,0.0,2.3975264387637845e-08,0.0,6.585106796674104e-05,-1.3309553251583317e-06,2.2274097713713566e-05,342
3324.88,0.0011452634565979817,576000,2.197224878930541,80,0.0007296246069903953,5.857389835679015e-05,0.0,6.623649874672848e-05,-599.6826550758074,-3.315160865401454e-10,-1.3940755116688813e-06,0.0,3.135850950216238e-08,0.0,6.084056215867248e-05,-1.3944070273148567e-06,2.768463520626138e-05,342
3324.88,0.0010921874478452794,583200,2.197224913885984,81,0.0006723674727719881,5.791472149404981e-05,0.0,6.806852782677887e-05,-687.1804704165966,-3.83417919636031e-10,-1.4221565255710585e-06,0.0,2.2352017910687473e-08,0.0,5.953636051647966e-05,-1.4225399439051776e-06,2.216281399308888e-05,342
3324.88,0.0008089571604430371,590400,2.1972249638905255,82,0.0006137224608542586,5.624490473910109e-05,0.0,6.255943237236825e-05,-1139.1258844750084,-1.6891445649610167e-11,-1.223453967262229e-06,0.0,1.6938246418860858e-08,0.0,5.7659694277566235e-05,-1.2234708587578387e-06,1.7801694742305173e-05,341
3324.88,0.0008782114366945651,597600,2.1972248296903385,83,0.0007660013408380159,5.5181493295963504e-05,0.0,7.535411744427056e-05,-266.46305526298903,0.0,-1.531616601093163e-06,0.0,1.9839990391276138e-08,0.0,5.620548845213974e-05,-1.531616601093163e-06,2.1813519651621822e-05,341
3324.89,0.0009800521468074357,604800,2.1972249873573815,84,0.0006127434328054155,5.475768768202026e-05,0.0,5.7197180719633304e-05,-1401.1120644376108,-2.864522925738995e-10,-1.188355656982181e-06,0.0,1.4534296308720192e-08,0.0,5.4932709382823555e-05,-1.188642109376261e-06,2.1472832350552872e-05,340
3324.89,0.0007146750091509551,612000,2.1972250121390378,85,0.0006842255893280905,4.7006885850196965e-05,0.0,6.417369851002757e-05,-498.6307104701269,0.0,-1.2274494641530802e-06,0.0,3.1645738319082195e-08,0.0,4.711293626980607e-05,-1.2274494641530802e-06,2.4424361256379793e-05,340
3324.89,0.0005675108374934009,619200,2.197224903012079,86,0.0005911326020218705,4.963927493138597e-05,0.0,6.011937130533166e-05,-1303.6591324114988,0.0,-9.474175386210945e-07,0.0,1.5099922570141104e-08,0.0,5.023283315100468e-05,-9.474175386210945e-07,1.8671766705845125e-05,340
3324.89,0.0005688379106079093,626400,2.1972249056170226,87,0.0006712988455254923,4.645591535288158e-05,0.0,6.79773057764679e-05,-121.82773553335478,0.0,-1.06497074562773e-06,0.0,1.445970470827666e-08,0.0,4.761216342317721e-05,-1.06497074562773e-06,1.9569837050789035e-05,340
3324.89,0.0004527196668670913,633600,2.197225020414307,88,0.0006007989149753081,4.4619299484573216e-05,0.0,5.814086451844033e-05,-1313.9426097151213,0.0,-1.226026118237159e-06,0.0,1.2227693846345861e-08,0.0,4.652186205324445e-05,-1.226026118237159e-06,1.8748744503438602e-05,340
3324.95,0.00036748305173549815,640800,2.1972248910123073,89,0.0006631891559699537,4.141729850859506e-05,0.0,6.987975552439663e-05,-628.7939519823511,0.0,-8.449258301115972e-07,0.0,1.1720813059222598e-08,0.0,4.22343294083899e-05,-8.449258301115972e-07,1.9540195530205043e-05,340
3324.95,0.00042249878350684777,648000,2.1972249227856837,90,0.0005689496277649855,4.361716505449507e-05,0.0,5.963203621984266e-05,-1486.3017839278523,0.0,-9.640261829837353e-07,0.0,2.5204114894566923e-08,0.0,4.2697679028355e-05,-9.640261829837353e-07,1.8576717271274388e-05,340
3324.95,0.0003632995468203284,655200,2.1972250377942646,91,0.0005468889040371107,3.883247724561876e-05,0.0,5.674862027488431e-05,-685.8942398679256,0.0,-8.710608247958482e-07,0.0,1.1334795845451898e-08,0.0,3.9439304939136604e-05,-8.710608247958482e-07,1.9192962430091672e-05,340
