epoch_idx,value_loss,grad_norm,P09:episode_rewards,policy_loss,explained_variance,advantage_norm,fps,frames,P01:episode_rewards,episode_length,PMM:episode_rewards,policy_entropy
330,0.014341873132489127,0.2088992467130521,3.0,0.0030489677854347976,-0.03764996588230133,1.2431450111418962,215,2640000,0.0,171.9,1.22,1.365718890428543
331,0.012479577429589881,0.1918244396327393,3.0,0.0022379709011875093,-0.013847140669822693,1.1106148010864854,215,2648000,0.0,172.43,1.22,1.3571911430358887
332,0.014613569479606667,0.2238849370894814,3.0,0.0014483523773378693,-0.02546367883682251,1.2797081305459141,214,2656000,0.0,176.74,1.3,1.3772138011455537
333,0.01314881407759458,0.1964014658971286,3.0,0.0029390380647964774,-0.004114970564842224,1.1882206289470196,214,2664000,0.0,180.62,1.34,1.3810015201568604
334,0.014607720589374366,0.21085554652822353,5.1000000000000085,0.00019940642756409942,-0.037142825722694395,1.2806858338043094,214,2672000,0.0,193.12,1.74,1.3619323360919953
335,0.016415647060575793,0.2309686710489066,6.1000000000000085,0.0048376917815767225,-0.029952688813209533,1.2936371885612608,214,2680000,0.0,192.55,1.81,1.3327873134613037
336,0.01878744525678485,0.24982323426660552,5.0,0.003517266227863729,-0.008103880882263183,1.4973321396112442,214,2688000,0.0,196.73,1.88,1.3679876255989074
337,0.010908794288170612,0.18153762666905746,5.0,-0.0013824147687410005,-0.008051751255989075,1.0066648140549659,213,2696000,0.0,195.65,1.75,1.3803189933300017
338,0.01203015883505941,0.1850483713123887,3.0,0.00128082794835791,-0.0055725139379501345,1.1353455026075243,213,2704000,0.0,177.83,1.26,1.3778970324993134
339,0.015241189307907917,0.2285562098337092,3.0,0.0032063299127912614,-0.006526684165000915,1.302501540929079,213,2712000,0.0,178.47,1.28,1.3712652015686035
340,0.014738642285246897,0.2180163427853231,3.1000000000000085,-0.0007614285359159112,-0.02875060021877289,1.2791717933863402,213,2720000,0.0,190.02,1.62,1.3593468725681306
341,0.011722186233637615,0.17983406355936588,3.0,0.0007128035189816729,-0.21111640810966492,1.0611153582390398,213,2728000,0.0,176.37,1.31,1.3707511031627655
342,0.013562012935053644,0.20027296821672136,3.0,0.0016875989036634564,-0.010425044298171997,1.219522301107645,212,2736000,0.0,172.69,1.17,1.3782405495643615
343,0.014757237908979733,0.20500210810975383,3.0,0.0022928105434402825,-0.01539821982383728,1.2846445213258266,212,2744000,0.0,171.09,1.11,1.3720044469833375
344,0.0120140755190414,0.17805315467568447,3.0,0.0010675484826788307,-0.1078001606464386,1.0912755532190204,212,2752000,0.0,170.81,1.1,1.3677211201190949
345,0.012503230281236028,0.185677959053577,4.0,-0.00041359207243658603,-0.0058479392528533935,1.1978098370879888,212,2760000,0.0,178.92,1.27,1.3720729076862335
346,0.015038683789498464,0.21366080330245812,3.0,0.0028051394353315116,-0.016265839338302612,1.2798351435363293,211,2768000,0.0,182.91,1.34,1.3824742913246155
347,0.012059740313929979,0.198081201742714,3.0,0.001954914913512766,-0.005321717262268067,1.066641668435186,211,2776000,0.0,176.98,1.22,1.3817658400535584
348,0.01635826054323388,0.2269632624785911,3.0,0.005264955693637603,-0.010904666185379028,1.3440141650289297,211,2784000,0.0,172.23,1.23,1.3750468909740448
349,0.013043032273526479,0.2060647106455282,3.0,-0.0008243006943303044,-0.0029108715057373047,1.1989049899205566,211,2792000,0.0,181.59,1.47,1.381187402009964
350,0.012690467703769172,0.18553195458441502,3.0,0.0008383811370003968,-0.008909075260162354,1.1664153787121176,210,2800000,0.0,180.58,1.35,1.3632900285720826
351,0.01413769320109168,0.18596443192646672,3.0,0.0012274859449826181,-0.002392168641090393,1.261881543584168,210,2808000,0.0,176.07,1.26,1.3670737588405608
352,0.015130234369844403,0.22279584443530007,3.0,0.002540740534896031,-0.006313130855560302,1.246344499476254,210,2816000,0.0,181.77,1.41,1.359858832359314
353,0.0145609386945398,0.20627500987237113,4.0,0.0014231524476781487,-0.03920222818851471,1.2284904928132891,210,2824000,0.0,188.77,1.61,1.3610020697116851
354,0.013302903837911799,0.18729754553571268,4.0,7.80244989800849e-05,-0.10121100425720214,1.1632254419475794,210,2832000,0.0,190.95,1.62,1.3709561717510224
355,0.0130489837339519,0.1939466513904844,4.0,0.0016330281150294468,-0.023696947693824768,1.1729899591393769,210,2840000,0.0,184.75,1.38,1.3755091738700866
356,0.01563669025595118,0.23736276707002912,3.0,0.0016389215691015124,-0.02423539638519287,1.3260085894912481,210,2848000,0.0,180.32,1.32,1.3681975066661836
357,0.013719687061939111,0.1981948275239252,3.0,0.0033670900873767097,-0.003471618294715881,1.2023314907029272,210,2856000,0.0,179.04,1.32,1.3755615186691283
358,0.015696896953568285,0.21885046734075592,3.0,-0.000140191963291727,-0.015598524212837219,1.3274088066257537,210,2864000,0.0,179.0,1.34,1.3670010793209075
359,0.015906133996468272,0.22314604677942915,3.0,0.005081659103743732,-0.016443417072296143,1.2950687592476606,209,2872000,0.0,183.86,1.47,1.3761486208438873
360,0.014125847424766106,0.20199937185797773,4.0,-0.0014001650607679038,-0.002998538613319397,1.2636142148822547,209,2880000,0.0,188.5,1.64,1.380605126619339
361,0.0157577282550119,0.2067606733432953,3.0,0.0007776002469472587,-0.047822679281234744,1.2840990990772843,209,2888000,0.0,183.93,1.53,1.3678474271297454
362,0.011646323630675397,0.16974808252587606,3.0,-2.3673156974837183e-05,-0.008568723797798156,1.105561621505767,209,2896000,0.0,178.74,1.38,1.374100068807602
363,0.01068123542572721,0.1666213637200843,3.0,0.0017563154944218696,-0.006534188985824585,1.0259177839010953,209,2904000,0.0,176.47,1.31,1.3786430060863495
364,0.011724016874213703,0.17880626600985272,3.0,0.0014059224590891972,-0.051069417595863344,1.1267610861733557,208,2912000,0.0,175.79,1.21,1.3806584811210632
365,0.011595788054314653,0.1804707413076898,3.0,0.0015133402356877924,-0.009785528779029846,1.0694575899466872,208,2920000,0.0,176.1,1.23,1.3810160541534424
366,0.010259018298875162,0.1686172539399983,2.0,0.002365576119846082,-0.004040806293487549,0.9770799607038498,208,2928000,0.0,167.53,1.06,1.3668003833293916
367,0.01398409112712443,0.20044963785208408,3.0,0.0018940734141506255,-0.009524480104446412,1.1807334999740124,208,2936000,0.0,170.95,1.13,1.3653738296031952
368,0.013554023948508985,0.19950289433443286,3.1000000000000085,0.00018681689165532588,-0.0053429132699966434,1.2118890645727516,208,2944000,0.0,178.09,1.23,1.383776948451996
369,0.018241696859804507,0.22324859882028786,4.0,0.004356323179672472,-0.0029097753763198853,1.4719538777321577,208,2952000,0.0,184.13,1.37,1.3627924358844756
370,0.01840163696640957,0.2352410607642273,5.1000000000000085,-0.0020575265598017723,-0.007248193025588989,1.492000076919794,207,2960000,0.0,204.38,1.99,1.3630654788017273
371,0.016520733733077577,0.22869200411066604,8.100000000000009,0.0006788059393875301,-0.13018471300601958,1.347345952950418,207,2968000,0.0,226.17,2.65,1.3722935938835144
372,0.009797980637642922,0.1590514055578893,6.0,0.0010422066104365513,-0.29296252608299256,0.9694082516245544,207,2976000,0.0,198.68,1.87,1.3797676193714141
373,0.010927138793413178,0.17719749190817108,3.0,0.0015150940843159334,-0.02334315240383148,1.0706782102957368,207,2984000,0.0,174.55,1.21,1.381140559911728
374,0.012270904553956826,0.1844745605539877,3.0,-0.00032485000323504207,-0.007639637589454651,1.1263994723185897,207,2992000,0.0,175.13,1.25,1.3794836843013762
375,0.012448149414067302,0.18581897784098736,3.1000000000000085,0.001803715885616839,-0.003506796360015869,1.1399008627049625,207,3000000,0.0,178.78,1.3,1.3659592711925506
376,0.014655982426047558,0.20921042012320787,4.0,0.0011863565910607576,-0.0029443013668060303,1.2732304460555315,207,3008000,0.0,181.48,1.37,1.3643755972385407
377,0.010912479803605492,0.16669825770146518,3.0,-0.00019836670006043278,-0.029492096900939943,1.02683428959921,207,3016000,0.0,176.79,1.28,1.3677125024795531
378,0.013858138513710401,0.18755363198716998,3.0,-0.0005235470761545002,-0.0038018923997879027,1.2310716056078672,207,3024000,0.0,172.74,1.21,1.3750022280216216
379,0.012524141552256651,0.20005959641124846,3.0,0.003333701111841947,-0.02577574849128723,1.0919931520987303,207,3032000,0.0,175.48,1.23,1.3780673348903656
380,0.013616562506213086,0.18585180982302726,3.0,0.002182625360437669,-0.003344084620475769,1.2196066000312566,207,3040000,0.0,174.64,1.18,1.3824471986293794
381,0.01455181551644273,0.2057392721094243,3.1000000000000085,0.0008461234665082884,-0.009916181564331055,1.2460855167917908,206,3048000,0.0,184.5,1.37,1.3808599627017974
382,0.009781514008748217,0.14576842113724367,4.0,0.000869779724162072,-0.012607818245887756,0.9739994375780224,206,3056000,0.0,179.65,1.29,1.3762607312202453
383,0.016148929068513097,0.20745438666710947,3.1000000000000085,0.00013170023958082312,-0.0037035948038101198,1.443700173124671,206,3064000,0.0,173.55,1.21,1.3783923149108888
384,0.011591647540626582,0.17447680437306445,4.0,-4.3702092370949684e-05,-0.004177634119987488,1.0818268914520741,206,3072000,0.0,181.6,1.4,1.3768418550491333
385,0.015599146671920607,0.20989303964298933,4.0,0.004412141116918064,-0.02312852442264557,1.3205568630993367,206,3080000,0.0,177.99,1.32,1.3518732237815856
386,0.016334389109360928,0.22041838791222823,4.0,0.00022849279775982723,-0.007945059537887574,1.4018136732652784,206,3088000,0.0,192.05,1.71,1.380843459367752
387,0.012594859696309867,0.1789559682302963,4.0,0.0010726940107997508,-0.028771960735321046,1.1394554610550403,206,3096000,0.0,191.51,1.64,1.3823630237579345
388,0.012605696867958614,0.1804648216039019,3.0,0.0007964216498658061,-0.01711531639099121,1.1486725726351141,206,3104000,0.0,180.33,1.36,1.377445023059845
389,0.010214586035219781,0.16502834737524594,3.0,0.002320761574956123,-0.0129780513048172,0.9431444520037622,206,3112000,0.0,168.0,1.08,1.3808357739448547
390,0.016719251777285535,0.21839996161223707,3.0,0.0001578037635772489,-0.010085266828536988,1.3083752538263798,205,3120000,0.0,165.3,0.96,1.3670803308486938
391,0.012735766360310662,0.18647906944510992,3.0,0.0005765428766608238,-0.006597989797592163,1.1357892639562488,205,3128000,0.0,179.55,1.31,1.376215821504593
392,0.014551945278362836,0.19558102569883298,3.1000000000000085,0.004921018045206438,-0.005610712170600891,1.2748622470349074,205,3136000,0.0,185.13,1.51,1.3813181805610657
393,0.01403393053610671,0.19722502443074963,4.0,-0.003297245823778212,-0.041653091311454775,1.2174923696368933,205,3144000,0.0,188.52,1.56,1.3732747113704682
394,0.015202472655573729,0.21001857507890392,4.0,0.003696582303382456,-0.002754514217376709,1.2902963513880967,205,3152000,0.0,184.83,1.45,1.378987205028534
395,0.013606822472029307,0.200704550856594,3.0,-0.0013377324372413567,-0.01428392767906189,1.2043183829635382,205,3160000,0.0,176.82,1.3,1.371264466047287
396,0.01015007959925697,0.15883511220099425,3.0,0.001500958935939707,-0.0058618557453155515,0.9984093787148595,205,3168000,0.0,173.33,1.2,1.3768205189704894
397,0.01373347947866023,0.18928150467053506,3.0,-0.0006194922857685014,-0.012494845390319824,1.2537262379750609,205,3176000,0.0,175.13,1.27,1.3595100629329682
398,0.012949381857829394,0.18112721526444717,3.1000000000000085,0.0026154042889538686,-0.004807002544403076,1.168638783749193,204,3184000,0.0,181.19,1.43,1.362439888715744
399,0.014647622732973105,0.2028857033310474,3.0,-0.0011798901367001235,-0.00764025330543518,1.2674166581779718,204,3192000,0.0,176.64,1.32,1.3697446596622467
400,0.013078721956544541,0.1930373256528195,3.0,6.052966200513765e-06,-0.07230652868747711,1.1829971657320857,204,3200000,0.0,174.59,1.25,1.3710291147232057
401,0.012352642977857613,0.17329895327057407,3.0,0.00016280431113955274,-0.004077637195587158,1.1698919966444372,204,3208000,0.0,174.67,1.28,1.3580171084403991
402,0.010540914838238678,0.16233504462011425,2.1000000000000085,0.00021984000923112035,-0.06867696940898896,1.013167870491743,204,3216000,0.0,168.38,1.17,1.3828337061405183
403,0.01475349970471143,0.20671210559299602,3.0,0.0009375403076410293,-0.004093059301376343,1.2813508234545588,204,3224000,0.0,177.5,1.31,1.3825828695297242
404,0.015350931447781022,0.21183857539040202,4.0,0.0036006265255855395,-0.09901039123535156,1.2818430743180216,204,3232000,0.0,187.07,1.51,1.375827032327652
405,0.014949853548096144,0.21324309578010175,4.0,0.0007450183853507042,-0.004088093638420105,1.3052505532652139,204,3240000,0.0,194.78,1.69,1.3819446313381194
406,0.013657519454682188,0.20658222994072617,4.0,0.004846296831965446,-0.009725487232208252,1.1603268529847264,204,3248000,0.0,188.73,1.56,1.3729724383354187
407,0.01248014114153193,0.19801403949095842,3.1000000000000085,-0.000990352745866403,-0.09073501348495483,1.1495239646546542,204,3256000,0.0,178.53,1.34,1.328707480430603
408,0.017234525222638696,0.23342639859474495,5.0,0.00178013670258224,-0.025974771380424498,1.3985442484170199,204,3264000,0.0,191.54,1.6,1.330132383108139
409,0.017558890787695416,0.22155857030450665,5.0,0.002875942419632338,-0.003964083194732666,1.4602537298202514,203,3272000,0.0,203.23,1.92,1.3704448020458222
410,0.01660721368429222,0.21730754122517912,5.0,0.002287965352879837,-0.0113791823387146,1.3852155984938144,203,3280000,0.0,213.64,2.24,1.3842171621322632
411,0.015153702399293251,0.19771026230615113,4.0,0.0018443233775906264,-0.037256675958633426,1.283901166282594,203,3288000,0.0,195.13,1.75,1.379394211769104
412,0.012652976266085716,0.1830503548419304,3.0,-0.0013035304062032082,-0.013375195264816285,1.1595845498144626,203,3296000,0.0,176.7,1.27,1.3740039324760438
413,0.012188081527601752,0.18186189619433293,3.0,0.00011062194214900956,-0.004110312461853028,1.115649293884635,203,3304000,0.0,175.37,1.3,1.3804846215248108
414,0.016305062090350476,0.22674754417454498,4.0,0.0021178576530655846,-0.016756376028060915,1.3391512721031904,203,3312000,0.0,186.53,1.55,1.3796431005001069
415,0.014068865652898239,0.19294470578662717,4.0,-0.0013137625297531485,-0.008088473677635193,1.2673361749947072,203,3320000,0.0,196.39,1.77,1.3674035131931306
416,0.012173526875781136,0.17989485931733323,4.0,0.0005969543119135779,-0.003606959581375122,1.128965605944395,203,3328000,0.0,182.01,1.34,1.3527102053165436
417,0.017372195027755877,0.21754622119575365,4.0,0.0023988875315990297,-0.009578787684440614,1.3805688030645251,203,3336000,0.0,184.36,1.43,1.342282212972641
418,0.013462623251989499,0.17883058290828147,4.1000000000000085,0.0011110774409007719,-0.010913807153701782,1.1668708957359195,202,3344000,0.0,195.64,1.74,1.3609754860401153
419,0.013314000291875345,0.17597362413085713,4.0,-0.0008059669705107808,-0.002447095513343811,1.1990288203582167,202,3352000,0.0,192.13,1.66,1.3682308566570283
420,0.014129763592127347,0.19594948300372417,3.0,0.0024745936575345695,-0.00584500253200531,1.237898150868714,202,3360000,0.0,174.77,1.25,1.37104931473732
421,0.0117248369281333,0.18479284763791742,3.0,0.0005126989481505006,-0.010668441653251648,1.069171042572707,202,3368000,0.0,167.61,1.07,1.3701417529582978
422,0.015885787344377605,0.19109840922389004,3.0,0.0036042276566149666,-0.013624973893165589,1.3660902019962669,202,3376000,0.0,171.47,1.14,1.378325023651123
423,0.016282059344739537,0.20193729950456882,4.0,0.000615970294456929,-0.003188680410385132,1.3565401357412339,202,3384000,0.0,186.22,1.49,1.3757693827152253
424,0.01330095540231241,0.1815491059103827,4.0,0.00041979018365964296,-0.024419854283332824,1.1922840372286736,202,3392000,0.0,190.78,1.62,1.3813318264484407
425,0.011787894498984314,0.17104611523896338,3.0,-0.000336215864517726,-0.021325867176055908,1.1111553823575377,202,3400000,0.0,181.07,1.37,1.3688510477542877
426,0.013895533187933325,0.19346244149924582,3.0,0.0029328498546965422,-0.007479177713394165,1.2271773639321326,202,3408000,0.0,181.5,1.34,1.3703331315517426
427,0.01137696418669293,0.16566714673240945,3.0,-0.0005068431550171226,-0.006340290307998657,1.086060994192958,201,3416000,0.0,183.64,1.41,1.3827453231811524
428,0.013829724943198016,0.180345501817057,3.0,0.0027702089841477573,-0.02252555012702942,1.1712236278131605,201,3424000,0.0,183.52,1.4,1.38238272190094
429,0.015704855951785248,0.2093425337207993,3.0,0.0024398383127117993,-0.009468690752983093,1.3215393177606165,201,3432000,0.0,182.72,1.4,1.3791703903675079
430,0.015209527243048342,0.21665206739981727,4.0,0.003906851838401053,-0.0023706990480422976,1.286324881464243,201,3440000,0.0,188.66,1.56,1.3637995958328246
431,0.01749618261696014,0.22562759463593918,5.0,-0.0014706008191569708,-0.0030518418550491335,1.4300471395254135,201,3448000,0.0,201.39,1.91,1.3438046991825103
432,0.01798144959061574,0.2020909345140785,6.1000000000000085,-0.00036483815463725475,-0.007491884827613831,1.4897039421647786,201,3456000,0.0,204.02,2.01,1.3531390416622162
433,0.016197715778052953,0.22167719256557455,9.0,0.004983512337203138,-0.0026321643590927124,1.3262715151533484,201,3464000,0.0,214.06,2.37,1.350898768901825
434,0.014855349474983086,0.18819199385288712,5.1000000000000085,-0.0025190015003317967,-0.078371462225914,1.2933659369125963,201,3472000,0.0,211.08,2.19,1.3789316594600678
435,0.011375917486834624,0.17581949159761137,4.0,0.0016927602631039917,-0.009181026816368103,1.0409052031114698,201,3480000,0.0,192.96,1.57,1.382924416065216
436,0.01130660909961705,0.15547171206451643,3.0,0.0008455927023896947,-0.01222560703754425,1.0243680446315557,201,3488000,0.0,169.83,1.05,1.3708650290966033
437,0.010767321724606517,0.16006639758635482,2.0,0.0004109047824749723,-0.011104867458343506,1.0326208567991852,201,3496000,0.0,162.89,0.97,1.3675333642959595
438,0.01634193345264066,0.2128728525054235,3.0,-0.00011488642310723662,-0.015439309477806092,1.407145622447133,201,3504000,0.0,172.52,1.2,1.374917241334915
439,0.014210563202505,0.19564092335547534,3.0,0.0003110338922124356,-0.02055848002433777,1.281483786776662,201,3512000,0.0,181.9,1.38,1.3612020361423491
440,0.017962588045866142,0.2146261294481978,4.0,0.0013027753110509367,-0.029524176716804504,1.4382612350583077,200,3520000,0.0,198.1,1.87,1.3650842893123627
441,0.011862815600472913,0.1664811425395974,4.1000000000000085,0.0006674966670107096,-0.030224875807762147,1.1084731070138514,200,3528000,0.0,188.53,1.65,1.3646335256099702
442,0.01885797584109696,0.2311886460964006,5.0,0.0013882710901089012,-0.03766194999217987,1.514016442913562,200,3536000,0.0,189.61,1.56,1.3533388829231263
443,0.015571510372492412,0.20329291697536928,5.0,9.972592932172119e-05,-0.003772686719894409,1.3442181845009327,200,3544000,0.0,191.44,1.58,1.3618898785114288
444,0.010914195891846248,0.1568416048523423,4.0,-0.0007861271093133837,-0.014139598608016968,1.0780986433848738,200,3552000,0.0,185.73,1.47,1.3784827268123627
445,0.013004376981662062,0.16950249236707232,3.0,0.0009327304764883593,-0.007913918495178222,1.2005957322567702,200,3560000,0.0,173.14,1.15,1.3804480493068696
446,0.009824717561618854,0.15363848163425067,3.0,0.0003328795614652336,-0.008478397130966186,0.9204383375868201,200,3568000,0.0,168.53,1.07,1.376911187171936
447,0.01430633474214119,0.2003001921251433,3.0,0.004620579842157895,-0.004247571229934692,1.2350429272651673,200,3576000,0.0,172.96,1.19,1.3780902135372162
448,0.015590306160224826,0.1921742945693046,3.0,0.00017612532596103847,-0.0036356234550476074,1.3287202721275388,200,3584000,0.0,183.87,1.44,1.38254114985466
449,0.012337001172854798,0.18314931048005953,3.0,-0.0007737368403468281,-0.0031038683652877806,1.146057648062706,200,3592000,0.0,181.94,1.36,1.3775278294086457
450,0.014182918352162233,0.1922402793411285,3.0,0.0015350689948536455,-0.005870326161384582,1.2532625169306995,200,3600000,0.0,180.76,1.33,1.3756483852863313
451,0.014439835303091968,0.20165313565256873,3.0,0.0021241864049807192,-0.044413151144981386,1.229042182341218,199,3608000,0.0,179.47,1.37,1.3715018951892852
452,0.01132074685778548,0.1655567925605327,3.0,-0.000117080690106377,-0.016279453635215758,1.0893287733197212,199,3616000,0.0,173.58,1.24,1.3762643575668334
453,0.012611680610516486,0.17659165288554582,3.0,0.0019645281624980273,-0.03416124761104584,1.1529227369651198,199,3624000,0.0,171.12,1.11,1.3752153193950654
454,0.015122531950737539,0.21048053419416365,4.1000000000000085,0.0031400203611701726,-0.0028652966022491453,1.3032864335179328,199,3632000,0.0,180.82,1.31,1.374527108669281
455,0.015588905602339765,0.21605307782453465,4.0,0.0004005399439483881,-0.009139134287834168,1.3515204402059318,199,3640000,0.0,187.33,1.48,1.3801733613014222
456,0.011011441979699157,0.1662311557108054,3.0,8.030112134292722e-05,-0.015260770320892333,1.0454767205938698,199,3648000,0.0,176.09,1.22,1.3820329296588898
457,0.012454571801572455,0.18447041844385859,3.0,-4.9227210693061354e-05,-0.006977218389511109,1.109604693390429,199,3656000,0.0,171.28,1.15,1.3812666308879853
458,0.013531169054558631,0.18485340038865733,3.0,0.00490864354884252,-0.005995060205459595,1.1827779015898705,199,3664000,0.0,172.67,1.2,1.367075641155243
459,0.017885237086520647,0.2353609204785079,5.0,0.0007666255987714976,-0.0023003780841827394,1.4933816566318274,199,3672000,0.0,191.63,1.63,1.3403711378574372
460,0.02045570910197057,0.21637849716932356,6.1000000000000085,-0.0017843220639042557,-0.009753077626228332,1.6166838793084026,199,3680000,0.0,218.95,2.33,1.3739815378189086
461,0.014733402247538835,0.19036806731157113,5.0,0.0014540586899966,-0.008776706457138062,1.2613722889125347,199,3688000,0.0,205.45,2.0,1.3828505563735962
462,0.014156456190416975,0.1991232754182098,4.0,0.0028600421827286483,-0.03329691171646118,1.2209448903799056,198,3696000,0.0,187.06,1.57,1.378465814590454
463,0.01770560172630212,0.22378810833756652,4.0,0.0008467488794121892,-0.010461089611053466,1.4535048816353082,198,3704000,0.0,187.78,1.6,1.379431129693985
464,0.01266067727450718,0.18398041291524433,4.0,-0.0002686954307137057,-0.004471225738525391,1.1554360519349576,198,3712000,0.0,191.02,1.66,1.3766294610500336
465,0.015322432067914633,0.20149627132157677,3.0,0.005334506443323335,-0.009323814511299133,1.280234471000731,198,3720000,0.0,177.67,1.27,1.3693135607242584
466,0.01191512332545244,0.17086788679746026,3.0,-0.002142658164957538,-0.005839467644691467,1.1202613874524832,198,3728000,0.0,177.97,1.29,1.383337413072586
467,0.012773209305923955,0.1727558840593416,3.0,0.002995637704152614,-0.004955127239227295,1.132405449077487,198,3736000,0.0,179.79,1.33,1.3822047102451325
468,0.014230665455725102,0.18574135720062313,4.0,0.0018648183631012217,-0.007366863489151001,1.2362774551287294,198,3744000,0.0,182.86,1.45,1.3687116086483002
469,0.015874687081050068,0.21176292713248512,5.0,0.0005210099433315918,-0.0032843935489654543,1.3382506673783063,197,3752000,0.0,189.93,1.61,1.3646573305130005
470,0.019027543239808438,0.20605508130261438,5.0,0.0011086207555490546,-0.006521831154823303,1.5231403270363808,198,3760000,0.0,201.8,1.93,1.3764955735206603
471,0.01563016117273946,0.19691021259311278,4.1000000000000085,0.0015068183781113476,-0.0030319738388061524,1.3844302560389041,198,3768000,0.0,201.35,1.92,1.383850554227829
472,0.01289751865832841,0.15639398756107242,3.0,0.0008790144021622836,-0.021803089380264283,1.1492064550891519,197,3776000,0.0,186.97,1.47,1.384691026210785
473,0.012786747356417437,0.17482038226038504,3.0,0.00016841370612382888,-0.0034091579914093018,1.170812123082578,197,3784000,0.0,182.24,1.38,1.3787872898578644
474,0.012308819974969083,0.16790771001661145,3.0,0.00037293197819963095,-0.003995163440704346,1.142376552298665,198,3792000,0.0,178.79,1.37,1.3796341466903685
475,0.01310111997982858,0.16858569774430104,3.0,0.0008110830222722143,-0.006891514658927917,1.1685845936462282,198,3800000,0.0,178.95,1.34,1.3776640152931214
476,0.01480498303015338,0.18590039267175443,3.0,0.0013255954592023044,-0.00848146140575409,1.2934094504266977,197,3808000,0.0,180.7,1.36,1.3769686627388
477,0.01210505069429928,0.15121544948650092,3.0,0.0008317930759039882,-0.0031298702955245973,1.1590754460543393,197,3816000,0.0,178.11,1.28,1.3835312080383302
478,0.014067657686709936,0.17549402993274008,3.0,-0.0007064571720547975,-0.033620938062667846,1.2302725754305721,197,3824000,0.0,176.7,1.26,1.3724039900302887
479,0.012821574569297809,0.1794766636693167,3.0,-0.0008638638898264616,-0.004016296863555908,1.130050501525402,197,3832000,0.0,177.29,1.3,1.3708363342285157
480,0.010088746639275996,0.14969214189276225,3.0,0.0017735888221068307,-0.005053309798240662,0.9536702350527048,197,3840000,0.0,170.07,1.1,1.3703895938396453
481,0.011737125570475656,0.1686146993767454,3.0,0.0014520288960193284,-0.014150015711784363,1.0789340240508318,197,3848000,0.0,163.34,0.95,1.3704668283462524
482,0.010959982192307507,0.16066832940898254,3.0,0.00012081334367394447,-0.005767176747322082,1.1027116964757442,197,3856000,0.0,167.41,1.1,1.3755077242851257
483,0.010426236300004348,0.15525751325766504,3.0,0.001500855926424265,-0.004802648425102234,1.0287977018579841,197,3864000,0.0,169.65,1.1,1.381945300102234
484,0.011749963297902469,0.16784582838678908,3.0,0.00035617637448012826,-0.05772940635681152,1.0967171035520733,197,3872000,0.0,170.03,1.06,1.375233689546585
485,0.012190487234652209,0.172294055301879,3.0,-0.0015369525815185625,-0.024051800966262818,1.1374309972301127,197,3880000,0.0,170.99,1.16,1.3626989221572876
486,0.012152442253118352,0.16177666927402654,3.0,0.0010033990448573603,-0.009312572479248047,1.1508926736563445,197,3888000,0.0,167.73,1.14,1.3515284621715546
487,0.012018214883869404,0.16795244556258226,3.0,0.0004834435728844255,-0.013897777199745179,1.0779904986172915,197,3896000,0.0,173.26,1.2,1.3778726649284363
488,0.01148624929494872,0.16701790914187536,3.0,-0.001003276106202975,-0.011965613961219788,1.0921154699847102,197,3904000,0.0,175.26,1.24,1.357398920059204
489,0.011472449598977618,0.1692487582510199,3.0,0.0013891211431473493,-0.011204234361648559,1.0765335163660348,197,3912000,0.0,167.1,1.11,1.358892629146576
490,0.011054742305300352,0.1626310449456447,2.1000000000000085,0.0005340480530867353,-0.016934170126914977,1.0138853792659939,197,3920000,0.0,163.74,0.97,1.3696617591381073
491,0.016905536345147992,0.19681503462834654,3.0,0.004102214304730296,-0.012778583168983459,1.4040040928870439,197,3928000,0.0,170.3,1.12,1.381684705018997
492,0.011437929023049947,0.17001809958178987,3.0,-0.004040398048236966,-0.016777164340019225,1.1018995541334151,197,3936000,0.0,180.88,1.37,1.378735899925232
493,0.016993104090724954,0.1957450413975855,4.0,0.0038227431348059325,-0.0025290781259536743,1.4388910838216544,197,3944000,0.0,190.59,1.7,1.3791584444046021
494,0.018282448446971102,0.21814494360366637,4.0,0.00026444372604601086,-0.03820793867111206,1.4683943223953246,197,3952000,0.0,191.45,1.75,1.3744449615478516
495,0.010677315755838208,0.1601917813293463,4.0,-0.0011172449518926442,-0.0035795581340789793,1.0339288910850883,197,3960000,0.0,180.16,1.38,1.3766256844997407
496,0.012464228554399596,0.1629663425856096,2.1000000000000085,-0.0005498963501304388,-0.03412910223007202,1.1855736895278097,197,3968000,0.0,172.38,1.16,1.3761646711826325
497,0.012502180876235797,0.1583905952420371,3.0,0.0016337333153933287,-0.005698742866516113,1.1747038973867894,197,3976000,0.0,173.56,1.16,1.369456135034561
498,0.013643679675142266,0.17965136430392292,3.1000000000000085,0.001672347414532851,-0.012671768069267272,1.222157967761159,197,3984000,0.0,178.81,1.25,1.3754800176620483
499,0.017565368982795915,0.2040367365872558,5.0,-2.002506051212549e-05,-0.0029841893911361694,1.4597393035143613,197,3992000,0.0,193.7,1.6,1.3768239879608155
500,0.012317400804604403,0.16888689565837475,4.1000000000000085,-0.00038679219549521806,-0.004583697319030761,1.1535603698715569,196,4000000,0.0,204.4,1.89,1.3759445822238923
501,0.013364791984013209,0.17681502208934613,3.0,-0.0004952679178677499,-0.015151192545890807,1.2355088229104876,196,4008000,0.0,184.85,1.42,1.347150194644928
502,0.011903095152597416,0.16077243590080634,3.0,0.000551242083311081,-0.06602161049842835,1.0758542703464626,196,4016000,0.0,171.22,1.14,1.369011322259903
