rollout_prob_std,model_prob_std,policy_loss,avg_q_selected,PMM:episode_rewards,P09:episode_rewards,epoch_idx,P01:episode_rewards,policy_entropy,grad_norm,avg_q_retraced,episode_length,q_loss,frames,fps,policy_gradient_loss,explained_variance,policy_gradient_bias_correction,advantage_norm
0.2908230108574585,0.31351175303654694,-4.666981464606939e-05,-0.010424538259157321,0.0,0.0,30,0.0,0.01969606742735893,0.008294240734647011,-0.010637871430614612,3324.4166666666665,0.0005732748278948439,216000,351,-4.535274460038829e-05,-1.489704205836884,-1.3170693573281172e-06,0.2528977702861829
0.292482884981566,0.31314337099867834,-8.622595720090292e-07,-0.010737031863040843,0.0,0.0,31,0.0,0.027310370602866722,0.007930631097153378,-0.010616851171533525,3324.4166666666665,0.0005831495573400808,223200,349,4.245929318542372e-06,-1.4907421079561824,-5.1081888884968585e-06,0.2656483695743835
0.2887357443005219,0.3128851687577752,-9.673020925765071e-06,-0.0022631625251094034,0.0,0.0,32,0.0,0.03250624704142892,0.005479427016638685,-0.002337133996151653,3324.4166666666665,0.0004449364554307036,230400,348,-4.7400107680486735e-06,-1.5512698650042587,-4.933010061854428e-06,0.21023007988888473
0.2927989835706022,0.3125097277906363,-5.244394045324086e-06,-0.005272974885180591,0.0,0.0,33,0.0,0.0398156847411067,0.005714046817711957,-0.0052951014577207085,3324.4166666666665,0.0005701859527878515,237600,346,-8.096839317912572e-06,-1.390626023458268,2.852445549649072e-06,0.26916060694228494
0.29652752660412,0.3127133561442138,-1.594679221577362e-05,0.00823500795126165,0.0,0.0,34,0.0,0.0359876617471929,0.005877327184522675,0.008267853749772864,3324.5,0.0005585525583151098,244800,345,-1.4900950385429454e-05,-1.3688283574092326,-1.0458417475443037e-06,0.24481240970871004
0.29422400731731346,0.31174340086954616,5.930347161099783e-06,-0.0007037386480240256,0.0,0.0,35,0.0,0.054244637794930634,0.005226343709336172,-0.0006264396741473185,3324.5,0.0006442893440101864,252000,344,6.2280395081660135e-06,-1.5740940656982088,-2.9769223580923725e-07,0.2926324919171856
0.2930557532931762,0.3113185764470744,1.3344012465188409e-06,0.0020564816731460283,0.0,0.0,36,0.0,0.06198869817027892,0.0034025607196509237,0.002044878630731257,3324.5,0.00036211638883293146,259200,342,-5.732587702175306e-06,-1.6998168935536075,7.066989019362892e-06,0.1760102978691788
0.2918948275193809,0.30459715552982836,-3.815904289819013e-05,-0.006167198449386951,0.0,0.0,37,0.0,0.16661969350522787,0.004775680713424105,-0.006332101932001977,3324.5,0.0005420520070705786,266400,341,-8.38726477833548e-05,-1.2167192920656116,4.571360320108022e-05,0.23973050485976738
0.2929416547305685,0.30621982144142584,6.4776143852610255e-06,-0.004449542787268304,0.0,0.0,38,0.0,0.14524071017023985,0.003703756821950444,-0.004326570402380473,3324.5,0.0004990909620939231,273600,340,-6.823252592136765e-06,-3.255824105463646,1.3300866237687596e-05,0.22004195450988373
0.29475747997680357,0.3067228266797841,-1.725236146379006e-05,-0.0019208656876394845,0.0,0.0,39,0.0,0.13745080080888572,0.0034251723329673718,-0.001887460235061481,3324.654761904762,0.00038774283213838094,280800,340,-1.058459546463891e-05,-1.8852017263760643,-6.667766363275223e-06,0.18915649753026959
0.2977947239494986,0.3084956933778746,2.383336834104929e-05,-0.00014624478949304764,0.0,0.0,40,0.0,0.1087471197731793,0.0035534157220274303,-0.00012145354598420384,3324.654761904762,0.0004425013457926582,288000,339,4.269247350037032e-06,-1.8245806201464603,1.9564120853698113e-05,0.19649091128859222
0.29517082882345347,0.3074104855339678,-3.5979667945616815e-05,0.0002526278667869399,0.0,0.0,41,0.0,0.12598445500084568,0.003009614779463099,0.00022084767536874835,3324.654761904762,0.00039598011421536583,295200,338,-2.9226157810052204e-05,-6.546629449908066,-6.753510385269943e-06,0.1796865116193904
0.2954926879325556,0.30833256330815945,1.8180013841626034e-06,-0.00019106860476636884,0.0,0.0,42,0.0,0.11153707339716408,0.0035261002083080395,-0.00024314439135117956,3324.654761904762,0.00047996464305569624,302400,337,-4.7639475751982766e-06,-1.3045366665966067,6.581949011202752e-06,0.2132323755637878
0.29475066114709814,0.3076330943701286,2.66857775499367e-05,0.0004743197791850391,0.0,0.0,43,0.0,0.12190679375791834,0.0028175678964350564,0.00035603704933415223,3324.654761904762,0.0003575142821205394,309600,336,-1.9213738062334702e-05,-2.898342151244481,4.589951647171185e-05,0.1702832215439612
0.2821230885238638,0.2504693824348469,-0.0009477066512108504,0.43058310485049517,0.0,0.0,44,0.0,0.644081621804452,0.18424997160055825,0.4549175003155064,3324.654761904762,0.012470870867020518,316800,336,4.373104407549694e-05,-1102.2705097908586,-0.0009914377017280819,0.9543874806697324
0.2965769839964846,0.3092838155072202,0.000880472153778062,0.8091914115522905,1.3854166666666667,2.0,45,0.0,0.08971119464616534,0.11699633513422787,0.8004880807481746,3324.5625,0.009421313884056525,324000,335,0.0007978938552267248,-15.953572990686174,8.25782978435565e-05,1.3749392546126962
0.2967163696250429,0.3121390838798864,-0.000440244103005683,0.5266102330122517,1.3854166666666667,2.0,46,0.0,0.046859447731237326,0.06369334410130392,0.5255060146729309,3324.5625,0.007025231925942714,331200,334,-0.00048331528268733936,-0.7868101606316983,4.3071180413498e-05,1.2563255602875283
0.2988947478721224,0.3127711232913234,0.00012457372443234834,0.6020447797493802,1.3854166666666667,2.0,47,0.0,0.03554499282841645,0.08524216599180508,0.6006259388638236,3324.5625,0.007478578275412277,338400,334,6.737347902907503e-05,-0.6286668016221473,5.720024613385856e-05,1.3181679321699358
0.2982314963452594,0.3111309507461307,0.0003021922630886498,0.533016490420288,1.3854166666666667,2.0,48,0.0,0.05698090079286745,0.10574301861301907,0.5320054347725798,3324.5625,0.012075422101011112,345600,334,9.057825020682344e-05,0.20295373095539854,0.00021161401236895623,1.7592286937599826
0.26564986419563413,0.2000526195695555,-0.007884122169692677,0.23693052901989883,1.3854166666666667,2.0,49,0.0,1.1178085149565857,4.200796505156001,0.18499397085555802,3324.5625,0.4467448356696599,352800,334,-0.008106597412904799,-0.6710413451942185,0.00022247523343482084,1.4332309347771541
0.28073315044480657,0.27352696786433345,-0.0011690492233794253,0.2295277627081279,1.33,2.0,50,0.0,0.40639581167019706,0.08716258757117523,0.2308488323581797,3324.79,0.0041297190761329,360000,333,-0.00021091111857618583,0.45178988044315055,-0.0009581381077409894,1.0314769685186074
0.273977648632824,0.26060048265600366,-0.0003952170169793343,0.22191176784373978,1.33,2.0,51,0.0,0.5403792436104832,0.06593848921226751,0.22095769114545066,3324.79,0.002912817936596124,367200,332,0.0003045582426941345,0.5089476784685302,-0.0006997752582317356,0.9131717812738139
0.29091635439618385,0.27171391236357045,-0.001644453904136711,0.16201487474444537,1.33,2.0,52,0.0,0.44272840573299205,0.09411472706062428,0.16157864084200305,3324.79,0.0030865086089384096,374400,332,-0.00033854507165170957,0.5001870903615024,-0.0013059088395557875,0.8096234738158566
0.27010954954380556,0.2657814279920052,-0.001627564954086835,0.14141345360508514,1.33,2.0,53,0.0,0.4787422756942743,0.08197707344043287,0.14189632895713053,3324.79,0.0030350696282564764,381600,331,-0.0003069192454221781,-0.4788958411036976,-0.0013206457060241368,0.751595674252049
0.28107746501014663,0.2810862043342262,-0.0005502904508789975,0.23756783598114947,1.33,2.0,54,0.0,0.3457284152313141,0.21286928876112005,0.23872992577257926,3324.79,0.008355041921447164,388800,330,-8.945889268118292e-05,0.3208330548534948,-0.0004608315552968889,1.0823040711394851
0.2721918470213416,0.2757332848207582,-0.0010082696937888855,0.1890181683139905,1.33,2.0,55,0.0,0.3689531781469231,0.08351376122138951,0.18829222368401669,3324.79,0.004205190313821914,396000,330,-0.00081981530916236,0.3018092890659337,-0.00018845438565852734,1.096029087565445
0.2729752332126581,0.2738054479204365,0.0004037044607580655,0.17502762529611246,1.41,2.1000000000000085,56,0.0,0.395718725124323,0.1383519510631297,0.1764904501340556,3324.85,0.006534260401145439,403200,329,0.0007914248663030521,0.26704390634949704,-0.00038772040887596513,1.2358775906325616
0.28639311058298933,0.3005214798202117,-0.0001486407929946511,0.032842871601257234,1.41,2.1000000000000085,57,0.0,0.1323641106921677,0.06671542997675962,0.028018556550327162,3324.85,0.0041964995105078584,410400,329,-0.0003740487799404066,0.53167240862572,0.0002254079849241954,1.163210228679199
0.2936762049297492,0.3128738756182175,-5.2730600086305425e-06,-0.1035985103159878,1.41,2.1000000000000085,58,0.0,0.02224096702918085,0.035426966742373917,-0.1019667374591275,3324.85,0.0030186243906045423,417600,328,3.863933270275585e-05,0.48351433169747154,-4.391239213696367e-05,0.9115690797449105
0.2933540966223787,0.31344093497389214,-4.443582220523945e-05,-0.027957580954839824,1.41,2.1000000000000085,59,0.0,0.017578568071873475,0.023609675933011675,-0.02840899020703521,3324.85,0.0025866983862845813,424800,328,-2.064939237874033e-05,0.4210012497197068,-2.3786429983652727e-05,0.8241104862396482
0.29489638998316087,0.3135673933760041,-1.3765414962686167e-05,0.03678222780842883,1.41,2.1000000000000085,60,0.0,0.01636477785108601,0.018890691241414362,0.03675815881253805,3324.85,0.0021643951763979916,432000,328,-1.0712238114452993e-06,0.48433987740013335,-1.2694190927013246e-05,0.717062130386611
0.29303134100225864,0.3131189335579121,-2.2027099331412322e-05,0.00325920937803362,1.41,2.1000000000000085,61,0.0,0.023619656106851326,0.022729555161455955,0.0020495530666662415,3324.89,0.0024424011094760843,439200,327,-2.8282630587273222e-05,0.4365321250070655,6.255531112839068e-06,0.8217909598645199
0.2837915553111169,0.2797385617233221,-0.0010604333749526325,-0.03798111190436878,1.41,2.1000000000000085,62,0.0,0.37006146825485986,0.07238933254680864,-0.037834885873548156,3324.89,0.003573968039048677,446400,327,0.00010010624050370179,-0.35615117285223236,-0.0011605396185625754,0.7953105086502102
0.2880676805908008,0.2914972392215379,-0.0012159933162856176,0.06814901810496979,1.41,2.1000000000000085,63,0.0,0.25395260200844166,0.08613158176091101,0.07024942344775863,3324.89,0.003807855910598781,453600,326,2.2056961592222207e-05,0.13242859603078277,-0.0012380502881406846,0.8569283844543887
0.28557475639302005,0.29385347606536283,-0.0004099662533884756,0.05501934298407667,1.41,2.1000000000000085,64,0.0,0.23361957689976573,0.04172335242993805,0.053965581560878405,3324.89,0.0028909147460607553,460800,326,-0.00015110747431380228,0.2133062524555996,-0.00025885878597008876,0.8931338221496021
0.2781245789665078,0.28028665763518174,-0.00035109070554256445,-0.012879694760236558,1.41,2.1000000000000085,65,0.0,0.31402799370062967,0.04782720981156452,-0.012445520455228344,3324.89,0.0024495685538670564,468000,326,-2.799671511221376e-05,0.22949128164658472,-0.00032309398798321243,0.7553387720403927
0.28791313507648375,0.2970876192995322,-0.000888575533411535,0.09801472605911725,1.41,2.1000000000000085,66,0.0,0.16539094444037858,0.0871912897305202,0.10016190820063384,3324.89,0.0032908222986445077,475200,325,-0.0003209809624461295,0.09196763165728758,-0.0005675945661306473,0.8110620200409303
0.2822721292920135,0.2908187110404725,-0.0005865034922493192,0.23748352651932728,1.41,2.1000000000000085,67,0.0,0.21293615265950008,0.08749951567982484,0.23792075186573639,3324.87,0.0032292481542698283,482400,325,-0.00037722569113991144,0.6281957960018406,-0.00020927780083623325,0.8525623275067598
0.2801386054102627,0.2880187095193163,-0.0003917470019795084,0.1529933529595534,1.41,2.1000000000000085,68,0.0,0.24103591810586666,0.04362821688938798,0.15212068294869766,3324.87,0.002174483449420049,489600,325,-0.00020771284178193033,0.5840766458733687,-0.00018403415990466253,0.7046195508131667
0.28624724729430107,0.29199722337344336,-0.0002778680139452593,0.04219396126157205,1.41,2.1000000000000085,69,0.0,0.2332186120441036,0.04052316440756484,0.04111373155459111,3324.87,0.002001537735162971,496800,325,-9.643494629764001e-05,0.5158801644047102,-0.00018143306674068654,0.6370024938597566
0.2869404629706627,0.29793043843573996,-0.00011849835736088095,0.12751894292283047,1.41,2.1000000000000085,70,0.0,0.17582772996494667,0.03560752629255684,0.12975504034621058,3324.87,0.0023984720432259016,504000,325,-2.5313955501786582e-05,0.5881790640027751,-9.318440261677867e-05,0.7875335118239597
0.2930425301012854,0.30707474291088094,5.722310826256573e-05,0.08321174824145307,1.41,2.1000000000000085,71,0.0,0.09771451238833526,0.022818341044678718,0.08182807421961566,3324.87,0.0018513459441720042,511200,325,-2.699906294570802e-05,0.6432734415218943,8.422217193180398e-05,0.6486134131839153
0.2781200720553124,0.2746768349604237,-1.195014194828618e-05,0.1616850198498934,1.48,3.1000000000000085,72,0.0,0.42688731115547907,0.06697622834633855,0.16235830094790946,3324.91,0.004146006382695001,518400,325,0.0010714666485315348,0.3091855092062837,-0.0010834167895043768,1.0025055923655866
0.2927915301248826,0.3043458875501282,0.00014092713577874459,0.08176642851704002,1.52,4.0,73,0.0,0.14427789194893742,0.020488195773669848,0.079057144799904,3324.95,0.002191487655022864,525600,324,-4.5508368861367786e-05,0.49505486489446077,0.0001864355054292299,0.7344110992888885
0.2898109806043209,0.29064030595064644,-0.00030242239337057407,0.043294375394403235,1.52,4.0,74,0.0,0.292287885323906,0.03866382139177136,0.043937988125436714,3324.95,0.0029620694604803907,532800,324,0.00010313484190593358,0.3484147462997802,-0.0004055572422399448,0.9134638997133349
0.28970418804561315,0.30930171536693346,-0.00040349431993890784,0.09412899993387618,1.52,4.0,75,0.0,0.08041699436050868,0.030782483138930377,0.09505954838510576,3324.95,0.0025265728452537844,540000,323,-3.559756703531954e-05,0.1857546974287365,-0.00036789675502456456,0.7484641790452408
0.29136539670328304,0.2945052285409636,-0.000708959284994065,0.1673380041068352,1.52,4.0,76,0.0,0.25407307687998454,1.0400474921094258,0.16030679608290993,3324.95,0.08124238622007801,547200,323,-7.211827868598419e-05,-0.24327417421672085,-0.0006368409937828526,0.681948801520177
0.2887194363027811,0.27879189667602383,-0.0009753361176955386,0.08401986621587033,1.52,4.0,77,0.0,0.39909937694617026,0.08083638685735012,0.08398106949326271,3324.95,0.002570146236576218,554400,323,3.32531200988405e-05,-1.1933108418186504,-0.0010085892368043722,0.7126010942314234
0.2813374090648045,0.2734618339025312,-0.0009053671303061769,0.06637229125451533,1.52,4.0,78,0.0,0.37876855426837525,0.07133122919465293,0.06706686772032834,3324.81,0.002618687879577881,561600,323,0.00010734677069093675,0.006633965740443548,-0.0010127139039914125,0.7334246236434769
0.28873821295916086,0.2848549510171962,-0.0011282619286524975,0.11262246055498955,1.52,4.0,79,0.0,0.3062170333920845,0.05978587973664473,0.11271813419499684,3324.81,0.0017440039211116588,568800,323,8.710598935410401e-05,0.28851641960560326,-0.0012153679266383303,0.5276435046205445
0.2853311399926269,0.2907402592708194,-0.0008260882968980309,0.12618403608895956,1.52,4.0,80,0.0,0.2682038372737311,0.05373163885343483,0.1272192348099299,3324.81,0.0025841574329909245,576000,323,0.00019823030011524324,0.4369056860653181,-0.0010243185955977061,0.7369997933660707
0.2793537805483691,0.2733373229844229,-0.002075779537339504,0.8017015021613667,1.52,4.0,81,0.0,0.4305364276671389,1.423930102401967,0.8099483398797493,3324.81,0.061851943864965016,583200,323,-0.0007749681540376878,0.1741112732177689,-0.0013008113783645162,1.140895703165304
0.2712393209574714,0.25972832526065526,-0.006193966499043502,1.326667605108685,1.52,4.0,82,0.0,0.5665680266402308,0.5883205546811107,1.333126352502713,3324.81,0.02403903980754198,590400,323,-0.00498377583261277,0.7941886240243913,-0.001210190653707487,2.1572762342317713
0.2887693987212297,0.2991023172906539,-0.0006783768222669901,1.6860473947843222,1.52,4.0,83,0.0,0.169196325528802,0.9311454290393276,1.6709689213227108,3324.81,0.05051767963233097,597600,323,-0.0009278735274939709,0.9246394049793755,0.0002494967038499898,2.944048927395948
0.2835637997552043,0.2745422987734515,-0.0030708099396421556,1.1950993221525161,2.4,7.1000000000000085,84,0.0,0.43076136310758545,0.46684749017416477,1.2051803977077917,3324.75,0.02381623039467423,604800,322,-0.002480342715486301,0.9420316286503322,-0.0005904672493797852,2.622703507533149
0.29185824578480113,0.2954258502014573,-0.001449637364043551,1.1749915540722946,2.4,7.1000000000000085,85,0.0,0.2145572654136884,3.246177439977507,1.0959514622776596,3324.75,0.25091073837338956,612000,323,-0.0010842633821437754,0.6487685012643929,-0.00036537400881619773,2.151277374548335
0.2895100090916825,0.2994695488481768,-0.0025152499235891763,1.8172972763672706,2.4,7.1000000000000085,86,0.0,0.15721727541418717,0.5096095263698496,1.8175725492409298,3324.75,0.02492028468027317,619200,322,-0.0016859369599802046,0.9190069942554786,-0.0008293129705475907,2.6224964240114526
0.29024791784939313,0.29690476059085796,-0.001984672539749428,1.9941118012250416,2.4,7.1000000000000085,87,0.0,0.17406838791326634,0.43348695132136744,1.9959504148009277,3324.75,0.027468056349094872,626400,322,-0.001646211470823411,0.9370362280971474,-0.0003384610665307662,3.0634740143068258
0.2868073181421668,0.2809956281080291,-0.005197377775017139,1.7402425801643617,2.4,7.1000000000000085,88,0.0,0.33587365414555853,0.9239111916610819,1.7454268738075538,3324.75,0.06537403035969301,633600,322,-0.0046796046214994365,0.8873886453111967,-0.00051777315341009,3.0448959820248467
0.2866703397051726,0.28660712430707863,-6.89821780577413e-05,1.70005166651972,2.01,7.0,89,0.0,0.281265302022447,10.91689964194506,1.6420633940452987,3324.76,0.43591914650934727,640800,322,-0.00010990489670059883,0.8436882026782399,4.092273239513336e-05,2.880677598755217
0.28695525094373997,0.28295724264784616,-2.1378674358358882e-05,2.2253930961206634,2.01,7.0,90,0.0,0.31155852742801754,11.123645485043394,2.197317552242881,3324.76,0.3950399163389878,648000,321,-0.0001152244233288147,0.9238445886859187,9.384573606088789e-05,3.0512212851880083
0.2912053150253951,0.28593730040604165,-0.0010900779870498883,1.3285772659751787,2.01,7.0,91,0.0,0.2929830720897012,0.28647683701704996,1.3259535026999696,3324.76,0.01777810989908637,655200,322,-0.0008671554236511163,0.7330012560836853,-0.00022292255918179548,2.668201229269542
0.28736400504118553,0.27721547189528345,-0.0020935108429359158,1.7172047774178327,2.01,7.0,92,0.0,0.3723011904222664,0.5206700219721738,1.7185166884525112,3324.76,0.02875000824741575,662400,321,-0.001145611139538242,0.9191863233718293,-0.0009478996852359559,3.2129029298743244
0.28718713391867895,0.28567075829184246,-0.0007031632557724757,0.9641796265582421,2.01,7.0,93,0.0,0.29242418874026005,1.4136605027652223,0.9585351248208198,3324.76,0.06566854337481634,669600,321,-0.0007244296213889716,0.866413841384744,2.1266367163269558e-05,2.7933872865022176
0.2861707453910636,0.28963393934347015,-0.0037504106244975765,2.5548243803495447,2.01,7.0,94,0.0,0.24978555419669538,1.4329882120215547,2.54020754710983,3324.76,0.07427099098604194,676800,321,-0.0029571324674228018,0.9151339318008022,-0.0007932781417205328,3.9365178954916664
0.28972951288873927,0.2928947217861381,-0.0007736581224371299,0.1961772629784125,2.86,8.100000000000009,95,0.0,0.2558391424112055,0.2959983563918788,0.19813934722444929,3324.67,0.011197269277203105,684000,321,-4.7151864053729915e-05,0.8192364405927719,-0.0007265062769625195,1.8768260828238976
0.28605358839035033,0.2849756671032972,-0.0019596684912213717,1.510844199407535,2.86,8.100000000000009,96,0.0,0.30541360881825086,0.9673916467981201,1.5077040296367237,3324.67,0.03540405771512716,691200,321,-0.0018894395725777091,0.7353387853172091,-7.022891894181452e-05,2.728581052111196
