P01:episode_rewards,PMM:episode_rewards,epoch_idx,explained_variance,value_loss,policy_entropy,episode_length,policy_loss,frames,grad_norm,P09:episode_rewards,advantage_norm,fps
0.0,1.28,295,0.6674359071254731,0.0012256208093458553,1.3853608024120332,176.3,0.0001763803329959046,2360000,0.05777320406514332,3.0,0.3817649318277836,270
0.0,1.34,296,0.7391101688146591,0.0014525446062907577,1.3844342172145843,179.12,-0.00034205152514914515,2368000,0.06659478709004261,3.0,0.416755438297987,270
0.0,1.43,297,0.8650723969936371,0.0015575319567142287,1.3832289564609528,182.88,-0.00014795308834436582,2376000,0.06541501045030508,4.0,0.3956360600888729,270
0.0,1.51,298,0.7661200404167176,0.0019753927266356187,1.3850946879386903,186.25,0.0002813701108971145,2384000,0.0793396987624324,4.0,0.4583730635792017,270
0.0,1.36,299,0.5583178520202636,0.0012947311680181883,1.3828583061695099,181.54,-7.648332364624367e-05,2392000,0.06132995403740172,3.0,0.4016280972212553,270
0.0,1.33,300,0.5519139736890792,0.0017902483975194628,1.3831340193748474,180.24,0.0002866693494434003,2400000,0.07353787370122689,3.0,0.4547909215837717,270
0.0,1.41,301,0.7875047105550766,0.001237580695960787,1.3843203330039977,184.77,0.00011588578825467267,2408000,0.06078298579164445,3.0,0.38889361038804054,270
0.0,1.33,302,0.696940655708313,0.0010520063453623152,1.384595332145691,181.44,-0.0003430689367814921,2416000,0.05958684386152422,3.0,0.33766913659870623,270
0.0,1.28,303,0.16927067279815675,0.0021922697039190096,1.3844552004337312,178.45,0.00015710556879639626,2424000,0.07917158203723687,3.0,0.48541213408112527,270
0.0,1.43,304,0.7380422973632812,0.0023679775027994764,1.38313511967659,182.97,-0.00028995983127970247,2432000,0.08931717085081804,3.1000000000000085,0.5120428892225027,270
0.0,1.56,305,0.6659389632940292,0.00160073974126135,1.3851591634750366,188.42,-3.478936399915256e-05,2440000,0.06734917432887207,3.1000000000000085,0.4355901299417019,270
0.0,1.61,306,0.7816543793678283,0.0017507708140328758,1.3857170045375824,191.14,0.00013290640774357598,2448000,0.06687488297794654,4.0,0.42493444979190825,270
0.0,1.51,307,0.6619423335790634,0.0014910528199834517,1.3850086414813996,188.66,-8.155150593665895e-05,2456000,0.06845455384682156,4.0,0.4093809859454632,270
0.0,1.34,308,0.6083105492591858,0.0015461492564645596,1.3846944069862366,180.7,0.0005333859883830883,2464000,0.06191860381922163,3.0,0.4109145446866751,270
0.0,1.39,309,0.5925464791059494,0.0016802893649219186,1.3853189635276795,181.12,-0.0006403125092765549,2472000,0.07080963632987136,3.0,0.4432159698754549,270
0.0,1.24,310,0.6572184574604034,0.0011544629427953624,1.3855041027069093,177.04,-0.00024534719144867265,2480000,0.05736280742175302,3.0,0.34748095884919167,270
0.0,1.16,311,-0.04877024829387665,0.0015018584630888654,1.3857756638526917,173.25,4.764138255268335e-05,2488000,0.06465434347076342,3.0,0.41926207788288594,270
0.0,1.32,312,0.6160993158817292,0.0008432367314890144,1.3860024905204773,178.99,-2.2012165632077087e-05,2496000,0.044161672162536796,3.0,0.29874249003827574,270
0.0,1.36,313,0.6281970918178559,0.0019652404547377956,1.3855950450897216,182.99,0.0001281883979390841,2504000,0.08612709388571106,3.0,0.4818261444568634,270
0.0,1.58,314,0.7143264341354371,0.0009617371064450708,1.3851806139945984,191.37,-0.00015542037166596856,2512000,0.047913042296850096,4.0,0.3269868492335081,270
0.0,1.59,315,0.8176570755243301,0.001395754630138981,1.385239201784134,191.19,4.287363903131336e-05,2520000,0.06372191940357577,4.0,0.3964660613238811,270
0.0,1.44,316,0.30061339676380155,0.0011367411070750677,1.3858743762969972,185.34,1.0536935442360117e-05,2528000,0.05464465400458466,4.0,0.3614896597713232,271
0.0,1.42,317,0.5712155765295028,0.001101101764361374,1.385889083147049,184.81,-0.00017568439463502727,2536000,0.05692084086745231,3.1000000000000085,0.35886935621500016,270
0.0,1.24,318,0.4660523670911789,0.0014719019595213468,1.3856855046749115,178.24,-6.971200429688906e-05,2544000,0.06736197328168783,3.0,0.40334856856614354,271
0.0,1.43,319,0.5015417909622193,0.0019078470039676177,1.3850750708580017,182.56,0.00020203248524921946,2552000,0.0707067651229247,3.0,0.4477545216679573,271
0.0,1.46,320,0.4724131852388382,0.0011473930915235542,1.385528929233551,184.18,0.00021509897702799209,2560000,0.0563891386187565,3.0,0.3699128575623035,271
0.0,1.41,321,0.6998173463344574,0.0016407752573286416,1.3858025097846984,183.85,-0.00015569478215184064,2568000,0.07178790133790304,3.0,0.4244726338237524,271
0.0,1.38,322,0.7523665225505829,0.0012389690435156808,1.385055332183838,183.65,-0.0003507957513102156,2576000,0.05562275127987719,4.0,0.3592653451859951,271
0.0,1.16,323,0.5227172422409058,0.0007401111853505426,1.3855178761482239,176.33,0.00013643252138081151,2584000,0.04176164685303557,4.0,0.2718173462897539,271
0.0,1.02,324,0.6528911799192428,0.001246565934816317,1.3850824594497682,167.68,0.00038891490188234455,2592000,0.059568597066709854,3.0,0.35914428390562536,271
0.0,1.35,325,0.71989213347435,0.002057756849389989,1.3844302570819855,179.1,-0.00032669287742464803,2600000,0.0775361592430198,3.1000000000000085,0.49404625572264194,271
0.0,1.59,326,0.3051823651790619,0.001203906664522947,1.3837973356246949,190.23,-0.0003290426463718177,2608000,0.060120641871260296,4.0,0.3608786665648222,271
0.0,1.46,327,0.7406085342168808,0.0017737383053463417,1.3844647347927093,183.52,-0.00012618755932635394,2616000,0.06284841951604787,4.0,0.42107898466289045,271
0.0,1.64,328,0.6161825698614121,0.0012004590211654432,1.384157452583313,190.84,0.00011953441789955833,2624000,0.058140098687722824,4.1000000000000085,0.3676706002652645,271
0.0,1.53,329,-0.44122058153152466,0.001033831230852229,1.3852581119537353,186.31,0.0003207929259588127,2632000,0.051359107926723276,4.0,0.33700633212924,271
0.0,1.16,330,0.35577417969703673,0.0016587185468961252,1.3858838558197022,172.72,-0.0004621906331749415,2640000,0.06967704970348788,3.0,0.4001941691339016,271
0.0,1.25,331,0.754641410112381,0.0009934788781538373,1.385564455986023,177.29,5.57988160289824e-05,2648000,0.04882480669324166,3.1000000000000085,0.34449142441153524,271
0.0,1.23,332,0.7416772377490998,0.0014079877261610819,1.3851727294921874,174.66,-8.721439968212508e-05,2656000,0.06417910711917456,3.1000000000000085,0.3896103436499834,271
0.0,1.22,333,0.6843546015024186,0.0016333566282628453,1.3843338108062744,174.58,-0.00010599984525470064,2664000,0.06374451926703217,4.0,0.4050122037529945,271
0.0,1.47,334,0.7396202915906906,0.0010684812456383953,1.3834151208400727,186.02,-3.20089179876959e-05,2672000,0.05008239601224627,4.0,0.32491433769464495,271
0.0,1.31,335,0.8122381359338761,0.0010307454928988591,1.3840487241744994,180.32,-0.00024875879564206115,2680000,0.05464424058493642,4.0,0.3427464847266674,271
0.0,1.13,336,0.8732285690307617,0.0006757239158832817,1.3851244008541108,173.97,6.656911024037982e-05,2688000,0.04508069132675776,3.0,0.2826852209866047,271
0.0,1.34,337,0.7077114969491959,0.0011707139563077362,1.3853649187088013,181.78,-8.096632693195716e-05,2696000,0.05277981515282739,4.0,0.34376258350908756,271
0.0,1.55,338,0.3669993209838867,0.0016158010328945237,1.3832132279872895,188.12,-0.0002418884652433917,2704000,0.06640312045930105,4.0,0.4272671155631542,271
0.0,1.37,339,0.7385092896223068,0.001005443351023132,1.382421463727951,181.93,0.00024991379876155407,2712000,0.051576582383353,4.0,0.3465430649369955,271
0.0,1.12,340,0.6614386940002441,0.0016600861546612578,1.3839031755924225,171.97,-0.00034944338141940535,2720000,0.06605500277408444,3.0,0.42257257260382175,271
0.0,1.32,341,0.6411829549074173,0.001590284250341938,1.3842048680782317,178.76,-0.00010870811704080552,2728000,0.06870369926514136,3.0,0.41733409255743026,271
0.0,1.34,342,0.4009248983860016,0.0018087572234071559,1.380995796918869,180.46,-0.0002824059382328414,2736000,0.06658700198611048,3.0,0.4046537335216999,271
0.0,1.12,343,0.7966552019119263,0.0009730040591966827,1.3827864146232605,172.09,0.0005194564908742905,2744000,0.05116449156559559,3.0,0.33474283047020437,271
0.0,1.18,344,0.7073035150766372,0.0013273082335217624,1.3852736175060272,176.55,1.5326563516282476e-06,2752000,0.06212918153095728,3.0,0.39347889117896556,271
0.0,1.29,345,0.30441933512687686,0.001710474485735176,1.3848354637622833,180.36,0.00019362010054464916,2760000,0.07862732041661774,4.0,0.4585498754680157,271
0.0,1.39,346,0.565495536327362,0.0010163995448237984,1.3834549903869628,182.85,-0.00015223490998323542,2768000,0.0551753737433994,4.0,0.3513260543346405,271
0.0,1.16,347,0.7957887059450149,0.000655105750047369,1.38485107421875,174.41,-0.0001729627506574616,2776000,0.04022220880870133,3.0,0.2625263494998217,271
0.0,1.19,348,0.6892499172687531,0.0007878435008751695,1.3858556616306306,174.86,4.688603279646486e-05,2784000,0.04766676219591856,3.0,0.3091942907869816,271
0.0,1.23,349,0.61547387778759,0.0010144623716405476,1.385889962911606,175.85,0.0001084159021411324,2792000,0.05477412530060819,3.1000000000000085,0.3379731443524361,271
0.0,1.44,350,0.7047493100166321,0.0016305293131881626,1.38529767870903,185.74,0.00015593929652823134,2800000,0.07317973910628303,3.0,0.43722350731492043,271
0.0,1.51,351,0.7782867747545242,0.001521247883574688,1.3852850675582886,186.14,-0.00026019754463050046,2808000,0.0675808356251309,3.0,0.418485476821661,271
0.0,1.5,352,0.8652915376424789,0.0012058497583348072,1.3858997559547424,184.05,-0.00047248283724911746,2816000,0.061574238688275384,3.0,0.37731214083731174,271
0.0,1.61,353,0.001489439606666565,0.0015718313986508292,1.3857337367534637,191.06,0.0002129944710759446,2824000,0.05890532271015468,4.0,0.390292694196105,271
0.0,1.34,354,0.27935080111026767,0.0007515314156989917,1.3859337234497071,183.04,-0.0002515874683740549,2832000,0.04406798993651401,3.0,0.29979365654289725,271
0.0,1.36,355,0.5174286776781082,0.0009336584800621495,1.3857764077186585,183.69,0.00011422109819250181,2840000,0.05449391827954255,3.0,0.3398611841350794,271
0.0,1.31,356,0.5750219178199768,0.0012835973537949031,1.3857882690429688,180.17,9.528650305583142e-05,2848000,0.06188930865203186,4.0,0.3788506695628166,271
0.0,1.09,357,0.7276798492670059,0.0009649556409931392,1.3857203114032746,170.96,0.00030761200574488614,2856000,0.0480142795490402,3.0,0.31990478716790677,271
0.0,1.18,358,0.7368488192558289,0.0010276059994794196,1.3858068668842316,175.57,-0.0004516794692608528,2864000,0.05101132567699531,3.0,0.3286207812279463,271
0.0,1.2,359,0.8280732375383377,0.0012167159208183876,1.3858390283584594,175.46,0.0005616493241495846,2872000,0.06182095971567221,3.0,0.3436732839047909,271
0.0,1.39,360,0.7453787702322007,0.0009999850944586797,1.3847826945781707,182.68,-0.00034700496813456995,2880000,0.05226914523065395,3.0,0.3322275770455599,271
0.0,1.61,361,0.9066759419441223,0.001154806287959218,1.3854163444042207,190.25,8.293522929307073e-05,2888000,0.058873157945009504,4.0,0.3557126528769732,271
0.0,1.88,362,0.7669522041082382,0.0015288574290752877,1.3854448544979094,202.33,-0.00029521516251406865,2896000,0.06387581342819142,4.1000000000000085,0.41238580644130707,271
0.0,1.59,363,0.797771018743515,0.0006555746617959812,1.3854246830940247,191.7,0.0001824316629063105,2904000,0.04110616204136694,4.0,0.2682368353754282,271
0.0,1.14,364,0.6781263834238053,0.0011763490134399034,1.3857119584083557,172.2,4.894661597063532e-05,2912000,0.05471114594573517,3.0,0.3374816902726889,271
0.0,1.44,365,0.633949047923088,0.0015772674427716993,1.3840265595912933,184.92,-0.00021441685437366685,2920000,0.0770463657726481,4.0,0.4381169256567955,271
0.0,1.77,366,0.7803578943014144,0.0014803826509887585,1.384784710407257,200.64,9.593561011570273e-05,2928000,0.06255235255791097,4.0,0.4140982587635517,271
0.0,1.81,367,0.8857690304517746,0.0010975304584280822,1.385360586643219,202.72,-0.0001445059181560282,2936000,0.0566878930066036,4.1000000000000085,0.33845391795039176,271
0.0,1.45,368,0.6204785883426667,0.0009526183978960035,1.3855495631694794,187.45,0.00019984804579962657,2944000,0.048037728205320915,4.0,0.31711544886231424,271
0.0,1.57,369,0.5088102376461029,0.002302421648564632,1.3855797493457793,191.71,-9.451373654883354e-05,2952000,0.07809350843482525,4.0,0.4978779332339764,272
0.0,1.44,370,0.7424558448791504,0.0010332143458799692,1.3846912276744843,185.48,0.00017623598976570064,2960000,0.051097727708391695,3.0,0.33787767820060255,272
0.0,1.21,371,0.7120934730768204,0.0015009049212676472,1.3839438164234161,177.7,-0.0002187607332598418,2968000,0.0619786646652699,3.0,0.407028244510293,272
0.0,1.26,372,0.8834908252954483,0.0008233757324342151,1.3847089648246764,180.0,0.00013161036316887474,2976000,0.04542846854821944,3.0,0.31463957376778123,272
0.0,1.38,373,0.6751093637943267,0.001485434279748006,1.3833859622478486,182.39,-0.0001060486352071166,2984000,0.06562552761887004,3.0,0.4227485163509846,272
0.0,1.52,374,0.8289525628089904,0.0018959334354440216,1.3852408277988433,188.35,-0.00013412787899142131,2992000,0.07329333115236607,3.1000000000000085,0.4662422066181898,272
0.0,1.55,375,0.6999520605802536,0.0011597275416716,1.385507138967514,189.28,-3.344196011312306e-05,3000000,0.05914064854534898,4.0,0.3578575637936592,272
0.0,1.54,376,0.7115784746408462,0.0015033931573998416,1.385371277332306,188.18,0.0001248535921331495,3008000,0.058697973609229355,4.0,0.3896615697443485,272
0.0,1.68,377,0.769572873711586,0.0014687577360746218,1.3854411149024963,193.27,0.00012356941704638302,3016000,0.0633083219433154,4.0,0.40338787376880647,272
0.0,1.51,378,0.37121713161468506,0.0012100047225976596,1.385320405960083,188.46,-1.4614712054026313e-05,3024000,0.05456131867591249,4.0,0.37334196485579013,272
0.0,1.25,379,0.6513726669549942,0.0012753224112748284,1.385684413909912,178.63,-0.0002945251240453217,3032000,0.05660538970376866,3.0,0.3873622401803732,272
0.0,1.46,380,0.6514155924320221,0.001495793208705436,1.3846000695228577,187.0,8.230313505919185e-05,3040000,0.06368059202016788,3.0,0.41057396672666074,272
0.0,1.37,381,0.7850059688091278,0.0008516042331029893,1.3851814806461333,182.29,-4.633685588487424e-05,3048000,0.04506438695274082,3.0,0.29769082747399805,272
0.0,1.21,382,0.5980076956748962,0.001650747941730515,1.385056997537613,173.37,-0.0003025696816621348,3056000,0.07230087931704612,3.0,0.4156805542856455,272
0.0,1.43,383,0.424818594455719,0.0013594680351161515,1.384788339138031,183.13,4.553152073640376e-05,3064000,0.0584905842584532,3.1000000000000085,0.38282509580254553,272
0.0,1.5,384,0.720012674331665,0.0012102351221255957,1.3853199768066407,186.61,-0.0001521164461155422,3072000,0.06001353703702266,3.0,0.3845100995898247,272
0.0,1.44,385,0.6895704203844071,0.001228705646644812,1.3848499059677124,184.3,0.00022571014131244737,3080000,0.05636632344724519,3.0,0.372599875330925,272
0.0,1.21,386,0.7092774432897567,0.001373274291945563,1.3845164787769317,176.47,8.107552632282023e-05,3088000,0.059098541083832036,3.0,0.38773746460676195,272
0.0,1.36,387,0.4304610055685043,0.0018343030910546077,1.3838617420196533,179.77,-0.0008289002534002066,3096000,0.07008068431363743,3.0,0.4484324944019318,272
0.0,1.47,388,0.6574143517017365,0.0013868350233678939,1.3848747718334198,184.63,0.0003906512653338723,3104000,0.05748515013536782,3.0,0.3896677420288324,272
0.0,1.3,389,0.5392471235990525,0.0013392080917401473,1.3851190435886382,178.97,-8.788093899056548e-05,3112000,0.0626069765879419,3.0,0.38947120375931266,272
0.0,1.09,390,0.7365897142887116,0.0007188729663539561,1.385846962928772,172.0,5.404936393460957e-05,3120000,0.03752079820110188,3.0,0.26803889736533165,272
0.0,1.09,391,0.6609796839952469,0.001060836997203296,1.3856820166110992,171.91,5.7536498352419586e-05,3128000,0.046817305560435916,3.0,0.3372011574357748,272
0.0,1.22,392,0.4633923554420471,0.0007985050003844662,1.3857846915721894,175.14,9.737377560668392e-05,3136000,0.045797701639698166,3.0,0.3021791703999043,272
0.0,1.17,393,0.8067126476764679,0.0010239986053784378,1.3857715344429016,173.73,-1.3947044353699311e-05,3144000,0.05013461548860877,3.0,0.3439298325777054,272
0.0,1.3,394,0.8676822221279145,0.0008367598847689806,1.3838316488265991,179.73,0.0001543201496315305,3152000,0.04512127000618121,4.0,0.2981996612250805,272
0.0,1.53,395,0.8423499882221221,0.001280823040069663,1.3844901883602143,189.03,-0.00020752772339619697,3160000,0.0632177489936331,4.0,0.3808022593706846,272
0.0,1.65,396,0.6413599592447281,0.0014513874668045902,1.3853327703475953,194.71,0.00013900020130677148,3168000,0.06512159578192422,4.0,0.4017023501545191,272
0.0,1.38,397,0.660530697107315,0.001209390847470786,1.3856778538227081,183.8,0.00045117696598936165,3176000,0.05795701138092745,3.1000000000000085,0.3807109398394823,272
0.0,1.44,398,0.6369118082523346,0.0012148606430127983,1.3845393610000611,184.01,-0.0008932832126447466,3184000,0.06139612329817267,3.0,0.39198093019425867,272
0.0,1.56,399,0.8602559995651246,0.001178697358991485,1.3847318851947785,187.33,4.0854366088751706e-05,3192000,0.0566054009762048,4.0,0.3744861575961113,272
0.0,1.43,400,-0.057947731018066405,0.0009349164559353084,1.3855407512187958,184.17,0.0001377823032089509,3200000,0.053165221422384716,4.0,0.3206586048752069,272
0.0,1.44,401,0.7701021611690522,0.0010234737081918866,1.3855918800830842,186.87,4.003790269052843e-05,3208000,0.05154799921873049,3.1000000000000085,0.3385607993602753,272
0.0,1.51,402,0.5281427186727524,0.0014956740640991483,1.3852322018146515,189.81,-0.00020543679176626028,3216000,0.06554235174653486,3.0,0.3872211677953601,272
0.0,1.44,403,0.5638057577610016,0.0010010068659903483,1.3852186679840088,185.03,-0.00016809243243187666,3224000,0.05040121176575964,3.0,0.31756300818175076,272
0.0,1.49,404,0.8319554227590561,0.0013096955790388165,1.3855457961559297,185.21,0.00039016339134832377,3232000,0.061812946638673656,3.0,0.3765313643962145,272
0.0,1.47,405,0.9101438421010971,0.0006625199307018193,1.3858117926120759,185.02,-0.00035060334645095284,3240000,0.041275519679941766,3.0,0.2771544396877289,272
0.0,1.47,406,0.7923442804813385,0.000912297167815268,1.385414447784424,185.48,0.00010667122780432691,3248000,0.05392694950027918,3.1000000000000085,0.3341253653168678,272
0.0,1.42,407,0.4854475498199463,0.0009140335404663346,1.3854293191432954,184.21,0.00020507400346104988,3256000,0.05041037593822632,4.0,0.32577359832823277,272
0.0,1.26,408,0.2700227254629135,0.0017057961862155934,1.3843664753437042,176.16,1.0937344341073185e-05,3264000,0.06696268192662601,3.0,0.4285721933841705,272
0.0,1.12,409,0.6773924577236176,0.000911945654079318,1.385259985923767,170.15,-1.1475245410110801e-05,3272000,0.048538000449300546,3.0,0.32298599012196066,272
0.0,1.1,410,0.8034270644187927,0.0010329818529135081,1.3856874799728394,170.63,0.0002116757743351627,3280000,0.053307459610759375,2.1000000000000085,0.3516452128440142,272
0.0,1.44,411,0.7662294906377792,0.0017967556975781917,1.3860104525089263,183.98,-0.0004153755727747921,3288000,0.07434961550732405,3.0,0.46842021487653257,272
0.0,1.58,412,0.7664075297117233,0.0014214589546463685,1.3858153223991394,189.84,-0.00030749120403925187,3296000,0.05884566520929464,3.1000000000000085,0.3897522523254156,272
0.0,1.53,413,0.7735933488607407,0.0010965907729405444,1.3858395254611968,188.38,0.0006031642408925109,3304000,0.05657874898357011,4.0,0.35567987702786924,272
0.0,1.44,414,0.8568482476472855,0.0011483232827595201,1.3855398750305177,185.77,-0.00015849491523113103,3312000,0.054488385258004264,4.0,0.35526308707892895,272
0.0,1.24,415,0.8590610814094544,0.0009882395641398034,1.3856123173236847,179.36,-0.00010079634805151727,3320000,0.055820995947283535,4.0,0.32598495446145537,272
0.0,1.24,416,0.751303950548172,0.0010089739770046435,1.3854021084308625,178.7,0.0002705742177204229,3328000,0.05457670431592556,3.1000000000000085,0.3560939382761717,272
0.0,1.15,417,0.5385112690925599,0.0009555355030897772,1.3853760862350464,175.17,-0.00021662004228346633,3336000,0.04956137701583847,3.0,0.3121846044063568,272
0.0,0.98,418,0.8334475266933441,0.0007937812507952912,1.3857008945941924,167.87,-0.0001859646824595984,3344000,0.04478274266148187,3.0,0.31073688454926013,272
0.0,1.15,419,0.8325249886512757,0.0007560103708965471,1.3857789182662963,173.95,0.00022379516125511144,3352000,0.04510939509009216,3.0,0.30614280633628366,272
0.0,1.28,420,0.8840457451343536,0.00040452930945320984,1.3859892296791076,179.63,3.302274328234489e-05,3360000,0.033492579338729324,3.0,0.2278146080672741,272
0.0,1.34,421,0.598269567489624,0.001421415276308835,1.3858144879341125,181.9,-0.0003787353184634412,3368000,0.06477490230157118,3.0,0.3873190078139305,272
0.0,1.35,422,0.7131667715311051,0.0011962525379203726,1.3856541645526885,180.83,0.00023916557856864528,3376000,0.0569659211782699,3.0,0.35893421672284603,272
0.0,1.22,423,0.4780754816532135,0.0006917106554101337,1.3858966720104218,174.27,-0.0003623601622530259,3384000,0.03842315985098557,3.0,0.2647015461325645,272
0.0,1.01,424,0.734311551451683,0.0006402269425962003,1.3857816469669342,167.03,-2.3924020133563318e-05,3392000,0.040819587446358996,2.1000000000000085,0.27351123578846454,272
0.0,1.11,425,0.550373370051384,0.0009851290245569543,1.3848591470718383,172.45,0.00016846594400703906,3400000,0.047004492534458577,3.0,0.31608517669141295,272
0.0,1.29,426,0.09867470264434815,0.0014556870263186283,1.3856970882415771,179.84,-0.00023460028736735694,3408000,0.06595437015146109,3.1000000000000085,0.3859410747140646,272
0.0,1.2,427,0.6595127701759338,0.00120237443534279,1.385970902442932,176.25,0.0001475615575327538,3416000,0.05728732567260795,3.0,0.3599794369190931,272
0.0,1.01,428,0.5107211446762085,0.0009474056318140356,1.3858404314517976,167.9,2.5598410720704122e-05,3424000,0.04986203052736464,2.0,0.3204269962012768,272
0.0,1.07,429,0.6273818188905715,0.001092864900965651,1.3857598793506622,170.87,5.6018362229224295e-05,3432000,0.05359132910418553,3.0,0.349155378267169,272
0.0,1.35,430,0.8424044269323349,0.0015068724926823051,1.3851568269729615,181.57,-0.00045897717485786414,3440000,0.06402103529748863,3.1000000000000085,0.41004057675600053,272
0.0,1.57,431,0.7009671753644944,0.0012272230626331293,1.3852097594738007,189.16,0.0005448477168829414,3448000,0.05511137207801766,3.1000000000000085,0.35434092454612254,272
0.0,1.31,432,0.5859199583530426,0.0009722548442368861,1.3856188702583312,179.45,-0.0004108715313122957,3456000,0.04932925744518864,3.0,0.32311104349792,272
0.0,1.11,433,0.8156907486915589,0.0006993481269455515,1.3852004277706147,171.99,-4.1656278990558346e-05,3464000,0.040866912118492874,3.0,0.2812686866521835,272
0.0,1.3,434,0.5386235231161117,0.0013862342444554087,1.3853670966625213,179.32,-2.477222733432427e-07,3472000,0.0629674569235458,3.0,0.38363541819155217,272
0.0,1.31,435,0.7141046386957168,0.0013179986336035654,1.3854813635349275,178.94,0.00021131186302227433,3480000,0.05928456657737077,3.0,0.3889475229382515,272
0.0,1.18,436,0.6135312324762344,0.0008635696534474846,1.385074167251587,174.03,1.4474686176981777e-05,3488000,0.04570089396568806,3.0,0.3025481449812651,272
0.0,1.16,437,0.590776978135109,0.0009039267441039555,1.3855505692958832,171.92,4.6765664956183175e-06,3496000,0.04870784133871672,3.0,0.32159072645008563,272
0.0,1.13,438,0.7624908232688904,0.0013617994969899884,1.3859988856315613,170.72,0.0005493445228057681,3504000,0.05689904158107096,3.0,0.37484917245805266,272
0.0,1.14,439,0.30500574290752414,0.0006208793679616065,1.38536723613739,173.64,-0.00012533239958429477,3512000,0.03976005572990352,3.0,0.2579190960526466,272
0.0,1.1,440,0.3804412657022476,0.0017258151882560925,1.382842582464218,172.14,8.985319873318076e-06,3520000,0.06441993310877987,3.0,0.42672410383820536,272
0.0,1.25,441,0.7911399781703949,0.00109554731661774,1.3838730370998382,177.18,5.2152201897115445e-05,3528000,0.05352741434217382,3.1000000000000085,0.3247842215001583,273
0.0,1.16,442,0.716912185549736,0.0008832074485690101,1.3855858194828032,172.57,-0.00024633979814097984,3536000,0.04784098363042242,3.0,0.2959060549736023,273
0.0,1.08,443,0.6620337051153183,0.0010381277756823693,1.3856350266933442,170.14,0.00011022734368452802,3544000,0.05411176478182756,3.0,0.34973378241062164,273
0.0,1.27,444,0.9432997697591782,0.000549925005507248,1.385888751745224,178.64,-0.00010227242673863657,3552000,0.03674842171697472,3.0,0.2640834264457226,273
0.0,1.31,445,0.7907579082250595,0.0006595472096523736,1.3857567143440246,180.08,1.0079845842483338e-05,3560000,0.0414981216034924,3.0,0.28094813391566276,273
0.0,1.21,446,0.6803226655721665,0.0009147475874488009,1.3855582332611085,176.5,-6.40028285124572e-05,3568000,0.05271151623331578,3.0,0.3302425888180733,273
0.0,1.45,447,0.79828293800354,0.0008211413248136523,1.3858376884460448,186.97,-0.0001374403279623948,3576000,0.04584293431538177,4.0,0.3174795277416706,273
0.0,1.28,448,0.6815917456150055,0.0009748832877085078,1.3858211326599121,178.52,0.00021812912433233578,3584000,0.04838800994760546,4.0,0.30902553990483284,273
0.0,1.22,449,0.6106166964769364,0.0007540063952910714,1.3847224223613739,175.73,-0.00031234782843966966,3592000,0.04339400524157393,4.0,0.28874487571418284,273
0.0,1.43,450,0.8292099791765213,0.0009736119519220665,1.384954365491867,183.91,-5.204390389735636e-05,3600000,0.04800728749980984,3.1000000000000085,0.31019084714353085,273
0.0,1.42,451,0.5702268385887146,0.0011829104271237156,1.3851750576496125,183.11,-6.2589471781393515e-06,3608000,0.05227987845168944,3.0,0.3493842001259327,273
0.0,1.18,452,0.5605780816078186,0.0012323067014222034,1.385713677406311,175.05,0.0004601289366837591,3616000,0.06230128493670099,3.0,0.3888112187385559,273
0.0,1.22,453,0.7489069473743438,0.000904486630424799,1.3856838572025298,175.83,-0.0003471215802710503,3624000,0.048085712545415736,3.0,0.33090972460806367,273
0.0,1.17,454,0.639867079257965,0.0010865586431464181,1.385440367460251,174.56,4.7603030943719204e-05,3632000,0.05434260727492393,3.0,0.36001024663448333,273
0.0,1.18,455,0.4343916606903076,0.001238137161490158,1.385391480922699,174.86,-0.0001345459491130896,3640000,0.0543407266419673,3.0,0.357072035074234,273
0.0,1.29,456,0.8395345383882522,0.0011100431446902804,1.3851440417766572,179.03,5.653474734572228e-05,3648000,0.05191678670975172,3.0,0.3571847390383482,273
0.0,1.29,457,0.7769326341152191,0.0015510522285330807,1.3849595236778258,178.42,0.00023489705950851202,3656000,0.0636024450501026,3.1000000000000085,0.38975654646754265,273
0.0,1.3,458,0.7650197702646255,0.0008891946706353338,1.3847354555130005,177.96,-9.678346514192526e-05,3664000,0.047399233536630364,3.1000000000000085,0.31629590012133124,273
0.0,1.36,459,0.7681881266832352,0.0011119908291948378,1.3857648277282715,181.2,-6.46269621211104e-05,3672000,0.05134748557540132,3.0,0.333567268550396,273
0.0,1.43,460,0.7525836092233658,0.0009251505789507064,1.3859412598609924,185.89,-0.00031274578970624133,3680000,0.04857117138421912,3.0,0.3240792840719223,273
0.0,1.46,461,0.5296384286880493,0.0008456014089279052,1.385392746925354,189.0,0.0002460770378638699,3688000,0.04577199087679454,3.0,0.2941479520127177,273
0.0,1.44,462,0.6608848696947098,0.0010415609355186462,1.3841636312007903,187.19,0.00015560070369247114,3696000,0.04656919912225049,4.0,0.31291242942214015,273
0.0,1.65,463,0.8340386921167373,0.0012468510992766824,1.3853649723529815,192.32,-9.315840678027599e-05,3704000,0.061382254387643276,4.0,0.3807803390920162,273
0.0,1.82,464,0.832027661204338,0.0016070245684022665,1.3855553317070006,198.71,5.913447521379567e-05,3712000,0.058284440612025666,4.0,0.4232446605712175,273
0.0,1.46,465,0.6927224534749985,0.0011076613258046563,1.3858482086658477,186.25,8.845703923725523e-06,3720000,0.05594778949920875,3.0,0.35486565247178076,273
