advantage_norm,explained_variance,approx_kl_divergence,frames,P01:episode_rewards,episode_length,epoch_idx,PMM:episode_rewards,fps,P09:episode_rewards,policy_loss,value_loss,clip_fraction,policy_entropy,grad_norm
15.968719321489335,0.8230000872164964,0.0013690910910841843,2938880,475.0,700.98,287,2404.25,235,4377.5,-0.007355478109093383,1.5367008606903254,0.109765625,1.662078320980072,3.2016771126733223
15.968719285726547,0.8356186833232642,0.0013965335585058383,2949120,472.5,697.56,288,2274.25,234,4375.0,-0.008404084295943904,0.8581148833036423,0.1091064453125,1.6700502961874009,1.9158922747421845
15.968719279766082,0.8098224092274904,0.0012533190834918284,2959360,497.5,706.29,289,2312.75,234,4375.0,-0.00756871123376186,1.208931197063066,0.0924072265625,1.667604399472475,2.895751373262084
15.968719285726547,0.8183593094348908,0.0013320352345036514,2969600,472.5,697.86,290,2241.25,234,4375.0,-0.0071989285293966535,1.7486960981506854,0.1038818359375,1.659186416119337,3.3355888449166735
15.96871919631958,0.8153125986456871,0.0010312207590235242,2979840,472.5,693.1,291,2231.75,234,4382.500000000001,-0.006926998454218847,1.714631448034197,0.08447265625,1.6480503261089325,4.4188654841626
15.968719458580017,0.7270829360932112,0.0011576960419237296,2990080,470.0,705.02,292,2354.5,234,4650.0,-0.00610813853199943,2.1258844513446093,0.1037353515625,1.6499672129750251,3.92118075457316
15.968719309568405,0.8276572357863188,0.0012903037226013776,3000320,422.5,684.76,293,2258.5,234,4475.0,-0.008058623625038308,1.4309522136114539,0.1150390625,1.653864761441946,3.4587824916091323
15.968719345331191,0.7737037498503924,0.0011076015018662963,3010560,425.0,682.62,294,2330.25,234,4492.500000000002,-0.007225848153393599,1.8759195960592479,0.0898681640625,1.6651159055531024,3.2451179642668975
15.968719178438187,0.8102356217801571,0.001061276440282538,3020800,472.5,706.3,295,2569.75,234,4705.0,-0.006584574541921029,1.3905406484380365,0.087548828125,1.6723288603127002,2.7677668077194033
15.968719315528869,0.8259164158254861,0.0013145329285752564,3031040,450.0,690.19,296,2591.25,234,4655.0,-0.008179531607311219,2.0556255472591145,0.1095458984375,1.647808386385441,2.773399980366478
15.96871919631958,0.813915042951703,0.0013601308736444096,3041280,472.5,704.11,297,2693.0,234,4655.0,-0.007677835530193989,2.141097905486822,0.1202880859375,1.6476353406906128,2.9574457595748664
15.968719309568405,0.796005466580391,0.0013704614862039537,3051520,472.5,710.02,298,2744.75,234,4700.0,-0.00649051420714386,1.8330678026191891,0.108544921875,1.6484393030405045,2.9287800226622793
15.968719238042832,0.8071526549756527,0.0014420706036677748,3061760,475.0,704.85,299,2762.75,234,4527.5,-0.008248755379099748,1.8655993997119367,0.1303955078125,1.6346095360815525,3.5396493059179512
15.96871919631958,0.7969869799911976,0.001113536626189998,3072000,447.5,705.74,300,2761.25,234,4552.5,-0.006529291372862645,2.0089737949660047,0.0933837890625,1.6499630458652974,3.127951524433801
15.96871926188469,0.8271418705582618,0.0014328682697400045,3082240,520.0,712.56,301,2832.25,234,4527.5,-0.008055760472052498,2.069419270334765,0.128955078125,1.6304532326757908,3.124980018183404
15.96871919631958,0.7808376971632243,0.0012554433299332601,3092480,447.5,708.85,302,2851.0,234,4505.000000000001,-0.007031046487463754,2.485660004429519,0.1142578125,1.6449402436614036,3.5533107948473854
15.968719315528869,0.8280961357057095,0.001542621091175907,3102720,520.0,732.65,303,2969.0,234,4527.5,-0.009173260314855724,1.5650089730974286,0.1277099609375,1.6412529572844505,2.6302960131350455
15.968719094991684,0.7924876734614372,0.001189508857214967,3112960,472.5,735.66,304,3000.0,234,4502.5,-0.006117735114821698,1.9216157333925366,0.106787109375,1.6299998596310616,3.68563476594165
15.968719267845154,0.7743630677461624,0.0011934385284465808,3123200,472.5,731.01,305,2959.0,234,4502.5,-0.007840882626987877,1.520409991312772,0.111181640625,1.6454769030213356,3.1191918898962725
15.96871919631958,0.7907560288906097,0.001512157400577871,3133440,547.5,768.19,306,3161.25,234,4582.500000000001,-0.007686811422172468,2.1312017990276217,0.1158935546875,1.6411326944828033,2.7464396021426967
15.968719178438187,0.8008082449436188,0.0010939170364085908,3143680,500.0,774.26,307,3113.25,234,4537.500000000001,-0.006442715686807788,1.519598483853042,0.09599609375,1.6548389099538325,3.2758522509272416
15.968719309568405,0.7644121769815684,0.001190030506075247,3153920,522.5,778.97,308,3095.0,234,4675.0,-0.006683949164289516,1.9340593731962143,0.11083984375,1.6417033098638059,2.8641686272625115
15.968719315528869,0.7969939813017846,0.0011058309277363224,3164160,500.0,760.77,309,2978.5,234,4605.000000000001,-0.006710729817859829,1.5858761270530521,0.10517578125,1.6498232200741767,3.5334902047439747
15.968719178438187,0.8119569472968579,0.0012016292859815575,3174400,500.0,762.13,310,2948.25,234,4675.0,-0.007182731250941288,1.8111480306368322,0.1092041015625,1.6198612168431281,3.0422573489797013
15.968719112873078,0.8471342511475086,0.0010812310651207575,3184640,500.0,758.3,311,2910.5,234,4652.5,-0.006892934559436981,1.6721065792255103,0.091455078125,1.638053973019123,3.1310390397478853
15.968719333410263,0.8592951122671366,0.0011998660639850644,3194880,475.0,761.43,312,2920.75,234,4682.5,-0.00869344497041311,1.5525641363114118,0.1150146484375,1.636981689184904,2.8162380376952494
15.968719279766082,0.8267576463520527,0.0014146737437105534,3205120,472.5,746.57,313,2802.75,234,4555.000000000001,-0.00733654138239217,1.531281547062099,0.12666015625,1.6357274323701858,2.8336087776855514
15.968719172477723,0.7988297775387764,0.001149470403436593,3215360,500.0,735.55,314,2873.25,234,4607.500000000001,-0.006634441965434235,1.8809920970350504,0.10361328125,1.639569141715765,3.2216381472983464
15.968719184398651,0.7846673604100942,0.001041778301766151,3225600,500.0,714.21,315,2681.0,234,4550.0,-0.006140659883749322,1.4892722361721098,0.09921875,1.6430398620665074,2.8628140305868826
15.968719297647477,0.7997877862304449,0.0012018628565900863,3235840,500.0,718.03,316,2705.25,234,4552.5,-0.0073310538311488925,1.3448551713023336,0.1034912109375,1.6462041713297366,3.1181486886800256
15.968719387054444,0.8585787422955036,0.0013198400456761864,3246080,500.0,712.84,317,2668.5,234,4550.0,-0.006882371818574029,0.9695499751484021,0.1261474609375,1.655185828357935,2.4032367893373
15.968719226121902,0.8339616145938635,0.0010087475121171169,3256320,500.0,680.0,318,2437.75,234,4552.5,-0.006170383221615339,1.7758981884922833,0.0958740234375,1.6375511437654495,3.2672434672488713
15.968719184398651,0.8362287819385529,0.0012872966751789415,3266560,522.5,655.94,319,2291.75,234,4552.5,-0.007770275173425034,1.3504949860740454,0.10615234375,1.6534511737525464,2.177409036356326
15.968719166517257,0.7928088217973709,0.00105009642509835,3276800,500.0,644.09,320,2166.0,234,4280.000000000001,-0.0064639631411409935,2.0792643967084588,0.105029296875,1.646672037988901,2.7487838181477846
15.968719059228897,0.835112589225173,0.001222903922598954,3287040,500.0,659.69,321,2321.25,234,4400.0,-0.007090357338711328,1.9490633940789848,0.1107421875,1.6307157397270202,2.9678938759896063
15.968719202280045,0.82866440564394,0.000974572091900346,3297280,500.0,667.25,322,2485.5,234,4405.000000000001,-0.006428103419239051,1.5392135542351753,0.081787109375,1.639754693955183,3.0352444703475028
15.968719279766082,0.8102488201111555,0.0011573694946040722,3307520,470.0,666.49,323,2477.5,234,4450.0,-0.006536924689862644,1.3339728632941843,0.1013916015625,1.6299991004168988,3.10059671910541
15.96871924996376,0.8527364239096642,0.0015029313701692471,3317760,425.0,678.16,324,2511.5,234,4450.0,-0.008052136234618956,1.594040749175474,0.1265625,1.652341180294752,2.5860666816772184
15.968719226121902,0.8465508714318275,0.0011744220901282,3328000,425.0,689.73,325,2680.25,234,4475.0,-0.007091797250177478,2.112876977631822,0.1185791015625,1.6238606132566928,3.477637567712646
15.968719327449799,0.8285806130617857,0.0011828553913350694,3338240,425.0,721.25,326,2881.25,234,4507.500000000001,-0.007050724268628983,1.44734967648983,0.1112060546875,1.6354438096284867,2.9954708911161507
15.968719214200974,0.8592809602618218,0.0011680092282123705,3348480,447.5,722.89,327,2796.75,234,4630.000000000001,-0.007368466244952287,1.3953569000586867,0.108154296875,1.6508523255586625,3.0526942273457407
15.968719345331191,0.81234628893435,0.0010502731610874526,3358720,447.5,709.15,328,2685.75,234,4512.500000000001,-0.005119194167855312,2.078334299987182,0.0961181640625,1.6295203417539597,3.6444921238313874
15.968719333410263,0.8451682846993208,0.0012326140988026678,3368960,472.5,701.94,329,2661.25,234,4630.000000000001,-0.006890300727536669,1.4194932466838508,0.122119140625,1.6303092040121556,2.761016469525648
15.968719315528869,0.828961006551981,0.0010727478298012331,3379200,475.0,697.95,330,2727.25,234,4512.500000000001,-0.005798701557068853,2.154669426009059,0.0962646484375,1.6178365133702755,4.329351150361456
15.968719160556793,0.7655790455639362,0.0009132240608043133,3389440,475.0,677.58,331,2633.0,234,4450.0,-0.0053908193101960935,1.808928380161524,0.0850341796875,1.6444769836962223,4.287479257067915
15.968719190359115,0.8413379214704036,0.0012711455511923014,3399680,450.0,657.64,332,2563.25,234,4400.0,-0.007758286668104119,1.5139304361771793,0.1228759765625,1.608274744451046,3.1015370438577965
15.968719214200974,0.8205005969852209,0.0011725921504312337,3409920,472.5,667.12,333,2832.75,234,4502.5,-0.005785060428024735,2.2778621626086535,0.1060791015625,1.5977552339434624,4.802086794675475
15.968719321489335,0.8299576256424188,0.0009784126612377845,3420160,475.0,700.02,334,3014.75,234,4525.0,-0.005992385643730813,1.8535448943264783,0.090185546875,1.63236288651824,3.865556149791323
15.96871936917305,0.8372234802693128,0.0010278300244867338,3430400,475.0,707.47,335,3014.0,234,4525.0,-0.006301686665756279,1.6056232130154968,0.10263671875,1.63216614946723,3.191900180314138
15.968719232082368,0.7888953179121018,0.0010393083763919825,3440640,475.0,720.98,336,3053.0,234,4525.0,-0.007268551242304966,1.9351639132015408,0.106201171875,1.6383018031716348,4.19461631779999
15.968719345331191,0.7427134770900011,0.0010821101757532599,3450880,472.5,737.1,337,3066.25,234,4610.000000000001,-0.006556347605510382,1.600575666502118,0.098779296875,1.6317430227994918,3.398904507297966
15.968719345331191,0.8167312495410443,0.0010704103115475878,3461120,472.5,745.4,338,3043.0,234,4610.000000000001,-0.006292331150325481,1.1843418437987565,0.094775390625,1.6389040172100067,2.904550326461446
15.968719112873078,0.8099266678094864,0.0010784229073128233,3471360,475.0,761.75,339,3111.5,234,4750.0,-0.006334487166895997,1.9009423828683794,0.106005859375,1.6259984508156777,3.060899639993581
15.96871924996376,0.8137417312711477,0.0009881852832226436,3481600,475.0,735.13,340,2830.0,234,4555.000000000001,-0.005967728820542107,1.450690193194896,0.0876953125,1.6230134956538678,3.398024862546477
15.96871920824051,0.8253872010856866,0.0010271089829079292,3491840,472.5,725.52,341,2795.25,234,4555.000000000001,-0.005538681624238961,1.680863433983177,0.092822265625,1.599663607031107,4.28609924127416
15.968719202280045,0.8254961855709553,0.0009724190510614317,3502080,475.0,736.59,342,2976.75,234,4577.5,-0.005985922256877529,1.6514946000650526,0.0892333984375,1.5971029259264469,3.9770570743084876
15.968719351291657,0.8235899105668067,0.001319494078461925,3512320,475.0,733.27,343,2956.25,234,4600.0,-0.007046886281023035,1.9931691887788474,0.130908203125,1.593289963155985,3.832577315311178
15.968719232082368,0.8200913973152637,0.0011199104448227945,3522560,497.5,728.01,344,3008.5,234,4600.0,-0.006887736308271997,1.79232832104899,0.1158447265625,1.6212128289043903,3.6469177925880274
15.968719172477723,0.8200120437890291,0.0010629532649549368,3532800,547.5,742.05,345,3083.75,234,4600.0,-0.006161422672084882,2.05214292393066,0.0999755859375,1.616606419533491,4.353924176692134
15.968719333410263,0.8634843423962593,0.0009670698483095557,3543040,572.5,747.15,346,3170.75,234,4607.500000000001,-0.006865798691433156,1.7525185646023602,0.0948974609375,1.6339952670037747,3.4113297084080103
15.968719232082368,0.8236748944967985,0.0010491615429945747,3553280,575.0,767.4,347,3293.0,234,4602.5,-0.005491167983200285,2.049988266546279,0.096630859375,1.624037031084299,4.325459876923905
15.968719184398651,0.7970739476382732,0.0010614891314621373,3563520,522.5,755.96,348,3244.5,234,4600.0,-0.006420436521148076,1.8257296347990633,0.1089111328125,1.6468311965465545,3.624003377549735
15.968719345331191,0.8075406096875668,0.0011323616835458923,3573760,500.0,756.98,349,3155.5,234,4725.0,-0.005846956029199646,1.6611826511099934,0.1146484375,1.6428694270551205,3.730074519542702
15.968719148635865,0.8249090276658535,0.0011025193856941964,3584000,475.0,726.44,350,3000.75,234,4702.5,-0.006139162805266096,1.5994415799155832,0.1090087890625,1.6328374981880187,3.999419055435871
15.96871936917305,0.8465079490095377,0.0010432051712659398,3594240,497.5,720.26,351,3059.25,234,4512.500000000001,-0.006334206864630687,1.8382815612480043,0.1018798828125,1.625815322995186,3.52285546382598
15.968719309568405,0.8165036115795374,0.001062478661345234,3604480,472.5,728.1,352,3108.5,234,4705.0,-0.007407783906819532,1.7305235475301743,0.1034912109375,1.6548953503370285,3.3404276977518217
15.968719226121902,0.8580171223729849,0.0008270751556954175,3614720,475.0,706.6,353,3026.0,234,4577.5,-0.005224178334901808,1.6924308924004436,0.0850341796875,1.6123311623930932,4.056502384026848
15.968719184398651,0.7992536731064319,0.0009499319648005034,3624960,472.5,704.45,354,2985.75,234,4577.5,-0.0056553196787717756,2.0047299050725997,0.092578125,1.6156954742968082,5.517845166509831
15.968718987703323,0.8188619960099459,0.000914757773319194,3635200,475.0,712.89,355,3116.5,234,4507.500000000001,-0.005193785947631114,1.7488242652267219,0.075146484375,1.6268933989107608,6.05226118866506
15.968719273805618,0.829039991647005,0.000977383719902513,3645440,500.0,708.94,356,3138.75,234,4427.5,-0.005397569147316972,1.6987752221524715,0.0955078125,1.6012024119496346,6.684814015324686
15.968719255924224,0.7794820692390203,0.0009993355935652734,3655680,500.0,707.07,357,3012.0,234,4452.5,-0.006284910917747766,1.1609675165265798,0.1055419921875,1.6078166753053664,3.8177357694405587
15.96871908903122,0.8483562409877777,0.0010436316033978921,3665920,497.5,709.0,358,2992.75,234,4577.5,-0.005304447184244054,1.8461310368031263,0.1094482421875,1.5734303310513496,5.938364860253065
15.968719351291657,0.8398044459521771,0.0011410163281884976,3676160,522.5,698.24,359,2989.0,234,4402.5,-0.006617702798757818,1.4844833984971046,0.1199462890625,1.5805792815983295,4.904652169924185
15.968719190359115,0.8303280156105757,0.0010131554839238276,3686400,522.5,691.51,360,2997.5,234,4427.5,-0.005168642119679134,2.1242885567247867,0.1036376953125,1.6175577901303768,5.810613021673102
15.968719470500947,0.7621939647942781,0.0010417062277672184,3696640,475.0,680.9,361,2869.5,234,4425.0,-0.005790455529950123,1.8300051407888531,0.0995361328125,1.6291947819292545,4.821701657670825
15.968719279766082,0.8126591514796019,0.0009963024267680945,3706880,472.5,679.66,362,2814.0,234,4427.5,-0.0064962442236719655,1.9389690443873406,0.0951171875,1.6394506759941578,4.446922325624378
15.968719244003296,0.8535023033618927,0.0009559026601555249,3717120,522.5,681.5,363,3003.75,234,4452.5,-0.006155114084322122,1.7249219074845314,0.0994384765625,1.6162000015377997,5.775583160720136
15.96871924996376,0.8672987092286348,0.0012281954310258253,3727360,495.0,697.53,364,3101.5,234,4452.5,-0.008371119053481379,1.1920236078090967,0.129833984375,1.6307764053344727,4.509092420539413
15.968719297647477,0.8431086100637912,0.0011075504606201515,3737600,495.0,691.35,365,3050.75,234,4532.500000000001,-0.005741297555505298,1.7330974478274583,0.1066650390625,1.6143629223108291,5.597075530157033
15.968719267845154,0.8522217914462089,0.0010304296519966713,3747840,517.5,696.73,366,3082.25,234,4532.500000000001,-0.005816966429847525,1.6543401135131717,0.10400390625,1.6051644191145897,4.823867847996361
15.968719172477723,0.8677360229194164,0.0010487757533615208,3758080,547.5,714.14,367,3122.0,234,4532.500000000001,-0.0068130497777019626,1.6392780086956917,0.1057861328125,1.6179778002202512,5.185163678339603
15.968719285726547,0.8479229308664799,0.001061765246698072,3768320,550.0,725.63,368,3178.0,234,4555.000000000001,-0.006378939020942198,1.2013201626017689,0.100390625,1.6223058633506298,4.308385206240954
15.968719345331191,0.8627066075801849,0.0008700391021482368,3778560,572.5,733.72,369,3225.75,234,4527.5,-0.006067021227499936,1.8253501027822494,0.0841064453125,1.5619004517793655,6.9838804384452375
15.96871936917305,0.9106417745351791,0.000888697647071107,3788800,572.5,753.77,370,3326.5,234,4677.5,-0.0057697992400790096,1.4367956669069826,0.0923583984375,1.573660147190094,6.947988747065438
15.968719226121902,0.8781635079532861,0.0010949511044718921,3799040,572.5,772.66,371,3433.0,234,4682.5,-0.006388001282175537,1.5309015874750913,0.1140869140625,1.61522181853652,4.997369476355545
15.968719154596329,0.8754205729812383,0.0011838505978976053,3809280,572.5,766.04,372,3450.75,234,4682.5,-0.007274285493622301,1.343294301861897,0.117919921875,1.615492194890976,4.265740564908423
15.968719434738158,0.8959463853389025,0.0009982859455651624,3819520,575.0,783.45,373,3604.5,234,4757.5,-0.00653973903026781,1.0478930134326219,0.1027587890625,1.587513091415167,4.1468835145745535
15.968719428777694,0.8833948194980621,0.0008942333484815559,3829760,522.5,779.76,374,3560.0,234,4727.5,-0.005586217727613985,1.8100993129424752,0.097265625,1.583717616647482,6.069263328630997
15.96871924996376,0.9294715099036693,0.0011362403146738102,3840000,570.0,790.76,375,3679.0,234,4750.0,-0.006300714214739855,0.8677794357761741,0.1067138671875,1.6212339624762535,4.65153913412968
15.96871924996376,0.8474270205944776,0.0009028097508580754,3850240,710.0,793.23,376,3728.5,234,4727.5,-0.005933136041858233,1.9162747280672192,0.0921875,1.6043309599161149,5.721155814639132
15.968719244003296,0.8954349976032973,0.0010603734433065949,3860480,525.0,783.86,377,3692.75,234,4727.5,-0.00639620613437728,1.3825378395617007,0.1073974609375,1.6105654187500478,5.069974771961594
15.968719375133514,0.8962223440408706,0.0010387215505323108,3870720,522.5,776.96,378,3594.5,234,4542.500000000002,-0.0062639838513860015,1.6368864951655269,0.1037841796875,1.60330371260643,5.649377710198544
15.968719190359115,0.9101093634963036,0.0012109388527397043,3880960,472.5,761.66,379,3479.0,234,4520.000000000002,-0.007258863963943441,1.092916345782578,0.113232421875,1.6020791061222552,4.2173619385830525
15.96871926188469,0.8648073464632035,0.0008340750526035938,3891200,472.5,764.95,380,3478.75,234,4520.000000000002,-0.005835807292169193,1.3801225845701992,0.0896728515625,1.615365432202816,5.822630341014046
15.968719416856766,0.8954785224050283,0.0009882446057422841,3901440,475.0,776.52,381,3565.0,234,4630.000000000001,-0.006124015305613284,1.3492666833102702,0.0991455078125,1.6080472938716412,5.612826326633918
15.968719148635865,0.8619318645447492,0.00104504791959297,3911680,497.5,764.54,382,3559.75,234,4557.500000000001,-0.004727026232285425,2.1902029305696487,0.114599609375,1.578706441819668,9.644872174104757
15.968719136714935,0.9087096303701401,0.0012417540660242066,3921920,472.5,749.45,383,3429.0,234,4630.000000000001,-0.007013087232917314,1.0956907372921705,0.11455078125,1.6261935159564018,4.535284597746352
15.96871919631958,0.8626364853233099,0.0009565781176609593,3932160,495.0,752.34,384,3479.5,234,4730.000000000001,-0.005995348405485856,1.9389902996830641,0.09736328125,1.605140832066536,10.574385403117917
15.96871913075447,0.8969550304114818,0.0010426783442204087,3942400,420.00000000000006,727.13,385,3439.75,234,4680.0,-0.006059867363364902,1.3292152791284024,0.107763671875,1.6091565944254398,5.969627480441156
15.968719166517257,0.9016229115426541,0.0012004246378756489,3952640,570.0,747.18,386,3644.25,234,4750.0,-0.006003133528429317,1.409647222980857,0.121630859375,1.599315731227398,5.867893869996421
15.968719238042832,0.8499226372689008,0.0009218660148013102,3962880,687.5,739.04,387,3603.75,234,4750.0,-0.005260886430187383,1.999311638623476,0.0962646484375,1.5915360309183597,6.821730534721839
15.968719273805618,0.9053681015968322,0.0009674737169920987,3973120,525.0,746.08,388,3541.25,234,4752.5,-0.005746610021742526,1.3587669391185044,0.098583984375,1.6091958649456501,7.047181509536614
15.968719238042832,0.8978130977600813,0.0008541744105860491,3983360,500.0,741.92,389,3481.75,234,4750.0,-0.005324410375396838,1.3151711345650257,0.0897216796875,1.5847871333360672,7.074465396160733
15.968719232082368,0.8731260649859905,0.0010085208999844639,3993600,525.0,747.49,390,3606.25,234,4775.0,-0.006530069618384005,1.6270995629951357,0.0990478515625,1.620268537849188,5.185480611156453
15.968719285726547,0.8583191756159068,0.001013859129495156,4003840,547.5,751.02,391,3578.75,234,4705.0,-0.005036692633439088,1.9566866097971798,0.0884765625,1.5981248006224633,5.8888069807213075
15.968719178438187,0.8445725951343774,0.0009278556493205004,4014080,775.0,774.67,392,3723.5,234,4750.0,-0.005130948283840553,2.416874138265848,0.09208984375,1.5865297101438045,7.037326562989653
15.96871936917305,0.854745975881815,0.0009143694387154153,4024320,667.5,753.58,393,3566.0,234,4677.5,-0.00587892006005859,2.159721177816391,0.1050048828125,1.5871780447661876,7.000790319992643
15.968719244003296,0.894924345985055,0.0011207229204221697,4034560,667.5,749.36,394,3552.5,234,4757.5,-0.0072773005435010415,1.425263817422092,0.1142822265625,1.6194059744477272,4.5784351769364
15.968719357252121,0.902661994472146,0.0010404597573602042,4044800,667.5,735.02,395,3574.5,234,4705.0,-0.006210309047673945,1.414086976274848,0.1020263671875,1.6098973505198955,5.489870143420214
15.968719273805618,0.8498135417699814,0.0008605030240805388,4055040,747.5,723.32,396,3511.25,234,4702.5,-0.005262032694736263,2.192115380614996,0.095751953125,1.5986493244767188,6.8772329127673615
15.968719285726547,0.898641911894083,0.0009194603465748989,4065280,722.5,719.39,397,3487.5,234,4702.5,-0.0065353604783013,1.230016584135592,0.097802734375,1.6274655312299728,6.0040102531422495
15.96871919631958,0.8355291336774826,0.0010288985764082235,4075520,700.0,707.64,398,3392.0,234,4702.5,-0.006782742759241955,1.3981164103373884,0.1163330078125,1.6189711920917034,5.862767067193661
15.968719238042832,0.8650356233119965,0.0008497450888744474,4085760,700.0,708.74,399,3353.5,234,4702.5,-0.005707217748931725,1.8574385695159434,0.0920654296875,1.5846340149641036,7.2231270089831465
15.96871919631958,0.8992829110473395,0.0011862793880088789,4096000,687.5,705.89,400,3302.75,234,4565.000000000002,-0.006615831902308855,0.9726873299106955,0.12021484375,1.6191751763224602,3.8836150460190892
15.968719166517257,0.8458755739033222,0.0009285475573652602,4106240,687.5,711.0,401,3272.25,234,4550.0,-0.005677690286211146,1.648338253190741,0.1044677734375,1.6173007562756538,5.64249658798486
15.968719154596329,0.8776810012757779,0.0008980252518118754,4116480,545.0,699.62,402,3105.75,234,4550.0,-0.006064984613112756,1.3480249961838127,0.1098388671875,1.6172896407544612,5.5642725057939195
15.968719357252121,0.8374639395624399,0.0008169077195565019,4126720,522.5,714.97,403,3212.5,234,4557.500000000001,-0.005028267891248106,2.2345724917948244,0.0831787109375,1.614469724148512,6.102195216667869
15.968719255924224,0.8866654295474291,0.0008398682704926607,4136960,500.0,713.46,404,3150.0,234,4527.5,-0.005462752782841562,1.9175431923940778,0.0836669921875,1.5940384648740291,6.402627890947957
15.968719232082368,0.9076974146068096,0.0008679709134189516,4147200,500.0,719.3,405,3244.75,234,4525.0,-0.006409134473506129,1.640496149053797,0.0976318359375,1.6125480949878692,6.4935856855285845
15.968719148635865,0.9009079977869987,0.0008879925014076307,4157440,522.5,726.42,406,3348.0,234,4502.5,-0.0057936597157095095,1.7320933725684882,0.099560546875,1.587040948867798,7.619422816061214
15.968719291687012,0.9371336054056882,0.0009558094213394314,4167680,572.5,733.89,407,3495.75,234,4550.0,-0.005710763843671885,1.2494860944570974,0.0924072265625,1.6108978487551213,4.718432526617746
15.968719202280045,0.8800898499786853,0.0008496076802889968,4177920,500.0,726.16,408,3391.75,234,4475.0,-0.005746877007914009,1.57567746527493,0.09375,1.6274286068975925,5.2146425121816815
15.968719148635865,0.8854500010609627,0.0010127021979320174,4188160,525.0,745.96,409,3580.0,234,4480.0,-0.006635524145895033,1.6404782170895487,0.1076416015625,1.6325275272130966,5.365509166559546
15.968719327449799,0.8938757058233022,0.0007483925284138862,4198400,732.5,741.9,410,3610.75,234,4480.0,-0.005492555459568393,1.4113120909780263,0.0879150390625,1.6181633949279786,7.337754165151115
15.968719226121902,0.8553419064730405,0.0012317995885103154,4208640,755.0,737.73,411,3632.75,234,4475.0,-0.005545399272523355,1.8191843492910267,0.118115234375,1.6131966561079025,7.445044002610676
15.968719226121902,0.9063784908503294,0.000911875072501321,4218880,572.5,747.63,412,3674.75,234,4525.0,-0.006190694970428012,1.4448531474918127,0.0997314453125,1.6199139580130577,5.079605148774174
15.968719345331191,0.9039149042218924,0.0009270844807195702,4229120,572.5,745.01,413,3676.0,234,4525.0,-0.005266451578427223,2.1391081631183626,0.1035888671875,1.5944449298083783,7.791635160380773
15.968719434738158,0.914921547845006,0.0008442161296960285,4239360,525.0,741.15,414,3569.25,234,4525.0,-0.0060251504488405775,1.4349899996072053,0.09296875,1.6085274167358876,5.0928527881931425
15.968719083070756,0.8760990895330906,0.0009002115006756037,4249600,575.0,750.6,415,3657.5,234,4545.000000000002,-0.0055042269174009565,1.7802560145966708,0.1037353515625,1.6237031430006028,5.530627645684975
15.968719255924224,0.869805122166872,0.0008267072977053026,4259840,572.5,737.98,416,3566.0,234,4587.500000000001,-0.005319322032846685,1.7404090117663145,0.0939208984375,1.618859065324068,6.228866204822487
15.968719309568405,0.8377544347196817,0.0009540465036087106,4270080,547.5,736.43,417,3567.5,234,4587.500000000001,-0.005373563916509738,2.2697032686322927,0.108203125,1.601986475288868,5.811401638236332
15.968719327449799,0.9348748084157705,0.0008064432949088483,4280320,547.5,743.32,418,3653.0,234,4702.5,-0.005857659366665757,1.333173912204802,0.0853271484375,1.6001119941473008,6.4635446903024585
15.968719255924224,0.8829093609005213,0.0008720784995722116,4290560,547.5,724.4,419,3545.5,234,4655.0,-0.005782942215591902,1.5448235476389527,0.096533203125,1.608550588786602,6.020116964867401
15.968719190359115,0.9323115762323141,0.0009138840826954613,4300800,547.5,728.76,420,3557.25,234,4702.5,-0.005348197533749044,1.5731306219473482,0.0900634765625,1.6060268737375736,7.045592743871434
15.968719226121902,0.9109911937266588,0.0006985491906311165,4311040,575.0,732.04,421,3594.75,234,4677.5,-0.004646512343970244,1.7997589308768511,0.086376953125,1.6157198332250118,9.68223248269816
15.968719297647477,0.8770376477390528,0.0008078502260905373,4321280,572.5,732.33,422,3669.75,234,4757.5,-0.005969211354022263,1.4162504913285374,0.0879638671875,1.6317121423780918,6.5772027093546885
15.968719333410263,0.8908141907304525,0.0007729904627472595,4331520,575.0,743.0,423,3759.25,234,4855.000000000001,-0.004597642273074598,1.6675174174830318,0.0951416015625,1.6232219710946083,7.984142698276625
15.968719190359115,0.8610326003283262,0.0008791651923507606,4341760,575.0,745.25,424,3793.0,234,4855.000000000001,-0.006269367526510905,1.7309356518089771,0.1034912109375,1.6043648079037667,7.176780001578609
15.968719172477723,0.8916873909533024,0.0009723255265218459,4352000,575.0,744.79,425,3766.0,234,4855.000000000001,-0.006988224632368656,1.3196968992706388,0.103271484375,1.6540550760924817,5.107255693173697
15.968719357252121,0.8991284001618624,0.0008269241817804908,4362240,692.5,747.93,426,3811.5,234,4900.0,-0.005503630596285803,1.7655149687547236,0.09765625,1.6120911084115506,5.88742000874039
15.968719285726547,0.9018701460212469,0.0006351841379119001,4372480,692.5,741.52,427,3785.0,234,4900.0,-0.004498310177223175,1.536299074999988,0.0826171875,1.631220030784607,6.920536944481006
15.968719375133514,0.8450982969254255,0.0007496475887823751,4382720,522.5,720.4,428,3594.25,234,4900.0,-0.005710392293258338,1.7251685347408057,0.0863037109375,1.6606057830154897,5.406486617872178
15.96871920824051,0.8963266614824533,0.0007300647953859209,4392960,472.5,702.15,429,3463.75,234,4732.500000000001,-0.0054580262141826095,1.4249146614223718,0.08515625,1.6271081566810608,5.420181785484362
