P09:episode_rewards,frames,PMM:episode_rewards,explained_variance,P01:episode_rewards,model_prob_std,policy_gradient_loss,epoch_idx,policy_loss,advantage_norm,avg_q_retraced,fps,q_loss,avg_q_selected,episode_length,policy_entropy,policy_gradient_bias_correction,rollout_prob_std,grad_norm
0.0,1620000,0.0,-16.727728488629772,0.0,3.198271375413332e-05,1.2548013717748512e-07,225,1.2548013717748512e-07,0.0003899783441661096,-2.132941914403942e-05,341,6.428907226074111e-09,-2.0523416949994757e-05,3324.48,2.1972252265044623,0.0,3.84492726736348e-05,1.2019956552676677e-05
0.0,1627200,0.0,-43.52647887566732,0.0,2.4861290826509374e-05,4.693615564441513e-07,226,4.693615564441513e-07,0.00027015266976928453,-2.3298473122647718e-05,340,2.7119345496174236e-09,-2.37584492159354e-05,3324.48,2.197225271277327,0.0,3.1321215013554616e-05,8.382686730744326e-06
0.0,1634400,0.0,-13.146521053985943,0.0,4.464528755167723e-05,8.686251254124286e-07,227,8.686251254124286e-07,0.0005782518415205074,-1.973212776907271e-05,340,9.35147827498605e-09,-2.0273745290213564e-05,3324.43,2.197225123965551,0.0,5.2968411414746975e-05,1.8458747240538016e-05
0.0,1641600,0.0,-87.12160981702253,0.0,2.954393086600827e-05,4.117846127511605e-07,228,4.117846127511605e-07,0.00033218904909712625,-1.7584496107535176e-05,340,5.543514031222587e-09,-1.7016416824610517e-05,3324.36,2.1972252181770133,0.0,3.606295248166251e-05,1.2098071431439622e-05
0.0,1648800,0.0,-10.050368430608163,0.0,4.020059038078483e-05,5.725611070840771e-07,229,5.725611070840771e-07,0.0004912929520031549,-2.205299416357982e-05,340,7.2626872788301046e-09,-2.2170691667608204e-05,3324.36,2.197225118711512,0.0,4.73651108890313e-05,1.7604471948686667e-05
0.0,1656000,0.0,-21.63479853741706,0.0,3.801841949740131e-05,6.541521381157238e-07,230,6.541521381157238e-07,0.0004851999430448698,-2.3059994783175672e-05,340,1.149073260416891e-08,-2.3725418405514836e-05,3324.36,2.1972251730495027,0.0,4.540042778566589e-05,1.8677493934035086e-05
0.0,1663200,0.0,-11.477499516975312,0.0,3.151043306274914e-05,5.912309642854195e-07,231,5.912309642854195e-07,0.00034895169682422133,-2.3426827449564747e-05,340,3.359236168772003e-09,-2.3996915238852142e-05,3324.36,2.1972252077715737,0.0,3.849160285433696e-05,1.0559092292103086e-05
0.0,1670400,0.0,-16.26716078631175,0.0,2.8593832255820902e-05,9.271224471092291e-07,232,9.271224471092291e-07,0.00033098870862582284,-1.5003770316426247e-05,340,5.850077683719174e-09,-1.6331140260372862e-05,3324.36,2.197225218864517,0.0,3.490188191611169e-05,1.1093057084536082e-05
0.0,1677600,0.0,-23.757386505212732,0.0,3.382287878109849e-05,2.0664691868870296e-07,233,2.0664691868870296e-07,0.00039686154799522817,-1.1150564391827505e-05,340,3.526635277037449e-09,-1.0952816853528504e-05,3324.32,2.1972251924951243,0.0,4.033853913961259e-05,1.269234863243115e-05
0.0,1684800,0.0,-17.899891943269306,0.0,3.613936438231958e-05,3.2243318408114953e-07,234,3.2243318408114953e-07,0.00040007539351905746,-6.171726091133907e-06,340,6.6825053181374764e-09,-6.8403994236990435e-06,3324.32,2.1972251958317224,0.0,4.347994293711986e-05,1.4395148571184935e-05
0.0,1692000,0.0,-10.89336568195353,0.0,3.653990435892078e-05,3.0727540374331645e-07,235,3.0727540374331645e-07,0.00045166537379317704,-3.4218318104026917e-06,340,7.422016395957144e-09,-4.055778980308017e-06,3324.32,2.1972251797952347,0.0,4.340659102459305e-05,1.6253539805116722e-05
0.0,1699200,0.0,-30.79583969464851,0.0,2.7329749073971243e-05,2.564040201063637e-07,236,2.564040201063637e-07,0.0003292765948072335,2.42664293914851e-06,340,7.30554729957731e-09,1.872528951112587e-06,3324.32,2.197225216664965,0.0,3.278587125372551e-05,1.193620285487747e-05
0.0,1706400,0.0,-14.92263558723194,0.0,2.5628233244550724e-05,4.626658256267237e-08,237,4.626658256267237e-08,0.0002891299828134327,-4.922167543789147e-06,340,4.5181923051568495e-09,-4.651224826015747e-06,3324.32,2.1972252329603417,0.0,3.301627843642634e-05,9.250856049686081e-06
0.0,1713600,0.0,-20.170560444706965,0.0,3.335079792301648e-05,2.6701199236882947e-07,238,2.6701199236882947e-07,0.0004196652209765532,-2.1971484338550564e-06,340,5.341026469883513e-09,-2.6929316297202227e-06,3324.32,2.197225220856213,0.0,3.9558123585031406e-05,1.5008129921872073e-05
0.0,1720800,0.0,-18.421303505396086,0.0,2.270177370238093e-05,2.1584162931716155e-07,239,2.1584162931716155e-07,0.0002649872654397508,-3.400800336543281e-06,340,4.671428788577812e-09,-3.4444669667751195e-06,3324.25,2.1972252773954755,0.0,2.822236783305559e-05,9.262792032563484e-06
0.0,1728000,0.0,-12.44159612578059,0.0,3.3219700613926766e-05,1.111703129658413e-09,240,1.111703129658413e-09,0.00044527901948759744,-2.4408853112115973e-06,340,6.475722550584809e-09,-2.261209860110046e-06,3324.25,2.1972251514026095,0.0,3.899760341693894e-05,1.5974047238781737e-05
0.0,1735200,0.0,-15.29234734905632,0.0,3.3549053598292065e-05,-1.5359388481316939e-07,241,-1.5359388481316939e-07,0.00037959014561929057,-1.2561704059871077e-06,340,7.536449288771233e-09,-8.979960832471022e-07,3324.25,2.197225164270791,0.0,4.002976982340306e-05,1.3402380262383742e-05
0.0,1742400,0.0,-12.325856856717952,0.0,2.7420834539213056e-05,7.656738435366269e-08,242,7.656738435366269e-08,0.0003339586964729177,3.1214074658990497e-07,340,4.356383034834108e-09,9.225852141619873e-08,3324.25,2.197225232483849,0.0,3.396301780935934e-05,1.106583823180281e-05
0.0,1749600,0.0,-19.552736586858988,0.0,2.9729611285742842e-05,7.813608844436318e-08,243,7.813608844436318e-08,0.00034388088841630685,2.222035356875007e-06,340,4.800639098360251e-09,1.8579794361217356e-06,3324.25,2.1972251524338646,0.0,3.637701508339391e-05,1.1118244325321841e-05
0.0,1756800,0.0,-13.844282879055177,0.0,2.7585400695179024e-05,-8.624752461848555e-08,244,-8.624752461848555e-08,0.0002984052726795983,1.000993385339166e-05,340,3.280147617624626e-09,9.25131759525732e-06,3324.29,2.197225224599636,0.0,3.370826058765788e-05,9.03350119921224e-06
0.0,1764000,0.0,-56.44864746608432,0.0,3.214449862399407e-05,-2.702241841651925e-07,245,-2.702241841651925e-07,0.0004208765982880756,8.492981198295574e-06,340,6.793272078402787e-09,9.058607087334326e-06,3324.29,2.197225151412071,0.0,3.8743272695776955e-05,1.4737483820314024e-05
0.0,1771200,0.0,-10.860828559966313,0.0,3.17712762307655e-05,-2.952351683537123e-07,246,-2.952351683537123e-07,0.00036261675109832894,1.4568481699426005e-07,340,6.984198022544807e-09,5.154587433184089e-07,3324.29,2.1972251670417333,0.0,3.767378163807114e-05,1.2886277682749002e-05
0.0,1778400,0.0,-16.756702389953627,0.0,2.9127983353431673e-05,-4.960483857466498e-09,247,-4.960483857466498e-09,0.00038265667062562767,-2.968709587661805e-06,340,6.580622540204603e-09,-2.8073150742132592e-06,3324.29,2.197225279439063,0.0,3.516765986937174e-05,1.2900722104606699e-05
0.0,1785600,0.0,-16.023486476606795,0.0,3.060343904414057e-05,6.554071288630959e-08,248,6.554071288630959e-08,0.0003723340240980246,-1.0375116297627613e-05,340,5.303096413078497e-09,-9.719077761307448e-06,3324.29,2.1972252329348256,0.0,3.735465725113018e-05,1.2583886945311932e-05
0.0,1792800,0.0,-20.767566254802794,0.0,3.27450165827736e-05,1.2390208568322208e-07,249,1.2390208568322208e-07,0.0003665873727382262,-1.322979590921422e-05,340,3.7789040972254074e-09,-1.2640599113183872e-05,3324.29,2.1972251088688615,0.0,3.9179890068448644e-05,1.2551986954161935e-05
0.0,1800000,0.0,-16.805007731311594,0.0,2.4585922277259496e-05,5.510959632184162e-07,250,5.510959632184162e-07,0.00029123405862566766,-1.9636741270092203e-05,340,2.7930179491982135e-09,-1.988827584355488e-05,3324.22,2.1972252458686605,0.0,2.9945623771699744e-05,9.416851333096539e-06
0.0,1807200,0.0,-15.473856971530514,0.0,3.1782999870525875e-05,1.037798765036425e-07,251,1.037798765036425e-07,0.00036161600827911073,-2.099896180540111e-05,340,5.296613073925987e-09,-2.02414243450304e-05,3324.22,2.197225202832043,0.0,3.799787501374065e-05,1.249279643615466e-05
0.0,1814400,0.0,-16.278008468256743,0.0,3.3710236584675435e-05,6.421595256234679e-07,252,6.421595256234679e-07,0.0004451939456102943,-1.8864276419135998e-05,340,9.193651508035508e-09,-1.9376069507074442e-05,3324.22,2.197225230153276,0.0,3.937036825476375e-05,1.5875150083454565e-05
0.0,1821600,0.0,-16.658835496511408,0.0,2.904695551454292e-05,3.906820092495992e-07,253,3.906820092495992e-07,0.00033587807275851087,-1.643629905547689e-05,340,4.092016708155351e-09,-1.6274559569830346e-05,3324.22,2.1972252580665406,0.0,3.4643592172936595e-05,1.096031271275933e-05
0.0,1828800,0.0,-16.19308385054507,0.0,3.1541816528087584e-05,7.725591229235459e-07,254,7.725591229235459e-07,0.000364772813276186,-1.633929624306672e-05,340,5.3007132501897984e-09,-1.6987590095917014e-05,3324.22,2.1972252120952755,0.0,3.742546564492639e-05,1.2872821059569226e-05
0.0,1836000,0.0,-14.345600259923744,0.0,2.6397960690919186e-05,2.1533002030784807e-07,255,2.1533002030784807e-07,0.00027342676978190544,-9.753650387530663e-06,340,3.970823083824201e-09,-9.9569714311907e-06,3324.35,2.1972252706528974,0.0,3.146174902338523e-05,8.263357164799786e-06
0.0,1843200,0.0,-15.770282823269957,0.0,2.4859524779742817e-05,-2.798557039854196e-07,256,-2.798557039854196e-07,0.0002864804520130285,-1.222832973976991e-05,340,4.979298545497217e-09,-1.1113585035465278e-05,3324.35,2.197225256704149,0.0,2.9789194064694137e-05,9.39637653826572e-06
0.0,1850400,0.0,-17.03683892165858,0.0,3.59111477239872e-05,2.089465079174647e-07,257,2.089465079174647e-07,0.00039626630778334475,-2.086893142155705e-05,340,1.1612853672681258e-08,-2.019510295721851e-05,3324.35,2.1972251496144697,0.0,4.0935421077663365e-05,1.426796831843882e-05
0.0,1857600,0.0,-16.59424561605567,0.0,2.408402244384433e-05,4.574745823424876e-07,258,4.574745823424876e-07,0.0002814627604272582,-2.3833841014156527e-05,340,3.483832388121196e-09,-2.3858098454530547e-05,3324.35,2.197225248870396,0.0,2.874879948775942e-05,8.455296026291309e-06
0.0,1864800,0.0,-15.643523435809538,0.0,2.7837182113285275e-05,1.4521908429304774e-07,259,1.4521908429304774e-07,0.0003658554792235994,-2.3022761039508455e-05,340,3.5198838344940416e-09,-2.268983298094871e-05,3324.35,2.197225224053189,0.0,3.3697365069814595e-05,1.14457520963507e-05
0.0,1872000,0.0,-16.87271163161785,0.0,3.0301725742208957e-05,7.866689614124559e-07,260,7.866689614124559e-07,0.00036491442647887455,-2.4344205964586792e-05,340,4.545854665186717e-09,-2.497081396326894e-05,3324.35,2.197225199357542,0.0,3.5891118745539456e-05,1.1570380502863012e-05
0.0,1879200,0.0,-22.802358527382218,0.0,2.900458192131722e-05,6.115680634658523e-07,261,6.115680634658523e-07,0.0003022373422468191,-1.839078090352049e-05,340,5.2978092624741145e-09,-1.8976099183364097e-05,3324.39,2.197225213400901,0.0,3.3981926413284714e-05,1.0423283071954674e-05
0.0,1886400,0.0,-14.087441328836496,0.0,3.200588007035265e-05,-1.2084831626412743e-07,262,-1.2084831626412743e-07,0.0003669465480098437,-1.668530410447289e-05,340,3.4742933260890683e-09,-1.5564721402349145e-05,3324.39,2.1972251658906377,0.0,3.763645816931145e-05,1.2626457522117908e-05
0.0,1893600,0.0,-86.25259011001184,0.0,3.0393980736420337e-05,5.69718465238237e-07,263,5.69718465238237e-07,0.0003548204134725864,-1.871491692810874e-05,340,6.576120799599799e-09,-1.921531455438102e-05,3324.39,2.1972251132808664,0.0,3.5463649911830715e-05,1.2801913252122597e-05
0.0,1900800,0.0,-17.24620158237124,0.0,2.3440326847411782e-05,5.640885178379679e-07,264,5.640885178379679e-07,0.00028515765487359857,-1.46536564792162e-05,340,2.696179661432284e-09,-1.5316497805730567e-05,3324.39,2.197225282854504,0.0,2.8284835600137134e-05,8.525667947909345e-06
0.0,1908000,0.0,-16.438841622099677,0.0,3.391715664968064e-05,1.6547845428891124e-07,265,1.6547845428891124e-07,0.0003968272237898839,-1.1337083216237229e-05,340,6.211855726296579e-09,-1.1092550446181592e-05,3324.39,2.197225202798213,0.0,3.964446124326566e-05,1.370134648316477e-05
0.0,1915200,0.0,-13.347150420054557,0.0,2.572003064697146e-05,4.778532133144948e-07,266,4.778532133144948e-07,0.00031478316863278505,-8.557321333220955e-06,340,4.167386397459473e-09,-9.427132902629414e-06,3324.42,2.19722524092311,0.0,3.009403421403913e-05,9.480980471348073e-06
0.0,1922400,0.0,-16.737783268970784,0.0,2.5250835076868736e-05,1.2781296835204484e-07,267,1.2781296835204484e-07,0.00033071703771386313,-4.552744565594173e-06,340,6.625360367430019e-09,-4.696303748456511e-06,3324.42,2.197225209181271,0.0,3.060940357507374e-05,1.151147218925566e-05
0.0,1929600,0.0,-13.062266678157306,0.0,4.3166709787107364e-05,-1.127228714713015e-07,268,-1.127228714713015e-07,0.0004387391258705253,-7.42669460529134e-06,340,1.0638834442847696e-08,-6.53947865706441e-06,3324.42,2.1972251149081683,0.0,4.8352986100482635e-05,1.721661326033559e-05
0.0,1936800,0.0,-17.884374135764187,0.0,2.1898466498594632e-05,5.040481209217563e-07,269,5.040481209217563e-07,0.00023493122243078488,-1.2503155240814541e-05,340,3.1235727335870817e-09,-1.3308333831525762e-05,3324.42,2.1972252596875346,0.0,2.6066635176621716e-05,7.56161025846581e-06
0.0,1944000,0.0,-15.289839357588656,0.0,3.0575380791363446e-05,1.933654698338279e-08,270,1.933654698338279e-08,0.00037416883055757787,-1.59442520603813e-05,340,4.170735122423001e-09,-1.515184275281629e-05,3324.42,2.1972252056459904,0.0,3.574223729191106e-05,1.167029645801967e-05
0.0,1951200,0.0,-15.479828357096187,0.0,3.048051388838909e-05,6.965493496924902e-07,271,6.965493496924902e-07,0.0003053892224308077,-2.0374508188510707e-05,340,4.1789674182060055e-09,-2.099205714311116e-05,3324.42,2.197225110157571,0.0,3.462984643577351e-05,9.571108998662843e-06
0.0,1958400,0.0,-17.335517519892207,0.0,2.5900528151959e-05,4.0764192481014377e-07,272,4.0764192481014377e-07,0.0002642954367622354,-1.6127205991317225e-05,340,3.1842521710454984e-09,-1.6352602694662476e-05,3324.54,2.1972252288413423,0.0,3.044410677982715e-05,7.799914907487575e-06
0.0,1965600,0.0,-14.837071539059517,0.0,2.9043520857323116e-05,6.042955150152494e-07,273,6.042955150152494e-07,0.0003310478584749143,-1.1993820438532875e-05,340,5.33315510697504e-09,-1.2586489981434666e-05,3324.54,2.1972251365109097,0.0,3.371949467569034e-05,1.1355496070198132e-05
0.0,1972800,0.0,-40.9647740698523,0.0,3.133391051932222e-05,3.8201854548564676e-07,274,3.8201854548564676e-07,0.0003853278962297837,-1.4829550203406446e-05,340,7.727832389088916e-09,-1.5009573922321175e-05,3324.54,2.197225190202395,0.0,3.562489985948029e-05,1.4668920675995117e-05
0.0,1980000,0.0,-25.788275160921945,0.0,2.630016999806425e-05,2.0310001827231942e-07,275,2.0310001827231942e-07,0.0003014752875606064,-1.2839726334606086e-05,340,3.9062512137652096e-09,-1.3172650821475361e-05,3324.54,2.197225245899624,0.0,3.0466546485141654e-05,9.247401181856476e-06
0.0,1987200,0.0,-29.6166823358479,0.0,2.590120590650623e-05,2.352893166816211e-07,276,2.352893166816211e-07,0.0002703212134680317,-1.3635459227222622e-05,340,2.5780931982044005e-09,-1.3582388263065993e-05,3324.54,2.197225272901475,0.0,3.0358104445264455e-05,8.352148872375425e-06
0.0,1994400,0.0,-21.884133109231154,0.0,3.134721357044389e-05,5.761723291516051e-07,277,5.761723291516051e-07,0.0003578259513344848,-1.1008657127119414e-05,340,3.3272918696817194e-09,-1.1924636809966153e-05,3324.64,2.197225210783343,0.0,3.660928605577294e-05,1.1125248215531072e-05
0.0,2001600,0.0,-21.61184253770207,0.0,2.3345804130353367e-05,1.0229643133319132e-07,278,1.0229643133319132e-07,0.00027483721465509844,-5.631959868576654e-06,340,2.93071413476775e-09,-6.01235864969588e-06,3324.64,2.197225165089603,0.0,2.7885671051064015e-05,9.405052055156972e-06
0.0,2008800,0.0,-14.883126977298513,0.0,3.32156775704e-05,-4.2553436382293483e-07,279,-4.2553436382293483e-07,0.00045014958417682026,-3.803621553783139e-06,340,7.80677955241295e-09,-2.993945999175635e-06,3324.64,2.197225201847233,0.0,3.712771011980221e-05,1.5347233184838447e-05
0.0,2016000,0.0,-19.9306961775709,0.0,2.635542920275296e-05,3.2215108712320797e-07,280,3.2215108712320797e-07,0.00033074536570097126,-1.4665247167890113e-05,340,6.515150292435736e-09,-1.4328635372535437e-05,3324.64,2.1972251582776425,0.0,3.0679362324884365e-05,1.1432076969654347e-05
0.0,2023200,0.0,-11.85896186885064,0.0,2.3192300159205228e-05,2.6957168072554116e-07,281,2.6957168072554116e-07,0.0002741977218962256,-1.4007479386265683e-05,340,2.411288364849263e-09,-1.3949962741498388e-05,3324.64,2.197225252837731,0.0,2.6184276196905708e-05,7.711103141605831e-06
0.0,2030400,0.0,-14.577221283121084,0.0,2.5860222283813473e-05,4.460203643890596e-07,282,4.460203643890596e-07,0.00034085176489107445,-1.4079519505402598e-05,340,3.806350268048066e-09,-1.418209328986695e-05,3324.64,2.1972252028928234,0.0,3.0188465428113825e-05,1.1242605738227793e-05
0.0,2037600,0.0,-16.16653658439243,0.0,2.1483193967783554e-05,3.6674836521784154e-07,283,3.6674836521784154e-07,0.0002462360818598037,-1.6001914662064382e-05,340,1.7317904915772297e-09,-1.589824368787208e-05,3324.55,2.19722517490387,0.0,2.517887067438457e-05,7.0933259578853124e-06
0.0,2044800,0.0,-22.04279997483763,0.0,3.2318736156948894e-05,3.8367858487756833e-07,284,3.8367858487756833e-07,0.00037009500178168366,-1.704010574341073e-05,340,7.969101183757979e-09,-1.7132605230291653e-05,3324.55,2.1972251485075267,0.0,3.681990576641481e-05,1.311894807395307e-05
0.0,2052000,0.0,-17.87059871140611,0.0,2.808942014163161e-05,2.5089808025042124e-07,285,2.5089808025042124e-07,0.00034065304587436665,-2.157301633836878e-05,340,5.440165044101968e-09,-2.081230953357501e-05,3324.55,2.1972252376653527,0.0,3.1931164975638676e-05,1.1886247738370885e-05
0.0,2059200,0.0,-18.670458195988456,0.0,2.1432300065439016e-05,3.7293656990630296e-07,286,3.7293656990630296e-07,0.0002290790285317035,-2.4434858103478008e-05,340,2.464295805675914e-09,-2.4255289766178446e-05,3324.55,2.197225259246019,0.0,2.556166335018083e-05,6.727153676747676e-06
0.0,2066400,0.0,-14.236923392783456,0.0,2.145299104603476e-05,7.954592939964782e-07,287,7.954592939964782e-07,0.00024365631334916356,-2.8112475728174916e-05,340,2.048120270029396e-09,-2.8167610901120956e-05,3324.55,2.1972252369620815,0.0,2.4915930143456114e-05,7.94595989755645e-06
0.0,2073600,0.0,-15.205489034974384,0.0,2.530047280133081e-05,6.951918322607742e-07,288,6.951918322607742e-07,0.00026414282375631114,-2.4863198763745865e-05,340,1.8439614290722122e-09,-2.5289295904186145e-05,3324.49,2.197225298257101,0.0,2.8847130793832233e-05,7.76244208465757e-06
0.0,2080800,0.0,-17.886354293183043,0.0,1.8795253642412726e-05,4.813164729271302e-07,289,4.813164729271302e-07,0.00020891114103065663,-2.2496832292981038e-05,340,2.02197439801347e-09,-2.2652069168322324e-05,3324.49,2.1972252885122145,0.0,2.2142129613797728e-05,7.5307258376168985e-06
0.0,2088000,0.0,-17.942710378803902,0.0,2.936481190845695e-05,3.9137815355315394e-07,290,3.9137815355315394e-07,0.0003478883441152541,-2.592616611980789e-05,340,5.634395160522165e-09,-2.5215741157548364e-05,3324.49,2.19722519087413,0.0,3.2358331505839656e-05,1.170969999572162e-05
0.0,2095200,0.0,-17.50515728357923,0.0,2.8827025773715956e-05,4.370193070188509e-07,291,4.370193070188509e-07,0.00032036888103451907,-3.1404316519073625e-05,340,6.671059589276524e-09,-3.063758348621642e-05,3324.49,2.1972251779471756,0.0,3.213922917432282e-05,1.1190624289650478e-05
0.0,2102400,0.0,-13.390138412789694,0.0,2.0528356569648456e-05,7.562755832475025e-07,292,7.562755832475025e-07,0.00023984293489457553,-3.210782356998405e-05,340,2.7640573055953582e-09,-3.196964336013249e-05,3324.49,2.197225248662252,0.0,2.39250066640814e-05,8.17650192164254e-06
0.0,2109600,0.0,-19.376810051949768,0.0,2.0758699308184724e-05,7.487018552579075e-07,293,7.487018552579075e-07,0.0002121156039055638,-3.228351546923526e-05,340,1.8685710455876195e-09,-3.227439839553696e-05,3324.49,2.1972252306312026,0.0,2.372479763583861e-05,6.62973431978742e-06
0.0,2116800,0.0,-15.594261878161204,0.0,2.7108092701670523e-05,1.0144005980202162e-06,294,1.0144005980202162e-06,0.00034031055601262204,-3.3427495574422154e-05,340,4.827697375388835e-09,-3.376992483741301e-05,3324.46,2.1972252464767488,0.0,3.075021514161242e-05,1.1149162256565036e-05
0.0,2124000,0.0,-17.042175405451232,0.0,3.0288420554070974e-05,9.252670120312616e-07,295,9.252670120312616e-07,0.00031375842611475766,-3.0447898708795647e-05,340,4.302759469922583e-09,-3.065858616724971e-05,3324.46,2.197225188527788,0.0,3.353255266174998e-05,1.1227001969865863e-05
0.0,2131200,0.0,-15.0516618421658,0.0,2.4514800670392416e-05,1.0579818459731241e-06,296,1.0579818459731241e-06,0.0002601239220640459,-2.5309144560451772e-05,340,5.24599742445926e-09,-2.620057515010045e-05,3324.46,2.1972252220262294,0.0,2.820143592709167e-05,8.801141764260938e-06
0.0,2138400,0.0,-15.393777012255772,0.0,2.5026568318742975e-05,8.90675541600756e-07,297,8.90675541600756e-07,0.0002968475860180666,-1.9213113322135185e-05,340,3.701612588764543e-09,-1.9965983616712812e-05,3324.46,2.197225234533744,0.0,2.8170586017194467e-05,9.543991754308294e-06
0.0,2145600,0.0,-20.080023874000553,0.0,2.2530857155536568e-05,4.716354836695777e-07,298,4.716354836695777e-07,0.000232135652056184,-1.4178306382623594e-05,340,2.6087207676052095e-09,-1.483706321183672e-05,3324.46,2.197225196562231,0.0,2.504271685442727e-05,7.920204706039792e-06
0.0,2152800,0.0,-13.77550319315422,0.0,2.564338619580873e-05,2.8068978728166554e-07,299,2.8068978728166554e-07,0.00028769313888251275,-1.2058174672044212e-05,340,2.623679845101148e-09,-1.2171207654968642e-05,3324.46,2.1972252415191558,0.0,2.8594049937625623e-05,8.293029120054145e-06
0.0,2160000,0.0,-17.409208059777658,0.0,1.4793058694583091e-05,2.1416707778665922e-07,300,2.1416707778665922e-07,0.00016966574519106613,-1.3831740079574706e-05,339,1.5751381541906827e-09,-1.349998451789563e-05,3324.44,2.197225306768897,0.0,1.788004507414737e-05,5.468892643648028e-06
0.0,2167200,0.0,-14.059963012189462,0.0,3.316643857094546e-05,-1.0585846323397651e-07,301,-1.0585846323397651e-07,0.0003867956126577884,-1.2680201237220678e-05,339,4.836558831402455e-09,-1.2155430662240422e-05,3324.44,2.197225192353208,0.0,3.602135295218594e-05,1.267976454882372e-05
0.0,2174400,0.0,-22.31598832572177,0.0,3.1342165265777435e-05,-3.006042887366545e-07,302,-3.006042887366545e-07,0.00040175219293274136,-1.3930415433698481e-05,339,6.070200183870943e-09,-1.2850808855105203e-05,3324.44,2.1972252128490064,0.0,3.443424646278586e-05,1.3922432644096869e-05
0.0,2181600,0.0,-12.684666328263031,0.0,2.69544471200063e-05,4.25207689038918e-07,303,4.25207689038918e-07,0.000296399925585334,-1.9873927694620593e-05,340,2.3115195605651844e-09,-1.982797942624317e-05,3324.44,2.1972251726458314,0.0,2.9673867638719282e-05,9.064556881139026e-06
0.0,2188800,0.0,-19.325421091999328,0.0,1.9671629729803695e-05,5.837247299606613e-07,304,5.837247299606613e-07,0.00021938192860575543,-1.93990439200726e-05,339,3.091149268668265e-09,-1.960928354636717e-05,3324.44,2.1972252501192546,0.0,2.226447593956425e-05,7.289259184519234e-06
0.0,2196000,0.0,-13.771235008744336,0.0,2.488758908266126e-05,1.7992500625876037e-07,305,1.7992500625876037e-07,0.00025715932149935163,-1.753822557239565e-05,339,1.7557187726634412e-09,-1.7168619050121937e-05,3324.43,2.197225234558973,0.0,2.7443498223096722e-05,7.432791866077301e-06
0.0,2203200,0.0,-21.261439053532932,0.0,2.4593158767079937e-05,1.1256505268471676e-06,306,1.1256505268471676e-06,0.00031005535267138444,-1.4244038371674998e-05,339,6.0850562470048e-09,-1.5973654403086747e-05,3324.43,2.197225258195842,0.0,2.767993206138017e-05,1.1300504136191602e-05
0.0,2210400,0.0,-14.091289250188403,0.0,2.3389097102440078e-05,2.4464388216456685e-07,307,2.4464388216456685e-07,0.0002654981927744975,-7.03599200065225e-06,339,3.405754174826697e-09,-6.868269289491815e-06,3324.43,2.1972252274442607,0.0,2.632425368658544e-05,8.906638431940975e-06
0.0,2217600,0.0,-15.947100298026252,0.0,1.9468185560624663e-05,1.479750805169709e-07,308,1.479750805169709e-07,0.0002331696732023504,-1.0640810031808151e-05,339,1.438931619529842e-09,-1.0525940139115298e-05,3324.43,2.197225271936447,0.0,2.23556151932408e-05,7.235627025548018e-06
0.0,2224800,0.0,-27.99379398431097,0.0,2.1524353433653417e-05,2.394817917112265e-07,309,2.394817917112265e-07,0.0002254729325893586,-1.773172826024021e-05,339,2.2095266308205433e-09,-1.689670778799855e-05,3324.43,2.1972252947281277,0.0,2.410534637978198e-05,7.052951813095638e-06
0.0,2232000,0.0,-24.035891399708373,0.0,2.627737284969183e-05,3.892522622400843e-07,310,3.892522622400843e-07,0.0002553083768255241,-2.262489985256137e-05,339,1.5737704064354806e-09,-2.2548202925425058e-05,3324.43,2.197225220707989,0.0,2.9243213576034494e-05,7.428892356046493e-06
0.0,2239200,0.0,-32.61305728206558,0.0,2.4015969451530357e-05,6.5839907973428e-07,311,6.5839907973428e-07,0.00025914264296532217,-2.14494729006118e-05,339,2.7902065253190685e-09,-2.2002310887844023e-05,3324.37,2.1972252858347363,0.0,2.7235049996986185e-05,8.670487321304566e-06
0.0,2246400,0.0,-15.74435071105049,0.0,2.891834493370711e-05,7.661521445684357e-07,312,7.661521445684357e-07,0.0003515112318793385,-1.4712540162103778e-05,339,4.556495046979231e-09,-1.5693280235067672e-05,3324.37,2.1972251837026504,0.0,3.186237054101473e-05,1.2101578811750594e-05
0.0,2253600,0.0,-16.09121449291864,0.0,2.6440660057598013e-05,4.90631606367552e-07,313,4.90631606367552e-07,0.00033913197516426407,-9.523637120652878e-06,339,7.591954818696624e-09,-9.756067263744792e-06,3324.37,2.197225178804978,0.0,2.841223415674165e-05,1.189302565891165e-05
0.0,2260800,0.0,-71.02166113492041,0.0,2.871341452204933e-05,3.861473806428254e-07,314,3.861473806428254e-07,0.0002938950292219902,-8.379788074541116e-06,339,3.0107246192008348e-09,-8.98668328778319e-06,3324.37,2.1972252551052303,0.0,3.1547770409291186e-05,8.84639953700465e-06
0.0,2268000,0.0,-27.284513207735525,0.0,2.6489870289402183e-05,-1.417873807954418e-07,315,-1.417873807954418e-07,0.00031836778468466887,-8.122434441038279e-06,339,4.730621158886941e-09,-7.319537228121412e-06,3324.37,2.1972252166838873,0.0,2.8729863693753834e-05,1.0582149715722455e-05
0.0,2275200,0.0,-13.934708963657954,0.0,3.232690728565524e-05,-6.666915811988107e-08,316,-6.666915811988107e-08,0.0004100964438110904,-9.696728408965693e-06,339,4.3839655507297416e-09,-9.032095855034682e-06,3324.39,2.197225218654367,0.0,3.513623503438268e-05,1.331198724385461e-05
