episode_length,explained_variance,policy_loss,P09:episode_rewards,grad_norm,fps,policy_entropy,frames,epoch_idx,P01:episode_rewards,clip_fraction,value_loss,advantage_norm,approx_kl_divergence,PMM:episode_rewards
338.61,7.450580596923828e-09,-0.0006323318773866049,375.0,0.0627461407642205,189,1.783481190353632,2703360,264,47.50000000000001,0.0,0.02152817874739412,15.96871811747551,0.00010494622653851593,193.5
334.45,-1.1175870895385742e-08,-0.00028634800037252717,430.0000000000004,0.053563101141904414,189,1.7742913872003556,2713600,265,50.0,0.0,0.02102008030633442,15.968718075752259,5.7578202312846824e-05,190.0
333.52,8.940696716308593e-09,-0.00035675843682838606,302.5000000000002,0.05663928835061557,189,1.7800640061497688,2723840,266,50.0,0.0,0.020719245992950164,15.96871829032898,6.633582123196646e-05,172.0
338.5,1.2665987014770507e-08,-0.00033727639511198503,302.5000000000002,0.057752184004009256,189,1.7779034048318862,2734080,267,50.0,0.0,0.02312267207016703,15.968718230724335,6.658546405056143e-05,180.25
338.95,1.564621925354004e-08,-0.0003631275176303461,302.5000000000002,0.05517270843337133,189,1.7813072726130486,2744320,268,25.0,0.0,0.020373301178915428,15.968718075752259,6.918854427251375e-05,176.75
341.53,1.6763806343078613e-08,-0.0004746129950945033,305.00000000000045,0.0551795794824258,189,1.7798858664929866,2754560,269,25.0,0.0,0.02340429033502005,15.968718248605729,7.81237941772872e-05,183.5
347.62,2.6077032089233397e-09,-0.0005473796860314906,352.5000000000002,0.05845550504806788,189,1.7769298754632472,2764800,270,47.50000000000001,0.0,0.021745738794561476,15.968718153238296,0.00011191054712860194,195.5
347.54,-1.7881393432617187e-08,-0.0006246671877306653,327.5000000000002,0.05839639393117039,189,1.7818663515150548,2775040,271,47.50000000000001,0.0,0.022748604376101867,15.968718183040618,9.732942922440202e-05,192.75
346.22,-2.16066837310791e-08,-0.0005076567314972636,330.0000000000004,0.05718032914889348,189,1.7775634601712227,2785280,272,50.0,0.0,0.025325879105366766,15.96871858239174,8.913038588680422e-05,199.75
337.0,6.7055225372314455e-09,-0.0004922731162878335,307.5000000000006,0.05674902469075316,189,1.7793556183576584,2795520,273,50.0,0.0,0.019389002583920956,15.968718069791795,9.101183048940698e-05,188.0
334.3,1.2293457984924316e-08,-0.0006179394345963374,277.5000000000002,0.06216906501354717,189,1.7848719961941242,2805760,274,50.0,0.0,0.02265722880256362,15.968718248605729,0.00010492297292650222,173.25
332.14,1.30385160446167e-08,-0.00033954653845285064,350.0,0.055080056000810604,189,1.7867235094308853,2816000,275,50.0,0.0,0.021376238166703844,15.968717980384827,6.643724120882765e-05,175.75
331.5,-1.4156103134155273e-08,-0.00030986035526439084,350.0,0.05497245490151942,189,1.787579932063818,2826240,276,50.0,0.0,0.020429708634037525,15.968717992305756,4.9183408432851294e-05,178.25
335.89,-3.986060619354248e-08,-0.0003740509786439361,455.0000000000004,0.055463004416768616,189,1.7855345822870732,2836480,277,50.0,0.0,0.022315549245104194,15.968718153238296,6.85045278549623e-05,196.0
333.38,3.948807716369629e-08,-0.0004977158667315961,400.0,0.057401490245076826,189,1.7862720042467117,2846720,278,47.50000000000001,0.0,0.01954400851391256,15.968718165159226,8.497693589948341e-05,179.25
336.83,-6.332993507385254e-09,-0.0005931275245529832,400.0,0.05690567567543472,189,1.784482876956463,2856960,279,47.50000000000001,0.0,0.02013477551518008,15.968718266487121,9.293759305144534e-05,184.0
338.84,-2.2351741790771484e-08,-0.000525784940327867,425.0,0.05550185977242812,189,1.7833056822419167,2867200,280,47.50000000000001,0.0,0.02258629394345917,15.968718242645263,7.95438699626061e-05,187.25
337.78,-1.862645149230957e-08,-0.0004897723232716089,500.0,0.05846780723928817,189,1.7809958189725876,2877440,281,50.0,0.0,0.019091427040984855,15.968718093633651,9.123330941953611e-05,192.0
338.99,2.7567148208618165e-08,-0.000993649912197725,502.5000000000002,0.05699151343648445,189,1.7834624022245407,2887680,282,25.0,0.0033935546875,0.019798549002734943,15.968717926740647,0.00015334860764291137,194.25
329.93,1.6763806343078613e-08,-0.0004925717285004794,500.0,0.05437455801174684,189,1.7784272752702237,2897920,283,47.50000000000001,0.0,0.01952303197758738,15.96871801018715,7.852897560862715e-05,183.0
333.69,2.5331974029541015e-08,-0.00040083607418637255,502.5000000000002,0.05213204437249981,189,1.7789660729467869,2908160,284,47.50000000000001,0.0,0.020749475597403942,15.968718159198762,7.218347216477738e-05,191.0
332.04,-2.0861625671386717e-08,-0.0006290458899457007,477.5000000000002,0.05810980386944602,189,1.7862968802452088,2918400,285,25.0,0.0,0.019562938576564194,15.968718200922012,0.00010510006709303354,184.25
335.19,-2.0861625671386717e-08,-0.0004661438779294258,425.0,0.0558926347382675,189,1.7837444335222243,2928640,286,25.0,0.0,0.018808424239978194,15.968718004226684,7.32006632457427e-05,181.5
333.07,1.601874828338623e-08,-0.00041789792376221155,302.5000000000002,0.05712285453514286,189,1.7794909298419952,2938880,287,25.0,0.0,0.02057797897141427,15.968718039989472,7.262907664529195e-05,164.25
334.59,7.078051567077636e-09,-0.000505140345194377,275.0,0.05492011701595132,189,1.7788604207336902,2949120,288,25.0,0.0,0.021308362510171718,15.968718069791795,8.415860554524812e-05,162.0
331.7,4.8428773880004884e-09,-0.0002689376236958196,277.5000000000002,0.055407800182741204,189,1.7782484687864781,2959360,289,25.0,0.0,0.019635940651642158,15.968717962503433,5.820860375624903e-05,162.75
330.3,-1.0430812835693359e-08,-0.0005720937941077863,275.0,0.05990881653115573,189,1.7859116077423096,2969600,290,50.0,0.0,0.023055051409755833,15.968718111515045,9.651450812118157e-05,171.25
329.15,-2.4959444999694825e-08,-0.0004978847572601808,302.5000000000002,0.05801097845531036,189,1.7860962390899657,2979840,291,50.0,0.0,0.019986552151385693,15.968717944622039,8.678408960407502e-05,172.25
338.82,2.0116567611694337e-08,-0.00046390990282816345,327.5000000000002,0.05589979163941239,189,1.784886684268713,2990080,292,25.0,0.0,0.019347334728809073,15.968718087673187,7.806871594802089e-05,175.0
342.32,1.0430812835693359e-08,-0.00040321414489881137,400.0,0.05715677585260306,189,1.7749549753963947,3000320,293,25.0,0.0,0.02099833292304538,15.96871811747551,6.545678568263824e-05,185.75
338.58,-1.1175870895385742e-08,-0.0004146019871768658,352.5000000000002,0.05195080878588447,189,1.7806910075247289,3010560,294,25.0,0.0,0.02065488639927935,15.96871817111969,7.950517938155599e-05,176.5
339.0,2.9802322387695314e-09,-0.0004978893190127565,400.0,0.05929716736911568,189,1.7798139348626136,3020800,295,25.0,0.0,0.019132853000337492,15.968718111515045,7.854947569203574e-05,180.25
335.27,-1.080334186553955e-08,-0.0005758836075983708,352.5000000000002,0.05845954765057365,189,1.7828994870185852,3031040,296,25.0,0.0,0.018860886423499323,15.968718004226684,0.00010190222484389722,164.5
333.08,-4.8428773880004884e-09,-0.00025987081789935473,300.0,0.0566878547047435,189,1.7866672597825528,3041280,297,25.0,0.0,0.01988640340860002,15.968718165159226,4.695935044605193e-05,156.0
336.22,-2.2351741790771484e-09,-0.0002991790675878292,300.0,0.054662478834205275,189,1.7854018464684487,3051520,298,47.50000000000001,0.0,0.024942875490523875,15.96871833205223,5.1618914654838474e-05,170.0
339.85,-1.7881393432617187e-08,-0.00032492292993993035,327.5000000000002,0.055558156056174646,189,1.7842245444655418,3061760,299,47.50000000000001,0.0,0.021090064026066103,15.968718093633651,6.277408363644099e-05,181.25
339.82,1.3411045074462891e-08,-0.00025543268748151604,377.5000000000002,0.05438983727266274,189,1.7879993438720703,3072000,300,50.0,0.0,0.020732958061853424,15.968718147277832,4.919641716902845e-05,190.75
339.25,-8.568167686462402e-09,-0.00043762060377048326,377.5000000000002,0.05691311664115332,189,1.786038625240326,3082240,301,47.50000000000001,0.0,0.01961106187372934,15.968718254566193,6.27910931395803e-05,180.5
332.18,-1.7136335372924803e-08,-0.0006225183888091124,325.0,0.057998905875423154,189,1.7849532179534435,3092480,302,25.0,0.0,0.019408202488557437,15.968718087673187,0.00011309235806820084,163.25
328.29,-1.6391277313232423e-08,-0.0005367346064304001,277.5000000000002,0.05566570290782709,189,1.7843894198536874,3102720,303,25.0,0.0,0.019238836198928765,15.968717962503433,8.009988272341672e-05,144.25
328.51,0.0,-0.0004914353072308586,275.0,0.05762254004433607,189,1.7872606217861176,3112960,304,25.0,0.0,0.018569935823325067,15.96871801018715,8.923669785900756e-05,143.75
330.64,-1.30385160446167e-08,-0.0003227888946639723,250.0,0.056316591269157855,189,1.781159843504429,3123200,305,50.0,0.0,0.020745075383456425,15.968718141317368,5.2357841294892184e-05,151.0
333.92,6.332993507385254e-09,-0.0005696678508684272,300.0,0.05963711494385584,189,1.7765930272638797,3133440,306,47.50000000000001,0.0,0.02119317002943717,15.968718206882476,9.218517828841754e-05,170.0
335.41,-4.470348358154297e-09,-0.00031097831051738465,300.0,0.0564225374855792,189,1.7866375632584095,3143680,307,25.0,0.0,0.022508022229885682,15.968718338012696,6.135209559641198e-05,173.25
339.22,-4.097819328308106e-09,-0.0004436171511770226,330.0000000000004,0.05830461341151355,189,1.786677773296833,3153920,308,25.0,0.0,0.018415784690296276,15.968717944622039,7.57373004576678e-05,177.0
340.5,0.0,-0.0005270838297292358,375.0,0.055287332478644036,189,1.7864710487425328,3164160,309,25.0,0.0,0.021270957944216205,15.968718153238296,8.603671094178366e-05,180.5
341.86,1.0058283805847169e-08,-0.00039546971220261184,427.5000000000002,0.05523439090437959,189,1.7814985617995263,3174400,310,25.0,0.0,0.021999306237557904,15.968718099594117,6.436455647063077e-05,187.5
340.79,3.3527612686157227e-09,-0.0004895594875051756,430.0000000000004,0.05649415032420935,189,1.7850237153470516,3184640,311,25.0,0.0,0.021638465698924848,15.968718260526657,8.319867948411997e-05,191.0
338.74,-5.587935447692871e-09,-0.0005245390959316865,302.5000000000002,0.05902454548600973,189,1.7829634681344033,3194880,312,50.0,0.0,0.020800913067068903,15.968718093633651,7.97390127129205e-05,177.5
344.83,-4.8428773880004884e-09,-0.00017850264703156427,360.0000000000009,0.054384187559024535,189,1.7730833858251571,3205120,313,50.0,0.0,0.024390501517336814,15.968718189001084,3.880604316783831e-05,195.25
338.77,5.960464477539063e-09,-0.0003616909725678852,350.0,0.0566397637857821,189,1.7821558319032191,3215360,314,47.50000000000001,0.0,0.018382420053239912,15.968718045949936,6.632534085184715e-05,174.75
337.11,-3.837049007415772e-08,-0.00036533149341266835,355.00000000000045,0.054630626773271296,189,1.7871775560081005,3225600,315,25.0,0.0,0.017560229495575185,15.96871789097786,6.539561798959425e-05,171.5
326.56,-7.82310962677002e-09,-0.0005855582356161903,327.5000000000002,0.05807972406527602,189,1.7887796640396119,3235840,316,25.0,0.0,0.019017042565974408,15.968717986345291,8.503681606910617e-05,153.75
325.54,-2.9802322387695314e-09,-0.00031450692367798185,302.5000000000002,0.05654342377071998,189,1.7903945401310921,3246080,317,25.0,0.0,0.017872317825094797,15.968717986345291,6.255074821179818e-05,150.75
328.35,-1.30385160446167e-08,-0.00031259564893844073,302.5000000000002,0.05613654846719203,189,1.789628268778324,3256320,318,25.0,0.0,0.01709704416571185,15.968717956542969,5.5202418415944976e-05,153.5
332.22,-7.078051567077636e-09,-0.0004257382196556136,227.5000000000002,0.05825535154381887,189,1.7880531996488571,3266560,319,47.50000000000001,0.0,0.0206013003422413,15.968718016147614,6.328789677532143e-05,149.5
331.48,-6.7055225372314455e-09,-0.00030740456204512154,225.0,0.05397722768695664,189,1.7884634234011174,3276800,320,50.0,0.0,0.019702924898592756,15.96871789097786,5.723904064147689e-05,149.25
328.4,3.725290298461914e-09,-0.0003216318031263654,250.0,0.05492020636328874,189,1.7892079845070838,3287040,321,25.0,0.0,0.018958105950150638,15.968718165159226,5.51673437472644e-05,150.5
327.06,-3.091990947723389e-08,-0.0005188885399547872,300.0,0.05597098214552273,189,1.786449732631445,3297280,322,25.0,0.0,0.01787434880679939,15.96871783733368,7.496322005486888e-05,154.75
330.51,1.2293457984924316e-08,-0.0005213485143030994,325.0,0.06020670681775825,189,1.7814263604581355,3307520,323,25.0,0.0,0.020601432642433793,15.968717992305756,8.583702252309421e-05,160.25
337.22,-2.644956111907959e-08,-0.00047730322621646336,427.5000000000002,0.058024495674211106,189,1.777210707217455,3317760,324,25.0,0.0,0.027024134271778168,15.968718475103378,7.98375110224736e-05,186.25
343.55,-1.7881393432617187e-08,-0.0003554227190761594,452.50000000000017,0.054123041493142975,189,1.772460912168026,3328000,325,50.0,0.0,0.02409293338423595,15.968718326091766,5.825964256089833e-05,207.75
347.51,-1.4528632164001465e-08,-0.00032503481779713186,502.5000000000002,0.0555905712592757,189,1.771926012635231,3338240,326,50.0,0.0,0.026857250701868906,15.968718475103378,5.273351443157992e-05,236.25
353.79,-1.4901161193847656e-08,-0.0005166913928405847,525.0,0.05636687606389477,189,1.76901820525527,3348480,327,72.50000000000001,0.0,0.025390630413312465,15.968718457221986,7.791030110837482e-05,254.75
342.15,4.8428773880004884e-09,-0.00029323736980586547,475.0,0.05681773727050632,189,1.7668990910053253,3358720,328,50.0,0.0,0.023137026600306854,15.968718230724335,5.1322730987557466e-05,222.75
342.14,-8.940696716308593e-09,-0.00037840233271708713,452.50000000000017,0.05631479236162542,189,1.768762993067503,3368960,329,50.0,0.0,0.022819778090342878,15.96871811747551,6.43207968221482e-05,209.25
336.87,1.080334186553955e-08,-0.0005306779388774885,377.5000000000002,0.05900307868566547,189,1.7772169828414917,3379200,330,25.0,0.0,0.019321292339009234,15.968718308210374,8.783167527406376e-05,182.75
343.47,3.7252902984619143e-10,-0.00040241506867459974,407.5000000000006,0.05730538626964825,189,1.781095764040947,3389440,331,25.0,0.0,0.01982861616415903,15.968718087673187,6.03333841898035e-05,196.0
343.54,-2.458691596984863e-08,-0.0003736125785508193,480.00000000000045,0.0559904554818905,189,1.7773943074047565,3399680,332,25.0,0.0,0.02670329956454225,15.96871863603592,6.665346749130663e-05,203.5
350.69,-1.4528632164001465e-08,-0.0002224253119493369,477.5000000000002,0.05501694131413949,189,1.7787038400769233,3409920,333,25.0,0.0,0.02214728818507865,15.968718147277832,3.8798246014337676e-05,215.5
351.02,-2.0116567611694337e-08,-0.00020043044787598774,500.0,0.05389298309794388,189,1.7789373524487018,3420160,334,50.0,0.0,0.023088640975765885,15.968718183040618,3.554078865999344e-05,233.0
346.59,-1.862645149230957e-09,-0.0003820741636445746,452.50000000000017,0.05631288648676702,190,1.7850128911435603,3430400,335,50.0,0.0,0.022777645365567877,15.968718278408051,6.342205121754319e-05,217.25
338.47,-1.0058283805847169e-08,-0.00048592091661703307,377.5000000000002,0.05668331874223524,190,1.7830835059285164,3440640,336,50.0,0.00107421875,0.020012887491611765,15.96871801018715,7.814726392929572e-05,196.5
332.05,8.195638656616212e-09,-0.00039710001037747135,365.0000000000013,0.056658230501860016,190,1.7851921275258065,3450880,337,50.0,0.0,0.020777400623774155,15.968718069791795,6.557535199469555e-05,183.75
329.22,-2.458691596984863e-08,-0.00029652008634002415,502.5000000000002,0.053751305141366376,190,1.7827681608498096,3461120,338,47.50000000000001,0.0,0.019934734801063315,15.9687180519104,5.30791867924485e-05,189.5
326.25,-2.6077032089233397e-09,-0.00026164427908952347,452.50000000000017,0.05406552689786011,190,1.7846302665770053,3471360,339,25.0,0.0,0.01552788251574384,15.968717896938324,5.06542612288996e-05,175.25
332.46,-1.4528632164001465e-08,-0.00032894083524297456,452.50000000000017,0.057896058738050225,190,1.787165032327175,3481600,340,25.0,0.0,0.020944758311088663,15.968718254566193,5.5497225769229884e-05,189.25
330.99,-2.0116567611694337e-08,-0.00032699348776077386,427.5000000000002,0.052395917942014855,190,1.7878359764814378,3491840,341,25.0,0.0,0.019381276913918555,15.968718093633651,5.274331227784756e-05,183.75
335.8,-2.868473529815674e-08,-0.0004626972413461772,427.5000000000002,0.05983305481266439,190,1.787403056025505,3502080,342,25.0,0.0,0.024338707549031825,15.968718439340591,7.12723088941658e-05,189.0
337.64,-3.725290298461914e-08,-0.0006073077565815765,450.0,0.059632906965919476,190,1.784291398525238,3512320,343,47.50000000000001,0.0023193359375,0.02056327776517719,15.96871812939644,9.13902137371636e-05,194.0
342.77,-9.313225746154785e-09,-0.0005988259566947818,402.5000000000002,0.06119981227848499,190,1.7861500933766365,3522560,344,50.0,0.0,0.02316157974419184,15.968718236684799,8.331090477540216e-05,198.5
344.68,1.3411045074462891e-08,-0.0002115252642397536,352.5000000000002,0.054118801737483735,190,1.789575956016779,3532800,345,50.0,0.0,0.02189822512154933,15.968718278408051,4.880428622371369e-05,191.25
342.69,1.899898052215576e-08,-0.00026974315787811067,502.5000000000002,0.05430108929558952,190,1.7870945893228054,3543040,346,47.50000000000001,0.0,0.01927679904329125,15.9687180519104,4.277412302498007e-05,196.0
337.64,7.450580596923828e-09,-0.00028370700565574227,527.5000000000002,0.054813936715722655,190,1.7887225434184075,3553280,347,25.0,0.0,0.01870734553958755,15.968718063831329,4.720408633271944e-05,188.0
327.92,2.2351741790771484e-09,-0.0004320826574257808,305.00000000000045,0.05711823199765657,190,1.7879686705768107,3563520,348,25.0,0.0,0.014815810607979074,15.968717813491821,7.619428402172446e-05,155.0
322.0,1.3783574104309083e-08,-0.0004156932220212184,275.0,0.05801369004415565,190,1.7898033484816551,3573760,349,25.0,0.0010498046875,0.01821828541578725,15.968718028068542,6.215466405308234e-05,140.5
331.9,1.601874828338623e-08,-0.0004344329889136134,375.0,0.05795885737746875,190,1.7847700230777264,3584000,350,25.0,0.0,0.02435150747769512,15.968718338012696,6.513876638383209e-05,169.0
330.18,-2.3469328880310058e-08,-0.0003408979555388214,382.5000000000007,0.056850508583196256,190,1.7838609747588634,3594240,351,25.0,0.0,0.01815881927323062,15.968717777729035,5.2161546043905103e-05,175.25
338.48,7.450580596923828e-09,-0.0005526261062186677,452.50000000000017,0.0572576654244867,190,1.7855582922697066,3604480,352,25.0,0.0,0.020111243397695943,15.96871812939644,8.664179268400574e-05,194.75
330.0,3.3527612686157227e-09,-0.00021948347166471648,402.5000000000002,0.052348306004038635,190,1.7897248513996602,3614720,353,25.0,0.0,0.01791839994257316,15.968717962503433,4.1292559327921195e-05,174.75
328.44,-1.825392246246338e-08,-0.00038352690171450377,375.0,0.052326309595739154,190,1.7869934186339378,3624960,354,25.0,0.0,0.017193152010440825,15.968717950582505,5.530604859664834e-05,161.5
321.1,-2.6077032089233397e-09,-0.00034765341697493566,250.0,0.05613358463871996,190,1.7851795829832553,3635200,355,25.0,0.0,0.018377571611199527,15.968717968463897,6.0219932430971566e-05,135.0
326.8,-3.01748514175415e-08,-0.0004148746433202177,252.50000000000023,0.054971974970922835,190,1.7868494622409343,3645440,356,25.0,0.0,0.02116627975483425,15.968717992305756,6.458011102026263e-05,145.0
330.19,-2.6077032089233397e-09,-0.0004792905301655992,300.0,0.056751520581259284,190,1.7874456442892552,3655680,357,47.50000000000001,0.0,0.016811677912482993,15.96871782541275,7.554059859646856e-05,150.5
332.35,2.2351741790771484e-09,-0.0004939582307997625,327.5000000000002,0.05689300332348224,190,1.788123368471861,3665920,358,25.0,0.0,0.018967902910662814,15.968717920780183,8.050275872069079e-05,160.75
331.51,-3.3527612686157227e-09,-0.0002874006375350291,327.5000000000002,0.05783563138996768,190,1.786347709596157,3676160,359,25.0,0.0,0.020407659604097718,15.968718278408051,4.895538667533117e-05,163.25
329.52,2.6822090148925782e-08,-0.0003761992946238024,365.0000000000013,0.054160847847791536,190,1.786715844273567,3686400,360,25.0,0.0,0.020419651357224212,15.968718165159226,6.500179019344187e-05,168.75
327.77,7.078051567077636e-09,-0.0004376578363007866,327.5000000000002,0.0590639346897622,190,1.785757028311491,3696640,361,25.0,0.0,0.020060776403988713,15.968718063831329,6.79178927441626e-05,168.75
331.85,-1.1548399925231934e-08,-0.00032772244594525546,325.0,0.055117108264523096,190,1.7858245186507702,3706880,362,50.0,0.0,0.02325739532825537,15.968718415498733,5.3289250861610074e-05,178.75
342.2,-1.9371509552001954e-08,-0.0006615157617488876,342.5000000000015,0.05830229011281914,190,1.7822228729724885,3717120,363,25.0,0.0,0.021121645526727663,15.968718135356903,9.509178664881545e-05,189.5
349.02,-4.470348358154297e-09,-0.00048637952277204023,385.00000000000085,0.05512253185825698,190,1.7727209493517875,3727360,364,50.0,0.0,0.022753180368454196,15.968718361854553,6.5780826819406e-05,199.25
349.55,-1.601874828338623e-08,-0.0006134049919637619,352.5000000000002,0.05967016526271744,190,1.7766382619738579,3737600,365,50.0,0.00244140625,0.021658042687340638,15.968718194961548,0.00010428267054187756,194.25
342.13,-1.1175870895385742e-09,-0.00043719562090700493,380.00000000000045,0.05679597513743885,190,1.778289071470499,3747840,366,25.0,0.0,0.018517352151684464,15.968718081712723,7.366990062855905e-05,180.5
337.59,1.862645149230957e-08,-0.00035407599571044555,325.0,0.052984227350752845,190,1.787148903310299,3758080,367,25.0,0.0,0.018486620465409942,15.968718016147614,6.10274898127372e-05,163.0
334.59,-7.078051567077636e-09,-0.00047671614156570287,275.0,0.057689808345922924,190,1.7841918185353278,3768320,368,25.0,0.0,0.01928137739596423,15.968718039989472,6.371012927601783e-05,146.25
334.95,-1.7508864402770997e-08,-0.0003782688145292923,277.5000000000002,0.05479014416868182,190,1.7796417571604253,3778560,369,50.0,0.0,0.020138697064248846,15.968718075752259,6.577921214088179e-05,161.75
333.4,-1.6391277313232423e-08,-0.0003034107787243556,300.0,0.0602415374725769,190,1.7817910052835941,3788800,370,25.0,0.0,0.020955532588413917,15.968718272447585,4.734846391496461e-05,168.0
328.92,-2.644956111907959e-08,-0.0004948172068907297,325.0,0.057937751632473736,190,1.7809721030294896,3799040,371,25.0,0.0,0.019908815444796345,15.9687180519104,7.573896705270755e-05,169.75
331.77,-5.215406417846679e-09,-0.00035079141962341965,377.5000000000002,0.05622622580694343,190,1.7791777759790421,3809280,372,25.0,0.0,0.022967216989491133,15.968718284368515,6.143019765660895e-05,179.0
331.94,-1.1175870895385742e-08,-0.0003782094448979478,377.5000000000002,0.055058945285697346,190,1.7832096613943578,3819520,373,25.0,0.0,0.01902312313322909,15.968718105554581,6.0320359557097805e-05,175.5
332.6,1.1175870895385742e-08,-0.00037909947432126503,352.5000000000002,0.05437679380735697,190,1.7801260851323604,3829760,374,25.0,0.0,0.017353078410087618,15.968718147277832,5.637993887983583e-05,168.75
330.52,-1.825392246246338e-08,-0.0005041954973421525,307.5000000000006,0.05828892786820959,190,1.7834223262965678,3840000,375,25.0,0.0,0.020007312562665903,15.96871821284294,7.191126165597694e-05,161.75
331.98,-2.1979212760925294e-08,-0.00037919276765023823,300.0,0.052243150032919,190,1.7848858326673507,3850240,376,25.0,0.0,0.019141823425889014,15.96871811747551,6.436927386594959e-05,162.5
334.63,2.384185791015625e-08,-0.00025738900112628473,452.50000000000017,0.05469751191661618,190,1.7812757059931754,3860480,377,25.0,0.0,0.020289268111810088,15.968718105554581,4.2686595052998654e-05,175.75
334.21,-2.9802322387695314e-09,-0.00038702650199411436,300.0,0.05879367108921172,190,1.785317251086235,3870720,378,25.0,0.0,0.017082523518183734,15.968717867136002,6.184075150237334e-05,156.75
334.05,2.6822090148925782e-08,-0.0002231791484518908,352.5000000000002,0.053345968831413716,190,1.7842084810137748,3880960,379,25.0,0.0,0.020880979247158392,15.968717986345291,3.600864070341103e-05,164.5
338.74,0.0,-0.00036030047485837715,380.00000000000045,0.05663135501368165,190,1.7873007521033286,3891200,380,25.0,0.0,0.020647763105807827,15.968718200922012,6.293681515465722e-05,170.0
341.35,-1.6763806343078613e-08,-0.00031636639723728874,425.0,0.05516866546042233,190,1.7893130905926227,3901440,381,50.0,0.0,0.01955308946489822,15.968718075752259,4.9320703048927325e-05,183.25
338.62,-8.195638656616212e-09,-0.0002551008001319133,425.0,0.05394557726962849,190,1.7892728082835674,3911680,382,25.0,0.0,0.01701202413532883,15.968717980384827,4.341165133459057e-05,172.0
340.24,-4.8428773880004884e-09,-0.00036870467538392405,425.0,0.05421088146353472,190,1.7864112302660942,3921920,383,25.0,0.0,0.021371962502598763,15.968717992305756,5.4725897393659297e-05,174.0
337.76,-2.2724270820617674e-08,-0.0004108323350010323,282.5000000000007,0.05747288023270349,190,1.7887298226356507,3932160,384,25.0,0.0,0.019884563857340255,15.968718159198762,6.343465848956953e-05,163.75
338.53,3.3527612686157227e-08,-0.000352376997761894,277.5000000000002,0.054428521524119866,190,1.7893367797136306,3942400,385,25.0,0.0,0.01801813587662764,15.968717962503433,5.610499547543668e-05,161.5
335.68,1.0058283805847169e-08,-0.00036375346135173456,325.0,0.057648509819216195,190,1.7867912665009498,3952640,386,25.0,0.0,0.020295193829224446,15.96871801018715,5.125022145602287e-05,158.25
336.86,-9.313225746154785e-09,-0.0002129164477082668,327.5000000000002,0.0549125365907371,190,1.7848498597741127,3962880,387,25.0,0.0,0.019251449874718673,15.968718177080154,3.8955849698041334e-05,170.5
339.99,-2.8312206268310546e-08,-0.0004233811538142618,450.0,0.056350208871078625,190,1.780870332568884,3973120,388,25.0,0.0,0.025083635505870915,15.968718308210374,6.549764436201145e-05,197.25
339.23,-1.6391277313232423e-08,-0.0005383333773352206,452.50000000000017,0.057400330898143705,190,1.7793160185217858,3983360,389,25.0,0.0,0.02157343787548598,15.968718254566193,7.998956934613943e-05,200.75
343.71,-2.0489096641540527e-08,-0.00026491785974940284,452.50000000000017,0.05695830489716922,190,1.7810229726135731,3993600,390,25.0,0.0,0.019702712376601993,15.968717962503433,4.5121645448631395e-05,207.25
340.66,-8.940696716308593e-09,-0.00021060975741420406,407.5000000000006,0.05533248644411224,190,1.7832404121756553,4003840,391,25.0,0.0,0.021725023252656683,15.968718135356903,3.322422619342902e-05,189.5
348.29,-4.470348358154297e-09,-0.0004846254905714886,502.5000000000002,0.056727166260310366,190,1.7880521096289157,4014080,392,50.0,0.0,0.0222187844425207,15.968718111515045,7.646076604714836e-05,205.25
347.4,2.4959444999694825e-08,-0.0003432819721638225,477.5000000000002,0.055342348534613194,190,1.7855078279972076,4024320,393,50.0,0.0,0.017114380036946385,15.968718099594117,4.8195682427731866e-05,184.75
340.49,7.450580596923829e-10,-0.0005171830063773087,350.0,0.053406325767597296,190,1.7851017713546753,4034560,394,50.0,0.0,0.02084578798385337,15.96871812939644,7.373176281326721e-05,169.0
339.54,-1.825392246246338e-08,-0.000181539398181485,327.5000000000002,0.05716749181679692,190,1.786315567046404,4044800,395,50.0,0.0,0.02032064553932287,15.968718081712723,3.680053356021062e-05,167.25
341.73,-3.3527612686157227e-09,-0.00049616017149674,350.0,0.054581875006460445,190,1.7897267624735833,4055040,396,50.0,0.0,0.02540598252089694,15.968718528747559,7.271855207253708e-05,179.5
341.3,4.8428773880004884e-09,-0.00031728166759421584,357.5000000000007,0.05403909672165652,190,1.787412790954113,4065280,397,50.0,0.0,0.021359365008538588,15.968718308210374,4.718415567523948e-05,197.5
339.62,5.960464477539063e-09,-0.00027106094603368547,350.0,0.05497398092075443,190,1.7877252243459225,4075520,398,50.0,0.0,0.01731453094689641,15.968718004226684,4.444222278641163e-05,189.5
339.68,-2.7939677238464355e-08,-0.0003662931881990517,350.0,0.05616898898906995,190,1.7874064147472382,4085760,399,50.0,0.0,0.020989673910662532,15.968718165159226,5.050163677609021e-05,179.75
335.82,7.078051567077636e-09,-0.00041028841660590843,327.5000000000002,0.05766212281457195,190,1.7862848453223705,4096000,400,47.50000000000001,0.0,0.017764365480979906,15.96871787905693,6.0349590327390955e-05,161.0
336.87,-7.450580596923828e-09,-0.00047160157409962265,325.0,0.05751293115144414,190,1.7855082333087922,4106240,401,25.0,0.0,0.018420171851175837,15.968717885017394,7.105044713711095e-05,159.5
