fps,grad_norm,model_prob_std,policy_entropy,PMM:episode_rewards,avg_q_retraced,advantage_norm,P09:episode_rewards,policy_gradient_bias_correction,P01:episode_rewards,q_loss,avg_q_selected,episode_length,epoch_idx,frames,policy_gradient_loss,rollout_prob_std,explained_variance,policy_loss
331,1.327866039567033,0.3048671787243987,0.08957388577857128,106.79,6.7762932212579825,9.321698806967055,136.10000000000002,-5.3246187392790716e-05,64.0,0.19637351123172608,6.777378842471138,3324.39,164,1180800,-0.0022123919205687455,0.29900928186045755,0.9554944883783659,-0.002265638111654432
331,1.0916151649308752,0.2997020145872282,0.13864599923233664,106.79,4.892529175905954,8.078028573989867,136.10000000000002,1.6688403213147655e-05,64.0,0.14102303309100017,4.893793710356666,3324.39,165,1188000,-0.004113345019622506,0.29940557502801457,0.9436240045182289,-0.0040966566775104095
331,1.1657501513022193,0.301854120017123,0.11979128680172223,106.79,6.17168929806462,9.23719427441163,136.10000000000002,-0.0005413801038514366,64.0,0.18629920652392445,6.165719098467674,3324.39,166,1195200,-0.001296395686177391,0.300505211197983,0.9526982675169511,-0.0018377758120279022
331,0.8984330876803184,0.3020554387936043,0.11813816596384323,111.53,4.943320412020835,7.723219288644335,143.20000000000005,-0.00028654737388360697,64.0,0.12887222848019547,4.943351567491652,3324.51,167,1202400,-0.0007389104738433074,0.29909729079831215,0.9532532273303894,-0.0010254578493180497
331,0.7310441847492472,0.304449112677858,0.09497997721668575,111.53,3.814106388470483,6.7084641712620146,143.20000000000005,-0.0005304688200988474,64.0,0.10221270472092171,3.8147542983009703,3324.51,168,1209600,-0.0013487727923097823,0.30056036989367196,0.9182098244225223,-0.0018792416175588075
331,0.7965194469700526,0.30301791117928417,0.10742321285490503,111.53,4.89164697087717,7.2559850305447835,143.20000000000005,-0.00028338383415292307,64.0,0.11343941523415314,4.88698627990189,3324.51,169,1216800,0.0007165025155437453,0.2997808114027836,0.9346747598137318,0.0004331186892680634
331,1.326972868767227,0.3046863044810201,0.09108514678531461,111.53,7.003608067130286,9.430236068434187,143.20000000000005,-6.903573572741251e-05,64.0,0.20328076760920266,7.0015071755553056,3324.51,170,1224000,0.0017944527372466316,0.300290805109673,0.952781968142778,0.001725416995429282
331,1.003255645712563,0.3007796737559573,0.12815673304135325,111.53,5.2154844964307445,7.841423122453944,143.20000000000005,-0.0002572677886979109,64.0,0.135781514853653,5.214091279935585,3324.51,171,1231200,0.00044228426882470743,0.29840365930130247,0.9444064484607606,0.00018501648972281057
331,1.0456965723558465,0.3034652053774435,0.10313792069708662,119.72,5.824795613497022,8.403652452684584,162.40000000000003,-0.0005870483326824085,64.9,0.15466893072819277,5.824115786300421,3391.03,172,1238400,-0.00022747655464890442,0.29937958639582773,0.9523296245904626,-0.0008145248696010951
331,0.9755526023860699,0.30383274523748294,0.09915621958214732,119.72,5.912356892010521,8.485672479849013,162.40000000000003,-0.00018338410535758478,64.9,0.15334805638898932,5.909593448828137,3391.03,173,1245600,5.3833728520585795e-05,0.3000764736000981,0.9555477978241822,-0.0001295503704889035
331,1.3714981120316156,0.3023773151624297,0.11150154919779677,119.72,3.8510897983549532,7.75974080320704,162.40000000000003,-0.0005486350301226459,64.9,0.14551561783250203,3.846186237074336,3391.03,174,1252800,0.00010658656985331922,0.30130495446660227,0.8691116326818704,-0.00044204846224463304
331,1.1749971433026032,0.3034654453696397,0.10349238199433167,119.72,5.96607559740228,9.040632017283212,162.40000000000003,-0.0003242336230914061,64.9,0.17569536406960753,5.9629240509820365,3391.03,175,1260000,-0.0009989497298782844,0.3004941440428849,0.9621194769473617,-0.0013231833589750794
332,1.164800082617853,0.30187911695943626,0.11828543221252777,119.72,6.687076918813917,9.081892814894832,162.40000000000003,-0.0001974378240475428,64.9,0.17998551307117971,6.682132717982802,3391.03,176,1267200,-0.001676189379109091,0.2996029118704733,0.9557203576457561,-0.00187362720412176
332,1.270942136593326,0.3023175292249237,0.11264968082027894,119.72,7.290436229838266,9.155124831805153,162.40000000000003,-0.00031093365753995104,64.9,0.18394062222410287,7.28965982412535,3391.03,177,1274400,-0.0006787045033110594,0.3005247693307816,0.9574064193595024,-0.0009896381494752223
332,0.9954730586033123,0.2997669369613052,0.13613652945983976,131.56,5.349110691269869,8.392819213381522,177.80000000000007,-0.0002080972462663432,65.89999999999999,0.14897359648389275,5.3522228911818654,3524.26,178,1281600,-0.0032868248245872035,0.29922553389712614,0.9572798945971582,-0.0034949220811021017
332,1.0337780639435759,0.30401841556978604,0.09694907133339213,131.56,5.767866179295003,8.339203599748156,177.80000000000007,-0.0001242516124517265,65.89999999999999,0.1573513148410896,5.769178239618029,3524.26,179,1288800,-0.0014286945299442696,0.30098866207495567,0.9002087431507452,-0.0015529461377610783
332,1.0415563908097565,0.3038984301083144,0.09868536389601004,131.56,6.350767529237838,8.447428671916326,177.80000000000007,-0.00028116695568456416,65.89999999999999,0.1571254993017231,6.348566669206771,3524.26,180,1296000,0.00016261594889090784,0.30071586238722947,0.9300425452916394,-0.00011855101360709777
332,1.2072567705942712,0.3027551480938518,0.10848923272975577,131.56,7.35988651346908,9.353665015596562,177.80000000000007,-0.0005936013235775602,65.89999999999999,0.19593345019360264,7.360454727751869,3524.26,181,1303200,0.0009440066689035243,0.2999654774225894,0.9584102600056028,0.00035040536246024734
332,0.9913689675468615,0.3012918225876869,0.12282002966673601,131.56,5.812968983025779,8.496996615954808,177.80000000000007,-0.0004446197101110999,65.89999999999999,0.15055743953952244,5.812847260861168,3524.26,182,1310400,0.0002065128315225305,0.29878363556805115,0.949692878306858,-0.00023810686663579422
332,0.9706090196101071,0.30356384506419537,0.10127646161272885,144.24,5.806420125374719,8.481435712424535,203.00000000000068,-0.000361921267153874,65.89999999999999,0.1571402368236274,5.805010359656245,3657.42,183,1317600,-0.00021109827259611596,0.3008738107175108,0.959154021510529,-0.0005730195312011462
332,1.097066716863574,0.3004858521672755,0.12946363238117847,144.24,6.57917033280645,9.130353655436682,203.00000000000068,-0.00034847556374637315,65.89999999999999,0.18021893183827517,6.577761136281945,3657.42,184,1324800,-0.0004103570530884089,0.2996088492428815,0.9580666966503376,-0.0007588326210139593
332,1.0120046105299836,0.3037197519172953,0.09861029589729389,144.24,5.50941712643541,8.646837071764923,203.00000000000068,-0.000340101753288675,65.89999999999999,0.1813387163589561,5.5057816542059665,3657.42,185,1332000,-0.0005735995687814382,0.3015801065170017,0.8887467352347114,-0.0009137013176897283
332,1.946509893253557,0.30441264870187285,0.09533833011809896,144.24,9.16722091425033,10.875804926491288,203.00000000000068,-0.00026444807747450096,65.89999999999999,0.2850353061771464,9.170728410274263,3657.42,186,1339200,-0.0015227991193891737,0.3006695097464102,0.9614293250023689,-0.0017872472086452598
332,1.3395701839293923,0.29938715623800083,0.14256093772088801,144.24,7.127413528747659,9.17633397711648,203.00000000000068,-0.0005631180634970347,65.89999999999999,0.1848688330929037,7.125551482457964,3657.42,187,1346400,0.00022298815620560295,0.29940198018989234,0.9487119359976399,-0.0003401298616602248
332,1.206525387224181,0.30099011514749796,0.12778647834228143,144.24,6.913673137956194,9.01001060883204,203.00000000000068,-0.0006294845227131816,65.89999999999999,0.1729456602864795,6.917359080447093,3657.42,188,1353600,-0.0008713641370033859,0.2993522345605824,0.9565136290921106,-0.001500848677775745
332,0.9966816449288103,0.29978385210478026,0.1403334596469916,158.5,6.4899192755818085,8.55133856197112,336.70000000000016,-0.0005645554225125957,73.2,0.15715820510207373,6.485188335670252,3790.61,189,1360800,-0.00015632514053246974,0.29968533612977666,0.9614074345025493,-0.0007208805720259761
332,1.025187527787479,0.30451948286296227,0.09366617115806827,158.5,5.711242483517029,8.272427319016463,336.70000000000016,-0.0001335487878308545,73.2,0.16389468079246045,5.712012202924528,3790.61,190,1368000,-0.0012460714074942932,0.30269870870739957,0.8701998642764309,-0.00137962018595918
332,1.620957218738659,0.30242634311003036,0.11209899203747133,158.5,7.762801099436939,9.163626441482512,336.70000000000016,0.000510371650732431,73.2,0.20085756381682895,7.757119440851073,3790.61,191,1375200,0.0010740498633268,0.30107636892409234,0.8779190493276512,0.0015844214818291206
332,1.432836862737409,0.30426830408506067,0.09428569603296102,158.5,9.246539554475534,9.516016553962041,336.70000000000016,-0.0005007845164092079,73.2,0.20084117851820796,9.248029570562325,3790.61,192,1382400,-0.001335881324425768,0.30057513071409553,0.9463004698579616,-0.0018366658509048161
332,1.2440610192292738,0.30237142528293937,0.11255713876520651,158.5,7.028817799194683,8.99437386750253,336.70000000000016,-0.0005002125076316625,73.2,0.1723590349982613,7.02925718867444,3790.61,193,1389600,-0.00012909378303179743,0.29929625133088095,0.9510431886690877,-0.0006293062871153015
332,1.1797508701218924,0.3028277979661075,0.10802328874046603,171.18,7.287398537946126,9.141980040659979,378.09999999999997,-0.00025623938756814415,73.2,0.18187106938914413,7.285970179183143,3923.91,194,1396800,-0.0019209542864458246,0.30050027953608643,0.9486956915283014,-0.0021771936926696014
332,1.2830744830329701,0.30203907683334025,0.11582102716008505,171.18,8.005478510989082,9.40652242640339,378.09999999999997,-0.0002524492209564305,73.2,0.19068462331419583,8.004458876299479,3923.91,195,1404000,0.0010879518498878164,0.3000219365012235,0.9650953336848469,0.0008355026505256156
332,1.0001602769539255,0.3057107188103218,0.08124991922801356,171.18,5.139725156767027,8.435253467181372,378.09999999999997,-0.0005122382286249419,73.2,0.16616751199196436,5.136707498374439,3923.91,196,1411200,-0.00038172934530273696,0.30360141325919393,0.8848212860240822,-0.0008939675940147528
332,1.3825137581246714,0.30374933841564355,0.0993572797162813,171.18,9.12550684552344,10.017305302203647,378.09999999999997,-0.00040698394881722577,73.2,0.21490631730399198,9.126429734286807,3923.91,197,1418400,-0.002321129024378513,0.300407456354726,0.9578284294619447,-0.00272811296641521
332,1.2314629994026305,0.303128590351002,0.1045416897424318,171.18,7.884097150022332,9.493746325616483,378.09999999999997,-0.0001901320466034801,73.2,0.1917428601452899,7.87763552753211,3923.91,198,1425600,-0.0005277977387620106,0.30022601365441026,0.9569957015159155,-0.0007179297974263788
332,1.3410929093811468,0.30228219182166477,0.11302498625869807,171.18,8.051944853338615,9.755508738409274,378.09999999999997,-0.0004341385523855262,73.2,0.20278570758435066,8.053168773266373,3923.91,199,1432800,-0.002551225976602771,0.30000296877293037,0.9549794499513017,-0.0029853645142680933
332,1.1080925898215808,0.30285761382135135,0.1079007069550691,190.76,6.9910558634523365,9.021237185644724,383.0,-0.00033931493854059427,84.80000000000001,0.17599352824309514,6.991788350797835,4156.9,200,1440000,0.00014378631603355476,0.3013877179556423,0.9442985233759124,-0.00019552863165916366
332,1.2246616760626956,0.3031568857112889,0.10623131483778475,190.76,6.974303125448565,9.347339811315612,383.0,-0.0006947793237031892,84.80000000000001,0.19430127697336494,6.978595939509414,4156.9,201,1447200,-0.0029912131961012806,0.30085944728403496,0.9241172776729972,-0.003685992534155092
332,0.986198244929254,0.3035134421139167,0.10218662627392319,190.76,6.183166035151,8.476415535930602,383.0,-0.0001268705299208918,84.80000000000001,0.1639682752677737,6.182584168406291,4156.9,202,1454400,-0.001947393496946649,0.3016767025565502,0.9212766700912091,-0.002074264040846362
332,1.3830661126157222,0.30208589074906533,0.11522515923385977,190.76,8.90570490285833,9.893845599189637,383.0,-0.0001916777223667405,84.80000000000001,0.21273006409810724,8.901665381546373,4156.9,203,1461600,-0.0006384546196981771,0.30031896955910187,0.9651984605035453,-0.0008301323472097035
332,1.6875223099593326,0.3012383387806526,0.12279752156569544,190.76,8.432490645538678,10.149344597829542,383.0,-0.0002271075063162957,84.80000000000001,0.23452925249592846,8.42944299795067,4156.9,204,1468800,0.0007740174304379705,0.29949416285060876,0.9537058431847616,0.0005469099444629571
332,1.654592273057058,0.3013324021796386,0.1228708505372285,205.44,7.304372887876299,9.410342138015404,388.1,-0.0005492375975360946,87.9,0.19597388098154356,7.310707985061819,4323.11,205,1476000,-0.0008042935132608234,0.30070677407283,0.9446197146768609,-0.0013535311035060436
332,1.334141607733915,0.3002085519570207,0.13072394691116954,205.44,7.986834198003093,9.6868575730841,388.1,-0.0005810890468792955,87.9,0.19878795658893608,7.985007151857255,4323.11,206,1483200,0.0011861094456799034,0.3002467842435553,0.9615364476596866,0.0006050203961218049
332,1.1346527962890198,0.30327811030071616,0.10304354989634841,205.44,5.6830375424528095,9.260773184107093,388.1,-0.00032577534044907555,87.9,0.19763486873250308,5.687585116680775,4323.11,207,1490400,-0.0012165765164586291,0.3017785658634672,0.9059854748253785,-0.0015423518913488226
332,1.4864025188585,0.3042994099047291,0.09453268723295129,205.44,9.056307542170508,10.653712821591904,388.1,-0.0006414404957155143,87.9,0.24375026519654044,9.051075098393504,4323.11,208,1497600,-0.0016115839947848053,0.30084332084335547,0.9630352757049372,-0.00225302451512834
332,1.4461140849608574,0.30207558607455914,0.11517732891712397,205.44,8.261644670515464,10.26477396168406,388.1,-0.00020505851112396158,87.9,0.22696016476938022,8.266174699875412,4323.11,209,1504800,-0.001112745223003215,0.2997554116707946,0.9605704403861803,-0.00131780374371576
332,1.4584983771901794,0.30207077624778894,0.11508091964211965,205.44,8.106283267660746,10.463842916204815,388.1,-0.0002965255200664702,87.9,0.23095253503807484,8.102303704685635,4323.11,210,1512000,-0.0005232268553721129,0.2992930943104956,0.9587338819792346,-0.0008197523422709238
332,1.3884126728629613,0.30315233171695755,0.10462165400035993,229.67,8.160134767754368,10.482841968567914,422.30000000000007,-4.517860644986537e-05,94.0,0.2372840189912095,8.158684685690694,4556.17,211,1519200,-0.0016751375219521032,0.30077880691283604,0.961463247964149,-0.0017203161105510568
332,1.2997339998342545,0.3027675971790912,0.10905613861502157,229.67,7.660841496745273,9.591798394161556,422.30000000000007,-0.0004142430183155358,94.0,0.20790643012195473,7.659453313248972,4556.17,212,1526400,-0.002232112999201357,0.3006775460900768,0.9296763603602137,-0.0026463560242352244
332,1.1742880190329537,0.3050497733695166,0.08766749370743325,229.67,5.854553749214404,9.282181034504422,422.30000000000007,-0.0004218067883847598,94.0,0.19674438832275984,5.85082443934269,4556.17,213,1533600,-0.0016164363728762758,0.3023497146904153,0.9301965026013437,-0.0020382431405821287
332,1.586965777549912,0.3033099814768506,0.10347733058163491,229.67,9.001812948057891,10.903988090072358,422.30000000000007,-0.000334211875151781,94.0,0.2519582448547913,9.00194370332849,4556.17,214,1540800,-0.001178729586978156,0.30141834225761827,0.9662281547620813,-0.0015129414523342532
332,1.5862536587456135,0.3021442577834167,0.11366293918282265,229.67,8.618397911162601,10.082074250720797,422.30000000000007,-0.00013605182574110824,94.0,0.21958768367057757,8.617322884854817,4556.17,215,1548000,-0.0024553579445902927,0.2994377987701741,0.9624621424031636,-0.0025914097465607076
332,1.3352499019531472,0.3037977507071836,0.09876400535748828,237.16,7.429969407679542,9.837967558777523,434.3,-4.846313971587329e-05,95.8,0.20876891755247634,7.430849620671499,4622.69,216,1555200,-0.0020635854577997796,0.3007366938415974,0.9602711178409674,-0.0021120486395326253
332,1.333292484724106,0.3021755699978934,0.11365683979418859,247.58,8.447096905746157,10.145676012581616,442.70000000000005,-0.00026364572996018877,95.8,0.22001427760534975,8.448875730025074,4722.55,217,1562400,0.00010479267062547728,0.3004250423342148,0.9617525295716115,-0.00015885306315058608
332,1.094587621783134,0.30571239846802895,0.08128978492103528,247.58,5.1021285864095836,8.746397514097275,442.70000000000005,-0.00033684009926692365,95.8,0.18394278310239312,5.102200416676581,4722.55,218,1569600,-0.001139295518248239,0.3044680928095938,0.8929845406682719,-0.0014761356247563588
333,1.573894107419446,0.3058443753681486,0.08017649666756334,247.58,9.247814533615868,10.68908714493116,442.70000000000005,-0.0002687274001230522,95.8,0.250920179703879,9.2427003671631,4722.55,219,1576800,-0.0010719533083011806,0.3020030247029804,0.9529664481963428,-0.0013406807557331082
333,1.5605730760677676,0.30314465194270407,0.10528194364973358,247.58,8.97803676069098,11.35606628937696,442.70000000000005,-0.0005210196625068349,95.8,0.27961660299351615,8.982129766297719,4722.55,220,1584000,-0.0010739141042580664,0.30158478324927346,0.9607828455067501,-0.0015949337918459727
333,1.379911297069218,0.303149365101936,0.10523735666558856,247.58,8.296466016189132,10.165001605875279,442.70000000000005,-0.0002781024125375974,95.8,0.21653443698697383,8.29427846401457,4722.55,221,1591200,0.0003604128456778372,0.3004401822640467,0.9674696991833114,8.231043446348326e-05
333,1.415830042747031,0.3069896001498851,0.06965847885622964,268.47,8.06775443737469,10.6343391772742,463.1,-0.000165140330783125,103.2,0.25282240215531254,8.06618112936537,4922.09,222,1598400,-0.0004959195381921727,0.30186853936543223,0.965280971728147,-0.0006610598352670894
333,1.476406176968864,0.3042160116751042,0.09534726281166493,268.47,7.654448123339702,9.943797633569078,463.1,-0.0004205769584705623,103.2,0.22055886721631476,7.657311408313967,4922.09,223,1605600,-0.00203174677137738,0.3014204628812888,0.9287347433160221,-0.002452323737582636
333,1.094824741525118,0.3060606351128173,0.07747687538159559,268.47,6.471266049056772,9.212726734498188,463.1,-0.00024450639482818975,103.2,0.1965454443739653,6.470402689398755,4922.09,224,1612800,3.798959819830717e-05,0.30376843558299166,0.9140489154793913,-0.00020651679616519414
333,1.6427970747368132,0.3031353769640601,0.10505114319571664,268.47,9.700133191725564,11.73825677924686,463.1,-0.00038495640895697537,103.2,0.290466245531681,9.70279113930369,4922.09,225,1620000,0.00043879154983750637,0.30079686709812703,0.9611412757658769,5.383514916690157e-05
333,1.526202939756536,0.3035048737372986,0.1015645851809827,268.47,8.030970141483992,10.704362922938412,463.1,-0.00047415591375570335,103.2,0.24841517770633337,8.030830946183078,4922.09,226,1627200,-0.0013627640053210412,0.30016965964404996,0.9721421634851309,-0.001836919921502519
333,1.6434406631890248,0.3026164639721472,0.10981128801069365,268.47,7.965177573854962,10.954664772452503,463.1,-0.00043942697052774463,103.2,0.25577478087561395,7.968413916208125,4922.09,227,1634400,0.0006318003763186021,0.30106629175996336,0.9765103227932934,0.00019237338286416764
333,1.4054705634948752,0.30254639357446683,0.11100777635823876,283.95,8.490959106021457,10.897635352876453,471.70000000000005,-0.0003299624988673659,106.7,0.2516998403593307,8.484637198410336,5088.48,228,1641600,0.0013547242926061802,0.30054039083657763,0.9570335820530144,0.0010247618138144762
333,1.3926172921099746,0.30652269619995004,0.07393386005246123,283.95,6.051440628744149,10.280751069128197,471.70000000000005,-0.0005563263426182339,106.7,0.24555204833433936,6.056916361613562,5088.48,229,1648800,-0.0017723154453887272,0.30396190073321416,0.9209858668694105,-0.002328641788652879
333,1.4229158582969577,0.30522019268659056,0.08593905045895493,283.95,7.854482302457567,10.595702239180367,471.70000000000005,-0.00037727489649858704,106.7,0.253023488318656,7.849852474237244,5088.48,230,1656000,-0.002916114853122722,0.30179783649466657,0.9415393680058144,-0.0032933897512535345
333,1.596403936978861,0.30470700143230345,0.09060504281087704,283.95,9.226355065637165,11.046209372849692,471.70000000000005,-0.00033537742454994927,106.7,0.26155527912228116,9.219211200948745,5088.48,231,1663200,-0.0007603088577040277,0.3019432389121207,0.9607676302275014,-0.0010956862847997975
333,1.627984962276965,0.30435250481396214,0.09375488709153973,283.95,8.851783490858725,11.097233399476153,471.70000000000005,-0.00032367028216727617,106.7,0.2663609701026179,8.852700350485838,5088.48,232,1670400,-0.0007001373355137718,0.3001426667133781,0.974351206851972,-0.0010238076357708555
333,1.4980266385661773,0.304976979011366,0.08791722047541374,307.07,8.623246919599046,10.759282082564104,479.30000000000007,-0.00047693872611420836,124.1,0.2581199613180121,8.624291971427652,5321.43,233,1677600,-0.0004785882332728569,0.3011466113264355,0.9731306022092404,-0.0009555269399931782
333,1.5262877117322937,0.30496798111451046,0.08783314914128924,307.07,9.361470045390583,11.400913983924049,479.30000000000007,-0.00028857379812738317,124.1,0.28213213718244956,9.36547116019423,5321.43,234,1684800,-8.833281477748983e-05,0.3015869715892606,0.9606261648497884,-0.0003769066098140327
333,1.2847764209825077,0.30608408819351873,0.077530678996639,307.07,7.491076999913369,9.933559138238744,479.30000000000007,-0.00029560470306659413,124.1,0.2240423889535051,7.486955945049486,5321.43,235,1692000,-2.6282424553371263e-05,0.30317874613183515,0.9453107625813711,-0.0003218871397429932
333,1.5738342528220106,0.3050784633107602,0.08723444018527747,307.07,9.008980048724583,10.984013807830358,479.30000000000007,-0.0003046095861799427,124.1,0.2616429788329535,9.00762712887355,5321.43,236,1699200,-0.0005240294864297393,0.30159635236220694,0.9626935306735455,-0.0008286390856480308
333,1.6642055017864357,0.30236381487477393,0.11350257821248046,307.07,8.281383598267087,11.121603944074542,479.30000000000007,-0.00020005988062679253,124.1,0.2703691096881789,8.281259937664819,5321.43,237,1706400,-0.0018682232288847443,0.29929817133479647,0.9713380875237403,-0.0020682830928334234
333,1.572451997889786,0.30321310214304104,0.10534776696420359,307.07,8.68007324192259,11.115838942243938,479.30000000000007,-0.0001754996579297075,124.1,0.2605509913051452,8.678125725599822,5321.43,238,1713600,0.00010180821610020827,0.3007530998564744,0.9805992291741586,-7.369143981190126e-05
333,1.7470531572637706,0.30164961045814886,0.11946269624595526,325.88,9.615990843053847,12.017279013597145,484.20000000000005,-0.0003930452149404106,131.4,0.3138291294667771,9.615517054159174,5521.19,239,1720800,-0.0009567636879705425,0.30068967230263216,0.9640678143248986,-0.00134980890023009
333,1.3787182449315434,0.30488587297144387,0.08941513060941918,325.88,6.643289661322322,10.419189250015076,484.20000000000005,-0.00023552912091667535,131.4,0.25672222635753095,6.643655904008755,5521.19,240,1728000,3.895403278633818e-05,0.30352286651375754,0.9540280357097823,-0.00019657510060300498
333,1.5121241686771425,0.30409543458470906,0.09748612086230964,325.88,8.062463412291159,10.725135539164619,484.20000000000005,-0.00011452110276446662,131.4,0.2563005475288444,8.059270316277232,5521.19,241,1735200,0.00029541628546797744,0.3021964084420097,0.958735093140886,0.00018089519096690492
333,1.713172706705262,0.3044791676858803,0.0935501408016201,325.88,9.34977586177119,11.597711033241973,484.20000000000005,-0.0006371904141649063,131.4,0.29189185303023524,9.348511309590462,5521.19,242,1742400,-0.0017540644276134174,0.3019283296805397,0.9654419111839965,-0.0023912548081174764
333,1.9348008898376645,0.30290392725713666,0.10787473226793938,325.88,8.746545424726275,11.722872979603117,484.20000000000005,-0.0006495777553976001,131.4,0.3000189195372282,8.744407094130441,5521.19,243,1749600,-0.003025734610218356,0.2996454571211149,0.9720318949364481,-0.0036753123749134376
333,1.578633696914237,0.30508212327957146,0.0877306471130855,360.98,8.57561503039466,11.388750596443812,488.40000000000003,-0.00011008498478774744,152.0,0.27849705025346744,8.582695871004981,5854.14,244,1756800,-0.0019504264935290296,0.30199532140105484,0.9748780377847807,-0.0020605114840168788
333,1.649180077295213,0.30447212266188767,0.09311325677567059,360.98,9.452316243402542,11.768485451425823,488.40000000000003,-0.00045470964291444924,152.0,0.30642980092574673,9.451426913454418,5854.14,245,1764000,-0.0021155667015363365,0.30228090012712144,0.9585957812718929,-0.002570276338325736
333,1.1915618831661017,0.30698020286078764,0.07048220219734301,360.98,5.5624258907874955,9.506374847017803,488.40000000000003,-0.0001060135591242646,152.0,0.2109463750915246,5.560308928911975,5854.14,246,1771200,0.0003036850412954466,0.304848789347197,0.9681969691040945,0.00019767150235501247
333,1.591140997373973,0.303423313546985,0.10318943388686175,360.98,9.780848600391359,11.26941905986695,488.40000000000003,-0.000409758907778588,152.0,0.27287295924677024,9.776967121835737,5854.14,247,1778400,-0.002676992454015861,0.3016370871166388,0.9623186847969653,-0.003086751376663054
334,1.813838018271286,0.3009232800087285,0.12798135234989108,360.98,9.119624805677505,11.664944573401145,488.40000000000003,-0.0004704506051076628,152.0,0.29923734752086806,9.128555456425147,5854.14,248,1785600,-0.00415977190799389,0.2991359715999434,0.9705262404325463,-0.004630222499555977
334,1.5588785216581453,0.304204531782282,0.09677428625102955,360.98,8.237576006832692,11.178660784776879,488.40000000000003,-0.0005008305902338967,152.0,0.27022450626713546,8.239929041125098,5854.14,249,1792800,-0.001236371070098873,0.3010483034902277,0.9805186341140292,-0.0017372016448530948
334,1.7472826808214705,0.3032518259483198,0.10471768187073176,375.93,9.455596491527306,11.976170509832878,504.70000000000107,-0.0005066432723882476,163.6,0.310815659848845,9.450604852797493,6020.38,250,1800000,0.00013188629495354125,0.30129256962310696,0.9658275834498582,-0.00037475695556923454
334,1.5728369450843973,0.30505085361382317,0.08782767917599825,375.93,7.961945305575455,11.208473863980126,504.70000000000107,-0.0005701414697932835,163.6,0.29190818067758334,7.96700295773054,6020.38,251,1807200,-0.0016979104014341875,0.30298106311569134,0.9609810000563425,-0.002268051851904232
334,1.6790271901535567,0.30583961858241643,0.07988046585586107,375.93,9.16468110366473,11.655646246066171,504.70000000000107,-0.0003906600465270296,163.6,0.30484419665092405,9.164465241596181,6020.38,252,1814400,-0.0012395469056250073,0.3028191436440856,0.9648357982042604,-0.0016302069683091253
334,1.911364256205837,0.3051727895103592,0.08603007706886309,375.93,10.841952144803768,12.279571719629478,504.70000000000107,-0.0006714385615436313,163.6,0.32553725520845017,10.837650471992823,6020.38,253,1821600,2.211582137773433e-05,0.30155675049500286,0.9697467462091335,-0.0006493227462939108
334,1.6565672682168329,0.3035440310145969,0.10206375170235457,375.93,8.55398494672523,11.017717122482876,504.70000000000107,-0.0006294877345701153,163.6,0.2658677268211567,8.555115492810648,6020.38,254,1828800,-0.0010119701732416552,0.3002360198386605,0.9810674600389898,-0.0016414579063280985
333,1.7323326439534696,0.3051069928297147,0.08810758581260034,396.98,8.409005907251034,12.18619494281634,620.7,-0.0004703346274113623,172.70000000000002,0.3176415835189247,8.409801253341836,6253.23,255,1836000,-0.001755987221519729,0.3019320687078596,0.973694463115492,-0.002226321859672173
334,1.7800962517038046,0.304242866145713,0.09491884775918034,396.98,9.913262772995328,11.831329333498365,620.7,-0.0003030483142869226,172.70000000000002,0.2992616405388311,9.913659031656055,6253.23,256,1843200,-0.0006572726523124099,0.30181552870879097,0.9703622016783745,-0.0009603209373744904
334,1.6252013694951584,0.3073201104304778,0.06687724090790999,396.98,6.612797556018072,11.182265478050896,620.7,-0.0002962021517306962,172.70000000000002,0.31511274472869455,6.6141913444907585,6253.23,257,1850400,-0.0014223051244253114,0.3045008905906053,0.9735991029882874,-0.0017185072874120273
334,1.6937679490823285,0.3038825209032764,0.09840080210416721,396.98,9.859235061135871,11.453502906951952,620.7,-0.000659165381610172,172.70000000000002,0.2855214996194398,9.864305074605992,6253.23,258,1857600,0.0005712974175557391,0.30151619162233095,0.9607300591145557,-8.786799668279516e-05
334,1.869701759919187,0.30289268402392583,0.10907987137448298,396.98,9.629678105841238,12.31055357617676,620.7,-0.0008999852339107214,172.70000000000002,0.32421342666295394,9.627895707516442,6253.23,259,1864800,-0.001989652457067191,0.30095284552958906,0.977170472421028,-0.0028896376716524915
334,1.6766635831107932,0.30177568809695976,0.12076485274270886,396.98,8.200727085537382,11.394272724875698,620.7,-0.0005688450858168009,172.70000000000002,0.28477097902742643,8.199279363760873,6253.23,260,1872000,-0.002546953493350519,0.2998328643524773,0.9799754196153115,-0.003115798585293489
334,1.7774072713311042,0.30335802113252974,0.10405938104982611,413.82,9.555808562847671,11.864074340465837,641.7000000000005,-0.0009307018451538731,184.39999999999998,0.31063199492595184,9.549896384881288,6452.87,261,1879200,0.0013053261300580057,0.3003763623109886,0.9719443358134024,0.00037462425945830147
334,1.5898927921209813,0.3060614077234394,0.0788156109184297,413.82,8.087601821208127,11.076958276910124,641.7000000000005,-0.00024434719281704164,184.39999999999998,0.2861278722285436,8.089466930170538,6452.87,262,1886400,-0.0009228062981775459,0.30304277919745315,0.9707962288427605,-0.0011671534902190249
