PMM:episode_rewards,approx_kl_divergence,frames,policy_entropy,explained_variance,policy_loss,P09:episode_rewards,epoch_idx,clip_fraction,grad_norm,episode_length,advantage_norm,P01:episode_rewards,fps,value_loss
232.0,0.0013169474167511908,2406400,1.185796781629324,2.2351741790771484e-09,-0.00025638333463575693,475.0,235,0.1166015625,0.04561949935172606,390.82,15.968717694282532,125.0,229,0.011236076848581434
221.75,0.0018323927803848505,2416640,1.326513846963644,6.332993507385254e-09,-0.0008550701750209555,450.0,236,0.18642578125,0.05067395499949682,388.29,15.968717753887177,125.0,229,0.010062073906010483
224.5,0.0014913787528826107,2426880,1.242783859372139,-1.2293457984924316e-08,-0.0006485330868599704,452.50000000000017,237,0.14892578125,0.052688296858215675,392.3,15.968717765808105,147.5,229,0.012020035114255733
232.75,0.001663742983555494,2437120,1.3433896251022817,6.332993507385254e-09,-0.0012300210077228258,475.0,238,0.1732421875,0.05252277935681834,388.78,15.968717736005782,125.0,229,0.012459637943902636
243.75,0.0015718416605579933,2447360,1.366769790649414,-2.0116567611694337e-08,-0.0011308950786769855,475.0,239,0.1652099609375,0.055915960087712976,390.18,15.968717849254608,125.0,229,0.01352001103805378
252.75,0.0012790731094767694,2457600,1.368159645050764,2.9802322387695314e-09,-0.0007491610958823003,477.5000000000002,240,0.132763671875,0.0507817158493884,392.96,15.968717980384827,150.0,229,0.01330774066154845
247.75,0.0016549178253569608,2467840,1.2898367680609226,2.6077032089233397e-09,-0.0010532162188610528,475.0,241,0.1558837890625,0.051079105632292385,388.01,15.96871782541275,150.0,229,0.012234792801609728
258.75,0.0014933518331730511,2478080,1.2935542635619641,-1.3411045074462891e-08,-0.0005645448516588658,477.5000000000002,242,0.1630859375,0.051849871414634895,389.59,15.968717950582505,150.0,229,0.013340850886015687
247.25,0.0012115110174804045,2488320,1.343195778876543,-6.332993507385254e-09,-0.0009756297375133726,355.00000000000045,243,0.13388671875,0.05110763193051203,380.4,15.968717855215072,150.0,229,0.01432773657143116
245.75,0.0012671253292680263,2498560,1.2875683009624481,-5.960464477539063e-09,-0.0009140103255049325,350.0,244,0.1423828125,0.05140793424443095,373.64,15.968718004226684,150.0,229,0.014462981844553724
245.5,0.00140592782429394,2508800,1.3044823125004767,-1.1920928955078126e-08,-0.000996045237479848,350.0,245,0.1464111328125,0.0521700557149032,368.62,15.968718004226684,150.0,229,0.014066958855255506
249.75,0.001246159096282895,2519040,1.3642960846424104,-5.587935447692871e-09,-0.0012557000991364475,350.0,246,0.1497802734375,0.05350341102194274,369.58,15.968717914819717,150.0,229,0.0153942381759407
256.5,0.0012826907072962968,2529280,1.3260773979127407,-1.2665987014770507e-08,-0.0008911194461688865,350.0,247,0.138623046875,0.05438990750774912,367.4,15.968717801570893,150.0,229,0.015264066371310036
278.25,0.0012721386835607973,2539520,1.3007755137979984,-1.5273690223693846e-08,-0.001046831352141453,450.0,248,0.144873046875,0.053004497101330594,376.71,15.968717950582505,175.0,229,0.015134121493611019
271.75,0.0013533471328514679,2549760,1.2409510657191276,7.450580596923828e-09,-0.0010068936739116908,352.5000000000002,249,0.14990234375,0.05498289322718034,372.41,15.968717819452285,175.0,229,0.015881929532042705
267.0,0.0015572141714926603,2560000,1.2062375195324422,2.2351741790771484e-09,-0.001097838537680218,350.0,250,0.159130859375,0.05847767085213294,375.1,15.96871775984764,172.5,229,0.013639012983185239
261.75,0.0012256014025979311,2570240,1.2153598837554456,-4.097819328308106e-09,-0.0005926962279772851,325.0,251,0.1361328125,0.05585745403545169,376.09,15.968718022108078,175.0,229,0.015925229169079104
252.5,0.0013877171101000841,2580480,1.272162039577961,1.2293457984924316e-08,-0.0009226939149812097,325.0,252,0.1244384765625,0.05193995315387381,377.0,15.968717896938324,172.5,229,0.015414964020601473
270.5,0.0013950197758305193,2590720,1.302611131966114,-2.2724270820617674e-08,-0.0011447974240581971,350.0,253,0.1420654296875,0.05872475642952172,387.04,15.968717968463897,175.0,229,0.016050355043262243
279.25,0.0011964826624705437,2600960,1.3272173553705215,4.8428773880004884e-09,-0.0006780351068300661,350.0,254,0.1207275390625,0.05468766894133452,389.53,15.968717861175538,200.0,229,0.015874701213033405
286.5,0.001301738548539788,2611200,1.3796206526458263,-5.215406417846679e-09,-0.000641768360947026,375.0,255,0.13330078125,0.05738674340129949,387.62,15.968717896938324,200.0,229,0.016961134373559617
290.5,0.0016055383472007635,2621440,1.4207544848322868,-7.450580596923829e-10,-0.001030811679083854,375.0,256,0.140966796875,0.05429536191212216,383.45,15.96871799826622,225.0,229,0.01628613921784563
302.75,0.0014284379605925324,2631680,1.4174462884664536,-7.450580596923829e-10,-0.0009919644937326666,452.50000000000017,257,0.151171875,0.05567443757543298,381.99,15.968718093633651,200.0,229,0.015703595815284643
305.0,0.001313880020830993,2641920,1.440400342643261,0.0,-0.0011018866112863178,480.00000000000045,258,0.1298583984375,0.053109177890459394,381.51,15.968717861175538,175.0,229,0.014958214355283416
303.5,0.0011467286595717497,2652160,1.4382131673395633,-3.725290298461914e-09,-0.00046240689298429063,480.00000000000045,259,0.112939453125,0.054658240697349925,381.67,15.968717849254608,150.0,229,0.01656685794587247
288.75,0.0011537542360940734,2662400,1.463253878057003,-1.9371509552001954e-08,-0.0006286501207796391,430.0000000000004,260,0.119921875,0.053327446521235465,373.84,15.968717926740647,150.0,229,0.01670949446852319
282.75,0.001476845574472918,2672640,1.4533511027693748,2.6077032089233397e-09,-0.0011128337551781441,375.0,261,0.166259765625,0.060569084405537946,373.23,15.96871789097786,172.5,229,0.016204702825052663
291.0,0.0017901621937198796,2682880,1.4213255107402802,-2.2351741790771484e-09,-0.001834034137573326,375.0,262,0.1948486328125,0.058974818061904466,376.54,15.968717902898788,175.0,229,0.015766461688326672
295.0,0.0012830659493033637,2693120,1.4139940708875656,-3.3527612686157227e-09,-0.0007750576234684559,400.0,263,0.1344970703125,0.055597126881234415,381.84,15.96871799826622,175.0,229,0.016005836831755004
305.5,0.0012008458869445348,2703360,1.358762799948454,3.725290298461914e-09,-0.0010298968503775542,402.5000000000002,264,0.1264404296875,0.056454257820312236,387.48,15.968718123435973,197.5,229,0.01760825084638782
313.25,0.0013004405958497501,2713600,1.2976248554885388,4.097819328308106e-09,-0.0012871205926785478,525.0,265,0.1463134765625,0.05563437881743084,393.55,15.968717730045318,200.0,229,0.014865487779024989
316.75,0.0011970536048977465,2723840,1.256125058978796,-1.601874828338623e-08,-0.0009490435979387258,525.0,266,0.120654296875,0.049283346574582304,400.72,15.968717861175538,200.0,229,0.014127659783116541
323.25,0.0011810838539418,2734080,1.233627551794052,-2.6077032089233397e-09,-0.0006154470167530235,550.0,267,0.1288818359375,0.052495789249453605,408.41,15.968717920780183,200.0,229,0.014538210874889046
301.25,0.001401407096756202,2744320,1.2767293274402618,-3.3527612686157227e-09,-0.0010283477378834505,527.5000000000002,268,0.1789794921875,0.05857034075825153,416.5,15.968717819452285,175.0,229,0.012420087747159414
296.25,0.0011266574114166873,2754560,1.3081569895148277,7.450580596923829e-10,-0.0006885899827466346,550.0,269,0.1156005859375,0.05175181958155965,420.01,15.968717938661575,150.0,229,0.013682076182158198
295.0,0.0012858207750525708,2764800,1.3217860959470271,1.2293457984924316e-08,-0.0006980572376050987,505.00000000000045,270,0.1288818359375,0.05528532601089364,411.9,15.968717843294144,150.0,229,0.01629707795800641
279.5,0.0011117742844419353,2775040,1.3281180314719676,3.7252902984619143e-10,-0.000832702367551974,380.00000000000045,271,0.1286865234375,0.05470000257673815,398.37,15.968717962503433,150.0,229,0.015630178702849662
286.0,0.0014874330200825626,2785280,1.3443314649164677,-2.2724270820617674e-08,-0.001073715779784834,375.0,272,0.1876708984375,0.05822429229942104,388.89,15.968717831373215,197.5,229,0.015915903376298956
277.75,0.0016765972218479419,2795520,1.3574169546365737,-1.7136335372924803e-08,-0.0011645234804745996,350.0,273,0.196875,0.06285627120656655,378.84,15.968717956542969,200.0,229,0.015617118033696897
279.0,0.001312363361722646,2805760,1.3611166223883628,-2.6077032089233397e-09,-0.0010877690041525057,350.0,274,0.15673828125,0.05921936266330206,377.42,15.968717980384827,200.0,229,0.018034109837026337
280.5,0.0012053480662416404,2816000,1.384359948337078,-7.450580596923829e-10,-0.0010608908440190134,350.0,275,0.15419921875,0.06362061031355168,375.31,15.968717849254608,222.5,229,0.017077188901021147
290.0,0.0011574222733713667,2826240,1.3822018459439278,7.450580596923829e-10,-0.0009281494145398028,350.0,276,0.1244384765625,0.05788244750747619,368.41,15.968718063831329,225.0,229,0.019406216469360516
299.75,0.0013461115235941178,2836480,1.3635867647826672,-1.601874828338623e-08,-0.0011096351852756924,375.0,277,0.160205078125,0.05772690466983088,368.51,15.9687180519104,225.0,229,0.018598248550551942
304.75,0.0010344872405852357,2846720,1.3569305196404458,7.450580596923828e-09,-0.0007348813454882474,375.0,278,0.127392578125,0.05724051933754463,367.02,15.968717873096466,225.0,229,0.018084010377060623
306.0,0.0012764799318802033,2856960,1.3647786654531955,-1.4528632164001465e-08,-0.0011976759211393072,375.0,279,0.1510498046875,0.06260728343465426,363.21,15.968718057870865,247.5,229,0.019030692914384417
300.0,0.001276343440248695,2867200,1.3409591056406498,-5.587935447692871e-09,-0.0013831927251885645,350.0,280,0.1728271484375,0.05876122864935764,361.21,15.968717926740647,225.0,229,0.017860799594200217
291.5,0.0009171055726966415,2877440,1.3111212454736232,1.1175870895385742e-09,-0.0006389802812918788,350.0,281,0.090966796875,0.05246439300912216,352.21,15.968717956542969,225.0,229,0.019103646650910376
289.0,0.001231610541561423,2887680,1.312298534065485,7.450580596923829e-10,-0.0008236051085987129,350.0,282,0.1541015625,0.06075278680711197,340.07,15.968718045949936,225.0,229,0.02000830468023196
283.0,0.0010828953834632672,2897920,1.322359035164118,-1.7881393432617187e-08,-0.0007836957662220812,350.0,283,0.1178955078125,0.058364239459630284,334.01,15.968717950582505,225.0,229,0.01902412828640081
284.5,0.0011737464344008686,2908160,1.3539584323763847,-7.82310962677002e-09,-0.0007762791959976312,350.0,284,0.142138671875,0.06115589102073411,331.22,15.968717908859253,225.0,229,0.018617676678695717
285.25,0.0013955122287200084,2918400,1.3533975228667259,1.1175870895385742e-09,-0.0010652015233063139,350.0,285,0.14384765625,0.05751451536693357,337.18,15.96871799826622,225.0,229,0.01899578683951404
292.75,0.0010945138514799168,2928640,1.3544077560305596,2.6077032089233397e-09,-0.0006156097049824893,352.5000000000002,286,0.1337158203125,0.06187783783446327,343.3,15.968718075752259,225.0,229,0.019437555351760238
296.25,0.0011871450170133357,2938880,1.326434000581503,2.9802322387695314e-09,-0.0008517099435266573,375.0,287,0.1427734375,0.0621020173681965,354.05,15.968717813491821,225.0,229,0.017641290015308186
299.0,0.00105928119050418,2949120,1.2671888962388038,1.1175870895385742e-09,-0.0006518589962070109,375.0,288,0.122509765625,0.05567117109435049,364.2,15.968717938661575,250.0,229,0.018004952854244038
295.25,0.0009736684018605502,2959360,1.2880617015063762,-2.1979212760925294e-08,-0.0008713975046703126,352.5000000000002,289,0.1188720703125,0.053741687627312885,366.19,15.968717968463897,225.0,229,0.018351624757633543
299.75,0.0012633670554777154,2969600,1.2617851592600346,-2.3469328880310058e-08,-0.0011060389577323803,375.0,290,0.1159423828125,0.05329983123214913,371.12,15.968718111515045,250.0,229,0.018145763673237524
292.75,0.00112567430128081,2979840,1.2860449247062207,6.7055225372314455e-09,-0.0008392246836592676,352.5000000000002,291,0.13017578125,0.0572584581038514,367.44,15.968718034029006,225.0,229,0.01805500090413261
304.5,0.001217737643548844,2990080,1.2477657943964005,2.9802322387695314e-09,-0.00018857543873309623,375.0,292,0.120751953125,0.0535789076883292,373.34,15.968717926740647,225.0,229,0.017575020660297015
302.0,0.001075113150091056,3000320,1.2951445676386357,8.568167686462402e-09,-0.0009499701169261243,375.0,293,0.1364013671875,0.05697001194859321,374.13,15.96871799826622,225.0,229,0.017833530053030698
295.0,0.0013917334415850745,3010560,1.3073232032358646,0.0,-0.0013893088998884195,352.5000000000002,294,0.1864501953125,0.06324777048301392,373.89,15.96871801018715,222.5,229,0.017011101794196293
288.75,0.0010488122811779022,3020800,1.2898575492203235,9.313225746154785e-09,-0.0009745719347847625,350.0,295,0.1275390625,0.057407570966779696,375.76,15.96871782541275,222.5,229,0.016615380288567395
277.25,0.000988163251304286,3031040,1.275700505077839,7.450580596923828e-09,-0.0006399003945261938,350.0,296,0.105712890625,0.050604918367220045,375.07,15.968717980384827,200.0,229,0.01608460835414007
276.25,0.0011257812282991608,3041280,1.2662303075194359,1.4901161193847657e-09,-0.0009546757708449149,350.0,297,0.1297607421875,0.05585981397093685,379.83,15.968717986345291,200.0,229,0.017084872402483596
275.25,0.0009828532940773017,3051520,1.2986872673034668,0.0,-0.0007160723675042391,350.0,298,0.1319091796875,0.058036781998917666,377.75,15.96871799826622,200.0,229,0.016673393684322947
287.0,0.0013054322054642854,3061760,1.330582247674465,1.4901161193847657e-09,-0.001144947931243223,375.0,299,0.1638427734375,0.06144724768475609,373.48,15.968717926740647,225.0,229,0.019010565808275714
294.25,0.0010860738551940585,3072000,1.308144462108612,-1.1548399925231934e-08,-0.0009366999809572007,375.0,300,0.1304931640625,0.05716163730776027,369.77,15.968718069791795,225.0,229,0.01863904515048489
300.75,0.0009968515729170235,3082240,1.3143126390874387,-1.0430812835693359e-08,-0.0006236181274289265,375.0,301,0.112109375,0.055047105479945915,368.2,15.96871787905693,225.0,229,0.018067988229449838
298.0,0.0010753260920921548,3092480,1.3090963080525397,2.6077032089233397e-09,-0.0010223747001873562,352.5000000000002,302,0.1406982421875,0.057404706637390654,366.35,15.96871799826622,225.0,229,0.017696305841673164
296.0,0.001263738589770469,3102720,1.3047509163618087,-3.7252902984619143e-10,-0.001296187385742087,352.5000000000002,303,0.1488037109375,0.058936243920100495,368.11,15.968718004226684,225.0,229,0.018036707770079374
291.0,0.001291690897613762,3112960,1.3131995975971222,-2.6077032089233397e-09,-0.0011151455975777936,350.0,304,0.1568603515625,0.05993558277508613,362.94,15.968718165159226,225.0,229,0.01783353521313984
281.0,0.001221766049377493,3123200,1.3131951466202736,-5.960464477539063e-09,-0.0011307627406495157,350.0,305,0.158203125,0.05772887370955095,352.36,15.968717986345291,200.0,229,0.018544701940845697
280.25,0.0009291814334858372,3133440,1.3470787815749645,1.0058283805847169e-08,-0.000471628690866055,350.0,306,0.104736328125,0.05730290703134892,345.67,15.968717795610427,222.5,229,0.018758191593224182
286.75,0.0011078856731103314,3143680,1.3302758283913136,-2.6077032089233397e-09,-0.0011522704167873598,350.0,307,0.1389404296875,0.05508205495100469,348.51,15.96871801018715,222.5,229,0.018095674738287926
299.25,0.0010142062580598577,3153920,1.3907202161848544,-5.215406417846679e-09,-0.0005194557568756863,350.0,308,0.0970458984375,0.05769714311783708,360.42,15.968718039989472,225.0,229,0.018638128507882358
297.0,0.001280320532106316,3164160,1.413042204082012,1.4901161193847657e-09,-0.001061342333923676,352.5000000000002,309,0.145361328125,0.05802808469212475,360.32,15.968717944622039,225.0,229,0.01805901230254676
293.0,0.0012751912490728047,3174400,1.4227949984371662,-4.470348358154297e-09,-0.0011623309357673862,375.0,310,0.1494140625,0.05943963045448879,359.21,15.968718045949936,225.0,229,0.01915892672841437
285.75,0.0014375838507262983,3184640,1.4134131327271462,2.384185791015625e-08,-0.0014112941607891116,352.5000000000002,311,0.192041015625,0.06137563662132781,347.91,15.9687180519104,225.0,229,0.01790036949387286
286.75,0.001294166643114636,3194880,1.3837409511208534,-1.1175870895385742e-08,-0.0009872665927105118,350.0,312,0.1501708984375,0.056551233774725575,354.29,15.968717944622039,225.0,229,0.017671394714852795
286.75,0.0010975811424486892,3205120,1.3809506192803382,1.0430812835693359e-08,-0.0009075382928131148,350.0,313,0.135302734375,0.05625297502532496,356.48,15.968718045949936,225.0,229,0.018152484754682518
293.25,0.001117856296843911,3215360,1.3533621951937675,1.1175870895385742e-09,-0.0006749828724423423,350.0,314,0.127099609375,0.057405014970221394,363.1,15.968717950582505,225.0,229,0.018623546708840876
296.5,0.0008851136556984329,3225600,1.3742602162063122,-2.4959444999694825e-08,-0.0004006658258731477,352.5000000000002,315,0.08427734375,0.05323211125238266,363.66,15.96871817111969,225.0,229,0.0187373911467148
311.75,0.0012472868800387006,3235840,1.37650106549263,-7.82310962677002e-09,-0.0006236308414372616,375.0,316,0.1275634765625,0.053447517360086946,369.41,15.968717986345291,225.0,229,0.016870916468906216
307.25,0.0012513413680892427,3246080,1.385224735736847,-1.2293457984924316e-08,-0.0011493928479467286,375.0,317,0.14111328125,0.05644062736230036,367.96,15.968717992305756,200.0,229,0.017447941031423397
312.75,0.0010656474703637287,3256320,1.4109519742429257,-7.82310962677002e-09,-0.0008026244715438225,402.5000000000002,318,0.1307861328125,0.05562630148363249,368.31,15.968717962503433,200.0,229,0.01781686776666902
305.25,0.0012916952920988933,3266560,1.473889908194542,-1.3411045074462891e-08,-0.0007615439608343877,400.0,319,0.169970703125,0.06069538547545376,367.34,15.968717914819717,200.0,229,0.018239969544811174
308.0,0.0012947280582636723,3276800,1.475001437216997,-8.568167686462402e-09,-0.0015180660324404017,400.0,320,0.173046875,0.06146404799758558,360.42,15.968717980384827,200.0,229,0.017680216566077434
308.75,0.001223635771066256,3287040,1.485744608938694,3.3527612686157227e-09,-0.0007974933112564031,400.0,321,0.15556640625,0.060116789228408726,357.43,15.96871801018715,200.0,229,0.018276148350560108
298.75,0.0011053016605558242,3297280,1.4650114849209785,-1.4528632164001465e-08,-0.001065037380612921,405.00000000000045,322,0.158984375,0.05856003294455161,355.88,15.96871775984764,175.0,229,0.015506309593911282
301.25,0.0012686968409525434,3307520,1.4777830354869366,-2.2351741790771484e-09,-0.0007802651860401965,550.0,323,0.1510009765625,0.056375076597154725,360.65,15.968717992305756,175.0,229,0.01672443704446778
290.5,0.001320627575235278,3317760,1.5164702333509923,0.0,-0.0013259989384096116,552.5000000000002,324,0.187744140625,0.05714486828334643,360.21,15.96871789097786,175.0,229,0.014764046760683413
274.75,0.0009838062978218432,3328000,1.498996551334858,1.862645149230957e-09,-0.0006868449832836632,400.0,325,0.13291015625,0.05976199402011821,360.33,15.968717926740647,150.0,229,0.01592326263198629
256.5,0.0011379785920681228,3338240,1.5091110937297345,-9.685754776000977e-09,-0.000991601739951875,375.0,326,0.1624267578125,0.05749636461416374,349.18,15.968717920780183,150.0,229,0.01583124372700695
249.75,0.0012743569597546411,3348480,1.5086116343736649,-2.644956111907959e-08,-0.0009131407234235667,352.5000000000002,327,0.1729736328125,0.06018925878887934,346.01,15.96871783733368,150.0,229,0.017750062351115047
279.0,0.001030304009725569,3358720,1.5081385299563408,-1.6763806343078613e-08,-0.0007018608754151501,375.0,328,0.1367919921875,0.061872375525257414,346.03,15.968717873096466,172.5,229,0.0187578912707977
282.25,0.001236268338519153,3368960,1.4902798041701317,1.0058283805847169e-08,-0.0009479423461016268,377.5000000000002,329,0.1749755859375,0.05863202549653899,345.19,15.968717914819717,175.0,229,0.01759671880863607
297.75,0.0011198279427588886,3379200,1.4653995245695115,-4.470348358154297e-09,-0.0009650452298956225,425.0,330,0.13955078125,0.05675659543959386,349.1,15.968717944622039,200.0,229,0.018435241354745814
282.0,0.0010630306575649228,3389440,1.4959781117737294,-2.0861625671386717e-08,-0.0008626398324850015,377.5000000000002,331,0.147802734375,0.057987416316318985,346.29,15.968717938661575,200.0,229,0.018140255432808772
291.0,0.0010038545664997401,3399680,1.4942842595279218,-4.097819328308106e-09,-0.0008775710433837957,377.5000000000002,332,0.1333740234375,0.058713978079342054,351.65,15.968717992305756,200.0,229,0.01904597323737107
307.25,0.001154898922123948,3409920,1.473695243149996,1.1175870895385742e-08,-0.0007044897698506247,402.5000000000002,333,0.1599853515625,0.060973687353033504,353.96,15.968717956542969,200.0,229,0.01835405066376552
303.75,0.0010472700207685647,3420160,1.472683062404394,-1.1920928955078126e-08,-0.0007292449001624846,425.0,334,0.1402587890625,0.057472930769470076,349.23,15.968717908859253,200.0,229,0.01814168287382927
299.0,0.0009726746633901939,3430400,1.4348626665771007,-1.1920928955078126e-08,-0.0009171735602649278,402.5000000000002,335,0.1416748046875,0.056387183807947605,349.77,15.968718039989472,200.0,229,0.01773798324575182
288.5,0.0010938690214459257,3440640,1.4239176288247108,4.8428773880004884e-09,-0.0006861872767331079,400.0,336,0.147509765625,0.05597589129326171,347.11,15.968717944622039,200.0,229,0.016198169119888917
278.25,0.000947631220546441,3450880,1.4388978615403176,1.4901161193847657e-09,-0.0009075934325665002,375.0,337,0.1228759765625,0.05737921360432028,346.44,15.968717861175538,175.0,229,0.018272938361042178
281.75,0.0009605910572759058,3461120,1.5108291640877725,-1.862645149230957e-08,-0.000892628163092013,375.0,338,0.14609375,0.05882689110628858,345.51,15.968717968463897,197.5,229,0.01857852133689448
274.25,0.0011918834579148553,3471360,1.5616613924503326,-2.2351741790771484e-09,-0.000991097468067892,375.0,339,0.17451171875,0.06154394577242735,343.34,15.968717867136002,172.5,229,0.016910522009129635
274.0,0.001165366415580138,3481600,1.5451172150671482,-7.82310962677002e-09,-0.0009704032814624952,352.5000000000002,340,0.168603515625,0.05896946582654056,341.52,15.968717974424361,175.0,229,0.017524498933926224
269.25,0.0011640796331164438,3491840,1.5558648198843001,1.862645149230957e-09,-0.001128341328148963,350.0,341,0.155224609375,0.059782422107797786,338.76,15.968718028068542,150.0,229,0.017622247751569377
277.0,0.0010998393558452335,3502080,1.55746708586812,-1.4528632164001465e-08,-0.000931167390808696,375.0,342,0.1498779296875,0.058583076662272394,345.42,15.968718022108078,150.0,229,0.017591530046775005
298.75,0.0011151816260536406,3512320,1.5566889747977257,-1.564621925354004e-08,-0.0008142011451127473,427.5000000000002,343,0.1550537109375,0.058639545051207,350.44,15.968718016147614,150.0,228,0.017134485303540715
294.5,0.0008984566379126591,3522560,1.556941096484661,-9.685754776000977e-09,-0.0009607738280465128,462.500000000001,344,0.13232421875,0.05610114544111031,353.05,15.968717801570893,150.0,228,0.017645698477281258
302.25,0.0007989844558437653,3532800,1.5394493326544763,-1.1548399925231934e-08,-0.000640622580613126,602.5000000000002,345,0.1215576171875,0.0540340982682601,358.97,15.968717867136002,125.0,228,0.015483305862653651
302.25,0.0013379450113859548,3543040,1.5881800092756748,-1.4156103134155273e-08,-0.0007875777726439992,625.0,346,0.157958984375,0.05930264767119986,358.24,15.968717855215072,125.0,228,0.01595972699324193
301.75,0.001127354168625061,3553280,1.5793530993163585,-1.1548399925231934e-08,-0.0010021868987678318,575.0,347,0.159912109375,0.06123007876921318,360.88,15.96871793270111,172.5,228,0.01692314745450858
298.5,0.0012950381727307558,3563520,1.5533223114907742,2.16066837310791e-08,-0.001007152815509471,550.0,348,0.1843505859375,0.0605116819968724,363.18,15.968717902898788,172.5,228,0.016820290565374308
291.75,0.0011213682938546298,3573760,1.473211769759655,1.1175870895385742e-08,-0.0010187750194745604,425.0,349,0.1593505859375,0.05529747089472172,365.51,15.968717968463897,175.0,228,0.016255660803290085
300.5,0.0011992452451522694,3584000,1.4882060877978802,-6.332993507385254e-09,-0.0011156279562783312,550.0,350,0.179248046875,0.056298816880128146,369.77,15.968717730045318,175.0,228,0.01599940121086547
308.75,0.001182779667271916,3594240,1.5101964987814427,-1.6391277313232423e-08,-0.0008751847439270932,577.5000000000002,351,0.163330078125,0.05863359221142171,372.69,15.968718016147614,175.0,228,0.016742048651212826
312.5,0.0010824962263285443,3604480,1.4916727267205716,-1.7881393432617187e-08,-0.0006299155145825352,600.0,352,0.164453125,0.05693819647887703,380.36,15.968717926740647,175.0,228,0.014423089858610183
315.75,0.0011325073646872852,3614720,1.500231036543846,3.7252902984619143e-10,-0.0010955123590974836,600.0,353,0.1615478515625,0.054854300859585745,385.75,15.96871777176857,175.0,228,0.013863127467629965
299.25,0.0011670226126796023,3624960,1.5422230578958989,-8.940696716308593e-09,-0.001100607893022243,575.0,354,0.18857421875,0.06043483453211233,381.95,15.968717914819717,150.0,228,0.01431605895922985
280.5,0.001197055111759937,3635200,1.5592961236834526,4.470348358154297e-09,-0.0008164467515598516,552.5000000000002,355,0.1811767578125,0.05682601271936921,378.63,15.968718004226684,125.0,228,0.014048130929586478
273.75,0.0012647810011117144,3645440,1.570008797198534,1.862645149230957e-09,-0.0013435076049063354,527.5000000000002,356,0.1945068359375,0.059246938659105366,369.92,15.968717801570893,125.0,228,0.015010067902039737
273.0,0.0010509196087696183,3655680,1.5796762451529502,-7.82310962677002e-09,-0.0007235235327243573,550.0,357,0.17099609375,0.058986951762455685,367.51,15.968717974424361,125.0,228,0.014556106497184373
255.25,0.001055709873003252,3665920,1.5728692673146725,-2.5331974029541015e-08,-0.0008814293760224245,505.00000000000045,358,0.1576171875,0.05548673868834396,357.69,15.968717795610427,100.0,228,0.01417622200679034
250.25,0.0014158081059477468,3676160,1.5606411524116992,-1.564621925354004e-08,-0.0012300538044655695,552.5000000000002,359,0.237939453125,0.05736317642987665,350.66,15.968717902898788,75.0,228,0.011033914581639692
223.5,0.0012885280431930823,3686400,1.5382238015532494,-7.078051567077636e-09,-0.0010769358450488653,530.0000000000005,360,0.200244140625,0.05449321367578264,341.66,15.968717700242996,50.0,228,0.011285950347519247
223.25,0.001344594445902203,3696640,1.5458883315324783,-1.9371509552001954e-08,-0.0009380002484249417,577.5000000000002,361,0.2072998046875,0.05787705784270776,350.01,15.968717741966248,50.0,228,0.01185883007274242
212.0,0.0011716491663719352,3706880,1.520308817923069,8.940696716308593e-09,-0.0010188994798227212,527.5000000000002,362,0.19833984375,0.05574772204657006,352.35,15.968717819452285,50.0,228,0.010881815953325713
211.0,0.0012130936440215123,3717120,1.52787444293499,-3.7252902984619143e-10,-0.0010545068111241563,527.5000000000002,363,0.192822265625,0.05539316051627783,353.9,15.968718081712723,50.0,228,0.010422018797544296
190.75,0.001175855098813372,3727360,1.5630022510886192,-2.6077032089233397e-09,-0.0009195296421239618,410.00000000000085,364,0.1874755859375,0.054388115142996366,346.22,15.96871789097786,25.0,228,0.011426090447639582
191.25,0.0011817250908109146,3737600,1.5712387979030609,9.313225746154785e-09,-0.0008855849195242626,455.0000000000004,365,0.183837890625,0.05298683713725275,343.36,15.968717712163926,25.0,228,0.011678561973303659
200.0,0.001508588139790845,3747840,1.560604915767908,-9.313225746154785e-09,-0.0012339815140876454,360.0000000000009,366,0.2309326171875,0.06112873270661863,350.58,15.968717855215072,25.0,228,0.01109320710929751
188.0,0.0011978162592072295,3758080,1.5718542873859405,8.568167686462402e-09,-0.0006353469867462991,350.0,367,0.1919921875,0.054054457956970094,349.94,15.96871789097786,25.0,228,0.010466945399093675
190.5,0.0009167025880003621,3768320,1.5650412544608117,-8.568167686462402e-09,-0.00047412886306119617,350.0,368,0.1366943359375,0.05438938705834795,346.71,15.968717694282532,25.0,228,0.010944123321314692
189.0,0.0012693371239549834,3778560,1.5766341522336007,-1.4901161193847657e-09,-0.0008752436908253003,355.00000000000045,369,0.211767578125,0.05812454485690131,341.76,15.968717807531357,47.50000000000001,228,0.01189899110395345
220.75,0.0008481077871522302,3788800,1.5332471333444118,-8.195638656616212e-09,-0.0005175361337023787,475.0,370,0.1337158203125,0.05265528371424605,347.97,15.968717867136002,50.0,228,0.013599317951593548
245.75,0.0010053731361750807,3799040,1.5641326650977134,-8.195638656616212e-09,-0.000853551122781937,527.5000000000002,371,0.16748046875,0.058156845340186336,355.3,15.968717789649963,72.50000000000001,228,0.014464007531933021
260.0,0.0010665734734914168,3809280,1.5550191864371299,-1.3411045074462891e-08,-0.0010610382349113933,552.5000000000002,372,0.181494140625,0.05723746091542002,361.86,15.968717783689499,75.0,228,0.0124634514839272
