policy_gradient_bias_correction,grad_norm,policy_entropy,policy_gradient_loss,q_loss,rollout_prob_std,episode_length,model_prob_std,P09:episode_rewards,P01:episode_rewards,explained_variance,policy_loss,fps,PMM:episode_rewards,avg_q_selected,avg_q_retraced,epoch_idx,advantage_norm,frames
0.0,3.7497263027156325e-06,2.1972252958729155,-1.225188742542519e-07,1.3107303143542897e-09,2.1043436246079708e-05,3324.74,1.9907629823629886e-05,0.0,0.0,-1322.6139250391755,-1.225188742542519e-07,340,0.0,1.5190097245589087e-06,1.5200691503836189e-06,446,0.00017547080375248533,3211200
0.0,3.5771994002557732e-06,2.197225290486421,3.905647716836476e-08,9.247456185646797e-10,2.300124193041823e-05,3324.74,2.182309420046624e-05,0.0,0.0,-203.50970843779348,3.905647716836476e-08,340,0.0,1.4061394533735384e-06,1.2621226201975984e-06,447,0.00018160194896109168,3218400
0.0,3.0240760520957875e-06,2.1972253096229815,-1.135722959736087e-07,8.955146970854911e-10,1.90010567560882e-05,3324.74,1.7963272847402346e-05,0.0,0.0,-1301.976845242561,-1.135722959736087e-07,340,0.0,6.819053924706031e-07,8.893411789053685e-07,448,0.00014593882763539305,3225600
0.0,3.5910114502095185e-06,2.1972252627907607,-4.829054756263154e-08,1.1836968928857932e-09,2.2337571664920798e-05,3324.89,2.1278011154129095e-05,0.0,0.0,-842.6493128458343,-4.829054756263154e-08,340,0.0,1.0167448352737734e-06,1.2386102141834236e-06,449,0.0001785766142330929,3232800
0.0,2.763405155017047e-06,2.1972253264510444,-1.212875180909219e-08,6.184431698140767e-10,1.4478284370737144e-05,3324.89,1.3541939958868745e-05,0.0,0.0,-1709.8044203699205,-1.212875180909219e-08,340,0.0,2.0296685099266102e-06,2.406461834544205e-06,450,0.0001057208043306175,3240000
0.0,3.9532494619977805e-06,2.197225306939769,-1.0139017984634183e-07,1.376794229093991e-09,2.10061221181974e-05,3324.89,2.0012038875422413e-05,0.0,0.0,-489.3066980485603,-1.0139017984634183e-07,340,0.0,3.994000059873617e-06,3.77697010843215e-06,451,0.00016763045733578856,3247200
0.0,2.9258954241591432e-06,2.1972252834095527,4.394396938421146e-09,7.707820505389092e-10,1.8970129274535978e-05,3324.89,1.7960795312916538e-05,0.0,0.0,-907.7560669769937,4.394396938421146e-09,340,0.0,1.2326858992272444e-06,1.6691793202234712e-06,452,0.0001312373231744357,3254400
0.0,3.41188608413365e-06,2.1972252950403424,-2.80111971344333e-08,9.553136299625545e-10,2.1466760790920108e-05,3324.89,2.033141498636886e-05,0.0,0.0,-1009.6267506093826,-2.80111971344333e-08,340,0.0,2.1227390091718392e-06,1.9029015810882445e-06,453,0.00016759958720461286,3261600
0.0,3.6246206781770183e-06,2.197225268095259,-4.678666494933782e-08,1.2927054077123886e-09,2.4301800882440945e-05,3324.89,2.327884367294549e-05,0.0,0.0,-438.90317923296067,-4.678666494933782e-08,340,0.0,1.645728648038339e-06,1.4061482062006671e-06,454,0.0001905168886683997,3268800
0.0,2.82799810692733e-06,2.197225288070699,-6.935398320391682e-08,9.696748504150113e-10,1.8155210085297908e-05,3324.67,1.7266029269055906e-05,0.0,0.0,-1750.0288246124387,-6.935398320391682e-08,340,0.0,1.5535892519764286e-06,1.3413922720923104e-06,455,0.00013927239886657412,3276000
0.0,3.5856633248650347e-06,2.1972252965824945,-4.013829902378689e-08,9.356263341209352e-10,1.936317412643981e-05,3324.67,1.840433051841371e-05,0.0,0.0,-521.7475840603107,-4.013829902378689e-08,340,0.0,3.4045843495894653e-06,3.1611420849642673e-06,456,0.00013802032621280583,3283200
0.0,3.3567392171509695e-06,2.1972252919181945,-7.952146690390957e-09,1.1601613592706452e-09,1.8686071351364365e-05,3324.67,1.7680679374235955e-05,0.0,0.0,-1469.9061625075967,-7.952146690390957e-09,340,0.0,1.2868899165318723e-06,1.1809626780026075e-06,457,0.00015335049288805918,3290400
0.0,3.29609741927191e-06,2.197225292391247,-4.84891712861759e-08,9.180310627682722e-10,2.120505592493583e-05,3324.67,2.0265731959502995e-05,0.0,0.0,-169.23330344067048,-4.84891712861759e-08,340,0.0,2.9003576391235264e-07,1.416513130542875e-07,458,0.00017261973502703462,3297600
0.0,2.8786651489789764e-06,2.1972252934130414,-1.667465827894505e-08,7.060957630409283e-10,1.801037393707e-05,3324.67,1.708161549924313e-05,0.0,0.0,-1410.6745486025204,-1.667465827894505e-08,340,0.0,1.59891683735067e-08,1.2313664174830784e-07,459,0.00013643557158775455,3304800
0.0,3.878291102796103e-06,2.1972252539071166,5.161608171587846e-08,1.2017811288799046e-09,2.459540544807154e-05,3324.51,2.3575280915797897e-05,0.0,0.0,-395.364058188243,5.161608171587846e-08,340,0.0,-4.783624521936181e-07,-5.876507967320117e-07,460,0.00020265223444191483,3312000
0.0,3.00914599010546e-06,2.1972252332407325,4.291109514944033e-08,8.490124319425122e-10,1.8026172505900586e-05,3324.51,1.697351221577849e-05,0.0,0.0,-1477.8745227191562,4.291109514944033e-08,340,0.0,-2.903033227229213e-07,-5.379417157287087e-07,461,0.0001333172510881636,3319200
0.0,4.040924790156812e-06,2.197225293431963,2.148338352223542e-09,1.2713834512306432e-09,1.926293518210283e-05,3324.51,1.832263238095529e-05,0.0,0.0,-261.8645363067445,2.148338352223542e-09,340,0.0,1.0373959236324265e-06,7.300310434597285e-07,462,0.00015953895569654133,3326400
0.0,3.226365212019335e-06,2.197225307358636,4.474783391208507e-08,8.891652529910246e-10,2.093448331100674e-05,3324.51,1.9896986298523722e-05,0.0,0.0,-957.5227393545423,4.474783391208507e-08,340,0.0,-1.995902397180399e-06,-2.155714777171224e-06,463,0.00015950005657544347,3333600
0.0,3.467127402105742e-06,2.197225297922811,7.861647401549872e-08,9.88238868795083e-10,2.196227377490541e-05,3324.51,2.091357485194781e-05,0.0,0.0,-947.1687485309632,7.861647401549872e-08,340,0.0,-2.282835784589003e-06,-2.1540646679831695e-06,464,0.00017061648574527138,3340800
0.0,3.958072372969749e-06,2.197225232862291,5.277169200998483e-08,1.1881980997457279e-09,2.4400257544932422e-05,3324.51,2.3403217522530088e-05,0.0,0.0,-563.1542788667022,5.277169200998483e-08,340,0.0,-1.9623786303745637e-06,-2.050505664900876e-06,465,0.00020011999321363803,3348000
0.0,2.6106118088313456e-06,2.197225262298786,6.79251018300228e-08,7.672878119346762e-10,1.717423662480118e-05,3324.39,1.6221860991146105e-05,0.0,0.0,-1768.7788902877812,6.79251018300228e-08,340,0.0,-2.6723424215864893e-06,-3.0039062310457724e-06,466,0.00012898801807381232,3355200
0.0,4.0231079934810446e-06,2.1972253135338375,6.230480417970988e-09,9.287613748381176e-10,1.911141590550974e-05,3324.39,1.8161448351117596e-05,0.0,0.0,-809.4669640208891,6.230480417970988e-09,340,0.0,-1.5715664150828933e-06,-1.2829037227162282e-06,467,0.0001439584392596969,3362400
0.0,3.0065363138999393e-06,2.1972253530839136,3.566134657178526e-08,9.081470390360385e-10,1.8168334561986892e-05,3324.39,1.7156687471734287e-05,0.0,0.0,-1123.6294049966148,3.566134657178526e-08,340,0.0,-1.8324845149496668e-06,-1.4759363401675766e-06,468,0.0001403203454996147,3369600
0.0,3.5111530130463726e-06,2.197225264550517,5.300455407986718e-08,9.549136531880388e-10,2.2350094314991605e-05,3324.39,2.1433065841255675e-05,0.0,0.0,-382.2728488605111,5.300455407986718e-08,340,0.0,-2.333024907283732e-06,-2.1871861839095325e-06,469,0.00017824197434415824,3376800
0.0,3.1051339418173295e-06,2.1972253053591997,-1.676467889902733e-08,7.946373470287457e-10,1.8343584652710895e-05,3324.39,1.7338383277340484e-05,0.0,0.0,-1281.869369739477,-1.676467889902733e-08,340,0.0,-2.496612974334081e-06,-3.048089346680582e-06,470,0.00014353923207827983,3384000
0.0,3.88410779454446e-06,2.197225259432086,1.4043208192010987e-07,1.0988174679406803e-09,2.4436318548165847e-05,3324.38,2.3418776658132106e-05,0.0,0.0,-609.1589637869532,1.4043208192010987e-07,340,0.0,-3.474459116004797e-06,-3.341673088610136e-06,471,0.00020457182138666245,3391200
0.0,2.6716036468544244e-06,2.197225297821893,6.728002271710974e-08,7.323826691829962e-10,1.54696688791766e-05,3324.38,1.4597638144131665e-05,0.0,0.0,-1952.9502326561121,6.728002271710974e-08,340,0.0,-2.844788574137395e-06,-2.8460604709007104e-06,472,0.00012033502233842467,3398400
0.0,3.7971848427092216e-06,2.197225288162156,3.3978242629218073e-08,1.119652689063847e-09,2.0011518246901365e-05,3324.38,1.9020812574007664e-05,0.0,0.0,-253.41618280871833,3.3978242629218073e-08,340,0.0,-3.198100255888095e-07,-4.176756525436362e-07,473,0.00015407792089360684,3405600
0.0,2.7583236819303176e-06,2.197225252900805,7.393820955093598e-08,8.261042811510492e-10,1.827113099948376e-05,3324.38,1.730949792035503e-05,0.0,0.0,-1306.0713974740518,7.393820955093598e-08,340,0.0,-2.9147908153162167e-06,-2.8856640338907623e-06,474,0.00014235899467790372,3412800
0.0,3.150934031579649e-06,2.19722530057506,1.0763487793995285e-07,6.913659050605379e-10,2.0825687768313812e-05,3324.38,1.9819313989778095e-05,0.0,0.0,-744.5131631813351,1.0763487793995285e-07,340,0.0,-2.8883288220583382e-06,-2.969439198519496e-06,475,0.00016463638216801456,3420000
0.0,3.263868684311458e-06,2.197225276137155,7.838724411561471e-08,8.404093300217994e-10,2.1514037731594366e-05,3324.38,2.0622733000442123e-05,0.0,0.0,-708.0532620651004,7.838724411561471e-08,340,0.0,-3.1103632170786315e-06,-2.9395179623274245e-06,476,0.0001670514642301311,3427200
0.0,3.349917702290269e-06,2.197225320083754,3.0300253994876134e-08,1.0844572465188006e-09,1.9559341369631148e-05,3324.46,1.8762063783236997e-05,0.0,0.0,-1518.8266316036577,3.0300253994876134e-08,340,0.0,-2.9632114750966825e-06,-3.1866370714208335e-06,477,0.00015759961175045562,3434400
0.0,3.651385713320571e-06,2.197225323868176,1.3483046704470298e-07,9.166191717138463e-10,1.7522861643883626e-05,3324.46,1.6726991580590436e-05,0.0,0.0,-919.2142023370379,1.3483046704470298e-07,340,0.0,-1.385524411690324e-06,-1.2291903358325434e-06,478,0.0001273413896068369,3441600
0.0,3.5116810879873265e-06,2.197225315135623,1.7087667667661456e-08,1.0481930132613143e-09,1.8887417114485056e-05,3324.46,1.8017206213287515e-05,0.0,0.0,-1017.0565577937433,1.7087667667661456e-08,340,0.0,-2.581742167455329e-06,-2.7337829855130004e-06,479,0.00015212595948646088,3448800
0.0,3.2438555814162943e-06,2.1972253359026377,1.2967668960544336e-07,8.810479145113986e-10,2.0947707664857172e-05,3324.46,2.002034582957213e-05,0.0,0.0,-269.4348256117957,1.2967668960544336e-07,340,0.0,-3.181961222284239e-06,-2.9333755941488943e-06,480,0.00016403711582548052,3456000
0.0,3.2014572694885958e-06,2.1972253352719013,7.846686871356597e-08,7.871204212670148e-10,1.8861345615419924e-05,3324.46,1.787149996967283e-05,0.0,0.0,-1257.5291404912648,7.846686871356597e-08,340,0.0,-2.7802182047780252e-06,-2.63454552101138e-06,481,0.00015177388137287766,3463200
0.0,3.4674133233983183e-06,2.1972252707128175,4.715692353819124e-08,9.351891138282635e-10,2.2716202900051606e-05,3324.38,2.176257490940161e-05,0.0,0.0,-196.743604437794,4.715692353819124e-08,340,0.0,-2.445080442514657e-06,-2.2615558945866194e-06,482,0.00018179417971723484,3470400
0.0,2.7503947468076457e-06,2.197225285408989,-3.45841068739038e-10,8.130964927438948e-10,1.67771925464948e-05,3324.38,1.5951805438714687e-05,0.0,0.0,-1892.8868315908646,-3.45841068739038e-10,340,0.0,-2.168197414664515e-06,-2.4996990730113705e-06,483,0.0001319425816562501,3477600
0.0,4.282445404810312e-06,2.1972252731159254,4.6842592908687066e-08,1.3301385269677517e-09,2.1453146259171826e-05,3324.38,2.0555815849668102e-05,0.0,0.0,-40.46100784668845,4.6842592908687066e-08,340,0.0,-5.600245243364555e-07,-4.461264966095087e-07,484,0.00016808907020060275,3484800
0.0,3.027220484454936e-06,2.197225296175669,4.5692199777900756e-08,7.764982492249672e-10,1.883528631799842e-05,3324.38,1.7894205645034393e-05,0.0,0.0,-1293.0871838864634,4.5692199777900756e-08,340,0.0,-3.3099130284755223e-06,-3.1208920514659767e-06,485,0.00015095051293043422,3492000
0.0,3.4175117539850947e-06,2.1972252799310383,7.088728150102715e-08,8.586227261484592e-10,2.0961228899626885e-05,3324.38,2.0061937760896764e-05,0.0,0.0,-564.6130511769227,7.088728150102715e-08,340,0.0,-2.432502247486782e-06,-2.5498955031919316e-06,486,0.00016966109502576608,3499200
0.0,2.909798519485772e-06,2.1972252559661865,4.3261391576520086e-08,7.225254535953533e-10,1.8835045713345793e-05,3324.38,1.8000941463236553e-05,0.0,0.0,-796.7933082408376,4.3261391576520086e-08,340,0.0,-2.6586811823510932e-06,-2.6955047719697607e-06,487,0.0001464312259121493,3506400
0.0,3.503423887177821e-06,2.1972253260158356,7.840162869947387e-08,9.96536317686615e-10,2.178895331433574e-05,3324.46,2.0840227404204286e-05,0.0,0.0,-1116.0609421928723,7.840162869947387e-08,340,0.0,-2.7388607667869257e-06,-2.88411971856099e-06,488,0.00017224134663757515,3513600
0.0,3.2656969236231565e-06,2.1972253130699593,8.246718997869419e-08,8.152402095110459e-10,1.822555120332139e-05,3324.46,1.7318094989065004e-05,0.0,0.0,-1121.7858186278456,8.246718997869419e-08,340,0.0,-2.0762605812316105e-06,-1.958736720324475e-06,489,0.0001328412072938342,3520800
0.0,3.848274876605873e-06,2.197225276288532,6.905907497327457e-08,1.278436139262992e-09,1.9128180815637315e-05,3324.46,1.8173998130075614e-05,0.0,0.0,-883.016592228337,6.905907497327457e-08,340,0.0,-2.0202133144162565e-06,-2.0516238992445638e-06,490,0.00016975089513222326,3528000
0.0,3.158474076875708e-06,2.1972253178698673,6.122344806706935e-08,8.263880491079605e-10,1.9946192493349638e-05,3324.46,1.902604959400619e-05,0.0,0.0,-345.26562220733007,6.122344806706935e-08,340,0.0,-2.91275506525396e-06,-2.815766957370767e-06,491,0.00016447393157955172,3535200
0.0,2.6239640235649903e-06,2.1972253112505693,6.662896407975443e-08,6.368631289530447e-10,1.6756313842317193e-05,3324.46,1.5815754237109658e-05,0.0,0.0,-1632.984044993723,6.662896407975443e-08,340,0.0,-3.0090610006961096e-06,-3.3056414480541794e-06,492,0.00012583244639884097,3542400
0.0,4.4336801367914044e-06,2.19722525743265,1.2372087778054724e-07,1.6530415594958812e-09,2.7407361271500685e-05,3324.54,2.6432301371065246e-05,0.0,0.0,-164.27689202024825,1.2372087778054724e-07,340,0.0,-3.0229064833454376e-06,-3.2110032131060904e-06,493,0.00022280823358820963,3549600
0.0,2.777444501936247e-06,2.1972252332533477,8.741495779526867e-08,7.481944407558694e-10,1.6755642470100434e-05,3324.54,1.5840038323456795e-05,0.0,0.0,-1950.9785062590856,8.741495779526867e-08,340,0.0,-3.5718929923417677e-06,-3.406958783970549e-06,494,0.00012960726508983721,3556800
0.0,3.942750201550949e-06,2.1972253294725608,2.6840674155967062e-08,1.0175030949100097e-09,1.90778258017453e-05,3324.54,1.823185168417703e-05,0.0,0.0,-119.10567666902399,2.6840674155967062e-08,340,0.0,-2.127348252466815e-06,-2.409655343437229e-06,495,0.00015577910186575377,3564000
0.0,2.7434338387641724e-06,2.1972252842925846,3.066843404666634e-08,8.284682581749933e-10,1.625394355680927e-05,3324.54,1.555922937782162e-05,0.0,0.0,-1324.7696088511793,3.066843404666634e-08,340,0.0,-3.8054394077880442e-06,-3.997139495899164e-06,496,0.00013828382876604953,3571200
0.0,2.872223064557454e-06,2.19722531842807,1.921562028959582e-07,7.074089025761017e-10,1.962749657225147e-05,3324.54,1.8777903832945715e-05,0.0,0.0,-389.7329262418343,1.921562028959582e-07,340,0.0,-4.851572336685912e-06,-4.905173777764523e-06,497,0.0001487329360450996,3578400
0.0,2.75343591411589e-06,2.197225240484747,1.240783693019416e-07,7.29980440484545e-10,1.7351703522264012e-05,3324.54,1.6535106518114133e-05,0.0,0.0,-818.1768585090662,1.240783693019416e-07,340,0.0,-5.404189455113302e-06,-5.163851821724359e-06,498,0.00013910814341983868,3585600
0.0,2.95739465347364e-06,2.1972253273403832,1.1394547900059206e-07,7.41605828664607e-10,1.8931486442459984e-05,3324.47,1.810059820862473e-05,0.0,0.0,-1091.467064831976,1.1394547900059206e-07,340,0.0,-4.718454829355688e-06,-4.679929005352813e-06,499,0.0001486515756043954,3592800
0.0,3.382341005067597e-06,2.197225262607847,6.954725023517786e-08,7.485108682089153e-10,1.639787249607996e-05,3324.47,1.570758928956308e-05,0.0,0.0,-1182.7694103912322,6.954725023517786e-08,340,0.0,-2.8020866333750267e-06,-2.509378183750938e-06,500,0.00011545275417213974,3600000
0.0,3.2994095510677497e-06,2.19722528374069,1.1263440294168299e-07,8.011374263397542e-10,1.7991813364446708e-05,3324.47,1.7239087671201664e-05,0.0,0.0,-712.3196487560159,1.1263440294168299e-07,340,0.0,-3.1438634253164603e-06,-3.452516038685883e-06,501,0.00013327601383211635,3607200
0.0,2.847677469813446e-06,2.1972252955985443,1.4541062989285053e-07,6.263543407354788e-10,1.8370683090045942e-05,3324.47,1.771360803475758e-05,0.0,0.0,-623.5041544578188,1.4541062989285053e-07,340,0.0,-5.188851648341822e-06,-5.252107073636305e-06,502,0.00014550840213091183,3614400
0.0,2.7215026238750977e-06,2.197225308705259,9.92474498141085e-08,6.798909158556518e-10,1.6860584660572348e-05,3324.47,1.6052607732273893e-05,0.0,0.0,-1457.281049447539,9.92474498141085e-08,340,0.0,-5.339142104498216e-06,-5.09843786483359e-06,503,0.00012916985932770299,3621600
0.0,3.6301756219978785e-06,2.1972252860397257,1.0346378208846367e-07,9.413766765878343e-10,2.2456554872265078e-05,3324.55,2.1729177726046087e-05,0.0,0.0,-103.823936350169,1.0346378208846367e-07,340,0.0,-5.139621024242532e-06,-4.747986072958614e-06,504,0.00018169617488986,3628800
0.0,2.6041619922653294e-06,2.1972253207838723,1.3555256789669675e-07,7.104713136948126e-10,1.5857028222544213e-05,3324.55,1.5055948048354047e-05,0.0,0.0,-1713.9145443301038,1.3555256789669675e-07,340,0.0,-4.91396719320587e-06,-4.654124974758099e-06,505,0.00012096942258956257,3636000
0.0,3.4850395230519888e-06,2.197225285248151,1.1101162872833224e-07,7.330391973131654e-10,1.8811489064148347e-05,3324.55,1.7957923803844397e-05,0.0,0.0,-238.8861748810861,1.1101162872833224e-07,340,0.0,-2.216186667945838e-06,-2.3050581284847653e-06,506,0.0001320053578988204,3643200
0.0,3.159636594002603e-06,2.1972252938545567,5.561833522464941e-08,1.0475221769428125e-09,1.844674008941668e-05,3324.55,1.755990508691504e-05,0.0,0.0,-1295.144017252241,5.561833522464941e-08,340,0.0,-4.4078641652087675e-06,-4.152160180741481e-06,507,0.00015237796902894203,3650400
0.0,2.9293072784203943e-06,2.197225246466714,1.5600225715166122e-07,7.860616455231206e-10,1.983721043512109e-05,3324.55,1.907259052819151e-05,0.0,0.0,-270.1463091167537,1.5600225715166122e-07,340,0.0,-4.154075042044234e-06,-4.019967765393838e-06,508,0.00015047464349079515,3657600
0.0,2.88522901269555e-06,2.19722529680956,7.510753187906037e-08,8.382155689675985e-10,1.845930190859641e-05,3324.55,1.7667372408269667e-05,0.0,0.0,-1197.1298572767348,7.510753187906037e-08,340,0.0,-4.359515833247285e-06,-4.016735923705204e-06,509,0.0001395163153345688,3664800
0.0,3.425923268760736e-06,2.19722524963072,4.3453759455825e-08,1.1413217506102007e-09,2.1542425294186043e-05,3324.56,2.0760278297809152e-05,0.0,0.0,-773.7516565687454,4.3453759455825e-08,340,0.0,-3.909563321974737e-06,-3.5049133117954946e-06,510,0.0001818951092867149,3672000
0.0,3.1600194833697573e-06,2.197225269514417,7.126883509124335e-08,7.493117036036163e-10,1.6125062069451415e-05,3324.56,1.5450815535138894e-05,0.0,0.0,-1283.6946277045065,7.126883509124335e-08,340,0.0,-2.3868648224311466e-06,-2.3970840121053763e-06,511,0.00011940324241170559,3679200
0.0,3.3962950245837795e-06,2.1972252913281682,6.002237794322295e-08,8.834983800283401e-10,1.7760707699701263e-05,3324.56,1.7076052775119605e-05,0.0,0.0,-868.8549629581197,6.002237794322295e-08,340,0.0,-2.8804999241677163e-06,-2.718428838054964e-06,512,0.00013801937564431686,3686400
0.0,2.969917360980128e-06,2.1972253052393595,7.68257982806567e-08,8.131472268498954e-10,1.867051006023584e-05,3324.56,1.7986083415581876e-05,0.0,0.0,-663.335164596391,7.68257982806567e-08,340,0.0,-4.30205223095876e-06,-4.180358746353589e-06,513,0.00015099119003405265,3693600
0.0,2.8070980073967844e-06,2.1972253155392942,1.225506625192763e-07,7.849444051777097e-10,1.717288996285778e-05,3324.56,1.6374592004486807e-05,0.0,0.0,-1136.7626321140801,1.225506625192763e-07,340,0.0,-3.912759727200482e-06,-4.022387245707926e-06,514,0.00013922994595887343,3700800
0.0,3.4039922874921266e-06,2.1972252556066665,1.2882209654774502e-07,1.1157634599155384e-09,2.2500889388893073e-05,3324.58,2.1629830638310053e-05,0.0,0.0,-379.74801629155394,1.2882209654774502e-07,340,0.0,-4.333287476744359e-06,-4.203098123616535e-06,515,0.00017735219031489083,3708000
0.0,2.843752164518664e-06,2.1972253041103404,6.809676600312263e-08,7.660569356827143e-10,1.6890676821195524e-05,3324.57,1.6051045952008945e-05,0.0,0.0,-1659.5848398700718,6.809676600312263e-08,340,0.0,-4.073219411649666e-06,-3.8099752797284324e-06,516,0.00012800220505393658,3715200
0.0,3.464917335011467e-06,2.1972252919938824,7.545490915351915e-08,7.785243997851285e-10,1.7537854778554773e-05,3324.57,1.684073060563685e-05,0.0,0.0,-424.4200318187003,7.545490915351915e-08,340,0.0,-1.4849407739352183e-06,-1.4763938272522643e-06,517,0.00013167037895576932,3722400
0.0,3.00997711567419e-06,2.1972252936684895,4.74895255251016e-08,8.665577976797061e-10,1.7061899616729236e-05,3324.57,1.6271948945529856e-05,0.0,0.0,-1529.9927052228413,4.74895255251016e-08,340,0.0,-3.789609679207687e-06,-3.6479320748466784e-06,518,0.00014370325922934555,3729600
0.0,2.9174302710383677e-06,2.1972252868665643,1.082712153391233e-07,7.593905665579607e-10,1.9271867676098887e-05,3324.57,1.8481997117448852e-05,0.0,0.0,-159.63882887377883,1.082712153391233e-07,340,0.0,-4.1627809437253204e-06,-4.231070656353015e-06,519,0.00015030620509333094,3736800
0.0,2.8265639592155894e-06,2.1972253197030183,1.0643021128608444e-07,7.386902769527465e-10,1.809112601427482e-05,3324.57,1.7319074174734685e-05,0.0,0.0,-1049.0430177156015,1.0643021128608444e-07,340,0.0,-4.440960093471447e-06,-4.5120874760840505e-06,520,0.00013670516954920593,3744000
0.0,3.966048128626895e-06,2.197225200947,8.363369044983641e-08,1.4353977127072684e-09,2.5610968484508184e-05,3324.45,2.4882967290815422e-05,0.0,0.0,-486.6794076819584,8.363369044983641e-08,340,0.0,-4.9098128138318615e-06,-4.573073365765528e-06,521,0.0002057598403751044,3751200
0.0,3.1603748608420894e-06,2.1972253087241813,1.5514339337010702e-07,7.299188730045764e-10,1.6582233913403212e-05,3324.45,1.5877639141759602e-05,0.0,0.0,-1419.7971057615332,1.5514339337010702e-07,340,0.0,-3.9633616674082e-06,-4.288791117338169e-06,522,0.00013211040851127676,3758400
0.0,3.8507777674307205e-06,2.1972252980016527,5.498452276513143e-08,1.151329953572094e-09,1.973734059306696e-05,3324.45,1.9008149529790227e-05,0.0,0.0,-385.6269727307022,5.498452276513143e-08,340,0.0,-3.6727288514610864e-06,-3.937610758189943e-06,523,0.00016656961106497825,3765600
0.0,2.717096511720989e-06,2.1972253162425663,1.1518537398565285e-07,6.859164376376034e-10,1.8133739912986892e-05,3324.45,1.7355430637762546e-05,0.0,0.0,-956.9826214687029,1.1518537398565285e-07,340,0.0,-5.618983833605238e-06,-5.576129802640992e-06,524,0.00013741772481823194,3772800
0.0,2.411917895171004e-06,2.1972253114395044,1.3772626345182442e-07,5.568980539987257e-10,1.6337106859507475e-05,3324.45,1.5599686815149473e-05,0.0,0.0,-965.7179687578905,1.3772626345182442e-07,340,0.0,-5.2386328544089035e-06,-5.060817383989183e-06,525,0.00012736938454504412,3780000
0.0,3.365945865883939e-06,2.197225243837115,1.1080614970760848e-07,9.708372536198922e-10,2.12245279224243e-05,3324.45,2.0519693049526915e-05,0.0,0.0,-316.3870963013487,1.1080614970760848e-07,340,0.0,-4.959784219263936e-06,-4.93987005576119e-06,526,0.00017447803677946372,3787200
0.0,2.5799941226637722e-06,2.1972252377631167,1.1393763611569673e-07,6.716525822605063e-10,1.5118213971826812e-05,3324.46,1.4486417872368354e-05,0.0,0.0,-1877.1594869519795,1.1393763611569673e-07,340,0.0,-5.420210865393543e-06,-5.003293541775862e-06,527,0.00011615681575668599,3794400
0.0,3.533714854177881e-06,2.1972253066869007,1.0137030464934818e-07,8.656990794891577e-10,1.8670673372863222e-05,3324.46,1.7949455226458614e-05,0.0,0.0,-540.8440111247099,1.0137030464934818e-07,340,0.0,-3.1325884135085934e-06,-2.8201821885943138e-06,528,0.00014014460289458281,3801600
0.0,3.037639468550031e-06,2.1972252806942296,1.1377500760741172e-07,7.857686048241368e-10,1.8069163140901327e-05,3324.46,1.7297737229141985e-05,0.0,0.0,-1364.2005059905782,1.1377500760741172e-07,340,0.0,-4.135135343753074e-06,-4.31150112331636e-06,529,0.00014466639181243466,3808800
0.0,3.1601893979479355e-06,2.197225291293765,9.998612862197393e-08,7.459525049468524e-10,2.0582438696644282e-05,3324.46,1.983737246865487e-05,0.0,0.0,-77.05908112405153,9.998612862197393e-08,340,0.0,-4.672896783765874e-06,-4.454236709754151e-06,530,0.00016189363108457688,3816000
0.0,2.5741242627484067e-06,2.197225314634187,9.768123915609935e-08,5.659651003531684e-10,1.6702292172767622e-05,3324.46,1.5989619387405144e-05,0.0,0.0,-1271.174521640394,9.768123915609935e-08,340,0.0,-4.100900903914106e-06,-3.924717008457657e-06,531,0.00013057419613551278,3823200
0.0,3.442482801949372e-06,2.197225245760862,1.876991605751311e-07,1.0821274592720444e-09,2.2125975842098526e-05,3324.52,2.1455152908280158e-05,0.0,0.0,-473.6193286727741,1.876991605751311e-07,340,0.0,-4.327736178256743e-06,-4.753934153575564e-06,532,0.0001786169766168383,3830400
0.0,2.679312377127112e-06,2.197225325031886,7.122801663455696e-08,6.459984787582797e-10,1.5875680754459513e-05,3324.52,1.5147010281228154e-05,0.0,0.0,-1670.6904690313718,7.122801663455696e-08,340,0.0,-4.84927519496956e-06,-4.97345067457678e-06,533,0.0001233433441362985,3837600
0.0,3.6017620514612218e-06,2.197225327406611,8.57701662281738e-08,8.514862005796286e-10,1.6425293508003237e-05,3324.52,1.5806760572714632e-05,0.0,0.0,-457.5316597213947,8.57701662281738e-08,340,0.0,-3.7352007230169453e-06,-3.848815918863155e-06,534,0.00013266905430125715,3844800
0.0,3.12950233747889e-06,2.1972253056304165,8.840189529220032e-08,6.743757159536418e-10,1.8582308074263846e-05,3324.52,1.787959384469432e-05,0.0,0.0,-953.6080230375761,8.840189529220032e-08,340,0.0,-5.226593839169887e-06,-5.3665473054358156e-06,535,0.0001536770035697596,3852000
0.0,3.0039570361701917e-06,2.1972252364480314,1.7878652214838848e-07,7.71444559903476e-10,1.8894858182536592e-05,3324.52,1.808716205352714e-05,0.0,0.0,-791.1949275181975,1.7878652214838848e-07,340,0.0,-5.24246437953519e-06,-5.023353551412886e-06,536,0.00014913573902981895,3859200
0.0,3.3105257165827998e-06,2.197225267868193,8.035974836561568e-08,8.898526012804391e-10,2.1073188578805423e-05,3324.52,2.0224016702440447e-05,0.0,0.0,-381.296669549387,8.035974836561568e-08,340,0.0,-4.3221296398602705e-06,-4.557048807725703e-06,537,0.0001729203435151764,3866400
