policy_entropy,P01:episode_rewards,frames,P09:episode_rewards,PMM:episode_rewards,clip_fraction,value_loss,fps,episode_length,advantage_norm,explained_variance,grad_norm,approx_kl_divergence,epoch_idx,policy_loss
1.707045341283083,50.0,2426880,500.0,220.75,0.242626953125,0.01006200692954735,233,356.86,15.968717634677887,1.30385160446167e-08,0.05264329002499919,0.002011324606331755,237,-0.0013665528582350816
1.6293519981205464,25.0,2437120,500.0,200.75,0.195166015625,0.009435892002875335,233,345.06,15.968717765808105,-1.1175870895385742e-08,0.05301388412234649,0.0018446645313701993,238,-0.0010572867882729041
1.5707790732383728,25.0,2447360,500.0,204.75,0.2460205078125,0.009506095825781814,233,346.8,15.968717831373215,7.82310962677002e-09,0.05281239682515426,0.0022382875642279034,239,-0.0013069820193777558
1.5357665039598942,25.0,2457600,525.0,215.0,0.19677734375,0.012516092642908917,233,349.68,15.968717730045318,-1.564621925354004e-08,0.04959327191598866,0.0016702475506463089,240,-0.0007469453845260432
1.5082286037504673,47.50000000000001,2467840,550.0,247.25,0.158447265625,0.010458554411889054,233,367.5,15.968717622756959,3.7252902984619143e-10,0.047570919147473356,0.001546931948433894,241,-0.0006498044735053554
1.4524668641388416,50.0,2478080,525.0,222.5,0.1900634765625,0.008296383937704377,233,361.13,15.968717658519745,-1.3411045074462891e-08,0.04771094536839943,0.0018715101146426604,242,-0.0013296332057507244
1.3231463424861432,25.0,2488320,525.0,205.5,0.1551513671875,0.006447488824505854,233,359.69,15.96871746778488,7.078051567077636e-09,0.03638572693292573,0.002126367012564856,243,-0.0007187296636402607
1.4888012275099753,25.0,2498560,525.0,174.5,0.263037109375,0.007878492926215586,233,348.42,15.968717414140702,-1.2293457984924316e-08,0.0505099343350766,0.0021638488277915258,244,-0.0013855614583007992
1.554623930156231,25.0,2508800,380.00000000000045,147.25,0.24921875,0.0072491509012252205,233,343.16,15.968714970350266,-7.82310962677002e-09,0.051182700359448455,0.002926171133435673,245,-0.0007198191095085349
1.606448056548834,25.0,2519040,427.5000000000002,166.5,0.267138671875,0.009525982901686802,233,346.72,15.968717569112778,4.8428773880004884e-09,0.0499933759975925,0.002584170279845921,246,-0.001066251595511858
1.6267337590456008,25.0,2529280,402.5000000000002,161.0,0.221240234375,0.008340732439819476,233,346.35,15.96871725320816,2.2351741790771484e-09,0.04827423018897446,0.0021217582369331468,247,-0.0011209825162950438
1.5700934372842312,25.0,2539520,450.0,181.25,0.24326171875,0.010023235506378115,233,348.13,15.96871777176857,-1.564621925354004e-08,0.04808005787915533,0.0023504633133825336,248,-0.0013251997788756853
1.5462551437318326,25.0,2549760,500.0,194.5,0.201806640625,0.010699952994036721,233,348.32,15.968717730045318,1.862645149230957e-08,0.045497708965647074,0.0019529570382587735,249,-0.0013715661807509605
1.5852455362677573,47.50000000000001,2560000,525.0,209.25,0.1865966796875,0.010992023722064915,233,351.47,15.968717724084854,-1.4901161193847657e-09,0.048333498078020426,0.0017200142004185181,250,-0.0010248834216326941
1.5385143138468265,50.0,2570240,525.0,207.25,0.163671875,0.008899800623748889,233,356.39,15.968717420101166,-3.7252902984619143e-10,0.0459590492576166,0.0018558016180776349,251,-0.0009669148226748803
1.5441031068563462,50.0,2580480,427.5000000000002,192.0,0.269873046875,0.008110968850860444,233,355.11,15.968717294931412,-6.7055225372314455e-09,0.04932398981084138,0.0024948468764677046,252,-0.0012028992485284106
1.5717950649559498,25.0,2590720,327.5000000000002,171.0,0.1820556640625,0.008623302093474195,233,356.76,15.968717789649963,-1.0430812835693359e-08,0.044643100435000915,0.0018220758999433428,253,-0.0010001528451539343
1.5424775905907153,25.0,2600960,280.00000000000045,161.25,0.25498046875,0.007811802161631931,233,359.82,15.968717473745347,3.725290298461914e-09,0.045820971358467494,0.0023962822036651234,254,-0.001484736527345376
1.518722488731146,25.0,2611200,275.0,150.0,0.2115966796875,0.007212946381878282,233,360.14,15.968717271089554,3.3527612686157227e-09,0.04630529227842871,0.0020022397117628542,255,-0.0007115991400496568
1.5967099845409394,25.0,2621440,275.0,150.0,0.2454345703125,0.009245344662508615,233,356.91,15.968717569112778,2.9802322387695314e-09,0.051892757044287266,0.0019607610811874566,256,-0.0013585219923697878
1.6318754993379117,25.0,2631680,355.00000000000045,175.0,0.2380126953125,0.008449947144072212,233,358.67,15.96871749162674,-7.078051567077636e-09,0.05037921298502825,0.002052117576522505,257,-0.001363871991270571
1.6126461297273635,25.0,2641920,355.00000000000045,176.5,0.2483154296875,0.010071912322746356,233,352.75,15.968717640638351,-8.940696716308593e-09,0.050857777756887934,0.0022209093908656997,258,-0.0014101359782216604
1.4724276334047317,50.0,2652160,350.0,179.5,0.2055419921875,0.007361131387915521,233,355.24,15.968717604875565,1.4901161193847657e-09,0.04510959664852207,0.0017538176531161297,259,-0.0010047873292933218
1.4799668125808239,50.0,2662400,275.0,167.75,0.190380859375,0.009325543733211816,233,361.87,15.96871758699417,0.0,0.04907727881410394,0.0019074054423299457,260,-0.0007417330001771915
1.4822494238615036,75.0,2672640,275.0,172.75,0.2169921875,0.010358843830817931,233,365.4,15.968717658519745,1.4156103134155273e-08,0.04878595251888362,0.0018218984948248362,261,-0.0008782672481174814
1.5203903079032899,75.0,2682880,277.5000000000002,185.25,0.2120849609375,0.009018562991695945,233,372.29,15.968717700242996,-6.7055225372314455e-09,0.05069179965952737,0.0017633257906027211,262,-0.0008369544553715969
1.5200193218886853,50.0,2693120,275.0,172.5,0.2525390625,0.007710745913391293,233,363.59,15.968717259168624,-1.0430812835693359e-08,0.04825907493921995,0.0023639033082645255,263,-0.0008223962719057454
1.5727576173841953,50.0,2703360,227.5000000000002,149.5,0.27099609375,0.00753091460937867,233,351.49,15.968717527389526,-1.4156103134155273e-08,0.05258454268017174,0.0021791713758830154,264,-0.0012302359686145793
1.5617352105677127,47.50000000000001,2713600,225.0,143.0,0.2146240234375,0.008734466229088866,233,345.34,15.968717783689499,1.862645149230957e-09,0.04995460718583039,0.001867504816885912,265,-0.001101452847433393
1.6206706635653974,50.0,2723840,225.0,144.75,0.2103759765625,0.0093532819038046,233,341.4,15.968714439868927,-2.2351741790771484e-09,0.05085544482094645,0.001960918081891805,266,-0.0008058830371737713
1.6456251710653305,50.0,2734080,300.0,169.75,0.192041015625,0.011280694417655468,233,351.89,15.968717807531357,8.940696716308593e-09,0.05263070195229287,0.0017229877864906485,267,-0.0004271967838576529
1.6390327759087087,50.0,2744320,300.0,182.5,0.2594482421875,0.009097704709802201,233,351.18,15.968717592954636,1.6763806343078613e-08,0.05260080679612152,0.002116900679072842,268,-0.0012347678697551602
1.6247936114668846,50.0,2754560,277.5000000000002,186.25,0.203271484375,0.010662482347106561,233,349.01,15.968717926740647,1.862645149230957e-09,0.055552497965512405,0.0018471445847524138,269,-0.0013639092470839388
1.6495735973119736,50.0,2764800,250.0,158.75,0.234423828125,0.008452475974445406,233,336.31,15.968717694282532,7.450580596923829e-10,0.05062801921433667,0.002034984816953056,270,-0.000959384232191951
1.6724086955189705,50.0,2775040,250.0,141.5,0.2672607421875,0.0075317463604847035,233,330.92,15.968717336654663,2.2724270820617674e-08,0.04948448609410341,0.002142293727820288,271,-0.0012982840402401053
1.684519923478365,25.0,2785280,252.50000000000023,137.75,0.266455078125,0.007055941977250768,233,327.67,15.968717390298844,1.0058283805847169e-08,0.050693006237816716,0.0022137869789673912,272,-0.0008525969795300625
1.6045541301369668,0.0,2795520,227.5000000000002,116.75,0.3034423828125,0.0059563104684684735,233,318.06,15.968715345859527,-5.587935447692871e-09,0.05121517316894628,0.002341980898648899,273,-0.001703975023701787
1.5960305377840995,0.0,2805760,202.50000000000023,110.0,0.23408203125,0.00661999398316766,233,314.47,15.968717259168624,1.4901161193847656e-08,0.04829097256324229,0.0019083925532498824,274,-0.0011534435931025654
1.6303567975759505,22.500000000000007,2816000,200.0,107.0,0.2131103515625,0.009364268804711173,233,317.37,15.968717730045318,8.195638656616212e-09,0.052967414763584596,0.0018704607386411,275,-0.001361412015830865
1.5606957353651523,22.500000000000007,2826240,252.50000000000023,113.75,0.2383056640625,0.005899389283513301,233,320.47,15.968717449903489,7.078051567077636e-09,0.047344309443694194,0.0018878289470308119,276,-0.0012571208326335181
1.5698421806097032,0.0,2836480,227.5000000000002,100.25,0.2988037109375,0.0039963012998612156,233,316.57,15.968715858459472,1.862645149230957e-09,0.043648915077609096,0.0025985540170950115,277,-0.0014271242005634121
1.574738786369562,0.0,2846720,175.0,81.0,0.2150390625,0.005497374075013539,233,306.08,15.968709856271744,1.1175870895385742e-09,0.046021020453554475,0.0019462562655348848,278,-0.0007595612660225015
1.6211250245571136,0.0,2856960,175.0,71.75,0.2502685546875,0.006086876177869271,233,304.47,15.968716722726821,7.450580596923829e-10,0.04839760269568012,0.0022086393304675766,279,-0.0010368715709773823
1.5562815599143505,0.0,2867200,175.0,69.0,0.280419921875,0.003243242580438732,233,302.52,15.968711709976196,-2.9802322387695314e-09,0.04208874617324346,0.0027337083731879376,280,-0.0012682562568443246
1.459499403089285,0.0,2877440,150.0,54.25,0.218408203125,0.0029873813963803286,233,300.31,15.9687120616436,1.862645149230957e-09,0.03797650061182252,0.0019997714629482743,281,-0.0008444475097348914
1.5334209010004998,0.0,2887680,100.0,43.5,0.244287109375,0.00416843619550491,233,298.09,15.968716615438462,7.450580596923828e-09,0.04493865158591366,0.0021505585451791374,282,-0.0006776468144380488
1.6168637454509736,0.0,2897920,150.0,55.75,0.2703857421875,0.006158772567073356,233,303.41,15.968712574243545,-9.685754776000977e-09,0.048197714350261,0.0024473044407727685,283,-0.0010850988532183693
1.6131116926670075,0.0,2908160,175.0,83.25,0.1850341796875,0.0067759589402157875,233,310.9,15.968717592954636,-1.862645149230957e-09,0.047117697446836845,0.0015466169768615146,284,-0.0005693756880646106
1.4632189325988292,0.0,2918400,250.0,103.25,0.2060302734375,0.0064582756254708325,233,322.0,15.968717193603515,-2.9802322387695314e-09,0.047114819502255774,0.0017104234752082447,285,-0.0009263360552722588
1.4414540961384774,0.0,2928640,300.0,129.5,0.1784423828125,0.008294531312367326,233,329.03,15.968717676401138,2.6077032089233397e-09,0.047551351174443604,0.0014715413689032175,286,-0.0004024306355859153
1.4963776849210262,0.0,2938880,300.0,141.0,0.2157470703125,0.009208069782289385,233,332.71,15.96871793270111,-1.4528632164001465e-08,0.05041624609988452,0.001778941812267476,287,-0.0008766873186687007
1.5107491709291936,0.0,2949120,252.50000000000023,143.75,0.2336669921875,0.007498799950394641,233,331.0,15.968717509508133,-3.5017728805541994e-08,0.050495593121681524,0.0019905725973330844,288,-0.0009127758969043498
1.5494093045592308,25.0,2959360,250.0,138.5,0.2299560546875,0.00793267266424209,233,328.84,15.968717443943024,2.6077032089233397e-09,0.05017384576715929,0.0018917111850214497,289,-0.0008375893074116902
1.5766052544116973,25.0,2969600,250.0,136.75,0.2680419921875,0.009492748266347916,233,324.12,15.968717950582505,6.7055225372314455e-09,0.053291110362348924,0.0020801207576596425,290,-0.0014310783928522142
1.5531614944338799,47.50000000000001,2979840,402.5000000000002,167.25,0.2356201171875,0.011755513765092474,233,328.3,15.968717843294144,4.8428773880004884e-09,0.05190763307321576,0.0016818391141327992,291,-0.0014032591661816696
1.5326449520885945,72.50000000000001,2990080,455.0000000000004,209.75,0.2208984375,0.01217016313567001,233,344.39,15.96871770620346,-1.4528632164001465e-08,0.05527900765008907,0.0016982353813148165,292,-0.0009661358017183375
1.5200178407132625,75.0,3000320,380.00000000000045,214.25,0.19609375,0.012380004127044231,233,348.0,15.96871777176857,-7.078051567077636e-09,0.055669905020036006,0.0014959499757537741,293,-0.0013161343871615828
1.5396304465830326,75.0,3010560,375.0,228.25,0.2091552734375,0.011224871575905127,233,354.81,15.96871789097786,-3.2782554626464846e-08,0.05078986018330761,0.0017251506252478066,294,-0.0008478862997435499
1.6139896474778652,75.0,3020800,325.0,214.25,0.2177978515625,0.013312545942608268,233,345.59,15.96871775984764,7.82310962677002e-09,0.05547247949615276,0.0018314154587301345,295,-0.001017255802435102
1.634979496151209,75.0,3031040,400.0,227.0,0.19052734375,0.011358778725480079,233,346.43,15.968717736005782,-2.6077032089233397e-09,0.054615759509637506,0.00163945973035311,296,-0.0008458564938337076
1.6509584836661815,50.0,3041280,400.0,214.0,0.208154296875,0.011391905409982427,234,341.83,15.968717831373215,-3.725290298461914e-09,0.05507254156115291,0.0018839517087315017,297,-0.00067813958885381
1.6587269552052022,50.0,3051520,400.0,203.25,0.2053466796875,0.010898598282801686,233,334.0,15.968717640638351,6.332993507385254e-09,0.05278896358030109,0.0015922163583127259,298,-0.0010756601721368497
1.658322623372078,50.0,3061760,352.5000000000002,194.75,0.20029296875,0.010688944318098947,233,335.45,15.968717741966248,-7.82310962677002e-09,0.05114422697926022,0.0017201111787173318,299,-0.0008668061062053311
1.6594057127833366,50.0,3072000,325.0,181.75,0.2836181640625,0.009745990624651313,234,339.46,15.968717855215072,-1.30385160446167e-08,0.051629113774442216,0.0022754494750017785,300,-0.0011019680216122652
1.672730889171362,47.50000000000001,3082240,375.0,176.0,0.254541015625,0.006939180183445614,234,339.78,15.968717473745347,-9.685754776000977e-09,0.0519005837993677,0.002168302030219138,301,-0.0008076591355347773
1.651074755191803,25.0,3092480,275.0,150.5,0.2436767578125,0.009112712328533234,234,331.91,15.968717443943024,1.0058283805847169e-08,0.05257655173152781,0.0017710689878867925,302,-0.0009551211085636168
1.598061092942953,25.0,3102720,277.5000000000002,160.0,0.279150390625,0.010193092519330094,234,336.44,15.968717694282532,-8.940696716308593e-09,0.052740325731271055,0.0020214155693906834,303,-0.0014246387694583974
1.585475542396307,25.0,3112960,380.00000000000045,188.5,0.196533203125,0.012679536623181775,234,340.39,15.96871793270111,-7.078051567077636e-09,0.053841446857515865,0.0014539638142991862,304,-0.0011775999948440586
1.6516100279986858,50.0,3123200,477.5000000000002,211.25,0.2490478515625,0.010604857420548796,234,346.84,15.968717569112778,1.1920928955078126e-08,0.05337541115154595,0.0018012548898866498,305,-0.0009922355813614559
1.687509885430336,50.0,3133440,505.00000000000045,222.5,0.2085693359375,0.01097756235540146,234,349.71,15.968717801570893,-1.0430812835693359e-08,0.05306184747420663,0.001752983974580502,306,-0.001171338617859874
1.713811981678009,50.0,3143680,477.5000000000002,211.0,0.242138671875,0.011061332971439696,234,340.83,15.968717670440673,5.960464477539063e-09,0.053699739993022653,0.001835592816269127,307,-0.0008318890832015313
1.7216214045882225,50.0,3153920,502.5000000000002,222.75,0.2092529296875,0.012203612328721646,234,340.82,15.968717002868653,-1.4901161193847657e-09,0.054016449814434764,0.0017440696268522515,308,-0.001013205133494921
1.7300026014447212,25.0,3164160,525.0,219.75,0.2191650390625,0.010005725031987822,234,343.76,15.968717938661575,-1.7508864402770997e-08,0.05335775756768918,0.00159644124978513,309,-0.000963174300341052
1.7061736427247525,50.0,3174400,475.0,210.0,0.2468994140625,0.01090918651461834,234,343.2,15.968717807531357,-8.940696716308593e-09,0.053726114416605165,0.00180084878925868,310,-0.0011722554158041022
1.6655296042561532,50.0,3184640,377.5000000000002,183.5,0.2583740234375,0.00934711827103456,234,337.46,15.968717676401138,-3.725290298461914e-09,0.05488021685534389,0.0018541447886605057,311,-0.0012297135894186796
1.6497549802064895,50.0,3194880,277.5000000000002,175.0,0.208544921875,0.011602606228552758,234,331.83,15.968717777729035,2.2351741790771484e-09,0.05488511030939776,0.0015857586564379743,312,-0.0007672837571590207
1.662889900803566,50.0,3205120,275.0,166.5,0.24052734375,0.009905137840905808,234,328.72,15.96871783733368,-1.7136335372924803e-08,0.05479359319308232,0.0017698669379427657,313,-0.0009119217513216427
1.705935288965702,47.50000000000001,3215360,275.0,173.0,0.274169921875,0.010363825080094102,234,330.26,15.968717724084854,-1.7136335372924803e-08,0.05463706337742589,0.0018096298158468472,314,-0.001595387581619434
1.7324359372258187,47.50000000000001,3225600,305.00000000000045,183.5,0.2517333984375,0.01035932834183768,234,330.27,15.968717694282532,-4.470348358154297e-09,0.05377914520620405,0.0019789704376250937,315,-0.0013854549797542859
1.751813168823719,50.0,3235840,477.5000000000002,201.0,0.23388671875,0.010090620670416684,234,336.31,15.968717610836029,-1.862645149230957e-09,0.05414487982963219,0.0016324746051232352,316,-0.0011646183280390686
1.752098622918129,25.0,3246080,477.5000000000002,194.25,0.271240234375,0.010373487461629338,234,335.72,15.968717324733735,-1.0058283805847169e-08,0.05210055183834209,0.0019500775489518674,317,-0.0014027774610440246
1.689173623174429,50.0,3256320,407.5000000000006,191.5,0.2705322265625,0.012171055601902481,234,336.75,15.968717449903489,3.7252902984619143e-10,0.053062868748977546,0.002100175573116303,318,-0.001701059796323534
1.692016650736332,50.0,3266560,375.0,212.5,0.177978515625,0.01309308997260814,234,343.34,15.968718057870865,-3.7252902984619143e-10,0.05412455020466032,0.001261224211452827,319,-0.0008071770145761548
1.7018073081970215,50.0,3276800,502.5000000000002,225.5,0.19833984375,0.011874778847413836,234,346.74,15.968717730045318,-8.940696716308593e-09,0.052159443280900185,0.0014328388471710695,320,-0.0009767021281732013
1.6658283799886704,100.0,3287040,552.5000000000002,251.0,0.1883056640625,0.014717100924463012,234,352.8,15.968717736005782,-1.4156103134155273e-08,0.06024340271075622,0.0013283535029671612,321,-0.0007093798692949349
1.6589004792273045,100.0,3297280,527.5000000000002,236.0,0.2116455078125,0.010917793815315236,234,346.12,15.968717861175538,5.960464477539063e-09,0.05358840533541448,0.001561236426226742,322,-0.0011676806090690662
1.6525091379880905,97.5,3307520,380.00000000000045,225.5,0.3059814453125,0.01233395557028416,234,340.58,15.96871793270111,1.5273690223693846e-08,0.059632828057520536,0.0022524692567344575,323,-0.0015824508398509351
1.6419638581573963,72.50000000000001,3317760,377.5000000000002,218.5,0.198388671875,0.012558292475296185,234,337.24,15.968717896938324,-1.862645149230957e-09,0.052380937522052286,0.0015099799626113962,324,-0.0007823296531569212
1.6433642514050006,100.0,3328000,377.5000000000002,226.75,0.2034912109375,0.014080699782061857,234,342.01,15.968717885017394,-2.6077032089233397e-09,0.05763419993973805,0.0013611350728751858,325,-0.0007948222584673204
1.6219041809439658,100.0,3338240,350.0,232.25,0.207275390625,0.01493638636165997,234,343.92,15.968717789649963,2.3096799850463868e-08,0.056231117524359164,0.0015013148570517387,326,-0.0013179016888898332
1.6731999091804028,125.0,3348480,377.5000000000002,249.25,0.189208984375,0.015293134898820426,234,344.34,15.96871789097786,-1.4156103134155273e-08,0.05740884247506352,0.0013758462771761514,327,-0.0010521485080971615
1.7208369493484497,125.0,3358720,402.5000000000002,269.25,0.2005126953125,0.012689465294533875,234,354.91,15.968717861175538,-1.0058283805847169e-08,0.059056017519869754,0.0015466813357193133,328,-0.0006782175682019442
1.7412133783102035,125.0,3368960,552.5000000000002,258.75,0.19140625,0.011841962503967806,234,349.56,15.968717819452285,3.725290298461914e-09,0.05740462486113662,0.0012059496301219496,329,-0.0006773426928702974
1.750689187645912,75.0,3379200,530.0000000000005,238.0,0.2253173828125,0.010537455636949744,234,347.18,15.968717831373215,0.0,0.05420990275000502,0.0015442954074160297,330,-0.0011315150124573848
1.734824700653553,50.0,3389440,500.0,198.25,0.224658203125,0.008668420018875623,234,336.91,15.968717813491821,1.4901161193847656e-08,0.053326144311598045,0.0016425857848844315,331,-0.0006306039256742224
1.7140364065766334,25.0,3399680,405.00000000000045,172.25,0.27138671875,0.008308766750269569,234,336.25,15.968717849254608,-4.097819328308106e-09,0.05202541741777493,0.002079585551965124,332,-0.0011500794367748312
1.7129363685846328,25.0,3409920,325.0,140.75,0.208837890625,0.007497148697586909,234,331.73,15.968716412782669,-3.725290298461914e-09,0.05263468098408737,0.0015698599003485469,333,-0.0005634448585624341
1.718376736342907,0.0,3420160,227.5000000000002,120.0,0.31875,0.005952188316678075,234,329.1,15.968717712163926,-1.7136335372924803e-08,0.04968671405826543,0.0020756707442160403,334,-0.0015962241177476244
1.7005944840610028,0.0,3430400,255.00000000000043,114.25,0.2243408203125,0.00637830732804332,234,321.8,15.968717217445374,1.3411045074462891e-08,0.04958642508917321,0.001573400099164246,335,-0.0006466301987529732
1.7345122411847114,0.0,3440640,252.50000000000023,116.5,0.260693359375,0.006753979787390563,234,322.52,15.968717658519745,7.078051567077636e-09,0.05257068444618159,0.0017004950807574914,336,-0.0007189978758106008
1.74711300060153,0.0,3450880,277.5000000000002,122.5,0.2590087890625,0.007003788698784774,234,320.41,15.968717414140702,7.82310962677002e-09,0.051738653310394254,0.0017948973413808745,337,-0.0009696795481431763
1.683884037286043,0.0,3461120,275.0,125.25,0.213232421875,0.00697618052818143,234,323.55,15.968717056512833,2.8312206268310546e-08,0.05084530565841107,0.0016795407556571718,338,-0.0008830461036268388
1.662206694483757,0.0,3471360,277.5000000000002,123.25,0.230126953125,0.007621609119087225,234,322.92,15.968717348575591,2.2351741790771484e-08,0.04950359105096536,0.0015029210308966866,339,-0.0009452408288780134
1.7075147338211536,25.0,3481600,280.00000000000045,122.75,0.2692138671875,0.006259472781175645,234,324.22,15.96871726512909,5.215406417846679e-09,0.04811379743658514,0.0018100773482160547,340,-0.00125495348329423
1.7169075600802899,25.0,3491840,225.0,120.5,0.2514892578125,0.007220345962923602,234,324.88,15.968717622756959,-1.1920928955078126e-08,0.05316117524756033,0.001696262412457372,341,-0.0010682404565159232
1.6881298698484897,0.0,3502080,225.0,110.75,0.293212890625,0.005422685462735899,234,323.61,15.968713366985321,-2.384185791015625e-08,0.051787686230430376,0.002090060563091356,342,-0.0010330951918149367
1.7462624050676823,0.0,3512320,200.0,87.0,0.27529296875,0.004770686922684319,234,315.72,15.968697261810302,4.097819328308106e-09,0.048116228326553115,0.0021695239282280452,343,-0.00089431147207506
1.7504747733473778,0.0,3522560,200.0,84.75,0.3200439453125,0.007272708153141139,234,314.27,15.968717408180236,7.82310962677002e-09,0.0542962949674603,0.002078875985318973,344,-0.0014252589655370685
1.739413207769394,0.0,3532800,155.00000000000043,81.0,0.3497802734375,0.004128567924632875,234,310.37,15.96870709657669,4.470348358154297e-09,0.05009054205003739,0.002462849044968607,345,-0.0011489802849609988
1.7052914105355739,0.0,3543040,127.50000000000021,77.5,0.2716552734375,0.004294757922954773,234,306.95,15.968715941905975,-7.450580596923828e-09,0.04805620635673461,0.00169425686951854,346,-0.0012935059865412768
1.7142258413136005,0.0,3553280,125.0,64.0,0.323583984375,0.004653877710597954,234,299.17,15.968714529275895,7.450580596923829e-10,0.04960745939418578,0.0022606974704103776,347,-0.000813048147392692
1.6948216259479523,0.0,3563520,125.0,59.75,0.308642578125,0.00297722516350305,234,298.46,15.968709343671799,-1.7136335372924803e-08,0.04545253357924832,0.002333039235134038,348,-0.0008853638551954646
1.6864538326859475,0.0,3573760,102.50000000000021,55.0,0.335498046875,0.004211211713936791,234,296.1,15.968711680173874,-9.685754776000977e-09,0.04821568115067649,0.002286863712770071,349,-0.001109668345452519
1.7163966953754426,0.0,3584000,125.0,54.25,0.27275390625,0.005332272368417534,234,295.49,15.968711811304093,7.450580596923829e-10,0.051117838654768,0.0018865164913250965,350,-0.0007298923994312645
1.7297022841870784,0.0,3594240,152.50000000000023,75.75,0.2557861328125,0.0062444390427117465,234,301.98,15.968717443943024,-4.097819328308106e-09,0.04955853082050239,0.0017548693450805785,351,-0.0009252987874788232
1.6657858662307263,0.0,3604480,175.0,80.5,0.2881103515625,0.00438027776663148,234,303.41,15.968717050552367,-1.7136335372924803e-08,0.046753918124147,0.0019209904423007629,352,-0.0011828827606223057
1.6000930391252042,0.0,3614720,150.0,69.0,0.2888916015625,0.003809076483787521,234,297.08,15.968711054325103,7.078051567077636e-09,0.043906692018777706,0.00216667119280487,353,-0.0009033620099216932
1.5976305559277535,0.0,3624960,150.0,57.75,0.25849609375,0.004178890815595082,234,293.9,15.968714487552642,-1.1175870895385742e-08,0.045438018119747854,0.0018294233018309569,354,-0.0008583236995036714
1.6040263958275318,0.0,3635200,150.0,56.5,0.3057861328125,0.0040079008653883365,234,292.15,15.968699181079865,2.384185791015625e-08,0.043246374702744575,0.0021050662261927755,355,-0.0009722681730636396
1.6093308314681054,0.0,3645440,127.50000000000021,61.25,0.29443359375,0.0042930511789244456,234,295.31,15.968707811832427,4.8428773880004884e-09,0.044523380304670526,0.002194968571740219,356,-0.0006816504203015939
1.6421592704951764,0.0,3655680,150.0,64.75,0.2615966796875,0.0041124509024006,234,294.41,15.968675136566162,-3.7252902984619143e-10,0.045000969025614304,0.0021838752254893733,357,-0.0010012705191911665
1.5837861143052578,0.0,3665920,150.0,68.75,0.232958984375,0.004217851971333175,234,295.97,15.968705350160599,-2.2351741790771484e-09,0.04486752167506849,0.0017038569591022678,358,-0.0007637438171514077
1.6082614287734032,0.0,3676160,127.50000000000021,57.25,0.35810546875,0.002360674977979782,234,290.7,15.968677359819413,-1.4901161193847657e-09,0.042426995051972886,0.002471891268669424,359,-0.0004799176756932866
1.7071617372334003,0.0,3686400,125.0,52.75,0.2684326171875,0.0040144820439991236,234,292.75,15.96871680021286,1.6763806343078613e-08,0.04696937552035832,0.001780064235674672,360,-0.0005003246878914069
1.732453390955925,0.0,3696640,100.0,44.0,0.302587890625,0.004007251169599257,234,292.82,15.968697047233581,-2.2351741790771484e-09,0.04867499233330567,0.0019610194635049536,361,-0.0006328685863991268
1.7687930807471275,0.0,3706880,177.50000000000023,77.75,0.2693603515625,0.008407997533504385,234,302.67,15.968717712163926,8.195638656616212e-09,0.053817382450953535,0.001796230891045525,362,-0.0007317826450162102
1.7823289647698402,22.500000000000007,3717120,302.5000000000002,116.5,0.2789306640625,0.00701023058481951,234,312.7,15.96871754527092,-8.568167686462402e-09,0.051519915689778886,0.0018238649746194825,363,-0.0008152762304234785
1.7850056640803813,25.0,3727360,332.5000000000006,141.75,0.2468017578125,0.008570186793986068,234,322.05,15.968717569112778,-7.450580596923828e-09,0.05406057924786809,0.0014639215736224286,364,-0.0008786104819591856
1.7781216830015183,25.0,3737600,360.0000000000009,148.0,0.2573974609375,0.008092419961030828,234,325.47,15.96871783733368,2.6077032089233397e-09,0.0552434649882915,0.0018997387707656798,365,-0.0006556184816872701
1.767662562429905,25.0,3747840,355.00000000000045,167.5,0.1865966796875,0.012231624078413005,234,331.84,15.96871777176857,-8.568167686462402e-09,0.056473243213019,0.0012415470968221598,366,-0.0006205515092005953
1.7731898576021194,25.0,3758080,502.5000000000002,203.5,0.20009765625,0.010468501520517749,234,341.55,15.968717616796493,-1.6391277313232423e-08,0.05529317003909382,0.001198867083121513,367,-0.0006319764248473803
1.7682681925594808,47.50000000000001,3768320,405.00000000000045,201.0,0.30703125,0.00825391175239929,234,340.62,15.968717753887177,5.587935447692871e-09,0.05295614410539838,0.0017505876434029232,368,-0.001426143472781405
1.7325183145701886,25.0,3778560,325.0,164.0,0.301416015625,0.00817554577606643,234,331.14,15.968717479705811,-1.2293457984924316e-08,0.05568973668259417,0.00190628916614628,369,-0.001004354257020168
1.706956396996975,22.500000000000007,3788800,250.0,121.5,0.3242431640625,0.006893003965888056,234,317.72,15.968717581033706,5.960464477539063e-09,0.05248957861629302,0.002104249624164822,370,-0.0011601648235227912
1.7225760735571385,22.500000000000007,3799040,225.0,110.25,0.287158203125,0.006395916849032801,234,316.71,15.96871750354767,6.332993507385254e-09,0.050236699868610915,0.0017126364448131425,371,-0.0010283143630658742
1.7132953748106956,0.0,3809280,225.0,104.75,0.29384765625,0.006443430491799518,234,317.17,15.968717604875565,8.195638656616212e-09,0.04968317394431893,0.0017370515994286962,372,-0.0014501846668281359
1.705910286307335,0.0,3819520,200.0,98.0,0.2580078125,0.0047869225681438365,234,316.4,15.968716382980347,-4.8428773880004884e-09,0.05021376852517334,0.0016682571921933231,373,-0.000783094267899287
