fps,policy_gradient_loss,advantage_norm,rollout_prob_std,epoch_idx,policy_entropy,policy_gradient_bias_correction,policy_loss,avg_q_retraced,grad_norm,P09:episode_rewards,explained_variance,P01:episode_rewards,episode_length,frames,avg_q_selected,model_prob_std,q_loss,PMM:episode_rewards
308,-5.046563303779779e-07,0.0012875794549760456,0.0038601941964527464,194,2.1966252377708124,5.452934014163024e-10,-5.041110338728381e-07,3.209619315637408e-05,3.0265555546460305e-05,0.0,-inf,0.0,3324.29,1396800,3.313077478288077e-05,0.003848427061386352,2.6106228056503912e-08,0.0
308,-7.765555409761535e-07,0.0007438565083344341,0.003840448662124958,195,2.196629709014817,-6.985024058442544e-10,-7.772540351156481e-07,1.6446481281527376e-05,1.7687695676846796e-05,0.0,-inf,0.0,3324.29,1404000,1.792622129759788e-05,0.0038337164739006393,1.1413020660046466e-08,0.0
308,-2.289358583562077e-07,0.0006807292585137651,0.0038369209313255164,196,2.1966310621348635,-1.6993593060488267e-09,-2.3063521613761426e-07,1.1714341674477163e-05,1.6773022464952153e-05,0.0,-inf,0.0,3324.29,1411200,1.1805816234982784e-05,0.003829520818978799,1.0079365479243649e-08,0.0
308,-2.3148931091404623e-07,0.0007787989439956651,0.003841778467093328,197,2.196629268366193,-2.97458675526737e-09,-2.344638940807649e-07,1.0149830003790214e-05,1.798327015592763e-05,0.0,-inf,0.0,3324.29,1418400,1.0663145848444817e-05,0.003835953141697535,1.0384223355018998e-08,0.0
308,-2.5577356522624206e-07,0.0010387344845847449,0.0038518024592416452,198,2.196622650301646,-4.068473325358994e-09,-2.5984203312088573e-07,6.2848980601351804e-06,2.4197110402081495e-05,0.0,-inf,0.0,3324.29,1425600,6.7118342620171616e-06,0.0038564118057016344,1.561749977588201e-08,0.0
308,-1.6895976623383887e-07,0.0010674973998698405,0.0038572095708875966,199,2.196620279121652,-1.988700239033517e-09,-1.7094846718407006e-07,5.017513569754179e-06,2.574739737131055e-05,0.0,-121003985129493.23,0.0,3324.29,1432800,6.687625318004538e-06,0.0038642968851383087,1.5403938710379782e-08,0.0
308,3.916066039254058e-08,0.0009360210851597992,0.003857010059904371,200,2.196619863570051,-3.6428118081255543e-09,3.551785153546162e-08,3.0550532853688897e-06,2.2446787369810154e-05,0.0,-inf,0.0,3324.17,1440000,3.2873207293444946e-06,0.0038662394211152027,1.5825425208229988e-08,0.0
308,-2.430270964584988e-07,0.000686173441664179,0.0038426698674386248,201,2.1966261083013796,-4.249577074445883e-09,-2.472766676906423e-07,6.990878200154343e-06,1.6537338443232225e-05,0.0,-inf,0.0,3324.17,1447200,6.912046086256246e-06,0.0038455952956709546,1.036252106805207e-08,0.0
308,-9.409683312921141e-08,0.000776109351301379,0.0038441061917057983,202,2.1966277618446046,-1.919585720113642e-09,-9.601642702530113e-08,4.206575208452886e-06,1.8111618496045835e-05,0.0,-inf,0.0,3324.17,1454400,4.9838919106898104e-06,0.003840972467368129,1.1378734304712756e-08,0.0
308,-1.0547046729514808e-07,0.0008476070176362819,0.0038471534715721475,203,2.1966266552228775,-1.4563815488098045e-09,-1.0692684686160478e-07,-5.796149936639181e-06,1.9438139550071517e-05,0.0,-inf,0.0,3324.17,1461600,-5.120812428250058e-06,0.003844754723573311,1.1694059339192573e-08,0.0
308,1.8427394571256198e-07,0.0008557534320147784,0.003842725341098024,204,2.1966279502394337,1.2621084230543203e-09,1.8553605974411967e-07,-1.0392629035874038e-05,1.9949304709130274e-05,0.0,-inf,0.0,3324.17,1468800,-1.049418048171687e-05,0.003840011827648918,1.2762199981564928e-08,0.0
308,3.1436766385793647e-08,0.0010838280453167011,0.0038558011320567443,205,2.1966223325426615,-2.036880067810527e-09,2.9399887335234884e-08,-1.6524672006714772e-06,2.4887232589749927e-05,0.0,-5716754031803.349,0.0,3324.36,1476000,-1.397164861330849e-06,0.003857823068457138,1.7737292567980238e-08,0.0
308,-1.2120078852162039e-07,0.0007833350618723223,0.0038473829759318786,206,2.1966230734963443,-4.222797324112592e-09,-1.2542358629154218e-07,2.200940481558779e-06,1.890529632579797e-05,0.0,-inf,0.0,3324.36,1483200,1.0333849672330763e-06,0.003855220181895198,8.501909608487785e-09,0.0
308,-6.456784497814812e-08,0.0007391673631068537,0.0038431558737201154,207,2.196626025700064,-3.3937323178681393e-09,-6.796157953130566e-08,5.377201929369888e-06,1.7273426880350023e-05,0.0,-inf,0.0,3324.36,1490400,5.575963967951004e-06,0.0038453196546939946,1.0656753890180673e-08,0.0
308,1.8776616797134015e-08,0.0007049596816616659,0.00384259647860435,208,2.1966273641655105,-8.384324611202945e-10,1.7938188257788405e-08,5.939601218591997e-06,1.6476277737613055e-05,0.0,-inf,0.0,3324.36,1497600,6.143824379598905e-06,0.0038426172785702172,9.261347292408384e-09,0.0
308,-3.632009554952452e-07,0.0010254760531755657,0.003850064761243716,209,2.1966254964139726,-3.970635669170035e-09,-3.671715972656153e-07,1.0286186427231133e-05,2.331817556068916e-05,0.0,-456983486333.1195,0.0,3324.36,1504800,9.920512242190542e-06,0.0038479185415180553,1.2562523693950774e-08,0.0
308,8.764807691764179e-09,0.0008959710942228065,0.00384692844994817,210,2.1966264256314627,-4.516319714208194e-09,4.248488491802913e-09,4.247065485648659e-06,2.0179032090904215e-05,0.0,-inf,0.0,3324.36,1512000,4.857593886513422e-06,0.003844751033540224,1.2376566080089847e-08,0.0
308,-2.3278256933763098e-07,0.0009168815800130504,0.0038512264954101132,211,2.196622906090721,-1.2477101785707884e-09,-2.340302789136884e-07,2.0370575302432745e-06,2.1237940216656772e-05,0.0,-inf,0.0,3324.31,1519200,1.5340638645752176e-06,0.003855418748636213,1.6425599375790057e-08,0.0
309,-5.7633710407015926e-08,0.000709131932306963,0.003844117726659447,212,2.196623467982761,-1.1033640632941555e-09,-5.873707389760679e-08,3.0957333048235087e-06,1.67714276059274e-05,0.0,-inf,0.0,3324.31,1526400,2.7069704715730595e-06,0.003854678207971452,8.344897306804333e-09,0.0
309,-4.3415988977771133e-07,0.0008723687748872255,0.0038486994873878923,213,2.1966215776356437,-3.1509887642420435e-09,-4.3731088256755333e-07,7.892006724931083e-06,2.1966658956260627e-05,0.0,-inf,0.0,3324.31,1533600,8.091195385063127e-06,0.003859907733060902,1.1696522427798849e-08,0.0
309,6.89390267481925e-08,0.0008878105836636214,0.0038505504017562744,214,2.1966200683419665,7.988906190268767e-10,6.973791035314033e-08,5.842711860660007e-07,2.05844241705675e-05,0.0,-inf,0.0,3324.31,1540800,1.8284818127114357e-06,0.0038652073895366536,1.2773882120653052e-08,0.0
309,-1.0543022721235369e-07,0.0008276522012182632,0.0038477399647660875,215,2.1966205505624647,-1.3353062242996808e-09,-1.0676553596040727e-07,4.932153971293384e-07,1.9317989296853437e-05,0.0,-inf,0.0,3324.31,1548000,1.7374361229868344e-08,0.0038625697460716647,1.1747985571101242e-08,0.0
309,-2.031811637381394e-07,0.0011335069909258417,0.0038618980722825865,216,2.1966160552905345,2.389702554543473e-10,-2.0294219410393516e-07,-1.475071943227331e-06,2.6256923286932417e-05,0.0,-inf,0.0,3324.36,1555200,-1.643380633280477e-07,0.003877337288657184,1.9752640949372873e-08,0.0
309,-1.5473119274425264e-07,0.0007271891428991342,0.003848063095239307,217,2.1966194598447704,-3.554694844014018e-11,-1.5476673390683462e-07,-1.231631207787282e-05,1.7650115876921708e-05,0.0,-inf,0.0,3324.35,1562400,-1.265375040870088e-05,0.0038667942598189856,1.1855456595341854e-08,0.0
309,-1.6245156736735574e-08,0.0007357858829618862,0.0038473884717785513,218,2.1966181398920286,-3.3748952889169392e-09,-1.9620059641870823e-08,4.674266717137555e-06,1.6912402222262174e-05,0.0,-inf,0.0,3324.35,1569600,4.575233770689128e-06,0.0038709105283703175,9.09760966177649e-09,0.0
309,-2.2380102074247615e-07,0.0007357782301747278,0.0038497185628311756,219,2.196619123586271,-5.6592262785704234e-11,-2.2385761602120425e-07,-1.8001320399034758e-06,1.9111116046392382e-05,0.0,-inf,0.0,3324.35,1576800,-8.621906393955967e-07,0.0038683457446848806,1.1960283871685213e-08,0.0
309,1.6091942037117887e-07,0.000919115901200453,0.003854395905297087,220,2.196618486226551,2.274851223443225e-10,1.611469038996306e-07,-2.593854768005171e-06,2.005423380588474e-05,0.0,-inf,0.0,3324.35,1584000,-3.333977143614313e-06,0.0038704442100632665,1.1845537867555755e-08,0.0
309,3.03191061746105e-07,0.0008331901386865888,0.0038507310312126558,221,2.1966175785533384,-1.4744157528595333e-10,3.0304362186465525e-07,-6.430820317173097e-06,1.9116110548309013e-05,0.0,-inf,0.0,3324.35,1591200,-5.800777126665611e-06,0.003873480571544347,1.0749497352688724e-08,0.0
309,3.568182970533787e-07,0.0009199991334082284,0.0038565493449993758,222,2.1966147685713238,-2.1270843072995932e-09,3.5469121286424075e-07,-2.5047037854403154e-05,2.106183393181365e-05,0.0,-inf,0.0,3324.42,1598400,-2.3879681747933497e-05,0.003881631561255615,1.3709793549821153e-08,0.0
309,4.931797928209833e-07,0.0006892620604080205,0.0038463987194977344,223,2.1966211121895958,-3.1158386242156697e-09,4.900639515621863e-07,-1.6670763836286605e-05,1.626581257609919e-05,0.0,-inf,0.0,3324.42,1605600,-1.674978603555174e-05,0.003861987572200301,8.455416183127184e-09,0.0
309,4.937448909994635e-07,0.0007174854574382892,0.0038466920864228754,224,2.1966228075538363,-4.294962108148146e-10,4.933153965144776e-07,-2.054712340496836e-05,1.7748466133358597e-05,0.0,-inf,0.0,3324.42,1612800,-1.9436930900170294e-05,0.00385600604515131,1.0822957470257196e-08,0.0
309,1.6979127626830476e-07,0.0009450656895373976,0.0038535741217330926,225,2.1966183860245203,-2.108932616299447e-09,1.676823424928962e-07,-2.1683380120506742e-05,2.1857803746805356e-05,0.0,-inf,0.0,3324.42,1620000,-2.169922352688476e-05,0.0038705373585541983,1.4267999936036465e-08,0.0
309,4.901871769679344e-07,0.0007605918646805871,0.0038522762802250094,226,2.1966161408024143,-9.125968325357596e-10,4.892745762304312e-07,-1.1024591064894175e-05,1.702306818486034e-05,0.0,-inf,0.0,3324.42,1627200,-1.2039112146676151e-05,0.003877217295802924,9.982316523687613e-09,0.0
309,-6.547038818804545e-08,0.0012034840129453142,0.0038748308698888178,227,2.1966076338322704,-1.296406226489229e-09,-6.676680008802136e-08,-7.715374210661195e-06,2.6713734367598365e-05,0.0,-354372282695.4884,0.0,3324.34,1634400,-8.36541506709642e-06,0.0039045180284527138,1.9889910518823518e-08,0.0
309,9.95889332732373e-08,0.0007179636321961994,0.0038505963717677225,228,2.1966137747505985,-2.971130776177236e-09,9.661779832091928e-08,-1.8370174834024687e-06,1.6926892645864205e-05,0.0,-inf,0.0,3324.57,1641600,-1.8858704685508205e-06,0.0038854412101246125,8.887620631886985e-09,0.0
309,4.179783741518873e-08,0.0006172282217098419,0.0038463209195754855,229,2.1966168187030406,-2.301121918098334e-09,3.949671145258277e-08,1.726711854160898e-06,1.3449157545886796e-05,0.0,-inf,0.0,3324.57,1648800,1.3590830951958398e-06,0.003875680263628493,5.245360872199379e-09,0.0
309,3.5181859473815186e-07,0.0007504281857718044,0.003850034605862607,230,2.1966193428588294,-1.9741580696777565e-09,3.4984443900811645e-07,-7.899953251842172e-06,1.8403491027142303e-05,0.0,-inf,0.0,3324.57,1656000,-6.172072564539265e-06,0.0038672299869028167,1.161298349740234e-08,0.0
309,5.669805406378307e-07,0.0009453666910131247,0.0038578930758549615,231,2.196616852652459,-6.446174551265326e-11,5.669160813811331e-07,-2.1330757028249895e-05,2.1124853384375162e-05,0.0,-152621628429.1293,0.0,3324.57,1663200,-2.1259720061252775e-05,0.003876049107269547,1.2345799112093515e-08,0.0
309,7.029039156162416e-07,0.0007500884951489045,0.003850870700562299,232,2.1966187390164724,1.6854883510384018e-09,7.045894045596694e-07,-3.2854058757414076e-05,1.6531166418473337e-05,0.0,-inf,0.0,3324.57,1670400,-3.2328513127450855e-05,0.00386989023224155,1.0139382894945105e-08,0.0
309,6.399084201588347e-07,0.001000356530342771,0.0038641422206724414,233,2.1966155765359363,-2.3536902182764047e-09,6.375547287187086e-07,-3.426820728020088e-05,2.304656485032753e-05,0.0,-inf,0.0,3324.48,1677600,-3.492418486333221e-05,0.003879410498683149,1.714874018332493e-08,0.0
309,1.0612036843390975e-06,0.0007017835992333586,0.003846838740507515,234,2.196622893043927,-3.1918149161922647e-09,1.058011874696054e-06,-3.601762826393598e-05,1.6543893855794107e-05,0.0,-inf,0.0,3324.48,1684800,-3.60388062915537e-05,0.0038556819717447816,8.195646632570224e-09,0.0
309,6.458851090664449e-07,0.0007315275837532999,0.0038494383736831384,235,2.19662198197274,3.405748830220467e-11,6.459191593441042e-07,-3.844877896866935e-05,1.764420356439062e-05,0.0,-inf,0.0,3324.48,1692000,-3.7613679924684155e-05,0.003858861517575052,1.0520847386231243e-08,0.0
309,7.409830957660074e-07,0.0008628372409282969,0.0038555967509110445,236,2.1966177746110267,-4.933520335959626e-10,7.404897479191534e-07,-3.8745622091585604e-05,1.9517205913991956e-05,0.0,-inf,0.0,3324.48,1699200,-3.898360055989051e-05,0.00387231966529805,1.2584531213861692e-08,0.0
309,8.045340793536746e-07,0.000838403443244607,0.0038563179811579792,237,2.1966163000669425,-1.0667663936668204e-09,8.034673150133905e-07,-2.8890999855556635e-05,1.8786179422953277e-05,0.0,-inf,0.0,3324.48,1706400,-3.0138366693138834e-05,0.0038769074925899052,1.0363379771583434e-08,0.0
309,3.0447991213365527e-07,0.001057999953299711,0.0038684688646391913,238,2.196613490445904,-1.7423047339582085e-10,3.0430568111831404e-07,-1.8078814352891102e-05,2.4535600539526705e-05,0.0,-inf,0.0,3324.48,1713600,-1.895320491188861e-05,0.0038857972566605048,1.8055751958078943e-08,0.0
309,4.921678765808357e-07,0.0007808692740437484,0.0038618294682980663,239,2.196611185960898,-2.511076348874421e-09,4.896568020954012e-07,-1.2033399335127925e-05,1.8189981384249966e-05,0.0,-inf,0.0,3324.43,1720800,-1.2818657695753143e-05,0.0038924473854536194,1.2386483830769689e-08,0.0
309,1.1423383697453998e-07,0.0007149571917891508,0.0038581945018278606,240,2.1966123907812056,-1.3965574017518453e-09,1.1283727687814266e-07,-2.472249052455702e-06,1.6575374819759926e-05,0.0,-inf,0.0,3324.43,1728000,-2.8485352745482465e-06,0.003888948803346249,8.338180979289796e-09,0.0
309,7.586269300794544e-09,0.0007097216663865201,0.003861033624128141,241,2.1966121959669076,-2.0574962434685898e-09,5.5287712312455765e-09,3.168955404852668e-06,1.690320011094325e-05,0.0,-inf,0.0,3324.43,1735200,3.043326292817926e-06,0.0038899440987977705,7.66455125786504e-09,0.0
309,-6.594556408071273e-08,0.0008916639755763981,0.0038641702072823012,242,2.1966122042502048,-1.168680332766668e-09,-6.711424649274521e-08,6.445328039776955e-06,1.899130173076615e-05,0.0,-20008960446.988113,0.0,3324.43,1742400,6.3700575095519226e-06,0.00389002372527054,1.056442077821238e-08,0.0
309,7.274836371832255e-08,0.0007168006915232523,0.003859997831556635,243,2.1966149909155708,-1.9714799295599658e-09,7.077688078945627e-08,1.0619775617265583e-05,1.660333281972476e-05,0.0,-inf,0.0,3324.43,1749600,1.0696487723184258e-05,0.0038821641507924406,7.848345981508528e-09,0.0
309,9.132804136133519e-08,0.0009590311718821243,0.0038725142264504618,244,2.196609799275323,-1.7049534495825561e-09,8.962308373487311e-08,5.236181811562921e-06,2.1601487432035613e-05,0.0,-1210560261016.9873,0.0,3324.26,1756800,6.055343363865808e-06,0.0038973519854523515,1.5465253071317882e-08,0.0
309,-9.840643918582082e-08,0.0007168036593944542,0.0038646725383919803,245,2.196612143109715,-2.2978210529428768e-09,-1.0070425946618834e-07,-1.1967448844056136e-07,1.629941529060171e-05,0.0,-inf,0.0,3324.26,1764000,4.2885983494293494e-07,0.003889913718559824,8.68211327731175e-09,0.0
309,-1.2279093170845565e-08,0.0007728900688836007,0.003860748104540902,246,2.19661267918311,-2.017522965899753e-09,-1.4296624418759952e-08,-1.7580262036215342e-06,1.8611567651401482e-05,0.0,-inf,0.0,3324.26,1771200,-2.260011632364549e-06,0.0038876813283974525,9.004399055212207e-09,0.0
309,-6.738063747158635e-08,0.0007192681393069285,0.003865600013236944,247,2.1966102830095893,-2.37138609134355e-09,-6.975202924184403e-08,2.0065546413687817e-06,1.6445340088217617e-05,0.0,-inf,0.0,3324.26,1778400,2.0538261999694178e-06,0.003896192227451441,8.98238350054671e-09,0.0
309,5.4817848291625734e-08,0.0007641386396656911,0.0038691599488691994,248,2.1966113098210127,-2.044502656475924e-09,5.277334693733226e-08,-1.436930915797379e-06,1.6255070867315877e-05,0.0,-1771276793209336.5,0.0,3324.26,1785600,-2.0775966257049717e-06,0.003892626242500252,9.416606285908063e-09,0.0
309,-3.261476403751835e-07,0.0008436863612073287,0.0038661966192938216,249,2.196614239037811,-4.924508573539307e-10,-3.2664009021820355e-07,5.313074835307219e-06,1.8537041639320402e-05,0.0,-3331926985288.3154,0.0,3324.26,1792800,5.323972517881216e-06,0.0038839274383177594,1.1194242997399388e-08,0.0
309,3.1146008109120193e-07,0.0007285994927516531,0.0038682562445053865,250,2.1966150232219186,-2.739851452217947e-09,3.087202272338063e-07,-2.6915112561518088e-06,1.6743307525569407e-05,0.0,-inf,0.0,3324.29,1800000,-3.142854359591515e-06,0.0038807215106552804,1.2422369908437447e-08,0.0
309,-1.088944348999411e-08,0.0007312972792531218,0.003863615133967768,251,2.1966162306196475,-1.5155113442394676e-09,-1.2404954667052304e-08,1.555169318706578e-06,1.70967586089935e-05,0.0,-inf,0.0,3324.29,1807200,1.8483902798416625e-06,0.0038770017011870907,8.402994144600264e-09,0.0
309,1.6283927300283095e-07,0.0007220824264071284,0.003865881219003865,252,2.1966150145594083,-2.5732800528407306e-09,1.6026599642740502e-07,-2.067501957296288e-06,1.7311777421201183e-05,0.0,-inf,0.0,3324.29,1814400,-2.0149768214502267e-06,0.00388153378373684,9.793925582809714e-09,0.0
309,-2.971469032039777e-07,0.0008423091477629301,0.0038692509040554306,253,2.1966125170515958,-2.015570068818408e-09,-2.991624720724342e-07,-4.224353262651004e-06,1.8092526764567674e-05,0.0,-2113399400044.594,0.0,3324.29,1821600,-3.7419177381174092e-06,0.0038886720197898626,1.0059127963370664e-08,0.0
309,1.7278035343765888e-07,0.0006754904722448606,0.003867588818073889,254,2.1966124559931024,-6.824543609391515e-10,1.7209789499544908e-07,-1.1161836877457824e-05,1.487720695661324e-05,0.0,-3763225558987.649,0.0,3324.29,1828800,-1.0837659780544485e-05,0.0038891594606468936,8.374407478198171e-09,0.0
309,2.0584106494844547e-07,0.0009821270147379285,0.0038773671029414,255,2.1966095197610755,-1.3947756957160594e-09,2.0444629112584607e-07,-1.425207860391325e-05,2.2107260464242897e-05,0.0,-inf,0.0,3324.41,1836000,-1.4218460773427207e-05,0.0038984020348550837,1.6424801085948836e-08,0.0
309,1.7959047634486673e-07,0.0006075697826386342,0.0038644377707359604,256,2.1966155625241144,1.6812690754037827e-10,1.797586060632682e-07,-8.079702989744325e-06,1.3664345867813319e-05,0.0,-inf,0.0,3324.41,1843200,-8.007678815395428e-06,0.003880390638821862,7.568548226900148e-09,0.0
309,1.5749269915708185e-07,0.0006644087300473497,0.0038630369762032634,257,2.1966172457655904,-9.136684145236325e-10,1.5657903156564428e-07,-1.2011591631584278e-05,1.559515729195376e-05,0.0,-inf,0.0,3324.41,1850400,-1.214482225987073e-05,0.003874412005186381,8.353559722752007e-09,0.0
309,4.2487921559013626e-07,0.00067015206158103,0.003866455912341797,258,2.1966141097255485,-7.865517989460166e-10,4.240926671707716e-07,-9.864298734294274e-06,1.434456014876874e-05,0.0,-inf,0.0,3324.41,1857600,-9.729350146283717e-06,0.0038840006479732296,8.053740476349888e-09,0.0
309,1.1006049665365973e-07,0.0007753567303951628,0.0038727351388274816,259,2.1966102287581815,6.052991629521199e-10,1.1066578562267207e-07,-1.4695341731643945e-05,1.6639064618571552e-05,0.0,-inf,0.0,3324.41,1864800,-1.3941131372338483e-05,0.003896865322456855,9.659129406679115e-09,0.0
309,4.172474087265239e-07,0.0008783507772121091,0.0038757815612048318,260,2.1966106653978987,-3.168554028691407e-09,4.1407885466401696e-07,-2.371376532373373e-05,2.014954078980865e-05,0.0,-inf,0.0,3324.41,1872000,-2.2601888132668272e-05,0.0038955327818401336,1.2027513796110275e-08,0.0
309,4.926827403885659e-07,0.0007468966882954293,0.003869856074526315,261,2.196615228741257,-1.6192130897578755e-09,4.910635282857071e-07,-1.6038283219704343e-05,1.724438479397488e-05,0.0,-inf,0.0,3324.37,1879200,-1.7043230530063696e-05,0.0038806887112235126,1.1355526537998395e-08,0.0
309,1.3998183199767896e-07,0.0006366755510844261,0.0038663240550849687,262,2.1966155458474286,-7.103836113560809e-10,1.3927144573927784e-07,-1.4587205854522403e-05,1.3945348092461469e-05,0.0,-inf,0.0,3324.37,1886400,-1.4627470935759033e-05,0.0038799800098228156,6.550136879740679e-09,0.0
309,3.422870168701718e-07,0.0006879156851666311,0.0038687638350806772,263,2.1966121707927613,-1.322997024719281e-09,3.4096401997962465e-07,-1.3848187926297459e-05,1.610896743704543e-05,0.0,-inf,0.0,3324.37,1893600,-1.3365086545916792e-05,0.0038910084695674765,8.561771193317025e-09,0.0
309,4.0195998005972394e-07,0.000761909793179399,0.0038677519350923,264,2.196613122374751,-2.441043838149273e-09,3.9951894093831884e-07,-1.569141936126686e-05,1.6670228596423964e-05,0.0,-inf,0.0,3324.37,1900800,-1.548312602028681e-05,0.003887102579846467,8.472866655898594e-09,0.0
309,2.747704767797917e-07,0.0005909798751622294,0.0038669560850775313,265,2.196613052932043,7.481678671114925e-11,2.748452924488897e-07,-2.11104033055394e-05,1.2842764915252642e-05,0.0,-inf,0.0,3324.37,1908000,-2.0563045623291707e-05,0.0038878687127264183,5.743774576860944e-09,0.0
309,4.293301027967526e-07,0.0008675186573439711,0.0038722174191140666,266,2.196611049020732,-2.157847549432675e-09,4.271722511822652e-07,-1.9262336503884073e-05,1.926426123836107e-05,0.0,-39095643153.62838,0.0,3324.42,1915200,-2.035843661731518e-05,0.0038939158030340004,1.0782405711369628e-08,0.0
309,2.3224652911157355e-07,0.0005504136770611478,0.003867299124661946,267,2.196613814742477,-2.526904768824652e-09,2.297196209649309e-07,-8.706967193454093e-06,1.2393544691609718e-05,0.0,-inf,0.0,3324.42,1922400,-9.206956392087058e-06,0.003884293210517773,6.887265229200388e-09,0.0
309,1.289000489397555e-07,0.0006069457233640603,0.003866700598986687,268,2.1966136523750093,-4.856835379758781e-10,1.284143530680859e-07,1.5681201293951308e-06,1.3344369280457705e-05,0.0,-inf,0.0,3324.42,1929600,8.344005292067184e-07,0.0038844939619124123,6.3121300256802785e-09,0.0
309,-1.1114545405692771e-07,0.0006681058368256289,0.0038699581326578367,269,2.1966128276448345,2.2916660647260702e-10,-1.1091628921153786e-07,-1.985783209661767e-06,1.4897838117137296e-05,0.0,-inf,0.0,3324.42,1936800,-1.3317269167731455e-06,0.003887987865449546,7.519980191793284e-09,0.0
309,-1.354326283084884e-07,0.0007271273737591482,0.0038683594652468823,270,2.196616622676294,-1.433372534683489e-09,-1.3686599781416298e-07,-8.420106123883179e-06,1.584290885677058e-05,0.0,-inf,0.0,3324.42,1944000,-8.460262340861295e-06,0.0038764941659213963,7.286822624895401e-09,0.0
309,3.635509377422146e-08,0.0007893637490102984,0.0038712248027080757,271,2.1966176250056617,-2.169884765485471e-09,3.4185213852482105e-08,-2.3618123968529648e-06,1.7650766741104485e-05,0.0,-inf,0.0,3324.42,1951200,-2.674689853130358e-06,0.0038728610456954427,9.701405894955827e-09,0.0
309,2.66856804152873e-07,0.0007789383120654239,0.0038736479694797374,272,2.196618403587392,-9.93819235542962e-10,2.658629798159483e-07,1.1975220595930281e-06,1.6992843473564488e-05,0.0,-inf,0.0,3324.35,1958400,1.6085788998610026e-06,0.003870691180207013,1.0591888536958652e-08,0.0
309,-2.130685185506756e-07,0.0005833813396780208,0.003864013921277272,273,2.1966214883611315,-4.075524793388134e-10,-2.1347606575949566e-07,7.293146058196434e-06,1.3586459939004365e-05,0.0,-inf,0.0,3324.35,1965600,6.8950347184546636e-06,0.0038608017963974455,6.3183886252493885e-09,0.0
309,-2.481928748988507e-07,0.0006668260305633522,0.0038658807976984432,274,2.196622399593157,-1.5363907785753748e-09,-2.497292677837004e-07,1.2236084852607292e-05,1.5903528303275574e-05,0.0,-inf,0.0,3324.35,1972800,1.1788348230606204e-05,0.0038577677394114386,8.03548663351678e-09,0.0
309,-3.9882001559586975e-07,0.0008250700077963489,0.0038671877745528535,275,2.1966242329511805,-4.4613821997839834e-10,-3.992661540575062e-07,1.3374854526012695e-05,1.895781379635891e-05,0.0,-541312066595.5107,0.0,3324.35,1980000,1.4153450885786537e-05,0.0038523528625535835,9.461362404227417e-09,0.0
309,-3.5617302748452547e-07,0.0007126788622581272,0.003866324880149304,276,2.196623425767535,-6.748039684298599e-10,-3.568478246006996e-07,1.2954539708646604e-05,1.6054008602280064e-05,0.0,-inf,0.0,3324.35,1987200,1.270381405857636e-05,0.0038542702642827484,7.51964800415654e-09,0.0
309,-2.1875007230133427e-07,0.0009741672374135817,0.00387767563896776,277,2.1966202929600205,-4.871397453164586e-10,-2.192372086241808e-07,7.100710277283963e-06,2.1425982457479966e-05,0.0,-inf,0.0,3324.35,1994400,7.216282141813759e-06,0.003864612837405826,1.520399305959729e-08,0.0
309,-2.9090024446156723e-07,0.0005844284115320197,0.0038626051975584165,278,2.1966261522732085,-5.069292559382034e-10,-2.914071775090526e-07,7.600822581467984e-06,1.3414453414547796e-05,0.0,-inf,0.0,3324.35,2001600,7.539288043323156e-06,0.003845631492911794,6.896476932492381e-09,0.0
309,-4.9162963898497756e-08,0.000593175510241451,0.0038620354318449263,279,2.1966279593851197,-9.890861126517963e-10,-5.015204832939894e-08,7.440632382985652e-06,1.3617383224354667e-05,0.0,-inf,0.0,3324.35,2008800,7.5422851619762136e-06,0.00384038266716291,6.889416457157639e-09,0.0
309,-2.2583795882604268e-08,0.0006858078089396128,0.0038652543951609424,280,2.196626332534684,1.7648485683225278e-11,-2.256614630269382e-08,8.968599347238322e-06,1.5407387372667492e-05,0.0,-inf,0.0,3324.35,2016000,8.962729804823043e-06,0.00384552167893003,7.676089683752276e-09,0.0
309,2.7354173463547627e-09,0.0008459005702243691,0.003869127387805502,281,2.196624846155681,-8.509681856672263e-10,1.8844432630681368e-09,2.60713976646174e-06,1.8221874923752633e-05,0.0,-3446098139264.1772,0.0,3324.35,2023200,3.4415918871300493e-06,0.0038502289086922753,9.989853873749531e-09,0.0
309,-6.0515097885472306e-09,0.0006976711109545433,0.0038647188532484012,282,2.1966281713379754,-2.89795463315796e-10,-6.3413043175205785e-09,1.0692861070205404e-07,1.5276450017761422e-05,0.0,-inf,0.0,3324.35,2030400,-3.5417615719980834e-07,0.0038402064045288766,8.101067126570172e-09,0.0
309,-3.799237309998862e-07,0.0008246927460578578,0.0038654297718077406,283,2.1966270664192384,-2.2950727303826846e-10,-3.80153234871389e-07,3.6365218645131003e-06,1.90770734392851e-05,0.0,-67048407889848.49,0.0,3324.36,2037600,3.810249300920372e-06,0.0038435173889421847,1.3674490521701695e-08,0.0
309,-5.5780905980148894e-08,0.00058918894606742,0.0038570228674068363,284,2.196631255499901,4.849980496685389e-10,-5.529591327411788e-08,-1.9551158879768618e-06,1.3252476065077846e-05,0.0,-inf,0.0,3324.36,2044800,-1.6865324936376164e-06,0.0038297646829215364,6.9562783965087765e-09,0.0
