epoch_idx,advantage_norm,P01:episode_rewards,episode_length,frames,policy_loss,explained_variance,grad_norm,fps,clip_fraction,value_loss,P09:episode_rewards,approx_kl_divergence,PMM:episode_rewards,policy_entropy
230,15.968719470500947,475.0,703.01,2355200,-0.00786525963958411,0.8127650819718838,3.0089362724946005,235,0.0972900390625,1.761892119422555,4602.5,0.0012302304851520118,2466.5,1.6663940623402596
231,15.968719363212585,475.0,682.52,2365440,-0.008705638992068998,0.7989704821258783,2.7057381344084983,235,0.1135009765625,1.6665415526600555,4530.0,0.001645753919138205,2312.0,1.6681338518857955
232,15.96871919631958,475.0,685.26,2375680,-0.009115273179850192,0.8250703688710928,2.798161589076354,235,0.1194580078125,1.9966917508747428,4530.0,0.001630156706028537,2364.5,1.6529457233846188
233,15.968719291687012,475.0,708.28,2385920,-0.00871954140238813,0.7804243411868811,2.8623947930927924,235,0.1278076171875,1.912506001442671,4552.5,0.0016500946657178374,2505.25,1.6576235070824623
234,15.968719315528869,475.0,702.55,2396160,-0.006737264211733418,0.7496091734617949,3.3262128768349477,235,0.10634765625,1.970226164907217,4577.5,0.0013451696495284677,2302.5,1.6633772939443587
235,15.968719238042832,475.0,711.57,2406400,-0.007709120299841743,0.7783914931118489,4.450940520116431,235,0.11396484375,1.9932264431845397,4577.5,0.0015931578962184972,2469.75,1.6478777892887593
236,15.968719291687012,475.0,711.38,2416640,-0.008235464594326914,0.8325004383921624,3.1606309534149277,235,0.1160888671875,2.0977089599706233,4605.000000000001,0.00183034112617443,2533.0,1.6362964496016503
237,15.968719339370727,475.0,700.57,2426880,-0.008346222159707395,0.8340456690639257,3.167694705476861,235,0.121435546875,1.0804840215481817,4557.500000000001,0.001683023982969089,2480.75,1.6578657634556293
238,15.968719363212585,475.0,699.81,2437120,-0.010877268597596412,0.8755039419978857,2.004225648414398,235,0.1274658203125,1.0934428038308397,4557.500000000001,0.001682242192214614,2374.75,1.6703408934175967
239,15.968719393014908,522.5,693.18,2447360,-0.00972779978037579,0.821630247682333,2.601538626991373,235,0.12451171875,1.646377107175067,4505.000000000001,0.001533941839563004,2292.75,1.6694140806794167
240,15.968719172477723,450.0,673.49,2457600,-0.009033442949294113,0.7891002882272005,2.503152495416279,235,0.1156982421875,1.6844432899262756,4455.000000000001,0.001636837613887418,2175.75,1.6752519741654397
241,15.96871920824051,497.5,668.28,2467840,-0.008216845117567572,0.8638604439795017,2.635949883153047,235,0.12470703125,0.9852423497475684,4512.500000000001,0.0016202610436838398,2105.25,1.6673279657959938
242,15.968719220161438,500.0,678.85,2478080,-0.009509852799965302,0.8328662205487489,2.8527364500930306,235,0.1239501953125,1.53539690237958,4455.000000000001,0.0017029044474728924,2091.0,1.654018973559141
243,15.968719226121902,497.5,666.7,2488320,-0.008413194511376787,0.8304796416312457,3.044710381534399,235,0.1157958984375,1.6854085300117732,4400.0,0.0017069821700151145,1914.75,1.6327568762004376
244,15.968719321489335,522.5,683.7,2498560,-0.00803812363265024,0.7929075259715319,2.9992856695499817,235,0.1111328125,1.9550148871727289,4427.5,0.0014932991397021795,2110.75,1.6415002644062042
245,15.968719154596329,522.5,684.02,2508800,-0.008891558446339331,0.8447611842304468,3.033839660640091,235,0.144482421875,1.6281910887686535,4450.0,0.0016982670799965491,2237.75,1.650868657976389
246,15.968719226121902,522.5,692.23,2519040,-0.007667017606581794,0.7880177453160286,2.7105665734565982,235,0.120947265625,2.031687239394523,4605.000000000001,0.0014260941302271985,2364.25,1.6622038088738917
247,15.968719226121902,547.5,708.52,2529280,-0.006959633580117952,0.7925787553191185,3.31157686078883,235,0.1093994140625,2.194713792577386,4675.0,0.0014190765204606377,2387.5,1.6661302991211415
248,15.968719285726547,725.0,701.49,2539520,-0.008170398990114337,0.7975814279168845,2.690798031393744,235,0.0946044921875,1.551261435309425,4675.0,0.0013554195339342255,2393.75,1.6667101979255676
249,15.968719190359115,725.0,701.25,2549760,-0.00680435148824472,0.7761025868356228,2.9974621889523294,235,0.0930419921875,2.5646357994526623,4677.5,0.0011900147607324422,2531.0,1.6574579939246177
250,15.968719291687012,725.0,705.96,2560000,-0.007405871963055688,0.7853769946843385,2.6990230873782615,235,0.1040771484375,2.022407575137913,4702.5,0.0016173746327130215,2581.5,1.6531435631215572
251,15.968719452619553,640.0,708.73,2570240,-0.009684008938347689,0.8751500435173512,2.5971995616390795,235,0.1228271484375,1.7002879741834476,4725.0,0.0016776339643005094,2544.25,1.6471568807959556
252,15.968719279766082,547.5,704.3,2580480,-0.007526116150256712,0.8139672569930554,2.614869614919869,235,0.139453125,1.7542347119189798,4725.0,0.0019346040301460351,2367.75,1.6425088725984096
253,15.968719118833542,640.0,697.51,2590720,-0.008921913350059185,0.8358098421245813,3.507109289465807,235,0.117236328125,2.0114868763834237,4725.0,0.0014379167100859213,2420.0,1.6412487171590329
254,15.968719154596329,640.0,701.62,2600960,-0.00902006757860363,0.8066190931946039,2.961468147583962,235,0.1215576171875,1.80943480017595,4655.0,0.0016147505172401616,2482.25,1.6607800029218196
255,15.968719154596329,500.0,701.29,2611200,-0.007909179890339147,0.7834093019366264,3.1222527767255173,235,0.1006103515625,1.9474360196385532,4725.0,0.001293649624370003,2472.25,1.6699038065969944
256,15.96871920824051,420.00000000000006,688.73,2621440,-0.007902926615861361,0.7696621987968684,2.6771224992510305,235,0.0918212890625,0.9658500033430755,4702.5,0.0012251103995598587,2282.25,1.6820155255496503
257,15.96871942281723,447.5,696.63,2631680,-0.006992562078812626,0.7831927951425314,3.1052521155983177,235,0.08994140625,2.1404780614655463,4677.5,0.0012582785391831645,2390.5,1.659895372390747
258,15.968719279766082,447.5,696.03,2641920,-0.01031118363753194,0.8649639289826154,2.1594872072696027,235,0.119189453125,1.4864689407637344,4630.000000000001,0.0016779362792366404,2317.0,1.6573517695069313
259,15.968719398975372,472.5,705.55,2652160,-0.007944735344062792,0.8232460454106331,2.6060859192807158,235,0.1031982421875,1.7865728392265736,4677.5,0.0013807862719207777,2370.75,1.6573341630399228
260,15.968719160556793,475.0,692.95,2662400,-0.00953199742216384,0.8400656260550022,2.577019220052361,235,0.1014404296875,1.124027378251776,4630.000000000001,0.0015011613142010926,2234.5,1.6766402028501033
261,15.96871930360794,497.5,686.36,2672640,-0.007140553790668492,0.7355544313788414,2.768535257254389,235,0.0908203125,2.380486217420548,4602.5,0.0013942020445259792,2190.25,1.652409130334854
262,15.968719178438187,500.0,684.14,2682880,-0.008455454959766939,0.8022671815007925,2.4351323745516398,235,0.109521484375,2.0666457939427345,4627.500000000001,0.0014046109924382823,2226.25,1.6603679195046426
263,15.968719172477723,547.5,704.95,2693120,-0.007685997981570836,0.7713774424046278,2.7403009840026806,235,0.1082763671875,1.9832416277844458,4652.5,0.0014485818871154464,2455.75,1.6708023734390736
264,15.968719345331191,500.0,696.26,2703360,-0.007000859049367136,0.7516801040619612,3.1951570133509932,235,0.0958740234375,2.102024487964809,4655.0,0.001522414217095407,2373.75,1.6627374947071076
265,15.96871926188469,497.5,690.25,2713600,-0.009224489327607444,0.8410816077142954,2.749784596989037,235,0.13330078125,1.318025655252859,4750.0,0.001702576088303307,2412.0,1.6524775691330433
266,15.96871926188469,447.5,700.17,2723840,-0.007760782448985992,0.786075584590435,3.211759277672102,235,0.118505859375,3.130852798279375,4755.0,0.0013942266639222867,2552.5,1.6497500158846379
267,15.968719315528869,447.5,721.83,2734080,-0.008907677543174942,0.8557896826416254,2.8628608350334237,235,0.119873046875,1.5651900093536824,4802.5,0.001440854304167148,2770.0,1.6530688606202601
268,15.96871950030327,472.5,733.0,2744320,-0.007874251877365169,0.8086463712155819,2.9810224057296244,235,0.1295654296875,1.9981118088355287,4827.5,0.0015005995727737607,2853.0,1.6347009927034377
269,15.968719190359115,497.5,731.78,2754560,-0.006729613320203498,0.7795753121376038,3.6756417360028992,235,0.1019775390625,2.199151329509914,4852.500000000001,0.001213559325822569,2867.5,1.656635018438101
270,15.968719226121902,497.5,734.9,2764800,-0.009787515684001847,0.8518175654113292,2.832768971311428,235,0.1152099609375,1.797018169425428,4875.0,0.0013493938954415013,2869.0,1.6543259866535664
271,15.968719184398651,572.5,733.87,2775040,-0.007220603076711995,0.7862498253583908,3.3954422104228676,235,0.119873046875,1.505041132401675,4830.000000000001,0.0013324865020540142,2837.0,1.649189969152212
272,15.968719339370727,700.0,737.52,2785280,-0.009513760426125372,0.8548470176756382,2.6310405707814186,235,0.137890625,1.750599080650136,4875.0,0.0017877859706235857,2840.5,1.6447538882493973
273,15.968719267845154,747.5,736.83,2795520,-0.0086328208737541,0.8448314487934112,3.151903097324738,234,0.1115234375,1.796635990589857,4780.0,0.0015884085835982053,2737.75,1.640765379369259
274,15.968719404935836,725.0,710.9,2805760,-0.006206307480169926,0.8267647236585617,4.153904503796232,234,0.1082275390625,2.3131578370928763,4705.0,0.001215171752778996,2621.0,1.6189062952995301
275,15.968719214200974,725.0,731.07,2816000,-0.008485236656997585,0.8245855081826449,3.2641779960331405,234,0.12568359375,2.0410531375557186,4752.5,0.0015767338670006285,2779.75,1.6456137724220752
276,15.968719154596329,725.0,749.02,2826240,-0.007471013453323394,0.7734851561486721,3.864308231772766,234,0.09833984375,2.4543410072103145,4700.0,0.0011463377591898593,2879.25,1.6481416076421738
277,15.96871924996376,747.5,750.63,2836480,-0.005996597120974912,0.8223079662770033,3.3013069555210053,234,0.1090087890625,1.7031541001982986,4700.0,0.0012636274570642977,2940.75,1.6285293333232402
278,15.968719190359115,750.0,775.56,2846720,-0.007321359979687259,0.8545770306140185,2.8898638478425007,234,0.102099609375,1.6936869346071035,4700.0,0.0011897795139592976,3107.5,1.6513075657188891
279,15.968719255924224,775.0,774.57,2856960,-0.008257043267803965,0.8725028485059738,3.445571498558985,234,0.1138671875,1.293697355920449,4700.0,0.0013413992979967085,3113.0,1.636751578003168
280,15.968719273805618,775.0,767.47,2867200,-0.008222703778301366,0.8370076861232519,3.6285068253313555,234,0.10185546875,1.2884319500532002,4705.0,0.0014439643130803252,3198.0,1.6467834629118443
281,15.96871919631958,797.5,764.2,2877440,-0.006856079835415585,0.8098764952272177,4.710995740752684,234,0.1139892578125,2.016873345524073,4752.5,0.001305025231210214,3135.5,1.622042240947485
282,15.96871938109398,800.0,770.92,2887680,-0.008264748477631655,0.845357283204794,3.618458843114329,234,0.108740234375,1.9831228720955552,4752.5,0.0013466323649712886,3192.0,1.62243862003088
283,15.968719172477723,797.5,765.3,2897920,-0.007631195332942297,0.7626482911407948,2.8975019644548254,234,0.11884765625,2.2381676911376416,4777.5,0.0014122154624150638,3123.75,1.641280295699835
284,15.96871913075447,775.0,768.1,2908160,-0.007077238859710633,0.7767310880124569,3.1601307331313415,234,0.1148681640625,1.7861622218042612,4802.5,0.0014307706791332362,3160.25,1.6568208821117878
285,15.968719226121902,775.0,757.1,2918400,-0.008543709350851714,0.8928432464599609,2.5380549850478404,234,0.1232177734375,0.9278055738192051,4825.0,0.001567275501566089,2941.75,1.6370091505348683
286,15.96871926188469,700.0,755.82,2928640,-0.006061791978754627,0.7833956144750118,4.094470800545716,234,0.090087890625,2.2145047141239047,4825.0,0.0011580797889511872,3007.0,1.6402111276984215
287,15.968719255924224,700.0,760.08,2938880,-0.007189630888569809,0.8080852121114731,4.33868104088844,234,0.0897216796875,1.7062151425518095,4825.0,0.0012413894625755745,3014.5,1.6326062276959419
288,15.96871930360794,657.5,769.12,2949120,-0.006217728184856242,0.8266513954848052,3.9119481874642177,234,0.1010986328125,2.210439930995926,4802.5,0.0011877040548488051,3113.5,1.6356765173375607
289,15.968719398975372,500.0,763.55,2959360,-0.008275167755346046,0.8697447203099727,3.0787495082032588,234,0.1206298828125,1.2684399356134235,4732.500000000001,0.001581762384092121,3076.0,1.6328060910105706
290,15.968719363212585,500.0,747.98,2969600,-0.00725220296808402,0.8230452325195075,3.4507385229116267,234,0.113330078125,1.6117246839217843,4727.5,0.0013262959820398662,3026.75,1.621574030816555
291,15.96871926188469,500.0,736.41,2979840,-0.005439314201976231,0.7861611276865006,5.976688471265424,234,0.121826171875,2.0593872465193273,4702.5,0.0012825688905312934,2931.75,1.6116962395608425
292,15.968719184398651,495.0,730.69,2990080,-0.00698470081006235,0.8522700611501932,4.264949455256615,234,0.1036376953125,1.5465171662159265,4677.5,0.0012226928235467625,3052.5,1.636717724055052
293,15.968719321489335,495.0,736.59,3000320,-0.006350553460652009,0.8114481929689645,4.534816610141492,234,0.116552734375,2.1442290311679244,4680.0,0.0013583122756021834,3197.5,1.6059443578124046
294,15.96871926188469,497.5,735.18,3010560,-0.0075656121567590166,0.8339061878621579,3.968836054622874,234,0.1264404296875,2.1138451209291818,4725.0,0.0014476360111193144,3240.0,1.6191179409623147
295,15.96871913075447,475.0,716.61,3020800,-0.00649019973097893,0.7636535752564668,3.8460379004662073,234,0.1004638671875,1.7896335024386645,4725.0,0.0012645538526389359,3128.5,1.6482754580676555
296,15.968719267845154,472.5,707.23,3031040,-0.00719174856931204,0.8708299450576306,4.344068563207679,234,0.1131103515625,1.7735135858878492,4725.0,0.0014309842925745173,3066.75,1.6171987928450107
297,15.968719118833542,472.5,718.35,3041280,-0.007584561021940317,0.8850866891443729,3.579966155068965,234,0.1168212890625,1.3367458583787084,4702.5,0.0013870868460917206,3140.0,1.6366249486804008
298,15.96871936917305,447.5,704.42,3051520,-0.00667958152043866,0.8414433140307664,3.9685744647229493,234,0.11201171875,1.6125134450383485,4700.0,0.0014968230975687222,3094.25,1.6402871556580068
299,15.9687191426754,447.5,706.63,3061760,-0.006461003499862272,0.8271159552037716,3.985971415583029,234,0.123583984375,1.916944457963109,4677.5,0.0013951066007398675,3110.75,1.6300639778375625
300,15.968719267845154,472.5,695.91,3072000,-0.007487784723707591,0.8422503937035799,4.221367428344317,234,0.11611328125,1.6882337113842367,4652.5,0.0013016307156821984,2964.25,1.65311389118433
301,15.968719297647477,525.0,679.64,3082240,-0.008158852949418361,0.8790964089334011,2.734144379061011,234,0.1443603515625,1.1760144063737243,4482.500000000001,0.0018936411016572305,2717.0,1.6563177920877934
302,15.968719166517257,595.0,683.44,3092480,-0.007890642312122508,0.8380835607647896,3.5713097179938664,234,0.11220703125,1.499719612672925,4452.5,0.001583354522302171,2778.0,1.6539574936032295
303,15.968719148635865,692.5,700.64,3102720,-0.006894819954868581,0.8285629872232676,3.872230017665647,234,0.10458984375,1.9432459597475826,4452.5,0.0011909691752184557,2766.0,1.6166637897491456
304,15.968719321489335,722.5,696.51,3112960,-0.00693400103264139,0.8411594688892364,3.2355517421743216,234,0.1057373046875,1.29959233161062,4427.5,0.0014234024316242251,2730.0,1.6439605087041855
305,15.968719375133514,692.5,705.61,3123200,-0.007515693243453825,0.8776921041309833,3.467348502300665,234,0.1129150390625,1.3510357938706874,4452.5,0.0012498375590443778,2688.0,1.6199292801320553
306,15.96871930360794,725.0,709.73,3133440,-0.0069993264562072,0.9011915307492018,4.397812276195937,234,0.140966796875,1.7193362597376107,4425.0,0.001501529548364093,2796.25,1.5825915284454823
307,15.968719428777694,770.0,728.57,3143680,-0.00867458794164122,0.885642982646823,3.3888679605097223,234,0.153369140625,1.4220208623446524,4425.0,0.0018232715703225672,2977.5,1.6074353151023388
308,15.968719178438187,797.5,753.5,3153920,-0.007378504173175315,0.9176567412912846,4.63205241508936,234,0.13759765625,1.5091800894588232,4512.500000000001,0.0014780444491071577,3307.5,1.591860643774271
309,15.968719273805618,800.0,770.22,3164160,-0.00953812361913151,0.9678320653736592,3.1901028166071415,234,0.15556640625,0.6073039972223342,4852.500000000001,0.0017199616068643293,3472.5,1.5807428136467934
310,15.968719255924224,800.0,774.4,3174400,-0.008088641590438784,0.9301964174956083,3.096491240423063,234,0.1481689453125,0.9999058999121189,4852.500000000001,0.0016280802123452263,3569.5,1.611123338341713
311,15.968719226121902,820.0000000000001,776.08,3184640,-0.008171523263263225,0.9424247961491347,3.7176058064379602,234,0.133544921875,0.9974728845059871,4757.5,0.0014930221585535582,3682.0,1.5993431508541107
312,15.968719178438187,825.0,776.09,3194880,-0.006138964342608233,0.8707535367459058,5.729984617911823,234,0.12265625,2.1082012629136444,4830.000000000001,0.0014479485258795065,3829.0,1.5891854226589204
313,15.96871926188469,825.0,776.65,3205120,-0.007394315643614391,0.9254333287477493,5.593171782340822,234,0.117822265625,1.388408762961626,4757.5,0.0013146890700459857,3927.75,1.6004178807139398
314,15.96871920824051,825.0,775.58,3215360,-0.007225303495215485,0.9549964345991612,3.157388656867068,234,0.1405029296875,0.902810952346772,4802.5,0.0016509712849488809,3896.5,1.6080136567354202
315,15.968719279766082,825.0,781.9,3225600,-0.008612865467148368,0.9093251548707485,4.013497036029672,234,0.143115234375,1.3320042990148067,4827.5,0.0015303138898451248,3880.75,1.59941326379776
316,15.968719202280045,825.0,781.34,3235840,-0.007448344392832951,0.8846378475427628,4.465276559562682,234,0.1173828125,1.7214132785797118,4802.5,0.0013809639906417373,3946.25,1.6233087480068207
317,15.9687191426754,795.0,761.85,3246080,-0.006946849804990052,0.8900731857866049,4.297301334591088,234,0.1238525390625,1.5342692740261554,4732.500000000001,0.0018329594494678595,3857.5,1.6085670307278632
318,15.968719291687012,822.5,781.54,3256320,-0.00711638010761817,0.9396300040185451,4.4412466584326635,234,0.1019287109375,1.0357484332285822,4852.500000000001,0.0011022476380281045,3888.25,1.6139589436352253
319,15.968719202280045,797.5,772.7,3266560,-0.007374432211327076,0.915034594386816,4.418187403676918,234,0.11669921875,1.4228552494198083,4805.0,0.001288933924928907,3840.5,1.6162697978317737
320,15.96871919631958,797.5,770.95,3276800,-0.007458982925891177,0.9571788717061281,4.186746026548622,234,0.105419921875,1.049294370226562,4755.0,0.0012089898898471388,3827.5,1.5758627124130726
321,15.968719279766082,820.0000000000001,784.23,3287040,-0.007294765073311282,0.8950449757277965,5.733633325131452,234,0.099365234375,1.8221674956846983,4805.0,0.0011624690737169997,3944.0,1.600532452017069
322,15.968719232082368,750.0,776.87,3297280,-0.006990668298749369,0.8794670648872852,4.102386030553132,234,0.1208251953125,1.8729448452591897,4760.0,0.001420581912771547,3876.75,1.6134685784578324
323,15.968719345331191,750.0,761.23,3307520,-0.007504029090705444,0.9114838559180498,4.0792458218709395,234,0.1091552734375,1.7771090822294355,4750.0,0.0012951973119134726,3801.75,1.6128547713160515
324,15.96871908903122,775.0,765.88,3317760,-0.006471776872785995,0.898539911955595,5.643800813945524,234,0.097412109375,2.2334201000630856,4750.0,0.0011399894037997945,3798.75,1.5873257860541343
325,15.96871930360794,775.0,756.79,3328000,-0.006705286574469937,0.9187244303524494,4.487999841273692,234,0.0989990234375,1.4458498824387789,4702.5,0.0012217413135095128,3771.75,1.630285991728306
326,15.968719309568405,775.0,756.49,3338240,-0.00742610095476266,0.9233579106628895,4.095669132983707,234,0.1122314453125,1.6878246829845012,4725.0,0.001146532833098993,3795.5,1.6241610839962959
327,15.968719363212585,800.0,760.46,3348480,-0.006875661906451569,0.8751768410205841,5.346498574407965,234,0.1094482421875,1.949492879025638,4727.5,0.0011387875833638824,3839.0,1.622378585487604
328,15.968719166517257,687.5,736.8,3358720,-0.007242848560417769,0.9013119094073773,4.683705980741463,234,0.0898193359375,1.5094589188694953,4680.0,0.0009950579880358087,3568.0,1.6117654025554657
329,15.968719100952148,747.5,737.57,3368960,-0.007451549930192414,0.9543995115906,3.086484753851097,234,0.0947509765625,0.8043352596461772,4727.5,0.0011796169633731279,3607.5,1.633036743104458
330,15.968719238042832,772.5,742.51,3379200,-0.007856730183266335,0.9424159020185471,3.619324799527385,234,0.118408203125,1.0666005458217114,4680.0,0.0013632021108326785,3596.0,1.633309929817915
331,15.968719345331191,687.5,746.32,3389440,-0.006771999664488248,0.8788244746625423,5.253746273283412,234,0.114990234375,1.5394368664361537,4680.0,0.00119947876510249,3446.0,1.6197860561311246
332,15.968719297647477,687.5,741.21,3399680,-0.007016166962785064,0.9249229937791824,5.868614454768078,234,0.0856201171875,1.6581601053941994,4652.5,0.0011339236692782168,3479.5,1.6153957359492779
333,15.968719244003296,687.5,745.71,3409920,-0.005876968731899979,0.904023390263319,4.664707408031825,234,0.0879638671875,1.5755832578986884,4627.500000000001,0.0009808728863793198,3452.25,1.6396307207643985
334,15.96871920824051,545.0,738.98,3420160,-0.006088516825911938,0.8972317781299353,4.246932609620822,234,0.084375,1.3760067374445497,4602.5,0.0009957955264956403,3341.0,1.633343804627657
335,15.968719393014908,642.5,741.7,3430400,-0.008449594107787561,0.9350653614848852,4.609885452322692,234,0.1027099609375,1.1499560598749667,4602.5,0.0011837406997590632,3358.5,1.6314838409423829
336,15.968719309568405,642.5,754.84,3440640,-0.0073667991531692675,0.9478033792227507,4.475845101262895,234,0.1178466796875,1.00163212553598,4577.5,0.0013199367729390056,3432.0,1.6369732595980167
337,15.968719339370727,572.5,753.13,3450880,-0.0082595511659747,0.908435334265232,3.9958441902238717,234,0.1077880859375,1.327544097788632,4625.0,0.0013501695440316526,3377.25,1.6233738206326962
338,15.96871926188469,740.0,755.06,3461120,-0.0069105022263102,0.931837335973978,4.582065505181441,234,0.1126220703125,1.2042882219422608,4652.5,0.00120718799689482,3601.0,1.626175021380186
339,15.968719267845154,740.0,752.46,3471360,-0.007871810623328201,0.9187441885471344,3.7631977507067567,234,0.1197998046875,1.292344968765974,4682.5,0.0012732097819542223,3605.25,1.6241141207516194
340,15.968719297647477,747.5,757.24,3481600,-0.007118216220806062,0.8885770171880722,4.1972486847656745,234,0.09345703125,1.5796267988160253,4757.5,0.0012130611923685257,3582.25,1.6319355607032775
341,15.968719333410263,747.5,766.79,3491840,-0.008259052869107109,0.9253260865807533,3.948040435735249,234,0.10830078125,1.3416883000172675,4850.0,0.001173094620816604,3629.75,1.6238678097724915
342,15.968719285726547,750.0,777.58,3502080,-0.00743006359662104,0.9202932767570019,4.018838359080336,234,0.1129638671875,1.175401978753507,4850.0,0.0014214217561521812,3685.0,1.6062614858150481
343,15.968719327449799,750.0,772.48,3512320,-0.007626992034784052,0.9331970304250717,3.8055145801531,234,0.109521484375,1.2250741817057134,4855.000000000001,0.0012550006626161343,3752.5,1.6211618766188622
344,15.968719232082368,750.0,794.91,3522560,-0.007577108177065384,0.9376992817968131,3.7327082435731525,234,0.100537109375,1.2160231932997703,4925.0,0.0010393538501266915,3845.75,1.6188039354979993
345,15.968719333410263,775.0,806.44,3532800,-0.006390272035787348,0.9299657218158245,4.871844718883584,234,0.0986572265625,1.2936039035208524,4925.0,0.0009949490720833213,3956.5,1.6339885160326957
346,15.968719238042832,772.5,805.7,3543040,-0.006993456750387849,0.9103525746613741,4.637948306250935,234,0.1037109375,1.7714258645661176,4850.0,0.0010447249762653497,3835.5,1.6312510944902896
347,15.96871926188469,775.0,798.11,3553280,-0.006246231718250783,0.9210309125483036,5.519268415350283,234,0.099609375,1.676893849018961,4850.0,0.0011420255231490402,3898.5,1.6295306988060474
348,15.968719309568405,797.5,801.12,3563520,-0.006999809321132489,0.9575189504772424,4.217346233528429,233,0.1069580078125,1.096892912592739,4850.0,0.0011514225701267009,3873.0,1.6366033740341663
349,15.968719202280045,800.0,803.67,3573760,-0.0072479473597923064,0.9557174872606993,3.895593211918969,233,0.1195556640625,1.001075829938054,4880.0,0.0011694154305876476,3908.75,1.646495071798563
350,15.968719244003296,822.5,794.98,3584000,-0.00842196703524678,0.9686969328671694,3.7889471452305243,233,0.1155517578125,0.7760874775238336,4880.0,0.0011954993902355102,3862.25,1.634489319473505
351,15.968719327449799,800.0,782.73,3594240,-0.007937761574430624,0.9407961066812277,4.216595611187463,233,0.118896484375,1.2591389239300042,4877.5,0.0014147223531841657,3751.75,1.6496507056057452
352,15.968719160556793,797.5,747.41,3604480,-0.006639387135874131,0.9344927635043859,4.497555108567841,233,0.100244140625,1.4663371106609702,4830.000000000001,0.0010129311079316093,3579.5,1.6378295049071312
353,15.968719202280045,800.0,748.03,3614720,-0.007821173776392243,0.9604828257113696,3.580385866820938,233,0.0988525390625,0.9250829335302114,4875.0,0.0011117656338006337,3693.5,1.6533999383449554
354,15.968719279766082,800.0,752.89,3624960,-0.006232993349840399,0.948471536487341,4.61805730280833,233,0.0846923828125,1.2654555887915193,4877.5,0.0009005265458488926,3671.0,1.6446325547993184
355,15.968719273805618,800.0,742.6,3635200,-0.007717692671576515,0.9610350228846073,3.6051738751271807,233,0.1103759765625,0.8902619560714811,4875.0,0.001150852704637926,3672.75,1.645319265127182
356,15.968719452619553,797.5,750.93,3645440,-0.006444259744603187,0.8410481441766023,5.308609547701872,233,0.100732421875,1.8406099445186554,4875.0,0.001170079502515412,3716.5,1.631492194533348
357,15.968719267845154,800.0,761.26,3655680,-0.006216822456917725,0.9151842571794987,6.703478150433829,233,0.087060546875,1.6947471597231925,4877.5,0.0009307511326943128,3766.75,1.6324344031512736
358,15.968719184398651,797.5,756.44,3665920,-0.007963934103463544,0.9582163222134114,4.2999892149632695,233,0.101513671875,0.7678959277458489,4852.500000000001,0.0011396982303783828,3706.75,1.6550479970872403
359,15.968719100952148,772.5,756.93,3676160,-0.00661919908488926,0.9333282120525837,4.1655925028229515,233,0.107080078125,1.2433596733026206,4805.0,0.0011133399200052682,3713.25,1.6535560287535191
360,15.968719184398651,750.0,756.52,3686400,-0.005797642409743275,0.9022227682173252,6.199104733415034,233,0.07392578125,1.5908700536005198,4805.0,0.0008384409328930644,3617.25,1.6528061278164388
361,15.968719393014908,725.0,743.53,3696640,-0.006367357439012266,0.872524344176054,4.461978737976817,233,0.080859375,1.5971637349575758,4755.0,0.0009293237295030295,3517.75,1.6573380433022975
362,15.96871920824051,722.5,731.67,3706880,-0.006212148524537042,0.8811828512698412,5.38590202929188,233,0.0846435546875,1.9330597795546054,4807.500000000001,0.0009744320911186166,3470.75,1.6485568948090077
363,15.968719232082368,692.5,724.88,3717120,-0.007564660108255339,0.9212099447846412,3.2768242086223913,233,0.09638671875,1.0213852480985224,4807.500000000001,0.001122688233733033,3351.75,1.6604569591581821
364,15.968719404935836,617.5,717.9,3727360,-0.0067090722484863365,0.9406156949698925,4.092243755848395,233,0.0842529296875,1.065841948054731,4755.0,0.0009276057874619738,3349.5,1.6516683652997017
365,15.968719238042832,542.5,714.3,3737600,-0.00568589186295867,0.9194772973656654,4.881162522147042,233,0.0905029296875,1.4889210224151612,4755.0,0.0008998775362447385,3381.0,1.6419797018170357
366,15.968719363212585,550.0,722.76,3747840,-0.006875930796741159,0.8986340019851923,4.5335250553835635,233,0.108740234375,1.1554819909855722,4805.0,0.0011919939419504178,3456.75,1.6481272712349893
367,15.96871930360794,550.0,730.81,3758080,-0.007484174257842824,0.90997991040349,3.6346179000557384,233,0.111376953125,1.2001021143514663,4805.0,0.0011633352124992744,3405.0,1.6743652887642384
368,15.96871920824051,685.0,734.01,3768320,-0.006942669415730051,0.9302443739026784,4.1666518439077915,233,0.0857177734375,1.3337082125246524,4727.5,0.0009610049688722324,3425.5,1.6312305852770805
369,15.968719238042832,692.5,741.35,3778560,-0.007396055942353996,0.9561200171709061,4.354504775386616,233,0.106884765625,0.9523682737257332,4725.0,0.0011228550251563918,3498.25,1.6426500521600247
370,15.968719393014908,747.5,768.08,3788800,-0.007839379935103353,0.9532820213586092,3.083277463042633,233,0.1017822265625,0.8417463546153158,4727.5,0.0011707123235344583,3660.5,1.6524586506187915
371,15.968719255924224,747.5,751.8,3799040,-0.006376444488705601,0.9439133856445551,3.881633462981898,233,0.08662109375,1.2884369442239403,4725.0,0.0009212997004999053,3656.0,1.634774634987116
372,15.968719238042832,797.5,755.03,3809280,-0.007466460613795789,0.930654376745224,3.8572285493606167,233,0.103857421875,1.3297665435820818,4677.5,0.0011038703286095361,3693.75,1.6488614410161972
