fps,frames,policy_entropy,P01:episode_rewards,q_loss,PMM:episode_rewards,advantage_norm,epoch_idx,explained_variance,policy_gradient_bias_correction,policy_gradient_loss,rollout_prob_std,avg_q_selected,P09:episode_rewards,grad_norm,policy_loss,episode_length,avg_q_retraced,model_prob_std
338,3038400,2.1972251768213105,0.0,2.425261593922981e-09,0.0,0.00018425566072020056,422,-1992.0498247351973,0.0,-1.242745296160066e-07,1.9407825509854206e-05,8.938899997133976e-06,0.0,4.862681797105434e-06,-1.242745296160066e-07,3324.62,9.280619690220571e-06,1.761072382492636e-05
338,3045600,2.197225229605108,0.0,4.207518871981598e-09,0.0,0.00025273399289915026,423,-1290.8571077640358,0.0,-6.217771494504607e-08,2.4255409219509164e-05,9.895246490690483e-06,0.0,7.636583910383272e-06,-6.217771494504607e-08,3324.62,1.010381623880231e-05,2.2499569551961108e-05
338,3052800,2.197225293456906,0.0,2.9405021460356023e-09,0.0,0.0002687958957656662,424,-1222.428302603078,0.0,-3.7757839172031185e-07,2.231335761404803e-05,1.077678812404741e-05,0.0,7.45760364751956e-06,-3.7757839172031185e-07,3324.62,1.0572251276301478e-05,2.054934098970938e-05
338,3060000,2.1972251568679453,0.0,2.900175188852342e-09,0.0,0.0003034461836696582,425,-406.38046818165236,0.0,-2.9077834297013244e-07,2.6628465793365084e-05,1.0747252811852764e-05,0.0,8.44953582431791e-06,-2.9077834297013244e-07,3324.62,1.0996454243907286e-05,2.495508953804347e-05
338,3067200,2.1972252786853326,0.0,1.2883327816643474e-09,0.0,0.00023960337875422966,426,-843.3391523265649,0.0,-3.019705040162926e-07,2.2506883573820542e-05,1.1032440868721145e-05,0.0,6.457255033919111e-06,-3.019705040162926e-07,3324.62,1.083946360288626e-05,2.1071965203940406e-05
338,3074400,2.1972252551903804,0.0,1.9767644640556183e-09,0.0,0.00023900982944876574,427,-1486.9002638076415,0.0,-2.882518849522952e-07,2.404848911037253e-05,1.1358170558311923e-05,0.0,5.188893425560636e-06,-2.882518849522952e-07,3324.51,1.126373727588868e-05,2.207626443052842e-05
338,3081600,2.1972251412950494,0.0,9.43031595108945e-09,0.0,0.000333116718952573,428,-1838.5058434059945,0.0,-2.646853377682428e-07,2.736114613177417e-05,1.0491905915586884e-05,0.0,1.3720016444880585e-05,-2.646853377682428e-07,3324.51,1.0522958339296319e-05,2.5810602621557522e-05
338,3088800,2.197225222470899,0.0,2.3264014452203343e-09,0.0,0.00021992177121744823,429,-1680.2303149963561,0.0,-3.471810673807489e-07,2.278022310681232e-05,1.0990977272394919e-05,0.0,6.758646841673127e-06,-3.471810673807489e-07,3324.51,1.0515807687982358e-05,2.1031520608361944e-05
338,3096000,2.1972252709421762,0.0,3.834004504569141e-09,0.0,0.0002621306929912436,430,-924.3538567351934,0.0,-2.2016240632790313e-07,2.3917415849165742e-05,1.0405733631394083e-05,0.0,7.053177022166896e-06,-2.2016240632790313e-07,3324.51,1.015171732544271e-05,2.2297837619330826e-05
338,3103200,2.1972253116791842,0.0,1.5346603580639156e-09,0.0,0.00024264413775525973,431,-1606.1287103792063,0.0,-3.060120867475637e-07,2.1182865254991335e-05,8.880943248776757e-06,0.0,5.801415735440969e-06,-3.060120867475637e-07,3324.51,8.602290934376284e-06,1.9591280005639666e-05
338,3110400,2.1972252407118122,0.0,3.5069725825373218e-09,0.0,0.00034992886347565757,432,-98.3408946353418,0.0,-2.2337616471618453e-07,3.115651856908833e-05,9.266237829845318e-06,0.0,8.888076038990561e-06,-2.2337616471618453e-07,3324.35,9.166329337062435e-06,2.8888902654039657e-05
338,3117600,2.197225208698758,0.0,3.729521847563122e-09,0.0,0.0002859171931576851,433,-1747.5005955260897,0.0,-1.8661298330472383e-07,2.3481425023099127e-05,7.867196501311334e-06,0.0,9.627304735564126e-06,-1.8661298330472383e-07,3324.35,7.920988486719558e-06,2.1775169891037915e-05
338,3124800,2.197225263667485,0.0,3.550396961964313e-09,0.0,0.0002904523325652226,434,-1715.7157034005863,0.0,-1.760748699855409e-07,2.2837027059715242e-05,7.241488604608642e-06,0.0,8.122475717244368e-06,-1.760748699855409e-07,3324.35,6.8313487788591445e-06,2.1342214903198972e-05
338,3132000,2.1972252942676898,0.0,1.2265404674484998e-09,0.0,0.00021785560427043003,435,-1693.6787569422193,0.0,-1.8725473840655286e-07,1.980636367836429e-05,6.975844038168832e-06,0.0,6.237985349472016e-06,-1.8725473840655286e-07,3324.35,6.538343515050775e-06,1.846399614634122e-05
338,3139200,2.197225286187949,0.0,2.3099217494573306e-09,0.0,0.0002530255622574655,436,-532.3710992403493,0.0,-1.4754095483587657e-07,2.286783244583317e-05,6.2905177588371925e-06,0.0,6.352163170935927e-06,-1.4754095483587657e-07,3324.35,6.325402999491585e-06,2.1411106478610606e-05
338,3146400,2.1972252822963014,0.0,5.803533371441596e-10,0.0,0.00017375738524573567,437,-1316.5854033580943,0.0,-1.5777430570459243e-07,1.72726416355043e-05,5.835806344881196e-06,0.0,3.4752351612186588e-06,-1.5777430570459243e-07,3324.35,5.245257800192164e-06,1.6183290644873763e-05
338,3153600,2.1972252829680365,0.0,9.73299090844005e-10,0.0,0.00022142318878885602,438,-968.8554831748272,0.0,-8.24912960980364e-08,2.2262933663292128e-05,4.6992796532723455e-06,0.0,4.115048126385452e-06,-8.24912960980364e-08,3324.36,4.1517972293344685e-06,2.0902908354372433e-05
338,3160800,2.197225250844315,0.0,3.771136726647086e-09,0.0,0.00029784988469846974,439,-1713.3548162725858,0.0,-9.90295822438062e-08,2.4723020431653694e-05,1.973727901935243e-06,0.0,9.910680296368468e-06,-9.90295822438062e-08,3324.36,1.874476334151575e-06,2.3324663964289537e-05
338,3168000,2.1972252833527866,0.0,9.798355311443745e-10,0.0,0.00018904005620770238,440,-1288.3335771981576,0.0,-1.460172319116043e-07,1.755365677311039e-05,1.9373746418238934e-06,0.0,4.180473725853433e-06,-1.460172319116043e-07,3324.36,2.1071676850673822e-06,1.643867701115551e-05
338,3175200,2.197225290025983,0.0,3.45160486414758e-09,0.0,0.0002625722292319661,441,-1077.1313737858318,0.0,-2.4468561665977985e-08,2.4239503838884354e-05,1.8168775835483929e-06,0.0,6.663359183399348e-06,-2.4468561665977985e-08,3324.36,2.0929730066808873e-06,2.3024376028408815e-05
338,3182400,2.1972252407654254,0.0,1.989381048641397e-09,0.0,0.00026597097361912513,442,-1138.7933254857921,0.0,1.2964725503125914e-07,2.3823791230688464e-05,1.9174049369519458e-06,0.0,6.5221824898144665e-06,1.2964725503125914e-07,3324.36,2.0735742691326607e-06,2.2503913922119506e-05
338,3189600,2.197225215163811,0.0,1.7245864922545457e-09,0.0,0.0003108713977349697,443,-216.5977421077976,0.0,-1.341553026569953e-07,2.8305777853151442e-05,1.843337907258338e-06,0.0,7.443136244117878e-06,-1.341553026569953e-07,3324.18,1.327813096719995e-06,2.7295752984594367e-05
338,3196800,2.197225305784947,0.0,2.6303118710021922e-09,0.0,0.00020439091044253504,444,-1844.9081507468836,0.0,1.351590019266184e-07,2.0085052578504954e-05,-6.503425083526552e-07,0.0,5.4885747298952575e-06,1.351590019266184e-07,3324.29,-3.345364629687626e-07,1.8432291972698276e-05
338,3204000,2.19722528201419,0.0,4.409521620491694e-09,0.0,0.00029401467220440563,445,-1762.977287745203,0.0,-7.46775825381856e-10,2.4774848312641745e-05,-5.066425716668649e-07,0.0,8.44782991552887e-06,-7.46775825381856e-10,3324.29,-4.237300182593162e-07,2.3539680955222697e-05
338,3211200,2.197225313804767,0.0,1.2783763957337198e-09,0.0,0.0002029971488357668,446,-1551.4783450299658,0.0,6.561828837894721e-08,2.2172457120539982e-05,-6.711815096544567e-07,0.0,5.249172136101402e-06,6.561828837894721e-08,3324.29,-1.5192704816310459e-06,2.0248189041210267e-05
338,3218400,2.1972251740649895,0.0,1.5632899674382026e-09,0.0,0.0002491130779806105,447,-246.4996391690723,0.0,1.3494183237996928e-07,2.6711733259771165e-05,-1.4073942530500369e-06,0.0,4.982060151583775e-06,1.3494183237996928e-07,3324.29,-1.4693324205594014e-06,2.5474729577094224e-05
338,3225600,2.197225304715848,0.0,1.914710555395937e-09,0.0,0.00022033833695902385,448,-1254.2049179911642,0.0,3.7986385994276364e-08,1.9474341849780153e-05,-2.3795866436402574e-06,0.0,5.217981304473965e-06,3.7986385994276364e-08,3324.29,-2.406588669873136e-06,1.81401841392407e-05
338,3232800,2.197225250737377,0.0,3.4861236026929906e-09,0.0,0.000340185779392429,449,-729.146727640323,0.0,8.263205283658507e-08,3.077160323493418e-05,-1.9069098159009915e-06,0.0,9.311063693058395e-06,8.263205283658507e-08,3324.32,-2.3487027272487375e-06,2.9879749328775237e-05
338,3240000,2.197225281908399,0.0,3.242328165962157e-09,0.0,0.000245548738813198,450,-1919.0697452977342,0.0,8.443516739786716e-08,2.2051205750708435e-05,-4.031148858315094e-06,0.0,8.162878025731691e-06,8.443516739786716e-08,3324.32,-4.635796913477847e-06,2.1141058802373977e-05
338,3247200,2.197225190911974,0.0,2.593898065929073e-09,0.0,0.00025121046754893287,451,-1703.7679703276117,0.0,1.4417837903174458e-07,2.2572094871799476e-05,-6.099069547613814e-06,0.0,7.545625011016772e-06,1.4417837903174458e-07,3324.32,-6.552022143542295e-06,2.1328191594705002e-05
338,3254400,2.1972252457356327,0.0,1.7133810710356818e-09,0.0,0.0002893245945491072,452,-950.8478916644387,0.0,1.4953558903273548e-07,2.3963562824996614e-05,-7.926354986568505e-06,0.0,7.707542439844764e-06,1.4953558903273548e-07,3324.32,-7.700211664103807e-06,2.2588006678608544e-05
338,3261600,2.197225213839263,0.0,2.2388499315726493e-09,0.0,0.00029922980807876084,453,-1169.2469497665336,0.0,-3.23552244881115e-09,2.4338514426263736e-05,-8.18397079887027e-06,0.0,7.587044984081491e-06,-3.23552244881115e-09,3324.32,-8.490473624596036e-06,2.312071029127019e-05
338,3268800,2.1972252874714986,0.0,2.430452336365715e-09,0.0,0.00027265737305348073,454,-1381.7952976248894,0.0,8.228784503614521e-08,2.7208618878430143e-05,-8.100521865468496e-06,0.0,6.031257117466515e-06,8.228784503614521e-08,3324.32,-7.907006080539225e-06,2.6153729774898516e-05
338,3276000,2.197225285472063,0.0,2.0822143756183888e-09,0.0,0.00021968521131442975,455,-1878.0707397387553,0.0,3.430649638771148e-07,2.0087842587738834e-05,-8.336922646720546e-06,0.0,7.127203138758764e-06,3.430649638771148e-07,3324.1,-8.43900244632774e-06,1.8765444601911887e-05
338,3283200,2.197225254338885,0.0,4.626127211770119e-09,0.0,0.0002944499162474098,456,-1825.645231920651,0.0,1.952012071180954e-07,2.480737545125424e-05,-8.857890899640725e-06,0.0,9.664044573659584e-06,1.952012071180954e-07,3324.1,-8.833230804301574e-06,2.3255189249446463e-05
338,3290400,2.1972253347389286,0.0,1.5022671577934039e-09,0.0,0.00018913958131657447,457,-2259.0702594122245,0.0,1.6092697332874053e-07,1.89997908134703e-05,-8.711240962979457e-06,0.0,4.03686842440594e-06,1.6092697332874053e-07,3324.1,-8.458521427887682e-06,1.7440211361524293e-05
338,3297600,2.1972253214934523,0.0,1.8719846903306518e-09,0.0,0.00029984260881141977,458,-74.34829429620157,0.0,-1.6737278734639483e-07,2.307308280227103e-05,-8.149236985652818e-06,0.0,7.218041278406282e-06,-1.6737278734639483e-07,3324.1,-8.154499733008277e-06,2.114726128278413e-05
338,3304800,2.197225249069078,0.0,1.7964089672037312e-09,0.0,0.00023087731893193906,459,-1414.0689646414662,0.0,1.302439873369972e-07,2.2348920256329395e-05,-8.136140864619861e-06,0.0,5.892009072358552e-06,1.302439873369972e-07,3324.1,-7.493006382991741e-06,2.037657352200457e-05
338,3312000,2.1972252812745077,0.0,3.0288064707752177e-09,0.0,0.0002795574490728938,460,-16544.03461194358,0.0,1.4183657680877194e-07,2.688220369814568e-05,-7.057225140520419e-06,0.0,7.449735637380176e-06,1.4183657680877194e-07,3324.09,-6.450380704768306e-06,2.597659445599213e-05
338,3319200,2.1972252239215937,0.0,4.216591299284809e-09,0.0,0.00032440894070500493,461,-1618.9076471389856,0.0,1.0434151086103147e-07,2.926641098587612e-05,-6.364617381578567e-06,0.0,1.085280261515593e-05,1.0434151086103147e-07,3324.09,-6.653648929409247e-06,2.8076310717193474e-05
338,3326400,2.1972252383150126,0.0,1.2486814726657938e-09,0.0,0.00025575822154611097,462,-1477.9829408225055,0.0,1.8035171301666e-07,2.2203010466004915e-05,-6.3854909368038294e-06,0.0,7.35869911478348e-06,1.8035171301666e-07,3324.09,-6.835749456411785e-06,2.095187615826229e-05
338,3333600,2.197225275218286,0.0,1.9454084367076573e-09,0.0,0.000252022094854412,463,-1035.5569413977598,0.0,3.7266093086281e-07,2.20312706364082e-05,-7.897765374370773e-06,0.0,7.392519198115961e-06,3.7266093086281e-07,3324.09,-8.217237375937404e-06,2.091146208704767e-05
338,3340800,2.197225263938702,0.0,1.3413729738166482e-09,0.0,0.000242656194666667,464,-967.3454694199752,0.0,2.2387016477043975e-07,2.6595237442186303e-05,-8.411666480933718e-06,0.0,6.2037432909483335e-06,2.2387016477043975e-07,3324.09,-8.317083124532633e-06,2.430347586029396e-05
338,3348000,2.197225228375325,0.0,5.165379879773362e-09,0.0,0.00032264150800788893,465,-391.6215554890554,0.0,2.2465694559475756e-07,3.029975538088978e-05,-7.70782864548369e-06,0.0,9.106488253522347e-06,2.2465694559475756e-07,3324.09,-7.891792692201734e-06,2.8742110773444735e-05
338,3355200,2.1972252455432577,0.0,1.2626604844456703e-09,0.0,0.00022808204835949027,466,-1693.3781262506757,0.0,2.4718721045718727e-07,2.139113629309595e-05,-8.347368478390998e-06,0.0,5.93843304538935e-06,2.4718721045718727e-07,3324.01,-8.089465097307321e-06,2.017817202764947e-05
338,3362400,2.197225191810775,0.0,5.131446506337956e-09,0.0,0.00031643467517276637,467,-1787.1416358148012,0.0,2.0496610874230966e-07,2.381984043356597e-05,-8.56616188834489e-06,0.0,9.981238649463702e-06,2.0496610874230966e-07,3324.01,-8.39056660370694e-06,2.2430164165615096e-05
338,3369600,2.1972253134988606,0.0,9.378158026019393e-10,0.0,0.00020541075640998378,468,-1371.0698798618619,0.0,1.8480419448141735e-07,1.8896876037402647e-05,-7.640541980067149e-06,0.0,4.461059967956091e-06,1.8480419448141735e-07,3324.01,-7.407015918690578e-06,1.7639361050151417e-05
338,3376800,2.197225271750379,0.0,1.816629961939202e-09,0.0,0.00023177504984583938,469,-203.7450304081705,0.0,1.484554168488587e-07,2.1983182217610568e-05,-7.45655555236782e-06,0.0,5.3149172256870545e-06,1.484554168488587e-07,3324.01,-7.367660042055596e-06,2.068964740401431e-05
338,3384000,2.197225278313198,0.0,1.7343616897745981e-09,0.0,0.0002609187405352167,470,-1556.6122343424956,0.0,1.6098303272294947e-07,2.0915435753747734e-05,-7.407004452511322e-06,0.0,7.676051029988077e-06,1.6098303272294947e-07,3324.01,-7.904730905898933e-06,1.9676972662015908e-05
338,3391200,2.1972252368643175,0.0,3.835038020571077e-09,0.0,0.0002898019837710214,471,-492.886574670786,0.0,1.4172690989681823e-07,2.6411283859096732e-05,-7.859870211398678e-06,0.0,6.4780017229656885e-06,1.4172690989681823e-07,3324.12,-6.974738323363801e-06,2.5217392799620012e-05
338,3398400,2.1972252199574123,0.0,5.696698336306351e-09,0.0,0.0003172904374616882,472,-1653.3511668214155,0.0,1.2324415165387143e-07,2.5482729657625662e-05,-6.770604404565231e-06,0.0,1.0082168492431358e-05,1.2324415165387143e-07,3324.12,-7.500855346286641e-06,2.4363886354353422e-05
338,3405600,2.19722527875156,0.0,1.4281582595880962e-09,0.0,0.00024838146891818693,473,-1742.1560925434094,0.0,2.619752390807682e-07,2.1858965829612884e-05,-7.26775060777539e-06,0.0,7.658212714001837e-06,2.619752390807682e-07,3324.12,-7.248106756970441e-06,2.0369665050860093e-05
338,3412800,2.197225257306216,0.0,1.7054371556497732e-09,0.0,0.00023408530755831335,474,-1224.4418771225623,0.0,3.531905206510377e-07,2.160780219178473e-05,-7.659600667857226e-06,0.0,6.9141902918783895e-06,3.531905206510377e-07,3324.12,-7.683669784039201e-06,2.012392053402627e-05
338,3420000,2.1972252240067434,0.0,1.4593945299142307e-09,0.0,0.00025363545027951213,475,-876.3571549934118,0.0,2.064696432267386e-07,2.1598378634437377e-05,-8.436272907136385e-06,0.0,6.3907881183963015e-06,2.064696432267386e-07,3324.12,-8.585192085089178e-06,2.054018761706781e-05
338,3427200,2.1972252132495242,0.0,1.6230454178097438e-09,0.0,0.00023287147480929765,476,-651.7525114405865,0.0,2.3330116530468233e-07,2.28182426220457e-05,-8.513639321134879e-06,0.0,6.031903657719716e-06,2.3330116530468233e-07,3324.12,-8.473761197049296e-06,2.2011279745308837e-05
338,3434400,2.1972252895434696,0.0,1.4412599728834916e-09,0.0,0.0002410300750429022,477,-1302.140628609818,0.0,1.6121809158455736e-07,2.1893684322255992e-05,-8.637394704786332e-06,0.0,6.3038953515924806e-06,1.6121809158455736e-07,3324.32,-8.823837893772626e-06,2.0957159846840035e-05
338,3441600,2.1972252309322355,0.0,3.52788260128699e-09,0.0,0.00019398704501852877,478,-1848.5839617875884,0.0,2.51832182083421e-07,1.976196207979775e-05,-9.188100567140762e-06,0.0,5.128840202958977e-06,2.51832182083421e-07,3324.32,-8.662172492713294e-06,1.864503257501323e-05
338,3448800,2.197225324114164,0.0,1.2027686878809508e-09,0.0,0.00016186589220050637,479,-1908.5666783310714,0.0,1.5840041057190923e-07,1.7132174057991583e-05,-8.074332792320834e-06,0.0,4.021885455654486e-06,1.5840041057190923e-07,3324.32,-7.925230791782284e-06,1.6213710060657992e-05
338,3456000,2.197225287610261,0.0,1.781293485022436e-09,0.0,0.00026118774059959133,480,-334.445531780316,0.0,1.7961620849410002e-07,2.2574339473634016e-05,-6.920369309658969e-06,0.0,5.838033721171336e-06,1.7961620849410002e-07,3324.32,-6.980240956457155e-06,2.1601906034218414e-05
338,3463200,2.197225271084952,0.0,2.8853788395956936e-09,0.0,0.0002690720557149638,481,-1381.7906453817277,0.0,1.4174255472472054e-07,2.139244647598958e-05,-7.680939880062006e-06,0.0,7.72802520059932e-06,1.4174255472472054e-07,3324.32,-7.3047740733015355e-06,2.0247715169336225e-05
338,3470400,2.197225286310656,0.0,1.9389294507614684e-09,0.0,0.00026389776297866866,482,-319.0325285872437,0.0,1.5355951752700746e-07,2.5951532371964766e-05,-6.500093264120343e-06,0.0,6.281725869834067e-06,1.5355951752700746e-07,3324.48,-7.009440883456121e-06,2.4688103742309395e-05
338,3477600,2.1972252512703494,0.0,3.40238738588209e-09,0.0,0.00026442690575804225,483,-2204.2581794548073,0.0,1.6522602043571377e-07,2.1333753168424706e-05,-8.169274105344336e-06,0.0,7.121124324296146e-06,1.6522602043571377e-07,3324.48,-8.29860931277821e-06,2.0084133824428304e-05
338,3484800,2.197225292712923,0.0,2.4299344336734803e-09,0.0,0.00024054193561657002,484,-1359.9284168160343,0.0,1.5421108242035517e-07,2.0650960537801937e-05,-8.522113774302302e-06,0.0,6.499694555153508e-06,1.5421108242035517e-07,3324.48,-9.000563902645809e-06,1.9773501056648448e-05
338,3492000,2.1972252621376613,0.0,1.5442989886524948e-09,0.0,0.00023795885541236055,485,-1297.6410058497036,0.0,2.0242056255387435e-07,2.0292494252127678e-05,-8.470913310660197e-06,0.0,6.370548516482877e-06,2.0242056255387435e-07,3324.48,-8.540578149095516e-06,1.898388629483937e-05
338,3499200,2.1972252952212497,0.0,1.1292290081872355e-09,0.0,0.00019748180369691536,486,-585.250874650521,0.0,1.3898453935921203e-07,1.9415165815346794e-05,-8.521958248244538e-06,0.0,3.798160985354117e-06,1.3898453935921203e-07,3324.48,-8.44226747573765e-06,1.8297920204828387e-05
338,3506400,2.1972252989939163,0.0,1.3095088365586645e-09,0.0,0.00023950736424070864,487,-901.3104178495176,0.0,2.2944526190457777e-07,2.2299940619668615e-05,-8.354025623965172e-06,0.0,5.6322115767778995e-06,2.2944526190457777e-07,3324.48,-8.256513720282522e-06,2.1079719373607527e-05
338,3513600,2.197225280183333,0.0,1.8348749513398399e-09,0.0,0.00028221915189543704,488,-6152.185611515345,0.0,2.6051079879680954e-07,2.363174403110743e-05,-8.590180072128267e-06,0.0,7.021231804992638e-06,2.6051079879680954e-07,3324.68,-8.938232777258013e-06,2.2635703491743554e-05
338,3520800,2.1972252198249578,0.0,4.53078003339895e-09,0.0,0.0002616511066906201,489,-1419.924330001994,0.0,2.0792873439965497e-07,2.2244369179587477e-05,-1.0451153550277357e-05,0.0,7.971626721882726e-06,2.0792873439965497e-07,3324.68,-1.0340846631137654e-05,2.1127326380184827e-05
338,3528000,2.197225311199824,0.0,2.5153132236251136e-09,0.0,0.00021263675412477645,490,-1719.0115705258033,0.0,2.338584425959267e-07,1.9739894917873942e-05,-1.0248370347451578e-05,0.0,6.065777676039591e-06,2.338584425959267e-07,3324.68,-9.471123903278479e-06,1.8726752689891175e-05
338,3535200,2.197225270602438,0.0,1.7167727889375302e-09,0.0,0.00027558511049375863,491,-533.9951258268337,0.0,2.2965370593314424e-07,2.5350133171074838e-05,-8.740196408632349e-06,0.0,7.402287878773829e-06,2.2965370593314424e-07,3324.68,-8.671043429074648e-06,2.3882309796012207e-05
338,3542400,2.197225219929029,0.0,1.411183817389441e-09,0.0,0.00022716936260850154,492,-1493.036771048932,0.0,2.4511390292341205e-07,1.9722856427328285e-05,-9.204147595302483e-06,0.0,6.14435670658942e-06,2.4511390292341205e-07,3324.68,-8.94927291198208e-06,1.8382716283785578e-05
338,3549600,2.1972252867366904,0.0,1.6751712435483381e-09,0.0,0.00025509010272336494,493,-215.706145510068,0.0,1.0877617979635978e-07,2.5558226412585022e-05,-8.442239652032744e-06,0.0,5.570105770639847e-06,1.0877617979635978e-07,3324.48,-8.78145144812436e-06,2.4550813059135488e-05
338,3556800,2.1972252581390754,0.0,1.6800529298848743e-09,0.0,0.00023181442744167252,494,-1981.7962392081247,0.0,3.435475286316434e-07,2.1369068765073847e-05,-9.664373066667717e-06,0.0,6.495003018941403e-06,3.435475286316434e-07,3324.48,-9.313769910242683e-06,2.0084695073550873e-05
338,3564000,2.1972252775720817,0.0,3.93060554011401e-09,0.0,0.00027365133051418186,495,-1691.2053222034658,0.0,4.249487241170188e-07,2.3445924418339287e-05,-1.008765980930747e-05,0.0,9.43989202600062e-06,4.249487241170188e-07,3324.48,-1.0064339533350207e-05,2.237843689417083e-05
338,3571200,2.197225325769275,0.0,1.8167018812241998e-09,0.0,0.00024578949076169414,496,-1722.0509282554165,0.0,2.694704459171913e-07,1.8719411956457325e-05,-9.92815744818989e-06,0.0,6.611248800339268e-06,2.694704459171913e-07,3324.48,-1.0023500427307e-05,1.7981850583763772e-05
338,3578400,2.1972252539541355,0.0,9.191365130038838e-10,0.0,0.00020506997429874875,497,-524.7700199852183,0.0,1.0261417707165685e-07,1.8973496536100203e-05,-9.460587118520192e-06,0.0,4.120509586965661e-06,1.0261417707165685e-07,3324.48,-9.376331053709888e-06,1.8068842774730673e-05
338,3585600,2.197225263626487,0.0,1.4860586158298738e-09,0.0,0.00024487573755456796,498,-950.4165940961449,0.0,2.9537242761046537e-07,2.126405343435684e-05,-9.463262267598253e-06,0.0,5.973289455267867e-06,2.9537242761046537e-07,3324.48,-9.331274339914402e-06,2.0112223101281772e-05
338,3592800,2.197225297140697,0.0,8.219656398674701e-10,0.0,0.00020329665901806763,499,-998.2469614123637,0.0,1.6802774697012074e-07,1.9460392114966104e-05,-9.819556218792696e-06,0.0,4.072283721876526e-06,1.6802774697012074e-07,3324.64,-9.597087417779178e-06,1.8381464621933035e-05
338,3600000,2.197225276591286,0.0,3.9037937246557735e-09,0.0,0.00026214603962668235,500,-1914.1841883652203,0.0,1.9633214251986907e-07,1.8705705874397373e-05,-9.752219010176194e-06,0.0,8.089234523701633e-06,1.9633214251986907e-07,3324.64,-9.627257372963271e-06,1.7824075750685334e-05
338,3607200,2.1972252978155855,0.0,1.240968537805248e-09,0.0,0.00022433736239830165,501,-1579.7348670200067,0.0,2.1333047007613185e-07,2.0741066238672994e-05,-8.665497381250577e-06,0.0,6.457594311502609e-06,2.1333047007613185e-07,3324.64,-8.66026752757255e-06,1.8883985883338412e-05
338,3614400,2.197225315037859,0.0,2.1752922285010747e-09,0.0,0.00022512635239163153,502,-584.4079566121133,0.0,1.8707238398086043e-07,2.0000087688807612e-05,-7.641207422948289e-06,0.0,5.589707373900594e-06,1.8707238398086043e-07,3324.64,-6.862440289623727e-06,1.87761470695967e-05
338,3621600,2.197225251396497,0.0,1.6029787652609841e-09,0.0,0.0002367568589024457,503,-1322.0310594048385,0.0,1.9657361486519818e-07,1.9522475524238435e-05,-6.058572240010653e-06,0.0,6.183354122055221e-06,1.9657361486519818e-07,3324.64,-5.235922452997209e-06,1.833009884103421e-05
338,3628800,2.1972252962828946,0.0,9.376042003073225e-10,0.0,0.00022490183885169084,504,-256.09698979814533,0.0,1.6186359302899352e-07,2.1600836308765742e-05,-4.083425224722952e-06,0.0,3.899930543424382e-06,1.6186359302899352e-07,3324.68,-3.8938167279595936e-06,2.0580122536313998e-05
338,3636000,2.1972252778969117,0.0,1.2075705161419145e-09,0.0,0.000190976445391751,505,-1730.955468166442,0.0,1.3166662459569352e-07,1.695813321915134e-05,-4.64585365474128e-06,0.0,4.812688065516047e-06,1.3166662459569352e-07,3324.68,-4.689902615938784e-06,1.5849540652372942e-05
338,3643200,2.19722519706166,0.0,3.749841584107996e-09,0.0,0.00028196133005619934,506,-1691.6327713978671,0.0,8.198681313641999e-09,2.19408318396597e-05,-4.504279468480692e-06,0.0,7.880987503395693e-06,8.198681313641999e-09,3324.68,-4.815686497686834e-06,2.0811490769511287e-05
338,3650400,2.1972252347355794,0.0,2.273683346843466e-09,0.0,0.00023278000710170174,507,-1225.6464788821177,0.0,1.4723531024854035e-07,1.875414664224153e-05,-5.401880205738611e-06,0.0,5.892502158913775e-06,1.4723531024854035e-07,3324.68,-4.810064803589563e-06,1.7616072656146035e-05
338,3657600,2.197225291662746,0.0,1.1795809030955074e-09,0.0,0.0002067107058394819,508,-446.26390771804824,0.0,-9.649743094594035e-08,1.8979428112763182e-05,-4.2129853674846605e-06,0.0,3.855146301404442e-06,-9.649743094594035e-08,3324.68,-4.451126417857196e-06,1.7881709190315554e-05
338,3664800,2.1972252638251693,0.0,1.524435359537153e-09,0.0,0.0002286669263630152,509,-840.6281494415721,0.0,9.428244310475472e-08,1.8604132001212576e-05,-5.070220847856298e-06,0.0,5.746662155622036e-06,9.428244310475472e-08,3324.68,-5.040847329585827e-06,1.7739088634893537e-05
338,3672000,2.1972252868092252,0.0,1.4332012776323013e-09,0.0,0.0001842673674084167,510,-1253.19567644498,0.0,1.1658662221532389e-07,1.73976598126035e-05,-4.954727010181581e-06,0.0,3.669437217820527e-06,1.1658662221532389e-07,3324.93,-5.04345887828963e-06,1.638597096074523e-05
338,3679200,2.1972252708768085,0.0,1.6941679726337675e-09,0.0,0.0002191980608648962,511,-1725.0537838854104,0.0,1.047392987360871e-07,1.992988672960052e-05,-5.5620362247527704e-06,0.0,5.733528564109398e-06,1.047392987360871e-07,3324.93,-6.148001053094366e-06,1.8884472214807158e-05
338,3686400,2.1972252608543976,0.0,1.583544395139114e-09,0.0,0.0002507884408321623,512,-1523.7932717025783,0.0,2.7141565687502204e-07,2.108008593636375e-05,-7.391587765477842e-06,0.0,7.68556124014587e-06,2.7141565687502204e-07,3324.93,-7.42754449946862e-06,1.9261235453034224e-05
