episode_length,fps,PMM:episode_rewards,policy_entropy,grad_norm,epoch_idx,P09:episode_rewards,P01:episode_rewards,explained_variance,policy_loss,frames,advantage_norm,value_loss
809.29,290,30.71,1.0281372010707854,0.742835136700686,316,44.10000000000001,16.0,0.6724656599760056,-0.013920165381859988,2528000,2.3778074991703035,0.038787991646677254
821.7,290,31.21,1.011376582980156,0.6761310033103197,317,46.0,15.9,0.682324331998825,-0.012103756782125856,2536000,2.239711386561394,0.03527197510004044
839.56,290,31.89,0.9858754616975784,0.6517938203477072,318,48.10000000000001,15.9,0.6915872180461884,-0.011542280510038836,2544000,2.2979310250282285,0.037379158367402854
841.51,290,32.56,0.9964391136169434,0.7469669348386135,319,49.10000000000001,16.0,0.6306865340471268,-0.011469704580522376,2552000,2.4612615382671357,0.04210589970462024
844.81,290,33.06,1.0193682843446732,0.7533672001112818,320,49.10000000000001,16.9,0.7092618203163147,-0.011663789402227849,2560000,2.2568598759174345,0.03471550631336868
833.09,290,32.34,1.0218854707479477,0.6638953664671434,321,48.0,17.0,0.7162485021352768,-0.012574904132634401,2568000,2.167245261669159,0.032706648507155475
831.05,290,31.88,0.9861038029193878,0.7088831067379815,322,47.10000000000001,17.0,0.7020270311832428,-0.00867016129050171,2576000,2.336634135246277,0.03742577202618122
830.0,290,31.59,1.0161191314458846,0.8000847095078635,323,48.0,17.0,0.6298258340358734,-0.010553462623629457,2584000,2.3176410388946533,0.0382955728424713
829.67,290,31.61,0.9978033918142318,0.7064587831938752,324,48.0,17.0,0.6239149397611619,-0.015087643431033939,2592000,2.2979654133319856,0.03715687248855829
861.37,290,33.0,1.0065098363161087,0.6904776418639686,325,49.10000000000001,18.0,0.6603029942512513,-0.007351571652834537,2600000,2.2394433200359343,0.03456322002224624
868.11,290,32.82,1.0104647362232209,0.68426925172208,326,49.10000000000001,18.0,0.660706177353859,-0.011770829106098972,2608000,2.193129535317421,0.03376053255517036
875.33,290,32.34,1.0321061211824416,0.8027024660403396,327,47.10000000000001,18.0,0.6694527888298034,-0.012621371622662992,2616000,2.4004236471652987,0.04134505728725344
865.93,290,31.62,1.001308331489563,0.6250163851873292,328,47.0,18.0,0.7115307021141052,-0.002781850479077548,2624000,2.105337735414505,0.030409749704413114
856.35,290,30.69,1.0592623847723006,0.6235296927229317,329,45.0,18.0,0.67119225025177,-0.013522088910904131,2632000,2.0556386375427245,0.02968412739224732
859.31,290,30.13,1.0500907510519029,0.7169266366294376,330,44.10000000000001,17.9,0.6753302848339081,-0.013098373912507668,2640000,2.3473132729530333,0.038911874233745036
856.32,290,30.24,1.0736961591243743,0.7052510516031357,331,44.10000000000001,17.9,0.6729685944318772,-0.013047515862854197,2648000,2.2824089348316194,0.03517909060232341
862.47,290,30.36,1.0701134586334229,0.6457420628407397,332,45.0,17.9,0.6714502048492431,-0.00018562419933914497,2656000,2.120767601132393,0.03099583134520799
870.69,290,31.51,1.076629467010498,0.6340315314996646,333,46.0,17.0,0.7293798279762268,-0.008723489129333756,2664000,2.1398074007034302,0.03247255427297205
881.37,290,31.95,1.0577111572027207,0.6931021515257705,334,45.10000000000001,19.9,0.7015909028053283,-0.013916091611463344,2672000,2.2137048906087875,0.0347955687623471
868.42,290,31.94,1.0591770988702773,0.8075580421778361,335,45.10000000000001,18.900000000000002,0.7041275310516357,-0.011100192204467021,2680000,2.369803404211998,0.0394702819455415
859.74,290,31.63,1.0578990238904953,0.7602268293307018,336,45.10000000000001,19.0,0.6708982342481613,-0.017911967327236197,2688000,2.2182120674848558,0.03472882227506489
870.55,291,33.13,1.0564797306060791,0.7489020879325391,337,49.10000000000001,19.0,0.6551429760456086,-0.02010215958187473,2696000,2.4340592992305754,0.04206292449496687
876.88,291,33.83,1.0291485059261323,0.6846519940946842,338,50.0,19.0,0.7005241912603378,-0.012371826335074729,2704000,2.2468823230266572,0.03528701387345791
879.88,291,34.21,0.989261326789856,0.7433204291615912,339,50.0,19.0,0.6580864727497101,-0.007150195868453011,2712000,2.213991304636002,0.033918866477906706
904.68,291,36.38,1.0041375720500947,0.7766455655169291,340,51.10000000000001,19.9,0.6649395781755447,-0.011302764773427043,2720000,2.3661408400535584,0.03915517004206777
907.83,291,36.7,1.0119822931289673,0.7331419175954066,341,52.20000000000002,20.9,0.683544933795929,-0.015748057918972335,2728000,2.2418708527088165,0.03596353888511658
910.62,291,37.01,1.0089870774745942,0.7449346751396745,342,54.10000000000001,20.9,0.6739435690641403,-0.011094661296956474,2736000,2.3203438651561736,0.038556932350620625
913.11,291,37.3,1.0392919981479645,0.662738762403745,343,54.10000000000001,20.9,0.677801423072815,-0.016166713134734893,2744000,2.153130294084549,0.03347347521223128
921.77,291,38.25,1.042969218492508,0.6799209054375571,344,54.10000000000001,23.0,0.6669647026062012,-0.006680092394581152,2752000,2.254909383058548,0.03486518356949091
915.95,291,38.83,1.050274031162262,0.7478914581935463,345,57.0,20.9,0.6654080551862717,-0.012292930968978908,2760000,2.462150691747665,0.04247631873935461
919.1,291,39.25,1.0368272471427917,0.7050412988821639,346,57.10000000000001,22.800000000000004,0.6233203339576722,-0.011073091645957902,2768000,2.345812414884567,0.03820818995591253
916.91,291,38.93,1.0385719937086106,0.7739178976032539,347,57.10000000000001,20.9,0.6794502049684524,-0.011505614822963252,2776000,2.4032025849819183,0.03989572997670621
937.0,291,40.58,1.031941603422165,0.6934981080465448,348,60.0,22.900000000000002,0.6426725757122039,-0.010297151176200715,2784000,2.33306272149086,0.03711193457245827
934.08,291,40.87,1.0187261503934861,0.721867573698711,349,60.10000000000001,22.900000000000002,0.6312932443618774,-0.006631933448370546,2792000,2.3070643270015716,0.037775635868310925
947.18,291,41.4,0.9949705821275711,0.6815293039258655,350,60.0,24.0,0.7376071327924728,-0.013820062182494439,2800000,2.293217304944992,0.03633019080851227
942.9,291,41.77,1.0114346259832383,0.8342958132316007,351,60.10000000000001,24.9,0.6170154535770416,-0.01494462569426105,2808000,2.538894659280777,0.046129058273509146
941.74,291,41.15,1.0164523327350616,0.8171941673180839,352,59.10000000000001,24.9,0.6888127458095551,-0.014122641686117276,2816000,2.3547909724712373,0.039129042709246276
956.66,291,42.55,1.0014533072710037,0.8586811352469392,353,61.10000000000001,25.0,0.6505420488119126,-0.016571447809110396,2824000,2.625765061378479,0.04809909550473094
954.63,291,42.77,0.9951374286413193,0.7632575358046388,354,61.10000000000001,25.0,0.6677106022834778,-0.0062326606537681075,2832000,2.2851546025276184,0.036341695263981816
960.04,291,43.11,1.008152004480362,0.7139992475940651,355,61.10000000000001,25.0,0.6479358667135239,-0.008553345600375906,2840000,2.3580513966083525,0.038119297912344335
963.87,291,42.7,0.9958661484718323,0.8204696368439452,356,60.10000000000001,25.0,0.644529197216034,-0.007936839491594582,2848000,2.276740710735321,0.03705133358482272
980.03,291,43.51,1.0150283342599868,0.8152455653830738,357,61.0,25.9,0.6634041565656662,-0.015729419075214537,2856000,2.30122252702713,0.0370549068134278
1000.3,291,45.12,1.020260289311409,0.7339654447495891,358,65.10000000000001,26.0,0.6762585842609405,-0.0157472008629702,2864000,2.327057510614395,0.037985129593871535
1008.82,291,45.08,1.0198349517583847,0.7168707943167554,359,61.400000000000034,26.0,0.6731489986181259,-0.009377097319229507,2872000,2.144681524038315,0.03204860273748636
1029.75,291,46.29,1.0363263130187987,0.7760546846402052,360,66.10000000000001,28.0,0.614819905757904,-0.01248894552467391,2880000,2.456624504327774,0.043832941995933655
1029.23,291,46.03,1.0533742797374726,0.7201032844024227,361,65.10000000000001,28.0,0.6437618780136108,-0.013073397277439653,2888000,2.398756728172302,0.04097505541518331
1045.44,291,46.53,1.0601186347007752,0.6443415440203621,362,65.10000000000001,28.9,0.6759067231416702,-0.00734010546002537,2896000,2.3068310022354126,0.037315640365704894
1049.89,291,46.98,1.0330401027202607,0.6882510859563153,363,66.10000000000001,29.0,0.6809560644626618,-0.01897753058350645,2904000,2.3163517928123474,0.03758078609593213
1044.83,291,46.26,1.0352966433763504,0.6579731555285637,364,65.10000000000001,28.9,0.6522111856937408,-0.003999441324849613,2912000,2.351714733839035,0.038285186262801287
1052.96,291,46.44,1.0420091348886489,0.8037672798479979,365,65.10000000000001,28.0,0.6538970369100571,-0.01173458480683621,2920000,2.4289233708381652,0.040869515878148376
1050.49,291,45.3,1.0646556860208511,0.7083979964777984,366,61.0,28.9,0.6985958671569824,-0.018305648613895754,2928000,2.374043459892273,0.039420382408425214
1050.98,292,45.5,1.0301535069942473,0.6264779709350805,367,61.10000000000001,28.9,0.6680746245384216,-0.004660834284586599,2936000,2.1306970596313475,0.03183893277309835
1054.81,292,45.52,1.0743660640716552,0.7705851278635875,368,62.300000000000026,27.8,0.6737075674533844,-0.00996121248921554,2944000,2.3635071647167205,0.040513296965509656
1048.05,292,45.52,1.0741664665937423,0.6526899833071164,369,65.0,26.900000000000002,0.6855151629447938,-0.013839400553624728,2952000,2.1207329028844835,0.03146307080052793
1037.0,292,44.72,1.02800985455513,0.7731189498422693,370,62.300000000000026,27.9,0.697748264670372,-0.010589947447704163,2960000,2.2194275707006454,0.03430311414878815
1035.27,292,43.62,1.0296521073579787,0.7447749845559981,371,61.0,26.900000000000002,0.6578659075498581,-0.01199427868501516,2968000,2.3034897404909134,0.03656001436058432
1022.0,292,43.26,1.0247816544771196,0.6856571657707701,372,61.0,26.0,0.6545878028869629,-0.01421920435706852,2976000,2.1887647926807405,0.03331677176989615
1018.21,292,43.4,1.0176716810464859,0.7391458739621326,373,61.20000000000002,25.9,0.6449891322851181,-0.007241564393043518,2984000,2.336484994292259,0.03824591496493667
1010.6,292,43.64,1.0366008949279786,0.778998978130269,374,63.10000000000001,25.9,0.6479547810554505,-0.019438589882920496,2992000,2.402100068330765,0.04144091010093689
1011.46,292,43.51,1.0177732264995576,0.7728104537208594,375,64.0,25.9,0.6410469883680343,-0.005049161094066221,3000000,2.0843577301502227,0.030299155451357366
1022.99,292,45.05,1.0163097548484803,0.8405564633245975,376,65.0,25.9,0.6356801217794419,-0.024884688598103822,3008000,2.540670918226242,0.04797683698125184
1041.48,292,46.74,1.034640935063362,0.7138706808899665,377,70.10000000000001,25.0,0.642008860707283,-0.013842406417243183,3016000,2.380353057384491,0.04096496058627963
1029.07,292,46.23,0.9888566756248474,0.688902006490025,378,70.10000000000001,25.9,0.6765247946977615,-0.008347168584296015,3024000,2.255032711029053,0.036641342914663255
1037.21,292,47.01,0.9759110450744629,0.7260126632679761,379,71.10000000000001,25.9,0.6633509558439254,-0.010762308231423958,3032000,2.3539988338947295,0.03930920659564435
1051.01,292,47.7,1.0292248487472535,0.7985545025244878,380,71.10000000000001,26.0,0.6763427770137787,-0.02243538913084194,3040000,2.3999772518873215,0.04203714422415942
1040.83,292,47.43,1.0099869126081467,0.7159679699272138,381,71.10000000000001,26.0,0.6167908936738968,-0.015733730846841355,3048000,2.305639280080795,0.038664685301482676
1060.79,292,48.35,0.9945693635940551,0.9676636419469756,382,71.10000000000001,27.0,0.6742521703243256,-0.019594334834255277,3056000,2.6473751139640807,0.05151111535727978
660.56,292,29.0,0.8741301548480988,0.8245187226655725,383,60.10000000000001,0.0,0.6663579678535462,-0.01123225157149136,3064000,1.9289390742778778,0.028850406710989773
236.74,292,7.38,0.9282555681467056,0.46926569502510274,384,11.0,0.0,0.753760135769844,-0.0035172293160576373,3072000,1.4039303863048553,0.01425210561370477
214.53,292,6.02,0.9839987891912461,0.7218355864608687,385,11.0,0.0,0.641426391005516,-0.008542578225024045,3080000,2.209259989261627,0.03473143124487251
252.79,292,5.67,0.9843819892406463,0.6934158637961176,386,20.10000000000001,0.0,0.6274708491563797,-0.01210653621237725,3088000,2.2488379037380217,0.03791565452702343
299.67,292,8.21,0.9670124346017838,0.7158005748162755,387,31.200000000000017,0.0,0.6848356485366821,-0.010106791422294918,3096000,2.1394763296842574,0.03365221111569554
379.4,292,12.43,0.9834567946195603,2.628227624473533,388,43.10000000000001,0.0,0.7000863987207413,-0.023651457368396224,3104000,3.095730736851692,0.14749610719736667
448.93,292,17.75,1.0066824012994766,0.8558612447650313,389,49.300000000000026,0.0,0.6326918035745621,-0.020760565695236436,3112000,2.5475718247890473,0.047087159994989636
518.87,293,23.84,0.9865631687641144,1.1651278875426108,390,52.20000000000002,0.0,0.8031408017873765,-0.0016067081799337757,3120000,2.840056700706482,0.06228743381798267
593.34,293,29.74,1.0153665661811828,0.9886284286011393,391,61.70000000000006,0.0,0.6564097440242768,-0.01660096844279906,3128000,2.708314275145531,0.06476047863718122
635.36,293,31.91,1.0255696350336074,0.7120139105493288,392,61.70000000000006,0.0,0.6373838430643082,-0.017286521045934932,3136000,2.347692962884903,0.040391091550700364
725.54,293,37.35,0.9898641610145569,0.8403749096068455,393,73.0,0.0,0.6171329969167709,-0.02159673823567573,3144000,2.5757476568222044,0.05109094921499491
777.45,293,40.09,0.9975066983699798,0.7579809257425577,394,76.20000000000002,0.0,0.6542316323518753,-0.006920101284049451,3152000,2.2274810338020323,0.03618256248068064
876.66,293,45.54,1.0234426355361939,0.8256669253214177,395,80.0,1.0,0.6546928316354752,-0.008117239460698328,3160000,2.531245842576027,0.047807976272888485
937.97,293,50.91,1.0081679213047028,0.8378855410669143,396,80.10000000000001,3.0,0.706408331990242,-0.022015580930165014,3168000,2.3004174178838728,0.047401902615092695
991.36,293,53.57,1.0083304858207702,0.67778884617136,397,81.0,18.0,0.6641338902711869,-0.011699779160844628,3176000,2.3287055200338362,0.04054492517141625
1060.24,293,57.48,1.0060846918821336,0.7349289103663075,398,81.0,26.800000000000004,0.6497846519947053,-0.01405303463281598,3184000,2.3495134854316713,0.03990845903288573
1090.02,293,61.25,0.9930584353208541,1.0002261256394833,399,81.20000000000002,31.0,0.5296151262521743,-0.01384155403065961,3192000,2.811190809607506,0.08179053029045463
1093.14,293,62.19,0.9711721688508987,0.8006897706759163,400,83.20000000000002,31.0,0.607724034190178,-0.015587423569959355,3200000,2.4188645601272585,0.042341608167625965
1097.59,293,62.48,0.9832975202798844,0.8213365455635335,401,83.20000000000002,31.9,0.6160010969638825,-0.016903319168777672,3208000,2.3877126133441924,0.04303787797689438
1082.95,293,60.31,0.9672617602348328,0.8019372628751656,402,83.10000000000001,30.800000000000004,0.6589670968055725,-0.011106670856243,3216000,2.363843204975128,0.04157162715215236
1097.07,293,61.11,0.9700955599546432,0.7234278902109667,403,84.10000000000001,30.800000000000004,0.6296076101064682,-0.013197093611233867,3224000,2.278636690378189,0.03757105830125511
1105.12,293,58.95,0.9734690064191818,0.7785683208247,404,84.10000000000001,31.0,0.6572024077177048,-0.012928795924817677,3232000,2.3525740361213683,0.04091880700550973
1112.48,292,59.11,0.9964669919013978,0.8503120446343649,405,83.10000000000001,31.0,0.6850268638134003,-0.012545382955577224,3240000,2.3950350511074068,0.042634570021182296
1115.67,292,59.51,1.0086166960000993,0.7397447550219098,406,84.30000000000003,31.0,0.6543191516399384,-0.013687511842872481,3248000,2.3282340919971465,0.04021679610013962
1112.48,292,58.62,1.009908425807953,0.6491653306279285,407,83.10000000000001,31.0,0.636910942196846,-0.008909272293676622,3256000,2.126777361035347,0.03317633196245879
1126.64,292,59.69,1.0238435858488082,0.7356997885266217,408,86.70000000000006,31.9,0.6578624355792999,-0.015223231603740714,3264000,2.3814002668857572,0.04121992729138583
1115.43,292,59.1,1.0171794229745865,0.7047563494686581,409,86.70000000000006,31.0,0.686930603981018,-0.014238861826015636,3272000,2.2041103529930113,0.03706929254345596
1118.76,292,57.2,0.998714388012886,0.7296903468494739,410,86.60000000000005,31.9,0.6424681615829467,-0.01990259530444746,3280000,2.292229974269867,0.03969260658603162
1115.08,292,56.96,0.9888218808174133,0.7728704352756739,411,86.60000000000005,32.9,0.6900450253486633,-0.02001865144520707,3288000,2.2884887754917145,0.03933584182523191
968.96,292,46.17,0.6938488405570388,0.9534327185969047,412,83.10000000000001,1.0,0.06948853611946106,-0.023374520993384065,3296000,2.5256622993946074,0.05189045754726976
948.97,292,44.34,1.027907418012619,0.6005723489501039,413,83.10000000000001,1.0,0.6598625701665878,-0.008869388071907451,3304000,2.026729217171669,0.030706974822096528
936.09,292,43.27,1.0305079340934753,0.6140355312864298,414,81.10000000000001,1.0,0.6919506418704987,-0.009632297565694899,3312000,2.210094864368439,0.035000019678846
933.99,292,43.04,1.0181984251737595,0.6647246829000554,415,70.20000000000002,1.0,0.7619084709882736,-0.007967648780322634,3320000,2.1779184049367903,0.03507452050689608
927.13,292,41.69,1.0003358125686646,0.6585852389719329,416,72.40000000000003,1.0,0.6786422455310821,-0.012246432793326677,3328000,2.2167684829235075,0.03529567152261734
919.52,292,41.62,1.0177518087625503,0.6562368446361171,417,70.20000000000002,1.0,0.6790955990552903,-0.013028423362411558,3336000,2.169718227982521,0.036140863988548516
912.73,292,41.83,0.9997503733634949,0.6927324266713727,418,72.40000000000003,1.0,0.6579519891738892,-0.01416339200521179,3344000,2.2756324476003646,0.03761830029077828
897.22,292,40.76,0.9798013830184936,0.623757482009408,419,70.20000000000002,1.0,0.6837641829252243,-0.007732024891884066,3352000,2.0086325347423553,0.030869927774183452
900.65,292,40.67,1.004649875164032,0.8018364427954213,420,76.0,1.0,0.646106652021408,-0.022573347928846486,3360000,2.413620796203613,0.04582751534879208
895.33,292,40.35,1.0118052619695663,0.7238235181074613,421,76.0,1.0,0.6384909856319427,-0.0050989321322413165,3368000,2.222342436313629,0.036524188346229496
906.73,292,41.04,1.0095892399549484,0.7107846884107758,422,76.20000000000002,1.0,0.6772635102272033,-0.016459968064227722,3376000,2.2788825273513793,0.039024230614304545
913.6,292,42.19,0.991796208024025,0.6271644118583323,423,78.10000000000001,1.0,0.7045969969034195,-0.009106665538784,3384000,2.0169171875715257,0.031010026657022537
930.39,291,43.8,1.0073671627044678,0.8487373609826316,424,79.20000000000002,2.8000000000000007,0.6253273236751556,-0.02117528472070262,3392000,2.6077604514360426,0.04955437635537237
1026.57,292,49.98,1.015441358089447,0.696408746511121,425,81.10000000000001,21.9,0.6588097500801087,-0.014702792220050468,3400000,2.2849415522813796,0.039378471509553495
1071.33,292,52.4,1.0117893671989442,0.6444605060443331,426,81.10000000000001,27.9,0.7294237828254699,-0.011466804048977793,3408000,2.126531376838684,0.03549955272115767
1090.53,292,53.95,0.9906694185733795,0.956016817580391,427,81.10000000000001,32.8,0.6409247761964798,-0.014748630986723583,3416000,2.412646443247795,0.044583185247611255
1100.11,292,57.41,1.0137720197439193,0.7746650396512084,428,83.10000000000001,32.8,0.6762859243154525,-0.005912771911243908,3424000,2.456785225868225,0.04497808442916721
1107.61,291,57.76,1.0291240626573563,0.6875086376900916,429,83.10000000000001,32.8,0.6822069734334946,-0.014981172734405846,3432000,2.170819619297981,0.03561137195676565
1102.04,291,56.92,1.0079151123762131,0.7830064127980967,430,83.10000000000001,30.700000000000003,0.6588069826364518,-0.014404219895368442,3440000,2.336811593770981,0.0402186191175133
1100.08,291,56.26,0.9686318451166153,0.7549820024701376,431,82.10000000000001,27.0,0.6571736657619476,-0.01409273125063919,3448000,2.318442841768265,0.03896132204681635
1098.37,291,58.58,0.9704406821727752,1.0352047197767746,432,82.10000000000001,27.0,0.6860463434457779,-0.014193197118293028,3456000,2.6929988652467727,0.05558277984149754
1088.58,291,58.36,1.0218212330341339,0.7218180637146105,433,79.30000000000003,27.9,0.6586656379699707,-0.021430541731824633,3464000,2.381722474694252,0.04459126338828355
1085.37,291,58.33,1.013065623641014,0.8019973428601277,434,79.30000000000003,27.9,0.6353714674711227,-0.01808428443095181,3472000,2.4110918551683427,0.045273912381380794
1094.48,291,60.1,0.9907032960653305,0.893113301980452,435,83.30000000000003,28.0,0.6741325408220291,-0.006833594174822793,3480000,2.547480446100235,0.0624518986325711
1090.22,291,61.99,0.9909805113077164,0.9806700399449052,436,86.20000000000002,30.700000000000003,0.6769429445266724,-0.020291971362166806,3488000,2.793252602815628,0.0642992019560188
1080.09,291,61.15,1.0097258526086808,0.8114434204054533,437,83.30000000000003,28.0,0.669601799249649,-0.012720653892974951,3496000,2.3830324739217756,0.04252890531904995
1079.63,291,62.26,1.0176310056447984,0.8137285258444104,438,87.10000000000001,28.0,0.6417628699541091,-0.023773701254976912,3504000,2.470540120601654,0.054048886238597334
1079.4,291,63.19,1.0082799690961837,0.7762640852334751,439,88.0,31.9,0.6398993277549744,-0.014601197571610101,3512000,2.396365478038788,0.04186086086090654
1085.28,291,64.75,1.0084463578462601,1.0052639549513929,440,88.10000000000001,32.9,0.6932971680164337,-0.007173753627575934,3520000,2.536447944045067,0.0544982821168378
1065.87,291,61.47,1.0158350151777267,0.6762840135269823,441,87.10000000000001,36.6,0.6725656974315644,-0.012197533189319074,3528000,2.266948482990265,0.038535268642008305
1066.71,291,61.61,0.9896929711103439,0.8190631590809226,442,87.10000000000001,36.6,0.6549612003564834,-0.014207781526265536,3536000,2.2201748847961427,0.03564832755830139
1082.09,291,62.28,1.0014133936166763,0.9176092838799451,443,87.10000000000001,37.0,0.5954342502355575,-0.010666711264057084,3544000,2.44036336183548,0.04425992143340409
1083.06,291,63.07,1.0406261879205703,0.809581129337794,444,88.0,37.0,0.6564353412389755,-0.00734505383297801,3552000,2.3316993004083635,0.04110544544178993
1090.04,290,63.11,1.0289533567428588,0.9529885637604494,445,88.0,37.900000000000006,0.7182679045200348,-0.015253842868842184,3560000,2.7219287931919096,0.05587347417138517
1093.83,291,63.37,1.01949777841568,0.7661074678481635,446,88.0,37.0,0.6229696631431579,-0.021360359189566226,3568000,2.345551990866661,0.042275474416092036
1097.56,290,63.27,0.9884548872709275,0.6231907628159407,447,87.10000000000001,37.0,0.6720848512649537,-0.009445822590496391,3576000,2.0175337100028994,0.03102396179921925
1121.0,290,65.24,1.0210114061832427,0.7820074670987751,448,91.10000000000001,37.0,0.6522295725345612,-0.011628515755874105,3584000,2.4137108409404755,0.04408621563110501
1139.47,290,69.03,0.9963823115825653,1.3704129064406672,449,92.50000000000004,37.900000000000006,0.7504091531038284,-0.0035598245891742407,3592000,3.1001747900247576,0.1000849580951035
1148.48,290,69.36,1.0189247131347656,1.0687148230154637,450,98.90000000000016,37.900000000000006,0.5963335716724396,-0.021827378403395416,3600000,2.9302487003803255,0.10792557829990983
1146.37,289,69.06,1.027002952694893,0.789242896668498,451,98.90000000000016,37.900000000000006,0.6605705004930497,-0.02185973934479989,3608000,2.3897530710697175,0.044146909452974795
1134.44,289,67.04,0.9712589991092682,0.7379094891029648,452,91.60000000000005,37.0,0.6356041437387466,-0.01662309639243176,3616000,2.3945020550489424,0.04472551254555583
1135.79,289,67.17,0.9559139037132263,0.7917231310836601,453,91.60000000000005,36.9,0.5897986459732055,-0.007268815142451785,3624000,2.3222920191287995,0.04103036208543927
1134.45,289,66.92,1.0395345771312714,0.5936533453426316,454,91.60000000000005,36.0,0.6846893441677093,-0.005508678390760906,3632000,2.1301937675476075,0.03512562384828925
1155.54,289,66.72,1.0515075773000717,0.6740609228940835,455,91.0,36.0,0.6263221007585525,-0.016717262103338727,3640000,2.4275837457180023,0.04503323641140014
1152.54,289,68.29,1.0377938681840897,0.9304081075320201,456,91.60000000000005,35.9,0.6758259958028794,-0.01015729210106656,3648000,2.497881447672844,0.053466499098576606
1165.47,289,69.35,1.0150551730394364,0.5913527097386335,457,91.60000000000005,35.9,0.6553531485795975,-0.011948413838399573,3656000,2.1764025044441224,0.035847816118039194
1079.24,288,61.48,1.021122356057167,0.8571891401455557,458,91.0,21.5,0.2437237274646759,-0.02360977123869816,3664000,2.5440093165636064,0.05018247883301228
1059.86,288,59.91,1.0269362473487853,0.6298450253219592,459,91.0,15.9,0.6823125338554382,-0.00272075674172811,3672000,2.155367523431778,0.03596012114547193
1046.77,288,58.84,1.0082656663656235,0.7384315772720604,460,89.20000000000002,15.9,0.6545047944784165,-0.020974891420919448,3680000,2.504433765411377,0.048198991608805954
1042.16,288,58.33,1.0155635160207748,0.803681965018615,461,88.10000000000001,15.9,0.6247199589014053,-0.012146552696358413,3688000,2.216045639514923,0.038261792808771136
1033.19,288,52.78,1.0352650225162505,0.6791846120618382,462,86.10000000000001,15.9,0.6354959452152252,-0.012534601837396622,3696000,2.2723944890499115,0.041007966990582644
1049.75,288,53.88,1.0186113935709,0.77364698664334,463,86.10000000000001,15.9,0.6503650200366974,-0.018813865977281238,3704000,2.2836081647872923,0.03991876455023885
1061.4,288,56.35,1.0283012133836746,0.9696167979418934,464,88.0,15.9,0.6256101286411285,-0.010920781372115017,3712000,2.7930713438987733,0.0790041738981381
1062.14,288,57.12,1.0469695764780045,0.6273553384713696,465,88.0,16.9,0.6997831863164902,-0.007545480018598028,3720000,2.1405920565128325,0.03494008594658226
1062.51,288,56.92,1.0318486094474792,0.7572329398492461,466,86.20000000000002,16.9,0.6617996686697006,-0.02549631226982456,3728000,2.3237095826864245,0.04107772784307599
1078.79,288,60.44,1.0140633934736252,0.9749791197536062,467,88.0,16.9,0.6623592871427536,-0.009255811113398522,3736000,2.785109107494354,0.06241086672525853
1079.9,288,61.35,1.0247899937629699,0.6940523932825237,468,91.10000000000001,16.9,0.6802116471529007,-0.012017355845018755,3744000,2.2973270058631896,0.03933235045988113
1080.48,287,60.92,1.028053612112999,0.6989349376825394,469,91.10000000000001,16.9,0.6661303025484085,-0.020127605664310978,3752000,2.301471901535988,0.04068311551120132
1081.23,287,59.52,1.0084170204401017,0.7405019629189284,470,88.40000000000003,16.9,0.6294079148769378,-0.007240952934953384,3760000,2.4169299530982973,0.04565106419846415
1077.64,287,61.01,0.9755635386705399,0.6937626073645194,471,93.20000000000002,17.8,0.624594304561615,-0.007621673481771722,3768000,2.171940779685974,0.036939981458708644
1100.48,287,63.35,0.9976258796453475,0.7795663749679406,472,95.60000000000005,21.9,0.6151599085330963,-0.019802178042191372,3776000,2.336635136604309,0.04600442036986351
1170.77,286,69.05,1.0385880130529404,0.8171133465393884,473,104.50000000000004,35.0,0.6370435607433319,-0.025809118269826285,3784000,2.634303466081619,0.05321869551669806
1159.97,286,69.55,1.0149232894182205,1.3421824407119345,474,109.10000000000001,28.9,0.39007003128528595,-0.04048199298242253,3792000,3.2344553864002226,0.08805407893843949
798.01,286,45.1,0.9384668697789311,0.9190670631525164,475,95.90000000000008,0.0,-0.32627554893493654,-0.008156050099350977,3800000,2.085062566995621,0.03268939230358228
469.75,286,20.43,1.1487814305722714,0.5367111580523709,476,76.10000000000001,0.0,0.15863701701164246,0.0042392644862411545,3808000,1.7429252406954765,0.022253817113814876
423.17,286,16.23,1.0742197525501251,0.5775020943650676,477,53.20000000000002,0.0,0.658223494887352,0.00611190062831156,3816000,1.9965642607212066,0.027778082890436054
365.42,286,9.15,1.0964695179462434,0.6919433069087588,478,29.10000000000001,0.0,0.2829179537296295,-0.023276358230941697,3824000,2.2540959906578064,0.037082159444689754
364.79,286,9.04,1.044408455491066,0.60310103558574,479,29.10000000000001,0.0,0.6181656152009964,0.007977893599891104,3832000,2.0754560458660127,0.032005831873975696
397.06,286,10.61,1.0454595327377318,0.6476658361218852,480,32.20000000000002,0.0,0.6601326018571854,-0.012658727615489624,3840000,2.064038340449333,0.03272599808871746
465.39,286,15.04,1.0414808130264281,0.7415006915967599,481,48.0,0.0,0.6923467338085174,-0.014666803050786256,3848000,2.235988114476204,0.038808166431263086
529.84,286,19.37,1.0157066249847413,0.7424676931979438,482,61.20000000000002,0.0,0.6820045214891434,-0.017805799021734858,3856000,2.3076306980848313,0.04169773865491152
588.23,286,23.18,1.0099839335680008,0.8353803016414553,483,67.10000000000001,0.0,0.656943501830101,-0.01819349026668533,3864000,2.389624951481819,0.043230208847671744
670.61,286,30.64,0.9957363200187683,1.0216151955948136,484,82.0,0.0,0.6738686180114746,-0.006367041249759496,3872000,2.6337173795700073,0.057710752887651325
