frames,policy_entropy,episode_length,fps,advantage_norm,explained_variance,P09:episode_rewards,P01:episode_rewards,epoch_idx,policy_loss,PMM:episode_rewards,value_loss,grad_norm
5272000,0.9870362150669098,1365.55,204,2.4774246323108673,0.6378081065416336,275.50000000000006,41.2,659,-0.018095276886597275,144.6,0.055973388496786354,0.7905345174266253
5280000,0.967236133813858,1366.68,203,3.0789562678337097,0.6747337424755097,275.50000000000006,41.2,660,-0.020467092015314846,144.59,0.08721669685095548,1.0942098640690072
5288000,0.9954240882396698,1360.63,203,3.556690117120743,0.6085835862159729,275.70000000000005,41.2,661,-0.044597229806677206,144.58,0.12148562618065625,1.737503416734063
5296000,0.9762725239992142,1372.53,203,2.7618977707624435,0.6329866015911102,275.70000000000005,41.2,662,-0.0184848322608741,146.67,0.08757252803537995,1.0301144634081343
5304000,0.9774897992610931,1368.57,203,2.4802764749526975,0.6532061010599136,263.3000000000001,41.2,663,-0.01801969194813864,143.29,0.05730673743179068,0.8352223772738211
5312000,0.9664414066076279,1360.22,203,3.468829299211502,0.5894873112440109,263.3000000000001,41.2,664,-0.019526176710642176,141.34,0.09931573616340757,1.0726889775080735
5320000,0.9768689566850662,1380.07,203,2.9865155422687533,0.5578692907094955,275.70000000000005,45.7,665,-0.021465203761472366,144.73,0.07430891784839332,1.0564566511449929
5328000,0.9750579988956452,1372.13,203,3.175336058139801,0.6233382683992386,275.70000000000005,48.8,666,-0.030672511626617053,142.05,0.0920896491035819,1.2692037077405967
5336000,0.9637986385822296,1362.28,203,3.350099968910217,0.6147423148155212,281.1,48.8,667,-0.01690998178892187,143.64,0.107363574327901,1.1146143078380146
5344000,0.9548349726200104,1366.8,203,2.632761949300766,0.628915256857872,275.6000000000001,48.8,668,-0.020089474379783496,140.29,0.05968155402690172,0.9576099976366443
5352000,0.9444503742456436,1414.28,203,3.2208668541908265,0.6612560498714447,291.60000000000014,54.900000000000006,669,-0.008586059235458379,149.45,0.08963599304668605,1.1248243835963587
5360000,0.9419543474912644,1446.43,203,3.790993741750717,0.6846721678972244,306.3,65.2,670,-0.025095863920869307,159.78,0.1335785884130746,1.5545238283078668
5368000,0.961715544462204,1476.46,203,2.980640680193901,0.6295920222997665,309.3,66.9,671,-0.02914001792727504,166.52,0.0787398456223309,1.047414406600621
5376000,0.971836234331131,1487.28,203,3.32766753077507,0.7896990954875946,309.3,70.0,672,-0.007161784510608413,173.31,0.0971618446521461,1.1528401637431782
5384000,0.9799389398097992,1479.44,203,3.7892886924743654,0.8200608986616135,312.20000000000005,66.9,673,-0.017106920474325306,169.23,0.1196589780272916,1.4902992313556644
5392000,0.9914438968896866,1465.48,203,3.9658418035507204,0.7269128078222274,312.20000000000005,69.7,674,-0.03675917719607241,168.89,0.13330874246079474,1.6230925140139345
5400000,0.9856965744495392,1463.09,203,2.4572536408901215,0.6365753841400147,318.0,66.7,675,-0.004641121632303112,172.86,0.04706914839334786,0.7081845178561441
5408000,0.9741094028949737,1458.99,203,3.5843478631973267,0.5988355749845504,318.0,66.7,676,-0.020561143101367634,175.38,0.1274127490632236,1.5777210765481726
5416000,1.0027493381500243,1453.34,203,2.8179554307460783,0.6224684584140777,314.4,66.7,677,-0.02700181288535532,172.7,0.0736960927490145,1.0301694555749494
5424000,1.0132858937978744,1448.52,203,2.963212859630585,0.6892724192142486,312.20000000000005,61.800000000000004,678,-0.011723715073894709,171.54,0.08151814034208656,0.9578092783218983
5432000,0.9855219030380249,1455.25,203,3.6265151858329774,0.6829667282104492,314.4,61.800000000000004,679,-0.020614962107501925,173.77,0.11598150264006107,1.358613944012255
5440000,0.9985799539089203,1455.27,203,2.3358630245923995,0.696470587849617,314.4,61.800000000000004,680,-0.019208431472652592,173.07,0.05056110235862434,0.6899677192792594
5448000,0.9912583291530609,1456.75,203,2.755942975282669,0.5164318931102753,314.4,62.900000000000006,681,-0.008298795215087012,172.93,0.06932117668446153,0.9215771398514039
5456000,0.9861347144842147,1462.54,203,3.6458129191398623,0.7103965669870377,314.4,63.9,682,-0.028165379081619903,172.63,0.11631498887203634,1.446986841344069
5464000,0.9965772664546967,1449.59,203,2.829515544772148,0.6485213649272918,308.6,62.900000000000006,683,-0.026539147196162956,172.91,0.08029394395183771,0.9691442743998127
5472000,0.9742100989818573,1453.64,203,2.7901919043064116,0.6833315008878708,308.50000000000006,63.0,684,-0.02018622183648404,174.13,0.07056864514015615,0.9573362295651381
5480000,0.9571588629484177,1472.22,203,4.24367435336113,0.6432240945100784,308.50000000000006,63.9,685,-0.013216997063718736,178.29,0.1802561192214489,1.647426167070311
5488000,0.9550479501485825,1485.53,203,3.7834987592697145,0.5708163356781006,313.1,63.9,686,-0.03599336472456344,182.4,0.12890967381652443,1.6734799574775807
5496000,0.9616497337818146,1482.33,203,2.328194344639778,0.5939197945594787,304.40000000000003,63.9,687,-0.012981543123314622,178.57,0.05310889503918588,0.794170454117068
5504000,0.97869114279747,1475.61,203,2.5027596592903136,0.6732946366071701,304.40000000000003,63.9,688,-0.01752832015758031,174.48,0.05883661206811666,0.7874036511576459
5512000,0.9689517867565155,1488.75,203,4.016604226827622,0.6487627178430557,303.1,68.5,689,-0.016547671591397375,173.91,0.14985988360829652,1.4818664888690969
5520000,0.9794902521371841,1483.85,202,2.6061289489269255,0.6529658538103104,303.1,68.5,690,-0.024227788850839715,170.61,0.0637220061244443,0.8308893521116815
5528000,0.9307253104448319,1488.27,202,3.662031799554825,0.7024900233745575,303.1,73.5,691,-0.014253242482664064,173.07,0.112256302786991,1.2265586834791398
5536000,0.9655813825130463,1482.82,202,3.0981246745586395,0.592608180642128,302.1,74.0,692,-0.014193229011580115,173.87,0.0812161445710808,1.0962832989122067
5544000,0.9683205306529998,1491.72,202,2.4760558784008024,0.7084726428985596,297.5,74.0,693,-0.01451837026150315,171.05,0.059662877544760705,0.8490648473990308
5552000,0.9558101272583008,1490.09,202,2.7784507417678834,0.6771985292434692,289.80000000000007,75.9,694,-0.011513144178315997,170.21,0.06443039564415813,0.923658512693272
5560000,0.923709431886673,1500.14,202,3.4735662186145784,0.6415410792827606,297.5,75.9,695,-0.02488213543125312,172.66,0.09830932106822729,1.4159982050715518
5568000,0.9534724581241608,1509.86,202,3.775593432188034,0.7176085829734802,302.1,75.9,696,-0.02255053396220319,176.32,0.12018903535790741,1.4301854058345438
5576000,0.9667015260457993,1523.55,202,3.2690895187854765,0.6239266782999039,308.50000000000006,82.8,697,-0.02107916885666782,181.39,0.09687090472318233,1.2551965103805403
5584000,0.95540587246418,1527.51,202,2.8338179755210877,0.7013296699523925,303.50000000000006,83.0,698,-0.021600372246466576,180.01,0.07213278258685023,0.9689174661945775
5592000,0.9436220008134842,1527.87,202,3.0763742887973784,0.6385539549589158,303.50000000000006,83.0,699,-0.002324370256610564,180.34,0.07984058102592825,1.1355992750407922
5600000,0.9663945299386978,1536.1,202,3.1568474984169006,0.7320010197162629,312.1,84.8,700,-0.018368460164929275,186.2,0.09004410768859089,1.21979437171731
5608000,0.9623003560304642,1530.85,202,3.68982430934906,0.6505384069681167,313.6,84.8,701,-0.02081261889776215,186.42,0.11891325424425304,1.293739665877851
5616000,0.9614725071191788,1549.4,202,3.1421370124816894,0.726825595498085,319.50000000000006,84.8,702,-0.023263584108790383,191.07,0.083728706240654,1.104859649390184
5624000,0.9180414497852325,1539.02,202,2.9564293897151948,0.6122300839424133,319.50000000000006,81.0,703,-0.022492386758967767,185.47,0.08244996785651892,1.062187010104042
5632000,0.9841341090202331,1532.47,202,2.8950341713428496,0.6404549211263657,312.70000000000005,81.0,704,-0.022699175560846926,182.7,0.07289747315924615,1.0473744396243163
5640000,0.9539053767919541,1533.47,202,2.332547889351845,0.6381890040636062,312.70000000000005,81.0,705,-0.011282101353863254,179.93,0.046372753498144445,0.7414532063391729
5648000,0.9345459479093552,1524.4,202,3.141072154045105,0.6653424286842347,312.70000000000005,76.8,706,-0.025095251833845394,179.43,0.08388478402979672,1.1329605697537999
5656000,0.979289538860321,1504.46,202,3.839420260190964,0.563327442407608,325.2000000000001,66.8,707,-0.027170218841638415,177.36,0.11818629240617157,1.4319570994869795
5664000,0.9536866402626037,1423.25,202,2.7181363755464556,0.5133507680892945,325.2000000000001,28.3,708,-0.02187540795537643,161.09,0.060801142896525565,0.8890571118891725
5672000,0.9785180193185806,1411.7,202,1.8193846917152405,0.7123887610435485,325.2000000000001,27.400000000000002,709,-0.0008857947366777807,157.15,0.027583678546361626,0.4687252357943891
5680000,0.9420164686441421,1400.7,202,2.63488327562809,0.6963666421175003,325.2000000000001,27.400000000000002,710,-0.005404900533612818,154.86,0.06606294699944555,0.7983627284184519
5688000,0.9887377959489823,1378.96,202,3.9728125250339508,0.6180781579017639,319.50000000000006,27.400000000000002,711,-0.045110098280129025,150.52,0.1311065999418497,2.1339074004950094
5696000,0.9522298198938369,1342.31,202,3.5859910798072816,0.7734884136915207,302.1000000000001,22.0,712,-0.01153333383059362,142.17,0.11286792908795178,1.5341626074846517
5704000,0.9831496584415436,1331.17,202,2.6650611746311186,0.6468848401308059,300.1,22.0,713,-0.028806289302301592,139.22,0.06289233865216375,1.0348468389308214
5712000,0.9713084077835084,1321.75,202,2.4187948644161223,0.7016936379671097,300.1,22.0,714,-0.024744656100228895,135.24,0.054935139240697026,0.8822789544459476
5720000,0.9674045050144195,1313.08,202,3.774954730272293,0.6691222882270813,300.1,22.0,715,0.0019473876571282744,135.56,0.12074561515823007,1.536811414098699
5728000,0.9769968628883362,1326.34,202,4.698754490613937,0.7507563710212708,300.1,22.0,716,-0.017586492915943382,139.62,0.2220925942249596,2.0114958108891092
5736000,0.9558025652170181,1314.3,202,4.369931838512421,0.7099681603908539,298.09999999999997,22.0,717,-0.03359222302940907,138.66,0.22279957055579871,1.7449667214986582
5744000,0.9719109791517258,1320.97,202,3.3492905354499816,0.6747653037309647,295.30000000000007,22.0,718,-0.02293355797883123,139.66,0.10295240043662489,1.246095306876049
5752000,0.975565236210823,1310.56,202,3.088191331624985,0.6942468219995499,293.2,22.0,719,-0.032053785165189766,137.43,0.08360649493988603,1.3615627053203863
5760000,0.945720801949501,1323.02,202,3.166288496255875,0.7157541596889496,293.2,22.0,720,-0.013544797776030465,140.71,0.10173868437297642,1.2674352991383522
5768000,0.9664997029304504,1325.63,202,2.6353800439834596,0.5202403086423874,293.5,22.0,721,-0.016044944967179616,141.53,0.05969039991032332,0.9412788063819749
5776000,0.9673700845241546,1325.05,202,3.484179127216339,0.6437210458517074,293.5,22.0,722,-0.02736811796668917,143.5,0.10405065574683249,1.4092504641015635
5784000,0.9395682400465012,1320.41,202,3.440802639722824,0.6615608829259872,293.5,22.0,723,-0.02362948704412702,146.01,0.10872389409691095,1.3687777924208993
5792000,0.929412676692009,1323.1,202,3.1299715876579284,0.6316306430101395,299.4000000000001,22.0,724,-0.02118232388049364,147.72,0.08805223339237273,1.193786438082319
5800000,0.9581559824943543,1372.15,202,3.1897670602798462,0.6326894164085388,299.4000000000001,33.8,725,-0.018566159522160886,154.92,0.09062624669633806,1.2503374993406478
5808000,0.9727007186412812,1416.07,202,3.385287756919861,0.7143384885787963,312.40000000000003,44.0,726,-0.018186207232647574,162.82,0.0928874173015356,1.3516355711921826
5816000,0.9568941801786423,1439.13,202,2.447609553337097,0.701726992726326,316.6,47.8,727,-0.0110113858000841,168.66,0.05303949329536408,0.7745794670323822
5824000,0.9802381926774979,1456.06,202,3.5099066853523255,0.6983103305101395,316.6,56.1,728,-0.036435295754345134,171.44,0.11532368113286794,1.3014885717675824
5832000,0.9457633936405182,1471.05,202,4.246185610294342,0.7841100460290908,324.20000000000005,57.0,729,-0.01794502403354272,179.98,0.15303028106689454,1.878720522851509
5840000,0.9647145158052445,1476.86,202,3.3901059556007387,0.6668324679136276,326.0,60.6,730,-0.019590152323726216,182.23,0.10829280431382358,1.3283302280360323
5848000,0.9379685539007186,1501.94,202,3.2444227635860443,0.7028314059972763,326.0,68.7,731,-0.015658029766054824,186.7,0.08898878552019596,1.0950704307655712
5856000,0.8865940487384796,1403.5,202,3.5057461810112,0.3966101986169815,315.1,34.800000000000004,732,-0.01613353154854849,165.92,0.09564171135425567,1.1883434693939927
5864000,0.9463812953233719,1378.67,202,2.2580476862192156,0.6179526674747468,315.1,30.0,733,-0.012249660816742107,161.15,0.04130877763964236,0.838785567231526
5872000,0.943423736691475,1349.12,202,2.812586911916733,0.734610190987587,315.1,30.0,734,-0.014843541049267515,152.06,0.07156452828552574,0.9194741503414554
5880000,0.9193296229839325,1349.42,203,3.7305289626121523,0.7536341106891632,312.3,30.0,735,-0.013640420740557602,153.77,0.11708139051683247,1.4968817300183688
5888000,0.9270304989814758,1361.33,203,2.647987805604935,0.7437743496894836,312.3,30.0,736,-0.014313364339905092,156.66,0.06080184752587229,0.8864372635273409
5896000,0.918350448012352,1369.28,203,4.053156889677048,0.7788231563568115,315.70000000000005,30.0,737,-0.018598561788676308,160.86,0.12646734355017542,1.6571536579213388
5904000,0.9391174519062042,1371.6,202,2.838983942270279,0.7426899814605713,315.70000000000005,30.0,738,-0.014845513630134519,162.85,0.06840914638713003,0.8777420657906209
5912000,0.9053352677822113,1372.78,203,3.6158360826969145,0.633566306233406,306.00000000000006,30.0,739,-0.010807979491510196,164.05,0.13090204400010408,1.3898032186887341
5920000,0.9254001992940902,1368.7,203,3.1070021313428877,0.6871925067901611,306.00000000000006,30.0,740,-0.022084527541301212,164.59,0.0842428738437593,1.2290514995144703
5928000,0.9346422427892684,1369.5,203,3.6119966220855715,0.7030813151597977,303.20000000000005,30.0,741,-0.023349224667763336,163.69,0.10515516269486397,1.4569917542843
5936000,0.9444433444738388,1375.92,202,3.216087316274643,0.7233914774656296,315.0,30.0,742,-0.02186559557419969,169.4,0.09159921637736261,1.2312678821485772
5944000,0.8958890300989151,1381.48,202,2.859006313085556,0.7681298267841339,315.0,30.0,743,-0.004401916875503957,171.34,0.06532673086039723,1.0649901986438457
5952000,0.904155005812645,1398.77,202,5.403504271507263,0.7919305950403214,324.20000000000005,32.7,744,-0.030903790161246433,178.64,0.2199064811132848,2.8285818245889023
5960000,0.9349993997812271,1421.76,202,3.016226713657379,0.74222521007061,331.1,34.5,745,-0.023321317076679407,188.85,0.08180088712833822,1.383381891670655
5968000,0.9438552689552308,1414.62,202,2.6375409293174745,0.7401059746742249,331.1,34.5,746,-0.018564046419924124,186.19,0.06588575416244566,0.8532757816184948
5976000,0.9161500769853592,1422.13,202,4.193175282478332,0.6466612404584885,331.1,34.5,747,-0.017603860269591678,185.83,0.1656274680327624,1.6761958124532725
5984000,0.8943097668886185,1425.2,202,4.138188983201981,0.779496106505394,331.1,34.5,748,-0.006763680916337762,185.11,0.14390625573694707,1.6909833799840521
5992000,0.9164690202474595,1434.39,202,2.9552865421772,0.7208728396892548,332.6,34.5,749,-0.031448813440511,191.4,0.07991620659828186,1.3370112645834888
6000000,0.9398219621181488,1450.34,202,3.7178141570091245,0.687990739941597,332.6,39.9,750,-0.024918727428885176,195.13,0.11545857918448746,1.5533209253607856
6008000,0.8560731250047684,1493.03,202,3.69700325012207,0.7536832654476165,338.5,51.7,751,-0.012024658003356307,203.96,0.11888180674985051,1.4646678956179602
6016000,0.8740449678897858,1548.77,202,3.237362166643143,0.6766239178180694,343.80000000000007,66.60000000000001,752,-0.01835863611777313,213.91,0.0941196419019252,1.2108701326531195
6024000,0.8707371205091476,1569.53,202,2.8994295847415925,0.6758301830291749,343.80000000000007,74.60000000000001,753,-0.012010040817549451,216.38,0.07370458366349339,0.9815343913678108
6032000,0.8373006719350815,1609.82,202,3.5511854314804077,0.6862495416402816,343.80000000000007,104.7,754,-0.026975197593674238,225.8,0.13590140148065985,1.6380519882145896
6040000,0.8941626566648483,1627.62,202,3.957614743709564,0.710725137591362,343.80000000000007,113.4,755,-0.02667473878711462,229.07,0.1412171620875597,1.9533206310683253
6048000,0.8926621913909912,1634.52,202,2.9356561195850372,0.7968523001670837,344.70000000000005,113.4,756,-0.0145219307395746,231.54,0.07244065853767097,1.1523306796317023
6056000,0.9090924263000488,1630.42,202,3.4717404794692994,0.7924410605430603,351.30000000000007,113.4,757,-0.017208142771851273,229.59,0.10314233727753162,1.3502424823799835
6064000,0.9182827585935592,1622.23,202,3.0455934512615204,0.7907451158761978,355.1,105.0,758,-0.031139151199895423,228.85,0.08382291531190277,1.1591340602480338
6072000,0.8981343686580658,1633.77,202,3.3311993342638018,0.8137334084510803,355.1,107.7,759,-0.02386962216696702,232.71,0.0917012968333438,1.27277885282519
6080000,0.9224962973594666,1630.05,202,3.395911245346069,0.7153531640768052,355.1,107.7,760,-0.015757883940823378,229.79,0.10347121046856046,1.2667204813657769
6088000,0.9352200841903686,1631.11,202,3.4142762064933776,0.7210483342409134,356.20000000000005,112.5,761,-0.02618025419971673,232.17,0.09626033264212311,1.4514774545689682
6096000,0.921576241850853,1623.16,202,3.4512895095348357,0.7191980940103531,354.2,107.7,762,-0.009380547783803195,226.27,0.10858513796702027,1.3460055989573354
6104000,0.9429334014654159,1614.53,202,3.401552951335907,0.7096568495035172,354.2,107.7,763,-0.0284425770355665,224.71,0.09554124802350998,1.2032089972691185
6112000,0.9632350569963455,1605.36,202,3.068442701101303,0.6443875288963318,344.70000000000005,101.4,764,-0.026038617485173745,214.92,0.0931542924977839,1.0946033066808836
6120000,0.9603343284130097,1596.84,202,2.27734195291996,0.7080827850103378,339.50000000000006,93.4,765,-0.013232801865087821,208.23,0.054206476882100105,0.7671628010732541
6128000,0.9401331955194473,1603.72,202,3.4080399107933044,0.6982956403493881,339.50000000000006,95.8,766,-0.018088712632306853,210.73,0.11479998937342316,1.4425787629785296
6136000,0.9870653057098389,1604.73,202,4.15184545636177,0.7463386863470077,338.09999999999997,93.9,767,-0.022656954652629794,209.86,0.1393632309511304,1.8097502477165306
6144000,0.9866185969114304,1598.82,202,3.172090893983841,0.6586238020658493,339.20000000000005,92.5,768,-0.033337887797970325,207.71,0.08985624958295375,1.2500675333502869
6152000,0.925389393568039,1589.19,202,3.5760331642627716,0.8115386426448822,339.20000000000005,88.0,769,-0.002422037256765179,206.05,0.12389216786250472,1.5592543139159445
6160000,0.9633005410432816,1591.21,202,4.012920231819153,0.760195118188858,341.3,92.5,770,-0.04548588419915177,209.7,0.18339662985876204,2.014868333927717
6168000,0.9772800153493881,1575.6,202,2.6606569159030915,0.7885440856218338,339.20000000000005,90.7,771,-0.016315302143339067,203.85,0.05646774656139314,0.9611782035162885
6176000,0.9271568274497985,1563.78,201,2.6011792540550234,0.7799218565225601,339.20000000000005,87.3,772,-0.012918189689953579,199.83,0.06235194041393697,0.9486631311229513
6184000,0.9111819499731064,1558.72,201,4.575078111886978,0.806934564113617,339.20000000000005,87.3,773,-0.03857379983179271,197.49,0.21791972463950515,2.531679827035302
6192000,0.9445306062698364,1560.59,201,3.5281082594394686,0.7334811854362487,341.3,87.3,774,-0.025001228526234626,200.59,0.10525822138413787,1.2708293575720082
6200000,0.9536798560619354,1551.33,201,4.350006349086762,0.633231229186058,339.20000000000005,82.8,775,-0.013616003408460529,199.02,0.20957993279211223,1.7211790726565215
6208000,0.9519741773605347,1542.81,201,3.010689089298248,0.7094196057319642,326.9000000000001,84.8,776,-0.01622549891239032,194.75,0.07645759728737175,1.0066121574986069
6216000,0.9402971881628036,1544.0,201,3.480828785896301,0.7815022200345993,321.5,84.8,777,-0.02432365160435438,193.5,0.10159749552141875,1.301986651279047
6224000,0.9104588752985001,1544.34,202,3.292598979473114,0.807755417227745,318.30000000000007,84.8,778,-0.02041461275657639,192.34,0.08970111658796669,1.3275011370550183
6232000,0.8970642977952957,1547.99,201,3.5253890097141265,0.7934755545854568,321.5,84.8,779,-0.012327333753928542,195.29,0.10769892723299562,1.3684026844564798
6240000,0.9106758445501327,1562.02,201,3.603376815319061,0.7866049009561539,321.70000000000005,84.8,780,-0.02196630755905062,198.08,0.10635336493141949,1.6292871384087777
6248000,0.9421197605133057,1569.8,201,4.05336656332016,0.73693787753582,318.30000000000007,84.8,781,-0.020205022824229674,199.06,0.13341339598409832,1.5631796757239105
6256000,0.9261012154817582,1575.57,201,3.2228531551361086,0.8489106583595276,321.70000000000005,84.8,782,-0.023060558961587957,202.38,0.09762796638533473,1.2171323141598964
6264000,0.9300687181949615,1595.14,201,3.2614275646209716,0.7799394685029983,321.70000000000005,87.7,783,-0.02366970622248118,204.29,0.08620678627863526,1.2054342905411535
6272000,0.9244266611337661,1593.78,201,3.1520660388469697,0.8108033698797226,328.1,87.7,784,-0.013143597610178404,206.9,0.09308178725186736,1.1462792274828453
6280000,0.9451208341121674,1601.83,201,3.8845804595947264,0.771081292629242,328.1,91.0,785,-0.031245782269979826,211.48,0.13171031884849072,2.118264282697211
6288000,0.9145458674430847,1605.95,201,3.0038624382019044,0.7868009692430497,330.2000000000001,91.0,786,-0.02686743676313199,214.11,0.08066365308593959,1.2214956332392168
6296000,0.8952969658374786,1607.66,201,3.7803614139556885,0.7785206830501556,330.2000000000001,91.0,787,-0.024811208344763146,213.82,0.1360060334764421,1.6653896645229418
6304000,0.8856124356389046,1547.76,201,4.541252641677857,-0.1131014484167099,323.50000000000006,53.2,788,-0.03218256528605707,197.24,0.2243076866026968,1.9612073219944888
6312000,0.9494517600536346,1526.9,201,1.9471429646015168,0.7194811981916428,323.50000000000006,32.7,789,-0.0014819385277223774,194.12,0.03069773473776877,0.5728810619617611
6320000,0.9379209399223327,1524.14,201,2.904885427951813,0.6980561143159867,322.09999999999997,32.7,790,-0.019222424409235828,192.0,0.09699694456998259,1.0221624578074942
6328000,0.9412200385332108,1530.88,201,2.844136530160904,0.7744693940877915,322.09999999999997,39.900000000000006,791,-0.012737231658538803,193.0,0.07093430660665036,0.9969151049404589
6336000,0.9489751261472702,1541.42,201,4.340594004392624,0.66053855240345,323.50000000000006,39.900000000000006,792,-0.030730313210515305,196.26,0.2156198926549405,1.8651640404288496
6344000,0.9301291346549988,1547.54,201,2.9925257325172425,0.7895620077848434,328.1,39.900000000000006,793,-0.025622729340102523,195.71,0.07722420270554721,1.0493713410150216
6352000,0.9201126718521118,1544.45,201,3.5576775336265563,0.7072495228052139,323.50000000000006,39.900000000000006,794,-0.025538765942910685,194.14,0.11489902714267373,1.4056930391785056
6360000,0.9203481537103653,1553.95,201,3.86738809466362,0.7972731286287308,328.1,39.900000000000006,795,-0.0242344006957137,194.99,0.13680001378059387,1.3497313201402488
6368000,0.8848690283298493,1557.52,201,4.507473165988922,0.762197892665863,329.1,39.900000000000006,796,-0.03255188714902033,198.37,0.1801736125908792,2.1730309881245096
6376000,0.9037966108322144,1560.88,201,4.182572448253632,0.7697502398490905,331.1000000000001,39.900000000000006,797,-0.019141814818140118,197.6,0.15546294528990984,1.6465820954420716
6384000,0.9167345029115677,1560.32,201,3.755557371377945,0.788428595662117,341.40000000000003,39.900000000000006,798,-0.022110518955159933,200.56,0.12304754720069468,1.397911518326398
6392000,0.7780741901975126,1069.22,201,2.9611866867542265,-0.73882932305336,313.3,0.0,799,-0.015338873427535872,120.1,0.10680196528614033,2.180525087963717
6400000,1.2112481224536895,617.99,201,1.7225565621256829,-2.927460854649544,249.80000000000024,0.0,800,-0.002897586692852201,61.63,0.02507123957235308,0.8767742098340182
6408000,1.2871034023165704,201.56,201,1.535323009043932,-0.7610094046592712,5.0,0.0,801,-0.0005704875622177496,1.92,0.019134110853956374,0.48738064189966396
6416000,1.3527307713031769,185.34,201,1.417494608014822,-5.216959530711174,3.0,0.0,802,-0.0031054191311704928,1.54,0.015741315486666282,0.34288070105364093
6424000,1.3480535221099854,178.85,201,1.4971511372923851,0.002078970670700073,3.1000000000000085,0.0,803,-0.005947839665459469,1.44,0.01990125452110078,0.3722228934462369
6432000,1.1654524391889571,175.56,201,1.9215532985329629,0.38896102547645567,4.0,0.0,804,0.002819746934110299,1.39,0.031488870450994,0.6155855362060723
6440000,0.9770185124874115,187.92,201,2.1272196024656296,0.6766858726739884,4.0,0.0,805,-0.010899901308875996,2.15,0.03886736983433366,0.7122293763348534
6448000,0.9508998650312424,246.63,201,2.679330403804779,0.7383174449205399,7.1000000000000085,0.0,806,-0.010760284953285008,6.19,0.06254537431988866,0.9405571736344698
6456000,0.9427017033100128,298.83,201,4.008317720890045,0.7643926304578781,26.600000000000307,0.0,807,-0.02288945141248405,13.58,0.13785900418646635,1.507742041128528
6464000,0.9769102710485459,423.96,201,2.567358246445656,0.6102594441175461,80.80000000000007,0.0,808,-0.027187902124715037,24.88,0.05710586126428097,1.0349981243212973
6472000,0.9644248843193054,445.59,201,2.3787676453590394,0.8072969770431518,89.2000000000001,0.0,809,-0.00789650301274378,27.74,0.056488524018786845,0.7921810886318038
6480000,0.9346354252099991,479.17,201,3.2856458711624144,0.783600464463234,101.80000000000015,0.0,810,-0.032496050489135085,32.05,0.09831874157302081,1.1011175230164445
6488000,0.9533366817235946,569.31,201,3.1626432263851165,0.8016357952356339,164.10000000000002,0.0,811,-0.026684186404809226,44.05,0.09707481617107988,1.128403122957855
6496000,0.9575437706708908,653.38,201,2.8453541022539137,0.830563148856163,216.1000000000001,0.0,812,-0.013119156773900614,55.5,0.07438469397835433,0.999176564888449
6504000,0.9576630181074143,740.17,201,3.9938562923669814,0.7544687229394913,226.50000000000006,0.0,813,-0.03306561016710475,65.77,0.15280251060612499,1.7192363373954236
6512000,0.964769184589386,803.4,201,2.787444058060646,0.7623884218931198,255.20000000000005,0.0,814,-0.0282044918165775,76.61,0.06542021689936518,0.884050770423794
6520000,0.9371421325206757,870.92,201,3.048591740131378,0.7810888326168061,258.00000000000006,0.0,815,-0.007256383304775227,87.5,0.07380403722636401,0.9741073529132513
6528000,0.9005644190311431,940.93,201,5.062399812936783,0.7773231363296509,276.20000000000005,0.0,816,-0.038491315120481887,98.84,0.22210641224868596,2.5409025437809545
6536000,0.9128303998708724,1028.96,201,3.6623402082920076,0.7851699632406235,290.5000000000001,0.0,817,-0.01708861291030189,114.3,0.11167878239415586,1.6360619449593619
6544000,0.904140692949295,1073.71,201,3.7519759905338286,0.8542020690441131,313.3000000000001,0.0,818,-0.026741214288958873,123.6,0.11413862264715136,1.7494201397558478
6552000,0.9262756437063218,1191.31,201,4.03410520195961,0.8062437641620636,329.1,0.0,819,-0.012716775782755575,142.6,0.1381787255126983,1.609521433038911
6560000,0.9319464939832688,1221.79,201,3.0022729885578157,0.8309840112924576,330.4,0.0,820,-0.026434957856545226,148.06,0.08391820255666971,1.197600220361219
6568000,0.9309649151563645,1256.75,201,2.9607431507110595,0.8318331557512283,334.20000000000005,0.9000000000000004,821,-0.01839284543413669,154.4,0.0723056158889085,1.0396824318370093
6576000,0.944440296292305,1391.11,201,4.589400421380997,0.7879052722454071,336.70000000000005,7.9,822,-0.026617802173423116,176.1,0.1682869864627719,1.9153933046149083
6584000,0.9498102742433548,1468.65,201,2.9511297655105593,0.7712500858306884,350.20000000000005,25.9,823,-0.02069638979039155,188.14,0.07206396950408817,1.1505716035021525
6592000,0.9372606205940247,1510.94,201,2.8492368245124817,0.7888665962219238,352.1,33.9,824,-0.010975007309461944,194.77,0.07344845090061426,0.8921682276955916
6600000,0.9237694537639618,1552.47,201,3.828549861907959,0.8017048525810242,352.1,47.7,825,-0.014701884552487172,202.0,0.12110402883030474,1.441953770029668
6608000,0.9294004517793656,1596.16,201,3.797380452156067,0.8526520681381226,352.1,50.7,826,-0.007070851810858585,219.81,0.12033284349367022,1.4668079406078685
6616000,0.8868941897153855,1608.93,201,2.972123683691025,0.8395615684986114,352.1,50.7,827,-0.021425439659724363,222.07,0.07474800235591829,1.1021420069814893
6624000,0.903203347325325,1631.76,201,3.6817962396144868,0.7535390955209732,352.1,54.7,828,-0.024208146398887038,227.13,0.11816029497422278,1.4391242742852723
