P01:episode_rewards,fps,advantage_norm,frames,grad_norm,PMM:episode_rewards,policy_entropy,epoch_idx,value_loss,policy_loss,P09:episode_rewards,episode_length,explained_variance
0.0,224,1.1983169912174345,2528000,0.1811472548110486,1.39,1.3829073667526246,316,0.01331546916751904,0.0004446428082883358,4.0,182.02,-6.80088996887207e-06
0.0,224,1.3869933082908392,2536000,0.2110307329072336,1.46,1.3545412492752076,317,0.017126319151539064,0.0026168027613312004,4.1000000000000085,184.38,-1.6689300537109377e-08
0.0,224,1.4814100571721793,2544000,0.23758134592971827,1.92,1.3512457859516145,318,0.018492651239230325,0.0005842874388326891,5.0,201.55,2.9802322387695314e-09
0.0,224,0.9159015007130802,2552000,0.15330525410976537,1.7,1.37735129237175,319,0.009280584765151615,-0.0021680838329484688,5.0,193.46,-4.649162292480469e-08
0.0,224,1.3104242074117065,2560000,0.19774651344040714,1.48,1.3707989537715912,320,0.015751583973333254,0.0009710404422366991,5.0,185.94,-4.682540893554688e-06
0.0,224,1.1930621461197735,2568000,0.18109039810664065,1.57,1.3799487197399138,321,0.012491974314202707,0.0012627492798492313,5.0,189.32,1.424551010131836e-07
0.0,224,1.0821318370103836,2576000,0.17368598160474685,1.14,1.3819849240779876,322,0.011698634631775348,0.0031669890694320203,3.0,171.75,5.14984130859375e-07
0.0,224,1.1709410963393747,2584000,0.17909052326139652,1.17,1.3834562766551972,323,0.01280496880627652,-0.000919141969861812,3.0,173.31,-3.719329833984375e-07
0.0,224,1.2953326571919024,2592000,0.19806090512684144,1.36,1.380734065771103,324,0.01530590958947414,0.0005961990050855092,3.0,180.05,-2.5710463523864747e-05
0.0,224,1.3278363053500652,2600000,0.20419143049698701,1.48,1.3714692270755768,325,0.015309097206409206,-0.0003599963478336576,4.0,185.9,-6.419003009796143e-05
0.0,224,1.2947530114650727,2608000,0.19846380245256817,1.8,1.355915150642395,326,0.014891629900193947,0.00048116494610439986,5.0,196.88,2.384185791015625e-09
0.0,223,1.4207026329636574,2616000,0.2088390671809626,1.96,1.36178928732872,327,0.017142571999465873,0.0010304261388955638,5.0,202.12,-4.237890243530273e-06
0.0,223,1.159337375164032,2624000,0.17163765641051085,1.83,1.3755621254444121,328,0.01237456812596065,-0.001180231885955436,5.0,199.87,-1.1920928955078126e-08
0.0,223,1.1825378114171325,2632000,0.17420605778801343,1.41,1.3812805581092835,329,0.01337380785580308,0.002181736247148365,4.0,184.55,1.1920928955078126e-08
0.0,223,1.32794468652457,2640000,0.19490507041230556,1.45,1.3794269931316376,330,0.015165134240860426,-0.0008999211493937765,3.1000000000000085,184.07,-4.589557647705078e-07
0.0,223,1.057760181054473,2648000,0.17093963054221054,1.59,1.3835469424724578,331,0.011562510720971204,0.0018007488502189517,4.0,189.92,3.457069396972656e-08
0.0,222,1.1717932033538818,2656000,0.16825353564725953,1.2,1.3802501606941222,332,0.012705112151161302,0.0012287739047314972,3.0,175.25,-6.318092346191407e-08
0.0,222,1.1633369516581298,2664000,0.18729641469549538,1.27,1.3792559134960174,333,0.013153439829529816,0.0009378200327046216,3.0,176.91,1.3709068298339844e-08
0.0,222,0.9787983477674425,2672000,0.14140107105461672,1.26,1.371946792602539,334,0.009718085294061894,-0.00039318899100180714,3.0,176.61,4.7087669372558596e-08
0.0,222,1.300682171434164,2680000,0.18666722417692633,1.2,1.3779338812828064,335,0.014597761151671875,0.0024479122005868705,3.0,175.09,-7.494270801544189e-05
0.0,222,1.2318922412395477,2688000,0.1868069093836241,1.3,1.3734428071975708,336,0.014070412890032458,0.0015673609770601616,3.0,178.17,2.4437904357910155e-08
0.0,222,1.2061213185638189,2696000,0.19160473814126028,1.34,1.37758487701416,337,0.013469399197376788,0.00037431277101859453,3.0,180.22,-1.0750293731689454e-05
0.0,222,1.27602449208498,2704000,0.18151191996898447,1.42,1.3797696375846862,338,0.014624367723081377,0.001708965515717864,3.0,185.29,-4.76837158203125e-09
0.0,222,1.306502438634634,2712000,0.17818819045818643,1.58,1.3717570185661316,339,0.01477664270953028,-0.0005416348755170475,3.0,191.18,-1.2218952178955077e-07
0.0,222,1.2271579761430622,2720000,0.18066317965397233,1.49,1.3749869978427887,340,0.013932489906324008,0.0007564061594894155,3.0,185.91,-2.753734588623047e-07
0.0,222,1.2224012251570822,2728000,0.18131471226173645,1.3,1.3701093566417695,341,0.013635774471285913,0.0009552854388039122,3.0,180.07,-1.609325408935547e-08
0.0,222,1.198654592335224,2736000,0.1671674525826961,1.39,1.3365324532985687,342,0.01268910333801614,-0.0031724849226884544,4.0,182.3,7.152557373046875e-09
0.0,222,1.3318134281411766,2744000,0.20369582701070052,1.57,1.3487797939777375,343,0.01551245558381197,0.001969589968211949,5.0,187.91,-1.430511474609375e-08
0.0,222,1.2796889743208886,2752000,0.18743670038106064,1.7,1.3632158863544463,344,0.014424471923921373,0.001755945151380729,5.0,192.56,-1.7881393432617188e-07
0.0,221,1.0817530545592309,2760000,0.16954488775769927,1.46,1.3614430737495422,345,0.011919502871751319,0.0009660770080517977,5.0,185.21,1.4901161193847656e-08
0.0,221,1.3346230000257493,2768000,0.18434626237554488,1.43,1.3802646887302399,346,0.01560342330979438,0.001641490903275553,5.0,185.56,-7.766485214233399e-06
0.0,221,1.3308320016041397,2776000,0.18309287932089627,1.59,1.3773120999336244,347,0.01531213388681863,0.000939814739394933,4.0,191.01,-5.960464477539063e-09
0.0,221,1.2959550686180592,2784000,0.19252963179999172,1.62,1.381520459651947,348,0.014953283558825206,0.0008989605365786701,4.0,191.45,-4.76837158203125e-09
0.0,221,1.2414931045472621,2792000,0.16308231732759676,1.42,1.3755428743362428,349,0.013313546688987116,0.001544052951503545,4.0,184.76,-2.384185791015625e-09
0.0,221,1.2488567252457141,2800000,0.19357395066695157,1.36,1.3793057584762574,350,0.01410046505206992,8.572236401960254e-05,3.1000000000000085,182.84,-1.2874603271484376e-06
0.0,220,1.3384584548696876,2808000,0.20723068723258567,1.51,1.3579525399208068,351,0.016298967036655086,0.00027662609005346894,4.0,188.48,-4.172325134277344e-09
0.0,220,1.2776591027900577,2816000,0.1667934662954716,1.75,1.356661217212677,352,0.014206302080638125,0.0005098015791736543,5.0,197.42,-6.943941116333008e-06
0.0,220,1.4837772211059927,2824000,0.2058184277081381,2.1,1.3525268709659577,353,0.018107636297063436,0.0015941197285428642,5.0,207.53,-4.649162292480469e-08
0.0,220,1.384984105527401,2832000,0.21123836310149455,1.98,1.3661182916164398,354,0.01704554256098163,0.0041463810880668465,5.0,204.02,-8.344650268554688e-09
0.0,220,1.463715334907174,2840000,0.2318729575246498,2.39,1.3590784919261933,355,0.018439540939034486,-0.0005243441727361642,6.0,217.28,1.1932849884033203e-06
0.0,220,1.2281599999964237,2848000,0.18267470192122115,2.04,1.3807467651367187,356,0.014070330216964067,-0.0016324969043489547,5.0,203.71,-2.1457672119140624e-08
0.0,220,1.1121674623247235,2856000,0.1782872631801852,1.4,1.3697727596759797,357,0.012101451925768742,0.0011879558090004138,3.0,180.23,3.5762786865234374e-08
0.0,219,1.1517495090514422,2864000,0.17333530408184428,1.26,1.3727948617935182,358,0.013074559804449564,0.0023031652439385653,4.0,175.41,-8.028745651245118e-07
0.0,219,1.1256932148337364,2872000,0.17807057780916394,1.2,1.3771979701519013,359,0.012528145411524748,0.00130626613041386,3.1000000000000085,173.54,-2.0265579223632814e-08
0.0,219,1.0278816527873278,2880000,0.15234010757640426,1.24,1.379547311067581,360,0.010592938448698987,0.00036066884524188936,3.0,177.95,-2.9802322387695314e-09
0.0,218,1.0849365148320793,2888000,0.15912653398354568,1.2,1.3773279309272766,361,0.01195065437546873,0.002485330309427809,3.0,176.76,-2.0265579223632814e-08
0.0,218,1.2112734782136976,2896000,0.1863546100628752,1.2,1.3784499061107636,362,0.013678360221306321,0.0014260841434588657,3.0,175.26,3.814697265625e-07
0.0,218,0.9482551485858858,2904000,0.14905548911472621,1.29,1.3825763154029846,363,0.00946883797131818,-7.794495322741569e-05,3.1000000000000085,178.83,-2.1457672119140624e-08
0.0,218,1.3628968139179052,2912000,0.19828091519019117,1.29,1.380261400938034,364,0.015513543404863413,0.001838564524659887,3.0,179.2,2.3812055587768556e-06
0.0,217,1.2317440360412002,2920000,0.1944579457186261,1.63,1.3812852680683136,365,0.014549783988268245,0.0009224649425595998,4.0,191.13,-2.7464032173156737e-05
0.0,217,1.05631556391716,2928000,0.1544089271118187,1.42,1.3706275701522828,366,0.0105377760225565,0.00022113081009592862,3.0,181.37,-1.6689300537109377e-08
0.0,217,1.1750852097943425,2936000,0.18116202987403596,1.1,1.3770858693122863,367,0.013221013568850139,0.002874725874280557,2.1000000000000085,171.62,1.7881393432617187e-09
0.0,217,1.3189845188334584,2944000,0.1897253187121526,1.25,1.378517929315567,368,0.015265301169192754,0.0011462315998505802,3.0,177.6,-2.741813659667969e-08
0.0,217,1.372177379950881,2952000,0.18100328725942816,1.64,1.3364406394958497,369,0.015798357797475546,-0.0012010142108192668,4.1000000000000085,194.32,-3.3974647521972653e-08
0.0,217,1.3439057376608252,2960000,0.20388121322550654,1.81,1.3167362082004548,370,0.01605258470030094,0.0019203667831607164,5.0,200.15,-6.726384162902832e-06
0.0,217,1.613543043807149,2968000,0.21708845242893704,2.22,1.3027989554405213,371,0.021484954797415412,0.0019541918800678104,5.1000000000000085,212.36,1.4901161193847656e-08
0.0,217,1.4264482035115362,2976000,0.19438298216900576,2.33,1.3142162573337555,372,0.01732679442198787,-0.002034008234040812,9.0,212.77,-8.011460304260254e-06
0.0,217,1.2702039992064238,2984000,0.18969865516210688,2.11,1.36399773478508,373,0.014834797100629658,-0.000270966577809304,7.1000000000000085,203.67,-1.4215707778930664e-05
0.0,216,1.2689307751506567,2992000,0.170527659922597,1.76,1.3639539861679078,374,0.014011870039339555,-0.0005872007476864382,5.0,194.54,4.9471855163574216e-08
0.0,216,1.1871427039057016,3000000,0.17292292629321274,1.44,1.3543006944656373,375,0.01355878415672123,0.0010868617484811694,4.0,182.42,3.313422203063965e-06
0.0,216,1.1825298380851745,3008000,0.16748847457655372,1.24,1.3712024867534638,376,0.012963550063195725,-0.0009527269707177765,3.0,174.12,-3.3974647521972653e-08
0.0,216,1.1052056112885476,3016000,0.15840856485209037,1.38,1.3674440848827363,377,0.012228484940605995,0.0005047332437243312,3.0,180.92,-7.944107055664062e-05
0.0,216,1.2927645182609557,3024000,0.18625112345796965,1.37,1.3699911236763,378,0.014328637644703122,0.0003363575101684546,3.1000000000000085,182.86,1.685619354248047e-06
0.0,215,1.1233469339460134,3032000,0.15596372894443297,1.42,1.382448021173477,379,0.011852892607994363,0.0011211042758077383,4.0,184.86,-2.0265579223632814e-08
0.0,215,1.2929824838787318,3040000,0.18357630351022944,1.41,1.381531069278717,380,0.014423563009277132,0.001068768324330449,4.0,184.26,1.7881393432617187e-09
0.0,215,1.2867384076863528,3048000,0.20015492786285133,1.55,1.3733719718456268,381,0.015333071689892676,0.0017482407949864864,4.0,189.72,-9.906888008117676e-06
0.0,215,1.193849094249308,3056000,0.16845513503110812,1.6,1.3760400998592377,382,0.013121452232326192,-0.0003207163489423692,4.0,193.27,-5.733907222747803e-05
0.0,215,1.2386698232591151,3064000,0.17522471419854774,1.3,1.3674623262882233,383,0.014190291124718897,0.0002275362606451381,3.0,180.34,-3.186464309692383e-06
0.0,214,1.1067600480280817,3072000,0.16134871639474446,1.24,1.3777414989471435,384,0.011731901129764992,0.0020180444099241867,3.0,177.45,2.586841583251953e-07
0.0,214,1.2188069649040698,3080000,0.1806080527496154,1.3,1.3697126817703247,385,0.013819504920666076,0.0006270658862194977,3.0,180.23,-2.9802322387695314e-09
0.0,214,1.0705786114186049,3088000,0.16524284778860668,1.3,1.3778205633163452,386,0.011258978969053715,0.0004910397545609158,3.0,178.51,-1.251697540283203e-08
0.0,214,1.116799680441618,3096000,0.1559052840606939,1.33,1.376352778673172,387,0.012078614054671562,-0.00011747579992515966,3.0,179.07,-2.1457672119140624e-08
0.0,214,1.1568541065044702,3104000,0.16063561267552345,1.13,1.3735385751724243,388,0.012833968333902704,0.0011344878264935687,3.0,172.08,-1.0783672332763671e-05
0.0,214,1.287580586373806,3112000,0.18745906443167087,1.26,1.37670370221138,389,0.015115600273038581,0.0030866518076800276,3.0,177.31,-2.039670944213867e-06
0.0,214,1.2708125877380372,3120000,0.1799508427352805,1.54,1.38297443151474,390,0.01440140854305355,-0.001901290945825167,3.1000000000000085,187.73,-7.32189416885376e-05
0.0,214,1.2408277889341115,3128000,0.16950889999970567,1.45,1.383606722354889,391,0.013738094431373611,0.0001722797924594488,4.0,185.24,1.773834228515625e-06
0.0,214,1.335914313979447,3136000,0.20683329078526252,1.52,1.3820943427085877,392,0.015981059372797972,3.535697236657143e-05,4.0,189.5,-3.7550926208496094e-08
0.0,214,1.1273253718018532,3144000,0.1640154064771311,1.43,1.3727159476280213,393,0.01211996805121089,-0.00035756900091655553,4.0,186.95,2.86102294921875e-08
0.0,214,1.1571669245511294,3152000,0.15843032606003554,1.29,1.3543098378181457,394,0.012646653354913724,-0.00018539477314334364,3.1000000000000085,179.78,-1.9896030426025392e-06
0.0,213,1.272741823643446,3160000,0.18731266514820008,1.4,1.3607319927215575,395,0.014746508956159232,0.0014545111649204045,3.1000000000000085,182.12,-2.7747154235839843e-05
0.0,213,1.154143854752183,3168000,0.16521401403923622,1.4,1.3592218625545502,396,0.013148699370731265,0.0023855218396056444,3.0,181.14,1.430511474609375e-08
0.0,213,1.0886414158158004,3176000,0.16560340158851808,1.24,1.3540596020221711,397,0.012117897869532612,0.00015366017585620285,3.0,174.24,5.872845649719238e-06
0.0,213,1.1054627598449587,3184000,0.17505477790974922,0.97,1.3493571865558625,398,0.012269311052575631,0.0003202203894034028,2.0,164.4,-1.0132789611816407e-08
0.0,213,1.1074540710635483,3192000,0.15750637677548862,1.08,1.3814247524738312,399,0.012008577166348004,0.0013891482260078192,2.1000000000000085,168.02,9.5367431640625e-09
0.0,213,1.4337658866494893,3200000,0.20302882173944206,1.3,1.3723696947097779,400,0.017407920752593783,0.0018657455150969326,3.1000000000000085,177.49,-5.458593368530273e-06
0.0,213,1.2425543105974794,3208000,0.1685546789238985,1.61,1.378083392381668,401,0.013783641008449194,4.6945813810452816e-05,4.1000000000000085,186.83,-2.86102294921875e-08
0.0,213,1.1883651232346892,3216000,0.17262679560366362,1.78,1.3676543581485747,402,0.013259984137521314,-0.000884113241918385,5.0,192.16,-1.3113021850585938e-08
0.0,213,1.4633329184353352,3224000,0.20972689859028695,1.75,1.3756571543216705,403,0.017641324752139552,0.0030396327294874934,4.0,194.81,7.748603820800782e-09
0.0,213,1.2328785074502229,3232000,0.17966506067454607,1.29,1.381230149269104,404,0.01415891446810747,0.002125693002017215,4.0,180.29,-9.583234786987305e-06
0.0,212,1.2446544309705496,3240000,0.18058852771203007,1.38,1.3742773044109344,405,0.013555058956353606,-0.0003494828210386913,4.0,183.13,-2.639591693878174e-05
0.0,212,1.1054911153018474,3248000,0.164835187197137,1.3,1.379547691345215,406,0.012115840632468462,-0.0003058277317904867,4.0,178.32,-5.8892369270324704e-05
0.0,212,1.0843607068434358,3256000,0.16835281321305456,1.09,1.3810968613624572,407,0.011589087780457703,0.0013627257331245346,3.0,169.74,-5.364418029785156e-09
0.0,212,1.0527013106551022,3264000,0.1465995163607186,1.06,1.3795150756835937,408,0.011126351780552,0.0013588332355720923,3.0,168.23,-2.9802322387695314e-09
0.0,212,1.1325785397365689,3272000,0.15196874691576123,1.14,1.3808721995353699,409,0.011965694422347042,0.0007098484213929623,3.0,171.04,-8.165836334228516e-08
0.0,212,1.1474772327207028,3280000,0.16090232310911393,1.21,1.379405597448349,410,0.012462955136550135,-0.0004536125250160694,3.0,174.86,8.940696716308593e-09
0.0,212,1.055391829572618,3288000,0.14673191100421068,1.08,1.3746879470348359,411,0.010935991985197688,0.0006901027029380202,3.0,170.31,-7.152557373046875e-09
0.0,212,1.0973453505523503,3296000,0.15037038737155345,1.08,1.382600293159485,412,0.01142143141487395,-0.00100003695464693,3.0,170.97,-5.204319953918457e-05
0.0,211,1.041680506952107,3304000,0.15741604205955284,1.11,1.3783766984939576,413,0.011235228954628838,0.0017870031751226634,3.0,172.17,1.9073486328125e-08
0.0,211,1.1519279289245605,3312000,0.17952449947864468,1.14,1.3827612674236298,414,0.012667482973847654,0.0030597557011060417,3.0,171.94,-2.4503469467163086e-06
0.0,211,1.3554094341769813,3320000,0.18590817829782813,1.35,1.3623056280612946,415,0.016059659467973688,0.0002698731131386012,4.0,180.86,1.0311603546142579e-06
0.0,211,1.1948777119256555,3328000,0.1798414351590068,1.66,1.3435829067230225,416,0.013358366996562836,-4.7555268392898145e-05,4.0,189.65,-2.384185791015625e-09
0.0,211,1.1293083149939775,3336000,0.15866875649234158,1.38,1.3758839464187622,417,0.012061489279385568,-0.0020790820274851286,4.0,176.51,1.7881393432617187e-09
0.0,211,0.969637355376035,3344000,0.1550847480175523,1.07,1.3732686245441437,418,0.00970311950501582,0.00033964225673116744,2.1000000000000085,167.43,1.7881393432617187e-08
0.0,211,1.0746152395009994,3352000,0.15101136715840333,1.04,1.3763457417488099,419,0.010773377243604046,0.0014054540445795282,3.0,168.56,8.940696716308593e-09
0.0,211,1.1221346025168897,3360000,0.1565825560750003,1.2,1.3666114377975465,420,0.011997063135231656,-0.0011744448711397126,3.0,174.08,7.599592208862305e-07
0.0,211,1.1562608040496707,3368000,0.15035512076512134,1.21,1.3640705275535583,421,0.012237681756237179,0.0017707234399858861,3.0,172.95,-7.951855659484863e-06
0.0,211,1.2154103938490153,3376000,0.17180843552192487,1.22,1.3678792488574982,422,0.013991532820200518,0.00044614077705773525,3.0,172.32,-9.64045524597168e-06
0.0,211,1.2048447844013572,3384000,0.17433902943589744,1.39,1.3724956393241883,423,0.013586626048427206,0.00015852438460569828,3.0,180.04,-5.6028366088867184e-08
0.0,211,1.108283572960645,3392000,0.16470060666098627,1.25,1.3652135992050172,424,0.012668587399252829,0.0005043437326094135,3.0,174.98,-1.1920928955078125e-09
0.0,211,1.17762228211388,3400000,0.16285192226982712,1.08,1.364805508852005,425,0.013714953032508675,0.002497683846158907,3.0,167.12,-5.960464477539063e-09
0.0,211,1.1590155102312565,3408000,0.16819884892980183,1.22,1.3669793558120729,426,0.013183955293261534,0.0020379240531474352,3.0,173.74,-3.695487976074219e-08
0.0,211,1.328478325959295,3416000,0.17609419018646616,1.62,1.3596217274665832,427,0.015354819614062763,-0.0020882826923661925,4.1000000000000085,191.59,-6.973743438720703e-08
0.0,210,1.2147360349074006,3424000,0.18003209401292036,1.69,1.3608952677249908,428,0.013571128400963061,0.0016429766864166596,5.0,192.63,-1.7881393432617187e-09
0.0,210,1.2518693594634533,3432000,0.17491316309396499,1.55,1.3784581339359283,429,0.01459911655491851,-0.00113571074209176,5.0,185.19,6.556510925292969e-08
0.0,210,1.2710645373538136,3440000,0.17520566178884728,1.66,1.379622336626053,430,0.014381039425284143,0.001312093681190163,5.0,190.09,2.103447914123535e-06
0.0,210,1.2944106598570944,3448000,0.18609662835594384,1.33,1.3753137040138244,431,0.014643983544901857,0.0013837228622287513,4.0,179.58,-3.675162792205811e-05
0.0,210,1.3086815426498652,3456000,0.1816074563251674,1.51,1.3755079662799836,432,0.014820982389828714,-0.0011927991453558207,4.0,185.44,-7.377862930297852e-06
0.0,210,1.246392043121159,3464000,0.19086734005772296,1.65,1.3714972865581512,433,0.014575959248832078,0.002082821180811152,4.0,189.15,-9.5367431640625e-09
0.0,209,0.9959785125683993,3472000,0.1359103811195613,1.22,1.3637715423107146,434,0.010269528328328193,-0.00011779869440943002,3.0,171.8,-1.6689300537109377e-08
0.0,209,1.0274982740730048,3480000,0.15147745293118323,1.03,1.3618003940582275,435,0.010404945809141282,-0.0002966439205920324,2.1000000000000085,164.82,1.609325408935547e-08
0.0,209,1.1333560672402383,3488000,0.16278945096681582,0.97,1.3706448900699615,436,0.012675382269226248,0.0022454468300566075,2.0,162.36,1.1920928955078126e-08
0.0,209,1.3558899389952421,3496000,0.1771801718177873,1.35,1.3599069762229918,437,0.015372821633791318,-0.00044450815534219146,3.0,177.14,7.152557373046875e-09
0.0,209,1.3747971513308586,3504000,0.19087685365795967,1.75,1.3584231805801392,438,0.017261320345833154,0.0007973906048573553,4.0,193.99,-4.44406270980835e-05
0.0,209,0.9857741364836693,3512000,0.130923580270338,1.38,1.368298591375351,439,0.010157515909108952,-0.002379974430950824,3.1000000000000085,179.02,3.814697265625e-08
0.0,209,1.111468404084444,3520000,0.1572335397204556,1.03,1.3762473165988922,440,0.012121763404070406,0.0024991655722260476,3.0,167.14,-8.469223976135254e-06
0.0,209,1.1973477021604777,3528000,0.16007717989456688,1.22,1.36928649187088,441,0.012767550826847582,-0.0015423761861165985,3.0,174.72,-8.940696716308593e-09
0.0,208,1.3345036340504886,3536000,0.1833660126895907,1.54,1.379759933948517,442,0.01588257232317119,0.0019968808291014285,3.0,186.26,-4.819631576538086e-06
0.0,209,1.4104399137198924,3544000,0.17446119889488887,1.54,1.3611397051811218,443,0.016575648071466276,0.002389256953028962,3.0,186.89,-2.0265579223632814e-08
0.0,209,1.105232072211802,3552000,0.15290806517350136,1.6,1.3762831592559814,444,0.012085729186619574,-0.0003695941250771284,4.0,189.92,-3.635883331298828e-08
0.0,209,1.1256466134637595,3560000,0.15132916454741946,1.46,1.373173463344574,445,0.011925883768471977,-0.0012254038598621265,3.0,183.94,-2.8473138809204103e-06
0.0,208,0.9153179524466395,3568000,0.11746550958073282,1.06,1.3842273032665253,446,0.009410114215133944,0.0033030841225991027,3.0,168.27,-8.875668048858642e-05
0.0,208,1.1966330982744693,3576000,0.15582996681291628,1.04,1.3769416785240174,447,0.012823364474697882,-0.001996775029110722,3.0,167.85,1.3113021850585938e-08
0.0,208,1.1055682789534331,3584000,0.14465773046136504,1.21,1.3816011130809784,448,0.011748941814621503,0.00212448665057309,3.0,176.16,-3.439188003540039e-07
0.0,208,1.2545884295925498,3592000,0.1689079447442694,1.33,1.3673682188987732,449,0.014163748321007006,-0.0024918676429660992,3.0,182.91,-0.00019802093505859374
0.0,208,1.1170067803561687,3600000,0.1564777084304594,1.39,1.368245906829834,450,0.01203518124403672,0.0016283905832096934,3.0,184.4,-2.9802322387695314e-09
0.0,208,1.1548062642291188,3608000,0.1490946701933819,1.29,1.3800788271427153,451,0.012764906152451658,0.0006316030700691044,3.0,177.47,-3.993511199951172e-07
0.0,208,1.2299095216766,3616000,0.16035125601647174,1.36,1.3826073980331421,452,0.013951080177212133,9.167189826257527e-05,3.0,179.1,-1.0132789611816407e-08
0.0,208,0.9956195908598602,3624000,0.12811838038128123,1.2,1.3784172058105468,453,0.0100539933863638,7.064772551530041e-05,3.0,174.43,-4.762411117553711e-07
0.0,208,1.239555298089981,3632000,0.15376338525573754,1.28,1.3741203141212464,454,0.013859644188869424,-0.0007953183646895923,3.1000000000000085,179.28,-2.4437904357910155e-08
0.0,208,1.2713925807178021,3640000,0.15935797239368873,1.5,1.3646282637119294,455,0.015243992300729587,0.003898590727185365,4.0,185.79,3.516674041748047e-08
0.0,208,1.3759016279131173,3648000,0.16836544509284404,1.65,1.3700950455665588,456,0.016036890668146953,-0.0010560631024418398,5.0,192.01,-1.609325408935547e-08
0.0,208,1.3398250561952592,3656000,0.1736744486293961,1.92,1.377194685935974,457,0.01588650242299991,0.0007435098814312369,5.0,203.47,3.0994415283203126e-08
0.0,208,1.336513405367732,3664000,0.1785468870485122,2.15,1.3617089867591858,458,0.01575234169980831,0.00022072981315432116,6.0,209.94,-3.328204154968262e-05
0.0,208,1.4206874404847623,3672000,0.18901379077934558,2.14,1.3802059650421143,459,0.01682529526255166,-0.0002094178111292422,5.1000000000000085,209.68,3.0994415283203126e-08
0.0,208,1.288195592649281,3680000,0.1598845614997191,2.01,1.3695543932914733,460,0.014665315179890968,0.003986208529095165,5.1000000000000085,202.79,-8.344650268554688e-09
0.0,208,1.395270946919918,3688000,0.17526369437290523,1.99,1.3759072542190551,461,0.016183470492906055,-0.002288186076330021,5.1000000000000085,203.01,-7.152557373046875e-09
0.0,208,1.0644681771844626,3696000,0.15330979962168542,1.82,1.369614963531494,462,0.011518327796093217,-0.002091045254492201,5.0,197.46,-2.4437904357910155e-08
0.0,208,1.3536098971217871,3704000,0.17905301273335708,1.4,1.376919813156128,463,0.016481548947376724,0.0011092244007159025,3.0,183.09,-2.2647976875305177e-05
0.0,207,1.404535859078169,3712000,0.17920235707443588,1.36,1.377303764820099,464,0.01734693318410791,0.0019185589160770177,3.0,181.43,-1.0816454887390137e-05
0.0,207,1.4637081551551818,3720000,0.1811873642568284,1.74,1.3824332344532013,465,0.01674133679829538,-0.0004818929871544242,4.0,192.04,-3.174006938934326e-05
0.0,207,1.1506531727313996,3728000,0.1467796967534323,1.65,1.3813570833206177,466,0.012716185309927823,0.0008721263858024031,4.0,187.23,-7.812082767486573e-05
0.0,207,1.308576181344688,3736000,0.15592087522167597,1.5,1.382232860326767,467,0.014408266583159276,-0.0005411661224206909,4.0,188.02,-1.4833807945251465e-05
0.0,207,1.143196048438549,3744000,0.143360653382441,1.49,1.383728002309799,468,0.012065557124005864,0.0018621321867976803,4.0,189.91,-7.152557373046875e-09
0.0,207,1.4578218093886972,3752000,0.18100899179277044,1.63,1.3795382297039032,469,0.018083691291722062,0.002731331885443069,5.0,192.25,-5.960464477539063e-10
0.0,207,1.076696697510779,3760000,0.13949899823983383,1.67,1.3754833710193635,470,0.01088629613010653,-0.003172574921045452,4.0,191.29,2.8014183044433592e-08
0.0,207,1.0668421651609241,3768000,0.14214040632222744,1.24,1.3836847281455993,471,0.01135634171191441,0.0016771895921556279,3.1000000000000085,176.95,-4.410743713378906e-08
0.0,207,1.152937550097704,3776000,0.15817465640080347,1.19,1.3840276610851288,472,0.0133557933272823,0.0018823647871613503,3.0,175.68,1.430511474609375e-08
0.0,207,0.8942552166059613,3784000,0.13027841419058672,1.14,1.373815541267395,473,0.009113154150390983,-0.001797278907033615,3.0,171.74,-3.814697265625e-08
0.0,207,1.1913983615487813,3792000,0.16773958167722858,1.03,1.3803884124755859,474,0.013913555453691516,0.0023579903240170097,3.0,167.81,0.0
0.0,206,0.963820665627718,3800000,0.13041048455401946,1.18,1.3796706628799438,475,0.010120012888589826,-0.0012667839463756537,3.0,173.98,-9.551584720611572e-05
0.0,206,0.9880318150017411,3808000,0.12898027405804538,1.01,1.3821537792682648,476,0.009757365939004786,0.0012003023417128133,3.0,165.27,-5.364418029785156e-09
0.0,206,1.0206222488358616,3816000,0.13733529050551818,1.04,1.3824120712280275,477,0.011664415784016455,0.004046585222240538,3.0,166.89,-7.331371307373047e-08
0.0,206,1.2355384112149477,3824000,0.1540345871172108,1.32,1.3819987404346465,478,0.013864932654250879,-1.959692919626832e-05,3.0,178.05,-1.4901161193847656e-08
0.0,206,1.2120896076783538,3832000,0.1695110166110208,1.43,1.3660327804088592,479,0.013522728310272214,-0.0002636229433119297,3.0,184.39,6.306171417236328e-07
0.0,206,1.101558930799365,3840000,0.1372978109065904,1.51,1.3773374915122987,480,0.011239491323040056,-0.0015455488959560172,4.0,186.11,-2.390146255493164e-06
0.0,206,0.9190181657299399,3848000,0.12105529045219036,1.29,1.3806534695625305,481,0.009737833922990831,0.004199159864801913,4.0,177.5,-5.006790161132812e-08
0.0,206,1.1053126519545913,3856000,0.15849100829864313,1.22,1.3819320380687714,482,0.012524822394552756,-0.0006883909925818443,3.1000000000000085,176.21,7.748603820800782e-09
0.0,206,1.0260939532797784,3864000,0.13331839558635028,1.21,1.367421966791153,483,0.0104768467730662,-0.0009636750800564186,3.0,174.32,-0.00017611205577850342
