P09:episode_rewards,episode_length,P01:episode_rewards,fps,frames,policy_entropy,value_loss,grad_norm,PMM:episode_rewards,advantage_norm,explained_variance,epoch_idx,policy_loss
7.200000000000017,216.48,0.0,206,5480000,0.9424430926144123,0.02958160129841417,0.8328018874050955,2.75,2.050971134901047,0.47043429136276244,685,-0.0033693467342527585
5.0,183.35,0.0,206,5488000,1.290956242084503,0.01726637035375461,0.5714226960981904,1.48,1.5817632454633712,0.633904065489769,686,-0.0020092052440304543
5.0,189.4,0.0,206,5496000,1.314625507593155,0.019822631888091566,0.5613143199836615,1.58,1.7278896582126617,0.7465868073701859,687,-0.0006645213766023517
5.0,205.19,0.0,206,5504000,1.1875229156017304,0.02055437379516661,0.510120520017951,2.01,1.7427129775285721,0.7373903894424438,688,0.0016201605030801147
6.0,227.45,0.0,206,5512000,1.1229958158731461,0.03042385380715132,0.4768124033060576,2.77,2.0231398129463196,0.6628536415100098,689,-0.00020876857335679232
12.100000000000009,284.81,0.0,206,5520000,1.0215960448980332,0.048209660118445755,0.7279853279762754,5.29,2.5365915083885193,0.60978291451931,690,0.0009405135228007566
24.500000000000043,337.24,0.0,206,5528000,1.020830830335617,0.052986989612691104,0.762049608030857,11.65,2.500138280391693,0.705247312784195,691,-0.008900517418514936
56.2000000000001,402.02,0.0,206,5536000,1.0121277928352357,0.09915101118851453,1.1493722086890528,18.07,3.3573055660724638,0.6783917284011841,692,-0.010460338608827441
91.80000000000007,495.47,0.0,206,5544000,1.0287171971797944,0.07836326219607144,0.9197072861749627,28.88,2.874171350002289,0.6556343287229538,693,-0.028492407825542614
112.20000000000002,556.27,0.0,206,5552000,1.0463284915685653,0.07270897135604174,1.019179324571812,35.15,2.6717272359132767,0.7441536909341813,694,-0.020793889203923756
115.30000000000011,628.28,0.0,206,5560000,1.0451933932304383,0.0656085439864546,0.9352740176254383,40.71,2.7736885035037995,0.6392668908834458,695,-0.017358657525837772
136.2000000000001,692.89,0.0,206,5568000,1.0461776167154313,0.05439101458527148,0.7336233998442458,47.54,2.531269559264183,0.5982199501991272,696,-0.008338847003760747
147.70000000000007,741.43,0.0,205,5576000,1.0078136092424392,0.07842399599030614,1.1513888409890014,53.03,2.9731674391031264,0.6851355546712875,697,-0.01315408854468842
167.30000000000004,806.58,0.0,205,5584000,1.0241224080324174,0.10229091509245336,1.2035268073343721,61.28,3.4307736122608183,0.5968866324424744,698,-0.001819671441335231
192.50000000000006,897.03,1.0,205,5592000,1.021123303771019,0.08133579833433031,1.2809276675076173,78.42,3.182279567718506,0.6794479089975357,699,-0.01428167099133134
197.40000000000003,939.37,1.0,205,5600000,0.9882086151838303,0.0712569591216743,0.9361223836337507,84.63,2.763993362188339,0.6444863915443421,700,-0.014469127410120564
257.2,1024.82,1.0,205,5608000,1.0070887893438338,0.08880555807612836,1.1032823313503433,97.41,3.199599997997284,0.6971212661266327,701,-0.008827487814705819
260.5000000000001,1135.79,3.9000000000000004,205,5616000,1.0001358878612518,0.15138535851612686,1.8493231743447576,112.72,4.006920546889305,0.656104462146759,702,-0.027418172277975827
268.6,1168.67,4.9,205,5624000,1.0144627505540849,0.07575915879569947,1.0997752633062159,117.8,2.8716968905925753,0.7031251436471939,703,-0.016181984308641404
272.20000000000005,1211.23,5.9,205,5632000,0.9889171779155731,0.09719369777478278,1.2609801110288819,124.76,3.322954862117767,0.7598836135864258,704,-0.019586108780931682
274.6,1277.11,16.6,205,5640000,1.0093812131881714,0.1312958365539089,1.667745310233787,134.15,4.018044219017029,0.6566280680894852,705,-0.013280013759504073
285.2000000000001,1357.03,31.700000000000003,205,5648000,1.0177162319421769,0.06570412968285382,0.9475601383871057,148.81,2.7548019707202913,0.6923762959241867,706,-0.01808812189323362
285.2000000000001,1427.49,61.60000000000001,205,5656000,0.973343819975853,0.24862889777403324,2.1810495144948727,157.86,4.739479193687439,0.39197051763534546,707,-0.0544207216380164
280.20000000000005,970.17,1.0,206,5664000,1.2207379621267318,0.03384641295298934,0.8861434139166682,108.64,2.162967047691345,0.4023499858379364,708,-0.024916359632625243
212.20000000000002,616.12,0.0,206,5672000,1.284565371274948,0.01995448456145823,0.48876787072926303,54.04,1.7174288600683212,0.709790157675743,709,0.004214089249726385
210.20000000000002,590.6,0.0,205,5680000,1.0876171308755875,0.026275510606355964,0.5309590138110027,49.26,1.839964816570282,0.7020835310220719,710,-0.0016968088963767514
44.10000000000035,464.66,0.0,205,5688000,1.1315554475784302,0.0473936703754589,0.7824540391087469,20.84,2.4633795523643496,0.5818367201089859,711,-0.018463046392425894
40.50000000000004,432.77,0.0,205,5696000,1.0532873034477235,0.0436269134003669,0.6484212697611708,15.42,2.2326662427186967,0.6422757798433304,712,-0.016735255923413205
45.20000000000002,434.95,0.0,205,5704000,1.0368928331136704,0.056454498008824884,0.8034934876892962,15.61,2.443681495189667,0.6798304039239883,713,-0.01849911860328575
81.60000000000005,491.65,0.0,205,5712000,1.0207161712646484,0.08727346538566053,1.2034651599322104,24.74,3.162064105272293,0.6274361979961395,714,-0.023624525112099944
106.70000000000006,533.82,0.0,205,5720000,1.0094402152299882,0.07730577433016152,1.1448211844144707,31.06,2.830320388674736,0.701615971326828,715,-0.021530426813988014
138.9000000000001,597.58,0.0,205,5728000,0.9895228832960129,0.13496307163499296,1.5301638635497965,41.04,3.8987236654758455,0.6707478880882263,716,-0.009441070236789528
206.10000000000008,682.47,0.0,205,5736000,1.0008862543106078,0.17306076979264617,1.5847344878965928,54.89,4.006883537769317,0.726933760046959,717,-0.008955657536862418
226.50000000000023,723.72,0.0,205,5744000,1.018311743736267,0.08927660158369691,1.174990107532147,60.87,3.058529233932495,0.7111813360452652,718,-0.028606969493557698
249.80000000000007,811.51,0.0,205,5752000,1.031936302781105,0.07859799140132964,1.0533839648128969,71.48,3.0185797023773193,0.7084012776613235,719,-0.021434061628533528
249.80000000000007,883.84,0.0,205,5760000,1.0235265678167342,0.10193822532892227,1.405638898097764,80.38,3.3451096296310423,0.6689292186498642,720,-0.03409380472621706
263.30000000000007,958.31,0.9000000000000004,205,5768000,1.0352599555253983,0.0867717937240377,1.1717831719104888,89.81,3.144369736909866,0.6317362797260284,721,-0.031661720786178196
263.30000000000007,1010.51,1.9000000000000004,205,5776000,1.0455544966459274,0.06941859988495708,0.9308683203529118,96.89,2.782655311822891,0.628497953414917,722,-0.02808669764577644
266.3,1106.87,2.0,205,5784000,1.0326301044225692,0.13885502892546356,1.6928602592782531,110.21,3.9717002189159394,0.6411746680736542,723,-0.02668227707781625
266.3,1183.42,4.0,205,5792000,1.0296609944105148,0.05569500726647675,0.9570962738549537,118.42,2.449450042247772,0.7566376686096191,724,-0.020235929656773805
269.0,1245.63,4.0,205,5800000,1.0299286526441573,0.08793761824723333,1.2392621146287723,127.65,3.1376517057418822,0.7366025018692016,725,-0.009700740592088551
269.80000000000007,1303.27,12.8,205,5808000,1.0465315920114517,0.09233594605699182,1.2556816387467666,134.99,3.161060798168182,0.5703692382574082,726,-0.015362293164216681
269.80000000000007,1367.58,26.400000000000006,205,5816000,1.0328601270914077,0.05511667316779494,0.8254189972717534,141.66,2.4777858781814577,0.7251101350784301,727,-0.012288017790051526
270.70000000000005,1405.0,31.8,205,5824000,1.0451242178678513,0.094494314705953,1.2271793545409861,147.18,3.2341249632835387,0.7747986221313476,728,-0.015037494082935154
289.2,1467.92,57.9,205,5832000,1.0317527377605438,0.16614067838527263,1.8771880864327495,167.66,4.29218330860138,0.746751606464386,729,-0.014376407477539033
291.30000000000007,1501.21,61.7,205,5840000,1.021710489988327,0.10665644099935889,1.4046451759582457,173.59,3.5253638875484468,0.7077903950214386,730,-0.02772310625819955
294.6000000000001,1538.42,79.5,205,5848000,1.0282927095890044,0.09521151683293283,1.2300778395308272,179.25,3.174447213411331,0.7154836326837539,731,-0.009174053678289057
303.50000000000006,1552.1,84.0,205,5856000,1.0379698902368546,0.21421954655088485,2.050729946084922,188.3,4.7208036518096925,0.6528382706642151,732,-0.036032801762921736
308.50000000000006,1559.37,84.0,205,5864000,1.053483036160469,0.0655904169054702,0.9164668334606489,192.01,2.7439161908626555,0.7318038266897201,733,-0.015383937001315644
308.50000000000006,1537.24,81.8,205,5872000,0.972445217370987,0.07206538551487028,1.0276959306413362,188.04,3.0132762789726257,0.8086291426420211,734,-0.0020666557135700712
308.50000000000006,1548.22,81.8,205,5880000,0.9944456624984741,0.08877594864927232,1.0354744338827329,188.52,3.1983400785923006,0.6257212710380554,735,-0.026665027687558903
301.3000000000001,1550.33,81.8,205,5888000,0.9860098850727081,0.05858792738988996,0.8133687518106371,185.49,2.6241018891334535,0.7268464243412018,736,-0.01609925628232304
301.3000000000001,1535.69,79.5,205,5896000,0.9986687964200973,0.09806635657791048,1.2455647716034766,183.09,3.2788742637634276,0.6497710537910462,737,-0.015808592452594895
313.0,1535.54,74.10000000000001,205,5904000,1.026862192749977,0.1446217509265989,1.7084523323095573,184.47,4.074155733585358,0.7344719874858856,738,-0.03336187057429925
313.0,1533.96,65.7,205,5912000,1.006781120300293,0.10539096518419683,1.2553183487056945,187.92,3.359119465351105,0.7273941069841385,739,-0.024349553029751406
313.0,1523.74,65.7,205,5920000,0.9916271156072617,0.08352541094180196,1.1317648702740508,187.32,3.1405623042583466,0.6958099699020386,740,-0.0041806834563612935
313.5,1519.87,75.00000000000001,205,5928000,1.0213519716262818,0.1078449134901166,1.2103336007959788,189.5,3.529867333173752,0.7179246610403061,741,-0.01900039167929208
313.5,1517.02,75.00000000000001,205,5936000,1.0109114277362823,0.12211620287038386,1.3876278517341007,189.48,3.6806780737638474,0.7815900379419327,742,-0.021024167365394534
332.1,1546.42,81.89999999999999,205,5944000,0.993623486161232,0.17250400787219405,1.8485599074920898,200.78,4.487960451841355,0.7155011564493179,743,-0.027276541199535133
332.1,1547.76,80.5,205,5952000,0.9856534004211426,0.15196092652156948,1.5916507666127433,199.75,3.8211407697200777,0.7683957147598267,744,-0.021079689007747218
332.1,1554.83,76.0,205,5960000,0.9763857495784759,0.09177641400601715,1.2080288797417709,202.01,3.2228273725509644,0.7132480609416961,745,-0.02318297642050311
333.3,1557.79,76.0,205,5968000,0.9507401198148727,0.14824719565920533,1.7358142541262294,206.08,4.305384217500687,0.7244004392623902,746,-0.03272920514922589
333.3,1555.63,76.0,205,5976000,0.9809622228145599,0.09681200990453362,1.2491268905536872,207.52,3.3056882202625273,0.7632239598035813,747,-0.02107199711870635
333.5,1553.76,75.9,205,5984000,1.0095495104789733,0.1676621372718364,1.6384736411904874,206.21,3.8458189606666564,0.767866679430008,748,-0.01561808466212824
338.0,1558.63,75.9,205,5992000,0.9872697484493256,0.13117182053625584,1.563214492247458,203.9,3.8884876215457918,0.7190484172105789,749,-0.01842480367515236
338.0,1567.5,75.9,205,6000000,0.9709715479612351,0.1644343578722328,1.8236156080095418,206.45,4.364922508001327,0.7910368663072586,750,-0.03643557659932412
338.0,1573.96,75.9,205,6008000,0.9910836207866669,0.0694045003131032,0.9511113666471975,207.12,2.8260120379924776,0.76583631336689,751,-0.010833182691858383
338.0,1576.21,76.0,205,6016000,0.9837957507371903,0.11041777672246099,1.4284603656987631,208.41,3.6120284402370455,0.733093181848526,752,-0.015218000417517032
338.0,1582.31,78.69999999999999,205,6024000,0.9916139829158783,0.1547593548707664,1.8554040185548115,211.4,4.28072393655777,0.8095203042030334,753,-0.02173288585152477
338.70000000000005,1588.53,80.80000000000001,205,6032000,1.0307597541809081,0.140691484156996,2.235176103845433,215.87,4.184149875640869,0.7637751597166061,754,-0.03347966526518576
347.1,1591.82,80.80000000000001,205,6040000,0.9759405767917633,0.19638189524412156,1.7748798522776823,219.07,4.2153519809246065,0.7879556226730347,755,-0.010306975620333106
348.1,1596.68,86.2,205,6048000,0.9845399910211563,0.09088055247440935,1.2250450677070055,223.93,3.236445918083191,0.8267893278598786,756,-0.01157105467573274
348.1,1597.48,86.89999999999999,205,6056000,0.9991100943088531,0.10917282268870622,1.135417172960449,224.48,3.205262839794159,0.7181827157735825,757,-0.028898688519839198
348.1,1600.56,86.89999999999999,205,6064000,0.9943788611888885,0.1061015304736793,1.1873315016687374,224.65,3.453703064918518,0.7347036272287368,758,-0.009139968932431656
345.2,1621.88,96.00000000000001,205,6072000,0.9883435177803039,0.223465025825426,1.9810138363682142,229.1,4.915650930404663,0.7656381821632385,759,-0.031272094539017414
345.2,1630.31,99.69999999999999,205,6080000,0.9882882171869278,0.10009770504198968,1.3075230660553945,232.2,3.5041301393508912,0.746801129579544,760,-0.020880647177109496
347.1,1639.87,86.89999999999999,205,6088000,0.9708677148818969,0.06662696641869843,1.1233746000811022,232.09,2.8247854280471802,0.7841033744812012,761,-0.008613216275698506
347.1,1631.44,86.89999999999999,205,6096000,0.9669992637634277,0.10704045932739974,1.3686431439895705,227.65,3.548666251897812,0.7090486395359039,762,-0.01748070079134777
347.1,1631.29,100.4,205,6104000,0.9943618738651275,0.10125847751274705,1.2464738578283834,230.07,3.451236892938614,0.7861956864595413,763,0.002091520906542428
348.1,1632.81,100.4,205,6112000,1.011037780046463,0.1182519614789635,1.3663572121322387,234.53,3.8117503094673157,0.8064916795492172,764,-0.01728666030197928
349.1,1627.73,100.4,204,6120000,1.0102349084615707,0.11740320943295955,1.4309693016899072,235.9,3.701802443265915,0.81334747672081,765,-0.016942671443684956
350.7000000000001,1362.07,2.0,204,6128000,0.5782596153090708,0.13322834643069656,2.3826096976477196,192.18,3.9393608325719836,-0.5431856900453568,766,-0.02218981742100368
334.20000000000005,1043.6,0.9000000000000004,204,6136000,1.120930945277214,0.03971574948867783,0.901303822692872,137.9,2.265765361189842,0.11969311594963074,767,-0.013076310396681947
334.20000000000005,1035.54,0.9000000000000004,205,6144000,1.0769904482364654,0.03922212070319801,0.6322979731071556,136.62,2.028082152605057,0.7781710648536682,768,-0.01893068947043503
333.1,989.89,0.9000000000000004,204,6152000,1.047314491868019,0.07953925205860286,0.9833580041234322,121.14,2.832836979031563,0.7783230757713318,769,-0.02297637916937674
333.1,983.52,0.9000000000000004,204,6160000,1.0129208481311798,0.13110245156101882,1.702017061381938,120.37,3.9304588079452514,0.784928531050682,770,-0.02487564242561348
330.3,966.25,0.9000000000000004,204,6168000,1.0176153427362442,0.05998939030338079,0.8452703442824698,109.71,2.6367703557014464,0.7760872060060501,771,-0.015695789998426336
320.10000000000014,942.9,0.9000000000000004,205,6176000,1.0130377781391144,0.12097492004744709,1.255078316627079,102.59,3.524842804670334,0.7492802160978317,772,-0.013802354708313942
320.10000000000014,954.38,0.9000000000000004,205,6184000,1.0005602222681045,0.07513455078937113,1.072297121214089,105.41,2.9514774376153947,0.7970452105998993,773,-0.015157372920075431
330.3,934.03,0.9000000000000004,205,6192000,1.0092100989818573,0.18417771315667777,2.0740473741519088,100.56,4.481568223237991,0.7607104969024658,774,-0.0318201305042021
312.70000000000005,933.97,0.9000000000000004,205,6200000,1.0350968021154403,0.1072314338060096,1.1654923114386182,100.08,3.2323931235075,0.7835604214668274,775,-0.01734752541902708
300.3000000000001,931.81,0.9000000000000004,205,6208000,1.017302526831627,0.11863557139411568,1.558484042808732,96.26,3.709513260126114,0.723026180267334,776,-0.02461696566431783
287.3000000000001,930.68,0.9000000000000004,205,6216000,0.9647076690196991,0.2618646525591612,2.4455729611426165,98.27,5.604291387796402,0.8739444524049759,777,-0.029684448416810484
299.80000000000007,940.08,0.9000000000000004,205,6224000,1.0597793924808503,0.06670674378052353,0.8919326073383607,101.62,2.865394402742386,0.7695356547832489,778,-0.02706889723369386
307.50000000000006,968.77,0.9000000000000004,204,6232000,1.0168253684043884,0.08045929593034089,1.2176098554260835,107.22,3.1242369639873506,0.8067308694124222,779,-0.006177645981661044
307.50000000000006,1038.29,1.0,204,6240000,1.005034093260765,0.10162346517667174,1.2587813232945526,116.9,3.431233195066452,0.7652414405345916,780,-0.014062870946945622
312.0,1109.55,1.0,204,6248000,1.014463530778885,0.1321530375815928,1.4196933732429473,127.15,3.59236559510231,0.8136646181344986,781,-0.01798078143154271
312.50000000000006,1189.29,1.0,204,6256000,1.0008275610208512,0.06915065022185445,0.9323716213211509,138.67,2.85609932243824,0.8645222270488739,782,-0.003595791436964646
317.0,1243.36,2.9000000000000004,204,6264000,0.9962313461303711,0.2022607368323952,2.0715165609404753,148.9,4.802406698465347,0.8168777424097061,783,-0.031769679716671814
324.1,1305.41,7.0,204,6272000,1.0097305804491044,0.1120561935659498,1.4106123249383904,160.49,3.7391928040981295,0.8515926104784012,784,-0.010272033876681234
330.0,1404.84,30.800000000000004,204,6280000,1.0110929614305497,0.0853952505486086,1.0315807310659248,180.43,3.2249448096752165,0.831999773979187,785,-0.013730365523369982
330.0,1446.97,41.699999999999996,204,6288000,1.0050718426704406,0.13714991706889124,1.4456652827725929,185.45,3.7756151759624483,0.7362094658613205,786,-0.010534283445085748
333.0000000000001,1515.24,56.9,204,6296000,0.9976805830001831,0.09694521890953184,1.111731941573823,199.04,3.479239970445633,0.7413484448194504,787,-0.03118848904618062
333.0000000000001,1533.74,62.0,204,6304000,0.9913396346569061,0.08834585702512414,1.3328483944607723,202.45,3.2228886246681214,0.8150893676280976,788,0.0012428962317062543
343.6000000000001,1551.36,61.400000000000006,204,6312000,1.004966676235199,0.12077450782991946,1.3154233729904468,209.17,3.8081504380702973,0.7226157587766647,789,-0.023879853393882513
351.6000000000001,1551.84,62.0,204,6320000,0.9885370653867721,0.13862296215258538,1.4684460548119902,214.84,4.023832287788391,0.7776009666919709,790,-0.0292791623386438
357.1,1560.97,66.5,204,6328000,1.0048611915111543,0.07703506132587791,0.9451228920280557,218.31,2.926176577806473,0.7847398686408996,791,-0.014473073094850407
357.1,1565.44,66.5,204,6336000,1.0125217705965042,0.09540150468237699,1.0755170387102577,220.49,3.326509245634079,0.7775203227996826,792,-0.023463483981904575
357.1,1573.58,66.5,204,6344000,0.9890274775028228,0.14779770085588098,1.6144693409716628,219.36,4.144033625125885,0.7597031569480897,793,-0.016354306893190368
358.30000000000007,1585.62,74.0,204,6352000,1.008111093044281,0.08649393571540713,0.9936056937385819,226.99,3.1200580799579622,0.8146988797187805,794,-0.02007598493707519
358.30000000000007,1594.08,79.4,204,6360000,0.9706358140707017,0.1424535952322185,1.5316223734273262,228.49,4.005165010690689,0.7336353141069413,795,-0.04329771694174269
358.30000000000007,1593.95,79.4,204,6368000,0.9849883741140366,0.1390828517265618,1.4860537175538853,231.61,4.0667216527462005,0.7980700820684433,796,-0.01238959468297253
361.3,1605.54,80.9,204,6376000,0.9895920395851135,0.12910583273507656,1.3965344864976503,231.66,3.8058095180988314,0.8131782746315003,797,-0.011761972346139373
364.20000000000005,1635.05,90.9,204,6384000,0.9513918775320053,0.11202597609721124,1.234906518488221,236.4,3.6600938236713407,0.8879217505455017,798,-0.012947103363403585
367.1,1673.63,99.89999999999999,204,6392000,0.9615538817644119,0.11492551036179066,1.2683273540815112,243.42,3.693409378528595,0.8047961843013763,799,-0.023901528423884884
367.1,1676.51,99.89999999999999,204,6400000,0.9659765022993088,0.1488384111970663,1.484513754138225,243.68,4.095203013420105,0.8586323219537735,800,-0.0027861429960466923
368.3,1694.91,100.9,204,6408000,0.9618655127286911,0.14258636708371342,1.536175504192201,253.22,4.15745419383049,0.8580114245414734,801,-0.021089710050728173
368.3,1703.06,105.5,204,6416000,1.0047959595918656,0.09933152472600341,1.191460149498205,258.94,3.4037791657447816,0.8678230029344559,802,-0.013053399263881146
366.1,1480.42,7.9,204,6424000,1.1067519915103912,0.29274740125983956,2.261252840505256,210.9,4.63364173412323,0.505877029299736,803,-0.05680032082716934
364.20000000000005,1457.57,7.9,204,6432000,1.0451851224899291,0.03728735091164708,0.6287187335731763,205.41,2.086024260520935,0.6924996668100357,804,-0.011307749236293603
362.2,1423.83,7.9,204,6440000,1.0547642719745636,0.0710929104173556,1.101518925982027,196.97,2.8506539648771287,0.6914285790920257,805,-0.02073465638619382
360.20000000000005,1400.92,7.9,204,6448000,0.9956378376483918,0.09990170139353723,1.3052164865586233,191.66,3.314009772539139,0.8646118587255478,806,-0.025714357958640903
355.50000000000006,1408.93,7.9,204,6456000,1.0169930797815323,0.06837354147341103,1.1027938923541354,193.61,2.8369611716270446,0.8382046353816986,807,-0.017357867058599367
355.0,1406.13,7.9,204,6464000,0.980496512055397,0.10967343365773559,1.5275789527296686,191.34,3.6046490824222563,0.9018010854721069,808,-0.008086898392648437
355.0,1416.1,7.9,204,6472000,0.9806148421764374,0.0897923822980374,1.2826581603881966,198.23,3.3288366961479188,0.897838504910469,809,-0.018660798396449536
355.0,1417.42,7.9,204,6480000,1.0159512114524842,0.10684895209036767,1.1356987509268843,199.92,3.389185148477554,0.8438457548618317,810,-0.025446431487798692
355.50000000000006,1414.74,7.9,204,6488000,1.0485202610492705,0.10797155301086604,1.3681415271725865,198.94,3.406858500242233,0.7927732580900192,811,-0.014578805333003401
355.0,1403.64,7.9,204,6496000,1.007234548330307,0.16849135838449,1.4949568796963084,194.23,4.415500886440277,0.8366959357261657,812,-0.013301858271006495
360.20000000000005,1427.55,7.9,204,6504000,1.0158375245332718,0.08950737714767457,1.0967479894510619,196.03,3.358426637649536,0.8298306918144226,813,-0.010940980596933514
355.50000000000006,1428.32,7.9,204,6512000,1.0323601865768433,0.060911487792618575,0.7798364716948645,194.99,2.661154408454895,0.8500184345245362,814,-0.010163740387943107
355.50000000000006,1417.89,7.9,204,6520000,0.9961781960725784,0.15992544522508978,1.5093835308469286,192.14,4.316615558862686,0.7642870503664017,815,-0.04186082342988812
347.6000000000001,1405.86,7.9,204,6528000,1.0011010015010833,0.09695726154372096,1.1283230199568004,188.45,3.378446959257126,0.8450090658664703,816,-0.014142580772313522
347.6000000000001,1405.47,7.9,204,6536000,0.9742412036657333,0.07325834800489246,0.8884265036925534,189.12,2.922861315011978,0.8269901686906814,817,-0.011934606603754219
353.2,1398.98,7.9,204,6544000,0.9396509832143783,0.14789101379923522,1.403087373404562,189.4,4.238409351110459,0.7832676541805267,818,-0.02551007225934882
338.3,1400.98,7.9,204,6552000,0.9434874439239502,0.11622111357748509,1.3967638096382686,185.03,3.8990573489665987,0.8276673847436905,819,-0.023674622616963462
342.50000000000006,1408.55,7.9,204,6560000,0.9691664391756057,0.0718043011520058,1.1195242418056432,188.08,2.9434584546089173,0.8362209141254425,820,-0.016456563973770245
357.3,1446.91,8.9,204,6568000,0.970430142879486,0.08136984412558376,1.2008432592247802,195.75,3.030687925219536,0.811666464805603,821,-0.007399501344189048
360.1,1490.48,22.700000000000003,204,6576000,0.9475954079627991,0.209416828956455,2.4641372737076295,204.5,5.058555393218994,0.8181232732534408,822,-0.02262304392294027
371.40000000000003,1574.94,39.6,204,6584000,0.971656756401062,0.15871959280222656,1.6674862330103366,222.92,4.207732275724411,0.7693242728710175,823,-0.03587728878395865
371.40000000000003,1603.06,40.9,204,6592000,0.9694674623012542,0.10429722433909774,1.3612372487227424,229.68,3.574665364027023,0.8241388010978699,824,0.0014353812127228594
373.2,1649.92,49.2,204,6600000,0.9916133171319962,0.19722355777397751,2.056449116827756,238.16,4.236835224628448,0.753580442070961,825,-0.03381310518423561
373.2,1686.86,85.2,204,6608000,0.966247638463974,0.17086667070165276,1.6541500320781366,248.72,4.539370433092118,0.8356712919473648,826,-0.018032405220437794
376.1,1730.38,99.69999999999999,204,6616000,1.019556052684784,0.12819976065773517,1.3872667979028455,263.15,3.877740790247917,0.8405450278520584,827,-0.018117988466401586
376.1,1723.73,96.00000000000001,204,6624000,1.0403836727142335,0.08807612439617514,1.0108613181635333,261.28,3.1055704772472383,0.8124261885881424,828,-0.028218895179452374
376.1,1734.63,96.00000000000001,204,6632000,1.0237597662210465,0.13521687867119908,1.741962245491787,263.31,3.9805827605724335,0.7988904684782028,829,-0.024416599923279138
376.1,1727.26,89.7,204,6640000,1.0152421331405639,0.15990492096170783,1.8009505735827926,258.14,4.154251893758774,0.8409720265865326,830,-0.018476141824285152
382.80000000000007,1738.53,89.7,204,6648000,1.0175624984502791,0.06175464781466872,0.7377458421340377,260.91,2.6380924260616303,0.8544388270378113,831,-0.015087211251375266
382.80000000000007,1734.77,86.1,204,6656000,1.001378892660141,0.14493619113229214,1.3684004834421313,260.43,4.066536660194397,0.8101048970222473,832,-0.016142528837444842
380.20000000000005,1752.39,89.7,204,6664000,0.9642524957656861,0.10900748470798134,1.3284715153559268,266.13,3.7900600731372833,0.8569337493181228,833,-0.015134516135731246
380.20000000000005,1762.38,97.2,203,6672000,0.963470464348793,0.1254101983178407,1.5633432928394,267.62,3.927679227590561,0.8797954392433166,834,-0.035756696457974614
377.3,1771.12,97.2,204,6680000,0.9595708811283111,0.09204648451879621,1.2818373609718847,269.92,3.3623995745182036,0.9061391919851303,835,-0.009367268967325799
377.3,1768.83,104.30000000000001,204,6688000,0.9688389879465104,0.1540064542274922,1.581489311967827,269.65,4.099073823690414,0.8197823774814605,836,-0.03200815814197995
380.20000000000005,1763.29,104.30000000000001,204,6696000,1.028974733352661,0.11309105476364494,1.4808967070379677,270.73,3.4368187403678894,0.8450475233793259,837,-0.031896500340662895
380.20000000000005,1773.89,111.3,204,6704000,0.9657474380731582,0.10788547979667783,1.2508380960797547,271.04,3.573751001358032,0.8396277213096619,838,-0.019186634530778974
377.3,1755.31,104.30000000000001,204,6712000,1.0089100283384322,0.08756045637652278,1.1969858943488476,267.27,3.2665481400489806,0.8401038962602615,839,-0.025187231516465545
377.3,1762.81,104.30000000000001,204,6720000,1.0218668615818023,0.07776088204234838,1.0106673854871064,267.16,2.9799012720584868,0.8372808712720871,840,-0.012577871426474303
377.3,1768.52,104.30000000000001,204,6728000,1.0188919067382813,0.08089073895011097,1.0235281474930653,269.32,3.0239729583263397,0.8622032368183136,841,-0.022542041009292007
377.0,1752.68,104.30000000000001,204,6736000,0.9718491816520691,0.16794373409822583,1.9603345989562542,266.98,4.578056052923203,0.8077872186899185,842,-0.02012189196306281
377.0,1763.4,108.6,204,6744000,1.0070863324403763,0.11227320846170187,1.4207312128879044,269.82,3.663469640016556,0.845247905254364,843,-0.03637769383494742
375.20000000000005,1762.78,108.6,204,6752000,1.014767649769783,0.08424011044204235,0.9701581180123412,267.59,2.972263888120651,0.806446515917778,844,-0.010132777859689667
375.20000000000005,1775.42,111.7,204,6760000,0.9711253833770752,0.14734790179878474,1.5441144867196055,271.45,4.3372309720516204,0.8096225124597549,845,-0.0037575964082498105
375.20000000000005,1780.83,114.7,204,6768000,0.9631090623140335,0.18684041392058134,1.753940161254176,273.75,4.78444540143013,0.8027391105890274,846,-0.04193612859584391
377.0,1796.12,121.3,204,6776000,0.9950469315052033,0.08718684650026262,1.0949690253589903,277.91,3.175383838415146,0.8106129908561707,847,-0.018290560056921094
377.0,1781.64,114.7,204,6784000,0.9612595367431641,0.12190148027613759,1.3105588810228428,273.95,3.8318444967269896,0.7287623053789138,848,-0.031269767992198466
377.0,1775.24,111.7,204,6792000,0.9347568565607071,0.11314894277602434,1.5029032875960227,269.08,3.6167206346988676,0.8816684275865555,849,-0.011009611559275071
375.20000000000005,1785.97,114.7,204,6800000,0.9610993564128876,0.08936903263907879,1.1708781025313948,271.42,3.0988696587085722,0.8331416070461273,850,-0.024091664247680455
375.20000000000005,1787.46,114.7,204,6808000,0.9400445491075515,0.13035683235153556,1.5649372258931695,271.82,3.9566758835315703,0.8455872899293899,851,0.0061251035187160595
377.0,1791.26,121.8,204,6816000,0.9187447738647461,0.16995652696117758,1.777519431925898,277.7,4.639753725528717,0.8847557038068772,852,-0.017996798077365383
377.1,1809.45,130.20000000000002,204,6824000,0.9591134250164032,0.1435697442945093,1.4958393848931437,282.68,4.077988064289093,0.8971430569887161,853,-0.023621322290273382
