episode_length,PMM:episode_rewards,policy_loss,fps,frames,epoch_idx,grad_norm,policy_entropy,advantage_norm,value_loss,P01:episode_rewards,P09:episode_rewards,explained_variance
179.32,1.25,0.00025702141301735536,971,5504000,688,0.0449944512789178,1.3854736304283142,0.27857855189591646,0.0007455548195139273,0.0,3.1000000000000085,0.5772163277864456
179.84,1.26,7.515909976063995e-05,972,5512000,689,0.031112727431029392,1.3859906148910524,0.2128578743338585,0.00037978523714627955,0.0,3.1000000000000085,0.9508597695827484
183.41,1.36,-5.4746249945765156e-05,972,5520000,690,0.05040678456694259,1.3853628611564637,0.2924391832202673,0.0007965999249790912,0.0,4.0,-0.2575604194402695
182.73,1.39,-0.00027472766101709566,972,5528000,691,0.04661531981750567,1.38539666056633,0.27875186666846274,0.0007353481039535836,0.0,4.0,0.8679183650016785
177.18,1.28,0.00031580505660713245,972,5536000,692,0.04912098378613163,1.3851185703277589,0.305120148062706,0.0007666385620177607,0.0,4.0,0.755025497674942
188.37,1.52,-0.000984266709710937,972,5544000,693,0.06410479351271287,1.3848603808879851,0.3290259699523449,0.0011222754869959317,0.0,4.0,0.8607715493440629
190.13,1.53,2.8495441074483096e-06,972,5552000,694,0.046411024162623826,1.385125617980957,0.28208638951182363,0.0008663202832758543,0.0,4.0,0.7084858250617981
188.02,1.48,0.0002459382283996092,973,5560000,695,0.04629137768797037,1.3846069371700287,0.29957525301724675,0.0008293169935313927,0.0,4.0,0.6466803479194642
185.23,1.44,-0.0003617581915386836,973,5568000,696,0.052126488982959254,1.3825263857841492,0.304623930901289,0.000849048575400957,0.0,4.0,0.6787918478250503
186.89,1.45,-0.00010564579191850498,973,5576000,697,0.03737541475627917,1.3836062777042388,0.24481045566499232,0.0005008524384356861,0.0,3.1000000000000085,0.7518107926845551
191.38,1.56,1.876364287454635e-05,973,5584000,698,0.04017124451646039,1.385536459684372,0.2554489041119814,0.0006026201520944596,0.0,3.1000000000000085,0.7817966228723526
181.06,1.34,-2.1042750086053273e-06,973,5592000,699,0.03940195808728226,1.3847990453243255,0.26984521083533763,0.0006882344728728639,0.0,3.0,0.5854730552434921
173.35,1.21,0.0001575861213495955,973,5600000,700,0.044287957087021226,1.3843718457221985,0.29312209866940975,0.0008087508591961523,0.0,3.0,0.5497131013870239
166.15,1.0,-0.00015183308947598563,974,5608000,701,0.04482919814231547,1.3843170309066772,0.294674783796072,0.0008084949503972894,0.0,2.0,0.6465540587902069
178.0,1.28,0.0001044044809168554,974,5616000,702,0.04520077490034659,1.385745370388031,0.29274077393114567,0.0007606862910142808,0.0,3.0,0.7705897182226181
185.24,1.43,-0.00028557815327076244,974,5624000,703,0.0644948672070329,1.3852553594112396,0.3623222230374813,0.0012095769336156082,0.0,3.0,0.7941658693552017
183.9,1.4,5.067770223831758e-05,974,5632000,704,0.04254975772592819,1.382725727558136,0.2978502382710576,0.0007438344540605613,0.0,3.0,0.6641840171813965
174.13,1.15,4.98179234273266e-05,974,5640000,705,0.031381797553729614,1.3853969645500184,0.21309991095215083,0.000378670902318845,0.0,3.0,0.1810133761167526
169.15,1.04,-0.00012916122293972875,975,5648000,706,0.03738976868566035,1.3859453701972961,0.2376678056642413,0.0004930739861811162,0.0,3.0,0.5007308238744735
174.38,1.16,-2.9065369817544705e-05,975,5656000,707,0.031006634909552827,1.3858680129051208,0.21345568805933,0.00039428859690815443,0.0,3.0,0.5985650700330735
173.73,1.17,-0.0012775901079294272,975,5664000,708,0.05070636533326195,1.3857292556762695,0.2650106216967106,0.0008704134256731777,0.0,3.0,0.8801800245046616
181.47,1.44,0.00010529962601140142,975,5672000,709,0.05161881819158494,1.3824996221065522,0.3178970406204462,0.0009891688822972356,0.0,3.1000000000000085,0.7413971602916718
191.01,1.64,-2.3956165532581507e-05,976,5680000,710,0.05435420346537022,1.382805074453354,0.37333255834877493,0.0012643249127722812,0.0,4.0,0.7835863417387009
180.9,1.31,-0.0006914805175620132,976,5688000,711,0.06582799708369175,1.3851210165023804,0.34918314673006534,0.0013264062592133997,0.0,3.0,0.6169525283575058
179.4,1.28,-0.0001092594178771833,976,5696000,712,0.04477074520119565,1.3845159375667573,0.27427154950797555,0.0008740889048203825,0.0,3.0,0.8625100719928741
183.64,1.4,0.00016708824659872334,976,5704000,713,0.038167886752603415,1.3844283306598664,0.26442620560526847,0.0005778133511194028,0.0,4.0,0.827370376586914
184.14,1.38,9.515413304598042e-05,977,5712000,714,0.03483757718748571,1.385064159631729,0.22522367957979442,0.0004783603654959734,0.0,4.0,0.6648127114772797
184.49,1.38,-4.8837876365723785e-05,977,5720000,715,0.044755086906910026,1.3830175185203553,0.2768764950335026,0.0006652951715295785,0.0,3.1000000000000085,0.917847928404808
192.08,1.56,-0.00017692441728286212,977,5728000,716,0.03915061799148835,1.3836154985427855,0.24480170577764512,0.0006333249565432197,0.0,4.0,0.7053302645683288
198.06,1.72,-0.00010942368957330473,977,5736000,717,0.057054725804145084,1.3851607704162598,0.34289474245160817,0.0011434534093859839,0.0,4.0,0.5818737876415253
181.71,1.33,7.292250986211001e-05,978,5744000,718,0.03611039097099053,1.3856902587413789,0.22729837946593762,0.00047174369079584723,0.0,4.0,0.5277340084314346
169.79,1.03,0.00014437415389693343,978,5752000,719,0.04188996281080961,1.3853053534030915,0.26555096346884965,0.0007895259503311536,0.0,3.0,0.7570211988687515
177.39,1.19,1.5584245848003774e-05,978,5760000,720,0.05336471677045058,1.3854919266700745,0.33337554790079593,0.0011058929890350555,0.0,3.0,0.8064764446020126
188.5,1.52,0.00018493010487873106,978,5768000,721,0.04902642010759297,1.3835910081863403,0.3232999662309885,0.0008604021249630023,0.0,4.0,0.8773656356334686
185.56,1.51,-0.00023277027212316171,979,5776000,722,0.056144383038974476,1.3813049519062042,0.35065047062933447,0.0011693264488712885,0.0,4.0,0.4211891609430313
175.71,1.24,8.027702278923243e-07,979,5784000,723,0.04173274585438322,1.3820657420158386,0.27275526098906994,0.0006528372525644954,0.0,3.0,0.7847440469264985
179.89,1.29,-7.765573944197968e-05,979,5792000,724,0.053127872925227804,1.3840170001983643,0.31919127732515334,0.0008659038963378407,0.0,3.0,0.8605511498451233
181.35,1.33,4.874965496128425e-05,979,5800000,725,0.042397503218670654,1.3837736022472382,0.2679532417654991,0.0005998932171860361,0.0,3.0,0.710663800239563
181.21,1.33,-0.00010772709807497449,980,5808000,726,0.03982507613675941,1.3847865402698516,0.25108465991914275,0.0005033304997414234,0.0,3.0,0.8055089849233628
184.37,1.4,-0.00020075568190804915,980,5816000,727,0.057441493569920093,1.3856134343147277,0.33010946698486804,0.0010382458403910277,0.0,4.0,0.2854198569059372
179.24,1.26,-1.0776431154226884e-05,980,5824000,728,0.03721853512713779,1.384933009147644,0.24611982636153698,0.0005846857655706117,0.0,4.0,0.5967427092790604
178.55,1.22,0.00020625475022825412,980,5832000,729,0.04229852773613223,1.3857219445705413,0.27630749247968195,0.0006387460786208976,0.0,3.0,0.8683599156141281
183.93,1.4,-0.0002530833454147796,980,5840000,730,0.041745359741038685,1.3854626858234405,0.2606933595985174,0.0005695238035150396,0.0,3.0,0.7701908999681473
181.2,1.39,-7.126659093046329e-05,981,5848000,731,0.034783248880890544,1.3851840198040009,0.24021101489663124,0.00047562590138113594,0.0,3.0,0.8464439129829406
180.95,1.34,-2.890616397053236e-05,981,5856000,732,0.044416315204944684,1.3848074674606323,0.26167554408311844,0.0005916557008822565,0.0,3.0,0.921562694311142
175.05,1.17,4.8877892477321436e-05,981,5864000,733,0.03798734299656283,1.385429184436798,0.25326725833117963,0.000522062340460252,0.0,3.0,0.7908208084106445
175.29,1.2,-0.0005521290600881912,981,5872000,734,0.05583817807910551,1.3851631796360016,0.2985546249896288,0.0009637121561172535,0.0,3.0,0.899760365486145
184.02,1.39,0.00010181470071984222,982,5880000,735,0.03271667601127987,1.3855980336666107,0.2138612749427557,0.0003842463777255034,0.0,3.0,0.8834152364730835
183.08,1.35,-3.357316758410889e-05,982,5888000,736,0.0413063600705448,1.3851994180679321,0.27433288853615523,0.0008394048514855967,0.0,4.0,0.4968209052085876
181.01,1.35,-0.00013038491975748913,982,5896000,737,0.0383869119651541,1.3836882853507995,0.24993711844086647,0.000556644466414582,0.0,4.0,0.6393876975774765
187.9,1.53,-9.288155197282322e-05,982,5904000,738,0.033338411533110686,1.3846839034557343,0.22778292454779148,0.0004058953113053576,0.0,4.0,0.9320471984148025
188.54,1.48,0.0002438893332873704,983,5912000,739,0.0370457754631318,1.3851941907405854,0.2392709317803383,0.0005428414995549246,0.0,4.0,0.9158604323863984
182.86,1.39,-0.0004489609097072389,983,5920000,740,0.05437144191486667,1.385545152425766,0.3051110713928938,0.0008475263125001221,0.0,3.1000000000000085,0.9164517462253571
181.95,1.39,6.896908427734161e-05,983,5928000,741,0.04535871821830988,1.3850878298282623,0.2844851300865412,0.0006669383619373548,0.0,3.0,0.9153868484497071
184.31,1.4,0.00025446097479289167,983,5936000,742,0.038020583644923577,1.3859440505504608,0.2552358881384134,0.0005804307025391608,0.0,3.0,0.7715963691473007
176.17,1.21,-0.0001648845849558711,984,5944000,743,0.05465453666198268,1.385568767786026,0.3006883329898119,0.000913082582574134,0.0,3.1000000000000085,0.701814916729927
179.38,1.27,-8.659096849441994e-05,984,5952000,744,0.03637779563463429,1.385699154138565,0.23661531560122967,0.0004316833015036536,0.0,3.0,0.8001811498403549
184.56,1.41,-8.993142371764406e-05,984,5960000,745,0.04233061168054109,1.3859592187404632,0.26939471445977686,0.0006061706594300631,0.0,3.0,0.8519763720035552
182.75,1.38,0.00015988405830285045,984,5968000,746,0.036581627660277415,1.3853960394859315,0.23642188735306263,0.000512995765220694,0.0,3.0,0.8225395721197128
167.85,1.01,2.6471402670722454e-05,984,5976000,747,0.032823516038652675,1.385187088251114,0.22165200632065535,0.0005495735632575816,0.0,3.0,0.6934826290607452
172.2,1.15,-0.0006863305813021725,985,5984000,748,0.0590284640453992,1.3853001284599304,0.3192345267534256,0.000890457320601854,0.0,3.0,0.9316214281320572
183.98,1.43,-1.0852285504370229e-05,985,5992000,749,0.026883249788726332,1.3850413358211517,0.18358836095780134,0.0002937178988577216,0.0,3.0,0.8685229414701462
180.99,1.34,3.1151067496466567e-05,985,6000000,750,0.032470937727215946,1.3851060163974762,0.2015082260221243,0.00036037340683833466,0.0,4.0,0.9072291147708893
181.79,1.33,-0.0001109159758198075,985,6008000,751,0.042524475917795866,1.3852108192443848,0.2552921893447638,0.000546126922527037,0.0,4.0,0.9255530607700347
179.06,1.25,-4.435388545971364e-06,986,6016000,752,0.044449355479730855,1.3847870683670045,0.26355327524244787,0.000651364068780822,0.0,3.0,0.6418177878856659
169.94,1.09,0.00018061138696793934,986,6024000,753,0.04423955278446032,1.385398952960968,0.26275295834988355,0.0005964442538606818,0.0,3.0,0.7597033303976058
170.5,1.12,-9.813350279728184e-06,986,6032000,754,0.038147297602023685,1.3851957070827483,0.23885885547846555,0.0004654885987929447,0.0,3.0,0.5904215610027314
177.12,1.24,-0.00017954593902686611,986,6040000,755,0.03913672912857848,1.385041105747223,0.22814689990133047,0.0005687474586738972,0.0,3.0,0.7687906748056412
178.41,1.25,0.00012318310531554742,986,6048000,756,0.030708410991604193,1.3856220531463623,0.21309145592153073,0.0004079704321884492,0.0,4.0,0.8706983137130737
174.26,1.13,6.066697642381769e-05,987,6056000,757,0.031650241923190096,1.385745973587036,0.21053272098302842,0.0003362856508101686,0.0,3.0,0.8333945572376251
178.46,1.24,-0.00020243385806679727,987,6064000,758,0.0476434842809185,1.385484937429428,0.30436700269579886,0.0009569246936734999,0.0,3.0,0.8092966151237487
185.01,1.49,0.00012126130051910877,987,6072000,759,0.04178729285089822,1.3853985941410065,0.2624986068159342,0.0006118815969239222,0.0,3.0,0.9033961421251298
187.97,1.6,-1.8986659197253174e-05,987,6080000,760,0.040983508195406124,1.3848434507846832,0.2642206505313516,0.0007180825707655458,0.0,3.1000000000000085,0.8366298985481262
179.37,1.32,0.00013943823852969218,988,6088000,761,0.04573560668375604,1.3856311070919036,0.29703187726438046,0.0007702899948344566,0.0,3.0,0.7586063492298126
174.01,1.18,9.211736936777015e-05,988,6096000,762,0.0528361313490294,1.3859232437610627,0.3048921374604106,0.0008039537398872199,0.0,3.0,0.8072068989276886
182.77,1.44,-0.000859773226256948,988,6104000,763,0.05901187572008964,1.3854208779335022,0.3121635187417269,0.000935620429154369,0.0,4.0,0.5115787291526794
182.18,1.4,-0.00011107759302831255,989,6112000,764,0.0399906478849207,1.3856053411960603,0.2504576575756073,0.0005364606443072262,0.0,3.0,0.48086792588233945
175.81,1.21,0.00011511761236761231,989,6120000,765,0.04210628461794563,1.3855217516422271,0.2736083125323057,0.000667984878673451,0.0,3.0,0.49728596150875093
177.22,1.24,-0.00026928810942990824,989,6128000,766,0.041629415380690274,1.38512491106987,0.2627228368073702,0.0007022514777781908,0.0,3.0,0.927771817445755
179.96,1.29,0.0001329398908001167,989,6136000,767,0.027018100429927413,1.3844908690452575,0.18739539124071597,0.00030260129573434825,0.0,4.0,0.7611064338684081
185.24,1.43,-2.5443563936278223e-05,990,6144000,768,0.0403955197912901,1.3853998148441315,0.2519222425669432,0.0005512090636693756,0.0,4.0,0.7916057574748993
187.22,1.51,5.1158302849216856e-05,990,6152000,769,0.04217703007065057,1.385905418395996,0.27018934696912766,0.0006508598144864664,0.0,4.0,0.7714831799268722
185.39,1.52,0.00011553498421562836,990,6160000,770,0.050761183682963645,1.3844587314128876,0.3236876204609871,0.0010176053122268058,0.0,3.1000000000000085,0.8618962526321411
188.66,1.59,-0.00019414864087593741,991,6168000,771,0.032019821859737105,1.3853988635540009,0.20833199009299277,0.0003571508446111693,0.0,4.0,0.8823696619272232
185.34,1.44,0.0001758878110558726,991,6176000,772,0.04262491355766604,1.3852885282039642,0.2826025102287531,0.0007773898987943539,0.0,3.0,0.8478229832649231
183.99,1.42,-0.00016556550312088803,991,6184000,773,0.05795772983888849,1.385524615049362,0.32871249213814735,0.0011565293848798319,0.0,3.0,0.8143100106716156
180.03,1.33,0.00020032864427776075,991,6192000,774,0.030789595634438328,1.3857178688049316,0.21944005288183688,0.0003972806663296069,0.0,3.1000000000000085,0.9402367126941681
179.83,1.32,-0.00011797712515544845,992,6200000,775,0.03165611103679424,1.3859473633766175,0.20916202928870917,0.0003769901643318008,0.0,4.0,0.880392701625824
183.26,1.41,-0.00014978468605477245,992,6208000,776,0.05400138377964686,1.3859307885169982,0.3246817319095135,0.0010765002145308245,0.0,3.0,0.8206998938322068
182.46,1.37,-0.00019290601754619276,992,6216000,777,0.04282047158654376,1.3858412623405456,0.2545417848974466,0.0005525517187925288,0.0,3.0,0.9440787702798843
186.76,1.41,-0.00011382184828107712,993,6224000,778,0.04331756363820069,1.385415267944336,0.2809191444516182,0.0007508745670384087,0.0,4.0,0.8446075767278671
184.8,1.42,1.366083131870255e-05,993,6232000,779,0.03120715903055382,1.3859726464748383,0.2307905113697052,0.0004847413893094199,0.0,4.0,0.8727502036094665
181.21,1.39,-4.9540424697624985e-05,993,6240000,780,0.044172845036923224,1.3856289219856261,0.27713569775223734,0.0007462355165262125,0.0,3.0,0.7373768299818039
178.05,1.31,0.00012247085078342934,993,6248000,781,0.03395052513311985,1.3848168075084686,0.23426319800317288,0.0004604401368487743,0.0,3.0,0.8961649882793427
180.73,1.35,-0.0001224626939801965,994,6256000,782,0.059128947120000094,1.3848602724075318,0.334777815118432,0.0010564708391757448,0.0,3.0,0.6757227391004562
179.37,1.29,-0.00018417236453387886,994,6264000,783,0.037164984072131944,1.3845392453670502,0.22786557286977768,0.0004451985341802356,0.0,4.0,0.8139930272102356
191.32,1.6,0.0002405485455528833,994,6272000,784,0.051804753320010596,1.3853027021884918,0.30685582496225833,0.0007928091585927177,0.0,4.1000000000000085,0.8447598129510879
184.71,1.49,0.00011718262459908146,995,6280000,785,0.035368455387004505,1.3859841775894166,0.2303926483541727,0.0004933038874332851,0.0,4.0,0.37284237027168277
171.2,1.13,-2.508141682483256e-05,995,6288000,786,0.03289504641089693,1.3859277391433715,0.22869741562753915,0.00047873144434561253,0.0,3.0,0.8732189851999282
175.27,1.2,-5.464142393520888e-05,995,6296000,787,0.03312435930862169,1.3851961863040925,0.23265365991741419,0.0005327929128179676,0.0,3.0,0.6589402782917023
175.79,1.21,0.00012117598991608247,995,6304000,788,0.047639002742617835,1.3843705594539641,0.28027138657867906,0.0007757110251259291,0.0,3.0,0.7618887698650361
179.94,1.34,-0.00021813706523971633,996,6312000,789,0.03580764379294233,1.3852082991600037,0.24331571463495494,0.0004768696213614021,0.0,4.0,0.9287817406654358
181.45,1.36,-0.00077122505994339,996,6320000,790,0.05771522826453028,1.385653247833252,0.28295993845909834,0.0008495802477955294,0.0,4.0,0.631345933675766
175.47,1.23,-2.9243750032037495e-06,996,6328000,791,0.04906950093787464,1.3858942043781282,0.306492780148983,0.0008409806921554264,0.0,3.0,0.6438825470209122
184.09,1.44,-0.0004625742994267057,996,6336000,792,0.05430595603701315,1.3854497587680816,0.3098159483075142,0.000877531334917876,0.0,3.0,0.887153400182724
188.74,1.52,-3.3902977302204816e-05,997,6344000,793,0.03686846408006626,1.384386122226715,0.2559197299182415,0.0006594484866582206,0.0,4.0,0.8894031041860581
203.53,1.96,-0.0001317924757313449,997,6352000,794,0.0379577499497454,1.3836666095256804,0.23810526095330714,0.0005261522502769367,0.0,4.1000000000000085,0.9218235868215561
201.37,1.94,6.932537875400158e-05,997,6360000,795,0.042891904650206286,1.3849316096305848,0.2551120150089264,0.000538317442551488,0.0,5.0,0.7407680505514145
183.19,1.42,-4.1114585183095184e-05,998,6368000,796,0.04401016994864038,1.3850797748565673,0.28150788486003875,0.0006973133929568576,0.0,4.0,0.6387315231561661
173.0,1.16,-2.7230133418925107e-05,998,6376000,797,0.049403050151118864,1.3852151179313659,0.2829155184701085,0.0009873274680649046,0.0,4.0,0.8776532912254333
179.6,1.34,0.00019840252666654125,998,6384000,798,0.046724272809453495,1.3840433406829833,0.30102682650089263,0.0009204444211354712,0.0,3.1000000000000085,0.8332205200195313
186.38,1.47,-0.00027156052223290314,998,6392000,799,0.04841993354303372,1.3834971189498901,0.3134146124869585,0.0011426420487623545,0.0,4.0,0.7244862467050552
185.52,1.48,3.874683563481085e-05,999,6400000,800,0.04585454163732448,1.3855275368690492,0.2972157549858093,0.0008251662107431911,0.0,4.0,0.9271539467573165
187.64,1.5,4.9748271703720095e-06,999,6408000,801,0.033530771487981614,1.385711396932602,0.22839056208729744,0.00043499689607415346,0.0,4.0,0.7653725719451905
185.26,1.41,0.00014001475588884204,999,6416000,802,0.03791933023013105,1.3857025635242461,0.24535905502736569,0.0005272139414228149,0.0,4.0,0.8299133163690567
181.92,1.33,-0.0002511497661180329,1000,6424000,803,0.04984265438683653,1.3857315480709076,0.29346137434244157,0.0008869877369943424,0.0,3.1000000000000085,0.8403532254695892
181.68,1.35,4.6368436269403904e-05,1000,6432000,804,0.0332844211820661,1.3852199590206147,0.22379709772765635,0.0004140174288477283,0.0,4.0,0.8388276124000549
181.8,1.36,-5.6743332986570746e-05,1000,6440000,805,0.044406825419682605,1.3855032098293305,0.2830034404993057,0.0008173037537562777,0.0,3.1000000000000085,-1.8820812916755676
186.03,1.51,-0.000299887433720869,1001,6448000,806,0.037114919280810586,1.3854103457927704,0.25038466207683086,0.0005569939279121172,0.0,4.0,0.8584330523014069
178.05,1.32,0.0001527733213151805,1001,6456000,807,0.026608079570301525,1.385073834657669,0.18716378815472126,0.00028300858112743297,0.0,3.0,0.7384300225973129
181.22,1.31,-0.00015213691265671513,1001,6464000,808,0.048613685107648796,1.38450359582901,0.30634487375617026,0.0009232099193650356,0.0,3.0,0.6408410269021988
192.11,1.63,-0.00010528983344556763,1002,6472000,809,0.04423484210873372,1.3838926661014557,0.25995374605059623,0.0006339653098984855,0.0,4.0,0.9216533762216568
179.26,1.36,2.7977371501037852e-05,1002,6480000,810,0.029469124643264212,1.3853544473648072,0.19824371181428432,0.0003550904578150948,0.0,3.0,0.8953710210323333
183.59,1.46,-0.00012552870583022014,1002,6488000,811,0.048285446649056964,1.3844182145595552,0.3174865034967661,0.000857232308590028,0.0,3.0,0.871426637172699
192.61,1.64,1.8848913823603654e-05,1003,6496000,812,0.035000755635618865,1.3850284683704377,0.23726520098745824,0.0004529765848928946,0.0,4.0,0.9471955686807633
198.0,1.72,0.00017486346419900655,1003,6504000,813,0.02837435421172461,1.3847380137443543,0.19900233164429665,0.00035550253887777216,0.0,4.0,0.8781139492988587
179.65,1.28,4.453472360182786e-05,1003,6512000,814,0.04041435019773717,1.3854826724529266,0.2488885784894228,0.0005840594381334085,0.0,4.0,0.44973143339157107
171.01,1.12,-8.752713227295317e-05,1003,6520000,815,0.03527901737322226,1.3859749019145966,0.23524779576808214,0.0004807348573922354,0.0,3.0,0.7452425307035446
174.21,1.2,7.872016867622733e-05,1004,6528000,816,0.03149211267563398,1.3853514182567597,0.2162350045889616,0.0003586043639006675,0.0,2.0,0.8438838422298431
181.73,1.43,-0.0003789511886134278,1004,6536000,817,0.05864036826392163,1.3854120290279388,0.3814194022119045,0.001501804671352147,0.0,4.0,0.8275447618961335
182.01,1.43,0.00017515271774755093,1004,6544000,818,0.027382187202348574,1.3855462646484376,0.185656825453043,0.0002969315042719245,0.0,4.0,0.8461115562915802
176.56,1.23,-9.480927554250229e-05,1005,6552000,819,0.03435518552888606,1.385225385427475,0.2203779711574316,0.00043968131261863165,0.0,3.0,0.9265121799707413
179.1,1.28,8.870051940903068e-05,1005,6560000,820,0.035318859514355455,1.385389586687088,0.23472002990543842,0.00048065746053907785,0.0,4.0,0.8443139189481735
180.39,1.35,9.122125629801303e-05,1005,6568000,821,0.03574910964722477,1.385650211572647,0.22969534762203694,0.0004527320604211127,0.0,3.1000000000000085,0.8371651649475098
188.88,1.53,-6.715928502671887e-06,1006,6576000,822,0.043311566730629227,1.3856571698188782,0.25627973072230814,0.0005710413990527741,0.0,4.0,0.8360725313425064
179.93,1.27,0.00025899276522977743,1006,6584000,823,0.03204729267256826,1.3857118117809295,0.2168199820071459,0.00043088910224469145,0.0,3.0,0.7798877638578415
179.21,1.27,-0.0003491915060658357,1006,6592000,824,0.03843453461087634,1.385098967552185,0.24012620262801648,0.000521250110323308,0.0,3.0,0.9200675117969513
184.41,1.42,-0.0007584198831318645,1006,6600000,825,0.053852893366137175,1.3853171360492706,0.2878442693501711,0.0007547202831483446,0.0,3.1000000000000085,0.7656935912370681
182.02,1.36,-4.4098375292378475e-06,1007,6608000,826,0.037805940276184474,1.3845474553108215,0.2399920827895403,0.0005056137250721804,0.0,3.0,0.8761044907569885
188.01,1.54,-2.200202699896181e-05,1007,6616000,827,0.03859316700799054,1.3853691017627716,0.2516146192699671,0.000558735615122714,0.0,3.0,0.899652704000473
182.78,1.41,3.3073289841922815e-05,1007,6624000,828,0.03948982179283103,1.3853943932056427,0.2666068504750729,0.000583574509328173,0.0,3.0,0.7734258669614792
179.23,1.31,0.0001709576334542362,1008,6632000,829,0.036772234483954044,1.3856997406482696,0.2471273236349225,0.000625178119935299,0.0,3.0,0.8118962383270264
193.25,1.63,-3.792567629716359e-05,1008,6640000,830,0.04527256213509712,1.3852237093448638,0.3027431638538837,0.0007633946675196057,0.0,4.0,0.8750251340866089
192.73,1.6,0.00024043507695751032,1008,6648000,831,0.03617668277412904,1.3856138432025908,0.23995064154267312,0.0004723976240347838,0.0,4.0,0.796507950425148
176.82,1.21,3.429978060012218e-05,1009,6656000,832,0.03794398922944151,1.3856662690639496,0.24543553188443185,0.0005310107916011475,0.0,3.0,0.873956732749939
176.46,1.19,-6.861153007776011e-05,1009,6664000,833,0.03306898730921776,1.3856942439079285,0.20935275815427304,0.0003877308184019057,0.0,3.0,0.9221913349628449
181.75,1.36,-6.524897995404899e-05,1009,6672000,834,0.041537681570487706,1.3856647658348082,0.26485433347523213,0.0006020944556075847,0.0,4.0,0.8678219932317733
190.34,1.61,4.98339003752335e-05,1009,6680000,835,0.0451029764345379,1.3857369351387023,0.2946531318873167,0.0008629897382343188,0.0,4.1000000000000085,0.8300015431642532
192.75,1.66,1.4024874108145014e-05,1010,6688000,836,0.04094004702387452,1.3850517249107361,0.24116496928036213,0.0006964278866144014,0.0,5.0,0.8766876327991485
195.89,1.67,4.225028278597165e-06,1010,6696000,837,0.03935424674112148,1.38428537607193,0.25297226399183276,0.0005429305436518917,0.0,5.0,0.8688685584068299
184.81,1.37,-6.517525529488922e-05,1010,6704000,838,0.036951015499502346,1.3851392114162444,0.24671831272542477,0.0004804136577331519,0.0,4.0,0.8468330562114715
175.55,1.21,-2.6290488603990527e-05,1011,6712000,839,0.032335376231888244,1.385275800228119,0.21235873036086558,0.0004311988906829356,0.0,3.0,0.7350685578584671
174.24,1.19,3.862042591208592e-05,1011,6720000,840,0.03515610324539761,1.3852543926239014,0.2220897887647152,0.0004983798256762384,0.0,3.0,0.8206505233049393
179.78,1.27,-3.115153951512184e-05,1011,6728000,841,0.03591312900871904,1.385779321193695,0.20821101769804953,0.0004034736016910756,0.0,4.0,0.6710350084304809
181.93,1.33,1.3176013344491367e-05,1011,6736000,842,0.036941698446021506,1.3856300139427185,0.2276576778665185,0.0006589079795776342,0.0,4.0,0.9034958589076996
188.55,1.53,-0.0001098511133750435,1012,6744000,843,0.03475145851009407,1.3841583037376404,0.24948300063610077,0.00048574896460195304,0.0,4.0,0.7622694736719131
193.06,1.67,0.0001236893817258533,1012,6752000,844,0.04427193566517222,1.3852414298057556,0.27472229227423667,0.0007813788343264605,0.0,4.1000000000000085,0.6848626500368118
195.9,1.74,-5.258447399683064e-05,1012,6760000,845,0.03968354549124386,1.3852943623065948,0.2580036950111389,0.0005458578345860588,0.0,4.1000000000000085,0.7588045912981033
194.69,1.66,-1.0282990187988616e-05,1013,6768000,846,0.03963572406791291,1.385700545310974,0.2840147588029504,0.000705988744921342,0.0,4.0,0.730421770811081
183.84,1.42,8.657921323901974e-05,1013,6776000,847,0.031036100878854774,1.3859805512428283,0.20354550912976266,0.00036809357940001066,0.0,4.0,0.7910792404413223
167.93,1.05,2.407519001280889e-05,1013,6784000,848,0.03161706822681976,1.3859264767169952,0.20014007560908795,0.00032583514346697486,0.0,2.1000000000000085,0.7800916612148285
171.53,1.13,-0.00024717242471524516,1013,6792000,849,0.0428294987427957,1.3852789843082427,0.2743558480590582,0.000607329488011601,0.0,3.0,0.6763966810703278
174.8,1.21,0.00017712034517899155,1014,6800000,850,0.03782662765858901,1.3852867996692657,0.25175641939043997,0.0005062362932858378,0.0,3.0,0.6792146646976471
186.24,1.47,-0.0008798319870402338,1014,6808000,851,0.05757785756821973,1.3854012405872345,0.27308491423726083,0.0007015555182078969,0.0,3.1000000000000085,0.6555084079504013
178.92,1.27,-0.00015839546402276027,1014,6816000,852,0.027267309649719674,1.3858142590522766,0.1895079505443573,0.0003096690414531622,0.0,3.0,0.7457155019044877
179.61,1.25,-7.908457511803135e-05,1015,6824000,853,0.04106444225756002,1.3856427729129792,0.26177861139178277,0.0005869898030505283,0.0,3.0,0.9240475088357926
183.05,1.36,3.34016713895835e-05,1015,6832000,854,0.026856123263863007,1.3852339053153992,0.18215622834861278,0.000275587316518795,0.0,4.0,0.8936206501722336
181.89,1.41,0.0002319161545347015,1015,6840000,855,0.025907767210700396,1.3858584809303283,0.18031720846891403,0.0002646186267702433,0.0,4.0,0.8792018020153045
174.85,1.24,-4.913725380902179e-05,1015,6848000,856,0.03728309957403811,1.3852520203590393,0.2295196408033371,0.0004449752514847205,0.0,3.0,0.7461888718605042
181.39,1.37,-0.0001794197293565958,1016,6856000,857,0.05362850105295425,1.385907953977585,0.32897623650729657,0.0010274995917643537,0.0,4.0,0.8443618190288543
