value_loss,frames,advantage_norm,epoch_idx,grad_norm,policy_loss,explained_variance,policy_entropy,PMM:episode_rewards,P09:episode_rewards,fps,episode_length,P01:episode_rewards
0.01610972099006176,936000,1.5610876947641372,117,0.3922991384338561,-0.00480777970442432,0.8416474306583405,1.2395297181606293,6.4,11.0,365,332.68,3.0
0.0193604238005355,944000,1.7048151981830597,118,0.4465964607527095,-0.005514188410015777,0.7862611651420593,1.1982705652713777,7.21,13.0,365,346.57,3.0
0.016680494477041067,952000,1.5915174549818039,119,0.4072106993435647,-0.002689204526541289,0.8390568548440933,1.2229531335830688,7.74,13.0,365,349.76,3.0
0.020414775370154528,960000,1.7361895060539245,120,0.45282981549036416,-0.006971725763869472,0.7786302119493484,1.1522467756271362,7.83,13.0,365,352.45,3.9000000000000004
0.017380176056176425,968000,1.6125755608081818,121,0.4026459581818987,-0.004929327803256456,0.8313681101799011,1.2125673329830169,8.12,13.0,365,367.75,4.0
0.017737458236515524,976000,1.5823742580413818,122,0.4160133980984769,-0.0014540448608022416,0.7937748152017593,1.2319797277450562,8.6,13.100000000000009,365,380.15,4.0
0.0169212540704757,984000,1.6115149706602097,123,0.41527776498167646,-0.005243344969348982,0.8221019154787064,1.224934014081955,8.7,13.0,366,388.94,4.0
0.02511502483393997,992000,1.9359530305862427,124,0.5067384161673195,-0.010211158965714305,0.7320972621440888,1.153431300520897,9.34,15.0,366,406.99,4.9
0.019104224923066796,1000000,1.6680049884319306,125,0.447156932802608,-0.005574261171423131,0.7978985339403153,1.1934512972831726,9.08,14.0,366,397.85,4.0
0.01818330633919686,1008000,1.6679620271921158,126,0.456251526783398,-0.005377622665837407,0.8050903642177581,1.186022676229477,9.25,14.100000000000009,366,398.51,4.0
0.028977765408344566,1016000,1.8603640341758727,127,0.581815757312497,-0.0076357733467011715,0.6851735019683838,1.010247008637525,8.22,14.0,367,374.3,3.0
0.020329236071556806,1024000,1.698909905552864,128,0.4640947908009203,-0.00799900017114851,0.7233035933971405,1.142004205286503,7.86,12.100000000000009,367,357.65,3.0
0.01504074178636074,1032000,1.5033920300006867,129,0.3736565063625166,-0.002967872235676623,0.8285226351022721,1.197870160341263,7.71,12.0,367,356.02,2.9000000000000004
0.022348808767274023,1040000,1.8283535951375962,130,0.5020203768872712,-0.005360370490234345,0.7522391867637634,1.1813934743404388,7.65,13.0,367,356.08,2.9000000000000004
0.019602038213051856,1048000,1.7279867923259735,131,0.4413237893051923,-0.0030597669674898497,0.7918947499990463,1.1891827857494355,8.2,13.100000000000009,368,371.87,3.0
0.018125821077264844,1056000,1.6533364421129226,132,0.4635165678635512,-0.00506731322107953,0.7931856155395508,1.1753085219860078,9.15,14.100000000000009,367,398.26,4.0
0.01799092214088887,1064000,1.646328148841858,133,0.4300551357673557,-0.0032643069940968415,0.7874308294057846,1.1857196033000945,9.24,14.100000000000009,368,410.96,5.0
0.01802407735493034,1072000,1.6359912914037704,134,0.41765348001206215,-0.0053558340753806985,0.8180903613567352,1.2019766211509704,9.6,15.0,368,422.8,5.0
0.01876420183107257,1080000,1.6756116569042205,135,0.4413628201110096,-0.004765899866688414,0.8116622757911682,1.202940639257431,9.71,15.0,368,425.82,5.0
0.017374110212549566,1088000,1.6197696280479432,136,0.40587455918956805,-0.0022723316491465085,0.8045394712686539,1.1902706277370454,9.55,14.100000000000009,368,419.06,5.0
0.020922386609017848,1096000,1.7837341368198394,137,0.4629148837252633,-0.0028947335713746724,0.7532999509572983,1.1615022373199464,9.52,14.0,368,417.89,5.0
0.022446849388070404,1104000,1.8231121808290482,138,0.488452405833257,-0.011906094156947801,0.7723022800683975,1.133578621149063,9.6,14.0,368,414.86,5.0
0.018054784182459115,1112000,1.6504627513885497,139,0.4420538350998809,-0.002284180937567726,0.8256034469604492,1.1868107962608336,9.78,15.0,369,419.55,5.0
0.018340811189264058,1120000,1.6534387809038162,140,0.4688402168476353,-0.005607443112530745,0.797887636423111,1.1750755047798156,9.75,14.100000000000009,369,420.83,6.0
0.016386062009260058,1128000,1.5674478083848953,141,0.4327106033395555,-0.003174931554531213,0.8528496295213699,1.1870852065086366,9.28,14.0,369,414.29,5.0
0.016138430358842014,1136000,1.5701995587348938,142,0.42096111249123075,-0.003640663204714656,0.8467026883363724,1.2107999646663665,9.05,13.100000000000009,369,412.35,5.0
0.014882488222792745,1144000,1.500032632946968,143,0.388379430785979,-0.0020994815920130348,0.8462955337762833,1.2245066559314728,9.2,14.0,369,420.62,5.0
0.018753312076441944,1152000,1.6784645986557007,144,0.4545289929946598,-0.0036991017032414674,0.7920328646898269,1.2213115584850311,9.55,16.0,370,427.58,5.0
0.019446044131182134,1160000,1.685584461092949,145,0.4861327640435701,-0.008615810356277507,0.8372103679180145,1.1685433685779572,9.46,16.0,370,418.38,5.0
0.016811337089166045,1168000,1.602930418252945,146,0.4270697253056807,-0.0072940648319490715,0.8329453241825103,1.1379292488098145,10.29,16.0,371,438.39,5.0
0.02263954484369606,1176000,1.8514994275569916,147,0.5156270038737525,-0.0026523907389491798,0.767614084482193,1.1289580589532853,10.93,16.10000000000001,371,452.23,6.0
0.021745233274996282,1184000,1.8138676059246064,148,0.5209717061434557,-0.007237362680243677,0.7823019385337829,1.1046250706911087,11.24,16.0,370,452.46,6.0
0.01996923718135804,1192000,1.7171818864345552,149,0.46361644657235,-0.005005399539368227,0.8133155053853989,1.160368286371231,11.8,17.0,371,467.29,6.9
0.019445558614097535,1200000,1.7019898390769959,150,0.4637710304836045,-0.0029727513348916544,0.8175931566953659,1.1909277415275574,12.03,17.0,371,469.17,7.0
0.019225902454927564,1208000,1.6907097488641738,151,0.4184471703409686,-0.0023599278800247704,0.8030289715528488,1.1963130939006805,12.17,17.0,371,478.68,7.0
0.019362105317413808,1216000,1.722807031273842,152,0.44009141643773503,-0.006326702565856977,0.7782431554794311,1.181259789466858,12.43,17.10000000000001,372,482.13,7.0
0.022476250058971345,1224000,1.8386413609981538,153,0.47866262046982394,-0.0021874962211586536,0.7784417235851288,1.2008044838905334,12.63,17.10000000000001,372,486.71,8.0
0.01657676912844181,1232000,1.5817839622497558,154,0.44025877628655813,-0.008411149253370241,0.8320496511459351,1.1797767531871797,12.38,17.10000000000001,372,485.48,8.0
0.024660251131281258,1240000,1.9272071766853331,155,0.5340985815760458,-0.005045486246817745,0.7387711745500565,1.1320276820659638,12.15,17.10000000000001,372,474.69,6.0
0.023550782427191733,1248000,1.890628057718277,156,0.48760349188712987,-0.003949142115889117,0.7555304962396622,1.1648337841033936,12.38,18.0,373,477.07,6.9
0.02154689110349864,1256000,1.762467822432518,157,0.46207350689517973,-0.006830420625919942,0.8047211045026779,1.1991845506429673,12.38,18.10000000000001,373,460.51,5.9
0.020155621943995356,1264000,1.7487088853120805,158,0.449334190450047,-0.003190850500250235,0.7963012301921845,1.1898019003868103,12.28,18.10000000000001,373,458.93,5.9
0.02288595121819526,1272000,1.864789320230484,159,0.48482824534605123,-0.005511676234018523,0.7713484293222428,1.1761760079860688,12.16,18.0,373,459.72,6.0
0.01925439407117665,1280000,1.7028466135263443,160,0.46070519076955735,-0.006076707283500582,0.7967933559417725,1.178068948984146,12.42,18.10000000000001,373,467.91,7.0
0.01885657405015081,1288000,1.6929134446382523,161,0.4361160182526206,-0.005061609717085957,0.7873063015937806,1.214221900701523,11.79,16.10000000000001,373,458.46,6.0
0.021585415662266315,1296000,1.7945079052448272,162,0.49117876667739324,-0.0068219945766031746,0.7648753529787063,1.204798721075058,11.41,16.0,373,461.95,6.0
0.01886677852831781,1304000,1.675739005804062,163,0.43746606968467733,-0.004058844564133324,0.8072724628448487,1.1969405567646028,11.64,17.0,373,477.16,6.9
0.02253551231697202,1312000,1.8427859073877335,164,0.4774498362978408,-0.003054971370875137,0.7395177686214447,1.187243800163269,12.03,17.0,374,488.0,7.0
0.019119361652992665,1320000,1.697476679086685,165,0.46638941589766547,-0.007433701228001155,0.8215587884187698,1.1903069067001342,12.06,17.10000000000001,374,482.78,7.0
0.020340825100429356,1328000,1.7536792492866515,166,0.445107109819334,-0.00194242947967723,0.776316534280777,1.1984908485412598,12.47,18.0,374,491.92,7.0
0.02006800124887377,1336000,1.758040806055069,167,0.45301255422717707,-0.00207955188525375,0.791266188621521,1.199080582857132,13.06,18.10000000000001,374,505.98,7.0
0.021381472069770098,1344000,1.8046029376983643,168,0.45822973331474015,-0.006746534362901002,0.7990449833869934,1.2034696280956267,13.53,19.0,374,506.41,7.0
0.01936683839187026,1352000,1.7141626834869386,169,0.44272624077969414,-0.003212230369908866,0.8096635228395462,1.1883393394947053,13.55,19.0,375,509.94,8.0
0.02476603857241571,1360000,1.9047454607486725,170,0.5310789447104128,-0.008545578230405226,0.7012183314561844,1.1587625074386596,13.21,19.10000000000001,374,500.22,7.0
0.025968097113072873,1368000,1.958305202126503,171,0.5417201013638382,-0.0048649494948404025,0.7510466641187667,1.1776590967178344,13.84,22.0,374,510.48,8.0
0.02062180745881051,1376000,1.7703721928596496,172,0.4441474514610712,-0.005670509951305576,0.8064123094081879,1.19044295668602,14.29,22.0,374,518.26,8.0
0.021446789503097533,1384000,1.800858135819435,173,0.47508945933197866,-0.004315081734966952,0.7812372225522995,1.1621985453367234,13.88,21.0,374,514.78,8.0
