frames,P01:episode_rewards,epoch_idx,grad_norm,policy_loss,episode_length,explained_variance,fps,policy_entropy,value_loss,advantage_norm,PMM:episode_rewards,P09:episode_rewards
2568000,32.9,321,0.9343380202893747,-0.02166148491021886,1154.2,0.5502660030126572,282,1.0481150158494712,0.04374051888938993,2.409902395606041,59.58,89.10000000000001
2576000,28.7,322,0.8360638394608645,-0.013739219613198657,1106.01,0.6716632783412934,283,1.0464453881978988,0.03627337396144867,2.221855817437172,56.02,89.0
2584000,25.9,323,0.7939254372181972,-0.012222041388449725,1094.61,0.6541071927547455,282,1.0192463248968124,0.035433370592072605,2.178611694574356,55.4,87.20000000000002
2592000,28.7,324,1.3591521700441798,-0.010380265433341265,1094.73,0.7383896869421005,282,1.019622946381569,0.05678106462117285,2.661861617565155,57.56,85.40000000000003
2600000,24.9,325,0.8690538743908002,-0.024737503117648885,1092.41,0.6429345232248306,282,1.0418631595373153,0.04857765170745552,2.4998363608121874,56.97,88.10000000000001
2608000,24.9,326,0.7755640273685955,-0.01957375704892911,1080.88,0.6865939724445344,283,1.0401790863275528,0.04025954194366932,2.3285212248563765,56.02,87.10000000000001
2616000,24.9,327,0.8009025810637094,-0.014391590628947596,1086.33,0.6662208884954453,283,1.0301597213745117,0.03606712651439011,2.1712216424942015,56.5,88.10000000000001
2624000,24.0,328,1.8587868722708225,-0.00930674338247627,1084.27,0.7273775470256806,283,1.0192934656143189,0.061554551529698076,2.8213632142543794,56.63,88.10000000000001
2632000,24.0,329,1.0445779573019185,-0.016841259142129274,1089.76,0.6127859252691269,283,1.0152945744991302,0.04176853750366718,2.3518911635875703,56.98,89.0
2640000,24.0,330,1.0371833842687759,-0.0235871157348447,1089.37,0.6068478906154633,283,1.0018415999412538,0.05099430653266609,2.6571127158403396,55.77,85.0
2648000,22.900000000000002,331,0.6848951080685595,-0.004920327164672927,1083.55,0.6849254071712494,283,1.0262108272314072,0.032796322708018126,2.1336620622873306,54.76,82.30000000000003
2656000,22.900000000000002,332,0.7572641051234444,-0.008195625483058393,1072.83,0.6737978839874268,283,0.9854186600446702,0.034157426562160254,2.124684250354767,54.48,82.30000000000003
2664000,12.9,333,0.9447878862893784,-0.018617008647124747,994.19,0.425260169506073,283,1.0229671004414558,0.0474614364746958,2.281257482767105,49.59,76.30000000000003
2672000,0.0,334,0.5100874186475577,-0.005178052065311931,575.66,0.3402884966135025,283,1.155737790465355,0.020951432328438387,1.7349686616659163,22.7,69.10000000000001
2680000,0.0,335,0.6773580584029186,-0.008736936992354458,558.16,0.6761514467000961,283,1.0875389325618743,0.032643905985169114,2.0923664355278015,21.78,69.10000000000001
2688000,0.0,336,0.7615325930713402,-0.004370203534490429,516.2,0.621128186583519,283,1.054326565861702,0.03236385544296354,2.1197264182567594,18.7,55.10000000000001
2696000,0.0,337,1.736226252540908,-0.01775922275846824,528.31,0.3512374258041382,283,1.0592338293790817,0.13175048442091794,3.0082681262493134,20.65,58.300000000000026
2704000,0.0,338,0.6674207373803966,-0.00846339552605059,524.75,0.6667157715559006,283,1.0553609883785249,0.03492834822740406,2.149714525938034,20.54,58.300000000000026
2712000,0.0,339,2.621093933019793,-0.02981147246187902,541.29,0.715407189130783,283,1.0149666088819504,0.08990209938026965,3.035052317380905,21.91,61.10000000000001
2720000,0.0,340,0.9447634484834001,-0.01570874562341487,560.16,0.658530216217041,283,1.022961263656616,0.06747165897861124,2.574496467709541,26.24,71.10000000000001
2728000,0.0,341,0.6439582281133128,-0.01512999388462049,588.25,0.7136435437202454,283,1.0038216084241867,0.030122371041215956,1.9569667810201645,27.74,71.10000000000001
2736000,0.0,342,0.6429098326439682,-0.011931109770666809,669.42,0.6766676521301269,283,1.0279627549648285,0.03089984000660479,2.0486191868782044,32.19,73.10000000000001
2744000,0.0,343,0.7557954403565426,-0.013081220528110862,710.97,0.6737198734283447,283,1.0262579035758972,0.03623136139940471,2.212092971801758,34.4,72.20000000000002
2752000,0.0,344,0.8108811021282658,-0.014835474189312662,797.89,0.665632963180542,283,0.9979157018661499,0.03969420581590384,2.2859856247901917,39.38,74.10000000000001
2760000,1.0,345,1.420833784786361,-0.019956482328125275,857.48,0.6592226642370224,283,1.0083506673574447,0.08488653184380382,2.8682527208328246,46.43,88.70000000000006
2768000,1.0,346,0.7946046782189243,-0.0207617229281459,933.83,0.6549087417125702,283,1.0292646420001983,0.042784738675691186,2.312752557992935,50.38,88.70000000000006
2776000,3.0,347,0.926752365995069,-0.013047333185822936,1007.16,0.641133930683136,283,0.991128436923027,0.07006583335809409,2.489273946285248,56.15,96.10000000000001
2784000,23.9,348,0.9267476753443346,-0.017821424887733882,1085.65,0.5337904042005539,283,0.9865460759401321,0.045870850174687804,2.4947420060634613,61.12,97.10000000000001
2792000,28.9,349,0.9594005717664702,-0.02084050118448431,1122.9,0.6498741412162781,283,0.9633827924728393,0.03782439352944493,2.207812020778656,63.0,97.10000000000001
2800000,31.0,350,0.8104480069666283,-0.010543110111029819,1154.67,0.6453001284599305,283,0.9660902041196823,0.03917752370238304,2.2565781015157698,65.11,97.10000000000001
2808000,31.0,351,0.8015996410855384,-0.017311652815901652,1154.91,0.6352785098552703,283,1.0159024381637574,0.045180617133155465,2.3470931845903396,66.05,100.0
2816000,32.8,352,0.8843615879710752,-0.019298999455641022,1153.79,0.6597732925415039,283,0.9757296079397202,0.04062914103269577,2.2892705684900285,64.6,97.10000000000001
2824000,33.9,353,0.8850066017001962,-0.015121904581319541,1165.15,0.6285318863391877,283,0.9639295953512191,0.040483899312093855,2.275350832939148,65.48,98.20000000000002
2832000,33.9,354,0.9621098661191669,-0.01957949043775443,1175.01,0.4995418792963028,283,0.9403657586872578,0.05373857638798654,2.474137163758278,63.58,96.10000000000001
2840000,17.700000000000003,355,1.250932929552136,-0.029241756781702863,1054.44,0.44432673931121824,283,0.8802095083892345,0.06012167495675385,2.804495415687561,57.04,96.10000000000001
2848000,12.0,356,0.7142265996439988,-0.014182192824591766,1013.16,0.6893198031187058,283,1.0064937353134156,0.03375811111181974,2.1023569160699846,54.48,95.20000000000002
2856000,12.0,357,0.7978225871255118,-0.0183940351952333,989.36,0.6594612997770309,283,1.0216095381975174,0.04242080330848694,2.3299367743730546,48.98,86.0
2864000,12.0,358,0.6836248716854396,-0.013163561774708796,984.23,0.7026483035087585,283,1.035644183754921,0.03316569636575878,2.042818514704704,48.81,86.0
2872000,12.0,359,0.7038206842470071,-0.013768736360243566,978.67,0.6434021764993667,283,1.0483583384752273,0.03708009398076683,2.2121610933542253,46.69,80.40000000000003
2880000,12.0,360,0.6367423017113165,-0.012146902952808887,988.03,0.6673676401376725,283,1.0296737158298492,0.03205805353820324,2.033013796210289,47.13,80.40000000000003
2888000,12.0,361,0.7898213474529693,-0.018780362054239958,1000.69,0.677608305811882,283,1.0366685020923614,0.036006339490413666,2.139711230993271,47.56,84.10000000000001
2896000,12.0,362,0.9201866713485773,-0.01373700182790344,1028.83,0.7311637300252914,283,1.0038573187589646,0.04531261396594346,2.422008681893349,51.95,93.10000000000001
2904000,12.0,363,0.7809069632609296,-0.018838279501524086,1035.81,0.6919140541553497,283,1.030161936879158,0.03833044427447021,2.236420313119888,52.41,93.10000000000001
2912000,12.0,364,1.062648939883318,-0.013641635547974146,1040.07,0.527354154586792,283,1.016761816740036,0.06182077699806541,2.56404185295105,52.96,93.10000000000001
2920000,12.0,365,0.6536102702769132,-0.015136070125736296,1053.95,0.6731329369544983,283,1.0308501917123793,0.03480479110265151,2.085878251194954,54.76,94.10000000000001
2928000,12.0,366,0.7786244763624184,-0.012346544400788844,1060.02,0.6383947652578353,283,1.0064008671045304,0.04084084136411548,2.2870965844392774,55.52,91.20000000000002
2936000,12.0,367,0.9432919042112526,-0.016628153989668135,1061.1,0.681765473484993,283,0.9997670805454254,0.04526535172946751,2.4643683671951293,57.72,94.10000000000001
2944000,12.0,368,1.0011584656210668,-0.01370773074333556,1066.6,0.6552879083156585,283,1.0253702747821807,0.046301597505807875,2.3855333161354064,58.11,94.10000000000001
2952000,15.600000000000001,369,1.1553962989648787,-0.009914791388509911,1099.75,0.6870657485723496,283,1.02180089533329,0.043528938596136865,2.3808261930942534,63.11,95.0
2960000,25.700000000000003,370,1.0501180437170632,-0.012138152601255569,1162.67,0.5847214090824128,283,1.0136773294210435,0.0531470441352576,2.597781454920769,68.07,95.20000000000002
2968000,27.9,371,1.983588505201828,-0.022621834692545237,1193.89,0.4375279414653778,283,1.012993803024292,0.15606209366582335,3.0662831807136537,70.14,96.10000000000001
2976000,38.0,372,0.8416761457515378,-0.01681730655429419,1236.34,0.6727858972549439,283,1.0287442165613174,0.04808638080023229,2.245593495965004,75.14,97.50000000000004
2984000,37.900000000000006,373,0.8551424174605452,-0.01881506935809739,1250.57,0.609997280240059,283,1.0288977843523026,0.04744222111534327,2.4472205132246017,76.09,105.10000000000001
2992000,36.9,374,0.7430305943124726,-0.0097102989529958,1250.61,0.6701339286565781,283,1.039336410164833,0.03585548017639667,2.0847298431396486,76.54,105.10000000000001
3000000,37.900000000000006,375,0.9251434430305767,-0.024034493273356928,1255.75,0.6022759944200515,283,1.036020317673683,0.04955648227594793,2.494571484923363,78.11,106.30000000000003
3008000,38.900000000000006,376,0.9000548285538384,-0.009551087130821543,1259.66,0.632354981303215,283,1.0270235830545424,0.08298286661040039,2.5401699244976044,78.87,109.20000000000002
3016000,36.9,377,1.0483024190064658,-0.013195885762324906,1241.72,0.643617827296257,283,1.0242143893241882,0.06979101124219596,2.8387327229976655,79.79,111.40000000000003
3024000,36.9,378,1.1195460617846544,-0.008884984090691432,1242.92,0.7186721438169479,283,0.990245868563652,0.04895928791258484,2.472741631269455,77.96,109.20000000000002
3032000,36.0,379,0.6701049372719051,-0.01719813028903445,1240.78,0.6799577915668488,283,1.0142735373973846,0.037336495555937294,2.1410591930150984,80.05,111.40000000000003
3040000,35.9,380,0.8592387187130887,-0.014031221926561557,1232.2,0.6334017878770828,283,1.036283962726593,0.04255057921633124,2.346975160241127,77.69,106.50000000000004
3048000,35.9,381,0.9960086623627135,-0.030307288512995002,1232.09,0.6456447857618332,283,1.033853281736374,0.04895098318811506,2.4391177439689637,78.08,111.40000000000003
3056000,35.9,382,1.2936463187690581,-0.020652697358746083,1223.8,0.6193103271722794,283,1.0352030026912689,0.0832544233929366,2.9189302653074263,77.49,111.40000000000003
3064000,35.9,383,0.673437426692922,-0.01771574113059614,1211.66,0.6804183804988861,283,1.0388258963823318,0.032153403703123334,2.031723740696907,76.11,111.0
3072000,34.900000000000006,384,0.7092613946901399,-0.010104838381812442,1205.75,0.6578573381900787,283,1.0491300576925278,0.03901777285616845,2.2055233728885653,73.45,101.50000000000004
3080000,35.9,385,1.0623417252943925,-0.024057647999143228,1211.05,0.4546435260772705,283,1.0604992759227754,0.09008676329394802,2.589514364004135,73.87,111.0
3088000,36.0,386,0.9545445168198045,-0.011067552685271948,1213.57,0.690701459646225,283,1.0731874853372574,0.060879367627203466,2.488410900235176,74.27,111.0
3096000,37.800000000000004,387,2.1609609414507402,-0.02224277279805392,1225.78,0.47126462757587434,283,1.0367043834924698,0.25235715836752204,3.69386669754982,77.06,111.40000000000003
3104000,37.800000000000004,388,0.8666960999964896,-0.012203801322903019,1218.56,0.6381417512893677,283,1.0497555923461914,0.039824822349473835,2.2384374791383745,76.72,111.40000000000003
3112000,20.9,389,1.5453050645493858,-0.030512083586763765,1110.28,0.08558175325393677,283,1.0543691796064376,0.08187389354221523,3.0182247936725615,67.4,111.0
3120000,19.8,390,0.5651800038256457,-0.00665459140582243,1094.18,0.7033135747909546,283,1.0656767332553863,0.02878631862346083,1.9523453783988953,65.8,111.0
3128000,19.8,391,0.718635289921713,-0.010030097183771432,1092.76,0.6799486231803894,283,1.0429795402288438,0.034424249534495174,2.0618958467245103,63.36,108.30000000000003
3136000,19.8,392,0.7627014660994031,-0.01464344242878724,1102.89,0.6244996643066406,284,1.0350427556037902,0.04189752321690321,2.285892653465271,62.48,111.0
3144000,19.8,393,1.0381893811772969,-0.006668748116208007,1099.59,0.6719967138767242,283,1.0150073742866517,0.0571046769246459,2.6317762476205826,64.29,111.0
3152000,19.8,394,0.8509413291652715,-0.027035746410256252,1114.38,0.6368083691596985,283,1.0052256947755813,0.0480493999668397,2.3768356221914293,66.92,121.20000000000002
3160000,19.8,395,0.8006953005661022,-0.01434035694168415,1126.67,0.6352952373027801,283,0.9952579122781754,0.046620582910254595,2.232424063682556,67.41,112.00000000000009
3168000,19.8,396,1.154214181248452,-0.013481865273497533,1134.81,0.6824195772409439,283,0.9887256425619125,0.049947842545807364,2.5065079176425935,68.43,112.00000000000009
3176000,19.8,397,1.0424133080102351,-0.024952270399662666,1136.67,0.6347708457708359,283,0.9765249133110047,0.05871565575711429,2.679455975294113,69.59,121.20000000000002
3184000,19.8,398,1.3798956285912078,-0.02579892036737874,1133.06,0.436782460808754,283,0.9600276058912277,0.08870151812210679,3.219325495958328,71.85,123.0
3192000,6.0,399,0.751219766477584,-0.01475209619384259,1059.24,0.5216322284936905,283,0.9835576269030571,0.03172564692329615,1.9642829978466034,65.72,112.00000000000009
3200000,6.0,400,0.6420369742412094,-0.009776458601700143,1051.92,0.6614760285615922,283,1.0368202298879623,0.03914108473807573,2.1613130766153335,61.75,109.10000000000001
3208000,6.0,401,1.9040595541373022,-0.02676271426538733,1042.65,0.6381688690185547,283,1.0496152943372727,0.07377688558772207,2.956113494634628,61.29,108.10000000000001
3216000,6.0,402,0.7674254014620258,-0.015011819596402347,1089.4,0.665134403705597,283,1.0563851249217988,0.047386671234853565,2.332647449374199,67.77,114.70000000000006
3224000,20.0,403,0.9303077783684036,-0.015879757331640577,1132.66,0.4502311927080154,283,1.077575470507145,0.049489942975342274,2.564721472263336,70.52,114.70000000000006
3232000,19.5,404,0.7261418478539189,-0.013386367111816072,1125.88,0.7088835698366165,283,1.071584837436676,0.03231797555927187,2.017632256746292,70.33,114.70000000000006
3240000,19.5,405,0.7906697243588802,-0.012840615588065702,1095.78,0.6529856276512146,283,1.0704314124584198,0.03835963386809453,2.1891804403066635,68.1,110.40000000000003
3248000,19.5,406,0.7494684461686251,-0.011887895838590339,1096.37,0.6509932595491409,283,1.0530512708425521,0.03889233904890716,2.2039361149072647,67.93,110.30000000000003
3256000,19.5,407,1.5011263199105374,-0.004231727525948372,1102.23,0.15287863552570344,283,1.0354073876142502,0.18621756865642966,3.0639995449781416,67.1,109.10000000000001
3264000,19.5,408,0.7723989226937025,-0.017791229242866392,1080.75,0.665429036617279,283,1.0621575701236725,0.04654599358793348,2.4214297705888748,65.14,100.10000000000001
3272000,19.5,409,0.7521951780734311,-0.01217810176574858,1081.63,0.6338844156265259,283,1.0484265631437302,0.04274101749062538,2.2874072653055193,64.24,113.10000000000001
3280000,19.5,410,0.7117502569936124,-0.015162949808873236,1076.44,0.6204926955699921,283,1.0244993329048158,0.04017269242554903,2.2876126807928086,64.16,113.10000000000001
3288000,19.5,411,0.7769383559873259,-0.02104111047228798,1075.86,0.651638657450676,283,1.0458960354328155,0.04399958746042103,2.323036861419678,60.87,100.10000000000001
3296000,20.0,412,0.8260531670618455,-0.016695199689711445,1098.19,0.6442686766386032,283,1.0622916519641876,0.048408335456624624,2.466400143504143,62.94,102.2000000000001
3304000,20.0,413,0.7934687842478951,-0.01718027910753335,1115.72,0.608279578089714,283,1.0552007675170898,0.059807317638769744,2.2706403774023056,65.03,113.10000000000001
3312000,25.9,414,0.831989305583768,-0.013734779881779104,1156.85,0.6163060390949249,283,1.0379979348182677,0.04734185148961842,2.4433603930473327,68.52,114.10000000000001
3320000,25.9,415,0.9176779279962152,-0.007761367798084393,1177.13,0.6612595361471176,283,1.0379886919260024,0.052438837431836874,2.434334335923195,69.96,114.10000000000001
3328000,25.9,416,1.1020516793323047,-0.03370477318370831,1175.51,0.6053429424762726,283,1.0228874492645263,0.06993984818458557,2.78378048658371,71.21,115.30000000000003
3336000,25.9,417,0.973092534878458,-0.01804773434996605,1170.54,0.6425177532434464,283,1.0193789899349213,0.0617854689899832,2.5255351704359055,71.6,119.60000000000005
3344000,31.700000000000003,418,0.7001370004883566,-0.011741178850643337,1193.51,0.6661472862958908,283,1.022937500476837,0.04164407965261489,2.2650628858804702,73.64,119.60000000000005
3352000,38.800000000000004,419,0.6837205721971072,-0.015482189046451822,1236.41,0.6798253095149994,283,1.0320123493671418,0.039495954369194806,2.194195764064789,77.35,119.60000000000005
3360000,33.8,420,0.7661062073830164,-0.018833059859171043,1219.73,0.3427159208059311,283,1.0622403612732887,0.04414773212745786,2.4024826645851136,76.49,119.60000000000005
3368000,22.500000000000004,421,0.6295932006572301,-0.004808267742628231,1171.99,0.6508902877569198,283,1.079561498761177,0.026422741827555,1.8513212686777114,71.52,118.10000000000001
3376000,22.500000000000004,422,0.7645117270235252,-0.015343673116294667,1161.47,0.6645823967456818,283,1.0605470049381256,0.03350428173318505,2.05395586669445,70.13,115.30000000000003
3384000,21.6,423,0.9349997201416264,-0.026302158679027344,1144.69,0.4654480296373367,283,1.0736837142705917,0.04984232145827264,2.535540159344673,67.61,98.1000000000001
3392000,0.0,424,0.753458108737236,0.0017258865540497937,943.99,0.14412041068077086,283,1.107423255443573,0.030676565249450505,1.9322603672742844,52.36,97.0
3400000,0.0,425,0.5782534709525058,-0.007075405591749586,911.64,0.7333755415678024,283,1.0909642416238785,0.03261352887144312,1.9636034792661667,48.78,97.0
3408000,0.0,426,0.7270381091953007,-0.018608525745221413,882.14,0.6477032673358917,283,1.0951092809438705,0.03926845454145223,2.2060726863145828,46.08,88.10000000000001
3416000,0.0,427,0.6467140427947612,-0.012330243617470841,884.46,0.7228493678569794,283,1.0703589022159576,0.030846859440207482,1.9213087314367294,43.17,88.0
3424000,0.0,428,0.8729073190391758,-0.014247861953335814,869.26,0.6197977209091187,283,1.041595231294632,0.0546550878463313,2.534174136519432,42.17,86.20000000000002
3432000,0.0,429,0.8464420586783491,-0.020812930523534307,879.12,0.6672774547338486,283,1.053740114569664,0.05457034630700946,2.5372982448339463,44.49,88.10000000000001
3440000,0.0,430,0.7385431940951156,-0.016390892466370134,886.88,0.6827429324388504,283,1.063201550245285,0.04329864155501127,2.227646565437317,45.82,92.20000000000002
3448000,0.0,431,1.0655651509050263,-0.01800205462728627,885.2,0.6927702766656876,283,1.069566361308098,0.06018193371128291,2.759101027846336,47.83,92.20000000000002
3456000,0.0,432,1.120893067795535,-0.015845331289456227,922.45,0.6599629706144333,283,1.0419347596168518,0.056063982327468696,2.603832501769066,52.58,101.2000000000001
3464000,0.9000000000000004,433,1.0520895030788622,-0.009678294855402782,980.8,0.7409859395027161,283,1.0429682850837707,0.07720445800572634,2.6521750897169114,56.99,112.10000000000001
3472000,0.9000000000000004,434,1.257947751277273,-0.028554934830171987,1015.14,0.6883948087692261,283,1.0479220765829087,0.07369756468106062,2.8477123111486433,64.41,117.10000000000001
3480000,0.9000000000000004,435,0.7490000625294028,-0.019076940686663876,1014.59,0.6113055288791657,283,1.0679726946353911,0.04397401458118111,2.32892891228199,64.63,117.10000000000001
3488000,0.9000000000000004,436,1.0186698398912508,-0.01347073613811517,1027.75,0.6677790033817291,283,1.0339528316259383,0.06016074873972684,2.571232773065567,67.51,119.00000000000009
3496000,10.9,437,0.8709227102279716,-0.027363566377898677,1088.87,0.5140186125040054,283,1.0127004484832287,0.05293669208418578,2.5228047865629195,71.03,119.00000000000009
3504000,11.0,438,0.5408608943209718,-0.007585248637478798,1103.59,0.7400239789485932,283,1.0646476995944978,0.02380200562532991,1.6394431787729262,71.61,119.00000000000009
3512000,21.700000000000003,439,0.818054548039249,-0.017813385855406524,1158.06,0.6531201523542404,283,1.0501683658361436,0.042614148259162904,2.233437941074371,74.61,119.00000000000009
3520000,29.0,440,1.0991880904684055,-0.022785915115382523,1232.23,0.5946626406908035,283,1.0132247811555863,0.07509347701910883,2.933318104147911,82.4,128.20000000000002
3528000,29.0,441,0.7408126337590428,-0.011618834742403123,1238.46,0.6737593746185303,283,1.0403617399930953,0.0378471866901964,2.082395296692848,83.31,128.20000000000002
3536000,29.0,442,0.7412885679938088,-0.019199175726389513,1255.96,0.6208330899477005,283,1.0563731211423875,0.04469075475819409,2.3304472476243974,84.24,128.20000000000002
3544000,29.0,443,0.8858474391812601,-0.02137356904975604,1277.17,0.6735351794958114,283,1.043204054236412,0.04796016096835956,2.3133754146099093,86.65,130.10000000000002
3552000,29.0,444,0.9181697829355651,-0.02921591697318945,1272.8,0.6228185725212098,283,1.0481933838129043,0.05111599233001471,2.435266922712326,85.77,125.50000000000004
3560000,29.0,445,0.8380731079563524,-0.008054214535222854,1275.64,0.6463698804378509,283,1.0307805639505387,0.04632918254937977,2.2720338290929796,85.41,122.30000000000003
3568000,29.0,446,0.8336986790828746,-0.013089455177105264,1269.38,0.5913485455513,283,1.0312691497802735,0.04715365706477314,2.3172929459810256,86.33,122.30000000000003
3576000,29.0,447,0.8702073086679926,-0.021191826339345424,1283.08,0.66020891726017,283,1.0157283002138138,0.041047006668522956,2.161118591427803,86.09,122.30000000000003
3584000,29.0,448,1.0166177376849275,-0.02176400514377747,1285.45,0.5806089228391648,283,1.0433090496063233,0.0688007186120376,2.783178913593292,85.95,125.30000000000003
3592000,41.60000000000001,449,1.3924839575883852,-0.020124914828120382,1295.94,0.6109941244125366,283,1.0381179064512254,0.09600756859406828,3.2559350115060806,92.58,161.2
3600000,41.60000000000001,450,0.8534118564876798,-0.014239717542077415,1299.73,0.6122192460298538,283,1.0251685190200805,0.05106829171534628,2.467829657793045,92.35,161.2
3608000,41.60000000000001,451,1.437228344125443,-0.01621569029550301,1304.61,0.6635285311937332,283,1.005345891714096,0.10158757963683457,3.174356596469879,94.2,165.80000000000024
3616000,43.0,452,0.9647446720961628,-0.027347357870194173,1309.86,0.6167355906963349,283,1.024818788766861,0.05329346344806254,2.5488515478372573,96.95,165.80000000000024
3624000,42.400000000000006,453,0.771674993973784,-0.0131169767845131,1309.83,0.6726101487874985,283,1.0395242995023728,0.03748174644075334,2.113757788538933,97.06,165.80000000000024
3632000,53.900000000000006,454,1.035354415435507,-0.010429514964926057,1337.96,0.6612128549814225,283,1.0210127067565917,0.06729591162875295,2.8121394580602646,102.2,191.10000000000002
3640000,60.8,455,1.1320765837326887,-0.010857816133648158,1363.02,0.5751171171665191,283,1.0475959134101869,0.09536844224669039,2.582343310713768,107.34,192.10000000000002
3648000,63.7,456,0.9463916315232985,-0.019952342430369755,1371.87,0.7371850389242173,283,1.037534794807434,0.05399087976198644,2.524192218184471,110.61,194.2000000000001
3656000,63.7,457,1.2645149753119576,-0.02966013888886664,1375.24,0.6404836905002594,283,0.9832246989011765,0.09343357587233186,3.0853038144111635,112.19,206.10000000000008
3664000,67.0,458,1.0029235305779962,-0.0028610025136731566,1391.88,0.6764226013422012,283,0.998692873120308,0.07177191629540175,2.7123299092054367,114.55,216.40000000000003
3672000,67.0,459,0.8490612985078839,-0.021752878849219996,1392.27,0.5973348718881607,283,1.0321484035253525,0.04311129678506404,2.256427871584892,115.35,216.40000000000003
3680000,66.7,460,1.231266876091125,-0.018924081707373263,1389.62,0.6254702824354171,283,1.0130734676122666,0.10882956877816469,3.229712334871292,115.68,216.40000000000003
3688000,66.7,461,1.4139148335282612,-0.007283655402252407,1403.67,0.7480148255825043,283,1.0139329469203948,0.11313005182426422,3.298906072974205,122.3,229.40000000000003
3696000,67.9,462,1.128047507632344,-0.01744838903955497,1405.73,0.7390402042865754,283,1.0441923034191132,0.08907466451637447,3.0011654782295225,126.7,239.70000000000016
3704000,68.9,463,0.7600983441540348,-0.019036146827056656,1405.09,0.6781839519739151,283,1.0469301325082778,0.043627099455334245,2.2769298654794694,126.72,239.70000000000016
3712000,67.9,464,0.9683082772894567,-0.011749595912406222,1401.81,0.5065016549825668,283,1.035666505098343,0.08909292001277208,2.7564058542251586,126.26,233.50000000000003
3720000,66.10000000000001,465,1.4138169069276327,-0.014077692618593573,1396.87,0.6875228726863861,283,1.0318376398086548,0.07392882337328047,2.8681746089458464,127.01,233.50000000000003
3728000,66.10000000000001,466,1.0375311015798414,-0.014160287505073938,1396.22,0.6435937666893006,283,1.0108735328912735,0.06533215858507901,2.657812786102295,127.07,268.1
3736000,66.10000000000001,467,1.947237221949853,-0.016611128848308,1399.11,0.6322551137208938,283,0.9732255807518959,0.1737048670789227,3.9245771849155426,128.89,268.1
3744000,66.10000000000001,468,0.9867672641800876,-0.02202020843862556,1397.42,0.6015988552570343,283,1.0344043678045274,0.06473593987524509,2.7880041217803955,127.88,269.0
3752000,60.7,469,0.883214290707833,-0.008955543275515083,1396.9,0.6601254719495774,283,1.0316412186622619,0.050460781673900786,2.4157976049184797,126.49,268.1
3760000,57.4,470,1.1855220073804602,-0.022060346715152265,1376.48,0.5792947638034821,283,1.0392400538921356,0.10854855681303889,2.9475795471668245,124.94,268.1
3768000,57.4,471,0.7320059793102068,-0.01757077844988089,1379.77,0.6765559339523315,283,1.0395214402675628,0.03981280132196843,2.1999751603603364,126.48,268.1
3776000,50.0,472,0.7936462467998764,-0.02065593182865996,1374.01,0.6501571184396744,283,1.055064336657524,0.04749588920269161,2.3895703399181367,121.93,231.6000000000002
3784000,51.8,473,0.6080863376602504,-0.005199412217843928,1379.09,0.633455873131752,283,1.041261751651764,0.03247495656367391,1.9903788268566132,119.67,223.60000000000008
3792000,50.0,474,0.8938177116256498,-0.018415411544265226,1373.44,0.601913048028946,283,1.0447945111989976,0.05507745581679046,2.5658344888687132,119.39,223.60000000000008
3800000,50.0,475,1.1447528005863878,-0.01591406961902976,1371.48,0.6196920120716095,283,1.0505257642269135,0.08019135855603964,3.111348810791969,119.92,224.90000000000018
3808000,49.5,476,0.6429204426909346,-0.015901209740259218,1365.37,0.6733722794055939,283,1.0554623407125474,0.0398724838392809,2.150999146699905,119.81,224.90000000000018
3816000,45.0,477,0.9281884181639082,-0.020162831250345334,1346.33,0.6002021282911301,283,1.0417320090532303,0.05975151624996215,2.63219261944294,115.4,214.00000000000006
3824000,45.0,478,0.8626464844984112,-0.02051171186787542,1330.6,0.6076803630590439,283,1.0481680816411971,0.05455131928436458,2.5209345549345015,109.26,196.40000000000015
3832000,47.7,479,1.1044154051508988,-0.027247480063233524,1346.56,0.697381933927536,283,1.0316176480054855,0.08633079300634564,2.804640872478485,113.26,209.40000000000003
3840000,47.7,480,1.0966977305677474,-0.02075709719909355,1355.82,0.5726571583747864,282,1.024620876312256,0.07231790969148279,2.9612558472156523,114.16,209.40000000000003
3848000,47.7,481,1.093794749221147,-0.03001902999007143,1363.02,0.4956647622585297,282,1.0281078386306763,0.06978604848496615,2.7957521414756776,114.1,198.60000000000014
3856000,47.7,482,1.220189174602514,-0.009356331758754095,1369.1,0.677590755224228,282,1.0048342370986938,0.059322030707262455,2.620569806098938,114.66,199.6000000000002
3864000,45.0,483,1.060616582438841,-0.025573254238115625,1344.78,0.6587566721439362,282,1.0046157562732696,0.05671337931416929,2.4617400085926056,107.26,186.3
3872000,45.0,484,1.1281980103742515,-0.012527323739486746,1342.75,0.7060546964406967,282,0.9933651095628738,0.06376242152415217,2.5894778388738633,103.36,175.00000000000009
3880000,45.0,485,1.814704101375535,-0.012159502662252636,1352.2,0.6511697226762772,282,0.9956074243783951,0.1524013205524534,3.8926800572872162,109.14,186.3
3888000,47.7,486,1.1031924889302593,-0.03324991232017055,1360.03,0.6110256904363632,282,0.973291563987732,0.06616969278082252,2.80921456515789,112.46,189.80000000000007
3896000,48.9,487,1.2209640921771394,-0.01637547383696074,1372.02,0.7148899179697037,282,1.0220281815528869,0.06252448746934533,2.6457874155044556,115.74,199.10000000000016
