fps,P09:episode_rewards,frames,grad_norm,policy_loss,episode_length,advantage_norm,PMM:episode_rewards,explained_variance,epoch_idx,policy_entropy,P01:episode_rewards,approx_kl_divergence,value_loss,clip_fraction
228,527.5000000000002,2529280,0.05083710145770367,-0.0008039878841373139,379.37,15.968717962503433,251.5,6.7055225372314455e-09,247,1.6046715930104256,125.0,0.0020588083155757887,0.01231993990513729,0.2082275390625
228,530.0000000000005,2539520,0.05705404870362313,-0.0013888971505366498,381.41,15.96871775984764,261.5,-3.7252902984619143e-10,248,1.7138210572302341,125.0,0.0021026824153182132,0.012014719008220709,0.255078125
228,525.0,2549760,0.05486903569248593,-0.0011033045087970096,374.3,15.968717819452285,242.5,6.332993507385254e-09,249,1.7222668796777725,122.5,0.0017558967286504413,0.010520025118057674,0.2120361328125
228,400.0,2560000,0.052144339388835594,-0.0009448408196476521,360.77,15.96871766448021,219.75,-3.725290298461914e-09,250,1.7104309983551502,75.0,0.0016771849144788576,0.010979314500582404,0.1824462890625
228,327.5000000000002,2570240,0.05206520009890112,-0.0014016036817338317,350.06,15.96871766448021,199.0,-1.080334186553955e-08,251,1.7140486128628254,50.0,0.00223710824325849,0.010864894962105609,0.24619140625
228,325.0,2580480,0.05543052473627562,-0.0011243291755818063,348.25,15.968717801570893,205.25,-1.4901161193847657e-09,252,1.6984278745949268,75.0,0.0019598665444817698,0.013056180454441346,0.2144775390625
228,350.0,2590720,0.05607891628385111,-0.0009190435903292382,346.58,15.968717724084854,213.5,4.8428773880004884e-09,253,1.713112322986126,75.0,0.0017171180496688976,0.012172461230147747,0.2069580078125
228,355.00000000000045,2600960,0.056263177856977695,-0.0009322847803559853,351.3,15.968717885017394,231.0,-1.862645149230957e-08,254,1.6683018803596497,100.0,0.001798250363628995,0.013950315273541491,0.201123046875
228,402.5000000000002,2611200,0.06112263700833779,-0.0007776378173730336,348.59,15.968717527389526,236.25,2.0489096641540527e-08,255,1.6535180933773517,125.0,0.002239102369753709,0.013277566760370974,0.2489013671875
228,502.5000000000002,2621440,0.054806871479655815,-0.0012994134358450538,351.45,15.96871787905693,261.25,-3.3527612686157227e-09,256,1.6809794746339322,125.0,0.0015521898440965741,0.01387730985879898,0.1873779296875
228,402.5000000000002,2631680,0.05517199889374759,-0.0014771227437449853,353.69,15.968717652559281,255.0,1.4156103134155273e-08,257,1.6942340269684792,122.5,0.0017961510035320316,0.012639780885001528,0.220751953125
228,350.0,2641920,0.05596404107798464,-0.0007234891443658853,355.07,15.968717914819717,246.0,-3.7252902984619143e-10,258,1.7252015434205532,122.5,0.0017380186074092308,0.012807245925068855,0.1945556640625
228,350.0,2652160,0.05485900888060204,-0.0011516873717482667,350.46,15.968717753887177,234.75,-2.2351741790771484e-09,259,1.7309074245393277,50.0,0.0015015199646995826,0.013437388217425905,0.1889892578125
228,352.5000000000002,2662400,0.052918215280847766,-0.001138809296389809,348.93,15.96871787905693,238.25,7.450580596923829e-10,260,1.7046583607792853,50.0,0.0016807637925751351,0.01239670264767483,0.2074951171875
228,380.00000000000045,2672640,0.05704687869849427,-0.0009973118438210804,348.48,15.968717849254608,232.25,-1.862645149230957e-09,261,1.6680234730243684,50.0,0.001555646835350899,0.012766293580352795,0.2047607421875
228,380.00000000000045,2682880,0.053411311552010655,-0.0012756684163832688,343.97,15.96871775984764,233.75,7.82310962677002e-09,262,1.6206812009215354,75.0,0.0018481542610857104,0.013735191551677416,0.22646484375
228,375.0,2693120,0.05443644209397215,-0.0012026282347505912,344.03,15.968717896938324,225.75,-1.080334186553955e-08,263,1.6015552006661893,97.5,0.001677231531365919,0.011762569516940857,0.206298828125
228,405.00000000000045,2703360,0.04752263037135042,-0.0010898064978391631,346.71,15.968717592954636,228.5,-1.1175870895385742e-08,264,1.569567647576332,100.0,0.0019407800349085847,0.011154776809053146,0.196337890625
228,430.0000000000004,2713600,0.05006650414381959,-0.0009577756081853295,353.95,15.968717658519745,219.75,7.82310962677002e-09,265,1.5957559250295161,75.0,0.0020490162835869797,0.0108104472674313,0.191552734375
228,335.00000000000085,2723840,0.05216109819954976,-0.0014074230901314877,341.68,15.968717163801193,185.0,-4.8428773880004884e-09,266,1.6198055498301982,50.0,0.002166115561544757,0.008676588109216255,0.2550048828125
228,300.0,2734080,0.05077626727194571,-0.001481993466586573,340.68,15.968717432022094,169.75,3.7252902984619143e-10,267,1.641226590424776,50.0,0.002481869350145871,0.008425319686034527,0.3002197265625
228,225.0,2744320,0.04735137911242783,-0.001514174485055264,321.62,15.968717330694199,135.0,-1.4901161193847657e-09,268,1.6562667801976203,25.0,0.0024615505314159237,0.006589446763700835,0.29326171875
228,200.0,2754560,0.05264447622633208,-0.0009609540164092322,319.83,15.968717390298844,123.5,3.166496753692627e-08,269,1.6852820225059986,25.0,0.0018689127538095817,0.0074266557123337405,0.2612060546875
228,200.0,2764800,0.050967995423806645,-0.0008653802711705794,311.66,15.96871750354767,107.0,-2.2351741790771484e-09,270,1.7280713975429536,0.0,0.0021474621570291676,0.006389395548922039,0.27041015625
228,252.50000000000023,2775040,0.05386895904968918,-0.0014676052091090242,318.4,15.968717992305756,131.25,7.078051567077636e-09,271,1.7515513762831687,0.0,0.0018542722073121355,0.011056655418360605,0.23115234375
228,277.5000000000002,2785280,0.05439687022773772,-0.0012446549197193235,325.73,15.968717736005782,154.5,1.0058283805847169e-08,272,1.7291807688772678,0.0,0.0020652417815881564,0.009094422580346873,0.2545166015625
228,277.5000000000002,2795520,0.05336654178634859,-0.0008796128691756167,330.72,15.968717724084854,159.5,-7.82310962677002e-09,273,1.7166436664760112,25.0,0.0020573255837234685,0.008237558252221788,0.242822265625
228,250.0,2805760,0.05343071742843043,-0.0011423261057643685,326.48,15.968717557191848,149.25,1.4156103134155273e-08,274,1.7008220225572586,25.0,0.0016890089163325683,0.009274480739168211,0.2018310546875
228,327.5000000000002,2816000,0.05420436875549758,-0.0006931085656106007,328.25,15.968717527389526,153.0,-3.7252902984619143e-10,275,1.6710279926657676,25.0,0.0020687791273758193,0.008026459937718755,0.2608154296875
228,377.5000000000002,2826240,0.0523776845794668,-0.0008443885380984284,327.83,15.968716907501221,151.25,1.601874828338623e-08,276,1.6909524828195572,25.0,0.002441996717084294,0.0069234579866019885,0.3071044921875
228,250.0,2836480,0.050033193925361805,-0.001130946250850684,327.23,15.96871684193611,131.0,5.215406417846679e-09,277,1.6954101674258708,25.0,0.0023815167198108613,0.006297904411962918,0.2832275390625
228,200.0,2846720,0.05126360170165527,-0.001116783803627186,320.32,15.968717616796493,107.25,-9.313225746154785e-09,278,1.7228046648204327,25.0,0.0025802567252640072,0.00607364628904179,0.28349609375
228,177.50000000000023,2856960,0.050477647813061445,-0.0014139134844299405,316.76,15.968714261054993,97.5,4.470348358154297e-09,279,1.7513083070516586,0.0,0.0028281997341593978,0.006574943507058606,0.321435546875
228,180.00000000000045,2867200,0.05165009975202371,-0.001000059355283156,315.12,15.968717557191848,103.25,-1.4528632164001465e-08,280,1.7582053020596504,0.0,0.0023377736908173573,0.006611478066588461,0.2846435546875
228,202.50000000000023,2877440,0.052550111175123704,-0.0011022506827430335,318.19,15.968710577487945,103.75,2.2351741790771484e-09,281,1.7525049872696399,0.0,0.0025252386992178797,0.0067309073704507226,0.29697265625
228,202.50000000000023,2887680,0.05037815407315079,-0.0009928508436132689,317.78,15.96871464252472,107.25,-6.7055225372314455e-09,282,1.6913689069449902,0.0,0.0019073590217431047,0.006286746482180661,0.259912109375
228,230.0000000000004,2897920,0.053209417600106376,-0.0005626373607810819,322.82,15.96871726512909,113.0,7.450580596923829e-10,283,1.6302469044923782,0.0,0.001890024043754579,0.007162379853843959,0.227294921875
228,310.00000000000085,2908160,0.04886068029147286,-0.0006688364883302711,326.97,15.968717330694199,133.25,-1.825392246246338e-08,284,1.6263680376112462,0.0,0.0018797088625206015,0.0058599732352377035,0.21513671875
228,287.5000000000011,2918400,0.0545548791393611,-0.0009157827342278324,336.06,15.96871782541275,148.25,-7.82310962677002e-09,285,1.660166847705841,25.0,0.0016017372741941927,0.008815120752387884,0.21337890625
228,267.5000000000015,2928640,0.051145061757658504,-0.00080674462224124,335.47,15.968717807531357,149.0,1.3411045074462891e-08,286,1.6653335198760033,50.0,0.0016458670510502316,0.00904088944043906,0.207421875
228,255.00000000000043,2938880,0.053323403698757675,-0.0013610700549179454,338.55,15.968717855215072,156.5,7.450580596923828e-09,287,1.5867643512785434,50.0,0.0016573058190857636,0.009230269405634317,0.226904296875
228,277.5000000000002,2949120,0.05242036831321937,-0.001294366395813995,337.06,15.968717157840729,160.5,-2.0861625671386717e-08,288,1.5312382958829402,47.50000000000001,0.0018601184405099501,0.009407365064180339,0.2185546875
228,300.0,2959360,0.04499684392498302,-0.0006358649563480868,340.11,15.968710291385651,171.5,1.9744038581848144e-08,289,1.4706208050251006,25.0,0.0015268499626131416,0.008433346544444475,0.1702880859375
228,250.0,2969600,0.05065663038960966,-0.0009424380128621124,336.47,15.968717741966248,149.75,1.564621925354004e-08,290,1.525919794291258,25.0,0.0018138985214321223,0.006604702866934531,0.22314453125
228,250.0,2979840,0.04992798133099506,-0.0010366916023485829,331.59,15.968717479705811,135.25,1.3783574104309083e-08,291,1.5505352541804314,25.0,0.0018324907378200806,0.006634891438170598,0.254736328125
228,200.0,2990080,0.05202580470797349,-0.0008042083067266503,326.89,15.968717563152314,113.5,1.5273690223693846e-08,292,1.5003699496388436,25.0,0.0014598038477231512,0.007659175051048806,0.2035400390625
228,200.0,3000320,0.05124066985456781,-0.001974362002874841,326.26,15.968714374303818,106.25,-6.332993507385254e-09,293,1.4523347638547421,25.0,0.0020424535996994564,0.006732878503657691,0.2635498046875
228,200.0,3010560,0.045467893798760164,-0.0007472123506886419,328.73,15.968717151880265,102.25,8.195638656616212e-09,294,1.4838690087199211,25.0,0.0018797142718199212,0.005683231477723894,0.2452392578125
228,200.0,3020800,0.04760348787991299,-0.0011989174105110577,335.86,15.968715769052505,105.25,1.080334186553955e-08,295,1.5451665945351123,25.0,0.0019836677131308987,0.006751998873460252,0.2476806640625
228,200.0,3031040,0.0502722571097509,-0.0013016706790949684,336.16,15.968714737892151,107.75,7.078051567077636e-09,296,1.5804107837378978,50.0,0.0023009875979312254,0.006652028040839397,0.3031005859375
228,175.0,3041280,0.05084504777120271,-0.0006151295872768969,327.94,15.968709009885789,105.25,-7.450580596923829e-10,297,1.585732152312994,50.0,0.0020730949200242323,0.006682322393145768,0.2381591796875
228,175.0,3051520,0.047422270584609114,-0.0011737657681806014,320.88,15.968696528673172,96.25,-1.4528632164001465e-08,298,1.5542177841067315,25.0,0.0019709096842120744,0.0046321113700315665,0.23642578125
228,150.0,3061760,0.046362870627444326,-0.0007746985091216629,313.11,15.96871184706688,75.5,4.8428773880004884e-09,299,1.5448811180889606,25.0,0.001986602158876849,0.004799502461248295,0.2177978515625
228,150.0,3072000,0.04408554976032199,-0.0011161998685565778,314.72,15.968717390298844,71.5,8.195638656616212e-09,300,1.5226301752030849,25.0,0.002057446476038649,0.005611913580560212,0.2587890625
228,150.0,3082240,0.04831867514209249,-0.0005360294489946682,311.21,15.968716830015182,71.0,3.725290298461914e-09,301,1.5036066979169846,0.0,0.0018594406777026507,0.005197466596632694,0.2290771484375
228,150.0,3092480,0.04328687862483162,-0.0013907641077821609,308.32,15.968710613250732,70.75,1.4156103134155273e-08,302,1.5469834320247173,0.0,0.0024862490663622337,0.0036242896009511584,0.320654296875
228,125.0,3102720,0.045629655908731616,-0.00108275062739267,305.41,15.968716728687287,62.5,-1.1548399925231934e-08,303,1.6255416609346867,0.0,0.002522480754691969,0.004326399162425787,0.3142822265625
228,127.50000000000021,3112960,0.05006078478357745,-0.0010092774020449724,307.14,15.968710350990296,68.0,-8.568167686462402e-09,304,1.67972447052598,0.0,0.002255971370152565,0.005586749736481345,0.2947509765625
228,127.50000000000021,3123200,0.047707470705970444,-0.0011560878010641318,311.11,15.968712455034256,73.75,3.725290298461914e-09,305,1.7043726347386836,0.0,0.0026175734973321596,0.004850446024488519,0.3289794921875
229,125.0,3133440,0.047762687464068324,-0.0008667691439768532,308.1,15.968708407878875,72.75,-3.725290298461914e-09,306,1.687038105726242,0.0,0.0029105450123552146,0.0036592221978269056,0.3582275390625
229,125.0,3143680,0.04636889403255256,-0.0006097300880355761,301.03,15.968681228160857,54.25,4.470348358154297e-09,307,1.6572123408317565,0.0,0.001978836492622804,0.0037532723255186973,0.2603759765625
229,100.0,3153920,0.04958356986126963,-0.0010697309298848268,298.28,15.968605172634124,49.75,-7.450580596923828e-09,308,1.6736791409552096,0.0,0.003365328134213996,0.004131302349132682,0.3728759765625
229,125.0,3164160,0.05082988006953346,-0.0009894015918689547,303.4,15.968662488460541,64.0,-7.82310962677002e-09,309,1.6506261505186557,0.0,0.002009818527733387,0.0053907621026112905,0.281982421875
229,150.0,3174400,0.048687955665417934,-0.0012377822851703968,309.62,15.968706202507018,75.5,3.3527612686157227e-09,310,1.6643412597477436,0.0,0.0020765702543030784,0.006047617587820931,0.2572998046875
229,175.0,3184640,0.04951516871856677,-0.0011831671468826243,314.03,15.968717294931412,92.0,-1.4156103134155273e-08,311,1.7027480103075505,0.0,0.002934088361553222,0.006386103377917607,0.3048828125
229,175.0,3194880,0.04954414909919883,-0.0006478457758930745,317.3,15.968717163801193,92.0,-5.960464477539063e-09,312,1.6767418563365937,0.0,0.002241111631661852,0.0056969063641190585,0.25771484375
229,200.0,3205120,0.05243062159614217,-0.0006891846169310156,317.1,15.968716424703597,107.0,-3.7252902984619143e-10,313,1.7472712405025959,22.500000000000007,0.002258585568381477,0.007282200360938873,0.294287109375
229,175.0,3215360,0.05290250656308563,-0.0010115076183865312,313.6,15.96871758699417,105.25,-8.568167686462402e-09,314,1.774774783849716,25.0,0.0023928159674291294,0.006460602510924218,0.3083251953125
229,255.00000000000043,3225600,0.054837965074986686,-0.0010483466878213222,318.12,15.968717461824417,129.75,3.725290298461914e-09,315,1.7662965960800647,25.0,0.001987078799493247,0.00899886611441616,0.2706787109375
229,300.0,3235840,0.051119244372912945,-0.0011777749154134654,321.56,15.968717563152314,138.75,2.384185791015625e-08,316,1.7390480302274227,25.0,0.001724653563553602,0.008463877755275462,0.228955078125
229,300.0,3246080,0.05348290019556038,-0.0008232541415054584,332.6,15.968717730045318,159.25,-4.097819328308106e-09,317,1.7266615487635135,25.0,0.0015874901769223015,0.009570495837215276,0.2326416015625
229,430.0000000000004,3256320,0.052649414847883234,-0.000999866853453568,332.85,15.968717396259308,166.25,-1.9744038581848144e-08,318,1.7105491794645786,25.0,0.0020942251461519845,0.0071667307765437725,0.2817138671875
229,285.00000000000085,3266560,0.05280058697772274,-0.0011342702491674572,331.64,15.968717736005782,152.0,-3.725290298461914e-09,319,1.7204548366367818,25.0,0.00177904687299133,0.008830683734095146,0.2554443359375
229,307.5000000000006,3276800,0.052718836896512175,-0.0008644673383969348,329.2,15.968717360496521,150.5,6.332993507385254e-09,320,1.710973060131073,25.0,0.001578781416932884,0.009101519307432682,0.2066162109375
229,277.5000000000002,3287040,0.05301850146845529,-0.0011862425199069548,335.54,15.968717485666275,158.5,-9.313225746154785e-09,321,1.670431875437498,50.0,0.001443406908737188,0.00987697731688968,0.2069091796875
229,307.5000000000006,3297280,0.051549770948663975,-0.0008179635660781059,339.69,15.96871783733368,167.0,-2.2351741790771484e-09,322,1.6806285753846169,50.0,0.0016175188786007766,0.008510450068388308,0.2353759765625
229,255.00000000000043,3307520,0.04944814942700439,-0.0011926807055715472,338.86,15.968717539310456,152.75,-1.1548399925231934e-08,323,1.7042575307190417,25.0,0.002104598805840396,0.006961603404488414,0.2786865234375
229,250.0,3317760,0.0512252834259768,-0.0010918957783360383,337.8,15.968717730045318,145.5,0.0,324,1.690776841342449,25.0,0.001766288966234697,0.008893183548934758,0.2387939453125
229,280.00000000000045,3328000,0.05260105858897174,-0.0007215658486529719,337.8,15.968717634677887,157.0,1.7881393432617187e-08,325,1.6734708644449712,22.500000000000007,0.0015080552476405273,0.010484900846859092,0.2088623046875
229,377.5000000000002,3338240,0.053940918966149574,-0.0012454033967514988,348.11,15.96871783733368,184.25,-7.078051567077636e-09,326,1.6715603396296501,50.0,0.0016436072073418018,0.010142057952907634,0.2534423828125
229,400.0,3348480,0.05117995010393004,-0.0010627733514411374,348.61,15.968717634677887,195.75,-7.82310962677002e-09,327,1.7181872248649597,47.50000000000001,0.0017050276133204535,0.010284320767641474,0.217822265625
229,355.00000000000045,3358720,0.05604230914553917,-0.0008273507090052589,345.59,15.968717455863953,188.75,-9.313225746154785e-09,328,1.713675717264414,50.0,0.0016643056046063975,0.010028200944361743,0.2557861328125
229,377.5000000000002,3368960,0.05247975217177299,-0.0011217772102099844,345.87,15.96871750354767,181.0,1.080334186553955e-08,329,1.7625455230474472,25.0,0.0016997497121224114,0.008611419499129625,0.2489501953125
229,377.5000000000002,3379200,0.055450333043033526,-0.0014289735208876664,342.72,15.96871758699417,177.25,4.470348358154297e-09,330,1.7483464516699314,47.50000000000001,0.002263331728505591,0.00970227820234868,0.2980712890625
229,327.5000000000002,3389440,0.054983741497856675,-0.0009432527578610462,339.26,15.968717676401138,172.25,-1.7881393432617187e-08,331,1.7096119850873948,25.0,0.0014746773197671815,0.011075925541081232,0.2228759765625
229,300.0,3399680,0.05664862480568457,-0.0015207801901851782,337.26,15.968717652559281,180.75,2.384185791015625e-08,332,1.695459708571434,75.0,0.0021216534934865193,0.010605218215732747,0.30595703125
229,300.0,3409920,0.04968837367950888,-0.0014895981414156268,336.67,15.96871777176857,180.75,2.7939677238464355e-08,333,1.6935031592845917,50.0,0.002207790843772273,0.008471314702910604,0.303369140625
229,300.0,3420160,0.05352709822797071,-0.0011076026439695852,340.06,15.968717652559281,178.0,9.313225746154785e-09,334,1.6968444630503654,50.0,0.0021024998342227263,0.009501535333583888,0.2815185546875
229,275.0,3430400,0.05204782508279683,-0.0010045783979876432,334.64,15.968717867136002,152.25,1.601874828338623e-08,335,1.7068663641810418,50.0,0.001806147915164047,0.007660335377659066,0.2555419921875
229,252.50000000000023,3440640,0.05197377990148212,-0.000989299878347083,338.61,15.96871771812439,146.5,8.568167686462402e-09,336,1.7031970761716366,50.0,0.0016188018121965797,0.008959852458792739,0.254296875
229,300.0,3450880,0.05299584404109011,-0.0011135448945424286,344.72,15.968717736005782,159.25,-4.8428773880004884e-09,337,1.665305981785059,50.0,0.0015217433078419163,0.010495472064576461,0.225830078125
229,325.0,3461120,0.053220431994513526,-0.000961689844916691,352.86,15.968717235326768,172.25,8.195638656616212e-09,338,1.6736082009971143,50.0,0.0018406617886626009,0.009816063714299616,0.2639404296875
229,350.0,3471360,0.053200235663484995,-0.0008403990899751079,355.58,15.968717682361603,185.25,-4.097819328308106e-09,339,1.6652288794517518,50.0,0.0015494485500823884,0.010222625967617204,0.2205322265625
229,500.0,3481600,0.05467154595146231,-0.0013359790700633312,359.31,15.968717712163926,205.25,1.5273690223693846e-08,340,1.6445367567241191,50.0,0.0016296759545696205,0.011331889365828829,0.2404296875
229,500.0,3491840,0.05575154974027835,-0.0010662307398888516,357.27,15.968718039989472,222.75,-2.0489096641540527e-08,341,1.6081880427896977,50.0,0.0014673273778129214,0.013588045132928528,0.219189453125
229,500.0,3502080,0.05453843659659967,-0.0011612868402153254,364.05,15.968717777729035,234.75,-1.1920928955078126e-08,342,1.5652797237038611,75.0,0.001564213543315418,0.011587307706213324,0.2347900390625
229,352.5000000000002,3512320,0.0508392366517737,-0.0006258968140173237,368.16,15.96871782541275,228.25,-2.4959444999694825e-08,343,1.5998863652348518,75.0,0.0012227604866779985,0.009216005750568001,0.171240234375
229,432.5000000000006,3522560,0.05314958255937598,-0.0011009904341335642,366.42,15.968717628717423,217.0,-6.7055225372314455e-09,344,1.5799286797642709,72.50000000000001,0.0013275230487579393,0.010743316008483817,0.198388671875
229,302.5000000000002,3532800,0.05699952612117191,-0.0009960717921785544,357.57,15.968717855215072,196.0,-2.2351741790771484e-09,345,1.6341088138520719,50.0,0.0016448166785892227,0.011335693188812002,0.229736328125
229,330.0000000000004,3543040,0.05681608884827135,-0.0010985421835357557,350.65,15.968717724084854,193.0,6.332993507385254e-09,346,1.6933960400521755,50.0,0.0018463211266066537,0.010310953645966948,0.285302734375
229,277.5000000000002,3553280,0.056041465603459205,-0.000708806155671482,347.56,15.968717950582505,186.75,-3.3527612686157227e-09,347,1.7255564294755459,50.0,0.0017282508834796317,0.010672855016309768,0.2378662109375
229,325.0,3563520,0.05373543313572745,-0.0010885751609748695,340.43,15.968717575073242,181.5,-1.564621925354004e-08,348,1.7374768935143947,50.0,0.0012816001751559726,0.00992248908187321,0.2074951171875
229,330.0000000000004,3573760,0.05242155371343056,-0.0012088916784705362,337.87,15.968717575073242,175.75,1.2665987014770507e-08,349,1.7251831337809562,25.0,0.0015386271712486631,0.008988276473246515,0.21796875
229,400.0,3584000,0.05459161094748767,-0.0012019799280096777,335.45,15.968717896938324,168.75,2.644956111907959e-08,350,1.7134762205183507,25.0,0.0018034138617622375,0.009588958767199073,0.2710205078125
229,302.5000000000002,3594240,0.054158939471563736,-0.0006622765031352174,341.69,15.96871771812439,175.25,-9.685754776000977e-09,351,1.6501318328082561,25.0,0.0013491484180121916,0.009958108007776901,0.217626953125
229,350.0,3604480,0.052520185143816255,-0.0009512064938462572,349.06,15.968717777729035,182.5,1.1920928955078126e-08,352,1.6353993102908135,50.0,0.0012396356638305407,0.010661235312909412,0.1868896484375
229,350.0,3614720,0.052399607933863744,-0.0012969080580660375,350.64,15.968717670440673,186.75,1.862645149230957e-09,353,1.6071223013103009,50.0,0.0013025755812691386,0.010787659613015421,0.221240234375
229,350.0,3624960,0.051818496110773736,-0.0004831158192246221,353.12,15.96871742606163,190.5,2.2724270820617674e-08,354,1.6233888663351537,50.0,0.0015233082839699818,0.00923416552013805,0.186669921875
229,527.5000000000002,3635200,0.052940625491910656,-0.00027219440962653605,355.92,15.968717962503433,207.75,2.6077032089233397e-09,355,1.7083467289805412,50.0,0.0013115054846366547,0.010511477429099613,0.1955322265625
229,527.5000000000002,3645440,0.05275369860100927,-0.0008900432683731196,355.48,15.968717789649963,204.25,1.4156103134155273e-08,356,1.7326836243271828,50.0,0.0016348369283036845,0.009139806059829425,0.248291015625
229,292.5000000000015,3655680,0.05488230878297291,-0.0010825700832356234,343.2,15.968717533349992,173.75,4.097819328308106e-09,357,1.7251872830092907,25.0,0.0016946488479788967,0.00729926271678778,0.2753662109375
229,250.0,3665920,0.05095260461251996,-0.000821727656875737,333.02,15.968716984987259,149.75,8.568167686462402e-09,358,1.7147685341536998,25.0,0.0016040046926832474,0.007498706921110454,0.2240966796875
229,255.00000000000043,3676160,0.05024921184365588,-0.0010080856274726103,326.43,15.968717592954636,136.5,1.899898052215576e-08,359,1.7404166154563427,22.500000000000007,0.001831148851783837,0.007449457288930717,0.2423583984375
229,250.0,3686400,0.04974750353308515,-0.0009891710309602787,320.64,15.968717443943024,126.0,-1.601874828338623e-08,360,1.7115875847637654,0.0,0.0016097799480014885,0.007374900170725595,0.26123046875
229,250.0,3696640,0.050445556724106,-0.0009763278350874316,326.82,15.968717765808105,127.25,-8.195638656616212e-09,361,1.7158096469938755,0.0,0.0014769717140808325,0.007801382470643148,0.238671875
229,300.0,3706880,0.05119737474032197,-0.0009418185014510527,332.44,15.96871758699417,140.5,1.30385160446167e-08,362,1.642849287390709,0.0,0.0013081684395842784,0.0080671307110606,0.2300537109375
229,305.00000000000045,3717120,0.05380724454315915,-0.0011405246583308325,345.22,15.968717753887177,159.75,2.6077032089233397e-09,363,1.6526688896119595,25.0,0.0016536005777311401,0.010006385162705555,0.2557373046875
229,382.5000000000007,3727360,0.052715364479862095,-0.000805103157836129,349.22,15.968717521429062,170.5,9.685754776000977e-09,364,1.6696875423192978,25.0,0.001726231787904453,0.008644579025803978,0.264208984375
229,405.00000000000045,3737600,0.05240686795984807,-0.0008226009224017617,339.63,15.968717694282532,160.5,1.1548399925231934e-08,365,1.713754554092884,25.0,0.0017525412281742092,0.00600863687977835,0.2829345703125
229,300.0,3747840,0.050432267804000966,-0.001054583575023571,328.94,15.96871746778488,126.5,-3.3527612686157227e-09,366,1.700861133635044,25.0,0.0019047494960659605,0.006325116210791748,0.3089599609375
229,255.00000000000043,3758080,0.05246269759929961,-0.0011201504268683494,320.88,15.968717676401138,124.75,-7.82310962677002e-09,367,1.6787300072610378,25.0,0.0013929290734040478,0.008017610731440073,0.23486328125
229,255.00000000000043,3768320,0.05313131242486273,-0.0013515594251657602,323.17,15.968717730045318,133.0,7.450580596923828e-09,368,1.7020341515541078,0.0,0.0017376574533557233,0.007698577588234912,0.3021240234375
229,330.0000000000004,3778560,0.05230678621264221,-0.0010682677540899022,323.55,15.96871080994606,144.0,1.0430812835693359e-08,369,1.6929938711225987,25.0,0.0017643976149770424,0.008406427938835392,0.2780517578125
229,252.50000000000023,3788800,0.05338444726397229,-0.0010226563426840585,320.67,15.968717581033706,132.5,8.940696716308593e-09,370,1.7157752700150013,25.0,0.0018122257829190857,0.008587930233079532,0.2883544921875
229,275.0,3799040,0.05156409397963272,-0.0008061147280386649,321.42,15.96871730685234,138.0,9.313225746154785e-09,371,1.6973755776882171,25.0,0.001414468414395742,0.007218387563261786,0.2353515625
229,252.50000000000023,3809280,0.0513118282896202,-0.001451462445766083,326.0,15.968717801570893,134.0,2.6077032089233397e-09,372,1.703563103824854,25.0,0.0016606382285573318,0.007927426828609896,0.269140625
229,225.0,3819520,0.04866325229729358,-0.00089090917899739,322.55,15.968713974952697,122.0,-3.3527612686157227e-09,373,1.6843076787889004,25.0,0.0020469665417522263,0.006321390682433048,0.319189453125
229,225.0,3829760,0.05379135931517258,-0.0015197812619589968,323.02,15.968717575073242,123.5,-9.313225746154785e-09,374,1.7252006702125073,25.0,0.0020096179724419017,0.00891553390893023,0.3259765625
229,330.0000000000004,3840000,0.05430685765116142,-0.0011936099421291147,329.41,15.968717986345291,156.25,-1.3411045074462891e-08,375,1.7481480084359646,0.0,0.0014612070552402657,0.010821594264416489,0.2495849609375
229,380.00000000000045,3850240,0.05573993672516424,-0.0013078847237920853,340.69,15.968717819452285,189.5,-1.1175870895385742e-08,376,1.7299115665256977,25.0,0.0015970340727960775,0.011379068854876096,0.2534912109375
229,402.5000000000002,3860480,0.05561943413138757,-0.0010283194649673532,346.24,15.968717753887177,204.75,-5.960464477539063e-09,377,1.7392005614936352,50.0,0.0016764619738410147,0.009948668281504069,0.2605224609375
229,402.5000000000002,3870720,0.055933562148193935,-0.0013506073282769648,348.52,15.968717765808105,205.75,-1.2293457984924316e-08,378,1.741768278926611,50.0,0.0017247598873666448,0.011574006844602991,0.2779541015625
229,427.5000000000002,3880960,0.05608353868805116,-0.0011974853834544775,350.5,15.968717753887177,202.25,-7.450580596923829e-10,379,1.716470905393362,50.0,0.0015729971845757974,0.010540927642796304,0.24501953125
229,452.50000000000017,3891200,0.05533318047922993,-0.0013683976263564545,352.19,15.968717819452285,208.0,1.1175870895385742e-08,380,1.6620555780828,50.0,0.0013352324588879582,0.011040863423841075,0.219677734375
229,550.0,3901440,0.055682295917959354,-0.000820905453292653,366.67,15.968717831373215,236.5,-4.470348358154297e-09,381,1.6356997914612292,50.0,0.0012381938100816114,0.012730097159510479,0.1880859375
229,550.0,3911680,0.056652395797450884,-0.0010169223238335689,368.32,15.96871787905693,245.0,2.0489096641540527e-08,382,1.6410949744284153,75.0,0.001237568383658072,0.01225815863290336,0.2157470703125
229,525.0,3921920,0.056133949509510714,-0.001060112892082543,373.61,15.968717873096466,246.0,-7.078051567077636e-09,383,1.6625480741262435,97.5,0.0012753565513435206,0.010956723984418205,0.24189453125
