P01:episode_rewards,episode_length,frames,PMM:episode_rewards,policy_entropy,advantage_norm,clip_fraction,epoch_idx,explained_variance,value_loss,grad_norm,P09:episode_rewards,fps,approx_kl_divergence,policy_loss
100.0,370.77,2437120,270.75,1.6727873489260674,15.96871793270111,0.1826904296875,238,1.2665987014770507e-08,0.012377672918955796,0.053777889320606176,550.0,228,0.0017008651429364363,-0.0009252346797438804
72.50000000000001,349.1,2447360,221.25,1.6947262160480023,15.968717956542969,0.2509033203125,239,-1.0058283805847169e-08,0.011000119980417366,0.053651063155381394,375.0,227,0.0021902641063775265,-0.0010876203908992466
50.0,350.68,2457600,221.5,1.688985724747181,15.968717986345291,0.2563720703125,240,2.9802322387695314e-09,0.011346869883709587,0.05651010655437846,402.5000000000002,227,0.001996594807735619,-0.0017743053940648679
25.0,336.51,2467840,191.25,1.655754691362381,15.968716162443162,0.27958984375,241,-4.097819328308106e-09,0.007396378648019208,0.05032972734276704,410.00000000000085,227,0.0024104952675941147,-0.001432686957559781
25.0,340.95,2478080,191.0,1.6911023460328578,15.968717813491821,0.207080078125,242,2.9802322387695314e-09,0.009852421547111589,0.05523932021760478,500.0,226,0.0019134681551008724,-0.0008402282823226414
25.0,336.27,2488320,172.5,1.7240780606865882,15.968717789649963,0.23935546875,243,5.587935447692871e-09,0.011283551282031113,0.054378663216279634,377.5000000000002,226,0.002133163607049937,-0.0012131368457630742
25.0,335.69,2498560,195.5,1.7184783689677716,15.968717926740647,0.1699462890625,244,-1.2665987014770507e-08,0.012064928383915685,0.053584969480302024,477.5000000000002,226,0.0018042760557761995,-0.0008081672829575836
50.0,338.13,2508800,211.0,1.7216979250311852,15.968717646598815,0.2657958984375,245,-2.9802322387695314e-09,0.0099508329110904,0.05370536163352185,477.5000000000002,226,0.0024803704933219705,-0.0014246311180613701
50.0,335.3,2519040,204.0,1.6784553557634354,15.96871758699417,0.2364013671875,246,1.3783574104309083e-08,0.010104811528071878,0.052834942467618086,475.0,225,0.0020432912430806026,-0.0015428744936798466
50.0,339.41,2529280,184.25,1.6851504392921925,15.968717885017394,0.230908203125,247,-1.1548399925231934e-08,0.011082112423537183,0.05213510410429758,377.5000000000002,225,0.0019378415299740937,-0.0014288285929069389
50.0,343.52,2539520,187.75,1.6787051409482956,15.96871777176857,0.238330078125,248,8.195638656616212e-09,0.011693190730875358,0.05555899568115619,327.5000000000002,225,0.0021047441053951843,-0.001311318640364334
50.0,346.17,2549760,191.25,1.6890694200992584,15.96871766448021,0.175439453125,249,-9.313225746154785e-09,0.00876071441343811,0.05223806691972279,327.5000000000002,225,0.0013794126328491529,-0.0007345236073888373
50.0,342.66,2560000,184.75,1.6481644921004772,15.968717682361603,0.25693359375,250,4.470348358154297e-09,0.009014414290686546,0.05142300774812669,352.5000000000002,224,0.0022660460117322145,-0.0015337072691181675
25.0,337.38,2570240,175.75,1.6747938975691796,15.968717634677887,0.2396484375,251,-8.940696716308593e-09,0.00891129011488374,0.05237587167873402,425.0,224,0.001958102487697033,-0.0013635954208439216
50.0,341.78,2580480,196.0,1.6752510733902455,15.968717873096466,0.2678955078125,252,-1.4528632164001465e-08,0.011356475307184154,0.05554922831999156,475.0,224,0.0020534636309548658,-0.001236268098000437
50.0,343.36,2590720,201.0,1.6896001644432546,15.968717843294144,0.21025390625,253,-2.9802322387695314e-09,0.010378458115155809,0.053996912898643744,475.0,224,0.0016988245215600272,-0.0012472552469262154
47.50000000000001,346.04,2600960,205.25,1.7010747015476226,15.968717610836029,0.2477783203125,254,3.7252902984619143e-10,0.008880664881053235,0.05135442833443841,500.0,223,0.0022256161801408325,-0.001504262161324732
25.0,335.98,2611200,166.5,1.6406919002532958,15.968716824054718,0.2893798828125,255,-3.3527612686157227e-09,0.006737909830758326,0.04852958494261617,330.0000000000004,223,0.0025319448475954686,-0.0013450765167362989
25.0,332.37,2621440,151.5,1.6066745780408382,15.968717849254608,0.2231201171875,256,-9.313225746154785e-09,0.00886674971843604,0.05174263723460164,380.00000000000045,223,0.0020049551810274123,-0.0009810105111682788
50.0,333.87,2631680,153.5,1.6045297294855119,15.96871662735939,0.2326171875,257,-5.960464477539063e-09,0.0097927247368375,0.05183772363220425,330.0000000000004,223,0.0021751502048914517,-0.0012233619985636325
25.0,340.61,2641920,154.75,1.5572909586131574,15.96871738433838,0.25654296875,258,-8.195638656616212e-09,0.0077095285998439065,0.04983282938517343,327.5000000000002,222,0.0022130032676145107,-0.001648425592793501
47.50000000000001,340.98,2652160,153.75,1.6215216517448425,15.968717628717423,0.2169921875,259,-4.097819328308106e-09,0.007854951177796466,0.048942814303099866,302.5000000000002,222,0.0018555025980560914,-0.0008375408950087148
0.0,336.14,2662400,140.5,1.7022020407021046,15.96871771812439,0.2734130859375,260,-1.1920928955078126e-08,0.008907245609407255,0.0528764930140118,250.0,222,0.002547136618284185,-0.0011994655989838066
50.0,350.58,2672640,180.5,1.7049575284123422,15.968717801570893,0.242041015625,261,9.313225746154785e-09,0.01240438103195629,0.05652907286983468,325.0,222,0.0017860184699543425,-0.0012272650383238215
50.0,344.54,2682880,192.0,1.683494831621647,15.968717968463897,0.2373046875,262,7.450580596923829e-10,0.010188189455220709,0.0530021522031557,350.0,222,0.0021721170496562083,-0.001438110418530414
50.0,346.4,2693120,200.75,1.6687276877462864,15.968717736005782,0.2195068359375,263,-1.6391277313232423e-08,0.009740582970425748,0.053621521013322425,402.5000000000002,222,0.0017641076649624666,-0.001328684655527468
50.0,343.07,2703360,197.5,1.7156412325799466,15.96871775984764,0.2512939453125,264,-2.2351741790771484e-09,0.009998828951938776,0.05670784927564389,527.5000000000002,221,0.002083527616957781,-0.000946188631496625
50.0,350.15,2713600,217.25,1.6986023254692555,15.968717795610427,0.2093994140625,265,-1.4156103134155273e-08,0.01253503521256789,0.05611202543579097,552.5000000000002,221,0.001711255256077493,-0.0011286444736470004
50.0,356.61,2723840,248.0,1.645015398412943,15.968717855215072,0.1844482421875,266,2.9802322387695314e-09,0.013099138646794017,0.05394764425942559,575.0,221,0.0015801875266163278,-0.0010599787758110324
75.0,352.26,2734080,249.75,1.5762798577547072,15.96871782541275,0.2353759765625,267,1.1175870895385742e-09,0.01322765143122524,0.054484354553610136,552.5000000000002,221,0.0018578844547619156,-0.0015965257003699661
125.0,352.21,2744320,257.5,1.5655104108154774,15.968717813491821,0.1888916015625,268,1.1920928955078126e-08,0.013450694955827203,0.052767549799910496,550.0,220,0.0015335835659413988,-0.0010772006233310094
125.0,354.39,2754560,268.25,1.5798390612006188,15.968717926740647,0.224462890625,269,-5.215406417846679e-09,0.014083284539810847,0.05548300841616942,550.0,220,0.0017870156267576931,-0.0014759019661141793
125.0,362.19,2764800,276.0,1.6243447564542293,15.968717747926712,0.2379638671875,270,-8.940696716308593e-09,0.01331418993358966,0.05979028186647147,550.0,220,0.0018790662936964964,-0.0010847754369024188
125.0,371.56,2775040,277.5,1.6674096010625363,15.968717628717423,0.2650390625,271,-1.9744038581848144e-08,0.01133534392911315,0.054141626285872754,550.0,220,0.00217246480239055,-0.0015123013206903124
125.0,366.87,2785280,267.0,1.682518795877695,15.968717968463897,0.188818359375,272,-8.940696716308593e-09,0.011673235314810881,0.054411511104763145,550.0,220,0.001524286946084885,-0.0012025869440549287
75.0,356.17,2795520,241.0,1.6965193398296834,15.96871766448021,0.219677734375,273,9.313225746154785e-09,0.010768889825658334,0.05408864793747274,527.5000000000002,220,0.0018922100940017117,-0.0011319959150569048
25.0,338.6,2805760,203.25,1.7167455822229385,15.968716663122176,0.26015625,274,-3.7252902984619143e-10,0.007382079207491188,0.051287614327471295,480.00000000000045,219,0.002410705619752207,-0.001102949604319292
25.0,328.75,2816000,162.5,1.750081092864275,15.968717557191848,0.2834228515625,275,9.685754776000977e-09,0.007097378091748397,0.05180919091705003,355.00000000000045,219,0.002286768660474081,-0.0013640511057019466
25.0,316.15,2826240,125.75,1.7053036354482174,15.968717688322068,0.2315185546875,276,8.940696716308593e-09,0.007404959092946228,0.05156293496124555,252.50000000000023,219,0.001834671753681505,-0.0011400174094887915
25.0,323.01,2836480,126.25,1.7184824831783772,15.968717700242996,0.2819580078125,277,-1.601874828338623e-08,0.007243091652253497,0.048670572143277455,250.0,219,0.0022103006423549233,-0.001273700773890596
25.0,324.62,2846720,131.5,1.6584945984184742,15.968716424703597,0.245751953125,278,4.097819328308106e-09,0.006789526794398171,0.05175814096419904,252.50000000000023,219,0.0020896333395512556,-0.0008070137417234946
0.0,325.93,2856960,116.25,1.674217912554741,15.968713074922562,0.3368408203125,279,-7.450580596923828e-09,0.005042084896035704,0.04930140594218537,250.0,218,0.002588132355521111,-0.0012163879291620106
0.0,316.37,2867200,97.75,1.6860916212201118,15.968716537952423,0.287353515625,280,1.7136335372924803e-08,0.00562587939353989,0.05182407963823665,200.0,218,0.002058964871693547,-0.00111415628271061
0.0,312.99,2877440,86.75,1.6907973654568196,15.968717527389526,0.1878662109375,281,0.0,0.006058011131881358,0.04948252070969902,175.0,218,0.0015485603727853458,-0.0007823792424460407
22.500000000000007,309.24,2887680,84.75,1.62260118201375,15.96871297955513,0.2611328125,282,-2.7939677238464355e-08,0.005323857698260781,0.0455448861195797,175.0,218,0.0019957329282874526,-0.001363849326480704
0.0,303.61,2897920,77.25,1.6240519657731056,15.968711245059968,0.2619140625,283,2.2351741790771484e-09,0.004818951974276686,0.04656485804448204,127.50000000000021,218,0.0021263391961838353,-0.0008588660035456997
0.0,298.4,2908160,72.75,1.6733566671609879,15.968716484308242,0.2806884765625,284,-2.16066837310791e-08,0.006395083689017156,0.05002391712607897,125.0,217,0.002039094381854056,-0.0006624207268032478
0.0,306.49,2918400,94.0,1.6674443453550338,15.968717527389526,0.273876953125,285,2.2351741790771484e-09,0.006131952493524296,0.048017624454154036,175.0,217,0.002150249836739704,-0.0013394216977758334
0.0,315.22,2928640,108.5,1.6881917051970958,15.968717575073242,0.2458251953125,286,1.5273690223693846e-08,0.0075715661662798086,0.05090354686686862,200.0,217,0.002282545776938605,-0.0008755642498726957
25.0,327.51,2938880,145.75,1.7004235550761222,15.968717831373215,0.238232421875,287,1.1175870895385742e-09,0.011447160295210779,0.056390026190272294,275.0,217,0.001807129230485316,-0.0011771676585340175
25.0,336.06,2949120,160.0,1.6873978480696679,15.968717628717423,0.211767578125,288,-1.3783574104309083e-08,0.009688326107652755,0.052242176639685486,325.0,217,0.001804699852777958,-0.0008731003734283149
25.0,342.3,2959360,196.25,1.6266226142644882,15.968717497587203,0.2570556640625,289,1.1920928955078126e-08,0.011009399669910635,0.054121289611280175,427.5000000000002,217,0.002055973803805955,-0.0014310741153167328
50.0,343.95,2969600,199.5,1.5830668196082116,15.968717753887177,0.2423095703125,290,1.0430812835693359e-08,0.011892224284019903,0.052841211256532274,400.0,216,0.0018666702164523486,-0.0017792840786569285
50.0,349.56,2979840,232.0,1.5758309841156006,15.96871793270111,0.1750244140625,291,7.078051567077636e-09,0.01285299155570101,0.051611997588053814,457.5000000000006,216,0.001380765613487256,-0.0008619778516731457
75.0,347.76,2990080,243.25,1.5447995468974114,15.968717724084854,0.164501953125,292,1.1175870895385742e-08,0.013052279819748946,0.05180716438213525,480.00000000000045,216,0.001252972856048018,-0.0008643797311378876
75.0,353.74,3000320,261.75,1.563053373992443,15.968717789649963,0.224658203125,293,-7.450580596923828e-09,0.012972772913053631,0.05622896892803893,527.5000000000002,216,0.001648691532363955,-0.0012691538006038173
100.0,349.53,3010560,250.0,1.609237079322338,15.96871793270111,0.172314453125,294,-1.5273690223693846e-08,0.012731228179472965,0.05277775279449045,480.00000000000045,216,0.001351608121854042,-0.0007050592848827364
97.5,350.15,3020800,245.25,1.6274753838777543,15.968717741966248,0.2580078125,295,1.1175870895385742e-08,0.012889828047627816,0.05740843056946514,480.00000000000045,216,0.0018222894656837242,-0.0014708970360516106
75.0,352.97,3031040,237.5,1.6129707515239715,15.968717855215072,0.1494140625,296,-9.685754776000977e-09,0.013819224580947776,0.05400279193394277,375.0,215,0.0011650556577421866,-0.0008246035162301268
122.5,362.21,3041280,259.75,1.5433243691921235,15.968718069791795,0.1683837890625,297,-3.3527612686157227e-09,0.013064233717159368,0.05128958358899209,525.0,215,0.001472896266028556,-0.0009000574293168029
125.0,365.68,3051520,266.5,1.5696315594017505,15.968718004226684,0.2093505859375,298,-1.1175870895385742e-08,0.013241110514718457,0.050468628013590214,502.5000000000002,215,0.0016361597114666893,-0.0009014891129481839
125.0,358.12,3061760,264.25,1.6398240320384503,15.968717783689499,0.192724609375,299,-4.470348358154297e-09,0.01287187437119428,0.05529223916596153,527.5000000000002,215,0.001462207914110536,-0.0009726013402541866
75.0,351.14,3072000,246.0,1.7083570711314677,15.96871775984764,0.2112548828125,300,6.7055225372314455e-09,0.011490139197121607,0.056012228276775954,527.5000000000002,215,0.0014577629339896704,-0.0006966662698687287
75.0,343.35,3082240,226.0,1.726959726214409,15.968717986345291,0.240234375,301,-2.9802322387695314e-09,0.010675217522657477,0.05630648565579911,525.0,215,0.0018457677581977805,-0.0011700878563715377
72.50000000000001,345.04,3092480,222.5,1.7091861635446548,15.968717676401138,0.2131103515625,302,2.0116567611694337e-08,0.01095847657052218,0.05532100102842147,480.00000000000045,214,0.0016118521387625151,-0.0007698978686676127
50.0,351.41,3102720,210.75,1.739657061547041,15.96871787905693,0.2123046875,303,1.4901161193847657e-09,0.011238322353165131,0.05407642252109905,450.0,214,0.0016791569848180643,-0.0012113365148252342
50.0,351.58,3112960,201.75,1.7167110383510589,15.968717861175538,0.22216796875,304,-1.080334186553955e-08,0.00995901206497365,0.05381314657365728,375.0,214,0.0018045028220626592,-0.000596170240896754
50.0,350.91,3123200,195.75,1.7346897542476654,15.968717610836029,0.222216796875,305,1.862645149230957e-09,0.009815737369876842,0.05341167624185161,325.0,214,0.0015869815008784371,-0.0006233744075871073
47.50000000000001,343.82,3133440,193.0,1.7075632706284523,15.96871633529663,0.250048828125,306,1.9744038581848144e-08,0.011041512412111843,0.05310018879129277,325.0,214,0.001955432403161694,-0.0012659475069085602
50.0,344.27,3143680,206.25,1.6819204658269882,15.96871789097786,0.1916748046875,307,9.685754776000977e-09,0.011838405120943207,0.05134173899306198,355.00000000000045,214,0.0014039116084063608,-0.0007961037077620859
47.50000000000001,342.39,3153920,200.5,1.7389770656824113,15.968717753887177,0.3027099609375,308,-5.587935447692871e-09,0.00833614602470334,0.0540643894347713,407.5000000000006,213,0.0024693833895639726,-0.0011552247364306823
25.0,334.59,3164160,185.25,1.7295142628252507,15.968717509508133,0.293701171875,309,1.6391277313232423e-08,0.007947687758996836,0.05234290553915627,477.5000000000002,213,0.002303743569279959,-0.0013464099800330586
25.0,325.34,3174400,148.5,1.7274881139397622,15.968717521429062,0.2543212890625,310,-7.450580596923828e-09,0.007627488269008609,0.05261637807835273,300.0,213,0.0019831590383546428,-0.0008537887399143074
25.0,322.62,3184640,134.75,1.6720992416143416,15.96871749162674,0.244287109375,311,2.9802322387695314e-09,0.008930617803889618,0.05325442225119427,252.50000000000023,213,0.0016647104694243354,-0.0013224840058683185
25.0,324.17,3194880,129.75,1.68072949051857,15.968717807531357,0.275634765625,312,-1.2293457984924316e-08,0.008025165480648865,0.05227243937251984,250.0,213,0.002065090052360574,-0.0009170600293145981
25.0,329.89,3205120,146.75,1.6904634408652783,15.968695843219757,0.2090087890625,313,7.450580596923828e-09,0.00753857161074496,0.05190798593749183,325.0,213,0.0015338059789200998,-0.000788358370118658
22.500000000000007,328.4,3215360,155.25,1.6165033236145974,15.968712866306305,0.27001953125,314,-1.9744038581848144e-08,0.007825388583668769,0.04915482008889038,427.5000000000002,213,0.002156595166030684,-0.0013524721725843847
25.0,326.2,3225600,156.5,1.631285586953163,15.968716949224472,0.2366943359375,315,-1.1920928955078126e-08,0.0074790894953892465,0.05397539336123989,425.0,213,0.001764830041128107,-0.0013083963975077495
25.0,325.83,3235840,152.25,1.6252043135464191,15.968717789649963,0.2355712890625,316,-1.0430812835693359e-08,0.007610336652214755,0.05231252815215588,425.0,213,0.0015348411535541118,-0.0007382572708593216
25.0,330.71,3246080,153.25,1.6280062310397625,15.968718016147614,0.2335205078125,317,-1.6763806343078613e-08,0.008161276189821366,0.04810663840730979,402.5000000000002,212,0.00186446043704791,-0.001103751579648815
25.0,325.02,3256320,134.0,1.5806918144226074,15.96871750354767,0.2887939453125,318,0.0,0.007637822612377931,0.050375414451088195,275.0,212,0.002314056976263146,-0.001192268920567585
25.0,320.48,3266560,122.5,1.5637259855866432,15.968717747926712,0.23193359375,319,1.1175870895385742e-09,0.006940380636842746,0.04755787321214162,250.0,212,0.0016495486283247373,-0.0011372304859833093
25.0,321.14,3276800,122.75,1.5127846382558345,15.968717569112778,0.2128662109375,320,0.0,0.007891039782225561,0.04464706741829743,227.5000000000002,212,0.0015077991654919743,-0.0011918518343009056
25.0,321.97,3287040,125.0,1.5041841216385365,15.96869176030159,0.204638671875,321,-1.0430812835693359e-08,0.008014855309239266,0.049409026542788094,225.0,212,0.0017325199003153102,-0.0005596864903054666
25.0,326.46,3297280,136.0,1.557069044560194,15.968717557191848,0.216162109375,322,-2.4959444999694825e-08,0.009496397503062326,0.05081282460754784,225.0,212,0.0015955594341448887,-0.0006112541872425936
25.0,325.56,3307520,146.5,1.5540906816720963,15.968718057870865,0.2400634765625,323,-1.4901161193847657e-09,0.008990533918404254,0.050923457194438845,225.0,212,0.0016660858431237103,-0.00125702422883478
50.0,327.7,3317760,158.5,1.541583488881588,15.96871719956398,0.202685546875,324,3.725290298461914e-09,0.008065879683442745,0.047115651171305825,227.5000000000002,212,0.001605393046872905,-0.0008783989978837781
50.0,332.25,3328000,166.25,1.5795101724565028,15.968717777729035,0.16318359375,325,-8.195638656616212e-09,0.010867199549102225,0.048638882002485714,277.5000000000002,211,0.0013223036671433873,-0.000360548742901301
50.0,335.89,3338240,173.5,1.5370977111160755,15.96871793270111,0.229150390625,326,1.1920928955078126e-08,0.012195065633932245,0.047879661831953954,277.5000000000002,211,0.0019398281596863854,-0.0012883111274277325
50.0,339.2,3348480,185.25,1.53419738560915,15.968717700242996,0.1943603515625,327,-2.0489096641540527e-08,0.0114873088306922,0.04725561064688634,300.0,211,0.00162229238000009,-0.0006644450593739748
97.5,341.07,3358720,218.5,1.4493478633463384,15.968718016147614,0.134521484375,328,-1.564621925354004e-08,0.014165900977968705,0.04462161864749552,300.0,211,0.0013600604799648864,-0.0008550352104066405
75.0,341.9,3368960,217.75,1.4920549780130385,15.968717694282532,0.17255859375,329,-1.862645149230957e-08,0.012370644523616647,0.04951421694373316,325.0,211,0.0014845032713424189,-0.00030404208264371845
100.0,351.89,3379200,241.75,1.6082534834742546,15.968717616796493,0.2122314453125,330,1.3411045074462891e-08,0.01270066708093509,0.053529905437780856,377.5000000000002,211,0.001397261682552653,-0.0010295283223967998
75.0,343.19,3389440,217.5,1.664132285118103,15.968717676401138,0.2419189453125,331,4.8428773880004884e-09,0.010568128770682961,0.05709427843281145,350.0,211,0.0015012145309128756,-0.0010977357524097897
75.0,341.76,3399680,211.5,1.6858928613364697,15.968717885017394,0.2138916015625,332,7.450580596923829e-10,0.013957867755379993,0.05734082699986881,350.0,210,0.0014605448863107995,-0.0012018557092233096
50.0,337.92,3409920,212.75,1.7038239680230618,15.968717855215072,0.2614013671875,333,-1.9371509552001954e-08,0.011589562972949352,0.05621849828173396,352.5000000000002,210,0.0018833071902577103,-0.0012025023705064086
50.0,348.33,3420160,236.0,1.6815917208790778,15.968717885017394,0.222314453125,334,-1.1548399925231934e-08,0.012712266051676125,0.05704287419102881,430.0000000000004,210,0.001605977192332375,-0.0006073909302358515
72.50000000000001,351.4,3430400,238.5,1.7033113621175289,15.968717694282532,0.28388671875,335,-1.0058283805847169e-08,0.010386515547997988,0.052965372126023445,525.0,210,0.0019139563410703886,-0.001396066117376904
47.50000000000001,344.86,3440640,201.0,1.711689180880785,15.968717801570893,0.27939453125,336,-6.332993507385254e-09,0.008122121146152494,0.05234390758023122,475.0,210,0.0018335631320724132,-0.0009805575111386134
25.0,338.88,3450880,187.25,1.702652756869793,15.968717646598815,0.26259765625,337,-6.7055225372314455e-09,0.009661157203481707,0.05753329290850719,475.0,210,0.0016267464000520703,-0.0011007741421053651
25.0,329.93,3461120,153.0,1.6848806858062744,15.968717360496521,0.2585693359375,338,1.4901161193847657e-09,0.0068547859295904345,0.05374464294680005,327.5000000000002,210,0.0017227400497404233,-0.0010247260179312434
22.500000000000007,324.07,3471360,139.75,1.7046529047191143,15.968717712163926,0.2709228515625,339,8.940696716308593e-09,0.007741369932773523,0.05280516907520314,325.0,210,0.0018159261277787663,-0.0010714570104028097
0.0,314.12,3481600,110.0,1.718583332747221,15.96871789097786,0.2858154296875,340,-4.8428773880004884e-09,0.006803351428789029,0.051667875953405204,225.0,210,0.0018719880741059568,-0.0010261152463499456
0.0,317.56,3491840,124.25,1.6947300001978873,15.968717783689499,0.232470703125,341,-1.3411045074462891e-08,0.009132280880294275,0.0502079785354209,250.0,209,0.0016714582993444082,-0.0011147001187055139
0.0,315.87,3502080,125.75,1.6575167037546634,15.968716943264008,0.2443115234375,342,-5.587935447692871e-09,0.00598684918327308,0.05105011310530477,275.0,209,0.0015553727287397124,-0.0009671671083196998
0.0,318.84,3512320,130.75,1.6136183805763722,15.96871782541275,0.24814453125,343,-8.195638656616212e-09,0.00885097395075718,0.051671177447926854,275.0,209,0.0018492338864689374,-0.001180064539948944
25.0,318.6,3522560,121.75,1.5379990004003048,15.968717241287232,0.2306640625,344,7.450580596923829e-10,0.007450307753333618,0.04999359971429277,250.0,209,0.0015040427122769984,-0.0009845687340202859
25.0,326.16,3532800,134.75,1.5079332008957862,15.968717741966248,0.2482666015625,345,-7.078051567077636e-09,0.00878046481811907,0.05067129732199582,250.0,209,0.0016980145880097553,-0.0014995628378528636
25.0,326.03,3543040,139.5,1.5906405180692673,15.968717610836029,0.18798828125,346,-2.6077032089233397e-09,0.008208177190863353,0.05110118659110301,300.0,209,0.0014001469017784983,-0.0007145553128793836
25.0,331.05,3553280,161.0,1.581075305491686,15.968717902898788,0.21533203125,347,-2.2351741790771484e-09,0.00931057343404973,0.053032685859264836,355.00000000000045,209,0.0013724260800358934,-0.0012123374224756844
25.0,327.78,3563520,165.0,1.5618991941213607,15.968717432022094,0.20498046875,348,-4.470348358154297e-09,0.010354134860972409,0.05680803890516356,305.00000000000045,209,0.0013887740878658406,-0.0008581080262956675
25.0,324.07,3573760,167.25,1.5741049095988273,15.968717616796493,0.2044677734375,349,-2.421438694000244e-08,0.010936953630516656,0.05246608278360985,300.0,209,0.001335691990379928,-0.0008795554320386145
50.0,326.38,3584000,180.75,1.554486970603466,15.968717831373215,0.1942138671875,350,-4.470348358154297e-09,0.01266489531553816,0.05729614638031259,300.0,209,0.001223656150253305,-0.0006871920257253805
75.0,331.79,3594240,197.0,1.6141830451786519,15.968717819452285,0.216943359375,351,1.1175870895385742e-09,0.012173761385929538,0.05329346286827628,300.0,208,0.001437178455051935,-0.0009391217625307035
75.0,338.83,3604480,227.25,1.6176071509718895,15.968718016147614,0.194580078125,352,2.6077032089233397e-09,0.014670478088009985,0.0553654518331845,352.5000000000002,208,0.001425104877796457,-0.0010103437674843009
100.0,342.41,3614720,248.25,1.6271656356751918,15.968717938661575,0.1833251953125,353,-2.0489096641540527e-08,0.015972231602063403,0.05913670749133935,375.0,208,0.0010800161944075626,-0.0008719129120436265
125.0,347.26,3624960,271.5,1.6076706431806087,15.96871782541275,0.19208984375,354,-2.0861625671386717e-08,0.015023647868656554,0.05394611524295948,402.5000000000002,208,0.0012773794630334123,-0.0009994802574510686
147.5,354.79,3635200,278.5,1.6027932278811932,15.968717747926712,0.1544189453125,355,9.313225746154785e-09,0.014723066722217482,0.05470168754203773,400.0,208,0.0010087165698237754,-0.0007612563877046341
125.0,348.28,3645440,253.0,1.6154719337821006,15.968717861175538,0.186083984375,356,1.9744038581848144e-08,0.014032610009599012,0.05459950158462923,375.0,208,0.0012297505632034244,-0.0008014149861992337
122.5,348.42,3655680,246.75,1.6496955670416356,15.968717783689499,0.2439453125,357,-3.01748514175415e-08,0.013551502473274014,0.05814243110442273,377.5000000000002,208,0.001526908329856269,-0.001165254809166072
100.0,351.1,3665920,248.75,1.6766636572778224,15.96871775984764,0.1760986328125,358,2.6077032089233397e-09,0.01314246172842104,0.05760445409389988,380.00000000000045,208,0.0012188737468932231,-0.0005017914994823513
100.0,353.21,3676160,244.5,1.6590423792600633,15.96871789097786,0.190380859375,359,-2.868473529815674e-08,0.012259935228212272,0.053389601549303486,380.00000000000045,208,0.0012357153481161731,-0.0009118673173361458
100.0,349.52,3686400,232.0,1.6481762282550334,15.968717938661575,0.1890380859375,360,-2.0489096641540527e-08,0.013594284726423211,0.05614449787478955,375.0,208,0.0013660773216940924,-0.0007347272334300214
50.0,345.6,3696640,215.75,1.6768832251429557,15.968717873096466,0.2247314453125,361,-1.4901161193847656e-08,0.009776396834058686,0.053397092178549134,352.5000000000002,207,0.0012811581288929119,-0.0010894521528825862
47.50000000000001,344.57,3706880,215.25,1.671832399815321,15.96871793270111,0.235888671875,362,-2.9802322387695314e-09,0.0101740779929969,0.053335669943145356,405.00000000000045,207,0.0015811788259952665,-0.000996863711043261
50.0,341.26,3717120,194.75,1.625906978547573,15.9687171459198,0.199462890625,363,-1.7508864402770997e-08,0.008941625774559725,0.046642420787987304,427.5000000000002,207,0.0012079656306241305,-0.0008758395415497944
50.0,340.99,3727360,185.0,1.5976354025304318,15.968717634677887,0.2255859375,364,-9.685754776000977e-09,0.01043620255040878,0.051880109771113236,380.00000000000045,207,0.0014657321016102287,-0.0009499079056695337
50.0,347.53,3737600,198.5,1.6241454035043716,15.96871771812439,0.2412353515625,365,3.3527612686157227e-09,0.010940772632693552,0.05243530408283752,500.0,207,0.0014550613876735952,-0.0009043755086167949
50.0,351.3,3747840,209.25,1.6527351565659045,15.968717694282532,0.2077880859375,366,-1.6763806343078613e-08,0.010703556229418609,0.04891159649469587,500.0,207,0.001352586779573528,-0.0010753412254416617
50.0,358.23,3758080,235.0,1.6291239894926548,15.968717616796493,0.240966796875,367,-2.2351741790771484e-09,0.012107931825903506,0.051992549486925464,525.0,207,0.0017110325459384513,-0.0011554119773791172
50.0,357.44,3768320,237.0,1.6257073655724525,15.968717682361603,0.21533203125,368,5.587935447692871e-09,0.010241979009879287,0.05009728562325747,502.5000000000002,207,0.001492425967893496,-0.0006989006007643184
25.0,353.57,3778560,206.5,1.6814572893083095,15.968717247247696,0.28779296875,369,-1.1175870895385742e-08,0.007152481311095471,0.0512854132865876,477.5000000000002,207,0.001897286108555818,-0.0009022548585562618
25.0,347.43,3788800,180.75,1.7167436465620995,15.96871770620346,0.238623046875,370,5.215406417846679e-09,0.007743634779399144,0.05013271435704967,475.0,207,0.0015489238355030465,-0.000869460983449244
22.500000000000007,337.19,3799040,157.5,1.7307858981192112,15.968717688322068,0.27099609375,371,1.899898052215576e-08,0.008117479729116894,0.05339679402668834,475.0,207,0.0017505547166535961,-0.001018821552861482
25.0,338.6,3809280,163.25,1.7347698621451855,15.968717783689499,0.3021240234375,372,7.450580596923829e-10,0.01085632332815294,0.058384516453096905,402.5000000000002,206,0.0018555149921212432,-0.0012235753965796903
25.0,339.56,3819520,170.0,1.757137793302536,15.96871771812439,0.2270751953125,373,-1.862645149230957e-09,0.010046963597051217,0.05339057076714887,302.5000000000002,206,0.0014544596671768773,-0.000932539065979654
47.50000000000001,342.15,3829760,185.75,1.7220914363861084,15.96871738433838,0.2570068359375,374,-1.5273690223693846e-08,0.008231990386593679,0.052210928658288136,355.00000000000045,206,0.0017213241432273208,-0.0010825015604496002
