PMM:episode_rewards,value_loss,policy_entropy,approx_kl_divergence,clip_fraction,epoch_idx,frames,grad_norm,policy_loss,advantage_norm,episode_length,explained_variance,P09:episode_rewards,fps,P01:episode_rewards
167.5,0.01972859965171665,1.7834427684545517,0.0001012878564675468,0.0,285,2918400,0.05890292820271079,-0.0005716774589018314,15.968717980384827,333.42,-3.725290298461914e-09,302.5000000000002,200,50.0
157.0,0.01921827922924422,1.7859079577028751,8.90807893991763e-05,0.0,286,2928640,0.05575054008893201,-0.0004822320115636103,15.968718063831329,328.69,-1.825392246246338e-08,305.00000000000045,200,25.0
140.25,0.01760044086840935,1.7875597067177296,5.905017921179478e-05,0.0,287,2938880,0.05501830348257627,-0.000336115077152499,15.96871812939644,322.75,-1.7881393432617187e-08,300.0,200,25.0
145.25,0.02013084007485304,1.7870323210954666,7.129186951431166e-05,0.0,288,2949120,0.05610048152949203,-0.000426510046236217,15.968718189001084,327.44,-5.587935447692871e-09,302.5000000000002,200,25.0
153.75,0.020377226304844953,1.7880156211555005,7.394074102329284e-05,0.0,289,2959360,0.05408693364784526,-0.0004177098162472248,15.968718099594117,326.58,-7.82310962677002e-09,325.0,200,25.0
168.0,0.019102342298720033,1.7884997375309468,7.266846706257545e-05,0.0,290,2969600,0.0556528492447775,-0.0004083812196768122,15.968718111515045,333.7,-1.1175870895385742e-08,330.0000000000004,200,25.0
178.75,0.023026663274504245,1.7832790471613407,5.976951120025831e-05,0.0,291,2979840,0.052470151483630725,-0.00031610052828909827,15.968718248605729,336.96,-8.568167686462402e-09,387.5000000000011,200,25.0
179.5,0.020642230496741833,1.783444283157587,7.707190745795956e-05,0.0,292,2990080,0.05466012041601552,-0.0004267460379196564,15.96871821284294,340.34,8.940696716308593e-09,352.5000000000002,200,25.0
183.5,0.018557941273320465,1.7859595499932766,6.438242456061616e-05,0.0,293,3000320,0.05630114500918985,-0.0003488963552626956,15.968717885017394,336.78,-4.097819328308106e-09,382.5000000000007,200,25.0
170.5,0.01834332489816006,1.7849448226392268,7.826632910337138e-05,0.0,294,3010560,0.057122862612030055,-0.0004644999102310976,15.96871811747551,330.55,4.8428773880004884e-09,382.5000000000007,200,25.0
153.25,0.02168848407745827,1.7808663956820965,4.332953468173528e-05,0.0,295,3020800,0.05226876904017187,-0.00021670500391337554,15.968718039989472,327.31,-1.601874828338623e-08,277.5000000000002,200,25.0
175.25,0.024086532491492108,1.7817057490348815,0.00011011575370325488,0.0,296,3031040,0.05824591986560619,-0.0007127981036319398,15.968718260526657,329.88,-1.862645149230957e-09,352.5000000000002,200,25.0
178.5,0.018053616462566424,1.7776141688227654,7.215619660669859e-05,0.0,297,3041280,0.05606241394389316,-0.0003527290883539536,15.968718147277832,332.56,-8.195638656616212e-09,302.5000000000002,200,50.0
172.75,0.018177979910979046,1.7852084420621395,9.378632312162516e-05,0.0,298,3051520,0.05868074693955365,-0.0005831250466144411,15.968717944622039,329.67,-2.1979212760925294e-08,300.0,200,25.0
156.5,0.020896035415353252,1.7830705784261227,4.7035855773991384e-05,0.0,299,3061760,0.0526781740604064,-0.00024163130838132928,15.9687180519104,329.96,-1.1548399925231934e-08,275.0,200,25.0
143.5,0.01717973391932901,1.7854924395680427,8.372824250084676e-05,0.0,300,3072000,0.05438702081117798,-0.000499544365084148,15.968717962503433,324.56,-1.899898052215576e-08,252.50000000000023,200,47.50000000000001
162.75,0.01999272295506671,1.7818674802780152,7.548103755290469e-05,0.0009521484375,301,3082240,0.05293866620203842,-0.0004765063898958033,15.968717980384827,335.12,-1.3783574104309083e-08,302.5000000000002,200,47.50000000000001
158.75,0.018714406446088107,1.7842240296304226,6.341620424059613e-05,0.0,302,3092480,0.05486668847719589,-0.00038043839595047757,15.968717950582505,333.91,1.1920928955078126e-08,302.5000000000002,200,25.0
180.75,0.02179744821623899,1.7780211754143238,8.343206764553912e-05,0.0,303,3102720,0.05616237609403568,-0.000496767528966302,15.968718296289444,338.97,-2.2351741790771484e-09,427.5000000000002,200,25.0
181.75,0.019745567394420505,1.778236100077629,7.232730975132995e-05,0.0,304,3112960,0.05811680238071987,-0.00042151476773142347,15.968717926740647,336.13,7.450580596923829e-10,425.0,200,25.0
203.25,0.019866477315372322,1.7815434634685516,5.261287962250449e-05,0.0,305,3123200,0.05668329974518527,-0.0002569090444012545,15.968717986345291,343.74,-5.960464477539063e-09,527.5000000000002,200,25.0
203.0,0.021064830641262234,1.7879341088235379,0.00010897980417539088,0.0,306,3133440,0.05568454805319835,-0.0006251616963709239,15.968718200922012,345.69,1.6763806343078613e-08,502.5000000000002,200,25.0
181.75,0.018896669062087312,1.7869681395590304,4.036784048544462e-05,0.0,307,3143680,0.052787399930268264,-0.00022344376120599918,15.968717962503433,340.16,-2.2351741790771484e-09,432.5000000000006,200,25.0
177.0,0.020522026828257368,1.7863381624221801,5.2821179726514346e-05,0.0,308,3153920,0.05697238629778377,-0.00031907567026792096,15.968718165159226,336.04,-2.7939677238464355e-08,400.0,200,25.0
166.5,0.01872425425099209,1.786061854660511,9.023409773831759e-05,0.0,309,3164160,0.055509235820874636,-0.0006013036425429163,15.968718105554581,337.47,-2.7194619178771972e-08,352.5000000000002,200,22.500000000000007
191.0,0.02452554301125929,1.775244315713644,6.397136738396369e-05,0.0,310,3174400,0.05420967583213689,-0.0004082244042365346,15.968718260526657,347.7,-3.725290298461914e-09,412.5000000000011,200,25.0
187.0,0.02292989261331968,1.7735309846699239,5.510711767513499e-05,0.0,311,3184640,0.057051561833350826,-0.00023065009736455977,15.96871821284294,347.79,-2.9429793357849122e-08,352.5000000000002,200,25.0
203.75,0.02237208800506778,1.7864828675985336,8.443718227475472e-05,0.0,312,3194880,0.05713287332659904,-0.0005412987098679878,15.968718159198762,348.4,-4.8428773880004884e-09,480.00000000000045,200,47.50000000000001
206.5,0.020132337507675402,1.784609094262123,6.543193770882638e-05,0.0,313,3205120,0.05704497110872071,-0.0003287680596258724,15.968718057870865,347.2,-4.8428773880004884e-09,525.0,200,50.0
183.0,0.020181619565119036,1.7832563452422618,5.978611823742597e-05,0.0,314,3215360,0.05672866576538893,-0.0003651278761026333,15.968718004226684,341.49,-6.332993507385254e-09,325.0,200,47.50000000000001
182.25,0.023371878976467995,1.7818399719893931,8.25778099870611e-05,0.0,315,3225600,0.06108360118214,-0.0005202170206757728,15.968718373775483,340.86,-2.9802322387695314e-09,352.5000000000002,200,25.0
191.0,0.022518281055090482,1.7836802512407304,9.710824392250572e-05,0.0,316,3235840,0.058892875818365956,-0.0005512417887075571,15.968718218803406,340.98,-1.6763806343078613e-08,402.5000000000002,200,25.0
204.75,0.02032484415685758,1.7853792287409305,7.953744747091207e-05,0.0,317,3246080,0.054683190302092656,-0.0005018054480387946,15.968718063831329,346.23,-1.2665987014770507e-08,450.0,200,25.0
183.25,0.020404384221183135,1.786645009368658,4.417621136703076e-05,0.0,318,3256320,0.056757722584194134,-0.00023815325694158672,15.968718194961548,340.24,-2.9802322387695314e-09,330.0000000000004,200,25.0
169.0,0.021548604976851495,1.7873349368572236,3.37262185041709e-05,0.0,319,3266560,0.051499384199308905,-0.0001943035240401514,15.968718099594117,338.84,5.587935447692871e-09,300.0,200,25.0
176.0,0.02192396281461697,1.7780874021351338,0.00010215676091078763,0.0,320,3276800,0.05796859375668415,-0.0006367463816786767,15.968718147277832,338.93,5.587935447692871e-09,300.0,200,50.0
204.25,0.02233350262977183,1.7755987241864204,4.1391414671210215e-05,0.0,321,3287040,0.053997902829505964,-0.00027112461102660743,15.968718165159226,343.87,8.195638656616212e-09,450.0,200,50.0
194.25,0.021784157017827967,1.779833947867155,7.983160313198567e-05,0.0,322,3297280,0.05701972030570794,-0.0004646308396331733,15.968718135356903,340.2,-5.960464477539063e-09,382.5000000000007,200,50.0
191.0,0.021338150792871602,1.7775642640888691,6.118280049918212e-05,0.0,323,3307520,0.05566726072879894,-0.00032638664597470777,15.968718230724335,339.28,-1.30385160446167e-08,382.5000000000007,200,50.0
175.0,0.018257118156179787,1.7841310426592827,6.763783244925214e-05,0.0,324,3317760,0.056714613348421705,-0.0003833629878499778,15.968718045949936,338.62,-3.3527612686157227e-08,325.0,200,47.50000000000001
183.0,0.021455708460416646,1.78435740172863,6.232875701535079e-05,0.0,325,3328000,0.054376332131858884,-0.0003724503294506576,15.968718183040618,343.14,1.4901161193847657e-09,332.5000000000006,200,50.0
176.0,0.019723024382255972,1.7802993595600127,7.748974008539022e-05,0.0,326,3338240,0.05545657322754627,-0.0005062573400209658,15.968718177080154,337.14,7.82310962677002e-09,400.0,200,25.0
172.25,0.01938669843657408,1.7773741148412228,9.194057328336669e-05,0.0,327,3348480,0.0556569904044633,-0.0005298987656715326,15.968718022108078,331.53,-1.601874828338623e-08,405.00000000000045,200,25.0
166.25,0.019316079266718588,1.775118564069271,6.856819957796745e-05,0.0,328,3358720,0.055168680974759146,-0.0004529216716036899,15.968718087673187,327.61,1.0430812835693359e-08,405.00000000000045,200,25.0
158.25,0.018168079404858872,1.7804009214043617,7.078625367782366e-05,0.0,329,3368960,0.05586549775437925,-0.00043091631669085474,15.968718135356903,327.82,4.8428773880004884e-09,327.5000000000002,200,25.0
161.0,0.019698290363885464,1.7812002696096898,3.7445005853875556e-05,0.0,330,3379200,0.05385782247080828,-0.00015152630694501568,15.968718218803406,328.4,-1.6391277313232423e-08,300.0,200,50.0
174.75,0.021779768270789646,1.7851946718990803,7.102081739205346e-05,0.0,331,3389440,0.05847252183612321,-0.0004469932166102808,15.968718189001084,333.5,1.1175870895385742e-09,350.0,200,50.0
169.0,0.017004752188222484,1.7849863708019256,7.29581168126714e-05,0.0,332,3399680,0.05604620551932157,-0.0004537238164630253,15.968717914819717,329.73,-9.313225746154785e-09,350.0,200,25.0
167.75,0.021831910649780184,1.775605744123459,6.970207719199095e-05,0.0,333,3409920,0.05789592617344632,-0.00039555442017444873,15.968718093633651,333.32,3.7252902984619143e-10,327.5000000000002,200,47.50000000000001
174.75,0.023345218948088588,1.7738487049937248,3.150729634935345e-05,0.0,334,3420160,0.05312176109597648,-0.00018481125807738862,15.96871822476387,336.96,-1.4528632164001465e-08,327.5000000000002,200,25.0
197.25,0.023074679978890345,1.7814440853893756,4.040813154713163e-05,0.0,335,3430400,0.05549359138125624,-0.00018684641545405612,15.968718248605729,342.08,-7.450580596923828e-09,380.00000000000045,200,50.0
188.75,0.02071386644092854,1.784183207154274,4.567378321613802e-05,0.0,336,3440640,0.056732863401345965,-0.0002522922663047211,15.968718004226684,335.26,2.7194619178771972e-08,352.5000000000002,200,50.0
171.25,0.019234641149523668,1.7843063175678253,8.883112042781249e-05,0.0,337,3450880,0.058641080656508596,-0.0005336376485502115,15.968718189001084,329.69,-7.450580596923828e-09,327.5000000000002,200,25.0
169.25,0.021775949737639168,1.7839265629649161,4.284826711318246e-05,0.0,338,3461120,0.055464065931554576,-0.00026499566993152255,15.96871817111969,331.88,1.1548399925231934e-08,327.5000000000002,200,25.0
174.75,0.023870669299503787,1.7811896540224552,3.786651285615505e-05,0.0,339,3471360,0.051597742672029046,-0.00024927756312536075,15.968718272447585,336.46,-1.825392246246338e-08,350.0,200,25.0
195.25,0.02156934663071297,1.782279309630394,4.4235884238297274e-05,0.0,340,3481600,0.057331570885391994,-0.00024051572108874097,15.968718028068542,337.49,-2.6822090148925782e-08,425.0,200,50.0
178.25,0.018620162588194943,1.782752699404955,6.772269817076904e-05,0.0,341,3491840,0.05554299847654757,-0.00039959617279237134,15.968718189001084,331.78,-2.0116567611694337e-08,450.0,200,25.0
188.5,0.020871642816928215,1.780716460198164,8.336331917320194e-05,0.0,342,3502080,0.05732806032252226,-0.00048810770858835894,15.968718194961548,331.31,-3.054738044738769e-08,525.0,200,25.0
182.25,0.021720657536934595,1.786685197800398,6.542176703607793e-05,0.0,343,3512320,0.056864347375915794,-0.0003938388665119419,15.968718200922012,331.02,4.8428773880004884e-09,452.50000000000017,200,25.0
178.75,0.02075775835546665,1.7829681180417538,5.7236551634343157e-05,0.0,344,3522560,0.05348305842392326,-0.00034277549602848014,15.968718075752259,334.35,-1.6763806343078613e-08,327.5000000000002,200,25.0
189.25,0.024825651291757823,1.7776452846825124,5.108304490892834e-05,0.0,345,3532800,0.053442056073778076,-0.0003268437316364725,15.968718183040618,337.43,-6.7055225372314455e-09,352.5000000000002,200,50.0
202.25,0.024321356875589117,1.7763659469783306,3.9218501634241676e-05,0.0,346,3543040,0.052852899666649536,-0.00024400878173764796,15.96871846318245,344.97,-1.4901161193847656e-08,500.0,200,50.0
224.25,0.022839562976150772,1.780342648178339,7.581713479876129e-05,0.0,347,3553280,0.05879389005875202,-0.0004212617284792941,15.968718248605729,346.92,-4.1723251342773435e-08,525.0,200,50.0
205.25,0.01931591131433379,1.784620027989149,8.332449127514962e-05,0.0,348,3563520,0.056313438639680656,-0.0004929634440486552,15.968718045949936,340.06,1.7508864402770997e-08,500.0,200,50.0
190.75,0.01952727987954859,1.7891103632748127,7.418366430087531e-05,0.0,349,3573760,0.056191917060817276,-0.0004519012243690668,15.968718063831329,335.33,1.1175870895385742e-09,525.0,200,50.0
171.5,0.02002217817644123,1.786017218977213,8.68631929062058e-05,0.0,350,3584000,0.05651125781177189,-0.0005716252231650288,15.968718194961548,330.23,-7.078051567077636e-09,425.0,200,25.0
173.75,0.015223593532573432,1.7841830268502235,5.319933001821653e-05,0.0,351,3594240,0.05869988369059996,-0.00031506443538091843,15.9687180519104,333.9,-6.332993507385254e-09,425.0,200,25.0
167.75,0.016295766813709634,1.7864442624151706,5.559068940179657e-05,0.0,352,3604480,0.057402563753639835,-0.0003061254239582922,15.968717885017394,330.57,0.0,425.0,200,0.0
145.25,0.01675466892775148,1.788526777923107,6.249075536359782e-05,0.0,353,3614720,0.05576527818564616,-0.0004034060530102579,15.968718039989472,328.88,3.427267074584961e-08,332.5000000000006,200,22.500000000000007
145.0,0.018142246568459086,1.7871765203773975,7.495325384745399e-05,0.0,354,3624960,0.054416829215268483,-0.00045384679251583295,15.96871811747551,327.97,-2.3096799850463868e-08,332.5000000000006,200,25.0
146.5,0.01968104936531745,1.7868117555975913,4.662849014280823e-05,0.0,355,3635200,0.05630494618632283,-0.00027378696449886775,15.968718028068542,329.03,-4.470348358154297e-09,327.5000000000002,200,25.0
167.0,0.019634750776458532,1.7873720869421958,4.221886952064935e-05,0.0,356,3645440,0.053918097696937194,-0.0002801964077661978,15.968718075752259,329.75,1.3411045074462891e-08,452.50000000000017,200,25.0
179.75,0.020704009805922397,1.784753044694662,5.64568778399277e-05,0.0,357,3655680,0.05584844371411353,-0.0003496318131510634,15.968718248605729,331.58,-7.078051567077636e-09,452.50000000000017,200,25.0
190.0,0.01989888546959264,1.7815341852605342,6.66225450206781e-05,0.0,358,3665920,0.0555106142561535,-0.0004065091252414277,15.968718218803406,330.18,-1.9744038581848144e-08,477.5000000000002,200,47.50000000000001
182.75,0.0184077162964968,1.7849802680313587,9.149872648883672e-05,0.0,359,3676160,0.057520599372110126,-0.000619087402446894,15.968718147277832,331.76,-8.195638656616212e-09,455.0000000000004,200,25.0
178.5,0.021372591191902757,1.7850792661309243,4.207453480944423e-05,0.0,360,3686400,0.05363759666126131,-0.00019971936781075782,15.96871821284294,333.82,-4.470348358154297e-09,427.5000000000002,200,25.0
176.5,0.021118423022562637,1.7816543973982335,6.58500517429772e-05,0.0,361,3696640,0.05780799334237783,-0.00045125458054826593,15.968718105554581,334.65,7.450580596923829e-10,425.0,200,25.0
189.5,0.021628403989598154,1.784376148879528,5.651133762185623e-05,0.0,362,3706880,0.05431362629127379,-0.00036716530012199656,15.968718296289444,338.94,1.1175870895385742e-09,425.0,200,50.0
184.0,0.022897923795972018,1.7840524695813655,5.444888113252944e-05,0.0,363,3717120,0.05637964142062305,-0.00031802449957467615,15.968718159198762,336.0,1.4901161193847657e-09,380.00000000000045,200,50.0
184.75,0.021706134383566677,1.7858939349651337,6.33594589505293e-05,0.0,364,3727360,0.061742384326323486,-0.00045361603624769484,15.968718218803406,338.6,4.470348358154297e-09,380.00000000000045,200,50.0
182.25,0.02019192392763216,1.785574246197939,6.233229221361825e-05,0.0,365,3737600,0.05544142556395763,-0.000360057111538481,15.968718266487121,337.14,-2.0861625671386717e-08,352.5000000000002,200,50.0
182.0,0.021155722078401596,1.7790908828377723,6.272395860662527e-05,0.0,366,3747840,0.05664126665384497,-0.00039557097279612207,15.968718063831329,338.61,-6.7055225372314455e-09,352.5000000000002,200,50.0
190.5,0.024796918989159165,1.7816769130527974,5.496161645366371e-05,0.0,367,3758080,0.05596145774396659,-0.0003502545001538238,15.968718314170838,341.3,-1.0430812835693359e-08,377.5000000000002,200,25.0
199.25,0.02234505281667225,1.7825181379914283,5.1298485879414105e-05,0.0,368,3768320,0.05729822067703869,-0.0003256665717344731,15.96871838569641,344.76,-1.1548399925231934e-08,385.00000000000085,200,50.0
212.75,0.02126096598512959,1.7861408285796643,5.798067349616076e-05,0.0,369,3778560,0.05502320053422934,-0.00036181172508804594,15.96871801018715,349.28,-2.384185791015625e-08,550.0,200,25.0
197.0,0.023474653443554417,1.7860726341605186,4.148195955462341e-05,0.0,370,3788800,0.056085592725660015,-0.0002609665105410386,15.968718111515045,344.08,-1.0430812835693359e-08,355.00000000000045,200,25.0
200.25,0.02234247768064961,1.7826249130070209,4.9968826025725833e-05,0.0,371,3799040,0.0513009146651774,-0.0003022110378879006,15.968718206882476,342.72,-8.195638656616212e-09,425.0,200,25.0
213.0,0.022360017627943308,1.784377646446228,3.777057177465348e-05,0.0,372,3809280,0.055137242651635124,-0.00025629912270233037,15.968718242645263,343.8,-1.6391277313232423e-08,480.00000000000045,200,47.50000000000001
210.0,0.02445511058322154,1.7881393350660801,5.3824238056465747e-05,0.0,373,3819520,0.05846136809610475,-0.000307755950052524,15.968718314170838,341.34,-5.960464477539063e-09,480.00000000000045,200,47.50000000000001
206.75,0.01815300503803883,1.7879486426711082,6.349273827224166e-05,0.0,374,3829760,0.05702343797576861,-0.0003607116099374252,15.968718230724335,340.0,8.940696716308593e-09,552.5000000000002,200,25.0
181.25,0.02288172758417204,1.7885885767638683,4.2863790300451396e-05,0.0,375,3840000,0.05686707575629914,-0.0002607595786685124,15.96871834397316,332.1,-5.960464477539063e-09,352.5000000000002,200,25.0
184.75,0.020593703619670122,1.788659217208624,6.361953028566347e-05,0.0,376,3850240,0.05801944397284925,-0.0003900872648955556,15.968718153238296,335.14,-2.16066837310791e-08,382.5000000000007,200,25.0
175.25,0.02054402668727562,1.7887142166495322,6.28214686525297e-05,0.0,377,3860480,0.05758246796181512,-0.0003852739460853627,15.968718242645263,337.06,2.905726432800293e-08,282.5000000000007,200,25.0
158.25,0.01574652180133853,1.7867700964212418,5.842593542784158e-05,0.0,378,3870720,0.053904799188529695,-0.0004072817392966499,15.968717938661575,330.1,-2.7194619178771972e-08,275.0,200,25.0
131.25,0.015983569336822257,1.7802714094519616,3.9871201709384965e-05,0.0,379,3880960,0.058261801007110946,-0.00025680693818230793,15.968717950582505,319.6,-6.332993507385254e-09,250.0,200,25.0
134.5,0.02142873999255244,1.7849844507873058,6.680068140472173e-05,0.0,380,3891200,0.05678600909226337,-0.0004356177625595592,15.968718105554581,321.89,8.568167686462402e-09,252.50000000000023,200,25.0
149.75,0.015135924456990324,1.7871461108326911,5.728158119833182e-05,0.0,381,3901440,0.054857759310291666,-0.0003581915144877712,15.968717676401138,329.26,-7.450580596923829e-10,305.00000000000045,200,25.0
167.5,0.021125756500987337,1.7882796108722687,7.367277635283997e-05,0.0,382,3911680,0.05642170413885256,-0.0004934281583700795,15.968718147277832,338.14,-3.762543201446533e-08,350.0,200,25.0
194.5,0.024302739632548764,1.7865124732255935,6.095098525982223e-05,0.0,383,3921920,0.05648161970190642,-0.00044154212991998065,15.96871834397316,346.66,-7.078051567077636e-09,450.0,200,25.0
185.75,0.02054778911988251,1.7852183558046817,6.002744107185265e-05,0.0,384,3932160,0.05513274860751174,-0.0003457562743278686,15.968718034029006,340.05,-7.450580596923829e-10,355.00000000000045,200,25.0
200.5,0.02118008765974082,1.7854587763547898,3.733759384534352e-05,0.0,385,3942400,0.056076087981140346,-0.0002170416606531944,15.968718099594117,343.51,-1.4528632164001465e-08,425.0,200,50.0
194.5,0.022933166177244856,1.785882680118084,4.528274245627628e-05,0.0,386,3952640,0.052369524323928315,-0.0003052048956305953,15.968718159198762,343.69,-1.601874828338623e-08,380.00000000000045,200,47.50000000000001
196.25,0.02353552227723412,1.7859506145119668,4.320789302170169e-05,0.0,387,3962880,0.05773005872251273,-0.0002460602157952962,15.96871833205223,345.84,-1.0430812835693359e-08,350.0,200,50.0
182.5,0.020262239579460585,1.7861521333456039,6.989624309072795e-05,0.0,388,3973120,0.057209980637676114,-0.00047302919774665496,15.968718147277832,339.94,-4.470348358154297e-09,302.5000000000002,200,50.0
193.75,0.020779953495366498,1.7834649987518787,5.572803592350795e-05,0.0,389,3983360,0.05655116792383332,-0.0003901909160049399,15.968718200922012,342.43,-2.2351741790771484e-08,355.00000000000045,200,50.0
182.75,0.023786128518986517,1.7813135907053947,4.53697717024637e-05,0.0,390,3993600,0.053062933457373465,-0.00024714756764296906,15.968718314170838,336.91,-8.940696716308593e-09,350.0,200,50.0
192.0,0.018142618046840652,1.787606880068779,4.801096415558703e-05,0.0,391,4003840,0.05620877400233676,-0.0002929062717157649,15.968718034029006,340.7,-9.685754776000977e-09,405.00000000000045,200,25.0
161.25,0.018843721991288476,1.7879931524395942,6.310163074729758e-05,0.0,392,4014080,0.058504337196180554,-0.0004438738749740878,15.968718123435973,333.37,-5.960464477539063e-09,350.0,200,25.0
154.0,0.01940266342135146,1.788856641203165,5.653382072372537e-05,0.0010986328125,393,4024320,0.05641195267087139,-0.00038271188823273404,15.968718111515045,326.84,-5.960464477539063e-09,282.5000000000007,200,25.0
142.25,0.018636420674738474,1.781814457476139,6.176429151416585e-05,0.0,394,4034560,0.057517449439700184,-0.00047171827718557325,15.968717962503433,326.48,-5.215406417846679e-09,275.0,200,0.0
155.25,0.022097819799091666,1.7795774236321449,5.2694757488680465e-05,0.0,395,4044800,0.055847192282998316,-0.00026927011131192555,15.968718314170838,329.89,-2.123415470123291e-08,277.5000000000002,200,25.0
178.25,0.021861981306574307,1.7867127731442451,3.7124292568835314e-05,0.0,396,4055040,0.0520717585797081,-0.00022107066615717486,15.968718165159226,339.47,1.1175870895385742e-09,350.0,200,25.0
182.75,0.01958133141743019,1.7885850712656974,5.653312116598031e-05,0.0,397,4065280,0.05808992706823816,-0.00040937231533462183,15.968718022108078,343.62,-1.6763806343078613e-08,350.0,200,25.0
174.25,0.019193942438869273,1.7854251824319363,5.174655993132049e-05,0.0,398,4075520,0.05709487199366052,-0.0003656043264527398,15.968718177080154,342.66,-5.587935447692871e-09,302.5000000000002,200,25.0
165.25,0.020632481848588215,1.7857364743947983,5.080598451243645e-05,0.0,399,4085760,0.057214848708737366,-0.0002798352579702623,15.968718099594117,338.64,-7.450580596923829e-10,302.5000000000002,200,25.0
186.5,0.020666413044091315,1.7829677000641824,5.003533032876817e-05,0.0,400,4096000,0.055370666185520154,-0.00034979149022547064,15.968718099594117,342.57,3.3527612686157227e-09,450.0,200,25.0
194.75,0.022865986623219214,1.7806222282350064,5.3649258238674945e-05,0.0,401,4106240,0.05579447854544668,-0.0003777551020903047,15.968718177080154,344.8,1.601874828338623e-08,450.0,200,25.0
179.25,0.016541598178446294,1.7817224748432636,5.427685335810395e-05,0.0,402,4116480,0.05743311557520966,-0.0003620999475970166,15.968718069791795,338.08,4.8428773880004884e-09,450.0,200,25.0
163.75,0.019503025035373867,1.7835069611668586,3.868584803941033e-05,0.0,403,4126720,0.055689846660448336,-0.00022595509217353537,15.968718045949936,337.27,-1.7136335372924803e-08,302.5000000000002,200,25.0
158.75,0.019647416856605558,1.7829772435128688,3.471850476629568e-05,0.0,404,4136960,0.05595897579108032,-0.00022643945303570944,15.968718123435973,330.67,-2.570450305938721e-08,427.5000000000002,200,25.0
157.75,0.01900600719382055,1.7833028860390185,5.9160671855096326e-05,0.0,405,4147200,0.054961761846062454,-0.0004355401837528916,15.968717986345291,332.21,4.097819328308106e-09,325.0,200,25.0
180.25,0.022903391215368173,1.7738758027553558,6.743600157346207e-05,0.0,406,4157440,0.05837475958635664,-0.0004269762792318943,15.968718200922012,335.77,2.9802322387695314e-09,452.50000000000017,200,47.50000000000001
191.75,0.02101465315790847,1.7761602818965911,4.8646881393121785e-05,0.0,407,4167680,0.05606305285030846,-0.00034439095652487594,15.968718081712723,338.73,-3.241002559661865e-08,500.0,201,50.0
204.5,0.023002278746571393,1.7751056186854839,4.3394234648097554e-05,0.0,408,4177920,0.05442615106501236,-0.00030922168334654996,15.968718314170838,347.62,1.6763806343078613e-08,500.0,201,50.0
201.25,0.025526918389368804,1.7814249865710736,4.6210514504529956e-05,0.0,409,4188160,0.056583539492464065,-0.0002463548182277009,15.968718320131302,344.76,-8.195638656616212e-09,477.5000000000002,201,50.0
211.75,0.0236844709754223,1.785616072267294,5.131046129136507e-05,0.0,410,4198400,0.05639567017951456,-0.0003694853960041655,15.96871821284294,352.16,-1.4901161193847656e-08,407.5000000000006,201,72.50000000000001
205.25,0.021959146333392708,1.7793290823698045,4.0718379828597054e-05,0.0,411,4208640,0.0556616777223079,-0.0003136254472337896,15.968718272447585,350.22,-4.470348358154297e-09,377.5000000000002,201,50.0
204.5,0.021934362401952966,1.7747751839458943,8.390333332606304e-05,0.0,412,4218880,0.056401905162915475,-0.0005496831647178624,15.968718135356903,346.29,8.568167686462402e-09,407.5000000000006,201,47.50000000000001
192.0,0.021425248292507602,1.7794093027710915,5.5871390317463464e-05,0.0,413,4229120,0.055695291125986104,-0.00033253841211262626,15.968718230724335,337.98,-9.313225746154785e-09,405.00000000000045,201,25.0
175.75,0.01837139543495141,1.7857230342924595,6.803829358990044e-05,0.0,414,4239360,0.056243107095391466,-0.00045140857309888816,15.968718045949936,333.42,-1.30385160446167e-08,352.5000000000002,201,25.0
155.25,0.019530079560354352,1.7883299000561237,6.41494654431085e-05,0.0,415,4249600,0.059020078052792316,-0.00042803769756574186,15.968718194961548,328.06,-4.097819328308106e-09,300.0,201,25.0
150.0,0.01947586098103784,1.7885817669332027,3.436028050982642e-05,0.0,416,4259840,0.05522110927995163,-0.00021130300956428982,15.968718004226684,331.73,-2.1979212760925294e-08,277.5000000000002,201,25.0
180.75,0.022734526271233336,1.787831411510706,4.8936319098835666e-05,0.0,417,4270080,0.056854085302399805,-0.00037411144985526333,15.968718278408051,342.01,-1.080334186553955e-08,327.5000000000002,201,25.0
198.5,0.023989324318245055,1.787002518773079,4.904553641402742e-05,0.0,418,4280320,0.055190120825780585,-0.00030730251637578476,15.968718355894088,346.72,-1.6391277313232423e-08,475.0,201,50.0
195.75,0.018491364183137193,1.790942022204399,4.831678456085342e-05,0.0,419,4290560,0.05483214614970281,-0.00034340999072810516,15.968718087673187,340.45,5.587935447692871e-09,505.00000000000045,201,50.0
203.5,0.021505868746316992,1.7892664723098277,5.2708388429500984e-05,0.0,420,4300800,0.05737014092754875,-0.00036945927786291577,15.968718355894088,340.23,1.862645149230957e-09,500.0,201,25.0
168.25,0.019834354156046174,1.783818020671606,5.0513192029022494e-05,0.0,421,4311040,0.05574133511228087,-0.000355621967719344,15.968718111515045,331.33,-2.4959444999694825e-08,352.5000000000002,201,25.0
190.5,0.02398145560291596,1.7806890793144703,4.044789868924425e-05,0.0,422,4321280,0.05619502120806302,-0.00030558049511455467,15.968718189001084,338.08,-1.4901161193847656e-08,407.5000000000006,201,25.0
178.5,0.022985539960791355,1.7772068835794925,4.9618672056528367e-05,0.0,423,4331520,0.05583645083423096,-0.00033215167823072986,15.968718206882476,337.8,-1.862645149230957e-08,350.0,201,25.0
