epoch_idx,frames,P09:episode_rewards,policy_entropy,advantage_norm,P01:episode_rewards,value_loss,episode_length,approx_kl_divergence,fps,grad_norm,explained_variance,policy_loss,PMM:episode_rewards,clip_fraction
285,2918400,450.0,1.782212521880865,15.968718045949936,25.0,0.017660431095282546,335.63,7.735638627899277e-05,203,0.055418209720632064,2.6077032089233397e-09,-0.0004454686357348692,203.25,0.0
286,2928640,402.5000000000002,1.784547894448042,15.968718236684799,25.0,0.02226353075238876,335.19,8.120697120119757e-05,203,0.05553267905221633,4.470348358154297e-09,-0.00044086963825975547,183.75,0.0
287,2938880,425.0,1.7788510344922543,15.968718320131302,47.50000000000001,0.025692047324264423,338.26,6.0383030108202004e-05,203,0.0583881010176022,-9.685754776000977e-09,-0.0003874269386869855,191.75,0.0
288,2949120,427.5000000000002,1.7821234822273255,15.968718320131302,50.0,0.023850083287106826,341.96,9.733895354440137e-05,203,0.05635697475331626,5.587935447692871e-09,-0.0005372851378524501,204.25,0.0
289,2959360,525.0,1.7791865088045598,15.968717920780183,50.0,0.019720918615348637,345.2,7.09050000423872e-05,203,0.054752066264178154,1.6391277313232423e-08,-0.00044938979044673033,214.0,0.0
290,2969600,382.5000000000007,1.7724584601819515,15.96871833205223,50.0,0.024113977240631357,343.12,8.531924265922086e-05,203,0.05813004348647195,7.078051567077636e-09,-0.00047899837627483064,195.25,0.0
291,2979840,352.5000000000002,1.7749832078814507,15.968718481063842,50.0,0.024405091736116446,340.32,6.016656383209806e-05,203,0.0559766924825705,-1.6763806343078613e-08,-0.0003741438542419928,193.0,0.0
292,2990080,350.0,1.7730017006397247,15.968718433380127,50.0,0.0257643434102647,344.2,6.845455038515525e-05,203,0.057150729539681054,-2.0861625671386717e-08,-0.0003422319918172434,200.0,0.0
293,3000320,402.5000000000002,1.7759760804474354,15.968718439340591,72.50000000000001,0.025329022866208105,350.32,4.7287878176049955e-05,203,0.053295625797861054,-4.8428773880004884e-09,-0.0002376332828134764,221.5,0.0
294,3010560,377.5000000000002,1.778272919356823,15.968718308210374,75.0,0.023282890464179216,349.95,6.856696973143173e-05,203,0.057427863322201414,-2.0489096641540527e-08,-0.00041836358577711507,218.5,0.0
295,3020800,377.5000000000002,1.779803028702736,15.968718159198762,50.0,0.019492414785781877,345.53,8.903253712677639e-05,203,0.056179805052207564,-3.91155481338501e-08,-0.0004797985287950723,200.0,0.0
296,3031040,350.0,1.7790441058576107,15.96871817111969,50.0,0.018339874662342482,338.92,9.55653547016766e-05,203,0.06073306550123643,-1.564621925354004e-08,-0.0005663844305672683,174.5,0.0
297,3041280,352.5000000000002,1.7852581776678562,15.968718045949936,25.0,0.01859649090183666,337.35,5.629179945367824e-05,203,0.05412917486997484,6.7055225372314455e-09,-0.00030171231173881097,167.75,0.0
298,3051520,380.00000000000045,1.785079301148653,15.968718016147614,25.0,0.016846053340123034,329.92,6.048579837845125e-05,203,0.055123589363343904,-2.123415470123291e-08,-0.0003413933747651754,157.25,0.0
299,3061760,300.0,1.7889065727591515,15.9687180519104,25.0,0.019822171663690824,322.09,7.735081389057541e-05,203,0.05544915494522634,2.0489096641540527e-08,-0.0004223758499392716,148.25,0.0
300,3072000,302.5000000000002,1.788633979856968,15.968718039989472,47.50000000000001,0.02032585803826805,324.84,8.653722010052434e-05,203,0.05550842219119404,1.6763806343078613e-08,-0.0005867190997378202,157.75,0.0
301,3082240,255.00000000000043,1.7891387343406677,15.968717873096466,25.0,0.015451877118903213,325.43,8.052809300611586e-05,203,0.05346697883865632,-1.899898052215576e-08,-0.00041038878916879187,145.25,0.0
302,3092480,302.5000000000002,1.7836969912052154,15.968718206882476,25.0,0.02308504045358859,336.57,5.0440267126816704e-05,203,0.05619745158615783,-1.7136335372924803e-08,-0.0002413335441815434,169.25,0.0
303,3102720,300.0,1.7851326279342175,15.968718022108078,50.0,0.021024414076237008,335.1,5.6335217237091226e-05,203,0.051776903624537664,-1.0430812835693359e-08,-0.0003389983949091402,167.5,0.0
304,3112960,330.0000000000004,1.7839149340987206,15.968718153238296,50.0,0.019071751000592486,338.77,5.8533266072657854e-05,203,0.05550130342361622,-2.16066837310791e-08,-0.00028750231576850637,177.5,0.0
305,3123200,302.5000000000002,1.7845779545605183,15.968718063831329,50.0,0.020538188589853235,331.62,9.835303031504594e-05,203,0.059433418528703895,-1.7136335372924803e-08,-0.0006176844595756848,164.5,0.00107421875
306,3133440,302.5000000000002,1.783660900592804,15.968717873096466,25.0,0.01536759115406312,327.42,6.044399575912962e-05,203,0.05419761835385376,7.450580596923828e-09,-0.00039819831526983763,148.75,0.0
307,3143680,277.5000000000002,1.775134977698326,15.968718194961548,25.0,0.023245341365691275,327.59,7.313948193807818e-05,203,0.05432105919113513,-8.568167686462402e-09,-0.00040224882650363725,156.75,0.0
308,3153920,400.0,1.768891629576683,15.968718725442887,25.0,0.029801321151899172,341.94,7.095421943379421e-05,203,0.05486965860321077,-7.450580596923829e-10,-0.0004470817748369882,191.75,0.0
309,3164160,480.00000000000045,1.7790139436721801,15.968718373775483,75.0,0.024532010243274272,345.28,6.544349546118155e-05,203,0.05538370281795779,-1.4156103134155273e-08,-0.00029591981292469426,220.75,0.0
310,3174400,550.0,1.7847332023084164,15.968718099594117,50.0,0.02023374584096018,344.93,0.00010087186722564922,203,0.05624252843357251,-5.960464477539063e-09,-0.0005904815016037901,228.25,0.0
311,3184640,527.5000000000002,1.789710357785225,15.968717908859253,25.0,0.01781250752392225,331.14,5.642209136649257e-05,203,0.055642233443907355,-1.7881393432617187e-08,-0.00030223022722566386,195.25,0.0
312,3194880,407.5000000000006,1.7826638638973236,15.968718123435973,25.0,0.02178454200620763,329.92,6.419383570057668e-05,203,0.056406060352698836,-8.940696716308593e-09,-0.0003710642358782934,170.5,0.0
313,3205120,300.0,1.78810563236475,15.96871811747551,50.0,0.020594180781336034,330.35,0.00010234814537160019,203,0.05681018895341441,-2.9429793357849122e-08,-0.00059982125096667,161.0,0.0
314,3215360,382.5000000000007,1.7889556042850017,15.96871822476387,50.0,0.01766576131340116,335.06,6.706757044998568e-05,203,0.0556025466476899,-7.450580596923829e-10,-0.0004094617543159984,173.25,0.0
315,3225600,455.0000000000004,1.7842805780470372,15.968718141317368,25.0,0.020860424271086232,337.97,7.178592703738218e-05,203,0.05384537673923079,6.332993507385254e-09,-0.00043018766409659294,181.5,0.0
316,3235840,330.0000000000004,1.7796037293970586,15.968717902898788,0.0,0.016027252853382377,334.02,7.574246990014189e-05,203,0.056417793830346466,7.450580596923829e-10,-0.00046809258237772154,160.5,0.0
317,3246080,280.00000000000045,1.7800080709159374,15.968717962503433,0.0,0.01812222918670159,335.05,6.337350240777084e-05,203,0.05487311521800464,-9.685754776000977e-09,-0.00034207130320282884,151.5,0.0
318,3256320,277.5000000000002,1.7840361185371876,15.968718135356903,0.0,0.02026856671727728,335.31,8.752660762607611e-05,203,0.05766402623324448,1.7136335372924803e-08,-0.0005052885662735207,159.0,0.0
319,3266560,252.50000000000023,1.7885233134031295,15.968718057870865,25.0,0.02035972598823719,329.25,5.1519577273495545e-05,203,0.05496336237289086,-2.8312206268310546e-08,-0.00029927381547167897,147.75,0.0
320,3276800,275.0,1.788531494140625,15.968718039989472,47.50000000000001,0.021207095572026446,333.67,3.6067786814708566e-05,203,0.054315302677918106,1.1175870895385742e-09,-0.00023877482526586392,160.0,0.0
321,3287040,402.5000000000002,1.784161964058876,15.968718183040618,50.0,0.021210313605843113,335.05,4.598879188915106e-05,203,0.05430560000246247,-6.332993507385254e-09,-0.0002840300956449937,175.0,0.0
322,3297280,527.5000000000002,1.777282104641199,15.96871811747551,50.0,0.02053862461470999,343.11,3.173301220797953e-05,203,0.05258069308136252,-1.9744038581848144e-08,-0.00019386317617318128,202.5,0.0
323,3307520,552.5000000000002,1.7688842467963695,15.968718421459197,47.50000000000001,0.02339214753883425,345.66,0.00011149412426689765,203,0.058647214197798433,4.470348358154297e-09,-0.0006811615741753485,216.0,0.0
324,3317760,575.0,1.7753446601331233,15.968718183040618,50.0,0.023295955918729305,347.42,7.970941192390058e-05,203,0.05579810825161511,3.7252902984619143e-10,-0.00044747220890712925,216.75,0.0
325,3328000,552.5000000000002,1.7820436604321004,15.968718320131302,50.0,0.022363223510910756,346.16,6.899711924077679e-05,203,0.05780097470348988,1.1920928955078126e-08,-0.0003893751725627226,211.25,0.0
326,3338240,350.0,1.7866238877177238,15.968717986345291,50.0,0.018918795982608573,341.04,5.6456499440660225e-05,203,0.05722910299740307,-2.16066837310791e-08,-0.00029212462668510853,194.0,0.0
327,3348480,477.5000000000002,1.7897306211292743,15.968718123435973,25.0,0.020511297398479657,337.19,7.877236103297492e-05,203,0.05807476692126633,-1.1175870895385742e-09,-0.0004969734884070931,184.25,0.0
328,3358720,475.0,1.7889696024358273,15.96871811747551,25.0,0.020199106790823863,334.57,4.899494861074771e-05,203,0.05480433093314089,-9.685754776000977e-09,-0.0002495682612789096,177.25,0.0
329,3368960,500.0,1.790413261950016,15.968718147277832,25.0,0.02241664144094102,335.24,7.412510456550336e-05,203,0.05588399861056966,-2.570450305938721e-08,-0.00044913179299328477,187.0,0.0
330,3379200,575.0,1.789377698302269,15.96871822476387,25.0,0.01986284688464366,340.34,4.904450791940462e-05,203,0.05628844301838344,0.0,-0.0003047684070224932,209.75,0.0
331,3389440,575.0,1.7866583652794361,15.968718159198762,47.50000000000001,0.021719176846090704,344.05,4.00546259165413e-05,203,0.0526821278903275,-2.3096799850463868e-08,-0.00022649615166301374,220.25,0.0
332,3399680,527.5000000000002,1.7835002087056637,15.968718063831329,25.0,0.01876149264135165,338.14,4.762685928181298e-05,203,0.053247488258515864,2.123415470123291e-08,-0.00026858876153710296,197.75,0.0
333,3409920,475.0,1.7854057297110557,15.968718087673187,25.0,0.020846957582398316,337.83,7.330203553159719e-05,203,0.05702735616942663,-1.6391277313232423e-08,-0.0004603189710906008,189.25,0.0
334,3420160,405.00000000000045,1.7885644242167473,15.96871789097786,25.0,0.017515732001629657,334.78,6.757863058242109e-05,203,0.05393112115258515,6.7055225372314455e-09,-0.0003889455570970313,167.0,0.0
335,3430400,302.5000000000002,1.7871197916567325,15.968718105554581,25.0,0.021111479279352353,333.66,6.814741227927357e-05,203,0.05713728688180577,1.30385160446167e-08,-0.00043220893458055797,160.5,0.0017822265625
336,3440640,357.5000000000007,1.7889324948191643,15.968718183040618,25.0,0.02005359519680496,334.38,6.113585628071405e-05,203,0.056183284482272645,-1.3411045074462891e-08,-0.0004281577421352267,169.25,0.0
337,3450880,502.5000000000002,1.7805288799107075,15.968718492984772,50.0,0.026912640617229044,341.52,8.990629293545994e-05,203,0.0569222622800168,8.195638656616212e-09,-0.0005393821142206434,201.0,0.0
338,3461120,502.5000000000002,1.7811642281711102,15.968717926740647,50.0,0.018823980586603284,346.41,4.9661785210286526e-05,203,0.056262406482546566,-7.82310962677002e-09,-0.0002527379630919313,203.25,0.0
339,3471360,425.0,1.7788863815367222,15.968717992305756,47.50000000000001,0.022085304866777733,348.91,5.9669499107251053e-05,203,0.056335661716479114,1.601874828338623e-08,-0.00039435476046492115,201.5,0.0
340,3481600,325.0,1.7748077169060708,15.968718218803406,47.50000000000001,0.021933013189118354,346.39,4.4260893363468054e-05,203,0.05328923296519478,-2.9802322387695314e-09,-0.00027471695575513876,192.5,0.0
341,3491840,300.0,1.7771040111780168,15.968717950582505,47.50000000000001,0.019177226375904865,336.52,8.734035561914766e-05,203,0.05722427849269335,-1.3411045074462891e-08,-0.00048773913258628456,172.25,0.0
342,3502080,300.0,1.786236234754324,15.968718242645263,50.0,0.019835045529180206,336.45,7.00103549940323e-05,203,0.05591583170538515,2.644956111907959e-08,-0.0004152416586293839,174.75,0.0006591796875
343,3512320,350.0,1.7882638715207577,15.968718242645263,50.0,0.02410677369334735,339.04,4.905663691516793e-05,203,0.05521565311581289,-8.568167686462402e-09,-0.000299610188085353,178.5,0.0
344,3522560,452.50000000000017,1.7863702185451984,15.968718248605729,50.0,0.02321509825414978,348.58,4.335393490588757e-05,203,0.054789963600759974,-2.9429793357849122e-08,-0.00028227443472133017,200.75,0.0
345,3532800,527.5000000000002,1.7842309385538102,15.968718135356903,50.0,0.019655569514725357,354.55,4.2666441868810524e-05,204,0.05519939477280113,-8.940696716308593e-09,-0.0002245333018436213,220.25,0.0
346,3543040,525.0,1.7815160572528839,15.968718296289444,50.0,0.022582160675665364,350.63,5.1561043964643005e-05,204,0.057753996678061956,1.4156103134155273e-08,-0.0003103247905528406,215.0,0.0
347,3553280,375.0,1.7830176956951618,15.968718230724335,50.0,0.02326611210592091,340.14,5.5977907467053e-05,204,0.058364098485020846,1.0058283805847169e-08,-0.00032922295649768786,188.75,0.0
348,3563520,325.0,1.77980887144804,15.968718081712723,47.50000000000001,0.02121894449228421,333.87,5.5269365665289175e-05,204,0.05597181933940241,5.960464477539063e-09,-0.0003782548476010561,173.5,0.0
349,3573760,302.5000000000002,1.776714538782835,15.968718123435973,50.0,0.022229444433469324,329.22,4.2048588863785595e-05,204,0.054083153227777604,7.078051567077636e-09,-0.00021483844138856512,172.0,0.0
350,3584000,332.5000000000006,1.7803363285958766,15.96871793270111,25.0,0.018314837748766875,328.8,7.042520182629631e-05,204,0.0582612432184075,1.1548399925231934e-08,-0.0004141736902965931,174.5,0.0
351,3594240,325.0,1.7827579095959663,15.968718034029006,25.0,0.0206009516492486,332.27,4.5995066908766094e-05,204,0.052465476562343905,-2.7567148208618165e-08,-0.000299032400289434,166.75,0.0
352,3604480,325.0,1.7857950411736965,15.968718206882476,25.0,0.01943489311670419,329.38,4.1426423583246216e-05,204,0.05598299610872125,-6.7055225372314455e-09,-0.0002136473573045805,172.25,0.0
353,3614720,300.0,1.7865207634866238,15.968718087673187,25.0,0.016410565910337026,330.94,5.571660286918245e-05,204,0.056722543195908845,8.940696716308593e-09,-0.00035415703678154387,165.75,0.0
354,3624960,452.50000000000017,1.7831151857972145,15.968718206882476,25.0,0.021354307114961557,332.4,7.729488529442107e-05,204,0.05599580566592492,7.450580596923828e-09,-0.0005216582136199577,173.75,0.0
355,3635200,452.50000000000017,1.7823636680841446,15.968718284368515,47.50000000000001,0.020895159395877272,339.89,5.05651563976528e-05,204,0.055929003203166607,-1.899898052215576e-08,-0.0002695769484489574,181.75,0.0
356,3645440,377.5000000000002,1.7890354789793492,15.968718087673187,25.0,0.020937303520622664,334.78,6.646306504389798e-05,204,0.056654494820513865,-2.1979212760925294e-08,-0.00041768077571759934,173.25,0.0
357,3655680,400.0,1.7849988982081413,15.968717992305756,25.0,0.01805983405211009,335.36,4.401058186616069e-05,204,0.05466643244152082,1.080334186553955e-08,-0.00034267755327164193,177.25,0.0
358,3665920,377.5000000000002,1.7823866069316865,15.968718266487121,25.0,0.02171697807498276,337.5,5.280473357407445e-05,204,0.05785038929897869,-2.6077032089233397e-09,-0.00021915960642218124,181.5,0.0
359,3676160,352.5000000000002,1.786303486675024,15.968718141317368,50.0,0.020097630366217346,342.5,8.027986713798896e-05,204,0.056285103192475906,-1.6391277313232423e-08,-0.0004943960950186011,179.25,0.0
360,3686400,502.5000000000002,1.7881049379706382,15.968718081712723,50.0,0.020622250164160506,347.94,6.630044873467966e-05,204,0.05463329217042505,-1.564621925354004e-08,-0.0004257525697539677,195.0,0.0
361,3696640,477.5000000000002,1.7888694621622563,15.968718147277832,50.0,0.020857100479770452,344.82,5.564928910510858e-05,204,0.05319405935098962,-6.7055225372314455e-09,-0.0003331399639137089,183.25,0.0
362,3706880,475.0,1.782992635667324,15.96871799826622,25.0,0.019400423706974833,338.78,4.540114343001278e-05,204,0.05327645444467002,-1.4901161193847656e-08,-0.00027869483710674103,179.25,0.0
363,3717120,380.00000000000045,1.7807949051260947,15.968718236684799,25.0,0.02102129051927477,341.79,3.664758474499763e-05,204,0.0536516427469206,1.899898052215576e-08,-0.0002048185451712925,184.25,0.0
364,3727360,325.0,1.7801737152040005,15.968718302249908,25.0,0.02088960149412742,336.96,6.416756033083005e-05,204,0.0558978595943891,7.078051567077636e-09,-0.0004001200832590257,168.5,0.0
365,3737600,427.5000000000002,1.7834901809692383,15.968718379735947,25.0,0.02266731885029003,340.37,8.151302820174067e-05,204,0.05574957381786394,-3.7252902984619143e-10,-0.0005073040119896177,188.5,0.0
366,3747840,462.500000000001,1.7861018739640713,15.968718135356903,50.0,0.019807918037986382,341.42,6.764067742608404e-05,204,0.0549447826174196,-5.587935447692871e-09,-0.0004204129450954497,194.75,0.0
367,3758080,405.00000000000045,1.7865907080471515,15.968718326091766,50.0,0.02265187065349892,341.13,5.5461681167301434e-05,204,0.058912770914553006,-1.9371509552001954e-08,-0.00038845636227051726,189.5,0.001025390625
368,3768320,355.00000000000045,1.7845271095633506,15.968717974424361,47.50000000000001,0.017735675707808696,336.4,6.498905898588703e-05,204,0.05349278429464599,-2.0861625671386717e-08,-0.00042005741597677114,176.0,0.0
369,3778560,325.0,1.7820682786405087,15.968718189001084,25.0,0.021067085122922435,335.26,7.222785516365348e-05,204,0.05737029934495337,1.1175870895385742e-08,-0.0004554575491056312,166.75,0.0
370,3788800,450.0,1.7819679878652095,15.96871812939644,25.0,0.024418106814846397,336.12,5.869648094760649e-05,204,0.05614286305198011,-2.0861625671386717e-08,-0.0003391290683794068,190.25,0.0
371,3799040,452.50000000000017,1.7843835778534411,15.968718087673187,25.0,0.018379813608771656,333.5,7.10645132807386e-05,204,0.054807370098592614,-2.1979212760925294e-08,-0.00046347603274625725,192.0,0.0
372,3809280,312.5000000000011,1.7876681491732598,15.968717855215072,25.0,0.01651312854664866,322.28,6.487041825504747e-05,204,0.05713385272834184,-5.215406417846679e-09,-0.00041382238596270325,163.0,0.0
373,3819520,250.0,1.7900793798267842,15.968718045949936,25.0,0.018669847340788692,318.97,5.4393019432019686e-05,204,0.05574707331934807,3.3527612686157227e-09,-0.00034459040953152,141.0,0.0
374,3829760,300.0,1.7861151613295079,15.968718272447585,25.0,0.02349801003583707,324.41,5.346518059141658e-05,204,0.0561098516292462,1.5273690223693846e-08,-0.000339614255426568,153.75,0.0
375,3840000,525.0,1.786457933485508,15.968718302249908,47.50000000000001,0.023619349877117203,334.76,3.938794147853031e-05,204,0.05610851412303378,1.3783574104309083e-08,-0.00024128044224198676,191.0,0.0
376,3850240,525.0,1.7831129230558873,15.968718200922012,50.0,0.021455953537952155,341.48,5.76343613182928e-05,204,0.054202281019821184,2.6077032089233397e-09,-0.0003826634609140456,206.25,0.0
377,3860480,525.0,1.7839087642729283,15.968718099594117,50.0,0.01983809394587297,342.29,4.4489014558291015e-05,203,0.05549598009528748,-6.332993507385254e-09,-0.0002847526218829444,204.75,0.0
378,3870720,450.0,1.7811427943408489,15.968717968463897,50.0,0.021451260743197052,342.59,6.95046388965892e-05,203,0.05763645646130565,-8.940696716308593e-09,-0.0004489259714318905,192.25,0.0
379,3880960,480.00000000000045,1.7841949574649334,15.96871799826622,50.0,0.02277136523043737,344.04,4.399682262139493e-05,204,0.05413403256815382,9.685754776000977e-09,-0.00024328842155227904,202.75,0.0
380,3891200,477.5000000000002,1.7837415017187594,15.968718248605729,50.0,0.022864839964313433,343.9,7.344041129346835e-05,204,0.057920151848307545,7.450580596923828e-09,-0.0005171910484932596,209.5,0.0
381,3901440,475.0,1.7825109496712686,15.968718427419663,50.0,0.02324720092001371,342.12,6.217151035237123e-05,204,0.056207520117382725,2.2351741790771484e-09,-0.00035959599081252235,210.75,0.0
382,3911680,377.5000000000002,1.782333752512932,15.96871793270111,50.0,0.01844565473147668,335.07,5.355671355120606e-05,204,0.0554758803816461,1.0430812835693359e-08,-0.0002921721083112061,184.5,0.0
383,3921920,327.5000000000002,1.786508809775114,15.968718069791795,25.0,0.02063133886549622,330.39,3.905960105399231e-05,204,0.05515235737961077,1.862645149230957e-08,-0.0002994102171214763,166.25,0.0
384,3932160,505.00000000000045,1.7844433821737766,15.968718141317368,25.0,0.022551691404078155,340.76,4.268613046578551e-05,204,0.05637503822886192,1.1175870895385742e-08,-0.00022708776232320814,184.5,0.0
385,3942400,505.00000000000045,1.7852948851883412,15.96871839761734,25.0,0.023010626301402225,339.81,5.6749650117904336e-05,204,0.05560228217728199,1.862645149230957e-08,-0.0003657860475868802,194.25,0.0
386,3952640,410.00000000000085,1.7820148319005966,15.968718063831329,25.0,0.019225370377535002,345.63,5.833267656623065e-05,204,0.05592575335516692,-1.4156103134155273e-08,-0.0004366802557342453,196.5,0.0
387,3962880,302.5000000000002,1.7793035067617893,15.96871817111969,25.0,0.022767783288145438,335.69,6.198415967242354e-05,204,0.05807060962055329,-6.7055225372314455e-09,-0.0004170869116933318,181.5,0.0
388,3973120,432.5000000000006,1.7788822188973428,15.968718099594117,25.0,0.023223234910983593,339.88,4.069063615670387e-05,204,0.053839289441991664,7.078051567077636e-09,-0.0002464858824168914,194.75,0.0
389,3983360,505.00000000000045,1.7725791282951833,15.968718034029006,25.0,0.020708289730828257,340.22,4.0032332759665226e-05,204,0.05293046351135059,-7.450580596923829e-10,-0.0002859891301341122,202.25,0.0
390,3993600,375.0,1.7731835789978505,15.968718361854553,50.0,0.024913317582104355,337.69,7.404705856020044e-05,204,0.05810801177297533,-4.097819328308106e-09,-0.0004660264574340545,192.5,0.0
391,4003840,350.0,1.7840109266340733,15.968718189001084,50.0,0.02246346522006206,337.39,7.904596479004766e-05,204,0.057820854345932315,-2.8312206268310546e-08,-0.0004775959114340367,183.0,0.0
392,4014080,425.0,1.78779052272439,15.968718206882476,50.0,0.02465382300433703,336.82,4.054542780278503e-05,204,0.05630144405030272,-6.332993507385254e-09,-0.00023816210705263074,202.25,0.0
393,4024320,450.0,1.7843251511454583,15.968717908859253,47.50000000000001,0.01774189764109906,335.86,4.879824513039921e-05,204,0.054922438344666535,-1.1920928955078126e-08,-0.00032913230188569287,202.25,0.0
394,4034560,450.0,1.7811093963682652,15.968717920780183,25.0,0.01920508946059272,328.21,4.314212714553456e-05,204,0.0557064005056049,1.1175870895385742e-08,-0.00033041828864952547,187.25,0.0
395,4044800,350.0,1.7827056735754012,15.968718308210374,25.0,0.02427929420955479,331.17,4.181507924965189e-05,204,0.055861827013819754,-1.6763806343078613e-08,-0.00028124795680923854,178.5,0.0
396,4055040,325.0,1.78762546479702,15.968718147277832,50.0,0.020365743397269397,332.28,5.279802283233437e-05,204,0.056323569725005115,-2.2351741790771484e-08,-0.00031642987887607886,175.25,0.0
397,4065280,357.5000000000007,1.7876748405396938,15.968718075752259,25.0,0.018834502171375788,335.49,6.529663765322268e-05,204,0.05354218249201853,-8.568167686462402e-09,-0.0004451735763723264,182.75,0.0
398,4075520,357.5000000000007,1.7869383461773396,15.96871822476387,25.0,0.02044086732494179,337.13,6.203328525664631e-05,204,0.056373270503513775,-1.6763806343078613e-08,-0.0003980007750215009,179.5,0.0
399,4085760,525.0,1.7836924456059933,15.968718135356903,22.500000000000007,0.021476586331846192,338.36,5.396002349398188e-05,204,0.05547313541564978,-1.564621925354004e-08,-0.0003882767916365992,188.75,0.0
400,4096000,500.0,1.7862586937844753,15.968718028068542,25.0,0.021231799002271144,342.27,5.23825388205168e-05,204,0.05804641933639061,-3.01748514175415e-08,-0.00031665555979998317,200.5,0.0
401,4106240,355.00000000000045,1.7824803307652473,15.968718111515045,25.0,0.02025417250697501,336.56,2.412283573836049e-05,204,0.05236897064860417,-1.2293457984924316e-08,-0.00014903426526871044,177.0,0.0
402,4116480,350.0,1.7805520281195641,15.968718141317368,25.0,0.023111846944084392,342.34,4.411575118794531e-05,204,0.05618551915994028,-3.054738044738769e-08,-0.0003103148763329955,185.0,0.0
403,4126720,325.0,1.778874694555998,15.968718445301056,50.0,0.026489334437064825,339.2,2.4510825980961214e-05,204,0.05344755102874745,4.8428773880004884e-09,-0.00013592699651781003,185.5,0.0
404,4136960,350.0,1.7779060199856758,15.968718314170838,72.50000000000001,0.024774667719611898,346.03,2.9003864755328122e-05,204,0.05422222736496642,-1.3411045074462891e-08,-0.00019532610713213217,206.25,0.0
405,4147200,377.5000000000002,1.7761062890291215,15.968717926740647,75.0,0.022127830219687894,343.93,4.244850256682753e-05,204,0.05511509896434348,2.2351741790771484e-09,-0.0003072194940614281,216.5,0.0
406,4157440,400.0,1.7764279529452325,15.968718409538269,50.0,0.023511605063686148,347.98,4.592100739593263e-05,204,0.05558957097762464,2.2351741790771484e-09,-0.00028390032493916804,216.5,0.0
407,4167680,325.0,1.770177386701107,15.968718266487121,50.0,0.023327310517197476,343.93,9.027333674609395e-05,204,0.05770139173142101,8.568167686462402e-09,-0.0005630954079606454,196.25,0.0
408,4177920,325.0,1.775113395601511,15.968717986345291,50.0,0.019844894361449407,338.93,7.06169119986555e-05,204,0.055054599974800854,-4.0605664253234865e-08,-0.00044531602325150745,186.0,0.0
409,4188160,325.0,1.7791165269911289,15.968718272447585,50.0,0.023222843976691367,343.29,5.833767342497964e-05,204,0.05993128287092362,-7.82310962677002e-09,-0.00036694140544568654,184.0,0.0
410,4198400,302.5000000000002,1.7834726497530937,15.968718093633651,25.0,0.018968577799387275,335.19,3.88563147989629e-05,204,0.05511955189831946,-1.4156103134155273e-08,-0.00024383523377764505,161.25,0.0
411,4208640,325.0,1.7794082947075367,15.968718266487121,25.0,0.022066597698722035,342.28,4.34568812501368e-05,204,0.056789545494330726,-1.7136335372924803e-08,-0.00028054820759280117,175.5,0.0
412,4218880,407.5000000000006,1.783939851820469,15.968718326091766,25.0,0.025829122104914858,347.53,3.9055805289134324e-05,204,0.056133799076823566,-8.940696716308593e-09,-0.00023982189450180157,204.25,0.0
413,4229120,525.0,1.7826586574316026,15.968718004226684,25.0,0.022024198522558436,347.05,6.087104874712424e-05,204,0.056442461378987216,-1.4901161193847656e-08,-0.0004007175517472206,209.25,0.0
414,4239360,400.0,1.7876931972801686,15.968718153238296,25.0,0.02089830626937328,343.32,3.848094157854476e-05,204,0.055860085641606036,-1.0058283805847169e-08,-0.0002770894858258544,203.75,0.0
415,4249600,350.0,1.7872382447123527,15.968717950582505,25.0,0.019473466830095276,332.67,3.6582222940939604e-05,204,0.05366777114738589,-3.4645199775695803e-08,-0.00021950345781078794,174.25,0.0
416,4259840,377.5000000000002,1.7868457175791264,15.96871829032898,47.50000000000001,0.022546054661506786,341.17,5.235502915255097e-05,204,0.05843122501067059,-6.7055225372314455e-09,-0.0003892592820193386,186.25,0.0
417,4270080,330.0000000000004,1.790343952924013,15.968718320131302,50.0,0.022196210455149412,344.49,4.9541039960754316e-05,203,0.055115658685318134,5.587935447692871e-09,-0.00034159783681388947,181.25,0.0017333984375
418,4280320,427.5000000000002,1.7882106065750123,15.96871811747551,50.0,0.022718792961677538,350.6,5.248448380292814e-05,203,0.05567609762844698,-1.862645149230957e-09,-0.0003601346528739668,200.5,0.0
419,4290560,475.0,1.7892627634108067,15.968717986345291,47.50000000000001,0.020503571344306692,344.77,3.692459078568078e-05,203,0.05674670287964665,-1.1175870895385742e-08,-0.0002530731311708223,194.0,0.0
420,4300800,475.0,1.78702924400568,15.968718123435973,25.0,0.02142276238591876,337.9,8.133903494744743e-05,203,0.05519421443582673,1.7136335372924803e-08,-0.0006164709135191515,190.75,0.0
421,4311040,385.00000000000085,1.7825559347867965,15.968718016147614,25.0,0.022366893276921474,334.14,7.229706649294342e-05,203,0.057079725916959236,-2.6822090148925782e-08,-0.0004962255028658546,185.25,0.001220703125
422,4321280,350.0,1.780163261294365,15.968718063831329,50.0,0.022122904926072808,333.44,5.341794125950372e-05,203,0.05587681556188188,1.862645149230957e-08,-0.00038752639775339046,186.5,0.0
423,4331520,325.0,1.7791401371359825,15.968718063831329,50.0,0.02370586820761673,334.43,5.3810769030171454e-05,203,0.055756043071791064,-2.1979212760925294e-08,-0.00034992591336049374,179.25,0.0
